PERMNO,date,TICKER,PRC,RETX
10107,08/26/2015,MSFT,42.71000,0.055350
10107,08/27/2015,MSFT,43.90000,0.027862
10107,08/28/2015,MSFT,43.93000,0.000683
10107,08/31/2015,MSFT,43.52000,-0.009333
10107,09/01/2015,MSFT,41.82000,-0.039063
10107,09/02/2015,MSFT,43.36000,0.036825
10107,09/03/2015,MSFT,43.50000,0.003229
10107,09/04/2015,MSFT,42.61000,-0.020460
10107,09/08/2015,MSFT,43.89000,0.030040
10107,09/09/2015,MSFT,43.07000,-0.018683
10107,09/10/2015,MSFT,43.29000,0.005108
10107,09/11/2015,MSFT,43.48000,0.004389
10107,09/14/2015,MSFT,43.04000,-0.010120
10107,09/15/2015,MSFT,43.98000,0.021840
10107,09/16/2015,MSFT,44.30000,0.007276
10107,09/17/2015,MSFT,44.25000,-0.001129
10107,09/18/2015,MSFT,43.48000,-0.017401
10107,09/21/2015,MSFT,44.11000,0.014489
10107,09/22/2015,MSFT,43.90000,-0.004761
10107,09/23/2015,MSFT,43.87000,-0.000683
10107,09/24/2015,MSFT,43.91000,0.000912
10107,09/25/2015,MSFT,43.94000,0.000683
10107,09/28/2015,MSFT,43.29000,-0.014793
10107,09/29/2015,MSFT,43.44000,0.003465
10107,09/30/2015,MSFT,44.26000,0.018877
10107,10/01/2015,MSFT,44.61000,0.007908
10107,10/02/2015,MSFT,45.57000,0.021520
10107,10/05/2015,MSFT,46.63000,0.023261
10107,10/06/2015,MSFT,46.75000,0.002573
10107,10/07/2015,MSFT,46.80000,0.001070
10107,10/08/2015,MSFT,47.45000,0.013889
10107,10/09/2015,MSFT,47.11000,-0.007165
10107,10/12/2015,MSFT,47.00000,-0.002335
10107,10/13/2015,MSFT,46.89000,-0.002340
10107,10/14/2015,MSFT,46.68000,-0.004479
10107,10/15/2015,MSFT,47.01000,0.007069
10107,10/16/2015,MSFT,47.51000,0.010636
10107,10/19/2015,MSFT,47.62000,0.002315
10107,10/20/2015,MSFT,47.77000,0.003150
10107,10/21/2015,MSFT,47.20000,-0.011932
10107,10/22/2015,MSFT,48.03000,0.017585
10107,10/23/2015,MSFT,52.87000,0.100770
10107,10/26/2015,MSFT,54.25000,0.026102
10107,10/27/2015,MSFT,53.69000,-0.010323
10107,10/28/2015,MSFT,53.98000,0.005401
10107,10/29/2015,MSFT,53.36000,-0.011486
10107,10/30/2015,MSFT,52.64000,-0.013493
10107,11/02/2015,MSFT,53.24000,0.011398
10107,11/03/2015,MSFT,54.15000,0.017092
10107,11/04/2015,MSFT,54.40000,0.004617
10107,11/05/2015,MSFT,54.38000,-0.000368
10107,11/06/2015,MSFT,54.92000,0.009930
10107,11/09/2015,MSFT,54.16000,-0.013838
10107,11/10/2015,MSFT,53.51000,-0.012002
10107,11/11/2015,MSFT,53.65000,0.002616
10107,11/12/2015,MSFT,53.32000,-0.006151
10107,11/13/2015,MSFT,52.84000,-0.009002
10107,11/16/2015,MSFT,53.76500,0.017506
10107,11/17/2015,MSFT,52.97000,-0.014787
10107,11/18/2015,MSFT,53.85000,0.016613
10107,11/19/2015,MSFT,53.94000,0.001671
10107,11/20/2015,MSFT,54.19000,0.004635
10107,11/23/2015,MSFT,54.19000,0.000000
10107,11/24/2015,MSFT,54.25000,0.001107
10107,11/25/2015,MSFT,53.69000,-0.010323
10107,11/27/2015,MSFT,53.93000,0.004470
10107,11/30/2015,MSFT,54.35000,0.007788
10107,12/01/2015,MSFT,55.22000,0.016007
10107,12/02/2015,MSFT,55.21000,-0.000181
10107,12/03/2015,MSFT,54.20000,-0.018294
10107,12/04/2015,MSFT,55.91000,0.031550
10107,12/07/2015,MSFT,55.81000,-0.001789
10107,12/08/2015,MSFT,55.79000,-0.000358
10107,12/09/2015,MSFT,54.98000,-0.014519
10107,12/10/2015,MSFT,55.27000,0.005275
10107,12/11/2015,MSFT,54.06000,-0.021893
10107,12/14/2015,MSFT,55.14000,0.019978
10107,12/15/2015,MSFT,55.20000,0.001088
10107,12/16/2015,MSFT,56.13000,0.016848
10107,12/17/2015,MSFT,55.70000,-0.007661
10107,12/18/2015,MSFT,54.13000,-0.028187
10107,12/21/2015,MSFT,54.83000,0.012932
10107,12/22/2015,MSFT,55.35000,0.009484
10107,12/23/2015,MSFT,55.82000,0.008491
10107,12/24/2015,MSFT,55.67000,-0.002687
10107,12/28/2015,MSFT,55.95000,0.005030
10107,12/29/2015,MSFT,56.55000,0.010724
10107,12/30/2015,MSFT,56.31000,-0.004244
10107,12/31/2015,MSFT,55.48000,-0.014740
10107,01/04/2016,MSFT,54.80000,-0.012257
10107,01/05/2016,MSFT,55.05000,0.004562
10107,01/06/2016,MSFT,54.05000,-0.018165
10107,01/07/2016,MSFT,52.17000,-0.034783
10107,01/08/2016,MSFT,52.33000,0.003067
10107,01/11/2016,MSFT,52.30000,-0.000573
10107,01/12/2016,MSFT,52.78000,0.009178
10107,01/13/2016,MSFT,51.64000,-0.021599
10107,01/14/2016,MSFT,53.11000,0.028466
10107,01/15/2016,MSFT,50.99000,-0.039917
10107,01/19/2016,MSFT,50.56000,-0.008433
10107,01/20/2016,MSFT,50.79000,0.004549
10107,01/21/2016,MSFT,50.48000,-0.006104
10107,01/22/2016,MSFT,52.29000,0.035856
10107,01/25/2016,MSFT,51.79000,-0.009562
10107,01/26/2016,MSFT,52.17000,0.007337
10107,01/27/2016,MSFT,51.22000,-0.018210
10107,01/28/2016,MSFT,52.05500,0.016302
10107,01/29/2016,MSFT,55.09000,0.058304
10107,02/01/2016,MSFT,54.71000,-0.006898
10107,02/02/2016,MSFT,53.00000,-0.031256
10107,02/03/2016,MSFT,52.16000,-0.015849
10107,02/04/2016,MSFT,52.00000,-0.003067
10107,02/05/2016,MSFT,50.16000,-0.035385
10107,02/08/2016,MSFT,49.41000,-0.014952
10107,02/09/2016,MSFT,49.28000,-0.002631
10107,02/10/2016,MSFT,49.71000,0.008726
10107,02/11/2016,MSFT,49.69000,-0.000402
10107,02/12/2016,MSFT,50.50000,0.016301
10107,02/16/2016,MSFT,51.09000,0.011683
10107,02/17/2016,MSFT,52.42000,0.026032
10107,02/18/2016,MSFT,52.19000,-0.004388
10107,02/19/2016,MSFT,51.82000,-0.007089
10107,02/22/2016,MSFT,52.65000,0.016017
10107,02/23/2016,MSFT,51.18000,-0.027920
10107,02/24/2016,MSFT,51.36000,0.003517
10107,02/25/2016,MSFT,52.10000,0.014408
10107,02/26/2016,MSFT,51.30000,-0.015355
10107,02/29/2016,MSFT,50.88000,-0.008187
10107,03/01/2016,MSFT,52.58000,0.033412
10107,03/02/2016,MSFT,52.95000,0.007037
10107,03/03/2016,MSFT,52.35000,-0.011331
10107,03/04/2016,MSFT,52.03000,-0.006113
10107,03/07/2016,MSFT,51.03000,-0.019220
10107,03/08/2016,MSFT,51.65000,0.012150
10107,03/09/2016,MSFT,52.84000,0.023040
10107,03/10/2016,MSFT,52.05000,-0.014951
10107,03/11/2016,MSFT,53.07000,0.019597
10107,03/14/2016,MSFT,53.17000,0.001884
10107,03/15/2016,MSFT,53.59000,0.007899
10107,03/16/2016,MSFT,54.35000,0.014182
10107,03/17/2016,MSFT,54.66000,0.005704
10107,03/18/2016,MSFT,53.49000,-0.021405
10107,03/21/2016,MSFT,53.86000,0.006917
10107,03/22/2016,MSFT,54.07000,0.003899
10107,03/23/2016,MSFT,53.97000,-0.001849
10107,03/24/2016,MSFT,54.21000,0.004447
10107,03/28/2016,MSFT,53.54000,-0.012359
10107,03/29/2016,MSFT,54.71000,0.021853
10107,03/30/2016,MSFT,55.05000,0.006215
10107,03/31/2016,MSFT,55.23000,0.003270
10107,04/01/2016,MSFT,55.57000,0.006156
10107,04/04/2016,MSFT,55.43000,-0.002519
10107,04/05/2016,MSFT,54.56000,-0.015695
10107,04/06/2016,MSFT,55.12000,0.010264
10107,04/07/2016,MSFT,54.46000,-0.011974
10107,04/08/2016,MSFT,54.42000,-0.000735
10107,04/11/2016,MSFT,54.31000,-0.002021
10107,04/12/2016,MSFT,54.65000,0.006260
10107,04/13/2016,MSFT,55.35000,0.012809
10107,04/14/2016,MSFT,55.36000,0.000181
10107,04/15/2016,MSFT,55.65000,0.005238
10107,04/18/2016,MSFT,56.46000,0.014555
10107,04/19/2016,MSFT,56.39000,-0.001240
10107,04/20/2016,MSFT,55.59000,-0.014187
10107,04/21/2016,MSFT,55.78000,0.003418
10107,04/22/2016,MSFT,51.78000,-0.071710
10107,04/25/2016,MSFT,52.11000,0.006373
10107,04/26/2016,MSFT,51.44000,-0.012857
10107,04/27/2016,MSFT,50.94000,-0.009720
10107,04/28/2016,MSFT,49.90000,-0.020416
10107,04/29/2016,MSFT,49.87000,-0.000601
10107,05/02/2016,MSFT,50.61000,0.014839
10107,05/03/2016,MSFT,49.78000,-0.016400
10107,05/04/2016,MSFT,49.87000,0.001808
10107,05/05/2016,MSFT,49.94000,0.001404
10107,05/06/2016,MSFT,50.39000,0.009011
10107,05/09/2016,MSFT,50.07000,-0.006350
10107,05/10/2016,MSFT,51.02000,0.018973
10107,05/11/2016,MSFT,51.05000,0.000588
10107,05/12/2016,MSFT,51.51000,0.009011
10107,05/13/2016,MSFT,51.08000,-0.008348
10107,05/16/2016,MSFT,51.83000,0.014683
10107,05/17/2016,MSFT,50.51000,-0.025468
10107,05/18/2016,MSFT,50.81000,0.005939
10107,05/19/2016,MSFT,50.32000,-0.009644
10107,05/20/2016,MSFT,50.62000,0.005962
10107,05/23/2016,MSFT,50.03000,-0.011655
10107,05/24/2016,MSFT,51.59000,0.031181
10107,05/25/2016,MSFT,52.12000,0.010273
10107,05/26/2016,MSFT,51.89000,-0.004413
10107,05/27/2016,MSFT,52.32000,0.008287
10107,05/31/2016,MSFT,53.00000,0.012997
10107,06/01/2016,MSFT,52.85000,-0.002830
10107,06/02/2016,MSFT,52.48000,-0.007001
10107,06/03/2016,MSFT,51.79000,-0.013148
10107,06/06/2016,MSFT,52.13000,0.006565
10107,06/07/2016,MSFT,52.10000,-0.000576
10107,06/08/2016,MSFT,52.04000,-0.001152
10107,06/09/2016,MSFT,51.62000,-0.008071
10107,06/10/2016,MSFT,51.48000,-0.002712
10107,06/13/2016,MSFT,50.14000,-0.026030
10107,06/14/2016,MSFT,49.83000,-0.006183
10107,06/15/2016,MSFT,49.69000,-0.002810
10107,06/16/2016,MSFT,50.39000,0.014087
10107,06/17/2016,MSFT,50.13000,-0.005160
10107,06/20/2016,MSFT,50.07000,-0.001197
10107,06/21/2016,MSFT,51.19000,0.022369
10107,06/22/2016,MSFT,50.99000,-0.003907
10107,06/23/2016,MSFT,51.91000,0.018043
10107,06/24/2016,MSFT,49.83000,-0.040069
10107,06/27/2016,MSFT,48.43000,-0.028096
10107,06/28/2016,MSFT,49.44000,0.020855
10107,06/29/2016,MSFT,50.54000,0.022249
10107,06/30/2016,MSFT,51.17000,0.012465
10107,07/01/2016,MSFT,51.16000,-0.000195
10107,07/05/2016,MSFT,51.17000,0.000195
10107,07/06/2016,MSFT,51.38000,0.004104
10107,07/07/2016,MSFT,51.38000,0.000000
10107,07/08/2016,MSFT,52.30000,0.017906
10107,07/11/2016,MSFT,52.59000,0.005545
10107,07/12/2016,MSFT,53.21000,0.011789
10107,07/13/2016,MSFT,53.51000,0.005638
10107,07/14/2016,MSFT,53.74000,0.004298
10107,07/15/2016,MSFT,53.70000,-0.000744
10107,07/18/2016,MSFT,53.96000,0.004842
10107,07/19/2016,MSFT,53.09000,-0.016123
10107,07/20/2016,MSFT,55.91000,0.053117
10107,07/21/2016,MSFT,55.80000,-0.001967
10107,07/22/2016,MSFT,56.57000,0.013799
10107,07/25/2016,MSFT,56.73000,0.002828
10107,07/26/2016,MSFT,56.76000,0.000529
10107,07/27/2016,MSFT,56.19000,-0.010042
10107,07/28/2016,MSFT,56.21000,0.000356
10107,07/29/2016,MSFT,56.68000,0.008362
10107,08/01/2016,MSFT,56.58000,-0.001764
10107,08/02/2016,MSFT,56.58000,0.000000
10107,08/03/2016,MSFT,56.97000,0.006893
10107,08/04/2016,MSFT,57.39000,0.007372
10107,08/05/2016,MSFT,57.96000,0.009932
10107,08/08/2016,MSFT,58.06000,0.001725
10107,08/09/2016,MSFT,58.20000,0.002411
10107,08/10/2016,MSFT,58.02000,-0.003093
10107,08/11/2016,MSFT,58.30000,0.004826
10107,08/12/2016,MSFT,57.94000,-0.006175
10107,08/15/2016,MSFT,58.12000,0.003107
10107,08/16/2016,MSFT,57.44000,-0.011700
10107,08/17/2016,MSFT,57.56000,0.002089
10107,08/18/2016,MSFT,57.60000,0.000695
10107,08/19/2016,MSFT,57.62000,0.000347
10107,08/22/2016,MSFT,57.67000,0.000868
10107,08/23/2016,MSFT,57.89000,0.003815
10107,08/24/2016,MSFT,57.95000,0.001036
10107,08/25/2016,MSFT,58.17000,0.003796
10107,08/26/2016,MSFT,58.03000,-0.002407
10107,08/29/2016,MSFT,58.10000,0.001206
10107,08/30/2016,MSFT,57.89000,-0.003614
10107,08/31/2016,MSFT,57.46000,-0.007428
10107,09/01/2016,MSFT,57.59000,0.002262
10107,09/02/2016,MSFT,57.67000,0.001389
10107,09/06/2016,MSFT,57.61000,-0.001040
10107,09/07/2016,MSFT,57.66000,0.000868
10107,09/08/2016,MSFT,57.43000,-0.003989
10107,09/09/2016,MSFT,56.21000,-0.021243
10107,09/12/2016,MSFT,57.05000,0.014944
10107,09/13/2016,MSFT,56.53000,-0.009115
10107,09/14/2016,MSFT,56.26000,-0.004776
10107,09/15/2016,MSFT,57.19000,0.016530
10107,09/16/2016,MSFT,57.25000,0.001049
10107,09/19/2016,MSFT,56.93000,-0.005590
10107,09/20/2016,MSFT,56.81000,-0.002108
10107,09/21/2016,MSFT,57.76000,0.016722
10107,09/22/2016,MSFT,57.82000,0.001039
10107,09/23/2016,MSFT,57.43000,-0.006745
10107,09/26/2016,MSFT,56.90000,-0.009229
10107,09/27/2016,MSFT,57.95000,0.018453
10107,09/28/2016,MSFT,58.03000,0.001380
10107,09/29/2016,MSFT,57.40000,-0.010856
10107,09/30/2016,MSFT,57.60000,0.003484
10107,10/03/2016,MSFT,57.42000,-0.003125
10107,10/04/2016,MSFT,57.24000,-0.003135
10107,10/05/2016,MSFT,57.64000,0.006988
10107,10/06/2016,MSFT,57.74000,0.001735
10107,10/07/2016,MSFT,57.80000,0.001039
10107,10/10/2016,MSFT,58.04000,0.004152
10107,10/11/2016,MSFT,57.19000,-0.014645
10107,10/12/2016,MSFT,57.11000,-0.001399
10107,10/13/2016,MSFT,56.92000,-0.003327
10107,10/14/2016,MSFT,57.42000,0.008784
10107,10/17/2016,MSFT,57.22000,-0.003483
10107,10/18/2016,MSFT,57.66000,0.007690
10107,10/19/2016,MSFT,57.53000,-0.002255
10107,10/20/2016,MSFT,57.25000,-0.004867
10107,10/21/2016,MSFT,59.66000,0.042096
10107,10/24/2016,MSFT,61.00000,0.022461
10107,10/25/2016,MSFT,60.99000,-0.000164
10107,10/26/2016,MSFT,60.63000,-0.005903
10107,10/27/2016,MSFT,60.10000,-0.008742
10107,10/28/2016,MSFT,59.87000,-0.003827
10107,10/31/2016,MSFT,59.92000,0.000835
10107,11/01/2016,MSFT,59.80000,-0.002003
10107,11/02/2016,MSFT,59.43000,-0.006187
10107,11/03/2016,MSFT,59.21000,-0.003702
10107,11/04/2016,MSFT,58.71000,-0.008445
10107,11/07/2016,MSFT,60.42000,0.029126
10107,11/08/2016,MSFT,60.47000,0.000828
10107,11/09/2016,MSFT,60.17000,-0.004961
10107,11/10/2016,MSFT,58.70000,-0.024431
10107,11/11/2016,MSFT,59.02000,0.005451
10107,11/14/2016,MSFT,58.12000,-0.015249
10107,11/15/2016,MSFT,58.87000,0.012904
10107,11/16/2016,MSFT,59.65000,0.013250
10107,11/17/2016,MSFT,60.64000,0.016597
10107,11/18/2016,MSFT,60.35000,-0.004782
10107,11/21/2016,MSFT,60.86000,0.008451
10107,11/22/2016,MSFT,61.12000,0.004272
10107,11/23/2016,MSFT,60.40000,-0.011780
10107,11/25/2016,MSFT,60.53000,0.002152
10107,11/28/2016,MSFT,60.61000,0.001322
10107,11/29/2016,MSFT,61.09000,0.007919
10107,11/30/2016,MSFT,60.26000,-0.013587
10107,12/01/2016,MSFT,59.20000,-0.017590
10107,12/02/2016,MSFT,59.25000,0.000845
10107,12/05/2016,MSFT,60.22000,0.016371
10107,12/06/2016,MSFT,59.95000,-0.004484
10107,12/07/2016,MSFT,61.37000,0.023686
10107,12/08/2016,MSFT,61.01000,-0.005866
10107,12/09/2016,MSFT,61.97000,0.015735
10107,12/12/2016,MSFT,62.17000,0.003227
10107,12/13/2016,MSFT,62.98000,0.013029
10107,12/14/2016,MSFT,62.68000,-0.004763
10107,12/15/2016,MSFT,62.58000,-0.001595
10107,12/16/2016,MSFT,62.30000,-0.004474
10107,12/19/2016,MSFT,63.62000,0.021188
10107,12/20/2016,MSFT,63.54000,-0.001257
10107,12/21/2016,MSFT,63.54000,0.000000
10107,12/22/2016,MSFT,63.55000,0.000157
10107,12/23/2016,MSFT,63.24000,-0.004878
10107,12/27/2016,MSFT,63.28000,0.000632
10107,12/28/2016,MSFT,62.99000,-0.004583
10107,12/29/2016,MSFT,62.90000,-0.001429
10107,12/30/2016,MSFT,62.14000,-0.012083
10107,01/03/2017,MSFT,62.58000,0.007081
10107,01/04/2017,MSFT,62.30000,-0.004474
10107,01/05/2017,MSFT,62.30000,0.000000
10107,01/06/2017,MSFT,62.84000,0.008668
10107,01/09/2017,MSFT,62.64000,-0.003183
10107,01/10/2017,MSFT,62.62000,-0.000319
10107,01/11/2017,MSFT,63.19000,0.009103
10107,01/12/2017,MSFT,62.61000,-0.009179
10107,01/13/2017,MSFT,62.70000,0.001437
10107,01/17/2017,MSFT,62.53000,-0.002711
10107,01/18/2017,MSFT,62.50000,-0.000480
10107,01/19/2017,MSFT,62.30000,-0.003200
10107,01/20/2017,MSFT,62.74000,0.007063
10107,01/23/2017,MSFT,62.96000,0.003506
10107,01/24/2017,MSFT,63.52000,0.008895
10107,01/25/2017,MSFT,63.68000,0.002519
10107,01/26/2017,MSFT,64.27000,0.009265
10107,01/27/2017,MSFT,65.78000,0.023495
10107,01/30/2017,MSFT,65.13000,-0.009881
10107,01/31/2017,MSFT,64.65000,-0.007370
10107,02/01/2017,MSFT,63.58000,-0.016551
10107,02/02/2017,MSFT,63.17000,-0.006449
10107,02/03/2017,MSFT,63.68000,0.008073
10107,02/06/2017,MSFT,63.64000,-0.000628
10107,02/07/2017,MSFT,63.43000,-0.003300
10107,02/08/2017,MSFT,63.34000,-0.001419
10107,02/09/2017,MSFT,64.06000,0.011367
10107,02/10/2017,MSFT,64.00000,-0.000937
10107,02/13/2017,MSFT,64.72000,0.011250
10107,02/14/2017,MSFT,64.57000,-0.002318
10107,02/15/2017,MSFT,64.53000,-0.000619
10107,02/16/2017,MSFT,64.52000,-0.000155
10107,02/17/2017,MSFT,64.62000,0.001550
10107,02/21/2017,MSFT,64.49000,-0.002012
10107,02/22/2017,MSFT,64.36000,-0.002016
10107,02/23/2017,MSFT,64.62000,0.004040
10107,02/24/2017,MSFT,64.62000,0.000000
10107,02/27/2017,MSFT,64.23000,-0.006035
10107,02/28/2017,MSFT,63.98000,-0.003892
10107,03/01/2017,MSFT,64.94000,0.015005
10107,03/02/2017,MSFT,64.01000,-0.014321
10107,03/03/2017,MSFT,64.25000,0.003749
10107,03/06/2017,MSFT,64.27000,0.000311
10107,03/07/2017,MSFT,64.40000,0.002023
10107,03/08/2017,MSFT,64.99000,0.009161
10107,03/09/2017,MSFT,64.73000,-0.004001
10107,03/10/2017,MSFT,64.93000,0.003090
10107,03/13/2017,MSFT,64.71000,-0.003388
10107,03/14/2017,MSFT,64.41000,-0.004636
10107,03/15/2017,MSFT,64.75000,0.005279
10107,03/16/2017,MSFT,64.64000,-0.001699
10107,03/17/2017,MSFT,64.87000,0.003558
10107,03/20/2017,MSFT,64.93000,0.000925
10107,03/21/2017,MSFT,64.21000,-0.011089
10107,03/22/2017,MSFT,65.03000,0.012771
10107,03/23/2017,MSFT,64.87000,-0.002460
10107,03/24/2017,MSFT,64.98000,0.001696
10107,03/27/2017,MSFT,65.10000,0.001847
10107,03/28/2017,MSFT,65.29000,0.002919
10107,03/29/2017,MSFT,65.47000,0.002757
10107,03/30/2017,MSFT,65.71000,0.003666
10107,03/31/2017,MSFT,65.86000,0.002283
10107,04/03/2017,MSFT,65.55000,-0.004707
10107,04/04/2017,MSFT,65.73000,0.002746
10107,04/05/2017,MSFT,65.56000,-0.002586
10107,04/06/2017,MSFT,65.73000,0.002593
10107,04/07/2017,MSFT,65.68000,-0.000761
10107,04/10/2017,MSFT,65.53000,-0.002284
10107,04/11/2017,MSFT,65.48000,-0.000763
10107,04/12/2017,MSFT,65.23000,-0.003818
10107,04/13/2017,MSFT,64.95000,-0.004293
10107,04/17/2017,MSFT,65.48000,0.008160
10107,04/18/2017,MSFT,65.39000,-0.001375
10107,04/19/2017,MSFT,65.04000,-0.005352
10107,04/20/2017,MSFT,65.50000,0.007073
10107,04/21/2017,MSFT,66.40000,0.013740
10107,04/24/2017,MSFT,67.53000,0.017018
10107,04/25/2017,MSFT,67.92000,0.005775
10107,04/26/2017,MSFT,67.83000,-0.001325
10107,04/27/2017,MSFT,68.27000,0.006487
10107,04/28/2017,MSFT,68.46000,0.002783
10107,05/01/2017,MSFT,69.41000,0.013877
10107,05/02/2017,MSFT,69.30000,-0.001585
10107,05/03/2017,MSFT,69.08000,-0.003175
10107,05/04/2017,MSFT,68.81000,-0.003909
10107,05/05/2017,MSFT,69.00000,0.002761
10107,05/08/2017,MSFT,68.94000,-0.000870
10107,05/09/2017,MSFT,69.04000,0.001451
10107,05/10/2017,MSFT,69.31000,0.003911
10107,05/11/2017,MSFT,68.46000,-0.012264
10107,05/12/2017,MSFT,68.38000,-0.001169
10107,05/15/2017,MSFT,68.43000,0.000731
10107,05/16/2017,MSFT,69.41000,0.014321
10107,05/17/2017,MSFT,67.48000,-0.027806
10107,05/18/2017,MSFT,67.71000,0.003408
10107,05/19/2017,MSFT,67.69000,-0.000295
10107,05/22/2017,MSFT,68.45000,0.011228
10107,05/23/2017,MSFT,68.68000,0.003360
10107,05/24/2017,MSFT,68.77000,0.001310
10107,05/25/2017,MSFT,69.62000,0.012360
10107,05/26/2017,MSFT,69.96000,0.004884
10107,05/30/2017,MSFT,70.41000,0.006432
10107,05/31/2017,MSFT,69.84000,-0.008096
10107,06/01/2017,MSFT,70.10000,0.003723
10107,06/02/2017,MSFT,71.76000,0.023681
10107,06/05/2017,MSFT,72.28000,0.007246
10107,06/06/2017,MSFT,72.52000,0.003320
10107,06/07/2017,MSFT,72.39000,-0.001793
10107,06/08/2017,MSFT,71.95000,-0.006078
10107,06/09/2017,MSFT,70.32000,-0.022655
10107,06/12/2017,MSFT,69.78000,-0.007679
10107,06/13/2017,MSFT,70.65000,0.012468
10107,06/14/2017,MSFT,70.27000,-0.005379
10107,06/15/2017,MSFT,69.90000,-0.005265
10107,06/16/2017,MSFT,70.00000,0.001431
10107,06/19/2017,MSFT,70.87000,0.012429
10107,06/20/2017,MSFT,69.91000,-0.013546
10107,06/21/2017,MSFT,70.27000,0.005149
10107,06/22/2017,MSFT,70.26000,-0.000142
10107,06/23/2017,MSFT,71.21000,0.013521
10107,06/26/2017,MSFT,70.53000,-0.009549
10107,06/27/2017,MSFT,69.21000,-0.018715
10107,06/28/2017,MSFT,69.80000,0.008525
10107,06/29/2017,MSFT,68.49000,-0.018768
10107,06/30/2017,MSFT,68.93000,0.006424
10107,07/03/2017,MSFT,68.17000,-0.011026
10107,07/05/2017,MSFT,69.08000,0.013349
10107,07/06/2017,MSFT,68.57000,-0.007383
10107,07/07/2017,MSFT,69.46000,0.012979
10107,07/10/2017,MSFT,69.98000,0.007486
10107,07/11/2017,MSFT,69.99000,0.000143
10107,07/12/2017,MSFT,71.15000,0.016574
10107,07/13/2017,MSFT,71.77000,0.008714
10107,07/14/2017,MSFT,72.78000,0.014073
10107,07/17/2017,MSFT,73.35000,0.007832
10107,07/18/2017,MSFT,73.30000,-0.000682
10107,07/19/2017,MSFT,73.86000,0.007640
10107,07/20/2017,MSFT,74.22000,0.004874
10107,07/21/2017,MSFT,73.79000,-0.005794
10107,07/24/2017,MSFT,73.60000,-0.002575
10107,07/25/2017,MSFT,74.19000,0.008016
10107,07/26/2017,MSFT,74.05000,-0.001887
10107,07/27/2017,MSFT,73.16000,-0.012019
10107,07/28/2017,MSFT,73.04000,-0.001640
10107,07/31/2017,MSFT,72.70000,-0.004655
10107,08/01/2017,MSFT,72.58000,-0.001651
10107,08/02/2017,MSFT,72.26000,-0.004409
10107,08/03/2017,MSFT,72.15000,-0.001522
10107,08/04/2017,MSFT,72.68000,0.007346
10107,08/07/2017,MSFT,72.40000,-0.003852
10107,08/08/2017,MSFT,72.79000,0.005387
10107,08/09/2017,MSFT,72.47000,-0.004396
10107,08/10/2017,MSFT,71.41000,-0.014627
10107,08/11/2017,MSFT,72.50000,0.015264
10107,08/14/2017,MSFT,73.59000,0.015034
10107,08/15/2017,MSFT,73.22000,-0.005028
10107,08/16/2017,MSFT,73.65000,0.005873
10107,08/17/2017,MSFT,72.40000,-0.016972
10107,08/18/2017,MSFT,72.49000,0.001243
10107,08/21/2017,MSFT,72.15000,-0.004690
10107,08/22/2017,MSFT,73.16000,0.013999
10107,08/23/2017,MSFT,72.72000,-0.006014
10107,08/24/2017,MSFT,72.69000,-0.000413
10107,08/25/2017,MSFT,72.82000,0.001788
10107,08/28/2017,MSFT,72.83000,0.000137
10107,08/29/2017,MSFT,73.05000,0.003021
10107,08/30/2017,MSFT,74.01000,0.013142
10107,08/31/2017,MSFT,74.77000,0.010269
10107,09/01/2017,MSFT,73.94000,-0.011101
10107,09/05/2017,MSFT,73.61000,-0.004463
10107,09/06/2017,MSFT,73.40000,-0.002853
10107,09/07/2017,MSFT,74.34000,0.012806
10107,09/08/2017,MSFT,73.98000,-0.004843
10107,09/11/2017,MSFT,74.76000,0.010543
10107,09/12/2017,MSFT,74.68000,-0.001070
10107,09/13/2017,MSFT,75.21000,0.007097
10107,09/14/2017,MSFT,74.77000,-0.005850
10107,09/15/2017,MSFT,75.31000,0.007222
10107,09/18/2017,MSFT,75.16000,-0.001992
10107,09/19/2017,MSFT,75.44000,0.003725
10107,09/20/2017,MSFT,74.94000,-0.006628
10107,09/21/2017,MSFT,74.21000,-0.009741
10107,09/22/2017,MSFT,74.41000,0.002695
10107,09/25/2017,MSFT,73.26000,-0.015455
10107,09/26/2017,MSFT,73.26000,0.000000
10107,09/27/2017,MSFT,73.85000,0.008053
10107,09/28/2017,MSFT,73.87000,0.000271
10107,09/29/2017,MSFT,74.49000,0.008393
10107,10/02/2017,MSFT,74.61000,0.001611
10107,10/03/2017,MSFT,74.26000,-0.004691
10107,10/04/2017,MSFT,74.69000,0.005790
10107,10/05/2017,MSFT,75.97000,0.017137
10107,10/06/2017,MSFT,76.00000,0.000395
10107,10/09/2017,MSFT,76.29000,0.003816
10107,10/10/2017,MSFT,76.29000,0.000000
10107,10/11/2017,MSFT,76.42000,0.001704
10107,10/12/2017,MSFT,77.12000,0.009160
10107,10/13/2017,MSFT,77.49000,0.004798
10107,10/16/2017,MSFT,77.65000,0.002065
10107,10/17/2017,MSFT,77.59000,-0.000773
10107,10/18/2017,MSFT,77.61000,0.000258
10107,10/19/2017,MSFT,77.91000,0.003866
10107,10/20/2017,MSFT,78.81000,0.011552
10107,10/23/2017,MSFT,78.83000,0.000254
10107,10/24/2017,MSFT,78.86000,0.000381
10107,10/25/2017,MSFT,78.63000,-0.002917
10107,10/26/2017,MSFT,78.76000,0.001653
10107,10/27/2017,MSFT,83.81000,0.064119
