date,food_unscaled,food_monthly,isPartial,scale,food
2015-04-23,94,59.0,,0.59,55.459999999999994
2015-04-24,94,59.0,,0.59,55.459999999999994
2015-04-25,96,59.0,,0.59,56.64
2015-04-26,99,59.0,,0.59,58.41
2015-04-27,94,59.0,,0.59,55.459999999999994
2015-04-28,90,59.0,,0.59,53.099999999999994
2015-04-29,91,59.0,,0.59,53.69
2015-04-30,94,59.0,,0.59,55.459999999999994
2015-05-01,94,61.0,False,0.61,57.339999999999996
2015-05-02,92,61.0,,0.61,56.12
2015-05-03,92,61.0,,0.61,56.12
2015-05-04,93,61.0,,0.61,56.73
2015-05-05,95,61.0,,0.61,57.949999999999996
2015-05-06,94,61.0,,0.61,57.339999999999996
2015-05-07,91,61.0,,0.61,55.51
2015-05-08,93,61.0,,0.61,56.73
2015-05-09,95,61.0,,0.61,57.949999999999996
2015-05-10,94,61.0,,0.61,57.339999999999996
2015-05-11,93,61.0,,0.61,56.73
2015-05-12,94,61.0,,0.61,57.339999999999996
2015-05-13,93,61.0,,0.61,56.73
2015-05-14,92,61.0,,0.61,56.12
2015-05-15,94,61.0,,0.61,57.339999999999996
2015-05-16,98,61.0,,0.61,59.78
2015-05-17,97,61.0,,0.61,59.17
2015-05-18,90,61.0,,0.61,54.9
2015-05-19,94,61.0,,0.61,57.339999999999996
2015-05-20,90,61.0,,0.61,54.9
2015-05-21,92,61.0,,0.61,56.12
2015-05-22,93,61.0,,0.61,56.73
2015-05-23,96,61.0,,0.61,58.56
2015-05-24,98,61.0,,0.61,59.78
2015-05-25,95,61.0,,0.61,57.949999999999996
2015-05-26,90,61.0,,0.61,54.9
2015-05-27,91,61.0,,0.61,55.51
2015-05-28,94,61.0,,0.61,57.339999999999996
2015-05-29,91,61.0,,0.61,55.51
2015-05-30,97,61.0,,0.61,59.17
2015-05-31,100,61.0,,0.61,61.0
2015-06-01,83,61.0,False,0.61,50.629999999999995
2015-06-02,85,61.0,,0.61,51.85
2015-06-03,84,61.0,,0.61,51.24
2015-06-04,84,61.0,,0.61,51.24
2015-06-05,87,61.0,,0.61,53.07
2015-06-06,95,61.0,,0.61,57.949999999999996
2015-06-07,89,61.0,,0.61,54.29
2015-06-08,84,61.0,,0.61,51.24
2015-06-09,86,61.0,,0.61,52.46
2015-06-10,82,61.0,,0.61,50.019999999999996
2015-06-11,84,61.0,,0.61,51.24
2015-06-12,84,61.0,,0.61,51.24
2015-06-13,93,61.0,,0.61,56.73
2015-06-14,91,61.0,,0.61,55.51
2015-06-15,84,61.0,,0.61,51.24
2015-06-16,81,61.0,,0.61,49.41
2015-06-17,86,61.0,,0.61,52.46
2015-06-18,83,61.0,,0.61,50.629999999999995
2015-06-19,83,61.0,,0.61,50.629999999999995
2015-06-20,90,61.0,,0.61,54.9
2015-06-21,90,61.0,,0.61,54.9
2015-06-22,84,61.0,,0.61,51.24
2015-06-23,79,61.0,,0.61,48.19
2015-06-24,86,61.0,,0.61,52.46
2015-06-25,89,61.0,,0.61,54.29
2015-06-26,84,61.0,,0.61,51.24
2015-06-27,93,61.0,,0.61,56.73
2015-06-28,100,61.0,,0.61,61.0
2015-06-29,86,61.0,,0.61,52.46
2015-06-30,82,61.0,,0.61,50.019999999999996
2015-07-01,87,63.0,False,0.63,54.81
2015-07-02,88,63.0,,0.63,55.44
2015-07-03,94,63.0,,0.63,59.22
2015-07-04,97,63.0,,0.63,61.11
2015-07-05,97,63.0,,0.63,61.11
2015-07-06,86,63.0,,0.63,54.18
2015-07-07,84,63.0,,0.63,52.92
2015-07-08,87,63.0,,0.63,54.81
2015-07-09,87,63.0,,0.63,54.81
2015-07-10,89,63.0,,0.63,56.07
2015-07-11,96,63.0,,0.63,60.480000000000004
2015-07-12,96,63.0,,0.63,60.480000000000004
2015-07-13,86,63.0,,0.63,54.18
2015-07-14,85,63.0,,0.63,53.55
2015-07-15,85,63.0,,0.63,53.55
2015-07-16,82,63.0,,0.63,51.660000000000004
2015-07-17,89,63.0,,0.63,56.07
2015-07-18,95,63.0,,0.63,59.85
2015-07-19,97,63.0,,0.63,61.11
2015-07-20,89,63.0,,0.63,56.07
2015-07-21,87,63.0,,0.63,54.81
2015-07-22,89,63.0,,0.63,56.07
2015-07-23,90,63.0,,0.63,56.7
2015-07-24,89,63.0,,0.63,56.07
2015-07-25,98,63.0,,0.63,61.74
2015-07-26,100,63.0,,0.63,63.0
2015-07-27,87,63.0,,0.63,54.81
2015-07-28,87,63.0,,0.63,54.81
2015-07-29,87,63.0,,0.63,54.81
2015-07-30,88,63.0,,0.63,55.44
2015-07-31,86,63.0,,0.63,54.18
2015-08-01,94,63.0,False,0.63,59.22
2015-08-02,95,63.0,,0.63,59.85
2015-08-03,88,63.0,,0.63,55.44
2015-08-04,86,63.0,,0.63,54.18
2015-08-05,88,63.0,,0.63,55.44
2015-08-06,88,63.0,,0.63,55.44
2015-08-07,83,63.0,,0.63,52.29
2015-08-08,96,63.0,,0.63,60.480000000000004
2015-08-09,99,63.0,,0.63,62.37
2015-08-10,89,63.0,,0.63,56.07
2015-08-11,86,63.0,,0.63,54.18
2015-08-12,85,63.0,,0.63,53.55
2015-08-13,85,63.0,,0.63,53.55
2015-08-14,87,63.0,,0.63,54.81
2015-08-15,100,63.0,,0.63,63.0
2015-08-16,98,63.0,,0.63,61.74
2015-08-17,89,63.0,,0.63,56.07
2015-08-18,86,63.0,,0.63,54.18
2015-08-19,87,63.0,,0.63,54.81
2015-08-20,84,63.0,,0.63,52.92
2015-08-21,86,63.0,,0.63,54.18
2015-08-22,94,63.0,,0.63,59.22
2015-08-23,95,63.0,,0.63,59.85
2015-08-24,83,63.0,,0.63,52.29
2015-08-25,82,63.0,,0.63,51.660000000000004
2015-08-26,84,63.0,,0.63,52.92
2015-08-27,87,63.0,,0.63,54.81
2015-08-28,88,63.0,,0.63,55.44
2015-08-29,96,63.0,,0.63,60.480000000000004
2015-08-30,95,63.0,,0.63,59.85
2015-08-31,82,63.0,,0.63,51.660000000000004
2015-09-01,87,61.0,False,0.61,53.07
2015-09-02,88,61.0,,0.61,53.68
2015-09-03,88,61.0,,0.61,53.68
2015-09-04,90,61.0,,0.61,54.9
2015-09-05,96,61.0,,0.61,58.56
2015-09-06,97,61.0,,0.61,59.17
2015-09-07,100,61.0,,0.61,61.0
2015-09-08,85,61.0,,0.61,51.85
2015-09-09,85,61.0,,0.61,51.85
2015-09-10,86,61.0,,0.61,52.46
2015-09-11,87,61.0,,0.61,53.07
2015-09-12,94,61.0,,0.61,57.339999999999996
2015-09-13,95,61.0,,0.61,57.949999999999996
2015-09-14,87,61.0,,0.61,53.07
2015-09-15,87,61.0,,0.61,53.07
2015-09-16,91,61.0,,0.61,55.51
2015-09-17,87,61.0,,0.61,53.07
2015-09-18,89,61.0,,0.61,54.29
2015-09-19,96,61.0,,0.61,58.56
2015-09-20,92,61.0,,0.61,56.12
2015-09-21,86,61.0,,0.61,52.46
2015-09-22,87,61.0,,0.61,53.07
2015-09-23,90,61.0,,0.61,54.9
2015-09-24,87,61.0,,0.61,53.07
2015-09-25,92,61.0,,0.61,56.12
2015-09-26,98,61.0,,0.61,59.78
2015-09-27,92,61.0,,0.61,56.12
2015-09-28,85,61.0,,0.61,51.85
2015-09-29,87,61.0,,0.61,53.07
2015-09-30,90,61.0,,0.61,54.9
2015-10-01,91,61.0,False,0.61,55.51
2015-10-02,92,61.0,,0.61,56.12
2015-10-03,100,61.0,,0.61,61.0
2015-10-04,100,61.0,,0.61,61.0
2015-10-05,91,61.0,,0.61,55.51
2015-10-06,91,61.0,,0.61,55.51
2015-10-07,91,61.0,,0.61,55.51
2015-10-08,89,61.0,,0.61,54.29
2015-10-09,93,61.0,,0.61,56.73
2015-10-10,96,61.0,,0.61,58.56
2015-10-11,99,61.0,,0.61,60.39
2015-10-12,94,61.0,,0.61,57.339999999999996
2015-10-13,84,61.0,,0.61,51.24
2015-10-14,88,61.0,,0.61,53.68
2015-10-15,91,61.0,,0.61,55.51
2015-10-16,89,61.0,,0.61,54.29
2015-10-17,99,61.0,,0.61,60.39
2015-10-18,95,61.0,,0.61,57.949999999999996
2015-10-19,89,61.0,,0.61,54.29
2015-10-20,92,61.0,,0.61,56.12
2015-10-21,91,61.0,,0.61,55.51
2015-10-22,91,61.0,,0.61,55.51
2015-10-23,94,61.0,,0.61,57.339999999999996
2015-10-24,94,61.0,,0.61,57.339999999999996
2015-10-25,90,61.0,,0.61,54.9
2015-10-26,95,61.0,,0.61,57.949999999999996
2015-10-27,92,61.0,,0.61,56.12
2015-10-28,91,61.0,,0.61,55.51
2015-10-29,87,61.0,,0.61,53.07
2015-10-30,88,61.0,,0.61,53.68
2015-10-31,87,61.0,,0.61,53.07
2015-11-01,92,63.0,False,0.63,57.96
2015-11-02,88,63.0,,0.63,55.44
2015-11-03,89,63.0,,0.63,56.07
2015-11-04,91,63.0,,0.63,57.33
2015-11-05,90,63.0,,0.63,56.7
2015-11-06,91,63.0,,0.63,57.33
2015-11-07,100,63.0,,0.63,63.0
2015-11-08,95,63.0,,0.63,59.85
2015-11-09,90,63.0,,0.63,56.7
2015-11-10,90,63.0,,0.63,56.7
2015-11-11,92,63.0,,0.63,57.96
2015-11-12,91,63.0,,0.63,57.33
2015-11-13,91,63.0,,0.63,57.33
2015-11-14,90,63.0,,0.63,56.7
2015-11-15,93,63.0,,0.63,58.59
2015-11-16,90,63.0,,0.63,56.7
2015-11-17,89,63.0,,0.63,56.07
2015-11-18,93,63.0,,0.63,58.59
2015-11-19,92,63.0,,0.63,57.96
2015-11-20,91,63.0,,0.63,57.33
2015-11-21,99,63.0,,0.63,62.37
2015-11-22,98,63.0,,0.63,61.74
2015-11-23,92,63.0,,0.63,57.96
2015-11-24,93,63.0,,0.63,58.59
2015-11-25,95,63.0,,0.63,59.85
2015-11-26,100,63.0,,0.63,63.0
2015-11-27,72,63.0,,0.63,45.36
2015-11-28,79,63.0,,0.63,49.77
2015-11-29,85,63.0,,0.63,53.55
2015-11-30,78,63.0,,0.63,49.14
2015-12-01,71,61.0,False,0.61,43.31
2015-12-02,74,61.0,,0.61,45.14
2015-12-03,75,61.0,,0.61,45.75
2015-12-04,74,61.0,,0.61,45.14
2015-12-05,81,61.0,,0.61,49.41
2015-12-06,80,61.0,,0.61,48.8
2015-12-07,73,61.0,,0.61,44.53
2015-12-08,74,61.0,,0.61,45.14
2015-12-09,75,61.0,,0.61,45.75
2015-12-10,73,61.0,,0.61,44.53
2015-12-11,74,61.0,,0.61,45.14
2015-12-12,75,61.0,,0.61,45.75
2015-12-13,77,61.0,,0.61,46.97
2015-12-14,76,61.0,,0.61,46.36
2015-12-15,77,61.0,,0.61,46.97
2015-12-16,73,61.0,,0.61,44.53
2015-12-17,75,61.0,,0.61,45.75
2015-12-18,73,61.0,,0.61,44.53
2015-12-19,79,61.0,,0.61,48.19
2015-12-20,82,61.0,,0.61,50.019999999999996
2015-12-21,74,61.0,,0.61,45.14
2015-12-22,77,61.0,,0.61,46.97
2015-12-23,77,61.0,,0.61,46.97
2015-12-24,83,61.0,,0.61,50.629999999999995
2015-12-25,100,61.0,,0.61,61.0
2015-12-26,80,61.0,,0.61,48.8
2015-12-27,74,61.0,,0.61,45.14
2015-12-28,72,61.0,,0.61,43.92
2015-12-29,77,61.0,,0.61,46.97
2015-12-30,79,61.0,,0.61,48.19
2015-12-31,86,61.0,,0.61,52.46
2016-01-01,100,63.0,False,0.63,63.0
2016-01-02,94,63.0,,0.63,59.22
2016-01-03,89,63.0,,0.63,56.07
2016-01-04,82,63.0,,0.63,51.660000000000004
2016-01-05,82,63.0,,0.63,51.660000000000004
2016-01-06,85,63.0,,0.63,53.55
2016-01-07,83,63.0,,0.63,52.29
2016-01-08,85,63.0,,0.63,53.55
2016-01-09,91,63.0,,0.63,57.33
2016-01-10,85,63.0,,0.63,53.55
2016-01-11,79,63.0,,0.63,49.77
2016-01-12,77,63.0,,0.63,48.51
2016-01-13,79,63.0,,0.63,49.77
2016-01-14,78,63.0,,0.63,49.14
2016-01-15,81,63.0,,0.63,51.03
2016-01-16,90,63.0,,0.63,56.7
2016-01-17,89,63.0,,0.63,56.07
2016-01-18,84,63.0,,0.63,52.92
2016-01-19,81,63.0,,0.63,51.03
2016-01-20,82,63.0,,0.63,51.660000000000004
2016-01-21,80,63.0,,0.63,50.4
2016-01-22,82,63.0,,0.63,51.660000000000004
2016-01-23,88,63.0,,0.63,55.44
2016-01-24,88,63.0,,0.63,55.44
2016-01-25,79,63.0,,0.63,49.77
2016-01-26,81,63.0,,0.63,51.03
2016-01-27,81,63.0,,0.63,51.03
2016-01-28,81,63.0,,0.63,51.03
2016-01-29,81,63.0,,0.63,51.03
2016-01-30,92,63.0,,0.63,57.96
2016-01-31,92,63.0,,0.63,57.96
2016-02-01,79,65.0,False,0.65,51.35
2016-02-02,77,65.0,,0.65,50.050000000000004
2016-02-03,81,65.0,,0.65,52.65
2016-02-04,84,65.0,,0.65,54.6
2016-02-05,85,65.0,,0.65,55.25
2016-02-06,100,65.0,,0.65,65.0
2016-02-07,95,65.0,,0.65,61.75
2016-02-08,76,65.0,,0.65,49.4
2016-02-09,79,65.0,,0.65,51.35
2016-02-10,80,65.0,,0.65,52.0
2016-02-11,80,65.0,,0.65,52.0
2016-02-12,79,65.0,,0.65,51.35
2016-02-13,93,65.0,,0.65,60.45
2016-02-14,92,65.0,,0.65,59.800000000000004
2016-02-15,84,65.0,,0.65,54.6
2016-02-16,76,65.0,,0.65,49.4
2016-02-17,82,65.0,,0.65,53.300000000000004
2016-02-18,82,65.0,,0.65,53.300000000000004
2016-02-19,83,65.0,,0.65,53.95
2016-02-20,91,65.0,,0.65,59.15
2016-02-21,96,65.0,,0.65,62.400000000000006
2016-02-22,84,65.0,,0.65,54.6
2016-02-23,81,65.0,,0.65,52.65
2016-02-24,82,65.0,,0.65,53.300000000000004
2016-02-25,81,65.0,,0.65,52.65
2016-02-26,83,65.0,,0.65,53.95
2016-02-27,97,65.0,,0.65,63.050000000000004
2016-02-28,93,65.0,,0.65,60.45
2016-02-29,84,65.0,,0.65,54.6
2016-03-01,79,65.0,False,0.65,51.35
2016-03-02,80,65.0,,0.65,52.0
2016-03-03,82,65.0,,0.65,53.300000000000004
2016-03-04,83,65.0,,0.65,53.95
2016-03-05,94,65.0,,0.65,61.1
2016-03-06,91,65.0,,0.65,59.15
2016-03-07,83,65.0,,0.65,53.95
2016-03-08,81,65.0,,0.65,52.65
2016-03-09,84,65.0,,0.65,54.6
2016-03-10,84,65.0,,0.65,54.6
2016-03-11,87,65.0,,0.65,56.550000000000004
2016-03-12,93,65.0,,0.65,60.45
2016-03-13,96,65.0,,0.65,62.400000000000006
2016-03-14,83,65.0,,0.65,53.95
2016-03-15,85,65.0,,0.65,55.25
2016-03-16,85,65.0,,0.65,55.25
2016-03-17,86,65.0,,0.65,55.9
2016-03-18,85,65.0,,0.65,55.25
2016-03-19,91,65.0,,0.65,59.15
2016-03-20,96,65.0,,0.65,62.400000000000006
2016-03-21,86,65.0,,0.65,55.9
2016-03-22,84,65.0,,0.65,54.6
2016-03-23,86,65.0,,0.65,55.9
2016-03-24,83,65.0,,0.65,53.95
2016-03-25,89,65.0,,0.65,57.85
2016-03-26,100,65.0,,0.65,65.0
2016-03-27,97,65.0,,0.65,63.050000000000004
2016-03-28,83,65.0,,0.65,53.95
2016-03-29,84,65.0,,0.65,54.6
2016-03-30,82,65.0,,0.65,53.300000000000004
2016-03-31,86,65.0,,0.65,55.9
2016-04-01,89,69.0,False,0.69,61.41
2016-04-02,100,69.0,,0.69,69.0
2016-04-03,99,69.0,,0.69,68.30999999999999
2016-04-04,88,69.0,,0.69,60.72
2016-04-05,87,69.0,,0.69,60.029999999999994
2016-04-06,89,69.0,,0.69,61.41
2016-04-07,86,69.0,,0.69,59.339999999999996
2016-04-08,90,69.0,,0.69,62.099999999999994
2016-04-09,97,69.0,,0.69,66.92999999999999
2016-04-10,99,69.0,,0.69,68.30999999999999
2016-04-11,88,69.0,,0.69,60.72
2016-04-12,88,69.0,,0.69,60.72
2016-04-13,87,69.0,,0.69,60.029999999999994
2016-04-14,85,69.0,,0.69,58.65
2016-04-15,89,69.0,,0.69,61.41
2016-04-16,99,69.0,,0.69,68.30999999999999
2016-04-17,100,69.0,,0.69,69.0
2016-04-18,88,69.0,,0.69,60.72
2016-04-19,87,69.0,,0.69,60.029999999999994
2016-04-20,87,69.0,,0.69,60.029999999999994
2016-04-21,84,69.0,,0.69,57.959999999999994
2016-04-22,88,69.0,,0.69,60.72
2016-04-23,96,69.0,,0.69,66.24
2016-04-24,96,69.0,,0.69,66.24
2016-04-25,87,69.0,,0.69,60.029999999999994
2016-04-26,85,69.0,,0.69,58.65
2016-04-27,88,69.0,,0.69,60.72
2016-04-28,88,69.0,,0.69,60.72
2016-04-29,88,69.0,,0.69,60.72
2016-04-30,96,69.0,,0.69,66.24
2016-05-01,97,70.0,False,0.7,67.89999999999999
2016-05-02,87,70.0,,0.7,60.9
2016-05-03,83,70.0,,0.7,58.099999999999994
2016-05-04,92,70.0,,0.7,64.39999999999999
2016-05-05,92,70.0,,0.7,64.39999999999999
2016-05-06,93,70.0,,0.7,65.1
2016-05-07,96,70.0,,0.7,67.19999999999999
2016-05-08,94,70.0,,0.7,65.8
2016-05-09,87,70.0,,0.7,60.9
2016-05-10,87,70.0,,0.7,60.9
2016-05-11,90,70.0,,0.7,62.99999999999999
2016-05-12,89,70.0,,0.7,62.3
2016-05-13,92,70.0,,0.7,64.39999999999999
2016-05-14,98,70.0,,0.7,68.6
2016-05-15,100,70.0,,0.7,70.0
2016-05-16,93,70.0,,0.7,65.1
2016-05-17,88,70.0,,0.7,61.599999999999994
2016-05-18,87,70.0,,0.7,60.9
2016-05-19,85,70.0,,0.7,59.49999999999999
2016-05-20,92,70.0,,0.7,64.39999999999999
2016-05-21,99,70.0,,0.7,69.3
2016-05-22,100,70.0,,0.7,70.0
2016-05-23,87,70.0,,0.7,60.9
2016-05-24,89,70.0,,0.7,62.3
2016-05-25,85,70.0,,0.7,59.49999999999999
2016-05-26,85,70.0,,0.7,59.49999999999999
2016-05-27,85,70.0,,0.7,59.49999999999999
2016-05-28,98,70.0,,0.7,68.6
2016-05-29,98,70.0,,0.7,68.6
2016-05-30,95,70.0,,0.7,66.5
2016-05-31,83,70.0,,0.7,58.099999999999994
2016-06-01,85,68.0,False,0.68,57.800000000000004
2016-06-02,85,68.0,,0.68,57.800000000000004
2016-06-03,87,68.0,,0.68,59.160000000000004
2016-06-04,96,68.0,,0.68,65.28
2016-06-05,98,68.0,,0.68,66.64
2016-06-06,84,68.0,,0.68,57.120000000000005
2016-06-07,81,68.0,,0.68,55.080000000000005
2016-06-08,83,68.0,,0.68,56.440000000000005
2016-06-09,84,68.0,,0.68,57.120000000000005
2016-06-10,87,68.0,,0.68,59.160000000000004
2016-06-11,94,68.0,,0.68,63.92
2016-06-12,95,68.0,,0.68,64.60000000000001
2016-06-13,84,68.0,,0.68,57.120000000000005
2016-06-14,81,68.0,,0.68,55.080000000000005
2016-06-15,81,68.0,,0.68,55.080000000000005
2016-06-16,82,68.0,,0.68,55.760000000000005
2016-06-17,88,68.0,,0.68,59.84
2016-06-18,94,68.0,,0.68,63.92
2016-06-19,95,68.0,,0.68,64.60000000000001
2016-06-20,82,68.0,,0.68,55.760000000000005
2016-06-21,82,68.0,,0.68,55.760000000000005
2016-06-22,87,68.0,,0.68,59.160000000000004
2016-06-23,85,68.0,,0.68,57.800000000000004
2016-06-24,86,68.0,,0.68,58.480000000000004
2016-06-25,95,68.0,,0.68,64.60000000000001
2016-06-26,100,68.0,,0.68,68.0
2016-06-27,83,68.0,,0.68,56.440000000000005
2016-06-28,87,68.0,,0.68,59.160000000000004
2016-06-29,84,68.0,,0.68,57.120000000000005
2016-06-30,86,68.0,,0.68,58.480000000000004
2016-07-01,90,70.0,False,0.7,62.99999999999999
2016-07-02,98,70.0,,0.7,68.6
2016-07-03,100,70.0,,0.7,70.0
2016-07-04,99,70.0,,0.7,69.3
2016-07-05,84,70.0,,0.7,58.8
2016-07-06,86,70.0,,0.7,60.199999999999996
2016-07-07,85,70.0,,0.7,59.49999999999999
2016-07-08,84,70.0,,0.7,58.8
2016-07-09,95,70.0,,0.7,66.5
2016-07-10,97,70.0,,0.7,67.89999999999999
2016-07-11,86,70.0,,0.7,60.199999999999996
2016-07-12,83,70.0,,0.7,58.099999999999994
2016-07-13,85,70.0,,0.7,59.49999999999999
2016-07-14,83,70.0,,0.7,58.099999999999994
2016-07-15,85,70.0,,0.7,59.49999999999999
2016-07-16,98,70.0,,0.7,68.6
2016-07-17,97,70.0,,0.7,67.89999999999999
2016-07-18,86,70.0,,0.7,60.199999999999996
2016-07-19,83,70.0,,0.7,58.099999999999994
2016-07-20,84,70.0,,0.7,58.8
2016-07-21,86,70.0,,0.7,60.199999999999996
2016-07-22,88,70.0,,0.7,61.599999999999994
2016-07-23,98,70.0,,0.7,68.6
2016-07-24,98,70.0,,0.7,68.6
2016-07-25,85,70.0,,0.7,59.49999999999999
2016-07-26,82,70.0,,0.7,57.4
2016-07-27,83,70.0,,0.7,58.099999999999994
2016-07-28,83,70.0,,0.7,58.099999999999994
2016-07-29,89,70.0,,0.7,62.3
2016-07-30,99,70.0,,0.7,69.3
2016-07-31,98,70.0,,0.7,68.6
2016-08-01,91,66.0,False,0.66,60.06
2016-08-02,84,66.0,,0.66,55.440000000000005
2016-08-03,86,66.0,,0.66,56.760000000000005
2016-08-04,84,66.0,,0.66,55.440000000000005
2016-08-05,85,66.0,,0.66,56.1
2016-08-06,93,66.0,,0.66,61.38
2016-08-07,93,66.0,,0.66,61.38
2016-08-08,79,66.0,,0.66,52.14
2016-08-09,79,66.0,,0.66,52.14
2016-08-10,76,66.0,,0.66,50.160000000000004
2016-08-11,83,66.0,,0.66,54.78
2016-08-12,83,66.0,,0.66,54.78
2016-08-13,91,66.0,,0.66,60.06
2016-08-14,93,66.0,,0.66,61.38
2016-08-15,79,66.0,,0.66,52.14
2016-08-16,80,66.0,,0.66,52.800000000000004
2016-08-17,80,66.0,,0.66,52.800000000000004
2016-08-18,80,66.0,,0.66,52.800000000000004
2016-08-19,83,66.0,,0.66,54.78
2016-08-20,93,66.0,,0.66,61.38
2016-08-21,91,66.0,,0.66,60.06
2016-08-22,81,66.0,,0.66,53.46
2016-08-23,82,66.0,,0.66,54.120000000000005
2016-08-24,79,66.0,,0.66,52.14
2016-08-25,82,66.0,,0.66,54.120000000000005
2016-08-26,83,66.0,,0.66,54.78
2016-08-27,97,66.0,,0.66,64.02
2016-08-28,100,66.0,,0.66,66.0
2016-08-29,82,66.0,,0.66,54.120000000000005
2016-08-30,87,66.0,,0.66,57.42
2016-08-31,83,66.0,,0.66,54.78
2016-09-01,79,67.0,False,0.67,52.93
2016-09-02,85,67.0,,0.67,56.95
2016-09-03,93,67.0,,0.67,62.31
2016-09-04,100,67.0,,0.67,67.0
2016-09-05,93,67.0,,0.67,62.31
2016-09-06,80,67.0,,0.67,53.6
2016-09-07,78,67.0,,0.67,52.260000000000005
2016-09-08,82,67.0,,0.67,54.940000000000005
2016-09-09,84,67.0,,0.67,56.28
2016-09-10,92,67.0,,0.67,61.64
2016-09-11,88,67.0,,0.67,58.96
2016-09-12,82,67.0,,0.67,54.940000000000005
2016-09-13,81,67.0,,0.67,54.27
2016-09-14,83,67.0,,0.67,55.61000000000001
2016-09-15,82,67.0,,0.67,54.940000000000005
2016-09-16,86,67.0,,0.67,57.620000000000005
2016-09-17,94,67.0,,0.67,62.980000000000004
2016-09-18,94,67.0,,0.67,62.980000000000004
2016-09-19,83,67.0,,0.67,55.61000000000001
2016-09-20,80,67.0,,0.67,53.6
2016-09-21,82,67.0,,0.67,54.940000000000005
2016-09-22,81,67.0,,0.67,54.27
2016-09-23,84,67.0,,0.67,56.28
2016-09-24,94,67.0,,0.67,62.980000000000004
2016-09-25,95,67.0,,0.67,63.650000000000006
2016-09-26,82,67.0,,0.67,54.940000000000005
2016-09-27,78,67.0,,0.67,52.260000000000005
2016-09-28,81,67.0,,0.67,54.27
2016-09-29,83,67.0,,0.67,55.61000000000001
2016-09-30,85,67.0,,0.67,56.95
2016-10-01,89,69.0,False,0.69,61.41
2016-10-02,86,69.0,,0.69,59.339999999999996
2016-10-03,79,69.0,,0.69,54.51
2016-10-04,75,69.0,,0.69,51.74999999999999
2016-10-05,76,69.0,,0.69,52.44
2016-10-06,79,69.0,,0.69,54.51
2016-10-07,80,69.0,,0.69,55.199999999999996
2016-10-08,90,69.0,,0.69,62.099999999999994
2016-10-09,90,69.0,,0.69,62.099999999999994
2016-10-10,77,69.0,,0.69,53.129999999999995
2016-10-11,78,69.0,,0.69,53.81999999999999
2016-10-12,80,69.0,,0.69,55.199999999999996
2016-10-13,81,69.0,,0.69,55.88999999999999
2016-10-14,83,69.0,,0.69,57.269999999999996
2016-10-15,90,69.0,,0.69,62.099999999999994
2016-10-16,90,69.0,,0.69,62.099999999999994
2016-10-17,77,69.0,,0.69,53.129999999999995
2016-10-18,80,69.0,,0.69,55.199999999999996
2016-10-19,79,69.0,,0.69,54.51
2016-10-20,79,69.0,,0.69,54.51
2016-10-21,84,69.0,,0.69,57.959999999999994
2016-10-22,100,69.0,,0.69,69.0
2016-10-23,92,69.0,,0.69,63.48
2016-10-24,82,69.0,,0.69,56.58
2016-10-25,81,69.0,,0.69,55.88999999999999
2016-10-26,81,69.0,,0.69,55.88999999999999
2016-10-27,79,69.0,,0.69,54.51
2016-10-28,87,69.0,,0.69,60.029999999999994
2016-10-29,91,69.0,,0.69,62.78999999999999
2016-10-30,91,69.0,,0.69,62.78999999999999
2016-10-31,79,69.0,,0.69,54.51
2016-11-01,83,70.0,False,0.7,58.099999999999994
2016-11-02,86,70.0,,0.7,60.199999999999996
2016-11-03,81,70.0,,0.7,56.699999999999996
2016-11-04,89,70.0,,0.7,62.3
2016-11-05,98,70.0,,0.7,68.6
2016-11-06,96,70.0,,0.7,67.19999999999999
2016-11-07,85,70.0,,0.7,59.49999999999999
2016-11-08,78,70.0,,0.7,54.599999999999994
2016-11-09,60,70.0,,0.7,42.0
2016-11-10,82,70.0,,0.7,57.4
2016-11-11,91,70.0,,0.7,63.699999999999996
2016-11-12,98,70.0,,0.7,68.6
2016-11-13,97,70.0,,0.7,67.89999999999999
2016-11-14,85,70.0,,0.7,59.49999999999999
2016-11-15,86,70.0,,0.7,60.199999999999996
2016-11-16,90,70.0,,0.7,62.99999999999999
2016-11-17,92,70.0,,0.7,64.39999999999999
2016-11-18,90,70.0,,0.7,62.99999999999999
2016-11-19,100,70.0,,0.7,70.0
2016-11-20,100,70.0,,0.7,70.0
2016-11-21,91,70.0,,0.7,63.699999999999996
2016-11-22,92,70.0,,0.7,64.39999999999999
2016-11-23,92,70.0,,0.7,64.39999999999999
2016-11-24,99,70.0,,0.7,69.3
2016-11-25,75,70.0,,0.7,52.5
2016-11-26,82,70.0,,0.7,57.4
2016-11-27,85,70.0,,0.7,59.49999999999999
2016-11-28,78,70.0,,0.7,54.599999999999994
2016-11-29,82,70.0,,0.7,57.4
2016-11-30,83,70.0,,0.7,58.099999999999994
2016-12-01,63,74.0,False,0.74,46.62
2016-12-02,65,74.0,,0.74,48.1
2016-12-03,72,74.0,,0.74,53.28
2016-12-04,72,74.0,,0.74,53.28
2016-12-05,64,74.0,,0.74,47.36
2016-12-06,63,74.0,,0.74,46.62
2016-12-07,62,74.0,,0.74,45.88
2016-12-08,65,74.0,,0.74,48.1
2016-12-09,63,74.0,,0.74,46.62
2016-12-10,68,74.0,,0.74,50.32
2016-12-11,69,74.0,,0.74,51.06
2016-12-12,63,74.0,,0.74,46.62
