date,politics_unscaled,politics_monthly,isPartial,scale,politics
2011-08-31,90,24.0,,0.24,21.599999999999998
2011-09-01,73,30.0,False,0.3,21.9
2011-09-02,71,30.0,,0.3,21.3
2011-09-03,62,30.0,,0.3,18.599999999999998
2011-09-04,59,30.0,,0.3,17.7
2011-09-05,58,30.0,,0.3,17.4
2011-09-06,77,30.0,,0.3,23.099999999999998
2011-09-07,88,30.0,,0.3,26.4
2011-09-08,98,30.0,,0.3,29.4
2011-09-09,73,30.0,,0.3,21.9
2011-09-10,64,30.0,,0.3,19.2
2011-09-11,66,30.0,,0.3,19.8
2011-09-12,80,30.0,,0.3,24.0
2011-09-13,92,30.0,,0.3,27.599999999999998
2011-09-14,100,30.0,,0.3,30.0
2011-09-15,87,30.0,,0.3,26.099999999999998
2011-09-16,67,30.0,,0.3,20.099999999999998
2011-09-17,60,30.0,,0.3,18.0
2011-09-18,62,30.0,,0.3,18.599999999999998
2011-09-19,74,30.0,,0.3,22.2
2011-09-20,69,30.0,,0.3,20.7
2011-09-21,80,30.0,,0.3,24.0
2011-09-22,82,30.0,,0.3,24.599999999999998
2011-09-23,78,30.0,,0.3,23.4
2011-09-24,53,30.0,,0.3,15.899999999999999
2011-09-25,73,30.0,,0.3,21.9
2011-09-26,99,30.0,,0.3,29.7
2011-09-27,93,30.0,,0.3,27.9
2011-09-28,92,30.0,,0.3,27.599999999999998
2011-09-29,82,30.0,,0.3,24.599999999999998
2011-09-30,68,30.0,,0.3,20.4
2011-10-01,50,32.0,False,0.32,16.0
2011-10-02,75,32.0,,0.32,24.0
2011-10-03,82,32.0,,0.32,26.240000000000002
2011-10-04,82,32.0,,0.32,26.240000000000002
2011-10-05,91,32.0,,0.32,29.12
2011-10-06,87,32.0,,0.32,27.84
2011-10-07,88,32.0,,0.32,28.16
2011-10-08,59,32.0,,0.32,18.88
2011-10-09,66,32.0,,0.32,21.12
2011-10-10,72,32.0,,0.32,23.04
2011-10-11,79,32.0,,0.32,25.28
2011-10-12,100,32.0,,0.32,32.0
2011-10-13,84,32.0,,0.32,26.88
2011-10-14,76,32.0,,0.32,24.32
2011-10-15,46,32.0,,0.32,14.72
2011-10-16,73,32.0,,0.32,23.36
2011-10-17,81,32.0,,0.32,25.92
2011-10-18,78,32.0,,0.32,24.96
2011-10-19,82,32.0,,0.32,26.240000000000002
2011-10-20,87,32.0,,0.32,27.84
2011-10-21,79,32.0,,0.32,25.28
2011-10-22,59,32.0,,0.32,18.88
2011-10-23,74,32.0,,0.32,23.68
2011-10-24,83,32.0,,0.32,26.560000000000002
2011-10-25,84,32.0,,0.32,26.88
2011-10-26,100,32.0,,0.32,32.0
2011-10-27,75,32.0,,0.32,24.0
2011-10-28,67,32.0,,0.32,21.44
2011-10-29,48,32.0,,0.32,15.36
2011-10-30,54,32.0,,0.32,17.28
2011-10-31,85,32.0,,0.32,27.2
2011-11-01,85,31.0,False,0.31,26.35
2011-11-02,98,31.0,,0.31,30.38
2011-11-03,87,31.0,,0.31,26.97
2011-11-04,84,31.0,,0.31,26.04
2011-11-05,53,31.0,,0.31,16.43
2011-11-06,61,31.0,,0.31,18.91
2011-11-07,97,31.0,,0.31,30.07
2011-11-08,94,31.0,,0.31,29.14
2011-11-09,99,31.0,,0.31,30.69
2011-11-10,72,31.0,,0.31,22.32
2011-11-11,72,31.0,,0.31,22.32
2011-11-12,64,31.0,,0.31,19.84
2011-11-13,69,31.0,,0.31,21.39
2011-11-14,100,31.0,,0.31,31.0
2011-11-15,87,31.0,,0.31,26.97
2011-11-16,80,31.0,,0.31,24.8
2011-11-17,74,31.0,,0.31,22.94
2011-11-18,86,31.0,,0.31,26.66
2011-11-19,48,31.0,,0.31,14.879999999999999
2011-11-20,69,31.0,,0.31,21.39
2011-11-21,100,31.0,,0.31,31.0
2011-11-22,78,31.0,,0.31,24.18
2011-11-23,73,31.0,,0.31,22.63
2011-11-24,56,31.0,,0.31,17.36
2011-11-25,43,31.0,,0.31,13.33
2011-11-26,42,31.0,,0.31,13.02
2011-11-27,72,31.0,,0.31,22.32
2011-11-28,79,31.0,,0.31,24.49
2011-11-29,87,31.0,,0.31,26.97
2011-11-30,95,31.0,,0.31,29.45
2011-12-01,79,29.0,False,0.29,22.91
2011-12-02,82,29.0,,0.29,23.779999999999998
2011-12-03,65,29.0,,0.29,18.849999999999998
2011-12-04,81,29.0,,0.29,23.49
2011-12-05,95,29.0,,0.29,27.549999999999997
2011-12-06,84,29.0,,0.29,24.36
2011-12-07,93,29.0,,0.29,26.97
2011-12-08,91,29.0,,0.29,26.389999999999997
2011-12-09,84,29.0,,0.29,24.36
2011-12-10,58,29.0,,0.29,16.82
2011-12-11,66,29.0,,0.29,19.139999999999997
2011-12-12,84,29.0,,0.29,24.36
2011-12-13,86,29.0,,0.29,24.939999999999998
2011-12-14,100,29.0,,0.29,28.999999999999996
2011-12-15,85,29.0,,0.29,24.65
2011-12-16,75,29.0,,0.29,21.75
2011-12-17,55,29.0,,0.29,15.95
2011-12-18,54,29.0,,0.29,15.659999999999998
2011-12-19,62,29.0,,0.29,17.98
2011-12-20,57,29.0,,0.29,16.529999999999998
2011-12-21,71,29.0,,0.29,20.59
2011-12-22,48,29.0,,0.29,13.919999999999998
2011-12-23,44,29.0,,0.29,12.76
2011-12-24,45,29.0,,0.29,13.049999999999999
2011-12-25,42,29.0,,0.29,12.18
2011-12-26,52,29.0,,0.29,15.079999999999998
2011-12-27,60,29.0,,0.29,17.4
2011-12-28,57,29.0,,0.29,16.529999999999998
2011-12-29,45,29.0,,0.29,13.049999999999999
2011-12-30,52,29.0,,0.29,15.079999999999998
2011-12-31,48,29.0,,0.29,13.919999999999998
2012-01-01,42,34.0,False,0.34,14.280000000000001
2012-01-02,47,34.0,,0.34,15.98
2012-01-03,57,34.0,,0.34,19.380000000000003
2012-01-04,91,34.0,,0.34,30.94
2012-01-05,81,34.0,,0.34,27.540000000000003
2012-01-06,83,34.0,,0.34,28.220000000000002
2012-01-07,45,34.0,,0.34,15.3
2012-01-08,59,34.0,,0.34,20.060000000000002
2012-01-09,69,34.0,,0.34,23.46
2012-01-10,84,34.0,,0.34,28.560000000000002
2012-01-11,80,34.0,,0.34,27.200000000000003
2012-01-12,77,34.0,,0.34,26.180000000000003
2012-01-13,74,34.0,,0.34,25.16
2012-01-14,46,34.0,,0.34,15.64
2012-01-15,66,34.0,,0.34,22.44
2012-01-16,57,34.0,,0.34,19.380000000000003
2012-01-17,77,34.0,,0.34,26.180000000000003
2012-01-18,88,34.0,,0.34,29.92
2012-01-19,86,34.0,,0.34,29.240000000000002
2012-01-20,100,34.0,,0.34,34.0
2012-01-21,68,34.0,,0.34,23.12
2012-01-22,85,34.0,,0.34,28.900000000000002
2012-01-23,88,34.0,,0.34,29.92
2012-01-24,97,34.0,,0.34,32.980000000000004
2012-01-25,96,34.0,,0.34,32.64
2012-01-26,74,34.0,,0.34,25.16
2012-01-27,81,34.0,,0.34,27.540000000000003
2012-01-28,72,34.0,,0.34,24.48
2012-01-29,63,34.0,,0.34,21.42
2012-01-30,77,34.0,,0.34,26.180000000000003
2012-01-31,89,34.0,,0.34,30.26
2012-02-01,90,36.0,False,0.36,32.4
2012-02-02,74,36.0,,0.36,26.64
2012-02-03,67,36.0,,0.36,24.119999999999997
2012-02-04,59,36.0,,0.36,21.24
2012-02-05,61,36.0,,0.36,21.96
2012-02-06,76,36.0,,0.36,27.36
2012-02-07,82,36.0,,0.36,29.52
2012-02-08,83,36.0,,0.36,29.88
2012-02-09,81,36.0,,0.36,29.16
2012-02-10,88,36.0,,0.36,31.68
2012-02-11,62,36.0,,0.36,22.32
2012-02-12,58,36.0,,0.36,20.88
2012-02-13,78,36.0,,0.36,28.08
2012-02-14,86,36.0,,0.36,30.959999999999997
2012-02-15,81,36.0,,0.36,29.16
2012-02-16,76,36.0,,0.36,27.36
2012-02-17,68,36.0,,0.36,24.48
2012-02-18,65,36.0,,0.36,23.4
2012-02-19,60,36.0,,0.36,21.599999999999998
2012-02-20,73,36.0,,0.36,26.279999999999998
2012-02-21,82,36.0,,0.36,29.52
2012-02-22,85,36.0,,0.36,30.599999999999998
2012-02-23,95,36.0,,0.36,34.199999999999996
2012-02-24,82,36.0,,0.36,29.52
2012-02-25,63,36.0,,0.36,22.68
2012-02-26,70,36.0,,0.36,25.2
2012-02-27,86,36.0,,0.36,30.959999999999997
2012-02-28,88,36.0,,0.36,31.68
2012-02-29,100,36.0,,0.36,36.0
2012-03-01,83,36.0,False,0.36,29.88
2012-03-02,78,36.0,,0.36,28.08
2012-03-03,64,36.0,,0.36,23.04
2012-03-04,68,36.0,,0.36,24.48
2012-03-05,76,36.0,,0.36,27.36
2012-03-06,91,36.0,,0.36,32.76
2012-03-07,100,36.0,,0.36,36.0
2012-03-08,88,36.0,,0.36,31.68
2012-03-09,69,36.0,,0.36,24.84
2012-03-10,56,36.0,,0.36,20.16
2012-03-11,67,36.0,,0.36,24.119999999999997
2012-03-12,65,36.0,,0.36,23.4
2012-03-13,69,36.0,,0.36,24.84
2012-03-14,78,36.0,,0.36,28.08
2012-03-15,61,36.0,,0.36,21.96
2012-03-16,65,36.0,,0.36,23.4
2012-03-17,52,36.0,,0.36,18.72
2012-03-18,55,36.0,,0.36,19.8
2012-03-19,70,36.0,,0.36,25.2
2012-03-20,68,36.0,,0.36,24.48
2012-03-21,85,36.0,,0.36,30.599999999999998
2012-03-22,72,36.0,,0.36,25.919999999999998
2012-03-23,54,36.0,,0.36,19.439999999999998
2012-03-24,51,36.0,,0.36,18.36
2012-03-25,49,36.0,,0.36,17.64
2012-03-26,64,36.0,,0.36,23.04
2012-03-27,68,36.0,,0.36,24.48
2012-03-28,59,36.0,,0.36,21.24
2012-03-29,59,36.0,,0.36,21.24
2012-03-30,58,36.0,,0.36,20.88
2012-03-31,48,36.0,,0.36,17.28
2012-04-01,74,33.0,False,0.33,24.42
2012-04-02,82,33.0,,0.33,27.060000000000002
2012-04-03,87,33.0,,0.33,28.71
2012-04-04,98,33.0,,0.33,32.34
2012-04-05,95,33.0,,0.33,31.35
2012-04-06,60,33.0,,0.33,19.8
2012-04-07,63,33.0,,0.33,20.790000000000003
2012-04-08,57,33.0,,0.33,18.810000000000002
2012-04-09,73,33.0,,0.33,24.09
2012-04-10,85,33.0,,0.33,28.05
2012-04-11,85,33.0,,0.33,28.05
2012-04-12,84,33.0,,0.33,27.720000000000002
2012-04-13,87,33.0,,0.33,28.71
2012-04-14,64,33.0,,0.33,21.12
2012-04-15,72,33.0,,0.33,23.76
2012-04-16,90,33.0,,0.33,29.700000000000003
2012-04-17,87,33.0,,0.33,28.71
2012-04-18,85,33.0,,0.33,28.05
2012-04-19,77,33.0,,0.33,25.41
2012-04-20,77,33.0,,0.33,25.41
2012-04-21,51,33.0,,0.33,16.830000000000002
2012-04-22,65,33.0,,0.33,21.45
2012-04-23,91,33.0,,0.33,30.03
2012-04-24,93,33.0,,0.33,30.69
2012-04-25,100,33.0,,0.33,33.0
2012-04-26,89,33.0,,0.33,29.37
2012-04-27,78,33.0,,0.33,25.740000000000002
2012-04-28,65,33.0,,0.33,21.45
2012-04-29,62,33.0,,0.33,20.46
2012-04-30,90,33.0,,0.33,29.700000000000003
2012-05-01,87,31.0,False,0.31,26.97
2012-05-02,83,31.0,,0.31,25.73
2012-05-03,72,31.0,,0.31,22.32
2012-05-04,67,31.0,,0.31,20.77
2012-05-05,61,31.0,,0.31,18.91
2012-05-06,78,31.0,,0.31,24.18
2012-05-07,100,31.0,,0.31,31.0
2012-05-08,93,31.0,,0.31,28.83
2012-05-09,83,31.0,,0.31,25.73
2012-05-10,84,31.0,,0.31,26.04
2012-05-11,70,31.0,,0.31,21.7
2012-05-12,65,31.0,,0.31,20.15
2012-05-13,66,31.0,,0.31,20.46
2012-05-14,88,31.0,,0.31,27.28
2012-05-15,69,31.0,,0.31,21.39
2012-05-16,81,31.0,,0.31,25.11
2012-05-17,87,31.0,,0.31,26.97
2012-05-18,69,31.0,,0.31,21.39
2012-05-19,47,31.0,,0.31,14.57
2012-05-20,59,31.0,,0.31,18.29
2012-05-21,70,31.0,,0.31,21.7
2012-05-22,70,31.0,,0.31,21.7
2012-05-23,75,31.0,,0.31,23.25
2012-05-24,62,31.0,,0.31,19.22
2012-05-25,60,31.0,,0.31,18.6
2012-05-26,51,31.0,,0.31,15.81
2012-05-27,54,31.0,,0.31,16.74
2012-05-28,50,31.0,,0.31,15.5
2012-05-29,54,31.0,,0.31,16.74
2012-05-30,71,31.0,,0.31,22.01
2012-05-31,62,31.0,,0.31,19.22
2012-06-01,71,28.0,False,0.28,19.880000000000003
2012-06-02,50,28.0,,0.28,14.000000000000002
2012-06-03,57,28.0,,0.28,15.96
2012-06-04,81,28.0,,0.28,22.680000000000003
2012-06-05,85,28.0,,0.28,23.8
2012-06-06,100,28.0,,0.28,28.000000000000004
2012-06-07,59,28.0,,0.28,16.520000000000003
2012-06-08,62,28.0,,0.28,17.360000000000003
2012-06-09,67,28.0,,0.28,18.76
2012-06-10,68,28.0,,0.28,19.040000000000003
2012-06-11,58,28.0,,0.28,16.240000000000002
2012-06-12,62,28.0,,0.28,17.360000000000003
2012-06-13,53,28.0,,0.28,14.840000000000002
2012-06-14,57,28.0,,0.28,15.96
2012-06-15,61,28.0,,0.28,17.080000000000002
2012-06-16,44,28.0,,0.28,12.32
2012-06-17,52,28.0,,0.28,14.560000000000002
2012-06-18,65,28.0,,0.28,18.200000000000003
2012-06-19,63,28.0,,0.28,17.64
2012-06-20,66,28.0,,0.28,18.48
2012-06-21,64,28.0,,0.28,17.92
2012-06-22,60,28.0,,0.28,16.8
2012-06-23,50,28.0,,0.28,14.000000000000002
2012-06-24,48,28.0,,0.28,13.440000000000001
2012-06-25,63,28.0,,0.28,17.64
2012-06-26,54,28.0,,0.28,15.120000000000001
2012-06-27,56,28.0,,0.28,15.680000000000001
2012-06-28,78,28.0,,0.28,21.840000000000003
2012-06-29,76,28.0,,0.28,21.28
2012-06-30,55,28.0,,0.28,15.400000000000002
2012-07-01,66,27.0,False,0.27,17.82
2012-07-02,85,27.0,,0.27,22.950000000000003
2012-07-03,66,27.0,,0.27,17.82
2012-07-04,66,27.0,,0.27,17.82
2012-07-05,72,27.0,,0.27,19.44
2012-07-06,74,27.0,,0.27,19.98
2012-07-07,70,27.0,,0.27,18.900000000000002
2012-07-08,73,27.0,,0.27,19.71
2012-07-09,72,27.0,,0.27,19.44
2012-07-10,76,27.0,,0.27,20.520000000000003
2012-07-11,74,27.0,,0.27,19.98
2012-07-12,82,27.0,,0.27,22.14
2012-07-13,86,27.0,,0.27,23.220000000000002
2012-07-14,84,27.0,,0.27,22.68
2012-07-15,86,27.0,,0.27,23.220000000000002
2012-07-16,80,27.0,,0.27,21.6
2012-07-17,78,27.0,,0.27,21.060000000000002
2012-07-18,100,27.0,,0.27,27.0
2012-07-19,83,27.0,,0.27,22.41
2012-07-20,74,27.0,,0.27,19.98
2012-07-21,84,27.0,,0.27,22.68
2012-07-22,60,27.0,,0.27,16.200000000000003
2012-07-23,78,27.0,,0.27,21.060000000000002
2012-07-24,84,27.0,,0.27,22.68
2012-07-25,78,27.0,,0.27,21.060000000000002
2012-07-26,78,27.0,,0.27,21.060000000000002
2012-07-27,87,27.0,,0.27,23.490000000000002
2012-07-28,60,27.0,,0.27,16.200000000000003
2012-07-29,88,27.0,,0.27,23.76
2012-07-30,79,27.0,,0.27,21.330000000000002
2012-07-31,83,27.0,,0.27,22.41
2012-08-01,54,41.0,False,0.41,22.139999999999997
2012-08-02,49,41.0,,0.41,20.09
2012-08-03,41,41.0,,0.41,16.81
2012-08-04,36,41.0,,0.41,14.76
2012-08-05,46,41.0,,0.41,18.86
2012-08-06,39,41.0,,0.41,15.989999999999998
2012-08-07,41,41.0,,0.41,16.81
2012-08-08,50,41.0,,0.41,20.5
2012-08-09,44,41.0,,0.41,18.04
2012-08-10,42,41.0,,0.41,17.22
2012-08-11,70,41.0,,0.41,28.7
2012-08-12,55,41.0,,0.41,22.549999999999997
2012-08-13,65,41.0,,0.41,26.65
2012-08-14,57,41.0,,0.41,23.369999999999997
2012-08-15,57,41.0,,0.41,23.369999999999997
2012-08-16,58,41.0,,0.41,23.779999999999998
2012-08-17,60,41.0,,0.41,24.599999999999998
2012-08-18,50,41.0,,0.41,20.5
2012-08-19,54,41.0,,0.41,22.139999999999997
2012-08-20,55,41.0,,0.41,22.549999999999997
2012-08-21,64,41.0,,0.41,26.24
2012-08-22,66,41.0,,0.41,27.06
2012-08-23,64,41.0,,0.41,26.24
2012-08-24,64,41.0,,0.41,26.24
2012-08-25,55,41.0,,0.41,22.549999999999997
2012-08-26,51,41.0,,0.41,20.91
2012-08-27,60,41.0,,0.41,24.599999999999998
2012-08-28,65,41.0,,0.41,26.65
2012-08-29,75,41.0,,0.41,30.749999999999996
2012-08-30,86,41.0,,0.41,35.26
2012-08-31,100,41.0,,0.41,41.0
2012-09-01,67,58.0,False,0.58,38.86
2012-09-02,62,58.0,,0.58,35.96
2012-09-03,70,58.0,,0.58,40.599999999999994
2012-09-04,82,58.0,,0.58,47.559999999999995
2012-09-05,86,58.0,,0.58,49.879999999999995
2012-09-06,80,58.0,,0.58,46.4
2012-09-07,100,58.0,,0.58,57.99999999999999
2012-09-08,81,58.0,,0.58,46.98
2012-09-09,71,58.0,,0.58,41.18
2012-09-10,83,58.0,,0.58,48.13999999999999
2012-09-11,78,58.0,,0.58,45.239999999999995
2012-09-12,73,58.0,,0.58,42.339999999999996
2012-09-13,75,58.0,,0.58,43.5
2012-09-14,76,58.0,,0.58,44.08
2012-09-15,61,58.0,,0.58,35.379999999999995
2012-09-16,59,58.0,,0.58,34.22
2012-09-17,65,58.0,,0.58,37.699999999999996
2012-09-18,82,58.0,,0.58,47.559999999999995
2012-09-19,82,58.0,,0.58,47.559999999999995
2012-09-20,87,58.0,,0.58,50.459999999999994
2012-09-21,78,58.0,,0.58,45.239999999999995
2012-09-22,67,58.0,,0.58,38.86
2012-09-23,66,58.0,,0.58,38.279999999999994
2012-09-24,82,58.0,,0.58,47.559999999999995
2012-09-25,78,58.0,,0.58,45.239999999999995
2012-09-26,74,58.0,,0.58,42.919999999999995
2012-09-27,89,58.0,,0.58,51.62
2012-09-28,73,58.0,,0.58,42.339999999999996
2012-09-29,50,58.0,,0.58,28.999999999999996
2012-09-30,67,58.0,,0.58,38.86
2012-10-01,31,100.0,False,1.0,31.0
2012-10-02,40,100.0,,1.0,40.0
2012-10-03,39,100.0,,1.0,39.0
2012-10-04,71,100.0,,1.0,71.0
2012-10-05,48,100.0,,1.0,48.0
2012-10-06,36,100.0,,1.0,36.0
2012-10-07,37,100.0,,1.0,37.0
2012-10-08,47,100.0,,1.0,47.0
2012-10-09,49,100.0,,1.0,49.0
2012-10-10,43,100.0,,1.0,43.0
2012-10-11,45,100.0,,1.0,45.0
2012-10-12,68,100.0,,1.0,68.0
2012-10-13,44,100.0,,1.0,44.0
2012-10-14,46,100.0,,1.0,46.0
2012-10-15,49,100.0,,1.0,49.0
2012-10-16,51,100.0,,1.0,51.0
2012-10-17,82,100.0,,1.0,82.0
2012-10-18,75,100.0,,1.0,75.0
2012-10-19,73,100.0,,1.0,73.0
2012-10-20,63,100.0,,1.0,63.0
2012-10-21,56,100.0,,1.0,56.0
2012-10-22,59,100.0,,1.0,59.0
2012-10-23,100,100.0,,1.0,100.0
2012-10-24,82,100.0,,1.0,82.0
2012-10-25,77,100.0,,1.0,77.0
2012-10-26,76,100.0,,1.0,76.0
2012-10-27,66,100.0,,1.0,66.0
2012-10-28,67,100.0,,1.0,67.0
2012-10-29,66,100.0,,1.0,66.0
2012-10-30,66,100.0,,1.0,66.0
2012-10-31,75,100.0,,1.0,75.0
2012-11-01,57,70.0,False,0.7,39.9
2012-11-02,57,70.0,,0.7,39.9
2012-11-03,56,70.0,,0.7,39.199999999999996
2012-11-04,55,70.0,,0.7,38.5
2012-11-05,73,70.0,,0.7,51.099999999999994
2012-11-06,91,70.0,,0.7,63.699999999999996
2012-11-07,100,70.0,,0.7,70.0
2012-11-08,30,70.0,,0.7,21.0
2012-11-09,20,70.0,,0.7,14.0
2012-11-10,16,70.0,,0.7,11.2
2012-11-11,15,70.0,,0.7,10.5
2012-11-12,17,70.0,,0.7,11.899999999999999
2012-11-13,15,70.0,,0.7,10.5
2012-11-14,17,70.0,,0.7,11.899999999999999
2012-11-15,16,70.0,,0.7,11.2
2012-11-16,17,70.0,,0.7,11.899999999999999
2012-11-17,11,70.0,,0.7,7.699999999999999
2012-11-18,11,70.0,,0.7,7.699999999999999
2012-11-19,15,70.0,,0.7,10.5
2012-11-20,12,70.0,,0.7,8.399999999999999
2012-11-21,8,70.0,,0.7,5.6
2012-11-22,7,70.0,,0.7,4.8999999999999995
2012-11-23,7,70.0,,0.7,4.8999999999999995
2012-11-24,8,70.0,,0.7,5.6
2012-11-25,11,70.0,,0.7,7.699999999999999
2012-11-26,12,70.0,,0.7,8.399999999999999
2012-11-27,13,70.0,,0.7,9.1
2012-11-28,11,70.0,,0.7,7.699999999999999
2012-11-29,13,70.0,,0.7,9.1
2012-11-30,11,70.0,,0.7,7.699999999999999
2012-12-01,66,25.0,False,0.25,16.5
2012-12-02,76,25.0,,0.25,19.0
2012-12-03,97,25.0,,0.25,24.25
2012-12-04,91,25.0,,0.25,22.75
2012-12-05,100,25.0,,0.25,25.0
2012-12-06,95,25.0,,0.25,23.75
2012-12-07,79,25.0,,0.25,19.75
2012-12-08,61,25.0,,0.25,15.25
2012-12-09,73,25.0,,0.25,18.25
2012-12-10,99,25.0,,0.25,24.75
2012-12-11,97,25.0,,0.25,24.25
2012-12-12,91,25.0,,0.25,22.75
2012-12-13,95,25.0,,0.25,23.75
2012-12-14,82,25.0,,0.25,20.5
2012-12-15,60,25.0,,0.25,15.0
2012-12-16,73,25.0,,0.25,18.25
2012-12-17,79,25.0,,0.25,19.75
2012-12-18,80,25.0,,0.25,20.0
2012-12-19,70,25.0,,0.25,17.5
2012-12-20,68,25.0,,0.25,17.0
2012-12-21,58,25.0,,0.25,14.5
2012-12-22,61,25.0,,0.25,15.25
2012-12-23,50,25.0,,0.25,12.5
2012-12-24,50,25.0,,0.25,12.5
2012-12-25,48,25.0,,0.25,12.0
2012-12-26,46,25.0,,0.25,11.5
2012-12-27,49,25.0,,0.25,12.25
2012-12-28,43,25.0,,0.25,10.75
2012-12-29,50,25.0,,0.25,12.5
2012-12-30,51,25.0,,0.25,12.75
2012-12-31,60,25.0,,0.25,15.0
2013-01-01,72,24.0,False,0.24,17.28
2013-01-02,77,24.0,,0.24,18.48
2013-01-03,75,24.0,,0.24,18.0
2013-01-04,75,24.0,,0.24,18.0
2013-01-05,62,24.0,,0.24,14.879999999999999
2013-01-06,54,24.0,,0.24,12.959999999999999
2013-01-07,73,24.0,,0.24,17.52
2013-01-08,70,24.0,,0.24,16.8
2013-01-09,81,24.0,,0.24,19.439999999999998
2013-01-10,89,24.0,,0.24,21.36
2013-01-11,69,24.0,,0.24,16.56
2013-01-12,59,24.0,,0.24,14.16
2013-01-13,64,24.0,,0.24,15.36
2013-01-14,81,24.0,,0.24,19.439999999999998
2013-01-15,82,24.0,,0.24,19.68
2013-01-16,88,24.0,,0.24,21.119999999999997
2013-01-17,84,24.0,,0.24,20.16
2013-01-18,78,24.0,,0.24,18.72
2013-01-19,57,24.0,,0.24,13.68
2013-01-20,61,24.0,,0.24,14.639999999999999
2013-01-21,74,24.0,,0.24,17.759999999999998
2013-01-22,85,24.0,,0.24,20.4
2013-01-23,94,24.0,,0.24,22.56
2013-01-24,83,24.0,,0.24,19.919999999999998
2013-01-25,90,24.0,,0.24,21.599999999999998
2013-01-26,57,24.0,,0.24,13.68
2013-01-27,76,24.0,,0.24,18.24
2013-01-28,84,24.0,,0.24,20.16
2013-01-29,88,24.0,,0.24,21.119999999999997
2013-01-30,100,24.0,,0.24,24.0
2013-01-31,84,24.0,,0.24,20.16
2013-02-01,73,25.0,False,0.25,18.25
2013-02-02,62,25.0,,0.25,15.5
2013-02-03,77,25.0,,0.25,19.25
2013-02-04,81,25.0,,0.25,20.25
2013-02-05,85,25.0,,0.25,21.25
2013-02-06,80,25.0,,0.25,20.0
2013-02-07,79,25.0,,0.25,19.75
2013-02-08,82,25.0,,0.25,20.5
2013-02-09,55,25.0,,0.25,13.75
2013-02-10,62,25.0,,0.25,15.5
2013-02-11,88,25.0,,0.25,22.0
2013-02-12,80,25.0,,0.25,20.0
2013-02-13,100,25.0,,0.25,25.0
2013-02-14,80,25.0,,0.25,20.0
2013-02-15,68,25.0,,0.25,17.0
2013-02-16,58,25.0,,0.25,14.5
2013-02-17,61,25.0,,0.25,15.25
2013-02-18,75,25.0,,0.25,18.75
2013-02-19,85,25.0,,0.25,21.25
2013-02-20,86,25.0,,0.25,21.5
2013-02-21,81,25.0,,0.25,20.25
2013-02-22,75,25.0,,0.25,18.75
2013-02-23,59,25.0,,0.25,14.75
2013-02-24,66,25.0,,0.25,16.5
2013-02-25,85,25.0,,0.25,21.25
2013-02-26,82,25.0,,0.25,20.5
2013-02-27,90,25.0,,0.25,22.5
2013-02-28,92,25.0,,0.25,23.0
2013-03-01,81,24.0,False,0.24,19.439999999999998
2013-03-02,65,24.0,,0.24,15.6
2013-03-03,72,24.0,,0.24,17.28
2013-03-04,90,24.0,,0.24,21.599999999999998
2013-03-05,91,24.0,,0.24,21.84
2013-03-06,77,24.0,,0.24,18.48
2013-03-07,87,24.0,,0.24,20.88
2013-03-08,100,24.0,,0.24,24.0
2013-03-09,72,24.0,,0.24,17.28
2013-03-10,66,24.0,,0.24,15.84
2013-03-11,92,24.0,,0.24,22.08
2013-03-12,84,24.0,,0.24,20.16
2013-03-13,84,24.0,,0.24,20.16
2013-03-14,90,24.0,,0.24,21.599999999999998
2013-03-15,67,24.0,,0.24,16.08
2013-03-16,65,24.0,,0.24,15.6
2013-03-17,60,24.0,,0.24,14.399999999999999
2013-03-18,57,24.0,,0.24,13.68
2013-03-19,93,24.0,,0.24,22.32
2013-03-20,73,24.0,,0.24,17.52
2013-03-21,86,24.0,,0.24,20.64
2013-03-22,77,24.0,,0.24,18.48
2013-03-23,58,24.0,,0.24,13.92
2013-03-24,66,24.0,,0.24,15.84
2013-03-25,81,24.0,,0.24,19.439999999999998
2013-03-26,73,24.0,,0.24,17.52
2013-03-27,69,24.0,,0.24,16.56
2013-03-28,70,24.0,,0.24,16.8
2013-03-29,63,24.0,,0.24,15.12
2013-03-30,54,24.0,,0.24,12.959999999999999
2013-03-31,55,24.0,,0.24,13.2
2013-04-01,71,25.0,False,0.25,17.75
2013-04-02,84,25.0,,0.25,21.0
2013-04-03,88,25.0,,0.25,22.0
2013-04-04,79,25.0,,0.25,19.75
2013-04-05,84,25.0,,0.25,21.0
2013-04-06,70,25.0,,0.25,17.5
2013-04-07,70,25.0,,0.25,17.5
2013-04-08,84,25.0,,0.25,21.0
2013-04-09,96,25.0,,0.25,24.0
2013-04-10,100,25.0,,0.25,25.0
2013-04-11,79,25.0,,0.25,19.75
2013-04-12,78,25.0,,0.25,19.5
2013-04-13,51,25.0,,0.25,12.75
2013-04-14,64,25.0,,0.25,16.0
2013-04-15,86,25.0,,0.25,21.5
2013-04-16,84,25.0,,0.25,21.0
2013-04-17,82,25.0,,0.25,20.5
2013-04-18,90,25.0,,0.25,22.5
2013-04-19,82,25.0,,0.25,20.5
2013-04-20,70,25.0,,0.25,17.5
2013-04-21,82,25.0,,0.25,20.5
2013-04-22,87,25.0,,0.25,21.75
2013-04-23,84,25.0,,0.25,21.0
2013-04-24,85,25.0,,0.25,21.25
2013-04-25,97,25.0,,0.25,24.25
2013-04-26,76,25.0,,0.25,19.0
