date,society_unscaled,society_monthly,isPartial,scale,society
2010-01-01,59,93.0,False,0.93,54.870000000000005
2010-01-02,79,93.0,,0.93,73.47
2010-01-03,75,93.0,,0.93,69.75
2010-01-04,93,93.0,,0.93,86.49000000000001
2010-01-05,90,93.0,,0.93,83.7
2010-01-06,96,93.0,,0.93,89.28
2010-01-07,79,93.0,,0.93,73.47
2010-01-08,89,93.0,,0.93,82.77000000000001
2010-01-09,81,93.0,,0.93,75.33
2010-01-10,76,93.0,,0.93,70.68
2010-01-11,100,93.0,,0.93,93.0
2010-01-12,88,93.0,,0.93,81.84
2010-01-13,95,93.0,,0.93,88.35000000000001
2010-01-14,89,93.0,,0.93,82.77000000000001
2010-01-15,84,93.0,,0.93,78.12
2010-01-16,69,93.0,,0.93,64.17
2010-01-17,66,93.0,,0.93,61.38
2010-01-18,77,93.0,,0.93,71.61
2010-01-19,78,93.0,,0.93,72.54
2010-01-20,81,93.0,,0.93,75.33
2010-01-21,83,93.0,,0.93,77.19
2010-01-22,86,93.0,,0.93,79.98
2010-01-23,73,93.0,,0.93,67.89
2010-01-24,79,93.0,,0.93,73.47
2010-01-25,95,93.0,,0.93,88.35000000000001
2010-01-26,87,93.0,,0.93,80.91000000000001
2010-01-27,82,93.0,,0.93,76.26
2010-01-28,89,93.0,,0.93,82.77000000000001
2010-01-29,91,93.0,,0.93,84.63000000000001
2010-01-30,77,93.0,,0.93,71.61
2010-01-31,78,93.0,,0.93,72.54
2010-02-01,85,96.0,False,0.96,81.6
2010-02-02,93,96.0,,0.96,89.28
2010-02-03,89,96.0,,0.96,85.44
2010-02-04,83,96.0,,0.96,79.67999999999999
2010-02-05,81,96.0,,0.96,77.75999999999999
2010-02-06,83,96.0,,0.96,79.67999999999999
2010-02-07,72,96.0,,0.96,69.12
2010-02-08,80,96.0,,0.96,76.8
2010-02-09,94,96.0,,0.96,90.24
2010-02-10,85,96.0,,0.96,81.6
2010-02-11,82,96.0,,0.96,78.72
2010-02-12,79,96.0,,0.96,75.84
2010-02-13,74,96.0,,0.96,71.03999999999999
2010-02-14,77,96.0,,0.96,73.92
2010-02-15,80,96.0,,0.96,76.8
2010-02-16,89,96.0,,0.96,85.44
2010-02-17,96,96.0,,0.96,92.16
2010-02-18,85,96.0,,0.96,81.6
2010-02-19,89,96.0,,0.96,85.44
2010-02-20,83,96.0,,0.96,79.67999999999999
2010-02-21,79,96.0,,0.96,75.84
2010-02-22,100,96.0,,0.96,96.0
2010-02-23,87,96.0,,0.96,83.52
2010-02-24,84,96.0,,0.96,80.64
2010-02-25,86,96.0,,0.96,82.56
2010-02-26,82,96.0,,0.96,78.72
2010-02-27,66,96.0,,0.96,63.36
2010-02-28,77,96.0,,0.96,73.92
2010-03-01,91,100.0,False,1.0,91.0
2010-03-02,96,100.0,,1.0,96.0
2010-03-03,89,100.0,,1.0,89.0
2010-03-04,88,100.0,,1.0,88.0
2010-03-05,83,100.0,,1.0,83.0
2010-03-06,78,100.0,,1.0,78.0
2010-03-07,77,100.0,,1.0,77.0
2010-03-08,100,100.0,,1.0,100.0
2010-03-09,90,100.0,,1.0,90.0
2010-03-10,94,100.0,,1.0,94.0
2010-03-11,95,100.0,,1.0,95.0
2010-03-12,84,100.0,,1.0,84.0
2010-03-13,78,100.0,,1.0,78.0
2010-03-14,80,100.0,,1.0,80.0
2010-03-15,87,100.0,,1.0,87.0
2010-03-16,93,100.0,,1.0,93.0
2010-03-17,94,100.0,,1.0,94.0
2010-03-18,87,100.0,,1.0,87.0
2010-03-19,92,100.0,,1.0,92.0
2010-03-20,83,100.0,,1.0,83.0
2010-03-21,74,100.0,,1.0,74.0
2010-03-22,97,100.0,,1.0,97.0
2010-03-23,89,100.0,,1.0,89.0
2010-03-24,90,100.0,,1.0,90.0
2010-03-25,94,100.0,,1.0,94.0
2010-03-26,94,100.0,,1.0,94.0
2010-03-27,84,100.0,,1.0,84.0
2010-03-28,77,100.0,,1.0,77.0
2010-03-29,94,100.0,,1.0,94.0
2010-03-30,88,100.0,,1.0,88.0
2010-03-31,90,100.0,,1.0,90.0
2010-04-01,92,100.0,False,1.0,92.0
2010-04-02,79,100.0,,1.0,79.0
2010-04-03,76,100.0,,1.0,76.0
2010-04-04,69,100.0,,1.0,69.0
2010-04-05,87,100.0,,1.0,87.0
2010-04-06,89,100.0,,1.0,89.0
2010-04-07,92,100.0,,1.0,92.0
2010-04-08,85,100.0,,1.0,85.0
2010-04-09,82,100.0,,1.0,82.0
2010-04-10,79,100.0,,1.0,79.0
2010-04-11,89,100.0,,1.0,89.0
2010-04-12,92,100.0,,1.0,92.0
2010-04-13,96,100.0,,1.0,96.0
2010-04-14,90,100.0,,1.0,90.0
2010-04-15,92,100.0,,1.0,92.0
2010-04-16,79,100.0,,1.0,79.0
2010-04-17,80,100.0,,1.0,80.0
2010-04-18,78,100.0,,1.0,78.0
2010-04-19,90,100.0,,1.0,90.0
2010-04-20,93,100.0,,1.0,93.0
2010-04-21,100,100.0,,1.0,100.0
2010-04-22,87,100.0,,1.0,87.0
2010-04-23,81,100.0,,1.0,81.0
2010-04-24,64,100.0,,1.0,64.0
2010-04-25,71,100.0,,1.0,71.0
2010-04-26,96,100.0,,1.0,96.0
2010-04-27,98,100.0,,1.0,98.0
2010-04-28,94,100.0,,1.0,94.0
2010-04-29,95,100.0,,1.0,95.0
2010-04-30,83,100.0,,1.0,83.0
2010-05-01,81,90.0,False,0.9,72.9
2010-05-02,72,90.0,,0.9,64.8
2010-05-03,89,90.0,,0.9,80.10000000000001
2010-05-04,100,90.0,,0.9,90.0
2010-05-05,89,90.0,,0.9,80.10000000000001
2010-05-06,81,90.0,,0.9,72.9
2010-05-07,81,90.0,,0.9,72.9
2010-05-08,67,90.0,,0.9,60.300000000000004
2010-05-09,70,90.0,,0.9,63.0
2010-05-10,89,90.0,,0.9,80.10000000000001
2010-05-11,85,90.0,,0.9,76.5
2010-05-12,87,90.0,,0.9,78.3
2010-05-13,81,90.0,,0.9,72.9
2010-05-14,68,90.0,,0.9,61.2
2010-05-15,65,90.0,,0.9,58.5
2010-05-16,70,90.0,,0.9,63.0
2010-05-17,85,90.0,,0.9,76.5
2010-05-18,81,90.0,,0.9,72.9
2010-05-19,77,90.0,,0.9,69.3
2010-05-20,74,90.0,,0.9,66.60000000000001
2010-05-21,73,90.0,,0.9,65.7
2010-05-22,70,90.0,,0.9,63.0
2010-05-23,78,90.0,,0.9,70.2
2010-05-24,73,90.0,,0.9,65.7
2010-05-25,77,90.0,,0.9,69.3
2010-05-26,84,90.0,,0.9,75.60000000000001
2010-05-27,72,90.0,,0.9,64.8
2010-05-28,73,90.0,,0.9,65.7
2010-05-29,60,90.0,,0.9,54.0
2010-05-30,70,90.0,,0.9,63.0
2010-05-31,60,90.0,,0.9,54.0
2010-06-01,100,85.0,False,0.85,85.0
2010-06-02,94,85.0,,0.85,79.89999999999999
2010-06-03,98,85.0,,0.85,83.3
2010-06-04,97,85.0,,0.85,82.45
2010-06-05,85,85.0,,0.85,72.25
2010-06-06,86,85.0,,0.85,73.1
2010-06-07,96,85.0,,0.85,81.6
2010-06-08,93,85.0,,0.85,79.05
2010-06-09,95,85.0,,0.85,80.75
2010-06-10,93,85.0,,0.85,79.05
2010-06-11,91,85.0,,0.85,77.35
2010-06-12,78,85.0,,0.85,66.3
2010-06-13,85,85.0,,0.85,72.25
2010-06-14,96,85.0,,0.85,81.6
2010-06-15,95,85.0,,0.85,80.75
2010-06-16,86,85.0,,0.85,73.1
2010-06-17,89,85.0,,0.85,75.64999999999999
2010-06-18,87,85.0,,0.85,73.95
2010-06-19,76,85.0,,0.85,64.6
2010-06-20,84,85.0,,0.85,71.39999999999999
2010-06-21,93,85.0,,0.85,79.05
2010-06-22,94,85.0,,0.85,79.89999999999999
2010-06-23,86,85.0,,0.85,73.1
2010-06-24,89,85.0,,0.85,75.64999999999999
2010-06-25,87,85.0,,0.85,73.95
2010-06-26,79,85.0,,0.85,67.14999999999999
2010-06-27,76,85.0,,0.85,64.6
2010-06-28,97,85.0,,0.85,82.45
2010-06-29,94,85.0,,0.85,79.89999999999999
2010-06-30,88,85.0,,0.85,74.8
2010-07-01,99,74.0,False,0.74,73.26
2010-07-02,88,74.0,,0.74,65.12
2010-07-03,83,74.0,,0.74,61.42
2010-07-04,68,74.0,,0.74,50.32
2010-07-05,76,74.0,,0.74,56.24
2010-07-06,99,74.0,,0.74,73.26
2010-07-07,86,74.0,,0.74,63.64
2010-07-08,84,74.0,,0.74,62.16
2010-07-09,87,74.0,,0.74,64.38
2010-07-10,79,74.0,,0.74,58.46
2010-07-11,79,74.0,,0.74,58.46
2010-07-12,96,74.0,,0.74,71.03999999999999
2010-07-13,93,74.0,,0.74,68.82
2010-07-14,98,74.0,,0.74,72.52
2010-07-15,90,74.0,,0.74,66.6
2010-07-16,100,74.0,,0.74,74.0
2010-07-17,79,74.0,,0.74,58.46
2010-07-18,90,74.0,,0.74,66.6
2010-07-19,91,74.0,,0.74,67.34
2010-07-20,95,74.0,,0.74,70.3
2010-07-21,89,74.0,,0.74,65.86
2010-07-22,86,74.0,,0.74,63.64
2010-07-23,84,74.0,,0.74,62.16
2010-07-24,63,74.0,,0.74,46.62
2010-07-25,75,74.0,,0.74,55.5
2010-07-26,97,74.0,,0.74,71.78
2010-07-27,82,74.0,,0.74,60.68
2010-07-28,89,74.0,,0.74,65.86
2010-07-29,87,74.0,,0.74,64.38
2010-07-30,93,74.0,,0.74,68.82
2010-07-31,80,74.0,,0.74,59.2
2010-08-01,71,75.0,False,0.75,53.25
2010-08-02,91,75.0,,0.75,68.25
2010-08-03,89,75.0,,0.75,66.75
2010-08-04,94,75.0,,0.75,70.5
2010-08-05,88,75.0,,0.75,66.0
2010-08-06,83,75.0,,0.75,62.25
2010-08-07,78,75.0,,0.75,58.5
2010-08-08,75,75.0,,0.75,56.25
2010-08-09,93,75.0,,0.75,69.75
2010-08-10,91,75.0,,0.75,68.25
2010-08-11,91,75.0,,0.75,68.25
2010-08-12,86,75.0,,0.75,64.5
2010-08-13,81,75.0,,0.75,60.75
2010-08-14,83,75.0,,0.75,62.25
2010-08-15,73,75.0,,0.75,54.75
2010-08-16,94,75.0,,0.75,70.5
2010-08-17,92,75.0,,0.75,69.0
2010-08-18,95,75.0,,0.75,71.25
2010-08-19,94,75.0,,0.75,70.5
2010-08-20,86,75.0,,0.75,64.5
2010-08-21,79,75.0,,0.75,59.25
2010-08-22,78,75.0,,0.75,58.5
2010-08-23,93,75.0,,0.75,69.75
2010-08-24,91,75.0,,0.75,68.25
2010-08-25,100,75.0,,0.75,75.0
2010-08-26,95,75.0,,0.75,71.25
2010-08-27,99,75.0,,0.75,74.25
2010-08-28,79,75.0,,0.75,59.25
2010-08-29,74,75.0,,0.75,55.5
2010-08-30,99,75.0,,0.75,74.25
2010-08-31,98,75.0,,0.75,73.5
2010-09-01,89,82.0,False,0.82,72.97999999999999
2010-09-02,82,82.0,,0.82,67.24
2010-09-03,81,82.0,,0.82,66.42
2010-09-04,70,82.0,,0.82,57.4
2010-09-05,72,82.0,,0.82,59.04
2010-09-06,74,82.0,,0.82,60.68
2010-09-07,92,82.0,,0.82,75.44
2010-09-08,100,82.0,,0.82,82.0
2010-09-09,92,82.0,,0.82,75.44
2010-09-10,78,82.0,,0.82,63.959999999999994
2010-09-11,75,82.0,,0.82,61.49999999999999
2010-09-12,72,82.0,,0.82,59.04
2010-09-13,93,82.0,,0.82,76.25999999999999
2010-09-14,92,82.0,,0.82,75.44
2010-09-15,97,82.0,,0.82,79.53999999999999
2010-09-16,93,82.0,,0.82,76.25999999999999
2010-09-17,88,82.0,,0.82,72.16
2010-09-18,70,82.0,,0.82,57.4
2010-09-19,69,82.0,,0.82,56.58
2010-09-20,95,82.0,,0.82,77.89999999999999
2010-09-21,99,82.0,,0.82,81.17999999999999
2010-09-22,99,82.0,,0.82,81.17999999999999
2010-09-23,92,82.0,,0.82,75.44
2010-09-24,88,82.0,,0.82,72.16
2010-09-25,77,82.0,,0.82,63.13999999999999
2010-09-26,72,82.0,,0.82,59.04
2010-09-27,95,82.0,,0.82,77.89999999999999
2010-09-28,89,82.0,,0.82,72.97999999999999
2010-09-29,85,82.0,,0.82,69.7
2010-09-30,91,82.0,,0.82,74.61999999999999
2010-10-01,88,85.0,False,0.85,74.8
2010-10-02,66,85.0,,0.85,56.1
2010-10-03,73,85.0,,0.85,62.05
2010-10-04,79,85.0,,0.85,67.14999999999999
2010-10-05,82,85.0,,0.85,69.7
2010-10-06,91,85.0,,0.85,77.35
2010-10-07,100,85.0,,0.85,85.0
2010-10-08,91,85.0,,0.85,77.35
2010-10-09,72,85.0,,0.85,61.199999999999996
2010-10-10,72,85.0,,0.85,61.199999999999996
2010-10-11,85,85.0,,0.85,72.25
2010-10-12,80,85.0,,0.85,68.0
2010-10-13,82,85.0,,0.85,69.7
2010-10-14,91,85.0,,0.85,77.35
2010-10-15,85,85.0,,0.85,72.25
2010-10-16,72,85.0,,0.85,61.199999999999996
2010-10-17,66,85.0,,0.85,56.1
2010-10-18,84,85.0,,0.85,71.39999999999999
2010-10-19,87,85.0,,0.85,73.95
2010-10-20,86,85.0,,0.85,73.1
2010-10-21,89,85.0,,0.85,75.64999999999999
2010-10-22,77,85.0,,0.85,65.45
2010-10-23,71,85.0,,0.85,60.35
2010-10-24,74,85.0,,0.85,62.9
2010-10-25,94,85.0,,0.85,79.89999999999999
2010-10-26,92,85.0,,0.85,78.2
2010-10-27,83,85.0,,0.85,70.55
2010-10-28,80,85.0,,0.85,68.0
2010-10-29,78,85.0,,0.85,66.3
2010-10-30,65,85.0,,0.85,55.25
2010-10-31,59,85.0,,0.85,50.15
2010-11-01,94,80.0,False,0.8,75.2
2010-11-02,99,80.0,,0.8,79.2
2010-11-03,85,80.0,,0.8,68.0
2010-11-04,93,80.0,,0.8,74.4
2010-11-05,82,80.0,,0.8,65.60000000000001
2010-11-06,76,80.0,,0.8,60.800000000000004
2010-11-07,71,80.0,,0.8,56.800000000000004
2010-11-08,83,80.0,,0.8,66.4
2010-11-09,91,80.0,,0.8,72.8
2010-11-10,96,80.0,,0.8,76.80000000000001
2010-11-11,95,80.0,,0.8,76.0
2010-11-12,82,80.0,,0.8,65.60000000000001
2010-11-13,76,80.0,,0.8,60.800000000000004
2010-11-14,80,80.0,,0.8,64.0
2010-11-15,88,80.0,,0.8,70.4
2010-11-16,99,80.0,,0.8,79.2
2010-11-17,85,80.0,,0.8,68.0
2010-11-18,86,80.0,,0.8,68.8
2010-11-19,82,80.0,,0.8,65.60000000000001
2010-11-20,69,80.0,,0.8,55.2
2010-11-21,65,80.0,,0.8,52.0
2010-11-22,90,80.0,,0.8,72.0
2010-11-23,78,80.0,,0.8,62.400000000000006
2010-11-24,70,80.0,,0.8,56.0
2010-11-25,56,80.0,,0.8,44.800000000000004
2010-11-26,64,80.0,,0.8,51.2
2010-11-27,60,80.0,,0.8,48.0
2010-11-28,67,80.0,,0.8,53.6
2010-11-29,90,80.0,,0.8,72.0
2010-11-30,100,80.0,,0.8,80.0
2010-12-01,98,73.0,False,0.73,71.53999999999999
2010-12-02,99,73.0,,0.73,72.27
2010-12-03,97,73.0,,0.73,70.81
2010-12-04,77,73.0,,0.73,56.21
2010-12-05,74,73.0,,0.73,54.019999999999996
2010-12-06,96,73.0,,0.73,70.08
2010-12-07,96,73.0,,0.73,70.08
2010-12-08,100,73.0,,0.73,73.0
2010-12-09,97,73.0,,0.73,70.81
2010-12-10,89,73.0,,0.73,64.97
2010-12-11,73,73.0,,0.73,53.29
2010-12-12,77,73.0,,0.73,56.21
2010-12-13,91,73.0,,0.73,66.42999999999999
2010-12-14,93,73.0,,0.73,67.89
2010-12-15,92,73.0,,0.73,67.16
2010-12-16,83,73.0,,0.73,60.589999999999996
2010-12-17,93,73.0,,0.73,67.89
2010-12-18,77,73.0,,0.73,56.21
2010-12-19,65,73.0,,0.73,47.449999999999996
2010-12-20,77,73.0,,0.73,56.21
2010-12-21,83,73.0,,0.73,60.589999999999996
2010-12-22,73,73.0,,0.73,53.29
2010-12-23,69,73.0,,0.73,50.37
2010-12-24,61,73.0,,0.73,44.53
2010-12-25,43,73.0,,0.73,31.39
2010-12-26,52,73.0,,0.73,37.96
2010-12-27,72,73.0,,0.73,52.56
2010-12-28,71,73.0,,0.73,51.83
2010-12-29,74,73.0,,0.73,54.019999999999996
2010-12-30,76,73.0,,0.73,55.48
2010-12-31,61,73.0,,0.73,44.53
2011-01-01,67,85.0,False,0.85,56.949999999999996
2011-01-02,81,85.0,,0.85,68.85
2011-01-03,87,85.0,,0.85,73.95
2011-01-04,94,85.0,,0.85,79.89999999999999
2011-01-05,92,85.0,,0.85,78.2
2011-01-06,94,85.0,,0.85,79.89999999999999
2011-01-07,95,85.0,,0.85,80.75
2011-01-08,81,85.0,,0.85,68.85
2011-01-09,76,85.0,,0.85,64.6
2011-01-10,91,85.0,,0.85,77.35
2011-01-11,91,85.0,,0.85,77.35
2011-01-12,87,85.0,,0.85,73.95
2011-01-13,94,85.0,,0.85,79.89999999999999
2011-01-14,92,85.0,,0.85,78.2
2011-01-15,80,85.0,,0.85,68.0
2011-01-16,74,85.0,,0.85,62.9
2011-01-17,90,85.0,,0.85,76.5
2011-01-18,90,85.0,,0.85,76.5
2011-01-19,96,85.0,,0.85,81.6
2011-01-20,90,85.0,,0.85,76.5
2011-01-21,93,85.0,,0.85,79.05
2011-01-22,91,85.0,,0.85,77.35
2011-01-23,88,85.0,,0.85,74.8
2011-01-24,99,85.0,,0.85,84.14999999999999
2011-01-25,96,85.0,,0.85,81.6
2011-01-26,100,85.0,,0.85,85.0
2011-01-27,96,85.0,,0.85,81.6
2011-01-28,94,85.0,,0.85,79.89999999999999
2011-01-29,75,85.0,,0.85,63.75
2011-01-30,91,85.0,,0.85,77.35
2011-01-31,99,85.0,,0.85,84.14999999999999
2011-02-01,88,88.0,False,0.88,77.44
2011-02-02,82,88.0,,0.88,72.16
2011-02-03,89,88.0,,0.88,78.32000000000001
2011-02-04,91,88.0,,0.88,80.08
2011-02-05,81,88.0,,0.88,71.28
2011-02-06,74,88.0,,0.88,65.12
2011-02-07,91,88.0,,0.88,80.08
2011-02-08,98,88.0,,0.88,86.24
2011-02-09,97,88.0,,0.88,85.36
2011-02-10,100,88.0,,0.88,88.0
2011-02-11,89,88.0,,0.88,78.32000000000001
2011-02-12,80,88.0,,0.88,70.4
2011-02-13,85,88.0,,0.88,74.8
2011-02-14,92,88.0,,0.88,80.96
2011-02-15,92,88.0,,0.88,80.96
2011-02-16,96,88.0,,0.88,84.48
2011-02-17,96,88.0,,0.88,84.48
2011-02-18,91,88.0,,0.88,80.08
2011-02-19,74,88.0,,0.88,65.12
2011-02-20,81,88.0,,0.88,71.28
2011-02-21,88,88.0,,0.88,77.44
2011-02-22,91,88.0,,0.88,80.08
2011-02-23,91,88.0,,0.88,80.08
2011-02-24,90,88.0,,0.88,79.2
2011-02-25,87,88.0,,0.88,76.56
2011-02-26,75,88.0,,0.88,66.0
2011-02-27,81,88.0,,0.88,71.28
2011-02-28,90,88.0,,0.88,79.2
2011-03-01,92,89.0,False,0.89,81.88
2011-03-02,94,89.0,,0.89,83.66
2011-03-03,96,89.0,,0.89,85.44
2011-03-04,87,89.0,,0.89,77.43
2011-03-05,75,89.0,,0.89,66.75
2011-03-06,83,89.0,,0.89,73.87
2011-03-07,99,89.0,,0.89,88.11
2011-03-08,96,89.0,,0.89,85.44
2011-03-09,89,89.0,,0.89,79.21000000000001
2011-03-10,88,89.0,,0.89,78.32000000000001
2011-03-11,76,89.0,,0.89,67.64
2011-03-12,65,89.0,,0.89,57.85
2011-03-13,63,89.0,,0.89,56.07
2011-03-14,89,89.0,,0.89,79.21000000000001
2011-03-15,90,89.0,,0.89,80.1
2011-03-16,90,89.0,,0.89,80.1
2011-03-17,86,89.0,,0.89,76.54
2011-03-18,85,89.0,,0.89,75.65
2011-03-19,83,89.0,,0.89,73.87
2011-03-20,82,89.0,,0.89,72.98
2011-03-21,96,89.0,,0.89,85.44
2011-03-22,95,89.0,,0.89,84.55
2011-03-23,93,89.0,,0.89,82.77
2011-03-24,94,89.0,,0.89,83.66
2011-03-25,92,89.0,,0.89,81.88
2011-03-26,88,89.0,,0.89,78.32000000000001
2011-03-27,85,89.0,,0.89,75.65
2011-03-28,100,89.0,,0.89,89.0
2011-03-29,95,89.0,,0.89,84.55
2011-03-30,94,89.0,,0.89,83.66
2011-03-31,91,89.0,,0.89,80.99
2011-04-01,83,84.0,False,0.84,69.72
2011-04-02,78,84.0,,0.84,65.52
2011-04-03,80,84.0,,0.84,67.2
2011-04-04,95,84.0,,0.84,79.8
2011-04-05,100,84.0,,0.84,84.0
2011-04-06,89,84.0,,0.84,74.75999999999999
2011-04-07,89,84.0,,0.84,74.75999999999999
2011-04-08,85,84.0,,0.84,71.39999999999999
2011-04-09,86,84.0,,0.84,72.24
2011-04-10,86,84.0,,0.84,72.24
2011-04-11,99,84.0,,0.84,83.16
2011-04-12,97,84.0,,0.84,81.48
2011-04-13,88,84.0,,0.84,73.92
2011-04-14,92,84.0,,0.84,77.28
2011-04-15,88,84.0,,0.84,73.92
2011-04-16,86,84.0,,0.84,72.24
2011-04-17,76,84.0,,0.84,63.839999999999996
2011-04-18,89,84.0,,0.84,74.75999999999999
2011-04-19,95,84.0,,0.84,79.8
2011-04-20,82,84.0,,0.84,68.88
2011-04-21,90,84.0,,0.84,75.6
2011-04-22,81,84.0,,0.84,68.03999999999999
2011-04-23,67,84.0,,0.84,56.28
2011-04-24,62,84.0,,0.84,52.08
2011-04-25,85,84.0,,0.84,71.39999999999999
2011-04-26,89,84.0,,0.84,74.75999999999999
2011-04-27,81,84.0,,0.84,68.03999999999999
2011-04-28,89,84.0,,0.84,74.75999999999999
2011-04-29,79,84.0,,0.84,66.36
2011-04-30,78,84.0,,0.84,65.52
2011-05-01,74,81.0,False,0.81,59.940000000000005
2011-05-02,84,81.0,,0.81,68.04
2011-05-03,94,81.0,,0.81,76.14
2011-05-04,100,81.0,,0.81,81.0
2011-05-05,95,81.0,,0.81,76.95
2011-05-06,96,81.0,,0.81,77.76
2011-05-07,72,81.0,,0.81,58.32000000000001
2011-05-08,60,81.0,,0.81,48.6
2011-05-09,91,81.0,,0.81,73.71000000000001
2011-05-10,97,81.0,,0.81,78.57000000000001
2011-05-11,87,81.0,,0.81,70.47
2011-05-12,89,81.0,,0.81,72.09
2011-05-13,89,81.0,,0.81,72.09
2011-05-14,79,81.0,,0.81,63.99
2011-05-15,73,81.0,,0.81,59.13
2011-05-16,88,81.0,,0.81,71.28
2011-05-17,89,81.0,,0.81,72.09
2011-05-18,82,81.0,,0.81,66.42
2011-05-19,83,81.0,,0.81,67.23
2011-05-20,77,81.0,,0.81,62.370000000000005
2011-05-21,69,81.0,,0.81,55.89
2011-05-22,67,81.0,,0.81,54.27
2011-05-23,82,81.0,,0.81,66.42
2011-05-24,92,81.0,,0.81,74.52000000000001
2011-05-25,87,81.0,,0.81,70.47
2011-05-26,88,81.0,,0.81,71.28
2011-05-27,75,81.0,,0.81,60.75000000000001
2011-05-28,61,81.0,,0.81,49.410000000000004
2011-05-29,59,81.0,,0.81,47.790000000000006
2011-05-30,70,81.0,,0.81,56.7
2011-05-31,81,81.0,,0.81,65.61
2011-06-01,100,77.0,False,0.77,77.0
2011-06-02,91,77.0,,0.77,70.07000000000001
2011-06-03,88,77.0,,0.77,67.76
2011-06-04,85,77.0,,0.77,65.45
2011-06-05,86,77.0,,0.77,66.22
2011-06-06,97,77.0,,0.77,74.69
2011-06-07,91,77.0,,0.77,70.07000000000001
2011-06-08,97,77.0,,0.77,74.69
2011-06-09,96,77.0,,0.77,73.92
2011-06-10,95,77.0,,0.77,73.15
2011-06-11,78,77.0,,0.77,60.06
2011-06-12,87,77.0,,0.77,66.99
2011-06-13,92,77.0,,0.77,70.84
2011-06-14,98,77.0,,0.77,75.46000000000001
2011-06-15,100,77.0,,0.77,77.0
2011-06-16,100,77.0,,0.77,77.0
2011-06-17,95,77.0,,0.77,73.15
2011-06-18,80,77.0,,0.77,61.6
2011-06-19,84,77.0,,0.77,64.68
2011-06-20,82,77.0,,0.77,63.14
2011-06-21,94,77.0,,0.77,72.38
2011-06-22,92,77.0,,0.77,70.84
2011-06-23,95,77.0,,0.77,73.15
2011-06-24,88,77.0,,0.77,67.76
2011-06-25,85,77.0,,0.77,65.45
2011-06-26,82,77.0,,0.77,63.14
2011-06-27,90,77.0,,0.77,69.3
2011-06-28,96,77.0,,0.77,73.92
2011-06-29,92,77.0,,0.77,70.84
2011-06-30,98,77.0,,0.77,75.46000000000001
2011-07-01,88,72.0,False,0.72,63.36
2011-07-02,75,72.0,,0.72,54.0
2011-07-03,74,72.0,,0.72,53.28
2011-07-04,69,72.0,,0.72,49.68
2011-07-05,93,72.0,,0.72,66.96
2011-07-06,95,72.0,,0.72,68.39999999999999
2011-07-07,97,72.0,,0.72,69.84
2011-07-08,94,72.0,,0.72,67.67999999999999
2011-07-09,83,72.0,,0.72,59.76
2011-07-10,83,72.0,,0.72,59.76
2011-07-11,100,72.0,,0.72,72.0
2011-07-12,92,72.0,,0.72,66.24
2011-07-13,95,72.0,,0.72,68.39999999999999
2011-07-14,96,72.0,,0.72,69.12
2011-07-15,88,72.0,,0.72,63.36
2011-07-16,84,72.0,,0.72,60.48
2011-07-17,73,72.0,,0.72,52.559999999999995
2011-07-18,93,72.0,,0.72,66.96
2011-07-19,91,72.0,,0.72,65.52
2011-07-20,92,72.0,,0.72,66.24
2011-07-21,92,72.0,,0.72,66.24
2011-07-22,92,72.0,,0.72,66.24
2011-07-23,73,72.0,,0.72,52.559999999999995
2011-07-24,80,72.0,,0.72,57.599999999999994
2011-07-25,94,72.0,,0.72,67.67999999999999
2011-07-26,97,72.0,,0.72,69.84
2011-07-27,98,72.0,,0.72,70.56
2011-07-28,91,72.0,,0.72,65.52
2011-07-29,86,72.0,,0.72,61.919999999999995
2011-07-30,82,72.0,,0.72,59.04
2011-07-31,74,72.0,,0.72,53.28
2011-08-01,93,75.0,False,0.75,69.75
2011-08-02,89,75.0,,0.75,66.75
2011-08-03,89,75.0,,0.75,66.75
2011-08-04,82,75.0,,0.75,61.5
2011-08-05,92,75.0,,0.75,69.0
2011-08-06,81,75.0,,0.75,60.75
2011-08-07,76,75.0,,0.75,57.0
2011-08-08,91,75.0,,0.75,68.25
2011-08-09,88,75.0,,0.75,66.0
2011-08-10,89,75.0,,0.75,66.75
2011-08-11,88,75.0,,0.75,66.0
2011-08-12,89,75.0,,0.75,66.75
2011-08-13,81,75.0,,0.75,60.75
2011-08-14,83,75.0,,0.75,62.25
2011-08-15,91,75.0,,0.75,68.25
2011-08-16,90,75.0,,0.75,67.5
2011-08-17,94,75.0,,0.75,70.5
2011-08-18,94,75.0,,0.75,70.5
2011-08-19,89,75.0,,0.75,66.75
2011-08-20,79,75.0,,0.75,59.25
2011-08-21,84,75.0,,0.75,63.0
2011-08-22,96,75.0,,0.75,72.0
2011-08-23,93,75.0,,0.75,69.75
2011-08-24,92,75.0,,0.75,69.0
2011-08-25,95,75.0,,0.75,71.25
2011-08-26,89,75.0,,0.75,66.75
2011-08-27,81,75.0,,0.75,60.75
2011-08-28,82,75.0,,0.75,61.5
2011-08-29,100,75.0,,0.75,75.0
2011-08-30,100,75.0,,0.75,75.0
2011-08-31,99,75.0,,0.75,74.25
2011-09-01,87,84.0,False,0.84,73.08
2011-09-02,82,84.0,,0.84,68.88
2011-09-03,70,84.0,,0.84,58.8
2011-09-04,72,84.0,,0.84,60.48
2011-09-05,75,84.0,,0.84,63.0
2011-09-06,94,84.0,,0.84,78.96
