date,cash_unscaled,cash_monthly,isPartial,scale,cash
2020-09-28,94,82.0,,0.82,77.08
2020-09-29,90,82.0,,0.82,73.8
2020-09-30,88,82.0,,0.82,72.16
2020-10-01,96,82.0,False,0.82,78.72
2020-10-02,91,82.0,,0.82,74.61999999999999
2020-10-03,95,82.0,,0.82,77.89999999999999
2020-10-04,84,82.0,,0.82,68.88
2020-10-05,91,82.0,,0.82,74.61999999999999
2020-10-06,89,82.0,,0.82,72.97999999999999
2020-10-07,88,82.0,,0.82,72.16
2020-10-08,89,82.0,,0.82,72.97999999999999
2020-10-09,92,82.0,,0.82,75.44
2020-10-10,95,82.0,,0.82,77.89999999999999
2020-10-11,85,82.0,,0.82,69.7
2020-10-12,89,82.0,,0.82,72.97999999999999
2020-10-13,86,82.0,,0.82,70.52
2020-10-14,91,82.0,,0.82,74.61999999999999
2020-10-15,94,82.0,,0.82,77.08
2020-10-16,96,82.0,,0.82,78.72
2020-10-17,90,82.0,,0.82,73.8
2020-10-18,79,82.0,,0.82,64.78
2020-10-19,89,82.0,,0.82,72.97999999999999
2020-10-20,91,82.0,,0.82,74.61999999999999
2020-10-21,91,82.0,,0.82,74.61999999999999
2020-10-22,91,82.0,,0.82,74.61999999999999
2020-10-23,91,82.0,,0.82,74.61999999999999
2020-10-24,90,82.0,,0.82,73.8
2020-10-25,82,82.0,,0.82,67.24
2020-10-26,89,82.0,,0.82,72.97999999999999
2020-10-27,91,82.0,,0.82,74.61999999999999
2020-10-28,100,82.0,,0.82,82.0
2020-10-29,93,82.0,,0.82,76.25999999999999
2020-10-30,96,82.0,,0.82,78.72
2020-10-31,90,82.0,,0.82,73.8
2020-11-01,80,77.0,True,0.77,61.6
2020-11-02,93,77.0,,0.77,71.61
2020-11-03,89,77.0,,0.77,68.53
2020-11-04,56,77.0,,0.77,43.120000000000005
2020-11-05,75,77.0,,0.77,57.75
2020-11-06,78,77.0,,0.77,60.06
2020-11-07,80,77.0,,0.77,61.6
2020-11-08,76,77.0,,0.77,58.52
2020-11-09,91,77.0,,0.77,70.07000000000001
2020-11-10,89,77.0,,0.77,68.53
2020-11-11,95,77.0,,0.77,73.15
2020-11-12,94,77.0,,0.77,72.38
2020-11-13,90,77.0,,0.77,69.3
2020-11-14,91,77.0,,0.77,70.07000000000001
2020-11-15,87,77.0,,0.77,66.99
2020-11-16,98,77.0,,0.77,75.46000000000001
2020-11-17,98,77.0,,0.77,75.46000000000001
2020-11-18,96,77.0,,0.77,73.92
2020-11-19,90,77.0,,0.77,69.3
2020-11-20,98,77.0,,0.77,75.46000000000001
2020-11-21,92,77.0,,0.77,70.84
2020-11-22,89,77.0,,0.77,68.53
2020-11-23,87,77.0,,0.77,66.99
2020-11-24,100,77.0,,0.77,77.0
2020-11-25,95,77.0,,0.77,73.15
2020-11-26,79,77.0,,0.77,60.83
2020-11-27,92,77.0,,0.77,70.84
2020-11-28,97,77.0,,0.77,74.69
2020-11-29,82,77.0,,0.77,63.14
