date,returns_unscaled,returns_monthly,isPartial,scale,returns
2020-06-16,98,61.0,,0.61,59.78
2020-06-17,90,61.0,,0.61,54.9
2020-06-18,85,61.0,,0.61,51.85
2020-06-19,87,61.0,,0.61,53.07
2020-06-20,80,61.0,,0.61,48.8
2020-06-21,67,61.0,,0.61,40.87
2020-06-22,87,61.0,,0.61,53.07
2020-06-23,92,61.0,,0.61,56.12
2020-06-24,93,61.0,,0.61,56.73
2020-06-25,78,61.0,,0.61,47.58
2020-06-26,88,61.0,,0.61,53.68
2020-06-27,75,61.0,,0.61,45.75
2020-06-28,83,61.0,,0.61,50.629999999999995
2020-06-29,94,61.0,,0.61,57.339999999999996
2020-06-30,88,61.0,,0.61,53.68
2020-07-01,57,56.0,False,0.56,31.92
2020-07-02,61,56.0,,0.56,34.160000000000004
2020-07-03,58,56.0,,0.56,32.480000000000004
2020-07-04,47,56.0,,0.56,26.320000000000004
2020-07-05,56,56.0,,0.56,31.360000000000003
2020-07-06,55,56.0,,0.56,30.800000000000004
2020-07-07,65,56.0,,0.56,36.400000000000006
2020-07-08,63,56.0,,0.56,35.28
2020-07-09,100,56.0,,0.56,56.00000000000001
2020-07-10,79,56.0,,0.56,44.24
2020-07-11,65,56.0,,0.56,36.400000000000006
2020-07-12,66,56.0,,0.56,36.96
2020-07-13,68,56.0,,0.56,38.080000000000005
2020-07-14,72,56.0,,0.56,40.32000000000001
2020-07-15,70,56.0,,0.56,39.2
2020-07-16,65,56.0,,0.56,36.400000000000006
2020-07-17,57,56.0,,0.56,31.92
2020-07-18,56,56.0,,0.56,31.360000000000003
2020-07-19,56,56.0,,0.56,31.360000000000003
2020-07-20,54,56.0,,0.56,30.240000000000002
2020-07-21,56,56.0,,0.56,31.360000000000003
2020-07-22,56,56.0,,0.56,31.360000000000003
2020-07-23,57,56.0,,0.56,31.92
2020-07-24,59,56.0,,0.56,33.040000000000006
2020-07-25,55,56.0,,0.56,30.800000000000004
2020-07-26,52,56.0,,0.56,29.120000000000005
2020-07-27,51,56.0,,0.56,28.560000000000002
2020-07-28,54,56.0,,0.56,30.240000000000002
2020-07-29,55,56.0,,0.56,30.800000000000004
2020-07-30,56,56.0,,0.56,31.360000000000003
2020-07-31,51,56.0,,0.56,28.560000000000002
2020-08-01,90,46.0,False,0.46,41.4
2020-08-02,98,46.0,,0.46,45.080000000000005
2020-08-03,92,46.0,,0.46,42.32
2020-08-04,93,46.0,,0.46,42.78
2020-08-05,93,46.0,,0.46,42.78
2020-08-06,91,46.0,,0.46,41.86
2020-08-07,90,46.0,,0.46,41.4
2020-08-08,84,46.0,,0.46,38.64
2020-08-09,84,46.0,,0.46,38.64
2020-08-10,86,46.0,,0.46,39.56
2020-08-11,84,46.0,,0.46,38.64
2020-08-12,81,46.0,,0.46,37.260000000000005
2020-08-13,85,46.0,,0.46,39.1
2020-08-14,81,46.0,,0.46,37.260000000000005
2020-08-15,78,46.0,,0.46,35.88
2020-08-16,78,46.0,,0.46,35.88
2020-08-17,88,46.0,,0.46,40.480000000000004
2020-08-18,100,46.0,,0.46,46.0
2020-08-19,87,46.0,,0.46,40.02
2020-08-20,96,46.0,,0.46,44.160000000000004
2020-08-21,96,46.0,,0.46,44.160000000000004
2020-08-22,85,46.0,,0.46,39.1
2020-08-23,94,46.0,,0.46,43.24
2020-08-24,86,46.0,,0.46,39.56
2020-08-25,82,46.0,,0.46,37.72
2020-08-26,89,46.0,,0.46,40.940000000000005
2020-08-27,84,46.0,,0.46,38.64
2020-08-28,84,46.0,,0.46,38.64
2020-08-29,79,46.0,,0.46,36.34
2020-08-30,89,46.0,,0.46,40.940000000000005
2020-08-31,85,46.0,,0.46,39.1
2020-09-01,34,50.0,False,0.5,17.0
2020-09-02,32,50.0,,0.5,16.0
2020-09-03,30,50.0,,0.5,15.0
2020-09-04,31,50.0,,0.5,15.5
2020-09-05,30,50.0,,0.5,15.0
2020-09-06,25,50.0,,0.5,12.5
2020-09-07,28,50.0,,0.5,14.0
2020-09-08,32,50.0,,0.5,16.0
2020-09-09,32,50.0,,0.5,16.0
2020-09-10,31,50.0,,0.5,15.5
2020-09-11,27,50.0,,0.5,13.5
2020-09-12,32,50.0,,0.5,16.0
2020-09-13,30,50.0,,0.5,15.0
2020-09-14,29,50.0,,0.5,14.5
2020-09-15,30,50.0,,0.5,15.0
2020-09-16,32,50.0,,0.5,16.0
2020-09-17,31,50.0,,0.5,15.5
2020-09-18,30,50.0,,0.5,15.0
2020-09-19,28,50.0,,0.5,14.0
2020-09-20,30,50.0,,0.5,15.0
2020-09-21,30,50.0,,0.5,15.0
2020-09-22,30,50.0,,0.5,15.0
2020-09-23,30,50.0,,0.5,15.0
2020-09-24,32,50.0,,0.5,16.0
2020-09-25,34,50.0,,0.5,17.0
2020-09-26,29,50.0,,0.5,14.5
2020-09-27,56,50.0,,0.5,28.0
2020-09-28,100,50.0,,0.5,50.0
2020-09-29,68,50.0,,0.5,34.0
2020-09-30,45,50.0,,0.5,22.5
2020-10-01,76,48.0,False,0.48,36.48
2020-10-02,69,48.0,,0.48,33.12
2020-10-03,61,48.0,,0.48,29.279999999999998
2020-10-04,61,48.0,,0.48,29.279999999999998
2020-10-05,72,48.0,,0.48,34.56
2020-10-06,77,48.0,,0.48,36.96
2020-10-07,76,48.0,,0.48,36.48
2020-10-08,68,48.0,,0.48,32.64
2020-10-09,63,48.0,,0.48,30.24
2020-10-10,64,48.0,,0.48,30.72
2020-10-11,64,48.0,,0.48,30.72
2020-10-12,70,48.0,,0.48,33.6
2020-10-13,62,48.0,,0.48,29.759999999999998
2020-10-14,85,48.0,,0.48,40.8
2020-10-15,100,48.0,,0.48,48.0
2020-10-16,82,48.0,,0.48,39.36
2020-10-17,74,48.0,,0.48,35.519999999999996
2020-10-18,70,48.0,,0.48,33.6
2020-10-19,81,48.0,,0.48,38.879999999999995
2020-10-20,75,48.0,,0.48,36.0
2020-10-21,75,48.0,,0.48,36.0
2020-10-22,72,48.0,,0.48,34.56
2020-10-23,79,48.0,,0.48,37.92
2020-10-24,60,48.0,,0.48,28.799999999999997
2020-10-25,58,48.0,,0.48,27.84
2020-10-26,71,48.0,,0.48,34.08
2020-10-27,65,48.0,,0.48,31.2
2020-10-28,64,48.0,,0.48,30.72
2020-10-29,68,48.0,,0.48,32.64
2020-10-30,67,48.0,,0.48,32.16
2020-10-31,58,48.0,,0.48,27.84
2020-11-01,60,45.0,True,0.45,27.0
2020-11-02,59,45.0,,0.45,26.55
2020-11-03,85,45.0,,0.45,38.25
2020-11-04,100,45.0,,0.45,45.0
2020-11-05,63,45.0,,0.45,28.35
2020-11-06,58,45.0,,0.45,26.1
2020-11-07,60,45.0,,0.45,27.0
2020-11-08,58,45.0,,0.45,26.1
2020-11-09,70,45.0,,0.45,31.5
2020-11-10,64,45.0,,0.45,28.8
2020-11-11,64,45.0,,0.45,28.8
2020-11-12,64,45.0,,0.45,28.8
2020-11-13,66,45.0,,0.45,29.7
2020-11-14,61,45.0,,0.45,27.45
2020-11-15,55,45.0,,0.45,24.75
2020-11-16,67,45.0,,0.45,30.150000000000002
2020-11-17,71,45.0,,0.45,31.95
2020-11-18,65,45.0,,0.45,29.25
2020-11-19,60,45.0,,0.45,27.0
2020-11-20,63,45.0,,0.45,28.35
2020-11-21,60,45.0,,0.45,27.0
2020-11-22,53,45.0,,0.45,23.85
2020-11-23,62,45.0,,0.45,27.900000000000002
2020-11-24,63,45.0,,0.45,28.35
2020-11-25,56,45.0,,0.45,25.2
2020-11-26,44,45.0,,0.45,19.8
2020-11-27,65,45.0,,0.45,29.25
2020-11-28,79,45.0,,0.45,35.550000000000004
