date,loss_unscaled,loss_monthly,isPartial,scale,loss
2011-08-23,88,79.0,,0.79,69.52000000000001
2011-08-24,92,79.0,,0.79,72.68
2011-08-25,90,79.0,,0.79,71.10000000000001
2011-08-26,79,79.0,,0.79,62.410000000000004
2011-08-27,76,79.0,,0.79,60.040000000000006
2011-08-28,74,79.0,,0.79,58.46
2011-08-29,94,79.0,,0.79,74.26
2011-08-30,93,79.0,,0.79,73.47
2011-08-31,94,79.0,,0.79,74.26
2011-09-01,85,81.0,False,0.81,68.85000000000001
2011-09-02,74,81.0,,0.81,59.940000000000005
2011-09-03,71,81.0,,0.81,57.510000000000005
2011-09-04,71,81.0,,0.81,57.510000000000005
2011-09-05,86,81.0,,0.81,69.66000000000001
2011-09-06,92,81.0,,0.81,74.52000000000001
2011-09-07,81,81.0,,0.81,65.61
2011-09-08,92,81.0,,0.81,74.52000000000001
2011-09-09,83,81.0,,0.81,67.23
2011-09-10,79,81.0,,0.81,63.99
2011-09-11,84,81.0,,0.81,68.04
2011-09-12,89,81.0,,0.81,72.09
2011-09-13,91,81.0,,0.81,73.71000000000001
2011-09-14,93,81.0,,0.81,75.33
2011-09-15,96,81.0,,0.81,77.76
2011-09-16,84,81.0,,0.81,68.04
2011-09-17,68,81.0,,0.81,55.080000000000005
2011-09-18,82,81.0,,0.81,66.42
2011-09-19,96,81.0,,0.81,77.76
2011-09-20,91,81.0,,0.81,73.71000000000001
2011-09-21,94,81.0,,0.81,76.14
2011-09-22,98,81.0,,0.81,79.38000000000001
2011-09-23,92,81.0,,0.81,74.52000000000001
2011-09-24,70,81.0,,0.81,56.7
2011-09-25,87,81.0,,0.81,70.47
2011-09-26,100,81.0,,0.81,81.0
2011-09-27,98,81.0,,0.81,79.38000000000001
2011-09-28,97,81.0,,0.81,78.57000000000001
2011-09-29,96,81.0,,0.81,77.76
2011-09-30,80,81.0,,0.81,64.80000000000001
2011-10-01,71,77.0,False,0.77,54.67
2011-10-02,86,77.0,,0.77,66.22
2011-10-03,85,77.0,,0.77,65.45
2011-10-04,92,77.0,,0.77,70.84
2011-10-05,86,77.0,,0.77,66.22
2011-10-06,80,77.0,,0.77,61.6
2011-10-07,82,77.0,,0.77,63.14
2011-10-08,75,77.0,,0.77,57.75
2011-10-09,75,77.0,,0.77,57.75
2011-10-10,90,77.0,,0.77,69.3
2011-10-11,100,77.0,,0.77,77.0
2011-10-12,93,77.0,,0.77,71.61
2011-10-13,81,77.0,,0.77,62.370000000000005
2011-10-14,73,77.0,,0.77,56.21
2011-10-15,71,77.0,,0.77,54.67
2011-10-16,81,77.0,,0.77,62.370000000000005
2011-10-17,88,77.0,,0.77,67.76
2011-10-18,86,77.0,,0.77,66.22
2011-10-19,73,77.0,,0.77,56.21
2011-10-20,74,77.0,,0.77,56.980000000000004
2011-10-21,69,77.0,,0.77,53.13
2011-10-22,67,77.0,,0.77,51.59
2011-10-23,80,77.0,,0.77,61.6
2011-10-24,87,77.0,,0.77,66.99
2011-10-25,87,77.0,,0.77,66.99
2011-10-26,76,77.0,,0.77,58.52
2011-10-27,82,77.0,,0.77,63.14
2011-10-28,75,77.0,,0.77,57.75
2011-10-29,58,77.0,,0.77,44.660000000000004
2011-10-30,70,77.0,,0.77,53.9
2011-10-31,82,77.0,,0.77,63.14
2011-11-01,88,73.0,False,0.73,64.24
2011-11-02,77,73.0,,0.73,56.21
2011-11-03,83,73.0,,0.73,60.589999999999996
2011-11-04,80,73.0,,0.73,58.4
2011-11-05,71,73.0,,0.73,51.83
2011-11-06,75,73.0,,0.73,54.75
2011-11-07,93,73.0,,0.73,67.89
2011-11-08,90,73.0,,0.73,65.7
2011-11-09,84,73.0,,0.73,61.32
2011-11-10,83,73.0,,0.73,60.589999999999996
2011-11-11,73,73.0,,0.73,53.29
2011-11-12,70,73.0,,0.73,51.1
2011-11-13,75,73.0,,0.73,54.75
2011-11-14,100,73.0,,0.73,73.0
2011-11-15,93,73.0,,0.73,67.89
2011-11-16,88,73.0,,0.73,64.24
2011-11-17,77,73.0,,0.73,56.21
2011-11-18,72,73.0,,0.73,52.56
2011-11-19,70,73.0,,0.73,51.1
2011-11-20,77,73.0,,0.73,56.21
2011-11-21,80,73.0,,0.73,58.4
2011-11-22,76,73.0,,0.73,55.48
2011-11-23,70,73.0,,0.73,51.1
2011-11-24,49,73.0,,0.73,35.769999999999996
2011-11-25,57,73.0,,0.73,41.61
2011-11-26,70,73.0,,0.73,51.1
2011-11-27,73,73.0,,0.73,53.29
2011-11-28,83,73.0,,0.73,60.589999999999996
2011-11-29,87,73.0,,0.73,63.51
2011-11-30,89,73.0,,0.73,64.97
2011-12-01,63,75.0,False,0.75,47.25
2011-12-02,60,75.0,,0.75,45.0
2011-12-03,55,75.0,,0.75,41.25
2011-12-04,62,75.0,,0.75,46.5
2011-12-05,66,75.0,,0.75,49.5
2011-12-06,70,75.0,,0.75,52.5
2011-12-07,66,75.0,,0.75,49.5
2011-12-08,62,75.0,,0.75,46.5
2011-12-09,67,75.0,,0.75,50.25
2011-12-10,59,75.0,,0.75,44.25
2011-12-11,57,75.0,,0.75,42.75
2011-12-12,71,75.0,,0.75,53.25
2011-12-13,57,75.0,,0.75,42.75
2011-12-14,71,75.0,,0.75,53.25
2011-12-15,64,75.0,,0.75,48.0
2011-12-16,56,75.0,,0.75,42.0
2011-12-17,52,75.0,,0.75,39.0
2011-12-18,58,75.0,,0.75,43.5
2011-12-19,68,75.0,,0.75,51.0
2011-12-20,100,75.0,,0.75,75.0
2011-12-21,83,75.0,,0.75,62.25
2011-12-22,71,75.0,,0.75,53.25
2011-12-23,54,75.0,,0.75,40.5
2011-12-24,54,75.0,,0.75,40.5
2011-12-25,55,75.0,,0.75,41.25
2011-12-26,81,75.0,,0.75,60.75
2011-12-27,78,75.0,,0.75,58.5
2011-12-28,90,75.0,,0.75,67.5
2011-12-29,90,75.0,,0.75,67.5
2011-12-30,79,75.0,,0.75,59.25
2011-12-31,72,75.0,,0.75,54.0
2012-01-01,79,93.0,False,0.93,73.47
2012-01-02,96,93.0,,0.93,89.28
2012-01-03,99,93.0,,0.93,92.07000000000001
2012-01-04,95,93.0,,0.93,88.35000000000001
2012-01-05,93,93.0,,0.93,86.49000000000001
2012-01-06,100,93.0,,0.93,93.0
2012-01-07,80,93.0,,0.93,74.4
2012-01-08,92,93.0,,0.93,85.56
2012-01-09,92,93.0,,0.93,85.56
2012-01-10,89,93.0,,0.93,82.77000000000001
2012-01-11,89,93.0,,0.93,82.77000000000001
2012-01-12,79,93.0,,0.93,73.47
2012-01-13,75,93.0,,0.93,69.75
2012-01-14,78,93.0,,0.93,72.54
2012-01-15,80,93.0,,0.93,74.4
2012-01-16,88,93.0,,0.93,81.84
2012-01-17,89,93.0,,0.93,82.77000000000001
2012-01-18,81,93.0,,0.93,75.33
2012-01-19,78,93.0,,0.93,72.54
2012-01-20,74,93.0,,0.93,68.82000000000001
2012-01-21,69,93.0,,0.93,64.17
2012-01-22,79,93.0,,0.93,73.47
2012-01-23,81,93.0,,0.93,75.33
2012-01-24,82,93.0,,0.93,76.26
2012-01-25,87,93.0,,0.93,80.91000000000001
2012-01-26,81,93.0,,0.93,75.33
2012-01-27,73,93.0,,0.93,67.89
2012-01-28,63,93.0,,0.93,58.59
2012-01-29,72,93.0,,0.93,66.96000000000001
2012-01-30,86,93.0,,0.93,79.98
2012-01-31,82,93.0,,0.93,76.26
2012-02-01,91,89.0,False,0.89,80.99
2012-02-02,88,89.0,,0.89,78.32000000000001
2012-02-03,82,89.0,,0.89,72.98
2012-02-04,76,89.0,,0.89,67.64
2012-02-05,76,89.0,,0.89,67.64
2012-02-06,95,89.0,,0.89,84.55
2012-02-07,98,89.0,,0.89,87.22
2012-02-08,97,89.0,,0.89,86.33
2012-02-09,90,89.0,,0.89,80.1
2012-02-10,79,89.0,,0.89,70.31
2012-02-11,71,89.0,,0.89,63.19
2012-02-12,73,89.0,,0.89,64.97
2012-02-13,90,89.0,,0.89,80.1
2012-02-14,75,89.0,,0.89,66.75
2012-02-15,85,89.0,,0.89,75.65
2012-02-16,86,89.0,,0.89,76.54
2012-02-17,82,89.0,,0.89,72.98
2012-02-18,68,89.0,,0.89,60.52
2012-02-19,74,89.0,,0.89,65.86
2012-02-20,94,89.0,,0.89,83.66
2012-02-21,97,89.0,,0.89,86.33
2012-02-22,92,89.0,,0.89,81.88
2012-02-23,95,89.0,,0.89,84.55
2012-02-24,85,89.0,,0.89,75.65
2012-02-25,80,89.0,,0.89,71.2
2012-02-26,82,89.0,,0.89,72.98
2012-02-27,96,89.0,,0.89,85.44
2012-02-28,91,89.0,,0.89,80.99
2012-02-29,100,89.0,,0.89,89.0
2012-03-01,100,86.0,False,0.86,86.0
2012-03-02,84,86.0,,0.86,72.24
2012-03-03,78,86.0,,0.86,67.08
2012-03-04,85,86.0,,0.86,73.1
2012-03-05,98,86.0,,0.86,84.28
2012-03-06,96,86.0,,0.86,82.56
2012-03-07,90,86.0,,0.86,77.4
2012-03-08,90,86.0,,0.86,77.4
2012-03-09,88,86.0,,0.86,75.67999999999999
2012-03-10,79,86.0,,0.86,67.94
2012-03-11,86,86.0,,0.86,73.96
2012-03-12,92,86.0,,0.86,79.12
2012-03-13,86,86.0,,0.86,73.96
2012-03-14,87,86.0,,0.86,74.82
2012-03-15,87,86.0,,0.86,74.82
2012-03-16,83,86.0,,0.86,71.38
2012-03-17,78,86.0,,0.86,67.08
2012-03-18,80,86.0,,0.86,68.8
2012-03-19,89,86.0,,0.86,76.53999999999999
2012-03-20,92,86.0,,0.86,79.12
2012-03-21,93,86.0,,0.86,79.98
2012-03-22,86,86.0,,0.86,73.96
2012-03-23,78,86.0,,0.86,67.08
2012-03-24,74,86.0,,0.86,63.64
2012-03-25,79,86.0,,0.86,67.94
2012-03-26,94,86.0,,0.86,80.84
2012-03-27,94,86.0,,0.86,80.84
2012-03-28,90,86.0,,0.86,77.4
2012-03-29,85,86.0,,0.86,73.1
2012-03-30,81,86.0,,0.86,69.66
2012-03-31,66,86.0,,0.86,56.76
2012-04-01,66,90.0,False,0.9,59.4
2012-04-02,70,90.0,,0.9,63.0
2012-04-03,100,90.0,,0.9,90.0
2012-04-04,80,90.0,,0.9,72.0
2012-04-05,66,90.0,,0.9,59.4
2012-04-06,64,90.0,,0.9,57.6
2012-04-07,64,90.0,,0.9,57.6
2012-04-08,60,90.0,,0.9,54.0
2012-04-09,76,90.0,,0.9,68.4
2012-04-10,75,90.0,,0.9,67.5
2012-04-11,74,90.0,,0.9,66.60000000000001
2012-04-12,66,90.0,,0.9,59.4
2012-04-13,60,90.0,,0.9,54.0
2012-04-14,55,90.0,,0.9,49.5
2012-04-15,61,90.0,,0.9,54.9
2012-04-16,70,90.0,,0.9,63.0
2012-04-17,72,90.0,,0.9,64.8
2012-04-18,69,90.0,,0.9,62.1
2012-04-19,71,90.0,,0.9,63.9
2012-04-20,68,90.0,,0.9,61.2
2012-04-21,59,90.0,,0.9,53.1
2012-04-22,62,90.0,,0.9,55.800000000000004
2012-04-23,67,90.0,,0.9,60.300000000000004
2012-04-24,69,90.0,,0.9,62.1
2012-04-25,72,90.0,,0.9,64.8
2012-04-26,72,90.0,,0.9,64.8
2012-04-27,64,90.0,,0.9,57.6
2012-04-28,61,90.0,,0.9,54.9
2012-04-29,64,90.0,,0.9,57.6
2012-04-30,72,90.0,,0.9,64.8
2012-05-01,94,87.0,False,0.87,81.78
2012-05-02,92,87.0,,0.87,80.04
2012-05-03,92,87.0,,0.87,80.04
2012-05-04,85,87.0,,0.87,73.95
2012-05-05,69,87.0,,0.87,60.03
2012-05-06,85,87.0,,0.87,73.95
2012-05-07,96,87.0,,0.87,83.52
2012-05-08,89,87.0,,0.87,77.42999999999999
2012-05-09,96,87.0,,0.87,83.52
2012-05-10,90,87.0,,0.87,78.3
2012-05-11,87,87.0,,0.87,75.69
2012-05-12,80,87.0,,0.87,69.6
2012-05-13,76,87.0,,0.87,66.12
2012-05-14,88,87.0,,0.87,76.56
2012-05-15,97,87.0,,0.87,84.39
2012-05-16,95,87.0,,0.87,82.65
2012-05-17,88,87.0,,0.87,76.56
2012-05-18,89,87.0,,0.87,77.42999999999999
2012-05-19,72,87.0,,0.87,62.64
2012-05-20,80,87.0,,0.87,69.6
2012-05-21,100,87.0,,0.87,87.0
2012-05-22,99,87.0,,0.87,86.13
2012-05-23,95,87.0,,0.87,82.65
2012-05-24,94,87.0,,0.87,81.78
2012-05-25,81,87.0,,0.87,70.47
2012-05-26,76,87.0,,0.87,66.12
2012-05-27,78,87.0,,0.87,67.86
2012-05-28,86,87.0,,0.87,74.82
2012-05-29,97,87.0,,0.87,84.39
2012-05-30,96,87.0,,0.87,83.52
2012-05-31,86,87.0,,0.87,74.82
2012-06-01,76,88.0,False,0.88,66.88
2012-06-02,69,88.0,,0.88,60.72
2012-06-03,69,88.0,,0.88,60.72
2012-06-04,86,88.0,,0.88,75.68
2012-06-05,85,88.0,,0.88,74.8
2012-06-06,85,88.0,,0.88,74.8
2012-06-07,86,88.0,,0.88,75.68
2012-06-08,75,88.0,,0.88,66.0
2012-06-09,73,88.0,,0.88,64.24
2012-06-10,84,88.0,,0.88,73.92
2012-06-11,100,88.0,,0.88,88.0
2012-06-12,87,88.0,,0.88,76.56
2012-06-13,93,88.0,,0.88,81.84
2012-06-14,84,88.0,,0.88,73.92
2012-06-15,73,88.0,,0.88,64.24
2012-06-16,71,88.0,,0.88,62.48
2012-06-17,78,88.0,,0.88,68.64
2012-06-18,92,88.0,,0.88,80.96
2012-06-19,89,88.0,,0.88,78.32000000000001
2012-06-20,89,88.0,,0.88,78.32000000000001
2012-06-21,85,88.0,,0.88,74.8
2012-06-22,75,88.0,,0.88,66.0
2012-06-23,73,88.0,,0.88,64.24
2012-06-24,76,88.0,,0.88,66.88
2012-06-25,92,88.0,,0.88,80.96
2012-06-26,85,88.0,,0.88,74.8
2012-06-27,89,88.0,,0.88,78.32000000000001
2012-06-28,99,88.0,,0.88,87.12
2012-06-29,78,88.0,,0.88,68.64
2012-06-30,79,88.0,,0.88,69.52
2012-07-01,90,88.0,False,0.88,79.2
2012-07-02,91,88.0,,0.88,80.08
2012-07-03,80,88.0,,0.88,70.4
2012-07-04,78,88.0,,0.88,68.64
2012-07-05,80,88.0,,0.88,70.4
2012-07-06,78,88.0,,0.88,68.64
2012-07-07,82,88.0,,0.88,72.16
2012-07-08,79,88.0,,0.88,69.52
2012-07-09,95,88.0,,0.88,83.6
2012-07-10,88,88.0,,0.88,77.44
2012-07-11,94,88.0,,0.88,82.72
2012-07-12,88,88.0,,0.88,77.44
2012-07-13,84,88.0,,0.88,73.92
2012-07-14,77,88.0,,0.88,67.76
2012-07-15,78,88.0,,0.88,68.64
2012-07-16,94,88.0,,0.88,82.72
2012-07-17,94,88.0,,0.88,82.72
2012-07-18,100,88.0,,0.88,88.0
2012-07-19,88,88.0,,0.88,77.44
2012-07-20,86,88.0,,0.88,75.68
2012-07-21,73,88.0,,0.88,64.24
2012-07-22,78,88.0,,0.88,68.64
2012-07-23,92,88.0,,0.88,80.96
2012-07-24,94,88.0,,0.88,82.72
2012-07-25,89,88.0,,0.88,78.32000000000001
2012-07-26,82,88.0,,0.88,72.16
2012-07-27,75,88.0,,0.88,66.0
2012-07-28,74,88.0,,0.88,65.12
2012-07-29,77,88.0,,0.88,67.76
2012-07-30,93,88.0,,0.88,81.84
2012-07-31,83,88.0,,0.88,73.04
2012-08-01,91,81.0,False,0.81,73.71000000000001
2012-08-02,91,81.0,,0.81,73.71000000000001
2012-08-03,84,81.0,,0.81,68.04
2012-08-04,80,81.0,,0.81,64.80000000000001
2012-08-05,85,81.0,,0.81,68.85000000000001
2012-08-06,98,81.0,,0.81,79.38000000000001
2012-08-07,96,81.0,,0.81,77.76
2012-08-08,93,81.0,,0.81,75.33
2012-08-09,94,81.0,,0.81,76.14
2012-08-10,89,81.0,,0.81,72.09
2012-08-11,79,81.0,,0.81,63.99
2012-08-12,79,81.0,,0.81,63.99
2012-08-13,100,81.0,,0.81,81.0
2012-08-14,98,81.0,,0.81,79.38000000000001
2012-08-15,93,81.0,,0.81,75.33
2012-08-16,89,81.0,,0.81,72.09
2012-08-17,85,81.0,,0.81,68.85000000000001
2012-08-18,83,81.0,,0.81,67.23
2012-08-19,83,81.0,,0.81,67.23
2012-08-20,96,81.0,,0.81,77.76
2012-08-21,93,81.0,,0.81,75.33
2012-08-22,92,81.0,,0.81,74.52000000000001
2012-08-23,88,81.0,,0.81,71.28
2012-08-24,83,81.0,,0.81,67.23
2012-08-25,75,81.0,,0.81,60.75000000000001
2012-08-26,82,81.0,,0.81,66.42
2012-08-27,94,81.0,,0.81,76.14
2012-08-28,91,81.0,,0.81,73.71000000000001
2012-08-29,87,81.0,,0.81,70.47
2012-08-30,85,81.0,,0.81,68.85000000000001
2012-08-31,77,81.0,,0.81,62.370000000000005
2012-09-01,68,81.0,False,0.81,55.080000000000005
2012-09-02,72,81.0,,0.81,58.32000000000001
2012-09-03,85,81.0,,0.81,68.85000000000001
2012-09-04,89,81.0,,0.81,72.09
2012-09-05,85,81.0,,0.81,68.85000000000001
2012-09-06,88,81.0,,0.81,71.28
2012-09-07,84,81.0,,0.81,68.04
2012-09-08,70,81.0,,0.81,56.7
2012-09-09,84,81.0,,0.81,68.04
2012-09-10,88,81.0,,0.81,71.28
2012-09-11,98,81.0,,0.81,79.38000000000001
2012-09-12,85,81.0,,0.81,68.85000000000001
2012-09-13,87,81.0,,0.81,70.47
2012-09-14,72,81.0,,0.81,58.32000000000001
2012-09-15,68,81.0,,0.81,55.080000000000005
2012-09-16,84,81.0,,0.81,68.04
2012-09-17,93,81.0,,0.81,75.33
2012-09-18,97,81.0,,0.81,78.57000000000001
2012-09-19,96,81.0,,0.81,77.76
2012-09-20,86,81.0,,0.81,69.66000000000001
2012-09-21,81,81.0,,0.81,65.61
2012-09-22,72,81.0,,0.81,58.32000000000001
2012-09-23,86,81.0,,0.81,69.66000000000001
2012-09-24,100,81.0,,0.81,81.0
2012-09-25,99,81.0,,0.81,80.19000000000001
2012-09-26,90,81.0,,0.81,72.9
2012-09-27,91,81.0,,0.81,73.71000000000001
2012-09-28,81,81.0,,0.81,65.61
2012-09-29,70,81.0,,0.81,56.7
2012-09-30,77,81.0,,0.81,62.370000000000005
2012-10-01,100,80.0,False,0.8,80.0
2012-10-02,93,80.0,,0.8,74.4
2012-10-03,100,80.0,,0.8,80.0
2012-10-04,94,80.0,,0.8,75.2
2012-10-05,80,80.0,,0.8,64.0
2012-10-06,71,80.0,,0.8,56.800000000000004
2012-10-07,82,80.0,,0.8,65.60000000000001
2012-10-08,91,80.0,,0.8,72.8
2012-10-09,98,80.0,,0.8,78.4
2012-10-10,87,80.0,,0.8,69.60000000000001
2012-10-11,92,80.0,,0.8,73.60000000000001
2012-10-12,82,80.0,,0.8,65.60000000000001
2012-10-13,70,80.0,,0.8,56.0
2012-10-14,76,80.0,,0.8,60.800000000000004
2012-10-15,93,80.0,,0.8,74.4
2012-10-16,97,80.0,,0.8,77.60000000000001
2012-10-17,91,80.0,,0.8,72.8
2012-10-18,95,80.0,,0.8,76.0
2012-10-19,78,80.0,,0.8,62.400000000000006
2012-10-20,73,80.0,,0.8,58.400000000000006
2012-10-21,82,80.0,,0.8,65.60000000000001
2012-10-22,93,80.0,,0.8,74.4
2012-10-23,84,80.0,,0.8,67.2
2012-10-24,83,80.0,,0.8,66.4
2012-10-25,80,80.0,,0.8,64.0
2012-10-26,92,80.0,,0.8,73.60000000000001
2012-10-27,66,80.0,,0.8,52.800000000000004
2012-10-28,81,80.0,,0.8,64.8
2012-10-29,80,80.0,,0.8,64.0
2012-10-30,90,80.0,,0.8,72.0
2012-10-31,74,80.0,,0.8,59.2
2012-11-01,74,74.0,False,0.74,54.76
2012-11-02,75,74.0,,0.74,55.5
2012-11-03,65,74.0,,0.74,48.1
2012-11-04,78,74.0,,0.74,57.72
2012-11-05,88,74.0,,0.74,65.12
2012-11-06,73,74.0,,0.74,54.019999999999996
2012-11-07,70,74.0,,0.74,51.8
2012-11-08,83,74.0,,0.74,61.42
2012-11-09,74,74.0,,0.74,54.76
2012-11-10,71,74.0,,0.74,52.54
2012-11-11,81,74.0,,0.74,59.94
2012-11-12,89,74.0,,0.74,65.86
2012-11-13,93,74.0,,0.74,68.82
2012-11-14,88,74.0,,0.74,65.12
2012-11-15,82,74.0,,0.74,60.68
2012-11-16,83,74.0,,0.74,61.42
2012-11-17,69,74.0,,0.74,51.06
2012-11-18,79,74.0,,0.74,58.46
2012-11-19,84,74.0,,0.74,62.16
2012-11-20,77,74.0,,0.74,56.98
2012-11-21,73,74.0,,0.74,54.019999999999996
2012-11-22,52,74.0,,0.74,38.48
2012-11-23,62,74.0,,0.74,45.88
2012-11-24,63,74.0,,0.74,46.62
2012-11-25,72,74.0,,0.74,53.28
2012-11-26,84,74.0,,0.74,62.16
2012-11-27,89,74.0,,0.74,65.86
2012-11-28,100,74.0,,0.74,74.0
2012-11-29,81,74.0,,0.74,59.94
2012-11-30,79,74.0,,0.74,58.46
2012-12-01,80,69.0,False,0.69,55.199999999999996
2012-12-02,79,69.0,,0.69,54.51
2012-12-03,100,69.0,,0.69,69.0
2012-12-04,90,69.0,,0.69,62.099999999999994
2012-12-05,89,69.0,,0.69,61.41
2012-12-06,85,69.0,,0.69,58.65
2012-12-07,78,69.0,,0.69,53.81999999999999
2012-12-08,73,69.0,,0.69,50.37
2012-12-09,81,69.0,,0.69,55.88999999999999
2012-12-10,93,69.0,,0.69,64.17
2012-12-11,88,69.0,,0.69,60.72
2012-12-12,82,69.0,,0.69,56.58
2012-12-13,81,69.0,,0.69,55.88999999999999
2012-12-14,69,69.0,,0.69,47.61
2012-12-15,71,69.0,,0.69,48.989999999999995
2012-12-16,70,69.0,,0.69,48.3
2012-12-17,86,69.0,,0.69,59.339999999999996
2012-12-18,77,69.0,,0.69,53.129999999999995
2012-12-19,75,69.0,,0.69,51.74999999999999
2012-12-20,69,69.0,,0.69,47.61
2012-12-21,65,69.0,,0.69,44.849999999999994
2012-12-22,60,69.0,,0.69,41.4
2012-12-23,62,69.0,,0.69,42.779999999999994
2012-12-24,62,69.0,,0.69,42.779999999999994
2012-12-25,55,69.0,,0.69,37.949999999999996
2012-12-26,84,69.0,,0.69,57.959999999999994
2012-12-27,92,69.0,,0.69,63.48
2012-12-28,90,69.0,,0.69,62.099999999999994
2012-12-29,88,69.0,,0.69,60.72
2012-12-30,95,69.0,,0.69,65.55
2012-12-31,92,69.0,,0.69,63.48
2013-01-01,70,89.0,False,0.89,62.300000000000004
2013-01-02,93,89.0,,0.89,82.77
2013-01-03,84,89.0,,0.89,74.76
2013-01-04,82,89.0,,0.89,72.98
2013-01-05,79,89.0,,0.89,70.31
2013-01-06,77,89.0,,0.89,68.53
2013-01-07,100,89.0,,0.89,89.0
2013-01-08,93,89.0,,0.89,82.77
2013-01-09,89,89.0,,0.89,79.21000000000001
2013-01-10,77,89.0,,0.89,68.53
2013-01-11,78,89.0,,0.89,69.42
2013-01-12,72,89.0,,0.89,64.08
2013-01-13,78,89.0,,0.89,69.42
2013-01-14,80,89.0,,0.89,71.2
2013-01-15,82,89.0,,0.89,72.98
2013-01-16,81,89.0,,0.89,72.09
2013-01-17,72,89.0,,0.89,64.08
2013-01-18,70,89.0,,0.89,62.300000000000004
2013-01-19,67,89.0,,0.89,59.63
2013-01-20,66,89.0,,0.89,58.74
2013-01-21,74,89.0,,0.89,65.86
2013-01-22,87,89.0,,0.89,77.43
2013-01-23,82,89.0,,0.89,72.98
2013-01-24,75,89.0,,0.89,66.75
2013-01-25,75,89.0,,0.89,66.75
2013-01-26,76,89.0,,0.89,67.64
2013-01-27,73,89.0,,0.89,64.97
2013-01-28,77,89.0,,0.89,68.53
2013-01-29,73,89.0,,0.89,64.97
2013-01-30,77,89.0,,0.89,68.53
2013-01-31,77,89.0,,0.89,68.53
2013-02-01,81,84.0,False,0.84,68.03999999999999
2013-02-02,70,84.0,,0.84,58.8
2013-02-03,74,84.0,,0.84,62.16
2013-02-04,94,84.0,,0.84,78.96
2013-02-05,91,84.0,,0.84,76.44
2013-02-06,90,84.0,,0.84,75.6
2013-02-07,92,84.0,,0.84,77.28
2013-02-08,78,84.0,,0.84,65.52
2013-02-09,75,84.0,,0.84,63.0
2013-02-10,82,84.0,,0.84,68.88
2013-02-11,89,84.0,,0.84,74.75999999999999
2013-02-12,88,84.0,,0.84,73.92
2013-02-13,85,84.0,,0.84,71.39999999999999
2013-02-14,75,84.0,,0.84,63.0
2013-02-15,78,84.0,,0.84,65.52
2013-02-16,72,84.0,,0.84,60.48
2013-02-17,80,84.0,,0.84,67.2
2013-02-18,90,84.0,,0.84,75.6
2013-02-19,100,84.0,,0.84,84.0
2013-02-20,89,84.0,,0.84,74.75999999999999
2013-02-21,85,84.0,,0.84,71.39999999999999
2013-02-22,77,84.0,,0.84,64.67999999999999
2013-02-23,77,84.0,,0.84,64.67999999999999
2013-02-24,82,84.0,,0.84,68.88
2013-02-25,88,84.0,,0.84,73.92
2013-02-26,92,84.0,,0.84,77.28
2013-02-27,94,84.0,,0.84,78.96
2013-02-28,87,84.0,,0.84,73.08
2013-03-01,86,87.0,False,0.87,74.82
2013-03-02,82,87.0,,0.87,71.34
2013-03-03,84,87.0,,0.87,73.08
2013-03-04,93,87.0,,0.87,80.91
2013-03-05,92,87.0,,0.87,80.04
2013-03-06,96,87.0,,0.87,83.52
2013-03-07,96,87.0,,0.87,83.52
2013-03-08,91,87.0,,0.87,79.17
2013-03-09,79,87.0,,0.87,68.73
2013-03-10,88,87.0,,0.87,76.56
2013-03-11,96,87.0,,0.87,83.52
2013-03-12,97,87.0,,0.87,84.39
2013-03-13,95,87.0,,0.87,82.65
2013-03-14,90,87.0,,0.87,78.3
2013-03-15,83,87.0,,0.87,72.21
2013-03-16,76,87.0,,0.87,66.12
2013-03-17,84,87.0,,0.87,73.08
2013-03-18,95,87.0,,0.87,82.65
2013-03-19,100,87.0,,0.87,87.0
2013-03-20,99,87.0,,0.87,86.13
2013-03-21,97,87.0,,0.87,84.39
2013-03-22,85,87.0,,0.87,73.95
2013-03-23,88,87.0,,0.87,76.56
2013-03-24,86,87.0,,0.87,74.82
2013-03-25,93,87.0,,0.87,80.91
2013-03-26,95,87.0,,0.87,82.65
2013-03-27,92,87.0,,0.87,80.04
2013-03-28,92,87.0,,0.87,80.04
2013-03-29,81,87.0,,0.87,70.47
2013-03-30,75,87.0,,0.87,65.25
2013-03-31,77,87.0,,0.87,66.99
2013-04-01,100,88.0,False,0.88,88.0
2013-04-02,100,88.0,,0.88,88.0
2013-04-03,94,88.0,,0.88,82.72
2013-04-04,91,88.0,,0.88,80.08
2013-04-05,84,88.0,,0.88,73.92
2013-04-06,77,88.0,,0.88,67.76
2013-04-07,90,88.0,,0.88,79.2
2013-04-08,98,88.0,,0.88,86.24
2013-04-09,93,88.0,,0.88,81.84
2013-04-10,94,88.0,,0.88,82.72
2013-04-11,95,88.0,,0.88,83.6
2013-04-12,83,88.0,,0.88,73.04
2013-04-13,75,88.0,,0.88,66.0
2013-04-14,88,88.0,,0.88,77.44
2013-04-15,94,88.0,,0.88,82.72
2013-04-16,94,88.0,,0.88,82.72
2013-04-17,89,88.0,,0.88,78.32000000000001
2013-04-18,80,88.0,,0.88,70.4
2013-04-19,76,88.0,,0.88,66.88
2013-04-20,70,88.0,,0.88,61.6
2013-04-21,78,88.0,,0.88,68.64
2013-04-22,94,88.0,,0.88,82.72
2013-04-23,94,88.0,,0.88,82.72
2013-04-24,93,88.0,,0.88,81.84
2013-04-25,87,88.0,,0.88,76.56
2013-04-26,84,88.0,,0.88,73.92
