date,banking_unscaled,banking_monthly,isPartial,scale,banking
2017-01-18,83,36.0,,0.36,29.88
2017-01-19,82,36.0,,0.36,29.52
2017-01-20,90,36.0,,0.36,32.4
2017-01-21,72,36.0,,0.36,25.919999999999998
2017-01-22,54,36.0,,0.36,19.439999999999998
2017-01-23,74,36.0,,0.36,26.64
2017-01-24,78,36.0,,0.36,28.08
2017-01-25,86,36.0,,0.36,30.959999999999997
2017-01-26,82,36.0,,0.36,29.52
2017-01-27,86,36.0,,0.36,30.959999999999997
2017-01-28,77,36.0,,0.36,27.72
2017-01-29,53,36.0,,0.36,19.08
2017-01-30,83,36.0,,0.36,29.88
2017-01-31,82,36.0,,0.36,29.52
2017-02-01,91,36.0,False,0.36,32.76
2017-02-02,89,36.0,,0.36,32.04
2017-02-03,100,36.0,,0.36,36.0
2017-02-04,80,36.0,,0.36,28.799999999999997
2017-02-05,63,36.0,,0.36,22.68
2017-02-06,77,36.0,,0.36,27.72
2017-02-07,83,36.0,,0.36,29.88
2017-02-08,83,36.0,,0.36,29.88
2017-02-09,82,36.0,,0.36,29.52
2017-02-10,96,36.0,,0.36,34.56
2017-02-11,70,36.0,,0.36,25.2
2017-02-12,64,36.0,,0.36,23.04
2017-02-13,81,36.0,,0.36,29.16
2017-02-14,84,36.0,,0.36,30.24
2017-02-15,94,36.0,,0.36,33.839999999999996
2017-02-16,89,36.0,,0.36,32.04
2017-02-17,98,36.0,,0.36,35.28
2017-02-18,73,36.0,,0.36,26.279999999999998
2017-02-19,67,36.0,,0.36,24.119999999999997
2017-02-20,75,36.0,,0.36,27.0
2017-02-21,86,36.0,,0.36,30.959999999999997
2017-02-22,96,36.0,,0.36,34.56
2017-02-23,91,36.0,,0.36,32.76
2017-02-24,86,36.0,,0.36,30.959999999999997
2017-02-25,74,36.0,,0.36,26.64
2017-02-26,65,36.0,,0.36,23.4
2017-02-27,82,36.0,,0.36,29.52
2017-02-28,97,36.0,,0.36,34.92
2017-03-01,91,36.0,False,0.36,32.76
2017-03-02,89,36.0,,0.36,32.04
2017-03-03,93,36.0,,0.36,33.48
2017-03-04,74,36.0,,0.36,26.64
2017-03-05,60,36.0,,0.36,21.599999999999998
2017-03-06,84,36.0,,0.36,30.24
2017-03-07,85,36.0,,0.36,30.599999999999998
2017-03-08,84,36.0,,0.36,30.24
2017-03-09,83,36.0,,0.36,29.88
2017-03-10,94,36.0,,0.36,33.839999999999996
2017-03-11,66,36.0,,0.36,23.759999999999998
2017-03-12,59,36.0,,0.36,21.24
2017-03-13,80,36.0,,0.36,28.799999999999997
2017-03-14,76,36.0,,0.36,27.36
2017-03-15,85,36.0,,0.36,30.599999999999998
2017-03-16,79,36.0,,0.36,28.439999999999998
2017-03-17,87,36.0,,0.36,31.32
2017-03-18,69,36.0,,0.36,24.84
2017-03-19,55,36.0,,0.36,19.8
2017-03-20,80,36.0,,0.36,28.799999999999997
2017-03-21,85,36.0,,0.36,30.599999999999998
2017-03-22,83,36.0,,0.36,29.88
2017-03-23,78,36.0,,0.36,28.08
2017-03-24,84,36.0,,0.36,30.24
2017-03-25,67,36.0,,0.36,24.119999999999997
2017-03-26,61,36.0,,0.36,21.96
2017-03-27,80,36.0,,0.36,28.799999999999997
2017-03-28,81,36.0,,0.36,29.16
2017-03-29,78,36.0,,0.36,28.08
2017-03-30,83,36.0,,0.36,29.88
2017-03-31,100,36.0,,0.36,36.0
2017-04-01,80,37.0,False,0.37,29.6
2017-04-02,66,37.0,,0.37,24.419999999999998
2017-04-03,96,37.0,,0.37,35.519999999999996
2017-04-04,90,37.0,,0.37,33.3
2017-04-05,92,37.0,,0.37,34.04
2017-04-06,87,37.0,,0.37,32.19
2017-04-07,94,37.0,,0.37,34.78
2017-04-08,76,37.0,,0.37,28.12
2017-04-09,62,37.0,,0.37,22.94
2017-04-10,87,37.0,,0.37,32.19
2017-04-11,84,37.0,,0.37,31.08
2017-04-12,88,37.0,,0.37,32.56
2017-04-13,82,37.0,,0.37,30.34
2017-04-14,100,37.0,,0.37,37.0
2017-04-15,73,37.0,,0.37,27.009999999999998
2017-04-16,57,37.0,,0.37,21.09
2017-04-17,83,37.0,,0.37,30.71
2017-04-18,91,37.0,,0.37,33.67
2017-04-19,84,37.0,,0.37,31.08
2017-04-20,91,37.0,,0.37,33.67
2017-04-21,91,37.0,,0.37,33.67
2017-04-22,71,37.0,,0.37,26.27
2017-04-23,60,37.0,,0.37,22.2
2017-04-24,88,37.0,,0.37,32.56
2017-04-25,82,37.0,,0.37,30.34
2017-04-26,87,37.0,,0.37,32.19
2017-04-27,84,37.0,,0.37,31.08
2017-04-28,97,37.0,,0.37,35.89
2017-04-29,75,37.0,,0.37,27.75
2017-04-30,65,37.0,,0.37,24.05
2017-05-01,100,36.0,False,0.36,36.0
2017-05-02,97,36.0,,0.36,34.92
2017-05-03,93,36.0,,0.36,33.48
2017-05-04,95,36.0,,0.36,34.199999999999996
2017-05-05,100,36.0,,0.36,36.0
2017-05-06,74,36.0,,0.36,26.64
2017-05-07,62,36.0,,0.36,22.32
2017-05-08,90,36.0,,0.36,32.4
2017-05-09,85,36.0,,0.36,30.599999999999998
2017-05-10,86,36.0,,0.36,30.959999999999997
2017-05-11,91,36.0,,0.36,32.76
2017-05-12,98,36.0,,0.36,35.28
2017-05-13,74,36.0,,0.36,26.64
2017-05-14,62,36.0,,0.36,22.32
2017-05-15,90,36.0,,0.36,32.4
2017-05-16,87,36.0,,0.36,31.32
2017-05-17,85,36.0,,0.36,30.599999999999998
2017-05-18,87,36.0,,0.36,31.32
2017-05-19,92,36.0,,0.36,33.12
2017-05-20,70,36.0,,0.36,25.2
2017-05-21,59,36.0,,0.36,21.24
2017-05-22,92,36.0,,0.36,33.12
2017-05-23,78,36.0,,0.36,28.08
2017-05-24,87,36.0,,0.36,31.32
2017-05-25,88,36.0,,0.36,31.68
2017-05-26,98,36.0,,0.36,35.28
2017-05-27,70,36.0,,0.36,25.2
2017-05-28,58,36.0,,0.36,20.88
2017-05-29,65,36.0,,0.36,23.4
2017-05-30,92,36.0,,0.36,33.12
2017-05-31,99,36.0,,0.36,35.64
2017-06-01,88,35.0,False,0.35,30.799999999999997
2017-06-02,87,35.0,,0.35,30.45
2017-06-03,65,35.0,,0.35,22.75
2017-06-04,58,35.0,,0.35,20.299999999999997
2017-06-05,75,35.0,,0.35,26.25
2017-06-06,75,35.0,,0.35,26.25
2017-06-07,72,35.0,,0.35,25.2
2017-06-08,75,35.0,,0.35,26.25
2017-06-09,76,35.0,,0.35,26.599999999999998
2017-06-10,64,35.0,,0.35,22.4
2017-06-11,52,35.0,,0.35,18.2
2017-06-12,68,35.0,,0.35,23.799999999999997
2017-06-13,71,35.0,,0.35,24.849999999999998
2017-06-14,75,35.0,,0.35,26.25
2017-06-15,77,35.0,,0.35,26.95
2017-06-16,81,35.0,,0.35,28.349999999999998
2017-06-17,58,35.0,,0.35,20.299999999999997
2017-06-18,48,35.0,,0.35,16.799999999999997
2017-06-19,78,35.0,,0.35,27.299999999999997
2017-06-20,78,35.0,,0.35,27.299999999999997
2017-06-21,78,35.0,,0.35,27.299999999999997
2017-06-22,77,35.0,,0.35,26.95
2017-06-23,84,35.0,,0.35,29.4
2017-06-24,58,35.0,,0.35,20.299999999999997
2017-06-25,55,35.0,,0.35,19.25
2017-06-26,83,35.0,,0.35,29.049999999999997
2017-06-27,66,35.0,,0.35,23.099999999999998
2017-06-28,82,35.0,,0.35,28.7
2017-06-29,90,35.0,,0.35,31.499999999999996
2017-06-30,100,35.0,,0.35,35.0
2017-07-01,71,36.0,False,0.36,25.56
2017-07-02,60,36.0,,0.36,21.599999999999998
2017-07-03,84,36.0,,0.36,30.24
2017-07-04,68,36.0,,0.36,24.48
2017-07-05,97,36.0,,0.36,34.92
2017-07-06,94,36.0,,0.36,33.839999999999996
2017-07-07,90,36.0,,0.36,32.4
2017-07-08,64,36.0,,0.36,23.04
2017-07-09,63,36.0,,0.36,22.68
2017-07-10,77,36.0,,0.36,27.72
2017-07-11,84,36.0,,0.36,30.24
2017-07-12,83,36.0,,0.36,29.88
2017-07-13,76,36.0,,0.36,27.36
2017-07-14,100,36.0,,0.36,36.0
2017-07-15,70,36.0,,0.36,25.2
2017-07-16,64,36.0,,0.36,23.04
2017-07-17,81,36.0,,0.36,29.16
2017-07-18,79,36.0,,0.36,28.439999999999998
2017-07-19,80,36.0,,0.36,28.799999999999997
2017-07-20,82,36.0,,0.36,29.52
2017-07-21,80,36.0,,0.36,28.799999999999997
2017-07-22,68,36.0,,0.36,24.48
2017-07-23,61,36.0,,0.36,21.96
2017-07-24,78,36.0,,0.36,28.08
2017-07-25,82,36.0,,0.36,29.52
2017-07-26,75,36.0,,0.36,27.0
2017-07-27,84,36.0,,0.36,30.24
2017-07-28,95,36.0,,0.36,34.199999999999996
2017-07-29,68,36.0,,0.36,24.48
2017-07-30,55,36.0,,0.36,19.8
2017-07-31,92,36.0,,0.36,33.12
2017-08-01,99,37.0,False,0.37,36.63
2017-08-02,96,37.0,,0.37,35.519999999999996
2017-08-03,100,37.0,,0.37,37.0
2017-08-04,90,37.0,,0.37,33.3
2017-08-05,68,37.0,,0.37,25.16
2017-08-06,62,37.0,,0.37,22.94
2017-08-07,82,37.0,,0.37,30.34
2017-08-08,83,37.0,,0.37,30.71
2017-08-09,87,37.0,,0.37,32.19
2017-08-10,87,37.0,,0.37,32.19
2017-08-11,90,37.0,,0.37,33.3
2017-08-12,71,37.0,,0.37,26.27
2017-08-13,57,37.0,,0.37,21.09
2017-08-14,84,37.0,,0.37,31.08
2017-08-15,86,37.0,,0.37,31.82
2017-08-16,88,37.0,,0.37,32.56
2017-08-17,79,37.0,,0.37,29.23
2017-08-18,93,37.0,,0.37,34.41
2017-08-19,66,37.0,,0.37,24.419999999999998
2017-08-20,58,37.0,,0.37,21.46
2017-08-21,75,37.0,,0.37,27.75
2017-08-22,86,37.0,,0.37,31.82
2017-08-23,79,37.0,,0.37,29.23
2017-08-24,82,37.0,,0.37,30.34
2017-08-25,84,37.0,,0.37,31.08
2017-08-26,62,37.0,,0.37,22.94
2017-08-27,59,37.0,,0.37,21.83
2017-08-28,78,37.0,,0.37,28.86
2017-08-29,82,37.0,,0.37,30.34
2017-08-30,82,37.0,,0.37,30.34
2017-08-31,92,37.0,,0.37,34.04
2017-09-01,100,35.0,False,0.35,35.0
2017-09-02,63,35.0,,0.35,22.049999999999997
2017-09-03,49,35.0,,0.35,17.15
2017-09-04,64,35.0,,0.35,22.4
2017-09-05,86,35.0,,0.35,30.099999999999998
2017-09-06,82,35.0,,0.35,28.7
2017-09-07,81,35.0,,0.35,28.349999999999998
2017-09-08,90,35.0,,0.35,31.499999999999996
2017-09-09,63,35.0,,0.35,22.049999999999997
2017-09-10,49,35.0,,0.35,17.15
2017-09-11,70,35.0,,0.35,24.5
2017-09-12,71,35.0,,0.35,24.849999999999998
2017-09-13,84,35.0,,0.35,29.4
2017-09-14,84,35.0,,0.35,29.4
2017-09-15,94,35.0,,0.35,32.9
2017-09-16,66,35.0,,0.35,23.099999999999998
2017-09-17,51,35.0,,0.35,17.849999999999998
2017-09-18,79,35.0,,0.35,27.65
2017-09-19,81,35.0,,0.35,28.349999999999998
2017-09-20,84,35.0,,0.35,29.4
2017-09-21,87,35.0,,0.35,30.45
2017-09-22,93,35.0,,0.35,32.55
2017-09-23,69,35.0,,0.35,24.15
2017-09-24,58,35.0,,0.35,20.299999999999997
2017-09-25,78,35.0,,0.35,27.299999999999997
2017-09-26,85,35.0,,0.35,29.749999999999996
2017-09-27,80,35.0,,0.35,28.0
2017-09-28,82,35.0,,0.35,28.7
2017-09-29,94,35.0,,0.35,32.9
2017-09-30,72,35.0,,0.35,25.2
2017-10-01,63,36.0,False,0.36,22.68
2017-10-02,90,36.0,,0.36,32.4
2017-10-03,100,36.0,,0.36,36.0
2017-10-04,90,36.0,,0.36,32.4
2017-10-05,94,36.0,,0.36,33.839999999999996
2017-10-06,94,36.0,,0.36,33.839999999999996
2017-10-07,65,36.0,,0.36,23.4
2017-10-08,58,36.0,,0.36,20.88
2017-10-09,84,36.0,,0.36,30.24
2017-10-10,86,36.0,,0.36,30.959999999999997
2017-10-11,85,36.0,,0.36,30.599999999999998
2017-10-12,81,36.0,,0.36,29.16
2017-10-13,95,36.0,,0.36,34.199999999999996
2017-10-14,67,36.0,,0.36,24.119999999999997
2017-10-15,60,36.0,,0.36,21.599999999999998
2017-10-16,83,36.0,,0.36,29.88
2017-10-17,85,36.0,,0.36,30.599999999999998
2017-10-18,82,36.0,,0.36,29.52
2017-10-19,83,36.0,,0.36,29.88
2017-10-20,86,36.0,,0.36,30.959999999999997
2017-10-21,66,36.0,,0.36,23.759999999999998
2017-10-22,58,36.0,,0.36,20.88
2017-10-23,80,36.0,,0.36,28.799999999999997
2017-10-24,80,36.0,,0.36,28.799999999999997
2017-10-25,80,36.0,,0.36,28.799999999999997
2017-10-26,82,36.0,,0.36,29.52
2017-10-27,82,36.0,,0.36,29.52
2017-10-28,65,36.0,,0.36,23.4
2017-10-29,55,36.0,,0.36,19.8
2017-10-30,78,36.0,,0.36,28.08
2017-10-31,82,36.0,,0.36,29.52
2017-11-01,90,35.0,False,0.35,31.499999999999996
2017-11-02,93,35.0,,0.35,32.55
2017-11-03,100,35.0,,0.35,35.0
2017-11-04,76,35.0,,0.35,26.599999999999998
2017-11-05,58,35.0,,0.35,20.299999999999997
2017-11-06,81,35.0,,0.35,28.349999999999998
2017-11-07,91,35.0,,0.35,31.849999999999998
2017-11-08,89,35.0,,0.35,31.15
2017-11-09,91,35.0,,0.35,31.849999999999998
2017-11-10,95,35.0,,0.35,33.25
2017-11-11,73,35.0,,0.35,25.549999999999997
2017-11-12,55,35.0,,0.35,19.25
2017-11-13,82,35.0,,0.35,28.7
2017-11-14,90,35.0,,0.35,31.499999999999996
2017-11-15,88,35.0,,0.35,30.799999999999997
2017-11-16,92,35.0,,0.35,32.199999999999996
2017-11-17,96,35.0,,0.35,33.599999999999994
2017-11-18,72,35.0,,0.35,25.2
2017-11-19,58,35.0,,0.35,20.299999999999997
2017-11-20,88,35.0,,0.35,30.799999999999997
2017-11-21,89,35.0,,0.35,31.15
2017-11-22,95,35.0,,0.35,33.25
2017-11-23,54,35.0,,0.35,18.9
2017-11-24,77,35.0,,0.35,26.95
2017-11-25,69,35.0,,0.35,24.15
2017-11-26,60,35.0,,0.35,21.0
2017-11-27,85,35.0,,0.35,29.749999999999996
2017-11-28,83,35.0,,0.35,29.049999999999997
2017-11-29,84,35.0,,0.35,29.4
2017-11-30,92,35.0,,0.35,32.199999999999996
2017-12-01,100,36.0,False,0.36,36.0
2017-12-02,71,36.0,,0.36,25.56
2017-12-03,59,36.0,,0.36,21.24
2017-12-04,80,36.0,,0.36,28.799999999999997
2017-12-05,77,36.0,,0.36,27.72
2017-12-06,81,36.0,,0.36,29.16
2017-12-07,86,36.0,,0.36,30.959999999999997
2017-12-08,88,36.0,,0.36,31.68
2017-12-09,68,36.0,,0.36,24.48
2017-12-10,58,36.0,,0.36,20.88
2017-12-11,77,36.0,,0.36,27.72
2017-12-12,80,36.0,,0.36,28.799999999999997
2017-12-13,78,36.0,,0.36,28.08
2017-12-14,82,36.0,,0.36,29.52
2017-12-15,95,36.0,,0.36,34.199999999999996
2017-12-16,71,36.0,,0.36,25.56
2017-12-17,58,36.0,,0.36,20.88
2017-12-18,83,36.0,,0.36,29.88
2017-12-19,81,36.0,,0.36,29.16
2017-12-20,82,36.0,,0.36,29.52
2017-12-21,86,36.0,,0.36,30.959999999999997
2017-12-22,93,36.0,,0.36,33.48
2017-12-23,70,36.0,,0.36,25.2
2017-12-24,55,36.0,,0.36,19.8
2017-12-25,37,36.0,,0.36,13.32
2017-12-26,77,36.0,,0.36,27.72
2017-12-27,85,36.0,,0.36,30.599999999999998
2017-12-28,89,36.0,,0.36,32.04
2017-12-29,97,36.0,,0.36,34.92
2017-12-30,74,36.0,,0.36,26.64
2017-12-31,52,36.0,,0.36,18.72
2018-01-01,63,34.0,False,0.34,21.42
2018-01-02,100,34.0,,0.34,34.0
2018-01-03,98,34.0,,0.34,33.32
2018-01-04,91,34.0,,0.34,30.94
2018-01-05,100,34.0,,0.34,34.0
2018-01-06,73,34.0,,0.34,24.82
2018-01-07,60,34.0,,0.34,20.400000000000002
2018-01-08,87,34.0,,0.34,29.580000000000002
2018-01-09,86,34.0,,0.34,29.240000000000002
2018-01-10,92,34.0,,0.34,31.28
2018-01-11,85,34.0,,0.34,28.900000000000002
2018-01-12,95,34.0,,0.34,32.300000000000004
2018-01-13,73,34.0,,0.34,24.82
2018-01-14,50,34.0,,0.34,17.0
2018-01-15,72,34.0,,0.34,24.48
2018-01-16,92,34.0,,0.34,31.28
2018-01-17,87,34.0,,0.34,29.580000000000002
2018-01-18,87,34.0,,0.34,29.580000000000002
2018-01-19,88,34.0,,0.34,29.92
2018-01-20,76,34.0,,0.34,25.840000000000003
2018-01-21,51,34.0,,0.34,17.34
2018-01-22,80,34.0,,0.34,27.200000000000003
2018-01-23,87,34.0,,0.34,29.580000000000002
2018-01-24,79,34.0,,0.34,26.860000000000003
2018-01-25,88,34.0,,0.34,29.92
2018-01-26,88,34.0,,0.34,29.92
2018-01-27,75,34.0,,0.34,25.500000000000004
2018-01-28,61,34.0,,0.34,20.740000000000002
2018-01-29,87,34.0,,0.34,29.580000000000002
2018-01-30,84,34.0,,0.34,28.560000000000002
2018-01-31,91,34.0,,0.34,30.94
2018-02-01,96,37.0,False,0.37,35.519999999999996
2018-02-02,95,37.0,,0.37,35.15
2018-02-03,74,37.0,,0.37,27.38
2018-02-04,53,37.0,,0.37,19.61
2018-02-05,82,37.0,,0.37,30.34
2018-02-06,89,37.0,,0.37,32.93
2018-02-07,82,37.0,,0.37,30.34
2018-02-08,86,37.0,,0.37,31.82
2018-02-09,91,37.0,,0.37,33.67
2018-02-10,72,37.0,,0.37,26.64
2018-02-11,60,37.0,,0.37,22.2
2018-02-12,84,37.0,,0.37,31.08
2018-02-13,82,37.0,,0.37,30.34
2018-02-14,86,37.0,,0.37,31.82
2018-02-15,96,37.0,,0.37,35.519999999999996
2018-02-16,100,37.0,,0.37,37.0
2018-02-17,69,37.0,,0.37,25.53
2018-02-18,58,37.0,,0.37,21.46
2018-02-19,76,37.0,,0.37,28.12
2018-02-20,89,37.0,,0.37,32.93
2018-02-21,84,37.0,,0.37,31.08
2018-02-22,95,37.0,,0.37,35.15
2018-02-23,97,37.0,,0.37,35.89
2018-02-24,73,37.0,,0.37,27.009999999999998
2018-02-25,60,37.0,,0.37,22.2
2018-02-26,87,37.0,,0.37,32.19
2018-02-27,89,37.0,,0.37,32.93
2018-02-28,89,37.0,,0.37,32.93
2018-03-01,96,36.0,False,0.36,34.56
2018-03-02,98,36.0,,0.36,35.28
2018-03-03,77,36.0,,0.36,27.72
2018-03-04,62,36.0,,0.36,22.32
2018-03-05,86,36.0,,0.36,30.959999999999997
2018-03-06,86,36.0,,0.36,30.959999999999997
2018-03-07,81,36.0,,0.36,29.16
2018-03-08,80,36.0,,0.36,28.799999999999997
2018-03-09,94,36.0,,0.36,33.839999999999996
2018-03-10,68,36.0,,0.36,24.48
2018-03-11,55,36.0,,0.36,19.8
2018-03-12,82,36.0,,0.36,29.52
2018-03-13,82,36.0,,0.36,29.52
2018-03-14,82,36.0,,0.36,29.52
2018-03-15,91,36.0,,0.36,32.76
2018-03-16,83,36.0,,0.36,29.88
2018-03-17,66,36.0,,0.36,23.759999999999998
2018-03-18,57,36.0,,0.36,20.52
2018-03-19,83,36.0,,0.36,29.88
2018-03-20,82,36.0,,0.36,29.52
2018-03-21,81,36.0,,0.36,29.16
2018-03-22,82,36.0,,0.36,29.52
2018-03-23,89,36.0,,0.36,32.04
2018-03-24,66,36.0,,0.36,23.759999999999998
2018-03-25,54,36.0,,0.36,19.439999999999998
2018-03-26,83,36.0,,0.36,29.88
2018-03-27,77,36.0,,0.36,27.72
2018-03-28,82,36.0,,0.36,29.52
2018-03-29,86,36.0,,0.36,30.959999999999997
2018-03-30,100,36.0,,0.36,36.0
2018-03-31,68,36.0,,0.36,24.48
2018-04-01,59,34.0,False,0.34,20.060000000000002
2018-04-02,99,34.0,,0.34,33.660000000000004
2018-04-03,98,34.0,,0.34,33.32
2018-04-04,91,34.0,,0.34,30.94
2018-04-05,98,34.0,,0.34,33.32
2018-04-06,100,34.0,,0.34,34.0
2018-04-07,72,34.0,,0.34,24.48
2018-04-08,64,34.0,,0.34,21.76
2018-04-09,87,34.0,,0.34,29.580000000000002
2018-04-10,92,34.0,,0.34,31.28
2018-04-11,90,34.0,,0.34,30.6
2018-04-12,90,34.0,,0.34,30.6
2018-04-13,97,34.0,,0.34,32.980000000000004
2018-04-14,68,34.0,,0.34,23.12
2018-04-15,58,34.0,,0.34,19.720000000000002
2018-04-16,89,34.0,,0.34,30.26
2018-04-17,90,34.0,,0.34,30.6
2018-04-18,88,34.0,,0.34,29.92
2018-04-19,85,34.0,,0.34,28.900000000000002
2018-04-20,98,34.0,,0.34,33.32
2018-04-21,73,34.0,,0.34,24.82
2018-04-22,61,34.0,,0.34,20.740000000000002
2018-04-23,88,34.0,,0.34,29.92
2018-04-24,90,34.0,,0.34,30.6
2018-04-25,86,34.0,,0.34,29.240000000000002
2018-04-26,87,34.0,,0.34,29.580000000000002
2018-04-27,89,34.0,,0.34,30.26
2018-04-28,69,34.0,,0.34,23.46
2018-04-29,59,34.0,,0.34,20.060000000000002
2018-04-30,91,34.0,,0.34,30.94
2018-05-01,95,32.0,False,0.32,30.400000000000002
2018-05-02,96,32.0,,0.32,30.72
2018-05-03,89,32.0,,0.32,28.48
2018-05-04,100,32.0,,0.32,32.0
2018-05-05,65,32.0,,0.32,20.8
2018-05-06,52,32.0,,0.32,16.64
2018-05-07,84,32.0,,0.32,26.88
2018-05-08,75,32.0,,0.32,24.0
2018-05-09,83,32.0,,0.32,26.560000000000002
2018-05-10,76,32.0,,0.32,24.32
2018-05-11,94,32.0,,0.32,30.080000000000002
2018-05-12,64,32.0,,0.32,20.48
2018-05-13,57,32.0,,0.32,18.240000000000002
2018-05-14,89,32.0,,0.32,28.48
2018-05-15,93,32.0,,0.32,29.76
2018-05-16,83,32.0,,0.32,26.560000000000002
2018-05-17,84,32.0,,0.32,26.88
2018-05-18,93,32.0,,0.32,29.76
2018-05-19,58,32.0,,0.32,18.56
2018-05-20,63,32.0,,0.32,20.16
2018-05-21,89,32.0,,0.32,28.48
2018-05-22,81,32.0,,0.32,25.92
2018-05-23,86,32.0,,0.32,27.52
2018-05-24,82,32.0,,0.32,26.240000000000002
2018-05-25,91,32.0,,0.32,29.12
2018-05-26,73,32.0,,0.32,23.36
2018-05-27,67,32.0,,0.32,21.44
2018-05-28,58,32.0,,0.32,18.56
2018-05-29,86,32.0,,0.32,27.52
2018-05-30,86,32.0,,0.32,27.52
2018-05-31,97,32.0,,0.32,31.04
2018-06-01,97,35.0,False,0.35,33.949999999999996
2018-06-02,63,35.0,,0.35,22.049999999999997
2018-06-03,66,35.0,,0.35,23.099999999999998
2018-06-04,79,35.0,,0.35,27.65
2018-06-05,77,35.0,,0.35,26.95
2018-06-06,81,35.0,,0.35,28.349999999999998
2018-06-07,71,35.0,,0.35,24.849999999999998
2018-06-08,81,35.0,,0.35,28.349999999999998
2018-06-09,61,35.0,,0.35,21.349999999999998
2018-06-10,50,35.0,,0.35,17.5
2018-06-11,77,35.0,,0.35,26.95
2018-06-12,81,35.0,,0.35,28.349999999999998
2018-06-13,81,35.0,,0.35,28.349999999999998
2018-06-14,85,35.0,,0.35,29.749999999999996
2018-06-15,87,35.0,,0.35,30.45
2018-06-16,65,35.0,,0.35,22.75
2018-06-17,56,35.0,,0.35,19.599999999999998
2018-06-18,80,35.0,,0.35,28.0
2018-06-19,74,35.0,,0.35,25.9
2018-06-20,73,35.0,,0.35,25.549999999999997
2018-06-21,76,35.0,,0.35,26.599999999999998
2018-06-22,83,35.0,,0.35,29.049999999999997
2018-06-23,58,35.0,,0.35,20.299999999999997
2018-06-24,54,35.0,,0.35,18.9
2018-06-25,76,35.0,,0.35,26.599999999999998
2018-06-26,76,35.0,,0.35,26.599999999999998
2018-06-27,76,35.0,,0.35,26.599999999999998
2018-06-28,90,35.0,,0.35,31.499999999999996
2018-06-29,100,35.0,,0.35,35.0
2018-06-30,73,35.0,,0.35,25.549999999999997
2018-07-01,66,35.0,False,0.35,23.099999999999998
2018-07-02,97,35.0,,0.35,33.949999999999996
2018-07-03,95,35.0,,0.35,33.25
2018-07-04,74,35.0,,0.35,25.9
2018-07-05,89,35.0,,0.35,31.15
2018-07-06,100,35.0,,0.35,35.0
2018-07-07,68,35.0,,0.35,23.799999999999997
2018-07-08,63,35.0,,0.35,22.049999999999997
2018-07-09,89,35.0,,0.35,31.15
2018-07-10,84,35.0,,0.35,29.4
2018-07-11,91,35.0,,0.35,31.849999999999998
2018-07-12,91,35.0,,0.35,31.849999999999998
2018-07-13,97,35.0,,0.35,33.949999999999996
2018-07-14,68,35.0,,0.35,23.799999999999997
2018-07-15,59,35.0,,0.35,20.65
2018-07-16,88,35.0,,0.35,30.799999999999997
2018-07-17,92,35.0,,0.35,32.199999999999996
2018-07-18,91,35.0,,0.35,31.849999999999998
2018-07-19,88,35.0,,0.35,30.799999999999997
2018-07-20,94,35.0,,0.35,32.9
2018-07-21,71,35.0,,0.35,24.849999999999998
2018-07-22,60,35.0,,0.35,21.0
2018-07-23,84,35.0,,0.35,29.4
2018-07-24,82,35.0,,0.35,28.7
2018-07-25,82,35.0,,0.35,28.7
2018-07-26,87,35.0,,0.35,30.45
2018-07-27,97,35.0,,0.35,33.949999999999996
2018-07-28,72,35.0,,0.35,25.2
2018-07-29,64,35.0,,0.35,22.4
2018-07-30,87,35.0,,0.35,30.45
2018-07-31,96,35.0,,0.35,33.599999999999994
2018-08-01,95,35.0,False,0.35,33.25
2018-08-02,89,35.0,,0.35,31.15
2018-08-03,90,35.0,,0.35,31.499999999999996
2018-08-04,65,35.0,,0.35,22.75
2018-08-05,63,35.0,,0.35,22.049999999999997
2018-08-06,87,35.0,,0.35,30.45
2018-08-07,83,35.0,,0.35,29.049999999999997
2018-08-08,86,35.0,,0.35,30.099999999999998
2018-08-09,83,35.0,,0.35,29.049999999999997
2018-08-10,89,35.0,,0.35,31.15
2018-08-11,65,35.0,,0.35,22.75
2018-08-12,59,35.0,,0.35,20.65
2018-08-13,84,35.0,,0.35,29.4
2018-08-14,76,35.0,,0.35,26.599999999999998
2018-08-15,87,35.0,,0.35,30.45
2018-08-16,88,35.0,,0.35,30.799999999999997
2018-08-17,90,35.0,,0.35,31.499999999999996
2018-08-18,65,35.0,,0.35,22.75
2018-08-19,58,35.0,,0.35,20.299999999999997
2018-08-20,79,35.0,,0.35,27.65
2018-08-21,77,35.0,,0.35,26.95
2018-08-22,80,35.0,,0.35,28.0
2018-08-23,82,35.0,,0.35,28.7
2018-08-24,83,35.0,,0.35,29.049999999999997
2018-08-25,68,35.0,,0.35,23.799999999999997
2018-08-26,57,35.0,,0.35,19.95
2018-08-27,78,35.0,,0.35,27.299999999999997
2018-08-28,75,35.0,,0.35,26.25
2018-08-29,76,35.0,,0.35,26.599999999999998
2018-08-30,80,35.0,,0.35,28.0
2018-08-31,100,35.0,,0.35,35.0
2018-09-01,70,34.0,False,0.34,23.8
2018-09-02,57,34.0,,0.34,19.380000000000003
2018-09-03,65,34.0,,0.34,22.1
2018-09-04,91,34.0,,0.34,30.94
2018-09-05,93,34.0,,0.34,31.62
2018-09-06,85,34.0,,0.34,28.900000000000002
2018-09-07,90,34.0,,0.34,30.6
2018-09-08,68,34.0,,0.34,23.12
