date,fond_unscaled,fond_monthly,isPartial,scale,fond
2010-01-01,44,56.0,False,0.56,24.64
2010-01-02,91,56.0,,0.56,50.96000000000001
2010-01-03,57,56.0,,0.56,31.92
2010-01-04,70,56.0,,0.56,39.2
2010-01-05,87,56.0,,0.56,48.720000000000006
2010-01-06,63,56.0,,0.56,35.28
2010-01-07,76,56.0,,0.56,42.56
2010-01-08,53,56.0,,0.56,29.680000000000003
2010-01-09,42,56.0,,0.56,23.520000000000003
2010-01-10,56,56.0,,0.56,31.360000000000003
2010-01-11,84,56.0,,0.56,47.040000000000006
2010-01-12,100,56.0,,0.56,56.00000000000001
2010-01-13,75,56.0,,0.56,42.00000000000001
2010-01-14,75,56.0,,0.56,42.00000000000001
2010-01-15,81,56.0,,0.56,45.36000000000001
2010-01-16,55,56.0,,0.56,30.800000000000004
2010-01-17,78,56.0,,0.56,43.68000000000001
2010-01-18,79,56.0,,0.56,44.24
2010-01-19,84,56.0,,0.56,47.040000000000006
2010-01-20,68,56.0,,0.56,38.080000000000005
2010-01-21,50,56.0,,0.56,28.000000000000004
2010-01-22,68,56.0,,0.56,38.080000000000005
2010-01-23,71,56.0,,0.56,39.760000000000005
2010-01-24,62,56.0,,0.56,34.720000000000006
2010-01-25,55,56.0,,0.56,30.800000000000004
2010-01-26,51,56.0,,0.56,28.560000000000002
2010-01-27,62,56.0,,0.56,34.720000000000006
2010-01-28,73,56.0,,0.56,40.88
2010-01-29,71,56.0,,0.56,39.760000000000005
2010-01-30,66,56.0,,0.56,36.96
2010-01-31,52,56.0,,0.56,29.120000000000005
2010-02-01,58,56.0,False,0.56,32.480000000000004
2010-02-02,100,56.0,,0.56,56.00000000000001
2010-02-03,49,56.0,,0.56,27.44
2010-02-04,54,56.0,,0.56,30.240000000000002
2010-02-05,56,56.0,,0.56,31.360000000000003
2010-02-06,47,56.0,,0.56,26.320000000000004
2010-02-07,66,56.0,,0.56,36.96
2010-02-08,68,56.0,,0.56,38.080000000000005
2010-02-09,52,56.0,,0.56,29.120000000000005
2010-02-10,33,56.0,,0.56,18.48
2010-02-11,100,56.0,,0.56,56.00000000000001
2010-02-12,58,56.0,,0.56,32.480000000000004
2010-02-13,31,56.0,,0.56,17.360000000000003
2010-02-14,57,56.0,,0.56,31.92
2010-02-15,70,56.0,,0.56,39.2
2010-02-16,62,56.0,,0.56,34.720000000000006
2010-02-17,70,56.0,,0.56,39.2
2010-02-18,50,56.0,,0.56,28.000000000000004
2010-02-19,52,56.0,,0.56,29.120000000000005
2010-02-20,72,56.0,,0.56,40.32000000000001
2010-02-21,66,56.0,,0.56,36.96
2010-02-22,69,56.0,,0.56,38.64
2010-02-23,60,56.0,,0.56,33.6
2010-02-24,40,56.0,,0.56,22.400000000000002
2010-02-25,85,56.0,,0.56,47.6
2010-02-26,51,56.0,,0.56,28.560000000000002
2010-02-27,52,56.0,,0.56,29.120000000000005
2010-02-28,55,56.0,,0.56,30.800000000000004
2010-03-01,50,55.0,False,0.55,27.500000000000004
2010-03-02,54,55.0,,0.55,29.700000000000003
2010-03-03,81,55.0,,0.55,44.550000000000004
2010-03-04,48,55.0,,0.55,26.400000000000002
2010-03-05,67,55.0,,0.55,36.85
2010-03-06,91,55.0,,0.55,50.050000000000004
2010-03-07,50,55.0,,0.55,27.500000000000004
2010-03-08,100,55.0,,0.55,55.00000000000001
2010-03-09,67,55.0,,0.55,36.85
2010-03-10,65,55.0,,0.55,35.75
2010-03-11,65,55.0,,0.55,35.75
2010-03-12,95,55.0,,0.55,52.25000000000001
2010-03-13,55,55.0,,0.55,30.250000000000004
2010-03-14,52,55.0,,0.55,28.6
2010-03-15,80,55.0,,0.55,44.0
2010-03-16,66,55.0,,0.55,36.300000000000004
2010-03-17,60,55.0,,0.55,33.0
2010-03-18,66,55.0,,0.55,36.300000000000004
2010-03-19,72,55.0,,0.55,39.6
2010-03-20,62,55.0,,0.55,34.1
2010-03-21,37,55.0,,0.55,20.35
2010-03-22,75,55.0,,0.55,41.25
2010-03-23,60,55.0,,0.55,33.0
2010-03-24,58,55.0,,0.55,31.900000000000002
2010-03-25,76,55.0,,0.55,41.800000000000004
2010-03-26,73,55.0,,0.55,40.150000000000006
2010-03-27,49,55.0,,0.55,26.950000000000003
2010-03-28,90,55.0,,0.55,49.50000000000001
2010-03-29,65,55.0,,0.55,35.75
2010-03-30,75,55.0,,0.55,41.25
2010-03-31,54,55.0,,0.55,29.700000000000003
2010-04-01,55,56.0,False,0.56,30.800000000000004
2010-04-02,80,56.0,,0.56,44.800000000000004
2010-04-03,74,56.0,,0.56,41.440000000000005
2010-04-04,48,56.0,,0.56,26.880000000000003
2010-04-05,54,56.0,,0.56,30.240000000000002
2010-04-06,64,56.0,,0.56,35.84
2010-04-07,84,56.0,,0.56,47.040000000000006
2010-04-08,70,56.0,,0.56,39.2
2010-04-09,77,56.0,,0.56,43.120000000000005
2010-04-10,54,56.0,,0.56,30.240000000000002
2010-04-11,54,56.0,,0.56,30.240000000000002
2010-04-12,55,56.0,,0.56,30.800000000000004
2010-04-13,42,56.0,,0.56,23.520000000000003
2010-04-14,73,56.0,,0.56,40.88
2010-04-15,59,56.0,,0.56,33.040000000000006
2010-04-16,100,56.0,,0.56,56.00000000000001
2010-04-17,88,56.0,,0.56,49.28
2010-04-18,61,56.0,,0.56,34.160000000000004
2010-04-19,78,56.0,,0.56,43.68000000000001
2010-04-20,89,56.0,,0.56,49.84
2010-04-21,70,56.0,,0.56,39.2
2010-04-22,63,56.0,,0.56,35.28
2010-04-23,87,56.0,,0.56,48.720000000000006
2010-04-24,72,56.0,,0.56,40.32000000000001
2010-04-25,37,56.0,,0.56,20.720000000000002
2010-04-26,49,56.0,,0.56,27.44
2010-04-27,65,56.0,,0.56,36.400000000000006
2010-04-28,94,56.0,,0.56,52.64000000000001
2010-04-29,55,56.0,,0.56,30.800000000000004
2010-04-30,64,56.0,,0.56,35.84
2010-05-01,59,55.0,False,0.55,32.45
2010-05-02,67,55.0,,0.55,36.85
2010-05-03,59,55.0,,0.55,32.45
2010-05-04,66,55.0,,0.55,36.300000000000004
2010-05-05,77,55.0,,0.55,42.35
2010-05-06,63,55.0,,0.55,34.650000000000006
2010-05-07,100,55.0,,0.55,55.00000000000001
2010-05-08,44,55.0,,0.55,24.200000000000003
2010-05-09,62,55.0,,0.55,34.1
2010-05-10,64,55.0,,0.55,35.2
2010-05-11,66,55.0,,0.55,36.300000000000004
2010-05-12,59,55.0,,0.55,32.45
2010-05-13,72,55.0,,0.55,39.6
2010-05-14,88,55.0,,0.55,48.400000000000006
2010-05-15,33,55.0,,0.55,18.150000000000002
2010-05-16,49,55.0,,0.55,26.950000000000003
2010-05-17,93,55.0,,0.55,51.150000000000006
2010-05-18,71,55.0,,0.55,39.050000000000004
2010-05-19,88,55.0,,0.55,48.400000000000006
2010-05-20,64,55.0,,0.55,35.2
2010-05-21,86,55.0,,0.55,47.300000000000004
2010-05-22,70,55.0,,0.55,38.5
2010-05-23,58,55.0,,0.55,31.900000000000002
2010-05-24,83,55.0,,0.55,45.650000000000006
2010-05-25,95,55.0,,0.55,52.25000000000001
2010-05-26,73,55.0,,0.55,40.150000000000006
2010-05-27,68,55.0,,0.55,37.400000000000006
2010-05-28,71,55.0,,0.55,39.050000000000004
2010-05-29,43,55.0,,0.55,23.650000000000002
2010-05-30,32,55.0,,0.55,17.6
2010-05-31,50,55.0,,0.55,27.500000000000004
2010-06-01,53,57.0,False,0.57,30.209999999999997
2010-06-02,33,57.0,,0.57,18.81
2010-06-03,46,57.0,,0.57,26.22
2010-06-04,57,57.0,,0.57,32.489999999999995
2010-06-05,68,57.0,,0.57,38.76
2010-06-06,31,57.0,,0.57,17.669999999999998
2010-06-07,57,57.0,,0.57,32.489999999999995
2010-06-08,32,57.0,,0.57,18.24
2010-06-09,66,57.0,,0.57,37.62
2010-06-10,42,57.0,,0.57,23.939999999999998
2010-06-11,82,57.0,,0.57,46.739999999999995
2010-06-12,32,57.0,,0.57,18.24
2010-06-13,25,57.0,,0.57,14.249999999999998
2010-06-14,33,57.0,,0.57,18.81
2010-06-15,100,57.0,,0.57,56.99999999999999
2010-06-16,55,57.0,,0.57,31.349999999999998
2010-06-17,52,57.0,,0.57,29.639999999999997
2010-06-18,28,57.0,,0.57,15.959999999999999
2010-06-19,52,57.0,,0.57,29.639999999999997
2010-06-20,55,57.0,,0.57,31.349999999999998
2010-06-21,34,57.0,,0.57,19.38
2010-06-22,49,57.0,,0.57,27.929999999999996
2010-06-23,29,57.0,,0.57,16.529999999999998
2010-06-24,59,57.0,,0.57,33.629999999999995
2010-06-25,46,57.0,,0.57,26.22
2010-06-26,44,57.0,,0.57,25.08
2010-06-27,38,57.0,,0.57,21.659999999999997
2010-06-28,53,57.0,,0.57,30.209999999999997
2010-06-29,49,57.0,,0.57,27.929999999999996
2010-06-30,78,57.0,,0.57,44.459999999999994
2010-07-01,96,56.0,False,0.56,53.760000000000005
2010-07-02,51,56.0,,0.56,28.560000000000002
2010-07-03,43,56.0,,0.56,24.080000000000002
2010-07-04,35,56.0,,0.56,19.6
2010-07-05,79,56.0,,0.56,44.24
2010-07-06,73,56.0,,0.56,40.88
2010-07-07,90,56.0,,0.56,50.400000000000006
2010-07-08,58,56.0,,0.56,32.480000000000004
2010-07-09,53,56.0,,0.56,29.680000000000003
2010-07-10,43,56.0,,0.56,24.080000000000002
2010-07-11,62,56.0,,0.56,34.720000000000006
2010-07-12,57,56.0,,0.56,31.92
2010-07-13,57,56.0,,0.56,31.92
2010-07-14,66,56.0,,0.56,36.96
2010-07-15,85,56.0,,0.56,47.6
2010-07-16,64,56.0,,0.56,35.84
2010-07-17,71,56.0,,0.56,39.760000000000005
2010-07-18,28,56.0,,0.56,15.680000000000001
2010-07-19,67,56.0,,0.56,37.52
2010-07-20,63,56.0,,0.56,35.28
2010-07-21,100,56.0,,0.56,56.00000000000001
2010-07-22,70,56.0,,0.56,39.2
2010-07-23,68,56.0,,0.56,38.080000000000005
2010-07-24,53,56.0,,0.56,29.680000000000003
2010-07-25,85,56.0,,0.56,47.6
2010-07-26,94,56.0,,0.56,52.64000000000001
2010-07-27,82,56.0,,0.56,45.92
2010-07-28,73,56.0,,0.56,40.88
2010-07-29,62,56.0,,0.56,34.720000000000006
2010-07-30,63,56.0,,0.56,35.28
2010-07-31,77,56.0,,0.56,43.120000000000005
2010-08-01,55,57.0,False,0.57,31.349999999999998
2010-08-02,44,57.0,,0.57,25.08
2010-08-03,68,57.0,,0.57,38.76
2010-08-04,84,57.0,,0.57,47.879999999999995
2010-08-05,69,57.0,,0.57,39.33
2010-08-06,87,57.0,,0.57,49.589999999999996
2010-08-07,54,57.0,,0.57,30.779999999999998
2010-08-08,68,57.0,,0.57,38.76
2010-08-09,69,57.0,,0.57,39.33
2010-08-10,72,57.0,,0.57,41.04
2010-08-11,66,57.0,,0.57,37.62
2010-08-12,68,57.0,,0.57,38.76
2010-08-13,58,57.0,,0.57,33.059999999999995
2010-08-14,63,57.0,,0.57,35.91
2010-08-15,48,57.0,,0.57,27.36
2010-08-16,63,57.0,,0.57,35.91
2010-08-17,56,57.0,,0.57,31.919999999999998
2010-08-18,67,57.0,,0.57,38.19
2010-08-19,73,57.0,,0.57,41.61
2010-08-20,78,57.0,,0.57,44.459999999999994
2010-08-21,62,57.0,,0.57,35.339999999999996
2010-08-22,59,57.0,,0.57,33.629999999999995
2010-08-23,68,57.0,,0.57,38.76
2010-08-24,71,57.0,,0.57,40.47
2010-08-25,100,57.0,,0.57,56.99999999999999
2010-08-26,79,57.0,,0.57,45.029999999999994
2010-08-27,72,57.0,,0.57,41.04
2010-08-28,74,57.0,,0.57,42.18
2010-08-29,49,57.0,,0.57,27.929999999999996
2010-08-30,58,57.0,,0.57,33.059999999999995
2010-08-31,52,57.0,,0.57,29.639999999999997
2010-09-01,71,49.0,False,0.49,34.79
2010-09-02,89,49.0,,0.49,43.61
2010-09-03,85,49.0,,0.49,41.65
2010-09-04,67,49.0,,0.49,32.83
2010-09-05,82,49.0,,0.49,40.18
2010-09-06,55,49.0,,0.49,26.95
2010-09-07,63,49.0,,0.49,30.87
2010-09-08,78,49.0,,0.49,38.22
2010-09-09,69,49.0,,0.49,33.81
2010-09-10,68,49.0,,0.49,33.32
2010-09-11,82,49.0,,0.49,40.18
2010-09-12,56,49.0,,0.49,27.439999999999998
2010-09-13,64,49.0,,0.49,31.36
2010-09-14,93,49.0,,0.49,45.57
2010-09-15,70,49.0,,0.49,34.3
2010-09-16,85,49.0,,0.49,41.65
2010-09-17,78,49.0,,0.49,38.22
2010-09-18,70,49.0,,0.49,34.3
2010-09-19,61,49.0,,0.49,29.89
2010-09-20,84,49.0,,0.49,41.16
2010-09-21,65,49.0,,0.49,31.849999999999998
2010-09-22,67,49.0,,0.49,32.83
2010-09-23,100,49.0,,0.49,49.0
2010-09-24,80,49.0,,0.49,39.2
2010-09-25,65,49.0,,0.49,31.849999999999998
2010-09-26,57,49.0,,0.49,27.93
2010-09-27,69,49.0,,0.49,33.81
2010-09-28,60,49.0,,0.49,29.4
2010-09-29,48,49.0,,0.49,23.52
2010-09-30,56,49.0,,0.49,27.439999999999998
2010-10-01,55,52.0,False,0.52,28.6
2010-10-02,53,52.0,,0.52,27.560000000000002
2010-10-03,56,52.0,,0.52,29.12
2010-10-04,59,52.0,,0.52,30.68
2010-10-05,100,52.0,,0.52,52.0
2010-10-06,59,52.0,,0.52,30.68
2010-10-07,72,52.0,,0.52,37.44
2010-10-08,63,52.0,,0.52,32.76
2010-10-09,60,52.0,,0.52,31.200000000000003
2010-10-10,67,52.0,,0.52,34.84
2010-10-11,88,52.0,,0.52,45.760000000000005
2010-10-12,86,52.0,,0.52,44.72
2010-10-13,72,52.0,,0.52,37.44
2010-10-14,61,52.0,,0.52,31.720000000000002
2010-10-15,80,52.0,,0.52,41.6
2010-10-16,63,52.0,,0.52,32.76
2010-10-17,49,52.0,,0.52,25.48
2010-10-18,72,52.0,,0.52,37.44
2010-10-19,71,52.0,,0.52,36.92
2010-10-20,84,52.0,,0.52,43.68
2010-10-21,68,52.0,,0.52,35.36
2010-10-22,69,52.0,,0.52,35.88
2010-10-23,42,52.0,,0.52,21.84
2010-10-24,54,52.0,,0.52,28.080000000000002
2010-10-25,66,52.0,,0.52,34.32
2010-10-26,59,52.0,,0.52,30.68
2010-10-27,61,52.0,,0.52,31.720000000000002
2010-10-28,84,52.0,,0.52,43.68
2010-10-29,82,52.0,,0.52,42.64
2010-10-30,63,52.0,,0.52,32.76
2010-10-31,41,52.0,,0.52,21.32
2010-11-01,73,48.0,False,0.48,35.04
2010-11-02,88,48.0,,0.48,42.239999999999995
2010-11-03,96,48.0,,0.48,46.08
2010-11-04,75,48.0,,0.48,36.0
2010-11-05,40,48.0,,0.48,19.2
2010-11-06,48,48.0,,0.48,23.04
2010-11-07,72,48.0,,0.48,34.56
2010-11-08,100,48.0,,0.48,48.0
2010-11-09,67,48.0,,0.48,32.16
2010-11-10,45,48.0,,0.48,21.599999999999998
2010-11-11,64,48.0,,0.48,30.72
2010-11-12,45,48.0,,0.48,21.599999999999998
2010-11-13,31,48.0,,0.48,14.879999999999999
2010-11-14,53,48.0,,0.48,25.439999999999998
2010-11-15,61,48.0,,0.48,29.279999999999998
2010-11-16,72,48.0,,0.48,34.56
2010-11-17,73,48.0,,0.48,35.04
2010-11-18,67,48.0,,0.48,32.16
2010-11-19,76,48.0,,0.48,36.48
2010-11-20,52,48.0,,0.48,24.96
2010-11-21,59,48.0,,0.48,28.32
2010-11-22,74,48.0,,0.48,35.519999999999996
2010-11-23,65,48.0,,0.48,31.2
2010-11-24,68,48.0,,0.48,32.64
2010-11-25,44,48.0,,0.48,21.119999999999997
2010-11-26,42,48.0,,0.48,20.16
2010-11-27,44,48.0,,0.48,21.119999999999997
2010-11-28,56,48.0,,0.48,26.88
2010-11-29,92,48.0,,0.48,44.16
2010-11-30,51,48.0,,0.48,24.48
2010-12-01,73,54.0,False,0.54,39.42
2010-12-02,68,54.0,,0.54,36.72
2010-12-03,52,54.0,,0.54,28.080000000000002
2010-12-04,59,54.0,,0.54,31.860000000000003
2010-12-05,62,54.0,,0.54,33.480000000000004
2010-12-06,67,54.0,,0.54,36.18
2010-12-07,63,54.0,,0.54,34.02
2010-12-08,71,54.0,,0.54,38.34
2010-12-09,67,54.0,,0.54,36.18
2010-12-10,57,54.0,,0.54,30.78
2010-12-11,60,54.0,,0.54,32.400000000000006
2010-12-12,69,54.0,,0.54,37.260000000000005
2010-12-13,64,54.0,,0.54,34.56
2010-12-14,55,54.0,,0.54,29.700000000000003
2010-12-15,49,54.0,,0.54,26.46
2010-12-16,56,54.0,,0.54,30.240000000000002
2010-12-17,73,54.0,,0.54,39.42
2010-12-18,59,54.0,,0.54,31.860000000000003
2010-12-19,83,54.0,,0.54,44.82
2010-12-20,68,54.0,,0.54,36.72
2010-12-21,86,54.0,,0.54,46.440000000000005
2010-12-22,70,54.0,,0.54,37.800000000000004
2010-12-23,77,54.0,,0.54,41.580000000000005
2010-12-24,60,54.0,,0.54,32.400000000000006
2010-12-25,36,54.0,,0.54,19.44
2010-12-26,38,54.0,,0.54,20.520000000000003
2010-12-27,68,54.0,,0.54,36.72
2010-12-28,44,54.0,,0.54,23.76
2010-12-29,83,54.0,,0.54,44.82
2010-12-30,100,54.0,,0.54,54.0
2010-12-31,68,54.0,,0.54,36.72
2011-01-01,47,54.0,False,0.54,25.380000000000003
2011-01-02,96,54.0,,0.54,51.84
2011-01-03,60,54.0,,0.54,32.400000000000006
2011-01-04,58,54.0,,0.54,31.32
2011-01-05,82,54.0,,0.54,44.28
2011-01-06,84,54.0,,0.54,45.36
2011-01-07,52,54.0,,0.54,28.080000000000002
2011-01-08,60,54.0,,0.54,32.400000000000006
2011-01-09,41,54.0,,0.54,22.14
2011-01-10,75,54.0,,0.54,40.5
2011-01-11,70,54.0,,0.54,37.800000000000004
2011-01-12,64,54.0,,0.54,34.56
2011-01-13,72,54.0,,0.54,38.88
2011-01-14,73,54.0,,0.54,39.42
2011-01-15,37,54.0,,0.54,19.98
2011-01-16,70,54.0,,0.54,37.800000000000004
2011-01-17,100,54.0,,0.54,54.0
2011-01-18,73,54.0,,0.54,39.42
2011-01-19,63,54.0,,0.54,34.02
2011-01-20,56,54.0,,0.54,30.240000000000002
2011-01-21,98,54.0,,0.54,52.92
2011-01-22,77,54.0,,0.54,41.580000000000005
2011-01-23,64,54.0,,0.54,34.56
2011-01-24,60,54.0,,0.54,32.400000000000006
2011-01-25,86,54.0,,0.54,46.440000000000005
2011-01-26,34,54.0,,0.54,18.36
2011-01-27,98,54.0,,0.54,52.92
2011-01-28,58,54.0,,0.54,31.32
2011-01-29,44,54.0,,0.54,23.76
2011-01-30,79,54.0,,0.54,42.660000000000004
2011-01-31,62,54.0,,0.54,33.480000000000004
2011-02-01,71,56.0,False,0.56,39.760000000000005
2011-02-02,100,56.0,,0.56,56.00000000000001
2011-02-03,62,56.0,,0.56,34.720000000000006
2011-02-04,91,56.0,,0.56,50.96000000000001
2011-02-05,47,56.0,,0.56,26.320000000000004
2011-02-06,43,56.0,,0.56,24.080000000000002
2011-02-07,59,56.0,,0.56,33.040000000000006
2011-02-08,49,56.0,,0.56,27.44
2011-02-09,43,56.0,,0.56,24.080000000000002
2011-02-10,50,56.0,,0.56,28.000000000000004
2011-02-11,59,56.0,,0.56,33.040000000000006
2011-02-12,48,56.0,,0.56,26.880000000000003
2011-02-13,54,56.0,,0.56,30.240000000000002
2011-02-14,53,56.0,,0.56,29.680000000000003
2011-02-15,44,56.0,,0.56,24.64
2011-02-16,71,56.0,,0.56,39.760000000000005
2011-02-17,60,56.0,,0.56,33.6
2011-02-18,49,56.0,,0.56,27.44
2011-02-19,65,56.0,,0.56,36.400000000000006
2011-02-20,54,56.0,,0.56,30.240000000000002
2011-02-21,60,56.0,,0.56,33.6
2011-02-22,59,56.0,,0.56,33.040000000000006
2011-02-23,52,56.0,,0.56,29.120000000000005
2011-02-24,71,56.0,,0.56,39.760000000000005
2011-02-25,86,56.0,,0.56,48.160000000000004
2011-02-26,64,56.0,,0.56,35.84
2011-02-27,48,56.0,,0.56,26.880000000000003
2011-02-28,48,56.0,,0.56,26.880000000000003
2011-03-01,34,64.0,False,0.64,21.76
2011-03-02,28,64.0,,0.64,17.92
2011-03-03,42,64.0,,0.64,26.88
2011-03-04,45,64.0,,0.64,28.8
2011-03-05,34,64.0,,0.64,21.76
2011-03-06,29,64.0,,0.64,18.56
2011-03-07,40,64.0,,0.64,25.6
2011-03-08,29,64.0,,0.64,18.56
2011-03-09,28,64.0,,0.64,17.92
2011-03-10,38,64.0,,0.64,24.32
2011-03-11,42,64.0,,0.64,26.88
2011-03-12,30,64.0,,0.64,19.2
2011-03-13,21,64.0,,0.64,13.44
2011-03-14,22,64.0,,0.64,14.08
2011-03-15,35,64.0,,0.64,22.400000000000002
2011-03-16,28,64.0,,0.64,17.92
2011-03-17,38,64.0,,0.64,24.32
2011-03-18,22,64.0,,0.64,14.08
2011-03-19,24,64.0,,0.64,15.36
2011-03-20,100,64.0,,0.64,64.0
2011-03-21,87,64.0,,0.64,55.68
2011-03-22,57,64.0,,0.64,36.480000000000004
2011-03-23,37,64.0,,0.64,23.68
2011-03-24,41,64.0,,0.64,26.240000000000002
2011-03-25,35,64.0,,0.64,22.400000000000002
2011-03-26,33,64.0,,0.64,21.12
2011-03-27,36,64.0,,0.64,23.04
2011-03-28,31,64.0,,0.64,19.84
2011-03-29,32,64.0,,0.64,20.48
2011-03-30,36,64.0,,0.64,23.04
2011-03-31,31,64.0,,0.64,19.84
2011-04-01,86,58.0,False,0.58,49.879999999999995
2011-04-02,55,58.0,,0.58,31.9
2011-04-03,42,58.0,,0.58,24.36
2011-04-04,63,58.0,,0.58,36.54
2011-04-05,86,58.0,,0.58,49.879999999999995
2011-04-06,100,58.0,,0.58,57.99999999999999
2011-04-07,68,58.0,,0.58,39.44
2011-04-08,69,58.0,,0.58,40.019999999999996
2011-04-09,54,58.0,,0.58,31.319999999999997
2011-04-10,59,58.0,,0.58,34.22
2011-04-11,78,58.0,,0.58,45.239999999999995
2011-04-12,89,58.0,,0.58,51.62
2011-04-13,43,58.0,,0.58,24.939999999999998
2011-04-14,60,58.0,,0.58,34.8
2011-04-15,75,58.0,,0.58,43.5
2011-04-16,44,58.0,,0.58,25.52
2011-04-17,85,58.0,,0.58,49.3
2011-04-18,53,58.0,,0.58,30.74
2011-04-19,74,58.0,,0.58,42.919999999999995
2011-04-20,63,58.0,,0.58,36.54
2011-04-21,36,58.0,,0.58,20.88
2011-04-22,63,58.0,,0.58,36.54
2011-04-23,42,58.0,,0.58,24.36
2011-04-24,40,58.0,,0.58,23.2
2011-04-25,69,58.0,,0.58,40.019999999999996
2011-04-26,61,58.0,,0.58,35.379999999999995
2011-04-27,73,58.0,,0.58,42.339999999999996
2011-04-28,62,58.0,,0.58,35.96
2011-04-29,46,58.0,,0.58,26.68
2011-04-30,63,58.0,,0.58,36.54
2011-05-01,62,57.0,False,0.57,35.339999999999996
2011-05-02,43,57.0,,0.57,24.509999999999998
2011-05-03,79,57.0,,0.57,45.029999999999994
2011-05-04,94,57.0,,0.57,53.58
2011-05-05,77,57.0,,0.57,43.88999999999999
2011-05-06,64,57.0,,0.57,36.48
2011-05-07,68,57.0,,0.57,38.76
2011-05-08,52,57.0,,0.57,29.639999999999997
2011-05-09,70,57.0,,0.57,39.9
2011-05-10,70,57.0,,0.57,39.9
2011-05-11,57,57.0,,0.57,32.489999999999995
2011-05-12,74,57.0,,0.57,42.18
2011-05-13,82,57.0,,0.57,46.739999999999995
2011-05-14,55,57.0,,0.57,31.349999999999998
2011-05-15,41,57.0,,0.57,23.369999999999997
2011-05-16,89,57.0,,0.57,50.73
2011-05-17,94,57.0,,0.57,53.58
2011-05-18,76,57.0,,0.57,43.31999999999999
2011-05-19,98,57.0,,0.57,55.85999999999999
2011-05-20,100,57.0,,0.57,56.99999999999999
2011-05-21,72,57.0,,0.57,41.04
2011-05-22,61,57.0,,0.57,34.769999999999996
2011-05-23,63,57.0,,0.57,35.91
2011-05-24,64,57.0,,0.57,36.48
2011-05-25,88,57.0,,0.57,50.16
2011-05-26,73,57.0,,0.57,41.61
2011-05-27,80,57.0,,0.57,45.599999999999994
2011-05-28,51,57.0,,0.57,29.069999999999997
2011-05-29,63,57.0,,0.57,35.91
2011-05-30,62,57.0,,0.57,35.339999999999996
2011-05-31,64,57.0,,0.57,36.48
2011-06-01,85,58.0,False,0.58,49.3
2011-06-02,53,58.0,,0.58,30.74
2011-06-03,76,58.0,,0.58,44.08
2011-06-04,53,58.0,,0.58,30.74
2011-06-05,68,58.0,,0.58,39.44
2011-06-06,92,58.0,,0.58,53.36
2011-06-07,58,58.0,,0.58,33.64
2011-06-08,90,58.0,,0.58,52.199999999999996
2011-06-09,72,58.0,,0.58,41.76
2011-06-10,62,58.0,,0.58,35.96
2011-06-11,63,58.0,,0.58,36.54
2011-06-12,57,58.0,,0.58,33.059999999999995
2011-06-13,82,58.0,,0.58,47.559999999999995
2011-06-14,76,58.0,,0.58,44.08
2011-06-15,90,58.0,,0.58,52.199999999999996
2011-06-16,76,58.0,,0.58,44.08
2011-06-17,49,58.0,,0.58,28.419999999999998
2011-06-18,46,58.0,,0.58,26.68
2011-06-19,61,58.0,,0.58,35.379999999999995
2011-06-20,60,58.0,,0.58,34.8
2011-06-21,100,58.0,,0.58,57.99999999999999
2011-06-22,57,58.0,,0.58,33.059999999999995
2011-06-23,85,58.0,,0.58,49.3
2011-06-24,87,58.0,,0.58,50.459999999999994
2011-06-25,45,58.0,,0.58,26.099999999999998
2011-06-26,44,58.0,,0.58,25.52
2011-06-27,61,58.0,,0.58,35.379999999999995
2011-06-28,58,58.0,,0.58,33.64
2011-06-29,65,58.0,,0.58,37.699999999999996
2011-06-30,70,58.0,,0.58,40.599999999999994
2011-07-01,55,61.0,False,0.61,33.55
2011-07-02,49,61.0,,0.61,29.89
2011-07-03,61,61.0,,0.61,37.21
2011-07-04,56,61.0,,0.61,34.16
2011-07-05,44,61.0,,0.61,26.84
2011-07-06,94,61.0,,0.61,57.339999999999996
2011-07-07,69,61.0,,0.61,42.089999999999996
2011-07-08,49,61.0,,0.61,29.89
2011-07-09,70,61.0,,0.61,42.699999999999996
2011-07-10,97,61.0,,0.61,59.17
2011-07-11,56,61.0,,0.61,34.16
2011-07-12,61,61.0,,0.61,37.21
2011-07-13,67,61.0,,0.61,40.87
2011-07-14,48,61.0,,0.61,29.28
2011-07-15,62,61.0,,0.61,37.82
2011-07-16,63,61.0,,0.61,38.43
2011-07-17,63,61.0,,0.61,38.43
2011-07-18,67,61.0,,0.61,40.87
2011-07-19,87,61.0,,0.61,53.07
2011-07-20,85,61.0,,0.61,51.85
2011-07-21,90,61.0,,0.61,54.9
2011-07-22,83,61.0,,0.61,50.629999999999995
2011-07-23,67,61.0,,0.61,40.87
2011-07-24,49,61.0,,0.61,29.89
2011-07-25,72,61.0,,0.61,43.92
2011-07-26,100,61.0,,0.61,61.0
2011-07-27,64,61.0,,0.61,39.04
2011-07-28,70,61.0,,0.61,42.699999999999996
2011-07-29,49,61.0,,0.61,29.89
2011-07-30,50,61.0,,0.61,30.5
2011-07-31,43,61.0,,0.61,26.23
2011-08-01,92,60.0,False,0.6,55.199999999999996
2011-08-02,86,60.0,,0.6,51.6
2011-08-03,67,60.0,,0.6,40.199999999999996
2011-08-04,82,60.0,,0.6,49.199999999999996
2011-08-05,75,60.0,,0.6,45.0
2011-08-06,63,60.0,,0.6,37.8
2011-08-07,66,60.0,,0.6,39.6
2011-08-08,88,60.0,,0.6,52.8
