date,investment_unscaled,investment_monthly,isPartial,scale,investment
2017-04-16,58,81.0,,0.81,46.980000000000004
2017-04-17,88,81.0,,0.81,71.28
2017-04-18,100,81.0,,0.81,81.0
2017-04-19,91,81.0,,0.81,73.71000000000001
2017-04-20,84,81.0,,0.81,68.04
2017-04-21,78,81.0,,0.81,63.18000000000001
2017-04-22,60,81.0,,0.81,48.6
2017-04-23,57,81.0,,0.81,46.17
2017-04-24,94,81.0,,0.81,76.14
2017-04-25,94,81.0,,0.81,76.14
2017-04-26,89,81.0,,0.81,72.09
2017-04-27,94,81.0,,0.81,76.14
2017-04-28,83,81.0,,0.81,67.23
2017-04-29,49,81.0,,0.81,39.690000000000005
2017-04-30,59,81.0,,0.81,47.790000000000006
2017-05-01,100,77.0,False,0.77,77.0
2017-05-02,99,77.0,,0.77,76.23
2017-05-03,92,77.0,,0.77,70.84
2017-05-04,94,77.0,,0.77,72.38
2017-05-05,82,77.0,,0.77,63.14
2017-05-06,52,77.0,,0.77,40.04
2017-05-07,61,77.0,,0.77,46.97
2017-05-08,97,77.0,,0.77,74.69
2017-05-09,95,77.0,,0.77,73.15
2017-05-10,91,77.0,,0.77,70.07000000000001
2017-05-11,76,77.0,,0.77,58.52
2017-05-12,74,77.0,,0.77,56.980000000000004
2017-05-13,55,77.0,,0.77,42.35
2017-05-14,57,77.0,,0.77,43.89
2017-05-15,79,77.0,,0.77,60.83
2017-05-16,89,77.0,,0.77,68.53
2017-05-17,77,77.0,,0.77,59.29
2017-05-18,78,77.0,,0.77,60.06
2017-05-19,71,77.0,,0.77,54.67
2017-05-20,51,77.0,,0.77,39.27
2017-05-21,53,77.0,,0.77,40.81
2017-05-22,81,77.0,,0.77,62.370000000000005
2017-05-23,80,77.0,,0.77,61.6
2017-05-24,85,77.0,,0.77,65.45
2017-05-25,84,77.0,,0.77,64.68
2017-05-26,61,77.0,,0.77,46.97
2017-05-27,45,77.0,,0.77,34.65
2017-05-28,44,77.0,,0.77,33.88
2017-05-29,62,77.0,,0.77,47.74
2017-05-30,73,77.0,,0.77,56.21
2017-05-31,75,77.0,,0.77,57.75
2017-06-01,85,71.0,False,0.71,60.349999999999994
2017-06-02,74,71.0,,0.71,52.54
2017-06-03,56,71.0,,0.71,39.76
2017-06-04,65,71.0,,0.71,46.15
2017-06-05,90,71.0,,0.71,63.9
2017-06-06,99,71.0,,0.71,70.28999999999999
2017-06-07,94,71.0,,0.71,66.74
2017-06-08,85,71.0,,0.71,60.349999999999994
2017-06-09,85,71.0,,0.71,60.349999999999994
2017-06-10,58,71.0,,0.71,41.18
2017-06-11,68,71.0,,0.71,48.28
2017-06-12,99,71.0,,0.71,70.28999999999999
2017-06-13,84,71.0,,0.71,59.64
2017-06-14,86,71.0,,0.71,61.059999999999995
2017-06-15,76,71.0,,0.71,53.959999999999994
2017-06-16,79,71.0,,0.71,56.089999999999996
2017-06-17,50,71.0,,0.71,35.5
2017-06-18,62,71.0,,0.71,44.019999999999996
2017-06-19,84,71.0,,0.71,59.64
2017-06-20,89,71.0,,0.71,63.19
2017-06-21,80,71.0,,0.71,56.8
2017-06-22,86,71.0,,0.71,61.059999999999995
2017-06-23,77,71.0,,0.71,54.669999999999995
2017-06-24,59,71.0,,0.71,41.89
2017-06-25,60,71.0,,0.71,42.599999999999994
2017-06-26,85,71.0,,0.71,60.349999999999994
2017-06-27,86,71.0,,0.71,61.059999999999995
2017-06-28,100,71.0,,0.71,71.0
2017-06-29,82,71.0,,0.71,58.22
2017-06-30,93,71.0,,0.71,66.03
2017-07-01,44,72.0,False,0.72,31.68
2017-07-02,46,72.0,,0.72,33.12
2017-07-03,59,72.0,,0.72,42.48
2017-07-04,60,72.0,,0.72,43.199999999999996
2017-07-05,80,72.0,,0.72,57.599999999999994
2017-07-06,90,72.0,,0.72,64.8
2017-07-07,74,72.0,,0.72,53.28
2017-07-08,59,72.0,,0.72,42.48
2017-07-09,64,72.0,,0.72,46.08
2017-07-10,80,72.0,,0.72,57.599999999999994
2017-07-11,90,72.0,,0.72,64.8
2017-07-12,76,72.0,,0.72,54.72
2017-07-13,78,72.0,,0.72,56.16
2017-07-14,73,72.0,,0.72,52.559999999999995
2017-07-15,57,72.0,,0.72,41.04
2017-07-16,47,72.0,,0.72,33.839999999999996
2017-07-17,83,72.0,,0.72,59.76
2017-07-18,84,72.0,,0.72,60.48
2017-07-19,74,72.0,,0.72,53.28
2017-07-20,100,72.0,,0.72,72.0
2017-07-21,73,72.0,,0.72,52.559999999999995
2017-07-22,51,72.0,,0.72,36.72
2017-07-23,52,72.0,,0.72,37.44
2017-07-24,74,72.0,,0.72,53.28
2017-07-25,90,72.0,,0.72,64.8
2017-07-26,94,72.0,,0.72,67.67999999999999
2017-07-27,82,72.0,,0.72,59.04
2017-07-28,72,72.0,,0.72,51.839999999999996
2017-07-29,43,72.0,,0.72,30.959999999999997
2017-07-30,56,72.0,,0.72,40.32
2017-07-31,77,72.0,,0.72,55.44
2017-08-01,98,70.0,False,0.7,68.6
2017-08-02,92,70.0,,0.7,64.39999999999999
2017-08-03,91,70.0,,0.7,63.699999999999996
2017-08-04,83,70.0,,0.7,58.099999999999994
2017-08-05,52,70.0,,0.7,36.4
2017-08-06,58,70.0,,0.7,40.599999999999994
2017-08-07,91,70.0,,0.7,63.699999999999996
2017-08-08,88,70.0,,0.7,61.599999999999994
2017-08-09,89,70.0,,0.7,62.3
2017-08-10,89,70.0,,0.7,62.3
2017-08-11,80,70.0,,0.7,56.0
2017-08-12,50,70.0,,0.7,35.0
2017-08-13,48,70.0,,0.7,33.599999999999994
2017-08-14,85,70.0,,0.7,59.49999999999999
2017-08-15,87,70.0,,0.7,60.9
2017-08-16,86,70.0,,0.7,60.199999999999996
2017-08-17,85,70.0,,0.7,59.49999999999999
2017-08-18,75,70.0,,0.7,52.5
2017-08-19,53,70.0,,0.7,37.099999999999994
2017-08-20,44,70.0,,0.7,30.799999999999997
2017-08-21,80,70.0,,0.7,56.0
2017-08-22,90,70.0,,0.7,62.99999999999999
2017-08-23,88,70.0,,0.7,61.599999999999994
2017-08-24,90,70.0,,0.7,62.99999999999999
2017-08-25,75,70.0,,0.7,52.5
2017-08-26,51,70.0,,0.7,35.699999999999996
2017-08-27,45,70.0,,0.7,31.499999999999996
2017-08-28,84,70.0,,0.7,58.8
2017-08-29,100,70.0,,0.7,70.0
2017-08-30,99,70.0,,0.7,69.3
2017-08-31,84,70.0,,0.7,58.8
2017-09-01,64,74.0,False,0.74,47.36
2017-09-02,49,74.0,,0.74,36.26
2017-09-03,47,74.0,,0.74,34.78
2017-09-04,58,74.0,,0.74,42.92
2017-09-05,77,74.0,,0.74,56.98
2017-09-06,78,74.0,,0.74,57.72
2017-09-07,78,74.0,,0.74,57.72
2017-09-08,74,74.0,,0.74,54.76
2017-09-09,43,74.0,,0.74,31.82
2017-09-10,47,74.0,,0.74,34.78
2017-09-11,85,74.0,,0.74,62.9
2017-09-12,85,74.0,,0.74,62.9
2017-09-13,87,74.0,,0.74,64.38
2017-09-14,92,74.0,,0.74,68.08
2017-09-15,81,74.0,,0.74,59.94
2017-09-16,56,74.0,,0.74,41.44
2017-09-17,57,74.0,,0.74,42.18
2017-09-18,87,74.0,,0.74,64.38
2017-09-19,100,74.0,,0.74,74.0
2017-09-20,90,74.0,,0.74,66.6
2017-09-21,92,74.0,,0.74,68.08
2017-09-22,77,74.0,,0.74,56.98
2017-09-23,55,74.0,,0.74,40.7
2017-09-24,48,74.0,,0.74,35.519999999999996
2017-09-25,93,74.0,,0.74,68.82
2017-09-26,96,74.0,,0.74,71.03999999999999
2017-09-27,96,74.0,,0.74,71.03999999999999
2017-09-28,87,74.0,,0.74,64.38
2017-09-29,78,74.0,,0.74,57.72
2017-09-30,46,74.0,,0.74,34.04
2017-10-01,47,83.0,False,0.83,39.01
2017-10-02,73,83.0,,0.83,60.589999999999996
2017-10-03,90,83.0,,0.83,74.7
2017-10-04,90,83.0,,0.83,74.7
2017-10-05,86,83.0,,0.83,71.38
2017-10-06,76,83.0,,0.83,63.08
2017-10-07,56,83.0,,0.83,46.48
2017-10-08,61,83.0,,0.83,50.629999999999995
2017-10-09,76,83.0,,0.83,63.08
2017-10-10,90,83.0,,0.83,74.7
2017-10-11,91,83.0,,0.83,75.53
2017-10-12,91,83.0,,0.83,75.53
2017-10-13,79,83.0,,0.83,65.57
2017-10-14,59,83.0,,0.83,48.97
2017-10-15,56,83.0,,0.83,46.48
2017-10-16,93,83.0,,0.83,77.19
2017-10-17,100,83.0,,0.83,83.0
2017-10-18,88,83.0,,0.83,73.03999999999999
2017-10-19,91,83.0,,0.83,75.53
2017-10-20,79,83.0,,0.83,65.57
2017-10-21,56,83.0,,0.83,46.48
2017-10-22,62,83.0,,0.83,51.46
2017-10-23,87,83.0,,0.83,72.21
2017-10-24,96,83.0,,0.83,79.67999999999999
2017-10-25,99,83.0,,0.83,82.17
2017-10-26,86,83.0,,0.83,71.38
2017-10-27,75,83.0,,0.83,62.25
2017-10-28,50,83.0,,0.83,41.5
2017-10-29,57,83.0,,0.83,47.309999999999995
2017-10-30,83,83.0,,0.83,68.89
2017-10-31,88,83.0,,0.83,73.03999999999999
2017-11-01,82,78.0,False,0.78,63.96
2017-11-02,100,78.0,,0.78,78.0
2017-11-03,86,78.0,,0.78,67.08
2017-11-04,53,78.0,,0.78,41.34
2017-11-05,60,78.0,,0.78,46.800000000000004
2017-11-06,87,78.0,,0.78,67.86
2017-11-07,87,78.0,,0.78,67.86
2017-11-08,89,78.0,,0.78,69.42
2017-11-09,80,78.0,,0.78,62.400000000000006
2017-11-10,78,78.0,,0.78,60.84
2017-11-11,54,78.0,,0.78,42.120000000000005
2017-11-12,56,78.0,,0.78,43.68
2017-11-13,83,78.0,,0.78,64.74000000000001
2017-11-14,94,78.0,,0.78,73.32000000000001
2017-11-15,88,78.0,,0.78,68.64
2017-11-16,86,78.0,,0.78,67.08
2017-11-17,73,78.0,,0.78,56.940000000000005
2017-11-18,49,78.0,,0.78,38.22
2017-11-19,49,78.0,,0.78,38.22
2017-11-20,78,78.0,,0.78,60.84
2017-11-21,76,78.0,,0.78,59.28
2017-11-22,62,78.0,,0.78,48.36
2017-11-23,39,78.0,,0.78,30.42
2017-11-24,40,78.0,,0.78,31.200000000000003
2017-11-25,45,78.0,,0.78,35.1
2017-11-26,53,78.0,,0.78,41.34
2017-11-27,85,78.0,,0.78,66.3
2017-11-28,84,78.0,,0.78,65.52
2017-11-29,96,78.0,,0.78,74.88
2017-11-30,85,78.0,,0.78,66.3
2017-12-01,74,75.0,False,0.75,55.5
2017-12-02,53,75.0,,0.75,39.75
2017-12-03,56,75.0,,0.75,42.0
2017-12-04,79,75.0,,0.75,59.25
2017-12-05,84,75.0,,0.75,63.0
2017-12-06,86,75.0,,0.75,64.5
2017-12-07,100,75.0,,0.75,75.0
2017-12-08,85,75.0,,0.75,63.75
2017-12-09,56,75.0,,0.75,42.0
2017-12-10,52,75.0,,0.75,39.0
2017-12-11,82,75.0,,0.75,61.5
2017-12-12,95,75.0,,0.75,71.25
2017-12-13,89,75.0,,0.75,66.75
2017-12-14,77,75.0,,0.75,57.75
2017-12-15,72,75.0,,0.75,54.0
2017-12-16,55,75.0,,0.75,41.25
2017-12-17,47,75.0,,0.75,35.25
2017-12-18,77,75.0,,0.75,57.75
2017-12-19,83,75.0,,0.75,62.25
2017-12-20,77,75.0,,0.75,57.75
2017-12-21,74,75.0,,0.75,55.5
2017-12-22,59,75.0,,0.75,44.25
2017-12-23,40,75.0,,0.75,30.0
2017-12-24,40,75.0,,0.75,30.0
2017-12-25,40,75.0,,0.75,30.0
2017-12-26,57,75.0,,0.75,42.75
2017-12-27,70,75.0,,0.75,52.5
2017-12-28,64,75.0,,0.75,48.0
2017-12-29,57,75.0,,0.75,42.75
2017-12-30,46,75.0,,0.75,34.5
2017-12-31,44,75.0,,0.75,33.0
2018-01-01,46,83.0,False,0.83,38.18
2018-01-02,92,83.0,,0.83,76.36
2018-01-03,78,83.0,,0.83,64.74
2018-01-04,84,83.0,,0.83,69.72
2018-01-05,90,83.0,,0.83,74.7
2018-01-06,57,83.0,,0.83,47.309999999999995
2018-01-07,67,83.0,,0.83,55.61
2018-01-08,87,83.0,,0.83,72.21
2018-01-09,81,83.0,,0.83,67.22999999999999
2018-01-10,82,83.0,,0.83,68.06
2018-01-11,95,83.0,,0.83,78.85
2018-01-12,86,83.0,,0.83,71.38
2018-01-13,60,83.0,,0.83,49.8
2018-01-14,60,83.0,,0.83,49.8
2018-01-15,71,83.0,,0.83,58.93
2018-01-16,85,83.0,,0.83,70.55
2018-01-17,92,83.0,,0.83,76.36
2018-01-18,98,83.0,,0.83,81.33999999999999
2018-01-19,86,83.0,,0.83,71.38
2018-01-20,51,83.0,,0.83,42.33
2018-01-21,57,83.0,,0.83,47.309999999999995
2018-01-22,89,83.0,,0.83,73.86999999999999
2018-01-23,85,83.0,,0.83,70.55
2018-01-24,92,83.0,,0.83,76.36
2018-01-25,78,83.0,,0.83,64.74
2018-01-26,86,83.0,,0.83,71.38
2018-01-27,62,83.0,,0.83,51.46
2018-01-28,66,83.0,,0.83,54.779999999999994
2018-01-29,100,83.0,,0.83,83.0
2018-01-30,91,83.0,,0.83,75.53
2018-01-31,95,83.0,,0.83,78.85
2018-02-01,93,81.0,False,0.81,75.33
2018-02-02,79,81.0,,0.81,63.99
2018-02-03,62,81.0,,0.81,50.220000000000006
2018-02-04,57,81.0,,0.81,46.17
2018-02-05,85,81.0,,0.81,68.85000000000001
2018-02-06,100,81.0,,0.81,81.0
2018-02-07,89,81.0,,0.81,72.09
2018-02-08,85,81.0,,0.81,68.85000000000001
2018-02-09,82,81.0,,0.81,66.42
2018-02-10,57,81.0,,0.81,46.17
2018-02-11,61,81.0,,0.81,49.410000000000004
2018-02-12,88,81.0,,0.81,71.28
2018-02-13,90,81.0,,0.81,72.9
2018-02-14,84,81.0,,0.81,68.04
2018-02-15,91,81.0,,0.81,73.71000000000001
2018-02-16,77,81.0,,0.81,62.370000000000005
2018-02-17,50,81.0,,0.81,40.5
2018-02-18,65,81.0,,0.81,52.650000000000006
2018-02-19,74,81.0,,0.81,59.940000000000005
2018-02-20,83,81.0,,0.81,67.23
2018-02-21,97,81.0,,0.81,78.57000000000001
2018-02-22,88,81.0,,0.81,71.28
2018-02-23,79,81.0,,0.81,63.99
2018-02-24,51,81.0,,0.81,41.31
2018-02-25,65,81.0,,0.81,52.650000000000006
2018-02-26,90,81.0,,0.81,72.9
2018-02-27,92,81.0,,0.81,74.52000000000001
2018-02-28,87,81.0,,0.81,70.47
2018-03-01,89,77.0,False,0.77,68.53
2018-03-02,81,77.0,,0.77,62.370000000000005
2018-03-03,51,77.0,,0.77,39.27
2018-03-04,60,77.0,,0.77,46.2
2018-03-05,93,77.0,,0.77,71.61
2018-03-06,95,77.0,,0.77,73.15
2018-03-07,85,77.0,,0.77,65.45
2018-03-08,94,77.0,,0.77,72.38
2018-03-09,80,77.0,,0.77,61.6
2018-03-10,61,77.0,,0.77,46.97
2018-03-11,65,77.0,,0.77,50.050000000000004
2018-03-12,91,77.0,,0.77,70.07000000000001
2018-03-13,100,77.0,,0.77,77.0
2018-03-14,82,77.0,,0.77,63.14
2018-03-15,84,77.0,,0.77,64.68
2018-03-16,81,77.0,,0.77,62.370000000000005
2018-03-17,52,77.0,,0.77,40.04
2018-03-18,56,77.0,,0.77,43.120000000000005
2018-03-19,88,77.0,,0.77,67.76
2018-03-20,92,77.0,,0.77,70.84
2018-03-21,88,77.0,,0.77,67.76
2018-03-22,88,77.0,,0.77,67.76
2018-03-23,79,77.0,,0.77,60.83
2018-03-24,53,77.0,,0.77,40.81
2018-03-25,55,77.0,,0.77,42.35
2018-03-26,93,77.0,,0.77,71.61
2018-03-27,92,77.0,,0.77,70.84
2018-03-28,89,77.0,,0.77,68.53
2018-03-29,85,77.0,,0.77,65.45
2018-03-30,69,77.0,,0.77,53.13
2018-03-31,51,77.0,,0.77,39.27
2018-04-01,49,81.0,False,0.81,39.690000000000005
2018-04-02,90,81.0,,0.81,72.9
2018-04-03,88,81.0,,0.81,71.28
2018-04-04,88,81.0,,0.81,71.28
2018-04-05,93,81.0,,0.81,75.33
2018-04-06,76,81.0,,0.81,61.56
2018-04-07,61,81.0,,0.81,49.410000000000004
2018-04-08,70,81.0,,0.81,56.7
2018-04-09,94,81.0,,0.81,76.14
2018-04-10,88,81.0,,0.81,71.28
2018-04-11,87,81.0,,0.81,70.47
2018-04-12,84,81.0,,0.81,68.04
2018-04-13,82,81.0,,0.81,66.42
2018-04-14,55,81.0,,0.81,44.550000000000004
2018-04-15,59,81.0,,0.81,47.790000000000006
2018-04-16,95,81.0,,0.81,76.95
2018-04-17,100,81.0,,0.81,81.0
2018-04-18,90,81.0,,0.81,72.9
2018-04-19,87,81.0,,0.81,70.47
2018-04-20,70,81.0,,0.81,56.7
2018-04-21,53,81.0,,0.81,42.93
2018-04-22,54,81.0,,0.81,43.74
2018-04-23,91,81.0,,0.81,73.71000000000001
2018-04-24,86,81.0,,0.81,69.66000000000001
2018-04-25,91,81.0,,0.81,73.71000000000001
2018-04-26,77,81.0,,0.81,62.370000000000005
2018-04-27,73,81.0,,0.81,59.13
2018-04-28,43,81.0,,0.81,34.830000000000005
2018-04-29,49,81.0,,0.81,39.690000000000005
2018-04-30,85,81.0,,0.81,68.85000000000001
2018-05-01,100,72.0,False,0.72,72.0
2018-05-02,91,72.0,,0.72,65.52
2018-05-03,100,72.0,,0.72,72.0
2018-05-04,91,72.0,,0.72,65.52
2018-05-05,58,72.0,,0.72,41.76
2018-05-06,59,72.0,,0.72,42.48
2018-05-07,96,72.0,,0.72,69.12
2018-05-08,98,72.0,,0.72,70.56
2018-05-09,89,72.0,,0.72,64.08
2018-05-10,96,72.0,,0.72,69.12
2018-05-11,71,72.0,,0.72,51.12
2018-05-12,48,72.0,,0.72,34.56
2018-05-13,53,72.0,,0.72,38.16
2018-05-14,93,72.0,,0.72,66.96
2018-05-15,87,72.0,,0.72,62.64
2018-05-16,88,72.0,,0.72,63.36
2018-05-17,86,72.0,,0.72,61.919999999999995
2018-05-18,76,72.0,,0.72,54.72
2018-05-19,47,72.0,,0.72,33.839999999999996
2018-05-20,62,72.0,,0.72,44.64
2018-05-21,77,72.0,,0.72,55.44
2018-05-22,80,72.0,,0.72,57.599999999999994
2018-05-23,83,72.0,,0.72,59.76
2018-05-24,70,72.0,,0.72,50.4
2018-05-25,70,72.0,,0.72,50.4
2018-05-26,45,72.0,,0.72,32.4
2018-05-27,55,72.0,,0.72,39.6
2018-05-28,49,72.0,,0.72,35.28
2018-05-29,80,72.0,,0.72,57.599999999999994
2018-05-30,90,72.0,,0.72,64.8
2018-05-31,93,72.0,,0.72,66.96
2018-06-01,86,67.0,False,0.67,57.620000000000005
2018-06-02,58,67.0,,0.67,38.86
2018-06-03,70,67.0,,0.67,46.900000000000006
2018-06-04,97,67.0,,0.67,64.99000000000001
2018-06-05,99,67.0,,0.67,66.33
2018-06-06,99,67.0,,0.67,66.33
2018-06-07,95,67.0,,0.67,63.650000000000006
2018-06-08,81,67.0,,0.67,54.27
2018-06-09,58,67.0,,0.67,38.86
2018-06-10,61,67.0,,0.67,40.870000000000005
2018-06-11,100,67.0,,0.67,67.0
2018-06-12,100,67.0,,0.67,67.0
2018-06-13,96,67.0,,0.67,64.32000000000001
2018-06-14,97,67.0,,0.67,64.99000000000001
2018-06-15,84,67.0,,0.67,56.28
2018-06-16,55,67.0,,0.67,36.85
2018-06-17,52,67.0,,0.67,34.84
2018-06-18,90,67.0,,0.67,60.300000000000004
2018-06-19,91,67.0,,0.67,60.970000000000006
2018-06-20,98,67.0,,0.67,65.66000000000001
2018-06-21,91,67.0,,0.67,60.970000000000006
2018-06-22,82,67.0,,0.67,54.940000000000005
2018-06-23,53,67.0,,0.67,35.510000000000005
2018-06-24,60,67.0,,0.67,40.2
2018-06-25,85,67.0,,0.67,56.95
2018-06-26,95,67.0,,0.67,63.650000000000006
2018-06-27,95,67.0,,0.67,63.650000000000006
2018-06-28,92,67.0,,0.67,61.64
2018-06-29,88,67.0,,0.67,58.96
2018-06-30,52,67.0,,0.67,34.84
2018-07-01,53,69.0,False,0.69,36.57
2018-07-02,78,69.0,,0.69,53.81999999999999
2018-07-03,70,69.0,,0.69,48.3
2018-07-04,50,69.0,,0.69,34.5
2018-07-05,66,69.0,,0.69,45.54
2018-07-06,68,69.0,,0.69,46.919999999999995
2018-07-07,42,69.0,,0.69,28.979999999999997
2018-07-08,53,69.0,,0.69,36.57
2018-07-09,80,69.0,,0.69,55.199999999999996
2018-07-10,76,69.0,,0.69,52.44
2018-07-11,79,69.0,,0.69,54.51
2018-07-12,74,69.0,,0.69,51.059999999999995
2018-07-13,72,69.0,,0.69,49.67999999999999
2018-07-14,44,69.0,,0.69,30.36
2018-07-15,54,69.0,,0.69,37.26
2018-07-16,82,69.0,,0.69,56.58
2018-07-17,89,69.0,,0.69,61.41
2018-07-18,91,69.0,,0.69,62.78999999999999
2018-07-19,84,69.0,,0.69,57.959999999999994
2018-07-20,73,69.0,,0.69,50.37
2018-07-21,49,69.0,,0.69,33.809999999999995
2018-07-22,60,69.0,,0.69,41.4
2018-07-23,88,69.0,,0.69,60.72
2018-07-24,100,69.0,,0.69,69.0
2018-07-25,76,69.0,,0.69,52.44
2018-07-26,83,69.0,,0.69,57.269999999999996
2018-07-27,72,69.0,,0.69,49.67999999999999
2018-07-28,49,69.0,,0.69,33.809999999999995
2018-07-29,51,69.0,,0.69,35.19
2018-07-30,84,69.0,,0.69,57.959999999999994
2018-07-31,79,69.0,,0.69,54.51
2018-08-01,100,73.0,False,0.73,73.0
2018-08-02,87,73.0,,0.73,63.51
2018-08-03,72,73.0,,0.73,52.56
2018-08-04,59,73.0,,0.73,43.07
2018-08-05,52,73.0,,0.73,37.96
2018-08-06,85,73.0,,0.73,62.05
2018-08-07,97,73.0,,0.73,70.81
2018-08-08,95,73.0,,0.73,69.35
2018-08-09,89,73.0,,0.73,64.97
2018-08-10,72,73.0,,0.73,52.56
2018-08-11,54,73.0,,0.73,39.42
2018-08-12,59,73.0,,0.73,43.07
2018-08-13,89,73.0,,0.73,64.97
2018-08-14,94,73.0,,0.73,68.62
2018-08-15,89,73.0,,0.73,64.97
2018-08-16,91,73.0,,0.73,66.42999999999999
2018-08-17,80,73.0,,0.73,58.4
2018-08-18,57,73.0,,0.73,41.61
2018-08-19,59,73.0,,0.73,43.07
2018-08-20,78,73.0,,0.73,56.94
2018-08-21,90,73.0,,0.73,65.7
2018-08-22,88,73.0,,0.73,64.24
2018-08-23,80,73.0,,0.73,58.4
2018-08-24,67,73.0,,0.73,48.91
2018-08-25,47,73.0,,0.73,34.31
2018-08-26,51,73.0,,0.73,37.23
2018-08-27,93,73.0,,0.73,67.89
2018-08-28,89,73.0,,0.73,64.97
2018-08-29,99,73.0,,0.73,72.27
2018-08-30,96,73.0,,0.73,70.08
2018-08-31,64,73.0,,0.73,46.72
2018-09-01,49,74.0,False,0.74,36.26
2018-09-02,53,74.0,,0.74,39.22
2018-09-03,64,74.0,,0.74,47.36
2018-09-04,90,74.0,,0.74,66.6
2018-09-05,87,74.0,,0.74,64.38
2018-09-06,100,74.0,,0.74,74.0
2018-09-07,80,74.0,,0.74,59.2
2018-09-08,53,74.0,,0.74,39.22
2018-09-09,65,74.0,,0.74,48.1
2018-09-10,92,74.0,,0.74,68.08
2018-09-11,100,74.0,,0.74,74.0
2018-09-12,95,74.0,,0.74,70.3
2018-09-13,90,74.0,,0.74,66.6
2018-09-14,72,74.0,,0.74,53.28
2018-09-15,49,74.0,,0.74,36.26
2018-09-16,56,74.0,,0.74,41.44
2018-09-17,96,74.0,,0.74,71.03999999999999
2018-09-18,91,74.0,,0.74,67.34
2018-09-19,92,74.0,,0.74,68.08
2018-09-20,99,74.0,,0.74,73.26
2018-09-21,85,74.0,,0.74,62.9
2018-09-22,57,74.0,,0.74,42.18
2018-09-23,54,74.0,,0.74,39.96
2018-09-24,95,74.0,,0.74,70.3
2018-09-25,95,74.0,,0.74,70.3
2018-09-26,98,74.0,,0.74,72.52
2018-09-27,91,74.0,,0.74,67.34
2018-09-28,83,74.0,,0.74,61.42
2018-09-29,57,74.0,,0.74,42.18
2018-09-30,54,74.0,,0.74,39.96
2018-10-01,97,77.0,False,0.77,74.69
2018-10-02,90,77.0,,0.77,69.3
2018-10-03,88,77.0,,0.77,67.76
2018-10-04,91,77.0,,0.77,70.07000000000001
2018-10-05,78,77.0,,0.77,60.06
2018-10-06,46,77.0,,0.77,35.42
2018-10-07,59,77.0,,0.77,45.43
2018-10-08,89,77.0,,0.77,68.53
2018-10-09,88,77.0,,0.77,67.76
2018-10-10,95,77.0,,0.77,73.15
2018-10-11,94,77.0,,0.77,72.38
2018-10-12,80,77.0,,0.77,61.6
2018-10-13,53,77.0,,0.77,40.81
2018-10-14,63,77.0,,0.77,48.51
2018-10-15,92,77.0,,0.77,70.84
2018-10-16,97,77.0,,0.77,74.69
2018-10-17,91,77.0,,0.77,70.07000000000001
2018-10-18,91,77.0,,0.77,70.07000000000001
2018-10-19,78,77.0,,0.77,60.06
2018-10-20,55,77.0,,0.77,42.35
2018-10-21,55,77.0,,0.77,42.35
2018-10-22,92,77.0,,0.77,70.84
2018-10-23,100,77.0,,0.77,77.0
2018-10-24,92,77.0,,0.77,70.84
2018-10-25,86,77.0,,0.77,66.22
2018-10-26,78,77.0,,0.77,60.06
2018-10-27,50,77.0,,0.77,38.5
2018-10-28,57,77.0,,0.77,43.89
2018-10-29,95,77.0,,0.77,73.15
2018-10-30,90,77.0,,0.77,69.3
2018-10-31,87,77.0,,0.77,66.99
2018-11-01,89,71.0,False,0.71,63.19
2018-11-02,82,71.0,,0.71,58.22
2018-11-03,55,71.0,,0.71,39.05
2018-11-04,63,71.0,,0.71,44.73
2018-11-05,89,71.0,,0.71,63.19
2018-11-06,89,71.0,,0.71,63.19
2018-11-07,79,71.0,,0.71,56.089999999999996
2018-11-08,96,71.0,,0.71,68.16
2018-11-09,76,71.0,,0.71,53.959999999999994
2018-11-10,45,71.0,,0.71,31.95
2018-11-11,60,71.0,,0.71,42.599999999999994
2018-11-12,81,71.0,,0.71,57.51
2018-11-13,91,71.0,,0.71,64.61
2018-11-14,96,71.0,,0.71,68.16
2018-11-15,86,71.0,,0.71,61.059999999999995
2018-11-16,75,71.0,,0.71,53.25
2018-11-17,49,71.0,,0.71,34.79
2018-11-18,56,71.0,,0.71,39.76
2018-11-19,84,71.0,,0.71,59.64
2018-11-20,78,71.0,,0.71,55.379999999999995
2018-11-21,65,71.0,,0.71,46.15
2018-11-22,36,71.0,,0.71,25.56
2018-11-23,35,71.0,,0.71,24.849999999999998
2018-11-24,37,71.0,,0.71,26.27
2018-11-25,52,71.0,,0.71,36.92
2018-11-26,74,71.0,,0.71,52.54
2018-11-27,83,71.0,,0.71,58.93
2018-11-28,97,71.0,,0.71,68.86999999999999
2018-11-29,100,71.0,,0.71,71.0
2018-11-30,79,71.0,,0.71,56.089999999999996
2018-12-01,47,66.0,False,0.66,31.020000000000003
2018-12-02,55,66.0,,0.66,36.300000000000004
2018-12-03,84,66.0,,0.66,55.440000000000005
2018-12-04,96,66.0,,0.66,63.36
2018-12-05,93,66.0,,0.66,61.38
2018-12-06,92,66.0,,0.66,60.720000000000006
2018-12-07,77,66.0,,0.66,50.82
2018-12-08,54,66.0,,0.66,35.64
2018-12-09,58,66.0,,0.66,38.28
2018-12-10,85,66.0,,0.66,56.1
2018-12-11,100,66.0,,0.66,66.0
2018-12-12,92,66.0,,0.66,60.720000000000006
2018-12-13,98,66.0,,0.66,64.68
