date,home_unscaled,home_monthly,isPartial,scale,home
2019-04-17,85,69.0,,0.69,58.65
2019-04-18,84,69.0,,0.69,57.959999999999994
2019-04-19,86,69.0,,0.69,59.339999999999996
2019-04-20,90,69.0,,0.69,62.099999999999994
2019-04-21,100,69.0,,0.69,69.0
2019-04-22,88,69.0,,0.69,60.72
2019-04-23,87,69.0,,0.69,60.029999999999994
2019-04-24,86,69.0,,0.69,59.339999999999996
2019-04-25,86,69.0,,0.69,59.339999999999996
2019-04-26,81,69.0,,0.69,55.88999999999999
2019-04-27,90,69.0,,0.69,62.099999999999994
2019-04-28,97,69.0,,0.69,66.92999999999999
2019-04-29,86,69.0,,0.69,59.339999999999996
2019-04-30,84,69.0,,0.69,57.959999999999994
2019-05-01,75,73.0,False,0.73,54.75
2019-05-02,74,73.0,,0.73,54.019999999999996
2019-05-03,76,73.0,,0.73,55.48
2019-05-04,86,73.0,,0.73,62.78
2019-05-05,87,73.0,,0.73,63.51
2019-05-06,84,73.0,,0.73,61.32
2019-05-07,79,73.0,,0.73,57.67
2019-05-08,78,73.0,,0.73,56.94
2019-05-09,74,73.0,,0.73,54.019999999999996
2019-05-10,74,73.0,,0.73,54.019999999999996
2019-05-11,84,73.0,,0.73,61.32
2019-05-12,82,73.0,,0.73,59.86
2019-05-13,78,73.0,,0.73,56.94
2019-05-14,79,73.0,,0.73,57.67
2019-05-15,77,73.0,,0.73,56.21
2019-05-16,77,73.0,,0.73,56.21
2019-05-17,77,73.0,,0.73,56.21
2019-05-18,89,73.0,,0.73,64.97
2019-05-19,91,73.0,,0.73,66.42999999999999
2019-05-20,80,73.0,,0.73,58.4
2019-05-21,80,73.0,,0.73,58.4
2019-05-22,80,73.0,,0.73,58.4
2019-05-23,81,73.0,,0.73,59.129999999999995
2019-05-24,83,73.0,,0.73,60.589999999999996
2019-05-25,93,73.0,,0.73,67.89
2019-05-26,97,73.0,,0.73,70.81
2019-05-27,100,73.0,,0.73,73.0
2019-05-28,86,73.0,,0.73,62.78
2019-05-29,84,73.0,,0.73,61.32
2019-05-30,82,73.0,,0.73,59.86
2019-05-31,81,73.0,,0.73,59.129999999999995
2019-06-01,90,75.0,False,0.75,67.5
2019-06-02,95,75.0,,0.75,71.25
2019-06-03,86,75.0,,0.75,64.5
2019-06-04,84,75.0,,0.75,63.0
2019-06-05,85,75.0,,0.75,63.75
2019-06-06,82,75.0,,0.75,61.5
2019-06-07,80,75.0,,0.75,60.0
2019-06-08,87,75.0,,0.75,65.25
2019-06-09,94,75.0,,0.75,70.5
2019-06-10,84,75.0,,0.75,63.0
2019-06-11,83,75.0,,0.75,62.25
2019-06-12,85,75.0,,0.75,63.75
2019-06-13,83,75.0,,0.75,62.25
2019-06-14,85,75.0,,0.75,63.75
2019-06-15,86,75.0,,0.75,64.5
2019-06-16,91,75.0,,0.75,68.25
2019-06-17,87,75.0,,0.75,65.25
2019-06-18,85,75.0,,0.75,63.75
2019-06-19,85,75.0,,0.75,63.75
2019-06-20,83,75.0,,0.75,62.25
2019-06-21,84,75.0,,0.75,63.0
2019-06-22,92,75.0,,0.75,69.0
2019-06-23,99,75.0,,0.75,74.25
2019-06-24,89,75.0,,0.75,66.75
2019-06-25,92,75.0,,0.75,69.0
2019-06-26,89,75.0,,0.75,66.75
2019-06-27,92,75.0,,0.75,69.0
2019-06-28,92,75.0,,0.75,69.0
2019-06-29,96,75.0,,0.75,72.0
2019-06-30,100,75.0,,0.75,75.0
2019-07-01,83,80.0,False,0.8,66.4
2019-07-02,90,80.0,,0.8,72.0
2019-07-03,90,80.0,,0.8,72.0
2019-07-04,97,80.0,,0.8,77.60000000000001
2019-07-05,87,80.0,,0.8,69.60000000000001
2019-07-06,93,80.0,,0.8,74.4
2019-07-07,92,80.0,,0.8,73.60000000000001
2019-07-08,94,80.0,,0.8,75.2
2019-07-09,100,80.0,,0.8,80.0
2019-07-10,83,80.0,,0.8,66.4
2019-07-11,77,80.0,,0.8,61.6
2019-07-12,76,80.0,,0.8,60.800000000000004
2019-07-13,81,80.0,,0.8,64.8
2019-07-14,85,80.0,,0.8,68.0
2019-07-15,80,80.0,,0.8,64.0
2019-07-16,79,80.0,,0.8,63.2
2019-07-17,77,80.0,,0.8,61.6
2019-07-18,75,80.0,,0.8,60.0
2019-07-19,74,80.0,,0.8,59.2
2019-07-20,76,80.0,,0.8,60.800000000000004
2019-07-21,81,80.0,,0.8,64.8
2019-07-22,77,80.0,,0.8,61.6
2019-07-23,73,80.0,,0.8,58.400000000000006
2019-07-24,73,80.0,,0.8,58.400000000000006
2019-07-25,74,80.0,,0.8,59.2
2019-07-26,74,80.0,,0.8,59.2
2019-07-27,76,80.0,,0.8,60.800000000000004
2019-07-28,80,80.0,,0.8,64.0
2019-07-29,75,80.0,,0.8,60.0
2019-07-30,73,80.0,,0.8,58.400000000000006
2019-07-31,72,80.0,,0.8,57.6
2019-08-01,92,71.0,False,0.71,65.32
2019-08-02,90,71.0,,0.71,63.9
2019-08-03,100,71.0,,0.71,71.0
2019-08-04,100,71.0,,0.71,71.0
2019-08-05,96,71.0,,0.71,68.16
2019-08-06,94,71.0,,0.71,66.74
2019-08-07,92,71.0,,0.71,65.32
2019-08-08,91,71.0,,0.71,64.61
2019-08-09,92,71.0,,0.71,65.32
2019-08-10,96,71.0,,0.71,68.16
2019-08-11,99,71.0,,0.71,70.28999999999999
2019-08-12,95,71.0,,0.71,67.45
2019-08-13,94,71.0,,0.71,66.74
2019-08-14,92,71.0,,0.71,65.32
2019-08-15,91,71.0,,0.71,64.61
2019-08-16,91,71.0,,0.71,64.61
2019-08-17,96,71.0,,0.71,68.16
2019-08-18,98,71.0,,0.71,69.58
2019-08-19,98,71.0,,0.71,69.58
2019-08-20,93,71.0,,0.71,66.03
2019-08-21,92,71.0,,0.71,65.32
2019-08-22,89,71.0,,0.71,63.19
2019-08-23,91,71.0,,0.71,64.61
2019-08-24,93,71.0,,0.71,66.03
2019-08-25,98,71.0,,0.71,69.58
2019-08-26,92,71.0,,0.71,65.32
2019-08-27,90,71.0,,0.71,63.9
2019-08-28,89,71.0,,0.71,63.19
2019-08-29,90,71.0,,0.71,63.9
2019-08-30,91,71.0,,0.71,64.61
2019-08-31,92,71.0,,0.71,65.32
2019-09-01,100,66.0,False,0.66,66.0
2019-09-02,100,66.0,,0.66,66.0
2019-09-03,87,66.0,,0.66,57.42
2019-09-04,85,66.0,,0.66,56.1
2019-09-05,87,66.0,,0.66,57.42
2019-09-06,82,66.0,,0.66,54.120000000000005
2019-09-07,91,66.0,,0.66,60.06
2019-09-08,93,66.0,,0.66,61.38
2019-09-09,88,66.0,,0.66,58.080000000000005
2019-09-10,85,66.0,,0.66,56.1
2019-09-11,82,66.0,,0.66,54.120000000000005
2019-09-12,86,66.0,,0.66,56.760000000000005
2019-09-13,85,66.0,,0.66,56.1
2019-09-14,92,66.0,,0.66,60.720000000000006
2019-09-15,92,66.0,,0.66,60.720000000000006
2019-09-16,87,66.0,,0.66,57.42
2019-09-17,85,66.0,,0.66,56.1
2019-09-18,87,66.0,,0.66,57.42
2019-09-19,84,66.0,,0.66,55.440000000000005
2019-09-20,83,66.0,,0.66,54.78
2019-09-21,89,66.0,,0.66,58.74
2019-09-22,92,66.0,,0.66,60.720000000000006
2019-09-23,86,66.0,,0.66,56.760000000000005
2019-09-24,86,66.0,,0.66,56.760000000000005
2019-09-25,84,66.0,,0.66,55.440000000000005
2019-09-26,85,66.0,,0.66,56.1
2019-09-27,86,66.0,,0.66,56.760000000000005
2019-09-28,93,66.0,,0.66,61.38
2019-09-29,93,66.0,,0.66,61.38
2019-09-30,86,66.0,,0.66,56.760000000000005
2019-10-01,93,67.0,False,0.67,62.31
2019-10-02,94,67.0,,0.67,62.980000000000004
2019-10-03,92,67.0,,0.67,61.64
2019-10-04,92,67.0,,0.67,61.64
2019-10-05,100,67.0,,0.67,67.0
2019-10-06,98,67.0,,0.67,65.66000000000001
2019-10-07,92,67.0,,0.67,61.64
2019-10-08,91,67.0,,0.67,60.970000000000006
2019-10-09,91,67.0,,0.67,60.970000000000006
2019-10-10,88,67.0,,0.67,58.96
2019-10-11,90,67.0,,0.67,60.300000000000004
2019-10-12,97,67.0,,0.67,64.99000000000001
2019-10-13,99,67.0,,0.67,66.33
2019-10-14,96,67.0,,0.67,64.32000000000001
2019-10-15,92,67.0,,0.67,61.64
2019-10-16,89,67.0,,0.67,59.63
2019-10-17,88,67.0,,0.67,58.96
2019-10-18,89,67.0,,0.67,59.63
2019-10-19,95,67.0,,0.67,63.650000000000006
2019-10-20,97,67.0,,0.67,64.99000000000001
2019-10-21,95,67.0,,0.67,63.650000000000006
2019-10-22,96,67.0,,0.67,64.32000000000001
2019-10-23,98,67.0,,0.67,65.66000000000001
2019-10-24,94,67.0,,0.67,62.980000000000004
2019-10-25,91,67.0,,0.67,60.970000000000006
2019-10-26,96,67.0,,0.67,64.32000000000001
2019-10-27,95,67.0,,0.67,63.650000000000006
2019-10-28,93,67.0,,0.67,62.31
2019-10-29,92,67.0,,0.67,61.64
2019-10-30,91,67.0,,0.67,60.970000000000006
2019-10-31,87,67.0,,0.67,58.290000000000006
2019-11-01,69,68.0,False,0.68,46.92
2019-11-02,74,68.0,,0.68,50.32
2019-11-03,76,68.0,,0.68,51.68000000000001
2019-11-04,72,68.0,,0.68,48.96
2019-11-05,69,68.0,,0.68,46.92
2019-11-06,69,68.0,,0.68,46.92
2019-11-07,70,68.0,,0.68,47.6
2019-11-08,71,68.0,,0.68,48.28
2019-11-09,75,68.0,,0.68,51.00000000000001
2019-11-10,78,68.0,,0.68,53.040000000000006
2019-11-11,75,68.0,,0.68,51.00000000000001
2019-11-12,69,68.0,,0.68,46.92
2019-11-13,68,68.0,,0.68,46.24
2019-11-14,69,68.0,,0.68,46.92
2019-11-15,69,68.0,,0.68,46.92
2019-11-16,76,68.0,,0.68,51.68000000000001
2019-11-17,81,68.0,,0.68,55.080000000000005
2019-11-18,72,68.0,,0.68,48.96
2019-11-19,69,68.0,,0.68,46.92
2019-11-20,70,68.0,,0.68,47.6
2019-11-21,69,68.0,,0.68,46.92
2019-11-22,70,68.0,,0.68,47.6
2019-11-23,75,68.0,,0.68,51.00000000000001
2019-11-24,81,68.0,,0.68,55.080000000000005
2019-11-25,75,68.0,,0.68,51.00000000000001
2019-11-26,73,68.0,,0.68,49.64
2019-11-27,74,68.0,,0.68,50.32
2019-11-28,83,68.0,,0.68,56.440000000000005
2019-11-29,100,68.0,,0.68,68.0
2019-11-30,88,68.0,,0.68,59.84
2019-12-01,100,70.0,False,0.7,70.0
2019-12-02,94,70.0,,0.7,65.8
2019-12-03,86,70.0,,0.7,60.199999999999996
2019-12-04,88,70.0,,0.7,61.599999999999994
2019-12-05,83,70.0,,0.7,58.099999999999994
2019-12-06,84,70.0,,0.7,58.8
2019-12-07,93,70.0,,0.7,65.1
2019-12-08,91,70.0,,0.7,63.699999999999996
2019-12-09,87,70.0,,0.7,60.9
2019-12-10,86,70.0,,0.7,60.199999999999996
2019-12-11,83,70.0,,0.7,58.099999999999994
2019-12-12,82,70.0,,0.7,57.4
2019-12-13,83,70.0,,0.7,58.099999999999994
2019-12-14,93,70.0,,0.7,65.1
2019-12-15,93,70.0,,0.7,65.1
2019-12-16,83,70.0,,0.7,58.099999999999994
2019-12-17,85,70.0,,0.7,59.49999999999999
2019-12-18,85,70.0,,0.7,59.49999999999999
2019-12-19,81,70.0,,0.7,56.699999999999996
2019-12-20,85,70.0,,0.7,59.49999999999999
2019-12-21,90,70.0,,0.7,62.99999999999999
2019-12-22,89,70.0,,0.7,62.3
2019-12-23,91,70.0,,0.7,63.699999999999996
2019-12-24,91,70.0,,0.7,63.699999999999996
2019-12-25,87,70.0,,0.7,60.9
2019-12-26,100,70.0,,0.7,70.0
2019-12-27,97,70.0,,0.7,67.89999999999999
2019-12-28,92,70.0,,0.7,64.39999999999999
2019-12-29,91,70.0,,0.7,63.699999999999996
2019-12-30,96,70.0,,0.7,67.19999999999999
2019-12-31,95,70.0,,0.7,66.5
2020-01-01,99,68.0,False,0.68,67.32000000000001
2020-01-02,100,68.0,,0.68,68.0
2020-01-03,91,68.0,,0.68,61.88
2020-01-04,97,68.0,,0.68,65.96000000000001
2020-01-05,94,68.0,,0.68,63.92
2020-01-06,90,68.0,,0.68,61.2
2020-01-07,89,68.0,,0.68,60.52
2020-01-08,84,68.0,,0.68,57.120000000000005
2020-01-09,86,68.0,,0.68,58.480000000000004
2020-01-10,87,68.0,,0.68,59.160000000000004
2020-01-11,92,68.0,,0.68,62.56
2020-01-12,88,68.0,,0.68,59.84
2020-01-13,89,68.0,,0.68,60.52
2020-01-14,85,68.0,,0.68,57.800000000000004
2020-01-15,88,68.0,,0.68,59.84
2020-01-16,86,68.0,,0.68,58.480000000000004
2020-01-17,82,68.0,,0.68,55.760000000000005
2020-01-18,91,68.0,,0.68,61.88
2020-01-19,90,68.0,,0.68,61.2
2020-01-20,94,68.0,,0.68,63.92
2020-01-21,88,68.0,,0.68,59.84
2020-01-22,83,68.0,,0.68,56.440000000000005
2020-01-23,85,68.0,,0.68,57.800000000000004
2020-01-24,86,68.0,,0.68,58.480000000000004
2020-01-25,93,68.0,,0.68,63.24
2020-01-26,86,68.0,,0.68,58.480000000000004
2020-01-27,82,68.0,,0.68,55.760000000000005
2020-01-28,85,68.0,,0.68,57.800000000000004
2020-01-29,84,68.0,,0.68,57.120000000000005
2020-01-30,83,68.0,,0.68,56.440000000000005
2020-01-31,84,68.0,,0.68,57.120000000000005
2020-02-01,92,67.0,False,0.67,61.64
2020-02-02,90,67.0,,0.67,60.300000000000004
2020-02-03,80,67.0,,0.67,53.6
2020-02-04,87,67.0,,0.67,58.290000000000006
2020-02-05,82,67.0,,0.67,54.940000000000005
2020-02-06,85,67.0,,0.67,56.95
2020-02-07,86,67.0,,0.67,57.620000000000005
2020-02-08,95,67.0,,0.67,63.650000000000006
2020-02-09,92,67.0,,0.67,61.64
2020-02-10,86,67.0,,0.67,57.620000000000005
2020-02-11,85,67.0,,0.67,56.95
2020-02-12,91,67.0,,0.67,60.970000000000006
2020-02-13,89,67.0,,0.67,59.63
2020-02-14,84,67.0,,0.67,56.28
2020-02-15,94,67.0,,0.67,62.980000000000004
2020-02-16,100,67.0,,0.67,67.0
2020-02-17,97,67.0,,0.67,64.99000000000001
2020-02-18,89,67.0,,0.67,59.63
2020-02-19,88,67.0,,0.67,58.96
2020-02-20,85,67.0,,0.67,56.95
2020-02-21,86,67.0,,0.67,57.620000000000005
2020-02-22,92,67.0,,0.67,61.64
2020-02-23,95,67.0,,0.67,63.650000000000006
2020-02-24,90,67.0,,0.67,60.300000000000004
2020-02-25,89,67.0,,0.67,59.63
2020-02-26,85,67.0,,0.67,56.95
2020-02-27,87,67.0,,0.67,58.290000000000006
2020-02-28,89,67.0,,0.67,59.63
2020-02-29,98,67.0,,0.67,65.66000000000001
2020-03-01,66,85.0,False,0.85,56.1
2020-03-02,61,85.0,,0.85,51.85
2020-03-03,58,85.0,,0.85,49.3
2020-03-04,56,85.0,,0.85,47.6
2020-03-05,59,85.0,,0.85,50.15
2020-03-06,59,85.0,,0.85,50.15
2020-03-07,64,85.0,,0.85,54.4
2020-03-08,63,85.0,,0.85,53.55
2020-03-09,60,85.0,,0.85,51.0
2020-03-10,61,85.0,,0.85,51.85
2020-03-11,58,85.0,,0.85,49.3
2020-03-12,56,85.0,,0.85,47.6
2020-03-13,58,85.0,,0.85,49.3
2020-03-14,69,85.0,,0.85,58.65
2020-03-15,70,85.0,,0.85,59.5
2020-03-16,71,85.0,,0.85,60.35
2020-03-17,71,85.0,,0.85,60.35
2020-03-18,73,85.0,,0.85,62.05
2020-03-19,72,85.0,,0.85,61.199999999999996
2020-03-20,92,85.0,,0.85,78.2
2020-03-21,91,85.0,,0.85,77.35
2020-03-22,96,85.0,,0.85,81.6
2020-03-23,100,85.0,,0.85,85.0
2020-03-24,97,85.0,,0.85,82.45
2020-03-25,89,85.0,,0.85,75.64999999999999
2020-03-26,86,85.0,,0.85,73.1
2020-03-27,87,85.0,,0.85,73.95
2020-03-28,91,85.0,,0.85,77.35
2020-03-29,86,85.0,,0.85,73.1
2020-03-30,95,85.0,,0.85,80.75
2020-03-31,89,85.0,,0.85,75.64999999999999
2020-04-01,93,100.0,False,1.0,93.0
2020-04-02,92,100.0,,1.0,92.0
2020-04-03,91,100.0,,1.0,91.0
2020-04-04,95,100.0,,1.0,95.0
2020-04-05,91,100.0,,1.0,91.0
2020-04-06,81,100.0,,1.0,81.0
2020-04-07,80,100.0,,1.0,80.0
2020-04-08,80,100.0,,1.0,80.0
2020-04-09,79,100.0,,1.0,79.0
2020-04-10,81,100.0,,1.0,81.0
2020-04-11,88,100.0,,1.0,88.0
2020-04-12,83,100.0,,1.0,83.0
2020-04-13,78,100.0,,1.0,78.0
2020-04-14,79,100.0,,1.0,79.0
2020-04-15,78,100.0,,1.0,78.0
2020-04-16,87,100.0,,1.0,87.0
2020-04-17,84,100.0,,1.0,84.0
2020-04-18,97,100.0,,1.0,97.0
2020-04-19,100,100.0,,1.0,100.0
2020-04-20,84,100.0,,1.0,84.0
2020-04-21,84,100.0,,1.0,84.0
2020-04-22,84,100.0,,1.0,84.0
2020-04-23,83,100.0,,1.0,83.0
2020-04-24,86,100.0,,1.0,86.0
2020-04-25,92,100.0,,1.0,92.0
2020-04-26,95,100.0,,1.0,95.0
2020-04-27,87,100.0,,1.0,87.0
2020-04-28,87,100.0,,1.0,87.0
2020-04-29,87,100.0,,1.0,87.0
2020-04-30,84,100.0,,1.0,84.0
2020-05-01,91,97.0,False,0.97,88.27
2020-05-02,100,97.0,,0.97,97.0
2020-05-03,97,97.0,,0.97,94.09
2020-05-04,87,97.0,,0.97,84.39
2020-05-05,83,97.0,,0.97,80.50999999999999
2020-05-06,80,97.0,,0.97,77.6
2020-05-07,82,97.0,,0.97,79.53999999999999
2020-05-08,83,97.0,,0.97,80.50999999999999
2020-05-09,89,97.0,,0.97,86.33
2020-05-10,80,97.0,,0.97,77.6
2020-05-11,80,97.0,,0.97,77.6
2020-05-12,84,97.0,,0.97,81.48
2020-05-13,86,97.0,,0.97,83.42
2020-05-14,84,97.0,,0.97,81.48
2020-05-15,83,97.0,,0.97,80.50999999999999
2020-05-16,93,97.0,,0.97,90.21
2020-05-17,92,97.0,,0.97,89.24
2020-05-18,82,97.0,,0.97,79.53999999999999
2020-05-19,82,97.0,,0.97,79.53999999999999
2020-05-20,79,97.0,,0.97,76.63
2020-05-21,80,97.0,,0.97,77.6
2020-05-22,82,97.0,,0.97,79.53999999999999
2020-05-23,92,97.0,,0.97,89.24
2020-05-24,95,97.0,,0.97,92.14999999999999
2020-05-25,91,97.0,,0.97,88.27
2020-05-26,83,97.0,,0.97,80.50999999999999
2020-05-27,79,97.0,,0.97,76.63
2020-05-28,77,97.0,,0.97,74.69
2020-05-29,74,97.0,,0.97,71.78
2020-05-30,80,97.0,,0.97,77.6
2020-05-31,81,97.0,,0.97,78.57
2020-06-01,87,87.0,False,0.87,75.69
2020-06-02,85,87.0,,0.87,73.95
2020-06-03,87,87.0,,0.87,75.69
2020-06-04,88,87.0,,0.87,76.56
2020-06-05,86,87.0,,0.87,74.82
2020-06-06,98,87.0,,0.87,85.26
2020-06-07,100,87.0,,0.87,87.0
2020-06-08,91,87.0,,0.87,79.17
2020-06-09,91,87.0,,0.87,79.17
2020-06-10,87,87.0,,0.87,75.69
2020-06-11,87,87.0,,0.87,75.69
2020-06-12,85,87.0,,0.87,73.95
2020-06-13,93,87.0,,0.87,80.91
2020-06-14,94,87.0,,0.87,81.78
2020-06-15,89,87.0,,0.87,77.42999999999999
2020-06-16,88,87.0,,0.87,76.56
2020-06-17,88,87.0,,0.87,76.56
2020-06-18,87,87.0,,0.87,75.69
2020-06-19,89,87.0,,0.87,77.42999999999999
2020-06-20,92,87.0,,0.87,80.04
2020-06-21,90,87.0,,0.87,78.3
2020-06-22,88,87.0,,0.87,76.56
2020-06-23,86,87.0,,0.87,74.82
2020-06-24,89,87.0,,0.87,77.42999999999999
2020-06-25,87,87.0,,0.87,75.69
2020-06-26,87,87.0,,0.87,75.69
2020-06-27,92,87.0,,0.87,80.04
2020-06-28,95,87.0,,0.87,82.65
2020-06-29,90,87.0,,0.87,78.3
2020-06-30,89,87.0,,0.87,77.42999999999999
2020-07-01,92,85.0,False,0.85,78.2
2020-07-02,91,85.0,,0.85,77.35
2020-07-03,99,85.0,,0.85,84.14999999999999
2020-07-04,99,85.0,,0.85,84.14999999999999
2020-07-05,96,85.0,,0.85,81.6
2020-07-06,90,85.0,,0.85,76.5
2020-07-07,90,85.0,,0.85,76.5
2020-07-08,92,85.0,,0.85,78.2
2020-07-09,89,85.0,,0.85,75.64999999999999
2020-07-10,90,85.0,,0.85,76.5
2020-07-11,96,85.0,,0.85,81.6
2020-07-12,100,85.0,,0.85,85.0
2020-07-13,89,85.0,,0.85,75.64999999999999
2020-07-14,87,85.0,,0.85,73.95
2020-07-15,89,85.0,,0.85,75.64999999999999
2020-07-16,86,85.0,,0.85,73.1
2020-07-17,85,85.0,,0.85,72.25
2020-07-18,93,85.0,,0.85,79.05
2020-07-19,96,85.0,,0.85,81.6
2020-07-20,92,85.0,,0.85,78.2
2020-07-21,90,85.0,,0.85,76.5
2020-07-22,89,85.0,,0.85,75.64999999999999
2020-07-23,87,85.0,,0.85,73.95
2020-07-24,86,85.0,,0.85,73.1
2020-07-25,87,85.0,,0.85,73.95
2020-07-26,94,85.0,,0.85,79.89999999999999
2020-07-27,88,85.0,,0.85,74.8
2020-07-28,87,85.0,,0.85,73.95
2020-07-29,86,85.0,,0.85,73.1
2020-07-30,84,85.0,,0.85,71.39999999999999
2020-07-31,84,85.0,,0.85,71.39999999999999
2020-08-01,98,81.0,False,0.81,79.38000000000001
2020-08-02,100,81.0,,0.81,81.0
2020-08-03,95,81.0,,0.81,76.95
2020-08-04,94,81.0,,0.81,76.14
2020-08-05,92,81.0,,0.81,74.52000000000001
2020-08-06,96,81.0,,0.81,77.76
2020-08-07,89,81.0,,0.81,72.09
2020-08-08,97,81.0,,0.81,78.57000000000001
2020-08-09,99,81.0,,0.81,80.19000000000001
2020-08-10,92,81.0,,0.81,74.52000000000001
2020-08-11,93,81.0,,0.81,75.33
2020-08-12,92,81.0,,0.81,74.52000000000001
2020-08-13,91,81.0,,0.81,73.71000000000001
2020-08-14,90,81.0,,0.81,72.9
2020-08-15,100,81.0,,0.81,81.0
2020-08-16,100,81.0,,0.81,81.0
2020-08-17,95,81.0,,0.81,76.95
2020-08-18,90,81.0,,0.81,72.9
2020-08-19,89,81.0,,0.81,72.09
2020-08-20,88,81.0,,0.81,71.28
2020-08-21,87,81.0,,0.81,70.47
2020-08-22,96,81.0,,0.81,77.76
2020-08-23,97,81.0,,0.81,78.57000000000001
2020-08-24,89,81.0,,0.81,72.09
2020-08-25,87,81.0,,0.81,70.47
2020-08-26,86,81.0,,0.81,69.66000000000001
2020-08-27,86,81.0,,0.81,69.66000000000001
2020-08-28,84,81.0,,0.81,68.04
2020-08-29,98,81.0,,0.81,79.38000000000001
2020-08-30,98,81.0,,0.81,79.38000000000001
2020-08-31,86,81.0,,0.81,69.66000000000001
2020-09-01,84,76.0,False,0.76,63.84
2020-09-02,84,76.0,,0.76,63.84
2020-09-03,83,76.0,,0.76,63.08
2020-09-04,81,76.0,,0.76,61.56
2020-09-05,97,76.0,,0.76,73.72
2020-09-06,94,76.0,,0.76,71.44
2020-09-07,100,76.0,,0.76,76.0
2020-09-08,81,76.0,,0.76,61.56
2020-09-09,79,76.0,,0.76,60.04
2020-09-10,81,76.0,,0.76,61.56
2020-09-11,80,76.0,,0.76,60.8
2020-09-12,94,76.0,,0.76,71.44
2020-09-13,89,76.0,,0.76,67.64
2020-09-14,80,76.0,,0.76,60.8
2020-09-15,78,76.0,,0.76,59.28
2020-09-16,79,76.0,,0.76,60.04
2020-09-17,82,76.0,,0.76,62.32
2020-09-18,79,76.0,,0.76,60.04
2020-09-19,91,76.0,,0.76,69.16
2020-09-20,93,76.0,,0.76,70.68
2020-09-21,86,76.0,,0.76,65.36
2020-09-22,83,76.0,,0.76,63.08
2020-09-23,83,76.0,,0.76,63.08
2020-09-24,82,76.0,,0.76,62.32
2020-09-25,86,76.0,,0.76,65.36
2020-09-26,89,76.0,,0.76,67.64
2020-09-27,89,76.0,,0.76,67.64
2020-09-28,84,76.0,,0.76,63.84
2020-09-29,82,76.0,,0.76,62.32
2020-09-30,78,76.0,,0.76,59.28
2020-10-01,87,75.0,False,0.75,65.25
2020-10-02,86,75.0,,0.75,64.5
2020-10-03,96,75.0,,0.75,72.0
2020-10-04,95,75.0,,0.75,71.25
2020-10-05,89,75.0,,0.75,66.75
2020-10-06,88,75.0,,0.75,66.0
2020-10-07,85,75.0,,0.75,63.75
2020-10-08,87,75.0,,0.75,65.25
2020-10-09,89,75.0,,0.75,66.75
2020-10-10,95,75.0,,0.75,71.25
2020-10-11,97,75.0,,0.75,72.75
2020-10-12,94,75.0,,0.75,70.5
2020-10-13,91,75.0,,0.75,68.25
2020-10-14,90,75.0,,0.75,67.5
2020-10-15,91,75.0,,0.75,68.25
2020-10-16,90,75.0,,0.75,67.5
2020-10-17,97,75.0,,0.75,72.75
2020-10-18,100,75.0,,0.75,75.0
2020-10-19,92,75.0,,0.75,69.0
2020-10-20,91,75.0,,0.75,68.25
2020-10-21,93,75.0,,0.75,69.75
2020-10-22,90,75.0,,0.75,67.5
2020-10-23,88,75.0,,0.75,66.0
2020-10-24,95,75.0,,0.75,71.25
2020-10-25,94,75.0,,0.75,70.5
2020-10-26,93,75.0,,0.75,69.75
2020-10-27,92,75.0,,0.75,69.0
2020-10-28,90,75.0,,0.75,67.5
2020-10-29,91,75.0,,0.75,68.25
2020-10-30,90,75.0,,0.75,67.5
2020-10-31,91,75.0,,0.75,68.25
2020-11-01,77,77.0,False,0.77,59.29
2020-11-02,73,77.0,,0.77,56.21
2020-11-03,68,77.0,,0.77,52.36
2020-11-04,42,77.0,,0.77,32.34
2020-11-05,54,77.0,,0.77,41.58
2020-11-06,58,77.0,,0.77,44.660000000000004
2020-11-07,65,77.0,,0.77,50.050000000000004
2020-11-08,75,77.0,,0.77,57.75
2020-11-09,74,77.0,,0.77,56.980000000000004
2020-11-10,74,77.0,,0.77,56.980000000000004
2020-11-11,77,77.0,,0.77,59.29
2020-11-12,76,77.0,,0.77,58.52
2020-11-13,76,77.0,,0.77,58.52
2020-11-14,85,77.0,,0.77,65.45
2020-11-15,86,77.0,,0.77,66.22
2020-11-16,80,77.0,,0.77,61.6
2020-11-17,78,77.0,,0.77,60.06
2020-11-18,82,77.0,,0.77,63.14
2020-11-19,78,77.0,,0.77,60.06
2020-11-20,78,77.0,,0.77,60.06
2020-11-21,85,77.0,,0.77,65.45
2020-11-22,88,77.0,,0.77,67.76
2020-11-23,82,77.0,,0.77,63.14
2020-11-24,81,77.0,,0.77,62.370000000000005
2020-11-25,79,77.0,,0.77,60.83
2020-11-26,80,77.0,,0.77,61.6
2020-11-27,100,77.0,,0.77,77.0
2020-11-28,94,77.0,,0.77,72.38
2020-11-29,90,77.0,,0.77,69.3
2020-11-30,83,77.0,,0.77,63.910000000000004
