date,labor_unscaled,labor_monthly,isPartial,scale,labor
2018-03-31,56,27.0,,0.27,15.120000000000001
2018-04-01,54,30.0,False,0.3,16.2
2018-04-02,86,30.0,,0.3,25.8
2018-04-03,88,30.0,,0.3,26.4
2018-04-04,86,30.0,,0.3,25.8
2018-04-05,83,30.0,,0.3,24.9
2018-04-06,75,30.0,,0.3,22.5
2018-04-07,55,30.0,,0.3,16.5
2018-04-08,61,30.0,,0.3,18.3
2018-04-09,99,30.0,,0.3,29.7
2018-04-10,91,30.0,,0.3,27.3
2018-04-11,98,30.0,,0.3,29.4
2018-04-12,93,30.0,,0.3,27.9
2018-04-13,75,30.0,,0.3,22.5
2018-04-14,54,30.0,,0.3,16.2
2018-04-15,64,30.0,,0.3,19.2
2018-04-16,89,30.0,,0.3,26.7
2018-04-17,90,30.0,,0.3,27.0
2018-04-18,89,30.0,,0.3,26.7
2018-04-19,86,30.0,,0.3,25.8
2018-04-20,75,30.0,,0.3,22.5
2018-04-21,58,30.0,,0.3,17.4
2018-04-22,64,30.0,,0.3,19.2
2018-04-23,85,30.0,,0.3,25.5
2018-04-24,97,30.0,,0.3,29.099999999999998
2018-04-25,85,30.0,,0.3,25.5
2018-04-26,87,30.0,,0.3,26.099999999999998
2018-04-27,84,30.0,,0.3,25.2
2018-04-28,62,30.0,,0.3,18.599999999999998
2018-04-29,65,30.0,,0.3,19.5
2018-04-30,100,30.0,,0.3,30.0
2018-05-01,100,31.0,False,0.31,31.0
2018-05-02,86,31.0,,0.31,26.66
2018-05-03,80,31.0,,0.31,24.8
2018-05-04,77,31.0,,0.31,23.87
2018-05-05,48,31.0,,0.31,14.879999999999999
2018-05-06,60,31.0,,0.31,18.6
2018-05-07,81,31.0,,0.31,25.11
2018-05-08,86,31.0,,0.31,26.66
2018-05-09,82,31.0,,0.31,25.419999999999998
2018-05-10,81,31.0,,0.31,25.11
2018-05-11,73,31.0,,0.31,22.63
2018-05-12,52,31.0,,0.31,16.12
2018-05-13,52,31.0,,0.31,16.12
2018-05-14,84,31.0,,0.31,26.04
2018-05-15,83,31.0,,0.31,25.73
2018-05-16,76,31.0,,0.31,23.56
2018-05-17,77,31.0,,0.31,23.87
2018-05-18,68,31.0,,0.31,21.08
2018-05-19,50,31.0,,0.31,15.5
2018-05-20,57,31.0,,0.31,17.669999999999998
2018-05-21,82,31.0,,0.31,25.419999999999998
2018-05-22,82,31.0,,0.31,25.419999999999998
2018-05-23,78,31.0,,0.31,24.18
2018-05-24,76,31.0,,0.31,23.56
2018-05-25,71,31.0,,0.31,22.01
2018-05-26,57,31.0,,0.31,17.669999999999998
2018-05-27,62,31.0,,0.31,19.22
2018-05-28,70,31.0,,0.31,21.7
2018-05-29,80,31.0,,0.31,24.8
2018-05-30,83,31.0,,0.31,25.73
2018-05-31,82,31.0,,0.31,25.419999999999998
2018-06-01,84,30.0,False,0.3,25.2
2018-06-02,65,30.0,,0.3,19.5
2018-06-03,67,30.0,,0.3,20.099999999999998
2018-06-04,100,30.0,,0.3,30.0
2018-06-05,94,30.0,,0.3,28.2
2018-06-06,93,30.0,,0.3,27.9
2018-06-07,84,30.0,,0.3,25.2
2018-06-08,79,30.0,,0.3,23.7
2018-06-09,61,30.0,,0.3,18.3
2018-06-10,66,30.0,,0.3,19.8
2018-06-11,91,30.0,,0.3,27.3
2018-06-12,96,30.0,,0.3,28.799999999999997
2018-06-13,85,30.0,,0.3,25.5
2018-06-14,84,30.0,,0.3,25.2
2018-06-15,77,30.0,,0.3,23.099999999999998
2018-06-16,57,30.0,,0.3,17.099999999999998
2018-06-17,66,30.0,,0.3,19.8
2018-06-18,90,30.0,,0.3,27.0
2018-06-19,89,30.0,,0.3,26.7
2018-06-20,90,30.0,,0.3,27.0
2018-06-21,94,30.0,,0.3,28.2
2018-06-22,84,30.0,,0.3,25.2
2018-06-23,61,30.0,,0.3,18.3
2018-06-24,65,30.0,,0.3,19.5
2018-06-25,98,30.0,,0.3,29.4
2018-06-26,92,30.0,,0.3,27.599999999999998
2018-06-27,96,30.0,,0.3,28.799999999999997
2018-06-28,97,30.0,,0.3,29.099999999999998
2018-06-29,85,30.0,,0.3,25.5
2018-06-30,66,30.0,,0.3,19.8
2018-07-01,54,35.0,False,0.35,18.9
2018-07-02,72,35.0,,0.35,25.2
2018-07-03,67,35.0,,0.35,23.45
2018-07-04,60,35.0,,0.35,21.0
2018-07-05,77,35.0,,0.35,26.95
2018-07-06,74,35.0,,0.35,25.9
2018-07-07,55,35.0,,0.35,19.25
2018-07-08,63,35.0,,0.35,22.049999999999997
2018-07-09,88,35.0,,0.35,30.799999999999997
2018-07-10,80,35.0,,0.35,28.0
2018-07-11,83,35.0,,0.35,29.049999999999997
2018-07-12,75,35.0,,0.35,26.25
2018-07-13,70,35.0,,0.35,24.5
2018-07-14,60,35.0,,0.35,21.0
2018-07-15,60,35.0,,0.35,21.0
2018-07-16,88,35.0,,0.35,30.799999999999997
2018-07-17,80,35.0,,0.35,28.0
2018-07-18,81,35.0,,0.35,28.349999999999998
2018-07-19,82,35.0,,0.35,28.7
2018-07-20,75,35.0,,0.35,26.25
2018-07-21,57,35.0,,0.35,19.95
2018-07-22,69,35.0,,0.35,24.15
2018-07-23,90,35.0,,0.35,31.499999999999996
2018-07-24,85,35.0,,0.35,29.749999999999996
2018-07-25,85,35.0,,0.35,29.749999999999996
2018-07-26,86,35.0,,0.35,30.099999999999998
2018-07-27,78,35.0,,0.35,27.299999999999997
2018-07-28,59,35.0,,0.35,20.65
2018-07-29,69,35.0,,0.35,24.15
2018-07-30,100,35.0,,0.35,35.0
2018-07-31,99,35.0,,0.35,34.65
2018-08-01,25,71.0,False,0.71,17.75
2018-08-02,24,71.0,,0.71,17.04
2018-08-03,23,71.0,,0.71,16.33
2018-08-04,18,71.0,,0.71,12.78
2018-08-05,21,71.0,,0.71,14.91
2018-08-06,29,71.0,,0.71,20.59
2018-08-07,27,71.0,,0.71,19.169999999999998
2018-08-08,28,71.0,,0.71,19.88
2018-08-09,27,71.0,,0.71,19.169999999999998
2018-08-10,26,71.0,,0.71,18.46
2018-08-11,22,71.0,,0.71,15.62
2018-08-12,24,71.0,,0.71,17.04
2018-08-13,33,71.0,,0.71,23.43
2018-08-14,32,71.0,,0.71,22.72
2018-08-15,34,71.0,,0.71,24.14
2018-08-16,33,71.0,,0.71,23.43
2018-08-17,31,71.0,,0.71,22.009999999999998
2018-08-18,27,71.0,,0.71,19.169999999999998
2018-08-19,32,71.0,,0.71,22.72
2018-08-20,45,71.0,,0.71,31.95
2018-08-21,42,71.0,,0.71,29.82
2018-08-22,43,71.0,,0.71,30.529999999999998
2018-08-23,46,71.0,,0.71,32.66
2018-08-24,46,71.0,,0.71,32.66
2018-08-25,38,71.0,,0.71,26.979999999999997
2018-08-26,48,71.0,,0.71,34.08
2018-08-27,68,71.0,,0.71,48.28
2018-08-28,59,71.0,,0.71,41.89
2018-08-29,64,71.0,,0.71,45.44
2018-08-30,76,71.0,,0.71,53.959999999999994
2018-08-31,100,71.0,,0.71,71.0
2018-09-01,25,72.0,False,0.72,18.0
2018-09-02,39,72.0,,0.72,28.08
2018-09-03,100,72.0,,0.72,72.0
2018-09-04,16,72.0,,0.72,11.52
2018-09-05,7,72.0,,0.72,5.04
2018-09-06,5,72.0,,0.72,3.5999999999999996
2018-09-07,4,72.0,,0.72,2.88
2018-09-08,3,72.0,,0.72,2.16
2018-09-09,3,72.0,,0.72,2.16
2018-09-10,5,72.0,,0.72,3.5999999999999996
2018-09-11,4,72.0,,0.72,2.88
2018-09-12,4,72.0,,0.72,2.88
2018-09-13,4,72.0,,0.72,2.88
2018-09-14,4,72.0,,0.72,2.88
2018-09-15,3,72.0,,0.72,2.16
2018-09-16,3,72.0,,0.72,2.16
2018-09-17,4,72.0,,0.72,2.88
2018-09-18,4,72.0,,0.72,2.88
2018-09-19,4,72.0,,0.72,2.88
2018-09-20,4,72.0,,0.72,2.88
2018-09-21,4,72.0,,0.72,2.88
2018-09-22,3,72.0,,0.72,2.16
2018-09-23,3,72.0,,0.72,2.16
2018-09-24,4,72.0,,0.72,2.88
2018-09-25,4,72.0,,0.72,2.88
2018-09-26,4,72.0,,0.72,2.88
2018-09-27,4,72.0,,0.72,2.88
2018-09-28,3,72.0,,0.72,2.16
2018-09-29,3,72.0,,0.72,2.16
2018-09-30,3,72.0,,0.72,2.16
2018-10-01,98,28.0,False,0.28,27.44
2018-10-02,98,28.0,,0.28,27.44
2018-10-03,99,28.0,,0.28,27.720000000000002
2018-10-04,98,28.0,,0.28,27.44
2018-10-05,90,28.0,,0.28,25.200000000000003
2018-10-06,64,28.0,,0.28,17.92
2018-10-07,65,28.0,,0.28,18.200000000000003
2018-10-08,94,28.0,,0.28,26.320000000000004
2018-10-09,96,28.0,,0.28,26.880000000000003
2018-10-10,98,28.0,,0.28,27.44
2018-10-11,95,28.0,,0.28,26.6
2018-10-12,90,28.0,,0.28,25.200000000000003
2018-10-13,58,28.0,,0.28,16.240000000000002
2018-10-14,67,28.0,,0.28,18.76
2018-10-15,91,28.0,,0.28,25.480000000000004
2018-10-16,93,28.0,,0.28,26.040000000000003
2018-10-17,99,28.0,,0.28,27.720000000000002
2018-10-18,91,28.0,,0.28,25.480000000000004
2018-10-19,82,28.0,,0.28,22.96
2018-10-20,56,28.0,,0.28,15.680000000000001
2018-10-21,65,28.0,,0.28,18.200000000000003
2018-10-22,100,28.0,,0.28,28.000000000000004
2018-10-23,93,28.0,,0.28,26.040000000000003
2018-10-24,88,28.0,,0.28,24.64
2018-10-25,96,28.0,,0.28,26.880000000000003
2018-10-26,81,28.0,,0.28,22.680000000000003
2018-10-27,60,28.0,,0.28,16.8
2018-10-28,63,28.0,,0.28,17.64
2018-10-29,94,28.0,,0.28,26.320000000000004
2018-10-30,98,28.0,,0.28,27.44
2018-10-31,90,28.0,,0.28,25.200000000000003
2018-11-01,94,26.0,False,0.26,24.44
2018-11-02,85,26.0,,0.26,22.1
2018-11-03,64,26.0,,0.26,16.64
2018-11-04,69,26.0,,0.26,17.94
2018-11-05,99,26.0,,0.26,25.740000000000002
2018-11-06,96,26.0,,0.26,24.96
2018-11-07,87,26.0,,0.26,22.62
2018-11-08,96,26.0,,0.26,24.96
2018-11-09,91,26.0,,0.26,23.66
2018-11-10,66,26.0,,0.26,17.16
2018-11-11,71,26.0,,0.26,18.46
2018-11-12,94,26.0,,0.26,24.44
2018-11-13,100,26.0,,0.26,26.0
2018-11-14,97,26.0,,0.26,25.220000000000002
2018-11-15,90,26.0,,0.26,23.400000000000002
2018-11-16,81,26.0,,0.26,21.060000000000002
2018-11-17,59,26.0,,0.26,15.34
2018-11-18,60,26.0,,0.26,15.600000000000001
2018-11-19,93,26.0,,0.26,24.18
2018-11-20,85,26.0,,0.26,22.1
2018-11-21,70,26.0,,0.26,18.2
2018-11-22,46,26.0,,0.26,11.96
2018-11-23,56,26.0,,0.26,14.56
2018-11-24,56,26.0,,0.26,14.56
2018-11-25,63,26.0,,0.26,16.38
2018-11-26,91,26.0,,0.26,23.66
2018-11-27,91,26.0,,0.26,23.66
2018-11-28,97,26.0,,0.26,25.220000000000002
2018-11-29,100,26.0,,0.26,26.0
2018-11-30,93,26.0,,0.26,24.18
2018-12-01,58,24.0,False,0.24,13.92
2018-12-02,63,24.0,,0.24,15.12
2018-12-03,100,24.0,,0.24,24.0
2018-12-04,96,24.0,,0.24,23.04
2018-12-05,96,24.0,,0.24,23.04
2018-12-06,95,24.0,,0.24,22.8
2018-12-07,84,24.0,,0.24,20.16
2018-12-08,58,24.0,,0.24,13.92
2018-12-09,61,24.0,,0.24,14.639999999999999
2018-12-10,100,24.0,,0.24,24.0
2018-12-11,97,24.0,,0.24,23.279999999999998
2018-12-12,98,24.0,,0.24,23.52
2018-12-13,94,24.0,,0.24,22.56
2018-12-14,90,24.0,,0.24,21.599999999999998
2018-12-15,60,24.0,,0.24,14.399999999999999
2018-12-16,65,24.0,,0.24,15.6
2018-12-17,92,24.0,,0.24,22.08
2018-12-18,92,24.0,,0.24,22.08
2018-12-19,88,24.0,,0.24,21.119999999999997
2018-12-20,81,24.0,,0.24,19.439999999999998
2018-12-21,77,24.0,,0.24,18.48
2018-12-22,51,24.0,,0.24,12.24
2018-12-23,48,24.0,,0.24,11.52
2018-12-24,49,24.0,,0.24,11.76
2018-12-25,40,24.0,,0.24,9.6
2018-12-26,70,24.0,,0.24,16.8
2018-12-27,71,24.0,,0.24,17.04
2018-12-28,75,24.0,,0.24,18.0
2018-12-29,57,24.0,,0.24,13.68
2018-12-30,57,24.0,,0.24,13.68
2018-12-31,71,24.0,,0.24,17.04
2019-01-01,52,29.0,False,0.29,15.079999999999998
2019-01-02,86,29.0,,0.29,24.939999999999998
2019-01-03,87,29.0,,0.29,25.229999999999997
2019-01-04,86,29.0,,0.29,24.939999999999998
2019-01-05,61,29.0,,0.29,17.689999999999998
2019-01-06,59,29.0,,0.29,17.11
2019-01-07,89,29.0,,0.29,25.81
2019-01-08,91,29.0,,0.29,26.389999999999997
2019-01-09,100,29.0,,0.29,28.999999999999996
2019-01-10,92,29.0,,0.29,26.68
2019-01-11,85,29.0,,0.29,24.65
2019-01-12,57,29.0,,0.29,16.529999999999998
2019-01-13,61,29.0,,0.29,17.689999999999998
2019-01-14,97,29.0,,0.29,28.13
2019-01-15,91,29.0,,0.29,26.389999999999997
2019-01-16,92,29.0,,0.29,26.68
2019-01-17,92,29.0,,0.29,26.68
2019-01-18,85,29.0,,0.29,24.65
2019-01-19,58,29.0,,0.29,16.82
2019-01-20,61,29.0,,0.29,17.689999999999998
2019-01-21,72,29.0,,0.29,20.88
2019-01-22,94,29.0,,0.29,27.259999999999998
2019-01-23,94,29.0,,0.29,27.259999999999998
2019-01-24,93,29.0,,0.29,26.97
2019-01-25,88,29.0,,0.29,25.52
2019-01-26,67,29.0,,0.29,19.43
2019-01-27,62,29.0,,0.29,17.98
2019-01-28,98,29.0,,0.29,28.419999999999998
2019-01-29,89,29.0,,0.29,25.81
2019-01-30,94,29.0,,0.29,27.259999999999998
2019-01-31,97,29.0,,0.29,28.13
2019-02-01,81,29.0,False,0.29,23.49
2019-02-02,65,29.0,,0.29,18.849999999999998
2019-02-03,63,29.0,,0.29,18.27
2019-02-04,90,29.0,,0.29,26.099999999999998
2019-02-05,94,29.0,,0.29,27.259999999999998
2019-02-06,100,29.0,,0.29,28.999999999999996
2019-02-07,88,29.0,,0.29,25.52
2019-02-08,83,29.0,,0.29,24.069999999999997
2019-02-09,52,29.0,,0.29,15.079999999999998
2019-02-10,58,29.0,,0.29,16.82
2019-02-11,88,29.0,,0.29,25.52
2019-02-12,97,29.0,,0.29,28.13
2019-02-13,99,29.0,,0.29,28.709999999999997
2019-02-14,88,29.0,,0.29,25.52
2019-02-15,81,29.0,,0.29,23.49
2019-02-16,58,29.0,,0.29,16.82
2019-02-17,59,29.0,,0.29,17.11
2019-02-18,84,29.0,,0.29,24.36
2019-02-19,92,29.0,,0.29,26.68
2019-02-20,85,29.0,,0.29,24.65
2019-02-21,90,29.0,,0.29,26.099999999999998
2019-02-22,85,29.0,,0.29,24.65
2019-02-23,64,29.0,,0.29,18.56
2019-02-24,70,29.0,,0.29,20.299999999999997
2019-02-25,84,29.0,,0.29,24.36
2019-02-26,92,29.0,,0.29,26.68
2019-02-27,86,29.0,,0.29,24.939999999999998
2019-02-28,91,29.0,,0.29,26.389999999999997
2019-03-01,82,27.0,False,0.27,22.14
2019-03-02,61,27.0,,0.27,16.470000000000002
2019-03-03,62,27.0,,0.27,16.740000000000002
2019-03-04,91,27.0,,0.27,24.57
2019-03-05,92,27.0,,0.27,24.840000000000003
2019-03-06,93,27.0,,0.27,25.110000000000003
2019-03-07,89,27.0,,0.27,24.03
2019-03-08,80,27.0,,0.27,21.6
2019-03-09,56,27.0,,0.27,15.120000000000001
2019-03-10,63,27.0,,0.27,17.01
2019-03-11,92,27.0,,0.27,24.840000000000003
2019-03-12,91,27.0,,0.27,24.57
2019-03-13,92,27.0,,0.27,24.840000000000003
2019-03-14,84,27.0,,0.27,22.68
2019-03-15,79,27.0,,0.27,21.330000000000002
2019-03-16,60,27.0,,0.27,16.200000000000003
2019-03-17,61,27.0,,0.27,16.470000000000002
2019-03-18,91,27.0,,0.27,24.57
2019-03-19,100,27.0,,0.27,27.0
2019-03-20,89,27.0,,0.27,24.03
2019-03-21,87,27.0,,0.27,23.490000000000002
2019-03-22,80,27.0,,0.27,21.6
2019-03-23,61,27.0,,0.27,16.470000000000002
2019-03-24,62,27.0,,0.27,16.740000000000002
2019-03-25,100,27.0,,0.27,27.0
2019-03-26,94,27.0,,0.27,25.380000000000003
2019-03-27,89,27.0,,0.27,24.03
2019-03-28,88,27.0,,0.27,23.76
2019-03-29,79,27.0,,0.27,21.330000000000002
2019-03-30,59,27.0,,0.27,15.930000000000001
2019-03-31,64,27.0,,0.27,17.28
2019-04-01,87,29.0,False,0.29,25.229999999999997
2019-04-02,86,29.0,,0.29,24.939999999999998
2019-04-03,87,29.0,,0.29,25.229999999999997
2019-04-04,83,29.0,,0.29,24.069999999999997
2019-04-05,76,29.0,,0.29,22.04
2019-04-06,57,29.0,,0.29,16.529999999999998
2019-04-07,66,29.0,,0.29,19.139999999999997
2019-04-08,87,29.0,,0.29,25.229999999999997
2019-04-09,89,29.0,,0.29,25.81
2019-04-10,88,29.0,,0.29,25.52
2019-04-11,87,29.0,,0.29,25.229999999999997
2019-04-12,83,29.0,,0.29,24.069999999999997
2019-04-13,58,29.0,,0.29,16.82
2019-04-14,65,29.0,,0.29,18.849999999999998
2019-04-15,89,29.0,,0.29,25.81
2019-04-16,88,29.0,,0.29,25.52
2019-04-17,87,29.0,,0.29,25.229999999999997
2019-04-18,87,29.0,,0.29,25.229999999999997
2019-04-19,70,29.0,,0.29,20.299999999999997
2019-04-20,53,29.0,,0.29,15.37
2019-04-21,62,29.0,,0.29,17.98
2019-04-22,92,29.0,,0.29,26.68
2019-04-23,89,29.0,,0.29,25.81
2019-04-24,95,29.0,,0.29,27.549999999999997
2019-04-25,91,29.0,,0.29,26.389999999999997
2019-04-26,78,29.0,,0.29,22.619999999999997
2019-04-27,60,29.0,,0.29,17.4
2019-04-28,66,29.0,,0.29,19.139999999999997
2019-04-29,99,29.0,,0.29,28.709999999999997
2019-04-30,100,29.0,,0.29,28.999999999999996
2019-05-01,100,30.0,False,0.3,30.0
2019-05-02,86,30.0,,0.3,25.8
2019-05-03,80,30.0,,0.3,24.0
2019-05-04,57,30.0,,0.3,17.099999999999998
2019-05-05,61,30.0,,0.3,18.3
2019-05-06,94,30.0,,0.3,28.2
2019-05-07,84,30.0,,0.3,25.2
2019-05-08,80,30.0,,0.3,24.0
2019-05-09,84,30.0,,0.3,25.2
2019-05-10,76,30.0,,0.3,22.8
2019-05-11,49,30.0,,0.3,14.7
2019-05-12,52,30.0,,0.3,15.6
2019-05-13,85,30.0,,0.3,25.5
2019-05-14,89,30.0,,0.3,26.7
2019-05-15,80,30.0,,0.3,24.0
2019-05-16,80,30.0,,0.3,24.0
2019-05-17,70,30.0,,0.3,21.0
2019-05-18,56,30.0,,0.3,16.8
2019-05-19,59,30.0,,0.3,17.7
2019-05-20,80,30.0,,0.3,24.0
2019-05-21,78,30.0,,0.3,23.4
2019-05-22,81,30.0,,0.3,24.3
2019-05-23,75,30.0,,0.3,22.5
2019-05-24,76,30.0,,0.3,22.8
2019-05-25,55,30.0,,0.3,16.5
2019-05-26,66,30.0,,0.3,19.8
2019-05-27,78,30.0,,0.3,23.4
2019-05-28,82,30.0,,0.3,24.599999999999998
2019-05-29,82,30.0,,0.3,24.599999999999998
2019-05-30,81,30.0,,0.3,24.3
2019-05-31,72,30.0,,0.3,21.599999999999998
2019-06-01,61,29.0,False,0.29,17.689999999999998
2019-06-02,67,29.0,,0.29,19.43
2019-06-03,90,29.0,,0.29,26.099999999999998
2019-06-04,97,29.0,,0.29,28.13
2019-06-05,99,29.0,,0.29,28.709999999999997
2019-06-06,95,29.0,,0.29,27.549999999999997
2019-06-07,83,29.0,,0.29,24.069999999999997
2019-06-08,65,29.0,,0.29,18.849999999999998
2019-06-09,69,29.0,,0.29,20.009999999999998
2019-06-10,94,29.0,,0.29,27.259999999999998
2019-06-11,98,29.0,,0.29,28.419999999999998
2019-06-12,100,29.0,,0.29,28.999999999999996
2019-06-13,92,29.0,,0.29,26.68
2019-06-14,82,29.0,,0.29,23.779999999999998
2019-06-15,64,29.0,,0.29,18.56
2019-06-16,68,29.0,,0.29,19.72
2019-06-17,100,29.0,,0.29,28.999999999999996
2019-06-18,100,29.0,,0.29,28.999999999999996
2019-06-19,95,29.0,,0.29,27.549999999999997
2019-06-20,90,29.0,,0.29,26.099999999999998
2019-06-21,87,29.0,,0.29,25.229999999999997
2019-06-22,65,29.0,,0.29,18.849999999999998
2019-06-23,73,29.0,,0.29,21.169999999999998
2019-06-24,99,29.0,,0.29,28.709999999999997
2019-06-25,98,29.0,,0.29,28.419999999999998
2019-06-26,96,29.0,,0.29,27.839999999999996
2019-06-27,97,29.0,,0.29,28.13
2019-06-28,89,29.0,,0.29,25.81
2019-06-29,66,29.0,,0.29,19.139999999999997
2019-06-30,79,29.0,,0.29,22.91
2019-07-01,73,35.0,False,0.35,25.549999999999997
2019-07-02,72,35.0,,0.35,25.2
2019-07-03,65,35.0,,0.35,22.75
2019-07-04,48,35.0,,0.35,16.799999999999997
2019-07-05,64,35.0,,0.35,22.4
2019-07-06,53,35.0,,0.35,18.549999999999997
2019-07-07,61,35.0,,0.35,21.349999999999998
2019-07-08,86,35.0,,0.35,30.099999999999998
2019-07-09,87,35.0,,0.35,30.45
2019-07-10,86,35.0,,0.35,30.099999999999998
2019-07-11,84,35.0,,0.35,29.4
2019-07-12,76,35.0,,0.35,26.599999999999998
2019-07-13,58,35.0,,0.35,20.299999999999997
2019-07-14,64,35.0,,0.35,22.4
2019-07-15,83,35.0,,0.35,29.049999999999997
2019-07-16,80,35.0,,0.35,28.0
2019-07-17,82,35.0,,0.35,28.7
2019-07-18,75,35.0,,0.35,26.25
2019-07-19,76,35.0,,0.35,26.599999999999998
2019-07-20,57,35.0,,0.35,19.95
2019-07-21,61,35.0,,0.35,21.349999999999998
2019-07-22,90,35.0,,0.35,31.499999999999996
2019-07-23,82,35.0,,0.35,28.7
2019-07-24,83,35.0,,0.35,29.049999999999997
2019-07-25,84,35.0,,0.35,29.4
2019-07-26,78,35.0,,0.35,27.299999999999997
2019-07-27,61,35.0,,0.35,21.349999999999998
2019-07-28,68,35.0,,0.35,23.799999999999997
2019-07-29,96,35.0,,0.35,33.599999999999994
2019-07-30,100,35.0,,0.35,35.0
2019-07-31,95,35.0,,0.35,33.25
2019-08-01,22,75.0,False,0.75,16.5
2019-08-02,21,75.0,,0.75,15.75
2019-08-03,16,75.0,,0.75,12.0
2019-08-04,18,75.0,,0.75,13.5
2019-08-05,24,75.0,,0.75,18.0
2019-08-06,25,75.0,,0.75,18.75
2019-08-07,24,75.0,,0.75,18.0
2019-08-08,24,75.0,,0.75,18.0
2019-08-09,22,75.0,,0.75,16.5
2019-08-10,18,75.0,,0.75,13.5
2019-08-11,21,75.0,,0.75,15.75
2019-08-12,32,75.0,,0.75,24.0
2019-08-13,32,75.0,,0.75,24.0
2019-08-14,31,75.0,,0.75,23.25
2019-08-15,32,75.0,,0.75,24.0
2019-08-16,29,75.0,,0.75,21.75
2019-08-17,24,75.0,,0.75,18.0
2019-08-18,29,75.0,,0.75,21.75
2019-08-19,41,75.0,,0.75,30.75
2019-08-20,39,75.0,,0.75,29.25
2019-08-21,41,75.0,,0.75,30.75
2019-08-22,43,75.0,,0.75,32.25
2019-08-23,43,75.0,,0.75,32.25
2019-08-24,37,75.0,,0.75,27.75
2019-08-25,44,75.0,,0.75,33.0
2019-08-26,61,75.0,,0.75,45.75
2019-08-27,59,75.0,,0.75,44.25
2019-08-28,63,75.0,,0.75,47.25
2019-08-29,73,75.0,,0.75,54.75
2019-08-30,93,75.0,,0.75,69.75
2019-08-31,100,75.0,,0.75,75.0
2019-09-01,41,62.0,False,0.62,25.419999999999998
2019-09-02,100,62.0,,0.62,62.0
2019-09-03,17,62.0,,0.62,10.54
2019-09-04,7,62.0,,0.62,4.34
2019-09-05,5,62.0,,0.62,3.1
2019-09-06,5,62.0,,0.62,3.1
2019-09-07,4,62.0,,0.62,2.48
2019-09-08,4,62.0,,0.62,2.48
2019-09-09,5,62.0,,0.62,3.1
2019-09-10,5,62.0,,0.62,3.1
2019-09-11,5,62.0,,0.62,3.1
2019-09-12,5,62.0,,0.62,3.1
2019-09-13,4,62.0,,0.62,2.48
2019-09-14,3,62.0,,0.62,1.8599999999999999
2019-09-15,3,62.0,,0.62,1.8599999999999999
2019-09-16,5,62.0,,0.62,3.1
2019-09-17,4,62.0,,0.62,2.48
2019-09-18,4,62.0,,0.62,2.48
2019-09-19,4,62.0,,0.62,2.48
2019-09-20,4,62.0,,0.62,2.48
2019-09-21,3,62.0,,0.62,1.8599999999999999
2019-09-22,3,62.0,,0.62,1.8599999999999999
2019-09-23,5,62.0,,0.62,3.1
2019-09-24,4,62.0,,0.62,2.48
2019-09-25,4,62.0,,0.62,2.48
2019-09-26,4,62.0,,0.62,2.48
2019-09-27,4,62.0,,0.62,2.48
2019-09-28,3,62.0,,0.62,1.8599999999999999
2019-09-29,3,62.0,,0.62,1.8599999999999999
2019-09-30,4,62.0,,0.62,2.48
2019-10-01,90,27.0,False,0.27,24.3
2019-10-02,100,27.0,,0.27,27.0
2019-10-03,91,27.0,,0.27,24.57
2019-10-04,86,27.0,,0.27,23.220000000000002
2019-10-05,56,27.0,,0.27,15.120000000000001
2019-10-06,61,27.0,,0.27,16.470000000000002
2019-10-07,97,27.0,,0.27,26.19
2019-10-08,95,27.0,,0.27,25.650000000000002
2019-10-09,94,27.0,,0.27,25.380000000000003
2019-10-10,96,27.0,,0.27,25.92
2019-10-11,77,27.0,,0.27,20.790000000000003
2019-10-12,55,27.0,,0.27,14.850000000000001
2019-10-13,62,27.0,,0.27,16.740000000000002
2019-10-14,93,27.0,,0.27,25.110000000000003
2019-10-15,89,27.0,,0.27,24.03
2019-10-16,93,27.0,,0.27,25.110000000000003
2019-10-17,92,27.0,,0.27,24.840000000000003
2019-10-18,83,27.0,,0.27,22.41
2019-10-19,63,27.0,,0.27,17.01
2019-10-20,66,27.0,,0.27,17.82
2019-10-21,92,27.0,,0.27,24.840000000000003
2019-10-22,96,27.0,,0.27,25.92
2019-10-23,93,27.0,,0.27,25.110000000000003
2019-10-24,90,27.0,,0.27,24.3
2019-10-25,82,27.0,,0.27,22.14
2019-10-26,56,27.0,,0.27,15.120000000000001
2019-10-27,60,27.0,,0.27,16.200000000000003
2019-10-28,88,27.0,,0.27,23.76
2019-10-29,94,27.0,,0.27,25.380000000000003
2019-10-30,85,27.0,,0.27,22.950000000000003
2019-10-31,82,27.0,,0.27,22.14
2019-11-01,77,25.0,False,0.25,19.25
2019-11-02,57,25.0,,0.25,14.25
2019-11-03,62,25.0,,0.25,15.5
2019-11-04,100,25.0,,0.25,25.0
2019-11-05,97,25.0,,0.25,24.25
2019-11-06,100,25.0,,0.25,25.0
2019-11-07,88,25.0,,0.25,22.0
2019-11-08,88,25.0,,0.25,22.0
2019-11-09,56,25.0,,0.25,14.0
2019-11-10,67,25.0,,0.25,16.75
2019-11-11,93,25.0,,0.25,23.25
2019-11-12,94,25.0,,0.25,23.5
2019-11-13,97,25.0,,0.25,24.25
2019-11-14,96,25.0,,0.25,24.0
2019-11-15,86,25.0,,0.25,21.5
2019-11-16,60,25.0,,0.25,15.0
2019-11-17,60,25.0,,0.25,15.0
2019-11-18,97,25.0,,0.25,24.25
