date,buy_unscaled,buy_monthly,isPartial,scale,buy
2019-02-07,75,59.0,,0.59,44.25
2019-02-08,74,59.0,,0.59,43.66
2019-02-09,91,59.0,,0.59,53.69
2019-02-10,97,59.0,,0.59,57.23
2019-02-11,74,59.0,,0.59,43.66
2019-02-12,74,59.0,,0.59,43.66
2019-02-13,75,59.0,,0.59,44.25
2019-02-14,78,59.0,,0.59,46.019999999999996
2019-02-15,80,59.0,,0.59,47.199999999999996
2019-02-16,100,59.0,,0.59,59.0
2019-02-17,94,59.0,,0.59,55.459999999999994
2019-02-18,88,59.0,,0.59,51.919999999999995
2019-02-19,74,59.0,,0.59,43.66
2019-02-20,76,59.0,,0.59,44.839999999999996
2019-02-21,74,59.0,,0.59,43.66
2019-02-22,77,59.0,,0.59,45.43
2019-02-23,100,59.0,,0.59,59.0
2019-02-24,96,59.0,,0.59,56.64
2019-02-25,75,59.0,,0.59,44.25
2019-02-26,75,59.0,,0.59,44.25
2019-02-27,77,59.0,,0.59,45.43
2019-02-28,79,59.0,,0.59,46.61
2019-03-01,82,61.0,False,0.61,50.019999999999996
2019-03-02,99,61.0,,0.61,60.39
2019-03-03,99,61.0,,0.61,60.39
2019-03-04,76,61.0,,0.61,46.36
2019-03-05,76,61.0,,0.61,46.36
2019-03-06,75,61.0,,0.61,45.75
2019-03-07,80,61.0,,0.61,48.8
2019-03-08,80,61.0,,0.61,48.8
2019-03-09,100,61.0,,0.61,61.0
2019-03-10,96,61.0,,0.61,58.56
2019-03-11,76,61.0,,0.61,46.36
2019-03-12,77,61.0,,0.61,46.97
2019-03-13,75,61.0,,0.61,45.75
2019-03-14,79,61.0,,0.61,48.19
2019-03-15,79,61.0,,0.61,48.19
2019-03-16,94,61.0,,0.61,57.339999999999996
2019-03-17,95,61.0,,0.61,57.949999999999996
2019-03-18,76,61.0,,0.61,46.36
2019-03-19,76,61.0,,0.61,46.36
2019-03-20,74,61.0,,0.61,45.14
2019-03-21,75,61.0,,0.61,45.75
2019-03-22,79,61.0,,0.61,48.19
2019-03-23,94,61.0,,0.61,57.339999999999996
2019-03-24,96,61.0,,0.61,58.56
2019-03-25,78,61.0,,0.61,47.58
2019-03-26,76,61.0,,0.61,46.36
2019-03-27,74,61.0,,0.61,45.14
2019-03-28,75,61.0,,0.61,45.75
2019-03-29,79,61.0,,0.61,48.19
2019-03-30,92,61.0,,0.61,56.12
2019-03-31,96,61.0,,0.61,58.56
2019-04-01,81,61.0,False,0.61,49.41
2019-04-02,80,61.0,,0.61,48.8
2019-04-03,82,61.0,,0.61,50.019999999999996
2019-04-04,84,61.0,,0.61,51.24
2019-04-05,81,61.0,,0.61,49.41
2019-04-06,100,61.0,,0.61,61.0
2019-04-07,100,61.0,,0.61,61.0
2019-04-08,83,61.0,,0.61,50.629999999999995
2019-04-09,80,61.0,,0.61,48.8
2019-04-10,78,61.0,,0.61,47.58
2019-04-11,79,61.0,,0.61,48.19
2019-04-12,82,61.0,,0.61,50.019999999999996
2019-04-13,99,61.0,,0.61,60.39
2019-04-14,97,61.0,,0.61,59.17
2019-04-15,80,61.0,,0.61,48.8
2019-04-16,81,61.0,,0.61,49.41
2019-04-17,80,61.0,,0.61,48.8
2019-04-18,83,61.0,,0.61,50.629999999999995
2019-04-19,89,61.0,,0.61,54.29
2019-04-20,100,61.0,,0.61,61.0
2019-04-21,96,61.0,,0.61,58.56
2019-04-22,83,61.0,,0.61,50.629999999999995
2019-04-23,80,61.0,,0.61,48.8
2019-04-24,81,61.0,,0.61,49.41
2019-04-25,80,61.0,,0.61,48.8
2019-04-26,82,61.0,,0.61,50.019999999999996
2019-04-27,95,61.0,,0.61,57.949999999999996
2019-04-28,98,61.0,,0.61,59.78
2019-04-29,79,61.0,,0.61,48.19
2019-04-30,78,61.0,,0.61,47.58
2019-05-01,73,61.0,False,0.61,44.53
2019-05-02,76,61.0,,0.61,46.36
2019-05-03,76,61.0,,0.61,46.36
2019-05-04,90,61.0,,0.61,54.9
2019-05-05,95,61.0,,0.61,57.949999999999996
2019-05-06,73,61.0,,0.61,44.53
2019-05-07,75,61.0,,0.61,45.75
2019-05-08,71,61.0,,0.61,43.31
2019-05-09,74,61.0,,0.61,45.14
2019-05-10,80,61.0,,0.61,48.8
2019-05-11,93,61.0,,0.61,56.73
2019-05-12,92,61.0,,0.61,56.12
2019-05-13,73,61.0,,0.61,44.53
2019-05-14,72,61.0,,0.61,43.92
2019-05-15,73,61.0,,0.61,44.53
2019-05-16,77,61.0,,0.61,46.97
2019-05-17,73,61.0,,0.61,44.53
2019-05-18,89,61.0,,0.61,54.29
2019-05-19,90,61.0,,0.61,54.9
2019-05-20,77,61.0,,0.61,46.97
2019-05-21,74,61.0,,0.61,45.14
2019-05-22,77,61.0,,0.61,46.97
2019-05-23,76,61.0,,0.61,46.36
2019-05-24,80,61.0,,0.61,48.8
2019-05-25,96,61.0,,0.61,58.56
2019-05-26,99,61.0,,0.61,60.39
2019-05-27,100,61.0,,0.61,61.0
2019-05-28,76,61.0,,0.61,46.36
2019-05-29,74,61.0,,0.61,45.14
2019-05-30,76,61.0,,0.61,46.36
2019-05-31,76,61.0,,0.61,46.36
2019-06-01,93,64.0,False,0.64,59.52
2019-06-02,97,64.0,,0.64,62.08
2019-06-03,80,64.0,,0.64,51.2
2019-06-04,77,64.0,,0.64,49.28
2019-06-05,78,64.0,,0.64,49.92
2019-06-06,79,64.0,,0.64,50.56
2019-06-07,83,64.0,,0.64,53.120000000000005
2019-06-08,95,64.0,,0.64,60.800000000000004
2019-06-09,98,64.0,,0.64,62.72
2019-06-10,78,64.0,,0.64,49.92
2019-06-11,80,64.0,,0.64,51.2
2019-06-12,81,64.0,,0.64,51.84
2019-06-13,80,64.0,,0.64,51.2
2019-06-14,84,64.0,,0.64,53.76
2019-06-15,99,64.0,,0.64,63.36
2019-06-16,100,64.0,,0.64,64.0
2019-06-17,81,64.0,,0.64,51.84
2019-06-18,81,64.0,,0.64,51.84
2019-06-19,80,64.0,,0.64,51.2
2019-06-20,80,64.0,,0.64,51.2
2019-06-21,84,64.0,,0.64,53.76
2019-06-22,95,64.0,,0.64,60.800000000000004
2019-06-23,95,64.0,,0.64,60.800000000000004
2019-06-24,81,64.0,,0.64,51.84
2019-06-25,79,64.0,,0.64,50.56
2019-06-26,79,64.0,,0.64,50.56
2019-06-27,79,64.0,,0.64,50.56
2019-06-28,86,64.0,,0.64,55.04
2019-06-29,97,64.0,,0.64,62.08
2019-06-30,97,64.0,,0.64,62.08
2019-07-01,85,65.0,False,0.65,55.25
2019-07-02,83,65.0,,0.65,53.95
2019-07-03,86,65.0,,0.65,55.9
2019-07-04,100,65.0,,0.65,65.0
2019-07-05,90,65.0,,0.65,58.5
2019-07-06,93,65.0,,0.65,60.45
2019-07-07,93,65.0,,0.65,60.45
2019-07-08,78,65.0,,0.65,50.7
2019-07-09,81,65.0,,0.65,52.65
2019-07-10,80,65.0,,0.65,52.0
2019-07-11,80,65.0,,0.65,52.0
2019-07-12,82,65.0,,0.65,53.300000000000004
2019-07-13,94,65.0,,0.65,61.1
2019-07-14,97,65.0,,0.65,63.050000000000004
2019-07-15,90,65.0,,0.65,58.5
2019-07-16,88,65.0,,0.65,57.2
2019-07-17,82,65.0,,0.65,53.300000000000004
2019-07-18,80,65.0,,0.65,52.0
2019-07-19,83,65.0,,0.65,53.95
2019-07-20,89,65.0,,0.65,57.85
2019-07-21,96,65.0,,0.65,62.400000000000006
2019-07-22,79,65.0,,0.65,51.35
2019-07-23,78,65.0,,0.65,50.7
2019-07-24,79,65.0,,0.65,51.35
2019-07-25,78,65.0,,0.65,50.7
2019-07-26,83,65.0,,0.65,53.95
2019-07-27,92,65.0,,0.65,59.800000000000004
2019-07-28,95,65.0,,0.65,61.75
2019-07-29,78,65.0,,0.65,50.7
2019-07-30,79,65.0,,0.65,51.35
2019-07-31,80,65.0,,0.65,52.0
2019-08-01,80,65.0,False,0.65,52.0
2019-08-02,85,65.0,,0.65,55.25
2019-08-03,96,65.0,,0.65,62.400000000000006
2019-08-04,96,65.0,,0.65,62.400000000000006
2019-08-05,82,65.0,,0.65,53.300000000000004
2019-08-06,81,65.0,,0.65,52.65
2019-08-07,77,65.0,,0.65,50.050000000000004
2019-08-08,80,65.0,,0.65,52.0
2019-08-09,83,65.0,,0.65,53.95
2019-08-10,93,65.0,,0.65,60.45
2019-08-11,96,65.0,,0.65,62.400000000000006
2019-08-12,82,65.0,,0.65,53.300000000000004
2019-08-13,80,65.0,,0.65,52.0
2019-08-14,83,65.0,,0.65,53.95
2019-08-15,79,65.0,,0.65,51.35
2019-08-16,90,65.0,,0.65,58.5
2019-08-17,98,65.0,,0.65,63.7
2019-08-18,100,65.0,,0.65,65.0
2019-08-19,84,65.0,,0.65,54.6
2019-08-20,81,65.0,,0.65,52.65
2019-08-21,83,65.0,,0.65,53.95
2019-08-22,81,65.0,,0.65,52.65
2019-08-23,82,65.0,,0.65,53.300000000000004
2019-08-24,95,65.0,,0.65,61.75
2019-08-25,97,65.0,,0.65,63.050000000000004
2019-08-26,77,65.0,,0.65,50.050000000000004
2019-08-27,76,65.0,,0.65,49.4
2019-08-28,78,65.0,,0.65,50.7
2019-08-29,77,65.0,,0.65,50.050000000000004
2019-08-30,81,65.0,,0.65,52.65
2019-08-31,93,65.0,,0.65,60.45
2019-09-01,98,59.0,False,0.59,57.82
2019-09-02,100,59.0,,0.59,59.0
2019-09-03,76,59.0,,0.59,44.839999999999996
2019-09-04,79,59.0,,0.59,46.61
2019-09-05,75,59.0,,0.59,44.25
2019-09-06,79,59.0,,0.59,46.61
2019-09-07,91,59.0,,0.59,53.69
2019-09-08,90,59.0,,0.59,53.099999999999994
2019-09-09,74,59.0,,0.59,43.66
2019-09-10,77,59.0,,0.59,45.43
2019-09-11,74,59.0,,0.59,43.66
2019-09-12,75,59.0,,0.59,44.25
2019-09-13,80,59.0,,0.59,47.199999999999996
2019-09-14,92,59.0,,0.59,54.279999999999994
2019-09-15,90,59.0,,0.59,53.099999999999994
2019-09-16,76,59.0,,0.59,44.839999999999996
2019-09-17,75,59.0,,0.59,44.25
2019-09-18,75,59.0,,0.59,44.25
2019-09-19,73,59.0,,0.59,43.07
2019-09-20,80,59.0,,0.59,47.199999999999996
2019-09-21,96,59.0,,0.59,56.64
2019-09-22,92,59.0,,0.59,54.279999999999994
2019-09-23,78,59.0,,0.59,46.019999999999996
2019-09-24,77,59.0,,0.59,45.43
2019-09-25,77,59.0,,0.59,45.43
2019-09-26,72,59.0,,0.59,42.48
2019-09-27,76,59.0,,0.59,44.839999999999996
2019-09-28,91,59.0,,0.59,53.69
2019-09-29,90,59.0,,0.59,53.099999999999994
2019-09-30,76,59.0,,0.59,44.839999999999996
2019-10-01,77,57.0,False,0.57,43.88999999999999
2019-10-02,79,57.0,,0.57,45.029999999999994
2019-10-03,80,57.0,,0.57,45.599999999999994
2019-10-04,82,57.0,,0.57,46.739999999999995
2019-10-05,100,57.0,,0.57,56.99999999999999
2019-10-06,97,57.0,,0.57,55.28999999999999
2019-10-07,78,57.0,,0.57,44.459999999999994
2019-10-08,77,57.0,,0.57,43.88999999999999
2019-10-09,76,57.0,,0.57,43.31999999999999
2019-10-10,76,57.0,,0.57,43.31999999999999
2019-10-11,78,57.0,,0.57,44.459999999999994
2019-10-12,91,57.0,,0.57,51.87
2019-10-13,93,57.0,,0.57,53.01
2019-10-14,83,57.0,,0.57,47.309999999999995
2019-10-15,75,57.0,,0.57,42.74999999999999
2019-10-16,76,57.0,,0.57,43.31999999999999
2019-10-17,76,57.0,,0.57,43.31999999999999
2019-10-18,80,57.0,,0.57,45.599999999999994
2019-10-19,89,57.0,,0.57,50.73
2019-10-20,93,57.0,,0.57,53.01
2019-10-21,79,57.0,,0.57,45.029999999999994
2019-10-22,78,57.0,,0.57,44.459999999999994
2019-10-23,76,57.0,,0.57,43.31999999999999
2019-10-24,78,57.0,,0.57,44.459999999999994
2019-10-25,80,57.0,,0.57,45.599999999999994
2019-10-26,95,57.0,,0.57,54.15
2019-10-27,92,57.0,,0.57,52.44
2019-10-28,76,57.0,,0.57,43.31999999999999
2019-10-29,76,57.0,,0.57,43.31999999999999
2019-10-30,77,57.0,,0.57,43.88999999999999
2019-10-31,72,57.0,,0.57,41.04
2019-11-01,27,78.0,False,0.78,21.060000000000002
2019-11-02,33,78.0,,0.78,25.740000000000002
2019-11-03,33,78.0,,0.78,25.740000000000002
2019-11-04,27,78.0,,0.78,21.060000000000002
2019-11-05,27,78.0,,0.78,21.060000000000002
2019-11-06,26,78.0,,0.78,20.28
2019-11-07,29,78.0,,0.78,22.62
2019-11-08,31,78.0,,0.78,24.18
2019-11-09,36,78.0,,0.78,28.080000000000002
2019-11-10,36,78.0,,0.78,28.080000000000002
2019-11-11,31,78.0,,0.78,24.18
2019-11-12,28,78.0,,0.78,21.84
2019-11-13,27,78.0,,0.78,21.060000000000002
2019-11-14,29,78.0,,0.78,22.62
2019-11-15,30,78.0,,0.78,23.400000000000002
2019-11-16,36,78.0,,0.78,28.080000000000002
2019-11-17,37,78.0,,0.78,28.86
2019-11-18,32,78.0,,0.78,24.96
2019-11-19,29,78.0,,0.78,22.62
2019-11-20,31,78.0,,0.78,24.18
2019-11-21,31,78.0,,0.78,24.18
2019-11-22,34,78.0,,0.78,26.52
2019-11-23,40,78.0,,0.78,31.200000000000003
2019-11-24,43,78.0,,0.78,33.54
2019-11-25,38,78.0,,0.78,29.64
2019-11-26,38,78.0,,0.78,29.64
2019-11-27,45,78.0,,0.78,35.1
2019-11-28,73,78.0,,0.78,56.940000000000005
2019-11-29,100,78.0,,0.78,78.0
2019-11-30,57,78.0,,0.78,44.46
2019-12-01,89,81.0,False,0.81,72.09
2019-12-02,100,81.0,,0.81,81.0
2019-12-03,75,81.0,,0.81,60.75000000000001
2019-12-04,60,81.0,,0.81,48.6
2019-12-05,58,81.0,,0.81,46.980000000000004
2019-12-06,60,81.0,,0.81,48.6
2019-12-07,70,81.0,,0.81,56.7
2019-12-08,69,81.0,,0.81,55.89
2019-12-09,59,81.0,,0.81,47.790000000000006
2019-12-10,58,81.0,,0.81,46.980000000000004
2019-12-11,60,81.0,,0.81,48.6
2019-12-12,59,81.0,,0.81,47.790000000000006
2019-12-13,64,81.0,,0.81,51.84
2019-12-14,78,81.0,,0.81,63.18000000000001
2019-12-15,77,81.0,,0.81,62.370000000000005
2019-12-16,66,81.0,,0.81,53.46
2019-12-17,66,81.0,,0.81,53.46
2019-12-18,66,81.0,,0.81,53.46
2019-12-19,66,81.0,,0.81,53.46
2019-12-20,75,81.0,,0.81,60.75000000000001
2019-12-21,88,81.0,,0.81,71.28
2019-12-22,90,81.0,,0.81,72.9
2019-12-23,88,81.0,,0.81,71.28
2019-12-24,90,81.0,,0.81,72.9
2019-12-25,69,81.0,,0.81,55.89
2019-12-26,80,81.0,,0.81,64.80000000000001
2019-12-27,77,81.0,,0.81,62.370000000000005
2019-12-28,75,81.0,,0.81,60.75000000000001
2019-12-29,70,81.0,,0.81,56.7
2019-12-30,63,81.0,,0.81,51.03
2019-12-31,66,81.0,,0.81,53.46
2020-01-01,99,62.0,False,0.62,61.38
2020-01-02,96,62.0,,0.62,59.519999999999996
2020-01-03,91,62.0,,0.62,56.42
2020-01-04,100,62.0,,0.62,62.0
2020-01-05,96,62.0,,0.62,59.519999999999996
2020-01-06,80,62.0,,0.62,49.6
2020-01-07,77,62.0,,0.62,47.74
2020-01-08,77,62.0,,0.62,47.74
2020-01-09,77,62.0,,0.62,47.74
2020-01-10,80,62.0,,0.62,49.6
2020-01-11,94,62.0,,0.62,58.28
2020-01-12,95,62.0,,0.62,58.9
2020-01-13,77,62.0,,0.62,47.74
2020-01-14,78,62.0,,0.62,48.36
2020-01-15,76,62.0,,0.62,47.12
2020-01-16,76,62.0,,0.62,47.12
2020-01-17,78,62.0,,0.62,48.36
2020-01-18,96,62.0,,0.62,59.519999999999996
2020-01-19,94,62.0,,0.62,58.28
2020-01-20,86,62.0,,0.62,53.32
2020-01-21,74,62.0,,0.62,45.88
2020-01-22,73,62.0,,0.62,45.26
2020-01-23,72,62.0,,0.62,44.64
2020-01-24,76,62.0,,0.62,47.12
2020-01-25,92,62.0,,0.62,57.04
2020-01-26,85,62.0,,0.62,52.7
2020-01-27,71,62.0,,0.62,44.02
2020-01-28,70,62.0,,0.62,43.4
2020-01-29,75,62.0,,0.62,46.5
2020-01-30,72,62.0,,0.62,44.64
2020-01-31,77,62.0,,0.62,47.74
2020-02-01,94,61.0,False,0.61,57.339999999999996
2020-02-02,88,61.0,,0.61,53.68
2020-02-03,67,61.0,,0.61,40.87
2020-02-04,72,61.0,,0.61,43.92
2020-02-05,71,61.0,,0.61,43.31
2020-02-06,75,61.0,,0.61,45.75
2020-02-07,80,61.0,,0.61,48.8
2020-02-08,92,61.0,,0.61,56.12
2020-02-09,93,61.0,,0.61,56.73
2020-02-10,72,61.0,,0.61,43.92
2020-02-11,78,61.0,,0.61,47.58
2020-02-12,74,61.0,,0.61,45.14
2020-02-13,79,61.0,,0.61,48.19
2020-02-14,81,61.0,,0.61,49.41
2020-02-15,93,61.0,,0.61,56.73
2020-02-16,100,61.0,,0.61,61.0
2020-02-17,85,61.0,,0.61,51.85
2020-02-18,74,61.0,,0.61,45.14
2020-02-19,75,61.0,,0.61,45.75
2020-02-20,72,61.0,,0.61,43.92
2020-02-21,77,61.0,,0.61,46.97
2020-02-22,91,61.0,,0.61,55.51
2020-02-23,97,61.0,,0.61,59.17
2020-02-24,75,61.0,,0.61,45.75
2020-02-25,75,61.0,,0.61,45.75
2020-02-26,79,61.0,,0.61,48.19
2020-02-27,80,61.0,,0.61,48.8
2020-02-28,87,61.0,,0.61,53.07
2020-02-29,100,61.0,,0.61,61.0
2020-03-01,83,70.0,False,0.7,58.099999999999994
2020-03-02,68,70.0,,0.7,47.599999999999994
2020-03-03,65,70.0,,0.7,45.5
2020-03-04,64,70.0,,0.7,44.8
2020-03-05,66,70.0,,0.7,46.199999999999996
2020-03-06,70,70.0,,0.7,49.0
2020-03-07,80,70.0,,0.7,56.0
2020-03-08,80,70.0,,0.7,56.0
2020-03-09,72,70.0,,0.7,50.4
2020-03-10,68,70.0,,0.7,47.599999999999994
2020-03-11,67,70.0,,0.7,46.9
2020-03-12,74,70.0,,0.7,51.8
2020-03-13,84,70.0,,0.7,58.8
2020-03-14,89,70.0,,0.7,62.3
2020-03-15,93,70.0,,0.7,65.1
2020-03-16,85,70.0,,0.7,59.49999999999999
2020-03-17,83,70.0,,0.7,58.099999999999994
2020-03-18,87,70.0,,0.7,60.9
2020-03-19,90,70.0,,0.7,62.99999999999999
2020-03-20,91,70.0,,0.7,63.699999999999996
2020-03-21,99,70.0,,0.7,69.3
2020-03-22,100,70.0,,0.7,70.0
2020-03-23,84,70.0,,0.7,58.8
2020-03-24,81,70.0,,0.7,56.699999999999996
2020-03-25,79,70.0,,0.7,55.3
2020-03-26,80,70.0,,0.7,56.0
2020-03-27,80,70.0,,0.7,56.0
2020-03-28,91,70.0,,0.7,63.699999999999996
2020-03-29,90,70.0,,0.7,62.99999999999999
2020-03-30,77,70.0,,0.7,53.9
2020-03-31,79,70.0,,0.7,55.3
2020-04-01,74,78.0,False,0.78,57.72
2020-04-02,76,78.0,,0.78,59.28
2020-04-03,80,78.0,,0.78,62.400000000000006
2020-04-04,92,78.0,,0.78,71.76
2020-04-05,86,78.0,,0.78,67.08
2020-04-06,74,78.0,,0.78,57.72
2020-04-07,73,78.0,,0.78,56.940000000000005
2020-04-08,75,78.0,,0.78,58.5
2020-04-09,77,78.0,,0.78,60.06
2020-04-10,81,78.0,,0.78,63.18
2020-04-11,87,78.0,,0.78,67.86
2020-04-12,79,78.0,,0.78,61.620000000000005
2020-04-13,78,78.0,,0.78,60.84
2020-04-14,78,78.0,,0.78,60.84
2020-04-15,91,78.0,,0.78,70.98
2020-04-16,89,78.0,,0.78,69.42
2020-04-17,90,78.0,,0.78,70.2
2020-04-18,97,78.0,,0.78,75.66
2020-04-19,100,78.0,,0.78,78.0
2020-04-20,87,78.0,,0.78,67.86
2020-04-21,86,78.0,,0.78,67.08
2020-04-22,81,78.0,,0.78,63.18
2020-04-23,81,78.0,,0.78,63.18
2020-04-24,81,78.0,,0.78,63.18
2020-04-25,90,78.0,,0.78,70.2
2020-04-26,91,78.0,,0.78,70.98
2020-04-27,82,78.0,,0.78,63.96
2020-04-28,82,78.0,,0.78,63.96
2020-04-29,84,78.0,,0.78,65.52
2020-04-30,85,78.0,,0.78,66.3
2020-05-01,85,83.0,False,0.83,70.55
2020-05-02,95,83.0,,0.83,78.85
2020-05-03,97,83.0,,0.83,80.50999999999999
2020-05-04,82,83.0,,0.83,68.06
2020-05-05,86,83.0,,0.83,71.38
2020-05-06,82,83.0,,0.83,68.06
2020-05-07,79,83.0,,0.83,65.57
2020-05-08,86,83.0,,0.83,71.38
2020-05-09,97,83.0,,0.83,80.50999999999999
2020-05-10,90,83.0,,0.83,74.7
2020-05-11,81,83.0,,0.83,67.22999999999999
2020-05-12,79,83.0,,0.83,65.57
2020-05-13,81,83.0,,0.83,67.22999999999999
2020-05-14,79,83.0,,0.83,65.57
2020-05-15,83,83.0,,0.83,68.89
2020-05-16,97,83.0,,0.83,80.50999999999999
2020-05-17,99,83.0,,0.83,82.17
2020-05-18,80,83.0,,0.83,66.39999999999999
2020-05-19,81,83.0,,0.83,67.22999999999999
2020-05-20,80,83.0,,0.83,66.39999999999999
2020-05-21,80,83.0,,0.83,66.39999999999999
2020-05-22,86,83.0,,0.83,71.38
2020-05-23,98,83.0,,0.83,81.33999999999999
2020-05-24,100,83.0,,0.83,83.0
2020-05-25,95,83.0,,0.83,78.85
2020-05-26,79,83.0,,0.83,65.57
2020-05-27,79,83.0,,0.83,65.57
2020-05-28,81,83.0,,0.83,67.22999999999999
2020-05-29,77,83.0,,0.83,63.91
2020-05-30,84,83.0,,0.83,69.72
2020-05-31,89,83.0,,0.83,73.86999999999999
2020-06-01,78,78.0,False,0.78,60.84
2020-06-02,82,78.0,,0.78,63.96
2020-06-03,84,78.0,,0.78,65.52
2020-06-04,89,78.0,,0.78,69.42
2020-06-05,89,78.0,,0.78,69.42
2020-06-06,95,78.0,,0.78,74.10000000000001
2020-06-07,97,78.0,,0.78,75.66
2020-06-08,92,78.0,,0.78,71.76
2020-06-09,88,78.0,,0.78,68.64
2020-06-10,87,78.0,,0.78,67.86
2020-06-11,92,78.0,,0.78,71.76
2020-06-12,86,78.0,,0.78,67.08
2020-06-13,100,78.0,,0.78,78.0
2020-06-14,96,78.0,,0.78,74.88
2020-06-15,88,78.0,,0.78,68.64
2020-06-16,88,78.0,,0.78,68.64
2020-06-17,88,78.0,,0.78,68.64
2020-06-18,91,78.0,,0.78,70.98
2020-06-19,89,78.0,,0.78,69.42
2020-06-20,99,78.0,,0.78,77.22
2020-06-21,96,78.0,,0.78,74.88
2020-06-22,85,78.0,,0.78,66.3
2020-06-23,84,78.0,,0.78,65.52
2020-06-24,85,78.0,,0.78,66.3
2020-06-25,87,78.0,,0.78,67.86
2020-06-26,83,78.0,,0.78,64.74000000000001
2020-06-27,97,78.0,,0.78,75.66
2020-06-28,95,78.0,,0.78,74.10000000000001
2020-06-29,88,78.0,,0.78,68.64
2020-06-30,84,78.0,,0.78,65.52
2020-07-01,89,77.0,False,0.77,68.53
2020-07-02,93,77.0,,0.77,71.61
2020-07-03,98,77.0,,0.77,75.46000000000001
2020-07-04,100,77.0,,0.77,77.0
2020-07-05,94,77.0,,0.77,72.38
2020-07-06,82,77.0,,0.77,63.14
2020-07-07,85,77.0,,0.77,65.45
2020-07-08,83,77.0,,0.77,63.910000000000004
2020-07-09,86,77.0,,0.77,66.22
2020-07-10,83,77.0,,0.77,63.910000000000004
2020-07-11,97,77.0,,0.77,74.69
2020-07-12,89,77.0,,0.77,68.53
2020-07-13,80,77.0,,0.77,61.6
2020-07-14,80,77.0,,0.77,61.6
2020-07-15,78,77.0,,0.77,60.06
2020-07-16,87,77.0,,0.77,66.99
2020-07-17,82,77.0,,0.77,63.14
2020-07-18,93,77.0,,0.77,71.61
2020-07-19,93,77.0,,0.77,71.61
2020-07-20,81,77.0,,0.77,62.370000000000005
2020-07-21,83,77.0,,0.77,63.910000000000004
2020-07-22,82,77.0,,0.77,63.14
2020-07-23,83,77.0,,0.77,63.910000000000004
2020-07-24,83,77.0,,0.77,63.910000000000004
2020-07-25,89,77.0,,0.77,68.53
2020-07-26,89,77.0,,0.77,68.53
2020-07-27,80,77.0,,0.77,61.6
2020-07-28,83,77.0,,0.77,63.910000000000004
2020-07-29,82,77.0,,0.77,63.14
2020-07-30,82,77.0,,0.77,63.14
2020-07-31,84,77.0,,0.77,64.68
2020-08-01,99,73.0,False,0.73,72.27
2020-08-02,100,73.0,,0.73,73.0
2020-08-03,86,73.0,,0.73,62.78
2020-08-04,84,73.0,,0.73,61.32
2020-08-05,88,73.0,,0.73,64.24
2020-08-06,91,73.0,,0.73,66.42999999999999
2020-08-07,88,73.0,,0.73,64.24
2020-08-08,98,73.0,,0.73,71.53999999999999
2020-08-09,97,73.0,,0.73,70.81
2020-08-10,83,73.0,,0.73,60.589999999999996
2020-08-11,85,73.0,,0.73,62.05
2020-08-12,83,73.0,,0.73,60.589999999999996
2020-08-13,88,73.0,,0.73,64.24
2020-08-14,84,73.0,,0.73,61.32
2020-08-15,100,73.0,,0.73,73.0
2020-08-16,100,73.0,,0.73,73.0
2020-08-17,82,73.0,,0.73,59.86
2020-08-18,81,73.0,,0.73,59.129999999999995
2020-08-19,81,73.0,,0.73,59.129999999999995
2020-08-20,84,73.0,,0.73,61.32
2020-08-21,85,73.0,,0.73,62.05
2020-08-22,96,73.0,,0.73,70.08
2020-08-23,94,73.0,,0.73,68.62
2020-08-24,80,73.0,,0.73,58.4
2020-08-25,78,73.0,,0.73,56.94
2020-08-26,80,73.0,,0.73,58.4
2020-08-27,81,73.0,,0.73,59.129999999999995
2020-08-28,80,73.0,,0.73,58.4
2020-08-29,95,73.0,,0.73,69.35
2020-08-30,95,73.0,,0.73,69.35
2020-08-31,78,73.0,,0.73,56.94
2020-09-01,73,67.0,False,0.67,48.910000000000004
2020-09-02,74,67.0,,0.67,49.580000000000005
2020-09-03,78,67.0,,0.67,52.260000000000005
2020-09-04,75,67.0,,0.67,50.25
2020-09-05,92,67.0,,0.67,61.64
2020-09-06,89,67.0,,0.67,59.63
2020-09-07,87,67.0,,0.67,58.290000000000006
2020-09-08,67,67.0,,0.67,44.89
2020-09-09,66,67.0,,0.67,44.220000000000006
2020-09-10,70,67.0,,0.67,46.900000000000006
2020-09-11,69,67.0,,0.67,46.230000000000004
2020-09-12,82,67.0,,0.67,54.940000000000005
2020-09-13,79,67.0,,0.67,52.93
2020-09-14,67,67.0,,0.67,44.89
2020-09-15,68,67.0,,0.67,45.56
2020-09-16,71,67.0,,0.67,47.57
2020-09-17,100,67.0,,0.67,67.0
2020-09-18,77,67.0,,0.67,51.59
2020-09-19,82,67.0,,0.67,54.940000000000005
2020-09-20,82,67.0,,0.67,54.940000000000005
2020-09-21,68,67.0,,0.67,45.56
2020-09-22,82,67.0,,0.67,54.940000000000005
2020-09-23,69,67.0,,0.67,46.230000000000004
2020-09-24,71,67.0,,0.67,47.57
2020-09-25,73,67.0,,0.67,48.910000000000004
2020-09-26,83,67.0,,0.67,55.61000000000001
2020-09-27,81,67.0,,0.67,54.27
2020-09-28,69,67.0,,0.67,46.230000000000004
2020-09-29,66,67.0,,0.67,44.220000000000006
2020-09-30,66,67.0,,0.67,44.220000000000006
2020-10-01,79,68.0,False,0.68,53.720000000000006
2020-10-02,74,68.0,,0.68,50.32
