date,dow jones_unscaled,dow jones_monthly,isPartial,scale,dow jones
2010-01-01,39,3.0,False,0.03,1.17
2010-01-02,17,3.0,,0.03,0.51
2010-01-03,22,3.0,,0.03,0.6599999999999999
2010-01-04,80,3.0,,0.03,2.4
2010-01-05,81,3.0,,0.03,2.4299999999999997
2010-01-06,100,3.0,,0.03,3.0
2010-01-07,95,3.0,,0.03,2.85
2010-01-08,64,3.0,,0.03,1.92
2010-01-09,24,3.0,,0.03,0.72
2010-01-10,9,3.0,,0.03,0.27
2010-01-11,76,3.0,,0.03,2.28
2010-01-12,78,3.0,,0.03,2.34
2010-01-13,86,3.0,,0.03,2.58
2010-01-14,72,3.0,,0.03,2.16
2010-01-15,84,3.0,,0.03,2.52
2010-01-16,12,3.0,,0.03,0.36
2010-01-17,19,3.0,,0.03,0.57
2010-01-18,35,3.0,,0.03,1.05
2010-01-19,62,3.0,,0.03,1.8599999999999999
2010-01-20,88,3.0,,0.03,2.6399999999999997
2010-01-21,98,3.0,,0.03,2.94
2010-01-22,99,3.0,,0.03,2.9699999999999998
2010-01-23,45,3.0,,0.03,1.3499999999999999
2010-01-24,15,3.0,,0.03,0.44999999999999996
2010-01-25,64,3.0,,0.03,1.92
2010-01-26,83,3.0,,0.03,2.4899999999999998
2010-01-27,91,3.0,,0.03,2.73
2010-01-28,60,3.0,,0.03,1.7999999999999998
2010-01-29,64,3.0,,0.03,1.92
2010-01-30,32,3.0,,0.03,0.96
2010-01-31,12,3.0,,0.03,0.36
2010-02-01,56,3.0,False,0.03,1.68
2010-02-02,78,3.0,,0.03,2.34
2010-02-03,64,3.0,,0.03,1.92
2010-02-04,74,3.0,,0.03,2.2199999999999998
2010-02-05,100,3.0,,0.03,3.0
2010-02-06,20,3.0,,0.03,0.6
2010-02-07,13,3.0,,0.03,0.39
2010-02-08,67,3.0,,0.03,2.01
2010-02-09,70,3.0,,0.03,2.1
2010-02-10,65,3.0,,0.03,1.95
2010-02-11,63,3.0,,0.03,1.89
2010-02-12,66,3.0,,0.03,1.98
2010-02-13,21,3.0,,0.03,0.63
2010-02-14,19,3.0,,0.03,0.57
2010-02-15,38,3.0,,0.03,1.14
2010-02-16,64,3.0,,0.03,1.92
2010-02-17,57,3.0,,0.03,1.71
2010-02-18,69,3.0,,0.03,2.07
2010-02-19,61,3.0,,0.03,1.8299999999999998
2010-02-20,23,3.0,,0.03,0.69
2010-02-21,15,3.0,,0.03,0.44999999999999996
2010-02-22,56,3.0,,0.03,1.68
2010-02-23,67,3.0,,0.03,2.01
2010-02-24,57,3.0,,0.03,1.71
2010-02-25,65,3.0,,0.03,1.95
2010-02-26,61,3.0,,0.03,1.8299999999999998
2010-02-27,14,3.0,,0.03,0.42
2010-02-28,7,3.0,,0.03,0.21
2010-03-01,62,3.0,False,0.03,1.8599999999999999
2010-03-02,75,3.0,,0.03,2.25
2010-03-03,74,3.0,,0.03,2.2199999999999998
2010-03-04,69,3.0,,0.03,2.07
2010-03-05,77,3.0,,0.03,2.31
2010-03-06,27,3.0,,0.03,0.8099999999999999
2010-03-07,10,3.0,,0.03,0.3
2010-03-08,75,3.0,,0.03,2.25
2010-03-09,86,3.0,,0.03,2.58
2010-03-10,78,3.0,,0.03,2.34
2010-03-11,67,3.0,,0.03,2.01
2010-03-12,72,3.0,,0.03,2.16
2010-03-13,25,3.0,,0.03,0.75
2010-03-14,18,3.0,,0.03,0.54
2010-03-15,79,3.0,,0.03,2.37
2010-03-16,82,3.0,,0.03,2.46
2010-03-17,85,3.0,,0.03,2.55
2010-03-18,100,3.0,,0.03,3.0
2010-03-19,82,3.0,,0.03,2.46
2010-03-20,20,3.0,,0.03,0.6
2010-03-21,14,3.0,,0.03,0.42
2010-03-22,88,3.0,,0.03,2.6399999999999997
2010-03-23,89,3.0,,0.03,2.67
2010-03-24,89,3.0,,0.03,2.67
2010-03-25,94,3.0,,0.03,2.82
2010-03-26,78,3.0,,0.03,2.34
2010-03-27,29,3.0,,0.03,0.87
2010-03-28,23,3.0,,0.03,0.69
2010-03-29,77,3.0,,0.03,2.31
2010-03-30,78,3.0,,0.03,2.34
2010-03-31,79,3.0,,0.03,2.37
2010-04-01,69,3.0,False,0.03,2.07
2010-04-02,70,3.0,,0.03,2.1
2010-04-03,17,3.0,,0.03,0.51
2010-04-04,20,3.0,,0.03,0.6
2010-04-05,81,3.0,,0.03,2.4299999999999997
2010-04-06,87,3.0,,0.03,2.61
2010-04-07,76,3.0,,0.03,2.28
2010-04-08,70,3.0,,0.03,2.1
2010-04-09,76,3.0,,0.03,2.28
2010-04-10,44,3.0,,0.03,1.3199999999999998
2010-04-11,13,3.0,,0.03,0.39
2010-04-12,96,3.0,,0.03,2.88
2010-04-13,84,3.0,,0.03,2.52
2010-04-14,75,3.0,,0.03,2.25
2010-04-15,80,3.0,,0.03,2.4
2010-04-16,89,3.0,,0.03,2.67
2010-04-17,25,3.0,,0.03,0.75
2010-04-18,12,3.0,,0.03,0.36
2010-04-19,62,3.0,,0.03,1.8599999999999999
2010-04-20,84,3.0,,0.03,2.52
2010-04-21,67,3.0,,0.03,2.01
2010-04-22,79,3.0,,0.03,2.37
2010-04-23,65,3.0,,0.03,1.95
2010-04-24,22,3.0,,0.03,0.6599999999999999
2010-04-25,26,3.0,,0.03,0.78
2010-04-26,59,3.0,,0.03,1.77
2010-04-27,80,3.0,,0.03,2.4
2010-04-28,100,3.0,,0.03,3.0
2010-04-29,88,3.0,,0.03,2.6399999999999997
2010-04-30,66,3.0,,0.03,1.98
2010-05-01,7,5.0,False,0.05,0.35000000000000003
2010-05-02,6,5.0,,0.05,0.30000000000000004
2010-05-03,18,5.0,,0.05,0.9
2010-05-04,34,5.0,,0.05,1.7000000000000002
2010-05-05,38,5.0,,0.05,1.9000000000000001
2010-05-06,100,5.0,,0.05,5.0
2010-05-07,95,5.0,,0.05,4.75
2010-05-08,20,5.0,,0.05,1.0
2010-05-09,11,5.0,,0.05,0.55
2010-05-10,57,5.0,,0.05,2.85
2010-05-11,36,5.0,,0.05,1.8
2010-05-12,38,5.0,,0.05,1.9000000000000001
2010-05-13,36,5.0,,0.05,1.8
2010-05-14,31,5.0,,0.05,1.55
2010-05-15,11,5.0,,0.05,0.55
2010-05-16,12,5.0,,0.05,0.6000000000000001
2010-05-17,39,5.0,,0.05,1.9500000000000002
2010-05-18,27,5.0,,0.05,1.35
2010-05-19,32,5.0,,0.05,1.6
2010-05-20,52,5.0,,0.05,2.6
2010-05-21,58,5.0,,0.05,2.9000000000000004
2010-05-22,11,5.0,,0.05,0.55
2010-05-23,7,5.0,,0.05,0.35000000000000003
2010-05-24,32,5.0,,0.05,1.6
2010-05-25,65,5.0,,0.05,3.25
2010-05-26,39,5.0,,0.05,1.9500000000000002
2010-05-27,39,5.0,,0.05,1.9500000000000002
2010-05-28,30,5.0,,0.05,1.5
2010-05-29,9,5.0,,0.05,0.45
2010-05-30,5,5.0,,0.05,0.25
2010-05-31,6,5.0,,0.05,0.30000000000000004
2010-06-01,77,4.0,False,0.04,3.08
2010-06-02,74,4.0,,0.04,2.96
2010-06-03,83,4.0,,0.04,3.3200000000000003
2010-06-04,73,4.0,,0.04,2.92
2010-06-05,23,4.0,,0.04,0.92
2010-06-06,16,4.0,,0.04,0.64
2010-06-07,96,4.0,,0.04,3.84
2010-06-08,88,4.0,,0.04,3.52
2010-06-09,59,4.0,,0.04,2.36
2010-06-10,93,4.0,,0.04,3.72
2010-06-11,76,4.0,,0.04,3.04
2010-06-12,8,4.0,,0.04,0.32
2010-06-13,13,4.0,,0.04,0.52
2010-06-14,45,4.0,,0.04,1.8
2010-06-15,70,4.0,,0.04,2.8000000000000003
2010-06-16,71,4.0,,0.04,2.84
2010-06-17,69,4.0,,0.04,2.7600000000000002
2010-06-18,60,4.0,,0.04,2.4
2010-06-19,19,4.0,,0.04,0.76
2010-06-20,6,4.0,,0.04,0.24
2010-06-21,65,4.0,,0.04,2.6
2010-06-22,70,4.0,,0.04,2.8000000000000003
2010-06-23,69,4.0,,0.04,2.7600000000000002
2010-06-24,41,4.0,,0.04,1.6400000000000001
2010-06-25,55,4.0,,0.04,2.2
2010-06-26,21,4.0,,0.04,0.84
2010-06-27,14,4.0,,0.04,0.56
2010-06-28,72,4.0,,0.04,2.88
2010-06-29,95,4.0,,0.04,3.8000000000000003
2010-06-30,100,4.0,,0.04,4.0
2010-07-01,100,3.0,False,0.03,3.0
2010-07-02,79,3.0,,0.03,2.37
2010-07-03,26,3.0,,0.03,0.78
2010-07-04,13,3.0,,0.03,0.39
2010-07-05,32,3.0,,0.03,0.96
2010-07-06,90,3.0,,0.03,2.6999999999999997
2010-07-07,72,3.0,,0.03,2.16
2010-07-08,69,3.0,,0.03,2.07
2010-07-09,71,3.0,,0.03,2.13
2010-07-10,22,3.0,,0.03,0.6599999999999999
2010-07-11,7,3.0,,0.03,0.21
2010-07-12,75,3.0,,0.03,2.25
2010-07-13,80,3.0,,0.03,2.4
2010-07-14,63,3.0,,0.03,1.89
2010-07-15,70,3.0,,0.03,2.1
2010-07-16,68,3.0,,0.03,2.04
2010-07-17,16,3.0,,0.03,0.48
2010-07-18,10,3.0,,0.03,0.3
2010-07-19,78,3.0,,0.03,2.34
2010-07-20,73,3.0,,0.03,2.19
2010-07-21,72,3.0,,0.03,2.16
2010-07-22,82,3.0,,0.03,2.46
2010-07-23,76,3.0,,0.03,2.28
2010-07-24,17,3.0,,0.03,0.51
2010-07-25,9,3.0,,0.03,0.27
2010-07-26,66,3.0,,0.03,1.98
2010-07-27,62,3.0,,0.03,1.8599999999999999
2010-07-28,60,3.0,,0.03,1.7999999999999998
2010-07-29,57,3.0,,0.03,1.71
2010-07-30,67,3.0,,0.03,2.01
2010-07-31,15,3.0,,0.03,0.44999999999999996
2010-08-01,9,3.0,False,0.03,0.27
2010-08-02,67,3.0,,0.03,2.01
2010-08-03,95,3.0,,0.03,2.85
2010-08-04,85,3.0,,0.03,2.55
2010-08-05,75,3.0,,0.03,2.25
2010-08-06,81,3.0,,0.03,2.4299999999999997
2010-08-07,36,3.0,,0.03,1.08
2010-08-08,27,3.0,,0.03,0.8099999999999999
2010-08-09,67,3.0,,0.03,2.01
2010-08-10,85,3.0,,0.03,2.55
2010-08-11,95,3.0,,0.03,2.85
2010-08-12,96,3.0,,0.03,2.88
2010-08-13,96,3.0,,0.03,2.88
2010-08-14,44,3.0,,0.03,1.3199999999999998
2010-08-15,13,3.0,,0.03,0.39
2010-08-16,82,3.0,,0.03,2.46
2010-08-17,80,3.0,,0.03,2.4
2010-08-18,90,3.0,,0.03,2.6999999999999997
2010-08-19,82,3.0,,0.03,2.46
2010-08-20,90,3.0,,0.03,2.6999999999999997
2010-08-21,30,3.0,,0.03,0.8999999999999999
2010-08-22,13,3.0,,0.03,0.39
2010-08-23,67,3.0,,0.03,2.01
2010-08-24,85,3.0,,0.03,2.55
2010-08-25,91,3.0,,0.03,2.73
2010-08-26,100,3.0,,0.03,3.0
2010-08-27,76,3.0,,0.03,2.28
2010-08-28,11,3.0,,0.03,0.32999999999999996
2010-08-29,10,3.0,,0.03,0.3
2010-08-30,93,3.0,,0.03,2.79
2010-08-31,91,3.0,,0.03,2.73
2010-09-01,100,3.0,False,0.03,3.0
2010-09-02,68,3.0,,0.03,2.04
2010-09-03,87,3.0,,0.03,2.61
2010-09-04,19,3.0,,0.03,0.57
2010-09-05,17,3.0,,0.03,0.51
2010-09-06,15,3.0,,0.03,0.44999999999999996
2010-09-07,75,3.0,,0.03,2.25
2010-09-08,85,3.0,,0.03,2.55
2010-09-09,71,3.0,,0.03,2.13
2010-09-10,74,3.0,,0.03,2.2199999999999998
2010-09-11,12,3.0,,0.03,0.36
2010-09-12,9,3.0,,0.03,0.27
2010-09-13,71,3.0,,0.03,2.13
2010-09-14,83,3.0,,0.03,2.4899999999999998
2010-09-15,71,3.0,,0.03,2.13
2010-09-16,66,3.0,,0.03,1.98
2010-09-17,68,3.0,,0.03,2.04
2010-09-18,14,3.0,,0.03,0.42
2010-09-19,13,3.0,,0.03,0.39
2010-09-20,69,3.0,,0.03,2.07
2010-09-21,92,3.0,,0.03,2.76
2010-09-22,85,3.0,,0.03,2.55
2010-09-23,70,3.0,,0.03,2.1
2010-09-24,86,3.0,,0.03,2.58
2010-09-25,21,3.0,,0.03,0.63
2010-09-26,15,3.0,,0.03,0.44999999999999996
2010-09-27,84,3.0,,0.03,2.52
2010-09-28,77,3.0,,0.03,2.31
2010-09-29,75,3.0,,0.03,2.25
2010-09-30,72,3.0,,0.03,2.16
2010-10-01,75,3.0,False,0.03,2.25
2010-10-02,11,3.0,,0.03,0.32999999999999996
2010-10-03,7,3.0,,0.03,0.21
2010-10-04,48,3.0,,0.03,1.44
2010-10-05,63,3.0,,0.03,1.89
2010-10-06,90,3.0,,0.03,2.6999999999999997
2010-10-07,78,3.0,,0.03,2.34
2010-10-08,68,3.0,,0.03,2.04
2010-10-09,30,3.0,,0.03,0.8999999999999999
2010-10-10,9,3.0,,0.03,0.27
2010-10-11,62,3.0,,0.03,1.8599999999999999
2010-10-12,53,3.0,,0.03,1.5899999999999999
2010-10-13,87,3.0,,0.03,2.61
2010-10-14,74,3.0,,0.03,2.2199999999999998
2010-10-15,57,3.0,,0.03,1.71
2010-10-16,11,3.0,,0.03,0.32999999999999996
2010-10-17,9,3.0,,0.03,0.27
2010-10-18,66,3.0,,0.03,1.98
2010-10-19,80,3.0,,0.03,2.4
2010-10-20,100,3.0,,0.03,3.0
2010-10-21,68,3.0,,0.03,2.04
2010-10-22,65,3.0,,0.03,1.95
2010-10-23,20,3.0,,0.03,0.6
2010-10-24,7,3.0,,0.03,0.21
2010-10-25,66,3.0,,0.03,1.98
2010-10-26,67,3.0,,0.03,2.01
2010-10-27,69,3.0,,0.03,2.07
2010-10-28,65,3.0,,0.03,1.95
2010-10-29,53,3.0,,0.03,1.5899999999999999
2010-10-30,25,3.0,,0.03,0.75
2010-10-31,28,3.0,,0.03,0.84
2010-11-01,49,3.0,False,0.03,1.47
2010-11-02,81,3.0,,0.03,2.4299999999999997
2010-11-03,88,3.0,,0.03,2.6399999999999997
2010-11-04,100,3.0,,0.03,3.0
2010-11-05,89,3.0,,0.03,2.67
2010-11-06,10,3.0,,0.03,0.3
2010-11-07,13,3.0,,0.03,0.39
2010-11-08,92,3.0,,0.03,2.76
2010-11-09,77,3.0,,0.03,2.31
2010-11-10,76,3.0,,0.03,2.28
2010-11-11,57,3.0,,0.03,1.71
2010-11-12,79,3.0,,0.03,2.37
2010-11-13,15,3.0,,0.03,0.44999999999999996
2010-11-14,13,3.0,,0.03,0.39
2010-11-15,58,3.0,,0.03,1.74
2010-11-16,72,3.0,,0.03,2.16
2010-11-17,90,3.0,,0.03,2.6999999999999997
2010-11-18,73,3.0,,0.03,2.19
2010-11-19,61,3.0,,0.03,1.8299999999999998
2010-11-20,18,3.0,,0.03,0.54
2010-11-21,20,3.0,,0.03,0.6
2010-11-22,69,3.0,,0.03,2.07
2010-11-23,53,3.0,,0.03,1.5899999999999999
2010-11-24,60,3.0,,0.03,1.7999999999999998
2010-11-25,26,3.0,,0.03,0.78
2010-11-26,53,3.0,,0.03,1.5899999999999999
2010-11-27,18,3.0,,0.03,0.54
2010-11-28,3,3.0,,0.03,0.09
2010-11-29,62,3.0,,0.03,1.8599999999999999
2010-11-30,80,3.0,,0.03,2.4
2010-12-01,97,2.0,False,0.02,1.94
2010-12-02,96,2.0,,0.02,1.92
2010-12-03,99,2.0,,0.02,1.98
2010-12-04,29,2.0,,0.02,0.58
2010-12-05,11,2.0,,0.02,0.22
2010-12-06,100,2.0,,0.02,2.0
2010-12-07,93,2.0,,0.02,1.86
2010-12-08,78,2.0,,0.02,1.56
2010-12-09,79,2.0,,0.02,1.58
2010-12-10,80,2.0,,0.02,1.6
2010-12-11,22,2.0,,0.02,0.44
2010-12-12,17,2.0,,0.02,0.34
2010-12-13,78,2.0,,0.02,1.56
2010-12-14,97,2.0,,0.02,1.94
2010-12-15,88,2.0,,0.02,1.76
2010-12-16,92,2.0,,0.02,1.84
2010-12-17,80,2.0,,0.02,1.6
2010-12-18,34,2.0,,0.02,0.68
2010-12-19,18,2.0,,0.02,0.36
2010-12-20,64,2.0,,0.02,1.28
2010-12-21,65,2.0,,0.02,1.3
2010-12-22,90,2.0,,0.02,1.8
2010-12-23,91,2.0,,0.02,1.82
2010-12-24,50,2.0,,0.02,1.0
2010-12-25,12,2.0,,0.02,0.24
2010-12-26,23,2.0,,0.02,0.46
2010-12-27,76,2.0,,0.02,1.52
2010-12-28,68,2.0,,0.02,1.36
2010-12-29,87,2.0,,0.02,1.74
2010-12-30,69,2.0,,0.02,1.3800000000000001
2010-12-31,77,2.0,,0.02,1.54
2011-01-01,49,3.0,False,0.03,1.47
2011-01-02,13,3.0,,0.03,0.39
2011-01-03,89,3.0,,0.03,2.67
2011-01-04,89,3.0,,0.03,2.67
2011-01-05,79,3.0,,0.03,2.37
2011-01-06,81,3.0,,0.03,2.4299999999999997
2011-01-07,74,3.0,,0.03,2.2199999999999998
2011-01-08,34,3.0,,0.03,1.02
2011-01-09,23,3.0,,0.03,0.69
2011-01-10,56,3.0,,0.03,1.68
2011-01-11,70,3.0,,0.03,2.1
2011-01-12,64,3.0,,0.03,1.92
2011-01-13,63,3.0,,0.03,1.89
2011-01-14,90,3.0,,0.03,2.6999999999999997
2011-01-15,27,3.0,,0.03,0.8099999999999999
2011-01-16,15,3.0,,0.03,0.44999999999999996
2011-01-17,39,3.0,,0.03,1.17
2011-01-18,65,3.0,,0.03,1.95
2011-01-19,81,3.0,,0.03,2.4299999999999997
2011-01-20,65,3.0,,0.03,1.95
2011-01-21,91,3.0,,0.03,2.73
2011-01-22,27,3.0,,0.03,0.8099999999999999
2011-01-23,19,3.0,,0.03,0.57
2011-01-24,84,3.0,,0.03,2.52
2011-01-25,70,3.0,,0.03,2.1
2011-01-26,100,3.0,,0.03,3.0
2011-01-27,77,3.0,,0.03,2.31
2011-01-28,87,3.0,,0.03,2.61
2011-01-29,38,3.0,,0.03,1.14
2011-01-30,30,3.0,,0.03,0.8999999999999999
2011-01-31,78,3.0,,0.03,2.34
2011-02-01,94,3.0,False,0.03,2.82
2011-02-02,99,3.0,,0.03,2.9699999999999998
2011-02-03,85,3.0,,0.03,2.55
2011-02-04,75,3.0,,0.03,2.25
2011-02-05,25,3.0,,0.03,0.75
2011-02-06,17,3.0,,0.03,0.51
2011-02-07,82,3.0,,0.03,2.46
2011-02-08,82,3.0,,0.03,2.46
2011-02-09,96,3.0,,0.03,2.88
2011-02-10,83,3.0,,0.03,2.4899999999999998
2011-02-11,88,3.0,,0.03,2.6399999999999997
2011-02-12,39,3.0,,0.03,1.17
2011-02-13,15,3.0,,0.03,0.44999999999999996
2011-02-14,83,3.0,,0.03,2.4899999999999998
2011-02-15,87,3.0,,0.03,2.61
2011-02-16,91,3.0,,0.03,2.73
2011-02-17,72,3.0,,0.03,2.16
2011-02-18,84,3.0,,0.03,2.52
2011-02-19,36,3.0,,0.03,1.08
2011-02-20,21,3.0,,0.03,0.63
2011-02-21,50,3.0,,0.03,1.5
2011-02-22,89,3.0,,0.03,2.67
2011-02-23,95,3.0,,0.03,2.85
2011-02-24,100,3.0,,0.03,3.0
2011-02-25,90,3.0,,0.03,2.6999999999999997
2011-02-26,23,3.0,,0.03,0.69
2011-02-27,14,3.0,,0.03,0.42
2011-02-28,74,3.0,,0.03,2.2199999999999998
2011-03-01,52,3.0,False,0.03,1.56
2011-03-02,66,3.0,,0.03,1.98
2011-03-03,75,3.0,,0.03,2.25
2011-03-04,57,3.0,,0.03,1.71
2011-03-05,16,3.0,,0.03,0.48
2011-03-06,7,3.0,,0.03,0.21
2011-03-07,51,3.0,,0.03,1.53
2011-03-08,49,3.0,,0.03,1.47
2011-03-09,52,3.0,,0.03,1.56
2011-03-10,71,3.0,,0.03,2.13
2011-03-11,79,3.0,,0.03,2.37
2011-03-12,20,3.0,,0.03,0.6
2011-03-13,24,3.0,,0.03,0.72
2011-03-14,61,3.0,,0.03,1.8299999999999998
2011-03-15,99,3.0,,0.03,2.9699999999999998
2011-03-16,94,3.0,,0.03,2.82
2011-03-17,100,3.0,,0.03,3.0
2011-03-18,61,3.0,,0.03,1.8299999999999998
2011-03-19,28,3.0,,0.03,0.84
2011-03-20,15,3.0,,0.03,0.44999999999999996
2011-03-21,55,3.0,,0.03,1.65
2011-03-22,47,3.0,,0.03,1.41
2011-03-23,65,3.0,,0.03,1.95
2011-03-24,61,3.0,,0.03,1.8299999999999998
2011-03-25,45,3.0,,0.03,1.3499999999999999
2011-03-26,13,3.0,,0.03,0.39
2011-03-27,16,3.0,,0.03,0.48
2011-03-28,47,3.0,,0.03,1.41
2011-03-29,59,3.0,,0.03,1.77
2011-03-30,55,3.0,,0.03,1.65
2011-03-31,52,3.0,,0.03,1.56
2011-04-01,85,2.0,False,0.02,1.7
2011-04-02,28,2.0,,0.02,0.56
2011-04-03,17,2.0,,0.02,0.34
2011-04-04,70,2.0,,0.02,1.4000000000000001
2011-04-05,65,2.0,,0.02,1.3
2011-04-06,70,2.0,,0.02,1.4000000000000001
2011-04-07,70,2.0,,0.02,1.4000000000000001
2011-04-08,87,2.0,,0.02,1.74
2011-04-09,21,2.0,,0.02,0.42
2011-04-10,21,2.0,,0.02,0.42
2011-04-11,75,2.0,,0.02,1.5
2011-04-12,81,2.0,,0.02,1.62
2011-04-13,62,2.0,,0.02,1.24
2011-04-14,65,2.0,,0.02,1.3
2011-04-15,77,2.0,,0.02,1.54
2011-04-16,40,2.0,,0.02,0.8
2011-04-17,15,2.0,,0.02,0.3
2011-04-18,85,2.0,,0.02,1.7
2011-04-19,84,2.0,,0.02,1.68
2011-04-20,75,2.0,,0.02,1.5
2011-04-21,100,2.0,,0.02,2.0
2011-04-22,44,2.0,,0.02,0.88
2011-04-23,23,2.0,,0.02,0.46
2011-04-24,7,2.0,,0.02,0.14
2011-04-25,70,2.0,,0.02,1.4000000000000001
2011-04-26,92,2.0,,0.02,1.84
2011-04-27,84,2.0,,0.02,1.68
2011-04-28,79,2.0,,0.02,1.58
2011-04-29,88,2.0,,0.02,1.76
2011-04-30,28,2.0,,0.02,0.56
2011-05-01,16,2.0,False,0.02,0.32
2011-05-02,100,2.0,,0.02,2.0
2011-05-03,90,2.0,,0.02,1.8
2011-05-04,77,2.0,,0.02,1.54
2011-05-05,78,2.0,,0.02,1.56
2011-05-06,79,2.0,,0.02,1.58
2011-05-07,25,2.0,,0.02,0.5
2011-05-08,13,2.0,,0.02,0.26
2011-05-09,76,2.0,,0.02,1.52
2011-05-10,70,2.0,,0.02,1.4000000000000001
2011-05-11,88,2.0,,0.02,1.76
2011-05-12,68,2.0,,0.02,1.36
2011-05-13,77,2.0,,0.02,1.54
2011-05-14,26,2.0,,0.02,0.52
2011-05-15,15,2.0,,0.02,0.3
2011-05-16,67,2.0,,0.02,1.34
2011-05-17,71,2.0,,0.02,1.42
2011-05-18,69,2.0,,0.02,1.3800000000000001
2011-05-19,76,2.0,,0.02,1.52
2011-05-20,55,2.0,,0.02,1.1
2011-05-21,24,2.0,,0.02,0.48
2011-05-22,10,2.0,,0.02,0.2
2011-05-23,70,2.0,,0.02,1.4000000000000001
2011-05-24,79,2.0,,0.02,1.58
2011-05-25,54,2.0,,0.02,1.08
2011-05-26,58,2.0,,0.02,1.16
2011-05-27,60,2.0,,0.02,1.2
2011-05-28,19,2.0,,0.02,0.38
2011-05-29,14,2.0,,0.02,0.28
2011-05-30,14,2.0,,0.02,0.28
2011-05-31,54,2.0,,0.02,1.08
2011-06-01,85,3.0,False,0.03,2.55
2011-06-02,100,3.0,,0.03,3.0
2011-06-03,78,3.0,,0.03,2.34
2011-06-04,31,3.0,,0.03,0.9299999999999999
2011-06-05,14,3.0,,0.03,0.42
2011-06-06,81,3.0,,0.03,2.4299999999999997
2011-06-07,70,3.0,,0.03,2.1
2011-06-08,89,3.0,,0.03,2.67
2011-06-09,71,3.0,,0.03,2.13
2011-06-10,81,3.0,,0.03,2.4299999999999997
2011-06-11,33,3.0,,0.03,0.99
2011-06-12,16,3.0,,0.03,0.48
2011-06-13,71,3.0,,0.03,2.13
2011-06-14,93,3.0,,0.03,2.79
2011-06-15,100,3.0,,0.03,3.0
2011-06-16,75,3.0,,0.03,2.25
2011-06-17,87,3.0,,0.03,2.61
2011-06-18,19,3.0,,0.03,0.57
2011-06-19,10,3.0,,0.03,0.3
2011-06-20,66,3.0,,0.03,1.98
2011-06-21,59,3.0,,0.03,1.77
2011-06-22,84,3.0,,0.03,2.52
2011-06-23,83,3.0,,0.03,2.4899999999999998
2011-06-24,79,3.0,,0.03,2.37
2011-06-25,23,3.0,,0.03,0.69
2011-06-26,6,3.0,,0.03,0.18
2011-06-27,60,3.0,,0.03,1.7999999999999998
2011-06-28,67,3.0,,0.03,2.01
2011-06-29,59,3.0,,0.03,1.77
2011-06-30,81,3.0,,0.03,2.4299999999999997
2011-07-01,60,3.0,False,0.03,1.7999999999999998
2011-07-02,22,3.0,,0.03,0.6599999999999999
2011-07-03,24,3.0,,0.03,0.72
2011-07-04,11,3.0,,0.03,0.32999999999999996
2011-07-05,55,3.0,,0.03,1.65
2011-07-06,56,3.0,,0.03,1.68
2011-07-07,62,3.0,,0.03,1.8599999999999999
2011-07-08,72,3.0,,0.03,2.16
2011-07-09,18,3.0,,0.03,0.54
2011-07-10,16,3.0,,0.03,0.48
2011-07-11,68,3.0,,0.03,2.04
2011-07-12,63,3.0,,0.03,1.89
2011-07-13,66,3.0,,0.03,1.98
2011-07-14,67,3.0,,0.03,2.01
2011-07-15,87,3.0,,0.03,2.61
2011-07-16,28,3.0,,0.03,0.84
2011-07-17,17,3.0,,0.03,0.51
2011-07-18,61,3.0,,0.03,1.8299999999999998
2011-07-19,68,3.0,,0.03,2.04
2011-07-20,69,3.0,,0.03,2.07
2011-07-21,75,3.0,,0.03,2.25
2011-07-22,61,3.0,,0.03,1.8299999999999998
2011-07-23,24,3.0,,0.03,0.72
2011-07-24,16,3.0,,0.03,0.48
2011-07-25,74,3.0,,0.03,2.2199999999999998
2011-07-26,77,3.0,,0.03,2.31
2011-07-27,58,3.0,,0.03,1.74
2011-07-28,84,3.0,,0.03,2.52
2011-07-29,100,3.0,,0.03,3.0
2011-07-30,29,3.0,,0.03,0.87
2011-07-31,19,3.0,,0.03,0.57
2011-08-01,15,11.0,False,0.11,1.65
2011-08-02,18,11.0,,0.11,1.98
2011-08-03,20,11.0,,0.11,2.2
2011-08-04,51,11.0,,0.11,5.61
2011-08-05,62,11.0,,0.11,6.82
2011-08-06,13,11.0,,0.11,1.43
2011-08-07,6,11.0,,0.11,0.66
2011-08-08,100,11.0,,0.11,11.0
2011-08-09,95,11.0,,0.11,10.45
2011-08-10,74,11.0,,0.11,8.14
2011-08-11,67,11.0,,0.11,7.37
2011-08-12,48,11.0,,0.11,5.28
2011-08-13,11,11.0,,0.11,1.21
2011-08-14,6,11.0,,0.11,0.66
2011-08-15,26,11.0,,0.11,2.86
2011-08-16,23,11.0,,0.11,2.53
2011-08-17,24,11.0,,0.11,2.64
2011-08-18,44,11.0,,0.11,4.84
2011-08-19,41,11.0,,0.11,4.51
2011-08-20,9,11.0,,0.11,0.99
2011-08-21,6,11.0,,0.11,0.66
2011-08-22,25,11.0,,0.11,2.75
2011-08-23,25,11.0,,0.11,2.75
2011-08-24,20,11.0,,0.11,2.2
2011-08-25,20,11.0,,0.11,2.2
2011-08-26,19,11.0,,0.11,2.09
2011-08-27,5,11.0,,0.11,0.55
2011-08-28,2,11.0,,0.11,0.22
2011-08-29,17,11.0,,0.11,1.87
2011-08-30,16,11.0,,0.11,1.76
