date,restaurant_unscaled,restaurant_monthly,isPartial,scale,restaurant
2016-11-16,64,72.0,,0.72,46.08
2016-11-17,64,72.0,,0.72,46.08
2016-11-18,72,72.0,,0.72,51.839999999999996
2016-11-19,94,72.0,,0.72,67.67999999999999
2016-11-20,83,72.0,,0.72,59.76
2016-11-21,61,72.0,,0.72,43.92
2016-11-22,63,72.0,,0.72,45.36
2016-11-23,68,72.0,,0.72,48.96
2016-11-24,66,72.0,,0.72,47.519999999999996
2016-11-25,64,72.0,,0.72,46.08
2016-11-26,79,72.0,,0.72,56.879999999999995
2016-11-27,74,72.0,,0.72,53.28
2016-11-28,50,72.0,,0.72,36.0
2016-11-29,54,72.0,,0.72,38.879999999999995
2016-11-30,60,72.0,,0.72,43.199999999999996
2016-12-01,59,80.0,False,0.8,47.2
2016-12-02,72,80.0,,0.8,57.6
2016-12-03,89,80.0,,0.8,71.2
2016-12-04,78,80.0,,0.8,62.400000000000006
2016-12-05,59,80.0,,0.8,47.2
2016-12-06,60,80.0,,0.8,48.0
2016-12-07,63,80.0,,0.8,50.400000000000006
2016-12-08,62,80.0,,0.8,49.6
2016-12-09,68,80.0,,0.8,54.400000000000006
2016-12-10,85,80.0,,0.8,68.0
2016-12-11,77,80.0,,0.8,61.6
2016-12-12,59,80.0,,0.8,47.2
2016-12-13,59,80.0,,0.8,47.2
2016-12-14,60,80.0,,0.8,48.0
2016-12-15,64,80.0,,0.8,51.2
2016-12-16,71,80.0,,0.8,56.800000000000004
2016-12-17,87,80.0,,0.8,69.60000000000001
2016-12-18,83,80.0,,0.8,66.4
2016-12-19,66,80.0,,0.8,52.800000000000004
2016-12-20,73,80.0,,0.8,58.400000000000006
2016-12-21,73,80.0,,0.8,58.400000000000006
2016-12-22,75,80.0,,0.8,60.0
2016-12-23,81,80.0,,0.8,64.8
2016-12-24,85,80.0,,0.8,68.0
2016-12-25,83,80.0,,0.8,66.4
2016-12-26,85,80.0,,0.8,68.0
2016-12-27,78,80.0,,0.8,62.400000000000006
2016-12-28,83,80.0,,0.8,66.4
2016-12-29,87,80.0,,0.8,69.60000000000001
2016-12-30,94,80.0,,0.8,75.2
2016-12-31,100,80.0,,0.8,80.0
2017-01-01,86,82.0,False,0.82,70.52
2017-01-02,68,82.0,,0.82,55.76
2017-01-03,53,82.0,,0.82,43.46
2017-01-04,54,82.0,,0.82,44.279999999999994
2017-01-05,61,82.0,,0.82,50.019999999999996
2017-01-06,67,82.0,,0.82,54.94
2017-01-07,80,82.0,,0.82,65.6
2017-01-08,69,82.0,,0.82,56.58
2017-01-09,53,82.0,,0.82,43.46
2017-01-10,56,82.0,,0.82,45.919999999999995
2017-01-11,58,82.0,,0.82,47.559999999999995
2017-01-12,59,82.0,,0.82,48.379999999999995
2017-01-13,70,82.0,,0.82,57.4
2017-01-14,88,82.0,,0.82,72.16
2017-01-15,80,82.0,,0.82,65.6
2017-01-16,67,82.0,,0.82,54.94
2017-01-17,56,82.0,,0.82,45.919999999999995
2017-01-18,59,82.0,,0.82,48.379999999999995
2017-01-19,64,82.0,,0.82,52.48
2017-01-20,67,82.0,,0.82,54.94
2017-01-21,91,82.0,,0.82,74.61999999999999
2017-01-22,75,82.0,,0.82,61.49999999999999
2017-01-23,57,82.0,,0.82,46.739999999999995
2017-01-24,58,82.0,,0.82,47.559999999999995
2017-01-25,60,82.0,,0.82,49.199999999999996
2017-01-26,63,82.0,,0.82,51.66
2017-01-27,77,82.0,,0.82,63.13999999999999
2017-01-28,100,82.0,,0.82,82.0
2017-01-29,81,82.0,,0.82,66.42
2017-01-30,58,82.0,,0.82,47.559999999999995
2017-01-31,56,82.0,,0.82,45.919999999999995
2017-02-01,61,84.0,False,0.84,51.239999999999995
2017-02-02,64,84.0,,0.84,53.76
2017-02-03,74,84.0,,0.84,62.16
2017-02-04,95,84.0,,0.84,79.8
2017-02-05,71,84.0,,0.84,59.64
2017-02-06,51,84.0,,0.84,42.839999999999996
2017-02-07,55,84.0,,0.84,46.199999999999996
2017-02-08,58,84.0,,0.84,48.72
2017-02-09,59,84.0,,0.84,49.559999999999995
2017-02-10,74,84.0,,0.84,62.16
2017-02-11,96,84.0,,0.84,80.64
2017-02-12,88,84.0,,0.84,73.92
2017-02-13,62,84.0,,0.84,52.08
2017-02-14,77,84.0,,0.84,64.67999999999999
2017-02-15,69,84.0,,0.84,57.96
2017-02-16,65,84.0,,0.84,54.6
2017-02-17,74,84.0,,0.84,62.16
2017-02-18,100,84.0,,0.84,84.0
2017-02-19,95,84.0,,0.84,79.8
2017-02-20,68,84.0,,0.84,57.12
2017-02-21,58,84.0,,0.84,48.72
2017-02-22,63,84.0,,0.84,52.919999999999995
2017-02-23,62,84.0,,0.84,52.08
2017-02-24,73,84.0,,0.84,61.32
2017-02-25,96,84.0,,0.84,80.64
2017-02-26,85,84.0,,0.84,71.39999999999999
2017-02-27,56,84.0,,0.84,47.04
2017-02-28,56,84.0,,0.84,47.04
2017-03-01,60,79.0,False,0.79,47.400000000000006
2017-03-02,64,79.0,,0.79,50.56
2017-03-03,77,79.0,,0.79,60.830000000000005
2017-03-04,100,79.0,,0.79,79.0
2017-03-05,95,79.0,,0.79,75.05
2017-03-06,64,79.0,,0.79,50.56
2017-03-07,64,79.0,,0.79,50.56
2017-03-08,65,79.0,,0.79,51.35
2017-03-09,70,79.0,,0.79,55.300000000000004
2017-03-10,75,79.0,,0.79,59.25
2017-03-11,100,79.0,,0.79,79.0
2017-03-12,95,79.0,,0.79,75.05
2017-03-13,61,79.0,,0.79,48.190000000000005
2017-03-14,59,79.0,,0.79,46.61
2017-03-15,62,79.0,,0.79,48.980000000000004
2017-03-16,68,79.0,,0.79,53.72
2017-03-17,78,79.0,,0.79,61.620000000000005
2017-03-18,97,79.0,,0.79,76.63000000000001
2017-03-19,90,79.0,,0.79,71.10000000000001
2017-03-20,62,79.0,,0.79,48.980000000000004
2017-03-21,62,79.0,,0.79,48.980000000000004
2017-03-22,64,79.0,,0.79,50.56
2017-03-23,67,79.0,,0.79,52.93
2017-03-24,82,79.0,,0.79,64.78
2017-03-25,99,79.0,,0.79,78.21000000000001
2017-03-26,93,79.0,,0.79,73.47
2017-03-27,64,79.0,,0.79,50.56
2017-03-28,65,79.0,,0.79,51.35
2017-03-29,63,79.0,,0.79,49.77
2017-03-30,68,79.0,,0.79,53.72
2017-03-31,77,79.0,,0.79,60.830000000000005
2017-04-01,97,88.0,False,0.88,85.36
2017-04-02,90,88.0,,0.88,79.2
2017-04-03,62,88.0,,0.88,54.56
2017-04-04,61,88.0,,0.88,53.68
2017-04-05,64,88.0,,0.88,56.32
2017-04-06,68,88.0,,0.88,59.84
2017-04-07,77,88.0,,0.88,67.76
2017-04-08,100,88.0,,0.88,88.0
2017-04-09,94,88.0,,0.88,82.72
2017-04-10,64,88.0,,0.88,56.32
2017-04-11,63,88.0,,0.88,55.44
2017-04-12,65,88.0,,0.88,57.2
2017-04-13,68,88.0,,0.88,59.84
2017-04-14,83,88.0,,0.88,73.04
2017-04-15,98,88.0,,0.88,86.24
2017-04-16,94,88.0,,0.88,82.72
2017-04-17,62,88.0,,0.88,54.56
2017-04-18,61,88.0,,0.88,53.68
2017-04-19,63,88.0,,0.88,55.44
2017-04-20,66,88.0,,0.88,58.08
2017-04-21,78,88.0,,0.88,68.64
2017-04-22,100,88.0,,0.88,88.0
2017-04-23,88,88.0,,0.88,77.44
2017-04-24,62,88.0,,0.88,54.56
2017-04-25,65,88.0,,0.88,57.2
2017-04-26,64,88.0,,0.88,56.32
2017-04-27,65,88.0,,0.88,57.2
2017-04-28,75,88.0,,0.88,66.0
2017-04-29,99,88.0,,0.88,87.12
2017-04-30,90,88.0,,0.88,79.2
2017-05-01,50,89.0,False,0.89,44.5
2017-05-02,51,89.0,,0.89,45.39
2017-05-03,51,89.0,,0.89,45.39
2017-05-04,54,89.0,,0.89,48.06
2017-05-05,69,89.0,,0.89,61.410000000000004
2017-05-06,82,89.0,,0.89,72.98
2017-05-07,76,89.0,,0.89,67.64
2017-05-08,53,89.0,,0.89,47.17
2017-05-09,54,89.0,,0.89,48.06
2017-05-10,57,89.0,,0.89,50.730000000000004
2017-05-11,58,89.0,,0.89,51.62
2017-05-12,66,89.0,,0.89,58.74
2017-05-13,94,89.0,,0.89,83.66
2017-05-14,100,89.0,,0.89,89.0
2017-05-15,54,89.0,,0.89,48.06
2017-05-16,51,89.0,,0.89,45.39
2017-05-17,51,89.0,,0.89,45.39
2017-05-18,53,89.0,,0.89,47.17
2017-05-19,62,89.0,,0.89,55.18
2017-05-20,81,89.0,,0.89,72.09
2017-05-21,75,89.0,,0.89,66.75
2017-05-22,50,89.0,,0.89,44.5
2017-05-23,50,89.0,,0.89,44.5
2017-05-24,52,89.0,,0.89,46.28
2017-05-25,55,89.0,,0.89,48.95
2017-05-26,63,89.0,,0.89,56.07
2017-05-27,80,89.0,,0.89,71.2
2017-05-28,82,89.0,,0.89,72.98
2017-05-29,71,89.0,,0.89,63.19
2017-05-30,52,89.0,,0.89,46.28
2017-05-31,49,89.0,,0.89,43.61
2017-06-01,60,91.0,False,0.91,54.6
2017-06-02,67,91.0,,0.91,60.97
2017-06-03,88,91.0,,0.91,80.08
2017-06-04,81,91.0,,0.91,73.71000000000001
2017-06-05,59,91.0,,0.91,53.690000000000005
2017-06-06,59,91.0,,0.91,53.690000000000005
2017-06-07,61,91.0,,0.91,55.510000000000005
2017-06-08,65,91.0,,0.91,59.15
2017-06-09,75,91.0,,0.91,68.25
2017-06-10,87,91.0,,0.91,79.17
2017-06-11,83,91.0,,0.91,75.53
2017-06-12,60,91.0,,0.91,54.6
2017-06-13,61,91.0,,0.91,55.510000000000005
2017-06-14,62,91.0,,0.91,56.42
2017-06-15,67,91.0,,0.91,60.97
2017-06-16,78,91.0,,0.91,70.98
2017-06-17,94,91.0,,0.91,85.54
2017-06-18,100,91.0,,0.91,91.0
2017-06-19,63,91.0,,0.91,57.330000000000005
2017-06-20,62,91.0,,0.91,56.42
2017-06-21,63,91.0,,0.91,57.330000000000005
2017-06-22,66,91.0,,0.91,60.06
2017-06-23,74,91.0,,0.91,67.34
2017-06-24,90,91.0,,0.91,81.9
2017-06-25,87,91.0,,0.91,79.17
2017-06-26,64,91.0,,0.91,58.24
2017-06-27,66,91.0,,0.91,60.06
2017-06-28,63,91.0,,0.91,57.330000000000005
2017-06-29,65,91.0,,0.91,59.15
2017-06-30,74,91.0,,0.91,67.34
2017-07-01,91,98.0,False,0.98,89.17999999999999
2017-07-02,97,98.0,,0.98,95.06
2017-07-03,78,98.0,,0.98,76.44
2017-07-04,82,98.0,,0.98,80.36
2017-07-05,66,98.0,,0.98,64.67999999999999
2017-07-06,69,98.0,,0.98,67.62
2017-07-07,78,98.0,,0.98,76.44
2017-07-08,95,98.0,,0.98,93.1
2017-07-09,91,98.0,,0.98,89.17999999999999
2017-07-10,67,98.0,,0.98,65.66
2017-07-11,66,98.0,,0.98,64.67999999999999
2017-07-12,69,98.0,,0.98,67.62
2017-07-13,70,98.0,,0.98,68.6
2017-07-14,80,98.0,,0.98,78.4
2017-07-15,95,98.0,,0.98,93.1
2017-07-16,92,98.0,,0.98,90.16
2017-07-17,69,98.0,,0.98,67.62
2017-07-18,68,98.0,,0.98,66.64
2017-07-19,70,98.0,,0.98,68.6
2017-07-20,71,98.0,,0.98,69.58
2017-07-21,80,98.0,,0.98,78.4
2017-07-22,100,98.0,,0.98,98.0
2017-07-23,92,98.0,,0.98,90.16
2017-07-24,70,98.0,,0.98,68.6
2017-07-25,71,98.0,,0.98,69.58
2017-07-26,70,98.0,,0.98,68.6
2017-07-27,72,98.0,,0.98,70.56
2017-07-28,82,98.0,,0.98,80.36
2017-07-29,98,98.0,,0.98,96.03999999999999
2017-07-30,95,98.0,,0.98,93.1
2017-07-31,67,98.0,,0.98,65.66
2017-08-01,68,91.0,False,0.91,61.88
2017-08-02,72,91.0,,0.91,65.52
2017-08-03,73,91.0,,0.91,66.43
2017-08-04,83,91.0,,0.91,75.53
2017-08-05,100,91.0,,0.91,91.0
2017-08-06,93,91.0,,0.91,84.63000000000001
2017-08-07,67,91.0,,0.91,60.97
2017-08-08,70,91.0,,0.91,63.7
2017-08-09,71,91.0,,0.91,64.61
2017-08-10,72,91.0,,0.91,65.52
2017-08-11,81,91.0,,0.91,73.71000000000001
2017-08-12,95,91.0,,0.91,86.45
2017-08-13,90,91.0,,0.91,81.9
2017-08-14,66,91.0,,0.91,60.06
2017-08-15,66,91.0,,0.91,60.06
2017-08-16,67,91.0,,0.91,60.97
2017-08-17,71,91.0,,0.91,64.61
2017-08-18,75,91.0,,0.91,68.25
2017-08-19,94,91.0,,0.91,85.54
2017-08-20,88,91.0,,0.91,80.08
2017-08-21,58,91.0,,0.91,52.78
2017-08-22,63,91.0,,0.91,57.330000000000005
2017-08-23,63,91.0,,0.91,57.330000000000005
2017-08-24,65,91.0,,0.91,59.15
2017-08-25,72,91.0,,0.91,65.52
2017-08-26,84,91.0,,0.91,76.44
2017-08-27,75,91.0,,0.91,68.25
2017-08-28,55,91.0,,0.91,50.050000000000004
2017-08-29,57,91.0,,0.91,51.870000000000005
2017-08-30,57,91.0,,0.91,51.870000000000005
2017-08-31,60,91.0,,0.91,54.6
2017-09-01,78,81.0,False,0.81,63.18000000000001
2017-09-02,95,81.0,,0.81,76.95
2017-09-03,92,81.0,,0.81,74.52000000000001
2017-09-04,83,81.0,,0.81,67.23
2017-09-05,53,81.0,,0.81,42.93
2017-09-06,54,81.0,,0.81,43.74
2017-09-07,56,81.0,,0.81,45.36
2017-09-08,67,81.0,,0.81,54.27
2017-09-09,82,81.0,,0.81,66.42
2017-09-10,72,81.0,,0.81,58.32000000000001
2017-09-11,57,81.0,,0.81,46.17
2017-09-12,60,81.0,,0.81,48.6
2017-09-13,62,81.0,,0.81,50.220000000000006
2017-09-14,64,81.0,,0.81,51.84
2017-09-15,75,81.0,,0.81,60.75000000000001
2017-09-16,99,81.0,,0.81,80.19000000000001
2017-09-17,85,81.0,,0.81,68.85000000000001
2017-09-18,58,81.0,,0.81,46.980000000000004
2017-09-19,59,81.0,,0.81,47.790000000000006
2017-09-20,59,81.0,,0.81,47.790000000000006
2017-09-21,64,81.0,,0.81,51.84
2017-09-22,78,81.0,,0.81,63.18000000000001
2017-09-23,98,81.0,,0.81,79.38000000000001
2017-09-24,83,81.0,,0.81,67.23
2017-09-25,60,81.0,,0.81,48.6
2017-09-26,60,81.0,,0.81,48.6
2017-09-27,60,81.0,,0.81,48.6
2017-09-28,60,81.0,,0.81,48.6
2017-09-29,76,81.0,,0.81,61.56
2017-09-30,100,81.0,,0.81,81.0
2017-10-01,85,82.0,False,0.82,69.7
2017-10-02,55,82.0,,0.82,45.099999999999994
2017-10-03,57,82.0,,0.82,46.739999999999995
2017-10-04,60,82.0,,0.82,49.199999999999996
2017-10-05,63,82.0,,0.82,51.66
2017-10-06,73,82.0,,0.82,59.86
2017-10-07,97,82.0,,0.82,79.53999999999999
2017-10-08,90,82.0,,0.82,73.8
2017-10-09,63,82.0,,0.82,51.66
2017-10-10,62,82.0,,0.82,50.839999999999996
2017-10-11,61,82.0,,0.82,50.019999999999996
2017-10-12,65,82.0,,0.82,53.3
2017-10-13,76,82.0,,0.82,62.31999999999999
2017-10-14,100,82.0,,0.82,82.0
2017-10-15,84,82.0,,0.82,68.88
2017-10-16,63,82.0,,0.82,51.66
2017-10-17,61,82.0,,0.82,50.019999999999996
2017-10-18,63,82.0,,0.82,51.66
2017-10-19,66,82.0,,0.82,54.12
2017-10-20,77,82.0,,0.82,63.13999999999999
2017-10-21,97,82.0,,0.82,79.53999999999999
2017-10-22,83,82.0,,0.82,68.06
2017-10-23,60,82.0,,0.82,49.199999999999996
2017-10-24,61,82.0,,0.82,50.019999999999996
2017-10-25,60,82.0,,0.82,49.199999999999996
2017-10-26,63,82.0,,0.82,51.66
2017-10-27,73,82.0,,0.82,59.86
2017-10-28,93,82.0,,0.82,76.25999999999999
2017-10-29,82,82.0,,0.82,67.24
2017-10-30,55,82.0,,0.82,45.099999999999994
2017-10-31,52,82.0,,0.82,42.64
2017-11-01,60,79.0,False,0.79,47.400000000000006
2017-11-02,66,79.0,,0.79,52.14
2017-11-03,77,79.0,,0.79,60.830000000000005
2017-11-04,99,79.0,,0.79,78.21000000000001
2017-11-05,85,79.0,,0.79,67.15
2017-11-06,60,79.0,,0.79,47.400000000000006
2017-11-07,62,79.0,,0.79,48.980000000000004
2017-11-08,63,79.0,,0.79,49.77
2017-11-09,67,79.0,,0.79,52.93
2017-11-10,82,79.0,,0.79,64.78
2017-11-11,100,79.0,,0.79,79.0
2017-11-12,87,79.0,,0.79,68.73
2017-11-13,60,79.0,,0.79,47.400000000000006
2017-11-14,60,79.0,,0.79,47.400000000000006
2017-11-15,61,79.0,,0.79,48.190000000000005
2017-11-16,64,79.0,,0.79,50.56
2017-11-17,74,79.0,,0.79,58.46
2017-11-18,94,79.0,,0.79,74.26
2017-11-19,88,79.0,,0.79,69.52000000000001
2017-11-20,61,79.0,,0.79,48.190000000000005
2017-11-21,65,79.0,,0.79,51.35
2017-11-22,70,79.0,,0.79,55.300000000000004
2017-11-23,72,79.0,,0.79,56.88
2017-11-24,69,79.0,,0.79,54.510000000000005
2017-11-25,78,79.0,,0.79,61.620000000000005
2017-11-26,77,79.0,,0.79,60.830000000000005
2017-11-27,50,79.0,,0.79,39.5
2017-11-28,55,79.0,,0.79,43.45
2017-11-29,57,79.0,,0.79,45.03
2017-11-30,61,79.0,,0.79,48.190000000000005
2017-12-01,68,86.0,False,0.86,58.48
2017-12-02,89,86.0,,0.86,76.53999999999999
2017-12-03,82,86.0,,0.86,70.52
2017-12-04,58,86.0,,0.86,49.88
2017-12-05,60,86.0,,0.86,51.6
2017-12-06,58,86.0,,0.86,49.88
2017-12-07,64,86.0,,0.86,55.04
2017-12-08,72,86.0,,0.86,61.92
2017-12-09,89,86.0,,0.86,76.53999999999999
2017-12-10,80,86.0,,0.86,68.8
2017-12-11,59,86.0,,0.86,50.74
2017-12-12,61,86.0,,0.86,52.46
2017-12-13,62,86.0,,0.86,53.32
2017-12-14,65,86.0,,0.86,55.9
2017-12-15,72,86.0,,0.86,61.92
2017-12-16,94,86.0,,0.86,80.84
2017-12-17,84,86.0,,0.86,72.24
2017-12-18,65,86.0,,0.86,55.9
2017-12-19,67,86.0,,0.86,57.62
2017-12-20,69,86.0,,0.86,59.339999999999996
2017-12-21,74,86.0,,0.86,63.64
2017-12-22,80,86.0,,0.86,68.8
2017-12-23,91,86.0,,0.86,78.26
2017-12-24,88,86.0,,0.86,75.67999999999999
2017-12-25,81,86.0,,0.86,69.66
2017-12-26,80,86.0,,0.86,68.8
2017-12-27,80,86.0,,0.86,68.8
2017-12-28,82,86.0,,0.86,70.52
2017-12-29,97,86.0,,0.86,83.42
2017-12-30,100,86.0,,0.86,86.0
2017-12-31,96,86.0,,0.86,82.56
2018-01-01,82,83.0,False,0.83,68.06
2018-01-02,58,83.0,,0.83,48.14
2018-01-03,56,83.0,,0.83,46.48
2018-01-04,58,83.0,,0.83,48.14
2018-01-05,66,83.0,,0.83,54.779999999999994
2018-01-06,85,83.0,,0.83,70.55
2018-01-07,78,83.0,,0.83,64.74
2018-01-08,54,83.0,,0.83,44.82
2018-01-09,56,83.0,,0.83,46.48
2018-01-10,62,83.0,,0.83,51.46
2018-01-11,62,83.0,,0.83,51.46
2018-01-12,71,83.0,,0.83,58.93
2018-01-13,91,83.0,,0.83,75.53
2018-01-14,87,83.0,,0.83,72.21
2018-01-15,68,83.0,,0.83,56.44
2018-01-16,55,83.0,,0.83,45.65
2018-01-17,58,83.0,,0.83,48.14
2018-01-18,63,83.0,,0.83,52.29
2018-01-19,76,83.0,,0.83,63.08
2018-01-20,96,83.0,,0.83,79.67999999999999
2018-01-21,80,83.0,,0.83,66.39999999999999
2018-01-22,58,83.0,,0.83,48.14
2018-01-23,62,83.0,,0.83,51.46
2018-01-24,65,83.0,,0.83,53.949999999999996
2018-01-25,66,83.0,,0.83,54.779999999999994
2018-01-26,78,83.0,,0.83,64.74
2018-01-27,100,83.0,,0.83,83.0
2018-01-28,91,83.0,,0.83,75.53
2018-01-29,57,83.0,,0.83,47.309999999999995
2018-01-30,58,83.0,,0.83,48.14
2018-01-31,58,83.0,,0.83,48.14
2018-02-01,62,84.0,False,0.84,52.08
2018-02-02,72,84.0,,0.84,60.48
2018-02-03,93,84.0,,0.84,78.11999999999999
2018-02-04,73,84.0,,0.84,61.32
2018-02-05,51,84.0,,0.84,42.839999999999996
2018-02-06,57,84.0,,0.84,47.879999999999995
2018-02-07,58,84.0,,0.84,48.72
2018-02-08,62,84.0,,0.84,52.08
2018-02-09,71,84.0,,0.84,59.64
2018-02-10,93,84.0,,0.84,78.11999999999999
2018-02-11,86,84.0,,0.84,72.24
2018-02-12,63,84.0,,0.84,52.919999999999995
2018-02-13,67,84.0,,0.84,56.28
2018-02-14,80,84.0,,0.84,67.2
2018-02-15,72,84.0,,0.84,60.48
2018-02-16,75,84.0,,0.84,63.0
2018-02-17,100,84.0,,0.84,84.0
2018-02-18,95,84.0,,0.84,79.8
2018-02-19,66,84.0,,0.84,55.44
2018-02-20,60,84.0,,0.84,50.4
2018-02-21,59,84.0,,0.84,49.559999999999995
2018-02-22,62,84.0,,0.84,52.08
2018-02-23,74,84.0,,0.84,62.16
2018-02-24,95,84.0,,0.84,79.8
2018-02-25,89,84.0,,0.84,74.75999999999999
2018-02-26,57,84.0,,0.84,47.879999999999995
2018-02-27,58,84.0,,0.84,48.72
2018-02-28,60,84.0,,0.84,50.4
2018-03-01,58,88.0,False,0.88,51.04
2018-03-02,68,88.0,,0.88,59.84
2018-03-03,94,88.0,,0.88,82.72
2018-03-04,88,88.0,,0.88,77.44
2018-03-05,56,88.0,,0.88,49.28
2018-03-06,55,88.0,,0.88,48.4
2018-03-07,55,88.0,,0.88,48.4
2018-03-08,62,88.0,,0.88,54.56
2018-03-09,74,88.0,,0.88,65.12
2018-03-10,100,88.0,,0.88,88.0
2018-03-11,86,88.0,,0.88,75.68
2018-03-12,59,88.0,,0.88,51.92
2018-03-13,57,88.0,,0.88,50.160000000000004
2018-03-14,59,88.0,,0.88,51.92
2018-03-15,62,88.0,,0.88,54.56
2018-03-16,75,88.0,,0.88,66.0
2018-03-17,94,88.0,,0.88,82.72
2018-03-18,86,88.0,,0.88,75.68
2018-03-19,58,88.0,,0.88,51.04
2018-03-20,56,88.0,,0.88,49.28
2018-03-21,56,88.0,,0.88,49.28
2018-03-22,61,88.0,,0.88,53.68
2018-03-23,74,88.0,,0.88,65.12
2018-03-24,96,88.0,,0.88,84.48
2018-03-25,88,88.0,,0.88,77.44
2018-03-26,63,88.0,,0.88,55.44
2018-03-27,62,88.0,,0.88,54.56
2018-03-28,66,88.0,,0.88,58.08
2018-03-29,67,88.0,,0.88,58.96
2018-03-30,82,88.0,,0.88,72.16
2018-03-31,94,88.0,,0.88,82.72
2018-04-01,95,86.0,False,0.86,81.7
2018-04-02,63,86.0,,0.86,54.18
2018-04-03,63,86.0,,0.86,54.18
2018-04-04,64,86.0,,0.86,55.04
2018-04-05,68,86.0,,0.86,58.48
2018-04-06,79,86.0,,0.86,67.94
2018-04-07,98,86.0,,0.86,84.28
2018-04-08,87,86.0,,0.86,74.82
2018-04-09,60,86.0,,0.86,51.6
2018-04-10,60,86.0,,0.86,51.6
2018-04-11,61,86.0,,0.86,52.46
2018-04-12,61,86.0,,0.86,52.46
2018-04-13,75,86.0,,0.86,64.5
2018-04-14,97,86.0,,0.86,83.42
2018-04-15,87,86.0,,0.86,74.82
2018-04-16,60,86.0,,0.86,51.6
2018-04-17,60,86.0,,0.86,51.6
2018-04-18,62,86.0,,0.86,53.32
2018-04-19,65,86.0,,0.86,55.9
2018-04-20,79,86.0,,0.86,67.94
2018-04-21,100,86.0,,0.86,86.0
2018-04-22,90,86.0,,0.86,77.4
2018-04-23,61,86.0,,0.86,52.46
2018-04-24,60,86.0,,0.86,51.6
2018-04-25,61,86.0,,0.86,52.46
2018-04-26,64,86.0,,0.86,55.04
2018-04-27,73,86.0,,0.86,62.78
2018-04-28,100,86.0,,0.86,86.0
2018-04-29,91,86.0,,0.86,78.26
2018-04-30,61,86.0,,0.86,52.46
2018-05-01,49,90.0,False,0.9,44.1
2018-05-02,50,90.0,,0.9,45.0
2018-05-03,54,90.0,,0.9,48.6
2018-05-04,61,90.0,,0.9,54.9
2018-05-05,84,90.0,,0.9,75.60000000000001
2018-05-06,76,90.0,,0.9,68.4
2018-05-07,51,90.0,,0.9,45.9
2018-05-08,52,90.0,,0.9,46.800000000000004
2018-05-09,54,90.0,,0.9,48.6
2018-05-10,57,90.0,,0.9,51.300000000000004
2018-05-11,66,90.0,,0.9,59.4
2018-05-12,91,90.0,,0.9,81.9
2018-05-13,100,90.0,,0.9,90.0
2018-05-14,51,90.0,,0.9,45.9
2018-05-15,48,90.0,,0.9,43.2
2018-05-16,51,90.0,,0.9,45.9
2018-05-17,51,90.0,,0.9,45.9
2018-05-18,60,90.0,,0.9,54.0
2018-05-19,74,90.0,,0.9,66.60000000000001
2018-05-20,71,90.0,,0.9,63.9
2018-05-21,48,90.0,,0.9,43.2
2018-05-22,50,90.0,,0.9,45.0
2018-05-23,50,90.0,,0.9,45.0
2018-05-24,52,90.0,,0.9,46.800000000000004
2018-05-25,62,90.0,,0.9,55.800000000000004
2018-05-26,79,90.0,,0.9,71.10000000000001
2018-05-27,80,90.0,,0.9,72.0
2018-05-28,67,90.0,,0.9,60.300000000000004
2018-05-29,47,90.0,,0.9,42.300000000000004
2018-05-30,49,90.0,,0.9,44.1
2018-05-31,53,90.0,,0.9,47.7
2018-06-01,65,98.0,False,0.98,63.699999999999996
2018-06-02,85,98.0,,0.98,83.3
2018-06-03,80,98.0,,0.98,78.4
2018-06-04,57,98.0,,0.98,55.86
2018-06-05,57,98.0,,0.98,55.86
2018-06-06,59,98.0,,0.98,57.82
2018-06-07,62,98.0,,0.98,60.76
2018-06-08,72,98.0,,0.98,70.56
2018-06-09,84,98.0,,0.98,82.32
2018-06-10,82,98.0,,0.98,80.36
2018-06-11,61,98.0,,0.98,59.78
2018-06-12,61,98.0,,0.98,59.78
2018-06-13,64,98.0,,0.98,62.72
2018-06-14,66,98.0,,0.98,64.67999999999999
2018-06-15,76,98.0,,0.98,74.48
2018-06-16,91,98.0,,0.98,89.17999999999999
2018-06-17,97,98.0,,0.98,95.06
2018-06-18,60,98.0,,0.98,58.8
2018-06-19,57,98.0,,0.98,55.86
2018-06-20,62,98.0,,0.98,60.76
2018-06-21,65,98.0,,0.98,63.699999999999996
2018-06-22,73,98.0,,0.98,71.53999999999999
2018-06-23,100,98.0,,0.98,98.0
2018-06-24,98,98.0,,0.98,96.03999999999999
2018-06-25,70,98.0,,0.98,68.6
2018-06-26,66,98.0,,0.98,64.67999999999999
2018-06-27,66,98.0,,0.98,64.67999999999999
2018-06-28,65,98.0,,0.98,63.699999999999996
2018-06-29,74,98.0,,0.98,72.52
2018-06-30,90,98.0,,0.98,88.2
2018-07-01,91,100.0,False,1.0,91.0
2018-07-02,65,100.0,,1.0,65.0
2018-07-03,70,100.0,,1.0,70.0
2018-07-04,82,100.0,,1.0,82.0
2018-07-05,73,100.0,,1.0,73.0
2018-07-06,79,100.0,,1.0,79.0
2018-07-07,95,100.0,,1.0,95.0
2018-07-08,95,100.0,,1.0,95.0
2018-07-09,67,100.0,,1.0,67.0
2018-07-10,65,100.0,,1.0,65.0
2018-07-11,69,100.0,,1.0,69.0
2018-07-12,74,100.0,,1.0,74.0
2018-07-13,80,100.0,,1.0,80.0
2018-07-14,100,100.0,,1.0,100.0
