date,credit_unscaled,credit_monthly,isPartial,scale,credit
2015-01-19,74,89.0,,0.89,65.86
2015-01-20,85,89.0,,0.89,75.65
2015-01-21,86,89.0,,0.89,76.54
2015-01-22,81,89.0,,0.89,72.09
2015-01-23,86,89.0,,0.89,76.54
2015-01-24,70,89.0,,0.89,62.300000000000004
2015-01-25,62,89.0,,0.89,55.18
2015-01-26,76,89.0,,0.89,67.64
2015-01-27,76,89.0,,0.89,67.64
2015-01-28,78,89.0,,0.89,69.42
2015-01-29,78,89.0,,0.89,69.42
2015-01-30,87,89.0,,0.89,77.43
2015-01-31,77,89.0,,0.89,68.53
2015-02-01,64,85.0,False,0.85,54.4
2015-02-02,89,85.0,,0.85,75.64999999999999
2015-02-03,92,85.0,,0.85,78.2
2015-02-04,90,85.0,,0.85,76.5
2015-02-05,92,85.0,,0.85,78.2
2015-02-06,100,85.0,,0.85,85.0
2015-02-07,85,85.0,,0.85,72.25
2015-02-08,67,85.0,,0.85,56.949999999999996
2015-02-09,85,85.0,,0.85,72.25
2015-02-10,89,85.0,,0.85,75.64999999999999
2015-02-11,90,85.0,,0.85,76.5
2015-02-12,89,85.0,,0.85,75.64999999999999
2015-02-13,96,85.0,,0.85,81.6
2015-02-14,76,85.0,,0.85,64.6
2015-02-15,64,85.0,,0.85,54.4
2015-02-16,82,85.0,,0.85,69.7
2015-02-17,90,85.0,,0.85,76.5
2015-02-18,86,85.0,,0.85,73.1
2015-02-19,85,85.0,,0.85,72.25
2015-02-20,92,85.0,,0.85,78.2
2015-02-21,76,85.0,,0.85,64.6
2015-02-22,62,85.0,,0.85,52.699999999999996
2015-02-23,82,85.0,,0.85,69.7
2015-02-24,85,85.0,,0.85,72.25
2015-02-25,84,85.0,,0.85,71.39999999999999
2015-02-26,86,85.0,,0.85,73.1
2015-02-27,95,85.0,,0.85,80.75
2015-02-28,81,85.0,,0.85,68.85
2015-03-01,71,84.0,False,0.84,59.64
2015-03-02,98,84.0,,0.84,82.32
2015-03-03,96,84.0,,0.84,80.64
2015-03-04,94,84.0,,0.84,78.96
2015-03-05,90,84.0,,0.84,75.6
2015-03-06,98,84.0,,0.84,82.32
2015-03-07,83,84.0,,0.84,69.72
2015-03-08,68,84.0,,0.84,57.12
2015-03-09,96,84.0,,0.84,80.64
2015-03-10,93,84.0,,0.84,78.11999999999999
2015-03-11,88,84.0,,0.84,73.92
2015-03-12,94,84.0,,0.84,78.96
2015-03-13,100,84.0,,0.84,84.0
2015-03-14,80,84.0,,0.84,67.2
2015-03-15,69,84.0,,0.84,57.96
2015-03-16,97,84.0,,0.84,81.48
2015-03-17,91,84.0,,0.84,76.44
2015-03-18,91,84.0,,0.84,76.44
2015-03-19,90,84.0,,0.84,75.6
2015-03-20,94,84.0,,0.84,78.96
2015-03-21,81,84.0,,0.84,68.03999999999999
2015-03-22,68,84.0,,0.84,57.12
2015-03-23,94,84.0,,0.84,78.96
2015-03-24,94,84.0,,0.84,78.96
2015-03-25,90,84.0,,0.84,75.6
2015-03-26,96,84.0,,0.84,80.64
2015-03-27,97,84.0,,0.84,81.48
2015-03-28,80,84.0,,0.84,67.2
2015-03-29,68,84.0,,0.84,57.12
2015-03-30,98,84.0,,0.84,82.32
2015-03-31,99,84.0,,0.84,83.16
2015-04-01,94,87.0,False,0.87,81.78
2015-04-02,94,87.0,,0.87,81.78
2015-04-03,100,87.0,,0.87,87.0
2015-04-04,77,87.0,,0.87,66.99
2015-04-05,58,87.0,,0.87,50.46
2015-04-06,91,87.0,,0.87,79.17
2015-04-07,91,87.0,,0.87,79.17
2015-04-08,89,87.0,,0.87,77.42999999999999
2015-04-09,88,87.0,,0.87,76.56
2015-04-10,93,87.0,,0.87,80.91
2015-04-11,78,87.0,,0.87,67.86
2015-04-12,66,87.0,,0.87,57.42
2015-04-13,93,87.0,,0.87,80.91
2015-04-14,91,87.0,,0.87,79.17
2015-04-15,95,87.0,,0.87,82.65
2015-04-16,88,87.0,,0.87,76.56
2015-04-17,89,87.0,,0.87,77.42999999999999
2015-04-18,73,87.0,,0.87,63.51
2015-04-19,63,87.0,,0.87,54.81
2015-04-20,90,87.0,,0.87,78.3
2015-04-21,89,87.0,,0.87,77.42999999999999
2015-04-22,86,87.0,,0.87,74.82
2015-04-23,83,87.0,,0.87,72.21
2015-04-24,91,87.0,,0.87,79.17
2015-04-25,73,87.0,,0.87,63.51
2015-04-26,63,87.0,,0.87,54.81
2015-04-27,89,87.0,,0.87,77.42999999999999
2015-04-28,83,87.0,,0.87,72.21
2015-04-29,84,87.0,,0.87,73.08
2015-04-30,89,87.0,,0.87,77.42999999999999
2015-05-01,100,84.0,False,0.84,84.0
2015-05-02,79,84.0,,0.84,66.36
2015-05-03,62,84.0,,0.84,52.08
2015-05-04,93,84.0,,0.84,78.11999999999999
2015-05-05,91,84.0,,0.84,76.44
2015-05-06,88,84.0,,0.84,73.92
2015-05-07,88,84.0,,0.84,73.92
2015-05-08,92,84.0,,0.84,77.28
2015-05-09,75,84.0,,0.84,63.0
2015-05-10,61,84.0,,0.84,51.239999999999995
2015-05-11,94,84.0,,0.84,78.96
2015-05-12,93,84.0,,0.84,78.11999999999999
2015-05-13,89,84.0,,0.84,74.75999999999999
2015-05-14,95,84.0,,0.84,79.8
2015-05-15,98,84.0,,0.84,82.32
2015-05-16,79,84.0,,0.84,66.36
2015-05-17,70,84.0,,0.84,58.8
2015-05-18,93,84.0,,0.84,78.11999999999999
2015-05-19,95,84.0,,0.84,79.8
2015-05-20,93,84.0,,0.84,78.11999999999999
2015-05-21,91,84.0,,0.84,76.44
2015-05-22,93,84.0,,0.84,78.11999999999999
2015-05-23,75,84.0,,0.84,63.0
2015-05-24,61,84.0,,0.84,51.239999999999995
2015-05-25,72,84.0,,0.84,60.48
2015-05-26,94,84.0,,0.84,78.96
2015-05-27,92,84.0,,0.84,77.28
2015-05-28,89,84.0,,0.84,74.75999999999999
2015-05-29,98,84.0,,0.84,82.32
2015-05-30,77,84.0,,0.84,64.67999999999999
2015-05-31,61,84.0,,0.84,51.239999999999995
2015-06-01,92,90.0,False,0.9,82.8
2015-06-02,90,90.0,,0.9,81.0
2015-06-03,91,90.0,,0.9,81.9
2015-06-04,91,90.0,,0.9,81.9
2015-06-05,95,90.0,,0.9,85.5
2015-06-06,74,90.0,,0.9,66.60000000000001
2015-06-07,62,90.0,,0.9,55.800000000000004
2015-06-08,90,90.0,,0.9,81.0
2015-06-09,89,90.0,,0.9,80.10000000000001
2015-06-10,87,90.0,,0.9,78.3
2015-06-11,90,90.0,,0.9,81.0
2015-06-12,100,90.0,,0.9,90.0
2015-06-13,82,90.0,,0.9,73.8
2015-06-14,69,90.0,,0.9,62.1
2015-06-15,92,90.0,,0.9,82.8
2015-06-16,91,90.0,,0.9,81.9
2015-06-17,91,90.0,,0.9,81.9
2015-06-18,88,90.0,,0.9,79.2
2015-06-19,96,90.0,,0.9,86.4
2015-06-20,77,90.0,,0.9,69.3
2015-06-21,64,90.0,,0.9,57.6
2015-06-22,93,90.0,,0.9,83.7
2015-06-23,91,90.0,,0.9,81.9
2015-06-24,89,90.0,,0.9,80.10000000000001
2015-06-25,92,90.0,,0.9,82.8
2015-06-26,96,90.0,,0.9,86.4
2015-06-27,77,90.0,,0.9,69.3
2015-06-28,67,90.0,,0.9,60.300000000000004
2015-06-29,95,90.0,,0.9,85.5
2015-06-30,98,90.0,,0.9,88.2
2015-07-01,99,91.0,False,0.91,90.09
2015-07-02,100,91.0,,0.91,91.0
2015-07-03,95,91.0,,0.91,86.45
2015-07-04,60,91.0,,0.91,54.6
2015-07-05,60,91.0,,0.91,54.6
2015-07-06,97,91.0,,0.91,88.27
2015-07-07,94,91.0,,0.91,85.54
2015-07-08,90,91.0,,0.91,81.9
2015-07-09,91,91.0,,0.91,82.81
2015-07-10,95,91.0,,0.91,86.45
2015-07-11,74,91.0,,0.91,67.34
2015-07-12,63,91.0,,0.91,57.330000000000005
2015-07-13,93,91.0,,0.91,84.63000000000001
2015-07-14,90,91.0,,0.91,81.9
2015-07-15,89,91.0,,0.91,80.99000000000001
2015-07-16,92,91.0,,0.91,83.72
2015-07-17,98,91.0,,0.91,89.18
2015-07-18,74,91.0,,0.91,67.34
2015-07-19,64,91.0,,0.91,58.24
2015-07-20,92,91.0,,0.91,83.72
2015-07-21,90,91.0,,0.91,81.9
2015-07-22,87,91.0,,0.91,79.17
2015-07-23,87,91.0,,0.91,79.17
2015-07-24,89,91.0,,0.91,80.99000000000001
2015-07-25,73,91.0,,0.91,66.43
2015-07-26,60,91.0,,0.91,54.6
2015-07-27,88,91.0,,0.91,80.08
2015-07-28,86,91.0,,0.91,78.26
2015-07-29,85,91.0,,0.91,77.35000000000001
2015-07-30,87,91.0,,0.91,79.17
2015-07-31,98,91.0,,0.91,89.18
2015-08-01,78,90.0,False,0.9,70.2
2015-08-02,63,90.0,,0.9,56.7
2015-08-03,100,90.0,,0.9,90.0
2015-08-04,92,90.0,,0.9,82.8
2015-08-05,89,90.0,,0.9,80.10000000000001
2015-08-06,87,90.0,,0.9,78.3
2015-08-07,95,90.0,,0.9,85.5
2015-08-08,74,90.0,,0.9,66.60000000000001
2015-08-09,62,90.0,,0.9,55.800000000000004
2015-08-10,89,90.0,,0.9,80.10000000000001
2015-08-11,86,90.0,,0.9,77.4
2015-08-12,88,90.0,,0.9,79.2
2015-08-13,87,90.0,,0.9,78.3
2015-08-14,97,90.0,,0.9,87.3
2015-08-15,75,90.0,,0.9,67.5
2015-08-16,62,90.0,,0.9,55.800000000000004
2015-08-17,90,90.0,,0.9,81.0
2015-08-18,87,90.0,,0.9,78.3
2015-08-19,86,90.0,,0.9,77.4
2015-08-20,86,90.0,,0.9,77.4
2015-08-21,88,90.0,,0.9,79.2
2015-08-22,73,90.0,,0.9,65.7
2015-08-23,58,90.0,,0.9,52.2
2015-08-24,84,90.0,,0.9,75.60000000000001
2015-08-25,83,90.0,,0.9,74.7
2015-08-26,80,90.0,,0.9,72.0
2015-08-27,84,90.0,,0.9,75.60000000000001
2015-08-28,87,90.0,,0.9,78.3
2015-08-29,73,90.0,,0.9,65.7
2015-08-30,59,90.0,,0.9,53.1
2015-08-31,87,90.0,,0.9,78.3
2015-09-01,100,81.0,False,0.81,81.0
2015-09-02,95,81.0,,0.81,76.95
2015-09-03,91,81.0,,0.81,73.71000000000001
2015-09-04,99,81.0,,0.81,80.19000000000001
2015-09-05,76,81.0,,0.81,61.56
2015-09-06,61,81.0,,0.81,49.410000000000004
2015-09-07,67,81.0,,0.81,54.27
2015-09-08,91,81.0,,0.81,73.71000000000001
2015-09-09,90,81.0,,0.81,72.9
2015-09-10,90,81.0,,0.81,72.9
2015-09-11,95,81.0,,0.81,76.95
2015-09-12,75,81.0,,0.81,60.75000000000001
2015-09-13,61,81.0,,0.81,49.410000000000004
2015-09-14,91,81.0,,0.81,73.71000000000001
2015-09-15,91,81.0,,0.81,73.71000000000001
2015-09-16,88,81.0,,0.81,71.28
2015-09-17,86,81.0,,0.81,69.66000000000001
2015-09-18,92,81.0,,0.81,74.52000000000001
2015-09-19,76,81.0,,0.81,61.56
2015-09-20,59,81.0,,0.81,47.790000000000006
2015-09-21,89,81.0,,0.81,72.09
2015-09-22,87,81.0,,0.81,70.47
2015-09-23,85,81.0,,0.81,68.85000000000001
2015-09-24,82,81.0,,0.81,66.42
2015-09-25,92,81.0,,0.81,74.52000000000001
2015-09-26,78,81.0,,0.81,63.18000000000001
2015-09-27,59,81.0,,0.81,47.790000000000006
2015-09-28,87,81.0,,0.81,70.47
2015-09-29,84,81.0,,0.81,68.04
2015-09-30,92,81.0,,0.81,74.52000000000001
2015-10-01,99,82.0,False,0.82,81.17999999999999
2015-10-02,100,82.0,,0.82,82.0
2015-10-03,78,82.0,,0.82,63.959999999999994
2015-10-04,66,82.0,,0.82,54.12
2015-10-05,94,82.0,,0.82,77.08
2015-10-06,89,82.0,,0.82,72.97999999999999
2015-10-07,90,82.0,,0.82,73.8
2015-10-08,89,82.0,,0.82,72.97999999999999
2015-10-09,96,82.0,,0.82,78.72
2015-10-10,79,82.0,,0.82,64.78
2015-10-11,63,82.0,,0.82,51.66
2015-10-12,91,82.0,,0.82,74.61999999999999
2015-10-13,93,82.0,,0.82,76.25999999999999
2015-10-14,92,82.0,,0.82,75.44
2015-10-15,94,82.0,,0.82,77.08
2015-10-16,99,82.0,,0.82,81.17999999999999
2015-10-17,75,82.0,,0.82,61.49999999999999
2015-10-18,61,82.0,,0.82,50.019999999999996
2015-10-19,91,82.0,,0.82,74.61999999999999
2015-10-20,88,82.0,,0.82,72.16
2015-10-21,85,82.0,,0.82,69.7
2015-10-22,87,82.0,,0.82,71.33999999999999
2015-10-23,93,82.0,,0.82,76.25999999999999
2015-10-24,74,82.0,,0.82,60.68
2015-10-25,59,82.0,,0.82,48.379999999999995
2015-10-26,89,82.0,,0.82,72.97999999999999
2015-10-27,83,82.0,,0.82,68.06
2015-10-28,82,82.0,,0.82,67.24
2015-10-29,84,82.0,,0.82,68.88
2015-10-30,94,82.0,,0.82,77.08
2015-10-31,76,82.0,,0.82,62.31999999999999
2015-11-01,71,80.0,False,0.8,56.800000000000004
2015-11-02,97,80.0,,0.8,77.60000000000001
2015-11-03,95,80.0,,0.8,76.0
2015-11-04,94,80.0,,0.8,75.2
2015-11-05,94,80.0,,0.8,75.2
2015-11-06,98,80.0,,0.8,78.4
2015-11-07,82,80.0,,0.8,65.60000000000001
2015-11-08,66,80.0,,0.8,52.800000000000004
2015-11-09,93,80.0,,0.8,74.4
2015-11-10,94,80.0,,0.8,75.2
2015-11-11,84,80.0,,0.8,67.2
2015-11-12,91,80.0,,0.8,72.8
2015-11-13,100,80.0,,0.8,80.0
2015-11-14,79,80.0,,0.8,63.2
2015-11-15,62,80.0,,0.8,49.6
2015-11-16,90,80.0,,0.8,72.0
2015-11-17,90,80.0,,0.8,72.0
2015-11-18,91,80.0,,0.8,72.8
2015-11-19,89,80.0,,0.8,71.2
2015-11-20,96,80.0,,0.8,76.80000000000001
2015-11-21,78,80.0,,0.8,62.400000000000006
2015-11-22,64,80.0,,0.8,51.2
2015-11-23,88,80.0,,0.8,70.4
2015-11-24,92,80.0,,0.8,73.60000000000001
2015-11-25,92,80.0,,0.8,73.60000000000001
2015-11-26,57,80.0,,0.8,45.6
2015-11-27,92,80.0,,0.8,73.60000000000001
2015-11-28,80,80.0,,0.8,64.0
2015-11-29,68,80.0,,0.8,54.400000000000006
2015-11-30,98,80.0,,0.8,78.4
2015-12-01,88,87.0,False,0.87,76.56
2015-12-02,83,87.0,,0.87,72.21
2015-12-03,84,87.0,,0.87,73.08
2015-12-04,89,87.0,,0.87,77.42999999999999
2015-12-05,73,87.0,,0.87,63.51
2015-12-06,58,87.0,,0.87,50.46
2015-12-07,80,87.0,,0.87,69.6
2015-12-08,81,87.0,,0.87,70.47
2015-12-09,76,87.0,,0.87,66.12
2015-12-10,78,87.0,,0.87,67.86
2015-12-11,84,87.0,,0.87,73.08
2015-12-12,72,87.0,,0.87,62.64
2015-12-13,57,87.0,,0.87,49.589999999999996
2015-12-14,83,87.0,,0.87,72.21
2015-12-15,85,87.0,,0.87,73.95
2015-12-16,80,87.0,,0.87,69.6
2015-12-17,84,87.0,,0.87,73.08
2015-12-18,88,87.0,,0.87,76.56
2015-12-19,74,87.0,,0.87,64.38
2015-12-20,60,87.0,,0.87,52.2
2015-12-21,85,87.0,,0.87,73.95
2015-12-22,84,87.0,,0.87,73.08
2015-12-23,88,87.0,,0.87,76.56
2015-12-24,78,87.0,,0.87,67.86
2015-12-25,39,87.0,,0.87,33.93
2015-12-26,68,87.0,,0.87,59.16
2015-12-27,59,87.0,,0.87,51.33
2015-12-28,91,87.0,,0.87,79.17
2015-12-29,92,87.0,,0.87,80.04
2015-12-30,94,87.0,,0.87,81.78
2015-12-31,100,87.0,,0.87,87.0
2016-01-01,71,84.0,False,0.84,59.64
2016-01-02,86,84.0,,0.84,72.24
2016-01-03,69,84.0,,0.84,57.96
2016-01-04,100,84.0,,0.84,84.0
2016-01-05,94,84.0,,0.84,78.96
2016-01-06,88,84.0,,0.84,73.92
2016-01-07,89,84.0,,0.84,74.75999999999999
2016-01-08,95,84.0,,0.84,79.8
2016-01-09,80,84.0,,0.84,67.2
2016-01-10,60,84.0,,0.84,50.4
2016-01-11,84,84.0,,0.84,70.56
2016-01-12,83,84.0,,0.84,69.72
2016-01-13,82,84.0,,0.84,68.88
2016-01-14,80,84.0,,0.84,67.2
2016-01-15,93,84.0,,0.84,78.11999999999999
2016-01-16,78,84.0,,0.84,65.52
2016-01-17,60,84.0,,0.84,50.4
2016-01-18,79,84.0,,0.84,66.36
2016-01-19,86,84.0,,0.84,72.24
2016-01-20,85,84.0,,0.84,71.39999999999999
2016-01-21,83,84.0,,0.84,69.72
2016-01-22,87,84.0,,0.84,73.08
2016-01-23,72,84.0,,0.84,60.48
2016-01-24,59,84.0,,0.84,49.559999999999995
2016-01-25,79,84.0,,0.84,66.36
2016-01-26,81,84.0,,0.84,68.03999999999999
2016-01-27,81,84.0,,0.84,68.03999999999999
2016-01-28,86,84.0,,0.84,72.24
2016-01-29,93,84.0,,0.84,78.11999999999999
2016-01-30,83,84.0,,0.84,69.72
2016-01-31,64,84.0,,0.84,53.76
2016-02-01,93,85.0,False,0.85,79.05
2016-02-02,93,85.0,,0.85,79.05
2016-02-03,90,85.0,,0.85,76.5
2016-02-04,89,85.0,,0.85,75.64999999999999
2016-02-05,97,85.0,,0.85,82.45
2016-02-06,82,85.0,,0.85,69.7
2016-02-07,65,85.0,,0.85,55.25
2016-02-08,81,85.0,,0.85,68.85
2016-02-09,86,85.0,,0.85,73.1
2016-02-10,91,85.0,,0.85,77.35
2016-02-11,95,85.0,,0.85,80.75
2016-02-12,100,85.0,,0.85,85.0
2016-02-13,87,85.0,,0.85,73.95
2016-02-14,66,85.0,,0.85,56.1
2016-02-15,83,85.0,,0.85,70.55
2016-02-16,88,85.0,,0.85,74.8
2016-02-17,92,85.0,,0.85,78.2
2016-02-18,92,85.0,,0.85,78.2
2016-02-19,94,85.0,,0.85,79.89999999999999
2016-02-20,81,85.0,,0.85,68.85
2016-02-21,67,85.0,,0.85,56.949999999999996
2016-02-22,86,85.0,,0.85,73.1
2016-02-23,83,85.0,,0.85,70.55
2016-02-24,84,85.0,,0.85,71.39999999999999
2016-02-25,87,85.0,,0.85,73.95
2016-02-26,92,85.0,,0.85,78.2
2016-02-27,81,85.0,,0.85,68.85
2016-02-28,65,85.0,,0.85,55.25
2016-02-29,86,85.0,,0.85,73.1
2016-03-01,98,83.0,False,0.83,81.33999999999999
2016-03-02,93,83.0,,0.83,77.19
2016-03-03,94,83.0,,0.83,78.02
2016-03-04,99,83.0,,0.83,82.17
2016-03-05,85,83.0,,0.83,70.55
2016-03-06,71,83.0,,0.83,58.93
2016-03-07,91,83.0,,0.83,75.53
2016-03-08,89,83.0,,0.83,73.86999999999999
2016-03-09,88,83.0,,0.83,73.03999999999999
2016-03-10,94,83.0,,0.83,78.02
2016-03-11,96,83.0,,0.83,79.67999999999999
2016-03-12,85,83.0,,0.83,70.55
2016-03-13,70,83.0,,0.83,58.099999999999994
2016-03-14,94,83.0,,0.83,78.02
2016-03-15,94,83.0,,0.83,78.02
2016-03-16,93,83.0,,0.83,77.19
2016-03-17,91,83.0,,0.83,75.53
2016-03-18,96,83.0,,0.83,79.67999999999999
2016-03-19,84,83.0,,0.83,69.72
2016-03-20,68,83.0,,0.83,56.44
2016-03-21,95,83.0,,0.83,78.85
2016-03-22,92,83.0,,0.83,76.36
2016-03-23,90,83.0,,0.83,74.7
2016-03-24,94,83.0,,0.83,78.02
2016-03-25,100,83.0,,0.83,83.0
2016-03-26,81,83.0,,0.83,67.22999999999999
2016-03-27,60,83.0,,0.83,49.8
2016-03-28,94,83.0,,0.83,78.02
2016-03-29,92,83.0,,0.83,76.36
2016-03-30,93,83.0,,0.83,77.19
2016-03-31,99,83.0,,0.83,82.17
2016-04-01,100,85.0,False,0.85,85.0
2016-04-02,80,85.0,,0.85,68.0
2016-04-03,68,85.0,,0.85,57.8
2016-04-04,90,85.0,,0.85,76.5
2016-04-05,88,85.0,,0.85,74.8
2016-04-06,87,85.0,,0.85,73.95
2016-04-07,89,85.0,,0.85,75.64999999999999
2016-04-08,93,85.0,,0.85,79.05
2016-04-09,80,85.0,,0.85,68.0
2016-04-10,66,85.0,,0.85,56.1
2016-04-11,90,85.0,,0.85,76.5
2016-04-12,86,85.0,,0.85,73.1
2016-04-13,86,85.0,,0.85,73.1
2016-04-14,87,85.0,,0.85,73.95
2016-04-15,98,85.0,,0.85,83.3
2016-04-16,80,85.0,,0.85,68.0
2016-04-17,67,85.0,,0.85,56.949999999999996
2016-04-18,89,85.0,,0.85,75.64999999999999
2016-04-19,86,85.0,,0.85,73.1
2016-04-20,84,85.0,,0.85,71.39999999999999
2016-04-21,83,85.0,,0.85,70.55
2016-04-22,84,85.0,,0.85,71.39999999999999
2016-04-23,73,85.0,,0.85,62.05
2016-04-24,61,85.0,,0.85,51.85
2016-04-25,85,85.0,,0.85,72.25
2016-04-26,81,85.0,,0.85,68.85
2016-04-27,80,85.0,,0.85,68.0
2016-04-28,82,85.0,,0.85,69.7
2016-04-29,88,85.0,,0.85,74.8
2016-04-30,77,85.0,,0.85,65.45
2016-05-01,72,82.0,False,0.82,59.04
2016-05-02,99,82.0,,0.82,81.17999999999999
2016-05-03,96,82.0,,0.82,78.72
2016-05-04,95,82.0,,0.82,77.89999999999999
2016-05-05,93,82.0,,0.82,76.25999999999999
2016-05-06,99,82.0,,0.82,81.17999999999999
2016-05-07,85,82.0,,0.82,69.7
2016-05-08,65,82.0,,0.82,53.3
2016-05-09,95,82.0,,0.82,77.89999999999999
2016-05-10,93,82.0,,0.82,76.25999999999999
2016-05-11,94,82.0,,0.82,77.08
2016-05-12,95,82.0,,0.82,77.89999999999999
2016-05-13,100,82.0,,0.82,82.0
2016-05-14,85,82.0,,0.82,69.7
2016-05-15,70,82.0,,0.82,57.4
2016-05-16,96,82.0,,0.82,78.72
2016-05-17,92,82.0,,0.82,75.44
2016-05-18,92,82.0,,0.82,75.44
2016-05-19,91,82.0,,0.82,74.61999999999999
2016-05-20,100,82.0,,0.82,82.0
2016-05-21,82,82.0,,0.82,67.24
2016-05-22,69,82.0,,0.82,56.58
2016-05-23,91,82.0,,0.82,74.61999999999999
2016-05-24,93,82.0,,0.82,76.25999999999999
2016-05-25,89,82.0,,0.82,72.97999999999999
2016-05-26,94,82.0,,0.82,77.08
2016-05-27,99,82.0,,0.82,81.17999999999999
2016-05-28,81,82.0,,0.82,66.42
2016-05-29,61,82.0,,0.82,50.019999999999996
2016-05-30,66,82.0,,0.82,54.12
2016-05-31,96,82.0,,0.82,78.72
2016-06-01,100,84.0,False,0.84,84.0
2016-06-02,99,84.0,,0.84,83.16
2016-06-03,99,84.0,,0.84,83.16
2016-06-04,82,84.0,,0.84,68.88
2016-06-05,67,84.0,,0.84,56.28
2016-06-06,91,84.0,,0.84,76.44
2016-06-07,94,84.0,,0.84,78.96
2016-06-08,88,84.0,,0.84,73.92
2016-06-09,90,84.0,,0.84,75.6
2016-06-10,94,84.0,,0.84,78.96
2016-06-11,77,84.0,,0.84,64.67999999999999
2016-06-12,62,84.0,,0.84,52.08
2016-06-13,87,84.0,,0.84,73.08
2016-06-14,89,84.0,,0.84,74.75999999999999
2016-06-15,92,84.0,,0.84,77.28
2016-06-16,93,84.0,,0.84,78.11999999999999
2016-06-17,94,84.0,,0.84,78.96
2016-06-18,79,84.0,,0.84,66.36
2016-06-19,59,84.0,,0.84,49.559999999999995
2016-06-20,94,84.0,,0.84,78.96
2016-06-21,93,84.0,,0.84,78.11999999999999
2016-06-22,89,84.0,,0.84,74.75999999999999
2016-06-23,88,84.0,,0.84,73.92
2016-06-24,92,84.0,,0.84,77.28
2016-06-25,80,84.0,,0.84,67.2
2016-06-26,63,84.0,,0.84,52.919999999999995
2016-06-27,87,84.0,,0.84,73.08
2016-06-28,91,84.0,,0.84,76.44
2016-06-29,88,84.0,,0.84,73.92
2016-06-30,99,84.0,,0.84,83.16
2016-07-01,100,86.0,False,0.86,86.0
2016-07-02,74,86.0,,0.86,63.64
2016-07-03,56,86.0,,0.86,48.16
2016-07-04,59,86.0,,0.86,50.74
2016-07-05,89,86.0,,0.86,76.53999999999999
2016-07-06,91,86.0,,0.86,78.26
2016-07-07,87,86.0,,0.86,74.82
2016-07-08,87,86.0,,0.86,74.82
2016-07-09,72,86.0,,0.86,61.92
2016-07-10,58,86.0,,0.86,49.88
2016-07-11,86,86.0,,0.86,73.96
2016-07-12,86,86.0,,0.86,73.96
2016-07-13,83,86.0,,0.86,71.38
2016-07-14,83,86.0,,0.86,71.38
2016-07-15,90,86.0,,0.86,77.4
2016-07-16,74,86.0,,0.86,63.64
2016-07-17,60,86.0,,0.86,51.6
2016-07-18,82,86.0,,0.86,70.52
2016-07-19,83,86.0,,0.86,71.38
2016-07-20,84,86.0,,0.86,72.24
2016-07-21,82,86.0,,0.86,70.52
2016-07-22,90,86.0,,0.86,77.4
2016-07-23,70,86.0,,0.86,60.199999999999996
2016-07-24,59,86.0,,0.86,50.74
2016-07-25,82,86.0,,0.86,70.52
2016-07-26,82,86.0,,0.86,70.52
2016-07-27,82,86.0,,0.86,70.52
2016-07-28,83,86.0,,0.86,71.38
2016-07-29,90,86.0,,0.86,77.4
2016-07-30,70,86.0,,0.86,60.199999999999996
2016-07-31,60,86.0,,0.86,51.6
2016-08-01,100,87.0,False,0.87,87.0
2016-08-02,96,87.0,,0.87,83.52
2016-08-03,96,87.0,,0.87,83.52
2016-08-04,91,87.0,,0.87,79.17
2016-08-05,98,87.0,,0.87,85.26
2016-08-06,78,87.0,,0.87,67.86
2016-08-07,64,87.0,,0.87,55.68
2016-08-08,89,87.0,,0.87,77.42999999999999
2016-08-09,86,87.0,,0.87,74.82
2016-08-10,86,87.0,,0.87,74.82
2016-08-11,91,87.0,,0.87,79.17
2016-08-12,98,87.0,,0.87,85.26
2016-08-13,78,87.0,,0.87,67.86
2016-08-14,65,87.0,,0.87,56.55
2016-08-15,95,87.0,,0.87,82.65
2016-08-16,91,87.0,,0.87,79.17
2016-08-17,88,87.0,,0.87,76.56
2016-08-18,89,87.0,,0.87,77.42999999999999
2016-08-19,91,87.0,,0.87,79.17
2016-08-20,78,87.0,,0.87,67.86
2016-08-21,64,87.0,,0.87,55.68
2016-08-22,89,87.0,,0.87,77.42999999999999
2016-08-23,86,87.0,,0.87,74.82
2016-08-24,86,87.0,,0.87,74.82
2016-08-25,89,87.0,,0.87,77.42999999999999
2016-08-26,93,87.0,,0.87,80.91
2016-08-27,76,87.0,,0.87,66.12
2016-08-28,65,87.0,,0.87,56.55
2016-08-29,85,87.0,,0.87,73.95
2016-08-30,83,87.0,,0.87,72.21
2016-08-31,91,87.0,,0.87,79.17
2016-09-01,94,84.0,False,0.84,78.96
2016-09-02,100,84.0,,0.84,84.0
2016-09-03,78,84.0,,0.84,65.52
2016-09-04,62,84.0,,0.84,52.08
2016-09-05,71,84.0,,0.84,59.64
2016-09-06,92,84.0,,0.84,77.28
2016-09-07,89,84.0,,0.84,74.75999999999999
2016-09-08,89,84.0,,0.84,74.75999999999999
2016-09-09,94,84.0,,0.84,78.96
2016-09-10,79,84.0,,0.84,66.36
2016-09-11,60,84.0,,0.84,50.4
2016-09-12,89,84.0,,0.84,74.75999999999999
2016-09-13,90,84.0,,0.84,75.6
2016-09-14,89,84.0,,0.84,74.75999999999999
2016-09-15,92,84.0,,0.84,77.28
2016-09-16,95,84.0,,0.84,79.8
2016-09-17,74,84.0,,0.84,62.16
