date,color_unscaled,color_monthly,isPartial,scale,color
2017-08-25,91,81.0,,0.81,73.71000000000001
2017-08-26,91,81.0,,0.81,73.71000000000001
2017-08-27,83,81.0,,0.81,67.23
2017-08-28,88,81.0,,0.81,71.28
2017-08-29,93,81.0,,0.81,75.33
2017-08-30,95,81.0,,0.81,76.95
2017-08-31,95,81.0,,0.81,76.95
2017-09-01,88,85.0,False,0.85,74.8
2017-09-02,83,85.0,,0.85,70.55
2017-09-03,88,85.0,,0.85,74.8
2017-09-04,88,85.0,,0.85,74.8
2017-09-05,83,85.0,,0.85,70.55
2017-09-06,84,85.0,,0.85,71.39999999999999
2017-09-07,86,85.0,,0.85,73.1
2017-09-08,83,85.0,,0.85,70.55
2017-09-09,80,85.0,,0.85,68.0
2017-09-10,79,85.0,,0.85,67.14999999999999
2017-09-11,83,85.0,,0.85,70.55
2017-09-12,87,85.0,,0.85,73.95
2017-09-13,95,85.0,,0.85,80.75
2017-09-14,95,85.0,,0.85,80.75
2017-09-15,100,85.0,,0.85,85.0
2017-09-16,91,85.0,,0.85,77.35
2017-09-17,93,85.0,,0.85,79.05
2017-09-18,92,85.0,,0.85,78.2
2017-09-19,98,85.0,,0.85,83.3
2017-09-20,98,85.0,,0.85,83.3
2017-09-21,99,85.0,,0.85,84.14999999999999
2017-09-22,97,85.0,,0.85,82.45
2017-09-23,92,85.0,,0.85,78.2
2017-09-24,89,85.0,,0.85,75.64999999999999
2017-09-25,93,85.0,,0.85,79.05
2017-09-26,96,85.0,,0.85,81.6
2017-09-27,96,85.0,,0.85,81.6
2017-09-28,98,85.0,,0.85,83.3
2017-09-29,95,85.0,,0.85,80.75
2017-09-30,87,85.0,,0.85,73.95
2017-10-01,87,86.0,False,0.86,74.82
2017-10-02,82,86.0,,0.86,70.52
2017-10-03,88,86.0,,0.86,75.67999999999999
2017-10-04,92,86.0,,0.86,79.12
2017-10-05,94,86.0,,0.86,80.84
2017-10-06,90,86.0,,0.86,77.4
2017-10-07,88,86.0,,0.86,75.67999999999999
2017-10-08,86,86.0,,0.86,73.96
2017-10-09,88,86.0,,0.86,75.67999999999999
2017-10-10,90,86.0,,0.86,77.4
2017-10-11,93,86.0,,0.86,79.98
2017-10-12,99,86.0,,0.86,85.14
2017-10-13,100,86.0,,0.86,86.0
2017-10-14,89,86.0,,0.86,76.53999999999999
2017-10-15,88,86.0,,0.86,75.67999999999999
2017-10-16,89,86.0,,0.86,76.53999999999999
2017-10-17,95,86.0,,0.86,81.7
2017-10-18,91,86.0,,0.86,78.26
2017-10-19,95,86.0,,0.86,81.7
2017-10-20,92,86.0,,0.86,79.12
2017-10-21,86,86.0,,0.86,73.96
2017-10-22,89,86.0,,0.86,76.53999999999999
2017-10-23,91,86.0,,0.86,78.26
2017-10-24,96,86.0,,0.86,82.56
2017-10-25,93,86.0,,0.86,79.98
2017-10-26,92,86.0,,0.86,79.12
2017-10-27,91,86.0,,0.86,78.26
2017-10-28,86,86.0,,0.86,73.96
2017-10-29,84,86.0,,0.86,72.24
2017-10-30,87,86.0,,0.86,74.82
2017-10-31,86,86.0,,0.86,73.96
2017-11-01,86,85.0,False,0.85,73.1
2017-11-02,94,85.0,,0.85,79.89999999999999
2017-11-03,95,85.0,,0.85,80.75
2017-11-04,89,85.0,,0.85,75.64999999999999
2017-11-05,86,85.0,,0.85,73.1
2017-11-06,93,85.0,,0.85,79.05
2017-11-07,96,85.0,,0.85,81.6
2017-11-08,97,85.0,,0.85,82.45
2017-11-09,96,85.0,,0.85,81.6
2017-11-10,96,85.0,,0.85,81.6
2017-11-11,96,85.0,,0.85,81.6
2017-11-12,93,85.0,,0.85,79.05
2017-11-13,94,85.0,,0.85,79.89999999999999
2017-11-14,98,85.0,,0.85,83.3
2017-11-15,96,85.0,,0.85,81.6
2017-11-16,100,85.0,,0.85,85.0
2017-11-17,96,85.0,,0.85,81.6
2017-11-18,88,85.0,,0.85,74.8
2017-11-19,91,85.0,,0.85,77.35
2017-11-20,94,85.0,,0.85,79.89999999999999
2017-11-21,90,85.0,,0.85,76.5
2017-11-22,87,85.0,,0.85,73.95
2017-11-23,78,85.0,,0.85,66.3
2017-11-24,84,85.0,,0.85,71.39999999999999
2017-11-25,89,85.0,,0.85,75.64999999999999
2017-11-26,89,85.0,,0.85,75.64999999999999
2017-11-27,90,85.0,,0.85,76.5
2017-11-28,97,85.0,,0.85,82.45
2017-11-29,98,85.0,,0.85,83.3
2017-11-30,95,85.0,,0.85,80.75
2017-12-01,97,83.0,False,0.83,80.50999999999999
2017-12-02,89,83.0,,0.83,73.86999999999999
2017-12-03,94,83.0,,0.83,78.02
2017-12-04,94,83.0,,0.83,78.02
2017-12-05,92,83.0,,0.83,76.36
2017-12-06,95,83.0,,0.83,78.85
2017-12-07,100,83.0,,0.83,83.0
2017-12-08,95,83.0,,0.83,78.85
2017-12-09,89,83.0,,0.83,73.86999999999999
2017-12-10,94,83.0,,0.83,78.02
2017-12-11,89,83.0,,0.83,73.86999999999999
2017-12-12,93,83.0,,0.83,77.19
2017-12-13,94,83.0,,0.83,78.02
2017-12-14,96,83.0,,0.83,79.67999999999999
2017-12-15,94,83.0,,0.83,78.02
2017-12-16,89,83.0,,0.83,73.86999999999999
2017-12-17,86,83.0,,0.83,71.38
2017-12-18,89,83.0,,0.83,73.86999999999999
2017-12-19,88,83.0,,0.83,73.03999999999999
2017-12-20,89,83.0,,0.83,73.86999999999999
2017-12-21,86,83.0,,0.83,71.38
2017-12-22,82,83.0,,0.83,68.06
2017-12-23,81,83.0,,0.83,67.22999999999999
2017-12-24,78,83.0,,0.83,64.74
2017-12-25,74,83.0,,0.83,61.419999999999995
2017-12-26,82,83.0,,0.83,68.06
2017-12-27,85,83.0,,0.83,70.55
2017-12-28,84,83.0,,0.83,69.72
2017-12-29,88,83.0,,0.83,73.03999999999999
2017-12-30,90,83.0,,0.83,74.7
2017-12-31,91,83.0,,0.83,75.53
2018-01-01,80,83.0,False,0.83,66.39999999999999
2018-01-02,84,83.0,,0.83,69.72
2018-01-03,90,83.0,,0.83,74.7
2018-01-04,91,83.0,,0.83,75.53
2018-01-05,94,83.0,,0.83,78.02
2018-01-06,98,83.0,,0.83,81.33999999999999
2018-01-07,94,83.0,,0.83,78.02
2018-01-08,90,83.0,,0.83,74.7
2018-01-09,91,83.0,,0.83,75.53
2018-01-10,97,83.0,,0.83,80.50999999999999
2018-01-11,98,83.0,,0.83,81.33999999999999
2018-01-12,97,83.0,,0.83,80.50999999999999
2018-01-13,93,83.0,,0.83,77.19
2018-01-14,92,83.0,,0.83,76.36
2018-01-15,95,83.0,,0.83,78.85
2018-01-16,91,83.0,,0.83,75.53
2018-01-17,93,83.0,,0.83,77.19
2018-01-18,94,83.0,,0.83,78.02
2018-01-19,98,83.0,,0.83,81.33999999999999
2018-01-20,90,83.0,,0.83,74.7
2018-01-21,93,83.0,,0.83,77.19
2018-01-22,92,83.0,,0.83,76.36
2018-01-23,98,83.0,,0.83,81.33999999999999
2018-01-24,96,83.0,,0.83,79.67999999999999
2018-01-25,100,83.0,,0.83,83.0
2018-01-26,96,83.0,,0.83,79.67999999999999
2018-01-27,96,83.0,,0.83,79.67999999999999
2018-01-28,95,83.0,,0.83,78.85
2018-01-29,95,83.0,,0.83,78.85
2018-01-30,96,83.0,,0.83,79.67999999999999
2018-01-31,98,83.0,,0.83,81.33999999999999
2018-02-01,100,86.0,False,0.86,86.0
2018-02-02,99,86.0,,0.86,85.14
2018-02-03,95,86.0,,0.86,81.7
2018-02-04,95,86.0,,0.86,81.7
2018-02-05,88,86.0,,0.86,75.67999999999999
2018-02-06,94,86.0,,0.86,80.84
2018-02-07,96,86.0,,0.86,82.56
2018-02-08,95,86.0,,0.86,81.7
2018-02-09,94,86.0,,0.86,80.84
2018-02-10,92,86.0,,0.86,79.12
2018-02-11,96,86.0,,0.86,82.56
2018-02-12,93,86.0,,0.86,79.98
2018-02-13,98,86.0,,0.86,84.28
2018-02-14,90,86.0,,0.86,77.4
2018-02-15,94,86.0,,0.86,80.84
2018-02-16,92,86.0,,0.86,79.12
2018-02-17,89,86.0,,0.86,76.53999999999999
2018-02-18,95,86.0,,0.86,81.7
2018-02-19,97,86.0,,0.86,83.42
2018-02-20,96,86.0,,0.86,82.56
2018-02-21,95,86.0,,0.86,81.7
2018-02-22,96,86.0,,0.86,82.56
2018-02-23,96,86.0,,0.86,82.56
2018-02-24,96,86.0,,0.86,82.56
2018-02-25,93,86.0,,0.86,79.98
2018-02-26,99,86.0,,0.86,85.14
2018-02-27,99,86.0,,0.86,85.14
2018-02-28,99,86.0,,0.86,85.14
2018-03-01,94,87.0,False,0.87,81.78
2018-03-02,92,87.0,,0.87,80.04
2018-03-03,90,87.0,,0.87,78.3
2018-03-04,91,87.0,,0.87,79.17
2018-03-05,92,87.0,,0.87,80.04
2018-03-06,95,87.0,,0.87,82.65
2018-03-07,94,87.0,,0.87,81.78
2018-03-08,100,87.0,,0.87,87.0
2018-03-09,94,87.0,,0.87,81.78
2018-03-10,90,87.0,,0.87,78.3
2018-03-11,91,87.0,,0.87,79.17
2018-03-12,90,87.0,,0.87,78.3
2018-03-13,93,87.0,,0.87,80.91
2018-03-14,92,87.0,,0.87,80.04
2018-03-15,92,87.0,,0.87,80.04
2018-03-16,90,87.0,,0.87,78.3
2018-03-17,93,87.0,,0.87,80.91
2018-03-18,91,87.0,,0.87,79.17
2018-03-19,92,87.0,,0.87,80.04
2018-03-20,94,87.0,,0.87,81.78
2018-03-21,94,87.0,,0.87,81.78
2018-03-22,93,87.0,,0.87,80.91
2018-03-23,94,87.0,,0.87,81.78
2018-03-24,92,87.0,,0.87,80.04
2018-03-25,94,87.0,,0.87,81.78
2018-03-26,91,87.0,,0.87,79.17
2018-03-27,93,87.0,,0.87,80.91
2018-03-28,95,87.0,,0.87,82.65
2018-03-29,96,87.0,,0.87,83.52
2018-03-30,90,87.0,,0.87,78.3
2018-03-31,97,87.0,,0.87,84.39
2018-04-01,91,87.0,False,0.87,79.17
2018-04-02,87,87.0,,0.87,75.69
2018-04-03,91,87.0,,0.87,79.17
2018-04-04,98,87.0,,0.87,85.26
2018-04-05,100,87.0,,0.87,87.0
2018-04-06,96,87.0,,0.87,83.52
2018-04-07,94,87.0,,0.87,81.78
2018-04-08,96,87.0,,0.87,83.52
2018-04-09,93,87.0,,0.87,80.91
2018-04-10,94,87.0,,0.87,81.78
2018-04-11,98,87.0,,0.87,85.26
2018-04-12,95,87.0,,0.87,82.65
2018-04-13,96,87.0,,0.87,83.52
2018-04-14,88,87.0,,0.87,76.56
2018-04-15,93,87.0,,0.87,80.91
2018-04-16,93,87.0,,0.87,80.91
2018-04-17,94,87.0,,0.87,81.78
2018-04-18,97,87.0,,0.87,84.39
2018-04-19,98,87.0,,0.87,85.26
2018-04-20,95,87.0,,0.87,82.65
2018-04-21,94,87.0,,0.87,81.78
2018-04-22,95,87.0,,0.87,82.65
2018-04-23,97,87.0,,0.87,84.39
2018-04-24,95,87.0,,0.87,82.65
2018-04-25,100,87.0,,0.87,87.0
2018-04-26,95,87.0,,0.87,82.65
2018-04-27,92,87.0,,0.87,80.04
2018-04-28,93,87.0,,0.87,80.91
2018-04-29,89,87.0,,0.87,77.42999999999999
2018-04-30,93,87.0,,0.87,80.91
2018-05-01,85,86.0,False,0.86,73.1
2018-05-02,89,86.0,,0.86,76.53999999999999
2018-05-03,92,86.0,,0.86,79.12
2018-05-04,89,86.0,,0.86,76.53999999999999
2018-05-05,87,86.0,,0.86,74.82
2018-05-06,85,86.0,,0.86,73.1
2018-05-07,89,86.0,,0.86,76.53999999999999
2018-05-08,89,86.0,,0.86,76.53999999999999
2018-05-09,92,86.0,,0.86,79.12
2018-05-10,91,86.0,,0.86,78.26
2018-05-11,87,86.0,,0.86,74.82
2018-05-12,85,86.0,,0.86,73.1
2018-05-13,84,86.0,,0.86,72.24
2018-05-14,84,86.0,,0.86,72.24
2018-05-15,87,86.0,,0.86,74.82
2018-05-16,95,86.0,,0.86,81.7
2018-05-17,100,86.0,,0.86,86.0
2018-05-18,93,86.0,,0.86,79.98
2018-05-19,86,86.0,,0.86,73.96
2018-05-20,88,86.0,,0.86,75.67999999999999
2018-05-21,89,86.0,,0.86,76.53999999999999
2018-05-22,88,86.0,,0.86,75.67999999999999
2018-05-23,88,86.0,,0.86,75.67999999999999
2018-05-24,86,86.0,,0.86,73.96
2018-05-25,85,86.0,,0.86,73.1
2018-05-26,81,86.0,,0.86,69.66
2018-05-27,84,86.0,,0.86,72.24
2018-05-28,82,86.0,,0.86,70.52
2018-05-29,82,86.0,,0.86,70.52
2018-05-30,84,86.0,,0.86,72.24
2018-05-31,87,86.0,,0.86,74.82
2018-06-01,97,81.0,False,0.81,78.57000000000001
2018-06-02,93,81.0,,0.81,75.33
2018-06-03,98,81.0,,0.81,79.38000000000001
2018-06-04,95,81.0,,0.81,76.95
2018-06-05,96,81.0,,0.81,77.76
2018-06-06,98,81.0,,0.81,79.38000000000001
2018-06-07,95,81.0,,0.81,76.95
2018-06-08,92,81.0,,0.81,74.52000000000001
2018-06-09,96,81.0,,0.81,77.76
2018-06-10,94,81.0,,0.81,76.14
2018-06-11,96,81.0,,0.81,77.76
2018-06-12,98,81.0,,0.81,79.38000000000001
2018-06-13,100,81.0,,0.81,81.0
2018-06-14,95,81.0,,0.81,76.95
2018-06-15,91,81.0,,0.81,73.71000000000001
2018-06-16,96,81.0,,0.81,77.76
2018-06-17,88,81.0,,0.81,71.28
2018-06-18,87,81.0,,0.81,70.47
2018-06-19,90,81.0,,0.81,72.9
2018-06-20,94,81.0,,0.81,76.14
2018-06-21,97,81.0,,0.81,78.57000000000001
2018-06-22,96,81.0,,0.81,77.76
2018-06-23,95,81.0,,0.81,76.95
2018-06-24,95,81.0,,0.81,76.95
2018-06-25,91,81.0,,0.81,73.71000000000001
2018-06-26,94,81.0,,0.81,76.14
2018-06-27,93,81.0,,0.81,75.33
2018-06-28,96,81.0,,0.81,77.76
2018-06-29,91,81.0,,0.81,73.71000000000001
2018-06-30,86,81.0,,0.81,69.66000000000001
2018-07-01,90,81.0,False,0.81,72.9
2018-07-02,86,81.0,,0.81,69.66000000000001
2018-07-03,89,81.0,,0.81,72.09
2018-07-04,84,81.0,,0.81,68.04
2018-07-05,91,81.0,,0.81,73.71000000000001
2018-07-06,91,81.0,,0.81,73.71000000000001
2018-07-07,92,81.0,,0.81,74.52000000000001
2018-07-08,90,81.0,,0.81,72.9
2018-07-09,87,81.0,,0.81,70.47
2018-07-10,92,81.0,,0.81,74.52000000000001
2018-07-11,95,81.0,,0.81,76.95
2018-07-12,95,81.0,,0.81,76.95
2018-07-13,94,81.0,,0.81,76.14
2018-07-14,96,81.0,,0.81,77.76
2018-07-15,92,81.0,,0.81,74.52000000000001
2018-07-16,94,81.0,,0.81,76.14
2018-07-17,94,81.0,,0.81,76.14
2018-07-18,93,81.0,,0.81,75.33
2018-07-19,93,81.0,,0.81,75.33
2018-07-20,93,81.0,,0.81,75.33
2018-07-21,91,81.0,,0.81,73.71000000000001
2018-07-22,94,81.0,,0.81,76.14
2018-07-23,97,81.0,,0.81,78.57000000000001
2018-07-24,100,81.0,,0.81,81.0
2018-07-25,96,81.0,,0.81,77.76
2018-07-26,100,81.0,,0.81,81.0
2018-07-27,92,81.0,,0.81,74.52000000000001
2018-07-28,98,81.0,,0.81,79.38000000000001
2018-07-29,98,81.0,,0.81,79.38000000000001
2018-07-30,92,81.0,,0.81,74.52000000000001
2018-07-31,92,81.0,,0.81,74.52000000000001
2018-08-01,97,82.0,False,0.82,79.53999999999999
2018-08-02,97,82.0,,0.82,79.53999999999999
2018-08-03,91,82.0,,0.82,74.61999999999999
2018-08-04,93,82.0,,0.82,76.25999999999999
2018-08-05,95,82.0,,0.82,77.89999999999999
2018-08-06,94,82.0,,0.82,77.08
2018-08-07,96,82.0,,0.82,78.72
2018-08-08,92,82.0,,0.82,75.44
2018-08-09,91,82.0,,0.82,74.61999999999999
2018-08-10,92,82.0,,0.82,75.44
2018-08-11,95,82.0,,0.82,77.89999999999999
2018-08-12,96,82.0,,0.82,78.72
2018-08-13,92,82.0,,0.82,75.44
2018-08-14,97,82.0,,0.82,79.53999999999999
2018-08-15,100,82.0,,0.82,82.0
2018-08-16,98,82.0,,0.82,80.36
2018-08-17,93,82.0,,0.82,76.25999999999999
2018-08-18,92,82.0,,0.82,75.44
2018-08-19,95,82.0,,0.82,77.89999999999999
2018-08-20,92,82.0,,0.82,75.44
2018-08-21,95,82.0,,0.82,77.89999999999999
2018-08-22,95,82.0,,0.82,77.89999999999999
2018-08-23,95,82.0,,0.82,77.89999999999999
2018-08-24,95,82.0,,0.82,77.89999999999999
2018-08-25,96,82.0,,0.82,78.72
2018-08-26,94,82.0,,0.82,77.08
2018-08-27,96,82.0,,0.82,78.72
2018-08-28,98,82.0,,0.82,80.36
2018-08-29,98,82.0,,0.82,80.36
2018-08-30,98,82.0,,0.82,80.36
2018-08-31,94,82.0,,0.82,77.08
2018-09-01,89,84.0,False,0.84,74.75999999999999
2018-09-02,87,84.0,,0.84,73.08
2018-09-03,90,84.0,,0.84,75.6
2018-09-04,88,84.0,,0.84,73.92
2018-09-05,92,84.0,,0.84,77.28
2018-09-06,94,84.0,,0.84,78.96
2018-09-07,89,84.0,,0.84,74.75999999999999
2018-09-08,86,84.0,,0.84,72.24
2018-09-09,87,84.0,,0.84,73.08
2018-09-10,90,84.0,,0.84,75.6
2018-09-11,92,84.0,,0.84,77.28
2018-09-12,93,84.0,,0.84,78.11999999999999
2018-09-13,98,84.0,,0.84,82.32
2018-09-14,94,84.0,,0.84,78.96
2018-09-15,91,84.0,,0.84,76.44
2018-09-16,93,84.0,,0.84,78.11999999999999
2018-09-17,92,84.0,,0.84,77.28
2018-09-18,97,84.0,,0.84,81.48
2018-09-19,100,84.0,,0.84,84.0
2018-09-20,96,84.0,,0.84,80.64
2018-09-21,97,84.0,,0.84,81.48
2018-09-22,95,84.0,,0.84,79.8
2018-09-23,93,84.0,,0.84,78.11999999999999
2018-09-24,95,84.0,,0.84,79.8
2018-09-25,97,84.0,,0.84,81.48
2018-09-26,98,84.0,,0.84,82.32
2018-09-27,96,84.0,,0.84,80.64
2018-09-28,95,84.0,,0.84,79.8
2018-09-29,96,84.0,,0.84,80.64
2018-09-30,90,84.0,,0.84,75.6
2018-10-01,93,86.0,False,0.86,79.98
2018-10-02,99,86.0,,0.86,85.14
2018-10-03,98,86.0,,0.86,84.28
2018-10-04,98,86.0,,0.86,84.28
2018-10-05,95,86.0,,0.86,81.7
2018-10-06,92,86.0,,0.86,79.12
2018-10-07,90,86.0,,0.86,77.4
2018-10-08,97,86.0,,0.86,83.42
2018-10-09,95,86.0,,0.86,81.7
2018-10-10,96,86.0,,0.86,82.56
2018-10-11,99,86.0,,0.86,85.14
2018-10-12,96,86.0,,0.86,82.56
2018-10-13,93,86.0,,0.86,79.98
2018-10-14,96,86.0,,0.86,82.56
2018-10-15,96,86.0,,0.86,82.56
2018-10-16,99,86.0,,0.86,85.14
2018-10-17,95,86.0,,0.86,81.7
2018-10-18,100,86.0,,0.86,86.0
2018-10-19,94,86.0,,0.86,80.84
2018-10-20,89,86.0,,0.86,76.53999999999999
2018-10-21,90,86.0,,0.86,77.4
2018-10-22,98,86.0,,0.86,84.28
2018-10-23,100,86.0,,0.86,86.0
2018-10-24,98,86.0,,0.86,84.28
2018-10-25,98,86.0,,0.86,84.28
2018-10-26,95,86.0,,0.86,81.7
2018-10-27,90,86.0,,0.86,77.4
2018-10-28,91,86.0,,0.86,78.26
2018-10-29,97,86.0,,0.86,83.42
2018-10-30,99,86.0,,0.86,85.14
2018-10-31,95,86.0,,0.86,81.7
2018-11-01,94,83.0,False,0.83,78.02
2018-11-02,97,83.0,,0.83,80.50999999999999
2018-11-03,96,83.0,,0.83,79.67999999999999
2018-11-04,93,83.0,,0.83,77.19
2018-11-05,97,83.0,,0.83,80.50999999999999
2018-11-06,100,83.0,,0.83,83.0
2018-11-07,97,83.0,,0.83,80.50999999999999
2018-11-08,98,83.0,,0.83,81.33999999999999
2018-11-09,96,83.0,,0.83,79.67999999999999
2018-11-10,89,83.0,,0.83,73.86999999999999
2018-11-11,93,83.0,,0.83,77.19
2018-11-12,94,83.0,,0.83,78.02
2018-11-13,99,83.0,,0.83,82.17
2018-11-14,100,83.0,,0.83,83.0
2018-11-15,97,83.0,,0.83,80.50999999999999
2018-11-16,94,83.0,,0.83,78.02
2018-11-17,91,83.0,,0.83,75.53
2018-11-18,91,83.0,,0.83,75.53
2018-11-19,93,83.0,,0.83,77.19
2018-11-20,95,83.0,,0.83,78.85
2018-11-21,93,83.0,,0.83,77.19
2018-11-22,77,83.0,,0.83,63.91
2018-11-23,85,83.0,,0.83,70.55
2018-11-24,90,83.0,,0.83,74.7
2018-11-25,96,83.0,,0.83,79.67999999999999
2018-11-26,94,83.0,,0.83,78.02
2018-11-27,98,83.0,,0.83,81.33999999999999
2018-11-28,97,83.0,,0.83,80.50999999999999
2018-11-29,100,83.0,,0.83,83.0
2018-11-30,98,83.0,,0.83,81.33999999999999
2018-12-01,90,81.0,False,0.81,72.9
2018-12-02,96,81.0,,0.81,77.76
2018-12-03,93,81.0,,0.81,75.33
2018-12-04,95,81.0,,0.81,76.95
2018-12-05,98,81.0,,0.81,79.38000000000001
2018-12-06,100,81.0,,0.81,81.0
2018-12-07,96,81.0,,0.81,77.76
2018-12-08,90,81.0,,0.81,72.9
2018-12-09,95,81.0,,0.81,76.95
2018-12-10,95,81.0,,0.81,76.95
2018-12-11,94,81.0,,0.81,76.14
2018-12-12,97,81.0,,0.81,78.57000000000001
2018-12-13,96,81.0,,0.81,77.76
2018-12-14,93,81.0,,0.81,75.33
2018-12-15,90,81.0,,0.81,72.9
2018-12-16,91,81.0,,0.81,73.71000000000001
2018-12-17,96,81.0,,0.81,77.76
2018-12-18,91,81.0,,0.81,73.71000000000001
2018-12-19,94,81.0,,0.81,76.14
2018-12-20,91,81.0,,0.81,73.71000000000001
2018-12-21,88,81.0,,0.81,71.28
2018-12-22,84,81.0,,0.81,68.04
2018-12-23,84,81.0,,0.81,68.04
2018-12-24,77,81.0,,0.81,62.370000000000005
2018-12-25,74,81.0,,0.81,59.940000000000005
2018-12-26,85,81.0,,0.81,68.85000000000001
2018-12-27,87,81.0,,0.81,70.47
2018-12-28,89,81.0,,0.81,72.09
2018-12-29,92,81.0,,0.81,74.52000000000001
2018-12-30,91,81.0,,0.81,73.71000000000001
2018-12-31,89,81.0,,0.81,72.09
2019-01-01,86,83.0,False,0.83,71.38
2019-01-02,91,83.0,,0.83,75.53
2019-01-03,96,83.0,,0.83,79.67999999999999
2019-01-04,93,83.0,,0.83,77.19
2019-01-05,96,83.0,,0.83,79.67999999999999
2019-01-06,96,83.0,,0.83,79.67999999999999
2019-01-07,95,83.0,,0.83,78.85
2019-01-08,96,83.0,,0.83,79.67999999999999
2019-01-09,99,83.0,,0.83,82.17
2019-01-10,98,83.0,,0.83,81.33999999999999
2019-01-11,100,83.0,,0.83,83.0
2019-01-12,95,83.0,,0.83,78.85
2019-01-13,99,83.0,,0.83,82.17
2019-01-14,96,83.0,,0.83,79.67999999999999
2019-01-15,97,83.0,,0.83,80.50999999999999
2019-01-16,99,83.0,,0.83,82.17
2019-01-17,100,83.0,,0.83,83.0
2019-01-18,97,83.0,,0.83,80.50999999999999
2019-01-19,97,83.0,,0.83,80.50999999999999
2019-01-20,94,83.0,,0.83,78.02
2019-01-21,95,83.0,,0.83,78.85
2019-01-22,95,83.0,,0.83,78.85
2019-01-23,96,83.0,,0.83,79.67999999999999
2019-01-24,98,83.0,,0.83,81.33999999999999
2019-01-25,98,83.0,,0.83,81.33999999999999
2019-01-26,97,83.0,,0.83,80.50999999999999
2019-01-27,98,83.0,,0.83,81.33999999999999
2019-01-28,96,83.0,,0.83,79.67999999999999
2019-01-29,96,83.0,,0.83,79.67999999999999
2019-01-30,99,83.0,,0.83,82.17
2019-01-31,99,83.0,,0.83,82.17
2019-02-01,93,86.0,False,0.86,79.98
2019-02-02,89,86.0,,0.86,76.53999999999999
2019-02-03,91,86.0,,0.86,78.26
2019-02-04,87,86.0,,0.86,74.82
2019-02-05,92,86.0,,0.86,79.12
2019-02-06,94,86.0,,0.86,80.84
2019-02-07,100,86.0,,0.86,86.0
2019-02-08,91,86.0,,0.86,78.26
2019-02-09,88,86.0,,0.86,75.67999999999999
2019-02-10,93,86.0,,0.86,79.98
2019-02-11,91,86.0,,0.86,78.26
2019-02-12,90,86.0,,0.86,77.4
2019-02-13,94,86.0,,0.86,80.84
2019-02-14,95,86.0,,0.86,81.7
2019-02-15,92,86.0,,0.86,79.12
2019-02-16,87,86.0,,0.86,74.82
2019-02-17,91,86.0,,0.86,78.26
2019-02-18,93,86.0,,0.86,79.98
2019-02-19,93,86.0,,0.86,79.98
2019-02-20,93,86.0,,0.86,79.98
2019-02-21,93,86.0,,0.86,79.98
2019-02-22,93,86.0,,0.86,79.98
2019-02-23,93,86.0,,0.86,79.98
2019-02-24,93,86.0,,0.86,79.98
2019-02-25,91,86.0,,0.86,78.26
2019-02-26,96,86.0,,0.86,82.56
2019-02-27,93,86.0,,0.86,79.98
2019-02-28,99,86.0,,0.86,85.14
2019-03-01,94,88.0,False,0.88,82.72
2019-03-02,91,88.0,,0.88,80.08
2019-03-03,95,88.0,,0.88,83.6
2019-03-04,93,88.0,,0.88,81.84
2019-03-05,97,88.0,,0.88,85.36
2019-03-06,95,88.0,,0.88,83.6
2019-03-07,100,88.0,,0.88,88.0
2019-03-08,96,88.0,,0.88,84.48
2019-03-09,91,88.0,,0.88,80.08
2019-03-10,91,88.0,,0.88,80.08
2019-03-11,97,88.0,,0.88,85.36
2019-03-12,94,88.0,,0.88,82.72
2019-03-13,95,88.0,,0.88,83.6
2019-03-14,98,88.0,,0.88,86.24
2019-03-15,95,88.0,,0.88,83.6
2019-03-16,90,88.0,,0.88,79.2
2019-03-17,95,88.0,,0.88,83.6
2019-03-18,99,88.0,,0.88,87.12
2019-03-19,98,88.0,,0.88,86.24
2019-03-20,98,88.0,,0.88,86.24
2019-03-21,99,88.0,,0.88,87.12
2019-03-22,94,88.0,,0.88,82.72
2019-03-23,93,88.0,,0.88,81.84
2019-03-24,96,88.0,,0.88,84.48
2019-03-25,97,88.0,,0.88,85.36
2019-03-26,99,88.0,,0.88,87.12
2019-03-27,99,88.0,,0.88,87.12
2019-03-28,98,88.0,,0.88,86.24
2019-03-29,97,88.0,,0.88,85.36
2019-03-30,94,88.0,,0.88,82.72
2019-03-31,96,88.0,,0.88,84.48
2019-04-01,92,89.0,False,0.89,81.88
2019-04-02,93,89.0,,0.89,82.77
2019-04-03,93,89.0,,0.89,82.77
2019-04-04,97,89.0,,0.89,86.33
2019-04-05,93,89.0,,0.89,82.77
2019-04-06,88,89.0,,0.89,78.32000000000001
2019-04-07,89,89.0,,0.89,79.21000000000001
2019-04-08,94,89.0,,0.89,83.66
2019-04-09,94,89.0,,0.89,83.66
2019-04-10,95,89.0,,0.89,84.55
2019-04-11,94,89.0,,0.89,83.66
2019-04-12,95,89.0,,0.89,84.55
2019-04-13,91,89.0,,0.89,80.99
2019-04-14,91,89.0,,0.89,80.99
2019-04-15,94,89.0,,0.89,83.66
2019-04-16,95,89.0,,0.89,84.55
2019-04-17,96,89.0,,0.89,85.44
2019-04-18,95,89.0,,0.89,84.55
2019-04-19,97,89.0,,0.89,86.33
2019-04-20,97,89.0,,0.89,86.33
2019-04-21,94,89.0,,0.89,83.66
2019-04-22,87,89.0,,0.89,77.43
2019-04-23,100,89.0,,0.89,89.0
2019-04-24,92,89.0,,0.89,81.88
