date,present_unscaled,present_monthly,isPartial,scale,present
2013-04-09,84,61.0,,0.61,51.24
2013-04-10,78,61.0,,0.61,47.58
2013-04-11,87,61.0,,0.61,53.07
2013-04-12,72,61.0,,0.61,43.92
2013-04-13,42,61.0,,0.61,25.62
2013-04-14,60,61.0,,0.61,36.6
2013-04-15,80,61.0,,0.61,48.8
2013-04-16,85,61.0,,0.61,51.85
2013-04-17,85,61.0,,0.61,51.85
2013-04-18,80,61.0,,0.61,48.8
2013-04-19,71,61.0,,0.61,43.31
2013-04-20,51,61.0,,0.61,31.11
2013-04-21,64,61.0,,0.61,39.04
2013-04-22,95,61.0,,0.61,57.949999999999996
2013-04-23,100,61.0,,0.61,61.0
2013-04-24,89,61.0,,0.61,54.29
2013-04-25,80,61.0,,0.61,48.8
2013-04-26,77,61.0,,0.61,46.97
2013-04-27,54,61.0,,0.61,32.94
2013-04-28,58,61.0,,0.61,35.38
2013-04-29,89,61.0,,0.61,54.29
2013-04-30,82,61.0,,0.61,50.019999999999996
2013-05-01,90,59.0,False,0.59,53.099999999999994
2013-05-02,89,59.0,,0.59,52.51
2013-05-03,77,59.0,,0.59,45.43
2013-05-04,55,59.0,,0.59,32.449999999999996
2013-05-05,59,59.0,,0.59,34.809999999999995
2013-05-06,94,59.0,,0.59,55.459999999999994
2013-05-07,100,59.0,,0.59,59.0
2013-05-08,80,59.0,,0.59,47.199999999999996
2013-05-09,87,59.0,,0.59,51.33
2013-05-10,68,59.0,,0.59,40.12
2013-05-11,57,59.0,,0.59,33.629999999999995
2013-05-12,62,59.0,,0.59,36.58
2013-05-13,84,59.0,,0.59,49.559999999999995
2013-05-14,79,59.0,,0.59,46.61
2013-05-15,78,59.0,,0.59,46.019999999999996
2013-05-16,68,59.0,,0.59,40.12
2013-05-17,64,59.0,,0.59,37.76
2013-05-18,51,59.0,,0.59,30.09
2013-05-19,51,59.0,,0.59,30.09
2013-05-20,71,59.0,,0.59,41.89
2013-05-21,77,59.0,,0.59,45.43
2013-05-22,73,59.0,,0.59,43.07
2013-05-23,75,59.0,,0.59,44.25
2013-05-24,65,59.0,,0.59,38.35
2013-05-25,40,59.0,,0.59,23.599999999999998
2013-05-26,45,59.0,,0.59,26.549999999999997
2013-05-27,59,59.0,,0.59,34.809999999999995
2013-05-28,75,59.0,,0.59,44.25
2013-05-29,73,59.0,,0.59,43.07
2013-05-30,71,59.0,,0.59,41.89
2013-05-31,62,59.0,,0.59,36.58
2013-06-01,47,46.0,False,0.46,21.62
2013-06-02,65,46.0,,0.46,29.900000000000002
2013-06-03,87,46.0,,0.46,40.02
2013-06-04,91,46.0,,0.46,41.86
2013-06-05,97,46.0,,0.46,44.620000000000005
2013-06-06,92,46.0,,0.46,42.32
2013-06-07,66,46.0,,0.46,30.360000000000003
2013-06-08,54,46.0,,0.46,24.84
2013-06-09,69,46.0,,0.46,31.740000000000002
2013-06-10,100,46.0,,0.46,46.0
2013-06-11,92,46.0,,0.46,42.32
2013-06-12,80,46.0,,0.46,36.800000000000004
2013-06-13,81,46.0,,0.46,37.260000000000005
2013-06-14,73,46.0,,0.46,33.58
2013-06-15,59,46.0,,0.46,27.14
2013-06-16,81,46.0,,0.46,37.260000000000005
2013-06-17,70,46.0,,0.46,32.2
2013-06-18,77,46.0,,0.46,35.42
2013-06-19,74,46.0,,0.46,34.04
2013-06-20,64,46.0,,0.46,29.44
2013-06-21,80,46.0,,0.46,36.800000000000004
2013-06-22,48,46.0,,0.46,22.080000000000002
2013-06-23,57,46.0,,0.46,26.220000000000002
2013-06-24,71,46.0,,0.46,32.660000000000004
2013-06-25,66,46.0,,0.46,30.360000000000003
2013-06-26,77,46.0,,0.46,35.42
2013-06-27,66,46.0,,0.46,30.360000000000003
2013-06-28,66,46.0,,0.46,30.360000000000003
2013-06-29,55,46.0,,0.46,25.3
2013-06-30,52,46.0,,0.46,23.92
2013-07-01,73,41.0,False,0.41,29.93
2013-07-02,89,41.0,,0.41,36.489999999999995
2013-07-03,76,41.0,,0.41,31.159999999999997
2013-07-04,52,41.0,,0.41,21.32
2013-07-05,58,41.0,,0.41,23.779999999999998
2013-07-06,51,41.0,,0.41,20.91
2013-07-07,63,41.0,,0.41,25.83
2013-07-08,79,41.0,,0.41,32.39
2013-07-09,76,41.0,,0.41,31.159999999999997
2013-07-10,77,41.0,,0.41,31.569999999999997
2013-07-11,81,41.0,,0.41,33.21
2013-07-12,72,41.0,,0.41,29.52
2013-07-13,61,41.0,,0.41,25.009999999999998
2013-07-14,68,41.0,,0.41,27.88
2013-07-15,76,41.0,,0.41,31.159999999999997
2013-07-16,82,41.0,,0.41,33.62
2013-07-17,70,41.0,,0.41,28.7
2013-07-18,73,41.0,,0.41,29.93
2013-07-19,79,41.0,,0.41,32.39
2013-07-20,68,41.0,,0.41,27.88
2013-07-21,68,41.0,,0.41,27.88
2013-07-22,69,41.0,,0.41,28.29
2013-07-23,100,41.0,,0.41,41.0
2013-07-24,78,41.0,,0.41,31.979999999999997
2013-07-25,74,41.0,,0.41,30.34
2013-07-26,70,41.0,,0.41,28.7
2013-07-27,53,41.0,,0.41,21.73
2013-07-28,67,41.0,,0.41,27.47
2013-07-29,77,41.0,,0.41,31.569999999999997
2013-07-30,87,41.0,,0.41,35.669999999999995
2013-07-31,82,41.0,,0.41,33.62
2013-08-01,63,43.0,False,0.43,27.09
2013-08-02,70,43.0,,0.43,30.099999999999998
2013-08-03,60,43.0,,0.43,25.8
2013-08-04,64,43.0,,0.43,27.52
2013-08-05,74,43.0,,0.43,31.82
2013-08-06,72,43.0,,0.43,30.96
2013-08-07,71,43.0,,0.43,30.53
2013-08-08,67,43.0,,0.43,28.81
2013-08-09,60,43.0,,0.43,25.8
2013-08-10,50,43.0,,0.43,21.5
2013-08-11,60,43.0,,0.43,25.8
2013-08-12,67,43.0,,0.43,28.81
2013-08-13,67,43.0,,0.43,28.81
2013-08-14,68,43.0,,0.43,29.24
2013-08-15,73,43.0,,0.43,31.39
2013-08-16,67,43.0,,0.43,28.81
2013-08-17,52,43.0,,0.43,22.36
2013-08-18,56,43.0,,0.43,24.08
2013-08-19,66,43.0,,0.43,28.38
2013-08-20,67,43.0,,0.43,28.81
2013-08-21,74,43.0,,0.43,31.82
2013-08-22,86,43.0,,0.43,36.98
2013-08-23,72,43.0,,0.43,30.96
2013-08-24,59,43.0,,0.43,25.37
2013-08-25,71,43.0,,0.43,30.53
2013-08-26,73,43.0,,0.43,31.39
2013-08-27,84,43.0,,0.43,36.12
2013-08-28,100,43.0,,0.43,43.0
2013-08-29,96,43.0,,0.43,41.28
2013-08-30,96,43.0,,0.43,41.28
2013-08-31,64,43.0,,0.43,27.52
2013-09-01,51,65.0,False,0.65,33.15
2013-09-02,55,65.0,,0.65,35.75
2013-09-03,74,65.0,,0.65,48.1
2013-09-04,71,65.0,,0.65,46.15
2013-09-05,92,65.0,,0.65,59.800000000000004
2013-09-06,67,65.0,,0.65,43.550000000000004
2013-09-07,46,65.0,,0.65,29.900000000000002
2013-09-08,67,65.0,,0.65,43.550000000000004
2013-09-09,85,65.0,,0.65,55.25
2013-09-10,74,65.0,,0.65,48.1
2013-09-11,82,65.0,,0.65,53.300000000000004
2013-09-12,95,65.0,,0.65,61.75
2013-09-13,69,65.0,,0.65,44.85
2013-09-14,49,65.0,,0.65,31.85
2013-09-15,65,65.0,,0.65,42.25
2013-09-16,86,65.0,,0.65,55.9
2013-09-17,87,65.0,,0.65,56.550000000000004
2013-09-18,93,65.0,,0.65,60.45
2013-09-19,81,65.0,,0.65,52.65
2013-09-20,80,65.0,,0.65,52.0
2013-09-21,51,65.0,,0.65,33.15
2013-09-22,76,65.0,,0.65,49.4
2013-09-23,93,65.0,,0.65,60.45
2013-09-24,100,65.0,,0.65,65.0
2013-09-25,98,65.0,,0.65,63.7
2013-09-26,98,65.0,,0.65,63.7
2013-09-27,68,65.0,,0.65,44.2
2013-09-28,57,65.0,,0.65,37.050000000000004
2013-09-29,67,65.0,,0.65,43.550000000000004
2013-09-30,88,65.0,,0.65,57.2
2013-10-01,73,69.0,False,0.69,50.37
2013-10-02,100,69.0,,0.69,69.0
2013-10-03,96,69.0,,0.69,66.24
2013-10-04,73,69.0,,0.69,50.37
2013-10-05,53,69.0,,0.69,36.57
2013-10-06,61,69.0,,0.69,42.089999999999996
2013-10-07,80,69.0,,0.69,55.199999999999996
2013-10-08,88,69.0,,0.69,60.72
2013-10-09,79,69.0,,0.69,54.51
2013-10-10,82,69.0,,0.69,56.58
2013-10-11,84,69.0,,0.69,57.959999999999994
2013-10-12,60,69.0,,0.69,41.4
2013-10-13,62,69.0,,0.69,42.779999999999994
2013-10-14,84,69.0,,0.69,57.959999999999994
2013-10-15,92,69.0,,0.69,63.48
2013-10-16,85,69.0,,0.69,58.65
2013-10-17,89,69.0,,0.69,61.41
2013-10-18,64,69.0,,0.69,44.16
2013-10-19,38,69.0,,0.69,26.22
2013-10-20,74,69.0,,0.69,51.059999999999995
2013-10-21,86,69.0,,0.69,59.339999999999996
2013-10-22,87,69.0,,0.69,60.029999999999994
2013-10-23,80,69.0,,0.69,55.199999999999996
2013-10-24,87,69.0,,0.69,60.029999999999994
2013-10-25,70,69.0,,0.69,48.3
2013-10-26,43,69.0,,0.69,29.669999999999998
2013-10-27,52,69.0,,0.69,35.879999999999995
2013-10-28,82,69.0,,0.69,56.58
2013-10-29,93,69.0,,0.69,64.17
2013-10-30,89,69.0,,0.69,61.41
2013-10-31,80,69.0,,0.69,55.199999999999996
2013-11-01,69,72.0,False,0.72,49.68
2013-11-02,54,72.0,,0.72,38.879999999999995
2013-11-03,59,72.0,,0.72,42.48
2013-11-04,93,72.0,,0.72,66.96
2013-11-05,78,72.0,,0.72,56.16
2013-11-06,87,72.0,,0.72,62.64
2013-11-07,87,72.0,,0.72,62.64
2013-11-08,72,72.0,,0.72,51.839999999999996
2013-11-09,57,72.0,,0.72,41.04
2013-11-10,61,72.0,,0.72,43.92
2013-11-11,85,72.0,,0.72,61.199999999999996
2013-11-12,89,72.0,,0.72,64.08
2013-11-13,84,72.0,,0.72,60.48
2013-11-14,100,72.0,,0.72,72.0
2013-11-15,80,72.0,,0.72,57.599999999999994
2013-11-16,52,72.0,,0.72,37.44
2013-11-17,65,72.0,,0.72,46.8
2013-11-18,96,72.0,,0.72,69.12
2013-11-19,98,72.0,,0.72,70.56
2013-11-20,91,72.0,,0.72,65.52
2013-11-21,89,72.0,,0.72,64.08
2013-11-22,87,72.0,,0.72,62.64
2013-11-23,54,72.0,,0.72,38.879999999999995
2013-11-24,71,72.0,,0.72,51.12
2013-11-25,84,72.0,,0.72,60.48
2013-11-26,87,72.0,,0.72,62.64
2013-11-27,65,72.0,,0.72,46.8
2013-11-28,49,72.0,,0.72,35.28
2013-11-29,55,72.0,,0.72,39.6
2013-11-30,65,72.0,,0.72,46.8
2013-12-01,54,91.0,False,0.91,49.14
2013-12-02,62,91.0,,0.91,56.42
2013-12-03,81,91.0,,0.91,73.71000000000001
2013-12-04,89,91.0,,0.91,80.99000000000001
2013-12-05,88,91.0,,0.91,80.08
2013-12-06,78,91.0,,0.91,70.98
2013-12-07,56,91.0,,0.91,50.96
2013-12-08,82,91.0,,0.91,74.62
2013-12-09,88,91.0,,0.91,80.08
2013-12-10,85,91.0,,0.91,77.35000000000001
2013-12-11,80,91.0,,0.91,72.8
2013-12-12,100,91.0,,0.91,91.0
2013-12-13,89,91.0,,0.91,80.99000000000001
2013-12-14,75,91.0,,0.91,68.25
2013-12-15,80,91.0,,0.91,72.8
2013-12-16,93,91.0,,0.91,84.63000000000001
2013-12-17,92,91.0,,0.91,83.72
2013-12-18,95,91.0,,0.91,86.45
2013-12-19,83,91.0,,0.91,75.53
2013-12-20,82,91.0,,0.91,74.62
2013-12-21,64,91.0,,0.91,58.24
2013-12-22,66,91.0,,0.91,60.06
2013-12-23,76,91.0,,0.91,69.16
2013-12-24,95,91.0,,0.91,86.45
2013-12-25,90,91.0,,0.91,81.9
2013-12-26,42,91.0,,0.91,38.22
2013-12-27,43,91.0,,0.91,39.13
2013-12-28,32,91.0,,0.91,29.12
2013-12-29,29,91.0,,0.91,26.39
2013-12-30,25,91.0,,0.91,22.75
2013-12-31,33,91.0,,0.91,30.03
2014-01-01,48,57.0,False,0.57,27.36
2014-01-02,52,57.0,,0.57,29.639999999999997
2014-01-03,50,57.0,,0.57,28.499999999999996
2014-01-04,50,57.0,,0.57,28.499999999999996
2014-01-05,56,57.0,,0.57,31.919999999999998
2014-01-06,62,57.0,,0.57,35.339999999999996
2014-01-07,73,57.0,,0.57,41.61
2014-01-08,72,57.0,,0.57,41.04
2014-01-09,79,57.0,,0.57,45.029999999999994
2014-01-10,77,57.0,,0.57,43.88999999999999
2014-01-11,51,57.0,,0.57,29.069999999999997
2014-01-12,67,57.0,,0.57,38.19
2014-01-13,82,57.0,,0.57,46.739999999999995
2014-01-14,88,57.0,,0.57,50.16
2014-01-15,100,57.0,,0.57,56.99999999999999
2014-01-16,93,57.0,,0.57,53.01
2014-01-17,88,57.0,,0.57,50.16
2014-01-18,50,57.0,,0.57,28.499999999999996
2014-01-19,63,57.0,,0.57,35.91
2014-01-20,75,57.0,,0.57,42.74999999999999
2014-01-21,84,57.0,,0.57,47.879999999999995
2014-01-22,100,57.0,,0.57,56.99999999999999
2014-01-23,89,57.0,,0.57,50.73
2014-01-24,85,57.0,,0.57,48.449999999999996
2014-01-25,67,57.0,,0.57,38.19
2014-01-26,62,57.0,,0.57,35.339999999999996
2014-01-27,91,57.0,,0.57,51.87
2014-01-28,96,57.0,,0.57,54.72
2014-01-29,90,57.0,,0.57,51.3
2014-01-30,94,57.0,,0.57,53.58
2014-01-31,87,57.0,,0.57,49.589999999999996
2014-02-01,38,66.0,False,0.66,25.080000000000002
2014-02-02,49,66.0,,0.66,32.34
2014-02-03,71,66.0,,0.66,46.86
2014-02-04,82,66.0,,0.66,54.120000000000005
2014-02-05,78,66.0,,0.66,51.480000000000004
2014-02-06,87,66.0,,0.66,57.42
2014-02-07,64,66.0,,0.66,42.24
2014-02-08,53,66.0,,0.66,34.980000000000004
2014-02-09,58,66.0,,0.66,38.28
2014-02-10,76,66.0,,0.66,50.160000000000004
2014-02-11,70,66.0,,0.66,46.2
2014-02-12,82,66.0,,0.66,54.120000000000005
2014-02-13,82,66.0,,0.66,54.120000000000005
2014-02-14,69,66.0,,0.66,45.54
2014-02-15,56,66.0,,0.66,36.96
2014-02-16,53,66.0,,0.66,34.980000000000004
2014-02-17,65,66.0,,0.66,42.9
2014-02-18,82,66.0,,0.66,54.120000000000005
2014-02-19,80,66.0,,0.66,52.800000000000004
2014-02-20,100,66.0,,0.66,66.0
2014-02-21,84,66.0,,0.66,55.440000000000005
2014-02-22,36,66.0,,0.66,23.76
2014-02-23,60,66.0,,0.66,39.6
2014-02-24,73,66.0,,0.66,48.18
2014-02-25,76,66.0,,0.66,50.160000000000004
2014-02-26,78,66.0,,0.66,51.480000000000004
2014-02-27,81,66.0,,0.66,53.46
2014-02-28,64,66.0,,0.66,42.24
2014-03-01,50,60.0,False,0.6,30.0
2014-03-02,68,60.0,,0.6,40.8
2014-03-03,89,60.0,,0.6,53.4
2014-03-04,100,60.0,,0.6,60.0
2014-03-05,89,60.0,,0.6,53.4
2014-03-06,94,60.0,,0.6,56.4
2014-03-07,86,60.0,,0.6,51.6
2014-03-08,58,60.0,,0.6,34.8
2014-03-09,67,60.0,,0.6,40.199999999999996
2014-03-10,86,60.0,,0.6,51.6
2014-03-11,91,60.0,,0.6,54.6
2014-03-12,94,60.0,,0.6,56.4
2014-03-13,83,60.0,,0.6,49.8
2014-03-14,74,60.0,,0.6,44.4
2014-03-15,62,60.0,,0.6,37.199999999999996
2014-03-16,64,60.0,,0.6,38.4
2014-03-17,90,60.0,,0.6,54.0
2014-03-18,82,60.0,,0.6,49.199999999999996
2014-03-19,94,60.0,,0.6,56.4
2014-03-20,81,60.0,,0.6,48.6
2014-03-21,72,60.0,,0.6,43.199999999999996
2014-03-22,57,60.0,,0.6,34.199999999999996
2014-03-23,70,60.0,,0.6,42.0
2014-03-24,89,60.0,,0.6,53.4
2014-03-25,92,60.0,,0.6,55.199999999999996
2014-03-26,84,60.0,,0.6,50.4
2014-03-27,88,60.0,,0.6,52.8
2014-03-28,73,60.0,,0.6,43.8
2014-03-29,55,60.0,,0.6,33.0
2014-03-30,63,60.0,,0.6,37.8
2014-03-31,87,60.0,,0.6,52.199999999999996
2014-04-01,98,64.0,False,0.64,62.72
2014-04-02,87,64.0,,0.64,55.68
2014-04-03,80,64.0,,0.64,51.2
2014-04-04,75,64.0,,0.64,48.0
2014-04-05,55,64.0,,0.64,35.2
2014-04-06,70,64.0,,0.64,44.800000000000004
2014-04-07,87,64.0,,0.64,55.68
2014-04-08,93,64.0,,0.64,59.52
2014-04-09,97,64.0,,0.64,62.08
2014-04-10,82,64.0,,0.64,52.480000000000004
2014-04-11,80,64.0,,0.64,51.2
2014-04-12,53,64.0,,0.64,33.92
2014-04-13,54,64.0,,0.64,34.56
2014-04-14,81,64.0,,0.64,51.84
2014-04-15,91,64.0,,0.64,58.24
2014-04-16,79,64.0,,0.64,50.56
2014-04-17,82,64.0,,0.64,52.480000000000004
2014-04-18,61,64.0,,0.64,39.04
2014-04-19,54,64.0,,0.64,34.56
2014-04-20,52,64.0,,0.64,33.28
2014-04-21,84,64.0,,0.64,53.76
2014-04-22,89,64.0,,0.64,56.96
2014-04-23,90,64.0,,0.64,57.6
2014-04-24,92,64.0,,0.64,58.88
2014-04-25,84,64.0,,0.64,53.76
2014-04-26,51,64.0,,0.64,32.64
2014-04-27,69,64.0,,0.64,44.160000000000004
2014-04-28,91,64.0,,0.64,58.24
2014-04-29,89,64.0,,0.64,56.96
2014-04-30,100,64.0,,0.64,64.0
2014-05-01,88,64.0,False,0.64,56.32
2014-05-02,82,64.0,,0.64,52.480000000000004
2014-05-03,54,64.0,,0.64,34.56
2014-05-04,62,64.0,,0.64,39.68
2014-05-05,87,64.0,,0.64,55.68
2014-05-06,89,64.0,,0.64,56.96
2014-05-07,100,64.0,,0.64,64.0
2014-05-08,88,64.0,,0.64,56.32
2014-05-09,76,64.0,,0.64,48.64
2014-05-10,51,64.0,,0.64,32.64
2014-05-11,66,64.0,,0.64,42.24
2014-05-12,85,64.0,,0.64,54.4
2014-05-13,73,64.0,,0.64,46.72
2014-05-14,83,64.0,,0.64,53.120000000000005
2014-05-15,80,64.0,,0.64,51.2
2014-05-16,68,64.0,,0.64,43.52
2014-05-17,53,64.0,,0.64,33.92
2014-05-18,53,64.0,,0.64,33.92
2014-05-19,77,64.0,,0.64,49.28
2014-05-20,75,64.0,,0.64,48.0
2014-05-21,87,64.0,,0.64,55.68
2014-05-22,71,64.0,,0.64,45.44
2014-05-23,64,64.0,,0.64,40.96
2014-05-24,44,64.0,,0.64,28.16
2014-05-25,52,64.0,,0.64,33.28
2014-05-26,51,64.0,,0.64,32.64
2014-05-27,75,64.0,,0.64,48.0
2014-05-28,72,64.0,,0.64,46.08
2014-05-29,68,64.0,,0.64,43.52
2014-05-30,68,64.0,,0.64,43.52
2014-05-31,46,64.0,,0.64,29.44
2014-06-01,72,49.0,False,0.49,35.28
2014-06-02,88,49.0,,0.49,43.12
2014-06-03,81,49.0,,0.49,39.69
2014-06-04,100,49.0,,0.49,49.0
2014-06-05,90,49.0,,0.49,44.1
2014-06-06,71,49.0,,0.49,34.79
2014-06-07,53,49.0,,0.49,25.97
2014-06-08,66,49.0,,0.49,32.339999999999996
2014-06-09,81,49.0,,0.49,39.69
2014-06-10,90,49.0,,0.49,44.1
2014-06-11,79,49.0,,0.49,38.71
2014-06-12,83,49.0,,0.49,40.67
2014-06-13,74,49.0,,0.49,36.26
2014-06-14,68,49.0,,0.49,33.32
2014-06-15,60,49.0,,0.49,29.4
2014-06-16,71,49.0,,0.49,34.79
2014-06-17,66,49.0,,0.49,32.339999999999996
2014-06-18,72,49.0,,0.49,35.28
2014-06-19,68,49.0,,0.49,33.32
2014-06-20,64,49.0,,0.49,31.36
2014-06-21,53,49.0,,0.49,25.97
2014-06-22,59,49.0,,0.49,28.91
2014-06-23,63,49.0,,0.49,30.87
2014-06-24,67,49.0,,0.49,32.83
2014-06-25,69,49.0,,0.49,33.81
2014-06-26,57,49.0,,0.49,27.93
2014-06-27,58,49.0,,0.49,28.419999999999998
2014-06-28,52,49.0,,0.49,25.48
2014-06-29,62,49.0,,0.49,30.38
2014-06-30,59,49.0,,0.49,28.91
2014-07-01,80,43.0,False,0.43,34.4
2014-07-02,83,43.0,,0.43,35.69
2014-07-03,75,43.0,,0.43,32.25
2014-07-04,70,43.0,,0.43,30.099999999999998
2014-07-05,61,43.0,,0.43,26.23
2014-07-06,77,43.0,,0.43,33.11
2014-07-07,89,43.0,,0.43,38.269999999999996
2014-07-08,92,43.0,,0.43,39.56
2014-07-09,80,43.0,,0.43,34.4
2014-07-10,66,43.0,,0.43,28.38
2014-07-11,83,43.0,,0.43,35.69
2014-07-12,70,43.0,,0.43,30.099999999999998
2014-07-13,73,43.0,,0.43,31.39
2014-07-14,73,43.0,,0.43,31.39
2014-07-15,100,43.0,,0.43,43.0
2014-07-16,83,43.0,,0.43,35.69
2014-07-17,71,43.0,,0.43,30.53
2014-07-18,76,43.0,,0.43,32.68
2014-07-19,72,43.0,,0.43,30.96
2014-07-20,72,43.0,,0.43,30.96
2014-07-21,69,43.0,,0.43,29.669999999999998
2014-07-22,79,43.0,,0.43,33.97
2014-07-23,82,43.0,,0.43,35.26
2014-07-24,92,43.0,,0.43,39.56
2014-07-25,94,43.0,,0.43,40.42
2014-07-26,79,43.0,,0.43,33.97
2014-07-27,62,43.0,,0.43,26.66
2014-07-28,77,43.0,,0.43,33.11
2014-07-29,74,43.0,,0.43,31.82
2014-07-30,56,43.0,,0.43,24.08
2014-07-31,85,43.0,,0.43,36.55
2014-08-01,62,45.0,False,0.45,27.900000000000002
2014-08-02,52,45.0,,0.45,23.400000000000002
2014-08-03,56,45.0,,0.45,25.2
2014-08-04,65,45.0,,0.45,29.25
2014-08-05,69,45.0,,0.45,31.05
2014-08-06,76,45.0,,0.45,34.2
2014-08-07,84,45.0,,0.45,37.800000000000004
2014-08-08,56,45.0,,0.45,25.2
2014-08-09,57,45.0,,0.45,25.650000000000002
2014-08-10,53,45.0,,0.45,23.85
2014-08-11,69,45.0,,0.45,31.05
2014-08-12,70,45.0,,0.45,31.5
2014-08-13,74,45.0,,0.45,33.300000000000004
2014-08-14,69,45.0,,0.45,31.05
2014-08-15,68,45.0,,0.45,30.6
2014-08-16,52,45.0,,0.45,23.400000000000002
2014-08-17,50,45.0,,0.45,22.5
2014-08-18,64,45.0,,0.45,28.8
2014-08-19,71,45.0,,0.45,31.95
2014-08-20,72,45.0,,0.45,32.4
2014-08-21,67,45.0,,0.45,30.150000000000002
2014-08-22,71,45.0,,0.45,31.95
2014-08-23,65,45.0,,0.45,29.25
2014-08-24,71,45.0,,0.45,31.95
2014-08-25,82,45.0,,0.45,36.9
2014-08-26,92,45.0,,0.45,41.4
2014-08-27,100,45.0,,0.45,45.0
2014-08-28,85,45.0,,0.45,38.25
2014-08-29,83,45.0,,0.45,37.35
2014-08-30,48,45.0,,0.45,21.6
2014-08-31,72,45.0,,0.45,32.4
2014-09-01,59,70.0,False,0.7,41.3
2014-09-02,74,70.0,,0.7,51.8
2014-09-03,87,70.0,,0.7,60.9
2014-09-04,88,70.0,,0.7,61.599999999999994
2014-09-05,77,70.0,,0.7,53.9
2014-09-06,54,70.0,,0.7,37.8
2014-09-07,65,70.0,,0.7,45.5
2014-09-08,90,70.0,,0.7,62.99999999999999
2014-09-09,89,70.0,,0.7,62.3
2014-09-10,83,70.0,,0.7,58.099999999999994
2014-09-11,85,70.0,,0.7,59.49999999999999
2014-09-12,81,70.0,,0.7,56.699999999999996
2014-09-13,57,70.0,,0.7,39.9
2014-09-14,74,70.0,,0.7,51.8
2014-09-15,95,70.0,,0.7,66.5
2014-09-16,96,70.0,,0.7,67.19999999999999
2014-09-17,95,70.0,,0.7,66.5
2014-09-18,96,70.0,,0.7,67.19999999999999
2014-09-19,78,70.0,,0.7,54.599999999999994
2014-09-20,61,70.0,,0.7,42.699999999999996
2014-09-21,68,70.0,,0.7,47.599999999999994
2014-09-22,85,70.0,,0.7,59.49999999999999
2014-09-23,94,70.0,,0.7,65.8
2014-09-24,100,70.0,,0.7,70.0
2014-09-25,99,70.0,,0.7,69.3
2014-09-26,79,70.0,,0.7,55.3
2014-09-27,68,70.0,,0.7,47.599999999999994
2014-09-28,74,70.0,,0.7,51.8
2014-09-29,95,70.0,,0.7,66.5
2014-09-30,95,70.0,,0.7,66.5
2014-10-01,95,71.0,False,0.71,67.45
2014-10-02,85,71.0,,0.71,60.349999999999994
2014-10-03,70,71.0,,0.71,49.699999999999996
2014-10-04,55,71.0,,0.71,39.05
2014-10-05,63,71.0,,0.71,44.73
2014-10-06,81,71.0,,0.71,57.51
2014-10-07,87,71.0,,0.71,61.769999999999996
2014-10-08,77,71.0,,0.71,54.669999999999995
2014-10-09,81,71.0,,0.71,57.51
2014-10-10,66,71.0,,0.71,46.86
2014-10-11,49,71.0,,0.71,34.79
2014-10-12,54,71.0,,0.71,38.339999999999996
2014-10-13,79,71.0,,0.71,56.089999999999996
2014-10-14,86,71.0,,0.71,61.059999999999995
2014-10-15,81,71.0,,0.71,57.51
2014-10-16,79,71.0,,0.71,56.089999999999996
2014-10-17,73,71.0,,0.71,51.83
2014-10-18,58,71.0,,0.71,41.18
2014-10-19,67,71.0,,0.71,47.57
2014-10-20,88,71.0,,0.71,62.48
2014-10-21,88,71.0,,0.71,62.48
2014-10-22,84,71.0,,0.71,59.64
2014-10-23,89,71.0,,0.71,63.19
2014-10-24,71,71.0,,0.71,50.41
2014-10-25,55,71.0,,0.71,39.05
2014-10-26,71,71.0,,0.71,50.41
2014-10-27,83,71.0,,0.71,58.93
2014-10-28,100,71.0,,0.71,71.0
2014-10-29,87,71.0,,0.71,61.769999999999996
2014-10-30,97,71.0,,0.71,68.86999999999999
2014-10-31,77,71.0,,0.71,54.669999999999995
2014-11-01,50,74.0,False,0.74,37.0
2014-11-02,62,74.0,,0.74,45.88
2014-11-03,90,74.0,,0.74,66.6
2014-11-04,79,74.0,,0.74,58.46
2014-11-05,80,74.0,,0.74,59.2
2014-11-06,90,74.0,,0.74,66.6
2014-11-07,59,74.0,,0.74,43.66
2014-11-08,46,74.0,,0.74,34.04
2014-11-09,66,74.0,,0.74,48.839999999999996
2014-11-10,85,74.0,,0.74,62.9
2014-11-11,85,74.0,,0.74,62.9
2014-11-12,88,74.0,,0.74,65.12
2014-11-13,94,74.0,,0.74,69.56
2014-11-14,82,74.0,,0.74,60.68
2014-11-15,51,74.0,,0.74,37.74
2014-11-16,68,74.0,,0.74,50.32
2014-11-17,82,74.0,,0.74,60.68
2014-11-18,96,74.0,,0.74,71.03999999999999
2014-11-19,100,74.0,,0.74,74.0
2014-11-20,97,74.0,,0.74,71.78
2014-11-21,90,74.0,,0.74,66.6
2014-11-22,62,74.0,,0.74,45.88
2014-11-23,67,74.0,,0.74,49.58
2014-11-24,84,74.0,,0.74,62.16
2014-11-25,88,74.0,,0.74,65.12
2014-11-26,65,74.0,,0.74,48.1
2014-11-27,55,74.0,,0.74,40.7
2014-11-28,53,74.0,,0.74,39.22
2014-11-29,67,74.0,,0.74,49.58
2014-11-30,71,74.0,,0.74,52.54
2014-12-01,62,97.0,False,0.97,60.14
2014-12-02,68,97.0,,0.97,65.96
2014-12-03,75,97.0,,0.97,72.75
2014-12-04,71,97.0,,0.97,68.87
2014-12-05,65,97.0,,0.97,63.05
