date,bonds_unscaled,bonds_monthly,isPartial,scale,bonds
2020-09-07,68,88.0,,0.88,59.84
2020-09-08,82,88.0,,0.88,72.16
2020-09-09,87,88.0,,0.88,76.56
2020-09-10,98,88.0,,0.88,86.24
2020-09-11,87,88.0,,0.88,76.56
2020-09-12,59,88.0,,0.88,51.92
2020-09-13,69,88.0,,0.88,60.72
2020-09-14,93,88.0,,0.88,81.84
2020-09-15,94,88.0,,0.88,82.72
2020-09-16,92,88.0,,0.88,80.96
2020-09-17,96,88.0,,0.88,84.48
2020-09-18,97,88.0,,0.88,85.36
2020-09-19,60,88.0,,0.88,52.8
2020-09-20,58,88.0,,0.88,51.04
2020-09-21,97,88.0,,0.88,85.36
2020-09-22,91,88.0,,0.88,80.08
2020-09-23,90,88.0,,0.88,79.2
2020-09-24,100,88.0,,0.88,88.0
2020-09-25,83,88.0,,0.88,73.04
2020-09-26,55,88.0,,0.88,48.4
2020-09-27,58,88.0,,0.88,51.04
2020-09-28,86,88.0,,0.88,75.68
2020-09-29,86,88.0,,0.88,75.68
2020-09-30,87,88.0,,0.88,76.56
2020-10-01,94,77.0,False,0.77,72.38
2020-10-02,87,77.0,,0.77,66.99
2020-10-03,54,77.0,,0.77,41.58
2020-10-04,56,77.0,,0.77,43.120000000000005
2020-10-05,94,77.0,,0.77,72.38
2020-10-06,93,77.0,,0.77,71.61
2020-10-07,100,77.0,,0.77,77.0
2020-10-08,99,77.0,,0.77,76.23
2020-10-09,92,77.0,,0.77,70.84
2020-10-10,52,77.0,,0.77,40.04
2020-10-11,50,77.0,,0.77,38.5
2020-10-12,80,77.0,,0.77,61.6
2020-10-13,81,77.0,,0.77,62.370000000000005
2020-10-14,79,77.0,,0.77,60.83
2020-10-15,86,77.0,,0.77,66.22
2020-10-16,76,77.0,,0.77,58.52
2020-10-17,49,77.0,,0.77,37.730000000000004
2020-10-18,52,77.0,,0.77,40.04
2020-10-19,92,77.0,,0.77,70.84
2020-10-20,97,77.0,,0.77,74.69
2020-10-21,87,77.0,,0.77,66.99
2020-10-22,81,77.0,,0.77,62.370000000000005
2020-10-23,78,77.0,,0.77,60.06
2020-10-24,51,77.0,,0.77,39.27
2020-10-25,45,77.0,,0.77,34.65
2020-10-26,78,77.0,,0.77,60.06
2020-10-27,91,77.0,,0.77,70.07000000000001
2020-10-28,79,77.0,,0.77,60.83
2020-10-29,81,77.0,,0.77,62.370000000000005
2020-10-30,74,77.0,,0.77,56.980000000000004
2020-10-31,55,77.0,,0.77,42.35
2020-11-01,47,70.0,True,0.7,32.9
2020-11-02,81,70.0,,0.7,56.699999999999996
2020-11-03,70,70.0,,0.7,49.0
2020-11-04,47,70.0,,0.7,32.9
2020-11-05,60,70.0,,0.7,42.0
2020-11-06,67,70.0,,0.7,46.9
2020-11-07,43,70.0,,0.7,30.099999999999998
2020-11-08,46,70.0,,0.7,32.199999999999996
2020-11-09,87,70.0,,0.7,60.9
2020-11-10,85,70.0,,0.7,59.49999999999999
2020-11-11,77,70.0,,0.7,53.9
2020-11-12,84,70.0,,0.7,58.8
2020-11-13,79,70.0,,0.7,55.3
2020-11-14,49,70.0,,0.7,34.3
2020-11-15,55,70.0,,0.7,38.5
2020-11-16,85,70.0,,0.7,59.49999999999999
2020-11-17,92,70.0,,0.7,64.39999999999999
2020-11-18,92,70.0,,0.7,64.39999999999999
2020-11-19,100,70.0,,0.7,70.0
2020-11-20,93,70.0,,0.7,65.1
2020-11-21,57,70.0,,0.7,39.9
2020-11-22,47,70.0,,0.7,32.9
2020-11-23,71,70.0,,0.7,49.699999999999996
2020-11-24,76,70.0,,0.7,53.199999999999996
2020-11-25,60,70.0,,0.7,42.0
2020-11-26,37,70.0,,0.7,25.9
2020-11-27,37,70.0,,0.7,25.9
2020-11-28,39,70.0,,0.7,27.299999999999997
