date,dividend_unscaled,dividend_monthly,isPartial,scale,dividend
2011-08-30,74,45.0,,0.45,33.300000000000004
2011-08-31,67,45.0,,0.45,30.150000000000002
2011-09-01,75,44.0,False,0.44,33.0
2011-09-02,73,44.0,,0.44,32.12
2011-09-03,45,44.0,,0.44,19.8
2011-09-04,45,44.0,,0.44,19.8
2011-09-05,50,44.0,,0.44,22.0
2011-09-06,87,44.0,,0.44,38.28
2011-09-07,84,44.0,,0.44,36.96
2011-09-08,71,44.0,,0.44,31.24
2011-09-09,77,44.0,,0.44,33.88
2011-09-10,52,44.0,,0.44,22.88
2011-09-11,40,44.0,,0.44,17.6
2011-09-12,78,44.0,,0.44,34.32
2011-09-13,95,44.0,,0.44,41.8
2011-09-14,94,44.0,,0.44,41.36
2011-09-15,85,44.0,,0.44,37.4
2011-09-16,78,44.0,,0.44,34.32
2011-09-17,40,44.0,,0.44,17.6
2011-09-18,54,44.0,,0.44,23.76
2011-09-19,78,44.0,,0.44,34.32
2011-09-20,93,44.0,,0.44,40.92
2011-09-21,100,44.0,,0.44,44.0
2011-09-22,91,44.0,,0.44,40.04
2011-09-23,73,44.0,,0.44,32.12
2011-09-24,59,44.0,,0.44,25.96
2011-09-25,45,44.0,,0.44,19.8
2011-09-26,69,44.0,,0.44,30.36
2011-09-27,85,44.0,,0.44,37.4
2011-09-28,94,44.0,,0.44,41.36
2011-09-29,89,44.0,,0.44,39.160000000000004
2011-09-30,92,44.0,,0.44,40.48
2011-10-01,39,40.0,False,0.4,15.600000000000001
2011-10-02,25,40.0,,0.4,10.0
2011-10-03,62,40.0,,0.4,24.8
2011-10-04,63,40.0,,0.4,25.200000000000003
2011-10-05,57,40.0,,0.4,22.8
2011-10-06,74,40.0,,0.4,29.6
2011-10-07,69,40.0,,0.4,27.6
2011-10-08,39,40.0,,0.4,15.600000000000001
2011-10-09,35,40.0,,0.4,14.0
2011-10-10,50,40.0,,0.4,20.0
2011-10-11,53,40.0,,0.4,21.200000000000003
2011-10-12,64,40.0,,0.4,25.6
2011-10-13,50,40.0,,0.4,20.0
2011-10-14,61,40.0,,0.4,24.400000000000002
2011-10-15,33,40.0,,0.4,13.200000000000001
2011-10-16,44,40.0,,0.4,17.6
2011-10-17,63,40.0,,0.4,25.200000000000003
2011-10-18,74,40.0,,0.4,29.6
2011-10-19,60,40.0,,0.4,24.0
2011-10-20,46,40.0,,0.4,18.400000000000002
2011-10-21,61,40.0,,0.4,24.400000000000002
2011-10-22,43,40.0,,0.4,17.2
2011-10-23,47,40.0,,0.4,18.8
2011-10-24,48,40.0,,0.4,19.200000000000003
2011-10-25,71,40.0,,0.4,28.400000000000002
2011-10-26,77,40.0,,0.4,30.8
2011-10-27,100,40.0,,0.4,40.0
2011-10-28,58,40.0,,0.4,23.200000000000003
2011-10-29,34,40.0,,0.4,13.600000000000001
2011-10-30,44,40.0,,0.4,17.6
2011-10-31,42,40.0,,0.4,16.8
2011-11-01,90,39.0,False,0.39,35.1
2011-11-02,90,39.0,,0.39,35.1
2011-11-03,65,39.0,,0.39,25.35
2011-11-04,81,39.0,,0.39,31.59
2011-11-05,61,39.0,,0.39,23.79
2011-11-06,77,39.0,,0.39,30.03
2011-11-07,66,39.0,,0.39,25.740000000000002
2011-11-08,87,39.0,,0.39,33.93
2011-11-09,89,39.0,,0.39,34.71
2011-11-10,81,39.0,,0.39,31.59
2011-11-11,71,39.0,,0.39,27.69
2011-11-12,59,39.0,,0.39,23.01
2011-11-13,68,39.0,,0.39,26.52
2011-11-14,94,39.0,,0.39,36.660000000000004
2011-11-15,96,39.0,,0.39,37.44
2011-11-16,90,39.0,,0.39,35.1
2011-11-17,93,39.0,,0.39,36.27
2011-11-18,81,39.0,,0.39,31.59
2011-11-19,48,39.0,,0.39,18.72
2011-11-20,51,39.0,,0.39,19.89
2011-11-21,88,39.0,,0.39,34.32
2011-11-22,63,39.0,,0.39,24.57
2011-11-23,73,39.0,,0.39,28.470000000000002
2011-11-24,37,39.0,,0.39,14.43
2011-11-25,48,39.0,,0.39,18.72
2011-11-26,50,39.0,,0.39,19.5
2011-11-27,47,39.0,,0.39,18.330000000000002
2011-11-28,74,39.0,,0.39,28.86
2011-11-29,98,39.0,,0.39,38.22
2011-11-30,100,39.0,,0.39,39.0
2011-12-01,72,43.0,False,0.43,30.96
2011-12-02,73,43.0,,0.43,31.39
2011-12-03,61,43.0,,0.43,26.23
2011-12-04,45,43.0,,0.43,19.35
2011-12-05,77,43.0,,0.43,33.11
2011-12-06,68,43.0,,0.43,29.24
2011-12-07,98,43.0,,0.43,42.14
2011-12-08,88,43.0,,0.43,37.839999999999996
2011-12-09,68,43.0,,0.43,29.24
2011-12-10,44,43.0,,0.43,18.919999999999998
2011-12-11,55,43.0,,0.43,23.65
2011-12-12,76,43.0,,0.43,32.68
2011-12-13,100,43.0,,0.43,43.0
2011-12-14,73,43.0,,0.43,31.39
2011-12-15,64,43.0,,0.43,27.52
2011-12-16,91,43.0,,0.43,39.13
2011-12-17,55,43.0,,0.43,23.65
2011-12-18,40,43.0,,0.43,17.2
2011-12-19,65,43.0,,0.43,27.95
2011-12-20,68,43.0,,0.43,29.24
2011-12-21,78,43.0,,0.43,33.54
2011-12-22,77,43.0,,0.43,33.11
2011-12-23,70,43.0,,0.43,30.099999999999998
2011-12-24,46,43.0,,0.43,19.78
2011-12-25,34,43.0,,0.43,14.62
2011-12-26,42,43.0,,0.43,18.06
2011-12-27,69,43.0,,0.43,29.669999999999998
2011-12-28,73,43.0,,0.43,31.39
2011-12-29,72,43.0,,0.43,30.96
2011-12-30,73,43.0,,0.43,31.39
2011-12-31,46,43.0,,0.43,19.78
2012-01-01,44,43.0,False,0.43,18.919999999999998
2012-01-02,48,43.0,,0.43,20.64
2012-01-03,77,43.0,,0.43,33.11
2012-01-04,88,43.0,,0.43,37.839999999999996
2012-01-05,80,43.0,,0.43,34.4
2012-01-06,84,43.0,,0.43,36.12
2012-01-07,44,43.0,,0.43,18.919999999999998
2012-01-08,42,43.0,,0.43,18.06
2012-01-09,70,43.0,,0.43,30.099999999999998
2012-01-10,68,43.0,,0.43,29.24
2012-01-11,73,43.0,,0.43,31.39
2012-01-12,66,43.0,,0.43,28.38
2012-01-13,60,43.0,,0.43,25.8
2012-01-14,39,43.0,,0.43,16.77
2012-01-15,42,43.0,,0.43,18.06
2012-01-16,74,43.0,,0.43,31.82
2012-01-17,66,43.0,,0.43,28.38
2012-01-18,84,43.0,,0.43,36.12
2012-01-19,82,43.0,,0.43,35.26
2012-01-20,63,43.0,,0.43,27.09
2012-01-21,51,43.0,,0.43,21.93
2012-01-22,42,43.0,,0.43,18.06
2012-01-23,80,43.0,,0.43,34.4
2012-01-24,63,43.0,,0.43,27.09
2012-01-25,98,43.0,,0.43,42.14
2012-01-26,97,43.0,,0.43,41.71
2012-01-27,100,43.0,,0.43,43.0
2012-01-28,51,43.0,,0.43,21.93
2012-01-29,68,43.0,,0.43,29.24
2012-01-30,85,43.0,,0.43,36.55
2012-01-31,93,43.0,,0.43,39.99
2012-02-01,93,51.0,False,0.51,47.43
2012-02-02,91,51.0,,0.51,46.410000000000004
2012-02-03,76,51.0,,0.51,38.76
2012-02-04,69,51.0,,0.51,35.19
2012-02-05,57,51.0,,0.51,29.07
2012-02-06,74,51.0,,0.51,37.74
2012-02-07,86,51.0,,0.51,43.86
2012-02-08,83,51.0,,0.51,42.33
2012-02-09,84,51.0,,0.51,42.84
2012-02-10,76,51.0,,0.51,38.76
2012-02-11,45,51.0,,0.51,22.95
2012-02-12,57,51.0,,0.51,29.07
2012-02-13,81,51.0,,0.51,41.31
2012-02-14,92,51.0,,0.51,46.92
2012-02-15,100,51.0,,0.51,51.0
2012-02-16,81,51.0,,0.51,41.31
2012-02-17,78,51.0,,0.51,39.78
2012-02-18,70,51.0,,0.51,35.7
2012-02-19,50,51.0,,0.51,25.5
2012-02-20,56,51.0,,0.51,28.560000000000002
2012-02-21,84,51.0,,0.51,42.84
2012-02-22,88,51.0,,0.51,44.88
2012-02-23,89,51.0,,0.51,45.39
2012-02-24,77,51.0,,0.51,39.27
2012-02-25,64,51.0,,0.51,32.64
2012-02-26,55,51.0,,0.51,28.05
2012-02-27,76,51.0,,0.51,38.76
2012-02-28,91,51.0,,0.51,46.410000000000004
2012-02-29,79,51.0,,0.51,40.29
2012-03-01,59,54.0,False,0.54,31.860000000000003
2012-03-02,55,54.0,,0.54,29.700000000000003
2012-03-03,37,54.0,,0.54,19.98
2012-03-04,32,54.0,,0.54,17.28
2012-03-05,49,54.0,,0.54,26.46
2012-03-06,46,54.0,,0.54,24.840000000000003
2012-03-07,41,54.0,,0.54,22.14
2012-03-08,50,54.0,,0.54,27.0
2012-03-09,52,54.0,,0.54,28.080000000000002
2012-03-10,37,54.0,,0.54,19.98
2012-03-11,24,54.0,,0.54,12.96
2012-03-12,42,54.0,,0.54,22.68
2012-03-13,44,54.0,,0.54,23.76
2012-03-14,47,54.0,,0.54,25.380000000000003
2012-03-15,56,54.0,,0.54,30.240000000000002
2012-03-16,46,54.0,,0.54,24.840000000000003
2012-03-17,36,54.0,,0.54,19.44
2012-03-18,38,54.0,,0.54,20.520000000000003
2012-03-19,100,54.0,,0.54,54.0
2012-03-20,70,54.0,,0.54,37.800000000000004
2012-03-21,58,54.0,,0.54,31.32
2012-03-22,46,54.0,,0.54,24.840000000000003
2012-03-23,43,54.0,,0.54,23.220000000000002
2012-03-24,39,54.0,,0.54,21.060000000000002
2012-03-25,39,54.0,,0.54,21.060000000000002
2012-03-26,51,54.0,,0.54,27.540000000000003
2012-03-27,56,54.0,,0.54,30.240000000000002
2012-03-28,60,54.0,,0.54,32.400000000000006
2012-03-29,50,54.0,,0.54,27.0
2012-03-30,48,54.0,,0.54,25.92
2012-03-31,29,54.0,,0.54,15.66
2012-04-01,34,45.0,False,0.45,15.3
2012-04-02,100,45.0,,0.45,45.0
2012-04-03,79,45.0,,0.45,35.550000000000004
2012-04-04,63,45.0,,0.45,28.35
2012-04-05,80,45.0,,0.45,36.0
2012-04-06,53,45.0,,0.45,23.85
2012-04-07,42,45.0,,0.45,18.900000000000002
2012-04-08,59,45.0,,0.45,26.55
2012-04-09,76,45.0,,0.45,34.2
2012-04-10,84,45.0,,0.45,37.800000000000004
2012-04-11,67,45.0,,0.45,30.150000000000002
2012-04-12,87,45.0,,0.45,39.15
2012-04-13,73,45.0,,0.45,32.85
2012-04-14,45,45.0,,0.45,20.25
2012-04-15,47,45.0,,0.45,21.150000000000002
2012-04-16,77,45.0,,0.45,34.65
2012-04-17,92,45.0,,0.45,41.4
2012-04-18,56,45.0,,0.45,25.2
2012-04-19,65,45.0,,0.45,29.25
2012-04-20,66,45.0,,0.45,29.7
2012-04-21,38,45.0,,0.45,17.1
2012-04-22,49,45.0,,0.45,22.05
2012-04-23,70,45.0,,0.45,31.5
2012-04-24,85,45.0,,0.45,38.25
2012-04-25,97,45.0,,0.45,43.65
2012-04-26,79,45.0,,0.45,35.550000000000004
2012-04-27,82,45.0,,0.45,36.9
2012-04-28,60,45.0,,0.45,27.0
2012-04-29,37,45.0,,0.45,16.650000000000002
2012-04-30,75,45.0,,0.45,33.75
2012-05-01,100,42.0,False,0.42,42.0
2012-05-02,99,42.0,,0.42,41.58
2012-05-03,71,42.0,,0.42,29.82
2012-05-04,76,42.0,,0.42,31.919999999999998
2012-05-05,48,42.0,,0.42,20.16
2012-05-06,49,42.0,,0.42,20.58
2012-05-07,94,42.0,,0.42,39.48
2012-05-08,80,42.0,,0.42,33.6
2012-05-09,93,42.0,,0.42,39.059999999999995
2012-05-10,70,42.0,,0.42,29.4
2012-05-11,63,42.0,,0.42,26.459999999999997
2012-05-12,32,42.0,,0.42,13.44
2012-05-13,45,42.0,,0.42,18.9
2012-05-14,81,42.0,,0.42,34.019999999999996
2012-05-15,91,42.0,,0.42,38.22
2012-05-16,91,42.0,,0.42,38.22
2012-05-17,88,42.0,,0.42,36.96
2012-05-18,72,42.0,,0.42,30.24
2012-05-19,52,42.0,,0.42,21.84
2012-05-20,53,42.0,,0.42,22.259999999999998
2012-05-21,82,42.0,,0.42,34.44
2012-05-22,73,42.0,,0.42,30.66
2012-05-23,67,42.0,,0.42,28.14
2012-05-24,70,42.0,,0.42,29.4
2012-05-25,76,42.0,,0.42,31.919999999999998
2012-05-26,53,42.0,,0.42,22.259999999999998
2012-05-27,32,42.0,,0.42,13.44
2012-05-28,55,42.0,,0.42,23.099999999999998
2012-05-29,78,42.0,,0.42,32.76
2012-05-30,82,42.0,,0.42,34.44
2012-05-31,81,42.0,,0.42,34.019999999999996
2012-06-01,75,39.0,False,0.39,29.25
2012-06-02,59,39.0,,0.39,23.01
2012-06-03,41,39.0,,0.39,15.99
2012-06-04,75,39.0,,0.39,29.25
2012-06-05,100,39.0,,0.39,39.0
2012-06-06,88,39.0,,0.39,34.32
2012-06-07,72,39.0,,0.39,28.080000000000002
2012-06-08,86,39.0,,0.39,33.54
2012-06-09,59,39.0,,0.39,23.01
2012-06-10,39,39.0,,0.39,15.21
2012-06-11,91,39.0,,0.39,35.49
2012-06-12,81,39.0,,0.39,31.59
2012-06-13,67,39.0,,0.39,26.130000000000003
2012-06-14,80,39.0,,0.39,31.200000000000003
2012-06-15,84,39.0,,0.39,32.76
2012-06-16,44,39.0,,0.39,17.16
2012-06-17,28,39.0,,0.39,10.92
2012-06-18,84,39.0,,0.39,32.76
2012-06-19,93,39.0,,0.39,36.27
2012-06-20,81,39.0,,0.39,31.59
2012-06-21,71,39.0,,0.39,27.69
2012-06-22,63,39.0,,0.39,24.57
2012-06-23,37,39.0,,0.39,14.43
2012-06-24,55,39.0,,0.39,21.45
2012-06-25,73,39.0,,0.39,28.470000000000002
2012-06-26,83,39.0,,0.39,32.370000000000005
2012-06-27,66,39.0,,0.39,25.740000000000002
2012-06-28,63,39.0,,0.39,24.57
2012-06-29,87,39.0,,0.39,33.93
2012-06-30,30,39.0,,0.39,11.700000000000001
2012-07-01,48,39.0,False,0.39,18.72
2012-07-02,93,39.0,,0.39,36.27
2012-07-03,83,39.0,,0.39,32.370000000000005
2012-07-04,63,39.0,,0.39,24.57
2012-07-05,75,39.0,,0.39,29.25
2012-07-06,70,39.0,,0.39,27.3
2012-07-07,53,39.0,,0.39,20.67
2012-07-08,57,39.0,,0.39,22.23
2012-07-09,85,39.0,,0.39,33.15
2012-07-10,75,39.0,,0.39,29.25
2012-07-11,74,39.0,,0.39,28.86
2012-07-12,85,39.0,,0.39,33.15
2012-07-13,76,39.0,,0.39,29.64
2012-07-14,56,39.0,,0.39,21.84
2012-07-15,43,39.0,,0.39,16.77
2012-07-16,82,39.0,,0.39,31.98
2012-07-17,86,39.0,,0.39,33.54
2012-07-18,91,39.0,,0.39,35.49
2012-07-19,88,39.0,,0.39,34.32
2012-07-20,79,39.0,,0.39,30.810000000000002
2012-07-21,61,39.0,,0.39,23.79
2012-07-22,40,39.0,,0.39,15.600000000000001
2012-07-23,62,39.0,,0.39,24.18
2012-07-24,100,39.0,,0.39,39.0
2012-07-25,90,39.0,,0.39,35.1
2012-07-26,82,39.0,,0.39,31.98
2012-07-27,78,39.0,,0.39,30.42
2012-07-28,48,39.0,,0.39,18.72
2012-07-29,43,39.0,,0.39,16.77
2012-07-30,76,39.0,,0.39,29.64
2012-07-31,95,39.0,,0.39,37.050000000000004
2012-08-01,84,42.0,False,0.42,35.28
2012-08-02,65,42.0,,0.42,27.3
2012-08-03,52,42.0,,0.42,21.84
2012-08-04,42,42.0,,0.42,17.64
2012-08-05,44,42.0,,0.42,18.48
2012-08-06,86,42.0,,0.42,36.12
2012-08-07,100,42.0,,0.42,42.0
2012-08-08,75,42.0,,0.42,31.5
2012-08-09,94,42.0,,0.42,39.48
2012-08-10,71,42.0,,0.42,29.82
2012-08-11,45,42.0,,0.42,18.9
2012-08-12,32,42.0,,0.42,13.44
2012-08-13,92,42.0,,0.42,38.64
2012-08-14,78,42.0,,0.42,32.76
2012-08-15,80,42.0,,0.42,33.6
2012-08-16,89,42.0,,0.42,37.379999999999995
2012-08-17,76,42.0,,0.42,31.919999999999998
2012-08-18,49,42.0,,0.42,20.58
2012-08-19,31,42.0,,0.42,13.02
2012-08-20,70,42.0,,0.42,29.4
2012-08-21,80,42.0,,0.42,33.6
2012-08-22,69,42.0,,0.42,28.98
2012-08-23,55,42.0,,0.42,23.099999999999998
2012-08-24,52,42.0,,0.42,21.84
2012-08-25,38,42.0,,0.42,15.959999999999999
2012-08-26,47,42.0,,0.42,19.74
2012-08-27,78,42.0,,0.42,32.76
2012-08-28,57,42.0,,0.42,23.939999999999998
2012-08-29,72,42.0,,0.42,30.24
2012-08-30,80,42.0,,0.42,33.6
2012-08-31,55,42.0,,0.42,23.099999999999998
2012-09-01,49,47.0,False,0.47,23.029999999999998
2012-09-02,40,47.0,,0.47,18.799999999999997
2012-09-03,47,47.0,,0.47,22.09
2012-09-04,78,47.0,,0.47,36.66
2012-09-05,89,47.0,,0.47,41.83
2012-09-06,76,47.0,,0.47,35.72
2012-09-07,72,47.0,,0.47,33.839999999999996
2012-09-08,54,47.0,,0.47,25.38
2012-09-09,49,47.0,,0.47,23.029999999999998
2012-09-10,86,47.0,,0.47,40.419999999999995
2012-09-11,77,47.0,,0.47,36.19
2012-09-12,97,47.0,,0.47,45.589999999999996
2012-09-13,85,47.0,,0.47,39.949999999999996
2012-09-14,92,47.0,,0.47,43.239999999999995
2012-09-15,48,47.0,,0.47,22.56
2012-09-16,53,47.0,,0.47,24.91
2012-09-17,72,47.0,,0.47,33.839999999999996
2012-09-18,100,47.0,,0.47,47.0
2012-09-19,99,47.0,,0.47,46.529999999999994
2012-09-20,89,47.0,,0.47,41.83
2012-09-21,83,47.0,,0.47,39.01
2012-09-22,54,47.0,,0.47,25.38
2012-09-23,60,47.0,,0.47,28.2
2012-09-24,93,47.0,,0.47,43.71
2012-09-25,77,47.0,,0.47,36.19
2012-09-26,76,47.0,,0.47,35.72
2012-09-27,67,47.0,,0.47,31.49
2012-09-28,68,47.0,,0.47,31.959999999999997
2012-09-29,44,47.0,,0.47,20.68
2012-09-30,48,47.0,,0.47,22.56
2012-10-01,93,37.0,False,0.37,34.41
2012-10-02,93,37.0,,0.37,34.41
2012-10-03,100,37.0,,0.37,37.0
2012-10-04,94,37.0,,0.37,34.78
2012-10-05,70,37.0,,0.37,25.9
2012-10-06,48,37.0,,0.37,17.759999999999998
2012-10-07,54,37.0,,0.37,19.98
2012-10-08,85,37.0,,0.37,31.45
2012-10-09,85,37.0,,0.37,31.45
2012-10-10,80,37.0,,0.37,29.6
2012-10-11,78,37.0,,0.37,28.86
2012-10-12,65,37.0,,0.37,24.05
2012-10-13,48,37.0,,0.37,17.759999999999998
2012-10-14,45,37.0,,0.37,16.65
2012-10-15,80,37.0,,0.37,29.6
2012-10-16,84,37.0,,0.37,31.08
2012-10-17,80,37.0,,0.37,29.6
2012-10-18,91,37.0,,0.37,33.67
2012-10-19,78,37.0,,0.37,28.86
2012-10-20,49,37.0,,0.37,18.13
2012-10-21,49,37.0,,0.37,18.13
2012-10-22,63,37.0,,0.37,23.31
2012-10-23,77,37.0,,0.37,28.49
2012-10-24,79,37.0,,0.37,29.23
2012-10-25,82,37.0,,0.37,30.34
2012-10-26,81,37.0,,0.37,29.97
2012-10-27,50,37.0,,0.37,18.5
2012-10-28,35,37.0,,0.37,12.95
2012-10-29,68,37.0,,0.37,25.16
2012-10-30,56,37.0,,0.37,20.72
2012-10-31,72,37.0,,0.37,26.64
2012-11-01,79,42.0,False,0.42,33.18
2012-11-02,78,42.0,,0.42,32.76
2012-11-03,27,42.0,,0.42,11.34
2012-11-04,33,42.0,,0.42,13.86
2012-11-05,69,42.0,,0.42,28.98
2012-11-06,53,42.0,,0.42,22.259999999999998
2012-11-07,61,42.0,,0.42,25.619999999999997
2012-11-08,70,42.0,,0.42,29.4
2012-11-09,63,42.0,,0.42,26.459999999999997
2012-11-10,39,42.0,,0.42,16.38
2012-11-11,43,42.0,,0.42,18.06
2012-11-12,56,42.0,,0.42,23.52
2012-11-13,70,42.0,,0.42,29.4
2012-11-14,87,42.0,,0.42,36.54
2012-11-15,65,42.0,,0.42,27.3
2012-11-16,68,42.0,,0.42,28.56
2012-11-17,46,42.0,,0.42,19.32
2012-11-18,31,42.0,,0.42,13.02
2012-11-19,68,42.0,,0.42,28.56
2012-11-20,82,42.0,,0.42,34.44
2012-11-21,66,42.0,,0.42,27.72
2012-11-22,25,42.0,,0.42,10.5
2012-11-23,50,42.0,,0.42,21.0
2012-11-24,23,42.0,,0.42,9.66
2012-11-25,34,42.0,,0.42,14.28
2012-11-26,71,42.0,,0.42,29.82
2012-11-27,95,42.0,,0.42,39.9
2012-11-28,89,42.0,,0.42,37.379999999999995
2012-11-29,100,42.0,,0.42,42.0
2012-11-30,95,42.0,,0.42,39.9
2012-12-01,42,48.0,False,0.48,20.16
2012-12-02,26,48.0,,0.48,12.48
2012-12-03,85,48.0,,0.48,40.8
2012-12-04,85,48.0,,0.48,40.8
2012-12-05,88,48.0,,0.48,42.239999999999995
2012-12-06,100,48.0,,0.48,48.0
2012-12-07,71,48.0,,0.48,34.08
2012-12-08,64,48.0,,0.48,30.72
2012-12-09,44,48.0,,0.48,21.119999999999997
2012-12-10,58,48.0,,0.48,27.84
2012-12-11,90,48.0,,0.48,43.199999999999996
2012-12-12,89,48.0,,0.48,42.72
2012-12-13,72,48.0,,0.48,34.56
2012-12-14,74,48.0,,0.48,35.519999999999996
2012-12-15,46,48.0,,0.48,22.08
2012-12-16,26,48.0,,0.48,12.48
2012-12-17,55,48.0,,0.48,26.4
2012-12-18,80,48.0,,0.48,38.4
2012-12-19,77,48.0,,0.48,36.96
2012-12-20,61,48.0,,0.48,29.279999999999998
2012-12-21,47,48.0,,0.48,22.56
2012-12-22,33,48.0,,0.48,15.84
2012-12-23,26,48.0,,0.48,12.48
2012-12-24,45,48.0,,0.48,21.599999999999998
2012-12-25,34,48.0,,0.48,16.32
2012-12-26,55,48.0,,0.48,26.4
2012-12-27,40,48.0,,0.48,19.2
2012-12-28,52,48.0,,0.48,24.96
2012-12-29,37,48.0,,0.48,17.759999999999998
2012-12-30,34,48.0,,0.48,16.32
2012-12-31,46,48.0,,0.48,22.08
2013-01-01,58,45.0,False,0.45,26.1
2013-01-02,100,45.0,,0.45,45.0
2013-01-03,84,45.0,,0.45,37.800000000000004
2013-01-04,88,45.0,,0.45,39.6
2013-01-05,58,45.0,,0.45,26.1
2013-01-06,43,45.0,,0.45,19.35
2013-01-07,70,45.0,,0.45,31.5
2013-01-08,78,45.0,,0.45,35.1
2013-01-09,77,45.0,,0.45,34.65
2013-01-10,71,45.0,,0.45,31.95
2013-01-11,66,45.0,,0.45,29.7
2013-01-12,50,45.0,,0.45,22.5
2013-01-13,42,45.0,,0.45,18.900000000000002
2013-01-14,69,45.0,,0.45,31.05
2013-01-15,72,45.0,,0.45,32.4
2013-01-16,67,45.0,,0.45,30.150000000000002
2013-01-17,67,45.0,,0.45,30.150000000000002
2013-01-18,74,45.0,,0.45,33.300000000000004
2013-01-19,51,45.0,,0.45,22.95
2013-01-20,45,45.0,,0.45,20.25
2013-01-21,55,45.0,,0.45,24.75
2013-01-22,69,45.0,,0.45,31.05
2013-01-23,62,45.0,,0.45,27.900000000000002
2013-01-24,68,45.0,,0.45,30.6
2013-01-25,85,45.0,,0.45,38.25
2013-01-26,67,45.0,,0.45,30.150000000000002
2013-01-27,55,45.0,,0.45,24.75
2013-01-28,86,45.0,,0.45,38.7
2013-01-29,77,45.0,,0.45,34.65
2013-01-30,88,45.0,,0.45,39.6
2013-01-31,77,45.0,,0.45,34.65
2013-02-01,84,47.0,False,0.47,39.48
2013-02-02,66,47.0,,0.47,31.02
2013-02-03,52,47.0,,0.47,24.439999999999998
2013-02-04,72,47.0,,0.47,33.839999999999996
2013-02-05,91,47.0,,0.47,42.769999999999996
2013-02-06,95,47.0,,0.47,44.65
2013-02-07,88,47.0,,0.47,41.36
2013-02-08,75,47.0,,0.47,35.25
2013-02-09,60,47.0,,0.47,28.2
2013-02-10,54,47.0,,0.47,25.38
2013-02-11,81,47.0,,0.47,38.07
2013-02-12,100,47.0,,0.47,47.0
2013-02-13,85,47.0,,0.47,39.949999999999996
2013-02-14,96,47.0,,0.47,45.12
2013-02-15,72,47.0,,0.47,33.839999999999996
2013-02-16,52,47.0,,0.47,24.439999999999998
2013-02-17,49,47.0,,0.47,23.029999999999998
2013-02-18,68,47.0,,0.47,31.959999999999997
2013-02-19,79,47.0,,0.47,37.129999999999995
2013-02-20,79,47.0,,0.47,37.129999999999995
2013-02-21,74,47.0,,0.47,34.78
2013-02-22,75,47.0,,0.47,35.25
2013-02-23,56,47.0,,0.47,26.32
2013-02-24,50,47.0,,0.47,23.5
2013-02-25,75,47.0,,0.47,35.25
2013-02-26,75,47.0,,0.47,35.25
2013-02-27,76,47.0,,0.47,35.72
2013-02-28,88,47.0,,0.47,41.36
2013-03-01,71,52.0,False,0.52,36.92
2013-03-02,47,52.0,,0.52,24.44
2013-03-03,49,52.0,,0.52,25.48
2013-03-04,75,52.0,,0.52,39.0
2013-03-05,97,52.0,,0.52,50.440000000000005
2013-03-06,85,52.0,,0.52,44.2
2013-03-07,90,52.0,,0.52,46.800000000000004
2013-03-08,74,52.0,,0.52,38.480000000000004
2013-03-09,64,52.0,,0.52,33.28
2013-03-10,55,52.0,,0.52,28.6
2013-03-11,85,52.0,,0.52,44.2
2013-03-12,92,52.0,,0.52,47.84
2013-03-13,88,52.0,,0.52,45.760000000000005
2013-03-14,100,52.0,,0.52,52.0
2013-03-15,83,52.0,,0.52,43.160000000000004
2013-03-16,57,52.0,,0.52,29.64
2013-03-17,66,52.0,,0.52,34.32
2013-03-18,83,52.0,,0.52,43.160000000000004
2013-03-19,87,52.0,,0.52,45.24
2013-03-20,86,52.0,,0.52,44.72
2013-03-21,81,52.0,,0.52,42.120000000000005
2013-03-22,79,52.0,,0.52,41.08
2013-03-23,57,52.0,,0.52,29.64
2013-03-24,54,52.0,,0.52,28.080000000000002
2013-03-25,82,52.0,,0.52,42.64
2013-03-26,88,52.0,,0.52,45.760000000000005
2013-03-27,85,52.0,,0.52,44.2
2013-03-28,69,52.0,,0.52,35.88
2013-03-29,54,52.0,,0.52,28.080000000000002
2013-03-30,60,52.0,,0.52,31.200000000000003
2013-03-31,55,52.0,,0.52,28.6
2013-04-01,78,50.0,False,0.5,39.0
2013-04-02,79,50.0,,0.5,39.5
2013-04-03,71,50.0,,0.5,35.5
2013-04-04,64,50.0,,0.5,32.0
2013-04-05,71,50.0,,0.5,35.5
2013-04-06,42,50.0,,0.5,21.0
2013-04-07,46,50.0,,0.5,23.0
2013-04-08,84,50.0,,0.5,42.0
2013-04-09,78,50.0,,0.5,39.0
2013-04-10,100,50.0,,0.5,50.0
2013-04-11,79,50.0,,0.5,39.5
2013-04-12,71,50.0,,0.5,35.5
2013-04-13,62,50.0,,0.5,31.0
2013-04-14,68,50.0,,0.5,34.0
2013-04-15,61,50.0,,0.5,30.5
2013-04-16,55,50.0,,0.5,27.5
2013-04-17,76,50.0,,0.5,38.0
2013-04-18,52,50.0,,0.5,26.0
2013-04-19,51,50.0,,0.5,25.5
2013-04-20,47,50.0,,0.5,23.5
2013-04-21,30,50.0,,0.5,15.0
2013-04-22,69,50.0,,0.5,34.5
2013-04-23,74,50.0,,0.5,37.0
2013-04-24,81,50.0,,0.5,40.5
2013-04-25,73,50.0,,0.5,36.5
2013-04-26,69,50.0,,0.5,34.5
2013-04-27,43,50.0,,0.5,21.5
2013-04-28,43,50.0,,0.5,21.5
2013-04-29,78,50.0,,0.5,39.0
2013-04-30,94,50.0,,0.5,47.0
