date,garden_unscaled,garden_monthly,isPartial,scale,garden
2013-04-24,71,67.0,,0.67,47.57
2013-04-25,73,67.0,,0.67,48.910000000000004
2013-04-26,79,67.0,,0.67,52.93
2013-04-27,100,67.0,,0.67,67.0
2013-04-28,99,67.0,,0.67,66.33
2013-04-29,76,67.0,,0.67,50.92
2013-04-30,71,67.0,,0.67,47.57
2013-05-01,62,70.0,False,0.7,43.4
2013-05-02,63,70.0,,0.7,44.099999999999994
2013-05-03,68,70.0,,0.7,47.599999999999994
2013-05-04,83,70.0,,0.7,58.099999999999994
2013-05-05,82,70.0,,0.7,57.4
2013-05-06,65,70.0,,0.7,45.5
2013-05-07,64,70.0,,0.7,44.8
2013-05-08,62,70.0,,0.7,43.4
2013-05-09,63,70.0,,0.7,44.099999999999994
2013-05-10,70,70.0,,0.7,49.0
2013-05-11,90,70.0,,0.7,62.99999999999999
2013-05-12,100,70.0,,0.7,70.0
2013-05-13,65,70.0,,0.7,45.5
2013-05-14,62,70.0,,0.7,43.4
2013-05-15,63,70.0,,0.7,44.099999999999994
2013-05-16,64,70.0,,0.7,44.8
2013-05-17,67,70.0,,0.7,46.9
2013-05-18,86,70.0,,0.7,60.199999999999996
2013-05-19,78,70.0,,0.7,54.599999999999994
2013-05-20,62,70.0,,0.7,43.4
2013-05-21,60,70.0,,0.7,42.0
2013-05-22,59,70.0,,0.7,41.3
2013-05-23,60,70.0,,0.7,42.0
2013-05-24,65,70.0,,0.7,45.5
2013-05-25,83,70.0,,0.7,58.099999999999994
2013-05-26,81,70.0,,0.7,56.699999999999996
2013-05-27,80,70.0,,0.7,56.0
2013-05-28,61,70.0,,0.7,42.699999999999996
2013-05-29,58,70.0,,0.7,40.599999999999994
2013-05-30,62,70.0,,0.7,43.4
2013-05-31,64,70.0,,0.7,44.8
2013-06-01,99,66.0,False,0.66,65.34
2013-06-02,100,66.0,,0.66,66.0
2013-06-03,83,66.0,,0.66,54.78
2013-06-04,79,66.0,,0.66,52.14
2013-06-05,82,66.0,,0.66,54.120000000000005
2013-06-06,74,66.0,,0.66,48.84
2013-06-07,82,66.0,,0.66,54.120000000000005
2013-06-08,98,66.0,,0.66,64.68
2013-06-09,97,66.0,,0.66,64.02
2013-06-10,85,66.0,,0.66,56.1
2013-06-11,77,66.0,,0.66,50.82
2013-06-12,78,66.0,,0.66,51.480000000000004
2013-06-13,78,66.0,,0.66,51.480000000000004
2013-06-14,86,66.0,,0.66,56.760000000000005
2013-06-15,100,66.0,,0.66,66.0
2013-06-16,96,66.0,,0.66,63.36
2013-06-17,83,66.0,,0.66,54.78
2013-06-18,77,66.0,,0.66,50.82
2013-06-19,74,66.0,,0.66,48.84
2013-06-20,74,66.0,,0.66,48.84
2013-06-21,77,66.0,,0.66,50.82
2013-06-22,96,66.0,,0.66,63.36
2013-06-23,93,66.0,,0.66,61.38
2013-06-24,77,66.0,,0.66,50.82
2013-06-25,75,66.0,,0.66,49.5
2013-06-26,72,66.0,,0.66,47.52
2013-06-27,77,66.0,,0.66,50.82
2013-06-28,80,66.0,,0.66,52.800000000000004
2013-06-29,92,66.0,,0.66,60.720000000000006
2013-06-30,91,66.0,,0.66,60.06
2013-07-01,80,61.0,False,0.61,48.8
2013-07-02,80,61.0,,0.61,48.8
2013-07-03,76,61.0,,0.61,46.36
2013-07-04,89,61.0,,0.61,54.29
2013-07-05,88,61.0,,0.61,53.68
2013-07-06,100,61.0,,0.61,61.0
2013-07-07,95,61.0,,0.61,57.949999999999996
2013-07-08,80,61.0,,0.61,48.8
2013-07-09,76,61.0,,0.61,46.36
2013-07-10,79,61.0,,0.61,48.19
2013-07-11,81,61.0,,0.61,49.41
2013-07-12,84,61.0,,0.61,51.24
2013-07-13,97,61.0,,0.61,59.17
2013-07-14,91,61.0,,0.61,55.51
2013-07-15,79,61.0,,0.61,48.19
2013-07-16,78,61.0,,0.61,47.58
2013-07-17,79,61.0,,0.61,48.19
2013-07-18,80,61.0,,0.61,48.8
2013-07-19,86,61.0,,0.61,52.46
2013-07-20,100,61.0,,0.61,61.0
2013-07-21,96,61.0,,0.61,58.56
2013-07-22,83,61.0,,0.61,50.629999999999995
2013-07-23,76,61.0,,0.61,46.36
2013-07-24,76,61.0,,0.61,46.36
2013-07-25,81,61.0,,0.61,49.41
2013-07-26,88,61.0,,0.61,53.68
2013-07-27,97,61.0,,0.61,59.17
2013-07-28,94,61.0,,0.61,57.339999999999996
2013-07-29,82,61.0,,0.61,50.019999999999996
2013-07-30,77,61.0,,0.61,46.97
2013-07-31,80,61.0,,0.61,48.8
2013-08-01,79,58.0,False,0.58,45.82
2013-08-02,82,58.0,,0.58,47.559999999999995
2013-08-03,96,58.0,,0.58,55.67999999999999
2013-08-04,92,58.0,,0.58,53.36
2013-08-05,81,58.0,,0.58,46.98
2013-08-06,80,58.0,,0.58,46.4
2013-08-07,76,58.0,,0.58,44.08
2013-08-08,78,58.0,,0.58,45.239999999999995
2013-08-09,85,58.0,,0.58,49.3
2013-08-10,96,58.0,,0.58,55.67999999999999
2013-08-11,97,58.0,,0.58,56.26
2013-08-12,83,58.0,,0.58,48.13999999999999
2013-08-13,83,58.0,,0.58,48.13999999999999
2013-08-14,80,58.0,,0.58,46.4
2013-08-15,79,58.0,,0.58,45.82
2013-08-16,83,58.0,,0.58,48.13999999999999
2013-08-17,100,58.0,,0.58,57.99999999999999
2013-08-18,94,58.0,,0.58,54.519999999999996
2013-08-19,79,58.0,,0.58,45.82
2013-08-20,76,58.0,,0.58,44.08
2013-08-21,72,58.0,,0.58,41.76
2013-08-22,74,58.0,,0.58,42.919999999999995
2013-08-23,83,58.0,,0.58,48.13999999999999
2013-08-24,96,58.0,,0.58,55.67999999999999
2013-08-25,92,58.0,,0.58,53.36
2013-08-26,69,58.0,,0.58,40.019999999999996
2013-08-27,72,58.0,,0.58,41.76
2013-08-28,71,58.0,,0.58,41.18
2013-08-29,70,58.0,,0.58,40.599999999999994
2013-08-30,77,58.0,,0.58,44.66
2013-08-31,93,58.0,,0.58,53.94
2013-09-01,100,54.0,False,0.54,54.0
2013-09-02,91,54.0,,0.54,49.14
2013-09-03,73,54.0,,0.54,39.42
2013-09-04,74,54.0,,0.54,39.96
2013-09-05,75,54.0,,0.54,40.5
2013-09-06,81,54.0,,0.54,43.74
2013-09-07,96,54.0,,0.54,51.84
2013-09-08,90,54.0,,0.54,48.6
2013-09-09,76,54.0,,0.54,41.040000000000006
2013-09-10,72,54.0,,0.54,38.88
2013-09-11,71,54.0,,0.54,38.34
2013-09-12,76,54.0,,0.54,41.040000000000006
2013-09-13,79,54.0,,0.54,42.660000000000004
2013-09-14,92,54.0,,0.54,49.68000000000001
2013-09-15,89,54.0,,0.54,48.06
2013-09-16,75,54.0,,0.54,40.5
2013-09-17,73,54.0,,0.54,39.42
2013-09-18,73,54.0,,0.54,39.42
2013-09-19,75,54.0,,0.54,40.5
2013-09-20,78,54.0,,0.54,42.120000000000005
2013-09-21,94,54.0,,0.54,50.760000000000005
2013-09-22,87,54.0,,0.54,46.980000000000004
2013-09-23,75,54.0,,0.54,40.5
2013-09-24,69,54.0,,0.54,37.260000000000005
2013-09-25,83,54.0,,0.54,44.82
2013-09-26,73,54.0,,0.54,39.42
2013-09-27,80,54.0,,0.54,43.2
2013-09-28,96,54.0,,0.54,51.84
2013-09-29,83,54.0,,0.54,44.82
2013-09-30,75,54.0,,0.54,40.5
2013-10-01,70,51.0,False,0.51,35.7
2013-10-02,74,51.0,,0.51,37.74
2013-10-03,74,51.0,,0.51,37.74
2013-10-04,84,51.0,,0.51,42.84
2013-10-05,100,51.0,,0.51,51.0
2013-10-06,92,51.0,,0.51,46.92
2013-10-07,75,51.0,,0.51,38.25
2013-10-08,75,51.0,,0.51,38.25
2013-10-09,74,51.0,,0.51,37.74
2013-10-10,77,51.0,,0.51,39.27
2013-10-11,82,51.0,,0.51,41.82
2013-10-12,97,51.0,,0.51,49.47
2013-10-13,89,51.0,,0.51,45.39
2013-10-14,77,51.0,,0.51,39.27
2013-10-15,74,51.0,,0.51,37.74
2013-10-16,73,51.0,,0.51,37.230000000000004
2013-10-17,72,51.0,,0.51,36.72
2013-10-18,83,51.0,,0.51,42.33
2013-10-19,95,51.0,,0.51,48.45
2013-10-20,89,51.0,,0.51,45.39
2013-10-21,74,51.0,,0.51,37.74
2013-10-22,73,51.0,,0.51,37.230000000000004
2013-10-23,72,51.0,,0.51,36.72
2013-10-24,75,51.0,,0.51,38.25
2013-10-25,84,51.0,,0.51,42.84
2013-10-26,95,51.0,,0.51,48.45
2013-10-27,87,51.0,,0.51,44.37
2013-10-28,70,51.0,,0.51,35.7
2013-10-29,73,51.0,,0.51,37.230000000000004
2013-10-30,72,51.0,,0.51,36.72
2013-10-31,72,51.0,,0.51,36.72
2013-11-01,53,52.0,False,0.52,27.560000000000002
2013-11-02,63,52.0,,0.52,32.76
2013-11-03,57,52.0,,0.52,29.64
2013-11-04,48,52.0,,0.52,24.96
2013-11-05,100,52.0,,0.52,52.0
2013-11-06,54,52.0,,0.52,28.080000000000002
2013-11-07,52,52.0,,0.52,27.04
2013-11-08,52,52.0,,0.52,27.04
2013-11-09,62,52.0,,0.52,32.24
2013-11-10,62,52.0,,0.52,32.24
2013-11-11,62,52.0,,0.52,32.24
2013-11-12,51,52.0,,0.52,26.52
2013-11-13,46,52.0,,0.52,23.92
2013-11-14,48,52.0,,0.52,24.96
2013-11-15,52,52.0,,0.52,27.04
2013-11-16,61,52.0,,0.52,31.720000000000002
2013-11-17,54,52.0,,0.52,28.080000000000002
2013-11-18,46,52.0,,0.52,23.92
2013-11-19,44,52.0,,0.52,22.880000000000003
2013-11-20,47,52.0,,0.52,24.44
2013-11-21,48,52.0,,0.52,24.96
2013-11-22,51,52.0,,0.52,26.52
2013-11-23,61,52.0,,0.52,31.720000000000002
2013-11-24,55,52.0,,0.52,28.6
2013-11-25,45,52.0,,0.52,23.400000000000002
2013-11-26,45,52.0,,0.52,23.400000000000002
2013-11-27,47,52.0,,0.52,24.44
2013-11-28,41,52.0,,0.52,21.32
2013-11-29,52,52.0,,0.52,27.04
2013-11-30,57,52.0,,0.52,29.64
2013-12-01,73,50.0,False,0.5,36.5
2013-12-02,65,50.0,,0.5,32.5
2013-12-03,67,50.0,,0.5,33.5
2013-12-04,71,50.0,,0.5,35.5
2013-12-05,71,50.0,,0.5,35.5
2013-12-06,70,50.0,,0.5,35.0
2013-12-07,85,50.0,,0.5,42.5
2013-12-08,77,50.0,,0.5,38.5
2013-12-09,71,50.0,,0.5,35.5
2013-12-10,66,50.0,,0.5,33.0
2013-12-11,67,50.0,,0.5,33.5
2013-12-12,66,50.0,,0.5,33.0
2013-12-13,75,50.0,,0.5,37.5
2013-12-14,83,50.0,,0.5,41.5
2013-12-15,81,50.0,,0.5,40.5
2013-12-16,72,50.0,,0.5,36.0
2013-12-17,71,50.0,,0.5,35.5
2013-12-18,71,50.0,,0.5,35.5
2013-12-19,72,50.0,,0.5,36.0
2013-12-20,77,50.0,,0.5,38.5
2013-12-21,91,50.0,,0.5,45.5
2013-12-22,88,50.0,,0.5,44.0
2013-12-23,84,50.0,,0.5,42.0
2013-12-24,84,50.0,,0.5,42.0
2013-12-25,80,50.0,,0.5,40.0
2013-12-26,83,50.0,,0.5,41.5
2013-12-27,88,50.0,,0.5,44.0
2013-12-28,100,50.0,,0.5,50.0
2013-12-29,91,50.0,,0.5,45.5
2013-12-30,84,50.0,,0.5,42.0
2013-12-31,91,50.0,,0.5,45.5
2014-01-01,96,52.0,False,0.52,49.92
2014-01-02,83,52.0,,0.52,43.160000000000004
2014-01-03,83,52.0,,0.52,43.160000000000004
2014-01-04,97,52.0,,0.52,50.440000000000005
2014-01-05,84,52.0,,0.52,43.68
2014-01-06,74,52.0,,0.52,38.480000000000004
2014-01-07,71,52.0,,0.52,36.92
2014-01-08,77,52.0,,0.52,40.04
2014-01-09,77,52.0,,0.52,40.04
2014-01-10,88,52.0,,0.52,45.760000000000005
2014-01-11,97,52.0,,0.52,50.440000000000005
2014-01-12,92,52.0,,0.52,47.84
2014-01-13,77,52.0,,0.52,40.04
2014-01-14,76,52.0,,0.52,39.52
2014-01-15,77,52.0,,0.52,40.04
2014-01-16,78,52.0,,0.52,40.56
2014-01-17,87,52.0,,0.52,45.24
2014-01-18,100,52.0,,0.52,52.0
2014-01-19,95,52.0,,0.52,49.4
2014-01-20,89,52.0,,0.52,46.28
2014-01-21,78,52.0,,0.52,40.56
2014-01-22,79,52.0,,0.52,41.08
2014-01-23,80,52.0,,0.52,41.6
2014-01-24,83,52.0,,0.52,43.160000000000004
2014-01-25,98,52.0,,0.52,50.96
2014-01-26,96,52.0,,0.52,49.92
2014-01-27,79,52.0,,0.52,41.08
2014-01-28,76,52.0,,0.52,39.52
2014-01-29,75,52.0,,0.52,39.0
2014-01-30,76,52.0,,0.52,39.52
2014-01-31,85,52.0,,0.52,44.2
2014-02-01,74,57.0,False,0.57,42.18
2014-02-02,60,57.0,,0.57,34.199999999999996
2014-02-03,51,57.0,,0.57,29.069999999999997
2014-02-04,54,57.0,,0.57,30.779999999999998
2014-02-05,54,57.0,,0.57,30.779999999999998
2014-02-06,53,57.0,,0.57,30.209999999999997
2014-02-07,61,57.0,,0.57,34.769999999999996
2014-02-08,79,57.0,,0.57,45.029999999999994
2014-02-09,72,57.0,,0.57,41.04
2014-02-10,57,57.0,,0.57,32.489999999999995
2014-02-11,57,57.0,,0.57,32.489999999999995
2014-02-12,59,57.0,,0.57,33.629999999999995
2014-02-13,61,57.0,,0.57,34.769999999999996
2014-02-14,86,57.0,,0.57,49.019999999999996
2014-02-15,100,57.0,,0.57,56.99999999999999
2014-02-16,86,57.0,,0.57,49.019999999999996
2014-02-17,68,57.0,,0.57,38.76
2014-02-18,59,57.0,,0.57,33.629999999999995
2014-02-19,58,57.0,,0.57,33.059999999999995
2014-02-20,59,57.0,,0.57,33.629999999999995
2014-02-21,64,57.0,,0.57,36.48
2014-02-22,82,57.0,,0.57,46.739999999999995
2014-02-23,79,57.0,,0.57,45.029999999999994
2014-02-24,64,57.0,,0.57,36.48
2014-02-25,67,57.0,,0.57,38.19
2014-02-26,66,57.0,,0.57,37.62
2014-02-27,67,57.0,,0.57,38.19
2014-02-28,71,57.0,,0.57,40.47
2014-03-01,99,64.0,False,0.64,63.36
2014-03-02,87,64.0,,0.64,55.68
2014-03-03,68,64.0,,0.64,43.52
2014-03-04,70,64.0,,0.64,44.800000000000004
2014-03-05,66,64.0,,0.64,42.24
2014-03-06,73,64.0,,0.64,46.72
2014-03-07,80,64.0,,0.64,51.2
2014-03-08,99,64.0,,0.64,63.36
2014-03-09,93,64.0,,0.64,59.52
2014-03-10,76,64.0,,0.64,48.64
2014-03-11,69,64.0,,0.64,44.160000000000004
2014-03-12,71,64.0,,0.64,45.44
2014-03-13,72,64.0,,0.64,46.08
2014-03-14,78,64.0,,0.64,49.92
2014-03-15,98,64.0,,0.64,62.72
2014-03-16,95,64.0,,0.64,60.800000000000004
2014-03-17,72,64.0,,0.64,46.08
2014-03-18,69,64.0,,0.64,44.160000000000004
2014-03-19,71,64.0,,0.64,45.44
2014-03-20,74,64.0,,0.64,47.36
2014-03-21,85,64.0,,0.64,54.4
2014-03-22,97,64.0,,0.64,62.08
2014-03-23,93,64.0,,0.64,59.52
2014-03-24,76,64.0,,0.64,48.64
2014-03-25,73,64.0,,0.64,46.72
2014-03-26,71,64.0,,0.64,45.44
2014-03-27,75,64.0,,0.64,48.0
2014-03-28,80,64.0,,0.64,51.2
2014-03-29,97,64.0,,0.64,62.08
2014-03-30,100,64.0,,0.64,64.0
2014-03-31,74,64.0,,0.64,47.36
2014-04-01,62,69.0,False,0.69,42.779999999999994
2014-04-02,64,69.0,,0.69,44.16
2014-04-03,65,69.0,,0.69,44.849999999999994
2014-04-04,71,69.0,,0.69,48.989999999999995
2014-04-05,90,69.0,,0.69,62.099999999999994
2014-04-06,85,69.0,,0.69,58.65
2014-04-07,70,69.0,,0.69,48.3
2014-04-08,67,69.0,,0.69,46.23
2014-04-09,67,69.0,,0.69,46.23
2014-04-10,73,69.0,,0.69,50.37
2014-04-11,75,69.0,,0.69,51.74999999999999
2014-04-12,97,69.0,,0.69,66.92999999999999
2014-04-13,89,69.0,,0.69,61.41
2014-04-14,70,69.0,,0.69,48.3
2014-04-15,68,69.0,,0.69,46.919999999999995
2014-04-16,68,69.0,,0.69,46.919999999999995
2014-04-17,71,69.0,,0.69,48.989999999999995
2014-04-18,79,69.0,,0.69,54.51
2014-04-19,90,69.0,,0.69,62.099999999999994
2014-04-20,84,69.0,,0.69,57.959999999999994
2014-04-21,74,69.0,,0.69,51.059999999999995
2014-04-22,70,69.0,,0.69,48.3
2014-04-23,71,69.0,,0.69,48.989999999999995
2014-04-24,72,69.0,,0.69,49.67999999999999
2014-04-25,77,69.0,,0.69,53.129999999999995
2014-04-26,100,69.0,,0.69,69.0
2014-04-27,95,69.0,,0.69,65.55
2014-04-28,73,69.0,,0.69,50.37
2014-04-29,67,69.0,,0.69,46.23
2014-04-30,66,69.0,,0.69,45.54
2014-05-01,49,74.0,False,0.74,36.26
2014-05-02,55,74.0,,0.74,40.7
2014-05-03,70,74.0,,0.74,51.8
2014-05-04,69,74.0,,0.74,51.06
2014-05-05,55,74.0,,0.74,40.7
2014-05-06,52,74.0,,0.74,38.48
2014-05-07,53,74.0,,0.74,39.22
2014-05-08,54,74.0,,0.74,39.96
2014-05-09,59,74.0,,0.74,43.66
2014-05-10,77,74.0,,0.74,56.98
2014-05-11,100,74.0,,0.74,74.0
2014-05-12,57,74.0,,0.74,42.18
2014-05-13,51,74.0,,0.74,37.74
2014-05-14,51,74.0,,0.74,37.74
2014-05-15,50,74.0,,0.74,37.0
2014-05-16,56,74.0,,0.74,41.44
2014-05-17,66,74.0,,0.74,48.839999999999996
2014-05-18,69,74.0,,0.74,51.06
2014-05-19,54,74.0,,0.74,39.96
2014-05-20,51,74.0,,0.74,37.74
2014-05-21,51,74.0,,0.74,37.74
2014-05-22,52,74.0,,0.74,38.48
2014-05-23,56,74.0,,0.74,41.44
2014-05-24,70,74.0,,0.74,51.8
2014-05-25,71,74.0,,0.74,52.54
2014-05-26,68,74.0,,0.74,50.32
2014-05-27,51,74.0,,0.74,37.74
2014-05-28,50,74.0,,0.74,37.0
2014-05-29,51,74.0,,0.74,37.74
2014-05-30,54,74.0,,0.74,39.96
2014-05-31,68,74.0,,0.74,50.32
2014-06-01,100,70.0,False,0.7,70.0
2014-06-02,79,70.0,,0.7,55.3
2014-06-03,76,70.0,,0.7,53.199999999999996
2014-06-04,79,70.0,,0.7,55.3
2014-06-05,76,70.0,,0.7,53.199999999999996
2014-06-06,82,70.0,,0.7,57.4
2014-06-07,95,70.0,,0.7,66.5
2014-06-08,95,70.0,,0.7,66.5
2014-06-09,77,70.0,,0.7,53.9
2014-06-10,76,70.0,,0.7,53.199999999999996
2014-06-11,72,70.0,,0.7,50.4
2014-06-12,71,70.0,,0.7,49.699999999999996
2014-06-13,76,70.0,,0.7,53.199999999999996
2014-06-14,93,70.0,,0.7,65.1
2014-06-15,93,70.0,,0.7,65.1
2014-06-16,75,70.0,,0.7,52.5
2014-06-17,73,70.0,,0.7,51.099999999999994
2014-06-18,75,70.0,,0.7,52.5
2014-06-19,75,70.0,,0.7,52.5
2014-06-20,78,70.0,,0.7,54.599999999999994
2014-06-21,95,70.0,,0.7,66.5
2014-06-22,93,70.0,,0.7,65.1
2014-06-23,75,70.0,,0.7,52.5
2014-06-24,75,70.0,,0.7,52.5
2014-06-25,74,70.0,,0.7,51.8
2014-06-26,74,70.0,,0.7,51.8
2014-06-27,77,70.0,,0.7,53.9
2014-06-28,90,70.0,,0.7,62.99999999999999
2014-06-29,85,70.0,,0.7,59.49999999999999
2014-06-30,74,70.0,,0.7,51.8
2014-07-01,77,63.0,False,0.63,48.51
2014-07-02,81,63.0,,0.63,51.03
2014-07-03,82,63.0,,0.63,51.660000000000004
2014-07-04,87,63.0,,0.63,54.81
2014-07-05,96,63.0,,0.63,60.480000000000004
2014-07-06,95,63.0,,0.63,59.85
2014-07-07,85,63.0,,0.63,53.55
2014-07-08,80,63.0,,0.63,50.4
2014-07-09,79,63.0,,0.63,49.77
2014-07-10,81,63.0,,0.63,51.03
2014-07-11,92,63.0,,0.63,57.96
2014-07-12,96,63.0,,0.63,60.480000000000004
2014-07-13,94,63.0,,0.63,59.22
2014-07-14,82,63.0,,0.63,51.660000000000004
2014-07-15,83,63.0,,0.63,52.29
2014-07-16,82,63.0,,0.63,51.660000000000004
2014-07-17,80,63.0,,0.63,50.4
2014-07-18,89,63.0,,0.63,56.07
2014-07-19,97,63.0,,0.63,61.11
2014-07-20,100,63.0,,0.63,63.0
2014-07-21,86,63.0,,0.63,54.18
2014-07-22,81,63.0,,0.63,51.03
2014-07-23,82,63.0,,0.63,51.660000000000004
2014-07-24,81,63.0,,0.63,51.03
2014-07-25,85,63.0,,0.63,53.55
2014-07-26,94,63.0,,0.63,59.22
2014-07-27,99,63.0,,0.63,62.37
2014-07-28,80,63.0,,0.63,50.4
2014-07-29,81,63.0,,0.63,51.03
2014-07-30,78,63.0,,0.63,49.14
2014-07-31,79,63.0,,0.63,49.77
2014-08-01,92,59.0,False,0.59,54.279999999999994
2014-08-02,95,59.0,,0.59,56.05
2014-08-03,98,59.0,,0.59,57.82
2014-08-04,82,59.0,,0.59,48.379999999999995
2014-08-05,79,59.0,,0.59,46.61
2014-08-06,79,59.0,,0.59,46.61
2014-08-07,80,59.0,,0.59,47.199999999999996
2014-08-08,87,59.0,,0.59,51.33
2014-08-09,95,59.0,,0.59,56.05
2014-08-10,93,59.0,,0.59,54.87
2014-08-11,82,59.0,,0.59,48.379999999999995
2014-08-12,78,59.0,,0.59,46.019999999999996
2014-08-13,78,59.0,,0.59,46.019999999999996
2014-08-14,78,59.0,,0.59,46.019999999999996
2014-08-15,89,59.0,,0.59,52.51
2014-08-16,100,59.0,,0.59,59.0
2014-08-17,96,59.0,,0.59,56.64
2014-08-18,81,59.0,,0.59,47.79
2014-08-19,82,59.0,,0.59,48.379999999999995
2014-08-20,76,59.0,,0.59,44.839999999999996
2014-08-21,78,59.0,,0.59,46.019999999999996
2014-08-22,84,59.0,,0.59,49.559999999999995
2014-08-23,97,59.0,,0.59,57.23
2014-08-24,93,59.0,,0.59,54.87
2014-08-25,74,59.0,,0.59,43.66
2014-08-26,70,59.0,,0.59,41.3
2014-08-27,74,59.0,,0.59,43.66
2014-08-28,71,59.0,,0.59,41.89
2014-08-29,80,59.0,,0.59,47.199999999999996
2014-08-30,92,59.0,,0.59,54.279999999999994
2014-08-31,96,59.0,,0.59,56.64
2014-09-01,95,56.0,False,0.56,53.2
2014-09-02,74,56.0,,0.56,41.440000000000005
2014-09-03,72,56.0,,0.56,40.32000000000001
2014-09-04,72,56.0,,0.56,40.32000000000001
2014-09-05,78,56.0,,0.56,43.68000000000001
2014-09-06,98,56.0,,0.56,54.88
2014-09-07,87,56.0,,0.56,48.720000000000006
2014-09-08,96,56.0,,0.56,53.760000000000005
2014-09-09,74,56.0,,0.56,41.440000000000005
2014-09-10,77,56.0,,0.56,43.120000000000005
2014-09-11,78,56.0,,0.56,43.68000000000001
2014-09-12,87,56.0,,0.56,48.720000000000006
2014-09-13,97,56.0,,0.56,54.32000000000001
2014-09-14,86,56.0,,0.56,48.160000000000004
2014-09-15,77,56.0,,0.56,43.120000000000005
2014-09-16,74,56.0,,0.56,41.440000000000005
2014-09-17,76,56.0,,0.56,42.56
2014-09-18,74,56.0,,0.56,41.440000000000005
2014-09-19,81,56.0,,0.56,45.36000000000001
2014-09-20,94,56.0,,0.56,52.64000000000001
2014-09-21,88,56.0,,0.56,49.28
2014-09-22,74,56.0,,0.56,41.440000000000005
2014-09-23,72,56.0,,0.56,40.32000000000001
2014-09-24,75,56.0,,0.56,42.00000000000001
2014-09-25,73,56.0,,0.56,40.88
2014-09-26,85,56.0,,0.56,47.6
2014-09-27,98,56.0,,0.56,54.88
2014-09-28,100,56.0,,0.56,56.00000000000001
2014-09-29,74,56.0,,0.56,41.440000000000005
2014-09-30,71,56.0,,0.56,39.760000000000005
2014-10-01,74,50.0,False,0.5,37.0
2014-10-02,75,50.0,,0.5,37.5
2014-10-03,82,50.0,,0.5,41.0
2014-10-04,100,50.0,,0.5,50.0
2014-10-05,93,50.0,,0.5,46.5
2014-10-06,76,50.0,,0.5,38.0
2014-10-07,73,50.0,,0.5,36.5
2014-10-08,74,50.0,,0.5,37.0
2014-10-09,76,50.0,,0.5,38.0
2014-10-10,81,50.0,,0.5,40.5
2014-10-11,97,50.0,,0.5,48.5
2014-10-12,89,50.0,,0.5,44.5
2014-10-13,75,50.0,,0.5,37.5
2014-10-14,76,50.0,,0.5,38.0
2014-10-15,69,50.0,,0.5,34.5
2014-10-16,75,50.0,,0.5,37.5
2014-10-17,82,50.0,,0.5,41.0
2014-10-18,93,50.0,,0.5,46.5
2014-10-19,93,50.0,,0.5,46.5
2014-10-20,77,50.0,,0.5,38.5
2014-10-21,71,50.0,,0.5,35.5
2014-10-22,71,50.0,,0.5,35.5
2014-10-23,75,50.0,,0.5,37.5
2014-10-24,79,50.0,,0.5,39.5
2014-10-25,95,50.0,,0.5,47.5
2014-10-26,83,50.0,,0.5,41.5
2014-10-27,68,50.0,,0.5,34.0
2014-10-28,68,50.0,,0.5,34.0
2014-10-29,70,50.0,,0.5,35.0
2014-10-30,66,50.0,,0.5,33.0
2014-10-31,70,50.0,,0.5,35.0
2014-11-01,90,51.0,False,0.51,45.9
2014-11-02,80,51.0,,0.51,40.8
2014-11-03,72,51.0,,0.51,36.72
2014-11-04,74,51.0,,0.51,37.74
2014-11-05,70,51.0,,0.51,35.7
2014-11-06,73,51.0,,0.51,37.230000000000004
2014-11-07,84,51.0,,0.51,42.84
2014-11-08,100,51.0,,0.51,51.0
2014-11-09,93,51.0,,0.51,47.43
2014-11-10,82,51.0,,0.51,41.82
2014-11-11,91,51.0,,0.51,46.410000000000004
2014-11-12,71,51.0,,0.51,36.21
2014-11-13,72,51.0,,0.51,36.72
2014-11-14,76,51.0,,0.51,38.76
2014-11-15,95,51.0,,0.51,48.45
2014-11-16,86,51.0,,0.51,43.86
2014-11-17,69,51.0,,0.51,35.19
2014-11-18,67,51.0,,0.51,34.17
2014-11-19,71,51.0,,0.51,36.21
2014-11-20,69,51.0,,0.51,35.19
2014-11-21,75,51.0,,0.51,38.25
2014-11-22,86,51.0,,0.51,43.86
2014-11-23,84,51.0,,0.51,42.84
2014-11-24,71,51.0,,0.51,36.21
2014-11-25,68,51.0,,0.51,34.68
2014-11-26,64,51.0,,0.51,32.64
2014-11-27,60,51.0,,0.51,30.6
2014-11-28,73,51.0,,0.51,37.230000000000004
2014-11-29,85,51.0,,0.51,43.35
2014-11-30,78,51.0,,0.51,39.78
2014-12-01,73,52.0,False,0.52,37.96
2014-12-02,74,52.0,,0.52,38.480000000000004
2014-12-03,75,52.0,,0.52,39.0
2014-12-04,77,52.0,,0.52,40.04
2014-12-05,79,52.0,,0.52,41.08
2014-12-06,97,52.0,,0.52,50.440000000000005
2014-12-07,92,52.0,,0.52,47.84
2014-12-08,78,52.0,,0.52,40.56
2014-12-09,74,52.0,,0.52,38.480000000000004
2014-12-10,73,52.0,,0.52,37.96
2014-12-11,75,52.0,,0.52,39.0
2014-12-12,80,52.0,,0.52,41.6
2014-12-13,95,52.0,,0.52,49.4
2014-12-14,91,52.0,,0.52,47.32
2014-12-15,79,52.0,,0.52,41.08
2014-12-16,75,52.0,,0.52,39.0
2014-12-17,79,52.0,,0.52,41.08
2014-12-18,78,52.0,,0.52,40.56
2014-12-19,86,52.0,,0.52,44.72
