date,short sell_unscaled,short sell_monthly,isPartial,scale,short sell
2014-12-16,39,40.0,,0.4,15.600000000000001
2014-12-17,13,40.0,,0.4,5.2
2014-12-18,41,40.0,,0.4,16.400000000000002
2014-12-19,14,40.0,,0.4,5.6000000000000005
2014-12-20,26,40.0,,0.4,10.4
2014-12-21,26,40.0,,0.4,10.4
2014-12-22,15,40.0,,0.4,6.0
2014-12-23,15,40.0,,0.4,6.0
2014-12-24,42,40.0,,0.4,16.8
2014-12-25,0,40.0,,0.4,0.0
2014-12-26,33,40.0,,0.4,13.200000000000001
2014-12-27,50,40.0,,0.4,20.0
2014-12-28,51,40.0,,0.4,20.400000000000002
2014-12-29,100,40.0,,0.4,40.0
2014-12-30,22,40.0,,0.4,8.8
2014-12-31,30,40.0,,0.4,12.0
2015-01-01,69,36.0,False,0.36,24.84
2015-01-02,38,36.0,,0.36,13.68
2015-01-03,95,36.0,,0.36,34.199999999999996
2015-01-04,0,36.0,,0.36,0.0
2015-01-05,44,36.0,,0.36,15.84
2015-01-06,17,36.0,,0.36,6.12
2015-01-07,43,36.0,,0.36,15.479999999999999
2015-01-08,35,36.0,,0.36,12.6
2015-01-09,71,36.0,,0.36,25.56
2015-01-10,21,36.0,,0.36,7.56
2015-01-11,21,36.0,,0.36,7.56
2015-01-12,100,36.0,,0.36,36.0
2015-01-13,34,36.0,,0.36,12.24
2015-01-14,69,36.0,,0.36,24.84
2015-01-15,69,36.0,,0.36,24.84
2015-01-16,71,36.0,,0.36,25.56
2015-01-17,33,36.0,,0.36,11.879999999999999
2015-01-18,0,36.0,,0.36,0.0
2015-01-19,36,36.0,,0.36,12.959999999999999
2015-01-20,51,36.0,,0.36,18.36
2015-01-21,50,36.0,,0.36,18.0
2015-01-22,26,36.0,,0.36,9.36
2015-01-23,17,36.0,,0.36,6.12
2015-01-24,52,36.0,,0.36,18.72
2015-01-25,32,36.0,,0.36,11.52
2015-01-26,50,36.0,,0.36,18.0
2015-01-27,25,36.0,,0.36,9.0
2015-01-28,42,36.0,,0.36,15.12
2015-01-29,67,36.0,,0.36,24.119999999999997
2015-01-30,51,36.0,,0.36,18.36
2015-01-31,52,36.0,,0.36,18.72
2015-02-01,73,52.0,False,0.52,37.96
2015-02-02,20,52.0,,0.52,10.4
2015-02-03,60,52.0,,0.52,31.200000000000003
2015-02-04,50,52.0,,0.52,26.0
2015-02-05,100,52.0,,0.52,52.0
2015-02-06,51,52.0,,0.52,26.52
2015-02-07,50,52.0,,0.52,26.0
2015-02-08,50,52.0,,0.52,26.0
2015-02-09,58,52.0,,0.52,30.16
2015-02-10,69,52.0,,0.52,35.88
2015-02-11,40,52.0,,0.52,20.8
2015-02-12,39,52.0,,0.52,20.28
2015-02-13,62,52.0,,0.52,32.24
2015-02-14,77,52.0,,0.52,40.04
2015-02-15,0,52.0,,0.52,0.0
2015-02-16,64,52.0,,0.52,33.28
2015-02-17,70,52.0,,0.52,36.4
2015-02-18,40,52.0,,0.52,20.8
2015-02-19,40,52.0,,0.52,20.8
2015-02-20,62,52.0,,0.52,32.24
2015-02-21,50,52.0,,0.52,26.0
2015-02-22,50,52.0,,0.52,26.0
2015-02-23,96,52.0,,0.52,49.92
2015-02-24,49,52.0,,0.52,25.48
2015-02-25,20,52.0,,0.52,10.4
2015-02-26,40,52.0,,0.52,20.8
2015-02-27,81,52.0,,0.52,42.120000000000005
2015-02-28,25,52.0,,0.52,13.0
2015-03-01,58,48.0,False,0.48,27.84
2015-03-02,39,48.0,,0.48,18.72
2015-03-03,39,48.0,,0.48,18.72
2015-03-04,39,48.0,,0.48,18.72
2015-03-05,47,48.0,,0.48,22.56
2015-03-06,73,48.0,,0.48,35.04
2015-03-07,80,48.0,,0.48,38.4
2015-03-08,60,48.0,,0.48,28.799999999999997
2015-03-09,24,48.0,,0.48,11.52
2015-03-10,39,48.0,,0.48,18.72
2015-03-11,40,48.0,,0.48,19.2
2015-03-12,32,48.0,,0.48,15.36
2015-03-13,83,48.0,,0.48,39.839999999999996
2015-03-14,40,48.0,,0.48,19.2
2015-03-15,41,48.0,,0.48,19.68
2015-03-16,65,48.0,,0.48,31.2
2015-03-17,32,48.0,,0.48,15.36
2015-03-18,32,48.0,,0.48,15.36
2015-03-19,40,48.0,,0.48,19.2
2015-03-20,41,48.0,,0.48,19.68
2015-03-21,41,48.0,,0.48,19.68
2015-03-22,60,48.0,,0.48,28.799999999999997
2015-03-23,32,48.0,,0.48,15.36
2015-03-24,72,48.0,,0.48,34.56
2015-03-25,40,48.0,,0.48,19.2
2015-03-26,58,48.0,,0.48,27.84
2015-03-27,100,48.0,,0.48,48.0
2015-03-28,45,48.0,,0.48,21.599999999999998
2015-03-29,22,48.0,,0.48,10.559999999999999
2015-03-30,49,48.0,,0.48,23.52
2015-03-31,65,48.0,,0.48,31.2
2015-04-01,17,41.0,False,0.41,6.97
2015-04-02,43,41.0,,0.41,17.63
2015-04-03,37,41.0,,0.41,15.17
2015-04-04,22,41.0,,0.41,9.02
2015-04-05,23,41.0,,0.41,9.43
2015-04-06,69,41.0,,0.41,28.29
2015-04-07,33,41.0,,0.41,13.53
2015-04-08,49,41.0,,0.41,20.09
2015-04-09,91,41.0,,0.41,37.309999999999995
2015-04-10,17,41.0,,0.41,6.97
2015-04-11,22,41.0,,0.41,9.02
2015-04-12,65,41.0,,0.41,26.65
2015-04-13,57,41.0,,0.41,23.369999999999997
2015-04-14,40,41.0,,0.41,16.4
2015-04-15,32,41.0,,0.41,13.12
2015-04-16,50,41.0,,0.41,20.5
2015-04-17,69,41.0,,0.41,28.29
2015-04-18,44,41.0,,0.41,18.04
2015-04-19,21,41.0,,0.41,8.61
2015-04-20,41,41.0,,0.41,16.81
2015-04-21,41,41.0,,0.41,16.81
2015-04-22,65,41.0,,0.41,26.65
2015-04-23,100,41.0,,0.41,41.0
2015-04-24,52,41.0,,0.41,21.32
2015-04-25,43,41.0,,0.41,17.63
2015-04-26,54,41.0,,0.41,22.139999999999997
2015-04-27,49,41.0,,0.41,20.09
2015-04-28,56,41.0,,0.41,22.959999999999997
2015-04-29,33,41.0,,0.41,13.53
2015-04-30,0,41.0,,0.41,0.0
2015-05-01,71,48.0,False,0.48,34.08
2015-05-02,76,48.0,,0.48,36.48
2015-05-03,60,48.0,,0.48,28.799999999999997
2015-05-04,46,48.0,,0.48,22.08
2015-05-05,91,48.0,,0.48,43.68
2015-05-06,46,48.0,,0.48,22.08
2015-05-07,47,48.0,,0.48,22.56
2015-05-08,49,48.0,,0.48,23.52
2015-05-09,77,48.0,,0.48,36.96
2015-05-10,63,48.0,,0.48,30.24
2015-05-11,47,48.0,,0.48,22.56
2015-05-12,46,48.0,,0.48,22.08
2015-05-13,46,48.0,,0.48,22.08
2015-05-14,70,48.0,,0.48,33.6
2015-05-15,36,48.0,,0.48,17.28
2015-05-16,31,48.0,,0.48,14.879999999999999
2015-05-17,31,48.0,,0.48,14.879999999999999
2015-05-18,58,48.0,,0.48,27.84
2015-05-19,70,48.0,,0.48,33.6
2015-05-20,35,48.0,,0.48,16.8
2015-05-21,62,48.0,,0.48,29.759999999999998
2015-05-22,51,48.0,,0.48,24.48
2015-05-23,81,48.0,,0.48,38.879999999999995
2015-05-24,100,48.0,,0.48,48.0
2015-05-25,61,48.0,,0.48,29.279999999999998
2015-05-26,47,48.0,,0.48,22.56
2015-05-27,35,48.0,,0.48,16.8
2015-05-28,72,48.0,,0.48,34.56
2015-05-29,62,48.0,,0.48,29.759999999999998
2015-05-30,31,48.0,,0.48,14.879999999999999
2015-05-31,47,48.0,,0.48,22.56
2015-06-01,97,34.0,False,0.34,32.980000000000004
2015-06-02,61,34.0,,0.34,20.740000000000002
2015-06-03,50,34.0,,0.34,17.0
2015-06-04,64,34.0,,0.34,21.76
2015-06-05,39,34.0,,0.34,13.260000000000002
2015-06-06,97,34.0,,0.34,32.980000000000004
2015-06-07,33,34.0,,0.34,11.22
2015-06-08,37,34.0,,0.34,12.58
2015-06-09,25,34.0,,0.34,8.5
2015-06-10,89,34.0,,0.34,30.26
2015-06-11,77,34.0,,0.34,26.180000000000003
2015-06-12,27,34.0,,0.34,9.180000000000001
2015-06-13,33,34.0,,0.34,11.22
2015-06-14,50,34.0,,0.34,17.0
2015-06-15,25,34.0,,0.34,8.5
2015-06-16,50,34.0,,0.34,17.0
2015-06-17,87,34.0,,0.34,29.580000000000002
2015-06-18,51,34.0,,0.34,17.34
2015-06-19,26,34.0,,0.34,8.84
2015-06-20,64,34.0,,0.34,21.76
2015-06-21,33,34.0,,0.34,11.22
2015-06-22,0,34.0,,0.34,0.0
2015-06-23,100,34.0,,0.34,34.0
2015-06-24,25,34.0,,0.34,8.5
2015-06-25,89,34.0,,0.34,30.26
2015-06-26,79,34.0,,0.34,26.860000000000003
2015-06-27,63,34.0,,0.34,21.42
2015-06-28,33,34.0,,0.34,11.22
2015-06-29,88,34.0,,0.34,29.92
2015-06-30,50,34.0,,0.34,17.0
2015-07-01,37,43.0,False,0.43,15.91
2015-07-02,88,43.0,,0.43,37.839999999999996
2015-07-03,29,43.0,,0.43,12.47
2015-07-04,100,43.0,,0.43,43.0
2015-07-05,68,43.0,,0.43,29.24
2015-07-06,49,43.0,,0.43,21.07
2015-07-07,60,43.0,,0.43,25.8
2015-07-08,84,43.0,,0.43,36.12
2015-07-09,61,43.0,,0.43,26.23
2015-07-10,38,43.0,,0.43,16.34
2015-07-11,31,43.0,,0.43,13.33
2015-07-12,63,43.0,,0.43,27.09
2015-07-13,97,43.0,,0.43,41.71
2015-07-14,24,43.0,,0.43,10.32
2015-07-15,24,43.0,,0.43,10.32
2015-07-16,61,43.0,,0.43,26.23
2015-07-17,50,43.0,,0.43,21.5
2015-07-18,64,43.0,,0.43,27.52
2015-07-19,83,43.0,,0.43,35.69
2015-07-20,25,43.0,,0.43,10.75
2015-07-21,73,43.0,,0.43,31.39
2015-07-22,24,43.0,,0.43,10.32
2015-07-23,0,43.0,,0.43,0.0
2015-07-24,25,43.0,,0.43,10.75
2015-07-25,46,43.0,,0.43,19.78
2015-07-26,62,43.0,,0.43,26.66
2015-07-27,71,43.0,,0.43,30.53
2015-07-28,36,43.0,,0.43,15.48
2015-07-29,48,43.0,,0.43,20.64
2015-07-30,60,43.0,,0.43,25.8
2015-07-31,51,43.0,,0.43,21.93
2015-08-01,23,42.0,False,0.42,9.66
2015-08-02,23,42.0,,0.42,9.66
2015-08-03,18,42.0,,0.42,7.56
2015-08-04,18,42.0,,0.42,7.56
2015-08-05,55,42.0,,0.42,23.099999999999998
2015-08-06,36,42.0,,0.42,15.12
2015-08-07,19,42.0,,0.42,7.9799999999999995
2015-08-08,0,42.0,,0.42,0.0
2015-08-09,23,42.0,,0.42,9.66
2015-08-10,18,42.0,,0.42,7.56
2015-08-11,18,42.0,,0.42,7.56
2015-08-12,36,42.0,,0.42,15.12
2015-08-13,55,42.0,,0.42,23.099999999999998
2015-08-14,19,42.0,,0.42,7.9799999999999995
2015-08-15,45,42.0,,0.42,18.9
2015-08-16,46,42.0,,0.42,19.32
2015-08-17,18,42.0,,0.42,7.56
2015-08-18,35,42.0,,0.42,14.7
2015-08-19,18,42.0,,0.42,7.56
2015-08-20,70,42.0,,0.42,29.4
2015-08-21,37,42.0,,0.42,15.54
2015-08-22,0,42.0,,0.42,0.0
2015-08-23,23,42.0,,0.42,9.66
2015-08-24,35,42.0,,0.42,14.7
2015-08-25,52,42.0,,0.42,21.84
2015-08-26,69,42.0,,0.42,28.98
2015-08-27,52,42.0,,0.42,21.84
2015-08-28,54,42.0,,0.42,22.68
2015-08-29,66,42.0,,0.42,27.72
2015-08-30,88,42.0,,0.42,36.96
2015-08-31,100,42.0,,0.42,42.0
2015-09-01,66,46.0,False,0.46,30.360000000000003
2015-09-02,45,46.0,,0.46,20.7
2015-09-03,56,46.0,,0.46,25.76
2015-09-04,58,46.0,,0.46,26.68
2015-09-05,29,46.0,,0.46,13.34
2015-09-06,74,46.0,,0.46,34.04
2015-09-07,55,46.0,,0.46,25.3
2015-09-08,22,46.0,,0.46,10.120000000000001
2015-09-09,85,46.0,,0.46,39.1
2015-09-10,86,46.0,,0.46,39.56
2015-09-11,100,46.0,,0.46,46.0
2015-09-12,0,46.0,,0.46,0.0
2015-09-13,41,46.0,,0.46,18.86
2015-09-14,54,46.0,,0.46,24.84
2015-09-15,43,46.0,,0.46,19.78
2015-09-16,65,46.0,,0.46,29.900000000000002
2015-09-17,43,46.0,,0.46,19.78
2015-09-18,22,46.0,,0.46,10.120000000000001
2015-09-19,43,46.0,,0.46,19.78
2015-09-20,55,46.0,,0.46,25.3
2015-09-21,64,46.0,,0.46,29.44
2015-09-22,32,46.0,,0.46,14.72
2015-09-23,65,46.0,,0.46,29.900000000000002
2015-09-24,55,46.0,,0.46,25.3
2015-09-25,67,46.0,,0.46,30.82
2015-09-26,57,46.0,,0.46,26.220000000000002
2015-09-27,56,46.0,,0.46,25.76
2015-09-28,53,46.0,,0.46,24.380000000000003
2015-09-29,31,46.0,,0.46,14.26
2015-09-30,53,46.0,,0.46,24.380000000000003
2015-10-01,64,39.0,False,0.39,24.96
2015-10-02,100,39.0,,0.39,39.0
2015-10-03,43,39.0,,0.39,16.77
2015-10-04,28,39.0,,0.39,10.92
2015-10-05,87,39.0,,0.39,33.93
2015-10-06,75,39.0,,0.39,29.25
2015-10-07,43,39.0,,0.39,16.77
2015-10-08,65,39.0,,0.39,25.35
2015-10-09,22,39.0,,0.39,8.58
2015-10-10,29,39.0,,0.39,11.31
2015-10-11,28,39.0,,0.39,10.92
2015-10-12,56,39.0,,0.39,21.84
2015-10-13,63,39.0,,0.39,24.57
2015-10-14,42,39.0,,0.39,16.38
2015-10-15,75,39.0,,0.39,29.25
2015-10-16,88,39.0,,0.39,34.32
2015-10-17,28,39.0,,0.39,10.92
2015-10-18,28,39.0,,0.39,10.92
2015-10-19,63,39.0,,0.39,24.57
2015-10-20,72,39.0,,0.39,28.080000000000002
2015-10-21,42,39.0,,0.39,16.38
2015-10-22,42,39.0,,0.39,16.38
2015-10-23,44,39.0,,0.39,17.16
2015-10-24,69,39.0,,0.39,26.91
2015-10-25,68,39.0,,0.39,26.52
2015-10-26,63,39.0,,0.39,24.57
2015-10-27,41,39.0,,0.39,15.99
2015-10-28,41,39.0,,0.39,15.99
2015-10-29,42,39.0,,0.39,16.38
2015-10-30,45,39.0,,0.39,17.55
2015-10-31,97,39.0,,0.39,37.83
2015-11-01,0,43.0,False,0.43,0.0
2015-11-02,40,43.0,,0.43,17.2
2015-11-03,26,43.0,,0.43,11.18
2015-11-04,53,43.0,,0.43,22.79
2015-11-05,54,43.0,,0.43,23.22
2015-11-06,14,43.0,,0.43,6.02
2015-11-07,0,43.0,,0.43,0.0
2015-11-08,52,43.0,,0.43,22.36
2015-11-09,41,43.0,,0.43,17.63
2015-11-10,13,43.0,,0.43,5.59
2015-11-11,28,43.0,,0.43,12.04
2015-11-12,27,43.0,,0.43,11.61
2015-11-13,100,43.0,,0.43,43.0
2015-11-14,17,43.0,,0.43,7.31
2015-11-15,17,43.0,,0.43,7.31
2015-11-16,27,43.0,,0.43,11.61
2015-11-17,66,43.0,,0.43,28.38
2015-11-18,27,43.0,,0.43,11.61
2015-11-19,54,43.0,,0.43,23.22
2015-11-20,28,43.0,,0.43,12.04
2015-11-21,17,43.0,,0.43,7.31
2015-11-22,17,43.0,,0.43,7.31
2015-11-23,28,43.0,,0.43,12.04
2015-11-24,0,43.0,,0.43,0.0
2015-11-25,15,43.0,,0.43,6.45
2015-11-26,53,43.0,,0.43,22.79
2015-11-27,0,43.0,,0.43,0.0
2015-11-28,34,43.0,,0.43,14.62
2015-11-29,51,43.0,,0.43,21.93
2015-11-30,13,43.0,,0.43,5.59
2015-12-01,17,43.0,False,0.43,7.31
2015-12-02,25,43.0,,0.43,10.75
2015-12-03,59,43.0,,0.43,25.37
2015-12-04,78,43.0,,0.43,33.54
2015-12-05,65,43.0,,0.43,27.95
2015-12-06,33,43.0,,0.43,14.19
2015-12-07,50,43.0,,0.43,21.5
2015-12-08,41,43.0,,0.43,17.63
2015-12-09,51,43.0,,0.43,21.93
2015-12-10,68,43.0,,0.43,29.24
2015-12-11,62,43.0,,0.43,26.66
2015-12-12,89,43.0,,0.43,38.269999999999996
2015-12-13,22,43.0,,0.43,9.459999999999999
2015-12-14,42,43.0,,0.43,18.06
2015-12-15,60,43.0,,0.43,25.8
2015-12-16,26,43.0,,0.43,11.18
2015-12-17,100,43.0,,0.43,43.0
2015-12-18,28,43.0,,0.43,12.04
2015-12-19,24,43.0,,0.43,10.32
2015-12-20,36,43.0,,0.43,15.48
2015-12-21,67,43.0,,0.43,28.81
2015-12-22,77,43.0,,0.43,33.11
2015-12-23,80,43.0,,0.43,34.4
2015-12-24,34,43.0,,0.43,14.62
2015-12-25,52,43.0,,0.43,22.36
2015-12-26,24,43.0,,0.43,10.32
2015-12-27,46,43.0,,0.43,19.78
2015-12-28,49,43.0,,0.43,21.07
2015-12-29,78,43.0,,0.43,33.54
2015-12-30,30,43.0,,0.43,12.9
2015-12-31,72,43.0,,0.43,30.96
2016-01-01,52,47.0,False,0.47,24.439999999999998
2016-01-02,27,47.0,,0.47,12.69
2016-01-03,36,47.0,,0.47,16.919999999999998
2016-01-04,69,47.0,,0.47,32.43
2016-01-05,69,47.0,,0.47,32.43
2016-01-06,70,47.0,,0.47,32.9
2016-01-07,53,47.0,,0.47,24.91
2016-01-08,85,47.0,,0.47,39.949999999999996
2016-01-09,18,47.0,,0.47,8.459999999999999
2016-01-10,33,47.0,,0.47,15.51
2016-01-11,66,47.0,,0.47,31.02
2016-01-12,30,47.0,,0.47,14.1
2016-01-13,46,47.0,,0.47,21.619999999999997
2016-01-14,43,47.0,,0.47,20.209999999999997
2016-01-15,100,47.0,,0.47,47.0
2016-01-16,36,47.0,,0.47,16.919999999999998
2016-01-17,35,47.0,,0.47,16.45
2016-01-18,47,47.0,,0.47,22.09
2016-01-19,30,47.0,,0.47,14.1
2016-01-20,45,47.0,,0.47,21.15
2016-01-21,83,47.0,,0.47,39.01
2016-01-22,15,47.0,,0.47,7.05
2016-01-23,44,47.0,,0.47,20.68
2016-01-24,69,47.0,,0.47,32.43
2016-01-25,44,47.0,,0.47,20.68
2016-01-26,52,47.0,,0.47,24.439999999999998
2016-01-27,82,47.0,,0.47,38.54
2016-01-28,30,47.0,,0.47,14.1
2016-01-29,38,47.0,,0.47,17.86
2016-01-30,36,47.0,,0.47,16.919999999999998
2016-01-31,35,47.0,,0.47,16.45
2016-02-01,25,54.0,False,0.54,13.5
2016-02-02,61,54.0,,0.54,32.940000000000005
2016-02-03,25,54.0,,0.54,13.5
2016-02-04,51,54.0,,0.54,27.540000000000003
2016-02-05,13,54.0,,0.54,7.0200000000000005
2016-02-06,31,54.0,,0.54,16.740000000000002
2016-02-07,30,54.0,,0.54,16.200000000000003
2016-02-08,25,54.0,,0.54,13.5
2016-02-09,87,54.0,,0.54,46.980000000000004
2016-02-10,63,54.0,,0.54,34.02
2016-02-11,38,54.0,,0.54,20.520000000000003
2016-02-12,67,54.0,,0.54,36.18
2016-02-13,30,54.0,,0.54,16.200000000000003
2016-02-14,30,54.0,,0.54,16.200000000000003
2016-02-15,52,54.0,,0.54,28.080000000000002
2016-02-16,49,54.0,,0.54,26.46
2016-02-17,100,54.0,,0.54,54.0
2016-02-18,63,54.0,,0.54,34.02
2016-02-19,90,54.0,,0.54,48.6
2016-02-20,16,54.0,,0.54,8.64
2016-02-21,30,54.0,,0.54,16.200000000000003
2016-02-22,37,54.0,,0.54,19.98
2016-02-23,62,54.0,,0.54,33.480000000000004
2016-02-24,37,54.0,,0.54,19.98
2016-02-25,64,54.0,,0.54,34.56
2016-02-26,39,54.0,,0.54,21.060000000000002
2016-02-27,46,54.0,,0.54,24.840000000000003
2016-02-28,61,54.0,,0.54,32.940000000000005
2016-02-29,24,54.0,,0.54,12.96
2016-03-01,31,48.0,False,0.48,14.879999999999999
2016-03-02,67,48.0,,0.48,32.16
2016-03-03,31,48.0,,0.48,14.879999999999999
2016-03-04,45,48.0,,0.48,21.599999999999998
2016-03-05,37,48.0,,0.48,17.759999999999998
2016-03-06,15,48.0,,0.48,7.199999999999999
2016-03-07,31,48.0,,0.48,14.879999999999999
2016-03-08,100,48.0,,0.48,48.0
2016-03-09,56,48.0,,0.48,26.88
2016-03-10,25,48.0,,0.48,12.0
2016-03-11,32,48.0,,0.48,15.36
2016-03-12,0,48.0,,0.48,0.0
2016-03-13,30,48.0,,0.48,14.399999999999999
2016-03-14,25,48.0,,0.48,12.0
2016-03-15,50,48.0,,0.48,24.0
2016-03-16,37,48.0,,0.48,17.759999999999998
2016-03-17,76,48.0,,0.48,36.48
2016-03-18,27,48.0,,0.48,12.959999999999999
2016-03-19,23,48.0,,0.48,11.04
2016-03-20,15,48.0,,0.48,7.199999999999999
2016-03-21,82,48.0,,0.48,39.36
2016-03-22,38,48.0,,0.48,18.24
2016-03-23,38,48.0,,0.48,18.24
2016-03-24,19,48.0,,0.48,9.12
2016-03-25,48,48.0,,0.48,23.04
2016-03-26,46,48.0,,0.48,22.08
2016-03-27,48,48.0,,0.48,23.04
2016-03-28,32,48.0,,0.48,15.36
2016-03-29,45,48.0,,0.48,21.599999999999998
2016-03-30,45,48.0,,0.48,21.599999999999998
2016-03-31,19,48.0,,0.48,9.12
2016-04-01,89,51.0,False,0.51,45.39
2016-04-02,44,51.0,,0.51,22.44
2016-04-03,87,51.0,,0.51,44.37
2016-04-04,71,51.0,,0.51,36.21
2016-04-05,85,51.0,,0.51,43.35
2016-04-06,43,51.0,,0.51,21.93
2016-04-07,36,51.0,,0.51,18.36
2016-04-08,52,51.0,,0.51,26.52
2016-04-09,52,51.0,,0.51,26.52
2016-04-10,17,51.0,,0.51,8.67
2016-04-11,50,51.0,,0.51,25.5
2016-04-12,72,51.0,,0.51,36.72
2016-04-13,71,51.0,,0.51,36.21
2016-04-14,65,51.0,,0.51,33.15
2016-04-15,45,51.0,,0.51,22.95
2016-04-16,100,51.0,,0.51,51.0
2016-04-17,45,51.0,,0.51,22.95
2016-04-18,80,51.0,,0.51,40.8
2016-04-19,86,51.0,,0.51,43.86
2016-04-20,44,51.0,,0.51,22.44
2016-04-21,28,51.0,,0.51,14.280000000000001
2016-04-22,51,51.0,,0.51,26.01
2016-04-23,54,51.0,,0.51,27.54
2016-04-24,44,51.0,,0.51,22.44
2016-04-25,36,51.0,,0.51,18.36
2016-04-26,64,51.0,,0.51,32.64
2016-04-27,43,51.0,,0.51,21.93
2016-04-28,72,51.0,,0.51,36.72
2016-04-29,30,51.0,,0.51,15.3
2016-04-30,52,51.0,,0.51,26.52
2016-05-01,54,48.0,False,0.48,25.919999999999998
2016-05-02,89,48.0,,0.48,42.72
2016-05-03,72,48.0,,0.48,34.56
2016-05-04,63,48.0,,0.48,30.24
2016-05-05,64,48.0,,0.48,30.72
2016-05-06,57,48.0,,0.48,27.36
2016-05-07,45,48.0,,0.48,21.599999999999998
2016-05-08,45,48.0,,0.48,21.599999999999998
2016-05-09,55,48.0,,0.48,26.4
2016-05-10,54,48.0,,0.48,25.919999999999998
2016-05-11,74,48.0,,0.48,35.519999999999996
2016-05-12,84,48.0,,0.48,40.32
2016-05-13,38,48.0,,0.48,18.24
2016-05-14,46,48.0,,0.48,22.08
2016-05-15,23,48.0,,0.48,11.04
2016-05-16,37,48.0,,0.48,17.759999999999998
2016-05-17,100,48.0,,0.48,48.0
2016-05-18,37,48.0,,0.48,17.759999999999998
2016-05-19,47,48.0,,0.48,22.56
2016-05-20,88,48.0,,0.48,42.239999999999995
2016-05-21,23,48.0,,0.48,11.04
2016-05-22,47,48.0,,0.48,22.56
2016-05-23,83,48.0,,0.48,39.839999999999996
2016-05-24,66,48.0,,0.48,31.68
2016-05-25,37,48.0,,0.48,17.759999999999998
2016-05-26,29,48.0,,0.48,13.92
2016-05-27,40,48.0,,0.48,19.2
2016-05-28,47,48.0,,0.48,22.56
2016-05-29,48,48.0,,0.48,23.04
2016-05-30,22,48.0,,0.48,10.559999999999999
2016-05-31,75,48.0,,0.48,36.0
2016-06-01,22,41.0,False,0.41,9.02
2016-06-02,33,41.0,,0.41,13.53
2016-06-03,23,41.0,,0.41,9.43
2016-06-04,0,41.0,,0.41,0.0
2016-06-05,65,41.0,,0.41,26.65
2016-06-06,22,41.0,,0.41,9.02
2016-06-07,33,41.0,,0.41,13.53
2016-06-08,45,41.0,,0.41,18.45
2016-06-09,23,41.0,,0.41,9.43
2016-06-10,23,41.0,,0.41,9.43
2016-06-11,0,41.0,,0.41,0.0
2016-06-12,80,41.0,,0.41,32.8
2016-06-13,34,41.0,,0.41,13.94
2016-06-14,55,41.0,,0.41,22.549999999999997
2016-06-15,100,41.0,,0.41,41.0
2016-06-16,45,41.0,,0.41,18.45
2016-06-17,57,41.0,,0.41,23.369999999999997
2016-06-18,54,41.0,,0.41,22.139999999999997
2016-06-19,14,41.0,,0.41,5.739999999999999
2016-06-20,22,41.0,,0.41,9.02
2016-06-21,23,41.0,,0.41,9.43
2016-06-22,11,41.0,,0.41,4.51
2016-06-23,57,41.0,,0.41,23.369999999999997
2016-06-24,47,41.0,,0.41,19.27
2016-06-25,13,41.0,,0.41,5.33
2016-06-26,27,41.0,,0.41,11.069999999999999
2016-06-27,45,41.0,,0.41,18.45
2016-06-28,44,41.0,,0.41,18.04
2016-06-29,69,41.0,,0.41,28.29
2016-06-30,23,41.0,,0.41,9.43
2016-07-01,66,40.0,False,0.4,26.400000000000002
2016-07-02,28,40.0,,0.4,11.200000000000001
2016-07-03,29,40.0,,0.4,11.600000000000001
2016-07-04,19,40.0,,0.4,7.6000000000000005
2016-07-05,100,40.0,,0.4,40.0
2016-07-06,56,40.0,,0.4,22.400000000000002
2016-07-07,48,40.0,,0.4,19.200000000000003
2016-07-08,32,40.0,,0.4,12.8
2016-07-09,37,40.0,,0.4,14.8
2016-07-10,19,40.0,,0.4,7.6000000000000005
2016-07-11,40,40.0,,0.4,16.0
2016-07-12,32,40.0,,0.4,12.8
2016-07-13,41,40.0,,0.4,16.400000000000002
2016-07-14,62,40.0,,0.4,24.8
2016-07-15,25,40.0,,0.4,10.0
2016-07-16,47,40.0,,0.4,18.8
2016-07-17,29,40.0,,0.4,11.600000000000001
2016-07-18,24,40.0,,0.4,9.600000000000001
2016-07-19,63,40.0,,0.4,25.200000000000003
2016-07-20,40,40.0,,0.4,16.0
2016-07-21,40,40.0,,0.4,16.0
2016-07-22,49,40.0,,0.4,19.6
2016-07-23,0,40.0,,0.4,0.0
2016-07-24,38,40.0,,0.4,15.200000000000001
2016-07-25,47,40.0,,0.4,18.8
2016-07-26,39,40.0,,0.4,15.600000000000001
2016-07-27,47,40.0,,0.4,18.8
2016-07-28,23,40.0,,0.4,9.200000000000001
2016-07-29,65,40.0,,0.4,26.0
2016-07-30,73,40.0,,0.4,29.200000000000003
2016-07-31,28,40.0,,0.4,11.200000000000001
2016-08-01,16,37.0,False,0.37,5.92
2016-08-02,32,37.0,,0.37,11.84
2016-08-03,100,37.0,,0.37,37.0
2016-08-04,50,37.0,,0.37,18.5
2016-08-05,53,37.0,,0.37,19.61
2016-08-06,0,37.0,,0.37,0.0
2016-08-07,20,37.0,,0.37,7.4
2016-08-08,0,37.0,,0.37,0.0
2016-08-09,50,37.0,,0.37,18.5
2016-08-10,51,37.0,,0.37,18.87
2016-08-11,52,37.0,,0.37,19.24
2016-08-12,17,37.0,,0.37,6.29
2016-08-13,20,37.0,,0.37,7.4
2016-08-14,0,37.0,,0.37,0.0
2016-08-15,51,37.0,,0.37,18.87
2016-08-16,17,37.0,,0.37,6.29
2016-08-17,69,37.0,,0.37,25.53
