date,vaccine_unscaled,vaccine_monthly,isPartial,scale,vaccine
2014-11-20,91,17.0,,0.17,15.47
2014-11-21,65,17.0,,0.17,11.05
2014-11-22,52,17.0,,0.17,8.84
2014-11-23,44,17.0,,0.17,7.48
2014-11-24,68,17.0,,0.17,11.56
2014-11-25,73,17.0,,0.17,12.41
2014-11-26,66,17.0,,0.17,11.22
2014-11-27,37,17.0,,0.17,6.29
2014-11-28,42,17.0,,0.17,7.140000000000001
2014-11-29,42,17.0,,0.17,7.140000000000001
2014-11-30,50,17.0,,0.17,8.5
2014-12-01,62,15.0,False,0.15,9.299999999999999
2014-12-02,83,15.0,,0.15,12.45
2014-12-03,82,15.0,,0.15,12.299999999999999
2014-12-04,86,15.0,,0.15,12.9
2014-12-05,100,15.0,,0.15,15.0
2014-12-06,61,15.0,,0.15,9.15
2014-12-07,56,15.0,,0.15,8.4
2014-12-08,86,15.0,,0.15,12.9
2014-12-09,84,15.0,,0.15,12.6
2014-12-10,70,15.0,,0.15,10.5
2014-12-11,78,15.0,,0.15,11.7
2014-12-12,75,15.0,,0.15,11.25
2014-12-13,48,15.0,,0.15,7.199999999999999
2014-12-14,46,15.0,,0.15,6.8999999999999995
2014-12-15,72,15.0,,0.15,10.799999999999999
2014-12-16,75,15.0,,0.15,11.25
2014-12-17,68,15.0,,0.15,10.2
2014-12-18,64,15.0,,0.15,9.6
2014-12-19,65,15.0,,0.15,9.75
2014-12-20,49,15.0,,0.15,7.35
2014-12-21,34,15.0,,0.15,5.1
2014-12-22,63,15.0,,0.15,9.45
2014-12-23,52,15.0,,0.15,7.8
2014-12-24,53,15.0,,0.15,7.949999999999999
2014-12-25,29,15.0,,0.15,4.35
2014-12-26,40,15.0,,0.15,6.0
2014-12-27,37,15.0,,0.15,5.55
2014-12-28,44,15.0,,0.15,6.6
2014-12-29,68,15.0,,0.15,10.2
2014-12-30,69,15.0,,0.15,10.35
2014-12-31,63,15.0,,0.15,9.45
2015-01-01,20,19.0,False,0.19,3.8
2015-01-02,24,19.0,,0.19,4.5600000000000005
2015-01-03,20,19.0,,0.19,3.8
2015-01-04,27,19.0,,0.19,5.13
2015-01-05,43,19.0,,0.19,8.17
2015-01-06,52,19.0,,0.19,9.88
2015-01-07,50,19.0,,0.19,9.5
2015-01-08,56,19.0,,0.19,10.64
2015-01-09,42,19.0,,0.19,7.98
2015-01-10,36,19.0,,0.19,6.84
2015-01-11,32,19.0,,0.19,6.08
2015-01-12,38,19.0,,0.19,7.22
2015-01-13,50,19.0,,0.19,9.5
2015-01-14,52,19.0,,0.19,9.88
2015-01-15,47,19.0,,0.19,8.93
2015-01-16,51,19.0,,0.19,9.69
2015-01-17,34,19.0,,0.19,6.46
2015-01-18,38,19.0,,0.19,7.22
2015-01-19,38,19.0,,0.19,7.22
2015-01-20,55,19.0,,0.19,10.45
2015-01-21,46,19.0,,0.19,8.74
2015-01-22,71,19.0,,0.19,13.49
2015-01-23,62,19.0,,0.19,11.78
2015-01-24,63,19.0,,0.19,11.97
2015-01-25,51,19.0,,0.19,9.69
2015-01-26,57,19.0,,0.19,10.83
2015-01-27,62,19.0,,0.19,11.78
2015-01-28,81,19.0,,0.19,15.39
2015-01-29,91,19.0,,0.19,17.29
2015-01-30,100,19.0,,0.19,19.0
2015-01-31,88,19.0,,0.19,16.72
2015-02-01,47,28.0,False,0.28,13.160000000000002
2015-02-02,61,28.0,,0.28,17.080000000000002
2015-02-03,100,28.0,,0.28,28.000000000000004
2015-02-04,97,28.0,,0.28,27.160000000000004
2015-02-05,90,28.0,,0.28,25.200000000000003
2015-02-06,92,28.0,,0.28,25.76
2015-02-07,60,28.0,,0.28,16.8
2015-02-08,50,28.0,,0.28,14.000000000000002
2015-02-09,58,28.0,,0.28,16.240000000000002
2015-02-10,57,28.0,,0.28,15.96
2015-02-11,61,28.0,,0.28,17.080000000000002
2015-02-12,56,28.0,,0.28,15.680000000000001
2015-02-13,43,28.0,,0.28,12.040000000000001
2015-02-14,32,28.0,,0.28,8.96
2015-02-15,27,28.0,,0.28,7.5600000000000005
2015-02-16,30,28.0,,0.28,8.4
2015-02-17,39,28.0,,0.28,10.920000000000002
2015-02-18,41,28.0,,0.28,11.48
2015-02-19,46,28.0,,0.28,12.88
2015-02-20,35,28.0,,0.28,9.8
2015-02-21,30,28.0,,0.28,8.4
2015-02-22,23,28.0,,0.28,6.44
2015-02-23,37,28.0,,0.28,10.360000000000001
2015-02-24,42,28.0,,0.28,11.760000000000002
2015-02-25,38,28.0,,0.28,10.64
2015-02-26,37,28.0,,0.28,10.360000000000001
2015-02-27,37,28.0,,0.28,10.360000000000001
2015-02-28,29,28.0,,0.28,8.120000000000001
2015-03-01,67,16.0,False,0.16,10.72
2015-03-02,78,16.0,,0.16,12.48
2015-03-03,83,16.0,,0.16,13.280000000000001
2015-03-04,100,16.0,,0.16,16.0
2015-03-05,90,16.0,,0.16,14.4
2015-03-06,84,16.0,,0.16,13.44
2015-03-07,55,16.0,,0.16,8.8
2015-03-08,57,16.0,,0.16,9.120000000000001
2015-03-09,84,16.0,,0.16,13.44
2015-03-10,72,16.0,,0.16,11.52
2015-03-11,74,16.0,,0.16,11.84
2015-03-12,76,16.0,,0.16,12.16
2015-03-13,66,16.0,,0.16,10.56
2015-03-14,48,16.0,,0.16,7.68
2015-03-15,56,16.0,,0.16,8.96
2015-03-16,77,16.0,,0.16,12.32
2015-03-17,78,16.0,,0.16,12.48
2015-03-18,54,16.0,,0.16,8.64
2015-03-19,70,16.0,,0.16,11.200000000000001
2015-03-20,62,16.0,,0.16,9.92
2015-03-21,51,16.0,,0.16,8.16
2015-03-22,40,16.0,,0.16,6.4
2015-03-23,64,16.0,,0.16,10.24
2015-03-24,79,16.0,,0.16,12.64
2015-03-25,86,16.0,,0.16,13.76
2015-03-26,76,16.0,,0.16,12.16
2015-03-27,64,16.0,,0.16,10.24
2015-03-28,46,16.0,,0.16,7.36
2015-03-29,54,16.0,,0.16,8.64
2015-03-30,88,16.0,,0.16,14.08
2015-03-31,70,16.0,,0.16,11.200000000000001
2015-04-01,76,16.0,False,0.16,12.16
2015-04-02,90,16.0,,0.16,14.4
2015-04-03,58,16.0,,0.16,9.28
2015-04-04,48,16.0,,0.16,7.68
2015-04-05,46,16.0,,0.16,7.36
2015-04-06,76,16.0,,0.16,12.16
2015-04-07,87,16.0,,0.16,13.92
2015-04-08,78,16.0,,0.16,12.48
2015-04-09,95,16.0,,0.16,15.200000000000001
2015-04-10,71,16.0,,0.16,11.36
2015-04-11,57,16.0,,0.16,9.120000000000001
2015-04-12,61,16.0,,0.16,9.76
2015-04-13,91,16.0,,0.16,14.56
2015-04-14,81,16.0,,0.16,12.96
2015-04-15,78,16.0,,0.16,12.48
2015-04-16,96,16.0,,0.16,15.36
2015-04-17,90,16.0,,0.16,14.4
2015-04-18,64,16.0,,0.16,10.24
2015-04-19,59,16.0,,0.16,9.44
2015-04-20,81,16.0,,0.16,12.96
2015-04-21,90,16.0,,0.16,14.4
2015-04-22,100,16.0,,0.16,16.0
2015-04-23,90,16.0,,0.16,14.4
2015-04-24,81,16.0,,0.16,12.96
2015-04-25,56,16.0,,0.16,8.96
2015-04-26,52,16.0,,0.16,8.32
2015-04-27,73,16.0,,0.16,11.68
2015-04-28,88,16.0,,0.16,14.08
2015-04-29,84,16.0,,0.16,13.44
2015-04-30,76,16.0,,0.16,12.16
2015-05-01,69,15.0,False,0.15,10.35
2015-05-02,56,15.0,,0.15,8.4
2015-05-03,52,15.0,,0.15,7.8
2015-05-04,69,15.0,,0.15,10.35
2015-05-05,92,15.0,,0.15,13.799999999999999
2015-05-06,85,15.0,,0.15,12.75
2015-05-07,87,15.0,,0.15,13.049999999999999
2015-05-08,62,15.0,,0.15,9.299999999999999
2015-05-09,57,15.0,,0.15,8.549999999999999
2015-05-10,48,15.0,,0.15,7.199999999999999
2015-05-11,93,15.0,,0.15,13.95
2015-05-12,100,15.0,,0.15,15.0
2015-05-13,92,15.0,,0.15,13.799999999999999
2015-05-14,89,15.0,,0.15,13.35
2015-05-15,91,15.0,,0.15,13.65
2015-05-16,65,15.0,,0.15,9.75
2015-05-17,54,15.0,,0.15,8.1
2015-05-18,86,15.0,,0.15,12.9
2015-05-19,81,15.0,,0.15,12.15
2015-05-20,85,15.0,,0.15,12.75
2015-05-21,95,15.0,,0.15,14.25
2015-05-22,75,15.0,,0.15,11.25
2015-05-23,49,15.0,,0.15,7.35
2015-05-24,53,15.0,,0.15,7.949999999999999
2015-05-25,48,15.0,,0.15,7.199999999999999
2015-05-26,72,15.0,,0.15,10.799999999999999
2015-05-27,75,15.0,,0.15,11.25
2015-05-28,73,15.0,,0.15,10.95
2015-05-29,74,15.0,,0.15,11.1
2015-05-30,66,15.0,,0.15,9.9
2015-05-31,57,15.0,,0.15,8.549999999999999
2015-06-01,62,16.0,False,0.16,9.92
2015-06-02,79,16.0,,0.16,12.64
2015-06-03,74,16.0,,0.16,11.84
2015-06-04,83,16.0,,0.16,13.280000000000001
2015-06-05,68,16.0,,0.16,10.88
2015-06-06,48,16.0,,0.16,7.68
2015-06-07,42,16.0,,0.16,6.72
2015-06-08,71,16.0,,0.16,11.36
2015-06-09,100,16.0,,0.16,16.0
2015-06-10,86,16.0,,0.16,13.76
2015-06-11,74,16.0,,0.16,11.84
2015-06-12,80,16.0,,0.16,12.8
2015-06-13,50,16.0,,0.16,8.0
2015-06-14,48,16.0,,0.16,7.68
2015-06-15,66,16.0,,0.16,10.56
2015-06-16,70,16.0,,0.16,11.200000000000001
2015-06-17,61,16.0,,0.16,9.76
2015-06-18,70,16.0,,0.16,11.200000000000001
2015-06-19,62,16.0,,0.16,9.92
2015-06-20,51,16.0,,0.16,8.16
2015-06-21,49,16.0,,0.16,7.84
2015-06-22,71,16.0,,0.16,11.36
2015-06-23,70,16.0,,0.16,11.200000000000001
2015-06-24,69,16.0,,0.16,11.040000000000001
2015-06-25,79,16.0,,0.16,12.64
2015-06-26,74,16.0,,0.16,11.84
2015-06-27,57,16.0,,0.16,9.120000000000001
2015-06-28,37,16.0,,0.16,5.92
2015-06-29,74,16.0,,0.16,11.84
2015-06-30,100,16.0,,0.16,16.0
2015-07-01,99,17.0,False,0.17,16.830000000000002
2015-07-02,95,17.0,,0.17,16.150000000000002
2015-07-03,64,17.0,,0.17,10.88
2015-07-04,50,17.0,,0.17,8.5
2015-07-05,51,17.0,,0.17,8.67
2015-07-06,71,17.0,,0.17,12.07
2015-07-07,74,17.0,,0.17,12.58
2015-07-08,87,17.0,,0.17,14.790000000000001
2015-07-09,85,17.0,,0.17,14.450000000000001
2015-07-10,71,17.0,,0.17,12.07
2015-07-11,71,17.0,,0.17,12.07
2015-07-12,58,17.0,,0.17,9.860000000000001
2015-07-13,86,17.0,,0.17,14.620000000000001
2015-07-14,74,17.0,,0.17,12.58
2015-07-15,93,17.0,,0.17,15.81
2015-07-16,84,17.0,,0.17,14.280000000000001
2015-07-17,69,17.0,,0.17,11.73
2015-07-18,63,17.0,,0.17,10.71
2015-07-19,55,17.0,,0.17,9.350000000000001
2015-07-20,67,17.0,,0.17,11.39
2015-07-21,80,17.0,,0.17,13.600000000000001
2015-07-22,87,17.0,,0.17,14.790000000000001
2015-07-23,76,17.0,,0.17,12.920000000000002
2015-07-24,86,17.0,,0.17,14.620000000000001
2015-07-25,56,17.0,,0.17,9.520000000000001
2015-07-26,48,17.0,,0.17,8.16
2015-07-27,70,17.0,,0.17,11.9
2015-07-28,92,17.0,,0.17,15.64
2015-07-29,95,17.0,,0.17,16.150000000000002
2015-07-30,93,17.0,,0.17,15.81
2015-07-31,100,17.0,,0.17,17.0
2015-08-01,61,17.0,False,0.17,10.370000000000001
2015-08-02,51,17.0,,0.17,8.67
2015-08-03,91,17.0,,0.17,15.47
2015-08-04,83,17.0,,0.17,14.110000000000001
2015-08-05,87,17.0,,0.17,14.790000000000001
2015-08-06,100,17.0,,0.17,17.0
2015-08-07,75,17.0,,0.17,12.750000000000002
2015-08-08,51,17.0,,0.17,8.67
2015-08-09,51,17.0,,0.17,8.67
2015-08-10,89,17.0,,0.17,15.13
2015-08-11,79,17.0,,0.17,13.430000000000001
2015-08-12,92,17.0,,0.17,15.64
2015-08-13,81,17.0,,0.17,13.770000000000001
2015-08-14,86,17.0,,0.17,14.620000000000001
2015-08-15,70,17.0,,0.17,11.9
2015-08-16,56,17.0,,0.17,9.520000000000001
2015-08-17,98,17.0,,0.17,16.66
2015-08-18,96,17.0,,0.17,16.32
2015-08-19,98,17.0,,0.17,16.66
2015-08-20,92,17.0,,0.17,15.64
2015-08-21,80,17.0,,0.17,13.600000000000001
2015-08-22,53,17.0,,0.17,9.01
2015-08-23,48,17.0,,0.17,8.16
2015-08-24,80,17.0,,0.17,13.600000000000001
2015-08-25,87,17.0,,0.17,14.790000000000001
2015-08-26,98,17.0,,0.17,16.66
2015-08-27,88,17.0,,0.17,14.96
2015-08-28,73,17.0,,0.17,12.41
2015-08-29,57,17.0,,0.17,9.690000000000001
2015-08-30,54,17.0,,0.17,9.180000000000001
2015-08-31,87,17.0,,0.17,14.790000000000001
2015-09-01,62,20.0,False,0.2,12.4
2015-09-02,72,20.0,,0.2,14.4
2015-09-03,67,20.0,,0.2,13.4
2015-09-04,53,20.0,,0.2,10.600000000000001
2015-09-05,30,20.0,,0.2,6.0
2015-09-06,40,20.0,,0.2,8.0
2015-09-07,36,20.0,,0.2,7.2
2015-09-08,58,20.0,,0.2,11.600000000000001
2015-09-09,61,20.0,,0.2,12.200000000000001
2015-09-10,64,20.0,,0.2,12.8
2015-09-11,62,20.0,,0.2,12.4
2015-09-12,31,20.0,,0.2,6.2
2015-09-13,39,20.0,,0.2,7.800000000000001
2015-09-14,66,20.0,,0.2,13.200000000000001
2015-09-15,72,20.0,,0.2,14.4
2015-09-16,72,20.0,,0.2,14.4
2015-09-17,78,20.0,,0.2,15.600000000000001
2015-09-18,100,20.0,,0.2,20.0
2015-09-19,46,20.0,,0.2,9.200000000000001
2015-09-20,42,20.0,,0.2,8.4
2015-09-21,64,20.0,,0.2,12.8
2015-09-22,72,20.0,,0.2,14.4
2015-09-23,79,20.0,,0.2,15.8
2015-09-24,80,20.0,,0.2,16.0
2015-09-25,59,20.0,,0.2,11.8
2015-09-26,42,20.0,,0.2,8.4
2015-09-27,40,20.0,,0.2,8.0
2015-09-28,76,20.0,,0.2,15.200000000000001
2015-09-29,84,20.0,,0.2,16.8
2015-09-30,76,20.0,,0.2,15.200000000000001
2015-10-01,81,22.0,False,0.22,17.82
2015-10-02,77,22.0,,0.22,16.94
2015-10-03,55,22.0,,0.22,12.1
2015-10-04,46,22.0,,0.22,10.12
2015-10-05,85,22.0,,0.22,18.7
2015-10-06,85,22.0,,0.22,18.7
2015-10-07,100,22.0,,0.22,22.0
2015-10-08,99,22.0,,0.22,21.78
2015-10-09,91,22.0,,0.22,20.02
2015-10-10,57,22.0,,0.22,12.540000000000001
2015-10-11,43,22.0,,0.22,9.46
2015-10-12,71,22.0,,0.22,15.62
2015-10-13,87,22.0,,0.22,19.14
2015-10-14,92,22.0,,0.22,20.24
2015-10-15,85,22.0,,0.22,18.7
2015-10-16,72,22.0,,0.22,15.84
2015-10-17,50,22.0,,0.22,11.0
2015-10-18,47,22.0,,0.22,10.34
2015-10-19,91,22.0,,0.22,20.02
2015-10-20,97,22.0,,0.22,21.34
2015-10-21,100,22.0,,0.22,22.0
2015-10-22,93,22.0,,0.22,20.46
2015-10-23,76,22.0,,0.22,16.72
2015-10-24,67,22.0,,0.22,14.74
2015-10-25,49,22.0,,0.22,10.78
2015-10-26,78,22.0,,0.22,17.16
2015-10-27,82,22.0,,0.22,18.04
2015-10-28,78,22.0,,0.22,17.16
2015-10-29,84,22.0,,0.22,18.48
2015-10-30,73,22.0,,0.22,16.06
2015-10-31,53,22.0,,0.22,11.66
2015-11-01,50,17.0,False,0.17,8.5
2015-11-02,94,17.0,,0.17,15.98
2015-11-03,93,17.0,,0.17,15.81
2015-11-04,100,17.0,,0.17,17.0
2015-11-05,89,17.0,,0.17,15.13
2015-11-06,80,17.0,,0.17,13.600000000000001
2015-11-07,60,17.0,,0.17,10.200000000000001
2015-11-08,50,17.0,,0.17,8.5
2015-11-09,90,17.0,,0.17,15.3
2015-11-10,89,17.0,,0.17,15.13
2015-11-11,90,17.0,,0.17,15.3
2015-11-12,81,17.0,,0.17,13.770000000000001
2015-11-13,84,17.0,,0.17,14.280000000000001
2015-11-14,57,17.0,,0.17,9.690000000000001
2015-11-15,60,17.0,,0.17,10.200000000000001
2015-11-16,91,17.0,,0.17,15.47
2015-11-17,97,17.0,,0.17,16.490000000000002
2015-11-18,93,17.0,,0.17,15.81
2015-11-19,83,17.0,,0.17,14.110000000000001
2015-11-20,81,17.0,,0.17,13.770000000000001
2015-11-21,56,17.0,,0.17,9.520000000000001
2015-11-22,55,17.0,,0.17,9.350000000000001
2015-11-23,77,17.0,,0.17,13.090000000000002
2015-11-24,85,17.0,,0.17,14.450000000000001
2015-11-25,58,17.0,,0.17,9.860000000000001
2015-11-26,38,17.0,,0.17,6.460000000000001
2015-11-27,38,17.0,,0.17,6.460000000000001
2015-11-28,41,17.0,,0.17,6.970000000000001
2015-11-29,47,17.0,,0.17,7.99
2015-11-30,75,17.0,,0.17,12.750000000000002
2015-12-01,87,14.0,False,0.14,12.180000000000001
2015-12-02,75,14.0,,0.14,10.500000000000002
2015-12-03,72,14.0,,0.14,10.080000000000002
2015-12-04,73,14.0,,0.14,10.22
2015-12-05,60,14.0,,0.14,8.4
2015-12-06,51,14.0,,0.14,7.140000000000001
2015-12-07,98,14.0,,0.14,13.72
2015-12-08,100,14.0,,0.14,14.000000000000002
2015-12-09,76,14.0,,0.14,10.64
2015-12-10,78,14.0,,0.14,10.920000000000002
2015-12-11,56,14.0,,0.14,7.840000000000001
2015-12-12,50,14.0,,0.14,7.000000000000001
2015-12-13,50,14.0,,0.14,7.000000000000001
2015-12-14,84,14.0,,0.14,11.760000000000002
2015-12-15,72,14.0,,0.14,10.080000000000002
2015-12-16,82,14.0,,0.14,11.48
2015-12-17,86,14.0,,0.14,12.040000000000001
2015-12-18,72,14.0,,0.14,10.080000000000002
2015-12-19,44,14.0,,0.14,6.16
2015-12-20,51,14.0,,0.14,7.140000000000001
2015-12-21,61,14.0,,0.14,8.540000000000001
2015-12-22,57,14.0,,0.14,7.98
2015-12-23,68,14.0,,0.14,9.520000000000001
2015-12-24,37,14.0,,0.14,5.180000000000001
2015-12-25,26,14.0,,0.14,3.6400000000000006
2015-12-26,48,14.0,,0.14,6.720000000000001
2015-12-27,50,14.0,,0.14,7.000000000000001
2015-12-28,64,14.0,,0.14,8.96
2015-12-29,59,14.0,,0.14,8.260000000000002
2015-12-30,66,14.0,,0.14,9.24
2015-12-31,54,14.0,,0.14,7.5600000000000005
2016-01-01,37,14.0,False,0.14,5.180000000000001
2016-01-02,39,14.0,,0.14,5.460000000000001
2016-01-03,53,14.0,,0.14,7.420000000000001
2016-01-04,79,14.0,,0.14,11.06
2016-01-05,71,14.0,,0.14,9.940000000000001
2016-01-06,83,14.0,,0.14,11.620000000000001
2016-01-07,80,14.0,,0.14,11.200000000000001
2016-01-08,88,14.0,,0.14,12.32
2016-01-09,76,14.0,,0.14,10.64
2016-01-10,50,14.0,,0.14,7.000000000000001
2016-01-11,82,14.0,,0.14,11.48
2016-01-12,73,14.0,,0.14,10.22
2016-01-13,89,14.0,,0.14,12.46
2016-01-14,86,14.0,,0.14,12.040000000000001
2016-01-15,85,14.0,,0.14,11.9
2016-01-16,64,14.0,,0.14,8.96
2016-01-17,54,14.0,,0.14,7.5600000000000005
2016-01-18,74,14.0,,0.14,10.360000000000001
2016-01-19,73,14.0,,0.14,10.22
2016-01-20,93,14.0,,0.14,13.020000000000001
2016-01-21,100,14.0,,0.14,14.000000000000002
2016-01-22,72,14.0,,0.14,10.080000000000002
2016-01-23,65,14.0,,0.14,9.100000000000001
2016-01-24,52,14.0,,0.14,7.280000000000001
2016-01-25,78,14.0,,0.14,10.920000000000002
2016-01-26,85,14.0,,0.14,11.9
2016-01-27,96,14.0,,0.14,13.440000000000001
2016-01-28,91,14.0,,0.14,12.740000000000002
2016-01-29,95,14.0,,0.14,13.3
2016-01-30,79,14.0,,0.14,11.06
2016-01-31,66,14.0,,0.14,9.24
2016-02-01,78,15.0,False,0.15,11.7
2016-02-02,78,15.0,,0.15,11.7
2016-02-03,84,15.0,,0.15,12.6
2016-02-04,99,15.0,,0.15,14.85
2016-02-05,92,15.0,,0.15,13.799999999999999
2016-02-06,61,15.0,,0.15,9.15
2016-02-07,63,15.0,,0.15,9.45
2016-02-08,74,15.0,,0.15,11.1
2016-02-09,72,15.0,,0.15,10.799999999999999
2016-02-10,86,15.0,,0.15,12.9
2016-02-11,91,15.0,,0.15,13.65
2016-02-12,90,15.0,,0.15,13.5
2016-02-13,59,15.0,,0.15,8.85
2016-02-14,58,15.0,,0.15,8.7
2016-02-15,77,15.0,,0.15,11.549999999999999
2016-02-16,82,15.0,,0.15,12.299999999999999
2016-02-17,86,15.0,,0.15,12.9
2016-02-18,87,15.0,,0.15,13.049999999999999
2016-02-19,85,15.0,,0.15,12.75
2016-02-20,66,15.0,,0.15,9.9
2016-02-21,55,15.0,,0.15,8.25
2016-02-22,85,15.0,,0.15,12.75
2016-02-23,99,15.0,,0.15,14.85
2016-02-24,100,15.0,,0.15,15.0
2016-02-25,92,15.0,,0.15,13.799999999999999
2016-02-26,100,15.0,,0.15,15.0
2016-02-27,54,15.0,,0.15,8.1
2016-02-28,55,15.0,,0.15,8.25
2016-02-29,81,15.0,,0.15,12.15
2016-03-01,93,15.0,False,0.15,13.95
2016-03-02,88,15.0,,0.15,13.2
2016-03-03,79,15.0,,0.15,11.85
2016-03-04,87,15.0,,0.15,13.049999999999999
2016-03-05,60,15.0,,0.15,9.0
2016-03-06,57,15.0,,0.15,8.549999999999999
2016-03-07,83,15.0,,0.15,12.45
2016-03-08,95,15.0,,0.15,14.25
2016-03-09,88,15.0,,0.15,13.2
2016-03-10,82,15.0,,0.15,12.299999999999999
2016-03-11,78,15.0,,0.15,11.7
2016-03-12,53,15.0,,0.15,7.949999999999999
2016-03-13,52,15.0,,0.15,7.8
2016-03-14,69,15.0,,0.15,10.35
2016-03-15,97,15.0,,0.15,14.549999999999999
2016-03-16,91,15.0,,0.15,13.65
2016-03-17,78,15.0,,0.15,11.7
2016-03-18,87,15.0,,0.15,13.049999999999999
2016-03-19,54,15.0,,0.15,8.1
2016-03-20,55,15.0,,0.15,8.25
2016-03-21,73,15.0,,0.15,10.95
2016-03-22,83,15.0,,0.15,12.45
2016-03-23,79,15.0,,0.15,11.85
2016-03-24,86,15.0,,0.15,12.9
2016-03-25,68,15.0,,0.15,10.2
2016-03-26,52,15.0,,0.15,7.8
2016-03-27,62,15.0,,0.15,9.299999999999999
2016-03-28,88,15.0,,0.15,13.2
2016-03-29,82,15.0,,0.15,12.299999999999999
2016-03-30,84,15.0,,0.15,12.6
2016-03-31,100,15.0,,0.15,15.0
2016-04-01,66,16.0,False,0.16,10.56
2016-04-02,48,16.0,,0.16,7.68
2016-04-03,45,16.0,,0.16,7.2
2016-04-04,74,16.0,,0.16,11.84
2016-04-05,71,16.0,,0.16,11.36
2016-04-06,75,16.0,,0.16,12.0
2016-04-07,76,16.0,,0.16,12.16
2016-04-08,76,16.0,,0.16,12.16
2016-04-09,52,16.0,,0.16,8.32
2016-04-10,49,16.0,,0.16,7.84
2016-04-11,78,16.0,,0.16,12.48
2016-04-12,80,16.0,,0.16,12.8
2016-04-13,93,16.0,,0.16,14.88
2016-04-14,74,16.0,,0.16,11.84
2016-04-15,70,16.0,,0.16,11.200000000000001
2016-04-16,51,16.0,,0.16,8.16
2016-04-17,59,16.0,,0.16,9.44
2016-04-18,80,16.0,,0.16,12.8
2016-04-19,95,16.0,,0.16,15.200000000000001
2016-04-20,94,16.0,,0.16,15.040000000000001
2016-04-21,100,16.0,,0.16,16.0
2016-04-22,72,16.0,,0.16,11.52
2016-04-23,62,16.0,,0.16,9.92
2016-04-24,48,16.0,,0.16,7.68
2016-04-25,89,16.0,,0.16,14.24
2016-04-26,88,16.0,,0.16,14.08
2016-04-27,87,16.0,,0.16,13.92
2016-04-28,88,16.0,,0.16,14.08
2016-04-29,78,16.0,,0.16,12.48
2016-04-30,54,16.0,,0.16,8.64
2016-05-01,53,15.0,False,0.15,7.949999999999999
2016-05-02,78,15.0,,0.15,11.7
2016-05-03,96,15.0,,0.15,14.399999999999999
2016-05-04,88,15.0,,0.15,13.2
2016-05-05,78,15.0,,0.15,11.7
2016-05-06,72,15.0,,0.15,10.799999999999999
2016-05-07,64,15.0,,0.15,9.6
2016-05-08,47,15.0,,0.15,7.05
2016-05-09,94,15.0,,0.15,14.1
2016-05-10,84,15.0,,0.15,12.6
2016-05-11,85,15.0,,0.15,12.75
2016-05-12,81,15.0,,0.15,12.15
2016-05-13,85,15.0,,0.15,12.75
2016-05-14,66,15.0,,0.15,9.9
2016-05-15,53,15.0,,0.15,7.949999999999999
2016-05-16,91,15.0,,0.15,13.65
2016-05-17,99,15.0,,0.15,14.85
2016-05-18,86,15.0,,0.15,12.9
2016-05-19,79,15.0,,0.15,11.85
2016-05-20,75,15.0,,0.15,11.25
2016-05-21,61,15.0,,0.15,9.15
2016-05-22,52,15.0,,0.15,7.8
2016-05-23,87,15.0,,0.15,13.049999999999999
2016-05-24,86,15.0,,0.15,12.9
2016-05-25,87,15.0,,0.15,13.049999999999999
2016-05-26,100,15.0,,0.15,15.0
2016-05-27,77,15.0,,0.15,11.549999999999999
2016-05-28,53,15.0,,0.15,7.949999999999999
2016-05-29,56,15.0,,0.15,8.4
2016-05-30,55,15.0,,0.15,8.25
2016-05-31,88,15.0,,0.15,13.2
2016-06-01,100,15.0,False,0.15,15.0
2016-06-02,84,15.0,,0.15,12.6
2016-06-03,100,15.0,,0.15,15.0
2016-06-04,60,15.0,,0.15,9.0
2016-06-05,48,15.0,,0.15,7.199999999999999
2016-06-06,89,15.0,,0.15,13.35
2016-06-07,85,15.0,,0.15,12.75
2016-06-08,84,15.0,,0.15,12.6
2016-06-09,86,15.0,,0.15,12.9
2016-06-10,75,15.0,,0.15,11.25
2016-06-11,54,15.0,,0.15,8.1
2016-06-12,49,15.0,,0.15,7.35
2016-06-13,75,15.0,,0.15,11.25
2016-06-14,86,15.0,,0.15,12.9
2016-06-15,98,15.0,,0.15,14.7
2016-06-16,90,15.0,,0.15,13.5
2016-06-17,71,15.0,,0.15,10.65
2016-06-18,49,15.0,,0.15,7.35
2016-06-19,39,15.0,,0.15,5.85
2016-06-20,87,15.0,,0.15,13.049999999999999
2016-06-21,80,15.0,,0.15,12.0
2016-06-22,80,15.0,,0.15,12.0
2016-06-23,89,15.0,,0.15,13.35
2016-06-24,70,15.0,,0.15,10.5
2016-06-25,65,15.0,,0.15,9.75
2016-06-26,60,15.0,,0.15,9.0
2016-06-27,72,15.0,,0.15,10.799999999999999
2016-06-28,88,15.0,,0.15,13.2
2016-06-29,99,15.0,,0.15,14.85
2016-06-30,92,15.0,,0.15,13.799999999999999
2016-07-01,85,17.0,False,0.17,14.450000000000001
2016-07-02,60,17.0,,0.17,10.200000000000001
2016-07-03,46,17.0,,0.17,7.82
2016-07-04,42,17.0,,0.17,7.140000000000001
2016-07-05,74,17.0,,0.17,12.58
2016-07-06,81,17.0,,0.17,13.770000000000001
2016-07-07,95,17.0,,0.17,16.150000000000002
2016-07-08,83,17.0,,0.17,14.110000000000001
2016-07-09,52,17.0,,0.17,8.84
2016-07-10,58,17.0,,0.17,9.860000000000001
2016-07-11,83,17.0,,0.17,14.110000000000001
