date,leverage_unscaled,leverage_monthly,isPartial,scale,leverage
2014-12-24,41,34.0,,0.34,13.940000000000001
2014-12-25,37,34.0,,0.34,12.58
2014-12-26,43,34.0,,0.34,14.620000000000001
2014-12-27,59,34.0,,0.34,20.060000000000002
2014-12-28,41,34.0,,0.34,13.940000000000001
2014-12-29,56,34.0,,0.34,19.040000000000003
2014-12-30,55,34.0,,0.34,18.700000000000003
2014-12-31,45,34.0,,0.34,15.3
2015-01-01,72,31.0,False,0.31,22.32
2015-01-02,45,31.0,,0.31,13.95
2015-01-03,63,31.0,,0.31,19.53
2015-01-04,50,31.0,,0.31,15.5
2015-01-05,74,31.0,,0.31,22.94
2015-01-06,71,31.0,,0.31,22.01
2015-01-07,75,31.0,,0.31,23.25
2015-01-08,91,31.0,,0.31,28.21
2015-01-09,43,31.0,,0.31,13.33
2015-01-10,74,31.0,,0.31,22.94
2015-01-11,54,31.0,,0.31,16.74
2015-01-12,76,31.0,,0.31,23.56
2015-01-13,68,31.0,,0.31,21.08
2015-01-14,64,31.0,,0.31,19.84
2015-01-15,72,31.0,,0.31,22.32
2015-01-16,79,31.0,,0.31,24.49
2015-01-17,78,31.0,,0.31,24.18
2015-01-18,66,31.0,,0.31,20.46
2015-01-19,100,31.0,,0.31,31.0
2015-01-20,50,31.0,,0.31,15.5
2015-01-21,91,31.0,,0.31,28.21
2015-01-22,90,31.0,,0.31,27.9
2015-01-23,69,31.0,,0.31,21.39
2015-01-24,80,31.0,,0.31,24.8
2015-01-25,89,31.0,,0.31,27.59
2015-01-26,69,31.0,,0.31,21.39
2015-01-27,74,31.0,,0.31,22.94
2015-01-28,73,31.0,,0.31,22.63
2015-01-29,65,31.0,,0.31,20.15
2015-01-30,64,31.0,,0.31,19.84
2015-01-31,53,31.0,,0.31,16.43
2015-02-01,49,33.0,False,0.33,16.17
2015-02-02,46,33.0,,0.33,15.180000000000001
2015-02-03,100,33.0,,0.33,33.0
2015-02-04,50,33.0,,0.33,16.5
2015-02-05,64,33.0,,0.33,21.12
2015-02-06,48,33.0,,0.33,15.84
2015-02-07,36,33.0,,0.33,11.88
2015-02-08,49,33.0,,0.33,16.17
2015-02-09,90,33.0,,0.33,29.700000000000003
2015-02-10,56,33.0,,0.33,18.48
2015-02-11,36,33.0,,0.33,11.88
2015-02-12,85,33.0,,0.33,28.05
2015-02-13,45,33.0,,0.33,14.850000000000001
2015-02-14,73,33.0,,0.33,24.09
2015-02-15,73,33.0,,0.33,24.09
2015-02-16,80,33.0,,0.33,26.400000000000002
2015-02-17,69,33.0,,0.33,22.77
2015-02-18,91,33.0,,0.33,30.03
2015-02-19,58,33.0,,0.33,19.14
2015-02-20,56,33.0,,0.33,18.48
2015-02-21,49,33.0,,0.33,16.17
2015-02-22,63,33.0,,0.33,20.790000000000003
2015-02-23,81,33.0,,0.33,26.73
2015-02-24,61,33.0,,0.33,20.130000000000003
2015-02-25,57,33.0,,0.33,18.810000000000002
2015-02-26,54,33.0,,0.33,17.82
2015-02-27,76,33.0,,0.33,25.080000000000002
2015-02-28,49,33.0,,0.33,16.17
2015-03-01,45,33.0,False,0.33,14.850000000000001
2015-03-02,46,33.0,,0.33,15.180000000000001
2015-03-03,68,33.0,,0.33,22.44
2015-03-04,68,33.0,,0.33,22.44
2015-03-05,55,33.0,,0.33,18.150000000000002
2015-03-06,79,33.0,,0.33,26.07
2015-03-07,59,33.0,,0.33,19.470000000000002
2015-03-08,34,33.0,,0.33,11.22
2015-03-09,40,33.0,,0.33,13.200000000000001
2015-03-10,70,33.0,,0.33,23.1
2015-03-11,63,33.0,,0.33,20.790000000000003
2015-03-12,61,33.0,,0.33,20.130000000000003
2015-03-13,59,33.0,,0.33,19.470000000000002
2015-03-14,34,33.0,,0.33,11.22
2015-03-15,34,33.0,,0.33,11.22
2015-03-16,48,33.0,,0.33,15.84
2015-03-17,37,33.0,,0.33,12.21
2015-03-18,71,33.0,,0.33,23.43
2015-03-19,68,33.0,,0.33,22.44
2015-03-20,58,33.0,,0.33,19.14
2015-03-21,51,33.0,,0.33,16.830000000000002
2015-03-22,34,33.0,,0.33,11.22
2015-03-23,60,33.0,,0.33,19.8
2015-03-24,50,33.0,,0.33,16.5
2015-03-25,17,33.0,,0.33,5.61
2015-03-26,49,33.0,,0.33,16.17
2015-03-27,62,33.0,,0.33,20.46
2015-03-28,19,33.0,,0.33,6.2700000000000005
2015-03-29,74,33.0,,0.33,24.42
2015-03-30,100,33.0,,0.33,33.0
2015-03-31,45,33.0,,0.33,14.850000000000001
2015-04-01,50,33.0,False,0.33,16.5
2015-04-02,72,33.0,,0.33,23.76
2015-04-03,64,33.0,,0.33,21.12
2015-04-04,20,33.0,,0.33,6.6000000000000005
2015-04-05,36,33.0,,0.33,11.88
2015-04-06,79,33.0,,0.33,26.07
2015-04-07,71,33.0,,0.33,23.43
2015-04-08,72,33.0,,0.33,23.76
2015-04-09,46,33.0,,0.33,15.180000000000001
2015-04-10,52,33.0,,0.33,17.16
2015-04-11,35,33.0,,0.33,11.55
2015-04-12,50,33.0,,0.33,16.5
2015-04-13,64,33.0,,0.33,21.12
2015-04-14,100,33.0,,0.33,33.0
2015-04-15,57,33.0,,0.33,18.810000000000002
2015-04-16,61,33.0,,0.33,20.130000000000003
2015-04-17,67,33.0,,0.33,22.11
2015-04-18,60,33.0,,0.33,19.8
2015-04-19,40,33.0,,0.33,13.200000000000001
2015-04-20,49,33.0,,0.33,16.17
2015-04-21,79,33.0,,0.33,26.07
2015-04-22,78,33.0,,0.33,25.740000000000002
2015-04-23,96,33.0,,0.33,31.68
2015-04-24,44,33.0,,0.33,14.520000000000001
2015-04-25,54,33.0,,0.33,17.82
2015-04-26,30,33.0,,0.33,9.9
2015-04-27,88,33.0,,0.33,29.040000000000003
2015-04-28,95,33.0,,0.33,31.35
2015-04-29,84,33.0,,0.33,27.720000000000002
2015-04-30,62,33.0,,0.33,20.46
2015-05-01,61,30.0,False,0.3,18.3
2015-05-02,71,30.0,,0.3,21.3
2015-05-03,89,30.0,,0.3,26.7
2015-05-04,100,30.0,,0.3,30.0
2015-05-05,92,30.0,,0.3,27.599999999999998
2015-05-06,78,30.0,,0.3,23.4
2015-05-07,89,30.0,,0.3,26.7
2015-05-08,70,30.0,,0.3,21.0
2015-05-09,63,30.0,,0.3,18.9
2015-05-10,53,30.0,,0.3,15.899999999999999
2015-05-11,88,30.0,,0.3,26.4
2015-05-12,95,30.0,,0.3,28.5
2015-05-13,77,30.0,,0.3,23.099999999999998
2015-05-14,75,30.0,,0.3,22.5
2015-05-15,57,30.0,,0.3,17.099999999999998
2015-05-16,49,30.0,,0.3,14.7
2015-05-17,46,30.0,,0.3,13.799999999999999
2015-05-18,62,30.0,,0.3,18.599999999999998
2015-05-19,62,30.0,,0.3,18.599999999999998
2015-05-20,70,30.0,,0.3,21.0
2015-05-21,94,30.0,,0.3,28.2
2015-05-22,78,30.0,,0.3,23.4
2015-05-23,45,30.0,,0.3,13.5
2015-05-24,53,30.0,,0.3,15.899999999999999
2015-05-25,80,30.0,,0.3,24.0
2015-05-26,53,30.0,,0.3,15.899999999999999
2015-05-27,48,30.0,,0.3,14.399999999999999
2015-05-28,87,30.0,,0.3,26.099999999999998
2015-05-29,91,30.0,,0.3,27.3
2015-05-30,66,30.0,,0.3,19.8
2015-05-31,49,30.0,,0.3,14.7
2015-06-01,72,33.0,False,0.33,23.76
2015-06-02,68,33.0,,0.33,22.44
2015-06-03,70,33.0,,0.33,23.1
2015-06-04,71,33.0,,0.33,23.43
2015-06-05,55,33.0,,0.33,18.150000000000002
2015-06-06,68,33.0,,0.33,22.44
2015-06-07,70,33.0,,0.33,23.1
2015-06-08,52,33.0,,0.33,17.16
2015-06-09,60,33.0,,0.33,19.8
2015-06-10,66,33.0,,0.33,21.78
2015-06-11,85,33.0,,0.33,28.05
2015-06-12,69,33.0,,0.33,22.77
2015-06-13,70,33.0,,0.33,23.1
2015-06-14,76,33.0,,0.33,25.080000000000002
2015-06-15,70,33.0,,0.33,23.1
2015-06-16,87,33.0,,0.33,28.71
2015-06-17,52,33.0,,0.33,17.16
2015-06-18,62,33.0,,0.33,20.46
2015-06-19,78,33.0,,0.33,25.740000000000002
2015-06-20,39,33.0,,0.33,12.870000000000001
2015-06-21,75,33.0,,0.33,24.75
2015-06-22,71,33.0,,0.33,23.43
2015-06-23,61,33.0,,0.33,20.130000000000003
2015-06-24,53,33.0,,0.33,17.490000000000002
2015-06-25,89,33.0,,0.33,29.37
2015-06-26,50,33.0,,0.33,16.5
2015-06-27,100,33.0,,0.33,33.0
2015-06-28,80,33.0,,0.33,26.400000000000002
2015-06-29,62,33.0,,0.33,20.46
2015-06-30,92,33.0,,0.33,30.360000000000003
2015-07-01,48,31.0,False,0.31,14.879999999999999
2015-07-02,80,31.0,,0.31,24.8
2015-07-03,61,31.0,,0.31,18.91
2015-07-04,72,31.0,,0.31,22.32
2015-07-05,60,31.0,,0.31,18.6
2015-07-06,80,31.0,,0.31,24.8
2015-07-07,59,31.0,,0.31,18.29
2015-07-08,90,31.0,,0.31,27.9
2015-07-09,80,31.0,,0.31,24.8
2015-07-10,84,31.0,,0.31,26.04
2015-07-11,71,31.0,,0.31,22.01
2015-07-12,58,31.0,,0.31,17.98
2015-07-13,82,31.0,,0.31,25.419999999999998
2015-07-14,100,31.0,,0.31,31.0
2015-07-15,94,31.0,,0.31,29.14
2015-07-16,96,31.0,,0.31,29.759999999999998
2015-07-17,73,31.0,,0.31,22.63
2015-07-18,55,31.0,,0.31,17.05
2015-07-19,96,31.0,,0.31,29.759999999999998
2015-07-20,89,31.0,,0.31,27.59
2015-07-21,87,31.0,,0.31,26.97
2015-07-22,84,31.0,,0.31,26.04
2015-07-23,99,31.0,,0.31,30.69
2015-07-24,91,31.0,,0.31,28.21
2015-07-25,38,31.0,,0.31,11.78
2015-07-26,83,31.0,,0.31,25.73
2015-07-27,71,31.0,,0.31,22.01
2015-07-28,61,31.0,,0.31,18.91
2015-07-29,89,31.0,,0.31,27.59
2015-07-30,88,31.0,,0.31,27.28
2015-07-31,57,31.0,,0.31,17.669999999999998
2015-08-01,11,30.0,False,0.3,3.3
2015-08-02,73,30.0,,0.3,21.9
2015-08-03,46,30.0,,0.3,13.799999999999999
2015-08-04,65,30.0,,0.3,19.5
2015-08-05,76,30.0,,0.3,22.8
2015-08-06,84,30.0,,0.3,25.2
2015-08-07,43,30.0,,0.3,12.9
2015-08-08,47,30.0,,0.3,14.1
2015-08-09,91,30.0,,0.3,27.3
2015-08-10,100,30.0,,0.3,30.0
2015-08-11,53,30.0,,0.3,15.899999999999999
2015-08-12,46,30.0,,0.3,13.799999999999999
2015-08-13,76,30.0,,0.3,22.8
2015-08-14,43,30.0,,0.3,12.9
2015-08-15,42,30.0,,0.3,12.6
2015-08-16,21,30.0,,0.3,6.3
2015-08-17,90,30.0,,0.3,27.0
2015-08-18,81,30.0,,0.3,24.3
2015-08-19,77,30.0,,0.3,23.099999999999998
2015-08-20,65,30.0,,0.3,19.5
2015-08-21,59,30.0,,0.3,17.7
2015-08-22,73,30.0,,0.3,21.9
2015-08-23,41,30.0,,0.3,12.299999999999999
2015-08-24,65,30.0,,0.3,19.5
2015-08-25,39,30.0,,0.3,11.7
2015-08-26,76,30.0,,0.3,22.8
2015-08-27,44,30.0,,0.3,13.2
2015-08-28,46,30.0,,0.3,13.799999999999999
2015-08-29,46,30.0,,0.3,13.799999999999999
2015-08-30,50,30.0,,0.3,15.0
2015-08-31,35,30.0,,0.3,10.5
2015-09-01,61,31.0,False,0.31,18.91
2015-09-02,59,31.0,,0.31,18.29
2015-09-03,68,31.0,,0.31,21.08
2015-09-04,46,31.0,,0.31,14.26
2015-09-05,67,31.0,,0.31,20.77
2015-09-06,29,31.0,,0.31,8.99
2015-09-07,49,31.0,,0.31,15.19
2015-09-08,57,31.0,,0.31,17.669999999999998
2015-09-09,63,31.0,,0.31,19.53
2015-09-10,62,31.0,,0.31,19.22
2015-09-11,68,31.0,,0.31,21.08
2015-09-12,67,31.0,,0.31,20.77
2015-09-13,44,31.0,,0.31,13.64
2015-09-14,100,31.0,,0.31,31.0
2015-09-15,89,31.0,,0.31,27.59
2015-09-16,77,31.0,,0.31,23.87
2015-09-17,68,31.0,,0.31,21.08
2015-09-18,46,31.0,,0.31,14.26
2015-09-19,49,31.0,,0.31,15.19
2015-09-20,47,31.0,,0.31,14.57
2015-09-21,65,31.0,,0.31,20.15
2015-09-22,51,31.0,,0.31,15.81
2015-09-23,71,31.0,,0.31,22.01
2015-09-24,65,31.0,,0.31,20.15
2015-09-25,50,31.0,,0.31,15.5
2015-09-26,43,31.0,,0.31,13.33
2015-09-27,62,31.0,,0.31,19.22
2015-09-28,56,31.0,,0.31,17.36
2015-09-29,69,31.0,,0.31,21.39
2015-09-30,72,31.0,,0.31,22.32
2015-10-01,56,33.0,False,0.33,18.48
2015-10-02,54,33.0,,0.33,17.82
2015-10-03,80,33.0,,0.33,26.400000000000002
2015-10-04,43,33.0,,0.33,14.190000000000001
2015-10-05,72,33.0,,0.33,23.76
2015-10-06,59,33.0,,0.33,19.470000000000002
2015-10-07,65,33.0,,0.33,21.45
2015-10-08,84,33.0,,0.33,27.720000000000002
2015-10-09,76,33.0,,0.33,25.080000000000002
2015-10-10,54,33.0,,0.33,17.82
2015-10-11,34,33.0,,0.33,11.22
2015-10-12,72,33.0,,0.33,23.76
2015-10-13,61,33.0,,0.33,20.130000000000003
2015-10-14,91,33.0,,0.33,30.03
2015-10-15,81,33.0,,0.33,26.73
2015-10-16,71,33.0,,0.33,23.43
2015-10-17,49,33.0,,0.33,16.17
2015-10-18,73,33.0,,0.33,24.09
2015-10-19,60,33.0,,0.33,19.8
2015-10-20,100,33.0,,0.33,33.0
2015-10-21,88,33.0,,0.33,29.040000000000003
2015-10-22,67,33.0,,0.33,22.11
2015-10-23,71,33.0,,0.33,23.43
2015-10-24,46,33.0,,0.33,15.180000000000001
2015-10-25,53,33.0,,0.33,17.490000000000002
2015-10-26,67,33.0,,0.33,22.11
2015-10-27,88,33.0,,0.33,29.040000000000003
2015-10-28,97,33.0,,0.33,32.01
2015-10-29,93,33.0,,0.33,30.69
2015-10-30,78,33.0,,0.33,25.740000000000002
2015-10-31,60,33.0,,0.33,19.8
2015-11-01,65,31.0,False,0.31,20.15
2015-11-02,72,31.0,,0.31,22.32
2015-11-03,94,31.0,,0.31,29.14
2015-11-04,90,31.0,,0.31,27.9
2015-11-05,87,31.0,,0.31,26.97
2015-11-06,72,31.0,,0.31,22.32
2015-11-07,44,31.0,,0.31,13.64
2015-11-08,62,31.0,,0.31,19.22
2015-11-09,94,31.0,,0.31,29.14
2015-11-10,96,31.0,,0.31,29.759999999999998
2015-11-11,62,31.0,,0.31,19.22
2015-11-12,83,31.0,,0.31,25.73
2015-11-13,74,31.0,,0.31,22.94
2015-11-14,50,31.0,,0.31,15.5
2015-11-15,76,31.0,,0.31,23.56
2015-11-16,71,31.0,,0.31,22.01
2015-11-17,85,31.0,,0.31,26.35
2015-11-18,81,31.0,,0.31,25.11
2015-11-19,80,31.0,,0.31,24.8
2015-11-20,64,31.0,,0.31,19.84
2015-11-21,71,31.0,,0.31,22.01
2015-11-22,53,31.0,,0.31,16.43
2015-11-23,100,31.0,,0.31,31.0
2015-11-24,83,31.0,,0.31,25.73
2015-11-25,66,31.0,,0.31,20.46
2015-11-26,66,31.0,,0.31,20.46
2015-11-27,50,31.0,,0.31,15.5
2015-11-28,46,31.0,,0.31,14.26
2015-11-29,63,31.0,,0.31,19.53
2015-11-30,82,31.0,,0.31,25.419999999999998
2015-12-01,74,30.0,False,0.3,22.2
2015-12-02,60,30.0,,0.3,18.0
2015-12-03,99,30.0,,0.3,29.7
2015-12-04,43,30.0,,0.3,12.9
2015-12-05,63,30.0,,0.3,18.9
2015-12-06,54,30.0,,0.3,16.2
2015-12-07,100,30.0,,0.3,30.0
2015-12-08,73,30.0,,0.3,21.9
2015-12-09,81,30.0,,0.3,24.3
2015-12-10,69,30.0,,0.3,20.7
2015-12-11,67,30.0,,0.3,20.099999999999998
2015-12-12,40,30.0,,0.3,12.0
2015-12-13,59,30.0,,0.3,17.7
2015-12-14,63,30.0,,0.3,18.9
2015-12-15,62,30.0,,0.3,18.599999999999998
2015-12-16,51,30.0,,0.3,15.299999999999999
2015-12-17,65,30.0,,0.3,19.5
2015-12-18,71,30.0,,0.3,21.3
2015-12-19,31,30.0,,0.3,9.299999999999999
2015-12-20,58,30.0,,0.3,17.4
2015-12-21,60,30.0,,0.3,18.0
2015-12-22,76,30.0,,0.3,22.8
2015-12-23,52,30.0,,0.3,15.6
2015-12-24,56,30.0,,0.3,16.8
2015-12-25,50,30.0,,0.3,15.0
2015-12-26,54,30.0,,0.3,16.2
2015-12-27,69,30.0,,0.3,20.7
2015-12-28,52,30.0,,0.3,15.6
2015-12-29,55,30.0,,0.3,16.5
2015-12-30,69,30.0,,0.3,20.7
2015-12-31,46,30.0,,0.3,13.799999999999999
2016-01-01,24,45.0,False,0.45,10.8
2016-01-02,33,45.0,,0.45,14.85
2016-01-03,67,45.0,,0.45,30.150000000000002
2016-01-04,76,45.0,,0.45,34.2
2016-01-05,34,45.0,,0.45,15.3
2016-01-06,31,45.0,,0.45,13.950000000000001
2016-01-07,26,45.0,,0.45,11.700000000000001
2016-01-08,28,45.0,,0.45,12.6
2016-01-09,28,45.0,,0.45,12.6
2016-01-10,65,45.0,,0.45,29.25
2016-01-11,77,45.0,,0.45,34.65
2016-01-12,36,45.0,,0.45,16.2
2016-01-13,24,45.0,,0.45,10.8
2016-01-14,27,45.0,,0.45,12.15
2016-01-15,29,45.0,,0.45,13.05
2016-01-16,34,45.0,,0.45,15.3
2016-01-17,55,45.0,,0.45,24.75
2016-01-18,67,45.0,,0.45,30.150000000000002
2016-01-19,33,45.0,,0.45,14.85
2016-01-20,46,45.0,,0.45,20.7
2016-01-21,24,45.0,,0.45,10.8
2016-01-22,31,45.0,,0.45,13.950000000000001
2016-01-23,29,45.0,,0.45,13.05
2016-01-24,81,45.0,,0.45,36.45
2016-01-25,60,45.0,,0.45,27.0
2016-01-26,41,45.0,,0.45,18.45
2016-01-27,34,45.0,,0.45,15.3
2016-01-28,27,45.0,,0.45,12.15
2016-01-29,37,45.0,,0.45,16.650000000000002
2016-01-30,37,45.0,,0.45,16.650000000000002
2016-01-31,100,45.0,,0.45,45.0
2016-02-01,100,41.0,False,0.41,41.0
2016-02-02,33,41.0,,0.41,13.53
2016-02-03,51,41.0,,0.41,20.91
2016-02-04,56,41.0,,0.41,22.959999999999997
2016-02-05,41,41.0,,0.41,16.81
2016-02-06,21,41.0,,0.41,8.61
2016-02-07,80,41.0,,0.41,32.8
2016-02-08,51,41.0,,0.41,20.91
2016-02-09,50,41.0,,0.41,20.5
2016-02-10,68,41.0,,0.41,27.88
2016-02-11,50,41.0,,0.41,20.5
2016-02-12,33,41.0,,0.41,13.53
2016-02-13,40,41.0,,0.41,16.4
2016-02-14,35,41.0,,0.41,14.35
2016-02-15,37,41.0,,0.41,15.17
2016-02-16,36,41.0,,0.41,14.76
2016-02-17,58,41.0,,0.41,23.779999999999998
2016-02-18,25,41.0,,0.41,10.25
2016-02-19,22,41.0,,0.41,9.02
2016-02-20,53,41.0,,0.41,21.73
2016-02-21,83,41.0,,0.41,34.03
2016-02-22,77,41.0,,0.41,31.569999999999997
2016-02-23,39,41.0,,0.41,15.989999999999998
2016-02-24,76,41.0,,0.41,31.159999999999997
2016-02-25,53,41.0,,0.41,21.73
2016-02-26,41,41.0,,0.41,16.81
2016-02-27,31,41.0,,0.41,12.709999999999999
2016-02-28,24,41.0,,0.41,9.84
2016-02-29,58,41.0,,0.41,23.779999999999998
2016-03-01,51,42.0,False,0.42,21.419999999999998
2016-03-02,54,42.0,,0.42,22.68
2016-03-03,62,42.0,,0.42,26.04
2016-03-04,39,42.0,,0.42,16.38
2016-03-05,48,42.0,,0.42,20.16
2016-03-06,89,42.0,,0.42,37.379999999999995
2016-03-07,90,42.0,,0.42,37.8
2016-03-08,46,42.0,,0.42,19.32
2016-03-09,59,42.0,,0.42,24.779999999999998
2016-03-10,65,42.0,,0.42,27.3
2016-03-11,43,42.0,,0.42,18.06
2016-03-12,39,42.0,,0.42,16.38
2016-03-13,98,42.0,,0.42,41.16
2016-03-14,82,42.0,,0.42,34.44
2016-03-15,51,42.0,,0.42,21.419999999999998
2016-03-16,49,42.0,,0.42,20.58
2016-03-17,50,42.0,,0.42,21.0
2016-03-18,39,42.0,,0.42,16.38
2016-03-19,50,42.0,,0.42,21.0
2016-03-20,100,42.0,,0.42,42.0
2016-03-21,85,42.0,,0.42,35.699999999999996
2016-03-22,43,42.0,,0.42,18.06
2016-03-23,57,42.0,,0.42,23.939999999999998
2016-03-24,46,42.0,,0.42,19.32
2016-03-25,42,42.0,,0.42,17.64
2016-03-26,35,42.0,,0.42,14.7
2016-03-27,41,42.0,,0.42,17.22
2016-03-28,49,42.0,,0.42,20.58
2016-03-29,44,42.0,,0.42,18.48
2016-03-30,44,42.0,,0.42,18.48
2016-03-31,42,42.0,,0.42,17.64
2016-04-01,30,46.0,False,0.46,13.8
2016-04-02,35,46.0,,0.46,16.1
2016-04-03,100,46.0,,0.46,46.0
2016-04-04,47,46.0,,0.46,21.62
2016-04-05,36,46.0,,0.46,16.560000000000002
2016-04-06,63,46.0,,0.46,28.98
2016-04-07,41,46.0,,0.46,18.86
2016-04-08,36,46.0,,0.46,16.560000000000002
2016-04-09,43,46.0,,0.46,19.78
2016-04-10,64,46.0,,0.46,29.44
2016-04-11,52,46.0,,0.46,23.92
2016-04-12,37,46.0,,0.46,17.02
2016-04-13,35,46.0,,0.46,16.1
2016-04-14,38,46.0,,0.46,17.48
2016-04-15,26,46.0,,0.46,11.96
2016-04-16,30,46.0,,0.46,13.8
2016-04-17,82,46.0,,0.46,37.72
2016-04-18,73,46.0,,0.46,33.58
2016-04-19,31,46.0,,0.46,14.26
2016-04-20,41,46.0,,0.46,18.86
2016-04-21,32,46.0,,0.46,14.72
2016-04-22,38,46.0,,0.46,17.48
2016-04-23,29,46.0,,0.46,13.34
2016-04-24,70,46.0,,0.46,32.2
2016-04-25,61,46.0,,0.46,28.060000000000002
2016-04-26,45,46.0,,0.46,20.7
2016-04-27,45,46.0,,0.46,20.7
2016-04-28,35,46.0,,0.46,16.1
2016-04-29,55,46.0,,0.46,25.3
2016-04-30,30,46.0,,0.46,13.8
2016-05-01,100,42.0,False,0.42,42.0
2016-05-02,80,42.0,,0.42,33.6
2016-05-03,61,42.0,,0.42,25.619999999999997
2016-05-04,38,42.0,,0.42,15.959999999999999
2016-05-05,40,42.0,,0.42,16.8
2016-05-06,60,42.0,,0.42,25.2
2016-05-07,29,42.0,,0.42,12.18
2016-05-08,82,42.0,,0.42,34.44
2016-05-09,83,42.0,,0.42,34.86
2016-05-10,41,42.0,,0.42,17.22
2016-05-11,58,42.0,,0.42,24.36
2016-05-12,50,42.0,,0.42,21.0
2016-05-13,45,42.0,,0.42,18.9
2016-05-14,32,42.0,,0.42,13.44
2016-05-15,63,42.0,,0.42,26.459999999999997
2016-05-16,72,42.0,,0.42,30.24
2016-05-17,51,42.0,,0.42,21.419999999999998
2016-05-18,34,42.0,,0.42,14.28
2016-05-19,37,42.0,,0.42,15.54
2016-05-20,38,42.0,,0.42,15.959999999999999
2016-05-21,32,42.0,,0.42,13.44
2016-05-22,89,42.0,,0.42,37.379999999999995
2016-05-23,74,42.0,,0.42,31.08
2016-05-24,54,42.0,,0.42,22.68
2016-05-25,51,42.0,,0.42,21.419999999999998
2016-05-26,44,42.0,,0.42,18.48
2016-05-27,22,42.0,,0.42,9.24
2016-05-28,48,42.0,,0.42,20.16
2016-05-29,54,42.0,,0.42,22.68
2016-05-30,53,42.0,,0.42,22.259999999999998
2016-05-31,42,42.0,,0.42,17.64
2016-06-01,60,29.0,False,0.29,17.4
2016-06-02,46,29.0,,0.29,13.34
2016-06-03,75,29.0,,0.29,21.75
2016-06-04,41,29.0,,0.29,11.889999999999999
2016-06-05,74,29.0,,0.29,21.459999999999997
2016-06-06,83,29.0,,0.29,24.069999999999997
2016-06-07,81,29.0,,0.29,23.49
2016-06-08,48,29.0,,0.29,13.919999999999998
2016-06-09,78,29.0,,0.29,22.619999999999997
2016-06-10,74,29.0,,0.29,21.459999999999997
2016-06-11,12,29.0,,0.29,3.4799999999999995
2016-06-12,64,29.0,,0.29,18.56
2016-06-13,84,29.0,,0.29,24.36
2016-06-14,71,29.0,,0.29,20.59
2016-06-15,57,29.0,,0.29,16.529999999999998
2016-06-16,96,29.0,,0.29,27.839999999999996
2016-06-17,81,29.0,,0.29,23.49
2016-06-18,47,29.0,,0.29,13.629999999999999
2016-06-19,65,29.0,,0.29,18.849999999999998
2016-06-20,100,29.0,,0.29,28.999999999999996
2016-06-21,82,29.0,,0.29,23.779999999999998
2016-06-22,79,29.0,,0.29,22.91
2016-06-23,65,29.0,,0.29,18.849999999999998
2016-06-24,72,29.0,,0.29,20.88
2016-06-25,64,29.0,,0.29,18.56
2016-06-26,78,29.0,,0.29,22.619999999999997
2016-06-27,53,29.0,,0.29,15.37
2016-06-28,70,29.0,,0.29,20.299999999999997
2016-06-29,89,29.0,,0.29,25.81
2016-06-30,73,29.0,,0.29,21.169999999999998
2016-07-01,40,40.0,False,0.4,16.0
2016-07-02,37,40.0,,0.4,14.8
2016-07-03,71,40.0,,0.4,28.400000000000002
2016-07-04,50,40.0,,0.4,20.0
2016-07-05,24,40.0,,0.4,9.600000000000001
2016-07-06,29,40.0,,0.4,11.600000000000001
2016-07-07,38,40.0,,0.4,15.200000000000001
2016-07-08,35,40.0,,0.4,14.0
2016-07-09,47,40.0,,0.4,18.8
2016-07-10,80,40.0,,0.4,32.0
2016-07-11,69,40.0,,0.4,27.6
2016-07-12,25,40.0,,0.4,10.0
2016-07-13,26,40.0,,0.4,10.4
2016-07-14,41,40.0,,0.4,16.400000000000002
2016-07-15,35,40.0,,0.4,14.0
2016-07-16,37,40.0,,0.4,14.8
2016-07-17,100,40.0,,0.4,40.0
2016-07-18,54,40.0,,0.4,21.6
2016-07-19,36,40.0,,0.4,14.4
2016-07-20,31,40.0,,0.4,12.4
2016-07-21,25,40.0,,0.4,10.0
2016-07-22,24,40.0,,0.4,9.600000000000001
2016-07-23,31,40.0,,0.4,12.4
2016-07-24,54,40.0,,0.4,21.6
2016-07-25,67,40.0,,0.4,26.8
2016-07-26,46,40.0,,0.4,18.400000000000002
2016-07-27,52,40.0,,0.4,20.8
2016-07-28,37,40.0,,0.4,14.8
2016-07-29,31,40.0,,0.4,12.4
2016-07-30,31,40.0,,0.4,12.4
2016-07-31,95,40.0,,0.4,38.0
2016-08-01,43,35.0,False,0.35,15.049999999999999
2016-08-02,22,35.0,,0.35,7.699999999999999
2016-08-03,36,35.0,,0.35,12.6
2016-08-04,64,35.0,,0.35,22.4
2016-08-05,34,35.0,,0.35,11.899999999999999
2016-08-06,27,35.0,,0.35,9.45
2016-08-07,60,35.0,,0.35,21.0
2016-08-08,70,35.0,,0.35,24.5
2016-08-09,25,35.0,,0.35,8.75
2016-08-10,40,35.0,,0.35,14.0
2016-08-11,55,35.0,,0.35,19.25
2016-08-12,52,35.0,,0.35,18.2
2016-08-13,33,35.0,,0.35,11.549999999999999
2016-08-14,78,35.0,,0.35,27.299999999999997
2016-08-15,28,35.0,,0.35,9.799999999999999
2016-08-16,49,35.0,,0.35,17.15
2016-08-17,31,35.0,,0.35,10.85
2016-08-18,74,35.0,,0.35,25.9
2016-08-19,45,35.0,,0.35,15.749999999999998
2016-08-20,24,35.0,,0.35,8.399999999999999
2016-08-21,61,35.0,,0.35,21.349999999999998
