date,train_unscaled,train_monthly,isPartial,scale,train
2011-09-02,83,71.0,,0.71,58.93
2011-09-03,100,71.0,,0.71,71.0
2011-09-04,92,71.0,,0.71,65.32
2011-09-05,87,71.0,,0.71,61.769999999999996
2011-09-06,75,71.0,,0.71,53.25
2011-09-07,77,71.0,,0.71,54.669999999999995
2011-09-08,73,71.0,,0.71,51.83
2011-09-09,80,71.0,,0.71,56.8
2011-09-10,94,71.0,,0.71,66.74
2011-09-11,87,71.0,,0.71,61.769999999999996
2011-09-12,73,71.0,,0.71,51.83
2011-09-13,70,71.0,,0.71,49.699999999999996
2011-09-14,73,71.0,,0.71,51.83
2011-09-15,78,71.0,,0.71,55.379999999999995
2011-09-16,83,71.0,,0.71,58.93
2011-09-17,90,71.0,,0.71,63.9
2011-09-18,81,71.0,,0.71,57.51
2011-09-19,75,71.0,,0.71,53.25
2011-09-20,77,71.0,,0.71,54.669999999999995
2011-09-21,74,71.0,,0.71,52.54
2011-09-22,77,71.0,,0.71,54.669999999999995
2011-09-23,82,71.0,,0.71,58.22
2011-09-24,93,71.0,,0.71,66.03
2011-09-25,88,71.0,,0.71,62.48
2011-09-26,73,71.0,,0.71,51.83
2011-09-27,73,71.0,,0.71,51.83
2011-09-28,78,71.0,,0.71,55.379999999999995
2011-09-29,74,71.0,,0.71,52.54
2011-09-30,83,71.0,,0.71,58.93
2011-10-01,90,71.0,False,0.71,63.9
2011-10-02,91,71.0,,0.71,64.61
2011-10-03,80,71.0,,0.71,56.8
2011-10-04,76,71.0,,0.71,53.959999999999994
2011-10-05,75,71.0,,0.71,53.25
2011-10-06,75,71.0,,0.71,53.25
2011-10-07,92,71.0,,0.71,65.32
2011-10-08,100,71.0,,0.71,71.0
2011-10-09,97,71.0,,0.71,68.86999999999999
2011-10-10,90,71.0,,0.71,63.9
2011-10-11,74,71.0,,0.71,52.54
2011-10-12,76,71.0,,0.71,53.959999999999994
2011-10-13,79,71.0,,0.71,56.089999999999996
2011-10-14,88,71.0,,0.71,62.48
2011-10-15,97,71.0,,0.71,68.86999999999999
2011-10-16,88,71.0,,0.71,62.48
2011-10-17,79,71.0,,0.71,56.089999999999996
2011-10-18,74,71.0,,0.71,52.54
2011-10-19,76,71.0,,0.71,53.959999999999994
2011-10-20,76,71.0,,0.71,53.959999999999994
2011-10-21,85,71.0,,0.71,60.349999999999994
2011-10-22,92,71.0,,0.71,65.32
2011-10-23,90,71.0,,0.71,63.9
2011-10-24,75,71.0,,0.71,53.25
2011-10-25,79,71.0,,0.71,56.089999999999996
2011-10-26,69,71.0,,0.71,48.989999999999995
2011-10-27,74,71.0,,0.71,52.54
2011-10-28,74,71.0,,0.71,52.54
2011-10-29,84,71.0,,0.71,59.64
2011-10-30,91,71.0,,0.71,64.61
2011-10-31,73,71.0,,0.71,51.83
2011-11-01,61,77.0,False,0.77,46.97
2011-11-02,65,77.0,,0.77,50.050000000000004
2011-11-03,68,77.0,,0.77,52.36
2011-11-04,72,77.0,,0.77,55.44
2011-11-05,83,77.0,,0.77,63.910000000000004
2011-11-06,80,77.0,,0.77,61.6
2011-11-07,71,77.0,,0.77,54.67
2011-11-08,67,77.0,,0.77,51.59
2011-11-09,70,77.0,,0.77,53.9
2011-11-10,71,77.0,,0.77,54.67
2011-11-11,74,77.0,,0.77,56.980000000000004
2011-11-12,86,77.0,,0.77,66.22
2011-11-13,87,77.0,,0.77,66.99
2011-11-14,75,77.0,,0.77,57.75
2011-11-15,68,77.0,,0.77,52.36
2011-11-16,72,77.0,,0.77,55.44
2011-11-17,70,77.0,,0.77,53.9
2011-11-18,75,77.0,,0.77,57.75
2011-11-19,84,77.0,,0.77,64.68
2011-11-20,91,77.0,,0.77,70.07000000000001
2011-11-21,74,77.0,,0.77,56.980000000000004
2011-11-22,78,77.0,,0.77,60.06
2011-11-23,88,77.0,,0.77,67.76
2011-11-24,84,77.0,,0.77,64.68
2011-11-25,94,77.0,,0.77,72.38
2011-11-26,100,77.0,,0.77,77.0
2011-11-27,95,77.0,,0.77,73.15
2011-11-28,94,77.0,,0.77,72.38
2011-11-29,72,77.0,,0.77,55.44
2011-11-30,73,77.0,,0.77,56.21
2011-12-01,73,79.0,False,0.79,57.67
2011-12-02,81,79.0,,0.79,63.99
2011-12-03,91,79.0,,0.79,71.89
2011-12-04,96,79.0,,0.79,75.84
2011-12-05,75,79.0,,0.79,59.25
2011-12-06,71,79.0,,0.79,56.09
2011-12-07,72,79.0,,0.79,56.88
2011-12-08,68,79.0,,0.79,53.72
2011-12-09,78,79.0,,0.79,61.620000000000005
2011-12-10,91,79.0,,0.79,71.89
2011-12-11,92,79.0,,0.79,72.68
2011-12-12,76,79.0,,0.79,60.040000000000006
2011-12-13,68,79.0,,0.79,53.72
2011-12-14,75,79.0,,0.79,59.25
2011-12-15,69,79.0,,0.79,54.510000000000005
2011-12-16,81,79.0,,0.79,63.99
2011-12-17,100,79.0,,0.79,79.0
2011-12-18,95,79.0,,0.79,75.05
2011-12-19,70,79.0,,0.79,55.300000000000004
2011-12-20,77,79.0,,0.79,60.830000000000005
2011-12-21,75,79.0,,0.79,59.25
2011-12-22,76,79.0,,0.79,60.040000000000006
2011-12-23,88,79.0,,0.79,69.52000000000001
2011-12-24,76,79.0,,0.79,60.040000000000006
2011-12-25,71,79.0,,0.79,56.09
2011-12-26,86,79.0,,0.79,67.94
2011-12-27,86,79.0,,0.79,67.94
2011-12-28,78,79.0,,0.79,61.620000000000005
2011-12-29,81,79.0,,0.79,63.99
2011-12-30,79,79.0,,0.79,62.410000000000004
2011-12-31,83,79.0,,0.79,65.57000000000001
2012-01-01,100,67.0,False,0.67,67.0
2012-01-02,93,67.0,,0.67,62.31
2012-01-03,80,67.0,,0.67,53.6
2012-01-04,74,67.0,,0.67,49.580000000000005
2012-01-05,79,67.0,,0.67,52.93
2012-01-06,84,67.0,,0.67,56.28
2012-01-07,95,67.0,,0.67,63.650000000000006
2012-01-08,93,67.0,,0.67,62.31
2012-01-09,81,67.0,,0.67,54.27
2012-01-10,76,67.0,,0.67,50.92
2012-01-11,76,67.0,,0.67,50.92
2012-01-12,76,67.0,,0.67,50.92
2012-01-13,80,67.0,,0.67,53.6
2012-01-14,91,67.0,,0.67,60.970000000000006
2012-01-15,89,67.0,,0.67,59.63
2012-01-16,81,67.0,,0.67,54.27
2012-01-17,73,67.0,,0.67,48.910000000000004
2012-01-18,75,67.0,,0.67,50.25
2012-01-19,72,67.0,,0.67,48.24
2012-01-20,78,67.0,,0.67,52.260000000000005
2012-01-21,92,67.0,,0.67,61.64
2012-01-22,88,67.0,,0.67,58.96
2012-01-23,76,67.0,,0.67,50.92
2012-01-24,71,67.0,,0.67,47.57
2012-01-25,75,67.0,,0.67,50.25
2012-01-26,71,67.0,,0.67,47.57
2012-01-27,78,67.0,,0.67,52.260000000000005
2012-01-28,85,67.0,,0.67,56.95
2012-01-29,92,67.0,,0.67,61.64
2012-01-30,76,67.0,,0.67,50.92
2012-01-31,73,67.0,,0.67,48.910000000000004
2012-02-01,100,71.0,False,0.71,71.0
2012-02-02,93,71.0,,0.71,66.03
2012-02-03,78,71.0,,0.71,55.379999999999995
2012-02-04,84,71.0,,0.71,59.64
2012-02-05,86,71.0,,0.71,61.059999999999995
2012-02-06,65,71.0,,0.71,46.15
2012-02-07,75,71.0,,0.71,53.25
2012-02-08,68,71.0,,0.71,48.28
2012-02-09,68,71.0,,0.71,48.28
2012-02-10,70,71.0,,0.71,49.699999999999996
2012-02-11,80,71.0,,0.71,56.8
2012-02-12,78,71.0,,0.71,55.379999999999995
2012-02-13,66,71.0,,0.71,46.86
2012-02-14,67,71.0,,0.71,47.57
2012-02-15,72,71.0,,0.71,51.12
2012-02-16,70,71.0,,0.71,49.699999999999996
2012-02-17,76,71.0,,0.71,53.959999999999994
2012-02-18,83,71.0,,0.71,58.93
2012-02-19,91,71.0,,0.71,64.61
2012-02-20,76,71.0,,0.71,53.959999999999994
2012-02-21,74,71.0,,0.71,52.54
2012-02-22,72,71.0,,0.71,51.12
2012-02-23,78,71.0,,0.71,55.379999999999995
2012-02-24,79,71.0,,0.71,56.089999999999996
2012-02-25,85,71.0,,0.71,60.349999999999994
2012-02-26,87,71.0,,0.71,61.769999999999996
2012-02-27,79,71.0,,0.71,56.089999999999996
2012-02-28,72,71.0,,0.71,51.12
2012-02-29,73,71.0,,0.71,51.83
2012-03-01,78,72.0,False,0.72,56.16
2012-03-02,80,72.0,,0.72,57.599999999999994
2012-03-03,94,72.0,,0.72,67.67999999999999
2012-03-04,100,72.0,,0.72,72.0
2012-03-05,81,72.0,,0.72,58.32
2012-03-06,73,72.0,,0.72,52.559999999999995
2012-03-07,77,72.0,,0.72,55.44
2012-03-08,74,72.0,,0.72,53.28
2012-03-09,90,72.0,,0.72,64.8
2012-03-10,98,72.0,,0.72,70.56
2012-03-11,95,72.0,,0.72,68.39999999999999
2012-03-12,78,72.0,,0.72,56.16
2012-03-13,79,72.0,,0.72,56.879999999999995
2012-03-14,81,72.0,,0.72,58.32
2012-03-15,78,72.0,,0.72,56.16
2012-03-16,82,72.0,,0.72,59.04
2012-03-17,100,72.0,,0.72,72.0
2012-03-18,90,72.0,,0.72,64.8
2012-03-19,80,72.0,,0.72,57.599999999999994
2012-03-20,75,72.0,,0.72,54.0
2012-03-21,71,72.0,,0.72,51.12
2012-03-22,78,72.0,,0.72,56.16
2012-03-23,82,72.0,,0.72,59.04
2012-03-24,94,72.0,,0.72,67.67999999999999
2012-03-25,87,72.0,,0.72,62.64
2012-03-26,82,72.0,,0.72,59.04
2012-03-27,81,72.0,,0.72,58.32
2012-03-28,72,72.0,,0.72,51.839999999999996
2012-03-29,76,72.0,,0.72,54.72
2012-03-30,79,72.0,,0.72,56.879999999999995
2012-03-31,83,72.0,,0.72,59.76
2012-04-01,91,73.0,False,0.73,66.42999999999999
2012-04-02,87,73.0,,0.73,63.51
2012-04-03,82,73.0,,0.73,59.86
2012-04-04,81,73.0,,0.73,59.129999999999995
2012-04-05,83,73.0,,0.73,60.589999999999996
2012-04-06,90,73.0,,0.73,65.7
2012-04-07,99,73.0,,0.73,72.27
2012-04-08,95,73.0,,0.73,69.35
2012-04-09,81,73.0,,0.73,59.129999999999995
2012-04-10,78,73.0,,0.73,56.94
2012-04-11,82,73.0,,0.73,59.86
2012-04-12,83,73.0,,0.73,60.589999999999996
2012-04-13,83,73.0,,0.73,60.589999999999996
2012-04-14,90,73.0,,0.73,65.7
2012-04-15,99,73.0,,0.73,72.27
2012-04-16,84,73.0,,0.73,61.32
2012-04-17,82,73.0,,0.73,59.86
2012-04-18,89,73.0,,0.73,64.97
2012-04-19,83,73.0,,0.73,60.589999999999996
2012-04-20,87,73.0,,0.73,63.51
2012-04-21,89,73.0,,0.73,64.97
2012-04-22,100,73.0,,0.73,73.0
2012-04-23,86,73.0,,0.73,62.78
2012-04-24,83,73.0,,0.73,60.589999999999996
2012-04-25,81,73.0,,0.73,59.129999999999995
2012-04-26,84,73.0,,0.73,61.32
2012-04-27,85,73.0,,0.73,62.05
2012-04-28,94,73.0,,0.73,68.62
2012-04-29,98,73.0,,0.73,71.53999999999999
2012-04-30,83,73.0,,0.73,60.589999999999996
2012-05-01,75,71.0,False,0.71,53.25
2012-05-02,75,71.0,,0.71,53.25
2012-05-03,75,71.0,,0.71,53.25
2012-05-04,81,71.0,,0.71,57.51
2012-05-05,92,71.0,,0.71,65.32
2012-05-06,86,71.0,,0.71,61.059999999999995
2012-05-07,80,71.0,,0.71,56.8
2012-05-08,76,71.0,,0.71,53.959999999999994
2012-05-09,80,71.0,,0.71,56.8
2012-05-10,77,71.0,,0.71,54.669999999999995
2012-05-11,87,71.0,,0.71,61.769999999999996
2012-05-12,91,71.0,,0.71,64.61
2012-05-13,92,71.0,,0.71,65.32
2012-05-14,86,71.0,,0.71,61.059999999999995
2012-05-15,83,71.0,,0.71,58.93
2012-05-16,79,71.0,,0.71,56.089999999999996
2012-05-17,82,71.0,,0.71,58.22
2012-05-18,79,71.0,,0.71,56.089999999999996
2012-05-19,91,71.0,,0.71,64.61
2012-05-20,92,71.0,,0.71,65.32
2012-05-21,82,71.0,,0.71,58.22
2012-05-22,82,71.0,,0.71,58.22
2012-05-23,84,71.0,,0.71,59.64
2012-05-24,83,71.0,,0.71,58.93
2012-05-25,87,71.0,,0.71,61.769999999999996
2012-05-26,98,71.0,,0.71,69.58
2012-05-27,98,71.0,,0.71,69.58
2012-05-28,100,71.0,,0.71,71.0
2012-05-29,85,71.0,,0.71,60.349999999999994
2012-05-30,85,71.0,,0.71,60.349999999999994
2012-05-31,82,71.0,,0.71,58.22
2012-06-01,78,77.0,False,0.77,60.06
2012-06-02,87,77.0,,0.77,66.99
2012-06-03,88,77.0,,0.77,67.76
2012-06-04,71,77.0,,0.77,54.67
2012-06-05,73,77.0,,0.77,56.21
2012-06-06,74,77.0,,0.77,56.980000000000004
2012-06-07,78,77.0,,0.77,60.06
2012-06-08,78,77.0,,0.77,60.06
2012-06-09,89,77.0,,0.77,68.53
2012-06-10,87,77.0,,0.77,66.99
2012-06-11,77,77.0,,0.77,59.29
2012-06-12,78,77.0,,0.77,60.06
2012-06-13,76,77.0,,0.77,58.52
2012-06-14,77,77.0,,0.77,59.29
2012-06-15,82,77.0,,0.77,63.14
2012-06-16,89,77.0,,0.77,68.53
2012-06-17,88,77.0,,0.77,67.76
2012-06-18,80,77.0,,0.77,61.6
2012-06-19,81,77.0,,0.77,62.370000000000005
2012-06-20,76,77.0,,0.77,58.52
2012-06-21,80,77.0,,0.77,61.6
2012-06-22,81,77.0,,0.77,62.370000000000005
2012-06-23,96,77.0,,0.77,73.92
2012-06-24,100,77.0,,0.77,77.0
2012-06-25,89,77.0,,0.77,68.53
2012-06-26,80,77.0,,0.77,61.6
2012-06-27,83,77.0,,0.77,63.910000000000004
2012-06-28,79,77.0,,0.77,60.83
2012-06-29,81,77.0,,0.77,62.370000000000005
2012-06-30,88,77.0,,0.77,67.76
2012-07-01,85,82.0,False,0.82,69.7
2012-07-02,80,82.0,,0.82,65.6
2012-07-03,85,82.0,,0.82,69.7
2012-07-04,90,82.0,,0.82,73.8
2012-07-05,86,82.0,,0.82,70.52
2012-07-06,87,82.0,,0.82,71.33999999999999
2012-07-07,93,82.0,,0.82,76.25999999999999
2012-07-08,90,82.0,,0.82,73.8
2012-07-09,81,82.0,,0.82,66.42
2012-07-10,77,82.0,,0.82,63.13999999999999
2012-07-11,100,82.0,,0.82,82.0
2012-07-12,86,82.0,,0.82,70.52
2012-07-13,91,82.0,,0.82,74.61999999999999
2012-07-14,95,82.0,,0.82,77.89999999999999
2012-07-15,90,82.0,,0.82,73.8
2012-07-16,85,82.0,,0.82,69.7
2012-07-17,80,82.0,,0.82,65.6
2012-07-18,86,82.0,,0.82,70.52
2012-07-19,82,82.0,,0.82,67.24
2012-07-20,88,82.0,,0.82,72.16
2012-07-21,93,82.0,,0.82,76.25999999999999
2012-07-22,95,82.0,,0.82,77.89999999999999
2012-07-23,83,82.0,,0.82,68.06
2012-07-24,83,82.0,,0.82,68.06
2012-07-25,76,82.0,,0.82,62.31999999999999
2012-07-26,83,82.0,,0.82,68.06
2012-07-27,87,82.0,,0.82,71.33999999999999
2012-07-28,85,82.0,,0.82,69.7
2012-07-29,90,82.0,,0.82,73.8
2012-07-30,82,82.0,,0.82,67.24
2012-07-31,83,82.0,,0.82,68.06
2012-08-01,91,79.0,False,0.79,71.89
2012-08-02,87,79.0,,0.79,68.73
2012-08-03,94,79.0,,0.79,74.26
2012-08-04,100,79.0,,0.79,79.0
2012-08-05,96,79.0,,0.79,75.84
2012-08-06,90,79.0,,0.79,71.10000000000001
2012-08-07,84,79.0,,0.79,66.36
2012-08-08,85,79.0,,0.79,67.15
2012-08-09,83,79.0,,0.79,65.57000000000001
2012-08-10,88,79.0,,0.79,69.52000000000001
2012-08-11,95,79.0,,0.79,75.05
2012-08-12,94,79.0,,0.79,74.26
2012-08-13,86,79.0,,0.79,67.94
2012-08-14,86,79.0,,0.79,67.94
2012-08-15,84,79.0,,0.79,66.36
2012-08-16,82,79.0,,0.79,64.78
2012-08-17,88,79.0,,0.79,69.52000000000001
2012-08-18,99,79.0,,0.79,78.21000000000001
2012-08-19,94,79.0,,0.79,74.26
2012-08-20,86,79.0,,0.79,67.94
2012-08-21,95,79.0,,0.79,75.05
2012-08-22,87,79.0,,0.79,68.73
2012-08-23,87,79.0,,0.79,68.73
2012-08-24,96,79.0,,0.79,75.84
2012-08-25,93,79.0,,0.79,73.47
2012-08-26,92,79.0,,0.79,72.68
2012-08-27,81,79.0,,0.79,63.99
2012-08-28,77,79.0,,0.79,60.830000000000005
2012-08-29,77,79.0,,0.79,60.830000000000005
2012-08-30,83,79.0,,0.79,65.57000000000001
2012-08-31,88,79.0,,0.79,69.52000000000001
2012-09-01,97,75.0,False,0.75,72.75
2012-09-02,100,75.0,,0.75,75.0
2012-09-03,96,75.0,,0.75,72.0
2012-09-04,80,75.0,,0.75,60.0
2012-09-05,78,75.0,,0.75,58.5
2012-09-06,79,75.0,,0.75,59.25
2012-09-07,85,75.0,,0.75,63.75
2012-09-08,91,75.0,,0.75,68.25
2012-09-09,95,75.0,,0.75,71.25
2012-09-10,82,75.0,,0.75,61.5
2012-09-11,72,75.0,,0.75,54.0
2012-09-12,76,75.0,,0.75,57.0
2012-09-13,77,75.0,,0.75,57.75
2012-09-14,84,75.0,,0.75,63.0
2012-09-15,100,75.0,,0.75,75.0
2012-09-16,93,75.0,,0.75,69.75
2012-09-17,78,75.0,,0.75,58.5
2012-09-18,79,75.0,,0.75,59.25
2012-09-19,80,75.0,,0.75,60.0
2012-09-20,78,75.0,,0.75,58.5
2012-09-21,88,75.0,,0.75,66.0
2012-09-22,97,75.0,,0.75,72.75
2012-09-23,95,75.0,,0.75,71.25
2012-09-24,75,75.0,,0.75,56.25
2012-09-25,79,75.0,,0.75,59.25
2012-09-26,78,75.0,,0.75,58.5
2012-09-27,77,75.0,,0.75,57.75
2012-09-28,88,75.0,,0.75,66.0
2012-09-29,96,75.0,,0.75,72.0
2012-09-30,93,75.0,,0.75,69.75
2012-10-01,80,71.0,False,0.71,56.8
2012-10-02,82,71.0,,0.71,58.22
2012-10-03,82,71.0,,0.71,58.22
2012-10-04,82,71.0,,0.71,58.22
2012-10-05,84,71.0,,0.71,59.64
2012-10-06,93,71.0,,0.71,66.03
2012-10-07,93,71.0,,0.71,66.03
2012-10-08,84,71.0,,0.71,59.64
2012-10-09,83,71.0,,0.71,58.93
2012-10-10,82,71.0,,0.71,58.22
2012-10-11,81,71.0,,0.71,57.51
2012-10-12,80,71.0,,0.71,56.8
2012-10-13,98,71.0,,0.71,69.58
2012-10-14,96,71.0,,0.71,68.16
2012-10-15,84,71.0,,0.71,59.64
2012-10-16,87,71.0,,0.71,61.769999999999996
2012-10-17,87,71.0,,0.71,61.769999999999996
2012-10-18,87,71.0,,0.71,61.769999999999996
2012-10-19,93,71.0,,0.71,66.03
2012-10-20,100,71.0,,0.71,71.0
2012-10-21,97,71.0,,0.71,68.86999999999999
2012-10-22,86,71.0,,0.71,61.059999999999995
2012-10-23,76,71.0,,0.71,53.959999999999994
2012-10-24,79,71.0,,0.71,56.089999999999996
2012-10-25,76,71.0,,0.71,53.959999999999994
2012-10-26,84,71.0,,0.71,59.64
2012-10-27,91,71.0,,0.71,64.61
2012-10-28,94,71.0,,0.71,66.74
2012-10-29,74,71.0,,0.71,52.54
2012-10-30,82,71.0,,0.71,58.22
2012-10-31,86,71.0,,0.71,61.059999999999995
2012-11-01,77,81.0,False,0.81,62.370000000000005
2012-11-02,77,81.0,,0.81,62.370000000000005
2012-11-03,90,81.0,,0.81,72.9
2012-11-04,93,81.0,,0.81,75.33
2012-11-05,83,81.0,,0.81,67.23
2012-11-06,70,81.0,,0.81,56.7
2012-11-07,63,81.0,,0.81,51.03
2012-11-08,71,81.0,,0.81,57.510000000000005
2012-11-09,76,81.0,,0.81,61.56
2012-11-10,79,81.0,,0.81,63.99
2012-11-11,82,81.0,,0.81,66.42
2012-11-12,75,81.0,,0.81,60.75000000000001
2012-11-13,65,81.0,,0.81,52.650000000000006
2012-11-14,66,81.0,,0.81,53.46
2012-11-15,68,81.0,,0.81,55.080000000000005
2012-11-16,91,81.0,,0.81,73.71000000000001
2012-11-17,88,81.0,,0.81,71.28
2012-11-18,86,81.0,,0.81,69.66000000000001
2012-11-19,72,81.0,,0.81,58.32000000000001
2012-11-20,71,81.0,,0.81,57.510000000000005
2012-11-21,78,81.0,,0.81,63.18000000000001
2012-11-22,80,81.0,,0.81,64.80000000000001
2012-11-23,84,81.0,,0.81,68.04
2012-11-24,100,81.0,,0.81,81.0
2012-11-25,92,81.0,,0.81,74.52000000000001
2012-11-26,92,81.0,,0.81,74.52000000000001
2012-11-27,73,81.0,,0.81,59.13
2012-11-28,76,81.0,,0.81,61.56
2012-11-29,72,81.0,,0.81,58.32000000000001
2012-11-30,95,81.0,,0.81,76.95
2012-12-01,100,83.0,False,0.83,83.0
2012-12-02,100,83.0,,0.83,83.0
2012-12-03,78,83.0,,0.83,64.74
2012-12-04,77,83.0,,0.83,63.91
2012-12-05,90,83.0,,0.83,74.7
2012-12-06,80,83.0,,0.83,66.39999999999999
2012-12-07,82,83.0,,0.83,68.06
2012-12-08,87,83.0,,0.83,72.21
2012-12-09,89,83.0,,0.83,73.86999999999999
2012-12-10,70,83.0,,0.83,58.099999999999994
2012-12-11,68,83.0,,0.83,56.44
2012-12-12,68,83.0,,0.83,56.44
2012-12-13,69,83.0,,0.83,57.269999999999996
2012-12-14,66,83.0,,0.83,54.779999999999994
2012-12-15,84,83.0,,0.83,69.72
2012-12-16,79,83.0,,0.83,65.57
2012-12-17,66,83.0,,0.83,54.779999999999994
2012-12-18,69,83.0,,0.83,57.269999999999996
2012-12-19,75,83.0,,0.83,62.25
2012-12-20,75,83.0,,0.83,62.25
2012-12-21,73,83.0,,0.83,60.589999999999996
2012-12-22,88,83.0,,0.83,73.03999999999999
2012-12-23,82,83.0,,0.83,68.06
2012-12-24,76,83.0,,0.83,63.08
2012-12-25,95,83.0,,0.83,78.85
2012-12-26,81,83.0,,0.83,67.22999999999999
2012-12-27,80,83.0,,0.83,66.39999999999999
2012-12-28,80,83.0,,0.83,66.39999999999999
2012-12-29,87,83.0,,0.83,72.21
2012-12-30,84,83.0,,0.83,69.72
2012-12-31,75,83.0,,0.83,62.25
2013-01-01,100,69.0,False,0.69,69.0
2013-01-02,85,69.0,,0.69,58.65
2013-01-03,83,69.0,,0.69,57.269999999999996
2013-01-04,84,69.0,,0.69,57.959999999999994
2013-01-05,94,69.0,,0.69,64.86
2013-01-06,92,69.0,,0.69,63.48
2013-01-07,78,69.0,,0.69,53.81999999999999
2013-01-08,78,69.0,,0.69,53.81999999999999
2013-01-09,78,69.0,,0.69,53.81999999999999
2013-01-10,79,69.0,,0.69,54.51
2013-01-11,83,69.0,,0.69,57.269999999999996
2013-01-12,90,69.0,,0.69,62.099999999999994
2013-01-13,88,69.0,,0.69,60.72
2013-01-14,78,69.0,,0.69,53.81999999999999
2013-01-15,75,69.0,,0.69,51.74999999999999
2013-01-16,78,69.0,,0.69,53.81999999999999
2013-01-17,78,69.0,,0.69,53.81999999999999
2013-01-18,83,69.0,,0.69,57.269999999999996
2013-01-19,95,69.0,,0.69,65.55
2013-01-20,96,69.0,,0.69,66.24
2013-01-21,82,69.0,,0.69,56.58
2013-01-22,79,69.0,,0.69,54.51
2013-01-23,78,69.0,,0.69,53.81999999999999
2013-01-24,74,69.0,,0.69,51.059999999999995
2013-01-25,78,69.0,,0.69,53.81999999999999
2013-01-26,84,69.0,,0.69,57.959999999999994
2013-01-27,88,69.0,,0.69,60.72
2013-01-28,81,69.0,,0.69,55.88999999999999
2013-01-29,71,69.0,,0.69,48.989999999999995
2013-01-30,73,69.0,,0.69,50.37
2013-01-31,73,69.0,,0.69,50.37
2013-02-01,89,67.0,False,0.67,59.63
2013-02-02,100,67.0,,0.67,67.0
2013-02-03,92,67.0,,0.67,61.64
2013-02-04,75,67.0,,0.67,50.25
2013-02-05,80,67.0,,0.67,53.6
2013-02-06,83,67.0,,0.67,55.61000000000001
2013-02-07,81,67.0,,0.67,54.27
2013-02-08,91,67.0,,0.67,60.970000000000006
2013-02-09,100,67.0,,0.67,67.0
2013-02-10,99,67.0,,0.67,66.33
2013-02-11,81,67.0,,0.67,54.27
2013-02-12,77,67.0,,0.67,51.59
2013-02-13,77,67.0,,0.67,51.59
2013-02-14,78,67.0,,0.67,52.260000000000005
2013-02-15,87,67.0,,0.67,58.290000000000006
2013-02-16,99,67.0,,0.67,66.33
2013-02-17,97,67.0,,0.67,64.99000000000001
2013-02-18,94,67.0,,0.67,62.980000000000004
2013-02-19,82,67.0,,0.67,54.940000000000005
2013-02-20,82,67.0,,0.67,54.940000000000005
2013-02-21,82,67.0,,0.67,54.940000000000005
2013-02-22,86,67.0,,0.67,57.620000000000005
2013-02-23,97,67.0,,0.67,64.99000000000001
2013-02-24,94,67.0,,0.67,62.980000000000004
2013-02-25,79,67.0,,0.67,52.93
2013-02-26,81,67.0,,0.67,54.27
2013-02-27,80,67.0,,0.67,53.6
2013-02-28,81,67.0,,0.67,54.27
2013-03-01,81,71.0,False,0.71,57.51
2013-03-02,99,71.0,,0.71,70.28999999999999
2013-03-03,96,71.0,,0.71,68.16
2013-03-04,87,71.0,,0.71,61.769999999999996
2013-03-05,86,71.0,,0.71,61.059999999999995
2013-03-06,80,71.0,,0.71,56.8
2013-03-07,84,71.0,,0.71,59.64
2013-03-08,93,71.0,,0.71,66.03
2013-03-09,92,71.0,,0.71,65.32
2013-03-10,96,71.0,,0.71,68.16
2013-03-11,88,71.0,,0.71,62.48
2013-03-12,80,71.0,,0.71,56.8
2013-03-13,83,71.0,,0.71,58.93
2013-03-14,85,71.0,,0.71,60.349999999999994
2013-03-15,84,71.0,,0.71,59.64
2013-03-16,100,71.0,,0.71,71.0
2013-03-17,92,71.0,,0.71,65.32
2013-03-18,78,71.0,,0.71,55.379999999999995
2013-03-19,83,71.0,,0.71,58.93
2013-03-20,79,71.0,,0.71,56.089999999999996
2013-03-21,80,71.0,,0.71,56.8
2013-03-22,84,71.0,,0.71,59.64
2013-03-23,98,71.0,,0.71,69.58
2013-03-24,95,71.0,,0.71,67.45
2013-03-25,83,71.0,,0.71,58.93
2013-03-26,83,71.0,,0.71,58.93
2013-03-27,85,71.0,,0.71,60.349999999999994
2013-03-28,85,71.0,,0.71,60.349999999999994
2013-03-29,83,71.0,,0.71,58.93
2013-03-30,97,71.0,,0.71,68.86999999999999
2013-03-31,90,71.0,,0.71,63.9
2013-04-01,82,65.0,False,0.65,53.300000000000004
2013-04-02,86,65.0,,0.65,55.9
2013-04-03,84,65.0,,0.65,54.6
2013-04-04,82,65.0,,0.65,53.300000000000004
2013-04-05,89,65.0,,0.65,57.85
2013-04-06,96,65.0,,0.65,62.400000000000006
2013-04-07,97,65.0,,0.65,63.050000000000004
2013-04-08,83,65.0,,0.65,53.95
2013-04-09,81,65.0,,0.65,52.65
2013-04-10,79,65.0,,0.65,51.35
2013-04-11,83,65.0,,0.65,53.95
2013-04-12,88,65.0,,0.65,57.2
2013-04-13,99,65.0,,0.65,64.35000000000001
2013-04-14,100,65.0,,0.65,65.0
2013-04-15,80,65.0,,0.65,52.0
2013-04-16,79,65.0,,0.65,51.35
2013-04-17,78,65.0,,0.65,50.7
2013-04-18,81,65.0,,0.65,52.65
2013-04-19,85,65.0,,0.65,55.25
2013-04-20,90,65.0,,0.65,58.5
2013-04-21,92,65.0,,0.65,59.800000000000004
2013-04-22,89,65.0,,0.65,57.85
2013-04-23,84,65.0,,0.65,54.6
