date,holiday_unscaled,holiday_monthly,isPartial,scale,holiday
2020-04-23,50,12.0,,0.12,6.0
2020-04-24,47,12.0,,0.12,5.64
2020-04-25,39,12.0,,0.12,4.68
2020-04-26,45,12.0,,0.12,5.3999999999999995
2020-04-27,52,12.0,,0.12,6.24
2020-04-28,48,12.0,,0.12,5.76
2020-04-29,49,12.0,,0.12,5.88
2020-04-30,51,12.0,,0.12,6.12
2020-05-01,48,15.0,False,0.15,7.199999999999999
2020-05-02,42,15.0,,0.15,6.3
2020-05-03,42,15.0,,0.15,6.3
2020-05-04,47,15.0,,0.15,7.05
2020-05-05,45,15.0,,0.15,6.75
2020-05-06,41,15.0,,0.15,6.1499999999999995
2020-05-07,39,15.0,,0.15,5.85
2020-05-08,46,15.0,,0.15,6.8999999999999995
2020-05-09,38,15.0,,0.15,5.7
2020-05-10,42,15.0,,0.15,6.3
2020-05-11,46,15.0,,0.15,6.8999999999999995
2020-05-12,42,15.0,,0.15,6.3
2020-05-13,40,15.0,,0.15,6.0
2020-05-14,44,15.0,,0.15,6.6
2020-05-15,45,15.0,,0.15,6.75
2020-05-16,45,15.0,,0.15,6.75
2020-05-17,48,15.0,,0.15,7.199999999999999
2020-05-18,56,15.0,,0.15,8.4
2020-05-19,51,15.0,,0.15,7.6499999999999995
2020-05-20,51,15.0,,0.15,7.6499999999999995
2020-05-21,59,15.0,,0.15,8.85
2020-05-22,66,15.0,,0.15,9.9
2020-05-23,61,15.0,,0.15,9.15
2020-05-24,73,15.0,,0.15,10.95
2020-05-25,100,15.0,,0.15,15.0
2020-05-26,64,15.0,,0.15,9.6
2020-05-27,58,15.0,,0.15,8.7
2020-05-28,52,15.0,,0.15,7.8
2020-05-29,53,15.0,,0.15,7.949999999999999
2020-05-30,49,15.0,,0.15,7.35
2020-05-31,50,15.0,,0.15,7.5
2020-06-01,41,19.0,False,0.19,7.79
2020-06-02,36,19.0,,0.19,6.84
2020-06-03,38,19.0,,0.19,7.22
2020-06-04,38,19.0,,0.19,7.22
2020-06-05,42,19.0,,0.19,7.98
2020-06-06,43,19.0,,0.19,8.17
2020-06-07,42,19.0,,0.19,7.98
2020-06-08,46,19.0,,0.19,8.74
2020-06-09,44,19.0,,0.19,8.36
2020-06-10,42,19.0,,0.19,7.98
2020-06-11,46,19.0,,0.19,8.74
2020-06-12,43,19.0,,0.19,8.17
2020-06-13,51,19.0,,0.19,9.69
2020-06-14,53,19.0,,0.19,10.07
2020-06-15,50,19.0,,0.19,9.5
2020-06-16,49,19.0,,0.19,9.31
2020-06-17,56,19.0,,0.19,10.64
2020-06-18,67,19.0,,0.19,12.73
2020-06-19,100,19.0,,0.19,19.0
2020-06-20,66,19.0,,0.19,12.540000000000001
2020-06-21,52,19.0,,0.19,9.88
2020-06-22,51,19.0,,0.19,9.69
2020-06-23,47,19.0,,0.19,8.93
2020-06-24,47,19.0,,0.19,8.93
2020-06-25,48,19.0,,0.19,9.120000000000001
2020-06-26,61,19.0,,0.19,11.59
2020-06-27,47,19.0,,0.19,8.93
2020-06-28,47,19.0,,0.19,8.93
2020-06-29,57,19.0,,0.19,10.83
2020-06-30,57,19.0,,0.19,10.83
2020-07-01,69,19.0,False,0.19,13.11
2020-07-02,83,19.0,,0.19,15.77
2020-07-03,100,19.0,,0.19,19.0
2020-07-04,84,19.0,,0.19,15.96
2020-07-05,65,19.0,,0.19,12.35
2020-07-06,64,19.0,,0.19,12.16
2020-07-07,50,19.0,,0.19,9.5
2020-07-08,49,19.0,,0.19,9.31
2020-07-09,49,19.0,,0.19,9.31
2020-07-10,51,19.0,,0.19,9.69
2020-07-11,52,19.0,,0.19,9.88
2020-07-12,52,19.0,,0.19,9.88
2020-07-13,49,19.0,,0.19,9.31
2020-07-14,44,19.0,,0.19,8.36
2020-07-15,47,19.0,,0.19,8.93
2020-07-16,48,19.0,,0.19,9.120000000000001
2020-07-17,49,19.0,,0.19,9.31
2020-07-18,55,19.0,,0.19,10.45
2020-07-19,52,19.0,,0.19,9.88
2020-07-20,47,19.0,,0.19,8.93
2020-07-21,50,19.0,,0.19,9.5
2020-07-22,49,19.0,,0.19,9.31
2020-07-23,46,19.0,,0.19,8.74
2020-07-24,54,19.0,,0.19,10.26
2020-07-25,53,19.0,,0.19,10.07
2020-07-26,54,19.0,,0.19,10.26
2020-07-27,48,19.0,,0.19,9.120000000000001
2020-07-28,48,19.0,,0.19,9.120000000000001
2020-07-29,49,19.0,,0.19,9.31
2020-07-30,57,19.0,,0.19,10.83
2020-07-31,65,19.0,,0.19,12.35
2020-08-01,67,18.0,False,0.18,12.059999999999999
2020-08-02,58,18.0,,0.18,10.44
2020-08-03,60,18.0,,0.18,10.799999999999999
2020-08-04,50,18.0,,0.18,9.0
2020-08-05,51,18.0,,0.18,9.18
2020-08-06,50,18.0,,0.18,9.0
2020-08-07,51,18.0,,0.18,9.18
2020-08-08,92,18.0,,0.18,16.56
2020-08-09,100,18.0,,0.18,18.0
2020-08-10,70,18.0,,0.18,12.6
2020-08-11,57,18.0,,0.18,10.26
2020-08-12,51,18.0,,0.18,9.18
2020-08-13,55,18.0,,0.18,9.9
2020-08-14,57,18.0,,0.18,10.26
2020-08-15,55,18.0,,0.18,9.9
2020-08-16,52,18.0,,0.18,9.36
2020-08-17,50,18.0,,0.18,9.0
2020-08-18,50,18.0,,0.18,9.0
2020-08-19,46,18.0,,0.18,8.28
2020-08-20,51,18.0,,0.18,9.18
2020-08-21,51,18.0,,0.18,9.18
2020-08-22,54,18.0,,0.18,9.719999999999999
2020-08-23,54,18.0,,0.18,9.719999999999999
2020-08-24,52,18.0,,0.18,9.36
2020-08-25,49,18.0,,0.18,8.82
2020-08-26,51,18.0,,0.18,9.18
2020-08-27,47,18.0,,0.18,8.459999999999999
2020-08-28,53,18.0,,0.18,9.54
2020-08-29,59,18.0,,0.18,10.62
2020-08-30,58,18.0,,0.18,10.44
2020-08-31,61,18.0,,0.18,10.98
2020-09-01,51,20.0,False,0.2,10.200000000000001
2020-09-02,52,20.0,,0.2,10.4
2020-09-03,56,20.0,,0.2,11.200000000000001
2020-09-04,66,20.0,,0.2,13.200000000000001
2020-09-05,66,20.0,,0.2,13.200000000000001
2020-09-06,76,20.0,,0.2,15.200000000000001
2020-09-07,100,20.0,,0.2,20.0
2020-09-08,61,20.0,,0.2,12.200000000000001
2020-09-09,59,20.0,,0.2,11.8
2020-09-10,56,20.0,,0.2,11.200000000000001
2020-09-11,66,20.0,,0.2,13.200000000000001
2020-09-12,54,20.0,,0.2,10.8
2020-09-13,50,20.0,,0.2,10.0
2020-09-14,51,20.0,,0.2,10.200000000000001
2020-09-15,47,20.0,,0.2,9.4
2020-09-16,51,20.0,,0.2,10.200000000000001
2020-09-17,56,20.0,,0.2,11.200000000000001
2020-09-18,61,20.0,,0.2,12.200000000000001
2020-09-19,58,20.0,,0.2,11.600000000000001
2020-09-20,58,20.0,,0.2,11.600000000000001
2020-09-21,52,20.0,,0.2,10.4
2020-09-22,52,20.0,,0.2,10.4
2020-09-23,50,20.0,,0.2,10.0
2020-09-24,56,20.0,,0.2,11.200000000000001
2020-09-25,55,20.0,,0.2,11.0
2020-09-26,59,20.0,,0.2,11.8
2020-09-27,59,20.0,,0.2,11.8
2020-09-28,79,20.0,,0.2,15.8
2020-09-29,54,20.0,,0.2,10.8
2020-09-30,54,20.0,,0.2,10.8
2020-10-01,30,23.0,False,0.23,6.9
2020-10-02,32,23.0,,0.23,7.36
2020-10-03,32,23.0,,0.23,7.36
2020-10-04,33,23.0,,0.23,7.590000000000001
2020-10-05,35,23.0,,0.23,8.05
2020-10-06,39,23.0,,0.23,8.97
2020-10-07,31,23.0,,0.23,7.13
2020-10-08,34,23.0,,0.23,7.82
2020-10-09,44,23.0,,0.23,10.120000000000001
2020-10-10,42,23.0,,0.23,9.66
2020-10-11,51,23.0,,0.23,11.73
2020-10-12,100,23.0,,0.23,23.0
2020-10-13,38,23.0,,0.23,8.74
2020-10-14,31,23.0,,0.23,7.13
2020-10-15,32,23.0,,0.23,7.36
2020-10-16,33,23.0,,0.23,7.590000000000001
2020-10-17,35,23.0,,0.23,8.05
2020-10-18,30,23.0,,0.23,6.9
2020-10-19,32,23.0,,0.23,7.36
2020-10-20,32,23.0,,0.23,7.36
2020-10-21,33,23.0,,0.23,7.590000000000001
2020-10-22,32,23.0,,0.23,7.36
2020-10-23,35,23.0,,0.23,8.05
2020-10-24,34,23.0,,0.23,7.82
2020-10-25,34,23.0,,0.23,7.82
2020-10-26,38,23.0,,0.23,8.74
2020-10-27,34,23.0,,0.23,7.82
2020-10-28,36,23.0,,0.23,8.280000000000001
2020-10-29,35,23.0,,0.23,8.05
2020-10-30,35,23.0,,0.23,8.05
2020-10-31,37,23.0,,0.23,8.51
2020-11-01,53,39.0,True,0.39,20.67
2020-11-02,58,39.0,,0.39,22.62
2020-11-03,55,39.0,,0.39,21.45
2020-11-04,30,39.0,,0.39,11.700000000000001
2020-11-05,39,39.0,,0.39,15.21
2020-11-06,64,39.0,,0.39,24.96
2020-11-07,49,39.0,,0.39,19.11
2020-11-08,55,39.0,,0.39,21.45
2020-11-09,68,39.0,,0.39,26.52
2020-11-10,68,39.0,,0.39,26.52
2020-11-11,88,39.0,,0.39,34.32
2020-11-12,59,39.0,,0.39,23.01
2020-11-13,56,39.0,,0.39,21.84
2020-11-14,59,39.0,,0.39,23.01
2020-11-15,62,39.0,,0.39,24.18
2020-11-16,61,39.0,,0.39,23.79
2020-11-17,79,39.0,,0.39,30.810000000000002
2020-11-18,64,39.0,,0.39,24.96
2020-11-19,64,39.0,,0.39,24.96
2020-11-20,65,39.0,,0.39,25.35
2020-11-21,77,39.0,,0.39,30.03
2020-11-22,75,39.0,,0.39,29.25
2020-11-23,78,39.0,,0.39,30.42
2020-11-24,79,39.0,,0.39,30.810000000000002
2020-11-25,82,39.0,,0.39,31.98
2020-11-26,100,39.0,,0.39,39.0
2020-11-27,94,39.0,,0.39,36.660000000000004
2020-11-28,87,39.0,,0.39,33.93
2020-11-29,76,39.0,,0.39,29.64
