date,conflict_unscaled,conflict_monthly,isPartial,scale,conflict
2010-01-01,38,62.0,False,0.62,23.56
2010-01-02,38,62.0,,0.62,23.56
2010-01-03,67,62.0,,0.62,41.54
2010-01-04,66,62.0,,0.62,40.92
2010-01-05,76,62.0,,0.62,47.12
2010-01-06,83,62.0,,0.62,51.46
2010-01-07,78,62.0,,0.62,48.36
2010-01-08,75,62.0,,0.62,46.5
2010-01-09,44,62.0,,0.62,27.28
2010-01-10,66,62.0,,0.62,40.92
2010-01-11,100,62.0,,0.62,62.0
2010-01-12,83,62.0,,0.62,51.46
2010-01-13,90,62.0,,0.62,55.8
2010-01-14,69,62.0,,0.62,42.78
2010-01-15,60,62.0,,0.62,37.2
2010-01-16,42,62.0,,0.62,26.04
2010-01-17,56,62.0,,0.62,34.72
2010-01-18,52,62.0,,0.62,32.24
2010-01-19,89,62.0,,0.62,55.18
2010-01-20,82,62.0,,0.62,50.839999999999996
2010-01-21,85,62.0,,0.62,52.7
2010-01-22,90,62.0,,0.62,55.8
2010-01-23,61,62.0,,0.62,37.82
2010-01-24,76,62.0,,0.62,47.12
2010-01-25,75,62.0,,0.62,46.5
2010-01-26,83,62.0,,0.62,51.46
2010-01-27,90,62.0,,0.62,55.8
2010-01-28,70,62.0,,0.62,43.4
2010-01-29,76,62.0,,0.62,47.12
2010-01-30,44,62.0,,0.62,27.28
2010-01-31,83,62.0,,0.62,51.46
2010-02-01,91,69.0,False,0.69,62.78999999999999
2010-02-02,61,69.0,,0.69,42.089999999999996
2010-02-03,69,69.0,,0.69,47.61
2010-02-04,77,69.0,,0.69,53.129999999999995
2010-02-05,85,69.0,,0.69,58.65
2010-02-06,49,69.0,,0.69,33.809999999999995
2010-02-07,73,69.0,,0.69,50.37
2010-02-08,68,69.0,,0.69,46.919999999999995
2010-02-09,80,69.0,,0.69,55.199999999999996
2010-02-10,51,69.0,,0.69,35.19
2010-02-11,83,69.0,,0.69,57.269999999999996
2010-02-12,59,69.0,,0.69,40.709999999999994
2010-02-13,27,69.0,,0.69,18.63
2010-02-14,53,69.0,,0.69,36.57
2010-02-15,82,69.0,,0.69,56.58
2010-02-16,70,69.0,,0.69,48.3
2010-02-17,78,69.0,,0.69,53.81999999999999
2010-02-18,83,69.0,,0.69,57.269999999999996
2010-02-19,52,69.0,,0.69,35.879999999999995
2010-02-20,39,69.0,,0.69,26.909999999999997
2010-02-21,79,69.0,,0.69,54.51
2010-02-22,98,69.0,,0.69,67.61999999999999
2010-02-23,95,69.0,,0.69,65.55
2010-02-24,100,69.0,,0.69,69.0
2010-02-25,62,69.0,,0.69,42.779999999999994
2010-02-26,80,69.0,,0.69,55.199999999999996
2010-02-27,47,69.0,,0.69,32.43
2010-02-28,64,69.0,,0.69,44.16
2010-03-01,78,74.0,False,0.74,57.72
2010-03-02,71,74.0,,0.74,52.54
2010-03-03,72,74.0,,0.74,53.28
2010-03-04,78,74.0,,0.74,57.72
2010-03-05,79,74.0,,0.74,58.46
2010-03-06,60,74.0,,0.74,44.4
2010-03-07,60,74.0,,0.74,44.4
2010-03-08,78,74.0,,0.74,57.72
2010-03-09,63,74.0,,0.74,46.62
2010-03-10,78,74.0,,0.74,57.72
2010-03-11,91,74.0,,0.74,67.34
2010-03-12,66,74.0,,0.74,48.839999999999996
2010-03-13,51,74.0,,0.74,37.74
2010-03-14,80,74.0,,0.74,59.2
2010-03-15,77,74.0,,0.74,56.98
2010-03-16,72,74.0,,0.74,53.28
2010-03-17,68,74.0,,0.74,50.32
2010-03-18,66,74.0,,0.74,48.839999999999996
2010-03-19,61,74.0,,0.74,45.14
2010-03-20,43,74.0,,0.74,31.82
2010-03-21,60,74.0,,0.74,44.4
2010-03-22,73,74.0,,0.74,54.019999999999996
2010-03-23,80,74.0,,0.74,59.2
2010-03-24,100,74.0,,0.74,74.0
2010-03-25,70,74.0,,0.74,51.8
2010-03-26,49,74.0,,0.74,36.26
2010-03-27,45,74.0,,0.74,33.3
2010-03-28,52,74.0,,0.74,38.48
2010-03-29,69,74.0,,0.74,51.06
2010-03-30,73,74.0,,0.74,54.019999999999996
2010-03-31,67,74.0,,0.74,49.58
2010-04-01,79,78.0,False,0.78,61.620000000000005
2010-04-02,63,78.0,,0.78,49.14
2010-04-03,52,78.0,,0.78,40.56
2010-04-04,68,78.0,,0.78,53.04
2010-04-05,72,78.0,,0.78,56.160000000000004
2010-04-06,81,78.0,,0.78,63.18
2010-04-07,81,78.0,,0.78,63.18
2010-04-08,95,78.0,,0.78,74.10000000000001
2010-04-09,77,78.0,,0.78,60.06
2010-04-10,57,78.0,,0.78,44.46
2010-04-11,71,78.0,,0.78,55.38
2010-04-12,81,78.0,,0.78,63.18
2010-04-13,90,78.0,,0.78,70.2
2010-04-14,92,78.0,,0.78,71.76
2010-04-15,84,78.0,,0.78,65.52
2010-04-16,82,78.0,,0.78,63.96
2010-04-17,41,78.0,,0.78,31.98
2010-04-18,63,78.0,,0.78,49.14
2010-04-19,91,78.0,,0.78,70.98
2010-04-20,97,78.0,,0.78,75.66
2010-04-21,100,78.0,,0.78,78.0
2010-04-22,95,78.0,,0.78,74.10000000000001
2010-04-23,79,78.0,,0.78,61.620000000000005
2010-04-24,49,78.0,,0.78,38.22
2010-04-25,65,78.0,,0.78,50.7
2010-04-26,84,78.0,,0.78,65.52
2010-04-27,83,78.0,,0.78,64.74000000000001
2010-04-28,88,78.0,,0.78,68.64
2010-04-29,89,78.0,,0.78,69.42
2010-04-30,87,78.0,,0.78,67.86
2010-05-01,42,66.0,False,0.66,27.720000000000002
2010-05-02,72,66.0,,0.66,47.52
2010-05-03,76,66.0,,0.66,50.160000000000004
2010-05-04,90,66.0,,0.66,59.400000000000006
2010-05-05,75,66.0,,0.66,49.5
2010-05-06,100,66.0,,0.66,66.0
2010-05-07,70,66.0,,0.66,46.2
2010-05-08,51,66.0,,0.66,33.660000000000004
2010-05-09,42,66.0,,0.66,27.720000000000002
2010-05-10,68,66.0,,0.66,44.88
2010-05-11,72,66.0,,0.66,47.52
2010-05-12,63,66.0,,0.66,41.580000000000005
2010-05-13,55,66.0,,0.66,36.300000000000004
2010-05-14,43,66.0,,0.66,28.380000000000003
2010-05-15,26,66.0,,0.66,17.16
2010-05-16,89,66.0,,0.66,58.74
2010-05-17,65,66.0,,0.66,42.9
2010-05-18,67,66.0,,0.66,44.22
2010-05-19,91,66.0,,0.66,60.06
2010-05-20,96,66.0,,0.66,63.36
2010-05-21,63,66.0,,0.66,41.580000000000005
2010-05-22,47,66.0,,0.66,31.020000000000003
2010-05-23,71,66.0,,0.66,46.86
2010-05-24,85,66.0,,0.66,56.1
2010-05-25,100,66.0,,0.66,66.0
2010-05-26,91,66.0,,0.66,60.06
2010-05-27,52,66.0,,0.66,34.32
2010-05-28,56,66.0,,0.66,36.96
2010-05-29,62,66.0,,0.66,40.92
2010-05-30,43,66.0,,0.66,28.380000000000003
2010-05-31,79,66.0,,0.66,52.14
2010-06-01,100,55.0,False,0.55,55.00000000000001
2010-06-02,99,55.0,,0.55,54.45
2010-06-03,87,55.0,,0.55,47.85
2010-06-04,86,55.0,,0.55,47.300000000000004
2010-06-05,41,55.0,,0.55,22.55
2010-06-06,74,55.0,,0.55,40.7
2010-06-07,61,55.0,,0.55,33.550000000000004
2010-06-08,80,55.0,,0.55,44.0
2010-06-09,59,55.0,,0.55,32.45
2010-06-10,59,55.0,,0.55,32.45
2010-06-11,64,55.0,,0.55,35.2
2010-06-12,55,55.0,,0.55,30.250000000000004
2010-06-13,74,55.0,,0.55,40.7
2010-06-14,76,55.0,,0.55,41.800000000000004
2010-06-15,73,55.0,,0.55,40.150000000000006
2010-06-16,55,55.0,,0.55,30.250000000000004
2010-06-17,62,55.0,,0.55,34.1
2010-06-18,47,55.0,,0.55,25.85
2010-06-19,68,55.0,,0.55,37.400000000000006
2010-06-20,33,55.0,,0.55,18.150000000000002
2010-06-21,74,55.0,,0.55,40.7
2010-06-22,53,55.0,,0.55,29.150000000000002
2010-06-23,54,55.0,,0.55,29.700000000000003
2010-06-24,58,55.0,,0.55,31.900000000000002
2010-06-25,69,55.0,,0.55,37.95
2010-06-26,73,55.0,,0.55,40.150000000000006
2010-06-27,68,55.0,,0.55,37.400000000000006
2010-06-28,66,55.0,,0.55,36.300000000000004
2010-06-29,58,55.0,,0.55,31.900000000000002
2010-06-30,74,55.0,,0.55,40.7
2010-07-01,89,41.0,False,0.41,36.489999999999995
2010-07-02,62,41.0,,0.41,25.419999999999998
2010-07-03,58,41.0,,0.41,23.779999999999998
2010-07-04,45,41.0,,0.41,18.45
2010-07-05,58,41.0,,0.41,23.779999999999998
2010-07-06,65,41.0,,0.41,26.65
2010-07-07,86,41.0,,0.41,35.26
2010-07-08,96,41.0,,0.41,39.36
2010-07-09,73,41.0,,0.41,29.93
2010-07-10,50,41.0,,0.41,20.5
2010-07-11,76,41.0,,0.41,31.159999999999997
2010-07-12,90,41.0,,0.41,36.9
2010-07-13,73,41.0,,0.41,29.93
2010-07-14,92,41.0,,0.41,37.72
2010-07-15,79,41.0,,0.41,32.39
2010-07-16,69,41.0,,0.41,28.29
2010-07-17,64,41.0,,0.41,26.24
2010-07-18,100,41.0,,0.41,41.0
2010-07-19,86,41.0,,0.41,35.26
2010-07-20,62,41.0,,0.41,25.419999999999998
2010-07-21,88,41.0,,0.41,36.08
2010-07-22,90,41.0,,0.41,36.9
2010-07-23,73,41.0,,0.41,29.93
2010-07-24,57,41.0,,0.41,23.369999999999997
2010-07-25,61,41.0,,0.41,25.009999999999998
2010-07-26,68,41.0,,0.41,27.88
2010-07-27,84,41.0,,0.41,34.44
2010-07-28,93,41.0,,0.41,38.129999999999995
2010-07-29,79,41.0,,0.41,32.39
2010-07-30,57,41.0,,0.41,23.369999999999997
2010-07-31,69,41.0,,0.41,28.29
2010-08-01,57,43.0,False,0.43,24.509999999999998
2010-08-02,90,43.0,,0.43,38.7
2010-08-03,78,43.0,,0.43,33.54
2010-08-04,83,43.0,,0.43,35.69
2010-08-05,82,43.0,,0.43,35.26
2010-08-06,81,43.0,,0.43,34.83
2010-08-07,52,43.0,,0.43,22.36
2010-08-08,43,43.0,,0.43,18.49
2010-08-09,59,43.0,,0.43,25.37
2010-08-10,77,43.0,,0.43,33.11
2010-08-11,83,43.0,,0.43,35.69
2010-08-12,81,43.0,,0.43,34.83
2010-08-13,49,43.0,,0.43,21.07
2010-08-14,53,43.0,,0.43,22.79
2010-08-15,63,43.0,,0.43,27.09
2010-08-16,58,43.0,,0.43,24.94
2010-08-17,77,43.0,,0.43,33.11
2010-08-18,91,43.0,,0.43,39.13
2010-08-19,75,43.0,,0.43,32.25
2010-08-20,64,43.0,,0.43,27.52
2010-08-21,45,43.0,,0.43,19.35
2010-08-22,73,43.0,,0.43,31.39
2010-08-23,73,43.0,,0.43,31.39
2010-08-24,100,43.0,,0.43,43.0
2010-08-25,83,43.0,,0.43,35.69
2010-08-26,96,43.0,,0.43,41.28
2010-08-27,89,43.0,,0.43,38.269999999999996
2010-08-28,60,43.0,,0.43,25.8
2010-08-29,68,43.0,,0.43,29.24
2010-08-30,89,43.0,,0.43,38.269999999999996
2010-08-31,99,43.0,,0.43,42.57
2010-09-01,69,62.0,False,0.62,42.78
2010-09-02,70,62.0,,0.62,43.4
2010-09-03,60,62.0,,0.62,37.2
2010-09-04,40,62.0,,0.62,24.8
2010-09-05,47,62.0,,0.62,29.14
2010-09-06,70,62.0,,0.62,43.4
2010-09-07,73,62.0,,0.62,45.26
2010-09-08,63,62.0,,0.62,39.06
2010-09-09,79,62.0,,0.62,48.98
2010-09-10,74,62.0,,0.62,45.88
2010-09-11,43,62.0,,0.62,26.66
2010-09-12,67,62.0,,0.62,41.54
2010-09-13,82,62.0,,0.62,50.839999999999996
2010-09-14,100,62.0,,0.62,62.0
2010-09-15,83,62.0,,0.62,51.46
2010-09-16,86,62.0,,0.62,53.32
2010-09-17,70,62.0,,0.62,43.4
2010-09-18,43,62.0,,0.62,26.66
2010-09-19,73,62.0,,0.62,45.26
2010-09-20,92,62.0,,0.62,57.04
2010-09-21,91,62.0,,0.62,56.42
2010-09-22,99,62.0,,0.62,61.38
2010-09-23,91,62.0,,0.62,56.42
2010-09-24,80,62.0,,0.62,49.6
2010-09-25,45,62.0,,0.62,27.9
2010-09-26,54,62.0,,0.62,33.48
2010-09-27,91,62.0,,0.62,56.42
2010-09-28,96,62.0,,0.62,59.519999999999996
2010-09-29,96,62.0,,0.62,59.519999999999996
2010-09-30,80,62.0,,0.62,49.6
2010-10-01,69,64.0,False,0.64,44.160000000000004
2010-10-02,56,64.0,,0.64,35.84
2010-10-03,52,64.0,,0.64,33.28
2010-10-04,67,64.0,,0.64,42.88
2010-10-05,88,64.0,,0.64,56.32
2010-10-06,87,64.0,,0.64,55.68
2010-10-07,64,64.0,,0.64,40.96
2010-10-08,57,64.0,,0.64,36.480000000000004
2010-10-09,47,64.0,,0.64,30.080000000000002
2010-10-10,47,64.0,,0.64,30.080000000000002
2010-10-11,79,64.0,,0.64,50.56
2010-10-12,73,64.0,,0.64,46.72
2010-10-13,64,64.0,,0.64,40.96
2010-10-14,85,64.0,,0.64,54.4
2010-10-15,69,64.0,,0.64,44.160000000000004
2010-10-16,36,64.0,,0.64,23.04
2010-10-17,57,64.0,,0.64,36.480000000000004
2010-10-18,79,64.0,,0.64,50.56
2010-10-19,71,64.0,,0.64,45.44
2010-10-20,71,64.0,,0.64,45.44
2010-10-21,71,64.0,,0.64,45.44
2010-10-22,84,64.0,,0.64,53.76
2010-10-23,41,64.0,,0.64,26.240000000000002
2010-10-24,62,64.0,,0.64,39.68
2010-10-25,96,64.0,,0.64,61.44
2010-10-26,100,64.0,,0.64,64.0
2010-10-27,63,64.0,,0.64,40.32
2010-10-28,64,64.0,,0.64,40.96
2010-10-29,60,64.0,,0.64,38.4
2010-10-30,42,64.0,,0.64,26.88
2010-10-31,64,64.0,,0.64,40.96
2010-11-01,89,69.0,False,0.69,61.41
2010-11-02,78,69.0,,0.69,53.81999999999999
2010-11-03,86,69.0,,0.69,59.339999999999996
2010-11-04,64,69.0,,0.69,44.16
2010-11-05,66,69.0,,0.69,45.54
2010-11-06,44,69.0,,0.69,30.36
2010-11-07,54,69.0,,0.69,37.26
2010-11-08,69,69.0,,0.69,47.61
2010-11-09,83,69.0,,0.69,57.269999999999996
2010-11-10,82,69.0,,0.69,56.58
2010-11-11,81,69.0,,0.69,55.88999999999999
2010-11-12,72,69.0,,0.69,49.67999999999999
2010-11-13,36,69.0,,0.69,24.839999999999996
2010-11-14,50,69.0,,0.69,34.5
2010-11-15,80,69.0,,0.69,55.199999999999996
2010-11-16,88,69.0,,0.69,60.72
2010-11-17,79,69.0,,0.69,54.51
2010-11-18,89,69.0,,0.69,61.41
2010-11-19,72,69.0,,0.69,49.67999999999999
2010-11-20,38,69.0,,0.69,26.22
2010-11-21,59,69.0,,0.69,40.709999999999994
2010-11-22,80,69.0,,0.69,55.199999999999996
2010-11-23,77,69.0,,0.69,53.129999999999995
2010-11-24,57,69.0,,0.69,39.33
2010-11-25,44,69.0,,0.69,30.36
2010-11-26,45,69.0,,0.69,31.049999999999997
2010-11-27,43,69.0,,0.69,29.669999999999998
2010-11-28,71,69.0,,0.69,48.989999999999995
2010-11-29,79,69.0,,0.69,54.51
2010-11-30,100,69.0,,0.69,69.0
2010-12-01,84,54.0,False,0.54,45.36
2010-12-02,98,54.0,,0.54,52.92
2010-12-03,68,54.0,,0.54,36.72
2010-12-04,62,54.0,,0.54,33.480000000000004
2010-12-05,74,54.0,,0.54,39.96
2010-12-06,93,54.0,,0.54,50.220000000000006
2010-12-07,100,54.0,,0.54,54.0
2010-12-08,89,54.0,,0.54,48.06
2010-12-09,93,54.0,,0.54,50.220000000000006
2010-12-10,67,54.0,,0.54,36.18
2010-12-11,47,54.0,,0.54,25.380000000000003
2010-12-12,77,54.0,,0.54,41.580000000000005
2010-12-13,93,54.0,,0.54,50.220000000000006
2010-12-14,97,54.0,,0.54,52.38
2010-12-15,82,54.0,,0.54,44.28
2010-12-16,67,54.0,,0.54,36.18
2010-12-17,63,54.0,,0.54,34.02
2010-12-18,25,54.0,,0.54,13.5
2010-12-19,52,54.0,,0.54,28.080000000000002
2010-12-20,45,54.0,,0.54,24.3
2010-12-21,43,54.0,,0.54,23.220000000000002
2010-12-22,39,54.0,,0.54,21.060000000000002
2010-12-23,30,54.0,,0.54,16.200000000000003
2010-12-24,32,54.0,,0.54,17.28
2010-12-25,33,54.0,,0.54,17.82
2010-12-26,35,54.0,,0.54,18.900000000000002
2010-12-27,28,54.0,,0.54,15.120000000000001
2010-12-28,38,54.0,,0.54,20.520000000000003
2010-12-29,39,54.0,,0.54,21.060000000000002
2010-12-30,40,54.0,,0.54,21.6
2010-12-31,27,54.0,,0.54,14.580000000000002
2011-01-01,25,58.0,False,0.58,14.499999999999998
2011-01-02,48,58.0,,0.58,27.839999999999996
2011-01-03,75,58.0,,0.58,43.5
2011-01-04,65,58.0,,0.58,37.699999999999996
2011-01-05,70,58.0,,0.58,40.599999999999994
2011-01-06,100,58.0,,0.58,57.99999999999999
2011-01-07,64,58.0,,0.58,37.12
2011-01-08,48,58.0,,0.58,27.839999999999996
2011-01-09,56,58.0,,0.58,32.48
2011-01-10,87,58.0,,0.58,50.459999999999994
2011-01-11,67,58.0,,0.58,38.86
2011-01-12,61,58.0,,0.58,35.379999999999995
2011-01-13,68,58.0,,0.58,39.44
2011-01-14,82,58.0,,0.58,47.559999999999995
2011-01-15,41,58.0,,0.58,23.779999999999998
2011-01-16,54,58.0,,0.58,31.319999999999997
2011-01-17,65,58.0,,0.58,37.699999999999996
2011-01-18,80,58.0,,0.58,46.4
2011-01-19,78,58.0,,0.58,45.239999999999995
2011-01-20,85,58.0,,0.58,49.3
2011-01-21,69,58.0,,0.58,40.019999999999996
2011-01-22,53,58.0,,0.58,30.74
2011-01-23,60,58.0,,0.58,34.8
2011-01-24,87,58.0,,0.58,50.459999999999994
2011-01-25,99,58.0,,0.58,57.419999999999995
2011-01-26,89,58.0,,0.58,51.62
2011-01-27,71,58.0,,0.58,41.18
2011-01-28,72,58.0,,0.58,41.76
2011-01-29,73,58.0,,0.58,42.339999999999996
2011-01-30,55,58.0,,0.58,31.9
2011-01-31,95,58.0,,0.58,55.099999999999994
2011-02-01,80,68.0,False,0.68,54.400000000000006
2011-02-02,70,68.0,,0.68,47.6
2011-02-03,83,68.0,,0.68,56.440000000000005
2011-02-04,70,68.0,,0.68,47.6
2011-02-05,46,68.0,,0.68,31.28
2011-02-06,53,68.0,,0.68,36.04
2011-02-07,68,68.0,,0.68,46.24
2011-02-08,91,68.0,,0.68,61.88
2011-02-09,88,68.0,,0.68,59.84
2011-02-10,87,68.0,,0.68,59.160000000000004
2011-02-11,75,68.0,,0.68,51.00000000000001
2011-02-12,51,68.0,,0.68,34.68
2011-02-13,69,68.0,,0.68,46.92
2011-02-14,88,68.0,,0.68,59.84
2011-02-15,77,68.0,,0.68,52.36000000000001
2011-02-16,87,68.0,,0.68,59.160000000000004
2011-02-17,97,68.0,,0.68,65.96000000000001
2011-02-18,62,68.0,,0.68,42.160000000000004
2011-02-19,48,68.0,,0.68,32.64
2011-02-20,56,68.0,,0.68,38.080000000000005
2011-02-21,82,68.0,,0.68,55.760000000000005
2011-02-22,80,68.0,,0.68,54.400000000000006
2011-02-23,69,68.0,,0.68,46.92
2011-02-24,100,68.0,,0.68,68.0
2011-02-25,60,68.0,,0.68,40.800000000000004
2011-02-26,49,68.0,,0.68,33.32
2011-02-27,67,68.0,,0.68,45.56
2011-02-28,86,68.0,,0.68,58.480000000000004
2011-03-01,87,69.0,False,0.69,60.029999999999994
2011-03-02,87,69.0,,0.69,60.029999999999994
2011-03-03,86,69.0,,0.69,59.339999999999996
2011-03-04,76,69.0,,0.69,52.44
2011-03-05,60,69.0,,0.69,41.4
2011-03-06,67,69.0,,0.69,46.23
2011-03-07,83,69.0,,0.69,57.269999999999996
2011-03-08,82,69.0,,0.69,56.58
2011-03-09,73,69.0,,0.69,50.37
2011-03-10,99,69.0,,0.69,68.30999999999999
2011-03-11,81,69.0,,0.69,55.88999999999999
2011-03-12,47,69.0,,0.69,32.43
2011-03-13,70,69.0,,0.69,48.3
2011-03-14,88,69.0,,0.69,60.72
2011-03-15,68,69.0,,0.69,46.919999999999995
2011-03-16,66,69.0,,0.69,45.54
2011-03-17,85,69.0,,0.69,58.65
2011-03-18,56,69.0,,0.69,38.64
2011-03-19,56,69.0,,0.69,38.64
2011-03-20,80,69.0,,0.69,55.199999999999996
2011-03-21,79,69.0,,0.69,54.51
2011-03-22,100,69.0,,0.69,69.0
2011-03-23,94,69.0,,0.69,64.86
2011-03-24,93,69.0,,0.69,64.17
2011-03-25,62,69.0,,0.69,42.779999999999994
2011-03-26,60,69.0,,0.69,41.4
2011-03-27,76,69.0,,0.69,52.44
2011-03-28,83,69.0,,0.69,57.269999999999996
2011-03-29,76,69.0,,0.69,52.44
2011-03-30,73,69.0,,0.69,50.37
2011-03-31,92,69.0,,0.69,63.48
2011-04-01,85,68.0,False,0.68,57.800000000000004
2011-04-02,47,68.0,,0.68,31.96
2011-04-03,49,68.0,,0.68,33.32
2011-04-04,74,68.0,,0.68,50.32
2011-04-05,87,68.0,,0.68,59.160000000000004
2011-04-06,92,68.0,,0.68,62.56
2011-04-07,83,68.0,,0.68,56.440000000000005
2011-04-08,74,68.0,,0.68,50.32
2011-04-09,53,68.0,,0.68,36.04
2011-04-10,62,68.0,,0.68,42.160000000000004
2011-04-11,89,68.0,,0.68,60.52
2011-04-12,89,68.0,,0.68,60.52
2011-04-13,94,68.0,,0.68,63.92
2011-04-14,94,68.0,,0.68,63.92
2011-04-15,78,68.0,,0.68,53.040000000000006
2011-04-16,42,68.0,,0.68,28.560000000000002
2011-04-17,65,68.0,,0.68,44.2
2011-04-18,85,68.0,,0.68,57.800000000000004
2011-04-19,84,68.0,,0.68,57.120000000000005
2011-04-20,78,68.0,,0.68,53.040000000000006
2011-04-21,83,68.0,,0.68,56.440000000000005
2011-04-22,67,68.0,,0.68,45.56
2011-04-23,54,68.0,,0.68,36.720000000000006
2011-04-24,67,68.0,,0.68,45.56
2011-04-25,90,68.0,,0.68,61.2
2011-04-26,88,68.0,,0.68,59.84
2011-04-27,100,68.0,,0.68,68.0
2011-04-28,82,68.0,,0.68,55.760000000000005
2011-04-29,84,68.0,,0.68,57.120000000000005
2011-04-30,57,68.0,,0.68,38.760000000000005
2011-05-01,48,68.0,False,0.68,32.64
2011-05-02,92,68.0,,0.68,62.56
2011-05-03,71,68.0,,0.68,48.28
2011-05-04,100,68.0,,0.68,68.0
2011-05-05,82,68.0,,0.68,55.760000000000005
2011-05-06,68,68.0,,0.68,46.24
2011-05-07,36,68.0,,0.68,24.48
2011-05-08,49,68.0,,0.68,33.32
2011-05-09,79,68.0,,0.68,53.720000000000006
2011-05-10,83,68.0,,0.68,56.440000000000005
2011-05-11,84,68.0,,0.68,57.120000000000005
2011-05-12,70,68.0,,0.68,47.6
2011-05-13,52,68.0,,0.68,35.36
2011-05-14,48,68.0,,0.68,32.64
2011-05-15,57,68.0,,0.68,38.760000000000005
2011-05-16,56,68.0,,0.68,38.080000000000005
2011-05-17,71,68.0,,0.68,48.28
2011-05-18,73,68.0,,0.68,49.64
2011-05-19,77,68.0,,0.68,52.36000000000001
2011-05-20,77,68.0,,0.68,52.36000000000001
2011-05-21,41,68.0,,0.68,27.880000000000003
2011-05-22,60,68.0,,0.68,40.800000000000004
2011-05-23,78,68.0,,0.68,53.040000000000006
2011-05-24,67,68.0,,0.68,45.56
2011-05-25,63,68.0,,0.68,42.84
2011-05-26,60,68.0,,0.68,40.800000000000004
2011-05-27,50,68.0,,0.68,34.0
2011-05-28,34,68.0,,0.68,23.12
2011-05-29,42,68.0,,0.68,28.560000000000002
2011-05-30,62,68.0,,0.68,42.160000000000004
2011-05-31,66,68.0,,0.68,44.88
2011-06-01,80,46.0,False,0.46,36.800000000000004
2011-06-02,63,46.0,,0.46,28.98
2011-06-03,66,46.0,,0.46,30.360000000000003
2011-06-04,36,46.0,,0.46,16.560000000000002
2011-06-05,55,46.0,,0.46,25.3
2011-06-06,100,46.0,,0.46,46.0
2011-06-07,72,46.0,,0.46,33.120000000000005
2011-06-08,72,46.0,,0.46,33.120000000000005
2011-06-09,71,46.0,,0.46,32.660000000000004
2011-06-10,62,46.0,,0.46,28.52
2011-06-11,53,46.0,,0.46,24.380000000000003
2011-06-12,50,46.0,,0.46,23.0
2011-06-13,63,46.0,,0.46,28.98
2011-06-14,70,46.0,,0.46,32.2
2011-06-15,43,46.0,,0.46,19.78
2011-06-16,56,46.0,,0.46,25.76
2011-06-17,47,46.0,,0.46,21.62
2011-06-18,27,46.0,,0.46,12.42
2011-06-19,37,46.0,,0.46,17.02
2011-06-20,51,46.0,,0.46,23.46
2011-06-21,53,46.0,,0.46,24.380000000000003
2011-06-22,66,46.0,,0.46,30.360000000000003
2011-06-23,63,46.0,,0.46,28.98
2011-06-24,51,46.0,,0.46,23.46
2011-06-25,47,46.0,,0.46,21.62
2011-06-26,49,46.0,,0.46,22.540000000000003
2011-06-27,56,46.0,,0.46,25.76
2011-06-28,45,46.0,,0.46,20.7
2011-06-29,52,46.0,,0.46,23.92
2011-06-30,61,46.0,,0.46,28.060000000000002
2011-07-01,61,41.0,False,0.41,25.009999999999998
2011-07-02,44,41.0,,0.41,18.04
2011-07-03,43,41.0,,0.41,17.63
2011-07-04,43,41.0,,0.41,17.63
2011-07-05,67,41.0,,0.41,27.47
2011-07-06,67,41.0,,0.41,27.47
2011-07-07,78,41.0,,0.41,31.979999999999997
2011-07-08,63,41.0,,0.41,25.83
2011-07-09,60,41.0,,0.41,24.599999999999998
2011-07-10,82,41.0,,0.41,33.62
2011-07-11,85,41.0,,0.41,34.85
2011-07-12,94,41.0,,0.41,38.54
2011-07-13,100,41.0,,0.41,41.0
2011-07-14,80,41.0,,0.41,32.8
2011-07-15,60,41.0,,0.41,24.599999999999998
2011-07-16,53,41.0,,0.41,21.73
2011-07-17,67,41.0,,0.41,27.47
2011-07-18,84,41.0,,0.41,34.44
2011-07-19,80,41.0,,0.41,32.8
2011-07-20,81,41.0,,0.41,33.21
2011-07-21,70,41.0,,0.41,28.7
2011-07-22,70,41.0,,0.41,28.7
2011-07-23,54,41.0,,0.41,22.139999999999997
2011-07-24,63,41.0,,0.41,25.83
2011-07-25,71,41.0,,0.41,29.11
2011-07-26,68,41.0,,0.41,27.88
2011-07-27,76,41.0,,0.41,31.159999999999997
2011-07-28,60,41.0,,0.41,24.599999999999998
2011-07-29,61,41.0,,0.41,25.009999999999998
2011-07-30,61,41.0,,0.41,25.009999999999998
2011-07-31,59,41.0,,0.41,24.189999999999998
2011-08-01,81,46.0,False,0.46,37.260000000000005
2011-08-02,68,46.0,,0.46,31.28
2011-08-03,80,46.0,,0.46,36.800000000000004
2011-08-04,85,46.0,,0.46,39.1
2011-08-05,62,46.0,,0.46,28.52
2011-08-06,49,46.0,,0.46,22.540000000000003
2011-08-07,73,46.0,,0.46,33.58
2011-08-08,82,46.0,,0.46,37.72
2011-08-09,87,46.0,,0.46,40.02
2011-08-10,88,46.0,,0.46,40.480000000000004
2011-08-11,78,46.0,,0.46,35.88
2011-08-12,58,46.0,,0.46,26.68
2011-08-13,52,46.0,,0.46,23.92
2011-08-14,50,46.0,,0.46,23.0
2011-08-15,62,46.0,,0.46,28.52
2011-08-16,70,46.0,,0.46,32.2
2011-08-17,85,46.0,,0.46,39.1
2011-08-18,75,46.0,,0.46,34.5
2011-08-19,78,46.0,,0.46,35.88
2011-08-20,54,46.0,,0.46,24.84
