date,war_unscaled,war_monthly,isPartial,scale,war
2019-05-09,92,52.0,,0.52,47.84
2019-05-10,89,52.0,,0.52,46.28
2019-05-11,60,52.0,,0.52,31.200000000000003
2019-05-12,67,52.0,,0.52,34.84
2019-05-13,90,52.0,,0.52,46.800000000000004
2019-05-14,92,52.0,,0.52,47.84
2019-05-15,87,52.0,,0.52,45.24
2019-05-16,90,52.0,,0.52,46.800000000000004
2019-05-17,83,52.0,,0.52,43.160000000000004
2019-05-18,66,52.0,,0.52,34.32
2019-05-19,67,52.0,,0.52,34.84
2019-05-20,83,52.0,,0.52,43.160000000000004
2019-05-21,80,52.0,,0.52,41.6
2019-05-22,78,52.0,,0.52,40.56
2019-05-23,79,52.0,,0.52,41.08
2019-05-24,71,52.0,,0.52,36.92
2019-05-25,63,52.0,,0.52,32.76
2019-05-26,68,52.0,,0.52,35.36
2019-05-27,79,52.0,,0.52,41.08
2019-05-28,76,52.0,,0.52,39.52
2019-05-29,68,52.0,,0.52,35.36
2019-05-30,67,52.0,,0.52,34.84
2019-05-31,64,52.0,,0.52,33.28
2019-06-01,75,34.0,False,0.34,25.500000000000004
2019-06-02,83,34.0,,0.34,28.220000000000002
2019-06-03,91,34.0,,0.34,30.94
2019-06-04,87,34.0,,0.34,29.580000000000002
2019-06-05,84,34.0,,0.34,28.560000000000002
2019-06-06,100,34.0,,0.34,34.0
2019-06-07,83,34.0,,0.34,28.220000000000002
2019-06-08,74,34.0,,0.34,25.16
2019-06-09,79,34.0,,0.34,26.860000000000003
2019-06-10,76,34.0,,0.34,25.840000000000003
2019-06-11,73,34.0,,0.34,24.82
2019-06-12,70,34.0,,0.34,23.8
2019-06-13,65,34.0,,0.34,22.1
2019-06-14,67,34.0,,0.34,22.78
2019-06-15,71,34.0,,0.34,24.14
2019-06-16,75,34.0,,0.34,25.500000000000004
2019-06-17,64,34.0,,0.34,21.76
2019-06-18,67,34.0,,0.34,22.78
2019-06-19,63,34.0,,0.34,21.42
2019-06-20,73,34.0,,0.34,24.82
2019-06-21,74,34.0,,0.34,25.16
2019-06-22,72,34.0,,0.34,24.48
2019-06-23,76,34.0,,0.34,25.840000000000003
2019-06-24,66,34.0,,0.34,22.44
2019-06-25,61,34.0,,0.34,20.740000000000002
2019-06-26,67,34.0,,0.34,22.78
2019-06-27,61,34.0,,0.34,20.740000000000002
2019-06-28,61,34.0,,0.34,20.740000000000002
2019-06-29,65,34.0,,0.34,22.1
2019-06-30,75,34.0,,0.34,25.500000000000004
2019-07-01,68,27.0,False,0.27,18.36
2019-07-02,72,27.0,,0.27,19.44
2019-07-03,74,27.0,,0.27,19.98
2019-07-04,88,27.0,,0.27,23.76
2019-07-05,100,27.0,,0.27,27.0
2019-07-06,83,27.0,,0.27,22.41
2019-07-07,81,27.0,,0.27,21.87
2019-07-08,69,27.0,,0.27,18.630000000000003
2019-07-09,67,27.0,,0.27,18.09
2019-07-10,71,27.0,,0.27,19.17
2019-07-11,68,27.0,,0.27,18.36
2019-07-12,61,27.0,,0.27,16.470000000000002
2019-07-13,74,27.0,,0.27,19.98
2019-07-14,79,27.0,,0.27,21.330000000000002
2019-07-15,67,27.0,,0.27,18.09
2019-07-16,62,27.0,,0.27,16.740000000000002
2019-07-17,65,27.0,,0.27,17.55
2019-07-18,64,27.0,,0.27,17.28
2019-07-19,65,27.0,,0.27,17.55
2019-07-20,72,27.0,,0.27,19.44
2019-07-21,77,27.0,,0.27,20.790000000000003
2019-07-22,63,27.0,,0.27,17.01
2019-07-23,64,27.0,,0.27,17.28
2019-07-24,64,27.0,,0.27,17.28
2019-07-25,62,27.0,,0.27,16.740000000000002
2019-07-26,63,27.0,,0.27,17.01
2019-07-27,72,27.0,,0.27,19.44
2019-07-28,73,27.0,,0.27,19.71
2019-07-29,65,27.0,,0.27,17.55
2019-07-30,59,27.0,,0.27,15.930000000000001
2019-07-31,64,27.0,,0.27,17.28
2019-08-01,72,28.0,False,0.28,20.160000000000004
2019-08-02,74,28.0,,0.28,20.720000000000002
2019-08-03,85,28.0,,0.28,23.8
2019-08-04,86,28.0,,0.28,24.080000000000002
2019-08-05,73,28.0,,0.28,20.44
2019-08-06,78,28.0,,0.28,21.840000000000003
2019-08-07,75,28.0,,0.28,21.000000000000004
2019-08-08,74,28.0,,0.28,20.720000000000002
2019-08-09,72,28.0,,0.28,20.160000000000004
2019-08-10,83,28.0,,0.28,23.240000000000002
2019-08-11,87,28.0,,0.28,24.360000000000003
2019-08-12,78,28.0,,0.28,21.840000000000003
2019-08-13,82,28.0,,0.28,22.96
2019-08-14,76,28.0,,0.28,21.28
2019-08-15,75,28.0,,0.28,21.000000000000004
2019-08-16,79,28.0,,0.28,22.12
2019-08-17,85,28.0,,0.28,23.8
2019-08-18,92,28.0,,0.28,25.76
2019-08-19,86,28.0,,0.28,24.080000000000002
2019-08-20,83,28.0,,0.28,23.240000000000002
2019-08-21,83,28.0,,0.28,23.240000000000002
2019-08-22,87,28.0,,0.28,24.360000000000003
2019-08-23,83,28.0,,0.28,23.240000000000002
2019-08-24,83,28.0,,0.28,23.240000000000002
2019-08-25,95,28.0,,0.28,26.6
2019-08-26,89,28.0,,0.28,24.92
2019-08-27,88,28.0,,0.28,24.64
2019-08-28,92,28.0,,0.28,25.76
2019-08-29,100,28.0,,0.28,28.000000000000004
2019-08-30,95,28.0,,0.28,26.6
2019-08-31,90,28.0,,0.28,25.200000000000003
2019-09-01,87,34.0,False,0.34,29.580000000000002
2019-09-02,82,34.0,,0.34,27.880000000000003
2019-09-03,84,34.0,,0.34,28.560000000000002
2019-09-04,84,34.0,,0.34,28.560000000000002
2019-09-05,91,34.0,,0.34,30.94
2019-09-06,87,34.0,,0.34,29.580000000000002
2019-09-07,79,34.0,,0.34,26.860000000000003
2019-09-08,84,34.0,,0.34,28.560000000000002
2019-09-09,86,34.0,,0.34,29.240000000000002
2019-09-10,85,34.0,,0.34,28.900000000000002
2019-09-11,90,34.0,,0.34,30.6
2019-09-12,92,34.0,,0.34,31.28
2019-09-13,85,34.0,,0.34,28.900000000000002
2019-09-14,75,34.0,,0.34,25.500000000000004
2019-09-15,77,34.0,,0.34,26.180000000000003
2019-09-16,94,34.0,,0.34,31.96
2019-09-17,95,34.0,,0.34,32.300000000000004
2019-09-18,92,34.0,,0.34,31.28
2019-09-19,97,34.0,,0.34,32.980000000000004
2019-09-20,87,34.0,,0.34,29.580000000000002
2019-09-21,74,34.0,,0.34,25.16
2019-09-22,82,34.0,,0.34,27.880000000000003
2019-09-23,89,34.0,,0.34,30.26
2019-09-24,94,34.0,,0.34,31.96
2019-09-25,92,34.0,,0.34,31.28
2019-09-26,90,34.0,,0.34,30.6
2019-09-27,86,34.0,,0.34,29.240000000000002
2019-09-28,73,34.0,,0.34,24.82
2019-09-29,80,34.0,,0.34,27.200000000000003
2019-09-30,100,34.0,,0.34,34.0
2019-10-01,91,37.0,False,0.37,33.67
2019-10-02,94,37.0,,0.37,34.78
2019-10-03,96,37.0,,0.37,35.519999999999996
2019-10-04,90,37.0,,0.37,33.3
2019-10-05,73,37.0,,0.37,27.009999999999998
2019-10-06,81,37.0,,0.37,29.97
2019-10-07,88,37.0,,0.37,32.56
2019-10-08,90,37.0,,0.37,33.3
2019-10-09,92,37.0,,0.37,34.04
2019-10-10,92,37.0,,0.37,34.04
2019-10-11,85,37.0,,0.37,31.45
2019-10-12,72,37.0,,0.37,26.64
2019-10-13,79,37.0,,0.37,29.23
2019-10-14,86,37.0,,0.37,31.82
2019-10-15,88,37.0,,0.37,32.56
2019-10-16,87,37.0,,0.37,32.19
2019-10-17,88,37.0,,0.37,32.56
2019-10-18,86,37.0,,0.37,31.82
2019-10-19,74,37.0,,0.37,27.38
2019-10-20,75,37.0,,0.37,27.75
2019-10-21,92,37.0,,0.37,34.04
2019-10-22,95,37.0,,0.37,35.15
2019-10-23,92,37.0,,0.37,34.04
2019-10-24,100,37.0,,0.37,37.0
2019-10-25,99,37.0,,0.37,36.63
2019-10-26,79,37.0,,0.37,29.23
2019-10-27,82,37.0,,0.37,30.34
2019-10-28,94,37.0,,0.37,34.78
2019-10-29,98,37.0,,0.37,36.26
2019-10-30,93,37.0,,0.37,34.41
2019-10-31,91,37.0,,0.37,33.67
2019-11-01,81,38.0,False,0.38,30.78
2019-11-02,71,38.0,,0.38,26.98
2019-11-03,72,38.0,,0.38,27.36
2019-11-04,85,38.0,,0.38,32.3
2019-11-05,84,38.0,,0.38,31.92
2019-11-06,87,38.0,,0.38,33.06
2019-11-07,92,38.0,,0.38,34.96
2019-11-08,86,38.0,,0.38,32.68
2019-11-09,68,38.0,,0.38,25.84
2019-11-10,72,38.0,,0.38,27.36
2019-11-11,100,38.0,,0.38,38.0
2019-11-12,92,38.0,,0.38,34.96
2019-11-13,92,38.0,,0.38,34.96
2019-11-14,90,38.0,,0.38,34.2
2019-11-15,82,38.0,,0.38,31.16
2019-11-16,65,38.0,,0.38,24.7
2019-11-17,72,38.0,,0.38,27.36
2019-11-18,92,38.0,,0.38,34.96
2019-11-19,94,38.0,,0.38,35.72
2019-11-20,90,38.0,,0.38,34.2
2019-11-21,90,38.0,,0.38,34.2
2019-11-22,81,38.0,,0.38,30.78
2019-11-23,65,38.0,,0.38,24.7
2019-11-24,70,38.0,,0.38,26.6
2019-11-25,75,38.0,,0.38,28.5
2019-11-26,72,38.0,,0.38,27.36
2019-11-27,61,38.0,,0.38,23.18
2019-11-28,61,38.0,,0.38,23.18
2019-11-29,62,38.0,,0.38,23.56
2019-11-30,78,38.0,,0.38,29.64
2019-12-01,84,35.0,False,0.35,29.4
2019-12-02,86,35.0,,0.35,30.099999999999998
2019-12-03,91,35.0,,0.35,31.849999999999998
2019-12-04,96,35.0,,0.35,33.599999999999994
2019-12-05,96,35.0,,0.35,33.599999999999994
2019-12-06,91,35.0,,0.35,31.849999999999998
2019-12-07,72,35.0,,0.35,25.2
2019-12-08,72,35.0,,0.35,25.2
2019-12-09,97,35.0,,0.35,33.949999999999996
2019-12-10,100,35.0,,0.35,35.0
2019-12-11,98,35.0,,0.35,34.3
2019-12-12,99,35.0,,0.35,34.65
2019-12-13,93,35.0,,0.35,32.55
2019-12-14,70,35.0,,0.35,24.5
2019-12-15,74,35.0,,0.35,25.9
2019-12-16,93,35.0,,0.35,32.55
2019-12-17,93,35.0,,0.35,32.55
2019-12-18,87,35.0,,0.35,30.45
2019-12-19,88,35.0,,0.35,30.799999999999997
2019-12-20,71,35.0,,0.35,24.849999999999998
2019-12-21,60,35.0,,0.35,21.0
2019-12-22,60,35.0,,0.35,21.0
2019-12-23,55,35.0,,0.35,19.25
2019-12-24,64,35.0,,0.35,22.4
2019-12-25,76,35.0,,0.35,26.599999999999998
2019-12-26,64,35.0,,0.35,22.4
2019-12-27,66,35.0,,0.35,23.099999999999998
2019-12-28,68,35.0,,0.35,23.799999999999997
2019-12-29,68,35.0,,0.35,23.799999999999997
2019-12-30,62,35.0,,0.35,21.7
2019-12-31,64,35.0,,0.35,22.4
2020-01-01,18,53.0,False,0.53,9.540000000000001
2020-01-02,17,53.0,,0.53,9.01
2020-01-03,97,53.0,,0.53,51.410000000000004
2020-01-04,100,53.0,,0.53,53.0
2020-01-05,58,53.0,,0.53,30.740000000000002
2020-01-06,46,53.0,,0.53,24.380000000000003
2020-01-07,39,53.0,,0.53,20.67
2020-01-08,63,53.0,,0.53,33.39
2020-01-09,34,53.0,,0.53,18.02
2020-01-10,30,53.0,,0.53,15.9
2020-01-11,22,53.0,,0.53,11.66
2020-01-12,22,53.0,,0.53,11.66
2020-01-13,25,53.0,,0.53,13.25
2020-01-14,23,53.0,,0.53,12.190000000000001
2020-01-15,25,53.0,,0.53,13.25
2020-01-16,24,53.0,,0.53,12.72
2020-01-17,22,53.0,,0.53,11.66
2020-01-18,17,53.0,,0.53,9.01
2020-01-19,20,53.0,,0.53,10.600000000000001
2020-01-20,19,53.0,,0.53,10.07
2020-01-21,23,53.0,,0.53,12.190000000000001
2020-01-22,24,53.0,,0.53,12.72
2020-01-23,24,53.0,,0.53,12.72
2020-01-24,23,53.0,,0.53,12.190000000000001
2020-01-25,18,53.0,,0.53,9.540000000000001
2020-01-26,18,53.0,,0.53,9.540000000000001
2020-01-27,22,53.0,,0.53,11.66
2020-01-28,24,53.0,,0.53,12.72
2020-01-29,24,53.0,,0.53,12.72
2020-01-30,24,53.0,,0.53,12.72
2020-01-31,23,53.0,,0.53,12.190000000000001
2020-02-01,62,38.0,False,0.38,23.56
2020-02-02,71,38.0,,0.38,26.98
2020-02-03,80,38.0,,0.38,30.4
2020-02-04,87,38.0,,0.38,33.06
2020-02-05,88,38.0,,0.38,33.44
2020-02-06,92,38.0,,0.38,34.96
2020-02-07,87,38.0,,0.38,33.06
2020-02-08,67,38.0,,0.38,25.46
2020-02-09,76,38.0,,0.38,28.88
2020-02-10,92,38.0,,0.38,34.96
2020-02-11,94,38.0,,0.38,35.72
2020-02-12,94,38.0,,0.38,35.72
2020-02-13,100,38.0,,0.38,38.0
2020-02-14,87,38.0,,0.38,33.06
2020-02-15,70,38.0,,0.38,26.6
2020-02-16,78,38.0,,0.38,29.64
2020-02-17,79,38.0,,0.38,30.02
2020-02-18,92,38.0,,0.38,34.96
2020-02-19,97,38.0,,0.38,36.86
2020-02-20,98,38.0,,0.38,37.24
2020-02-21,88,38.0,,0.38,33.44
2020-02-22,71,38.0,,0.38,26.98
2020-02-23,79,38.0,,0.38,30.02
2020-02-24,99,38.0,,0.38,37.62
2020-02-25,94,38.0,,0.38,35.72
2020-02-26,92,38.0,,0.38,34.96
2020-02-27,98,38.0,,0.38,37.24
2020-02-28,92,38.0,,0.38,34.96
2020-02-29,67,38.0,,0.38,25.46
2020-03-01,71,39.0,False,0.39,27.69
2020-03-02,90,39.0,,0.39,35.1
2020-03-03,92,39.0,,0.39,35.88
2020-03-04,87,39.0,,0.39,33.93
2020-03-05,90,39.0,,0.39,35.1
2020-03-06,89,39.0,,0.39,34.71
2020-03-07,62,39.0,,0.39,24.18
2020-03-08,68,39.0,,0.39,26.52
2020-03-09,89,39.0,,0.39,34.71
2020-03-10,91,39.0,,0.39,35.49
2020-03-11,82,39.0,,0.39,31.98
2020-03-12,79,39.0,,0.39,30.810000000000002
2020-03-13,70,39.0,,0.39,27.3
2020-03-14,67,39.0,,0.39,26.130000000000003
2020-03-15,69,39.0,,0.39,26.91
2020-03-16,71,39.0,,0.39,27.69
2020-03-17,71,39.0,,0.39,27.69
2020-03-18,81,39.0,,0.39,31.59
2020-03-19,78,39.0,,0.39,30.42
2020-03-20,80,39.0,,0.39,31.200000000000003
2020-03-21,69,39.0,,0.39,26.91
2020-03-22,82,39.0,,0.39,31.98
2020-03-23,89,39.0,,0.39,34.71
2020-03-24,87,39.0,,0.39,33.93
2020-03-25,85,39.0,,0.39,33.15
2020-03-26,87,39.0,,0.39,33.93
2020-03-27,87,39.0,,0.39,33.93
2020-03-28,84,39.0,,0.39,32.76
2020-03-29,90,39.0,,0.39,35.1
2020-03-30,100,39.0,,0.39,39.0
2020-03-31,96,39.0,,0.39,37.44
2020-04-01,89,45.0,False,0.45,40.050000000000004
2020-04-02,93,45.0,,0.45,41.85
2020-04-03,85,45.0,,0.45,38.25
2020-04-04,75,45.0,,0.45,33.75
2020-04-05,86,45.0,,0.45,38.7
2020-04-06,88,45.0,,0.45,39.6
2020-04-07,85,45.0,,0.45,38.25
2020-04-08,83,45.0,,0.45,37.35
2020-04-09,83,45.0,,0.45,37.35
2020-04-10,76,45.0,,0.45,34.2
2020-04-11,71,45.0,,0.45,31.95
2020-04-12,78,45.0,,0.45,35.1
2020-04-13,85,45.0,,0.45,38.25
2020-04-14,88,45.0,,0.45,39.6
2020-04-15,80,45.0,,0.45,36.0
2020-04-16,87,45.0,,0.45,39.15
2020-04-17,82,45.0,,0.45,36.9
2020-04-18,78,45.0,,0.45,35.1
2020-04-19,83,45.0,,0.45,37.35
2020-04-20,94,45.0,,0.45,42.300000000000004
2020-04-21,89,45.0,,0.45,40.050000000000004
2020-04-22,91,45.0,,0.45,40.95
2020-04-23,88,45.0,,0.45,39.6
2020-04-24,87,45.0,,0.45,39.15
2020-04-25,74,45.0,,0.45,33.300000000000004
2020-04-26,79,45.0,,0.45,35.550000000000004
2020-04-27,95,45.0,,0.45,42.75
2020-04-28,93,45.0,,0.45,41.85
2020-04-29,100,45.0,,0.45,45.0
2020-04-30,98,45.0,,0.45,44.1
2020-05-01,88,46.0,False,0.46,40.480000000000004
2020-05-02,76,46.0,,0.46,34.96
2020-05-03,78,46.0,,0.46,35.88
2020-05-04,90,46.0,,0.46,41.4
2020-05-05,100,46.0,,0.46,46.0
2020-05-06,94,46.0,,0.46,43.24
2020-05-07,91,46.0,,0.46,41.86
2020-05-08,89,46.0,,0.46,40.940000000000005
2020-05-09,76,46.0,,0.46,34.96
2020-05-10,73,46.0,,0.46,33.58
2020-05-11,86,46.0,,0.46,39.56
2020-05-12,88,46.0,,0.46,40.480000000000004
2020-05-13,86,46.0,,0.46,39.56
2020-05-14,92,46.0,,0.46,42.32
2020-05-15,90,46.0,,0.46,41.4
2020-05-16,71,46.0,,0.46,32.660000000000004
2020-05-17,70,46.0,,0.46,32.2
2020-05-18,80,46.0,,0.46,36.800000000000004
2020-05-19,75,46.0,,0.46,34.5
2020-05-20,82,46.0,,0.46,37.72
2020-05-21,79,46.0,,0.46,36.34
2020-05-22,71,46.0,,0.46,32.660000000000004
2020-05-23,68,46.0,,0.46,31.28
2020-05-24,78,46.0,,0.46,35.88
2020-05-25,90,46.0,,0.46,41.4
2020-05-26,77,46.0,,0.46,35.42
2020-05-27,75,46.0,,0.46,34.5
2020-05-28,77,46.0,,0.46,35.42
2020-05-29,70,46.0,,0.46,32.2
2020-05-30,66,46.0,,0.46,30.360000000000003
2020-05-31,73,46.0,,0.46,33.58
2020-06-01,93,35.0,False,0.35,32.55
2020-06-02,100,35.0,,0.35,35.0
2020-06-03,95,35.0,,0.35,33.25
2020-06-04,91,35.0,,0.35,31.849999999999998
2020-06-05,86,35.0,,0.35,30.099999999999998
2020-06-06,85,35.0,,0.35,29.749999999999996
2020-06-07,86,35.0,,0.35,30.099999999999998
2020-06-08,79,35.0,,0.35,27.65
2020-06-09,78,35.0,,0.35,27.299999999999997
2020-06-10,78,35.0,,0.35,27.299999999999997
2020-06-11,87,35.0,,0.35,30.45
2020-06-12,85,35.0,,0.35,29.749999999999996
2020-06-13,89,35.0,,0.35,31.15
2020-06-14,89,35.0,,0.35,31.15
2020-06-15,75,35.0,,0.35,26.25
2020-06-16,77,35.0,,0.35,26.95
2020-06-17,81,35.0,,0.35,28.349999999999998
2020-06-18,75,35.0,,0.35,26.25
2020-06-19,82,35.0,,0.35,28.7
2020-06-20,84,35.0,,0.35,29.4
2020-06-21,89,35.0,,0.35,31.15
2020-06-22,74,35.0,,0.35,25.9
2020-06-23,69,35.0,,0.35,24.15
2020-06-24,69,35.0,,0.35,24.15
2020-06-25,72,35.0,,0.35,25.2
2020-06-26,74,35.0,,0.35,25.9
2020-06-27,78,35.0,,0.35,27.299999999999997
2020-06-28,94,35.0,,0.35,32.9
2020-06-29,75,35.0,,0.35,26.25
2020-06-30,69,35.0,,0.35,24.15
2020-07-01,65,29.0,False,0.29,18.849999999999998
2020-07-02,64,29.0,,0.29,18.56
2020-07-03,69,29.0,,0.29,20.009999999999998
2020-07-04,100,29.0,,0.29,28.999999999999996
2020-07-05,93,29.0,,0.29,26.97
2020-07-06,72,29.0,,0.29,20.88
2020-07-07,64,29.0,,0.29,18.56
2020-07-08,65,29.0,,0.29,18.849999999999998
2020-07-09,61,29.0,,0.29,17.689999999999998
2020-07-10,62,29.0,,0.29,17.98
2020-07-11,70,29.0,,0.29,20.299999999999997
2020-07-12,75,29.0,,0.29,21.75
2020-07-13,63,29.0,,0.29,18.27
2020-07-14,57,29.0,,0.29,16.529999999999998
2020-07-15,60,29.0,,0.29,17.4
2020-07-16,60,29.0,,0.29,17.4
2020-07-17,59,29.0,,0.29,17.11
2020-07-18,69,29.0,,0.29,20.009999999999998
2020-07-19,76,29.0,,0.29,22.04
2020-07-20,64,29.0,,0.29,18.56
2020-07-21,62,29.0,,0.29,17.98
2020-07-22,63,29.0,,0.29,18.27
2020-07-23,61,29.0,,0.29,17.689999999999998
2020-07-24,59,29.0,,0.29,17.11
2020-07-25,63,29.0,,0.29,18.27
2020-07-26,72,29.0,,0.29,20.88
2020-07-27,62,29.0,,0.29,17.98
2020-07-28,61,29.0,,0.29,17.689999999999998
2020-07-29,60,29.0,,0.29,17.4
2020-07-30,57,29.0,,0.29,16.529999999999998
2020-07-31,61,29.0,,0.29,17.689999999999998
2020-08-01,59,32.0,False,0.32,18.88
2020-08-02,62,32.0,,0.32,19.84
2020-08-03,51,32.0,,0.32,16.32
2020-08-04,51,32.0,,0.32,16.32
2020-08-05,49,32.0,,0.32,15.68
2020-08-06,48,32.0,,0.32,15.36
2020-08-07,49,32.0,,0.32,15.68
2020-08-08,55,32.0,,0.32,17.6
2020-08-09,57,32.0,,0.32,18.240000000000002
2020-08-10,52,32.0,,0.32,16.64
2020-08-11,56,32.0,,0.32,17.92
2020-08-12,51,32.0,,0.32,16.32
2020-08-13,55,32.0,,0.32,17.6
2020-08-14,56,32.0,,0.32,17.92
2020-08-15,61,32.0,,0.32,19.52
2020-08-16,63,32.0,,0.32,20.16
2020-08-17,51,32.0,,0.32,16.32
2020-08-18,53,32.0,,0.32,16.96
2020-08-19,55,32.0,,0.32,17.6
2020-08-20,66,32.0,,0.32,21.12
2020-08-21,63,32.0,,0.32,20.16
2020-08-22,59,32.0,,0.32,18.88
2020-08-23,63,32.0,,0.32,20.16
2020-08-24,57,32.0,,0.32,18.240000000000002
2020-08-25,62,32.0,,0.32,19.84
2020-08-26,100,32.0,,0.32,32.0
2020-08-27,81,32.0,,0.32,25.92
2020-08-28,74,32.0,,0.32,23.68
2020-08-29,68,32.0,,0.32,21.76
2020-08-30,74,32.0,,0.32,23.68
2020-08-31,66,32.0,,0.32,21.12
2020-09-01,67,40.0,False,0.4,26.8
2020-09-02,64,40.0,,0.4,25.6
2020-09-03,61,40.0,,0.4,24.400000000000002
2020-09-04,73,40.0,,0.4,29.200000000000003
2020-09-05,66,40.0,,0.4,26.400000000000002
2020-09-06,65,40.0,,0.4,26.0
2020-09-07,65,40.0,,0.4,26.0
2020-09-08,67,40.0,,0.4,26.8
2020-09-09,84,40.0,,0.4,33.6
2020-09-10,75,40.0,,0.4,30.0
2020-09-11,72,40.0,,0.4,28.8
2020-09-12,64,40.0,,0.4,25.6
2020-09-13,62,40.0,,0.4,24.8
2020-09-14,69,40.0,,0.4,27.6
2020-09-15,66,40.0,,0.4,26.400000000000002
2020-09-16,74,40.0,,0.4,29.6
2020-09-17,88,40.0,,0.4,35.2
2020-09-18,100,40.0,,0.4,40.0
2020-09-19,79,40.0,,0.4,31.6
2020-09-20,74,40.0,,0.4,29.6
2020-09-21,74,40.0,,0.4,29.6
2020-09-22,72,40.0,,0.4,28.8
2020-09-23,73,40.0,,0.4,29.200000000000003
2020-09-24,75,40.0,,0.4,30.0
2020-09-25,68,40.0,,0.4,27.200000000000003
2020-09-26,59,40.0,,0.4,23.6
2020-09-27,63,40.0,,0.4,25.200000000000003
2020-09-28,68,40.0,,0.4,27.200000000000003
2020-09-29,70,40.0,,0.4,28.0
2020-09-30,76,40.0,,0.4,30.400000000000002
2020-10-01,78,39.0,False,0.39,30.42
2020-10-02,75,39.0,,0.39,29.25
2020-10-03,65,39.0,,0.39,25.35
2020-10-04,68,39.0,,0.39,26.52
2020-10-05,76,39.0,,0.39,29.64
2020-10-06,78,39.0,,0.39,30.42
2020-10-07,79,39.0,,0.39,30.810000000000002
2020-10-08,90,39.0,,0.39,35.1
2020-10-09,78,39.0,,0.39,30.42
2020-10-10,75,39.0,,0.39,29.25
2020-10-11,76,39.0,,0.39,29.64
2020-10-12,74,39.0,,0.39,28.86
2020-10-13,71,39.0,,0.39,27.69
2020-10-14,74,39.0,,0.39,28.86
2020-10-15,100,39.0,,0.39,39.0
2020-10-16,89,39.0,,0.39,34.71
2020-10-17,92,39.0,,0.39,35.88
2020-10-18,90,39.0,,0.39,35.1
2020-10-19,86,39.0,,0.39,33.54
2020-10-20,77,39.0,,0.39,30.03
2020-10-21,71,39.0,,0.39,27.69
2020-10-22,67,39.0,,0.39,26.130000000000003
2020-10-23,66,39.0,,0.39,25.740000000000002
2020-10-24,61,39.0,,0.39,23.79
2020-10-25,64,39.0,,0.39,24.96
2020-10-26,68,39.0,,0.39,26.52
2020-10-27,68,39.0,,0.39,26.52
2020-10-28,71,39.0,,0.39,27.69
2020-10-29,68,39.0,,0.39,26.52
2020-10-30,70,39.0,,0.39,27.3
2020-10-31,62,39.0,,0.39,24.18
2020-11-01,35,58.0,True,0.58,20.299999999999997
2020-11-02,35,58.0,,0.58,20.299999999999997
2020-11-03,39,58.0,,0.58,22.619999999999997
2020-11-04,27,58.0,,0.58,15.659999999999998
2020-11-05,32,58.0,,0.58,18.56
2020-11-06,39,58.0,,0.58,22.619999999999997
2020-11-07,37,58.0,,0.58,21.459999999999997
2020-11-08,39,58.0,,0.58,22.619999999999997
2020-11-09,45,58.0,,0.58,26.099999999999998
2020-11-10,47,58.0,,0.58,27.259999999999998
2020-11-11,56,58.0,,0.58,32.48
2020-11-12,66,58.0,,0.58,38.279999999999994
2020-11-13,100,58.0,,0.58,57.99999999999999
2020-11-14,96,58.0,,0.58,55.67999999999999
2020-11-15,90,58.0,,0.58,52.199999999999996
2020-11-16,76,58.0,,0.58,44.08
2020-11-17,73,58.0,,0.58,42.339999999999996
2020-11-18,65,58.0,,0.58,37.699999999999996
2020-11-19,63,58.0,,0.58,36.54
2020-11-20,63,58.0,,0.58,36.54
2020-11-21,62,58.0,,0.58,35.96
2020-11-22,60,58.0,,0.58,34.8
2020-11-23,53,58.0,,0.58,30.74
2020-11-24,55,58.0,,0.58,31.9
2020-11-25,52,58.0,,0.58,30.159999999999997
2020-11-26,54,58.0,,0.58,31.319999999999997
2020-11-27,53,58.0,,0.58,30.74
2020-11-28,55,58.0,,0.58,31.9
