date,water_unscaled,water_monthly,isPartial,scale,water
2010-01-01,73,49.0,False,0.49,35.769999999999996
2010-01-02,82,49.0,,0.49,40.18
2010-01-03,78,49.0,,0.49,38.22
2010-01-04,93,49.0,,0.49,45.57
2010-01-05,95,49.0,,0.49,46.55
2010-01-06,96,49.0,,0.49,47.04
2010-01-07,94,49.0,,0.49,46.06
2010-01-08,90,49.0,,0.49,44.1
2010-01-09,85,49.0,,0.49,41.65
2010-01-10,90,49.0,,0.49,44.1
2010-01-11,95,49.0,,0.49,46.55
2010-01-12,99,49.0,,0.49,48.51
2010-01-13,96,49.0,,0.49,47.04
2010-01-14,92,49.0,,0.49,45.08
2010-01-15,88,49.0,,0.49,43.12
2010-01-16,80,49.0,,0.49,39.2
2010-01-17,83,49.0,,0.49,40.67
2010-01-18,91,49.0,,0.49,44.589999999999996
2010-01-19,92,49.0,,0.49,45.08
2010-01-20,98,49.0,,0.49,48.019999999999996
2010-01-21,99,49.0,,0.49,48.51
2010-01-22,94,49.0,,0.49,46.06
2010-01-23,75,49.0,,0.49,36.75
2010-01-24,93,49.0,,0.49,45.57
2010-01-25,100,49.0,,0.49,49.0
2010-01-26,92,49.0,,0.49,45.08
2010-01-27,90,49.0,,0.49,44.1
2010-01-28,92,49.0,,0.49,45.08
2010-01-29,92,49.0,,0.49,45.08
2010-01-30,85,49.0,,0.49,41.65
2010-01-31,86,49.0,,0.49,42.14
2010-02-01,99,48.0,False,0.48,47.519999999999996
2010-02-02,93,48.0,,0.48,44.64
2010-02-03,94,48.0,,0.48,45.12
2010-02-04,96,48.0,,0.48,46.08
2010-02-05,87,48.0,,0.48,41.76
2010-02-06,83,48.0,,0.48,39.839999999999996
2010-02-07,84,48.0,,0.48,40.32
2010-02-08,95,48.0,,0.48,45.6
2010-02-09,89,48.0,,0.48,42.72
2010-02-10,86,48.0,,0.48,41.28
2010-02-11,90,48.0,,0.48,43.199999999999996
2010-02-12,88,48.0,,0.48,42.239999999999995
2010-02-13,73,48.0,,0.48,35.04
2010-02-14,77,48.0,,0.48,36.96
2010-02-15,91,48.0,,0.48,43.68
2010-02-16,91,48.0,,0.48,43.68
2010-02-17,94,48.0,,0.48,45.12
2010-02-18,94,48.0,,0.48,45.12
2010-02-19,89,48.0,,0.48,42.72
2010-02-20,78,48.0,,0.48,37.44
2010-02-21,83,48.0,,0.48,39.839999999999996
2010-02-22,99,48.0,,0.48,47.519999999999996
2010-02-23,100,48.0,,0.48,48.0
2010-02-24,94,48.0,,0.48,45.12
2010-02-25,91,48.0,,0.48,43.68
2010-02-26,88,48.0,,0.48,42.239999999999995
2010-02-27,81,48.0,,0.48,38.879999999999995
2010-02-28,89,48.0,,0.48,42.72
2010-03-01,93,52.0,False,0.52,48.36
2010-03-02,94,52.0,,0.52,48.88
2010-03-03,89,52.0,,0.52,46.28
2010-03-04,87,52.0,,0.52,45.24
2010-03-05,78,52.0,,0.52,40.56
2010-03-06,74,52.0,,0.52,38.480000000000004
2010-03-07,84,52.0,,0.52,43.68
2010-03-08,90,52.0,,0.52,46.800000000000004
2010-03-09,87,52.0,,0.52,45.24
2010-03-10,89,52.0,,0.52,46.28
2010-03-11,91,52.0,,0.52,47.32
2010-03-12,88,52.0,,0.52,45.760000000000005
2010-03-13,81,52.0,,0.52,42.120000000000005
2010-03-14,82,52.0,,0.52,42.64
2010-03-15,100,52.0,,0.52,52.0
2010-03-16,94,52.0,,0.52,48.88
2010-03-17,90,52.0,,0.52,46.800000000000004
2010-03-18,85,52.0,,0.52,44.2
2010-03-19,81,52.0,,0.52,42.120000000000005
2010-03-20,80,52.0,,0.52,41.6
2010-03-21,79,52.0,,0.52,41.08
2010-03-22,94,52.0,,0.52,48.88
2010-03-23,95,52.0,,0.52,49.4
2010-03-24,89,52.0,,0.52,46.28
2010-03-25,87,52.0,,0.52,45.24
2010-03-26,88,52.0,,0.52,45.760000000000005
2010-03-27,79,52.0,,0.52,41.08
2010-03-28,85,52.0,,0.52,44.2
2010-03-29,95,52.0,,0.52,49.4
2010-03-30,96,52.0,,0.52,49.92
2010-03-31,92,52.0,,0.52,47.84
2010-04-01,89,55.0,False,0.55,48.95
2010-04-02,84,55.0,,0.55,46.2
2010-04-03,79,55.0,,0.55,43.45
2010-04-04,80,55.0,,0.55,44.0
2010-04-05,95,55.0,,0.55,52.25000000000001
2010-04-06,93,55.0,,0.55,51.150000000000006
2010-04-07,94,55.0,,0.55,51.7
2010-04-08,91,55.0,,0.55,50.050000000000004
2010-04-09,87,55.0,,0.55,47.85
2010-04-10,76,55.0,,0.55,41.800000000000004
2010-04-11,85,55.0,,0.55,46.75000000000001
2010-04-12,98,55.0,,0.55,53.900000000000006
2010-04-13,94,55.0,,0.55,51.7
2010-04-14,91,55.0,,0.55,50.050000000000004
2010-04-15,93,55.0,,0.55,51.150000000000006
2010-04-16,86,55.0,,0.55,47.300000000000004
2010-04-17,77,55.0,,0.55,42.35
2010-04-18,89,55.0,,0.55,48.95
2010-04-19,100,55.0,,0.55,55.00000000000001
2010-04-20,96,55.0,,0.55,52.800000000000004
2010-04-21,93,55.0,,0.55,51.150000000000006
2010-04-22,97,55.0,,0.55,53.35
2010-04-23,90,55.0,,0.55,49.50000000000001
2010-04-24,78,55.0,,0.55,42.900000000000006
2010-04-25,91,55.0,,0.55,50.050000000000004
2010-04-26,98,55.0,,0.55,53.900000000000006
2010-04-27,94,55.0,,0.55,51.7
2010-04-28,91,55.0,,0.55,50.050000000000004
2010-04-29,94,55.0,,0.55,51.7
2010-04-30,89,55.0,,0.55,48.95
2010-05-01,72,58.0,False,0.58,41.76
2010-05-02,100,58.0,,0.58,57.99999999999999
2010-05-03,97,58.0,,0.58,56.26
2010-05-04,84,58.0,,0.58,48.72
2010-05-05,80,58.0,,0.58,46.4
2010-05-06,73,58.0,,0.58,42.339999999999996
2010-05-07,72,58.0,,0.58,41.76
2010-05-08,65,58.0,,0.58,37.699999999999996
2010-05-09,67,58.0,,0.58,38.86
2010-05-10,79,58.0,,0.58,45.82
2010-05-11,75,58.0,,0.58,43.5
2010-05-12,76,58.0,,0.58,44.08
2010-05-13,75,58.0,,0.58,43.5
2010-05-14,73,58.0,,0.58,42.339999999999996
2010-05-15,62,58.0,,0.58,35.96
2010-05-16,69,58.0,,0.58,40.019999999999996
2010-05-17,78,58.0,,0.58,45.239999999999995
2010-05-18,75,58.0,,0.58,43.5
2010-05-19,74,58.0,,0.58,42.919999999999995
2010-05-20,74,58.0,,0.58,42.919999999999995
2010-05-21,73,58.0,,0.58,42.339999999999996
2010-05-22,64,58.0,,0.58,37.12
2010-05-23,78,58.0,,0.58,45.239999999999995
2010-05-24,86,58.0,,0.58,49.879999999999995
2010-05-25,82,58.0,,0.58,47.559999999999995
2010-05-26,78,58.0,,0.58,45.239999999999995
2010-05-27,79,58.0,,0.58,45.82
2010-05-28,78,58.0,,0.58,45.239999999999995
2010-05-29,81,58.0,,0.58,46.98
2010-05-30,83,58.0,,0.58,48.13999999999999
2010-05-31,85,58.0,,0.58,49.3
2010-06-01,92,61.0,False,0.61,56.12
2010-06-02,90,61.0,,0.61,54.9
2010-06-03,91,61.0,,0.61,55.51
2010-06-04,88,61.0,,0.61,53.68
2010-06-05,86,61.0,,0.61,52.46
2010-06-06,91,61.0,,0.61,55.51
2010-06-07,95,61.0,,0.61,57.949999999999996
2010-06-08,89,61.0,,0.61,54.29
2010-06-09,89,61.0,,0.61,54.29
2010-06-10,86,61.0,,0.61,52.46
2010-06-11,81,61.0,,0.61,49.41
2010-06-12,84,61.0,,0.61,51.24
2010-06-13,87,61.0,,0.61,53.07
2010-06-14,91,61.0,,0.61,55.51
2010-06-15,88,61.0,,0.61,53.68
2010-06-16,88,61.0,,0.61,53.68
2010-06-17,87,61.0,,0.61,53.07
2010-06-18,89,61.0,,0.61,54.29
2010-06-19,82,61.0,,0.61,50.019999999999996
2010-06-20,94,61.0,,0.61,57.339999999999996
2010-06-21,98,61.0,,0.61,59.78
2010-06-22,93,61.0,,0.61,56.73
2010-06-23,86,61.0,,0.61,52.46
2010-06-24,92,61.0,,0.61,56.12
2010-06-25,92,61.0,,0.61,56.12
2010-06-26,84,61.0,,0.61,51.24
2010-06-27,95,61.0,,0.61,57.949999999999996
2010-06-28,100,61.0,,0.61,61.0
2010-06-29,92,61.0,,0.61,56.12
2010-06-30,92,61.0,,0.61,56.12
2010-07-01,94,60.0,False,0.6,56.4
2010-07-02,92,60.0,,0.6,55.199999999999996
2010-07-03,90,60.0,,0.6,54.0
2010-07-04,92,60.0,,0.6,55.199999999999996
2010-07-05,100,60.0,,0.6,60.0
2010-07-06,100,60.0,,0.6,60.0
2010-07-07,97,60.0,,0.6,58.199999999999996
2010-07-08,98,60.0,,0.6,58.8
2010-07-09,94,60.0,,0.6,56.4
2010-07-10,87,60.0,,0.6,52.199999999999996
2010-07-11,90,60.0,,0.6,54.0
2010-07-12,99,60.0,,0.6,59.4
2010-07-13,92,60.0,,0.6,55.199999999999996
2010-07-14,91,60.0,,0.6,54.6
2010-07-15,92,60.0,,0.6,55.199999999999996
2010-07-16,91,60.0,,0.6,54.6
2010-07-17,92,60.0,,0.6,55.199999999999996
2010-07-18,99,60.0,,0.6,59.4
2010-07-19,97,60.0,,0.6,58.199999999999996
2010-07-20,91,60.0,,0.6,54.6
2010-07-21,92,60.0,,0.6,55.199999999999996
2010-07-22,90,60.0,,0.6,54.0
2010-07-23,87,60.0,,0.6,52.199999999999996
2010-07-24,91,60.0,,0.6,54.6
2010-07-25,95,60.0,,0.6,57.0
2010-07-26,92,60.0,,0.6,55.199999999999996
2010-07-27,92,60.0,,0.6,55.199999999999996
2010-07-28,87,60.0,,0.6,52.199999999999996
2010-07-29,90,60.0,,0.6,54.0
2010-07-30,87,60.0,,0.6,52.199999999999996
2010-07-31,86,60.0,,0.6,51.6
2010-08-01,93,55.0,False,0.55,51.150000000000006
2010-08-02,97,55.0,,0.55,53.35
2010-08-03,100,55.0,,0.55,55.00000000000001
2010-08-04,95,55.0,,0.55,52.25000000000001
2010-08-05,93,55.0,,0.55,51.150000000000006
2010-08-06,91,55.0,,0.55,50.050000000000004
2010-08-07,89,55.0,,0.55,48.95
2010-08-08,97,55.0,,0.55,53.35
2010-08-09,97,55.0,,0.55,53.35
2010-08-10,92,55.0,,0.55,50.6
2010-08-11,90,55.0,,0.55,49.50000000000001
2010-08-12,91,55.0,,0.55,50.050000000000004
2010-08-13,91,55.0,,0.55,50.050000000000004
2010-08-14,92,55.0,,0.55,50.6
2010-08-15,98,55.0,,0.55,53.900000000000006
2010-08-16,93,55.0,,0.55,51.150000000000006
2010-08-17,90,55.0,,0.55,49.50000000000001
2010-08-18,83,55.0,,0.55,45.650000000000006
2010-08-19,88,55.0,,0.55,48.400000000000006
2010-08-20,84,55.0,,0.55,46.2
2010-08-21,81,55.0,,0.55,44.550000000000004
2010-08-22,78,55.0,,0.55,42.900000000000006
2010-08-23,83,55.0,,0.55,45.650000000000006
2010-08-24,82,55.0,,0.55,45.1
2010-08-25,85,55.0,,0.55,46.75000000000001
2010-08-26,86,55.0,,0.55,47.300000000000004
2010-08-27,79,55.0,,0.55,43.45
2010-08-28,73,55.0,,0.55,40.150000000000006
2010-08-29,81,55.0,,0.55,44.550000000000004
2010-08-30,88,55.0,,0.55,48.400000000000006
2010-08-31,83,55.0,,0.55,45.650000000000006
2010-09-01,89,48.0,False,0.48,42.72
2010-09-02,100,48.0,,0.48,48.0
2010-09-03,87,48.0,,0.48,41.76
2010-09-04,80,48.0,,0.48,38.4
2010-09-05,83,48.0,,0.48,39.839999999999996
2010-09-06,88,48.0,,0.48,42.239999999999995
2010-09-07,90,48.0,,0.48,43.199999999999996
2010-09-08,87,48.0,,0.48,41.76
2010-09-09,84,48.0,,0.48,40.32
2010-09-10,82,48.0,,0.48,39.36
2010-09-11,82,48.0,,0.48,39.36
2010-09-12,83,48.0,,0.48,39.839999999999996
2010-09-13,88,48.0,,0.48,42.239999999999995
2010-09-14,89,48.0,,0.48,42.72
2010-09-15,93,48.0,,0.48,44.64
2010-09-16,87,48.0,,0.48,41.76
2010-09-17,84,48.0,,0.48,40.32
2010-09-18,75,48.0,,0.48,36.0
2010-09-19,80,48.0,,0.48,38.4
2010-09-20,91,48.0,,0.48,43.68
2010-09-21,91,48.0,,0.48,43.68
2010-09-22,88,48.0,,0.48,42.239999999999995
2010-09-23,86,48.0,,0.48,41.28
2010-09-24,81,48.0,,0.48,38.879999999999995
2010-09-25,72,48.0,,0.48,34.56
2010-09-26,78,48.0,,0.48,37.44
2010-09-27,93,48.0,,0.48,44.64
2010-09-28,92,48.0,,0.48,44.16
2010-09-29,84,48.0,,0.48,40.32
2010-09-30,92,48.0,,0.48,44.16
2010-10-01,87,44.0,False,0.44,38.28
2010-10-02,75,44.0,,0.44,33.0
2010-10-03,89,44.0,,0.44,39.160000000000004
2010-10-04,100,44.0,,0.44,44.0
2010-10-05,88,44.0,,0.44,38.72
2010-10-06,96,44.0,,0.44,42.24
2010-10-07,96,44.0,,0.44,42.24
2010-10-08,86,44.0,,0.44,37.84
2010-10-09,73,44.0,,0.44,32.12
2010-10-10,80,44.0,,0.44,35.2
2010-10-11,86,44.0,,0.44,37.84
2010-10-12,88,44.0,,0.44,38.72
2010-10-13,89,44.0,,0.44,39.160000000000004
2010-10-14,87,44.0,,0.44,38.28
2010-10-15,90,44.0,,0.44,39.6
2010-10-16,73,44.0,,0.44,32.12
2010-10-17,81,44.0,,0.44,35.64
2010-10-18,90,44.0,,0.44,39.6
2010-10-19,86,44.0,,0.44,37.84
2010-10-20,91,44.0,,0.44,40.04
2010-10-21,92,44.0,,0.44,40.48
2010-10-22,82,44.0,,0.44,36.08
2010-10-23,71,44.0,,0.44,31.24
2010-10-24,80,44.0,,0.44,35.2
2010-10-25,92,44.0,,0.44,40.48
2010-10-26,90,44.0,,0.44,39.6
2010-10-27,88,44.0,,0.44,38.72
2010-10-28,82,44.0,,0.44,36.08
2010-10-29,81,44.0,,0.44,35.64
2010-10-30,71,44.0,,0.44,31.24
2010-10-31,69,44.0,,0.44,30.36
2010-11-01,100,44.0,False,0.44,44.0
2010-11-02,90,44.0,,0.44,39.6
2010-11-03,90,44.0,,0.44,39.6
2010-11-04,97,44.0,,0.44,42.68
2010-11-05,89,44.0,,0.44,39.160000000000004
2010-11-06,76,44.0,,0.44,33.44
2010-11-07,83,44.0,,0.44,36.52
2010-11-08,90,44.0,,0.44,39.6
2010-11-09,96,44.0,,0.44,42.24
2010-11-10,90,44.0,,0.44,39.6
2010-11-11,85,44.0,,0.44,37.4
2010-11-12,89,44.0,,0.44,39.160000000000004
2010-11-13,71,44.0,,0.44,31.24
2010-11-14,85,44.0,,0.44,37.4
2010-11-15,96,44.0,,0.44,42.24
2010-11-16,98,44.0,,0.44,43.12
2010-11-17,90,44.0,,0.44,39.6
2010-11-18,89,44.0,,0.44,39.160000000000004
2010-11-19,86,44.0,,0.44,37.84
2010-11-20,83,44.0,,0.44,36.52
2010-11-21,90,44.0,,0.44,39.6
2010-11-22,85,44.0,,0.44,37.4
2010-11-23,91,44.0,,0.44,40.04
2010-11-24,72,44.0,,0.44,31.68
2010-11-25,66,44.0,,0.44,29.04
2010-11-26,73,44.0,,0.44,32.12
2010-11-27,74,44.0,,0.44,32.56
2010-11-28,79,44.0,,0.44,34.76
2010-11-29,88,44.0,,0.44,38.72
2010-11-30,95,44.0,,0.44,41.8
2010-12-01,100,43.0,False,0.43,43.0
2010-12-02,96,43.0,,0.43,41.28
2010-12-03,95,43.0,,0.43,40.85
2010-12-04,78,43.0,,0.43,33.54
2010-12-05,85,43.0,,0.43,36.55
2010-12-06,95,43.0,,0.43,40.85
2010-12-07,95,43.0,,0.43,40.85
2010-12-08,93,43.0,,0.43,39.99
2010-12-09,90,43.0,,0.43,38.7
2010-12-10,91,43.0,,0.43,39.13
2010-12-11,76,43.0,,0.43,32.68
2010-12-12,83,43.0,,0.43,35.69
2010-12-13,88,43.0,,0.43,37.839999999999996
2010-12-14,92,43.0,,0.43,39.56
2010-12-15,90,43.0,,0.43,38.7
2010-12-16,88,43.0,,0.43,37.839999999999996
2010-12-17,85,43.0,,0.43,36.55
2010-12-18,79,43.0,,0.43,33.97
2010-12-19,77,43.0,,0.43,33.11
2010-12-20,95,43.0,,0.43,40.85
2010-12-21,89,43.0,,0.43,38.269999999999996
2010-12-22,86,43.0,,0.43,36.98
2010-12-23,77,43.0,,0.43,33.11
2010-12-24,73,43.0,,0.43,31.39
2010-12-25,66,43.0,,0.43,28.38
2010-12-26,74,43.0,,0.43,31.82
2010-12-27,82,43.0,,0.43,35.26
2010-12-28,90,43.0,,0.43,38.7
2010-12-29,85,43.0,,0.43,36.55
2010-12-30,90,43.0,,0.43,38.7
2010-12-31,83,43.0,,0.43,35.69
2011-01-01,68,53.0,False,0.53,36.04
2011-01-02,85,53.0,,0.53,45.050000000000004
2011-01-03,91,53.0,,0.53,48.230000000000004
2011-01-04,92,53.0,,0.53,48.760000000000005
2011-01-05,92,53.0,,0.53,48.760000000000005
2011-01-06,97,53.0,,0.53,51.410000000000004
2011-01-07,91,53.0,,0.53,48.230000000000004
2011-01-08,81,53.0,,0.53,42.93
2011-01-09,83,53.0,,0.53,43.99
2011-01-10,90,53.0,,0.53,47.7
2011-01-11,82,53.0,,0.53,43.46
2011-01-12,86,53.0,,0.53,45.580000000000005
2011-01-13,87,53.0,,0.53,46.11
2011-01-14,86,53.0,,0.53,45.580000000000005
2011-01-15,82,53.0,,0.53,43.46
2011-01-16,83,53.0,,0.53,43.99
2011-01-17,93,53.0,,0.53,49.29
2011-01-18,89,53.0,,0.53,47.17
2011-01-19,87,53.0,,0.53,46.11
2011-01-20,91,53.0,,0.53,48.230000000000004
2011-01-21,89,53.0,,0.53,47.17
2011-01-22,83,53.0,,0.53,43.99
2011-01-23,90,53.0,,0.53,47.7
2011-01-24,100,53.0,,0.53,53.0
2011-01-25,96,53.0,,0.53,50.88
2011-01-26,93,53.0,,0.53,49.29
2011-01-27,88,53.0,,0.53,46.64
2011-01-28,86,53.0,,0.53,45.580000000000005
2011-01-29,80,53.0,,0.53,42.400000000000006
2011-01-30,93,53.0,,0.53,49.29
2011-01-31,94,53.0,,0.53,49.82
2011-02-01,86,54.0,False,0.54,46.440000000000005
2011-02-02,88,54.0,,0.54,47.52
2011-02-03,100,54.0,,0.54,54.0
2011-02-04,93,54.0,,0.54,50.220000000000006
2011-02-05,85,54.0,,0.54,45.900000000000006
2011-02-06,86,54.0,,0.54,46.440000000000005
2011-02-07,89,54.0,,0.54,48.06
2011-02-08,99,54.0,,0.54,53.46
2011-02-09,94,54.0,,0.54,50.760000000000005
2011-02-10,90,54.0,,0.54,48.6
2011-02-11,86,54.0,,0.54,46.440000000000005
2011-02-12,82,54.0,,0.54,44.28
2011-02-13,84,54.0,,0.54,45.36
2011-02-14,92,54.0,,0.54,49.68000000000001
2011-02-15,94,54.0,,0.54,50.760000000000005
2011-02-16,96,54.0,,0.54,51.84
2011-02-17,92,54.0,,0.54,49.68000000000001
2011-02-18,91,54.0,,0.54,49.14
2011-02-19,83,54.0,,0.54,44.82
2011-02-20,82,54.0,,0.54,44.28
2011-02-21,94,54.0,,0.54,50.760000000000005
2011-02-22,91,54.0,,0.54,49.14
2011-02-23,91,54.0,,0.54,49.14
2011-02-24,94,54.0,,0.54,50.760000000000005
2011-02-25,88,54.0,,0.54,47.52
2011-02-26,80,54.0,,0.54,43.2
2011-02-27,86,54.0,,0.54,46.440000000000005
2011-02-28,96,54.0,,0.54,51.84
2011-03-01,90,57.0,False,0.57,51.3
2011-03-02,87,57.0,,0.57,49.589999999999996
2011-03-03,91,57.0,,0.57,51.87
2011-03-04,90,57.0,,0.57,51.3
2011-03-05,79,57.0,,0.57,45.029999999999994
2011-03-06,86,57.0,,0.57,49.019999999999996
2011-03-07,95,57.0,,0.57,54.15
2011-03-08,94,57.0,,0.57,53.58
2011-03-09,92,57.0,,0.57,52.44
2011-03-10,90,57.0,,0.57,51.3
2011-03-11,86,57.0,,0.57,49.019999999999996
2011-03-12,78,57.0,,0.57,44.459999999999994
2011-03-13,82,57.0,,0.57,46.739999999999995
2011-03-14,93,57.0,,0.57,53.01
2011-03-15,93,57.0,,0.57,53.01
2011-03-16,93,57.0,,0.57,53.01
2011-03-17,91,57.0,,0.57,51.87
2011-03-18,86,57.0,,0.57,49.019999999999996
2011-03-19,83,57.0,,0.57,47.309999999999995
2011-03-20,90,57.0,,0.57,51.3
2011-03-21,96,57.0,,0.57,54.72
2011-03-22,93,57.0,,0.57,53.01
2011-03-23,100,57.0,,0.57,56.99999999999999
2011-03-24,94,57.0,,0.57,53.58
2011-03-25,90,57.0,,0.57,51.3
2011-03-26,82,57.0,,0.57,46.739999999999995
2011-03-27,92,57.0,,0.57,52.44
2011-03-28,100,57.0,,0.57,56.99999999999999
2011-03-29,95,57.0,,0.57,54.15
2011-03-30,93,57.0,,0.57,53.01
2011-03-31,94,57.0,,0.57,53.58
2011-04-01,83,63.0,False,0.63,52.29
2011-04-02,79,63.0,,0.63,49.77
2011-04-03,83,63.0,,0.63,52.29
2011-04-04,94,63.0,,0.63,59.22
2011-04-05,88,63.0,,0.63,55.44
2011-04-06,89,63.0,,0.63,56.07
2011-04-07,87,63.0,,0.63,54.81
2011-04-08,81,63.0,,0.63,51.03
2011-04-09,78,63.0,,0.63,49.14
2011-04-10,84,63.0,,0.63,52.92
2011-04-11,92,63.0,,0.63,57.96
2011-04-12,91,63.0,,0.63,57.33
2011-04-13,90,63.0,,0.63,56.7
2011-04-14,91,63.0,,0.63,57.33
2011-04-15,86,63.0,,0.63,54.18
2011-04-16,75,63.0,,0.63,47.25
2011-04-17,88,63.0,,0.63,55.44
2011-04-18,97,63.0,,0.63,61.11
2011-04-19,95,63.0,,0.63,59.85
2011-04-20,91,63.0,,0.63,57.33
2011-04-21,93,63.0,,0.63,58.59
2011-04-22,100,63.0,,0.63,63.0
2011-04-23,97,63.0,,0.63,61.11
2011-04-24,95,63.0,,0.63,59.85
2011-04-25,100,63.0,,0.63,63.0
2011-04-26,94,63.0,,0.63,59.22
2011-04-27,90,63.0,,0.63,56.7
2011-04-28,88,63.0,,0.63,55.44
2011-04-29,84,63.0,,0.63,52.92
2011-04-30,84,63.0,,0.63,52.92
2011-05-01,79,65.0,False,0.65,51.35
2011-05-02,76,65.0,,0.65,49.4
2011-05-03,79,65.0,,0.65,51.35
2011-05-04,82,65.0,,0.65,53.300000000000004
2011-05-05,78,65.0,,0.65,50.7
2011-05-06,77,65.0,,0.65,50.050000000000004
2011-05-07,72,65.0,,0.65,46.800000000000004
2011-05-08,78,65.0,,0.65,50.7
2011-05-09,83,65.0,,0.65,53.95
2011-05-10,82,65.0,,0.65,53.300000000000004
2011-05-11,80,65.0,,0.65,52.0
2011-05-12,81,65.0,,0.65,52.65
2011-05-13,76,65.0,,0.65,49.4
2011-05-14,72,65.0,,0.65,46.800000000000004
2011-05-15,81,65.0,,0.65,52.65
2011-05-16,83,65.0,,0.65,53.95
2011-05-17,77,65.0,,0.65,50.050000000000004
2011-05-18,76,65.0,,0.65,49.4
2011-05-19,76,65.0,,0.65,49.4
2011-05-20,76,65.0,,0.65,49.4
2011-05-21,75,65.0,,0.65,48.75
2011-05-22,79,65.0,,0.65,51.35
2011-05-23,85,65.0,,0.65,55.25
2011-05-24,83,65.0,,0.65,53.95
2011-05-25,78,65.0,,0.65,50.7
2011-05-26,81,65.0,,0.65,52.65
2011-05-27,83,65.0,,0.65,53.95
2011-05-28,88,65.0,,0.65,57.2
2011-05-29,93,65.0,,0.65,60.45
2011-05-30,100,65.0,,0.65,65.0
2011-05-31,98,65.0,,0.65,63.7
2011-06-01,94,69.0,False,0.69,64.86
2011-06-02,94,69.0,,0.69,64.86
2011-06-03,94,69.0,,0.69,64.86
2011-06-04,92,69.0,,0.69,63.48
2011-06-05,98,69.0,,0.69,67.61999999999999
2011-06-06,96,69.0,,0.69,66.24
2011-06-07,96,69.0,,0.69,66.24
2011-06-08,97,69.0,,0.69,66.92999999999999
2011-06-09,96,69.0,,0.69,66.24
2011-06-10,92,69.0,,0.69,63.48
2011-06-11,88,69.0,,0.69,60.72
2011-06-12,93,69.0,,0.69,64.17
2011-06-13,94,69.0,,0.69,64.86
2011-06-14,94,69.0,,0.69,64.86
2011-06-15,92,69.0,,0.69,63.48
2011-06-16,87,69.0,,0.69,60.029999999999994
2011-06-17,90,69.0,,0.69,62.099999999999994
2011-06-18,93,69.0,,0.69,64.17
2011-06-19,92,69.0,,0.69,63.48
2011-06-20,95,69.0,,0.69,65.55
2011-06-21,92,69.0,,0.69,63.48
2011-06-22,90,69.0,,0.69,62.099999999999994
2011-06-23,88,69.0,,0.69,60.72
2011-06-24,92,69.0,,0.69,63.48
2011-06-25,92,69.0,,0.69,63.48
2011-06-26,100,69.0,,0.69,69.0
2011-06-27,96,69.0,,0.69,66.24
2011-06-28,98,69.0,,0.69,67.61999999999999
2011-06-29,97,69.0,,0.69,66.92999999999999
2011-06-30,96,69.0,,0.69,66.24
2011-07-01,85,73.0,False,0.73,62.05
2011-07-02,100,73.0,,0.73,73.0
2011-07-03,95,73.0,,0.73,69.35
2011-07-04,92,73.0,,0.73,67.16
2011-07-05,88,73.0,,0.73,64.24
2011-07-06,88,73.0,,0.73,64.24
2011-07-07,84,73.0,,0.73,61.32
2011-07-08,80,73.0,,0.73,58.4
2011-07-09,91,73.0,,0.73,66.42999999999999
2011-07-10,92,73.0,,0.73,67.16
2011-07-11,89,73.0,,0.73,64.97
2011-07-12,88,73.0,,0.73,64.24
2011-07-13,84,73.0,,0.73,61.32
2011-07-14,83,73.0,,0.73,60.589999999999996
2011-07-15,80,73.0,,0.73,58.4
2011-07-16,85,73.0,,0.73,62.05
2011-07-17,92,73.0,,0.73,67.16
2011-07-18,90,73.0,,0.73,65.7
2011-07-19,87,73.0,,0.73,63.51
2011-07-20,86,73.0,,0.73,62.78
2011-07-21,90,73.0,,0.73,65.7
2011-07-22,91,73.0,,0.73,66.42999999999999
2011-07-23,87,73.0,,0.73,63.51
2011-07-24,88,73.0,,0.73,64.24
2011-07-25,85,73.0,,0.73,62.05
2011-07-26,83,73.0,,0.73,60.589999999999996
2011-07-27,85,73.0,,0.73,62.05
2011-07-28,80,73.0,,0.73,58.4
2011-07-29,78,73.0,,0.73,56.94
2011-07-30,89,73.0,,0.73,64.97
2011-07-31,85,73.0,,0.73,62.05
2011-08-01,100,64.0,False,0.64,64.0
2011-08-02,99,64.0,,0.64,63.36
2011-08-03,99,64.0,,0.64,63.36
2011-08-04,94,64.0,,0.64,60.160000000000004
2011-08-05,95,64.0,,0.64,60.800000000000004
2011-08-06,94,64.0,,0.64,60.160000000000004
2011-08-07,95,64.0,,0.64,60.800000000000004
2011-08-08,94,64.0,,0.64,60.160000000000004
2011-08-09,89,64.0,,0.64,56.96
2011-08-10,87,64.0,,0.64,55.68
2011-08-11,89,64.0,,0.64,56.96
2011-08-12,87,64.0,,0.64,55.68
2011-08-13,92,64.0,,0.64,58.88
2011-08-14,90,64.0,,0.64,57.6
2011-08-15,93,64.0,,0.64,59.52
2011-08-16,87,64.0,,0.64,55.68
2011-08-17,88,64.0,,0.64,56.32
2011-08-18,87,64.0,,0.64,55.68
2011-08-19,90,64.0,,0.64,57.6
2011-08-20,96,64.0,,0.64,61.44
2011-08-21,92,64.0,,0.64,58.88
2011-08-22,88,64.0,,0.64,56.32
2011-08-23,82,64.0,,0.64,52.480000000000004
2011-08-24,86,64.0,,0.64,55.04
2011-08-25,82,64.0,,0.64,52.480000000000004
2011-08-26,82,64.0,,0.64,52.480000000000004
2011-08-27,84,64.0,,0.64,53.76
