date,stock market_unscaled,stock market_monthly,isPartial,scale,stock market
2015-08-25,80,26.0,,0.26,20.8
2015-08-26,49,26.0,,0.26,12.74
2015-08-27,30,26.0,,0.26,7.800000000000001
2015-08-28,22,26.0,,0.26,5.720000000000001
2015-08-29,9,26.0,,0.26,2.34
2015-08-30,7,26.0,,0.26,1.82
2015-08-31,17,26.0,,0.26,4.42
2015-09-01,100,17.0,False,0.17,17.0
2015-09-02,96,17.0,,0.17,16.32
2015-09-03,69,17.0,,0.17,11.73
2015-09-04,63,17.0,,0.17,10.71
2015-09-05,30,17.0,,0.17,5.1000000000000005
2015-09-06,26,17.0,,0.17,4.42
2015-09-07,42,17.0,,0.17,7.140000000000001
2015-09-08,59,17.0,,0.17,10.030000000000001
2015-09-09,59,17.0,,0.17,10.030000000000001
2015-09-10,59,17.0,,0.17,10.030000000000001
2015-09-11,54,17.0,,0.17,9.180000000000001
2015-09-12,27,17.0,,0.17,4.590000000000001
2015-09-13,22,17.0,,0.17,3.74
2015-09-14,60,17.0,,0.17,10.200000000000001
2015-09-15,50,17.0,,0.17,8.5
2015-09-16,46,17.0,,0.17,7.82
2015-09-17,45,17.0,,0.17,7.65
2015-09-18,47,17.0,,0.17,7.99
2015-09-19,20,17.0,,0.17,3.4000000000000004
2015-09-20,23,17.0,,0.17,3.91
2015-09-21,49,17.0,,0.17,8.33
2015-09-22,50,17.0,,0.17,8.5
2015-09-23,49,17.0,,0.17,8.33
2015-09-24,51,17.0,,0.17,8.67
2015-09-25,46,17.0,,0.17,7.82
2015-09-26,20,17.0,,0.17,3.4000000000000004
2015-09-27,17,17.0,,0.17,2.89
2015-09-28,57,17.0,,0.17,9.690000000000001
2015-09-29,63,17.0,,0.17,10.71
2015-09-30,49,17.0,,0.17,8.33
2015-10-01,62,12.0,False,0.12,7.4399999999999995
2015-10-02,61,12.0,,0.12,7.319999999999999
2015-10-03,28,12.0,,0.12,3.36
2015-10-04,21,12.0,,0.12,2.52
2015-10-05,72,12.0,,0.12,8.64
2015-10-06,60,12.0,,0.12,7.199999999999999
2015-10-07,66,12.0,,0.12,7.92
2015-10-08,70,12.0,,0.12,8.4
2015-10-09,71,12.0,,0.12,8.52
2015-10-10,32,12.0,,0.12,3.84
2015-10-11,35,12.0,,0.12,4.2
2015-10-12,100,12.0,,0.12,12.0
2015-10-13,55,12.0,,0.12,6.6
2015-10-14,57,12.0,,0.12,6.84
2015-10-15,68,12.0,,0.12,8.16
2015-10-16,60,12.0,,0.12,7.199999999999999
2015-10-17,24,12.0,,0.12,2.88
2015-10-18,18,12.0,,0.12,2.16
2015-10-19,52,12.0,,0.12,6.24
2015-10-20,53,12.0,,0.12,6.359999999999999
2015-10-21,60,12.0,,0.12,7.199999999999999
2015-10-22,63,12.0,,0.12,7.56
2015-10-23,67,12.0,,0.12,8.04
2015-10-24,19,12.0,,0.12,2.28
2015-10-25,20,12.0,,0.12,2.4
2015-10-26,59,12.0,,0.12,7.08
2015-10-27,57,12.0,,0.12,6.84
2015-10-28,55,12.0,,0.12,6.6
2015-10-29,54,12.0,,0.12,6.4799999999999995
2015-10-30,55,12.0,,0.12,6.6
2015-10-31,28,12.0,,0.12,3.36
2015-11-01,28,11.0,False,0.11,3.08
2015-11-02,73,11.0,,0.11,8.03
2015-11-03,84,11.0,,0.11,9.24
2015-11-04,95,11.0,,0.11,10.45
2015-11-05,87,11.0,,0.11,9.57
2015-11-06,81,11.0,,0.11,8.91
2015-11-07,34,11.0,,0.11,3.74
2015-11-08,32,11.0,,0.11,3.52
2015-11-09,88,11.0,,0.11,9.68
2015-11-10,100,11.0,,0.11,11.0
2015-11-11,99,11.0,,0.11,10.89
2015-11-12,85,11.0,,0.11,9.35
2015-11-13,78,11.0,,0.11,8.58
2015-11-14,41,11.0,,0.11,4.51
2015-11-15,36,11.0,,0.11,3.96
2015-11-16,85,11.0,,0.11,9.35
2015-11-17,79,11.0,,0.11,8.69
2015-11-18,79,11.0,,0.11,8.69
2015-11-19,84,11.0,,0.11,9.24
2015-11-20,77,11.0,,0.11,8.47
2015-11-21,32,11.0,,0.11,3.52
2015-11-22,27,11.0,,0.11,2.97
2015-11-23,77,11.0,,0.11,8.47
2015-11-24,76,11.0,,0.11,8.36
2015-11-25,81,11.0,,0.11,8.91
2015-11-26,40,11.0,,0.11,4.4
2015-11-27,77,11.0,,0.11,8.47
2015-11-28,32,11.0,,0.11,3.52
2015-11-29,26,11.0,,0.11,2.86
2015-11-30,68,11.0,,0.11,7.48
2015-12-01,63,11.0,False,0.11,6.93
2015-12-02,63,11.0,,0.11,6.93
2015-12-03,75,11.0,,0.11,8.25
2015-12-04,74,11.0,,0.11,8.14
2015-12-05,31,11.0,,0.11,3.41
2015-12-06,27,11.0,,0.11,2.97
2015-12-07,60,11.0,,0.11,6.6
2015-12-08,65,11.0,,0.11,7.15
2015-12-09,67,11.0,,0.11,7.37
2015-12-10,70,11.0,,0.11,7.7
2015-12-11,80,11.0,,0.11,8.8
2015-12-12,34,11.0,,0.11,3.74
2015-12-13,29,11.0,,0.11,3.19
2015-12-14,68,11.0,,0.11,7.48
2015-12-15,72,11.0,,0.11,7.92
2015-12-16,77,11.0,,0.11,8.47
2015-12-17,69,11.0,,0.11,7.59
2015-12-18,76,11.0,,0.11,8.36
2015-12-19,31,11.0,,0.11,3.41
2015-12-20,26,11.0,,0.11,2.86
2015-12-21,61,11.0,,0.11,6.71
2015-12-22,63,11.0,,0.11,6.93
2015-12-23,68,11.0,,0.11,7.48
2015-12-24,87,11.0,,0.11,9.57
2015-12-25,27,11.0,,0.11,2.97
2015-12-26,29,11.0,,0.11,3.19
2015-12-27,33,11.0,,0.11,3.63
2015-12-28,52,11.0,,0.11,5.72
2015-12-29,64,11.0,,0.11,7.04
2015-12-30,68,11.0,,0.11,7.48
2015-12-31,100,11.0,,0.11,11.0
2016-01-01,14,22.0,False,0.22,3.08
2016-01-02,13,22.0,,0.22,2.86
2016-01-03,11,22.0,,0.22,2.42
2016-01-04,56,22.0,,0.22,12.32
2016-01-05,52,22.0,,0.22,11.44
2016-01-06,46,22.0,,0.22,10.12
2016-01-07,90,22.0,,0.22,19.8
2016-01-08,95,22.0,,0.22,20.9
2016-01-09,34,22.0,,0.22,7.48
2016-01-10,23,22.0,,0.22,5.06
2016-01-11,61,22.0,,0.22,13.42
2016-01-12,46,22.0,,0.22,10.12
2016-01-13,58,22.0,,0.22,12.76
2016-01-14,62,22.0,,0.22,13.64
2016-01-15,100,22.0,,0.22,22.0
2016-01-16,41,22.0,,0.22,9.02
2016-01-17,32,22.0,,0.22,7.04
2016-01-18,73,22.0,,0.22,16.06
2016-01-19,64,22.0,,0.22,14.08
2016-01-20,96,22.0,,0.22,21.12
2016-01-21,75,22.0,,0.22,16.5
2016-01-22,55,22.0,,0.22,12.1
2016-01-23,21,22.0,,0.22,4.62
2016-01-24,18,22.0,,0.22,3.96
2016-01-25,47,22.0,,0.22,10.34
2016-01-26,52,22.0,,0.22,11.44
2016-01-27,46,22.0,,0.22,10.12
2016-01-28,41,22.0,,0.22,9.02
2016-01-29,46,22.0,,0.22,10.12
2016-01-30,19,22.0,,0.22,4.18
2016-01-31,16,22.0,,0.22,3.52
2016-02-01,62,17.0,False,0.17,10.540000000000001
2016-02-02,65,17.0,,0.17,11.05
2016-02-03,72,17.0,,0.17,12.24
2016-02-04,65,17.0,,0.17,11.05
2016-02-05,63,17.0,,0.17,10.71
2016-02-06,30,17.0,,0.17,5.1000000000000005
2016-02-07,21,17.0,,0.17,3.5700000000000003
2016-02-08,73,17.0,,0.17,12.41
2016-02-09,77,17.0,,0.17,13.090000000000002
2016-02-10,68,17.0,,0.17,11.56
2016-02-11,100,17.0,,0.17,17.0
2016-02-12,85,17.0,,0.17,14.450000000000001
2016-02-13,33,17.0,,0.17,5.61
2016-02-14,24,17.0,,0.17,4.08
2016-02-15,79,17.0,,0.17,13.430000000000001
2016-02-16,64,17.0,,0.17,10.88
2016-02-17,65,17.0,,0.17,11.05
2016-02-18,60,17.0,,0.17,10.200000000000001
2016-02-19,59,17.0,,0.17,10.030000000000001
2016-02-20,24,17.0,,0.17,4.08
2016-02-21,22,17.0,,0.17,3.74
2016-02-22,54,17.0,,0.17,9.180000000000001
2016-02-23,57,17.0,,0.17,9.690000000000001
2016-02-24,58,17.0,,0.17,9.860000000000001
2016-02-25,57,17.0,,0.17,9.690000000000001
2016-02-26,57,17.0,,0.17,9.690000000000001
2016-02-27,19,17.0,,0.17,3.2300000000000004
2016-02-28,20,17.0,,0.17,3.4000000000000004
2016-02-29,49,17.0,,0.17,8.33
2016-03-01,84,13.0,False,0.13,10.92
2016-03-02,91,13.0,,0.13,11.83
2016-03-03,79,13.0,,0.13,10.27
2016-03-04,98,13.0,,0.13,12.74
2016-03-05,35,13.0,,0.13,4.55
2016-03-06,29,13.0,,0.13,3.77
2016-03-07,83,13.0,,0.13,10.790000000000001
2016-03-08,82,13.0,,0.13,10.66
2016-03-09,87,13.0,,0.13,11.31
2016-03-10,82,13.0,,0.13,10.66
2016-03-11,82,13.0,,0.13,10.66
2016-03-12,32,13.0,,0.13,4.16
2016-03-13,27,13.0,,0.13,3.5100000000000002
2016-03-14,80,13.0,,0.13,10.4
2016-03-15,75,13.0,,0.13,9.75
2016-03-16,77,13.0,,0.13,10.01
2016-03-17,78,13.0,,0.13,10.14
2016-03-18,82,13.0,,0.13,10.66
2016-03-19,30,13.0,,0.13,3.9000000000000004
2016-03-20,27,13.0,,0.13,3.5100000000000002
2016-03-21,79,13.0,,0.13,10.27
2016-03-22,78,13.0,,0.13,10.14
2016-03-23,73,13.0,,0.13,9.49
2016-03-24,89,13.0,,0.13,11.57
2016-03-25,100,13.0,,0.13,13.0
2016-03-26,24,13.0,,0.13,3.12
2016-03-27,26,13.0,,0.13,3.38
2016-03-28,70,13.0,,0.13,9.1
2016-03-29,66,13.0,,0.13,8.58
2016-03-30,70,13.0,,0.13,9.1
2016-03-31,73,13.0,,0.13,9.49
2016-04-01,80,12.0,False,0.12,9.6
2016-04-02,42,12.0,,0.12,5.04
2016-04-03,33,12.0,,0.12,3.96
2016-04-04,97,12.0,,0.12,11.639999999999999
2016-04-05,92,12.0,,0.12,11.04
2016-04-06,93,12.0,,0.12,11.16
2016-04-07,88,12.0,,0.12,10.559999999999999
2016-04-08,88,12.0,,0.12,10.559999999999999
2016-04-09,33,12.0,,0.12,3.96
2016-04-10,38,12.0,,0.12,4.56
2016-04-11,87,12.0,,0.12,10.44
2016-04-12,95,12.0,,0.12,11.4
2016-04-13,92,12.0,,0.12,11.04
2016-04-14,100,12.0,,0.12,12.0
2016-04-15,81,12.0,,0.12,9.719999999999999
2016-04-16,35,12.0,,0.12,4.2
2016-04-17,38,12.0,,0.12,4.56
2016-04-18,99,12.0,,0.12,11.879999999999999
2016-04-19,95,12.0,,0.12,11.4
2016-04-20,100,12.0,,0.12,12.0
2016-04-21,88,12.0,,0.12,10.559999999999999
2016-04-22,79,12.0,,0.12,9.48
2016-04-23,31,12.0,,0.12,3.7199999999999998
2016-04-24,29,12.0,,0.12,3.48
2016-04-25,82,12.0,,0.12,9.84
2016-04-26,89,12.0,,0.12,10.68
2016-04-27,82,12.0,,0.12,9.84
2016-04-28,98,12.0,,0.12,11.76
2016-04-29,96,12.0,,0.12,11.52
2016-04-30,36,12.0,,0.12,4.32
2016-05-01,40,10.0,False,0.1,4.0
2016-05-02,100,10.0,,0.1,10.0
2016-05-03,92,10.0,,0.1,9.200000000000001
2016-05-04,83,10.0,,0.1,8.3
2016-05-05,82,10.0,,0.1,8.200000000000001
2016-05-06,74,10.0,,0.1,7.4
2016-05-07,41,10.0,,0.1,4.1000000000000005
2016-05-08,24,10.0,,0.1,2.4000000000000004
2016-05-09,74,10.0,,0.1,7.4
2016-05-10,79,10.0,,0.1,7.9
2016-05-11,77,10.0,,0.1,7.7
2016-05-12,72,10.0,,0.1,7.2
2016-05-13,73,10.0,,0.1,7.300000000000001
2016-05-14,24,10.0,,0.1,2.4000000000000004
2016-05-15,32,10.0,,0.1,3.2
2016-05-16,78,10.0,,0.1,7.800000000000001
2016-05-17,85,10.0,,0.1,8.5
2016-05-18,84,10.0,,0.1,8.4
2016-05-19,70,10.0,,0.1,7.0
2016-05-20,74,10.0,,0.1,7.4
2016-05-21,31,10.0,,0.1,3.1
2016-05-22,27,10.0,,0.1,2.7
2016-05-23,59,10.0,,0.1,5.9
2016-05-24,67,10.0,,0.1,6.7
2016-05-25,77,10.0,,0.1,7.7
2016-05-26,84,10.0,,0.1,8.4
2016-05-27,87,10.0,,0.1,8.700000000000001
2016-05-28,32,10.0,,0.1,3.2
2016-05-29,24,10.0,,0.1,2.4000000000000004
2016-05-30,36,10.0,,0.1,3.6
2016-05-31,67,10.0,,0.1,6.7
2016-06-01,11,14.0,False,0.14,1.54
2016-06-02,11,14.0,,0.14,1.54
2016-06-03,10,14.0,,0.14,1.4000000000000001
2016-06-04,5,14.0,,0.14,0.7000000000000001
2016-06-05,3,14.0,,0.14,0.42000000000000004
2016-06-06,10,14.0,,0.14,1.4000000000000001
2016-06-07,13,14.0,,0.14,1.8200000000000003
2016-06-08,11,14.0,,0.14,1.54
2016-06-09,11,14.0,,0.14,1.54
2016-06-10,11,14.0,,0.14,1.54
2016-06-11,6,14.0,,0.14,0.8400000000000001
2016-06-12,4,14.0,,0.14,0.56
2016-06-13,13,14.0,,0.14,1.8200000000000003
2016-06-14,11,14.0,,0.14,1.54
2016-06-15,12,14.0,,0.14,1.6800000000000002
2016-06-16,11,14.0,,0.14,1.54
2016-06-17,10,14.0,,0.14,1.4000000000000001
2016-06-18,5,14.0,,0.14,0.7000000000000001
2016-06-19,4,14.0,,0.14,0.56
2016-06-20,11,14.0,,0.14,1.54
2016-06-21,10,14.0,,0.14,1.4000000000000001
2016-06-22,11,14.0,,0.14,1.54
2016-06-23,12,14.0,,0.14,1.6800000000000002
2016-06-24,100,14.0,,0.14,14.000000000000002
2016-06-25,26,14.0,,0.14,3.6400000000000006
2016-06-26,13,14.0,,0.14,1.8200000000000003
2016-06-27,42,14.0,,0.14,5.880000000000001
2016-06-28,34,14.0,,0.14,4.760000000000001
2016-06-29,21,14.0,,0.14,2.9400000000000004
2016-06-30,20,14.0,,0.14,2.8000000000000003
2016-07-01,100,10.0,False,0.1,10.0
2016-07-02,38,10.0,,0.1,3.8000000000000003
2016-07-03,30,10.0,,0.1,3.0
2016-07-04,45,10.0,,0.1,4.5
2016-07-05,92,10.0,,0.1,9.200000000000001
2016-07-06,76,10.0,,0.1,7.6000000000000005
2016-07-07,77,10.0,,0.1,7.7
2016-07-08,76,10.0,,0.1,7.6000000000000005
2016-07-09,33,10.0,,0.1,3.3000000000000003
2016-07-10,34,10.0,,0.1,3.4000000000000004
2016-07-11,82,10.0,,0.1,8.200000000000001
2016-07-12,99,10.0,,0.1,9.9
2016-07-13,96,10.0,,0.1,9.600000000000001
2016-07-14,94,10.0,,0.1,9.4
2016-07-15,79,10.0,,0.1,7.9
2016-07-16,34,10.0,,0.1,3.4000000000000004
2016-07-17,31,10.0,,0.1,3.1
2016-07-18,78,10.0,,0.1,7.800000000000001
2016-07-19,74,10.0,,0.1,7.4
2016-07-20,79,10.0,,0.1,7.9
2016-07-21,76,10.0,,0.1,7.6000000000000005
2016-07-22,67,10.0,,0.1,6.7
2016-07-23,30,10.0,,0.1,3.0
2016-07-24,33,10.0,,0.1,3.3000000000000003
2016-07-25,63,10.0,,0.1,6.300000000000001
2016-07-26,64,10.0,,0.1,6.4
2016-07-27,70,10.0,,0.1,7.0
2016-07-28,73,10.0,,0.1,7.300000000000001
2016-07-29,72,10.0,,0.1,7.2
2016-07-30,35,10.0,,0.1,3.5
2016-07-31,26,10.0,,0.1,2.6
2016-08-01,91,9.0,False,0.09,8.19
2016-08-02,100,9.0,,0.09,9.0
2016-08-03,85,9.0,,0.09,7.6499999999999995
2016-08-04,94,9.0,,0.09,8.459999999999999
2016-08-05,96,9.0,,0.09,8.64
2016-08-06,42,9.0,,0.09,3.78
2016-08-07,32,9.0,,0.09,2.88
2016-08-08,94,9.0,,0.09,8.459999999999999
2016-08-09,82,9.0,,0.09,7.38
2016-08-10,84,9.0,,0.09,7.56
2016-08-11,84,9.0,,0.09,7.56
2016-08-12,96,9.0,,0.09,8.64
2016-08-13,39,9.0,,0.09,3.51
2016-08-14,29,9.0,,0.09,2.61
2016-08-15,83,9.0,,0.09,7.47
2016-08-16,86,9.0,,0.09,7.739999999999999
2016-08-17,72,9.0,,0.09,6.4799999999999995
2016-08-18,80,9.0,,0.09,7.199999999999999
2016-08-19,67,9.0,,0.09,6.029999999999999
2016-08-20,36,9.0,,0.09,3.2399999999999998
2016-08-21,31,9.0,,0.09,2.79
2016-08-22,87,9.0,,0.09,7.83
2016-08-23,78,9.0,,0.09,7.02
2016-08-24,83,9.0,,0.09,7.47
2016-08-25,87,9.0,,0.09,7.83
2016-08-26,82,9.0,,0.09,7.38
2016-08-27,34,9.0,,0.09,3.06
2016-08-28,37,9.0,,0.09,3.33
2016-08-29,84,9.0,,0.09,7.56
2016-08-30,80,9.0,,0.09,7.199999999999999
2016-08-31,83,9.0,,0.09,7.47
2016-09-01,48,10.0,False,0.1,4.800000000000001
2016-09-02,62,10.0,,0.1,6.2
2016-09-03,14,10.0,,0.1,1.4000000000000001
2016-09-04,23,10.0,,0.1,2.3000000000000003
2016-09-05,37,10.0,,0.1,3.7
2016-09-06,64,10.0,,0.1,6.4
2016-09-07,62,10.0,,0.1,6.2
2016-09-08,61,10.0,,0.1,6.1000000000000005
2016-09-09,100,10.0,,0.1,10.0
2016-09-10,52,10.0,,0.1,5.2
2016-09-11,34,10.0,,0.1,3.4000000000000004
2016-09-12,90,10.0,,0.1,9.0
2016-09-13,78,10.0,,0.1,7.800000000000001
2016-09-14,86,10.0,,0.1,8.6
2016-09-15,77,10.0,,0.1,7.7
2016-09-16,69,10.0,,0.1,6.9
2016-09-17,26,10.0,,0.1,2.6
2016-09-18,24,10.0,,0.1,2.4000000000000004
2016-09-19,66,10.0,,0.1,6.6000000000000005
2016-09-20,66,10.0,,0.1,6.6000000000000005
2016-09-21,73,10.0,,0.1,7.300000000000001
2016-09-22,73,10.0,,0.1,7.300000000000001
2016-09-23,71,10.0,,0.1,7.1000000000000005
2016-09-24,30,10.0,,0.1,3.0
2016-09-25,29,10.0,,0.1,2.9000000000000004
2016-09-26,62,10.0,,0.1,6.2
2016-09-27,76,10.0,,0.1,7.6000000000000005
2016-09-28,70,10.0,,0.1,7.0
2016-09-29,84,10.0,,0.1,8.4
2016-09-30,80,10.0,,0.1,8.0
2016-10-01,30,10.0,False,0.1,3.0
2016-10-02,29,10.0,,0.1,2.9000000000000004
2016-10-03,74,10.0,,0.1,7.4
2016-10-04,74,10.0,,0.1,7.4
2016-10-05,71,10.0,,0.1,7.1000000000000005
2016-10-06,73,10.0,,0.1,7.300000000000001
2016-10-07,72,10.0,,0.1,7.2
2016-10-08,36,10.0,,0.1,3.6
2016-10-09,39,10.0,,0.1,3.9000000000000004
2016-10-10,100,10.0,,0.1,10.0
2016-10-11,80,10.0,,0.1,8.0
2016-10-12,82,10.0,,0.1,8.200000000000001
2016-10-13,93,10.0,,0.1,9.3
2016-10-14,79,10.0,,0.1,7.9
2016-10-15,32,10.0,,0.1,3.2
2016-10-16,27,10.0,,0.1,2.7
2016-10-17,79,10.0,,0.1,7.9
2016-10-18,75,10.0,,0.1,7.5
2016-10-19,70,10.0,,0.1,7.0
2016-10-20,72,10.0,,0.1,7.2
2016-10-21,65,10.0,,0.1,6.5
2016-10-22,27,10.0,,0.1,2.7
2016-10-23,27,10.0,,0.1,2.7
2016-10-24,64,10.0,,0.1,6.4
2016-10-25,79,10.0,,0.1,7.9
2016-10-26,70,10.0,,0.1,7.0
2016-10-27,87,10.0,,0.1,8.700000000000001
2016-10-28,72,10.0,,0.1,7.2
2016-10-29,33,10.0,,0.1,3.3000000000000003
2016-10-30,32,10.0,,0.1,3.2
2016-10-31,73,10.0,,0.1,7.300000000000001
2016-11-01,6,24.0,False,0.24,1.44
2016-11-02,6,24.0,,0.24,1.44
2016-11-03,6,24.0,,0.24,1.44
2016-11-04,6,24.0,,0.24,1.44
2016-11-05,3,24.0,,0.24,0.72
2016-11-06,3,24.0,,0.24,0.72
2016-11-07,8,24.0,,0.24,1.92
2016-11-08,8,24.0,,0.24,1.92
2016-11-09,100,24.0,,0.24,24.0
2016-11-10,27,24.0,,0.24,6.4799999999999995
2016-11-11,15,24.0,,0.24,3.5999999999999996
2016-11-12,5,24.0,,0.24,1.2
2016-11-13,3,24.0,,0.24,0.72
2016-11-14,9,24.0,,0.24,2.16
2016-11-15,9,24.0,,0.24,2.16
2016-11-16,8,24.0,,0.24,1.92
2016-11-17,7,24.0,,0.24,1.68
2016-11-18,7,24.0,,0.24,1.68
2016-11-19,3,24.0,,0.24,0.72
2016-11-20,2,24.0,,0.24,0.48
2016-11-21,6,24.0,,0.24,1.44
2016-11-22,8,24.0,,0.24,1.92
2016-11-23,9,24.0,,0.24,2.16
2016-11-24,5,24.0,,0.24,1.2
2016-11-25,8,24.0,,0.24,1.92
2016-11-26,2,24.0,,0.24,0.48
2016-11-27,3,24.0,,0.24,0.72
2016-11-28,6,24.0,,0.24,1.44
2016-11-29,6,24.0,,0.24,1.44
2016-11-30,6,24.0,,0.24,1.44
2016-12-01,54,12.0,False,0.12,6.4799999999999995
2016-12-02,53,12.0,,0.12,6.359999999999999
2016-12-03,22,12.0,,0.12,2.6399999999999997
2016-12-04,22,12.0,,0.12,2.6399999999999997
2016-12-05,46,12.0,,0.12,5.52
2016-12-06,49,12.0,,0.12,5.88
2016-12-07,50,12.0,,0.12,6.0
2016-12-08,51,12.0,,0.12,6.12
2016-12-09,52,12.0,,0.12,6.24
2016-12-10,27,12.0,,0.12,3.2399999999999998
2016-12-11,23,12.0,,0.12,2.76
2016-12-12,51,12.0,,0.12,6.12
2016-12-13,57,12.0,,0.12,6.84
2016-12-14,59,12.0,,0.12,7.08
2016-12-15,61,12.0,,0.12,7.319999999999999
2016-12-16,50,12.0,,0.12,6.0
2016-12-17,24,12.0,,0.12,2.88
2016-12-18,20,12.0,,0.12,2.4
2016-12-19,49,12.0,,0.12,5.88
2016-12-20,54,12.0,,0.12,6.4799999999999995
2016-12-21,49,12.0,,0.12,5.88
2016-12-22,55,12.0,,0.12,6.6
2016-12-23,51,12.0,,0.12,6.12
2016-12-24,24,12.0,,0.12,2.88
2016-12-25,21,12.0,,0.12,2.52
2016-12-26,100,12.0,,0.12,12.0
2016-12-27,51,12.0,,0.12,6.12
2016-12-28,49,12.0,,0.12,5.88
2016-12-29,44,12.0,,0.12,5.279999999999999
2016-12-30,57,12.0,,0.12,6.84
2016-12-31,24,12.0,,0.12,2.88
2017-01-01,41,13.0,False,0.13,5.33
2017-01-02,93,13.0,,0.13,12.09
2017-01-03,58,13.0,,0.13,7.54
2017-01-04,63,13.0,,0.13,8.19
2017-01-05,58,13.0,,0.13,7.54
2017-01-06,54,13.0,,0.13,7.0200000000000005
2017-01-07,28,13.0,,0.13,3.64
2017-01-08,18,13.0,,0.13,2.34
2017-01-09,57,13.0,,0.13,7.41
2017-01-10,54,13.0,,0.13,7.0200000000000005
2017-01-11,63,13.0,,0.13,8.19
2017-01-12,62,13.0,,0.13,8.06
2017-01-13,62,13.0,,0.13,8.06
2017-01-14,29,13.0,,0.13,3.77
2017-01-15,31,13.0,,0.13,4.03
2017-01-16,69,13.0,,0.13,8.97
2017-01-17,59,13.0,,0.13,7.67
2017-01-18,53,13.0,,0.13,6.890000000000001
2017-01-19,61,13.0,,0.13,7.930000000000001
2017-01-20,85,13.0,,0.13,11.05
2017-01-21,37,13.0,,0.13,4.8100000000000005
2017-01-22,27,13.0,,0.13,3.5100000000000002
2017-01-23,67,13.0,,0.13,8.71
2017-01-24,69,13.0,,0.13,8.97
2017-01-25,95,13.0,,0.13,12.35
2017-01-26,91,13.0,,0.13,11.83
2017-01-27,75,13.0,,0.13,9.75
2017-01-28,32,13.0,,0.13,4.16
2017-01-29,26,13.0,,0.13,3.38
2017-01-30,87,13.0,,0.13,11.31
2017-01-31,100,13.0,,0.13,13.0
2017-02-01,98,13.0,False,0.13,12.74
2017-02-02,78,13.0,,0.13,10.14
2017-02-03,86,13.0,,0.13,11.18
2017-02-04,37,13.0,,0.13,4.8100000000000005
2017-02-05,32,13.0,,0.13,4.16
2017-02-06,73,13.0,,0.13,9.49
2017-02-07,80,13.0,,0.13,10.4
2017-02-08,78,13.0,,0.13,10.14
2017-02-09,80,13.0,,0.13,10.4
2017-02-10,85,13.0,,0.13,11.05
2017-02-11,30,13.0,,0.13,3.9000000000000004
2017-02-12,32,13.0,,0.13,4.16
2017-02-13,79,13.0,,0.13,10.27
2017-02-14,86,13.0,,0.13,11.18
2017-02-15,92,13.0,,0.13,11.96
2017-02-16,100,13.0,,0.13,13.0
2017-02-17,91,13.0,,0.13,11.83
2017-02-18,44,13.0,,0.13,5.720000000000001
2017-02-19,39,13.0,,0.13,5.07
2017-02-20,97,13.0,,0.13,12.610000000000001
2017-02-21,81,13.0,,0.13,10.530000000000001
2017-02-22,87,13.0,,0.13,11.31
2017-02-23,88,13.0,,0.13,11.440000000000001
2017-02-24,84,13.0,,0.13,10.92
2017-02-25,37,13.0,,0.13,4.8100000000000005
2017-02-26,39,13.0,,0.13,5.07
2017-02-27,75,13.0,,0.13,9.75
2017-02-28,86,13.0,,0.13,11.18
2017-03-01,100,14.0,False,0.14,14.000000000000002
2017-03-02,100,14.0,,0.14,14.000000000000002
2017-03-03,80,14.0,,0.14,11.200000000000001
2017-03-04,37,14.0,,0.14,5.180000000000001
2017-03-05,30,14.0,,0.14,4.2
2017-03-06,67,14.0,,0.14,9.38
2017-03-07,66,14.0,,0.14,9.24
2017-03-08,63,14.0,,0.14,8.82
2017-03-09,70,14.0,,0.14,9.8
2017-03-10,57,14.0,,0.14,7.98
2017-03-11,28,14.0,,0.14,3.9200000000000004
2017-03-12,25,14.0,,0.14,3.5000000000000004
2017-03-13,59,14.0,,0.14,8.260000000000002
2017-03-14,64,14.0,,0.14,8.96
2017-03-15,64,14.0,,0.14,8.96
2017-03-16,62,14.0,,0.14,8.680000000000001
2017-03-17,53,14.0,,0.14,7.420000000000001
2017-03-18,21,14.0,,0.14,2.9400000000000004
2017-03-19,24,14.0,,0.14,3.3600000000000003
2017-03-20,58,14.0,,0.14,8.120000000000001
2017-03-21,78,14.0,,0.14,10.920000000000002
2017-03-22,85,14.0,,0.14,11.9
2017-03-23,67,14.0,,0.14,9.38
2017-03-24,62,14.0,,0.14,8.680000000000001
2017-03-25,29,14.0,,0.14,4.0600000000000005
2017-03-26,25,14.0,,0.14,3.5000000000000004
2017-03-27,76,14.0,,0.14,10.64
2017-03-28,66,14.0,,0.14,9.24
2017-03-29,66,14.0,,0.14,9.24
2017-03-30,62,14.0,,0.14,8.680000000000001
2017-03-31,53,14.0,,0.14,7.420000000000001
2017-04-01,22,12.0,False,0.12,2.6399999999999997
2017-04-02,20,12.0,,0.12,2.4
2017-04-03,58,12.0,,0.12,6.96
2017-04-04,56,12.0,,0.12,6.72
2017-04-05,65,12.0,,0.12,7.8
2017-04-06,50,12.0,,0.12,6.0
2017-04-07,58,12.0,,0.12,6.96
2017-04-08,19,12.0,,0.12,2.28
2017-04-09,26,12.0,,0.12,3.12
2017-04-10,51,12.0,,0.12,6.12
2017-04-11,68,12.0,,0.12,8.16
2017-04-12,55,12.0,,0.12,6.6
2017-04-13,65,12.0,,0.12,7.8
2017-04-14,100,12.0,,0.12,12.0
2017-04-15,21,12.0,,0.12,2.52
2017-04-16,21,12.0,,0.12,2.52
