date,cancer_unscaled,cancer_monthly,isPartial,scale,cancer
2011-09-02,78,81.0,,0.81,63.18000000000001
2011-09-03,66,81.0,,0.81,53.46
2011-09-04,62,81.0,,0.81,50.220000000000006
2011-09-05,65,81.0,,0.81,52.650000000000006
2011-09-06,72,81.0,,0.81,58.32000000000001
2011-09-07,79,81.0,,0.81,63.99
2011-09-08,81,81.0,,0.81,65.61
2011-09-09,79,81.0,,0.81,63.99
2011-09-10,62,81.0,,0.81,50.220000000000006
2011-09-11,65,81.0,,0.81,52.650000000000006
2011-09-12,87,81.0,,0.81,70.47
2011-09-13,100,81.0,,0.81,81.0
2011-09-14,86,81.0,,0.81,69.66000000000001
2011-09-15,88,81.0,,0.81,71.28
2011-09-16,81,81.0,,0.81,65.61
2011-09-17,70,81.0,,0.81,56.7
2011-09-18,66,81.0,,0.81,53.46
2011-09-19,88,81.0,,0.81,71.28
2011-09-20,86,81.0,,0.81,69.66000000000001
2011-09-21,91,81.0,,0.81,73.71000000000001
2011-09-22,89,81.0,,0.81,72.09
2011-09-23,84,81.0,,0.81,68.04
2011-09-24,66,81.0,,0.81,53.46
2011-09-25,66,81.0,,0.81,53.46
2011-09-26,90,81.0,,0.81,72.9
2011-09-27,98,81.0,,0.81,79.38000000000001
2011-09-28,92,81.0,,0.81,74.52000000000001
2011-09-29,93,81.0,,0.81,75.33
2011-09-30,92,81.0,,0.81,74.52000000000001
2011-10-01,53,100.0,False,1.0,53.0
2011-10-02,63,100.0,,1.0,63.0
2011-10-03,74,100.0,,1.0,74.0
2011-10-04,73,100.0,,1.0,73.0
2011-10-05,71,100.0,,1.0,71.0
2011-10-06,100,100.0,,1.0,100.0
2011-10-07,74,100.0,,1.0,74.0
2011-10-08,59,100.0,,1.0,59.0
2011-10-09,59,100.0,,1.0,59.0
2011-10-10,66,100.0,,1.0,66.0
2011-10-11,73,100.0,,1.0,73.0
2011-10-12,66,100.0,,1.0,66.0
2011-10-13,65,100.0,,1.0,65.0
2011-10-14,64,100.0,,1.0,64.0
2011-10-15,53,100.0,,1.0,53.0
2011-10-16,56,100.0,,1.0,56.0
2011-10-17,73,100.0,,1.0,73.0
2011-10-18,75,100.0,,1.0,75.0
2011-10-19,66,100.0,,1.0,66.0
2011-10-20,70,100.0,,1.0,70.0
2011-10-21,63,100.0,,1.0,63.0
2011-10-22,50,100.0,,1.0,50.0
2011-10-23,50,100.0,,1.0,50.0
2011-10-24,63,100.0,,1.0,63.0
2011-10-25,59,100.0,,1.0,59.0
2011-10-26,60,100.0,,1.0,60.0
2011-10-27,58,100.0,,1.0,58.0
2011-10-28,57,100.0,,1.0,57.0
2011-10-29,41,100.0,,1.0,41.0
2011-10-30,49,100.0,,1.0,49.0
2011-10-31,55,100.0,,1.0,55.0
2011-11-01,94,77.0,False,0.77,72.38
2011-11-02,94,77.0,,0.77,72.38
2011-11-03,100,77.0,,0.77,77.0
2011-11-04,88,77.0,,0.77,67.76
2011-11-05,75,77.0,,0.77,57.75
2011-11-06,76,77.0,,0.77,58.52
2011-11-07,92,77.0,,0.77,70.84
2011-11-08,96,77.0,,0.77,73.92
2011-11-09,94,77.0,,0.77,72.38
2011-11-10,88,77.0,,0.77,67.76
2011-11-11,77,77.0,,0.77,59.29
2011-11-12,67,77.0,,0.77,51.59
2011-11-13,67,77.0,,0.77,51.59
2011-11-14,86,77.0,,0.77,66.22
2011-11-15,88,77.0,,0.77,67.76
2011-11-16,91,77.0,,0.77,70.07000000000001
2011-11-17,93,77.0,,0.77,71.61
2011-11-18,89,77.0,,0.77,68.53
2011-11-19,79,77.0,,0.77,60.83
2011-11-20,67,77.0,,0.77,51.59
2011-11-21,86,77.0,,0.77,66.22
2011-11-22,78,77.0,,0.77,60.06
2011-11-23,77,77.0,,0.77,59.29
2011-11-24,56,77.0,,0.77,43.120000000000005
2011-11-25,53,77.0,,0.77,40.81
2011-11-26,61,77.0,,0.77,46.97
2011-11-27,63,77.0,,0.77,48.51
2011-11-28,76,77.0,,0.77,58.52
2011-11-29,84,77.0,,0.77,64.68
2011-11-30,87,77.0,,0.77,66.99
2011-12-01,99,69.0,False,0.69,68.30999999999999
2011-12-02,92,69.0,,0.69,63.48
2011-12-03,74,69.0,,0.69,51.059999999999995
2011-12-04,79,69.0,,0.69,54.51
2011-12-05,97,69.0,,0.69,66.92999999999999
2011-12-06,100,69.0,,0.69,69.0
2011-12-07,97,69.0,,0.69,66.92999999999999
2011-12-08,98,69.0,,0.69,67.61999999999999
2011-12-09,89,69.0,,0.69,61.41
2011-12-10,75,69.0,,0.69,51.74999999999999
2011-12-11,71,69.0,,0.69,48.989999999999995
2011-12-12,91,69.0,,0.69,62.78999999999999
2011-12-13,96,69.0,,0.69,66.24
2011-12-14,95,69.0,,0.69,65.55
2011-12-15,92,69.0,,0.69,63.48
2011-12-16,88,69.0,,0.69,60.72
2011-12-17,75,69.0,,0.69,51.74999999999999
2011-12-18,69,69.0,,0.69,47.61
2011-12-19,80,69.0,,0.69,55.199999999999996
2011-12-20,86,69.0,,0.69,59.339999999999996
2011-12-21,85,69.0,,0.69,58.65
2011-12-22,76,69.0,,0.69,52.44
2011-12-23,68,69.0,,0.69,46.919999999999995
2011-12-24,60,69.0,,0.69,41.4
2011-12-25,57,69.0,,0.69,39.33
2011-12-26,61,69.0,,0.69,42.089999999999996
2011-12-27,73,69.0,,0.69,50.37
2011-12-28,84,69.0,,0.69,57.959999999999994
2011-12-29,94,69.0,,0.69,64.86
2011-12-30,84,69.0,,0.69,57.959999999999994
2011-12-31,76,69.0,,0.69,52.44
2012-01-01,66,75.0,False,0.75,49.5
2012-01-02,74,75.0,,0.75,55.5
2012-01-03,80,75.0,,0.75,60.0
2012-01-04,88,75.0,,0.75,66.0
2012-01-05,98,75.0,,0.75,73.5
2012-01-06,90,75.0,,0.75,67.5
2012-01-07,77,75.0,,0.75,57.75
2012-01-08,75,75.0,,0.75,56.25
2012-01-09,87,75.0,,0.75,65.25
2012-01-10,95,75.0,,0.75,71.25
2012-01-11,97,75.0,,0.75,72.75
2012-01-12,100,75.0,,0.75,75.0
2012-01-13,90,75.0,,0.75,67.5
2012-01-14,84,75.0,,0.75,63.0
2012-01-15,72,75.0,,0.75,54.0
2012-01-16,84,75.0,,0.75,63.0
2012-01-17,93,75.0,,0.75,69.75
2012-01-18,96,75.0,,0.75,72.0
2012-01-19,93,75.0,,0.75,69.75
2012-01-20,91,75.0,,0.75,68.25
2012-01-21,73,75.0,,0.75,54.75
2012-01-22,82,75.0,,0.75,61.5
2012-01-23,90,75.0,,0.75,67.5
2012-01-24,97,75.0,,0.75,72.75
2012-01-25,97,75.0,,0.75,72.75
2012-01-26,97,75.0,,0.75,72.75
2012-01-27,98,75.0,,0.75,73.5
2012-01-28,79,75.0,,0.75,59.25
2012-01-29,78,75.0,,0.75,58.5
2012-01-30,95,75.0,,0.75,71.25
2012-01-31,94,75.0,,0.75,70.5
2012-02-01,100,78.0,False,0.78,78.0
2012-02-02,99,78.0,,0.78,77.22
2012-02-03,92,78.0,,0.78,71.76
2012-02-04,79,78.0,,0.78,61.620000000000005
2012-02-05,75,78.0,,0.78,58.5
2012-02-06,87,78.0,,0.78,67.86
2012-02-07,94,78.0,,0.78,73.32000000000001
2012-02-08,91,78.0,,0.78,70.98
2012-02-09,91,78.0,,0.78,70.98
2012-02-10,85,78.0,,0.78,66.3
2012-02-11,72,78.0,,0.78,56.160000000000004
2012-02-12,64,78.0,,0.78,49.92
2012-02-13,84,78.0,,0.78,65.52
2012-02-14,81,78.0,,0.78,63.18
2012-02-15,92,78.0,,0.78,71.76
2012-02-16,92,78.0,,0.78,71.76
2012-02-17,86,78.0,,0.78,67.08
2012-02-18,71,78.0,,0.78,55.38
2012-02-19,69,78.0,,0.78,53.82
2012-02-20,81,78.0,,0.78,63.18
2012-02-21,90,78.0,,0.78,70.2
2012-02-22,88,78.0,,0.78,68.64
2012-02-23,88,78.0,,0.78,68.64
2012-02-24,83,78.0,,0.78,64.74000000000001
2012-02-25,72,78.0,,0.78,56.160000000000004
2012-02-26,73,78.0,,0.78,56.940000000000005
2012-02-27,85,78.0,,0.78,66.3
2012-02-28,91,78.0,,0.78,70.98
2012-02-29,87,78.0,,0.78,67.86
2012-03-01,89,76.0,False,0.76,67.64
2012-03-02,87,76.0,,0.76,66.12
2012-03-03,73,76.0,,0.76,55.480000000000004
2012-03-04,71,76.0,,0.76,53.96
2012-03-05,90,76.0,,0.76,68.4
2012-03-06,91,76.0,,0.76,69.16
2012-03-07,87,76.0,,0.76,66.12
2012-03-08,94,76.0,,0.76,71.44
2012-03-09,85,76.0,,0.76,64.6
2012-03-10,71,76.0,,0.76,53.96
2012-03-11,73,76.0,,0.76,55.480000000000004
2012-03-12,88,76.0,,0.76,66.88
2012-03-13,88,76.0,,0.76,66.88
2012-03-14,100,76.0,,0.76,76.0
2012-03-15,92,76.0,,0.76,69.92
2012-03-16,85,76.0,,0.76,64.6
2012-03-17,67,76.0,,0.76,50.92
2012-03-18,76,76.0,,0.76,57.76
2012-03-19,86,76.0,,0.76,65.36
2012-03-20,96,76.0,,0.76,72.96000000000001
2012-03-21,96,76.0,,0.76,72.96000000000001
2012-03-22,93,76.0,,0.76,70.68
2012-03-23,83,76.0,,0.76,63.08
2012-03-24,71,76.0,,0.76,53.96
2012-03-25,72,76.0,,0.76,54.72
2012-03-26,84,76.0,,0.76,63.84
2012-03-27,89,76.0,,0.76,67.64
2012-03-28,92,76.0,,0.76,69.92
2012-03-29,91,76.0,,0.76,69.16
2012-03-30,81,76.0,,0.76,61.56
2012-03-31,68,76.0,,0.76,51.68
2012-04-01,75,78.0,False,0.78,58.5
2012-04-02,88,78.0,,0.78,68.64
2012-04-03,84,78.0,,0.78,65.52
2012-04-04,87,78.0,,0.78,67.86
2012-04-05,85,78.0,,0.78,66.3
2012-04-06,78,78.0,,0.78,60.84
2012-04-07,71,78.0,,0.78,55.38
2012-04-08,72,78.0,,0.78,56.160000000000004
2012-04-09,96,78.0,,0.78,74.88
2012-04-10,93,78.0,,0.78,72.54
2012-04-11,91,78.0,,0.78,70.98
2012-04-12,93,78.0,,0.78,72.54
2012-04-13,83,78.0,,0.78,64.74000000000001
2012-04-14,76,78.0,,0.78,59.28
2012-04-15,74,78.0,,0.78,57.72
2012-04-16,95,78.0,,0.78,74.10000000000001
2012-04-17,97,78.0,,0.78,75.66
2012-04-18,100,78.0,,0.78,78.0
2012-04-19,92,78.0,,0.78,71.76
2012-04-20,87,78.0,,0.78,67.86
2012-04-21,74,78.0,,0.78,57.72
2012-04-22,74,78.0,,0.78,57.72
2012-04-23,94,78.0,,0.78,73.32000000000001
2012-04-24,94,78.0,,0.78,73.32000000000001
2012-04-25,90,78.0,,0.78,70.2
2012-04-26,92,78.0,,0.78,71.76
2012-04-27,90,78.0,,0.78,70.2
2012-04-28,73,78.0,,0.78,56.940000000000005
2012-04-29,73,78.0,,0.78,56.940000000000005
2012-04-30,89,78.0,,0.78,69.42
2012-05-01,87,77.0,False,0.77,66.99
2012-05-02,86,77.0,,0.77,66.22
2012-05-03,85,77.0,,0.77,65.45
2012-05-04,100,77.0,,0.77,77.0
2012-05-05,89,77.0,,0.77,68.53
2012-05-06,71,77.0,,0.77,54.67
2012-05-07,85,77.0,,0.77,65.45
2012-05-08,89,77.0,,0.77,68.53
2012-05-09,88,77.0,,0.77,67.76
2012-05-10,84,77.0,,0.77,64.68
2012-05-11,77,77.0,,0.77,59.29
2012-05-12,70,77.0,,0.77,53.9
2012-05-13,68,77.0,,0.77,52.36
2012-05-14,91,77.0,,0.77,70.07000000000001
2012-05-15,87,77.0,,0.77,66.99
2012-05-16,84,77.0,,0.77,64.68
2012-05-17,96,77.0,,0.77,73.92
2012-05-18,94,77.0,,0.77,72.38
2012-05-19,77,77.0,,0.77,59.29
2012-05-20,66,77.0,,0.77,50.82
2012-05-21,88,77.0,,0.77,67.76
2012-05-22,87,77.0,,0.77,66.99
2012-05-23,86,77.0,,0.77,66.22
2012-05-24,82,77.0,,0.77,63.14
2012-05-25,78,77.0,,0.77,60.06
2012-05-26,64,77.0,,0.77,49.28
2012-05-27,60,77.0,,0.77,46.2
2012-05-28,61,77.0,,0.77,46.97
2012-05-29,77,77.0,,0.77,59.29
2012-05-30,80,77.0,,0.77,61.6
2012-05-31,77,77.0,,0.77,59.29
2012-06-01,85,74.0,False,0.74,62.9
2012-06-02,79,74.0,,0.74,58.46
2012-06-03,88,74.0,,0.74,65.12
2012-06-04,96,74.0,,0.74,71.03999999999999
2012-06-05,93,74.0,,0.74,68.82
2012-06-06,88,74.0,,0.74,65.12
2012-06-07,93,74.0,,0.74,68.82
2012-06-08,82,74.0,,0.74,60.68
2012-06-09,73,74.0,,0.74,54.019999999999996
2012-06-10,73,74.0,,0.74,54.019999999999996
2012-06-11,92,74.0,,0.74,68.08
2012-06-12,96,74.0,,0.74,71.03999999999999
2012-06-13,87,74.0,,0.74,64.38
2012-06-14,93,74.0,,0.74,68.82
2012-06-15,100,74.0,,0.74,74.0
2012-06-16,75,74.0,,0.74,55.5
2012-06-17,78,74.0,,0.74,57.72
2012-06-18,89,74.0,,0.74,65.86
2012-06-19,91,74.0,,0.74,67.34
2012-06-20,91,74.0,,0.74,67.34
2012-06-21,92,74.0,,0.74,68.08
2012-06-22,88,74.0,,0.74,65.12
2012-06-23,75,74.0,,0.74,55.5
2012-06-24,77,74.0,,0.74,56.98
2012-06-25,88,74.0,,0.74,65.12
2012-06-26,87,74.0,,0.74,64.38
2012-06-27,86,74.0,,0.74,63.64
2012-06-28,91,74.0,,0.74,67.34
2012-06-29,83,74.0,,0.74,61.42
2012-06-30,71,74.0,,0.74,52.54
2012-07-01,75,69.0,False,0.69,51.74999999999999
2012-07-02,88,69.0,,0.69,60.72
2012-07-03,87,69.0,,0.69,60.029999999999994
2012-07-04,77,69.0,,0.69,53.129999999999995
2012-07-05,82,69.0,,0.69,56.58
2012-07-06,83,69.0,,0.69,57.269999999999996
2012-07-07,76,69.0,,0.69,52.44
2012-07-08,79,69.0,,0.69,54.51
2012-07-09,90,69.0,,0.69,62.099999999999994
2012-07-10,93,69.0,,0.69,64.17
2012-07-11,96,69.0,,0.69,66.24
2012-07-12,91,69.0,,0.69,62.78999999999999
2012-07-13,90,69.0,,0.69,62.099999999999994
2012-07-14,76,69.0,,0.69,52.44
2012-07-15,77,69.0,,0.69,53.129999999999995
2012-07-16,91,69.0,,0.69,62.78999999999999
2012-07-17,97,69.0,,0.69,66.92999999999999
2012-07-18,97,69.0,,0.69,66.92999999999999
2012-07-19,92,69.0,,0.69,63.48
2012-07-20,84,69.0,,0.69,57.959999999999994
2012-07-21,74,69.0,,0.69,51.059999999999995
2012-07-22,72,69.0,,0.69,49.67999999999999
2012-07-23,93,69.0,,0.69,64.17
2012-07-24,100,69.0,,0.69,69.0
2012-07-25,96,69.0,,0.69,66.24
2012-07-26,98,69.0,,0.69,67.61999999999999
2012-07-27,86,69.0,,0.69,59.339999999999996
2012-07-28,79,69.0,,0.69,54.51
2012-07-29,76,69.0,,0.69,52.44
2012-07-30,85,69.0,,0.69,58.65
2012-07-31,85,69.0,,0.69,58.65
2012-08-01,87,72.0,False,0.72,62.64
2012-08-02,90,72.0,,0.72,64.8
2012-08-03,84,72.0,,0.72,60.48
2012-08-04,78,72.0,,0.72,56.16
2012-08-05,74,72.0,,0.72,53.28
2012-08-06,92,72.0,,0.72,66.24
2012-08-07,89,72.0,,0.72,64.08
2012-08-08,92,72.0,,0.72,66.24
2012-08-09,91,72.0,,0.72,65.52
2012-08-10,88,72.0,,0.72,63.36
2012-08-11,77,72.0,,0.72,55.44
2012-08-12,72,72.0,,0.72,51.839999999999996
2012-08-13,83,72.0,,0.72,59.76
2012-08-14,94,72.0,,0.72,67.67999999999999
2012-08-15,93,72.0,,0.72,66.96
2012-08-16,89,72.0,,0.72,64.08
2012-08-17,85,72.0,,0.72,61.199999999999996
2012-08-18,74,72.0,,0.72,53.28
2012-08-19,74,72.0,,0.72,53.28
2012-08-20,94,72.0,,0.72,67.67999999999999
2012-08-21,96,72.0,,0.72,69.12
2012-08-22,94,72.0,,0.72,67.67999999999999
2012-08-23,90,72.0,,0.72,64.8
2012-08-24,91,72.0,,0.72,65.52
2012-08-25,77,72.0,,0.72,55.44
2012-08-26,72,72.0,,0.72,51.839999999999996
2012-08-27,85,72.0,,0.72,61.199999999999996
2012-08-28,100,72.0,,0.72,72.0
2012-08-29,93,72.0,,0.72,66.96
2012-08-30,94,72.0,,0.72,67.67999999999999
2012-08-31,84,72.0,,0.72,60.48
2012-09-01,55,82.0,False,0.82,45.099999999999994
2012-09-02,52,82.0,,0.82,42.64
2012-09-03,53,82.0,,0.82,43.46
2012-09-04,64,82.0,,0.82,52.48
2012-09-05,68,82.0,,0.82,55.76
2012-09-06,75,82.0,,0.82,61.49999999999999
2012-09-07,74,82.0,,0.82,60.68
2012-09-08,100,82.0,,0.82,82.0
2012-09-09,68,82.0,,0.82,55.76
2012-09-10,74,82.0,,0.82,60.68
2012-09-11,84,82.0,,0.82,68.88
2012-09-12,81,82.0,,0.82,66.42
2012-09-13,74,82.0,,0.82,60.68
2012-09-14,71,82.0,,0.82,58.22
2012-09-15,62,82.0,,0.82,50.839999999999996
2012-09-16,63,82.0,,0.82,51.66
2012-09-17,78,82.0,,0.82,63.959999999999994
2012-09-18,80,82.0,,0.82,65.6
2012-09-19,81,82.0,,0.82,66.42
2012-09-20,79,82.0,,0.82,64.78
2012-09-21,76,82.0,,0.82,62.31999999999999
2012-09-22,64,82.0,,0.82,52.48
2012-09-23,66,82.0,,0.82,54.12
2012-09-24,81,82.0,,0.82,66.42
2012-09-25,85,82.0,,0.82,69.7
2012-09-26,85,82.0,,0.82,69.7
2012-09-27,85,82.0,,0.82,69.7
2012-09-28,80,82.0,,0.82,65.6
2012-09-29,67,82.0,,0.82,54.94
2012-09-30,71,82.0,,0.82,58.22
2012-10-01,86,97.0,False,0.97,83.42
2012-10-02,100,97.0,,0.97,97.0
2012-10-03,82,97.0,,0.97,79.53999999999999
2012-10-04,77,97.0,,0.97,74.69
2012-10-05,82,97.0,,0.97,79.53999999999999
2012-10-06,68,97.0,,0.97,65.96
2012-10-07,77,97.0,,0.97,74.69
2012-10-08,79,97.0,,0.97,76.63
2012-10-09,81,97.0,,0.97,78.57
2012-10-10,76,97.0,,0.97,73.72
2012-10-11,80,97.0,,0.97,77.6
2012-10-12,73,97.0,,0.97,70.81
2012-10-13,59,97.0,,0.97,57.23
2012-10-14,63,97.0,,0.97,61.11
2012-10-15,76,97.0,,0.97,73.72
2012-10-16,67,97.0,,0.97,64.99
2012-10-17,68,97.0,,0.97,65.96
2012-10-18,77,97.0,,0.97,74.69
2012-10-19,79,97.0,,0.97,76.63
2012-10-20,62,97.0,,0.97,60.14
2012-10-21,68,97.0,,0.97,65.96
2012-10-22,72,97.0,,0.97,69.84
2012-10-23,66,97.0,,0.97,64.02
2012-10-24,65,97.0,,0.97,63.05
2012-10-25,70,97.0,,0.97,67.89999999999999
2012-10-26,79,97.0,,0.97,76.63
2012-10-27,77,97.0,,0.97,74.69
2012-10-28,58,97.0,,0.97,56.26
2012-10-29,59,97.0,,0.97,57.23
2012-10-30,57,97.0,,0.97,55.29
2012-10-31,55,97.0,,0.97,53.35
2012-11-01,90,69.0,False,0.69,62.099999999999994
2012-11-02,88,69.0,,0.69,60.72
2012-11-03,75,69.0,,0.69,51.74999999999999
2012-11-04,70,69.0,,0.69,48.3
2012-11-05,87,69.0,,0.69,60.029999999999994
2012-11-06,81,69.0,,0.69,55.88999999999999
2012-11-07,74,69.0,,0.69,51.059999999999995
2012-11-08,96,69.0,,0.69,66.24
2012-11-09,100,69.0,,0.69,69.0
2012-11-10,72,69.0,,0.69,49.67999999999999
2012-11-11,71,69.0,,0.69,48.989999999999995
2012-11-12,86,69.0,,0.69,59.339999999999996
2012-11-13,94,69.0,,0.69,64.86
2012-11-14,96,69.0,,0.69,66.24
2012-11-15,86,69.0,,0.69,59.339999999999996
2012-11-16,83,69.0,,0.69,57.269999999999996
2012-11-17,70,69.0,,0.69,48.3
2012-11-18,72,69.0,,0.69,49.67999999999999
2012-11-19,80,69.0,,0.69,55.199999999999996
2012-11-20,83,69.0,,0.69,57.269999999999996
2012-11-21,78,69.0,,0.69,53.81999999999999
2012-11-22,61,69.0,,0.69,42.089999999999996
2012-11-23,58,69.0,,0.69,40.019999999999996
2012-11-24,62,69.0,,0.69,42.779999999999994
2012-11-25,66,69.0,,0.69,45.54
2012-11-26,83,69.0,,0.69,57.269999999999996
2012-11-27,93,69.0,,0.69,64.17
2012-11-28,91,69.0,,0.69,62.78999999999999
2012-11-29,86,69.0,,0.69,59.339999999999996
2012-11-30,88,69.0,,0.69,60.72
2012-12-01,80,65.0,False,0.65,52.0
2012-12-02,82,65.0,,0.65,53.300000000000004
2012-12-03,94,65.0,,0.65,61.1
2012-12-04,97,65.0,,0.65,63.050000000000004
2012-12-05,97,65.0,,0.65,63.050000000000004
2012-12-06,97,65.0,,0.65,63.050000000000004
2012-12-07,92,65.0,,0.65,59.800000000000004
2012-12-08,77,65.0,,0.65,50.050000000000004
2012-12-09,77,65.0,,0.65,50.050000000000004
2012-12-10,91,65.0,,0.65,59.15
2012-12-11,100,65.0,,0.65,65.0
2012-12-12,98,65.0,,0.65,63.7
2012-12-13,90,65.0,,0.65,58.5
2012-12-14,85,65.0,,0.65,55.25
2012-12-15,67,65.0,,0.65,43.550000000000004
2012-12-16,67,65.0,,0.65,43.550000000000004
2012-12-17,82,65.0,,0.65,53.300000000000004
2012-12-18,87,65.0,,0.65,56.550000000000004
2012-12-19,85,65.0,,0.65,55.25
2012-12-20,76,65.0,,0.65,49.4
2012-12-21,69,65.0,,0.65,44.85
2012-12-22,66,65.0,,0.65,42.9
2012-12-23,66,65.0,,0.65,42.9
2012-12-24,64,65.0,,0.65,41.6
2012-12-25,59,65.0,,0.65,38.35
2012-12-26,67,65.0,,0.65,43.550000000000004
2012-12-27,78,65.0,,0.65,50.7
2012-12-28,81,65.0,,0.65,52.65
2012-12-29,69,65.0,,0.65,44.85
2012-12-30,71,65.0,,0.65,46.15
2012-12-31,72,65.0,,0.65,46.800000000000004
2013-01-01,63,71.0,False,0.71,44.73
2013-01-02,81,71.0,,0.71,57.51
2013-01-03,87,71.0,,0.71,61.769999999999996
2013-01-04,83,71.0,,0.71,58.93
2013-01-05,73,71.0,,0.71,51.83
2013-01-06,74,71.0,,0.71,52.54
2013-01-07,88,71.0,,0.71,62.48
2013-01-08,87,71.0,,0.71,61.769999999999996
2013-01-09,95,71.0,,0.71,67.45
2013-01-10,93,71.0,,0.71,66.03
2013-01-11,91,71.0,,0.71,64.61
2013-01-12,82,71.0,,0.71,58.22
2013-01-13,79,71.0,,0.71,56.089999999999996
2013-01-14,91,71.0,,0.71,64.61
2013-01-15,100,71.0,,0.71,71.0
2013-01-16,94,71.0,,0.71,66.74
2013-01-17,93,71.0,,0.71,66.03
2013-01-18,97,71.0,,0.71,68.86999999999999
2013-01-19,78,71.0,,0.71,55.379999999999995
2013-01-20,74,71.0,,0.71,52.54
2013-01-21,82,71.0,,0.71,58.22
2013-01-22,88,71.0,,0.71,62.48
2013-01-23,93,71.0,,0.71,66.03
2013-01-24,93,71.0,,0.71,66.03
2013-01-25,90,71.0,,0.71,63.9
2013-01-26,76,71.0,,0.71,53.959999999999994
2013-01-27,78,71.0,,0.71,55.379999999999995
2013-01-28,90,71.0,,0.71,63.9
2013-01-29,93,71.0,,0.71,66.03
2013-01-30,94,71.0,,0.71,66.74
2013-01-31,90,71.0,,0.71,63.9
2013-02-01,92,72.0,False,0.72,66.24
2013-02-02,81,72.0,,0.72,58.32
2013-02-03,77,72.0,,0.72,55.44
2013-02-04,89,72.0,,0.72,64.08
2013-02-05,99,72.0,,0.72,71.28
2013-02-06,95,72.0,,0.72,68.39999999999999
2013-02-07,99,72.0,,0.72,71.28
2013-02-08,89,72.0,,0.72,64.08
2013-02-09,78,72.0,,0.72,56.16
2013-02-10,76,72.0,,0.72,54.72
2013-02-11,92,72.0,,0.72,66.24
2013-02-12,93,72.0,,0.72,66.96
2013-02-13,95,72.0,,0.72,68.39999999999999
2013-02-14,91,72.0,,0.72,65.52
2013-02-15,97,72.0,,0.72,69.84
2013-02-16,79,72.0,,0.72,56.879999999999995
2013-02-17,77,72.0,,0.72,55.44
2013-02-18,92,72.0,,0.72,66.24
2013-02-19,100,72.0,,0.72,72.0
2013-02-20,94,72.0,,0.72,67.67999999999999
2013-02-21,99,72.0,,0.72,71.28
2013-02-22,96,72.0,,0.72,69.12
2013-02-23,87,72.0,,0.72,62.64
2013-02-24,83,72.0,,0.72,59.76
2013-02-25,98,72.0,,0.72,70.56
2013-02-26,98,72.0,,0.72,70.56
2013-02-27,99,72.0,,0.72,71.28
2013-02-28,99,72.0,,0.72,71.28
2013-03-01,82,73.0,False,0.73,59.86
2013-03-02,74,73.0,,0.73,54.019999999999996
2013-03-03,65,73.0,,0.73,47.449999999999996
2013-03-04,81,73.0,,0.73,59.129999999999995
2013-03-05,88,73.0,,0.73,64.24
2013-03-06,89,73.0,,0.73,64.97
2013-03-07,100,73.0,,0.73,73.0
2013-03-08,82,73.0,,0.73,59.86
2013-03-09,69,73.0,,0.73,50.37
2013-03-10,71,73.0,,0.73,51.83
2013-03-11,88,73.0,,0.73,64.24
2013-03-12,87,73.0,,0.73,63.51
2013-03-13,83,73.0,,0.73,60.589999999999996
2013-03-14,78,73.0,,0.73,56.94
2013-03-15,73,73.0,,0.73,53.29
2013-03-16,65,73.0,,0.73,47.449999999999996
2013-03-17,64,73.0,,0.73,46.72
2013-03-18,82,73.0,,0.73,59.86
2013-03-19,85,73.0,,0.73,62.05
2013-03-20,84,73.0,,0.73,61.32
2013-03-21,89,73.0,,0.73,64.97
2013-03-22,86,73.0,,0.73,62.78
2013-03-23,73,73.0,,0.73,53.29
2013-03-24,67,73.0,,0.73,48.91
2013-03-25,77,73.0,,0.73,56.21
2013-03-26,87,73.0,,0.73,63.51
2013-03-27,93,73.0,,0.73,67.89
2013-03-28,84,73.0,,0.73,61.32
2013-03-29,78,73.0,,0.73,56.94
2013-03-30,69,73.0,,0.73,50.37
2013-03-31,58,73.0,,0.73,42.339999999999996
2013-04-01,78,77.0,False,0.77,60.06
2013-04-02,87,77.0,,0.77,66.99
2013-04-03,90,77.0,,0.77,69.3
2013-04-04,100,77.0,,0.77,77.0
2013-04-05,97,77.0,,0.77,74.69
2013-04-06,76,77.0,,0.77,58.52
2013-04-07,82,77.0,,0.77,63.14
2013-04-08,91,77.0,,0.77,70.07000000000001
2013-04-09,88,77.0,,0.77,67.76
2013-04-10,87,77.0,,0.77,66.99
2013-04-11,90,77.0,,0.77,69.3
2013-04-12,84,77.0,,0.77,64.68
2013-04-13,74,77.0,,0.77,56.980000000000004
2013-04-14,71,77.0,,0.77,54.67
2013-04-15,81,77.0,,0.77,62.370000000000005
2013-04-16,83,77.0,,0.77,63.910000000000004
2013-04-17,84,77.0,,0.77,64.68
2013-04-18,85,77.0,,0.77,65.45
2013-04-19,74,77.0,,0.77,56.980000000000004
2013-04-20,66,77.0,,0.77,50.82
2013-04-21,67,77.0,,0.77,51.59
2013-04-22,83,77.0,,0.77,63.910000000000004
2013-04-23,88,77.0,,0.77,67.76
2013-04-24,86,77.0,,0.77,66.22
2013-04-25,85,77.0,,0.77,65.45
2013-04-26,81,77.0,,0.77,62.370000000000005
2013-04-27,71,77.0,,0.77,54.67
2013-04-28,71,77.0,,0.77,54.67
2013-04-29,83,77.0,,0.77,63.910000000000004
2013-04-30,88,77.0,,0.77,67.76
2013-05-01,74,74.0,False,0.74,54.76
