date,revenue_unscaled,revenue_monthly,isPartial,scale,revenue
2011-08-29,80,51.0,,0.51,40.8
2011-08-30,85,51.0,,0.51,43.35
2011-08-31,94,51.0,,0.51,47.94
2011-09-01,66,51.0,False,0.51,33.660000000000004
2011-09-02,59,51.0,,0.51,30.09
2011-09-03,23,51.0,,0.51,11.73
2011-09-04,27,51.0,,0.51,13.77
2011-09-05,27,51.0,,0.51,13.77
2011-09-06,61,51.0,,0.51,31.11
2011-09-07,74,51.0,,0.51,37.74
2011-09-08,69,51.0,,0.51,35.19
2011-09-09,57,51.0,,0.51,29.07
2011-09-10,32,51.0,,0.51,16.32
2011-09-11,29,51.0,,0.51,14.790000000000001
2011-09-12,71,51.0,,0.51,36.21
2011-09-13,81,51.0,,0.51,41.31
2011-09-14,78,51.0,,0.51,39.78
2011-09-15,100,51.0,,0.51,51.0
2011-09-16,50,51.0,,0.51,25.5
2011-09-17,40,51.0,,0.51,20.4
2011-09-18,29,51.0,,0.51,14.790000000000001
2011-09-19,76,51.0,,0.51,38.76
2011-09-20,68,51.0,,0.51,34.68
2011-09-21,75,51.0,,0.51,38.25
2011-09-22,75,51.0,,0.51,38.25
2011-09-23,54,51.0,,0.51,27.54
2011-09-24,22,51.0,,0.51,11.22
2011-09-25,38,51.0,,0.51,19.38
2011-09-26,72,51.0,,0.51,36.72
2011-09-27,78,51.0,,0.51,39.78
2011-09-28,68,51.0,,0.51,34.68
2011-09-29,71,51.0,,0.51,36.21
2011-09-30,56,51.0,,0.51,28.560000000000002
2011-10-01,37,52.0,False,0.52,19.240000000000002
2011-10-02,38,52.0,,0.52,19.76
2011-10-03,93,52.0,,0.52,48.36
2011-10-04,86,52.0,,0.52,44.72
2011-10-05,91,52.0,,0.52,47.32
2011-10-06,86,52.0,,0.52,44.72
2011-10-07,68,52.0,,0.52,35.36
2011-10-08,38,52.0,,0.52,19.76
2011-10-09,38,52.0,,0.52,19.76
2011-10-10,85,52.0,,0.52,44.2
2011-10-11,95,52.0,,0.52,49.4
2011-10-12,98,52.0,,0.52,50.96
2011-10-13,94,52.0,,0.52,48.88
2011-10-14,85,52.0,,0.52,44.2
2011-10-15,44,52.0,,0.52,22.880000000000003
2011-10-16,44,52.0,,0.52,22.880000000000003
2011-10-17,100,52.0,,0.52,52.0
2011-10-18,99,52.0,,0.52,51.480000000000004
2011-10-19,100,52.0,,0.52,52.0
2011-10-20,91,52.0,,0.52,47.32
2011-10-21,77,52.0,,0.52,40.04
2011-10-22,40,52.0,,0.52,20.8
2011-10-23,47,52.0,,0.52,24.44
2011-10-24,96,52.0,,0.52,49.92
2011-10-25,84,52.0,,0.52,43.68
2011-10-26,93,52.0,,0.52,48.36
2011-10-27,91,52.0,,0.52,47.32
2011-10-28,72,52.0,,0.52,37.44
2011-10-29,32,52.0,,0.52,16.64
2011-10-30,37,52.0,,0.52,19.240000000000002
2011-10-31,97,52.0,,0.52,50.440000000000005
2011-11-01,99,46.0,False,0.46,45.54
2011-11-02,87,46.0,,0.46,40.02
2011-11-03,74,46.0,,0.46,34.04
2011-11-04,68,46.0,,0.46,31.28
2011-11-05,44,46.0,,0.46,20.240000000000002
2011-11-06,46,46.0,,0.46,21.16
2011-11-07,87,46.0,,0.46,40.02
2011-11-08,92,46.0,,0.46,42.32
2011-11-09,88,46.0,,0.46,40.480000000000004
2011-11-10,92,46.0,,0.46,42.32
2011-11-11,68,46.0,,0.46,31.28
2011-11-12,42,46.0,,0.46,19.32
2011-11-13,37,46.0,,0.46,17.02
2011-11-14,100,46.0,,0.46,46.0
2011-11-15,77,46.0,,0.46,35.42
2011-11-16,86,46.0,,0.46,39.56
2011-11-17,91,46.0,,0.46,41.86
2011-11-18,82,46.0,,0.46,37.72
2011-11-19,34,46.0,,0.46,15.64
2011-11-20,39,46.0,,0.46,17.94
2011-11-21,90,46.0,,0.46,41.4
2011-11-22,64,46.0,,0.46,29.44
2011-11-23,67,46.0,,0.46,30.82
2011-11-24,32,46.0,,0.46,14.72
2011-11-25,43,46.0,,0.46,19.78
2011-11-26,32,46.0,,0.46,14.72
2011-11-27,36,46.0,,0.46,16.560000000000002
2011-11-28,84,46.0,,0.46,38.64
2011-11-29,90,46.0,,0.46,41.4
2011-11-30,97,46.0,,0.46,44.620000000000005
2011-12-01,78,42.0,False,0.42,32.76
2011-12-02,70,42.0,,0.42,29.4
2011-12-03,42,42.0,,0.42,17.64
2011-12-04,31,42.0,,0.42,13.02
2011-12-05,83,42.0,,0.42,34.86
2011-12-06,96,42.0,,0.42,40.32
2011-12-07,99,42.0,,0.42,41.58
2011-12-08,85,42.0,,0.42,35.699999999999996
2011-12-09,67,42.0,,0.42,28.14
2011-12-10,36,42.0,,0.42,15.12
2011-12-11,39,42.0,,0.42,16.38
2011-12-12,100,42.0,,0.42,42.0
2011-12-13,91,42.0,,0.42,38.22
2011-12-14,90,42.0,,0.42,37.8
2011-12-15,90,42.0,,0.42,37.8
2011-12-16,75,42.0,,0.42,31.5
2011-12-17,34,42.0,,0.42,14.28
2011-12-18,25,42.0,,0.42,10.5
2011-12-19,85,42.0,,0.42,35.699999999999996
2011-12-20,81,42.0,,0.42,34.019999999999996
2011-12-21,68,42.0,,0.42,28.56
2011-12-22,62,42.0,,0.42,26.04
2011-12-23,44,42.0,,0.42,18.48
2011-12-24,22,42.0,,0.42,9.24
2011-12-25,14,42.0,,0.42,5.88
2011-12-26,37,42.0,,0.42,15.54
2011-12-27,78,42.0,,0.42,32.76
2011-12-28,77,42.0,,0.42,32.339999999999996
2011-12-29,80,42.0,,0.42,33.6
2011-12-30,58,42.0,,0.42,24.36
2011-12-31,35,42.0,,0.42,14.7
2012-01-01,19,60.0,False,0.6,11.4
2012-01-02,27,60.0,,0.6,16.2
2012-01-03,50,60.0,,0.6,30.0
2012-01-04,59,60.0,,0.6,35.4
2012-01-05,54,60.0,,0.6,32.4
2012-01-06,52,60.0,,0.6,31.2
2012-01-07,26,60.0,,0.6,15.6
2012-01-08,21,60.0,,0.6,12.6
2012-01-09,60,60.0,,0.6,36.0
2012-01-10,70,60.0,,0.6,42.0
2012-01-11,62,60.0,,0.6,37.199999999999996
2012-01-12,60,60.0,,0.6,36.0
2012-01-13,53,60.0,,0.6,31.799999999999997
2012-01-14,33,60.0,,0.6,19.8
2012-01-15,30,60.0,,0.6,18.0
2012-01-16,54,60.0,,0.6,32.4
2012-01-17,69,60.0,,0.6,41.4
2012-01-18,72,60.0,,0.6,43.199999999999996
2012-01-19,69,60.0,,0.6,41.4
2012-01-20,64,60.0,,0.6,38.4
2012-01-21,42,60.0,,0.6,25.2
2012-01-22,39,60.0,,0.6,23.4
2012-01-23,70,60.0,,0.6,42.0
2012-01-24,79,60.0,,0.6,47.4
2012-01-25,90,60.0,,0.6,54.0
2012-01-26,75,60.0,,0.6,45.0
2012-01-27,76,60.0,,0.6,45.6
2012-01-28,57,60.0,,0.6,34.199999999999996
2012-01-29,55,60.0,,0.6,33.0
2012-01-30,91,60.0,,0.6,54.6
2012-01-31,100,60.0,,0.6,60.0
2012-02-01,96,78.0,False,0.78,74.88
2012-02-02,89,78.0,,0.78,69.42
2012-02-03,89,78.0,,0.78,69.42
2012-02-04,57,78.0,,0.78,44.46
2012-02-05,51,78.0,,0.78,39.78
2012-02-06,88,78.0,,0.78,68.64
2012-02-07,94,78.0,,0.78,73.32000000000001
2012-02-08,97,78.0,,0.78,75.66
2012-02-09,85,78.0,,0.78,66.3
2012-02-10,79,78.0,,0.78,61.620000000000005
2012-02-11,49,78.0,,0.78,38.22
2012-02-12,45,78.0,,0.78,35.1
2012-02-13,80,78.0,,0.78,62.400000000000006
2012-02-14,81,78.0,,0.78,63.18
2012-02-15,96,78.0,,0.78,74.88
2012-02-16,87,78.0,,0.78,67.86
2012-02-17,87,78.0,,0.78,67.86
2012-02-18,57,78.0,,0.78,44.46
2012-02-19,51,78.0,,0.78,39.78
2012-02-20,86,78.0,,0.78,67.08
2012-02-21,92,78.0,,0.78,71.76
2012-02-22,93,78.0,,0.78,72.54
2012-02-23,77,78.0,,0.78,60.06
2012-02-24,80,78.0,,0.78,62.400000000000006
2012-02-25,54,78.0,,0.78,42.120000000000005
2012-02-26,44,78.0,,0.78,34.32
2012-02-27,100,78.0,,0.78,78.0
2012-02-28,87,78.0,,0.78,67.86
2012-02-29,76,78.0,,0.78,59.28
2012-03-01,89,70.0,False,0.7,62.3
2012-03-02,87,70.0,,0.7,60.9
2012-03-03,49,70.0,,0.7,34.3
2012-03-04,50,70.0,,0.7,35.0
2012-03-05,98,70.0,,0.7,68.6
2012-03-06,92,70.0,,0.7,64.39999999999999
2012-03-07,83,70.0,,0.7,58.099999999999994
2012-03-08,87,70.0,,0.7,60.9
2012-03-09,88,70.0,,0.7,61.599999999999994
2012-03-10,47,70.0,,0.7,32.9
2012-03-11,49,70.0,,0.7,34.3
2012-03-12,98,70.0,,0.7,68.6
2012-03-13,81,70.0,,0.7,56.699999999999996
2012-03-14,95,70.0,,0.7,66.5
2012-03-15,88,70.0,,0.7,61.599999999999994
2012-03-16,73,70.0,,0.7,51.099999999999994
2012-03-17,52,70.0,,0.7,36.4
2012-03-18,41,70.0,,0.7,28.7
2012-03-19,81,70.0,,0.7,56.699999999999996
2012-03-20,87,70.0,,0.7,60.9
2012-03-21,83,70.0,,0.7,58.099999999999994
2012-03-22,85,70.0,,0.7,59.49999999999999
2012-03-23,73,70.0,,0.7,51.099999999999994
2012-03-24,47,70.0,,0.7,32.9
2012-03-25,44,70.0,,0.7,30.799999999999997
2012-03-26,90,70.0,,0.7,62.99999999999999
2012-03-27,100,70.0,,0.7,70.0
2012-03-28,91,70.0,,0.7,63.699999999999996
2012-03-29,89,70.0,,0.7,62.3
2012-03-30,77,70.0,,0.7,53.9
2012-03-31,38,70.0,,0.7,26.599999999999998
2012-04-01,30,79.0,False,0.79,23.700000000000003
2012-04-02,54,79.0,,0.79,42.660000000000004
2012-04-03,46,79.0,,0.79,36.34
2012-04-04,56,79.0,,0.79,44.24
2012-04-05,45,79.0,,0.79,35.550000000000004
2012-04-06,45,79.0,,0.79,35.550000000000004
2012-04-07,27,79.0,,0.79,21.330000000000002
2012-04-08,27,79.0,,0.79,21.330000000000002
2012-04-09,56,79.0,,0.79,44.24
2012-04-10,66,79.0,,0.79,52.14
2012-04-11,64,79.0,,0.79,50.56
2012-04-12,58,79.0,,0.79,45.82
2012-04-13,70,79.0,,0.79,55.300000000000004
2012-04-14,49,79.0,,0.79,38.71
2012-04-15,50,79.0,,0.79,39.5
2012-04-16,84,79.0,,0.79,66.36
2012-04-17,100,79.0,,0.79,79.0
2012-04-18,57,79.0,,0.79,45.03
2012-04-19,51,79.0,,0.79,40.29
2012-04-20,43,79.0,,0.79,33.97
2012-04-21,21,79.0,,0.79,16.59
2012-04-22,25,79.0,,0.79,19.75
2012-04-23,48,79.0,,0.79,37.92
2012-04-24,45,79.0,,0.79,35.550000000000004
2012-04-25,42,79.0,,0.79,33.18
2012-04-26,38,79.0,,0.79,30.020000000000003
2012-04-27,39,79.0,,0.79,30.810000000000002
2012-04-28,20,79.0,,0.79,15.8
2012-04-29,16,79.0,,0.79,12.64
2012-04-30,50,79.0,,0.79,39.5
2012-05-01,100,52.0,False,0.52,52.0
2012-05-02,94,52.0,,0.52,48.88
2012-05-03,86,52.0,,0.52,44.72
2012-05-04,73,52.0,,0.52,37.96
2012-05-05,42,52.0,,0.52,21.84
2012-05-06,41,52.0,,0.52,21.32
2012-05-07,92,52.0,,0.52,47.84
2012-05-08,87,52.0,,0.52,45.24
2012-05-09,85,52.0,,0.52,44.2
2012-05-10,85,52.0,,0.52,44.2
2012-05-11,75,52.0,,0.52,39.0
2012-05-12,33,52.0,,0.52,17.16
2012-05-13,39,52.0,,0.52,20.28
2012-05-14,98,52.0,,0.52,50.96
2012-05-15,91,52.0,,0.52,47.32
2012-05-16,76,52.0,,0.52,39.52
2012-05-17,83,52.0,,0.52,43.160000000000004
2012-05-18,71,52.0,,0.52,36.92
2012-05-19,37,52.0,,0.52,19.240000000000002
2012-05-20,36,52.0,,0.52,18.72
2012-05-21,80,52.0,,0.52,41.6
2012-05-22,82,52.0,,0.52,42.64
2012-05-23,81,52.0,,0.52,42.120000000000005
2012-05-24,79,52.0,,0.52,41.08
2012-05-25,76,52.0,,0.52,39.52
2012-05-26,27,52.0,,0.52,14.040000000000001
2012-05-27,31,52.0,,0.52,16.12
2012-05-28,36,52.0,,0.52,18.72
2012-05-29,82,52.0,,0.52,42.64
2012-05-30,87,52.0,,0.52,45.24
2012-05-31,75,52.0,,0.52,39.0
2012-06-01,71,47.0,False,0.47,33.37
2012-06-02,37,47.0,,0.47,17.39
2012-06-03,37,47.0,,0.47,17.39
2012-06-04,92,47.0,,0.47,43.239999999999995
2012-06-05,99,47.0,,0.47,46.529999999999994
2012-06-06,90,47.0,,0.47,42.3
2012-06-07,92,47.0,,0.47,43.239999999999995
2012-06-08,85,47.0,,0.47,39.949999999999996
2012-06-09,38,47.0,,0.47,17.86
2012-06-10,28,47.0,,0.47,13.16
2012-06-11,95,47.0,,0.47,44.65
2012-06-12,91,47.0,,0.47,42.769999999999996
2012-06-13,90,47.0,,0.47,42.3
2012-06-14,98,47.0,,0.47,46.059999999999995
2012-06-15,95,47.0,,0.47,44.65
2012-06-16,41,47.0,,0.47,19.27
2012-06-17,38,47.0,,0.47,17.86
2012-06-18,100,47.0,,0.47,47.0
2012-06-19,96,47.0,,0.47,45.12
2012-06-20,87,47.0,,0.47,40.89
2012-06-21,82,47.0,,0.47,38.54
2012-06-22,84,47.0,,0.47,39.48
2012-06-23,38,47.0,,0.47,17.86
2012-06-24,35,47.0,,0.47,16.45
2012-06-25,92,47.0,,0.47,43.239999999999995
2012-06-26,89,47.0,,0.47,41.83
2012-06-27,81,47.0,,0.47,38.07
2012-06-28,85,47.0,,0.47,39.949999999999996
2012-06-29,86,47.0,,0.47,40.419999999999995
2012-06-30,44,47.0,,0.47,20.68
2012-07-01,32,45.0,False,0.45,14.4
2012-07-02,81,45.0,,0.45,36.45
2012-07-03,73,45.0,,0.45,32.85
2012-07-04,41,45.0,,0.45,18.45
2012-07-05,67,45.0,,0.45,30.150000000000002
2012-07-06,74,45.0,,0.45,33.300000000000004
2012-07-07,35,45.0,,0.45,15.75
2012-07-08,34,45.0,,0.45,15.3
2012-07-09,94,45.0,,0.45,42.300000000000004
2012-07-10,84,45.0,,0.45,37.800000000000004
2012-07-11,100,45.0,,0.45,45.0
2012-07-12,80,45.0,,0.45,36.0
2012-07-13,80,45.0,,0.45,36.0
2012-07-14,41,45.0,,0.45,18.45
2012-07-15,33,45.0,,0.45,14.85
2012-07-16,96,45.0,,0.45,43.2
2012-07-17,95,45.0,,0.45,42.75
2012-07-18,83,45.0,,0.45,37.35
2012-07-19,86,45.0,,0.45,38.7
2012-07-20,89,45.0,,0.45,40.050000000000004
2012-07-21,34,45.0,,0.45,15.3
2012-07-22,35,45.0,,0.45,15.75
2012-07-23,95,45.0,,0.45,42.75
2012-07-24,76,45.0,,0.45,34.2
2012-07-25,94,45.0,,0.45,42.300000000000004
2012-07-26,84,45.0,,0.45,37.800000000000004
2012-07-27,76,45.0,,0.45,34.2
2012-07-28,34,45.0,,0.45,15.3
2012-07-29,38,45.0,,0.45,17.1
2012-07-30,83,45.0,,0.45,37.35
2012-07-31,88,45.0,,0.45,39.6
2012-08-01,93,43.0,False,0.43,39.99
2012-08-02,90,43.0,,0.43,38.7
2012-08-03,76,43.0,,0.43,32.68
2012-08-04,35,43.0,,0.43,15.049999999999999
2012-08-05,35,43.0,,0.43,15.049999999999999
2012-08-06,89,43.0,,0.43,38.269999999999996
2012-08-07,90,43.0,,0.43,38.7
2012-08-08,80,43.0,,0.43,34.4
2012-08-09,74,43.0,,0.43,31.82
2012-08-10,74,43.0,,0.43,31.82
2012-08-11,34,43.0,,0.43,14.62
2012-08-12,32,43.0,,0.43,13.76
2012-08-13,85,43.0,,0.43,36.55
2012-08-14,91,43.0,,0.43,39.13
2012-08-15,90,43.0,,0.43,38.7
2012-08-16,100,43.0,,0.43,43.0
2012-08-17,78,43.0,,0.43,33.54
2012-08-18,36,43.0,,0.43,15.48
2012-08-19,36,43.0,,0.43,15.48
2012-08-20,85,43.0,,0.43,36.55
2012-08-21,93,43.0,,0.43,39.99
2012-08-22,83,43.0,,0.43,35.69
2012-08-23,79,43.0,,0.43,33.97
2012-08-24,69,43.0,,0.43,29.669999999999998
2012-08-25,39,43.0,,0.43,16.77
2012-08-26,36,43.0,,0.43,15.48
2012-08-27,80,43.0,,0.43,34.4
2012-08-28,83,43.0,,0.43,35.69
2012-08-29,81,43.0,,0.43,34.83
2012-08-30,78,43.0,,0.43,33.54
2012-08-31,79,43.0,,0.43,33.97
2012-09-01,25,47.0,False,0.47,11.75
2012-09-02,22,47.0,,0.47,10.34
2012-09-03,35,47.0,,0.47,16.45
2012-09-04,83,47.0,,0.47,39.01
2012-09-05,81,47.0,,0.47,38.07
2012-09-06,91,47.0,,0.47,42.769999999999996
2012-09-07,77,47.0,,0.47,36.19
2012-09-08,30,47.0,,0.47,14.1
2012-09-09,37,47.0,,0.47,17.39
2012-09-10,87,47.0,,0.47,40.89
2012-09-11,78,47.0,,0.47,36.66
2012-09-12,76,47.0,,0.47,35.72
2012-09-13,76,47.0,,0.47,35.72
2012-09-14,72,47.0,,0.47,33.839999999999996
2012-09-15,38,47.0,,0.47,17.86
2012-09-16,43,47.0,,0.47,20.209999999999997
2012-09-17,85,47.0,,0.47,39.949999999999996
2012-09-18,94,47.0,,0.47,44.18
2012-09-19,89,47.0,,0.47,41.83
2012-09-20,80,47.0,,0.47,37.599999999999994
2012-09-21,69,47.0,,0.47,32.43
2012-09-22,35,47.0,,0.47,16.45
2012-09-23,34,47.0,,0.47,15.979999999999999
2012-09-24,100,47.0,,0.47,47.0
2012-09-25,88,47.0,,0.47,41.36
2012-09-26,84,47.0,,0.47,39.48
2012-09-27,77,47.0,,0.47,36.19
2012-09-28,65,47.0,,0.47,30.549999999999997
2012-09-29,35,47.0,,0.47,16.45
2012-09-30,44,47.0,,0.47,20.68
2012-10-01,85,49.0,False,0.49,41.65
2012-10-02,85,49.0,,0.49,41.65
2012-10-03,92,49.0,,0.49,45.08
2012-10-04,88,49.0,,0.49,43.12
2012-10-05,83,49.0,,0.49,40.67
2012-10-06,44,49.0,,0.49,21.56
2012-10-07,36,49.0,,0.49,17.64
2012-10-08,82,49.0,,0.49,40.18
2012-10-09,91,49.0,,0.49,44.589999999999996
2012-10-10,100,49.0,,0.49,49.0
2012-10-11,85,49.0,,0.49,41.65
2012-10-12,82,49.0,,0.49,40.18
2012-10-13,38,49.0,,0.49,18.62
2012-10-14,44,49.0,,0.49,21.56
2012-10-15,94,49.0,,0.49,46.06
2012-10-16,91,49.0,,0.49,44.589999999999996
2012-10-17,75,49.0,,0.49,36.75
2012-10-18,89,49.0,,0.49,43.61
2012-10-19,81,49.0,,0.49,39.69
2012-10-20,38,49.0,,0.49,18.62
2012-10-21,31,49.0,,0.49,15.19
2012-10-22,86,49.0,,0.49,42.14
2012-10-23,86,49.0,,0.49,42.14
2012-10-24,79,49.0,,0.49,38.71
2012-10-25,79,49.0,,0.49,38.71
2012-10-26,77,49.0,,0.49,37.73
2012-10-27,38,49.0,,0.49,18.62
2012-10-28,39,49.0,,0.49,19.11
2012-10-29,79,49.0,,0.49,38.71
2012-10-30,83,49.0,,0.49,40.67
2012-10-31,78,49.0,,0.49,38.22
2012-11-01,88,44.0,False,0.44,38.72
2012-11-02,75,44.0,,0.44,33.0
2012-11-03,42,44.0,,0.44,18.48
2012-11-04,40,44.0,,0.44,17.6
2012-11-05,80,44.0,,0.44,35.2
2012-11-06,83,44.0,,0.44,36.52
2012-11-07,78,44.0,,0.44,34.32
2012-11-08,86,44.0,,0.44,37.84
2012-11-09,74,44.0,,0.44,32.56
2012-11-10,43,44.0,,0.44,18.92
2012-11-11,40,44.0,,0.44,17.6
2012-11-12,70,44.0,,0.44,30.8
2012-11-13,91,44.0,,0.44,40.04
2012-11-14,86,44.0,,0.44,37.84
2012-11-15,88,44.0,,0.44,38.72
2012-11-16,77,44.0,,0.44,33.88
2012-11-17,40,44.0,,0.44,17.6
2012-11-18,43,44.0,,0.44,18.92
2012-11-19,91,44.0,,0.44,40.04
2012-11-20,91,44.0,,0.44,40.04
2012-11-21,68,44.0,,0.44,29.92
2012-11-22,23,44.0,,0.44,10.12
2012-11-23,39,44.0,,0.44,17.16
2012-11-24,35,44.0,,0.44,15.4
2012-11-25,42,44.0,,0.44,18.48
2012-11-26,76,44.0,,0.44,33.44
2012-11-27,88,44.0,,0.44,38.72
2012-11-28,100,44.0,,0.44,44.0
2012-11-29,81,44.0,,0.44,35.64
2012-11-30,71,44.0,,0.44,31.24
2012-12-01,45,38.0,False,0.38,17.1
2012-12-02,51,38.0,,0.38,19.38
2012-12-03,87,38.0,,0.38,33.06
2012-12-04,94,38.0,,0.38,35.72
2012-12-05,95,38.0,,0.38,36.1
2012-12-06,95,38.0,,0.38,36.1
2012-12-07,81,38.0,,0.38,30.78
2012-12-08,49,38.0,,0.38,18.62
2012-12-09,42,38.0,,0.38,15.96
2012-12-10,90,38.0,,0.38,34.2
2012-12-11,92,38.0,,0.38,34.96
2012-12-12,100,38.0,,0.38,38.0
2012-12-13,87,38.0,,0.38,33.06
2012-12-14,82,38.0,,0.38,31.16
2012-12-15,29,38.0,,0.38,11.02
2012-12-16,33,38.0,,0.38,12.540000000000001
2012-12-17,82,38.0,,0.38,31.16
2012-12-18,86,38.0,,0.38,32.68
2012-12-19,84,38.0,,0.38,31.92
2012-12-20,81,38.0,,0.38,30.78
2012-12-21,63,38.0,,0.38,23.94
2012-12-22,34,38.0,,0.38,12.92
2012-12-23,24,38.0,,0.38,9.120000000000001
2012-12-24,26,38.0,,0.38,9.88
2012-12-25,16,38.0,,0.38,6.08
2012-12-26,64,38.0,,0.38,24.32
2012-12-27,65,38.0,,0.38,24.7
2012-12-28,74,38.0,,0.38,28.12
2012-12-29,42,38.0,,0.38,15.96
2012-12-30,33,38.0,,0.38,12.540000000000001
2012-12-31,62,38.0,,0.38,23.56
2013-01-01,25,54.0,False,0.54,13.5
2013-01-02,55,54.0,,0.54,29.700000000000003
2013-01-03,62,54.0,,0.54,33.480000000000004
2013-01-04,58,54.0,,0.54,31.32
2013-01-05,27,54.0,,0.54,14.580000000000002
2013-01-06,23,54.0,,0.54,12.420000000000002
2013-01-07,58,54.0,,0.54,31.32
2013-01-08,58,54.0,,0.54,31.32
2013-01-09,64,54.0,,0.54,34.56
2013-01-10,62,54.0,,0.54,33.480000000000004
2013-01-11,62,54.0,,0.54,33.480000000000004
2013-01-12,29,54.0,,0.54,15.66
2013-01-13,30,54.0,,0.54,16.200000000000003
2013-01-14,64,54.0,,0.54,34.56
2013-01-15,75,54.0,,0.54,40.5
2013-01-16,62,54.0,,0.54,33.480000000000004
2013-01-17,71,54.0,,0.54,38.34
2013-01-18,63,54.0,,0.54,34.02
2013-01-19,35,54.0,,0.54,18.900000000000002
2013-01-20,30,54.0,,0.54,16.200000000000003
2013-01-21,56,54.0,,0.54,30.240000000000002
2013-01-22,63,54.0,,0.54,34.02
2013-01-23,74,54.0,,0.54,39.96
2013-01-24,69,54.0,,0.54,37.260000000000005
2013-01-25,65,54.0,,0.54,35.1
2013-01-26,45,54.0,,0.54,24.3
2013-01-27,40,54.0,,0.54,21.6
2013-01-28,78,54.0,,0.54,42.120000000000005
2013-01-29,85,54.0,,0.54,45.900000000000006
2013-01-30,84,54.0,,0.54,45.36
2013-01-31,100,54.0,,0.54,54.0
2013-02-01,85,81.0,False,0.81,68.85000000000001
2013-02-02,51,81.0,,0.81,41.31
2013-02-03,43,81.0,,0.81,34.830000000000005
2013-02-04,79,81.0,,0.81,63.99
2013-02-05,85,81.0,,0.81,68.85000000000001
2013-02-06,85,81.0,,0.81,68.85000000000001
2013-02-07,85,81.0,,0.81,68.85000000000001
2013-02-08,89,81.0,,0.81,72.09
2013-02-09,50,81.0,,0.81,40.5
2013-02-10,50,81.0,,0.81,40.5
2013-02-11,85,81.0,,0.81,68.85000000000001
2013-02-12,100,81.0,,0.81,81.0
2013-02-13,83,81.0,,0.81,67.23
2013-02-14,89,81.0,,0.81,72.09
2013-02-15,80,81.0,,0.81,64.80000000000001
2013-02-16,50,81.0,,0.81,40.5
2013-02-17,48,81.0,,0.81,38.88
2013-02-18,80,81.0,,0.81,64.80000000000001
2013-02-19,90,81.0,,0.81,72.9
2013-02-20,92,81.0,,0.81,74.52000000000001
2013-02-21,79,81.0,,0.81,63.99
2013-02-22,81,81.0,,0.81,65.61
2013-02-23,45,81.0,,0.81,36.45
2013-02-24,46,81.0,,0.81,37.260000000000005
2013-02-25,88,81.0,,0.81,71.28
2013-02-26,80,81.0,,0.81,64.80000000000001
2013-02-27,87,81.0,,0.81,70.47
2013-02-28,84,81.0,,0.81,68.04
2013-03-01,91,67.0,False,0.67,60.970000000000006
2013-03-02,61,67.0,,0.67,40.870000000000005
2013-03-03,50,67.0,,0.67,33.5
2013-03-04,94,67.0,,0.67,62.980000000000004
2013-03-05,98,67.0,,0.67,65.66000000000001
2013-03-06,93,67.0,,0.67,62.31
2013-03-07,94,67.0,,0.67,62.980000000000004
2013-03-08,81,67.0,,0.67,54.27
2013-03-09,56,67.0,,0.67,37.52
2013-03-10,52,67.0,,0.67,34.84
2013-03-11,100,67.0,,0.67,67.0
2013-03-12,99,67.0,,0.67,66.33
2013-03-13,87,67.0,,0.67,58.290000000000006
2013-03-14,94,67.0,,0.67,62.980000000000004
2013-03-15,84,67.0,,0.67,56.28
2013-03-16,47,67.0,,0.67,31.490000000000002
2013-03-17,46,67.0,,0.67,30.82
2013-03-18,89,67.0,,0.67,59.63
2013-03-19,85,67.0,,0.67,56.95
2013-03-20,89,67.0,,0.67,59.63
2013-03-21,88,67.0,,0.67,58.96
2013-03-22,83,67.0,,0.67,55.61000000000001
2013-03-23,42,67.0,,0.67,28.14
2013-03-24,42,67.0,,0.67,28.14
2013-03-25,84,67.0,,0.67,56.28
2013-03-26,84,67.0,,0.67,56.28
2013-03-27,85,67.0,,0.67,56.95
2013-03-28,87,67.0,,0.67,58.290000000000006
2013-03-29,71,67.0,,0.67,47.57
2013-03-30,50,67.0,,0.67,33.5
2013-03-31,39,67.0,,0.67,26.130000000000003
2013-04-01,45,71.0,False,0.71,31.95
2013-04-02,47,71.0,,0.71,33.37
2013-04-03,50,71.0,,0.71,35.5
2013-04-04,47,71.0,,0.71,33.37
2013-04-05,46,71.0,,0.71,32.66
2013-04-06,26,71.0,,0.71,18.46
2013-04-07,27,71.0,,0.71,19.169999999999998
2013-04-08,52,71.0,,0.71,36.92
2013-04-09,52,71.0,,0.71,36.92
2013-04-10,54,71.0,,0.71,38.339999999999996
2013-04-11,53,71.0,,0.71,37.629999999999995
2013-04-12,65,71.0,,0.71,46.15
2013-04-13,49,71.0,,0.71,34.79
2013-04-14,53,71.0,,0.71,37.629999999999995
2013-04-15,100,71.0,,0.71,71.0
2013-04-16,52,71.0,,0.71,36.92
2013-04-17,37,71.0,,0.71,26.27
2013-04-18,45,71.0,,0.71,31.95
2013-04-19,37,71.0,,0.71,26.27
2013-04-20,20,71.0,,0.71,14.2
2013-04-21,17,71.0,,0.71,12.07
2013-04-22,41,71.0,,0.71,29.11
2013-04-23,41,71.0,,0.71,29.11
2013-04-24,39,71.0,,0.71,27.689999999999998
2013-04-25,39,71.0,,0.71,27.689999999999998
2013-04-26,36,71.0,,0.71,25.56
2013-04-27,15,71.0,,0.71,10.649999999999999
2013-04-28,16,71.0,,0.71,11.36
2013-04-29,45,71.0,,0.71,31.95
