date,profit_unscaled,profit_monthly,isPartial,scale,profit
2015-08-08,59,79.0,,0.79,46.61
2015-08-09,61,79.0,,0.79,48.190000000000005
2015-08-10,86,79.0,,0.79,67.94
2015-08-11,94,79.0,,0.79,74.26
2015-08-12,100,79.0,,0.79,79.0
2015-08-13,88,79.0,,0.79,69.52000000000001
2015-08-14,77,79.0,,0.79,60.830000000000005
2015-08-15,53,79.0,,0.79,41.870000000000005
2015-08-16,59,79.0,,0.79,46.61
2015-08-17,90,79.0,,0.79,71.10000000000001
2015-08-18,93,79.0,,0.79,73.47
2015-08-19,92,79.0,,0.79,72.68
2015-08-20,71,79.0,,0.79,56.09
2015-08-21,73,79.0,,0.79,57.67
2015-08-22,45,79.0,,0.79,35.550000000000004
2015-08-23,65,79.0,,0.79,51.35
2015-08-24,71,79.0,,0.79,56.09
2015-08-25,91,79.0,,0.79,71.89
2015-08-26,83,79.0,,0.79,65.57000000000001
2015-08-27,77,79.0,,0.79,60.830000000000005
2015-08-28,81,79.0,,0.79,63.99
2015-08-29,56,79.0,,0.79,44.24
2015-08-30,69,79.0,,0.79,54.510000000000005
2015-08-31,89,79.0,,0.79,70.31
2015-09-01,98,93.0,False,0.93,91.14
2015-09-02,75,93.0,,0.93,69.75
2015-09-03,85,93.0,,0.93,79.05
2015-09-04,70,93.0,,0.93,65.10000000000001
2015-09-05,50,93.0,,0.93,46.5
2015-09-06,53,93.0,,0.93,49.29
2015-09-07,61,93.0,,0.93,56.730000000000004
2015-09-08,83,93.0,,0.93,77.19
2015-09-09,100,93.0,,0.93,93.0
2015-09-10,98,93.0,,0.93,91.14
2015-09-11,74,93.0,,0.93,68.82000000000001
2015-09-12,57,93.0,,0.93,53.010000000000005
2015-09-13,53,93.0,,0.93,49.29
2015-09-14,94,93.0,,0.93,87.42
2015-09-15,98,93.0,,0.93,91.14
2015-09-16,77,93.0,,0.93,71.61
2015-09-17,91,93.0,,0.93,84.63000000000001
2015-09-18,74,93.0,,0.93,68.82000000000001
2015-09-19,51,93.0,,0.93,47.43
2015-09-20,47,93.0,,0.93,43.71
2015-09-21,82,93.0,,0.93,76.26
2015-09-22,90,93.0,,0.93,83.7
2015-09-23,99,93.0,,0.93,92.07000000000001
2015-09-24,85,93.0,,0.93,79.05
2015-09-25,67,93.0,,0.93,62.31
2015-09-26,53,93.0,,0.93,49.29
2015-09-27,63,93.0,,0.93,58.59
2015-09-28,87,93.0,,0.93,80.91000000000001
2015-09-29,93,93.0,,0.93,86.49000000000001
2015-09-30,85,93.0,,0.93,79.05
2015-10-01,83,98.0,False,0.98,81.34
2015-10-02,70,98.0,,0.98,68.6
2015-10-03,54,98.0,,0.98,52.92
2015-10-04,56,98.0,,0.98,54.879999999999995
2015-10-05,82,98.0,,0.98,80.36
2015-10-06,89,98.0,,0.98,87.22
2015-10-07,93,98.0,,0.98,91.14
2015-10-08,92,98.0,,0.98,90.16
2015-10-09,69,98.0,,0.98,67.62
2015-10-10,51,98.0,,0.98,49.98
2015-10-11,51,98.0,,0.98,49.98
2015-10-12,81,98.0,,0.98,79.38
2015-10-13,83,98.0,,0.98,81.34
2015-10-14,94,98.0,,0.98,92.12
2015-10-15,86,98.0,,0.98,84.28
2015-10-16,72,98.0,,0.98,70.56
2015-10-17,57,98.0,,0.98,55.86
2015-10-18,57,98.0,,0.98,55.86
2015-10-19,95,98.0,,0.98,93.1
2015-10-20,81,98.0,,0.98,79.38
2015-10-21,100,98.0,,0.98,98.0
2015-10-22,94,98.0,,0.98,92.12
2015-10-23,69,98.0,,0.98,67.62
2015-10-24,45,98.0,,0.98,44.1
2015-10-25,54,98.0,,0.98,52.92
2015-10-26,84,98.0,,0.98,82.32
2015-10-27,97,98.0,,0.98,95.06
2015-10-28,99,98.0,,0.98,97.02
2015-10-29,95,98.0,,0.98,93.1
2015-10-30,79,98.0,,0.98,77.42
2015-10-31,43,98.0,,0.98,42.14
2015-11-01,48,94.0,False,0.94,45.12
2015-11-02,90,94.0,,0.94,84.6
2015-11-03,91,94.0,,0.94,85.53999999999999
2015-11-04,90,94.0,,0.94,84.6
2015-11-05,84,94.0,,0.94,78.96
2015-11-06,73,94.0,,0.94,68.61999999999999
2015-11-07,45,94.0,,0.94,42.3
2015-11-08,47,94.0,,0.94,44.18
2015-11-09,83,94.0,,0.94,78.02
2015-11-10,84,94.0,,0.94,78.96
2015-11-11,73,94.0,,0.94,68.61999999999999
2015-11-12,80,94.0,,0.94,75.19999999999999
2015-11-13,70,94.0,,0.94,65.8
2015-11-14,42,94.0,,0.94,39.48
2015-11-15,45,94.0,,0.94,42.3
2015-11-16,74,94.0,,0.94,69.56
2015-11-17,100,94.0,,0.94,94.0
2015-11-18,89,94.0,,0.94,83.66
2015-11-19,84,94.0,,0.94,78.96
2015-11-20,68,94.0,,0.94,63.919999999999995
2015-11-21,46,94.0,,0.94,43.239999999999995
2015-11-22,46,94.0,,0.94,43.239999999999995
2015-11-23,69,94.0,,0.94,64.86
2015-11-24,66,94.0,,0.94,62.04
2015-11-25,51,94.0,,0.94,47.94
2015-11-26,30,94.0,,0.94,28.2
2015-11-27,35,94.0,,0.94,32.9
2015-11-28,37,94.0,,0.94,34.78
2015-11-29,43,94.0,,0.94,40.419999999999995
2015-11-30,65,94.0,,0.94,61.099999999999994
2015-12-01,98,88.0,False,0.88,86.24
2015-12-02,88,88.0,,0.88,77.44
2015-12-03,90,88.0,,0.88,79.2
2015-12-04,86,88.0,,0.88,75.68
2015-12-05,60,88.0,,0.88,52.8
2015-12-06,64,88.0,,0.88,56.32
2015-12-07,100,88.0,,0.88,88.0
2015-12-08,92,88.0,,0.88,80.96
2015-12-09,94,88.0,,0.88,82.72
2015-12-10,81,88.0,,0.88,71.28
2015-12-11,82,88.0,,0.88,72.16
2015-12-12,57,88.0,,0.88,50.160000000000004
2015-12-13,53,88.0,,0.88,46.64
2015-12-14,76,88.0,,0.88,66.88
2015-12-15,87,88.0,,0.88,76.56
2015-12-16,79,88.0,,0.88,69.52
2015-12-17,77,88.0,,0.88,67.76
2015-12-18,69,88.0,,0.88,60.72
2015-12-19,42,88.0,,0.88,36.96
2015-12-20,47,88.0,,0.88,41.36
2015-12-21,58,88.0,,0.88,51.04
2015-12-22,56,88.0,,0.88,49.28
2015-12-23,59,88.0,,0.88,51.92
2015-12-24,38,88.0,,0.88,33.44
2015-12-25,41,88.0,,0.88,36.08
2015-12-26,42,88.0,,0.88,36.96
2015-12-27,45,88.0,,0.88,39.6
2015-12-28,58,88.0,,0.88,51.04
2015-12-29,56,88.0,,0.88,49.28
2015-12-30,60,88.0,,0.88,52.8
2015-12-31,62,88.0,,0.88,54.56
2016-01-01,37,90.0,False,0.9,33.300000000000004
2016-01-02,50,90.0,,0.9,45.0
2016-01-03,39,90.0,,0.9,35.1
2016-01-04,60,90.0,,0.9,54.0
2016-01-05,67,90.0,,0.9,60.300000000000004
2016-01-06,68,90.0,,0.9,61.2
2016-01-07,69,90.0,,0.9,62.1
2016-01-08,61,90.0,,0.9,54.9
2016-01-09,50,90.0,,0.9,45.0
2016-01-10,46,90.0,,0.9,41.4
2016-01-11,59,90.0,,0.9,53.1
2016-01-12,74,90.0,,0.9,66.60000000000001
2016-01-13,75,90.0,,0.9,67.5
2016-01-14,68,90.0,,0.9,61.2
2016-01-15,68,90.0,,0.9,61.2
2016-01-16,49,90.0,,0.9,44.1
2016-01-17,43,90.0,,0.9,38.7
2016-01-18,56,90.0,,0.9,50.4
2016-01-19,70,90.0,,0.9,63.0
2016-01-20,80,90.0,,0.9,72.0
2016-01-21,79,90.0,,0.9,71.10000000000001
2016-01-22,65,90.0,,0.9,58.5
2016-01-23,44,90.0,,0.9,39.6
2016-01-24,49,90.0,,0.9,44.1
2016-01-25,72,90.0,,0.9,64.8
2016-01-26,84,90.0,,0.9,75.60000000000001
2016-01-27,100,90.0,,0.9,90.0
2016-01-28,95,90.0,,0.9,85.5
2016-01-29,80,90.0,,0.9,72.0
2016-01-30,56,90.0,,0.9,50.4
2016-01-31,60,90.0,,0.9,54.0
2016-02-01,83,100.0,False,1.0,83.0
2016-02-02,82,100.0,,1.0,82.0
2016-02-03,100,100.0,,1.0,100.0
2016-02-04,89,100.0,,1.0,89.0
2016-02-05,70,100.0,,1.0,70.0
2016-02-06,53,100.0,,1.0,53.0
2016-02-07,52,100.0,,1.0,52.0
2016-02-08,75,100.0,,1.0,75.0
2016-02-09,82,100.0,,1.0,82.0
2016-02-10,77,100.0,,1.0,77.0
2016-02-11,74,100.0,,1.0,74.0
2016-02-12,69,100.0,,1.0,69.0
2016-02-13,49,100.0,,1.0,49.0
2016-02-14,52,100.0,,1.0,52.0
2016-02-15,76,100.0,,1.0,76.0
2016-02-16,80,100.0,,1.0,80.0
2016-02-17,82,100.0,,1.0,82.0
2016-02-18,81,100.0,,1.0,81.0
2016-02-19,72,100.0,,1.0,72.0
2016-02-20,50,100.0,,1.0,50.0
2016-02-21,57,100.0,,1.0,57.0
2016-02-22,68,100.0,,1.0,68.0
2016-02-23,84,100.0,,1.0,84.0
2016-02-24,76,100.0,,1.0,76.0
2016-02-25,83,100.0,,1.0,83.0
2016-02-26,61,100.0,,1.0,61.0
2016-02-27,49,100.0,,1.0,49.0
2016-02-28,52,100.0,,1.0,52.0
2016-02-29,79,100.0,,1.0,79.0
2016-03-01,84,93.0,False,0.93,78.12
2016-03-02,100,93.0,,0.93,93.0
2016-03-03,93,93.0,,0.93,86.49000000000001
2016-03-04,74,93.0,,0.93,68.82000000000001
2016-03-05,52,93.0,,0.93,48.36
2016-03-06,67,93.0,,0.93,62.31
2016-03-07,98,93.0,,0.93,91.14
2016-03-08,81,93.0,,0.93,75.33
2016-03-09,82,93.0,,0.93,76.26
2016-03-10,93,93.0,,0.93,86.49000000000001
2016-03-11,74,93.0,,0.93,68.82000000000001
2016-03-12,48,93.0,,0.93,44.64
2016-03-13,58,93.0,,0.93,53.940000000000005
2016-03-14,86,93.0,,0.93,79.98
2016-03-15,97,93.0,,0.93,90.21000000000001
2016-03-16,76,93.0,,0.93,70.68
2016-03-17,84,93.0,,0.93,78.12
2016-03-18,63,93.0,,0.93,58.59
2016-03-19,43,93.0,,0.93,39.99
2016-03-20,54,93.0,,0.93,50.220000000000006
2016-03-21,75,93.0,,0.93,69.75
2016-03-22,78,93.0,,0.93,72.54
2016-03-23,79,93.0,,0.93,73.47
2016-03-24,84,93.0,,0.93,78.12
2016-03-25,66,93.0,,0.93,61.38
2016-03-26,62,93.0,,0.93,57.660000000000004
2016-03-27,54,93.0,,0.93,50.220000000000006
2016-03-28,87,93.0,,0.93,80.91000000000001
2016-03-29,86,93.0,,0.93,79.98
2016-03-30,89,93.0,,0.93,82.77000000000001
2016-03-31,88,93.0,,0.93,81.84
2016-04-01,78,95.0,False,0.95,74.1
2016-04-02,62,95.0,,0.95,58.9
2016-04-03,67,95.0,,0.95,63.65
2016-04-04,89,95.0,,0.95,84.55
2016-04-05,100,95.0,,0.95,95.0
2016-04-06,94,95.0,,0.95,89.3
2016-04-07,90,95.0,,0.95,85.5
2016-04-08,84,95.0,,0.95,79.8
2016-04-09,62,95.0,,0.95,58.9
2016-04-10,68,95.0,,0.95,64.6
2016-04-11,97,95.0,,0.95,92.14999999999999
2016-04-12,92,95.0,,0.95,87.39999999999999
2016-04-13,90,95.0,,0.95,85.5
2016-04-14,92,95.0,,0.95,87.39999999999999
2016-04-15,85,95.0,,0.95,80.75
2016-04-16,55,95.0,,0.95,52.25
2016-04-17,68,95.0,,0.95,64.6
2016-04-18,83,95.0,,0.95,78.85
2016-04-19,98,95.0,,0.95,93.1
2016-04-20,93,95.0,,0.95,88.35
2016-04-21,83,95.0,,0.95,78.85
2016-04-22,71,95.0,,0.95,67.45
2016-04-23,53,95.0,,0.95,50.349999999999994
2016-04-24,67,95.0,,0.95,63.65
2016-04-25,95,95.0,,0.95,90.25
2016-04-26,94,95.0,,0.95,89.3
2016-04-27,91,95.0,,0.95,86.45
2016-04-28,95,95.0,,0.95,90.25
2016-04-29,79,95.0,,0.95,75.05
2016-04-30,60,95.0,,0.95,57.0
2016-05-01,68,79.0,False,0.79,53.72
2016-05-02,92,79.0,,0.79,72.68
2016-05-03,100,79.0,,0.79,79.0
2016-05-04,91,79.0,,0.79,71.89
2016-05-05,86,79.0,,0.79,67.94
2016-05-06,81,79.0,,0.79,63.99
2016-05-07,60,79.0,,0.79,47.400000000000006
2016-05-08,65,79.0,,0.79,51.35
2016-05-09,94,79.0,,0.79,74.26
2016-05-10,90,79.0,,0.79,71.10000000000001
2016-05-11,79,79.0,,0.79,62.410000000000004
2016-05-12,88,79.0,,0.79,69.52000000000001
2016-05-13,77,79.0,,0.79,60.830000000000005
2016-05-14,51,79.0,,0.79,40.29
2016-05-15,60,79.0,,0.79,47.400000000000006
2016-05-16,83,79.0,,0.79,65.57000000000001
2016-05-17,77,79.0,,0.79,60.830000000000005
2016-05-18,79,79.0,,0.79,62.410000000000004
2016-05-19,75,79.0,,0.79,59.25
2016-05-20,68,79.0,,0.79,53.72
2016-05-21,53,79.0,,0.79,41.870000000000005
2016-05-22,56,79.0,,0.79,44.24
2016-05-23,73,79.0,,0.79,57.67
2016-05-24,89,79.0,,0.79,70.31
2016-05-25,81,79.0,,0.79,63.99
2016-05-26,72,79.0,,0.79,56.88
2016-05-27,61,79.0,,0.79,48.190000000000005
2016-05-28,43,79.0,,0.79,33.97
2016-05-29,43,79.0,,0.79,33.97
2016-05-30,58,79.0,,0.79,45.82
2016-05-31,76,79.0,,0.79,60.040000000000006
2016-06-01,87,75.0,False,0.75,65.25
2016-06-02,87,75.0,,0.75,65.25
2016-06-03,78,75.0,,0.75,58.5
2016-06-04,52,75.0,,0.75,39.0
2016-06-05,60,75.0,,0.75,45.0
2016-06-06,84,75.0,,0.75,63.0
2016-06-07,89,75.0,,0.75,66.75
2016-06-08,81,75.0,,0.75,60.75
2016-06-09,84,75.0,,0.75,63.0
2016-06-10,67,75.0,,0.75,50.25
2016-06-11,55,75.0,,0.75,41.25
2016-06-12,54,75.0,,0.75,40.5
2016-06-13,87,75.0,,0.75,65.25
2016-06-14,95,75.0,,0.75,71.25
2016-06-15,86,75.0,,0.75,64.5
2016-06-16,87,75.0,,0.75,65.25
2016-06-17,67,75.0,,0.75,50.25
2016-06-18,52,75.0,,0.75,39.0
2016-06-19,60,75.0,,0.75,45.0
2016-06-20,73,75.0,,0.75,54.75
2016-06-21,83,75.0,,0.75,62.25
2016-06-22,84,75.0,,0.75,63.0
2016-06-23,81,75.0,,0.75,60.75
2016-06-24,62,75.0,,0.75,46.5
2016-06-25,51,75.0,,0.75,38.25
2016-06-26,61,75.0,,0.75,45.75
2016-06-27,81,75.0,,0.75,60.75
2016-06-28,78,75.0,,0.75,58.5
2016-06-29,100,75.0,,0.75,75.0
2016-06-30,83,75.0,,0.75,62.25
2016-07-01,72,71.0,False,0.71,51.12
2016-07-02,49,71.0,,0.71,34.79
2016-07-03,51,71.0,,0.71,36.21
2016-07-04,61,71.0,,0.71,43.309999999999995
2016-07-05,83,71.0,,0.71,58.93
2016-07-06,80,71.0,,0.71,56.8
2016-07-07,84,71.0,,0.71,59.64
2016-07-08,72,71.0,,0.71,51.12
2016-07-09,56,71.0,,0.71,39.76
2016-07-10,55,71.0,,0.71,39.05
2016-07-11,79,71.0,,0.71,56.089999999999996
2016-07-12,90,71.0,,0.71,63.9
2016-07-13,90,71.0,,0.71,63.9
2016-07-14,86,71.0,,0.71,61.059999999999995
2016-07-15,80,71.0,,0.71,56.8
2016-07-16,49,71.0,,0.71,34.79
2016-07-17,58,71.0,,0.71,41.18
2016-07-18,82,71.0,,0.71,58.22
2016-07-19,96,71.0,,0.71,68.16
2016-07-20,89,71.0,,0.71,63.19
2016-07-21,91,71.0,,0.71,64.61
2016-07-22,79,71.0,,0.71,56.089999999999996
2016-07-23,68,71.0,,0.71,48.28
2016-07-24,54,71.0,,0.71,38.339999999999996
2016-07-25,96,71.0,,0.71,68.16
2016-07-26,98,71.0,,0.71,69.58
2016-07-27,100,71.0,,0.71,71.0
2016-07-28,85,71.0,,0.71,60.349999999999994
2016-07-29,74,71.0,,0.71,52.54
2016-07-30,68,71.0,,0.71,48.28
2016-07-31,59,71.0,,0.71,41.89
2016-08-01,77,74.0,False,0.74,56.98
2016-08-02,77,74.0,,0.74,56.98
2016-08-03,80,74.0,,0.74,59.2
2016-08-04,79,74.0,,0.74,58.46
2016-08-05,62,74.0,,0.74,45.88
2016-08-06,55,74.0,,0.74,40.7
2016-08-07,49,74.0,,0.74,36.26
2016-08-08,65,74.0,,0.74,48.1
2016-08-09,77,74.0,,0.74,56.98
2016-08-10,69,74.0,,0.74,51.06
2016-08-11,75,74.0,,0.74,55.5
2016-08-12,61,74.0,,0.74,45.14
2016-08-13,52,74.0,,0.74,38.48
2016-08-14,54,74.0,,0.74,39.96
2016-08-15,69,74.0,,0.74,51.06
2016-08-16,77,74.0,,0.74,56.98
2016-08-17,85,74.0,,0.74,62.9
2016-08-18,70,74.0,,0.74,51.8
2016-08-19,75,74.0,,0.74,55.5
2016-08-20,52,74.0,,0.74,38.48
2016-08-21,52,74.0,,0.74,38.48
2016-08-22,77,74.0,,0.74,56.98
2016-08-23,91,74.0,,0.74,67.34
2016-08-24,100,74.0,,0.74,74.0
2016-08-25,90,74.0,,0.74,66.6
2016-08-26,75,74.0,,0.74,55.5
2016-08-27,54,74.0,,0.74,39.96
2016-08-28,58,74.0,,0.74,42.92
2016-08-29,89,74.0,,0.74,65.86
2016-08-30,93,74.0,,0.74,68.82
2016-08-31,99,74.0,,0.74,73.26
2016-09-01,79,91.0,False,0.91,71.89
2016-09-02,64,91.0,,0.91,58.24
2016-09-03,46,91.0,,0.91,41.86
2016-09-04,52,91.0,,0.91,47.32
2016-09-05,58,91.0,,0.91,52.78
2016-09-06,89,91.0,,0.91,80.99000000000001
2016-09-07,96,91.0,,0.91,87.36
2016-09-08,87,91.0,,0.91,79.17
2016-09-09,69,91.0,,0.91,62.79
2016-09-10,62,91.0,,0.91,56.42
2016-09-11,51,91.0,,0.91,46.410000000000004
2016-09-12,81,91.0,,0.91,73.71000000000001
2016-09-13,83,91.0,,0.91,75.53
2016-09-14,86,91.0,,0.91,78.26
2016-09-15,91,91.0,,0.91,82.81
2016-09-16,81,91.0,,0.91,73.71000000000001
2016-09-17,50,91.0,,0.91,45.5
2016-09-18,53,91.0,,0.91,48.230000000000004
2016-09-19,89,91.0,,0.91,80.99000000000001
2016-09-20,92,91.0,,0.91,83.72
2016-09-21,92,91.0,,0.91,83.72
2016-09-22,83,91.0,,0.91,75.53
2016-09-23,69,91.0,,0.91,62.79
2016-09-24,52,91.0,,0.91,47.32
2016-09-25,55,91.0,,0.91,50.050000000000004
2016-09-26,88,91.0,,0.91,80.08
2016-09-27,98,91.0,,0.91,89.18
2016-09-28,100,91.0,,0.91,91.0
2016-09-29,95,91.0,,0.91,86.45
2016-09-30,79,91.0,,0.91,71.89
2016-10-01,53,93.0,False,0.93,49.29
2016-10-02,59,93.0,,0.93,54.870000000000005
2016-10-03,84,93.0,,0.93,78.12
2016-10-04,75,93.0,,0.93,69.75
2016-10-05,93,93.0,,0.93,86.49000000000001
2016-10-06,81,93.0,,0.93,75.33
2016-10-07,67,93.0,,0.93,62.31
2016-10-08,52,93.0,,0.93,48.36
2016-10-09,53,93.0,,0.93,49.29
2016-10-10,75,93.0,,0.93,69.75
2016-10-11,90,93.0,,0.93,83.7
2016-10-12,87,93.0,,0.93,80.91000000000001
2016-10-13,94,93.0,,0.93,87.42
2016-10-14,65,93.0,,0.93,60.45
2016-10-15,58,93.0,,0.93,53.940000000000005
2016-10-16,56,93.0,,0.93,52.080000000000005
2016-10-17,90,93.0,,0.93,83.7
2016-10-18,89,93.0,,0.93,82.77000000000001
2016-10-19,87,93.0,,0.93,80.91000000000001
2016-10-20,88,93.0,,0.93,81.84
2016-10-21,73,93.0,,0.93,67.89
2016-10-22,62,93.0,,0.93,57.660000000000004
2016-10-23,57,93.0,,0.93,53.010000000000005
2016-10-24,86,93.0,,0.93,79.98
2016-10-25,88,93.0,,0.93,81.84
2016-10-26,100,93.0,,0.93,93.0
2016-10-27,95,93.0,,0.93,88.35000000000001
2016-10-28,81,93.0,,0.93,75.33
2016-10-29,50,93.0,,0.93,46.5
2016-10-30,60,93.0,,0.93,55.800000000000004
2016-10-31,81,93.0,,0.93,75.33
2016-11-01,93,88.0,False,0.88,81.84
2016-11-02,94,88.0,,0.88,82.72
2016-11-03,85,88.0,,0.88,74.8
2016-11-04,73,88.0,,0.88,64.24
2016-11-05,58,88.0,,0.88,51.04
2016-11-06,63,88.0,,0.88,55.44
2016-11-07,89,88.0,,0.88,78.32000000000001
2016-11-08,93,88.0,,0.88,81.84
2016-11-09,57,88.0,,0.88,50.160000000000004
2016-11-10,89,88.0,,0.88,78.32000000000001
2016-11-11,71,88.0,,0.88,62.48
2016-11-12,55,88.0,,0.88,48.4
2016-11-13,60,88.0,,0.88,52.8
2016-11-14,94,88.0,,0.88,82.72
2016-11-15,100,88.0,,0.88,88.0
2016-11-16,98,88.0,,0.88,86.24
2016-11-17,92,88.0,,0.88,80.96
2016-11-18,73,88.0,,0.88,64.24
2016-11-19,52,88.0,,0.88,45.76
2016-11-20,54,88.0,,0.88,47.52
2016-11-21,91,88.0,,0.88,80.08
2016-11-22,82,88.0,,0.88,72.16
2016-11-23,61,88.0,,0.88,53.68
2016-11-24,38,88.0,,0.88,33.44
2016-11-25,47,88.0,,0.88,41.36
2016-11-26,43,88.0,,0.88,37.84
2016-11-27,50,88.0,,0.88,44.0
2016-11-28,82,88.0,,0.88,72.16
2016-11-29,91,88.0,,0.88,80.08
2016-11-30,100,88.0,,0.88,88.0
2016-12-01,90,79.0,False,0.79,71.10000000000001
2016-12-02,90,79.0,,0.79,71.10000000000001
2016-12-03,63,79.0,,0.79,49.77
2016-12-04,58,79.0,,0.79,45.82
2016-12-05,94,79.0,,0.79,74.26
2016-12-06,96,79.0,,0.79,75.84
2016-12-07,95,79.0,,0.79,75.05
2016-12-08,100,79.0,,0.79,79.0
2016-12-09,71,79.0,,0.79,56.09
2016-12-10,55,79.0,,0.79,43.45
2016-12-11,62,79.0,,0.79,48.980000000000004
2016-12-12,75,79.0,,0.79,59.25
2016-12-13,91,79.0,,0.79,71.89
2016-12-14,91,79.0,,0.79,71.89
2016-12-15,77,79.0,,0.79,60.830000000000005
2016-12-16,67,79.0,,0.79,52.93
2016-12-17,41,79.0,,0.79,32.39
2016-12-18,45,79.0,,0.79,35.550000000000004
2016-12-19,65,79.0,,0.79,51.35
2016-12-20,71,79.0,,0.79,56.09
2016-12-21,67,79.0,,0.79,52.93
2016-12-22,53,79.0,,0.79,41.870000000000005
2016-12-23,44,79.0,,0.79,34.760000000000005
2016-12-24,31,79.0,,0.79,24.490000000000002
2016-12-25,30,79.0,,0.79,23.700000000000003
2016-12-26,47,79.0,,0.79,37.13
2016-12-27,47,79.0,,0.79,37.13
2016-12-28,51,79.0,,0.79,40.29
2016-12-29,60,79.0,,0.79,47.400000000000006
2016-12-30,54,79.0,,0.79,42.660000000000004
2016-12-31,45,79.0,,0.79,35.550000000000004
2017-01-01,39,89.0,False,0.89,34.71
2017-01-02,46,89.0,,0.89,40.94
2017-01-03,62,89.0,,0.89,55.18
2017-01-04,72,89.0,,0.89,64.08
2017-01-05,72,89.0,,0.89,64.08
2017-01-06,59,89.0,,0.89,52.51
2017-01-07,48,89.0,,0.89,42.72
2017-01-08,47,89.0,,0.89,41.83
2017-01-09,64,89.0,,0.89,56.96
2017-01-10,71,89.0,,0.89,63.19
2017-01-11,77,89.0,,0.89,68.53
2017-01-12,75,89.0,,0.89,66.75
2017-01-13,75,89.0,,0.89,66.75
2017-01-14,48,89.0,,0.89,42.72
2017-01-15,52,89.0,,0.89,46.28
2017-01-16,63,89.0,,0.89,56.07
2017-01-17,74,89.0,,0.89,65.86
2017-01-18,68,89.0,,0.89,60.52
2017-01-19,89,89.0,,0.89,79.21000000000001
2017-01-20,71,89.0,,0.89,63.19
2017-01-21,50,89.0,,0.89,44.5
2017-01-22,63,89.0,,0.89,56.07
2017-01-23,88,89.0,,0.89,78.32000000000001
2017-01-24,92,89.0,,0.89,81.88
2017-01-25,93,89.0,,0.89,82.77
2017-01-26,93,89.0,,0.89,82.77
2017-01-27,83,89.0,,0.89,73.87
2017-01-28,68,89.0,,0.89,60.52
2017-01-29,56,89.0,,0.89,49.84
2017-01-30,85,89.0,,0.89,75.65
2017-01-31,100,89.0,,0.89,89.0
2017-02-01,92,99.0,False,0.99,91.08
2017-02-02,85,99.0,,0.99,84.15
2017-02-03,81,99.0,,0.99,80.19
2017-02-04,67,99.0,,0.99,66.33
2017-02-05,54,99.0,,0.99,53.46
2017-02-06,80,99.0,,0.99,79.2
2017-02-07,97,99.0,,0.99,96.03
2017-02-08,100,99.0,,0.99,99.0
2017-02-09,91,99.0,,0.99,90.09
2017-02-10,76,99.0,,0.99,75.24
2017-02-11,53,99.0,,0.99,52.47
2017-02-12,64,99.0,,0.99,63.36
2017-02-13,82,99.0,,0.99,81.17999999999999
2017-02-14,87,99.0,,0.99,86.13
2017-02-15,85,99.0,,0.99,84.15
2017-02-16,86,99.0,,0.99,85.14
2017-02-17,69,99.0,,0.99,68.31
2017-02-18,55,99.0,,0.99,54.45
2017-02-19,56,99.0,,0.99,55.44
2017-02-20,78,99.0,,0.99,77.22
2017-02-21,86,99.0,,0.99,85.14
2017-02-22,91,99.0,,0.99,90.09
2017-02-23,94,99.0,,0.99,93.06
2017-02-24,78,99.0,,0.99,77.22
2017-02-25,58,99.0,,0.99,57.42
2017-02-26,61,99.0,,0.99,60.39
2017-02-27,92,99.0,,0.99,91.08
2017-02-28,96,99.0,,0.99,95.03999999999999
2017-03-01,99,97.0,False,0.97,96.03
2017-03-02,93,97.0,,0.97,90.21
2017-03-03,87,97.0,,0.97,84.39
2017-03-04,64,97.0,,0.97,62.08
2017-03-05,65,97.0,,0.97,63.05
2017-03-06,100,97.0,,0.97,97.0
2017-03-07,94,97.0,,0.97,91.17999999999999
2017-03-08,94,97.0,,0.97,91.17999999999999
2017-03-09,94,97.0,,0.97,91.17999999999999
2017-03-10,78,97.0,,0.97,75.66
2017-03-11,56,97.0,,0.97,54.32
2017-03-12,60,97.0,,0.97,58.199999999999996
2017-03-13,83,97.0,,0.97,80.50999999999999
2017-03-14,78,97.0,,0.97,75.66
2017-03-15,93,97.0,,0.97,90.21
2017-03-16,81,97.0,,0.97,78.57
2017-03-17,69,97.0,,0.97,66.92999999999999
2017-03-18,56,97.0,,0.97,54.32
2017-03-19,56,97.0,,0.97,54.32
2017-03-20,87,97.0,,0.97,84.39
2017-03-21,86,97.0,,0.97,83.42
2017-03-22,86,97.0,,0.97,83.42
2017-03-23,90,97.0,,0.97,87.3
2017-03-24,67,97.0,,0.97,64.99
2017-03-25,58,97.0,,0.97,56.26
2017-03-26,69,97.0,,0.97,66.92999999999999
2017-03-27,93,97.0,,0.97,90.21
2017-03-28,92,97.0,,0.97,89.24
2017-03-29,91,97.0,,0.97,88.27
2017-03-30,88,97.0,,0.97,85.36
2017-03-31,78,97.0,,0.97,75.66
2017-04-01,59,93.0,False,0.93,54.870000000000005
2017-04-02,62,93.0,,0.93,57.660000000000004
2017-04-03,89,93.0,,0.93,82.77000000000001
2017-04-04,99,93.0,,0.93,92.07000000000001
2017-04-05,97,93.0,,0.93,90.21000000000001
2017-04-06,96,93.0,,0.93,89.28
2017-04-07,77,93.0,,0.93,71.61
2017-04-08,60,93.0,,0.93,55.800000000000004
2017-04-09,65,93.0,,0.93,60.45
2017-04-10,92,93.0,,0.93,85.56
