date,return_unscaled,return_monthly,isPartial,scale,return
2013-04-20,34,70.0,,0.7,23.799999999999997
2013-04-21,35,70.0,,0.7,24.5
2013-04-22,42,70.0,,0.7,29.4
2013-04-23,42,70.0,,0.7,29.4
2013-04-24,42,70.0,,0.7,29.4
2013-04-25,43,70.0,,0.7,30.099999999999998
2013-04-26,40,70.0,,0.7,28.0
2013-04-27,34,70.0,,0.7,23.799999999999997
2013-04-28,33,70.0,,0.7,23.099999999999998
2013-04-29,43,70.0,,0.7,30.099999999999998
2013-04-30,43,70.0,,0.7,30.099999999999998
2013-05-01,96,51.0,False,0.51,48.96
2013-05-02,88,51.0,,0.51,44.88
2013-05-03,84,51.0,,0.51,42.84
2013-05-04,76,51.0,,0.51,38.76
2013-05-05,80,51.0,,0.51,40.8
2013-05-06,91,51.0,,0.51,46.410000000000004
2013-05-07,95,51.0,,0.51,48.45
2013-05-08,97,51.0,,0.51,49.47
2013-05-09,95,51.0,,0.51,48.45
2013-05-10,95,51.0,,0.51,48.45
2013-05-11,79,51.0,,0.51,40.29
2013-05-12,74,51.0,,0.51,37.74
2013-05-13,100,51.0,,0.51,51.0
2013-05-14,97,51.0,,0.51,49.47
2013-05-15,94,51.0,,0.51,47.94
2013-05-16,85,51.0,,0.51,43.35
2013-05-17,92,51.0,,0.51,46.92
2013-05-18,70,51.0,,0.51,35.7
2013-05-19,67,51.0,,0.51,34.17
2013-05-20,85,51.0,,0.51,43.35
2013-05-21,88,51.0,,0.51,44.88
2013-05-22,83,51.0,,0.51,42.33
2013-05-23,83,51.0,,0.51,42.33
2013-05-24,81,51.0,,0.51,41.31
2013-05-25,74,51.0,,0.51,37.74
2013-05-26,69,51.0,,0.51,35.19
2013-05-27,67,51.0,,0.51,34.17
2013-05-28,85,51.0,,0.51,43.35
2013-05-29,84,51.0,,0.51,42.84
2013-05-30,82,51.0,,0.51,41.82
2013-05-31,73,51.0,,0.51,37.230000000000004
2013-06-01,66,48.0,False,0.48,31.68
2013-06-02,74,48.0,,0.48,35.519999999999996
2013-06-03,100,48.0,,0.48,48.0
2013-06-04,88,48.0,,0.48,42.239999999999995
2013-06-05,95,48.0,,0.48,45.6
2013-06-06,87,48.0,,0.48,41.76
2013-06-07,87,48.0,,0.48,41.76
2013-06-08,73,48.0,,0.48,35.04
2013-06-09,85,48.0,,0.48,40.8
2013-06-10,89,48.0,,0.48,42.72
2013-06-11,83,48.0,,0.48,39.839999999999996
2013-06-12,84,48.0,,0.48,40.32
2013-06-13,81,48.0,,0.48,38.879999999999995
2013-06-14,86,48.0,,0.48,41.28
2013-06-15,71,48.0,,0.48,34.08
2013-06-16,75,48.0,,0.48,36.0
2013-06-17,93,48.0,,0.48,44.64
2013-06-18,92,48.0,,0.48,44.16
2013-06-19,84,48.0,,0.48,40.32
2013-06-20,89,48.0,,0.48,42.72
2013-06-21,82,48.0,,0.48,39.36
2013-06-22,71,48.0,,0.48,34.08
2013-06-23,76,48.0,,0.48,36.48
2013-06-24,88,48.0,,0.48,42.239999999999995
2013-06-25,95,48.0,,0.48,45.6
2013-06-26,84,48.0,,0.48,40.32
2013-06-27,92,48.0,,0.48,44.16
2013-06-28,81,48.0,,0.48,38.879999999999995
2013-06-29,75,48.0,,0.48,36.0
2013-06-30,67,48.0,,0.48,32.16
2013-07-01,93,47.0,False,0.47,43.71
2013-07-02,91,47.0,,0.47,42.769999999999996
2013-07-03,84,47.0,,0.47,39.48
2013-07-04,66,47.0,,0.47,31.02
2013-07-05,80,47.0,,0.47,37.599999999999994
2013-07-06,77,47.0,,0.47,36.19
2013-07-07,78,47.0,,0.47,36.66
2013-07-08,93,47.0,,0.47,43.71
2013-07-09,86,47.0,,0.47,40.419999999999995
2013-07-10,90,47.0,,0.47,42.3
2013-07-11,92,47.0,,0.47,43.239999999999995
2013-07-12,90,47.0,,0.47,42.3
2013-07-13,74,47.0,,0.47,34.78
2013-07-14,84,47.0,,0.47,39.48
2013-07-15,88,47.0,,0.47,41.36
2013-07-16,92,47.0,,0.47,43.239999999999995
2013-07-17,91,47.0,,0.47,42.769999999999996
2013-07-18,91,47.0,,0.47,42.769999999999996
2013-07-19,94,47.0,,0.47,44.18
2013-07-20,73,47.0,,0.47,34.309999999999995
2013-07-21,74,47.0,,0.47,34.78
2013-07-22,92,47.0,,0.47,43.239999999999995
2013-07-23,97,47.0,,0.47,45.589999999999996
2013-07-24,88,47.0,,0.47,41.36
2013-07-25,84,47.0,,0.47,39.48
2013-07-26,89,47.0,,0.47,41.83
2013-07-27,81,47.0,,0.47,38.07
2013-07-28,78,47.0,,0.47,36.66
2013-07-29,89,47.0,,0.47,41.83
2013-07-30,93,47.0,,0.47,43.71
2013-07-31,100,47.0,,0.47,47.0
2013-08-01,100,48.0,False,0.48,48.0
2013-08-02,96,48.0,,0.48,46.08
2013-08-03,82,48.0,,0.48,39.36
2013-08-04,75,48.0,,0.48,36.0
2013-08-05,92,48.0,,0.48,44.16
2013-08-06,96,48.0,,0.48,46.08
2013-08-07,90,48.0,,0.48,43.199999999999996
2013-08-08,85,48.0,,0.48,40.8
2013-08-09,89,48.0,,0.48,42.72
2013-08-10,83,48.0,,0.48,39.839999999999996
2013-08-11,91,48.0,,0.48,43.68
2013-08-12,92,48.0,,0.48,44.16
2013-08-13,98,48.0,,0.48,47.04
2013-08-14,95,48.0,,0.48,45.6
2013-08-15,89,48.0,,0.48,42.72
2013-08-16,94,48.0,,0.48,45.12
2013-08-17,79,48.0,,0.48,37.92
2013-08-18,78,48.0,,0.48,37.44
2013-08-19,91,48.0,,0.48,43.68
2013-08-20,96,48.0,,0.48,46.08
2013-08-21,86,48.0,,0.48,41.28
2013-08-22,99,48.0,,0.48,47.519999999999996
2013-08-23,82,48.0,,0.48,39.36
2013-08-24,78,48.0,,0.48,37.44
2013-08-25,80,48.0,,0.48,38.4
2013-08-26,90,48.0,,0.48,43.199999999999996
2013-08-27,98,48.0,,0.48,47.04
2013-08-28,90,48.0,,0.48,43.199999999999996
2013-08-29,95,48.0,,0.48,45.6
2013-08-30,89,48.0,,0.48,42.72
2013-08-31,79,48.0,,0.48,37.92
2013-09-01,68,50.0,False,0.5,34.0
2013-09-02,71,50.0,,0.5,35.5
2013-09-03,85,50.0,,0.5,42.5
2013-09-04,95,50.0,,0.5,47.5
2013-09-05,86,50.0,,0.5,43.0
2013-09-06,84,50.0,,0.5,42.0
2013-09-07,71,50.0,,0.5,35.5
2013-09-08,76,50.0,,0.5,38.0
2013-09-09,86,50.0,,0.5,43.0
2013-09-10,90,50.0,,0.5,45.0
2013-09-11,86,50.0,,0.5,43.0
2013-09-12,85,50.0,,0.5,42.5
2013-09-13,86,50.0,,0.5,43.0
2013-09-14,67,50.0,,0.5,33.5
2013-09-15,82,50.0,,0.5,41.0
2013-09-16,100,50.0,,0.5,50.0
2013-09-17,97,50.0,,0.5,48.5
2013-09-18,99,50.0,,0.5,49.5
2013-09-19,95,50.0,,0.5,47.5
2013-09-20,88,50.0,,0.5,44.0
2013-09-21,73,50.0,,0.5,36.5
2013-09-22,83,50.0,,0.5,41.5
2013-09-23,94,50.0,,0.5,47.0
2013-09-24,97,50.0,,0.5,48.5
2013-09-25,96,50.0,,0.5,48.0
2013-09-26,99,50.0,,0.5,49.5
2013-09-27,88,50.0,,0.5,44.0
2013-09-28,77,50.0,,0.5,38.5
2013-09-29,84,50.0,,0.5,42.0
2013-09-30,89,50.0,,0.5,44.5
2013-10-01,90,54.0,False,0.54,48.6
2013-10-02,85,54.0,,0.54,45.900000000000006
2013-10-03,85,54.0,,0.54,45.900000000000006
2013-10-04,94,54.0,,0.54,50.760000000000005
2013-10-05,73,54.0,,0.54,39.42
2013-10-06,69,54.0,,0.54,37.260000000000005
2013-10-07,91,54.0,,0.54,49.14
2013-10-08,90,54.0,,0.54,48.6
2013-10-09,95,54.0,,0.54,51.300000000000004
2013-10-10,86,54.0,,0.54,46.440000000000005
2013-10-11,87,54.0,,0.54,46.980000000000004
2013-10-12,71,54.0,,0.54,38.34
2013-10-13,71,54.0,,0.54,38.34
2013-10-14,91,54.0,,0.54,49.14
2013-10-15,100,54.0,,0.54,54.0
2013-10-16,92,54.0,,0.54,49.68000000000001
2013-10-17,94,54.0,,0.54,50.760000000000005
2013-10-18,91,54.0,,0.54,49.14
2013-10-19,73,54.0,,0.54,39.42
2013-10-20,73,54.0,,0.54,39.42
2013-10-21,94,54.0,,0.54,50.760000000000005
2013-10-22,96,54.0,,0.54,51.84
2013-10-23,92,54.0,,0.54,49.68000000000001
2013-10-24,89,54.0,,0.54,48.06
2013-10-25,85,54.0,,0.54,45.900000000000006
2013-10-26,66,54.0,,0.54,35.64
2013-10-27,76,54.0,,0.54,41.040000000000006
2013-10-28,94,54.0,,0.54,50.760000000000005
2013-10-29,96,54.0,,0.54,51.84
2013-10-30,96,54.0,,0.54,51.84
2013-10-31,89,54.0,,0.54,48.06
2013-11-01,93,55.0,False,0.55,51.150000000000006
2013-11-02,74,55.0,,0.55,40.7
2013-11-03,70,55.0,,0.55,38.5
2013-11-04,94,55.0,,0.55,51.7
2013-11-05,95,55.0,,0.55,52.25000000000001
2013-11-06,94,55.0,,0.55,51.7
2013-11-07,86,55.0,,0.55,47.300000000000004
2013-11-08,92,55.0,,0.55,50.6
2013-11-09,74,55.0,,0.55,40.7
2013-11-10,73,55.0,,0.55,40.150000000000006
2013-11-11,84,55.0,,0.55,46.2
2013-11-12,95,55.0,,0.55,52.25000000000001
2013-11-13,91,55.0,,0.55,50.050000000000004
2013-11-14,88,55.0,,0.55,48.400000000000006
2013-11-15,95,55.0,,0.55,52.25000000000001
2013-11-16,74,55.0,,0.55,40.7
2013-11-17,75,55.0,,0.55,41.25
2013-11-18,88,55.0,,0.55,48.400000000000006
2013-11-19,100,55.0,,0.55,55.00000000000001
2013-11-20,97,55.0,,0.55,53.35
2013-11-21,94,55.0,,0.55,51.7
2013-11-22,92,55.0,,0.55,50.6
2013-11-23,71,55.0,,0.55,39.050000000000004
2013-11-24,72,55.0,,0.55,39.6
2013-11-25,89,55.0,,0.55,48.95
2013-11-26,94,55.0,,0.55,51.7
2013-11-27,80,55.0,,0.55,44.0
2013-11-28,63,55.0,,0.55,34.650000000000006
2013-11-29,82,55.0,,0.55,45.1
2013-11-30,79,55.0,,0.55,43.45
2013-12-01,87,61.0,False,0.61,53.07
2013-12-02,88,61.0,,0.61,53.68
2013-12-03,91,61.0,,0.61,55.51
2013-12-04,87,61.0,,0.61,53.07
2013-12-05,83,61.0,,0.61,50.629999999999995
2013-12-06,77,61.0,,0.61,46.97
2013-12-07,75,61.0,,0.61,45.75
2013-12-08,74,61.0,,0.61,45.14
2013-12-09,89,61.0,,0.61,54.29
2013-12-10,88,61.0,,0.61,53.68
2013-12-11,86,61.0,,0.61,52.46
2013-12-12,87,61.0,,0.61,53.07
2013-12-13,83,61.0,,0.61,50.629999999999995
2013-12-14,63,61.0,,0.61,38.43
2013-12-15,67,61.0,,0.61,40.87
2013-12-16,94,61.0,,0.61,57.339999999999996
2013-12-17,90,61.0,,0.61,54.9
2013-12-18,89,61.0,,0.61,54.29
2013-12-19,89,61.0,,0.61,54.29
2013-12-20,88,61.0,,0.61,53.68
2013-12-21,67,61.0,,0.61,40.87
2013-12-22,66,61.0,,0.61,40.26
2013-12-23,83,61.0,,0.61,50.629999999999995
2013-12-24,72,61.0,,0.61,43.92
2013-12-25,73,61.0,,0.61,44.53
2013-12-26,100,61.0,,0.61,61.0
2013-12-27,95,61.0,,0.61,57.949999999999996
2013-12-28,80,61.0,,0.61,48.8
2013-12-29,79,61.0,,0.61,48.19
2013-12-30,92,61.0,,0.61,56.12
2013-12-31,83,61.0,,0.61,50.629999999999995
2014-01-01,58,72.0,False,0.72,41.76
2014-01-02,75,72.0,,0.72,54.0
2014-01-03,73,72.0,,0.72,52.559999999999995
2014-01-04,66,72.0,,0.72,47.519999999999996
2014-01-05,67,72.0,,0.72,48.239999999999995
2014-01-06,76,72.0,,0.72,54.72
2014-01-07,77,72.0,,0.72,55.44
2014-01-08,75,72.0,,0.72,54.0
2014-01-09,76,72.0,,0.72,54.72
2014-01-10,73,72.0,,0.72,52.559999999999995
2014-01-11,62,72.0,,0.72,44.64
2014-01-12,58,72.0,,0.72,41.76
2014-01-13,70,72.0,,0.72,50.4
2014-01-14,76,72.0,,0.72,54.72
2014-01-15,78,72.0,,0.72,56.16
2014-01-16,78,72.0,,0.72,56.16
2014-01-17,78,72.0,,0.72,56.16
2014-01-18,68,72.0,,0.72,48.96
2014-01-19,62,72.0,,0.72,44.64
2014-01-20,71,72.0,,0.72,51.12
2014-01-21,76,72.0,,0.72,54.72
2014-01-22,80,72.0,,0.72,57.599999999999994
2014-01-23,87,72.0,,0.72,62.64
2014-01-24,79,72.0,,0.72,56.879999999999995
2014-01-25,76,72.0,,0.72,54.72
2014-01-26,76,72.0,,0.72,54.72
2014-01-27,83,72.0,,0.72,59.76
2014-01-28,89,72.0,,0.72,64.08
2014-01-29,84,72.0,,0.72,60.48
2014-01-30,95,72.0,,0.72,68.39999999999999
2014-01-31,100,72.0,,0.72,72.0
2014-02-01,86,85.0,False,0.85,73.1
2014-02-02,77,85.0,,0.85,65.45
2014-02-03,93,85.0,,0.85,79.05
2014-02-04,100,85.0,,0.85,85.0
2014-02-05,94,85.0,,0.85,79.89999999999999
2014-02-06,99,85.0,,0.85,84.14999999999999
2014-02-07,97,85.0,,0.85,82.45
2014-02-08,82,85.0,,0.85,69.7
2014-02-09,78,85.0,,0.85,66.3
2014-02-10,87,85.0,,0.85,73.95
2014-02-11,88,85.0,,0.85,74.8
2014-02-12,82,85.0,,0.85,69.7
2014-02-13,81,85.0,,0.85,68.85
2014-02-14,77,85.0,,0.85,65.45
2014-02-15,66,85.0,,0.85,56.1
2014-02-16,65,85.0,,0.85,55.25
2014-02-17,80,85.0,,0.85,68.0
2014-02-18,80,85.0,,0.85,68.0
2014-02-19,80,85.0,,0.85,68.0
2014-02-20,78,85.0,,0.85,66.3
2014-02-21,78,85.0,,0.85,66.3
2014-02-22,64,85.0,,0.85,54.4
2014-02-23,70,85.0,,0.85,59.5
2014-02-24,76,85.0,,0.85,64.6
2014-02-25,82,85.0,,0.85,69.7
2014-02-26,76,85.0,,0.85,64.6
2014-02-27,77,85.0,,0.85,65.45
2014-02-28,74,85.0,,0.85,62.9
2014-03-01,82,67.0,False,0.67,54.940000000000005
2014-03-02,84,67.0,,0.67,56.28
2014-03-03,100,67.0,,0.67,67.0
2014-03-04,98,67.0,,0.67,65.66000000000001
2014-03-05,89,67.0,,0.67,59.63
2014-03-06,94,67.0,,0.67,62.980000000000004
2014-03-07,89,67.0,,0.67,59.63
2014-03-08,79,67.0,,0.67,52.93
2014-03-09,76,67.0,,0.67,50.92
2014-03-10,89,67.0,,0.67,59.63
2014-03-11,92,67.0,,0.67,61.64
2014-03-12,85,67.0,,0.67,56.95
2014-03-13,93,67.0,,0.67,62.31
2014-03-14,88,67.0,,0.67,58.96
2014-03-15,73,67.0,,0.67,48.910000000000004
2014-03-16,74,67.0,,0.67,49.580000000000005
2014-03-17,86,67.0,,0.67,57.620000000000005
2014-03-18,94,67.0,,0.67,62.980000000000004
2014-03-19,91,67.0,,0.67,60.970000000000006
2014-03-20,84,67.0,,0.67,56.28
2014-03-21,86,67.0,,0.67,57.620000000000005
2014-03-22,73,67.0,,0.67,48.910000000000004
2014-03-23,72,67.0,,0.67,48.24
2014-03-24,90,67.0,,0.67,60.300000000000004
2014-03-25,95,67.0,,0.67,63.650000000000006
2014-03-26,86,67.0,,0.67,57.620000000000005
2014-03-27,86,67.0,,0.67,57.620000000000005
2014-03-28,82,67.0,,0.67,54.940000000000005
2014-03-29,78,67.0,,0.67,52.260000000000005
2014-03-30,80,67.0,,0.67,53.6
2014-03-31,95,67.0,,0.67,63.650000000000006
2014-04-01,52,70.0,False,0.7,36.4
2014-04-02,53,70.0,,0.7,37.099999999999994
2014-04-03,55,70.0,,0.7,38.5
2014-04-04,51,70.0,,0.7,35.699999999999996
2014-04-05,46,70.0,,0.7,32.199999999999996
2014-04-06,49,70.0,,0.7,34.3
2014-04-07,56,70.0,,0.7,39.199999999999996
2014-04-08,56,70.0,,0.7,39.199999999999996
2014-04-09,58,70.0,,0.7,40.599999999999994
2014-04-10,58,70.0,,0.7,40.599999999999994
2014-04-11,57,70.0,,0.7,39.9
2014-04-12,55,70.0,,0.7,38.5
2014-04-13,56,70.0,,0.7,39.199999999999996
2014-04-14,83,70.0,,0.7,58.099999999999994
2014-04-15,100,70.0,,0.7,70.0
2014-04-16,60,70.0,,0.7,42.0
2014-04-17,44,70.0,,0.7,30.799999999999997
2014-04-18,43,70.0,,0.7,30.099999999999998
2014-04-19,36,70.0,,0.7,25.2
2014-04-20,36,70.0,,0.7,25.2
2014-04-21,47,70.0,,0.7,32.9
2014-04-22,46,70.0,,0.7,32.199999999999996
2014-04-23,44,70.0,,0.7,30.799999999999997
2014-04-24,45,70.0,,0.7,31.499999999999996
2014-04-25,44,70.0,,0.7,30.799999999999997
2014-04-26,33,70.0,,0.7,23.099999999999998
2014-04-27,35,70.0,,0.7,24.5
2014-04-28,44,70.0,,0.7,30.799999999999997
2014-04-29,43,70.0,,0.7,30.099999999999998
2014-04-30,42,70.0,,0.7,29.4
2014-05-01,95,54.0,False,0.54,51.300000000000004
2014-05-02,88,54.0,,0.54,47.52
2014-05-03,71,54.0,,0.54,38.34
2014-05-04,76,54.0,,0.54,41.040000000000006
2014-05-05,100,54.0,,0.54,54.0
2014-05-06,92,54.0,,0.54,49.68000000000001
2014-05-07,95,54.0,,0.54,51.300000000000004
2014-05-08,90,54.0,,0.54,48.6
2014-05-09,85,54.0,,0.54,45.900000000000006
2014-05-10,74,54.0,,0.54,39.96
2014-05-11,78,54.0,,0.54,42.120000000000005
2014-05-12,91,54.0,,0.54,49.14
2014-05-13,93,54.0,,0.54,50.220000000000006
2014-05-14,92,54.0,,0.54,49.68000000000001
2014-05-15,93,54.0,,0.54,50.220000000000006
2014-05-16,91,54.0,,0.54,49.14
2014-05-17,75,54.0,,0.54,40.5
2014-05-18,90,54.0,,0.54,48.6
2014-05-19,94,54.0,,0.54,50.760000000000005
2014-05-20,98,54.0,,0.54,52.92
2014-05-21,92,54.0,,0.54,49.68000000000001
2014-05-22,88,54.0,,0.54,47.52
2014-05-23,83,54.0,,0.54,44.82
2014-05-24,72,54.0,,0.54,38.88
2014-05-25,71,54.0,,0.54,38.34
2014-05-26,72,54.0,,0.54,38.88
2014-05-27,90,54.0,,0.54,48.6
2014-05-28,92,54.0,,0.54,49.68000000000001
2014-05-29,90,54.0,,0.54,48.6
2014-05-30,85,54.0,,0.54,45.900000000000006
2014-05-31,72,54.0,,0.54,38.88
2014-06-01,79,51.0,False,0.51,40.29
2014-06-02,100,51.0,,0.51,51.0
2014-06-03,92,51.0,,0.51,46.92
2014-06-04,92,51.0,,0.51,46.92
2014-06-05,98,51.0,,0.51,49.980000000000004
2014-06-06,87,51.0,,0.51,44.37
2014-06-07,72,51.0,,0.51,36.72
2014-06-08,82,51.0,,0.51,41.82
2014-06-09,98,51.0,,0.51,49.980000000000004
2014-06-10,91,51.0,,0.51,46.410000000000004
2014-06-11,88,51.0,,0.51,44.88
2014-06-12,86,51.0,,0.51,43.86
2014-06-13,87,51.0,,0.51,44.37
2014-06-14,69,51.0,,0.51,35.19
2014-06-15,72,51.0,,0.51,36.72
2014-06-16,97,51.0,,0.51,49.47
2014-06-17,84,51.0,,0.51,42.84
2014-06-18,87,51.0,,0.51,44.37
2014-06-19,81,51.0,,0.51,41.31
2014-06-20,85,51.0,,0.51,43.35
2014-06-21,68,51.0,,0.51,34.68
2014-06-22,67,51.0,,0.51,34.17
2014-06-23,96,51.0,,0.51,48.96
2014-06-24,93,51.0,,0.51,47.43
2014-06-25,89,51.0,,0.51,45.39
2014-06-26,89,51.0,,0.51,45.39
2014-06-27,82,51.0,,0.51,41.82
2014-06-28,72,51.0,,0.51,36.72
2014-06-29,70,51.0,,0.51,35.7
2014-06-30,93,51.0,,0.51,47.43
2014-07-01,87,52.0,False,0.52,45.24
2014-07-02,82,52.0,,0.52,42.64
2014-07-03,75,52.0,,0.52,39.0
2014-07-04,62,52.0,,0.52,32.24
2014-07-05,62,52.0,,0.52,32.24
2014-07-06,78,52.0,,0.52,40.56
2014-07-07,100,52.0,,0.52,52.0
2014-07-08,87,52.0,,0.52,45.24
2014-07-09,86,52.0,,0.52,44.72
2014-07-10,83,52.0,,0.52,43.160000000000004
2014-07-11,87,52.0,,0.52,45.24
2014-07-12,74,52.0,,0.52,38.480000000000004
2014-07-13,77,52.0,,0.52,40.04
2014-07-14,96,52.0,,0.52,49.92
2014-07-15,86,52.0,,0.52,44.72
2014-07-16,85,52.0,,0.52,44.2
2014-07-17,79,52.0,,0.52,41.08
2014-07-18,77,52.0,,0.52,40.04
2014-07-19,71,52.0,,0.52,36.92
2014-07-20,74,52.0,,0.52,38.480000000000004
2014-07-21,88,52.0,,0.52,45.760000000000005
2014-07-22,91,52.0,,0.52,47.32
2014-07-23,84,52.0,,0.52,43.68
2014-07-24,82,52.0,,0.52,42.64
2014-07-25,82,52.0,,0.52,42.64
2014-07-26,71,52.0,,0.52,36.92
2014-07-27,72,52.0,,0.52,37.44
2014-07-28,85,52.0,,0.52,44.2
2014-07-29,83,52.0,,0.52,43.160000000000004
2014-07-30,85,52.0,,0.52,44.2
2014-07-31,86,52.0,,0.52,44.72
2014-08-01,83,51.0,False,0.51,42.33
2014-08-02,77,51.0,,0.51,39.27
2014-08-03,80,51.0,,0.51,40.8
2014-08-04,89,51.0,,0.51,45.39
2014-08-05,85,51.0,,0.51,43.35
2014-08-06,85,51.0,,0.51,43.35
2014-08-07,82,51.0,,0.51,41.82
2014-08-08,83,51.0,,0.51,42.33
2014-08-09,77,51.0,,0.51,39.27
2014-08-10,79,51.0,,0.51,40.29
2014-08-11,91,51.0,,0.51,46.410000000000004
2014-08-12,85,51.0,,0.51,43.35
2014-08-13,81,51.0,,0.51,41.31
2014-08-14,92,51.0,,0.51,46.92
2014-08-15,87,51.0,,0.51,44.37
2014-08-16,80,51.0,,0.51,40.8
2014-08-17,82,51.0,,0.51,41.82
2014-08-18,86,51.0,,0.51,43.86
2014-08-19,96,51.0,,0.51,48.96
2014-08-20,96,51.0,,0.51,48.96
2014-08-21,88,51.0,,0.51,44.88
2014-08-22,85,51.0,,0.51,43.35
2014-08-23,73,51.0,,0.51,37.230000000000004
2014-08-24,79,51.0,,0.51,40.29
2014-08-25,96,51.0,,0.51,48.96
2014-08-26,100,51.0,,0.51,51.0
2014-08-27,96,51.0,,0.51,48.96
2014-08-28,86,51.0,,0.51,43.86
2014-08-29,89,51.0,,0.51,45.39
2014-08-30,78,51.0,,0.51,39.78
2014-08-31,81,51.0,,0.51,41.31
2014-09-01,70,57.0,False,0.57,39.9
2014-09-02,80,57.0,,0.57,45.599999999999994
2014-09-03,83,57.0,,0.57,47.309999999999995
2014-09-04,82,57.0,,0.57,46.739999999999995
2014-09-05,78,57.0,,0.57,44.459999999999994
2014-09-06,63,57.0,,0.57,35.91
2014-09-07,63,57.0,,0.57,35.91
2014-09-08,87,57.0,,0.57,49.589999999999996
2014-09-09,82,57.0,,0.57,46.739999999999995
2014-09-10,83,57.0,,0.57,47.309999999999995
2014-09-11,94,57.0,,0.57,53.58
2014-09-12,90,57.0,,0.57,51.3
2014-09-13,73,57.0,,0.57,41.61
2014-09-14,70,57.0,,0.57,39.9
2014-09-15,84,57.0,,0.57,47.879999999999995
2014-09-16,88,57.0,,0.57,50.16
2014-09-17,89,57.0,,0.57,50.73
2014-09-18,89,57.0,,0.57,50.73
2014-09-19,100,57.0,,0.57,56.99999999999999
2014-09-20,76,57.0,,0.57,43.31999999999999
2014-09-21,81,57.0,,0.57,46.169999999999995
2014-09-22,92,57.0,,0.57,52.44
2014-09-23,96,57.0,,0.57,54.72
2014-09-24,96,57.0,,0.57,54.72
2014-09-25,93,57.0,,0.57,53.01
2014-09-26,96,57.0,,0.57,54.72
2014-09-27,72,57.0,,0.57,41.04
2014-09-28,77,57.0,,0.57,43.88999999999999
2014-09-29,91,57.0,,0.57,51.87
2014-09-30,99,57.0,,0.57,56.42999999999999
2014-10-01,88,62.0,False,0.62,54.56
2014-10-02,85,62.0,,0.62,52.7
2014-10-03,85,62.0,,0.62,52.7
2014-10-04,64,62.0,,0.62,39.68
2014-10-05,64,62.0,,0.62,39.68
2014-10-06,86,62.0,,0.62,53.32
2014-10-07,89,62.0,,0.62,55.18
2014-10-08,87,62.0,,0.62,53.94
2014-10-09,90,62.0,,0.62,55.8
2014-10-10,84,62.0,,0.62,52.08
2014-10-11,61,62.0,,0.62,37.82
2014-10-12,67,62.0,,0.62,41.54
2014-10-13,81,62.0,,0.62,50.22
2014-10-14,89,62.0,,0.62,55.18
2014-10-15,95,62.0,,0.62,58.9
2014-10-16,89,62.0,,0.62,55.18
2014-10-17,85,62.0,,0.62,52.7
2014-10-18,61,62.0,,0.62,37.82
2014-10-19,77,62.0,,0.62,47.74
2014-10-20,100,62.0,,0.62,62.0
2014-10-21,94,62.0,,0.62,58.28
2014-10-22,84,62.0,,0.62,52.08
2014-10-23,89,62.0,,0.62,55.18
2014-10-24,87,62.0,,0.62,53.94
2014-10-25,68,62.0,,0.62,42.16
2014-10-26,65,62.0,,0.62,40.3
2014-10-27,86,62.0,,0.62,53.32
2014-10-28,95,62.0,,0.62,58.9
2014-10-29,88,62.0,,0.62,54.56
2014-10-30,90,62.0,,0.62,55.8
2014-10-31,84,62.0,,0.62,52.08
2014-11-01,65,60.0,False,0.6,39.0
2014-11-02,72,60.0,,0.6,43.199999999999996
2014-11-03,95,60.0,,0.6,57.0
2014-11-04,92,60.0,,0.6,55.199999999999996
2014-11-05,84,60.0,,0.6,50.4
2014-11-06,84,60.0,,0.6,50.4
2014-11-07,100,60.0,,0.6,60.0
2014-11-08,65,60.0,,0.6,39.0
2014-11-09,65,60.0,,0.6,39.0
2014-11-10,90,60.0,,0.6,54.0
2014-11-11,85,60.0,,0.6,51.0
2014-11-12,92,60.0,,0.6,55.199999999999996
2014-11-13,95,60.0,,0.6,57.0
2014-11-14,85,60.0,,0.6,51.0
2014-11-15,73,60.0,,0.6,43.8
2014-11-16,72,60.0,,0.6,43.199999999999996
2014-11-17,96,60.0,,0.6,57.599999999999994
2014-11-18,90,60.0,,0.6,54.0
2014-11-19,95,60.0,,0.6,57.0
2014-11-20,91,60.0,,0.6,54.6
2014-11-21,96,60.0,,0.6,57.599999999999994
2014-11-22,72,60.0,,0.6,43.199999999999996
2014-11-23,75,60.0,,0.6,45.0
2014-11-24,87,60.0,,0.6,52.199999999999996
2014-11-25,91,60.0,,0.6,54.6
2014-11-26,76,60.0,,0.6,45.6
2014-11-27,56,60.0,,0.6,33.6
2014-11-28,74,60.0,,0.6,44.4
2014-11-29,73,60.0,,0.6,43.8
2014-11-30,77,60.0,,0.6,46.199999999999996
2014-12-01,92,64.0,False,0.64,58.88
2014-12-02,93,64.0,,0.64,59.52
2014-12-03,88,64.0,,0.64,56.32
2014-12-04,87,64.0,,0.64,55.68
2014-12-05,93,64.0,,0.64,59.52
2014-12-06,78,64.0,,0.64,49.92
2014-12-07,71,64.0,,0.64,45.44
2014-12-08,89,64.0,,0.64,56.96
2014-12-09,95,64.0,,0.64,60.800000000000004
2014-12-10,91,64.0,,0.64,58.24
2014-12-11,88,64.0,,0.64,56.32
2014-12-12,94,64.0,,0.64,60.160000000000004
2014-12-13,69,64.0,,0.64,44.160000000000004
2014-12-14,67,64.0,,0.64,42.88
2014-12-15,97,64.0,,0.64,62.08
2014-12-16,94,64.0,,0.64,60.160000000000004
