date,car_unscaled,car_monthly,isPartial,scale,car
2010-01-01,93,62.0,False,0.62,57.66
2010-01-02,97,62.0,,0.62,60.14
2010-01-03,88,62.0,,0.62,54.56
2010-01-04,94,62.0,,0.62,58.28
2010-01-05,89,62.0,,0.62,55.18
2010-01-06,88,62.0,,0.62,54.56
2010-01-07,82,62.0,,0.62,50.839999999999996
2010-01-08,86,62.0,,0.62,53.32
2010-01-09,92,62.0,,0.62,57.04
2010-01-10,99,62.0,,0.62,61.38
2010-01-11,92,62.0,,0.62,57.04
2010-01-12,94,62.0,,0.62,58.28
2010-01-13,89,62.0,,0.62,55.18
2010-01-14,87,62.0,,0.62,53.94
2010-01-15,86,62.0,,0.62,53.32
2010-01-16,94,62.0,,0.62,58.28
2010-01-17,95,62.0,,0.62,58.9
2010-01-18,91,62.0,,0.62,56.42
2010-01-19,88,62.0,,0.62,54.56
2010-01-20,88,62.0,,0.62,54.56
2010-01-21,89,62.0,,0.62,55.18
2010-01-22,89,62.0,,0.62,55.18
2010-01-23,94,62.0,,0.62,58.28
2010-01-24,96,62.0,,0.62,59.519999999999996
2010-01-25,93,62.0,,0.62,57.66
2010-01-26,88,62.0,,0.62,54.56
2010-01-27,85,62.0,,0.62,52.7
2010-01-28,89,62.0,,0.62,55.18
2010-01-29,90,62.0,,0.62,55.8
2010-01-30,99,62.0,,0.62,61.38
2010-01-31,100,62.0,,0.62,62.0
2010-02-01,94,61.0,False,0.61,57.339999999999996
2010-02-02,86,61.0,,0.61,52.46
2010-02-03,86,61.0,,0.61,52.46
2010-02-04,87,61.0,,0.61,53.07
2010-02-05,90,61.0,,0.61,54.9
2010-02-06,92,61.0,,0.61,56.12
2010-02-07,96,61.0,,0.61,58.56
2010-02-08,91,61.0,,0.61,55.51
2010-02-09,86,61.0,,0.61,52.46
2010-02-10,85,61.0,,0.61,51.85
2010-02-11,89,61.0,,0.61,54.29
2010-02-12,90,61.0,,0.61,54.9
2010-02-13,92,61.0,,0.61,56.12
2010-02-14,89,61.0,,0.61,54.29
2010-02-15,97,61.0,,0.61,59.17
2010-02-16,96,61.0,,0.61,58.56
2010-02-17,91,61.0,,0.61,55.51
2010-02-18,96,61.0,,0.61,58.56
2010-02-19,91,61.0,,0.61,55.51
2010-02-20,93,61.0,,0.61,56.73
2010-02-21,100,61.0,,0.61,61.0
2010-02-22,99,61.0,,0.61,60.39
2010-02-23,91,61.0,,0.61,55.51
2010-02-24,87,61.0,,0.61,53.07
2010-02-25,90,61.0,,0.61,54.9
2010-02-26,85,61.0,,0.61,51.85
2010-02-27,96,61.0,,0.61,58.56
2010-02-28,99,61.0,,0.61,60.39
2010-03-01,91,65.0,False,0.65,59.15
2010-03-02,91,65.0,,0.65,59.15
2010-03-03,87,65.0,,0.65,56.550000000000004
2010-03-04,88,65.0,,0.65,57.2
2010-03-05,89,65.0,,0.65,57.85
2010-03-06,97,65.0,,0.65,63.050000000000004
2010-03-07,96,65.0,,0.65,62.400000000000006
2010-03-08,91,65.0,,0.65,59.15
2010-03-09,90,65.0,,0.65,58.5
2010-03-10,90,65.0,,0.65,58.5
2010-03-11,88,65.0,,0.65,57.2
2010-03-12,91,65.0,,0.65,59.15
2010-03-13,100,65.0,,0.65,65.0
2010-03-14,93,65.0,,0.65,60.45
2010-03-15,94,65.0,,0.65,61.1
2010-03-16,91,65.0,,0.65,59.15
2010-03-17,90,65.0,,0.65,58.5
2010-03-18,92,65.0,,0.65,59.800000000000004
2010-03-19,93,65.0,,0.65,60.45
2010-03-20,98,65.0,,0.65,63.7
2010-03-21,96,65.0,,0.65,62.400000000000006
2010-03-22,96,65.0,,0.65,62.400000000000006
2010-03-23,91,65.0,,0.65,59.15
2010-03-24,88,65.0,,0.65,57.2
2010-03-25,89,65.0,,0.65,57.85
2010-03-26,95,65.0,,0.65,61.75
2010-03-27,100,65.0,,0.65,65.0
2010-03-28,94,65.0,,0.65,61.1
2010-03-29,92,65.0,,0.65,59.800000000000004
2010-03-30,90,65.0,,0.65,58.5
2010-03-31,90,65.0,,0.65,58.5
2010-04-01,97,63.0,False,0.63,61.11
2010-04-02,100,63.0,,0.63,63.0
2010-04-03,96,63.0,,0.63,60.480000000000004
2010-04-04,92,63.0,,0.63,57.96
2010-04-05,96,63.0,,0.63,60.480000000000004
2010-04-06,94,63.0,,0.63,59.22
2010-04-07,95,63.0,,0.63,59.85
2010-04-08,91,63.0,,0.63,57.33
2010-04-09,94,63.0,,0.63,59.22
2010-04-10,95,63.0,,0.63,59.85
2010-04-11,93,63.0,,0.63,58.59
2010-04-12,92,63.0,,0.63,57.96
2010-04-13,93,63.0,,0.63,58.59
2010-04-14,91,63.0,,0.63,57.33
2010-04-15,94,63.0,,0.63,59.22
2010-04-16,91,63.0,,0.63,57.33
2010-04-17,100,63.0,,0.63,63.0
2010-04-18,95,63.0,,0.63,59.85
2010-04-19,97,63.0,,0.63,61.11
2010-04-20,91,63.0,,0.63,57.33
2010-04-21,90,63.0,,0.63,56.7
2010-04-22,87,63.0,,0.63,54.81
2010-04-23,92,63.0,,0.63,57.96
2010-04-24,93,63.0,,0.63,58.59
2010-04-25,97,63.0,,0.63,61.11
2010-04-26,96,63.0,,0.63,60.480000000000004
2010-04-27,93,63.0,,0.63,58.59
2010-04-28,90,63.0,,0.63,56.7
2010-04-29,90,63.0,,0.63,56.7
2010-04-30,92,63.0,,0.63,57.96
2010-05-01,89,66.0,False,0.66,58.74
2010-05-02,96,66.0,,0.66,63.36
2010-05-03,92,66.0,,0.66,60.720000000000006
2010-05-04,86,66.0,,0.66,56.760000000000005
2010-05-05,90,66.0,,0.66,59.400000000000006
2010-05-06,89,66.0,,0.66,58.74
2010-05-07,88,66.0,,0.66,58.080000000000005
2010-05-08,88,66.0,,0.66,58.080000000000005
2010-05-09,85,66.0,,0.66,56.1
2010-05-10,89,66.0,,0.66,58.74
2010-05-11,84,66.0,,0.66,55.440000000000005
2010-05-12,89,66.0,,0.66,58.74
2010-05-13,80,66.0,,0.66,52.800000000000004
2010-05-14,90,66.0,,0.66,59.400000000000006
2010-05-15,91,66.0,,0.66,60.06
2010-05-16,92,66.0,,0.66,60.720000000000006
2010-05-17,94,66.0,,0.66,62.040000000000006
2010-05-18,87,66.0,,0.66,57.42
2010-05-19,85,66.0,,0.66,56.1
2010-05-20,87,66.0,,0.66,57.42
2010-05-21,90,66.0,,0.66,59.400000000000006
2010-05-22,95,66.0,,0.66,62.7
2010-05-23,91,66.0,,0.66,60.06
2010-05-24,95,66.0,,0.66,62.7
2010-05-25,91,66.0,,0.66,60.06
2010-05-26,89,66.0,,0.66,58.74
2010-05-27,87,66.0,,0.66,57.42
2010-05-28,89,66.0,,0.66,58.74
2010-05-29,100,66.0,,0.66,66.0
2010-05-30,90,66.0,,0.66,59.400000000000006
2010-05-31,92,66.0,,0.66,60.720000000000006
2010-06-01,92,68.0,False,0.68,62.56
2010-06-02,93,68.0,,0.68,63.24
2010-06-03,92,68.0,,0.68,62.56
2010-06-04,93,68.0,,0.68,63.24
2010-06-05,92,68.0,,0.68,62.56
2010-06-06,91,68.0,,0.68,61.88
2010-06-07,88,68.0,,0.68,59.84
2010-06-08,87,68.0,,0.68,59.160000000000004
2010-06-09,90,68.0,,0.68,61.2
2010-06-10,86,68.0,,0.68,58.480000000000004
2010-06-11,88,68.0,,0.68,59.84
2010-06-12,91,68.0,,0.68,61.88
2010-06-13,100,68.0,,0.68,68.0
2010-06-14,89,68.0,,0.68,60.52
2010-06-15,93,68.0,,0.68,63.24
2010-06-16,88,68.0,,0.68,59.84
2010-06-17,87,68.0,,0.68,59.160000000000004
2010-06-18,95,68.0,,0.68,64.60000000000001
2010-06-19,99,68.0,,0.68,67.32000000000001
2010-06-20,94,68.0,,0.68,63.92
2010-06-21,99,68.0,,0.68,67.32000000000001
2010-06-22,91,68.0,,0.68,61.88
2010-06-23,89,68.0,,0.68,60.52
2010-06-24,88,68.0,,0.68,59.84
2010-06-25,95,68.0,,0.68,64.60000000000001
2010-06-26,95,68.0,,0.68,64.60000000000001
2010-06-27,97,68.0,,0.68,65.96000000000001
2010-06-28,95,68.0,,0.68,64.60000000000001
2010-06-29,94,68.0,,0.68,63.92
2010-06-30,96,68.0,,0.68,65.28
2010-07-01,93,69.0,False,0.69,64.17
2010-07-02,95,69.0,,0.69,65.55
2010-07-03,93,69.0,,0.69,64.17
2010-07-04,85,69.0,,0.69,58.65
2010-07-05,91,69.0,,0.69,62.78999999999999
2010-07-06,90,69.0,,0.69,62.099999999999994
2010-07-07,91,69.0,,0.69,62.78999999999999
2010-07-08,87,69.0,,0.69,60.029999999999994
2010-07-09,91,69.0,,0.69,62.78999999999999
2010-07-10,98,69.0,,0.69,67.61999999999999
2010-07-11,93,69.0,,0.69,64.17
2010-07-12,95,69.0,,0.69,65.55
2010-07-13,90,69.0,,0.69,62.099999999999994
2010-07-14,90,69.0,,0.69,62.099999999999994
2010-07-15,92,69.0,,0.69,63.48
2010-07-16,96,69.0,,0.69,66.24
2010-07-17,100,69.0,,0.69,69.0
2010-07-18,93,69.0,,0.69,64.17
2010-07-19,93,69.0,,0.69,64.17
2010-07-20,90,69.0,,0.69,62.099999999999994
2010-07-21,93,69.0,,0.69,64.17
2010-07-22,88,69.0,,0.69,60.72
2010-07-23,93,69.0,,0.69,64.17
2010-07-24,96,69.0,,0.69,66.24
2010-07-25,99,69.0,,0.69,68.30999999999999
2010-07-26,95,69.0,,0.69,65.55
2010-07-27,91,69.0,,0.69,62.78999999999999
2010-07-28,94,69.0,,0.69,64.86
2010-07-29,89,69.0,,0.69,61.41
2010-07-30,93,69.0,,0.69,64.17
2010-07-31,95,69.0,,0.69,65.55
2010-08-01,100,66.0,False,0.66,66.0
2010-08-02,97,66.0,,0.66,64.02
2010-08-03,91,66.0,,0.66,60.06
2010-08-04,91,66.0,,0.66,60.06
2010-08-05,92,66.0,,0.66,60.720000000000006
2010-08-06,94,66.0,,0.66,62.040000000000006
2010-08-07,98,66.0,,0.66,64.68
2010-08-08,90,66.0,,0.66,59.400000000000006
2010-08-09,98,66.0,,0.66,64.68
2010-08-10,90,66.0,,0.66,59.400000000000006
2010-08-11,89,66.0,,0.66,58.74
2010-08-12,87,66.0,,0.66,57.42
2010-08-13,92,66.0,,0.66,60.720000000000006
2010-08-14,95,66.0,,0.66,62.7
2010-08-15,89,66.0,,0.66,58.74
2010-08-16,94,66.0,,0.66,62.040000000000006
2010-08-17,90,66.0,,0.66,59.400000000000006
2010-08-18,89,66.0,,0.66,58.74
2010-08-19,88,66.0,,0.66,58.080000000000005
2010-08-20,87,66.0,,0.66,57.42
2010-08-21,92,66.0,,0.66,60.720000000000006
2010-08-22,90,66.0,,0.66,59.400000000000006
2010-08-23,91,66.0,,0.66,60.06
2010-08-24,91,66.0,,0.66,60.06
2010-08-25,89,66.0,,0.66,58.74
2010-08-26,87,66.0,,0.66,57.42
2010-08-27,85,66.0,,0.66,56.1
2010-08-28,95,66.0,,0.66,62.7
2010-08-29,92,66.0,,0.66,60.720000000000006
2010-08-30,90,66.0,,0.66,59.400000000000006
2010-08-31,83,66.0,,0.66,54.78
2010-09-01,90,61.0,False,0.61,54.9
2010-09-02,91,61.0,,0.61,55.51
2010-09-03,98,61.0,,0.61,59.78
2010-09-04,98,61.0,,0.61,59.78
2010-09-05,93,61.0,,0.61,56.73
2010-09-06,97,61.0,,0.61,59.17
2010-09-07,96,61.0,,0.61,58.56
2010-09-08,88,61.0,,0.61,53.68
2010-09-09,98,61.0,,0.61,59.78
2010-09-10,92,61.0,,0.61,56.12
2010-09-11,96,61.0,,0.61,58.56
2010-09-12,90,61.0,,0.61,54.9
2010-09-13,89,61.0,,0.61,54.29
2010-09-14,90,61.0,,0.61,54.9
2010-09-15,88,61.0,,0.61,53.68
2010-09-16,90,61.0,,0.61,54.9
2010-09-17,95,61.0,,0.61,57.949999999999996
2010-09-18,100,61.0,,0.61,61.0
2010-09-19,92,61.0,,0.61,56.12
2010-09-20,97,61.0,,0.61,59.17
2010-09-21,89,61.0,,0.61,54.29
2010-09-22,90,61.0,,0.61,54.9
2010-09-23,89,61.0,,0.61,54.29
2010-09-24,93,61.0,,0.61,56.73
2010-09-25,93,61.0,,0.61,56.73
2010-09-26,93,61.0,,0.61,56.73
2010-09-27,90,61.0,,0.61,54.9
2010-09-28,86,61.0,,0.61,52.46
2010-09-29,88,61.0,,0.61,53.68
2010-09-30,89,61.0,,0.61,54.29
2010-10-01,92,57.0,False,0.57,52.44
2010-10-02,95,57.0,,0.57,54.15
2010-10-03,94,57.0,,0.57,53.58
2010-10-04,89,57.0,,0.57,50.73
2010-10-05,92,57.0,,0.57,52.44
2010-10-06,90,57.0,,0.57,51.3
2010-10-07,93,57.0,,0.57,53.01
2010-10-08,93,57.0,,0.57,53.01
2010-10-09,100,57.0,,0.57,56.99999999999999
2010-10-10,93,57.0,,0.57,53.01
2010-10-11,97,57.0,,0.57,55.28999999999999
2010-10-12,89,57.0,,0.57,50.73
2010-10-13,87,57.0,,0.57,49.589999999999996
2010-10-14,86,57.0,,0.57,49.019999999999996
2010-10-15,90,57.0,,0.57,51.3
2010-10-16,93,57.0,,0.57,53.01
2010-10-17,89,57.0,,0.57,50.73
2010-10-18,91,57.0,,0.57,51.87
2010-10-19,93,57.0,,0.57,53.01
2010-10-20,91,57.0,,0.57,51.87
2010-10-21,88,57.0,,0.57,50.16
2010-10-22,89,57.0,,0.57,50.73
2010-10-23,92,57.0,,0.57,52.44
2010-10-24,87,57.0,,0.57,49.589999999999996
2010-10-25,88,57.0,,0.57,50.16
2010-10-26,88,57.0,,0.57,50.16
2010-10-27,85,57.0,,0.57,48.449999999999996
2010-10-28,83,57.0,,0.57,47.309999999999995
2010-10-29,88,57.0,,0.57,50.16
2010-10-30,88,57.0,,0.57,50.16
2010-10-31,89,57.0,,0.57,50.73
2010-11-01,93,56.0,False,0.56,52.080000000000005
2010-11-02,88,56.0,,0.56,49.28
2010-11-03,91,56.0,,0.56,50.96000000000001
2010-11-04,90,56.0,,0.56,50.400000000000006
2010-11-05,90,56.0,,0.56,50.400000000000006
2010-11-06,95,56.0,,0.56,53.2
2010-11-07,98,56.0,,0.56,54.88
2010-11-08,95,56.0,,0.56,53.2
2010-11-09,93,56.0,,0.56,52.080000000000005
2010-11-10,92,56.0,,0.56,51.52
2010-11-11,90,56.0,,0.56,50.400000000000006
2010-11-12,92,56.0,,0.56,51.52
2010-11-13,99,56.0,,0.56,55.440000000000005
2010-11-14,95,56.0,,0.56,53.2
2010-11-15,93,56.0,,0.56,52.080000000000005
2010-11-16,94,56.0,,0.56,52.64000000000001
2010-11-17,97,56.0,,0.56,54.32000000000001
2010-11-18,91,56.0,,0.56,50.96000000000001
2010-11-19,94,56.0,,0.56,52.64000000000001
2010-11-20,100,56.0,,0.56,56.00000000000001
2010-11-21,93,56.0,,0.56,52.080000000000005
2010-11-22,96,56.0,,0.56,53.760000000000005
2010-11-23,96,56.0,,0.56,53.760000000000005
2010-11-24,95,56.0,,0.56,53.2
2010-11-25,83,56.0,,0.56,46.480000000000004
2010-11-26,90,56.0,,0.56,50.400000000000006
2010-11-27,94,56.0,,0.56,52.64000000000001
2010-11-28,93,56.0,,0.56,52.080000000000005
2010-11-29,95,56.0,,0.56,53.2
2010-11-30,91,56.0,,0.56,50.96000000000001
2010-12-01,83,57.0,False,0.57,47.309999999999995
2010-12-02,84,57.0,,0.57,47.879999999999995
2010-12-03,86,57.0,,0.57,49.019999999999996
2010-12-04,95,57.0,,0.57,54.15
2010-12-05,87,57.0,,0.57,49.589999999999996
2010-12-06,89,57.0,,0.57,50.73
2010-12-07,89,57.0,,0.57,50.73
2010-12-08,93,57.0,,0.57,53.01
2010-12-09,92,57.0,,0.57,52.44
2010-12-10,87,57.0,,0.57,49.589999999999996
2010-12-11,91,57.0,,0.57,51.87
2010-12-12,86,57.0,,0.57,49.019999999999996
2010-12-13,93,57.0,,0.57,53.01
2010-12-14,95,57.0,,0.57,54.15
2010-12-15,88,57.0,,0.57,50.16
2010-12-16,87,57.0,,0.57,49.589999999999996
2010-12-17,91,57.0,,0.57,51.87
2010-12-18,97,57.0,,0.57,55.28999999999999
2010-12-19,89,57.0,,0.57,50.73
2010-12-20,98,57.0,,0.57,55.85999999999999
2010-12-21,92,57.0,,0.57,52.44
2010-12-22,97,57.0,,0.57,55.28999999999999
2010-12-23,94,57.0,,0.57,53.58
2010-12-24,85,57.0,,0.57,48.449999999999996
2010-12-25,76,57.0,,0.57,43.31999999999999
2010-12-26,85,57.0,,0.57,48.449999999999996
2010-12-27,96,57.0,,0.57,54.72
2010-12-28,100,57.0,,0.57,56.99999999999999
2010-12-29,96,57.0,,0.57,54.72
2010-12-30,95,57.0,,0.57,54.15
2010-12-31,99,57.0,,0.57,56.42999999999999
2011-01-01,81,67.0,False,0.67,54.27
2011-01-02,86,67.0,,0.67,57.620000000000005
2011-01-03,87,67.0,,0.67,58.290000000000006
2011-01-04,84,67.0,,0.67,56.28
2011-01-05,82,67.0,,0.67,54.940000000000005
2011-01-06,86,67.0,,0.67,57.620000000000005
2011-01-07,81,67.0,,0.67,54.27
2011-01-08,88,67.0,,0.67,58.96
2011-01-09,83,67.0,,0.67,55.61000000000001
2011-01-10,82,67.0,,0.67,54.940000000000005
2011-01-11,82,67.0,,0.67,54.940000000000005
2011-01-12,78,67.0,,0.67,52.260000000000005
2011-01-13,82,67.0,,0.67,54.940000000000005
2011-01-14,82,67.0,,0.67,54.940000000000005
2011-01-15,92,67.0,,0.67,61.64
2011-01-16,91,67.0,,0.67,60.970000000000006
2011-01-17,85,67.0,,0.67,56.95
2011-01-18,84,67.0,,0.67,56.28
2011-01-19,83,67.0,,0.67,55.61000000000001
2011-01-20,84,67.0,,0.67,56.28
2011-01-21,84,67.0,,0.67,56.28
2011-01-22,95,67.0,,0.67,63.650000000000006
2011-01-23,90,67.0,,0.67,60.300000000000004
2011-01-24,88,67.0,,0.67,58.96
2011-01-25,88,67.0,,0.67,58.96
2011-01-26,82,67.0,,0.67,54.940000000000005
2011-01-27,86,67.0,,0.67,57.620000000000005
2011-01-28,88,67.0,,0.67,58.96
2011-01-29,100,67.0,,0.67,67.0
2011-01-30,91,67.0,,0.67,60.970000000000006
2011-01-31,86,67.0,,0.67,57.620000000000005
2011-02-01,78,70.0,False,0.7,54.599999999999994
2011-02-02,73,70.0,,0.7,51.099999999999994
2011-02-03,80,70.0,,0.7,56.0
2011-02-04,85,70.0,,0.7,59.49999999999999
2011-02-05,88,70.0,,0.7,61.599999999999994
2011-02-06,82,70.0,,0.7,57.4
2011-02-07,84,70.0,,0.7,58.8
2011-02-08,82,70.0,,0.7,57.4
2011-02-09,81,70.0,,0.7,56.699999999999996
2011-02-10,86,70.0,,0.7,60.199999999999996
2011-02-11,86,70.0,,0.7,60.199999999999996
2011-02-12,93,70.0,,0.7,65.1
2011-02-13,91,70.0,,0.7,63.699999999999996
2011-02-14,81,70.0,,0.7,56.699999999999996
2011-02-15,86,70.0,,0.7,60.199999999999996
2011-02-16,86,70.0,,0.7,60.199999999999996
2011-02-17,86,70.0,,0.7,60.199999999999996
2011-02-18,90,70.0,,0.7,62.99999999999999
2011-02-19,98,70.0,,0.7,68.6
2011-02-20,100,70.0,,0.7,70.0
2011-02-21,93,70.0,,0.7,65.1
2011-02-22,88,70.0,,0.7,61.599999999999994
2011-02-23,86,70.0,,0.7,60.199999999999996
2011-02-24,81,70.0,,0.7,56.699999999999996
2011-02-25,83,70.0,,0.7,58.099999999999994
2011-02-26,91,70.0,,0.7,63.699999999999996
2011-02-27,90,70.0,,0.7,62.99999999999999
2011-02-28,83,70.0,,0.7,58.099999999999994
2011-03-01,84,68.0,False,0.68,57.120000000000005
2011-03-02,84,68.0,,0.68,57.120000000000005
2011-03-03,85,68.0,,0.68,57.800000000000004
2011-03-04,85,68.0,,0.68,57.800000000000004
2011-03-05,93,68.0,,0.68,63.24
2011-03-06,92,68.0,,0.68,62.56
2011-03-07,90,68.0,,0.68,61.2
2011-03-08,85,68.0,,0.68,57.800000000000004
2011-03-09,83,68.0,,0.68,56.440000000000005
2011-03-10,84,68.0,,0.68,57.120000000000005
2011-03-11,79,68.0,,0.68,53.720000000000006
2011-03-12,87,68.0,,0.68,59.160000000000004
2011-03-13,86,68.0,,0.68,58.480000000000004
2011-03-14,87,68.0,,0.68,59.160000000000004
2011-03-15,83,68.0,,0.68,56.440000000000005
2011-03-16,84,68.0,,0.68,57.120000000000005
2011-03-17,85,68.0,,0.68,57.800000000000004
2011-03-18,90,68.0,,0.68,61.2
2011-03-19,100,68.0,,0.68,68.0
2011-03-20,90,68.0,,0.68,61.2
2011-03-21,96,68.0,,0.68,65.28
2011-03-22,87,68.0,,0.68,59.160000000000004
2011-03-23,84,68.0,,0.68,57.120000000000005
2011-03-24,85,68.0,,0.68,57.800000000000004
2011-03-25,88,68.0,,0.68,59.84
2011-03-26,93,68.0,,0.68,63.24
2011-03-27,92,68.0,,0.68,62.56
2011-03-28,88,68.0,,0.68,59.84
2011-03-29,87,68.0,,0.68,59.160000000000004
2011-03-30,85,68.0,,0.68,57.800000000000004
2011-03-31,87,68.0,,0.68,59.160000000000004
2011-04-01,91,70.0,False,0.7,63.699999999999996
2011-04-02,94,70.0,,0.7,65.8
2011-04-03,94,70.0,,0.7,65.8
2011-04-04,87,70.0,,0.7,60.9
2011-04-05,87,70.0,,0.7,60.9
2011-04-06,87,70.0,,0.7,60.9
2011-04-07,87,70.0,,0.7,60.9
2011-04-08,88,70.0,,0.7,61.599999999999994
2011-04-09,94,70.0,,0.7,65.8
2011-04-10,96,70.0,,0.7,67.19999999999999
2011-04-11,92,70.0,,0.7,64.39999999999999
2011-04-12,90,70.0,,0.7,62.99999999999999
2011-04-13,88,70.0,,0.7,61.599999999999994
2011-04-14,86,70.0,,0.7,60.199999999999996
2011-04-15,92,70.0,,0.7,64.39999999999999
2011-04-16,94,70.0,,0.7,65.8
2011-04-17,97,70.0,,0.7,67.89999999999999
2011-04-18,94,70.0,,0.7,65.8
2011-04-19,90,70.0,,0.7,62.99999999999999
2011-04-20,86,70.0,,0.7,60.199999999999996
2011-04-21,86,70.0,,0.7,60.199999999999996
2011-04-22,90,70.0,,0.7,62.99999999999999
2011-04-23,98,70.0,,0.7,68.6
2011-04-24,92,70.0,,0.7,64.39999999999999
2011-04-25,95,70.0,,0.7,66.5
2011-04-26,89,70.0,,0.7,62.3
2011-04-27,88,70.0,,0.7,61.599999999999994
2011-04-28,87,70.0,,0.7,60.9
2011-04-29,87,70.0,,0.7,60.9
2011-04-30,100,70.0,,0.7,70.0
2011-05-01,89,71.0,False,0.71,63.19
2011-05-02,80,71.0,,0.71,56.8
2011-05-03,80,71.0,,0.71,56.8
2011-05-04,85,71.0,,0.71,60.349999999999994
2011-05-05,81,71.0,,0.71,57.51
2011-05-06,83,71.0,,0.71,58.93
2011-05-07,91,71.0,,0.71,64.61
2011-05-08,86,71.0,,0.71,61.059999999999995
2011-05-09,86,71.0,,0.71,61.059999999999995
2011-05-10,88,71.0,,0.71,62.48
2011-05-11,88,71.0,,0.71,62.48
2011-05-12,85,71.0,,0.71,60.349999999999994
2011-05-13,87,71.0,,0.71,61.769999999999996
2011-05-14,92,71.0,,0.71,65.32
2011-05-15,92,71.0,,0.71,65.32
2011-05-16,88,71.0,,0.71,62.48
2011-05-17,86,71.0,,0.71,61.059999999999995
2011-05-18,85,71.0,,0.71,60.349999999999994
2011-05-19,87,71.0,,0.71,61.769999999999996
2011-05-20,88,71.0,,0.71,62.48
2011-05-21,91,71.0,,0.71,64.61
2011-05-22,94,71.0,,0.71,66.74
2011-05-23,91,71.0,,0.71,64.61
2011-05-24,90,71.0,,0.71,63.9
2011-05-25,87,71.0,,0.71,61.769999999999996
2011-05-26,91,71.0,,0.71,64.61
2011-05-27,92,71.0,,0.71,65.32
2011-05-28,100,71.0,,0.71,71.0
2011-05-29,95,71.0,,0.71,67.45
2011-05-30,98,71.0,,0.71,69.58
2011-05-31,93,71.0,,0.71,66.03
2011-06-01,81,76.0,False,0.76,61.56
2011-06-02,79,76.0,,0.76,60.04
2011-06-03,82,76.0,,0.76,62.32
2011-06-04,84,76.0,,0.76,63.84
2011-06-05,82,76.0,,0.76,62.32
2011-06-06,78,76.0,,0.76,59.28
2011-06-07,79,76.0,,0.76,60.04
2011-06-08,78,76.0,,0.76,59.28
2011-06-09,79,76.0,,0.76,60.04
2011-06-10,81,76.0,,0.76,61.56
2011-06-11,87,76.0,,0.76,66.12
2011-06-12,85,76.0,,0.76,64.6
2011-06-13,82,76.0,,0.76,62.32
2011-06-14,79,76.0,,0.76,60.04
2011-06-15,79,76.0,,0.76,60.04
2011-06-16,81,76.0,,0.76,61.56
2011-06-17,83,76.0,,0.76,63.08
2011-06-18,88,76.0,,0.76,66.88
2011-06-19,85,76.0,,0.76,64.6
2011-06-20,100,76.0,,0.76,76.0
2011-06-21,96,76.0,,0.76,72.96000000000001
2011-06-22,90,76.0,,0.76,68.4
2011-06-23,87,76.0,,0.76,66.12
2011-06-24,86,76.0,,0.76,65.36
2011-06-25,92,76.0,,0.76,69.92
2011-06-26,91,76.0,,0.76,69.16
2011-06-27,85,76.0,,0.76,64.6
2011-06-28,81,76.0,,0.76,61.56
2011-06-29,81,76.0,,0.76,61.56
2011-06-30,82,76.0,,0.76,62.32
2011-07-01,94,75.0,False,0.75,70.5
2011-07-02,98,75.0,,0.75,73.5
2011-07-03,91,75.0,,0.75,68.25
2011-07-04,84,75.0,,0.75,63.0
2011-07-05,90,75.0,,0.75,67.5
2011-07-06,90,75.0,,0.75,67.5
2011-07-07,91,75.0,,0.75,68.25
2011-07-08,91,75.0,,0.75,68.25
2011-07-09,96,75.0,,0.75,72.0
2011-07-10,98,75.0,,0.75,73.5
2011-07-11,92,75.0,,0.75,69.0
2011-07-12,91,75.0,,0.75,68.25
2011-07-13,90,75.0,,0.75,67.5
2011-07-14,88,75.0,,0.75,66.0
2011-07-15,91,75.0,,0.75,68.25
2011-07-16,100,75.0,,0.75,75.0
2011-07-17,94,75.0,,0.75,70.5
2011-07-18,91,75.0,,0.75,68.25
2011-07-19,91,75.0,,0.75,68.25
2011-07-20,91,75.0,,0.75,68.25
2011-07-21,92,75.0,,0.75,69.0
2011-07-22,90,75.0,,0.75,67.5
2011-07-23,96,75.0,,0.75,72.0
2011-07-24,94,75.0,,0.75,70.5
2011-07-25,89,75.0,,0.75,66.75
2011-07-26,90,75.0,,0.75,67.5
2011-07-27,88,75.0,,0.75,66.0
2011-07-28,87,75.0,,0.75,65.25
2011-07-29,91,75.0,,0.75,68.25
2011-07-30,99,75.0,,0.75,74.25
2011-07-31,94,75.0,,0.75,70.5
2011-08-01,89,72.0,False,0.72,64.08
2011-08-02,85,72.0,,0.72,61.199999999999996
2011-08-03,87,72.0,,0.72,62.64
2011-08-04,85,72.0,,0.72,61.199999999999996
2011-08-05,85,72.0,,0.72,61.199999999999996
2011-08-06,91,72.0,,0.72,65.52
2011-08-07,86,72.0,,0.72,61.919999999999995
2011-08-08,100,72.0,,0.72,72.0
2011-08-09,91,72.0,,0.72,65.52
2011-08-10,84,72.0,,0.72,60.48
2011-08-11,82,72.0,,0.72,59.04
2011-08-12,83,72.0,,0.72,59.76
2011-08-13,87,72.0,,0.72,62.64
2011-08-14,89,72.0,,0.72,64.08
2011-08-15,85,72.0,,0.72,61.199999999999996
2011-08-16,83,72.0,,0.72,59.76
2011-08-17,80,72.0,,0.72,57.599999999999994
2011-08-18,85,72.0,,0.72,61.199999999999996
2011-08-19,86,72.0,,0.72,61.919999999999995
2011-08-20,89,72.0,,0.72,64.08
2011-08-21,90,72.0,,0.72,64.8
2011-08-22,84,72.0,,0.72,60.48
