date,portfolio_unscaled,portfolio_monthly,isPartial,scale,portfolio
2017-10-24,84,82.0,,0.82,68.88
2017-10-25,83,82.0,,0.82,68.06
2017-10-26,82,82.0,,0.82,67.24
2017-10-27,75,82.0,,0.82,61.49999999999999
2017-10-28,63,82.0,,0.82,51.66
2017-10-29,55,82.0,,0.82,45.099999999999994
2017-10-30,99,82.0,,0.82,81.17999999999999
2017-10-31,99,82.0,,0.82,81.17999999999999
2017-11-01,99,78.0,False,0.78,77.22
2017-11-02,84,78.0,,0.78,65.52
2017-11-03,72,78.0,,0.78,56.160000000000004
2017-11-04,50,78.0,,0.78,39.0
2017-11-05,57,78.0,,0.78,44.46
2017-11-06,87,78.0,,0.78,67.86
2017-11-07,98,78.0,,0.78,76.44
2017-11-08,79,78.0,,0.78,61.620000000000005
2017-11-09,85,78.0,,0.78,66.3
2017-11-10,77,78.0,,0.78,60.06
2017-11-11,52,78.0,,0.78,40.56
2017-11-12,49,78.0,,0.78,38.22
2017-11-13,94,78.0,,0.78,73.32000000000001
2017-11-14,83,78.0,,0.78,64.74000000000001
2017-11-15,81,78.0,,0.78,63.18
2017-11-16,87,78.0,,0.78,67.86
2017-11-17,66,78.0,,0.78,51.480000000000004
2017-11-18,44,78.0,,0.78,34.32
2017-11-19,51,78.0,,0.78,39.78
2017-11-20,84,78.0,,0.78,65.52
2017-11-21,74,78.0,,0.78,57.72
2017-11-22,69,78.0,,0.78,53.82
2017-11-23,44,78.0,,0.78,34.32
2017-11-24,56,78.0,,0.78,43.68
2017-11-25,58,78.0,,0.78,45.24
2017-11-26,43,78.0,,0.78,33.54
2017-11-27,86,78.0,,0.78,67.08
2017-11-28,86,78.0,,0.78,67.08
2017-11-29,100,78.0,,0.78,78.0
2017-11-30,92,78.0,,0.78,71.76
2017-12-01,79,77.0,False,0.77,60.83
2017-12-02,63,77.0,,0.77,48.51
2017-12-03,57,77.0,,0.77,43.89
2017-12-04,87,77.0,,0.77,66.99
2017-12-05,95,77.0,,0.77,73.15
2017-12-06,94,77.0,,0.77,72.38
2017-12-07,91,77.0,,0.77,70.07000000000001
2017-12-08,72,77.0,,0.77,55.44
2017-12-09,62,77.0,,0.77,47.74
2017-12-10,64,77.0,,0.77,49.28
2017-12-11,100,77.0,,0.77,77.0
2017-12-12,94,77.0,,0.77,72.38
2017-12-13,88,77.0,,0.77,67.76
2017-12-14,89,77.0,,0.77,68.53
2017-12-15,80,77.0,,0.77,61.6
2017-12-16,59,77.0,,0.77,45.43
2017-12-17,46,77.0,,0.77,35.42
2017-12-18,92,77.0,,0.77,70.84
2017-12-19,88,77.0,,0.77,67.76
2017-12-20,82,77.0,,0.77,63.14
2017-12-21,83,77.0,,0.77,63.910000000000004
2017-12-22,64,77.0,,0.77,49.28
2017-12-23,41,77.0,,0.77,31.57
2017-12-24,33,77.0,,0.77,25.41
2017-12-25,44,77.0,,0.77,33.88
2017-12-26,63,77.0,,0.77,48.51
2017-12-27,78,77.0,,0.77,60.06
2017-12-28,75,77.0,,0.77,57.75
2017-12-29,71,77.0,,0.77,54.67
2017-12-30,51,77.0,,0.77,39.27
2017-12-31,53,77.0,,0.77,40.81
2018-01-01,46,87.0,False,0.87,40.02
2018-01-02,84,87.0,,0.87,73.08
2018-01-03,85,87.0,,0.87,73.95
2018-01-04,84,87.0,,0.87,73.08
2018-01-05,94,87.0,,0.87,81.78
2018-01-06,59,87.0,,0.87,51.33
2018-01-07,60,87.0,,0.87,52.2
2018-01-08,90,87.0,,0.87,78.3
2018-01-09,90,87.0,,0.87,78.3
2018-01-10,89,87.0,,0.87,77.42999999999999
2018-01-11,86,87.0,,0.87,74.82
2018-01-12,83,87.0,,0.87,72.21
2018-01-13,58,87.0,,0.87,50.46
2018-01-14,43,87.0,,0.87,37.41
2018-01-15,65,87.0,,0.87,56.55
2018-01-16,81,87.0,,0.87,70.47
2018-01-17,81,87.0,,0.87,70.47
2018-01-18,87,87.0,,0.87,75.69
2018-01-19,79,87.0,,0.87,68.73
2018-01-20,47,87.0,,0.87,40.89
2018-01-21,55,87.0,,0.87,47.85
2018-01-22,87,87.0,,0.87,75.69
2018-01-23,92,87.0,,0.87,80.04
2018-01-24,90,87.0,,0.87,78.3
2018-01-25,85,87.0,,0.87,73.95
2018-01-26,100,87.0,,0.87,87.0
2018-01-27,61,87.0,,0.87,53.07
2018-01-28,50,87.0,,0.87,43.5
2018-01-29,89,87.0,,0.87,77.42999999999999
2018-01-30,98,87.0,,0.87,85.26
2018-01-31,94,87.0,,0.87,81.78
2018-02-01,78,87.0,False,0.87,67.86
2018-02-02,76,87.0,,0.87,66.12
2018-02-03,56,87.0,,0.87,48.72
2018-02-04,51,87.0,,0.87,44.37
2018-02-05,87,87.0,,0.87,75.69
2018-02-06,75,87.0,,0.87,65.25
2018-02-07,80,87.0,,0.87,69.6
2018-02-08,80,87.0,,0.87,69.6
2018-02-09,68,87.0,,0.87,59.16
2018-02-10,50,87.0,,0.87,43.5
2018-02-11,48,87.0,,0.87,41.76
2018-02-12,85,87.0,,0.87,73.95
2018-02-13,81,87.0,,0.87,70.47
2018-02-14,84,87.0,,0.87,73.08
2018-02-15,70,87.0,,0.87,60.9
2018-02-16,73,87.0,,0.87,63.51
2018-02-17,56,87.0,,0.87,48.72
2018-02-18,42,87.0,,0.87,36.54
2018-02-19,51,87.0,,0.87,44.37
2018-02-20,84,87.0,,0.87,73.08
2018-02-21,75,87.0,,0.87,65.25
2018-02-22,81,87.0,,0.87,70.47
2018-02-23,64,87.0,,0.87,55.68
2018-02-24,56,87.0,,0.87,48.72
2018-02-25,45,87.0,,0.87,39.15
2018-02-26,72,87.0,,0.87,62.64
2018-02-27,90,87.0,,0.87,78.3
2018-02-28,100,87.0,,0.87,87.0
2018-03-01,89,81.0,False,0.81,72.09
2018-03-02,76,81.0,,0.81,61.56
2018-03-03,57,81.0,,0.81,46.17
2018-03-04,47,81.0,,0.81,38.07
2018-03-05,77,81.0,,0.81,62.370000000000005
2018-03-06,84,81.0,,0.81,68.04
2018-03-07,92,81.0,,0.81,74.52000000000001
2018-03-08,89,81.0,,0.81,72.09
2018-03-09,77,81.0,,0.81,62.370000000000005
2018-03-10,66,81.0,,0.81,53.46
2018-03-11,56,81.0,,0.81,45.36
2018-03-12,79,81.0,,0.81,63.99
2018-03-13,100,81.0,,0.81,81.0
2018-03-14,83,81.0,,0.81,67.23
2018-03-15,94,81.0,,0.81,76.14
2018-03-16,73,81.0,,0.81,59.13
2018-03-17,54,81.0,,0.81,43.74
2018-03-18,58,81.0,,0.81,46.980000000000004
2018-03-19,91,81.0,,0.81,73.71000000000001
2018-03-20,100,81.0,,0.81,81.0
2018-03-21,82,81.0,,0.81,66.42
2018-03-22,94,81.0,,0.81,76.14
2018-03-23,73,81.0,,0.81,59.13
2018-03-24,60,81.0,,0.81,48.6
2018-03-25,59,81.0,,0.81,47.790000000000006
2018-03-26,83,81.0,,0.81,67.23
2018-03-27,88,81.0,,0.81,71.28
2018-03-28,86,81.0,,0.81,69.66000000000001
2018-03-29,87,81.0,,0.81,70.47
2018-03-30,70,81.0,,0.81,56.7
2018-03-31,51,81.0,,0.81,41.31
2018-04-01,42,91.0,False,0.91,38.22
2018-04-02,74,91.0,,0.91,67.34
2018-04-03,77,91.0,,0.91,70.07000000000001
2018-04-04,89,91.0,,0.91,80.99000000000001
2018-04-05,77,91.0,,0.91,70.07000000000001
2018-04-06,71,91.0,,0.91,64.61
2018-04-07,50,91.0,,0.91,45.5
2018-04-08,48,91.0,,0.91,43.68
2018-04-09,80,91.0,,0.91,72.8
2018-04-10,79,91.0,,0.91,71.89
2018-04-11,83,91.0,,0.91,75.53
2018-04-12,82,91.0,,0.91,74.62
2018-04-13,69,91.0,,0.91,62.79
2018-04-14,41,91.0,,0.91,37.31
2018-04-15,47,91.0,,0.91,42.77
2018-04-16,82,91.0,,0.91,74.62
2018-04-17,84,91.0,,0.91,76.44
2018-04-18,82,91.0,,0.91,74.62
2018-04-19,89,91.0,,0.91,80.99000000000001
2018-04-20,64,91.0,,0.91,58.24
2018-04-21,50,91.0,,0.91,45.5
2018-04-22,53,91.0,,0.91,48.230000000000004
2018-04-23,81,91.0,,0.91,73.71000000000001
2018-04-24,90,91.0,,0.91,81.9
2018-04-25,87,91.0,,0.91,79.17
2018-04-26,93,91.0,,0.91,84.63000000000001
2018-04-27,79,91.0,,0.91,71.89
2018-04-28,52,91.0,,0.91,47.32
2018-04-29,58,91.0,,0.91,52.78
2018-04-30,100,91.0,,0.91,91.0
2018-05-01,95,78.0,False,0.78,74.10000000000001
2018-05-02,100,78.0,,0.78,78.0
2018-05-03,84,78.0,,0.78,65.52
2018-05-04,86,78.0,,0.78,67.08
2018-05-05,46,78.0,,0.78,35.88
2018-05-06,60,78.0,,0.78,46.800000000000004
2018-05-07,91,78.0,,0.78,70.98
2018-05-08,93,78.0,,0.78,72.54
2018-05-09,91,78.0,,0.78,70.98
2018-05-10,99,78.0,,0.78,77.22
2018-05-11,77,78.0,,0.78,60.06
2018-05-12,45,78.0,,0.78,35.1
2018-05-13,40,78.0,,0.78,31.200000000000003
2018-05-14,84,78.0,,0.78,65.52
2018-05-15,86,78.0,,0.78,67.08
2018-05-16,85,78.0,,0.78,66.3
2018-05-17,89,78.0,,0.78,69.42
2018-05-18,67,78.0,,0.78,52.260000000000005
2018-05-19,40,78.0,,0.78,31.200000000000003
2018-05-20,53,78.0,,0.78,41.34
2018-05-21,78,78.0,,0.78,60.84
2018-05-22,83,78.0,,0.78,64.74000000000001
2018-05-23,79,78.0,,0.78,61.620000000000005
2018-05-24,93,78.0,,0.78,72.54
2018-05-25,62,78.0,,0.78,48.36
2018-05-26,40,78.0,,0.78,31.200000000000003
2018-05-27,55,78.0,,0.78,42.9
2018-05-28,47,78.0,,0.78,36.660000000000004
2018-05-29,67,78.0,,0.78,52.260000000000005
2018-05-30,84,78.0,,0.78,65.52
2018-05-31,87,78.0,,0.78,67.86
2018-06-01,77,70.0,False,0.7,53.9
2018-06-02,54,70.0,,0.7,37.8
2018-06-03,45,70.0,,0.7,31.499999999999996
2018-06-04,96,70.0,,0.7,67.19999999999999
2018-06-05,97,70.0,,0.7,67.89999999999999
2018-06-06,100,70.0,,0.7,70.0
2018-06-07,76,70.0,,0.7,53.199999999999996
2018-06-08,82,70.0,,0.7,57.4
2018-06-09,53,70.0,,0.7,37.099999999999994
2018-06-10,59,70.0,,0.7,41.3
2018-06-11,82,70.0,,0.7,57.4
2018-06-12,81,70.0,,0.7,56.699999999999996
2018-06-13,85,70.0,,0.7,59.49999999999999
2018-06-14,94,70.0,,0.7,65.8
2018-06-15,87,70.0,,0.7,60.9
2018-06-16,51,70.0,,0.7,35.699999999999996
2018-06-17,49,70.0,,0.7,34.3
2018-06-18,69,70.0,,0.7,48.3
2018-06-19,78,70.0,,0.7,54.599999999999994
2018-06-20,95,70.0,,0.7,66.5
2018-06-21,87,70.0,,0.7,60.9
2018-06-22,85,70.0,,0.7,59.49999999999999
2018-06-23,55,70.0,,0.7,38.5
2018-06-24,47,70.0,,0.7,32.9
2018-06-25,81,70.0,,0.7,56.699999999999996
2018-06-26,88,70.0,,0.7,61.599999999999994
2018-06-27,78,70.0,,0.7,54.599999999999994
2018-06-28,74,70.0,,0.7,51.8
2018-06-29,78,70.0,,0.7,54.599999999999994
2018-06-30,53,70.0,,0.7,37.099999999999994
2018-07-01,53,67.0,False,0.67,35.510000000000005
2018-07-02,71,67.0,,0.67,47.57
2018-07-03,80,67.0,,0.67,53.6
2018-07-04,49,67.0,,0.67,32.830000000000005
2018-07-05,82,67.0,,0.67,54.940000000000005
2018-07-06,79,67.0,,0.67,52.93
2018-07-07,52,67.0,,0.67,34.84
2018-07-08,52,67.0,,0.67,34.84
2018-07-09,78,67.0,,0.67,52.260000000000005
2018-07-10,83,67.0,,0.67,55.61000000000001
2018-07-11,68,67.0,,0.67,45.56
2018-07-12,90,67.0,,0.67,60.300000000000004
2018-07-13,75,67.0,,0.67,50.25
2018-07-14,57,67.0,,0.67,38.190000000000005
2018-07-15,50,67.0,,0.67,33.5
2018-07-16,89,67.0,,0.67,59.63
2018-07-17,95,67.0,,0.67,63.650000000000006
2018-07-18,83,67.0,,0.67,55.61000000000001
2018-07-19,79,67.0,,0.67,52.93
2018-07-20,78,67.0,,0.67,52.260000000000005
2018-07-21,57,67.0,,0.67,38.190000000000005
2018-07-22,57,67.0,,0.67,38.190000000000005
2018-07-23,85,67.0,,0.67,56.95
2018-07-24,100,67.0,,0.67,67.0
2018-07-25,93,67.0,,0.67,62.31
2018-07-26,84,67.0,,0.67,56.28
2018-07-27,75,67.0,,0.67,50.25
2018-07-28,50,67.0,,0.67,33.5
2018-07-29,45,67.0,,0.67,30.150000000000002
2018-07-30,94,67.0,,0.67,62.980000000000004
2018-07-31,80,67.0,,0.67,53.6
2018-08-01,89,71.0,False,0.71,63.19
2018-08-02,89,71.0,,0.71,63.19
2018-08-03,79,71.0,,0.71,56.089999999999996
2018-08-04,55,71.0,,0.71,39.05
2018-08-05,54,71.0,,0.71,38.339999999999996
2018-08-06,86,71.0,,0.71,61.059999999999995
2018-08-07,70,71.0,,0.71,49.699999999999996
2018-08-08,96,71.0,,0.71,68.16
2018-08-09,100,71.0,,0.71,71.0
2018-08-10,96,71.0,,0.71,68.16
2018-08-11,61,71.0,,0.71,43.309999999999995
2018-08-12,50,71.0,,0.71,35.5
2018-08-13,84,71.0,,0.71,59.64
2018-08-14,89,71.0,,0.71,63.19
2018-08-15,87,71.0,,0.71,61.769999999999996
2018-08-16,90,71.0,,0.71,63.9
2018-08-17,85,71.0,,0.71,60.349999999999994
2018-08-18,47,71.0,,0.71,33.37
2018-08-19,61,71.0,,0.71,43.309999999999995
2018-08-20,90,71.0,,0.71,63.9
2018-08-21,97,71.0,,0.71,68.86999999999999
2018-08-22,99,71.0,,0.71,70.28999999999999
2018-08-23,81,71.0,,0.71,57.51
2018-08-24,81,71.0,,0.71,57.51
2018-08-25,56,71.0,,0.71,39.76
2018-08-26,45,71.0,,0.71,31.95
2018-08-27,84,71.0,,0.71,59.64
2018-08-28,84,71.0,,0.71,59.64
2018-08-29,95,71.0,,0.71,67.45
2018-08-30,84,71.0,,0.71,59.64
2018-08-31,84,71.0,,0.71,59.64
2018-09-01,57,71.0,False,0.71,40.47
2018-09-02,47,71.0,,0.71,33.37
2018-09-03,52,71.0,,0.71,36.92
2018-09-04,87,71.0,,0.71,61.769999999999996
2018-09-05,100,71.0,,0.71,71.0
2018-09-06,86,71.0,,0.71,61.059999999999995
2018-09-07,78,71.0,,0.71,55.379999999999995
2018-09-08,48,71.0,,0.71,34.08
2018-09-09,56,71.0,,0.71,39.76
2018-09-10,84,71.0,,0.71,59.64
2018-09-11,94,71.0,,0.71,66.74
2018-09-12,87,71.0,,0.71,61.769999999999996
2018-09-13,85,71.0,,0.71,60.349999999999994
2018-09-14,85,71.0,,0.71,60.349999999999994
2018-09-15,54,71.0,,0.71,38.339999999999996
2018-09-16,49,71.0,,0.71,34.79
2018-09-17,94,71.0,,0.71,66.74
2018-09-18,93,71.0,,0.71,66.03
2018-09-19,90,71.0,,0.71,63.9
2018-09-20,89,71.0,,0.71,63.19
2018-09-21,97,71.0,,0.71,68.86999999999999
2018-09-22,58,71.0,,0.71,41.18
2018-09-23,50,71.0,,0.71,35.5
2018-09-24,82,71.0,,0.71,58.22
2018-09-25,86,71.0,,0.71,61.059999999999995
2018-09-26,85,71.0,,0.71,60.349999999999994
2018-09-27,86,71.0,,0.71,61.059999999999995
2018-09-28,79,71.0,,0.71,56.089999999999996
2018-09-29,65,71.0,,0.71,46.15
2018-09-30,56,71.0,,0.71,39.76
2018-10-01,81,79.0,False,0.79,63.99
2018-10-02,92,79.0,,0.79,72.68
2018-10-03,78,79.0,,0.79,61.620000000000005
2018-10-04,76,79.0,,0.79,60.040000000000006
2018-10-05,77,79.0,,0.79,60.830000000000005
2018-10-06,44,79.0,,0.79,34.760000000000005
2018-10-07,56,79.0,,0.79,44.24
2018-10-08,72,79.0,,0.79,56.88
2018-10-09,79,79.0,,0.79,62.410000000000004
2018-10-10,81,79.0,,0.79,63.99
2018-10-11,74,79.0,,0.79,58.46
2018-10-12,74,79.0,,0.79,58.46
2018-10-13,52,79.0,,0.79,41.08
2018-10-14,52,79.0,,0.79,41.08
2018-10-15,83,79.0,,0.79,65.57000000000001
2018-10-16,100,79.0,,0.79,79.0
2018-10-17,83,79.0,,0.79,65.57000000000001
2018-10-18,79,79.0,,0.79,62.410000000000004
2018-10-19,73,79.0,,0.79,57.67
2018-10-20,53,79.0,,0.79,41.870000000000005
2018-10-21,52,79.0,,0.79,41.08
2018-10-22,80,79.0,,0.79,63.2
2018-10-23,84,79.0,,0.79,66.36
2018-10-24,81,79.0,,0.79,63.99
2018-10-25,86,79.0,,0.79,67.94
2018-10-26,76,79.0,,0.79,60.040000000000006
2018-10-27,48,79.0,,0.79,37.92
2018-10-28,53,79.0,,0.79,41.870000000000005
2018-10-29,88,79.0,,0.79,69.52000000000001
2018-10-30,84,79.0,,0.79,66.36
2018-10-31,89,79.0,,0.79,70.31
2018-11-01,92,74.0,False,0.74,68.08
2018-11-02,86,74.0,,0.74,63.64
2018-11-03,69,74.0,,0.74,51.06
2018-11-04,55,74.0,,0.74,40.7
2018-11-05,97,74.0,,0.74,71.78
2018-11-06,88,74.0,,0.74,65.12
2018-11-07,81,74.0,,0.74,59.94
2018-11-08,84,74.0,,0.74,62.16
2018-11-09,76,74.0,,0.74,56.24
2018-11-10,56,74.0,,0.74,41.44
2018-11-11,43,74.0,,0.74,31.82
2018-11-12,88,74.0,,0.74,65.12
2018-11-13,96,74.0,,0.74,71.03999999999999
2018-11-14,83,74.0,,0.74,61.42
2018-11-15,90,74.0,,0.74,66.6
2018-11-16,70,74.0,,0.74,51.8
2018-11-17,65,74.0,,0.74,48.1
2018-11-18,41,74.0,,0.74,30.34
2018-11-19,86,74.0,,0.74,63.64
2018-11-20,67,74.0,,0.74,49.58
2018-11-21,53,74.0,,0.74,39.22
2018-11-22,48,74.0,,0.74,35.519999999999996
2018-11-23,43,74.0,,0.74,31.82
2018-11-24,45,74.0,,0.74,33.3
2018-11-25,54,74.0,,0.74,39.96
2018-11-26,78,74.0,,0.74,57.72
2018-11-27,89,74.0,,0.74,65.86
2018-11-28,96,74.0,,0.74,71.03999999999999
2018-11-29,83,74.0,,0.74,61.42
2018-11-30,100,74.0,,0.74,74.0
2018-12-01,53,70.0,False,0.7,37.099999999999994
2018-12-02,59,70.0,,0.7,41.3
2018-12-03,100,70.0,,0.7,70.0
2018-12-04,81,70.0,,0.7,56.699999999999996
2018-12-05,91,70.0,,0.7,63.699999999999996
2018-12-06,89,70.0,,0.7,62.3
2018-12-07,79,70.0,,0.7,55.3
2018-12-08,54,70.0,,0.7,37.8
2018-12-09,64,70.0,,0.7,44.8
2018-12-10,80,70.0,,0.7,56.0
2018-12-11,81,70.0,,0.7,56.699999999999996
2018-12-12,85,70.0,,0.7,59.49999999999999
2018-12-13,95,70.0,,0.7,66.5
2018-12-14,76,70.0,,0.7,53.199999999999996
2018-12-15,52,70.0,,0.7,36.4
2018-12-16,45,70.0,,0.7,31.499999999999996
2018-12-17,77,70.0,,0.7,53.9
2018-12-18,74,70.0,,0.7,51.8
2018-12-19,73,70.0,,0.7,51.099999999999994
2018-12-20,69,70.0,,0.7,48.3
2018-12-21,72,70.0,,0.7,50.4
2018-12-22,40,70.0,,0.7,28.0
2018-12-23,40,70.0,,0.7,28.0
2018-12-24,39,70.0,,0.7,27.299999999999997
2018-12-25,31,70.0,,0.7,21.7
2018-12-26,56,70.0,,0.7,39.199999999999996
2018-12-27,63,70.0,,0.7,44.099999999999994
2018-12-28,71,70.0,,0.7,49.699999999999996
2018-12-29,42,70.0,,0.7,29.4
2018-12-30,39,70.0,,0.7,27.299999999999997
2018-12-31,61,70.0,,0.7,42.699999999999996
2019-01-01,42,74.0,False,0.74,31.08
2019-01-02,87,74.0,,0.74,64.38
2019-01-03,80,74.0,,0.74,59.2
2019-01-04,85,74.0,,0.74,62.9
2019-01-05,59,74.0,,0.74,43.66
2019-01-06,50,74.0,,0.74,37.0
2019-01-07,89,74.0,,0.74,65.86
2019-01-08,96,74.0,,0.74,71.03999999999999
2019-01-09,98,74.0,,0.74,72.52
2019-01-10,91,74.0,,0.74,67.34
2019-01-11,85,74.0,,0.74,62.9
2019-01-12,47,74.0,,0.74,34.78
2019-01-13,50,74.0,,0.74,37.0
2019-01-14,82,74.0,,0.74,60.68
2019-01-15,100,74.0,,0.74,74.0
2019-01-16,90,74.0,,0.74,66.6
2019-01-17,93,74.0,,0.74,68.82
2019-01-18,84,74.0,,0.74,62.16
2019-01-19,48,74.0,,0.74,35.519999999999996
2019-01-20,46,74.0,,0.74,34.04
2019-01-21,56,74.0,,0.74,41.44
2019-01-22,97,74.0,,0.74,71.78
2019-01-23,87,74.0,,0.74,64.38
2019-01-24,87,74.0,,0.74,64.38
2019-01-25,79,74.0,,0.74,58.46
2019-01-26,50,74.0,,0.74,37.0
2019-01-27,53,74.0,,0.74,39.22
2019-01-28,77,74.0,,0.74,56.98
2019-01-29,79,74.0,,0.74,58.46
2019-01-30,88,74.0,,0.74,65.12
2019-01-31,77,74.0,,0.74,56.98
2019-02-01,92,81.0,False,0.81,74.52000000000001
2019-02-02,63,81.0,,0.81,51.03
2019-02-03,49,81.0,,0.81,39.690000000000005
2019-02-04,90,81.0,,0.81,72.9
2019-02-05,89,81.0,,0.81,72.09
2019-02-06,93,81.0,,0.81,75.33
2019-02-07,84,81.0,,0.81,68.04
2019-02-08,78,81.0,,0.81,63.18000000000001
2019-02-09,54,81.0,,0.81,43.74
2019-02-10,63,81.0,,0.81,51.03
2019-02-11,90,81.0,,0.81,72.9
2019-02-12,93,81.0,,0.81,75.33
2019-02-13,89,81.0,,0.81,72.09
2019-02-14,87,81.0,,0.81,70.47
2019-02-15,75,81.0,,0.81,60.75000000000001
2019-02-16,59,81.0,,0.81,47.790000000000006
2019-02-17,52,81.0,,0.81,42.120000000000005
2019-02-18,76,81.0,,0.81,61.56
2019-02-19,98,81.0,,0.81,79.38000000000001
2019-02-20,88,81.0,,0.81,71.28
2019-02-21,89,81.0,,0.81,72.09
2019-02-22,86,81.0,,0.81,69.66000000000001
2019-02-23,64,81.0,,0.81,51.84
2019-02-24,48,81.0,,0.81,38.88
2019-02-25,92,81.0,,0.81,74.52000000000001
2019-02-26,97,81.0,,0.81,78.57000000000001
2019-02-27,100,81.0,,0.81,81.0
2019-02-28,99,81.0,,0.81,80.19000000000001
2019-03-01,88,77.0,False,0.77,67.76
2019-03-02,59,77.0,,0.77,45.43
2019-03-03,55,77.0,,0.77,42.35
2019-03-04,78,77.0,,0.77,60.06
2019-03-05,94,77.0,,0.77,72.38
2019-03-06,100,77.0,,0.77,77.0
2019-03-07,95,77.0,,0.77,73.15
2019-03-08,88,77.0,,0.77,67.76
2019-03-09,60,77.0,,0.77,46.2
2019-03-10,58,77.0,,0.77,44.660000000000004
2019-03-11,94,77.0,,0.77,72.38
2019-03-12,90,77.0,,0.77,69.3
2019-03-13,82,77.0,,0.77,63.14
2019-03-14,86,77.0,,0.77,66.22
2019-03-15,85,77.0,,0.77,65.45
2019-03-16,56,77.0,,0.77,43.120000000000005
2019-03-17,49,77.0,,0.77,37.730000000000004
2019-03-18,89,77.0,,0.77,68.53
2019-03-19,79,77.0,,0.77,60.83
2019-03-20,83,77.0,,0.77,63.910000000000004
2019-03-21,85,77.0,,0.77,65.45
2019-03-22,70,77.0,,0.77,53.9
2019-03-23,46,77.0,,0.77,35.42
2019-03-24,58,77.0,,0.77,44.660000000000004
2019-03-25,89,77.0,,0.77,68.53
2019-03-26,84,77.0,,0.77,64.68
2019-03-27,82,77.0,,0.77,63.14
2019-03-28,88,77.0,,0.77,67.76
2019-03-29,82,77.0,,0.77,63.14
2019-03-30,66,77.0,,0.77,50.82
2019-03-31,57,77.0,,0.77,43.89
2019-04-01,68,87.0,False,0.87,59.16
2019-04-02,66,87.0,,0.87,57.42
2019-04-03,64,87.0,,0.87,55.68
2019-04-04,80,87.0,,0.87,69.6
2019-04-05,67,87.0,,0.87,58.29
2019-04-06,38,87.0,,0.87,33.06
2019-04-07,47,87.0,,0.87,40.89
2019-04-08,56,87.0,,0.87,48.72
2019-04-09,81,87.0,,0.87,70.47
2019-04-10,61,87.0,,0.87,53.07
2019-04-11,75,87.0,,0.87,65.25
2019-04-12,66,87.0,,0.87,57.42
2019-04-13,36,87.0,,0.87,31.32
2019-04-14,40,87.0,,0.87,34.8
2019-04-15,65,87.0,,0.87,56.55
2019-04-16,81,87.0,,0.87,70.47
2019-04-17,68,87.0,,0.87,59.16
2019-04-18,59,87.0,,0.87,51.33
2019-04-19,56,87.0,,0.87,48.72
2019-04-20,32,87.0,,0.87,27.84
2019-04-21,41,87.0,,0.87,35.67
2019-04-22,73,87.0,,0.87,63.51
2019-04-23,84,87.0,,0.87,73.08
2019-04-24,71,87.0,,0.87,61.77
2019-04-25,87,87.0,,0.87,75.69
2019-04-26,66,87.0,,0.87,57.42
2019-04-27,40,87.0,,0.87,34.8
2019-04-28,53,87.0,,0.87,46.11
2019-04-29,82,87.0,,0.87,71.34
2019-04-30,100,87.0,,0.87,87.0
2019-05-01,100,77.0,False,0.77,77.0
2019-05-02,97,77.0,,0.77,74.69
2019-05-03,87,77.0,,0.77,66.99
2019-05-04,62,77.0,,0.77,47.74
2019-05-05,51,77.0,,0.77,39.27
2019-05-06,68,77.0,,0.77,52.36
2019-05-07,78,77.0,,0.77,60.06
2019-05-08,75,77.0,,0.77,57.75
2019-05-09,77,77.0,,0.77,59.29
2019-05-10,61,77.0,,0.77,46.97
2019-05-11,40,77.0,,0.77,30.8
2019-05-12,37,77.0,,0.77,28.490000000000002
2019-05-13,67,77.0,,0.77,51.59
2019-05-14,77,77.0,,0.77,59.29
2019-05-15,68,77.0,,0.77,52.36
2019-05-16,77,77.0,,0.77,59.29
2019-05-17,60,77.0,,0.77,46.2
2019-05-18,38,77.0,,0.77,29.26
2019-05-19,37,77.0,,0.77,28.490000000000002
2019-05-20,63,77.0,,0.77,48.51
2019-05-21,67,77.0,,0.77,51.59
2019-05-22,65,77.0,,0.77,50.050000000000004
2019-05-23,64,77.0,,0.77,49.28
2019-05-24,55,77.0,,0.77,42.35
2019-05-25,31,77.0,,0.77,23.87
2019-05-26,34,77.0,,0.77,26.18
2019-05-27,36,77.0,,0.77,27.72
2019-05-28,59,77.0,,0.77,45.43
2019-05-29,59,77.0,,0.77,45.43
2019-05-30,71,77.0,,0.77,54.67
2019-05-31,60,77.0,,0.77,46.2
2019-06-01,51,68.0,False,0.68,34.68
2019-06-02,59,68.0,,0.68,40.120000000000005
2019-06-03,95,68.0,,0.68,64.60000000000001
2019-06-04,89,68.0,,0.68,60.52
2019-06-05,90,68.0,,0.68,61.2
2019-06-06,86,68.0,,0.68,58.480000000000004
2019-06-07,90,68.0,,0.68,61.2
2019-06-08,55,68.0,,0.68,37.400000000000006
2019-06-09,55,68.0,,0.68,37.400000000000006
2019-06-10,88,68.0,,0.68,59.84
2019-06-11,93,68.0,,0.68,63.24
2019-06-12,96,68.0,,0.68,65.28
2019-06-13,100,68.0,,0.68,68.0
2019-06-14,96,68.0,,0.68,65.28
2019-06-15,64,68.0,,0.68,43.52
2019-06-16,49,68.0,,0.68,33.32
2019-06-17,90,68.0,,0.68,61.2
2019-06-18,86,68.0,,0.68,58.480000000000004
2019-06-19,90,68.0,,0.68,61.2
2019-06-20,99,68.0,,0.68,67.32000000000001
2019-06-21,99,68.0,,0.68,67.32000000000001
2019-06-22,55,68.0,,0.68,37.400000000000006
