date,risk_unscaled,risk_monthly,isPartial,scale,risk
2017-04-18,93,67.0,,0.67,62.31
2017-04-19,97,67.0,,0.67,64.99000000000001
2017-04-20,94,67.0,,0.67,62.980000000000004
2017-04-21,87,67.0,,0.67,58.290000000000006
2017-04-22,61,67.0,,0.67,40.870000000000005
2017-04-23,70,67.0,,0.67,46.900000000000006
2017-04-24,96,67.0,,0.67,64.32000000000001
2017-04-25,99,67.0,,0.67,66.33
2017-04-26,100,67.0,,0.67,67.0
2017-04-27,97,67.0,,0.67,64.99000000000001
2017-04-28,82,67.0,,0.67,54.940000000000005
2017-04-29,53,67.0,,0.67,35.510000000000005
2017-04-30,68,67.0,,0.67,45.56
2017-05-01,100,62.0,False,0.62,62.0
2017-05-02,100,62.0,,0.62,62.0
2017-05-03,99,62.0,,0.62,61.38
2017-05-04,99,62.0,,0.62,61.38
2017-05-05,87,62.0,,0.62,53.94
2017-05-06,62,62.0,,0.62,38.44
2017-05-07,61,62.0,,0.62,37.82
2017-05-08,94,62.0,,0.62,58.28
2017-05-09,90,62.0,,0.62,55.8
2017-05-10,88,62.0,,0.62,54.56
2017-05-11,88,62.0,,0.62,54.56
2017-05-12,76,62.0,,0.62,47.12
2017-05-13,51,62.0,,0.62,31.62
2017-05-14,54,62.0,,0.62,33.48
2017-05-15,82,62.0,,0.62,50.839999999999996
2017-05-16,76,62.0,,0.62,47.12
2017-05-17,79,62.0,,0.62,48.98
2017-05-18,79,62.0,,0.62,48.98
2017-05-19,70,62.0,,0.62,43.4
2017-05-20,45,62.0,,0.62,27.9
2017-05-21,42,62.0,,0.62,26.04
2017-05-22,76,62.0,,0.62,47.12
2017-05-23,75,62.0,,0.62,46.5
2017-05-24,79,62.0,,0.62,48.98
2017-05-25,74,62.0,,0.62,45.88
2017-05-26,66,62.0,,0.62,40.92
2017-05-27,43,62.0,,0.62,26.66
2017-05-28,42,62.0,,0.62,26.04
2017-05-29,47,62.0,,0.62,29.14
2017-05-30,73,62.0,,0.62,45.26
2017-05-31,72,62.0,,0.62,44.64
2017-06-01,88,53.0,False,0.53,46.64
2017-06-02,86,53.0,,0.53,45.580000000000005
2017-06-03,62,53.0,,0.53,32.86
2017-06-04,68,53.0,,0.53,36.04
2017-06-05,89,53.0,,0.53,47.17
2017-06-06,95,53.0,,0.53,50.35
2017-06-07,100,53.0,,0.53,53.0
2017-06-08,97,53.0,,0.53,51.410000000000004
2017-06-09,92,53.0,,0.53,48.760000000000005
2017-06-10,52,53.0,,0.53,27.560000000000002
2017-06-11,62,53.0,,0.53,32.86
2017-06-12,93,53.0,,0.53,49.29
2017-06-13,91,53.0,,0.53,48.230000000000004
2017-06-14,99,53.0,,0.53,52.470000000000006
2017-06-15,98,53.0,,0.53,51.940000000000005
2017-06-16,82,53.0,,0.53,43.46
2017-06-17,54,53.0,,0.53,28.62
2017-06-18,60,53.0,,0.53,31.8
2017-06-19,92,53.0,,0.53,48.760000000000005
2017-06-20,94,53.0,,0.53,49.82
2017-06-21,89,53.0,,0.53,47.17
2017-06-22,93,53.0,,0.53,49.29
2017-06-23,87,53.0,,0.53,46.11
2017-06-24,58,53.0,,0.53,30.740000000000002
2017-06-25,54,53.0,,0.53,28.62
2017-06-26,98,53.0,,0.53,51.940000000000005
2017-06-27,86,53.0,,0.53,45.580000000000005
2017-06-28,97,53.0,,0.53,51.410000000000004
2017-06-29,90,53.0,,0.53,47.7
2017-06-30,80,53.0,,0.53,42.400000000000006
2017-07-01,50,50.0,False,0.5,25.0
2017-07-02,55,50.0,,0.5,27.5
2017-07-03,73,50.0,,0.5,36.5
2017-07-04,59,50.0,,0.5,29.5
2017-07-05,78,50.0,,0.5,39.0
2017-07-06,82,50.0,,0.5,41.0
2017-07-07,81,50.0,,0.5,40.5
2017-07-08,50,50.0,,0.5,25.0
2017-07-09,65,50.0,,0.5,32.5
2017-07-10,89,50.0,,0.5,44.5
2017-07-11,100,50.0,,0.5,50.0
2017-07-12,97,50.0,,0.5,48.5
2017-07-13,91,50.0,,0.5,45.5
2017-07-14,72,50.0,,0.5,36.0
2017-07-15,57,50.0,,0.5,28.5
2017-07-16,67,50.0,,0.5,33.5
2017-07-17,86,50.0,,0.5,43.0
2017-07-18,95,50.0,,0.5,47.5
2017-07-19,89,50.0,,0.5,44.5
2017-07-20,88,50.0,,0.5,44.0
2017-07-21,75,50.0,,0.5,37.5
2017-07-22,51,50.0,,0.5,25.5
2017-07-23,58,50.0,,0.5,29.0
2017-07-24,94,50.0,,0.5,47.0
2017-07-25,95,50.0,,0.5,47.5
2017-07-26,98,50.0,,0.5,49.0
2017-07-27,87,50.0,,0.5,43.5
2017-07-28,88,50.0,,0.5,44.0
2017-07-29,60,50.0,,0.5,30.0
2017-07-30,54,50.0,,0.5,27.0
2017-07-31,82,50.0,,0.5,41.0
2017-08-01,84,53.0,False,0.53,44.52
2017-08-02,93,53.0,,0.53,49.29
2017-08-03,91,53.0,,0.53,48.230000000000004
2017-08-04,77,53.0,,0.53,40.81
2017-08-05,51,53.0,,0.53,27.03
2017-08-06,59,53.0,,0.53,31.270000000000003
2017-08-07,80,53.0,,0.53,42.400000000000006
2017-08-08,92,53.0,,0.53,48.760000000000005
2017-08-09,86,53.0,,0.53,45.580000000000005
2017-08-10,83,53.0,,0.53,43.99
2017-08-11,71,53.0,,0.53,37.63
2017-08-12,50,53.0,,0.53,26.5
2017-08-13,49,53.0,,0.53,25.970000000000002
2017-08-14,82,53.0,,0.53,43.46
2017-08-15,82,53.0,,0.53,43.46
2017-08-16,89,53.0,,0.53,47.17
2017-08-17,90,53.0,,0.53,47.7
2017-08-18,78,53.0,,0.53,41.34
2017-08-19,52,53.0,,0.53,27.560000000000002
2017-08-20,51,53.0,,0.53,27.03
2017-08-21,75,53.0,,0.53,39.75
2017-08-22,89,53.0,,0.53,47.17
2017-08-23,87,53.0,,0.53,46.11
2017-08-24,97,53.0,,0.53,51.410000000000004
2017-08-25,86,53.0,,0.53,45.580000000000005
2017-08-26,50,53.0,,0.53,26.5
2017-08-27,47,53.0,,0.53,24.91
2017-08-28,87,53.0,,0.53,46.11
2017-08-29,97,53.0,,0.53,51.410000000000004
2017-08-30,100,53.0,,0.53,53.0
2017-08-31,98,53.0,,0.53,51.940000000000005
2017-09-01,63,61.0,False,0.61,38.43
2017-09-02,39,61.0,,0.61,23.79
2017-09-03,40,61.0,,0.61,24.4
2017-09-04,51,61.0,,0.61,31.11
2017-09-05,85,61.0,,0.61,51.85
2017-09-06,74,61.0,,0.61,45.14
2017-09-07,74,61.0,,0.61,45.14
2017-09-08,73,61.0,,0.61,44.53
2017-09-09,55,61.0,,0.61,33.55
2017-09-10,54,61.0,,0.61,32.94
2017-09-11,77,61.0,,0.61,46.97
2017-09-12,81,61.0,,0.61,49.41
2017-09-13,84,61.0,,0.61,51.24
2017-09-14,89,61.0,,0.61,54.29
2017-09-15,81,61.0,,0.61,49.41
2017-09-16,52,61.0,,0.61,31.72
2017-09-17,55,61.0,,0.61,33.55
2017-09-18,81,61.0,,0.61,49.41
2017-09-19,89,61.0,,0.61,54.29
2017-09-20,92,61.0,,0.61,56.12
2017-09-21,88,61.0,,0.61,53.68
2017-09-22,76,61.0,,0.61,46.36
2017-09-23,53,61.0,,0.61,32.33
2017-09-24,56,61.0,,0.61,34.16
2017-09-25,87,61.0,,0.61,53.07
2017-09-26,100,61.0,,0.61,61.0
2017-09-27,92,61.0,,0.61,56.12
2017-09-28,91,61.0,,0.61,55.51
2017-09-29,80,61.0,,0.61,48.8
2017-09-30,49,61.0,,0.61,29.89
2017-10-01,59,68.0,False,0.68,40.120000000000005
2017-10-02,84,68.0,,0.68,57.120000000000005
2017-10-03,89,68.0,,0.68,60.52
2017-10-04,91,68.0,,0.68,61.88
2017-10-05,92,68.0,,0.68,62.56
2017-10-06,75,68.0,,0.68,51.00000000000001
2017-10-07,57,68.0,,0.68,38.760000000000005
2017-10-08,56,68.0,,0.68,38.080000000000005
2017-10-09,85,68.0,,0.68,57.800000000000004
2017-10-10,87,68.0,,0.68,59.160000000000004
2017-10-11,98,68.0,,0.68,66.64
2017-10-12,85,68.0,,0.68,57.800000000000004
2017-10-13,82,68.0,,0.68,55.760000000000005
2017-10-14,53,68.0,,0.68,36.04
2017-10-15,60,68.0,,0.68,40.800000000000004
2017-10-16,96,68.0,,0.68,65.28
2017-10-17,99,68.0,,0.68,67.32000000000001
2017-10-18,95,68.0,,0.68,64.60000000000001
2017-10-19,91,68.0,,0.68,61.88
2017-10-20,82,68.0,,0.68,55.760000000000005
2017-10-21,53,68.0,,0.68,36.04
2017-10-22,60,68.0,,0.68,40.800000000000004
2017-10-23,91,68.0,,0.68,61.88
2017-10-24,99,68.0,,0.68,67.32000000000001
2017-10-25,88,68.0,,0.68,59.84
2017-10-26,88,68.0,,0.68,59.84
2017-10-27,75,68.0,,0.68,51.00000000000001
2017-10-28,50,68.0,,0.68,34.0
2017-10-29,63,68.0,,0.68,42.84
2017-10-30,100,68.0,,0.68,68.0
2017-10-31,88,68.0,,0.68,59.84
2017-11-01,89,65.0,False,0.65,57.85
2017-11-02,82,65.0,,0.65,53.300000000000004
2017-11-03,72,65.0,,0.65,46.800000000000004
2017-11-04,55,65.0,,0.65,35.75
2017-11-05,58,65.0,,0.65,37.7
2017-11-06,83,65.0,,0.65,53.95
2017-11-07,88,65.0,,0.65,57.2
2017-11-08,89,65.0,,0.65,57.85
2017-11-09,90,65.0,,0.65,58.5
2017-11-10,71,65.0,,0.65,46.15
2017-11-11,50,65.0,,0.65,32.5
2017-11-12,55,65.0,,0.65,35.75
2017-11-13,97,65.0,,0.65,63.050000000000004
2017-11-14,100,65.0,,0.65,65.0
2017-11-15,87,65.0,,0.65,56.550000000000004
2017-11-16,97,65.0,,0.65,63.050000000000004
2017-11-17,68,65.0,,0.65,44.2
2017-11-18,45,65.0,,0.65,29.25
2017-11-19,51,65.0,,0.65,33.15
2017-11-20,75,65.0,,0.65,48.75
2017-11-21,69,65.0,,0.65,44.85
2017-11-22,65,65.0,,0.65,42.25
2017-11-23,37,65.0,,0.65,24.05
2017-11-24,38,65.0,,0.65,24.7
2017-11-25,43,65.0,,0.65,27.95
2017-11-26,56,65.0,,0.65,36.4
2017-11-27,76,65.0,,0.65,49.4
2017-11-28,80,65.0,,0.65,52.0
2017-11-29,85,65.0,,0.65,55.25
2017-11-30,91,65.0,,0.65,59.15
2017-12-01,78,55.0,False,0.55,42.900000000000006
2017-12-02,48,55.0,,0.55,26.400000000000002
2017-12-03,56,55.0,,0.55,30.800000000000004
2017-12-04,95,55.0,,0.55,52.25000000000001
2017-12-05,100,55.0,,0.55,55.00000000000001
2017-12-06,94,55.0,,0.55,51.7
2017-12-07,95,55.0,,0.55,52.25000000000001
2017-12-08,79,55.0,,0.55,43.45
2017-12-09,56,55.0,,0.55,30.800000000000004
2017-12-10,67,55.0,,0.55,36.85
2017-12-11,88,55.0,,0.55,48.400000000000006
2017-12-12,88,55.0,,0.55,48.400000000000006
2017-12-13,96,55.0,,0.55,52.800000000000004
2017-12-14,86,55.0,,0.55,47.300000000000004
2017-12-15,68,55.0,,0.55,37.400000000000006
2017-12-16,41,55.0,,0.55,22.55
2017-12-17,49,55.0,,0.55,26.950000000000003
2017-12-18,79,55.0,,0.55,43.45
2017-12-19,70,55.0,,0.55,38.5
2017-12-20,59,55.0,,0.55,32.45
2017-12-21,60,55.0,,0.55,33.0
2017-12-22,53,55.0,,0.55,29.150000000000002
2017-12-23,32,55.0,,0.55,17.6
2017-12-24,32,55.0,,0.55,17.6
2017-12-25,28,55.0,,0.55,15.400000000000002
2017-12-26,48,55.0,,0.55,26.400000000000002
2017-12-27,51,55.0,,0.55,28.05
2017-12-28,54,55.0,,0.55,29.700000000000003
2017-12-29,53,55.0,,0.55,29.150000000000002
2017-12-30,35,55.0,,0.55,19.25
2017-12-31,31,55.0,,0.55,17.05
2018-01-01,36,56.0,False,0.56,20.160000000000004
2018-01-02,63,56.0,,0.56,35.28
2018-01-03,74,56.0,,0.56,41.440000000000005
2018-01-04,68,56.0,,0.56,38.080000000000005
2018-01-05,65,56.0,,0.56,36.400000000000006
2018-01-06,46,56.0,,0.56,25.76
2018-01-07,55,56.0,,0.56,30.800000000000004
2018-01-08,73,56.0,,0.56,40.88
2018-01-09,75,56.0,,0.56,42.00000000000001
2018-01-10,81,56.0,,0.56,45.36000000000001
2018-01-11,86,56.0,,0.56,48.160000000000004
2018-01-12,70,56.0,,0.56,39.2
2018-01-13,50,56.0,,0.56,28.000000000000004
2018-01-14,42,56.0,,0.56,23.520000000000003
2018-01-15,57,56.0,,0.56,31.92
2018-01-16,68,56.0,,0.56,38.080000000000005
2018-01-17,81,56.0,,0.56,45.36000000000001
2018-01-18,86,56.0,,0.56,48.160000000000004
2018-01-19,82,56.0,,0.56,45.92
2018-01-20,47,56.0,,0.56,26.320000000000004
2018-01-21,52,56.0,,0.56,29.120000000000005
2018-01-22,81,56.0,,0.56,45.36000000000001
2018-01-23,83,56.0,,0.56,46.480000000000004
2018-01-24,90,56.0,,0.56,50.400000000000006
2018-01-25,100,56.0,,0.56,56.00000000000001
2018-01-26,80,56.0,,0.56,44.800000000000004
2018-01-27,52,56.0,,0.56,29.120000000000005
2018-01-28,63,56.0,,0.56,35.28
2018-01-29,98,56.0,,0.56,54.88
2018-01-30,98,56.0,,0.56,54.88
2018-01-31,87,56.0,,0.56,48.720000000000006
2018-02-01,88,66.0,False,0.66,58.080000000000005
2018-02-02,77,66.0,,0.66,50.82
2018-02-03,54,66.0,,0.66,35.64
2018-02-04,63,66.0,,0.66,41.580000000000005
2018-02-05,84,66.0,,0.66,55.440000000000005
2018-02-06,100,66.0,,0.66,66.0
2018-02-07,99,66.0,,0.66,65.34
2018-02-08,91,66.0,,0.66,60.06
2018-02-09,87,66.0,,0.66,57.42
2018-02-10,58,66.0,,0.66,38.28
2018-02-11,58,66.0,,0.66,38.28
2018-02-12,87,66.0,,0.66,57.42
2018-02-13,92,66.0,,0.66,60.720000000000006
2018-02-14,91,66.0,,0.66,60.06
2018-02-15,84,66.0,,0.66,55.440000000000005
2018-02-16,79,66.0,,0.66,52.14
2018-02-17,52,66.0,,0.66,34.32
2018-02-18,57,66.0,,0.66,37.620000000000005
2018-02-19,75,66.0,,0.66,49.5
2018-02-20,90,66.0,,0.66,59.400000000000006
2018-02-21,88,66.0,,0.66,58.080000000000005
2018-02-22,89,66.0,,0.66,58.74
2018-02-23,88,66.0,,0.66,58.080000000000005
2018-02-24,57,66.0,,0.66,37.620000000000005
2018-02-25,51,66.0,,0.66,33.660000000000004
2018-02-26,98,66.0,,0.66,64.68
2018-02-27,97,66.0,,0.66,64.02
2018-02-28,96,66.0,,0.66,63.36
2018-03-01,97,64.0,False,0.64,62.08
2018-03-02,82,64.0,,0.64,52.480000000000004
2018-03-03,56,64.0,,0.64,35.84
2018-03-04,59,64.0,,0.64,37.76
2018-03-05,92,64.0,,0.64,58.88
2018-03-06,96,64.0,,0.64,61.44
2018-03-07,91,64.0,,0.64,58.24
2018-03-08,91,64.0,,0.64,58.24
2018-03-09,82,64.0,,0.64,52.480000000000004
2018-03-10,57,64.0,,0.64,36.480000000000004
2018-03-11,59,64.0,,0.64,37.76
2018-03-12,84,64.0,,0.64,53.76
2018-03-13,81,64.0,,0.64,51.84
2018-03-14,77,64.0,,0.64,49.28
2018-03-15,87,64.0,,0.64,55.68
2018-03-16,73,64.0,,0.64,46.72
2018-03-17,51,64.0,,0.64,32.64
2018-03-18,48,64.0,,0.64,30.72
2018-03-19,86,64.0,,0.64,55.04
2018-03-20,100,64.0,,0.64,64.0
2018-03-21,87,64.0,,0.64,55.68
2018-03-22,87,64.0,,0.64,55.68
2018-03-23,83,64.0,,0.64,53.120000000000005
2018-03-24,48,64.0,,0.64,30.72
2018-03-25,52,64.0,,0.64,33.28
2018-03-26,89,64.0,,0.64,56.96
2018-03-27,99,64.0,,0.64,63.36
2018-03-28,91,64.0,,0.64,58.24
2018-03-29,93,64.0,,0.64,59.52
2018-03-30,68,64.0,,0.64,43.52
2018-03-31,43,64.0,,0.64,27.52
2018-04-01,54,69.0,False,0.69,37.26
2018-04-02,90,69.0,,0.69,62.099999999999994
2018-04-03,93,69.0,,0.69,64.17
2018-04-04,95,69.0,,0.69,65.55
2018-04-05,95,69.0,,0.69,65.55
2018-04-06,81,69.0,,0.69,55.88999999999999
2018-04-07,52,69.0,,0.69,35.879999999999995
2018-04-08,62,69.0,,0.69,42.779999999999994
2018-04-09,92,69.0,,0.69,63.48
2018-04-10,99,69.0,,0.69,68.30999999999999
2018-04-11,99,69.0,,0.69,68.30999999999999
2018-04-12,91,69.0,,0.69,62.78999999999999
2018-04-13,80,69.0,,0.69,55.199999999999996
2018-04-14,55,69.0,,0.69,37.949999999999996
2018-04-15,67,69.0,,0.69,46.23
2018-04-16,90,69.0,,0.69,62.099999999999994
2018-04-17,97,69.0,,0.69,66.92999999999999
2018-04-18,94,69.0,,0.69,64.86
2018-04-19,95,69.0,,0.69,65.55
2018-04-20,86,69.0,,0.69,59.339999999999996
2018-04-21,51,69.0,,0.69,35.19
2018-04-22,61,69.0,,0.69,42.089999999999996
2018-04-23,93,69.0,,0.69,64.17
2018-04-24,100,69.0,,0.69,69.0
2018-04-25,95,69.0,,0.69,65.55
2018-04-26,95,69.0,,0.69,65.55
2018-04-27,74,69.0,,0.69,51.059999999999995
2018-04-28,52,69.0,,0.69,35.879999999999995
2018-04-29,60,69.0,,0.69,41.4
2018-04-30,91,69.0,,0.69,62.78999999999999
2018-05-01,100,59.0,False,0.59,59.0
2018-05-02,97,59.0,,0.59,57.23
2018-05-03,97,59.0,,0.59,57.23
2018-05-04,79,59.0,,0.59,46.61
2018-05-05,51,59.0,,0.59,30.09
2018-05-06,66,59.0,,0.59,38.94
2018-05-07,98,59.0,,0.59,57.82
2018-05-08,92,59.0,,0.59,54.279999999999994
2018-05-09,92,59.0,,0.59,54.279999999999994
2018-05-10,83,59.0,,0.59,48.97
2018-05-11,83,59.0,,0.59,48.97
2018-05-12,41,59.0,,0.59,24.189999999999998
2018-05-13,54,59.0,,0.59,31.86
2018-05-14,84,59.0,,0.59,49.559999999999995
2018-05-15,90,59.0,,0.59,53.099999999999994
2018-05-16,80,59.0,,0.59,47.199999999999996
2018-05-17,77,59.0,,0.59,45.43
2018-05-18,77,59.0,,0.59,45.43
2018-05-19,39,59.0,,0.59,23.009999999999998
2018-05-20,55,59.0,,0.59,32.449999999999996
2018-05-21,77,59.0,,0.59,45.43
2018-05-22,77,59.0,,0.59,45.43
2018-05-23,82,59.0,,0.59,48.379999999999995
2018-05-24,73,59.0,,0.59,43.07
2018-05-25,66,59.0,,0.59,38.94
2018-05-26,44,59.0,,0.59,25.959999999999997
2018-05-27,47,59.0,,0.59,27.729999999999997
2018-05-28,55,59.0,,0.59,32.449999999999996
2018-05-29,72,59.0,,0.59,42.48
2018-05-30,85,59.0,,0.59,50.15
2018-05-31,91,59.0,,0.59,53.69
2018-06-01,86,55.0,False,0.55,47.300000000000004
2018-06-02,57,55.0,,0.55,31.35
2018-06-03,58,55.0,,0.55,31.900000000000002
2018-06-04,90,55.0,,0.55,49.50000000000001
2018-06-05,92,55.0,,0.55,50.6
2018-06-06,85,55.0,,0.55,46.75000000000001
2018-06-07,87,55.0,,0.55,47.85
2018-06-08,76,55.0,,0.55,41.800000000000004
2018-06-09,58,55.0,,0.55,31.900000000000002
2018-06-10,63,55.0,,0.55,34.650000000000006
2018-06-11,92,55.0,,0.55,50.6
2018-06-12,95,55.0,,0.55,52.25000000000001
2018-06-13,100,55.0,,0.55,55.00000000000001
2018-06-14,93,55.0,,0.55,51.150000000000006
2018-06-15,79,55.0,,0.55,43.45
2018-06-16,49,55.0,,0.55,26.950000000000003
2018-06-17,53,55.0,,0.55,29.150000000000002
2018-06-18,92,55.0,,0.55,50.6
2018-06-19,86,55.0,,0.55,47.300000000000004
2018-06-20,98,55.0,,0.55,53.900000000000006
2018-06-21,82,55.0,,0.55,45.1
2018-06-22,77,55.0,,0.55,42.35
2018-06-23,53,55.0,,0.55,29.150000000000002
2018-06-24,56,55.0,,0.55,30.800000000000004
2018-06-25,92,55.0,,0.55,50.6
2018-06-26,81,55.0,,0.55,44.550000000000004
2018-06-27,89,55.0,,0.55,48.95
2018-06-28,83,55.0,,0.55,45.650000000000006
2018-06-29,77,55.0,,0.55,42.35
2018-06-30,45,55.0,,0.55,24.750000000000004
2018-07-01,63,54.0,False,0.54,34.02
2018-07-02,82,54.0,,0.54,44.28
2018-07-03,83,54.0,,0.54,44.82
2018-07-04,49,54.0,,0.54,26.46
2018-07-05,81,54.0,,0.54,43.74
2018-07-06,73,54.0,,0.54,39.42
2018-07-07,55,54.0,,0.54,29.700000000000003
2018-07-08,59,54.0,,0.54,31.860000000000003
2018-07-09,97,54.0,,0.54,52.38
2018-07-10,86,54.0,,0.54,46.440000000000005
2018-07-11,92,54.0,,0.54,49.68000000000001
2018-07-12,91,54.0,,0.54,49.14
2018-07-13,79,54.0,,0.54,42.660000000000004
2018-07-14,60,54.0,,0.54,32.400000000000006
2018-07-15,65,54.0,,0.54,35.1
2018-07-16,93,54.0,,0.54,50.220000000000006
2018-07-17,100,54.0,,0.54,54.0
2018-07-18,96,54.0,,0.54,51.84
2018-07-19,87,54.0,,0.54,46.980000000000004
2018-07-20,76,54.0,,0.54,41.040000000000006
2018-07-21,55,54.0,,0.54,29.700000000000003
2018-07-22,64,54.0,,0.54,34.56
2018-07-23,89,54.0,,0.54,48.06
2018-07-24,95,54.0,,0.54,51.300000000000004
2018-07-25,95,54.0,,0.54,51.300000000000004
2018-07-26,95,54.0,,0.54,51.300000000000004
2018-07-27,78,54.0,,0.54,42.120000000000005
2018-07-28,58,54.0,,0.54,31.32
2018-07-29,61,54.0,,0.54,32.940000000000005
2018-07-30,91,54.0,,0.54,49.14
2018-07-31,97,54.0,,0.54,52.38
2018-08-01,80,54.0,False,0.54,43.2
2018-08-02,82,54.0,,0.54,44.28
2018-08-03,81,54.0,,0.54,43.74
2018-08-04,50,54.0,,0.54,27.0
2018-08-05,59,54.0,,0.54,31.860000000000003
2018-08-06,87,54.0,,0.54,46.980000000000004
2018-08-07,95,54.0,,0.54,51.300000000000004
2018-08-08,100,54.0,,0.54,54.0
2018-08-09,84,54.0,,0.54,45.36
2018-08-10,77,54.0,,0.54,41.580000000000005
2018-08-11,44,54.0,,0.54,23.76
2018-08-12,59,54.0,,0.54,31.860000000000003
2018-08-13,90,54.0,,0.54,48.6
2018-08-14,88,54.0,,0.54,47.52
2018-08-15,87,54.0,,0.54,46.980000000000004
2018-08-16,90,54.0,,0.54,48.6
2018-08-17,64,54.0,,0.54,34.56
2018-08-18,48,54.0,,0.54,25.92
2018-08-19,61,54.0,,0.54,32.940000000000005
2018-08-20,82,54.0,,0.54,44.28
2018-08-21,87,54.0,,0.54,46.980000000000004
2018-08-22,88,54.0,,0.54,47.52
2018-08-23,89,54.0,,0.54,48.06
2018-08-24,84,54.0,,0.54,45.36
2018-08-25,51,54.0,,0.54,27.540000000000003
2018-08-26,58,54.0,,0.54,31.32
2018-08-27,82,54.0,,0.54,44.28
2018-08-28,90,54.0,,0.54,48.6
2018-08-29,91,54.0,,0.54,49.14
2018-08-30,99,54.0,,0.54,53.46
2018-08-31,75,54.0,,0.54,40.5
2018-09-01,42,61.0,False,0.61,25.62
2018-09-02,46,61.0,,0.61,28.06
2018-09-03,53,61.0,,0.61,32.33
2018-09-04,75,61.0,,0.61,45.75
2018-09-05,81,61.0,,0.61,49.41
2018-09-06,88,61.0,,0.61,53.68
2018-09-07,72,61.0,,0.61,43.92
2018-09-08,50,61.0,,0.61,30.5
2018-09-09,55,61.0,,0.61,33.55
2018-09-10,88,61.0,,0.61,53.68
2018-09-11,94,61.0,,0.61,57.339999999999996
2018-09-12,86,61.0,,0.61,52.46
2018-09-13,90,61.0,,0.61,54.9
2018-09-14,81,61.0,,0.61,49.41
2018-09-15,53,61.0,,0.61,32.33
2018-09-16,70,61.0,,0.61,42.699999999999996
2018-09-17,100,61.0,,0.61,61.0
2018-09-18,95,61.0,,0.61,57.949999999999996
2018-09-19,89,61.0,,0.61,54.29
2018-09-20,93,61.0,,0.61,56.73
2018-09-21,78,61.0,,0.61,47.58
2018-09-22,56,61.0,,0.61,34.16
2018-09-23,59,61.0,,0.61,35.99
2018-09-24,98,61.0,,0.61,59.78
2018-09-25,89,61.0,,0.61,54.29
2018-09-26,96,61.0,,0.61,58.56
2018-09-27,97,61.0,,0.61,59.17
2018-09-28,82,61.0,,0.61,50.019999999999996
2018-09-29,52,61.0,,0.61,31.72
2018-09-30,60,61.0,,0.61,36.6
2018-10-01,88,67.0,False,0.67,58.96
2018-10-02,100,67.0,,0.67,67.0
2018-10-03,92,67.0,,0.67,61.64
2018-10-04,90,67.0,,0.67,60.300000000000004
2018-10-05,81,67.0,,0.67,54.27
2018-10-06,53,67.0,,0.67,35.510000000000005
2018-10-07,56,67.0,,0.67,37.52
2018-10-08,89,67.0,,0.67,59.63
2018-10-09,91,67.0,,0.67,60.970000000000006
2018-10-10,91,67.0,,0.67,60.970000000000006
2018-10-11,94,67.0,,0.67,62.980000000000004
2018-10-12,78,67.0,,0.67,52.260000000000005
2018-10-13,53,67.0,,0.67,35.510000000000005
2018-10-14,60,67.0,,0.67,40.2
2018-10-15,91,67.0,,0.67,60.970000000000006
2018-10-16,96,67.0,,0.67,64.32000000000001
2018-10-17,87,67.0,,0.67,58.290000000000006
2018-10-18,91,67.0,,0.67,60.970000000000006
2018-10-19,71,67.0,,0.67,47.57
2018-10-20,48,67.0,,0.67,32.160000000000004
2018-10-21,61,67.0,,0.67,40.870000000000005
2018-10-22,90,67.0,,0.67,60.300000000000004
2018-10-23,90,67.0,,0.67,60.300000000000004
2018-10-24,83,67.0,,0.67,55.61000000000001
2018-10-25,87,67.0,,0.67,58.290000000000006
2018-10-26,78,67.0,,0.67,52.260000000000005
2018-10-27,42,67.0,,0.67,28.14
2018-10-28,57,67.0,,0.67,38.190000000000005
2018-10-29,91,67.0,,0.67,60.970000000000006
2018-10-30,95,67.0,,0.67,63.650000000000006
2018-10-31,92,67.0,,0.67,61.64
2018-11-01,81,64.0,False,0.64,51.84
2018-11-02,79,64.0,,0.64,50.56
2018-11-03,48,64.0,,0.64,30.72
2018-11-04,62,64.0,,0.64,39.68
2018-11-05,88,64.0,,0.64,56.32
2018-11-06,94,64.0,,0.64,60.160000000000004
2018-11-07,80,64.0,,0.64,51.2
2018-11-08,100,64.0,,0.64,64.0
2018-11-09,80,64.0,,0.64,51.2
2018-11-10,47,64.0,,0.64,30.080000000000002
2018-11-11,57,64.0,,0.64,36.480000000000004
2018-11-12,83,64.0,,0.64,53.120000000000005
2018-11-13,93,64.0,,0.64,59.52
2018-11-14,94,64.0,,0.64,60.160000000000004
2018-11-15,83,64.0,,0.64,53.120000000000005
2018-11-16,69,64.0,,0.64,44.160000000000004
2018-11-17,49,64.0,,0.64,31.36
2018-11-18,47,64.0,,0.64,30.080000000000002
2018-11-19,82,64.0,,0.64,52.480000000000004
2018-11-20,78,64.0,,0.64,49.92
2018-11-21,58,64.0,,0.64,37.12
2018-11-22,35,64.0,,0.64,22.400000000000002
2018-11-23,37,64.0,,0.64,23.68
2018-11-24,41,64.0,,0.64,26.240000000000002
2018-11-25,50,64.0,,0.64,32.0
2018-11-26,80,64.0,,0.64,51.2
2018-11-27,89,64.0,,0.64,56.96
2018-11-28,90,64.0,,0.64,57.6
2018-11-29,91,64.0,,0.64,58.24
2018-11-30,78,64.0,,0.64,49.92
2018-12-01,58,56.0,False,0.56,32.480000000000004
2018-12-02,66,56.0,,0.56,36.96
