date,rich_unscaled,rich_monthly,isPartial,scale,rich
2013-04-25,71,46.0,,0.46,32.660000000000004
2013-04-26,68,46.0,,0.46,31.28
2013-04-27,68,46.0,,0.46,31.28
2013-04-28,71,46.0,,0.46,32.660000000000004
2013-04-29,70,46.0,,0.46,32.2
2013-04-30,74,46.0,,0.46,34.04
2013-05-01,99,47.0,False,0.47,46.529999999999994
2013-05-02,86,47.0,,0.47,40.419999999999995
2013-05-03,83,47.0,,0.47,39.01
2013-05-04,88,47.0,,0.47,41.36
2013-05-05,88,47.0,,0.47,41.36
2013-05-06,95,47.0,,0.47,44.65
2013-05-07,96,47.0,,0.47,45.12
2013-05-08,93,47.0,,0.47,43.71
2013-05-09,92,47.0,,0.47,43.239999999999995
2013-05-10,81,47.0,,0.47,38.07
2013-05-11,88,47.0,,0.47,41.36
2013-05-12,87,47.0,,0.47,40.89
2013-05-13,89,47.0,,0.47,41.83
2013-05-14,89,47.0,,0.47,41.83
2013-05-15,97,47.0,,0.47,45.589999999999996
2013-05-16,92,47.0,,0.47,43.239999999999995
2013-05-17,85,47.0,,0.47,39.949999999999996
2013-05-18,91,47.0,,0.47,42.769999999999996
2013-05-19,100,47.0,,0.47,47.0
2013-05-20,90,47.0,,0.47,42.3
2013-05-21,92,47.0,,0.47,43.239999999999995
2013-05-22,86,47.0,,0.47,40.419999999999995
2013-05-23,96,47.0,,0.47,45.12
2013-05-24,88,47.0,,0.47,41.36
2013-05-25,92,47.0,,0.47,43.239999999999995
2013-05-26,96,47.0,,0.47,45.12
2013-05-27,91,47.0,,0.47,42.769999999999996
2013-05-28,91,47.0,,0.47,42.769999999999996
2013-05-29,96,47.0,,0.47,45.12
2013-05-30,91,47.0,,0.47,42.769999999999996
2013-05-31,85,47.0,,0.47,39.949999999999996
2013-06-01,88,46.0,False,0.46,40.480000000000004
2013-06-02,92,46.0,,0.46,42.32
2013-06-03,85,46.0,,0.46,39.1
2013-06-04,89,46.0,,0.46,40.940000000000005
2013-06-05,85,46.0,,0.46,39.1
2013-06-06,88,46.0,,0.46,40.480000000000004
2013-06-07,92,46.0,,0.46,42.32
2013-06-08,88,46.0,,0.46,40.480000000000004
2013-06-09,94,46.0,,0.46,43.24
2013-06-10,85,46.0,,0.46,39.1
2013-06-11,84,46.0,,0.46,38.64
2013-06-12,97,46.0,,0.46,44.620000000000005
2013-06-13,97,46.0,,0.46,44.620000000000005
2013-06-14,89,46.0,,0.46,40.940000000000005
2013-06-15,95,46.0,,0.46,43.7
2013-06-16,84,46.0,,0.46,38.64
2013-06-17,90,46.0,,0.46,41.4
2013-06-18,85,46.0,,0.46,39.1
2013-06-19,94,46.0,,0.46,43.24
2013-06-20,85,46.0,,0.46,39.1
2013-06-21,90,46.0,,0.46,41.4
2013-06-22,93,46.0,,0.46,42.78
2013-06-23,93,46.0,,0.46,42.78
2013-06-24,80,46.0,,0.46,36.800000000000004
2013-06-25,91,46.0,,0.46,41.86
2013-06-26,100,46.0,,0.46,46.0
2013-06-27,88,46.0,,0.46,40.480000000000004
2013-06-28,80,46.0,,0.46,36.800000000000004
2013-06-29,94,46.0,,0.46,43.24
2013-06-30,92,46.0,,0.46,42.32
2013-07-01,83,49.0,False,0.49,40.67
2013-07-02,77,49.0,,0.49,37.73
2013-07-03,75,49.0,,0.49,36.75
2013-07-04,79,49.0,,0.49,38.71
2013-07-05,75,49.0,,0.49,36.75
2013-07-06,77,49.0,,0.49,37.73
2013-07-07,83,49.0,,0.49,40.67
2013-07-08,80,49.0,,0.49,39.2
2013-07-09,72,49.0,,0.49,35.28
2013-07-10,81,49.0,,0.49,39.69
2013-07-11,75,49.0,,0.49,36.75
2013-07-12,76,49.0,,0.49,37.24
2013-07-13,83,49.0,,0.49,40.67
2013-07-14,72,49.0,,0.49,35.28
2013-07-15,82,49.0,,0.49,40.18
2013-07-16,84,49.0,,0.49,41.16
2013-07-17,82,49.0,,0.49,40.18
2013-07-18,84,49.0,,0.49,41.16
2013-07-19,87,49.0,,0.49,42.63
2013-07-20,95,49.0,,0.49,46.55
2013-07-21,82,49.0,,0.49,40.18
2013-07-22,93,49.0,,0.49,45.57
2013-07-23,100,49.0,,0.49,49.0
2013-07-24,84,49.0,,0.49,41.16
2013-07-25,93,49.0,,0.49,45.57
2013-07-26,89,49.0,,0.49,43.61
2013-07-27,100,49.0,,0.49,49.0
2013-07-28,89,49.0,,0.49,43.61
2013-07-29,93,49.0,,0.49,45.57
2013-07-30,94,49.0,,0.49,46.06
2013-07-31,84,49.0,,0.49,41.16
2013-08-01,84,47.0,False,0.47,39.48
2013-08-02,91,47.0,,0.47,42.769999999999996
2013-08-03,95,47.0,,0.47,44.65
2013-08-04,100,47.0,,0.47,47.0
2013-08-05,93,47.0,,0.47,43.71
2013-08-06,90,47.0,,0.47,42.3
2013-08-07,95,47.0,,0.47,44.65
2013-08-08,86,47.0,,0.47,40.419999999999995
2013-08-09,94,47.0,,0.47,44.18
2013-08-10,86,47.0,,0.47,40.419999999999995
2013-08-11,83,47.0,,0.47,39.01
2013-08-12,79,47.0,,0.47,37.129999999999995
2013-08-13,75,47.0,,0.47,35.25
2013-08-14,86,47.0,,0.47,40.419999999999995
2013-08-15,89,47.0,,0.47,41.83
2013-08-16,85,47.0,,0.47,39.949999999999996
2013-08-17,99,47.0,,0.47,46.529999999999994
2013-08-18,99,47.0,,0.47,46.529999999999994
2013-08-19,88,47.0,,0.47,41.36
2013-08-20,88,47.0,,0.47,41.36
2013-08-21,86,47.0,,0.47,40.419999999999995
2013-08-22,70,47.0,,0.47,32.9
2013-08-23,85,47.0,,0.47,39.949999999999996
2013-08-24,89,47.0,,0.47,41.83
2013-08-25,75,47.0,,0.47,35.25
2013-08-26,75,47.0,,0.47,35.25
2013-08-27,82,47.0,,0.47,38.54
2013-08-28,87,47.0,,0.47,40.89
2013-08-29,77,47.0,,0.47,36.19
2013-08-30,80,47.0,,0.47,37.599999999999994
2013-08-31,84,47.0,,0.47,39.48
2013-09-01,96,45.0,False,0.45,43.2
2013-09-02,82,45.0,,0.45,36.9
2013-09-03,81,45.0,,0.45,36.45
2013-09-04,81,45.0,,0.45,36.45
2013-09-05,88,45.0,,0.45,39.6
2013-09-06,91,45.0,,0.45,40.95
2013-09-07,90,45.0,,0.45,40.5
2013-09-08,89,45.0,,0.45,40.050000000000004
2013-09-09,84,45.0,,0.45,37.800000000000004
2013-09-10,84,45.0,,0.45,37.800000000000004
2013-09-11,86,45.0,,0.45,38.7
2013-09-12,91,45.0,,0.45,40.95
2013-09-13,91,45.0,,0.45,40.95
2013-09-14,87,45.0,,0.45,39.15
2013-09-15,74,45.0,,0.45,33.300000000000004
2013-09-16,85,45.0,,0.45,38.25
2013-09-17,83,45.0,,0.45,37.35
2013-09-18,82,45.0,,0.45,36.9
2013-09-19,88,45.0,,0.45,39.6
2013-09-20,89,45.0,,0.45,40.050000000000004
2013-09-21,83,45.0,,0.45,37.35
2013-09-22,85,45.0,,0.45,38.25
2013-09-23,87,45.0,,0.45,39.15
2013-09-24,88,45.0,,0.45,39.6
2013-09-25,87,45.0,,0.45,39.15
2013-09-26,87,45.0,,0.45,39.15
2013-09-27,85,45.0,,0.45,38.25
2013-09-28,88,45.0,,0.45,39.6
2013-09-29,100,45.0,,0.45,45.0
2013-09-30,97,45.0,,0.45,43.65
2013-10-01,79,45.0,False,0.45,35.550000000000004
2013-10-02,91,45.0,,0.45,40.95
2013-10-03,86,45.0,,0.45,38.7
2013-10-04,90,45.0,,0.45,40.5
2013-10-05,81,45.0,,0.45,36.45
2013-10-06,80,45.0,,0.45,36.0
2013-10-07,83,45.0,,0.45,37.35
2013-10-08,84,45.0,,0.45,37.800000000000004
2013-10-09,86,45.0,,0.45,38.7
2013-10-10,83,45.0,,0.45,37.35
2013-10-11,86,45.0,,0.45,38.7
2013-10-12,88,45.0,,0.45,39.6
2013-10-13,97,45.0,,0.45,43.65
2013-10-14,85,45.0,,0.45,38.25
2013-10-15,92,45.0,,0.45,41.4
2013-10-16,82,45.0,,0.45,36.9
2013-10-17,100,45.0,,0.45,45.0
2013-10-18,89,45.0,,0.45,40.050000000000004
2013-10-19,89,45.0,,0.45,40.050000000000004
2013-10-20,78,45.0,,0.45,35.1
2013-10-21,80,45.0,,0.45,36.0
2013-10-22,77,45.0,,0.45,34.65
2013-10-23,85,45.0,,0.45,38.25
2013-10-24,85,45.0,,0.45,38.25
2013-10-25,73,45.0,,0.45,32.85
2013-10-26,80,45.0,,0.45,36.0
2013-10-27,90,45.0,,0.45,40.5
2013-10-28,86,45.0,,0.45,38.7
2013-10-29,88,45.0,,0.45,39.6
2013-10-30,85,45.0,,0.45,38.25
2013-10-31,86,45.0,,0.45,38.7
2013-11-01,72,45.0,False,0.45,32.4
2013-11-02,78,45.0,,0.45,35.1
2013-11-03,73,45.0,,0.45,32.85
2013-11-04,78,45.0,,0.45,35.1
2013-11-05,84,45.0,,0.45,37.800000000000004
2013-11-06,81,45.0,,0.45,36.45
2013-11-07,70,45.0,,0.45,31.5
2013-11-08,74,45.0,,0.45,33.300000000000004
2013-11-09,75,45.0,,0.45,33.75
2013-11-10,75,45.0,,0.45,33.75
2013-11-11,73,45.0,,0.45,32.85
2013-11-12,74,45.0,,0.45,33.300000000000004
2013-11-13,77,45.0,,0.45,34.65
2013-11-14,80,45.0,,0.45,36.0
2013-11-15,70,45.0,,0.45,31.5
2013-11-16,78,45.0,,0.45,35.1
2013-11-17,82,45.0,,0.45,36.9
2013-11-18,75,45.0,,0.45,33.75
2013-11-19,88,45.0,,0.45,39.6
2013-11-20,86,45.0,,0.45,38.7
2013-11-21,76,45.0,,0.45,34.2
2013-11-22,81,45.0,,0.45,36.45
2013-11-23,84,45.0,,0.45,37.800000000000004
2013-11-24,73,45.0,,0.45,32.85
2013-11-25,76,45.0,,0.45,34.2
2013-11-26,100,45.0,,0.45,45.0
2013-11-27,88,45.0,,0.45,39.6
2013-11-28,79,45.0,,0.45,35.550000000000004
2013-11-29,72,45.0,,0.45,32.4
2013-11-30,79,45.0,,0.45,35.550000000000004
2013-12-01,81,50.0,False,0.5,40.5
2013-12-02,77,50.0,,0.5,38.5
2013-12-03,91,50.0,,0.5,45.5
2013-12-04,93,50.0,,0.5,46.5
2013-12-05,90,50.0,,0.5,45.0
2013-12-06,83,50.0,,0.5,41.5
2013-12-07,83,50.0,,0.5,41.5
2013-12-08,76,50.0,,0.5,38.0
2013-12-09,85,50.0,,0.5,42.5
2013-12-10,81,50.0,,0.5,40.5
2013-12-11,80,50.0,,0.5,40.0
2013-12-12,91,50.0,,0.5,45.5
2013-12-13,100,50.0,,0.5,50.0
2013-12-14,83,50.0,,0.5,41.5
2013-12-15,84,50.0,,0.5,42.0
2013-12-16,77,50.0,,0.5,38.5
2013-12-17,85,50.0,,0.5,42.5
2013-12-18,90,50.0,,0.5,45.0
2013-12-19,86,50.0,,0.5,43.0
2013-12-20,89,50.0,,0.5,44.5
2013-12-21,80,50.0,,0.5,40.0
2013-12-22,77,50.0,,0.5,38.5
2013-12-23,80,50.0,,0.5,40.0
2013-12-24,97,50.0,,0.5,48.5
2013-12-25,83,50.0,,0.5,41.5
2013-12-26,74,50.0,,0.5,37.0
2013-12-27,90,50.0,,0.5,45.0
2013-12-28,95,50.0,,0.5,47.5
2013-12-29,91,50.0,,0.5,45.5
2013-12-30,85,50.0,,0.5,42.5
2013-12-31,89,50.0,,0.5,44.5
2014-01-01,67,55.0,False,0.55,36.85
2014-01-02,79,55.0,,0.55,43.45
2014-01-03,66,55.0,,0.55,36.300000000000004
2014-01-04,74,55.0,,0.55,40.7
2014-01-05,66,55.0,,0.55,36.300000000000004
2014-01-06,71,55.0,,0.55,39.050000000000004
2014-01-07,66,55.0,,0.55,36.300000000000004
2014-01-08,71,55.0,,0.55,39.050000000000004
2014-01-09,71,55.0,,0.55,39.050000000000004
2014-01-10,74,55.0,,0.55,40.7
2014-01-11,66,55.0,,0.55,36.300000000000004
2014-01-12,70,55.0,,0.55,38.5
2014-01-13,63,55.0,,0.55,34.650000000000006
2014-01-14,85,55.0,,0.55,46.75000000000001
2014-01-15,70,55.0,,0.55,38.5
2014-01-16,70,55.0,,0.55,38.5
2014-01-17,73,55.0,,0.55,40.150000000000006
2014-01-18,79,55.0,,0.55,43.45
2014-01-19,72,55.0,,0.55,39.6
2014-01-20,88,55.0,,0.55,48.400000000000006
2014-01-21,100,55.0,,0.55,55.00000000000001
2014-01-22,81,55.0,,0.55,44.550000000000004
2014-01-23,85,55.0,,0.55,46.75000000000001
2014-01-24,75,55.0,,0.55,41.25
2014-01-25,88,55.0,,0.55,48.400000000000006
2014-01-26,88,55.0,,0.55,48.400000000000006
2014-01-27,79,55.0,,0.55,43.45
2014-01-28,84,55.0,,0.55,46.2
2014-01-29,72,55.0,,0.55,39.6
2014-01-30,73,55.0,,0.55,40.150000000000006
2014-01-31,75,55.0,,0.55,41.25
2014-02-01,95,51.0,False,0.51,48.45
2014-02-02,87,51.0,,0.51,44.37
2014-02-03,83,51.0,,0.51,42.33
2014-02-04,85,51.0,,0.51,43.35
2014-02-05,89,51.0,,0.51,45.39
2014-02-06,96,51.0,,0.51,48.96
2014-02-07,83,51.0,,0.51,42.33
2014-02-08,78,51.0,,0.51,39.78
2014-02-09,87,51.0,,0.51,44.37
2014-02-10,92,51.0,,0.51,46.92
2014-02-11,100,51.0,,0.51,51.0
2014-02-12,87,51.0,,0.51,44.37
2014-02-13,80,51.0,,0.51,40.8
2014-02-14,79,51.0,,0.51,40.29
2014-02-15,76,51.0,,0.51,38.76
2014-02-16,77,51.0,,0.51,39.27
2014-02-17,88,51.0,,0.51,44.88
2014-02-18,76,51.0,,0.51,38.76
2014-02-19,85,51.0,,0.51,43.35
2014-02-20,82,51.0,,0.51,41.82
2014-02-21,87,51.0,,0.51,44.37
2014-02-22,75,51.0,,0.51,38.25
2014-02-23,87,51.0,,0.51,44.37
2014-02-24,96,51.0,,0.51,48.96
2014-02-25,79,51.0,,0.51,40.29
2014-02-26,92,51.0,,0.51,46.92
2014-02-27,93,51.0,,0.51,47.43
2014-02-28,86,51.0,,0.51,43.86
2014-03-01,40,52.0,False,0.52,20.8
2014-03-02,36,52.0,,0.52,18.72
2014-03-03,39,52.0,,0.52,20.28
2014-03-04,41,52.0,,0.52,21.32
2014-03-05,37,52.0,,0.52,19.240000000000002
2014-03-06,44,52.0,,0.52,22.880000000000003
2014-03-07,42,52.0,,0.52,21.84
2014-03-08,43,52.0,,0.52,22.36
2014-03-09,42,52.0,,0.52,21.84
2014-03-10,45,52.0,,0.52,23.400000000000002
2014-03-11,100,52.0,,0.52,52.0
2014-03-12,54,52.0,,0.52,28.080000000000002
2014-03-13,42,52.0,,0.52,21.84
2014-03-14,42,52.0,,0.52,21.84
2014-03-15,41,52.0,,0.52,21.32
2014-03-16,42,52.0,,0.52,21.84
2014-03-17,44,52.0,,0.52,22.880000000000003
2014-03-18,39,52.0,,0.52,20.28
2014-03-19,39,52.0,,0.52,20.28
2014-03-20,39,52.0,,0.52,20.28
2014-03-21,38,52.0,,0.52,19.76
2014-03-22,42,52.0,,0.52,21.84
2014-03-23,40,52.0,,0.52,20.8
2014-03-24,37,52.0,,0.52,19.240000000000002
2014-03-25,39,52.0,,0.52,20.28
2014-03-26,41,52.0,,0.52,21.32
2014-03-27,41,52.0,,0.52,21.32
2014-03-28,41,52.0,,0.52,21.32
2014-03-29,40,52.0,,0.52,20.8
2014-03-30,41,52.0,,0.52,21.32
2014-03-31,36,52.0,,0.52,18.72
2014-04-01,85,46.0,False,0.46,39.1
2014-04-02,90,46.0,,0.46,41.4
2014-04-03,80,46.0,,0.46,36.800000000000004
2014-04-04,88,46.0,,0.46,40.480000000000004
2014-04-05,88,46.0,,0.46,40.480000000000004
2014-04-06,80,46.0,,0.46,36.800000000000004
2014-04-07,87,46.0,,0.46,40.02
2014-04-08,84,46.0,,0.46,38.64
2014-04-09,97,46.0,,0.46,44.620000000000005
2014-04-10,77,46.0,,0.46,35.42
2014-04-11,82,46.0,,0.46,37.72
2014-04-12,79,46.0,,0.46,36.34
2014-04-13,82,46.0,,0.46,37.72
2014-04-14,83,46.0,,0.46,38.18
2014-04-15,85,46.0,,0.46,39.1
2014-04-16,86,46.0,,0.46,39.56
2014-04-17,89,46.0,,0.46,40.940000000000005
2014-04-18,79,46.0,,0.46,36.34
2014-04-19,79,46.0,,0.46,36.34
2014-04-20,100,46.0,,0.46,46.0
2014-04-21,82,46.0,,0.46,37.72
2014-04-22,88,46.0,,0.46,40.480000000000004
2014-04-23,89,46.0,,0.46,40.940000000000005
2014-04-24,87,46.0,,0.46,40.02
2014-04-25,81,46.0,,0.46,37.260000000000005
2014-04-26,80,46.0,,0.46,36.800000000000004
2014-04-27,92,46.0,,0.46,42.32
2014-04-28,80,46.0,,0.46,36.800000000000004
2014-04-29,81,46.0,,0.46,37.260000000000005
2014-04-30,82,46.0,,0.46,37.72
2014-05-01,77,51.0,False,0.51,39.27
2014-05-02,88,51.0,,0.51,44.88
2014-05-03,78,51.0,,0.51,39.78
2014-05-04,74,51.0,,0.51,37.74
2014-05-05,72,51.0,,0.51,36.72
2014-05-06,78,51.0,,0.51,39.78
2014-05-07,100,51.0,,0.51,51.0
2014-05-08,95,51.0,,0.51,48.45
2014-05-09,79,51.0,,0.51,40.29
2014-05-10,70,51.0,,0.51,35.7
2014-05-11,69,51.0,,0.51,35.19
2014-05-12,74,51.0,,0.51,37.74
2014-05-13,74,51.0,,0.51,37.74
2014-05-14,79,51.0,,0.51,40.29
2014-05-15,74,51.0,,0.51,37.74
2014-05-16,76,51.0,,0.51,38.76
2014-05-17,79,51.0,,0.51,40.29
2014-05-18,75,51.0,,0.51,38.25
2014-05-19,73,51.0,,0.51,37.230000000000004
2014-05-20,72,51.0,,0.51,36.72
2014-05-21,77,51.0,,0.51,39.27
2014-05-22,73,51.0,,0.51,37.230000000000004
2014-05-23,80,51.0,,0.51,40.8
2014-05-24,75,51.0,,0.51,38.25
2014-05-25,80,51.0,,0.51,40.8
2014-05-26,79,51.0,,0.51,40.29
2014-05-27,75,51.0,,0.51,38.25
2014-05-28,76,51.0,,0.51,38.76
2014-05-29,75,51.0,,0.51,38.25
2014-05-30,72,51.0,,0.51,36.72
2014-05-31,76,51.0,,0.51,38.76
2014-06-01,87,45.0,False,0.45,39.15
2014-06-02,87,45.0,,0.45,39.15
2014-06-03,82,45.0,,0.45,36.9
2014-06-04,79,45.0,,0.45,35.550000000000004
2014-06-05,90,45.0,,0.45,40.5
2014-06-06,86,45.0,,0.45,38.7
2014-06-07,81,45.0,,0.45,36.45
2014-06-08,84,45.0,,0.45,37.800000000000004
2014-06-09,77,45.0,,0.45,34.65
2014-06-10,84,45.0,,0.45,37.800000000000004
2014-06-11,93,45.0,,0.45,41.85
2014-06-12,88,45.0,,0.45,39.6
2014-06-13,80,45.0,,0.45,36.0
2014-06-14,79,45.0,,0.45,35.550000000000004
2014-06-15,74,45.0,,0.45,33.300000000000004
2014-06-16,80,45.0,,0.45,36.0
2014-06-17,81,45.0,,0.45,36.45
2014-06-18,82,45.0,,0.45,36.9
2014-06-19,74,45.0,,0.45,33.300000000000004
2014-06-20,80,45.0,,0.45,36.0
2014-06-21,82,45.0,,0.45,36.9
2014-06-22,83,45.0,,0.45,37.35
2014-06-23,91,45.0,,0.45,40.95
2014-06-24,84,45.0,,0.45,37.800000000000004
2014-06-25,91,45.0,,0.45,40.95
2014-06-26,85,45.0,,0.45,38.25
2014-06-27,78,45.0,,0.45,35.1
2014-06-28,88,45.0,,0.45,39.6
2014-06-29,92,45.0,,0.45,41.4
2014-06-30,100,45.0,,0.45,45.0
2014-07-01,75,53.0,False,0.53,39.75
2014-07-02,75,53.0,,0.53,39.75
2014-07-03,79,53.0,,0.53,41.870000000000005
2014-07-04,75,53.0,,0.53,39.75
2014-07-05,78,53.0,,0.53,41.34
2014-07-06,84,53.0,,0.53,44.52
2014-07-07,91,53.0,,0.53,48.230000000000004
2014-07-08,79,53.0,,0.53,41.870000000000005
2014-07-09,81,53.0,,0.53,42.93
2014-07-10,81,53.0,,0.53,42.93
2014-07-11,80,53.0,,0.53,42.400000000000006
2014-07-12,78,53.0,,0.53,41.34
2014-07-13,82,53.0,,0.53,43.46
2014-07-14,80,53.0,,0.53,42.400000000000006
2014-07-15,76,53.0,,0.53,40.28
2014-07-16,79,53.0,,0.53,41.870000000000005
2014-07-17,78,53.0,,0.53,41.34
2014-07-18,80,53.0,,0.53,42.400000000000006
2014-07-19,79,53.0,,0.53,41.870000000000005
2014-07-20,76,53.0,,0.53,40.28
2014-07-21,77,53.0,,0.53,40.81
2014-07-22,82,53.0,,0.53,43.46
2014-07-23,77,53.0,,0.53,40.81
2014-07-24,81,53.0,,0.53,42.93
2014-07-25,79,53.0,,0.53,41.870000000000005
2014-07-26,86,53.0,,0.53,45.580000000000005
2014-07-27,92,53.0,,0.53,48.760000000000005
2014-07-28,100,53.0,,0.53,53.0
2014-07-29,89,53.0,,0.53,47.17
2014-07-30,82,53.0,,0.53,43.46
2014-07-31,80,53.0,,0.53,42.400000000000006
2014-08-01,77,52.0,False,0.52,40.04
2014-08-02,93,52.0,,0.52,48.36
2014-08-03,86,52.0,,0.52,44.72
2014-08-04,100,52.0,,0.52,52.0
2014-08-05,86,52.0,,0.52,44.72
2014-08-06,85,52.0,,0.52,44.2
2014-08-07,90,52.0,,0.52,46.800000000000004
2014-08-08,91,52.0,,0.52,47.32
2014-08-09,90,52.0,,0.52,46.800000000000004
2014-08-10,92,52.0,,0.52,47.84
2014-08-11,90,52.0,,0.52,46.800000000000004
2014-08-12,70,52.0,,0.52,36.4
2014-08-13,86,52.0,,0.52,44.72
2014-08-14,80,52.0,,0.52,41.6
2014-08-15,79,52.0,,0.52,41.08
2014-08-16,84,52.0,,0.52,43.68
2014-08-17,86,52.0,,0.52,44.72
2014-08-18,79,52.0,,0.52,41.08
2014-08-19,83,52.0,,0.52,43.160000000000004
2014-08-20,75,52.0,,0.52,39.0
2014-08-21,72,52.0,,0.52,37.44
2014-08-22,78,52.0,,0.52,40.56
2014-08-23,77,52.0,,0.52,40.04
2014-08-24,79,52.0,,0.52,41.08
2014-08-25,70,52.0,,0.52,36.4
2014-08-26,84,52.0,,0.52,43.68
2014-08-27,86,52.0,,0.52,44.72
2014-08-28,87,52.0,,0.52,45.24
2014-08-29,81,52.0,,0.52,42.120000000000005
2014-08-30,90,52.0,,0.52,46.800000000000004
2014-08-31,80,52.0,,0.52,41.6
2014-09-01,89,51.0,False,0.51,45.39
2014-09-02,77,51.0,,0.51,39.27
2014-09-03,71,51.0,,0.51,36.21
2014-09-04,77,51.0,,0.51,39.27
2014-09-05,74,51.0,,0.51,37.74
2014-09-06,73,51.0,,0.51,37.230000000000004
2014-09-07,84,51.0,,0.51,42.84
2014-09-08,100,51.0,,0.51,51.0
2014-09-09,93,51.0,,0.51,47.43
2014-09-10,81,51.0,,0.51,41.31
2014-09-11,73,51.0,,0.51,37.230000000000004
2014-09-12,79,51.0,,0.51,40.29
2014-09-13,81,51.0,,0.51,41.31
2014-09-14,77,51.0,,0.51,39.27
2014-09-15,73,51.0,,0.51,37.230000000000004
2014-09-16,76,51.0,,0.51,38.76
2014-09-17,79,51.0,,0.51,40.29
2014-09-18,78,51.0,,0.51,39.78
2014-09-19,76,51.0,,0.51,38.76
2014-09-20,76,51.0,,0.51,38.76
2014-09-21,77,51.0,,0.51,39.27
2014-09-22,81,51.0,,0.51,41.31
2014-09-23,75,51.0,,0.51,38.25
2014-09-24,74,51.0,,0.51,37.74
2014-09-25,84,51.0,,0.51,42.84
2014-09-26,71,51.0,,0.51,36.21
2014-09-27,79,51.0,,0.51,40.29
2014-09-28,79,51.0,,0.51,40.29
2014-09-29,92,51.0,,0.51,46.92
2014-09-30,98,51.0,,0.51,49.980000000000004
2014-10-01,95,53.0,False,0.53,50.35
2014-10-02,87,53.0,,0.53,46.11
2014-10-03,90,53.0,,0.53,47.7
2014-10-04,92,53.0,,0.53,48.760000000000005
2014-10-05,91,53.0,,0.53,48.230000000000004
2014-10-06,84,53.0,,0.53,44.52
2014-10-07,93,53.0,,0.53,49.29
2014-10-08,89,53.0,,0.53,47.17
2014-10-09,86,53.0,,0.53,45.580000000000005
2014-10-10,83,53.0,,0.53,43.99
2014-10-11,84,53.0,,0.53,44.52
2014-10-12,88,53.0,,0.53,46.64
2014-10-13,93,53.0,,0.53,49.29
2014-10-14,85,53.0,,0.53,45.050000000000004
2014-10-15,98,53.0,,0.53,51.940000000000005
2014-10-16,94,53.0,,0.53,49.82
2014-10-17,87,53.0,,0.53,46.11
2014-10-18,86,53.0,,0.53,45.580000000000005
2014-10-19,92,53.0,,0.53,48.760000000000005
2014-10-20,85,53.0,,0.53,45.050000000000004
2014-10-21,79,53.0,,0.53,41.870000000000005
2014-10-22,84,53.0,,0.53,44.52
2014-10-23,86,53.0,,0.53,45.580000000000005
2014-10-24,88,53.0,,0.53,46.64
2014-10-25,85,53.0,,0.53,45.050000000000004
2014-10-26,86,53.0,,0.53,45.580000000000005
2014-10-27,92,53.0,,0.53,48.760000000000005
2014-10-28,100,53.0,,0.53,53.0
2014-10-29,93,53.0,,0.53,49.29
2014-10-30,78,53.0,,0.53,41.34
2014-10-31,84,53.0,,0.53,44.52
2014-11-01,83,50.0,False,0.5,41.5
2014-11-02,91,50.0,,0.5,45.5
2014-11-03,90,50.0,,0.5,45.0
2014-11-04,88,50.0,,0.5,44.0
2014-11-05,99,50.0,,0.5,49.5
2014-11-06,100,50.0,,0.5,50.0
2014-11-07,92,50.0,,0.5,46.0
2014-11-08,83,50.0,,0.5,41.5
2014-11-09,94,50.0,,0.5,47.0
2014-11-10,88,50.0,,0.5,44.0
2014-11-11,87,50.0,,0.5,43.5
2014-11-12,86,50.0,,0.5,43.0
2014-11-13,89,50.0,,0.5,44.5
2014-11-14,90,50.0,,0.5,45.0
2014-11-15,88,50.0,,0.5,44.0
2014-11-16,89,50.0,,0.5,44.5
2014-11-17,83,50.0,,0.5,41.5
2014-11-18,88,50.0,,0.5,44.0
2014-11-19,82,50.0,,0.5,41.0
2014-11-20,83,50.0,,0.5,41.5
2014-11-21,80,50.0,,0.5,40.0
2014-11-22,89,50.0,,0.5,44.5
2014-11-23,85,50.0,,0.5,42.5
2014-11-24,76,50.0,,0.5,38.0
2014-11-25,75,50.0,,0.5,37.5
2014-11-26,79,50.0,,0.5,39.5
2014-11-27,67,50.0,,0.5,33.5
2014-11-28,72,50.0,,0.5,36.0
2014-11-29,87,50.0,,0.5,43.5
2014-11-30,78,50.0,,0.5,39.0
2014-12-01,83,47.0,False,0.47,39.01
2014-12-02,92,47.0,,0.47,43.239999999999995
2014-12-03,93,47.0,,0.47,43.71
2014-12-04,94,47.0,,0.47,44.18
2014-12-05,91,47.0,,0.47,42.769999999999996
2014-12-06,93,47.0,,0.47,43.71
2014-12-07,86,47.0,,0.47,40.419999999999995
2014-12-08,86,47.0,,0.47,40.419999999999995
2014-12-09,82,47.0,,0.47,38.54
2014-12-10,88,47.0,,0.47,41.36
2014-12-11,84,47.0,,0.47,39.48
2014-12-12,100,47.0,,0.47,47.0
2014-12-13,97,47.0,,0.47,45.589999999999996
2014-12-14,95,47.0,,0.47,44.65
2014-12-15,88,47.0,,0.47,41.36
2014-12-16,83,47.0,,0.47,39.01
2014-12-17,76,47.0,,0.47,35.72
2014-12-18,88,47.0,,0.47,41.36
2014-12-19,94,47.0,,0.47,44.18
2014-12-20,86,47.0,,0.47,40.419999999999995
2014-12-21,96,47.0,,0.47,45.12
2014-12-22,88,47.0,,0.47,41.36
2014-12-23,80,47.0,,0.47,37.599999999999994
2014-12-24,82,47.0,,0.47,38.54
