date,consumption_unscaled,consumption_monthly,isPartial,scale,consumption
2019-09-10,79,78.0,,0.78,61.620000000000005
2019-09-11,74,78.0,,0.78,57.72
2019-09-12,73,78.0,,0.78,56.940000000000005
2019-09-13,71,78.0,,0.78,55.38
2019-09-14,60,78.0,,0.78,46.800000000000004
2019-09-15,79,78.0,,0.78,61.620000000000005
2019-09-16,96,78.0,,0.78,74.88
2019-09-17,84,78.0,,0.78,65.52
2019-09-18,88,78.0,,0.78,68.64
2019-09-19,86,78.0,,0.78,67.08
2019-09-20,83,78.0,,0.78,64.74000000000001
2019-09-21,61,78.0,,0.78,47.58
2019-09-22,75,78.0,,0.78,58.5
2019-09-23,92,78.0,,0.78,71.76
2019-09-24,85,78.0,,0.78,66.3
2019-09-25,87,78.0,,0.78,67.86
2019-09-26,93,78.0,,0.78,72.54
2019-09-27,84,78.0,,0.78,65.52
2019-09-28,69,78.0,,0.78,53.82
2019-09-29,70,78.0,,0.78,54.6
2019-09-30,100,78.0,,0.78,78.0
2019-10-01,85,79.0,False,0.79,67.15
2019-10-02,88,79.0,,0.79,69.52000000000001
2019-10-03,83,79.0,,0.79,65.57000000000001
2019-10-04,84,79.0,,0.79,66.36
2019-10-05,71,79.0,,0.79,56.09
2019-10-06,67,79.0,,0.79,52.93
2019-10-07,74,79.0,,0.79,58.46
2019-10-08,74,79.0,,0.79,58.46
2019-10-09,88,79.0,,0.79,69.52000000000001
2019-10-10,94,79.0,,0.79,74.26
2019-10-11,84,79.0,,0.79,66.36
2019-10-12,54,79.0,,0.79,42.660000000000004
2019-10-13,62,79.0,,0.79,48.980000000000004
2019-10-14,100,79.0,,0.79,79.0
2019-10-15,85,79.0,,0.79,67.15
2019-10-16,85,79.0,,0.79,67.15
2019-10-17,86,79.0,,0.79,67.94
2019-10-18,62,79.0,,0.79,48.980000000000004
2019-10-19,64,79.0,,0.79,50.56
2019-10-20,68,79.0,,0.79,53.72
2019-10-21,87,79.0,,0.79,68.73
2019-10-22,75,79.0,,0.79,59.25
2019-10-23,97,79.0,,0.79,76.63000000000001
2019-10-24,89,79.0,,0.79,70.31
2019-10-25,80,79.0,,0.79,63.2
2019-10-26,49,79.0,,0.79,38.71
2019-10-27,75,79.0,,0.79,59.25
2019-10-28,77,79.0,,0.79,60.830000000000005
2019-10-29,96,79.0,,0.79,75.84
2019-10-30,93,79.0,,0.79,73.47
2019-10-31,65,79.0,,0.79,51.35
2019-11-01,72,73.0,False,0.73,52.56
2019-11-02,56,73.0,,0.73,40.879999999999995
2019-11-03,64,73.0,,0.73,46.72
2019-11-04,97,73.0,,0.73,70.81
2019-11-05,82,73.0,,0.73,59.86
2019-11-06,87,73.0,,0.73,63.51
2019-11-07,84,73.0,,0.73,61.32
2019-11-08,77,73.0,,0.73,56.21
2019-11-09,54,73.0,,0.73,39.42
2019-11-10,69,73.0,,0.73,50.37
2019-11-11,68,73.0,,0.73,49.64
2019-11-12,68,73.0,,0.73,49.64
2019-11-13,91,73.0,,0.73,66.42999999999999
2019-11-14,77,73.0,,0.73,56.21
2019-11-15,84,73.0,,0.73,61.32
2019-11-16,56,73.0,,0.73,40.879999999999995
2019-11-17,63,73.0,,0.73,45.99
2019-11-18,100,73.0,,0.73,73.0
2019-11-19,72,73.0,,0.73,52.56
2019-11-20,70,73.0,,0.73,51.1
2019-11-21,85,73.0,,0.73,62.05
2019-11-22,63,73.0,,0.73,45.99
2019-11-23,54,73.0,,0.73,39.42
2019-11-24,67,73.0,,0.73,48.91
2019-11-25,76,73.0,,0.73,55.48
2019-11-26,66,73.0,,0.73,48.18
2019-11-27,58,73.0,,0.73,42.339999999999996
2019-11-28,50,73.0,,0.73,36.5
2019-11-29,42,73.0,,0.73,30.66
2019-11-30,52,73.0,,0.73,37.96
2019-12-01,70,66.0,False,0.66,46.2
2019-12-02,86,66.0,,0.66,56.760000000000005
2019-12-03,86,66.0,,0.66,56.760000000000005
2019-12-04,90,66.0,,0.66,59.400000000000006
2019-12-05,94,66.0,,0.66,62.040000000000006
2019-12-06,83,66.0,,0.66,54.78
2019-12-07,56,66.0,,0.66,36.96
2019-12-08,63,66.0,,0.66,41.580000000000005
2019-12-09,100,66.0,,0.66,66.0
2019-12-10,84,66.0,,0.66,55.440000000000005
2019-12-11,85,66.0,,0.66,56.1
2019-12-12,88,66.0,,0.66,58.080000000000005
2019-12-13,77,66.0,,0.66,50.82
2019-12-14,59,66.0,,0.66,38.940000000000005
2019-12-15,64,66.0,,0.66,42.24
2019-12-16,83,66.0,,0.66,54.78
2019-12-17,70,66.0,,0.66,46.2
2019-12-18,78,66.0,,0.66,51.480000000000004
2019-12-19,62,66.0,,0.66,40.92
2019-12-20,65,66.0,,0.66,42.9
2019-12-21,45,66.0,,0.66,29.700000000000003
2019-12-22,65,66.0,,0.66,42.9
2019-12-23,54,66.0,,0.66,35.64
2019-12-24,49,66.0,,0.66,32.34
2019-12-25,63,66.0,,0.66,41.580000000000005
2019-12-26,44,66.0,,0.66,29.040000000000003
2019-12-27,57,66.0,,0.66,37.620000000000005
2019-12-28,65,66.0,,0.66,42.9
2019-12-29,53,66.0,,0.66,34.980000000000004
2019-12-30,46,66.0,,0.66,30.360000000000003
2019-12-31,63,66.0,,0.66,41.580000000000005
2020-01-01,49,72.0,False,0.72,35.28
2020-01-02,54,72.0,,0.72,38.879999999999995
2020-01-03,60,72.0,,0.72,43.199999999999996
2020-01-04,59,72.0,,0.72,42.48
2020-01-05,61,72.0,,0.72,43.92
2020-01-06,67,72.0,,0.72,48.239999999999995
2020-01-07,67,72.0,,0.72,48.239999999999995
2020-01-08,73,72.0,,0.72,52.559999999999995
2020-01-09,60,72.0,,0.72,43.199999999999996
2020-01-10,66,72.0,,0.72,47.519999999999996
2020-01-11,49,72.0,,0.72,35.28
2020-01-12,66,72.0,,0.72,47.519999999999996
2020-01-13,63,72.0,,0.72,45.36
2020-01-14,76,72.0,,0.72,54.72
2020-01-15,85,72.0,,0.72,61.199999999999996
2020-01-16,77,72.0,,0.72,55.44
2020-01-17,69,72.0,,0.72,49.68
2020-01-18,58,72.0,,0.72,41.76
2020-01-19,57,72.0,,0.72,41.04
2020-01-20,55,72.0,,0.72,39.6
2020-01-21,82,72.0,,0.72,59.04
2020-01-22,86,72.0,,0.72,61.919999999999995
2020-01-23,86,72.0,,0.72,61.919999999999995
2020-01-24,74,72.0,,0.72,53.28
2020-01-25,74,72.0,,0.72,53.28
2020-01-26,56,72.0,,0.72,40.32
2020-01-27,84,72.0,,0.72,60.48
2020-01-28,86,72.0,,0.72,61.919999999999995
2020-01-29,100,72.0,,0.72,72.0
2020-01-30,82,72.0,,0.72,59.04
2020-01-31,81,72.0,,0.72,58.32
2020-02-01,58,80.0,False,0.8,46.400000000000006
2020-02-02,63,80.0,,0.8,50.400000000000006
2020-02-03,82,80.0,,0.8,65.60000000000001
2020-02-04,87,80.0,,0.8,69.60000000000001
2020-02-05,78,80.0,,0.8,62.400000000000006
2020-02-06,77,80.0,,0.8,61.6
2020-02-07,62,80.0,,0.8,49.6
2020-02-08,64,80.0,,0.8,51.2
2020-02-09,69,80.0,,0.8,55.2
2020-02-10,74,80.0,,0.8,59.2
2020-02-11,72,80.0,,0.8,57.6
2020-02-12,84,80.0,,0.8,67.2
2020-02-13,84,80.0,,0.8,67.2
2020-02-14,79,80.0,,0.8,63.2
2020-02-15,65,80.0,,0.8,52.0
2020-02-16,80,80.0,,0.8,64.0
2020-02-17,83,80.0,,0.8,66.4
2020-02-18,85,80.0,,0.8,68.0
2020-02-19,79,80.0,,0.8,63.2
2020-02-20,76,80.0,,0.8,60.800000000000004
2020-02-21,79,80.0,,0.8,63.2
2020-02-22,63,80.0,,0.8,50.400000000000006
2020-02-23,82,80.0,,0.8,65.60000000000001
2020-02-24,100,80.0,,0.8,80.0
2020-02-25,96,80.0,,0.8,76.80000000000001
2020-02-26,82,80.0,,0.8,65.60000000000001
2020-02-27,99,80.0,,0.8,79.2
2020-02-28,79,80.0,,0.8,63.2
2020-02-29,60,80.0,,0.8,48.0
2020-03-01,56,75.0,False,0.75,42.0
2020-03-02,89,75.0,,0.75,66.75
2020-03-03,78,75.0,,0.75,58.5
2020-03-04,92,75.0,,0.75,69.0
2020-03-05,76,75.0,,0.75,57.0
2020-03-06,70,75.0,,0.75,52.5
2020-03-07,50,75.0,,0.75,37.5
2020-03-08,65,75.0,,0.75,48.75
2020-03-09,83,75.0,,0.75,62.25
2020-03-10,72,75.0,,0.75,54.0
2020-03-11,84,75.0,,0.75,63.0
2020-03-12,64,75.0,,0.75,48.0
2020-03-13,50,75.0,,0.75,37.5
2020-03-14,42,75.0,,0.75,31.5
2020-03-15,65,75.0,,0.75,48.75
2020-03-16,62,75.0,,0.75,46.5
2020-03-17,62,75.0,,0.75,46.5
2020-03-18,69,75.0,,0.75,51.75
2020-03-19,63,75.0,,0.75,47.25
2020-03-20,61,75.0,,0.75,45.75
2020-03-21,56,75.0,,0.75,42.0
2020-03-22,57,75.0,,0.75,42.75
2020-03-23,78,75.0,,0.75,58.5
2020-03-24,81,75.0,,0.75,60.75
2020-03-25,82,75.0,,0.75,61.5
2020-03-26,100,75.0,,0.75,75.0
2020-03-27,99,75.0,,0.75,74.25
2020-03-28,87,75.0,,0.75,65.25
2020-03-29,79,75.0,,0.75,59.25
2020-03-30,70,75.0,,0.75,52.5
2020-03-31,81,75.0,,0.75,60.75
2020-04-01,74,82.0,False,0.82,60.68
2020-04-02,94,82.0,,0.82,77.08
2020-04-03,65,82.0,,0.82,53.3
2020-04-04,63,82.0,,0.82,51.66
2020-04-05,77,82.0,,0.82,63.13999999999999
2020-04-06,81,82.0,,0.82,66.42
2020-04-07,67,82.0,,0.82,54.94
2020-04-08,70,82.0,,0.82,57.4
2020-04-09,71,82.0,,0.82,58.22
2020-04-10,78,82.0,,0.82,63.959999999999994
2020-04-11,72,82.0,,0.82,59.04
2020-04-12,74,82.0,,0.82,60.68
2020-04-13,84,82.0,,0.82,68.88
2020-04-14,77,82.0,,0.82,63.13999999999999
2020-04-15,73,82.0,,0.82,59.86
2020-04-16,83,82.0,,0.82,68.06
2020-04-17,81,82.0,,0.82,66.42
2020-04-18,62,82.0,,0.82,50.839999999999996
2020-04-19,81,82.0,,0.82,66.42
2020-04-20,100,82.0,,0.82,82.0
2020-04-21,92,82.0,,0.82,75.44
2020-04-22,98,82.0,,0.82,80.36
2020-04-23,80,82.0,,0.82,65.6
2020-04-24,86,82.0,,0.82,70.52
2020-04-25,70,82.0,,0.82,57.4
2020-04-26,76,82.0,,0.82,62.31999999999999
2020-04-27,91,82.0,,0.82,74.61999999999999
2020-04-28,76,82.0,,0.82,62.31999999999999
2020-04-29,74,82.0,,0.82,60.68
2020-04-30,77,82.0,,0.82,63.13999999999999
2020-05-01,63,71.0,False,0.71,44.73
2020-05-02,67,71.0,,0.71,47.57
2020-05-03,68,71.0,,0.71,48.28
2020-05-04,84,71.0,,0.71,59.64
2020-05-05,100,71.0,,0.71,71.0
2020-05-06,79,71.0,,0.71,56.089999999999996
2020-05-07,77,71.0,,0.71,54.669999999999995
2020-05-08,70,71.0,,0.71,49.699999999999996
2020-05-09,50,71.0,,0.71,35.5
2020-05-10,52,71.0,,0.71,36.92
2020-05-11,82,71.0,,0.71,58.22
2020-05-12,66,71.0,,0.71,46.86
2020-05-13,70,71.0,,0.71,49.699999999999996
2020-05-14,66,71.0,,0.71,46.86
2020-05-15,64,71.0,,0.71,45.44
2020-05-16,33,71.0,,0.71,23.43
2020-05-17,66,71.0,,0.71,46.86
2020-05-18,68,71.0,,0.71,48.28
2020-05-19,69,71.0,,0.71,48.989999999999995
2020-05-20,55,71.0,,0.71,39.05
2020-05-21,68,71.0,,0.71,48.28
2020-05-22,45,71.0,,0.71,31.95
2020-05-23,43,71.0,,0.71,30.529999999999998
2020-05-24,54,71.0,,0.71,38.339999999999996
2020-05-25,69,71.0,,0.71,48.989999999999995
2020-05-26,65,71.0,,0.71,46.15
2020-05-27,56,71.0,,0.71,39.76
2020-05-28,48,71.0,,0.71,34.08
2020-05-29,50,71.0,,0.71,35.5
2020-05-30,62,71.0,,0.71,44.019999999999996
2020-05-31,47,71.0,,0.71,33.37
2020-06-01,62,63.0,False,0.63,39.06
2020-06-02,70,63.0,,0.63,44.1
2020-06-03,64,63.0,,0.63,40.32
2020-06-04,57,63.0,,0.63,35.910000000000004
2020-06-05,51,63.0,,0.63,32.13
2020-06-06,50,63.0,,0.63,31.5
2020-06-07,69,63.0,,0.63,43.47
2020-06-08,63,63.0,,0.63,39.69
2020-06-09,60,63.0,,0.63,37.8
2020-06-10,69,63.0,,0.63,43.47
2020-06-11,64,63.0,,0.63,40.32
2020-06-12,61,63.0,,0.63,38.43
2020-06-13,56,63.0,,0.63,35.28
2020-06-14,67,63.0,,0.63,42.21
2020-06-15,67,63.0,,0.63,42.21
2020-06-16,64,63.0,,0.63,40.32
2020-06-17,71,63.0,,0.63,44.73
2020-06-18,66,63.0,,0.63,41.58
2020-06-19,59,63.0,,0.63,37.17
2020-06-20,52,63.0,,0.63,32.76
2020-06-21,62,63.0,,0.63,39.06
2020-06-22,52,63.0,,0.63,32.76
2020-06-23,80,63.0,,0.63,50.4
2020-06-24,70,63.0,,0.63,44.1
2020-06-25,62,63.0,,0.63,39.06
2020-06-26,100,63.0,,0.63,63.0
2020-06-27,58,63.0,,0.63,36.54
2020-06-28,60,63.0,,0.63,37.8
2020-06-29,73,63.0,,0.63,45.99
2020-06-30,78,63.0,,0.63,49.14
2020-07-01,82,62.0,False,0.62,50.839999999999996
2020-07-02,65,62.0,,0.62,40.3
2020-07-03,71,62.0,,0.62,44.02
2020-07-04,72,62.0,,0.62,44.64
2020-07-05,89,62.0,,0.62,55.18
2020-07-06,80,62.0,,0.62,49.6
2020-07-07,61,62.0,,0.62,37.82
2020-07-08,78,62.0,,0.62,48.36
2020-07-09,73,62.0,,0.62,45.26
2020-07-10,70,62.0,,0.62,43.4
2020-07-11,75,62.0,,0.62,46.5
2020-07-12,100,62.0,,0.62,62.0
2020-07-13,88,62.0,,0.62,54.56
2020-07-14,86,62.0,,0.62,53.32
2020-07-15,72,62.0,,0.62,44.64
2020-07-16,87,62.0,,0.62,53.94
2020-07-17,84,62.0,,0.62,52.08
2020-07-18,82,62.0,,0.62,50.839999999999996
2020-07-19,78,62.0,,0.62,48.36
2020-07-20,88,62.0,,0.62,54.56
2020-07-21,77,62.0,,0.62,47.74
2020-07-22,66,62.0,,0.62,40.92
2020-07-23,88,62.0,,0.62,54.56
2020-07-24,73,62.0,,0.62,45.26
2020-07-25,64,62.0,,0.62,39.68
2020-07-26,86,62.0,,0.62,53.32
2020-07-27,86,62.0,,0.62,53.32
2020-07-28,81,62.0,,0.62,50.22
2020-07-29,70,62.0,,0.62,43.4
2020-07-30,79,62.0,,0.62,48.98
2020-07-31,88,62.0,,0.62,54.56
2020-08-01,83,60.0,False,0.6,49.8
2020-08-02,53,60.0,,0.6,31.799999999999997
2020-08-03,78,60.0,,0.6,46.8
2020-08-04,77,60.0,,0.6,46.199999999999996
2020-08-05,87,60.0,,0.6,52.199999999999996
2020-08-06,70,60.0,,0.6,42.0
2020-08-07,72,60.0,,0.6,43.199999999999996
2020-08-08,80,60.0,,0.6,48.0
2020-08-09,82,60.0,,0.6,49.199999999999996
2020-08-10,77,60.0,,0.6,46.199999999999996
2020-08-11,86,60.0,,0.6,51.6
2020-08-12,75,60.0,,0.6,45.0
2020-08-13,59,60.0,,0.6,35.4
2020-08-14,53,60.0,,0.6,31.799999999999997
2020-08-15,59,60.0,,0.6,35.4
2020-08-16,95,60.0,,0.6,57.0
2020-08-17,72,60.0,,0.6,43.199999999999996
2020-08-18,80,60.0,,0.6,48.0
2020-08-19,98,60.0,,0.6,58.8
2020-08-20,69,60.0,,0.6,41.4
2020-08-21,81,60.0,,0.6,48.6
2020-08-22,80,60.0,,0.6,48.0
2020-08-23,72,60.0,,0.6,43.199999999999996
2020-08-24,88,60.0,,0.6,52.8
2020-08-25,87,60.0,,0.6,52.199999999999996
2020-08-26,96,60.0,,0.6,57.599999999999994
2020-08-27,100,60.0,,0.6,60.0
2020-08-28,82,60.0,,0.6,49.199999999999996
2020-08-29,88,60.0,,0.6,52.8
2020-08-30,78,60.0,,0.6,46.8
2020-08-31,97,60.0,,0.6,58.199999999999996
2020-09-01,78,79.0,False,0.79,61.620000000000005
2020-09-02,67,79.0,,0.79,52.93
2020-09-03,85,79.0,,0.79,67.15
2020-09-04,70,79.0,,0.79,55.300000000000004
2020-09-05,68,79.0,,0.79,53.72
2020-09-06,74,79.0,,0.79,58.46
2020-09-07,77,79.0,,0.79,60.830000000000005
2020-09-08,84,79.0,,0.79,66.36
2020-09-09,77,79.0,,0.79,60.830000000000005
2020-09-10,80,79.0,,0.79,63.2
2020-09-11,70,79.0,,0.79,55.300000000000004
2020-09-12,71,79.0,,0.79,56.09
2020-09-13,74,79.0,,0.79,58.46
2020-09-14,81,79.0,,0.79,63.99
2020-09-15,88,79.0,,0.79,69.52000000000001
2020-09-16,81,79.0,,0.79,63.99
2020-09-17,83,79.0,,0.79,65.57000000000001
2020-09-18,80,79.0,,0.79,63.2
2020-09-19,71,79.0,,0.79,56.09
2020-09-20,86,79.0,,0.79,67.94
2020-09-21,100,79.0,,0.79,79.0
2020-09-22,93,79.0,,0.79,73.47
2020-09-23,95,79.0,,0.79,75.05
2020-09-24,96,79.0,,0.79,75.84
2020-09-25,82,79.0,,0.79,64.78
2020-09-26,65,79.0,,0.79,51.35
2020-09-27,64,79.0,,0.79,50.56
2020-09-28,88,79.0,,0.79,69.52000000000001
2020-09-29,89,79.0,,0.79,70.31
2020-09-30,83,79.0,,0.79,65.57000000000001
2020-10-01,90,81.0,False,0.81,72.9
2020-10-02,78,81.0,,0.81,63.18000000000001
2020-10-03,58,81.0,,0.81,46.980000000000004
2020-10-04,67,81.0,,0.81,54.27
2020-10-05,88,81.0,,0.81,71.28
2020-10-06,88,81.0,,0.81,71.28
2020-10-07,80,81.0,,0.81,64.80000000000001
2020-10-08,74,81.0,,0.81,59.940000000000005
2020-10-09,82,81.0,,0.81,66.42
2020-10-10,57,81.0,,0.81,46.17
2020-10-11,83,81.0,,0.81,67.23
2020-10-12,78,81.0,,0.81,63.18000000000001
2020-10-13,88,81.0,,0.81,71.28
2020-10-14,83,81.0,,0.81,67.23
2020-10-15,85,81.0,,0.81,68.85000000000001
2020-10-16,67,81.0,,0.81,54.27
2020-10-17,66,81.0,,0.81,53.46
2020-10-18,67,81.0,,0.81,54.27
2020-10-19,93,81.0,,0.81,75.33
2020-10-20,100,81.0,,0.81,81.0
2020-10-21,88,81.0,,0.81,71.28
2020-10-22,81,81.0,,0.81,65.61
2020-10-23,79,81.0,,0.81,63.99
2020-10-24,65,81.0,,0.81,52.650000000000006
2020-10-25,71,81.0,,0.81,57.510000000000005
2020-10-26,85,81.0,,0.81,68.85000000000001
2020-10-27,86,81.0,,0.81,69.66000000000001
2020-10-28,86,81.0,,0.81,69.66000000000001
2020-10-29,80,81.0,,0.81,64.80000000000001
2020-10-30,72,81.0,,0.81,58.32000000000001
2020-10-31,56,81.0,,0.81,45.36
2020-11-01,86,66.0,True,0.66,56.760000000000005
2020-11-02,100,66.0,,0.66,66.0
2020-11-03,86,66.0,,0.66,56.760000000000005
2020-11-04,50,66.0,,0.66,33.0
2020-11-05,60,66.0,,0.66,39.6
2020-11-06,64,66.0,,0.66,42.24
2020-11-07,41,66.0,,0.66,27.060000000000002
2020-11-08,58,66.0,,0.66,38.28
2020-11-09,87,66.0,,0.66,57.42
2020-11-10,73,66.0,,0.66,48.18
2020-11-11,73,66.0,,0.66,48.18
2020-11-12,74,66.0,,0.66,48.84
2020-11-13,69,66.0,,0.66,45.54
2020-11-14,58,66.0,,0.66,38.28
2020-11-15,66,66.0,,0.66,43.56
2020-11-16,82,66.0,,0.66,54.120000000000005
2020-11-17,76,66.0,,0.66,50.160000000000004
2020-11-18,80,66.0,,0.66,52.800000000000004
2020-11-19,85,66.0,,0.66,56.1
2020-11-20,85,66.0,,0.66,56.1
2020-11-21,67,66.0,,0.66,44.22
2020-11-22,68,66.0,,0.66,44.88
2020-11-23,80,66.0,,0.66,52.800000000000004
2020-11-24,72,66.0,,0.66,47.52
2020-11-25,60,66.0,,0.66,39.6
2020-11-26,52,66.0,,0.66,34.32
2020-11-27,56,66.0,,0.66,36.96
2020-11-28,46,66.0,,0.66,30.360000000000003
2020-11-29,62,66.0,,0.66,40.92
