date,money_unscaled,money_monthly,isPartial,scale,money
2018-05-21,91,67.0,,0.67,60.970000000000006
2018-05-22,87,67.0,,0.67,58.290000000000006
2018-05-23,87,67.0,,0.67,58.290000000000006
2018-05-24,89,67.0,,0.67,59.63
2018-05-25,91,67.0,,0.67,60.970000000000006
2018-05-26,82,67.0,,0.67,54.940000000000005
2018-05-27,85,67.0,,0.67,56.95
2018-05-28,88,67.0,,0.67,58.96
2018-05-29,94,67.0,,0.67,62.980000000000004
2018-05-30,89,67.0,,0.67,59.63
2018-05-31,95,67.0,,0.67,63.650000000000006
2018-06-01,76,66.0,False,0.66,50.160000000000004
2018-06-02,72,66.0,,0.66,47.52
2018-06-03,76,66.0,,0.66,50.160000000000004
2018-06-04,74,66.0,,0.66,48.84
2018-06-05,74,66.0,,0.66,48.84
2018-06-06,75,66.0,,0.66,49.5
2018-06-07,73,66.0,,0.66,48.18
2018-06-08,71,66.0,,0.66,46.86
2018-06-09,71,66.0,,0.66,46.86
2018-06-10,75,66.0,,0.66,49.5
2018-06-11,75,66.0,,0.66,49.5
2018-06-12,75,66.0,,0.66,49.5
2018-06-13,75,66.0,,0.66,49.5
2018-06-14,73,66.0,,0.66,48.18
2018-06-15,69,66.0,,0.66,45.54
2018-06-16,71,66.0,,0.66,46.86
2018-06-17,81,66.0,,0.66,53.46
2018-06-18,100,66.0,,0.66,66.0
2018-06-19,77,66.0,,0.66,50.82
2018-06-20,69,66.0,,0.66,45.54
2018-06-21,70,66.0,,0.66,46.2
2018-06-22,70,66.0,,0.66,46.2
2018-06-23,69,66.0,,0.66,45.54
2018-06-24,67,66.0,,0.66,44.22
2018-06-25,71,66.0,,0.66,46.86
2018-06-26,71,66.0,,0.66,46.86
2018-06-27,71,66.0,,0.66,46.86
2018-06-28,71,66.0,,0.66,46.86
2018-06-29,75,66.0,,0.66,49.5
2018-06-30,70,66.0,,0.66,46.2
2018-07-01,92,67.0,False,0.67,61.64
2018-07-02,91,67.0,,0.67,60.970000000000006
2018-07-03,92,67.0,,0.67,61.64
2018-07-04,91,67.0,,0.67,60.970000000000006
2018-07-05,91,67.0,,0.67,60.970000000000006
2018-07-06,95,67.0,,0.67,63.650000000000006
2018-07-07,89,67.0,,0.67,59.63
2018-07-08,91,67.0,,0.67,60.970000000000006
2018-07-09,94,67.0,,0.67,62.980000000000004
2018-07-10,93,67.0,,0.67,62.31
2018-07-11,94,67.0,,0.67,62.980000000000004
2018-07-12,93,67.0,,0.67,62.31
2018-07-13,98,67.0,,0.67,65.66000000000001
2018-07-14,94,67.0,,0.67,62.980000000000004
2018-07-15,98,67.0,,0.67,65.66000000000001
2018-07-16,96,67.0,,0.67,64.32000000000001
2018-07-17,93,67.0,,0.67,62.31
2018-07-18,97,67.0,,0.67,64.99000000000001
2018-07-19,95,67.0,,0.67,63.650000000000006
2018-07-20,96,67.0,,0.67,64.32000000000001
2018-07-21,93,67.0,,0.67,62.31
2018-07-22,97,67.0,,0.67,64.99000000000001
2018-07-23,96,67.0,,0.67,64.32000000000001
2018-07-24,96,67.0,,0.67,64.32000000000001
2018-07-25,94,67.0,,0.67,62.980000000000004
2018-07-26,97,67.0,,0.67,64.99000000000001
2018-07-27,98,67.0,,0.67,65.66000000000001
2018-07-28,91,67.0,,0.67,60.970000000000006
2018-07-29,98,67.0,,0.67,65.66000000000001
2018-07-30,100,67.0,,0.67,67.0
2018-07-31,96,67.0,,0.67,64.32000000000001
2018-08-01,96,66.0,False,0.66,63.36
2018-08-02,100,66.0,,0.66,66.0
2018-08-03,97,66.0,,0.66,64.02
2018-08-04,93,66.0,,0.66,61.38
2018-08-05,93,66.0,,0.66,61.38
2018-08-06,97,66.0,,0.66,64.02
2018-08-07,96,66.0,,0.66,63.36
2018-08-08,95,66.0,,0.66,62.7
2018-08-09,92,66.0,,0.66,60.720000000000006
2018-08-10,93,66.0,,0.66,61.38
2018-08-11,88,66.0,,0.66,58.080000000000005
2018-08-12,96,66.0,,0.66,63.36
2018-08-13,95,66.0,,0.66,62.7
2018-08-14,95,66.0,,0.66,62.7
2018-08-15,97,66.0,,0.66,64.02
2018-08-16,94,66.0,,0.66,62.040000000000006
2018-08-17,93,66.0,,0.66,61.38
2018-08-18,91,66.0,,0.66,60.06
2018-08-19,90,66.0,,0.66,59.400000000000006
2018-08-20,90,66.0,,0.66,59.400000000000006
2018-08-21,92,66.0,,0.66,60.720000000000006
2018-08-22,92,66.0,,0.66,60.720000000000006
2018-08-23,89,66.0,,0.66,58.74
2018-08-24,91,66.0,,0.66,60.06
2018-08-25,88,66.0,,0.66,58.080000000000005
2018-08-26,92,66.0,,0.66,60.720000000000006
2018-08-27,90,66.0,,0.66,59.400000000000006
2018-08-28,92,66.0,,0.66,60.720000000000006
2018-08-29,92,66.0,,0.66,60.720000000000006
2018-08-30,94,66.0,,0.66,62.040000000000006
2018-08-31,96,66.0,,0.66,63.36
2018-09-01,92,63.0,False,0.63,57.96
2018-09-02,90,63.0,,0.63,56.7
2018-09-03,90,63.0,,0.63,56.7
2018-09-04,93,63.0,,0.63,58.59
2018-09-05,100,63.0,,0.63,63.0
2018-09-06,98,63.0,,0.63,61.74
2018-09-07,96,63.0,,0.63,60.480000000000004
2018-09-08,92,63.0,,0.63,57.96
2018-09-09,89,63.0,,0.63,56.07
2018-09-10,89,63.0,,0.63,56.07
2018-09-11,86,63.0,,0.63,54.18
2018-09-12,90,63.0,,0.63,56.7
2018-09-13,91,63.0,,0.63,57.33
2018-09-14,88,63.0,,0.63,55.44
2018-09-15,87,63.0,,0.63,54.81
2018-09-16,88,63.0,,0.63,55.44
2018-09-17,93,63.0,,0.63,58.59
2018-09-18,93,63.0,,0.63,58.59
2018-09-19,93,63.0,,0.63,58.59
2018-09-20,97,63.0,,0.63,61.11
2018-09-21,93,63.0,,0.63,58.59
2018-09-22,88,63.0,,0.63,55.44
2018-09-23,91,63.0,,0.63,57.33
2018-09-24,93,63.0,,0.63,58.59
2018-09-25,91,63.0,,0.63,57.33
2018-09-26,90,63.0,,0.63,56.7
2018-09-27,91,63.0,,0.63,57.33
2018-09-28,92,63.0,,0.63,57.96
2018-09-29,83,63.0,,0.63,52.29
2018-09-30,88,63.0,,0.63,55.44
2018-10-01,90,64.0,False,0.64,57.6
2018-10-02,91,64.0,,0.64,58.24
2018-10-03,90,64.0,,0.64,57.6
2018-10-04,89,64.0,,0.64,56.96
2018-10-05,89,64.0,,0.64,56.96
2018-10-06,85,64.0,,0.64,54.4
2018-10-07,82,64.0,,0.64,52.480000000000004
2018-10-08,86,64.0,,0.64,55.04
2018-10-09,85,64.0,,0.64,54.4
2018-10-10,87,64.0,,0.64,55.68
2018-10-11,90,64.0,,0.64,57.6
2018-10-12,89,64.0,,0.64,56.96
2018-10-13,80,64.0,,0.64,51.2
2018-10-14,79,64.0,,0.64,50.56
2018-10-15,86,64.0,,0.64,55.04
2018-10-16,91,64.0,,0.64,58.24
2018-10-17,87,64.0,,0.64,55.68
2018-10-18,90,64.0,,0.64,57.6
2018-10-19,89,64.0,,0.64,56.96
2018-10-20,86,64.0,,0.64,55.04
2018-10-21,81,64.0,,0.64,51.84
2018-10-22,87,64.0,,0.64,55.68
2018-10-23,95,64.0,,0.64,60.800000000000004
2018-10-24,100,64.0,,0.64,64.0
2018-10-25,92,64.0,,0.64,58.88
2018-10-26,92,64.0,,0.64,58.88
2018-10-27,82,64.0,,0.64,52.480000000000004
2018-10-28,85,64.0,,0.64,54.4
2018-10-29,90,64.0,,0.64,57.6
2018-10-30,93,64.0,,0.64,59.52
2018-10-31,88,64.0,,0.64,56.32
2018-11-01,89,64.0,False,0.64,56.96
2018-11-02,91,64.0,,0.64,58.24
2018-11-03,84,64.0,,0.64,53.76
2018-11-04,84,64.0,,0.64,53.76
2018-11-05,93,64.0,,0.64,59.52
2018-11-06,86,64.0,,0.64,55.04
2018-11-07,80,64.0,,0.64,51.2
2018-11-08,88,64.0,,0.64,56.32
2018-11-09,84,64.0,,0.64,53.76
2018-11-10,81,64.0,,0.64,51.84
2018-11-11,78,64.0,,0.64,49.92
2018-11-12,83,64.0,,0.64,53.120000000000005
2018-11-13,87,64.0,,0.64,55.68
2018-11-14,89,64.0,,0.64,56.96
2018-11-15,87,64.0,,0.64,55.68
2018-11-16,84,64.0,,0.64,53.76
2018-11-17,81,64.0,,0.64,51.84
2018-11-18,78,64.0,,0.64,49.92
2018-11-19,87,64.0,,0.64,55.68
2018-11-20,85,64.0,,0.64,54.4
2018-11-21,84,64.0,,0.64,53.76
2018-11-22,72,64.0,,0.64,46.08
2018-11-23,74,64.0,,0.64,47.36
2018-11-24,79,64.0,,0.64,50.56
2018-11-25,82,64.0,,0.64,52.480000000000004
2018-11-26,87,64.0,,0.64,55.68
2018-11-27,87,64.0,,0.64,55.68
2018-11-28,93,64.0,,0.64,59.52
2018-11-29,100,64.0,,0.64,64.0
2018-11-30,90,64.0,,0.64,57.6
2018-12-01,78,70.0,False,0.7,54.599999999999994
2018-12-02,78,70.0,,0.7,54.599999999999994
2018-12-03,84,70.0,,0.7,58.8
2018-12-04,87,70.0,,0.7,60.9
2018-12-05,86,70.0,,0.7,60.199999999999996
2018-12-06,81,70.0,,0.7,56.699999999999996
2018-12-07,84,70.0,,0.7,58.8
2018-12-08,74,70.0,,0.7,51.8
2018-12-09,73,70.0,,0.7,51.099999999999994
2018-12-10,81,70.0,,0.7,56.699999999999996
2018-12-11,82,70.0,,0.7,57.4
2018-12-12,84,70.0,,0.7,58.8
2018-12-13,87,70.0,,0.7,60.9
2018-12-14,85,70.0,,0.7,59.49999999999999
2018-12-15,80,70.0,,0.7,56.0
2018-12-16,75,70.0,,0.7,52.5
2018-12-17,78,70.0,,0.7,54.599999999999994
2018-12-18,83,70.0,,0.7,58.099999999999994
2018-12-19,85,70.0,,0.7,59.49999999999999
2018-12-20,83,70.0,,0.7,58.099999999999994
2018-12-21,93,70.0,,0.7,65.1
2018-12-22,100,70.0,,0.7,70.0
2018-12-23,82,70.0,,0.7,57.4
2018-12-24,81,70.0,,0.7,56.699999999999996
2018-12-25,78,70.0,,0.7,54.599999999999994
2018-12-26,82,70.0,,0.7,57.4
2018-12-27,83,70.0,,0.7,58.099999999999994
2018-12-28,88,70.0,,0.7,61.599999999999994
2018-12-29,85,70.0,,0.7,59.49999999999999
2018-12-30,79,70.0,,0.7,55.3
2018-12-31,86,70.0,,0.7,60.199999999999996
2019-01-01,88,69.0,False,0.69,60.72
2019-01-02,97,69.0,,0.69,66.92999999999999
2019-01-03,99,69.0,,0.69,68.30999999999999
2019-01-04,100,69.0,,0.69,69.0
2019-01-05,95,69.0,,0.69,65.55
2019-01-06,87,69.0,,0.69,60.029999999999994
2019-01-07,90,69.0,,0.69,62.099999999999994
2019-01-08,90,69.0,,0.69,62.099999999999994
2019-01-09,96,69.0,,0.69,66.24
2019-01-10,97,69.0,,0.69,66.92999999999999
2019-01-11,95,69.0,,0.69,65.55
2019-01-12,93,69.0,,0.69,64.17
2019-01-13,89,69.0,,0.69,61.41
2019-01-14,92,69.0,,0.69,63.48
2019-01-15,92,69.0,,0.69,63.48
2019-01-16,92,69.0,,0.69,63.48
2019-01-17,97,69.0,,0.69,66.92999999999999
2019-01-18,94,69.0,,0.69,64.86
2019-01-19,88,69.0,,0.69,60.72
2019-01-20,88,69.0,,0.69,60.72
2019-01-21,82,69.0,,0.69,56.58
2019-01-22,88,69.0,,0.69,60.72
2019-01-23,91,69.0,,0.69,62.78999999999999
2019-01-24,97,69.0,,0.69,66.92999999999999
2019-01-25,93,69.0,,0.69,64.17
2019-01-26,89,69.0,,0.69,61.41
2019-01-27,88,69.0,,0.69,60.72
2019-01-28,90,69.0,,0.69,62.099999999999994
2019-01-29,90,69.0,,0.69,62.099999999999994
2019-01-30,92,69.0,,0.69,63.48
2019-01-31,94,69.0,,0.69,64.86
2019-02-01,100,70.0,False,0.7,70.0
2019-02-02,94,70.0,,0.7,65.8
2019-02-03,91,70.0,,0.7,63.699999999999996
2019-02-04,96,70.0,,0.7,67.19999999999999
2019-02-05,96,70.0,,0.7,67.19999999999999
2019-02-06,94,70.0,,0.7,65.8
2019-02-07,94,70.0,,0.7,65.8
2019-02-08,91,70.0,,0.7,63.699999999999996
2019-02-09,85,70.0,,0.7,59.49999999999999
2019-02-10,88,70.0,,0.7,61.599999999999994
2019-02-11,92,70.0,,0.7,64.39999999999999
2019-02-12,94,70.0,,0.7,65.8
2019-02-13,94,70.0,,0.7,65.8
2019-02-14,93,70.0,,0.7,65.1
2019-02-15,91,70.0,,0.7,63.699999999999996
2019-02-16,89,70.0,,0.7,62.3
2019-02-17,89,70.0,,0.7,62.3
2019-02-18,87,70.0,,0.7,60.9
2019-02-19,91,70.0,,0.7,63.699999999999996
2019-02-20,94,70.0,,0.7,65.8
2019-02-21,94,70.0,,0.7,65.8
2019-02-22,92,70.0,,0.7,64.39999999999999
2019-02-23,91,70.0,,0.7,63.699999999999996
2019-02-24,86,70.0,,0.7,60.199999999999996
2019-02-25,90,70.0,,0.7,62.99999999999999
2019-02-26,95,70.0,,0.7,66.5
2019-02-27,99,70.0,,0.7,69.3
2019-02-28,92,70.0,,0.7,64.39999999999999
2019-03-01,100,66.0,False,0.66,66.0
2019-03-02,90,66.0,,0.66,59.400000000000006
2019-03-03,94,66.0,,0.66,62.040000000000006
2019-03-04,92,66.0,,0.66,60.720000000000006
2019-03-05,97,66.0,,0.66,64.02
2019-03-06,94,66.0,,0.66,62.040000000000006
2019-03-07,90,66.0,,0.66,59.400000000000006
2019-03-08,92,66.0,,0.66,60.720000000000006
2019-03-09,84,66.0,,0.66,55.440000000000005
2019-03-10,86,66.0,,0.66,56.760000000000005
2019-03-11,93,66.0,,0.66,61.38
2019-03-12,94,66.0,,0.66,62.040000000000006
2019-03-13,94,66.0,,0.66,62.040000000000006
2019-03-14,92,66.0,,0.66,60.720000000000006
2019-03-15,88,66.0,,0.66,58.080000000000005
2019-03-16,81,66.0,,0.66,53.46
2019-03-17,86,66.0,,0.66,56.760000000000005
2019-03-18,91,66.0,,0.66,60.06
2019-03-19,92,66.0,,0.66,60.720000000000006
2019-03-20,93,66.0,,0.66,61.38
2019-03-21,89,66.0,,0.66,58.74
2019-03-22,87,66.0,,0.66,57.42
2019-03-23,81,66.0,,0.66,53.46
2019-03-24,85,66.0,,0.66,56.1
2019-03-25,89,66.0,,0.66,58.74
2019-03-26,92,66.0,,0.66,60.720000000000006
2019-03-27,91,66.0,,0.66,60.06
2019-03-28,92,66.0,,0.66,60.720000000000006
2019-03-29,89,66.0,,0.66,58.74
2019-03-30,85,66.0,,0.66,56.1
2019-03-31,91,66.0,,0.66,60.06
2019-04-01,94,69.0,False,0.69,64.86
2019-04-02,96,69.0,,0.69,66.24
2019-04-03,97,69.0,,0.69,66.92999999999999
2019-04-04,95,69.0,,0.69,65.55
2019-04-05,95,69.0,,0.69,65.55
2019-04-06,86,69.0,,0.69,59.339999999999996
2019-04-07,89,69.0,,0.69,61.41
2019-04-08,96,69.0,,0.69,66.24
2019-04-09,97,69.0,,0.69,66.92999999999999
2019-04-10,98,69.0,,0.69,67.61999999999999
2019-04-11,95,69.0,,0.69,65.55
2019-04-12,92,69.0,,0.69,63.48
2019-04-13,84,69.0,,0.69,57.959999999999994
2019-04-14,100,69.0,,0.69,69.0
2019-04-15,99,69.0,,0.69,68.30999999999999
2019-04-16,96,69.0,,0.69,66.24
2019-04-17,96,69.0,,0.69,66.24
2019-04-18,96,69.0,,0.69,66.24
2019-04-19,93,69.0,,0.69,64.17
2019-04-20,85,69.0,,0.69,58.65
2019-04-21,84,69.0,,0.69,57.959999999999994
2019-04-22,91,69.0,,0.69,62.78999999999999
2019-04-23,94,69.0,,0.69,64.86
2019-04-24,93,69.0,,0.69,64.17
2019-04-25,98,69.0,,0.69,67.61999999999999
2019-04-26,91,69.0,,0.69,62.78999999999999
2019-04-27,86,69.0,,0.69,59.339999999999996
2019-04-28,93,69.0,,0.69,64.17
2019-04-29,97,69.0,,0.69,66.92999999999999
2019-04-30,97,69.0,,0.69,66.92999999999999
2019-05-01,83,71.0,False,0.71,58.93
2019-05-02,81,71.0,,0.71,57.51
2019-05-03,83,71.0,,0.71,58.93
2019-05-04,74,71.0,,0.71,52.54
2019-05-05,77,71.0,,0.71,54.669999999999995
2019-05-06,79,71.0,,0.71,56.089999999999996
2019-05-07,79,71.0,,0.71,56.089999999999996
2019-05-08,79,71.0,,0.71,56.089999999999996
2019-05-09,79,71.0,,0.71,56.089999999999996
2019-05-10,80,71.0,,0.71,56.8
2019-05-11,74,71.0,,0.71,52.54
2019-05-12,71,71.0,,0.71,50.41
2019-05-13,79,71.0,,0.71,56.089999999999996
2019-05-14,77,71.0,,0.71,54.669999999999995
2019-05-15,78,71.0,,0.71,55.379999999999995
2019-05-16,81,71.0,,0.71,57.51
2019-05-17,81,71.0,,0.71,57.51
2019-05-18,71,71.0,,0.71,50.41
2019-05-19,89,71.0,,0.71,63.19
2019-05-20,100,71.0,,0.71,71.0
2019-05-21,82,71.0,,0.71,58.22
2019-05-22,80,71.0,,0.71,56.8
2019-05-23,78,71.0,,0.71,55.379999999999995
2019-05-24,81,71.0,,0.71,57.51
2019-05-25,72,71.0,,0.71,51.12
2019-05-26,70,71.0,,0.71,49.699999999999996
2019-05-27,75,71.0,,0.71,53.25
2019-05-28,79,71.0,,0.71,56.089999999999996
2019-05-29,79,71.0,,0.71,56.089999999999996
2019-05-30,79,71.0,,0.71,56.089999999999996
2019-05-31,78,71.0,,0.71,55.379999999999995
2019-06-01,92,67.0,False,0.67,61.64
2019-06-02,90,67.0,,0.67,60.300000000000004
2019-06-03,96,67.0,,0.67,64.32000000000001
2019-06-04,96,67.0,,0.67,64.32000000000001
2019-06-05,93,67.0,,0.67,62.31
2019-06-06,94,67.0,,0.67,62.980000000000004
2019-06-07,96,67.0,,0.67,64.32000000000001
2019-06-08,92,67.0,,0.67,61.64
2019-06-09,90,67.0,,0.67,60.300000000000004
2019-06-10,92,67.0,,0.67,61.64
2019-06-11,93,67.0,,0.67,62.31
2019-06-12,93,67.0,,0.67,62.31
2019-06-13,94,67.0,,0.67,62.980000000000004
2019-06-14,98,67.0,,0.67,65.66000000000001
2019-06-15,96,67.0,,0.67,64.32000000000001
2019-06-16,88,67.0,,0.67,58.96
2019-06-17,100,67.0,,0.67,67.0
2019-06-18,95,67.0,,0.67,63.650000000000006
2019-06-19,92,67.0,,0.67,61.64
2019-06-20,95,67.0,,0.67,63.650000000000006
2019-06-21,95,67.0,,0.67,63.650000000000006
2019-06-22,87,67.0,,0.67,58.290000000000006
2019-06-23,90,67.0,,0.67,60.300000000000004
2019-06-24,92,67.0,,0.67,61.64
2019-06-25,95,67.0,,0.67,63.650000000000006
2019-06-26,95,67.0,,0.67,63.650000000000006
2019-06-27,96,67.0,,0.67,64.32000000000001
2019-06-28,92,67.0,,0.67,61.64
2019-06-29,90,67.0,,0.67,60.300000000000004
2019-06-30,89,67.0,,0.67,59.63
2019-07-01,89,68.0,False,0.68,60.52
2019-07-02,89,68.0,,0.68,60.52
2019-07-03,89,68.0,,0.68,60.52
2019-07-04,85,68.0,,0.68,57.800000000000004
2019-07-05,91,68.0,,0.68,61.88
2019-07-06,88,68.0,,0.68,59.84
2019-07-07,87,68.0,,0.68,59.160000000000004
2019-07-08,90,68.0,,0.68,61.2
2019-07-09,91,68.0,,0.68,61.88
2019-07-10,95,68.0,,0.68,64.60000000000001
2019-07-11,100,68.0,,0.68,68.0
2019-07-12,92,68.0,,0.68,62.56
2019-07-13,92,68.0,,0.68,62.56
2019-07-14,94,68.0,,0.68,63.92
2019-07-15,88,68.0,,0.68,59.84
2019-07-16,90,68.0,,0.68,61.2
2019-07-17,87,68.0,,0.68,59.160000000000004
2019-07-18,89,68.0,,0.68,60.52
2019-07-19,89,68.0,,0.68,60.52
2019-07-20,89,68.0,,0.68,60.52
2019-07-21,95,68.0,,0.68,64.60000000000001
2019-07-22,93,68.0,,0.68,63.24
2019-07-23,93,68.0,,0.68,63.24
2019-07-24,94,68.0,,0.68,63.92
2019-07-25,96,68.0,,0.68,65.28
2019-07-26,96,68.0,,0.68,65.28
2019-07-27,97,68.0,,0.68,65.96000000000001
2019-07-28,96,68.0,,0.68,65.28
2019-07-29,93,68.0,,0.68,63.24
2019-07-30,96,68.0,,0.68,65.28
2019-07-31,93,68.0,,0.68,63.24
2019-08-01,100,68.0,False,0.68,68.0
2019-08-02,94,68.0,,0.68,63.92
2019-08-03,93,68.0,,0.68,63.24
2019-08-04,89,68.0,,0.68,60.52
2019-08-05,90,68.0,,0.68,61.2
2019-08-06,91,68.0,,0.68,61.88
2019-08-07,89,68.0,,0.68,60.52
2019-08-08,86,68.0,,0.68,58.480000000000004
2019-08-09,88,68.0,,0.68,59.84
2019-08-10,88,68.0,,0.68,59.84
2019-08-11,86,68.0,,0.68,58.480000000000004
2019-08-12,85,68.0,,0.68,57.800000000000004
2019-08-13,91,68.0,,0.68,61.88
2019-08-14,89,68.0,,0.68,60.52
2019-08-15,89,68.0,,0.68,60.52
2019-08-16,87,68.0,,0.68,59.160000000000004
2019-08-17,86,68.0,,0.68,58.480000000000004
2019-08-18,84,68.0,,0.68,57.120000000000005
2019-08-19,85,68.0,,0.68,57.800000000000004
2019-08-20,86,68.0,,0.68,58.480000000000004
2019-08-21,86,68.0,,0.68,58.480000000000004
2019-08-22,85,68.0,,0.68,57.800000000000004
2019-08-23,90,68.0,,0.68,61.2
2019-08-24,90,68.0,,0.68,61.2
2019-08-25,91,68.0,,0.68,61.88
2019-08-26,89,68.0,,0.68,60.52
2019-08-27,89,68.0,,0.68,60.52
2019-08-28,84,68.0,,0.68,57.120000000000005
2019-08-29,83,68.0,,0.68,56.440000000000005
2019-08-30,85,68.0,,0.68,57.800000000000004
2019-08-31,79,68.0,,0.68,53.720000000000006
2019-09-01,35,72.0,False,0.72,25.2
2019-09-02,37,72.0,,0.72,26.64
2019-09-03,36,72.0,,0.72,25.919999999999998
2019-09-04,39,72.0,,0.72,28.08
2019-09-05,38,72.0,,0.72,27.36
2019-09-06,40,72.0,,0.72,28.799999999999997
2019-09-07,39,72.0,,0.72,28.08
2019-09-08,37,72.0,,0.72,26.64
2019-09-09,40,72.0,,0.72,28.799999999999997
2019-09-10,37,72.0,,0.72,26.64
2019-09-11,36,72.0,,0.72,25.919999999999998
2019-09-12,37,72.0,,0.72,26.64
2019-09-13,100,72.0,,0.72,72.0
2019-09-14,66,72.0,,0.72,47.519999999999996
2019-09-15,44,72.0,,0.72,31.68
2019-09-16,44,72.0,,0.72,31.68
2019-09-17,42,72.0,,0.72,30.24
2019-09-18,40,72.0,,0.72,28.799999999999997
2019-09-19,39,72.0,,0.72,28.08
2019-09-20,39,72.0,,0.72,28.08
2019-09-21,37,72.0,,0.72,26.64
2019-09-22,38,72.0,,0.72,27.36
2019-09-23,39,72.0,,0.72,28.08
2019-09-24,39,72.0,,0.72,28.08
2019-09-25,37,72.0,,0.72,26.64
2019-09-26,39,72.0,,0.72,28.08
2019-09-27,39,72.0,,0.72,28.08
2019-09-28,37,72.0,,0.72,26.64
2019-09-29,36,72.0,,0.72,25.919999999999998
2019-09-30,40,72.0,,0.72,28.799999999999997
2019-10-01,97,64.0,False,0.64,62.08
2019-10-02,95,64.0,,0.64,60.800000000000004
2019-10-03,96,64.0,,0.64,61.44
2019-10-04,96,64.0,,0.64,61.44
2019-10-05,94,64.0,,0.64,60.160000000000004
2019-10-06,88,64.0,,0.64,56.32
2019-10-07,93,64.0,,0.64,59.52
2019-10-08,93,64.0,,0.64,59.52
2019-10-09,95,64.0,,0.64,60.800000000000004
2019-10-10,90,64.0,,0.64,57.6
2019-10-11,92,64.0,,0.64,58.88
2019-10-12,87,64.0,,0.64,55.68
2019-10-13,89,64.0,,0.64,56.96
2019-10-14,94,64.0,,0.64,60.160000000000004
2019-10-15,97,64.0,,0.64,62.08
2019-10-16,96,64.0,,0.64,61.44
2019-10-17,95,64.0,,0.64,60.800000000000004
2019-10-18,94,64.0,,0.64,60.160000000000004
2019-10-19,86,64.0,,0.64,55.04
2019-10-20,87,64.0,,0.64,55.68
2019-10-21,93,64.0,,0.64,59.52
2019-10-22,97,64.0,,0.64,62.08
2019-10-23,100,64.0,,0.64,64.0
2019-10-24,96,64.0,,0.64,61.44
2019-10-25,94,64.0,,0.64,60.160000000000004
2019-10-26,88,64.0,,0.64,56.32
2019-10-27,85,64.0,,0.64,54.4
2019-10-28,93,64.0,,0.64,59.52
2019-10-29,95,64.0,,0.64,60.800000000000004
2019-10-30,92,64.0,,0.64,58.88
2019-10-31,90,64.0,,0.64,57.6
2019-11-01,98,64.0,False,0.64,62.72
2019-11-02,89,64.0,,0.64,56.96
2019-11-03,94,64.0,,0.64,60.160000000000004
2019-11-04,97,64.0,,0.64,62.08
2019-11-05,98,64.0,,0.64,62.72
2019-11-06,98,64.0,,0.64,62.72
2019-11-07,100,64.0,,0.64,64.0
2019-11-08,98,64.0,,0.64,62.72
2019-11-09,93,64.0,,0.64,59.52
2019-11-10,87,64.0,,0.64,55.68
2019-11-11,93,64.0,,0.64,59.52
2019-11-12,93,64.0,,0.64,59.52
2019-11-13,98,64.0,,0.64,62.72
2019-11-14,100,64.0,,0.64,64.0
2019-11-15,95,64.0,,0.64,60.800000000000004
2019-11-16,85,64.0,,0.64,54.4
2019-11-17,89,64.0,,0.64,56.96
2019-11-18,94,64.0,,0.64,60.160000000000004
2019-11-19,100,64.0,,0.64,64.0
2019-11-20,98,64.0,,0.64,62.72
2019-11-21,98,64.0,,0.64,62.72
2019-11-22,97,64.0,,0.64,62.08
2019-11-23,89,64.0,,0.64,56.96
2019-11-24,89,64.0,,0.64,56.96
2019-11-25,93,64.0,,0.64,59.52
2019-11-26,92,64.0,,0.64,58.88
2019-11-27,88,64.0,,0.64,56.32
2019-11-28,79,64.0,,0.64,50.56
2019-11-29,82,64.0,,0.64,52.480000000000004
2019-11-30,87,64.0,,0.64,55.68
2019-12-01,88,65.0,False,0.65,57.2
2019-12-02,90,65.0,,0.65,58.5
2019-12-03,96,65.0,,0.65,62.400000000000006
2019-12-04,98,65.0,,0.65,63.7
2019-12-05,97,65.0,,0.65,63.050000000000004
2019-12-06,94,65.0,,0.65,61.1
2019-12-07,88,65.0,,0.65,57.2
2019-12-08,84,65.0,,0.65,54.6
2019-12-09,90,65.0,,0.65,58.5
2019-12-10,95,65.0,,0.65,61.75
2019-12-11,94,65.0,,0.65,61.1
2019-12-12,95,65.0,,0.65,61.75
2019-12-13,98,65.0,,0.65,63.7
2019-12-14,89,65.0,,0.65,57.85
2019-12-15,86,65.0,,0.65,55.9
2019-12-16,91,65.0,,0.65,59.15
2019-12-17,92,65.0,,0.65,59.800000000000004
2019-12-18,91,65.0,,0.65,59.15
2019-12-19,92,65.0,,0.65,59.800000000000004
2019-12-20,97,65.0,,0.65,63.050000000000004
2019-12-21,88,65.0,,0.65,57.2
2019-12-22,86,65.0,,0.65,55.9
2019-12-23,89,65.0,,0.65,57.85
2019-12-24,88,65.0,,0.65,57.2
2019-12-25,84,65.0,,0.65,54.6
2019-12-26,91,65.0,,0.65,59.15
2019-12-27,100,65.0,,0.65,65.0
2019-12-28,94,65.0,,0.65,61.1
2019-12-29,92,65.0,,0.65,59.800000000000004
2019-12-30,94,65.0,,0.65,61.1
2019-12-31,92,65.0,,0.65,59.800000000000004
2020-01-01,84,73.0,False,0.73,61.32
2020-01-02,97,73.0,,0.73,70.81
2020-01-03,100,73.0,,0.73,73.0
2020-01-04,94,73.0,,0.73,68.62
2020-01-05,98,73.0,,0.73,71.53999999999999
2020-01-06,92,73.0,,0.73,67.16
2020-01-07,93,73.0,,0.73,67.89
