date,consume_unscaled,consume_monthly,isPartial,scale,consume
2014-12-18,59,49.0,,0.49,28.91
2014-12-19,62,49.0,,0.49,30.38
2014-12-20,44,49.0,,0.49,21.56
2014-12-21,50,49.0,,0.49,24.5
2014-12-22,49,49.0,,0.49,24.009999999999998
2014-12-23,38,49.0,,0.49,18.62
2014-12-24,19,49.0,,0.49,9.31
2014-12-25,56,49.0,,0.49,27.439999999999998
2014-12-26,48,49.0,,0.49,23.52
2014-12-27,43,49.0,,0.49,21.07
2014-12-28,54,49.0,,0.49,26.46
2014-12-29,48,49.0,,0.49,23.52
2014-12-30,53,49.0,,0.49,25.97
2014-12-31,38,49.0,,0.49,18.62
2015-01-01,31,58.0,False,0.58,17.98
2015-01-02,37,58.0,,0.58,21.459999999999997
2015-01-03,52,58.0,,0.58,30.159999999999997
2015-01-04,63,58.0,,0.58,36.54
2015-01-05,30,58.0,,0.58,17.4
2015-01-06,68,58.0,,0.58,39.44
2015-01-07,72,58.0,,0.58,41.76
2015-01-08,100,58.0,,0.58,57.99999999999999
2015-01-09,50,58.0,,0.58,28.999999999999996
2015-01-10,53,58.0,,0.58,30.74
2015-01-11,45,58.0,,0.58,26.099999999999998
2015-01-12,67,58.0,,0.58,38.86
2015-01-13,78,58.0,,0.58,45.239999999999995
2015-01-14,72,58.0,,0.58,41.76
2015-01-15,68,58.0,,0.58,39.44
2015-01-16,70,58.0,,0.58,40.599999999999994
2015-01-17,37,58.0,,0.58,21.459999999999997
2015-01-18,53,58.0,,0.58,30.74
2015-01-19,66,58.0,,0.58,38.279999999999994
2015-01-20,65,58.0,,0.58,37.699999999999996
2015-01-21,72,58.0,,0.58,41.76
2015-01-22,67,58.0,,0.58,38.86
2015-01-23,49,58.0,,0.58,28.419999999999998
2015-01-24,66,58.0,,0.58,38.279999999999994
2015-01-25,68,58.0,,0.58,39.44
2015-01-26,72,58.0,,0.58,41.76
2015-01-27,81,58.0,,0.58,46.98
2015-01-28,78,58.0,,0.58,45.239999999999995
2015-01-29,91,58.0,,0.58,52.779999999999994
2015-01-30,77,58.0,,0.58,44.66
2015-01-31,53,58.0,,0.58,30.74
2015-02-01,31,63.0,False,0.63,19.53
2015-02-02,57,63.0,,0.63,35.910000000000004
2015-02-03,61,63.0,,0.63,38.43
2015-02-04,64,63.0,,0.63,40.32
2015-02-05,97,63.0,,0.63,61.11
2015-02-06,79,63.0,,0.63,49.77
2015-02-07,56,63.0,,0.63,35.28
2015-02-08,48,63.0,,0.63,30.240000000000002
2015-02-09,56,63.0,,0.63,35.28
2015-02-10,57,63.0,,0.63,35.910000000000004
2015-02-11,51,63.0,,0.63,32.13
2015-02-12,67,63.0,,0.63,42.21
2015-02-13,54,63.0,,0.63,34.02
2015-02-14,61,63.0,,0.63,38.43
2015-02-15,45,63.0,,0.63,28.35
2015-02-16,35,63.0,,0.63,22.05
2015-02-17,29,63.0,,0.63,18.27
2015-02-18,78,63.0,,0.63,49.14
2015-02-19,45,63.0,,0.63,28.35
2015-02-20,47,63.0,,0.63,29.61
2015-02-21,40,63.0,,0.63,25.2
2015-02-22,56,63.0,,0.63,35.28
2015-02-23,50,63.0,,0.63,31.5
2015-02-24,65,63.0,,0.63,40.95
2015-02-25,100,63.0,,0.63,63.0
2015-02-26,76,63.0,,0.63,47.88
2015-02-27,52,63.0,,0.63,32.76
2015-02-28,32,63.0,,0.63,20.16
2015-03-01,56,64.0,False,0.64,35.84
2015-03-02,59,64.0,,0.64,37.76
2015-03-03,78,64.0,,0.64,49.92
2015-03-04,52,64.0,,0.64,33.28
2015-03-05,75,64.0,,0.64,48.0
2015-03-06,92,64.0,,0.64,58.88
2015-03-07,59,64.0,,0.64,37.76
2015-03-08,45,64.0,,0.64,28.8
2015-03-09,100,64.0,,0.64,64.0
2015-03-10,46,64.0,,0.64,29.44
2015-03-11,75,64.0,,0.64,48.0
2015-03-12,58,64.0,,0.64,37.12
2015-03-13,53,64.0,,0.64,33.92
2015-03-14,50,64.0,,0.64,32.0
2015-03-15,75,64.0,,0.64,48.0
2015-03-16,47,64.0,,0.64,30.080000000000002
2015-03-17,54,64.0,,0.64,34.56
2015-03-18,73,64.0,,0.64,46.72
2015-03-19,73,64.0,,0.64,46.72
2015-03-20,51,64.0,,0.64,32.64
2015-03-21,51,64.0,,0.64,32.64
2015-03-22,78,64.0,,0.64,49.92
2015-03-23,61,64.0,,0.64,39.04
2015-03-24,91,64.0,,0.64,58.24
2015-03-25,43,64.0,,0.64,27.52
2015-03-26,52,64.0,,0.64,33.28
2015-03-27,75,64.0,,0.64,48.0
2015-03-28,25,64.0,,0.64,16.0
2015-03-29,60,64.0,,0.64,38.4
2015-03-30,89,64.0,,0.64,56.96
2015-03-31,85,64.0,,0.64,54.4
2015-04-01,76,72.0,False,0.72,54.72
2015-04-02,78,72.0,,0.72,56.16
2015-04-03,56,72.0,,0.72,40.32
2015-04-04,59,72.0,,0.72,42.48
2015-04-05,80,72.0,,0.72,57.599999999999994
2015-04-06,55,72.0,,0.72,39.6
2015-04-07,69,72.0,,0.72,49.68
2015-04-08,84,72.0,,0.72,60.48
2015-04-09,100,72.0,,0.72,72.0
2015-04-10,65,72.0,,0.72,46.8
2015-04-11,57,72.0,,0.72,41.04
2015-04-12,69,72.0,,0.72,49.68
2015-04-13,82,72.0,,0.72,59.04
2015-04-14,72,72.0,,0.72,51.839999999999996
2015-04-15,76,72.0,,0.72,54.72
2015-04-16,87,72.0,,0.72,62.64
2015-04-17,68,72.0,,0.72,48.96
2015-04-18,45,72.0,,0.72,32.4
2015-04-19,53,72.0,,0.72,38.16
2015-04-20,98,72.0,,0.72,70.56
2015-04-21,79,72.0,,0.72,56.879999999999995
2015-04-22,80,72.0,,0.72,57.599999999999994
2015-04-23,88,72.0,,0.72,63.36
2015-04-24,69,72.0,,0.72,49.68
2015-04-25,60,72.0,,0.72,43.199999999999996
2015-04-26,49,72.0,,0.72,35.28
2015-04-27,81,72.0,,0.72,58.32
2015-04-28,85,72.0,,0.72,61.199999999999996
2015-04-29,85,72.0,,0.72,61.199999999999996
2015-04-30,53,72.0,,0.72,38.16
2015-05-01,80,58.0,False,0.58,46.4
2015-05-02,59,58.0,,0.58,34.22
2015-05-03,96,58.0,,0.58,55.67999999999999
2015-05-04,100,58.0,,0.58,57.99999999999999
2015-05-05,76,58.0,,0.58,44.08
2015-05-06,80,58.0,,0.58,46.4
2015-05-07,95,58.0,,0.58,55.099999999999994
2015-05-08,89,58.0,,0.58,51.62
2015-05-09,41,58.0,,0.58,23.779999999999998
2015-05-10,36,58.0,,0.58,20.88
2015-05-11,65,58.0,,0.58,37.699999999999996
2015-05-12,77,58.0,,0.58,44.66
2015-05-13,89,58.0,,0.58,51.62
2015-05-14,73,58.0,,0.58,42.339999999999996
2015-05-15,65,58.0,,0.58,37.699999999999996
2015-05-16,44,58.0,,0.58,25.52
2015-05-17,60,58.0,,0.58,34.8
2015-05-18,54,58.0,,0.58,31.319999999999997
2015-05-19,62,58.0,,0.58,35.96
2015-05-20,63,58.0,,0.58,36.54
2015-05-21,68,58.0,,0.58,39.44
2015-05-22,59,58.0,,0.58,34.22
2015-05-23,40,58.0,,0.58,23.2
2015-05-24,53,58.0,,0.58,30.74
2015-05-25,62,58.0,,0.58,35.96
2015-05-26,71,58.0,,0.58,41.18
2015-05-27,88,58.0,,0.58,51.04
2015-05-28,51,58.0,,0.58,29.58
2015-05-29,55,58.0,,0.58,31.9
2015-05-30,66,58.0,,0.58,38.279999999999994
2015-05-31,61,58.0,,0.58,35.379999999999995
2015-06-01,100,54.0,False,0.54,54.0
2015-06-02,63,54.0,,0.54,34.02
2015-06-03,87,54.0,,0.54,46.980000000000004
2015-06-04,69,54.0,,0.54,37.260000000000005
2015-06-05,47,54.0,,0.54,25.380000000000003
2015-06-06,65,54.0,,0.54,35.1
2015-06-07,60,54.0,,0.54,32.400000000000006
2015-06-08,50,54.0,,0.54,27.0
2015-06-09,72,54.0,,0.54,38.88
2015-06-10,84,54.0,,0.54,45.36
2015-06-11,88,54.0,,0.54,47.52
2015-06-12,69,54.0,,0.54,37.260000000000005
2015-06-13,60,54.0,,0.54,32.400000000000006
2015-06-14,56,54.0,,0.54,30.240000000000002
2015-06-15,85,54.0,,0.54,45.900000000000006
2015-06-16,35,54.0,,0.54,18.900000000000002
2015-06-17,72,54.0,,0.54,38.88
2015-06-18,61,54.0,,0.54,32.940000000000005
2015-06-19,76,54.0,,0.54,41.040000000000006
2015-06-20,61,54.0,,0.54,32.940000000000005
2015-06-21,66,54.0,,0.54,35.64
2015-06-22,71,54.0,,0.54,38.34
2015-06-23,72,54.0,,0.54,38.88
2015-06-24,75,54.0,,0.54,40.5
2015-06-25,89,54.0,,0.54,48.06
2015-06-26,61,54.0,,0.54,32.940000000000005
2015-06-27,54,54.0,,0.54,29.160000000000004
2015-06-28,65,54.0,,0.54,35.1
2015-06-29,61,54.0,,0.54,32.940000000000005
2015-06-30,68,54.0,,0.54,36.72
2015-07-01,65,48.0,False,0.48,31.2
2015-07-02,56,48.0,,0.48,26.88
2015-07-03,55,48.0,,0.48,26.4
2015-07-04,45,48.0,,0.48,21.599999999999998
2015-07-05,64,48.0,,0.48,30.72
2015-07-06,59,48.0,,0.48,28.32
2015-07-07,64,48.0,,0.48,30.72
2015-07-08,69,48.0,,0.48,33.12
2015-07-09,95,48.0,,0.48,45.6
2015-07-10,91,48.0,,0.48,43.68
2015-07-11,76,48.0,,0.48,36.48
2015-07-12,66,48.0,,0.48,31.68
2015-07-13,80,48.0,,0.48,38.4
2015-07-14,97,48.0,,0.48,46.559999999999995
2015-07-15,61,48.0,,0.48,29.279999999999998
2015-07-16,60,48.0,,0.48,28.799999999999997
2015-07-17,70,48.0,,0.48,33.6
2015-07-18,75,48.0,,0.48,36.0
2015-07-19,52,48.0,,0.48,24.96
2015-07-20,56,48.0,,0.48,26.88
2015-07-21,91,48.0,,0.48,43.68
2015-07-22,72,48.0,,0.48,34.56
2015-07-23,100,48.0,,0.48,48.0
2015-07-24,39,48.0,,0.48,18.72
2015-07-25,68,48.0,,0.48,32.64
2015-07-26,79,48.0,,0.48,37.92
2015-07-27,87,48.0,,0.48,41.76
2015-07-28,72,48.0,,0.48,34.56
2015-07-29,75,48.0,,0.48,36.0
2015-07-30,65,48.0,,0.48,31.2
2015-07-31,54,48.0,,0.48,25.919999999999998
2015-08-01,97,51.0,False,0.51,49.47
2015-08-02,35,51.0,,0.51,17.85
2015-08-03,50,51.0,,0.51,25.5
2015-08-04,79,51.0,,0.51,40.29
2015-08-05,62,51.0,,0.51,31.62
2015-08-06,100,51.0,,0.51,51.0
2015-08-07,33,51.0,,0.51,16.830000000000002
2015-08-08,86,51.0,,0.51,43.86
2015-08-09,46,51.0,,0.51,23.46
2015-08-10,57,51.0,,0.51,29.07
2015-08-11,70,51.0,,0.51,35.7
2015-08-12,76,51.0,,0.51,38.76
2015-08-13,85,51.0,,0.51,43.35
2015-08-14,42,51.0,,0.51,21.42
2015-08-15,28,51.0,,0.51,14.280000000000001
2015-08-16,51,51.0,,0.51,26.01
2015-08-17,53,51.0,,0.51,27.03
2015-08-18,48,51.0,,0.51,24.48
2015-08-19,61,51.0,,0.51,31.11
2015-08-20,87,51.0,,0.51,44.37
2015-08-21,41,51.0,,0.51,20.91
2015-08-22,55,51.0,,0.51,28.05
2015-08-23,55,51.0,,0.51,28.05
2015-08-24,64,51.0,,0.51,32.64
2015-08-25,72,51.0,,0.51,36.72
2015-08-26,51,51.0,,0.51,26.01
2015-08-27,52,51.0,,0.51,26.52
2015-08-28,85,51.0,,0.51,43.35
2015-08-29,61,51.0,,0.51,31.11
2015-08-30,54,51.0,,0.51,27.54
2015-08-31,54,51.0,,0.51,27.54
2015-09-01,58,60.0,False,0.6,34.8
2015-09-02,79,60.0,,0.6,47.4
2015-09-03,72,60.0,,0.6,43.199999999999996
2015-09-04,64,60.0,,0.6,38.4
2015-09-05,57,60.0,,0.6,34.199999999999996
2015-09-06,59,60.0,,0.6,35.4
2015-09-07,44,60.0,,0.6,26.4
2015-09-08,60,60.0,,0.6,36.0
2015-09-09,73,60.0,,0.6,43.8
2015-09-10,81,60.0,,0.6,48.6
2015-09-11,71,60.0,,0.6,42.6
2015-09-12,45,60.0,,0.6,27.0
2015-09-13,73,60.0,,0.6,43.8
2015-09-14,80,60.0,,0.6,48.0
2015-09-15,71,60.0,,0.6,42.6
2015-09-16,65,60.0,,0.6,39.0
2015-09-17,100,60.0,,0.6,60.0
2015-09-18,63,60.0,,0.6,37.8
2015-09-19,43,60.0,,0.6,25.8
2015-09-20,52,60.0,,0.6,31.2
2015-09-21,84,60.0,,0.6,50.4
2015-09-22,64,60.0,,0.6,38.4
2015-09-23,90,60.0,,0.6,54.0
2015-09-24,92,60.0,,0.6,55.199999999999996
2015-09-25,72,60.0,,0.6,43.199999999999996
2015-09-26,40,60.0,,0.6,24.0
2015-09-27,63,60.0,,0.6,37.8
2015-09-28,65,60.0,,0.6,39.0
2015-09-29,85,60.0,,0.6,51.0
2015-09-30,94,60.0,,0.6,56.4
2015-10-01,73,66.0,False,0.66,48.18
2015-10-02,67,66.0,,0.66,44.22
2015-10-03,39,66.0,,0.66,25.740000000000002
2015-10-04,47,66.0,,0.66,31.020000000000003
2015-10-05,77,66.0,,0.66,50.82
2015-10-06,68,66.0,,0.66,44.88
2015-10-07,70,66.0,,0.66,46.2
2015-10-08,60,66.0,,0.66,39.6
2015-10-09,52,66.0,,0.66,34.32
2015-10-10,35,66.0,,0.66,23.1
2015-10-11,33,66.0,,0.66,21.78
2015-10-12,81,66.0,,0.66,53.46
2015-10-13,56,66.0,,0.66,36.96
2015-10-14,86,66.0,,0.66,56.760000000000005
2015-10-15,63,66.0,,0.66,41.580000000000005
2015-10-16,62,66.0,,0.66,40.92
2015-10-17,46,66.0,,0.66,30.360000000000003
2015-10-18,55,66.0,,0.66,36.300000000000004
2015-10-19,79,66.0,,0.66,52.14
2015-10-20,70,66.0,,0.66,46.2
2015-10-21,83,66.0,,0.66,54.78
2015-10-22,62,66.0,,0.66,40.92
2015-10-23,74,66.0,,0.66,48.84
2015-10-24,47,66.0,,0.66,31.020000000000003
2015-10-25,61,66.0,,0.66,40.260000000000005
2015-10-26,82,66.0,,0.66,54.120000000000005
2015-10-27,65,66.0,,0.66,42.9
2015-10-28,73,66.0,,0.66,48.18
2015-10-29,100,66.0,,0.66,66.0
2015-10-30,52,66.0,,0.66,34.32
2015-10-31,52,66.0,,0.66,34.32
2015-11-01,71,70.0,False,0.7,49.699999999999996
2015-11-02,88,70.0,,0.7,61.599999999999994
2015-11-03,67,70.0,,0.7,46.9
2015-11-04,78,70.0,,0.7,54.599999999999994
2015-11-05,74,70.0,,0.7,51.8
2015-11-06,76,70.0,,0.7,53.199999999999996
2015-11-07,43,70.0,,0.7,30.099999999999998
2015-11-08,70,70.0,,0.7,49.0
2015-11-09,72,70.0,,0.7,50.4
2015-11-10,72,70.0,,0.7,50.4
2015-11-11,73,70.0,,0.7,51.099999999999994
2015-11-12,72,70.0,,0.7,50.4
2015-11-13,80,70.0,,0.7,56.0
2015-11-14,50,70.0,,0.7,35.0
2015-11-15,54,70.0,,0.7,37.8
2015-11-16,83,70.0,,0.7,58.099999999999994
2015-11-17,100,70.0,,0.7,70.0
2015-11-18,82,70.0,,0.7,57.4
2015-11-19,81,70.0,,0.7,56.699999999999996
2015-11-20,82,70.0,,0.7,57.4
2015-11-21,45,70.0,,0.7,31.499999999999996
2015-11-22,54,70.0,,0.7,37.8
2015-11-23,66,70.0,,0.7,46.199999999999996
2015-11-24,83,70.0,,0.7,58.099999999999994
2015-11-25,55,70.0,,0.7,38.5
2015-11-26,53,70.0,,0.7,37.099999999999994
2015-11-27,37,70.0,,0.7,25.9
2015-11-28,51,70.0,,0.7,35.699999999999996
2015-11-29,47,70.0,,0.7,32.9
2015-11-30,76,70.0,,0.7,53.199999999999996
2015-12-01,48,61.0,False,0.61,29.28
2015-12-02,71,61.0,,0.61,43.31
2015-12-03,78,61.0,,0.61,47.58
2015-12-04,70,61.0,,0.61,42.699999999999996
2015-12-05,46,61.0,,0.61,28.06
2015-12-06,64,61.0,,0.61,39.04
2015-12-07,74,61.0,,0.61,45.14
2015-12-08,77,61.0,,0.61,46.97
2015-12-09,100,61.0,,0.61,61.0
2015-12-10,82,61.0,,0.61,50.019999999999996
2015-12-11,74,61.0,,0.61,45.14
2015-12-12,56,61.0,,0.61,34.16
2015-12-13,29,61.0,,0.61,17.69
2015-12-14,68,61.0,,0.61,41.48
2015-12-15,40,61.0,,0.61,24.4
2015-12-16,78,61.0,,0.61,47.58
2015-12-17,66,61.0,,0.61,40.26
2015-12-18,62,61.0,,0.61,37.82
2015-12-19,36,61.0,,0.61,21.96
2015-12-20,28,61.0,,0.61,17.08
2015-12-21,29,61.0,,0.61,17.69
2015-12-22,41,61.0,,0.61,25.009999999999998
2015-12-23,38,61.0,,0.61,23.18
2015-12-24,58,61.0,,0.61,35.38
2015-12-25,30,61.0,,0.61,18.3
2015-12-26,42,61.0,,0.61,25.62
2015-12-27,57,61.0,,0.61,34.769999999999996
2015-12-28,49,61.0,,0.61,29.89
2015-12-29,30,61.0,,0.61,18.3
2015-12-30,57,61.0,,0.61,34.769999999999996
2015-12-31,60,61.0,,0.61,36.6
2016-01-01,60,61.0,False,0.61,36.6
2016-01-02,73,61.0,,0.61,44.53
2016-01-03,40,61.0,,0.61,24.4
2016-01-04,55,61.0,,0.61,33.55
2016-01-05,72,61.0,,0.61,43.92
2016-01-06,52,61.0,,0.61,31.72
2016-01-07,92,61.0,,0.61,56.12
2016-01-08,83,61.0,,0.61,50.629999999999995
2016-01-09,56,61.0,,0.61,34.16
2016-01-10,60,61.0,,0.61,36.6
2016-01-11,72,61.0,,0.61,43.92
2016-01-12,67,61.0,,0.61,40.87
2016-01-13,68,61.0,,0.61,41.48
2016-01-14,77,61.0,,0.61,46.97
2016-01-15,34,61.0,,0.61,20.74
2016-01-16,53,61.0,,0.61,32.33
2016-01-17,31,61.0,,0.61,18.91
2016-01-18,71,61.0,,0.61,43.31
2016-01-19,93,61.0,,0.61,56.73
2016-01-20,67,61.0,,0.61,40.87
2016-01-21,87,61.0,,0.61,53.07
2016-01-22,68,61.0,,0.61,41.48
2016-01-23,39,61.0,,0.61,23.79
2016-01-24,79,61.0,,0.61,48.19
2016-01-25,43,61.0,,0.61,26.23
2016-01-26,100,61.0,,0.61,61.0
2016-01-27,94,61.0,,0.61,57.339999999999996
2016-01-28,81,61.0,,0.61,49.41
2016-01-29,90,61.0,,0.61,54.9
2016-01-30,81,61.0,,0.61,49.41
2016-01-31,84,61.0,,0.61,51.24
2016-02-01,68,70.0,False,0.7,47.599999999999994
2016-02-02,77,70.0,,0.7,53.9
2016-02-03,73,70.0,,0.7,51.099999999999994
2016-02-04,94,70.0,,0.7,65.8
2016-02-05,55,70.0,,0.7,38.5
2016-02-06,72,70.0,,0.7,50.4
2016-02-07,66,70.0,,0.7,46.199999999999996
2016-02-08,65,70.0,,0.7,45.5
2016-02-09,82,70.0,,0.7,57.4
2016-02-10,83,70.0,,0.7,58.099999999999994
2016-02-11,77,70.0,,0.7,53.9
2016-02-12,61,70.0,,0.7,42.699999999999996
2016-02-13,41,70.0,,0.7,28.7
2016-02-14,49,70.0,,0.7,34.3
2016-02-15,69,70.0,,0.7,48.3
2016-02-16,82,70.0,,0.7,57.4
2016-02-17,94,70.0,,0.7,65.8
2016-02-18,100,70.0,,0.7,70.0
2016-02-19,60,70.0,,0.7,42.0
2016-02-20,66,70.0,,0.7,46.199999999999996
2016-02-21,53,70.0,,0.7,37.099999999999994
2016-02-22,96,70.0,,0.7,67.19999999999999
2016-02-23,81,70.0,,0.7,56.699999999999996
2016-02-24,92,70.0,,0.7,64.39999999999999
2016-02-25,87,70.0,,0.7,60.9
2016-02-26,72,70.0,,0.7,50.4
2016-02-27,62,70.0,,0.7,43.4
2016-02-28,72,70.0,,0.7,50.4
2016-02-29,71,70.0,,0.7,49.699999999999996
2016-03-01,60,69.0,False,0.69,41.4
2016-03-02,71,69.0,,0.69,48.989999999999995
2016-03-03,87,69.0,,0.69,60.029999999999994
2016-03-04,80,69.0,,0.69,55.199999999999996
2016-03-05,50,69.0,,0.69,34.5
2016-03-06,46,69.0,,0.69,31.74
2016-03-07,77,69.0,,0.69,53.129999999999995
2016-03-08,83,69.0,,0.69,57.269999999999996
2016-03-09,67,69.0,,0.69,46.23
2016-03-10,81,69.0,,0.69,55.88999999999999
2016-03-11,62,69.0,,0.69,42.779999999999994
2016-03-12,38,69.0,,0.69,26.22
2016-03-13,62,69.0,,0.69,42.779999999999994
2016-03-14,80,69.0,,0.69,55.199999999999996
2016-03-15,61,69.0,,0.69,42.089999999999996
2016-03-16,100,69.0,,0.69,69.0
2016-03-17,80,69.0,,0.69,55.199999999999996
2016-03-18,39,69.0,,0.69,26.909999999999997
2016-03-19,33,69.0,,0.69,22.77
2016-03-20,52,69.0,,0.69,35.879999999999995
2016-03-21,70,69.0,,0.69,48.3
2016-03-22,61,69.0,,0.69,42.089999999999996
2016-03-23,75,69.0,,0.69,51.74999999999999
2016-03-24,68,69.0,,0.69,46.919999999999995
2016-03-25,61,69.0,,0.69,42.089999999999996
2016-03-26,46,69.0,,0.69,31.74
2016-03-27,58,69.0,,0.69,40.019999999999996
2016-03-28,70,69.0,,0.69,48.3
2016-03-29,58,69.0,,0.69,40.019999999999996
2016-03-30,75,69.0,,0.69,51.74999999999999
2016-03-31,73,69.0,,0.69,50.37
2016-04-01,72,77.0,False,0.77,55.44
2016-04-02,65,77.0,,0.77,50.050000000000004
2016-04-03,68,77.0,,0.77,52.36
2016-04-04,72,77.0,,0.77,55.44
2016-04-05,84,77.0,,0.77,64.68
2016-04-06,88,77.0,,0.77,67.76
2016-04-07,67,77.0,,0.77,51.59
2016-04-08,82,77.0,,0.77,63.14
2016-04-09,43,77.0,,0.77,33.11
2016-04-10,62,77.0,,0.77,47.74
2016-04-11,90,77.0,,0.77,69.3
2016-04-12,92,77.0,,0.77,70.84
2016-04-13,68,77.0,,0.77,52.36
2016-04-14,53,77.0,,0.77,40.81
2016-04-15,58,77.0,,0.77,44.660000000000004
2016-04-16,64,77.0,,0.77,49.28
2016-04-17,63,77.0,,0.77,48.51
2016-04-18,86,77.0,,0.77,66.22
2016-04-19,69,77.0,,0.77,53.13
2016-04-20,83,77.0,,0.77,63.910000000000004
2016-04-21,61,77.0,,0.77,46.97
2016-04-22,77,77.0,,0.77,59.29
2016-04-23,56,77.0,,0.77,43.120000000000005
2016-04-24,71,77.0,,0.77,54.67
2016-04-25,100,77.0,,0.77,77.0
2016-04-26,84,77.0,,0.77,64.68
2016-04-27,84,77.0,,0.77,64.68
2016-04-28,66,77.0,,0.77,50.82
2016-04-29,54,77.0,,0.77,41.58
2016-04-30,58,77.0,,0.77,44.660000000000004
2016-05-01,71,61.0,False,0.61,43.31
2016-05-02,78,61.0,,0.61,47.58
2016-05-03,78,61.0,,0.61,47.58
2016-05-04,78,61.0,,0.61,47.58
2016-05-05,70,61.0,,0.61,42.699999999999996
2016-05-06,48,61.0,,0.61,29.28
2016-05-07,59,61.0,,0.61,35.99
2016-05-08,24,61.0,,0.61,14.64
2016-05-09,86,61.0,,0.61,52.46
2016-05-10,71,61.0,,0.61,43.31
2016-05-11,100,61.0,,0.61,61.0
2016-05-12,75,61.0,,0.61,45.75
2016-05-13,75,61.0,,0.61,45.75
2016-05-14,53,61.0,,0.61,32.33
2016-05-15,49,61.0,,0.61,29.89
2016-05-16,92,61.0,,0.61,56.12
2016-05-17,79,61.0,,0.61,48.19
2016-05-18,86,61.0,,0.61,52.46
2016-05-19,41,61.0,,0.61,25.009999999999998
2016-05-20,36,61.0,,0.61,21.96
2016-05-21,46,61.0,,0.61,28.06
2016-05-22,25,61.0,,0.61,15.25
2016-05-23,58,61.0,,0.61,35.38
2016-05-24,70,61.0,,0.61,42.699999999999996
2016-05-25,73,61.0,,0.61,44.53
2016-05-26,44,61.0,,0.61,26.84
2016-05-27,25,61.0,,0.61,15.25
2016-05-28,58,61.0,,0.61,35.38
2016-05-29,56,61.0,,0.61,34.16
2016-05-30,38,61.0,,0.61,23.18
2016-05-31,70,61.0,,0.61,42.699999999999996
2016-06-01,53,58.0,False,0.58,30.74
2016-06-02,65,58.0,,0.58,37.699999999999996
2016-06-03,70,58.0,,0.58,40.599999999999994
2016-06-04,81,58.0,,0.58,46.98
2016-06-05,85,58.0,,0.58,49.3
2016-06-06,60,58.0,,0.58,34.8
2016-06-07,64,58.0,,0.58,37.12
2016-06-08,61,58.0,,0.58,35.379999999999995
2016-06-09,58,58.0,,0.58,33.64
2016-06-10,64,58.0,,0.58,37.12
2016-06-11,68,58.0,,0.58,39.44
2016-06-12,68,58.0,,0.58,39.44
2016-06-13,58,58.0,,0.58,33.64
2016-06-14,68,58.0,,0.58,39.44
2016-06-15,76,58.0,,0.58,44.08
2016-06-16,100,58.0,,0.58,57.99999999999999
2016-06-17,83,58.0,,0.58,48.13999999999999
2016-06-18,79,58.0,,0.58,45.82
2016-06-19,52,58.0,,0.58,30.159999999999997
2016-06-20,68,58.0,,0.58,39.44
2016-06-21,93,58.0,,0.58,53.94
2016-06-22,73,58.0,,0.58,42.339999999999996
2016-06-23,89,58.0,,0.58,51.62
2016-06-24,76,58.0,,0.58,44.08
2016-06-25,51,58.0,,0.58,29.58
2016-06-26,47,58.0,,0.58,27.259999999999998
2016-06-27,88,58.0,,0.58,51.04
2016-06-28,53,58.0,,0.58,30.74
2016-06-29,55,58.0,,0.58,31.9
2016-06-30,67,58.0,,0.58,38.86
2016-07-01,80,50.0,False,0.5,40.0
2016-07-02,89,50.0,,0.5,44.5
2016-07-03,60,50.0,,0.5,30.0
2016-07-04,60,50.0,,0.5,30.0
2016-07-05,74,50.0,,0.5,37.0
2016-07-06,100,50.0,,0.5,50.0
2016-07-07,66,50.0,,0.5,33.0
2016-07-08,86,50.0,,0.5,43.0
2016-07-09,74,50.0,,0.5,37.0
2016-07-10,54,50.0,,0.5,27.0
2016-07-11,71,50.0,,0.5,35.5
2016-07-12,74,50.0,,0.5,37.0
2016-07-13,99,50.0,,0.5,49.5
2016-07-14,57,50.0,,0.5,28.5
2016-07-15,60,50.0,,0.5,30.0
2016-07-16,61,50.0,,0.5,30.5
2016-07-17,67,50.0,,0.5,33.5
2016-07-18,82,50.0,,0.5,41.0
2016-07-19,92,50.0,,0.5,46.0
2016-07-20,81,50.0,,0.5,40.5
2016-07-21,86,50.0,,0.5,43.0
2016-07-22,50,50.0,,0.5,25.0
2016-07-23,65,50.0,,0.5,32.5
2016-07-24,72,50.0,,0.5,36.0
2016-07-25,72,50.0,,0.5,36.0
2016-07-26,81,50.0,,0.5,40.5
2016-07-27,94,50.0,,0.5,47.0
2016-07-28,89,50.0,,0.5,44.5
2016-07-29,74,50.0,,0.5,37.0
2016-07-30,78,50.0,,0.5,39.0
2016-07-31,62,50.0,,0.5,31.0
2016-08-01,66,50.0,False,0.5,33.0
2016-08-02,64,50.0,,0.5,32.0
2016-08-03,59,50.0,,0.5,29.5
2016-08-04,67,50.0,,0.5,33.5
2016-08-05,58,50.0,,0.5,29.0
2016-08-06,38,50.0,,0.5,19.0
2016-08-07,59,50.0,,0.5,29.5
2016-08-08,59,50.0,,0.5,29.5
2016-08-09,64,50.0,,0.5,32.0
2016-08-10,67,50.0,,0.5,33.5
2016-08-11,60,50.0,,0.5,30.0
2016-08-12,67,50.0,,0.5,33.5
2016-08-13,83,50.0,,0.5,41.5
2016-08-14,56,50.0,,0.5,28.0
2016-08-15,67,50.0,,0.5,33.5
2016-08-16,50,50.0,,0.5,25.0
