date,travel_unscaled,travel_monthly,isPartial,scale,travel
2016-07-01,91,61.0,False,0.61,55.51
2016-07-02,85,61.0,,0.61,51.85
2016-07-03,80,61.0,,0.61,48.8
2016-07-04,85,61.0,,0.61,51.85
2016-07-05,94,61.0,,0.61,57.339999999999996
2016-07-06,100,61.0,,0.61,61.0
2016-07-07,92,61.0,,0.61,56.12
2016-07-08,83,61.0,,0.61,50.629999999999995
2016-07-09,80,61.0,,0.61,48.8
2016-07-10,94,61.0,,0.61,57.339999999999996
2016-07-11,90,61.0,,0.61,54.9
2016-07-12,91,61.0,,0.61,55.51
2016-07-13,86,61.0,,0.61,52.46
2016-07-14,86,61.0,,0.61,52.46
2016-07-15,85,61.0,,0.61,51.85
2016-07-16,86,61.0,,0.61,52.46
2016-07-17,94,61.0,,0.61,57.339999999999996
2016-07-18,96,61.0,,0.61,58.56
2016-07-19,92,61.0,,0.61,56.12
2016-07-20,90,61.0,,0.61,54.9
2016-07-21,91,61.0,,0.61,55.51
2016-07-22,86,61.0,,0.61,52.46
2016-07-23,82,61.0,,0.61,50.019999999999996
2016-07-24,87,61.0,,0.61,53.07
2016-07-25,96,61.0,,0.61,58.56
2016-07-26,90,61.0,,0.61,54.9
2016-07-27,86,61.0,,0.61,52.46
2016-07-28,85,61.0,,0.61,51.85
2016-07-29,84,61.0,,0.61,51.24
2016-07-30,84,61.0,,0.61,51.24
2016-07-31,86,61.0,,0.61,52.46
2016-08-01,100,54.0,False,0.54,54.0
2016-08-02,97,54.0,,0.54,52.38
2016-08-03,94,54.0,,0.54,50.760000000000005
2016-08-04,91,54.0,,0.54,49.14
2016-08-05,84,54.0,,0.54,45.36
2016-08-06,78,54.0,,0.54,42.120000000000005
2016-08-07,87,54.0,,0.54,46.980000000000004
2016-08-08,89,54.0,,0.54,48.06
2016-08-09,86,54.0,,0.54,46.440000000000005
2016-08-10,85,54.0,,0.54,45.900000000000006
2016-08-11,81,54.0,,0.54,43.74
2016-08-12,74,54.0,,0.54,39.96
2016-08-13,72,54.0,,0.54,38.88
2016-08-14,80,54.0,,0.54,43.2
2016-08-15,85,54.0,,0.54,45.900000000000006
2016-08-16,83,54.0,,0.54,44.82
2016-08-17,80,54.0,,0.54,43.2
2016-08-18,78,54.0,,0.54,42.120000000000005
2016-08-19,73,54.0,,0.54,39.42
2016-08-20,76,54.0,,0.54,41.040000000000006
2016-08-21,76,54.0,,0.54,41.040000000000006
2016-08-22,88,54.0,,0.54,47.52
2016-08-23,85,54.0,,0.54,45.900000000000006
2016-08-24,88,54.0,,0.54,47.52
2016-08-25,82,54.0,,0.54,44.28
2016-08-26,77,54.0,,0.54,41.580000000000005
2016-08-27,80,54.0,,0.54,43.2
2016-08-28,82,54.0,,0.54,44.28
2016-08-29,82,54.0,,0.54,44.28
2016-08-30,84,54.0,,0.54,45.36
2016-08-31,84,54.0,,0.54,45.36
2016-09-01,89,51.0,False,0.51,45.39
2016-09-02,85,51.0,,0.51,43.35
2016-09-03,80,51.0,,0.51,40.8
2016-09-04,80,51.0,,0.51,40.8
2016-09-05,96,51.0,,0.51,48.96
2016-09-06,100,51.0,,0.51,51.0
2016-09-07,91,51.0,,0.51,46.410000000000004
2016-09-08,87,51.0,,0.51,44.37
2016-09-09,84,51.0,,0.51,42.84
2016-09-10,84,51.0,,0.51,42.84
2016-09-11,78,51.0,,0.51,39.78
2016-09-12,94,51.0,,0.51,47.94
2016-09-13,92,51.0,,0.51,46.92
2016-09-14,89,51.0,,0.51,45.39
2016-09-15,87,51.0,,0.51,44.37
2016-09-16,87,51.0,,0.51,44.37
2016-09-17,79,51.0,,0.51,40.29
2016-09-18,83,51.0,,0.51,42.33
2016-09-19,94,51.0,,0.51,47.94
2016-09-20,86,51.0,,0.51,43.86
2016-09-21,90,51.0,,0.51,45.9
2016-09-22,88,51.0,,0.51,44.88
2016-09-23,80,51.0,,0.51,40.8
2016-09-24,76,51.0,,0.51,38.76
2016-09-25,85,51.0,,0.51,43.35
2016-09-26,90,51.0,,0.51,45.9
2016-09-27,83,51.0,,0.51,42.33
2016-09-28,84,51.0,,0.51,42.84
2016-09-29,81,51.0,,0.51,41.31
2016-09-30,82,51.0,,0.51,41.82
2016-10-01,77,49.0,False,0.49,37.73
2016-10-02,82,49.0,,0.49,40.18
2016-10-03,92,49.0,,0.49,45.08
2016-10-04,95,49.0,,0.49,46.55
2016-10-05,95,49.0,,0.49,46.55
2016-10-06,89,49.0,,0.49,43.61
2016-10-07,83,49.0,,0.49,40.67
2016-10-08,85,49.0,,0.49,41.65
2016-10-09,81,49.0,,0.49,39.69
2016-10-10,90,49.0,,0.49,44.1
2016-10-11,93,49.0,,0.49,45.57
2016-10-12,91,49.0,,0.49,44.589999999999996
2016-10-13,89,49.0,,0.49,43.61
2016-10-14,87,49.0,,0.49,42.63
2016-10-15,81,49.0,,0.49,39.69
2016-10-16,88,49.0,,0.49,43.12
2016-10-17,94,49.0,,0.49,46.06
2016-10-18,100,49.0,,0.49,49.0
2016-10-19,92,49.0,,0.49,45.08
2016-10-20,90,49.0,,0.49,44.1
2016-10-21,86,49.0,,0.49,42.14
2016-10-22,78,49.0,,0.49,38.22
2016-10-23,88,49.0,,0.49,43.12
2016-10-24,96,49.0,,0.49,47.04
2016-10-25,93,49.0,,0.49,45.57
2016-10-26,88,49.0,,0.49,43.12
2016-10-27,86,49.0,,0.49,42.14
2016-10-28,85,49.0,,0.49,41.65
2016-10-29,77,49.0,,0.49,37.73
2016-10-30,88,49.0,,0.49,43.12
2016-10-31,89,49.0,,0.49,43.61
2016-11-01,72,50.0,False,0.5,36.0
2016-11-02,74,50.0,,0.5,37.0
2016-11-03,72,50.0,,0.5,36.0
2016-11-04,69,50.0,,0.5,34.5
2016-11-05,68,50.0,,0.5,34.0
2016-11-06,72,50.0,,0.5,36.0
2016-11-07,81,50.0,,0.5,40.5
2016-11-08,72,50.0,,0.5,36.0
2016-11-09,51,50.0,,0.5,25.5
2016-11-10,71,50.0,,0.5,35.5
2016-11-11,69,50.0,,0.5,34.5
2016-11-12,68,50.0,,0.5,34.0
2016-11-13,73,50.0,,0.5,36.5
2016-11-14,84,50.0,,0.5,42.0
2016-11-15,79,50.0,,0.5,39.5
2016-11-16,79,50.0,,0.5,39.5
2016-11-17,78,50.0,,0.5,39.0
2016-11-18,78,50.0,,0.5,39.0
2016-11-19,67,50.0,,0.5,33.5
2016-11-20,77,50.0,,0.5,38.5
2016-11-21,85,50.0,,0.5,42.5
2016-11-22,86,50.0,,0.5,43.0
2016-11-23,79,50.0,,0.5,39.5
2016-11-24,65,50.0,,0.5,32.5
2016-11-25,68,50.0,,0.5,34.0
2016-11-26,78,50.0,,0.5,39.0
2016-11-27,83,50.0,,0.5,41.5
2016-11-28,100,50.0,,0.5,50.0
2016-11-29,88,50.0,,0.5,44.0
2016-11-30,87,50.0,,0.5,43.5
2016-12-01,91,54.0,False,0.54,49.14
2016-12-02,86,54.0,,0.54,46.440000000000005
2016-12-03,81,54.0,,0.54,43.74
2016-12-04,87,54.0,,0.54,46.980000000000004
2016-12-05,100,54.0,,0.54,54.0
2016-12-06,96,54.0,,0.54,51.84
2016-12-07,95,54.0,,0.54,51.300000000000004
2016-12-08,93,54.0,,0.54,50.220000000000006
2016-12-09,84,54.0,,0.54,45.36
2016-12-10,78,54.0,,0.54,42.120000000000005
2016-12-11,87,54.0,,0.54,46.980000000000004
2016-12-12,94,54.0,,0.54,50.760000000000005
2016-12-13,94,54.0,,0.54,50.760000000000005
2016-12-14,94,54.0,,0.54,50.760000000000005
2016-12-15,86,54.0,,0.54,46.440000000000005
2016-12-16,87,54.0,,0.54,46.980000000000004
2016-12-17,92,54.0,,0.54,49.68000000000001
2016-12-18,88,54.0,,0.54,47.52
2016-12-19,89,54.0,,0.54,48.06
2016-12-20,89,54.0,,0.54,48.06
2016-12-21,89,54.0,,0.54,48.06
2016-12-22,88,54.0,,0.54,47.52
2016-12-23,78,54.0,,0.54,42.120000000000005
2016-12-24,71,54.0,,0.54,38.34
2016-12-25,73,54.0,,0.54,39.42
2016-12-26,96,54.0,,0.54,51.84
2016-12-27,97,54.0,,0.54,52.38
2016-12-28,95,54.0,,0.54,51.300000000000004
2016-12-29,96,54.0,,0.54,51.84
2016-12-30,88,54.0,,0.54,47.52
2016-12-31,77,54.0,,0.54,41.580000000000005
2017-01-01,53,65.0,False,0.65,34.45
2017-01-02,64,65.0,,0.65,41.6
2017-01-03,70,65.0,,0.65,45.5
2017-01-04,71,65.0,,0.65,46.15
2017-01-05,71,65.0,,0.65,46.15
2017-01-06,62,65.0,,0.65,40.300000000000004
2017-01-07,65,65.0,,0.65,42.25
2017-01-08,66,65.0,,0.65,42.9
2017-01-09,67,65.0,,0.65,43.550000000000004
2017-01-10,64,65.0,,0.65,41.6
2017-01-11,64,65.0,,0.65,41.6
2017-01-12,66,65.0,,0.65,42.9
2017-01-13,64,65.0,,0.65,41.6
2017-01-14,63,65.0,,0.65,40.95
2017-01-15,63,65.0,,0.65,40.95
2017-01-16,69,65.0,,0.65,44.85
2017-01-17,68,65.0,,0.65,44.2
2017-01-18,65,65.0,,0.65,42.25
2017-01-19,69,65.0,,0.65,44.85
2017-01-20,59,65.0,,0.65,38.35
2017-01-21,60,65.0,,0.65,39.0
2017-01-22,66,65.0,,0.65,42.9
2017-01-23,68,65.0,,0.65,44.2
2017-01-24,66,65.0,,0.65,42.9
2017-01-25,64,65.0,,0.65,41.6
2017-01-26,64,65.0,,0.65,41.6
2017-01-27,58,65.0,,0.65,37.7
2017-01-28,62,65.0,,0.65,40.300000000000004
2017-01-29,88,65.0,,0.65,57.2
2017-01-30,100,65.0,,0.65,65.0
2017-01-31,98,65.0,,0.65,63.7
2017-02-01,90,68.0,False,0.68,61.2
2017-02-02,84,68.0,,0.68,57.120000000000005
2017-02-03,78,68.0,,0.68,53.040000000000006
2017-02-04,99,68.0,,0.68,67.32000000000001
2017-02-05,91,68.0,,0.68,61.88
2017-02-06,82,68.0,,0.68,55.760000000000005
2017-02-07,90,68.0,,0.68,61.2
2017-02-08,100,68.0,,0.68,68.0
2017-02-09,93,68.0,,0.68,63.24
2017-02-10,96,68.0,,0.68,65.28
2017-02-11,77,68.0,,0.68,52.36000000000001
2017-02-12,77,68.0,,0.68,52.36000000000001
2017-02-13,78,68.0,,0.68,53.040000000000006
2017-02-14,71,68.0,,0.68,48.28
2017-02-15,72,68.0,,0.68,48.96
2017-02-16,75,68.0,,0.68,51.00000000000001
2017-02-17,71,68.0,,0.68,48.28
2017-02-18,70,68.0,,0.68,47.6
2017-02-19,76,68.0,,0.68,51.68000000000001
2017-02-20,80,68.0,,0.68,54.400000000000006
2017-02-21,82,68.0,,0.68,55.760000000000005
2017-02-22,89,68.0,,0.68,60.52
2017-02-23,88,68.0,,0.68,59.84
2017-02-24,74,68.0,,0.68,50.32
2017-02-25,74,68.0,,0.68,50.32
2017-02-26,74,68.0,,0.68,50.32
2017-02-27,75,68.0,,0.68,51.00000000000001
2017-02-28,76,68.0,,0.68,51.68000000000001
2017-03-01,74,66.0,False,0.66,48.84
2017-03-02,72,66.0,,0.66,47.52
2017-03-03,78,66.0,,0.66,51.480000000000004
2017-03-04,77,66.0,,0.66,50.82
2017-03-05,78,66.0,,0.66,51.480000000000004
2017-03-06,99,66.0,,0.66,65.34
2017-03-07,87,66.0,,0.66,57.42
2017-03-08,84,66.0,,0.66,55.440000000000005
2017-03-09,77,66.0,,0.66,50.82
2017-03-10,79,66.0,,0.66,52.14
2017-03-11,72,66.0,,0.66,47.52
2017-03-12,78,66.0,,0.66,51.480000000000004
2017-03-13,90,66.0,,0.66,59.400000000000006
2017-03-14,100,66.0,,0.66,66.0
2017-03-15,93,66.0,,0.66,61.38
2017-03-16,87,66.0,,0.66,57.42
2017-03-17,76,66.0,,0.66,50.160000000000004
2017-03-18,72,66.0,,0.66,47.52
2017-03-19,83,66.0,,0.66,54.78
2017-03-20,87,66.0,,0.66,57.42
2017-03-21,82,66.0,,0.66,54.120000000000005
2017-03-22,77,66.0,,0.66,50.82
2017-03-23,78,66.0,,0.66,51.480000000000004
2017-03-24,71,66.0,,0.66,46.86
2017-03-25,70,66.0,,0.66,46.2
2017-03-26,75,66.0,,0.66,49.5
2017-03-27,78,66.0,,0.66,51.480000000000004
2017-03-28,82,66.0,,0.66,54.120000000000005
2017-03-29,74,66.0,,0.66,48.84
2017-03-30,71,66.0,,0.66,46.86
2017-03-31,68,66.0,,0.66,44.88
2017-04-01,85,62.0,False,0.62,52.7
2017-04-02,90,62.0,,0.62,55.8
2017-04-03,94,62.0,,0.62,58.28
2017-04-04,95,62.0,,0.62,58.9
2017-04-05,92,62.0,,0.62,57.04
2017-04-06,87,62.0,,0.62,53.94
2017-04-07,89,62.0,,0.62,55.18
2017-04-08,91,62.0,,0.62,56.42
2017-04-09,92,62.0,,0.62,57.04
2017-04-10,100,62.0,,0.62,62.0
2017-04-11,97,62.0,,0.62,60.14
2017-04-12,93,62.0,,0.62,57.66
2017-04-13,87,62.0,,0.62,53.94
2017-04-14,86,62.0,,0.62,53.32
2017-04-15,80,62.0,,0.62,49.6
2017-04-16,83,62.0,,0.62,51.46
2017-04-17,95,62.0,,0.62,58.9
2017-04-18,94,62.0,,0.62,58.28
2017-04-19,92,62.0,,0.62,57.04
2017-04-20,90,62.0,,0.62,55.8
2017-04-21,90,62.0,,0.62,55.8
2017-04-22,83,62.0,,0.62,51.46
2017-04-23,89,62.0,,0.62,55.18
2017-04-24,98,62.0,,0.62,60.76
2017-04-25,95,62.0,,0.62,58.9
2017-04-26,96,62.0,,0.62,59.519999999999996
2017-04-27,89,62.0,,0.62,55.18
2017-04-28,83,62.0,,0.62,51.46
2017-04-29,80,62.0,,0.62,49.6
2017-04-30,90,62.0,,0.62,55.8
2017-05-01,91,63.0,False,0.63,57.33
2017-05-02,99,63.0,,0.63,62.37
2017-05-03,98,63.0,,0.63,61.74
2017-05-04,89,63.0,,0.63,56.07
2017-05-05,84,63.0,,0.63,52.92
2017-05-06,78,63.0,,0.63,49.14
2017-05-07,87,63.0,,0.63,54.81
2017-05-08,100,63.0,,0.63,63.0
2017-05-09,94,63.0,,0.63,59.22
2017-05-10,93,63.0,,0.63,58.59
2017-05-11,87,63.0,,0.63,54.81
2017-05-12,83,63.0,,0.63,52.29
2017-05-13,79,63.0,,0.63,49.77
2017-05-14,81,63.0,,0.63,51.03
2017-05-15,98,63.0,,0.63,61.74
2017-05-16,94,63.0,,0.63,59.22
2017-05-17,89,63.0,,0.63,56.07
2017-05-18,85,63.0,,0.63,53.55
2017-05-19,85,63.0,,0.63,53.55
2017-05-20,82,63.0,,0.63,51.660000000000004
2017-05-21,88,63.0,,0.63,55.44
2017-05-22,94,63.0,,0.63,59.22
2017-05-23,95,63.0,,0.63,59.85
2017-05-24,96,63.0,,0.63,60.480000000000004
2017-05-25,92,63.0,,0.63,57.96
2017-05-26,87,63.0,,0.63,54.81
2017-05-27,80,63.0,,0.63,50.4
2017-05-28,82,63.0,,0.63,51.660000000000004
2017-05-29,92,63.0,,0.63,57.96
2017-05-30,99,63.0,,0.63,62.37
2017-05-31,94,63.0,,0.63,59.22
2017-06-01,65,67.0,False,0.67,43.550000000000004
2017-06-02,66,67.0,,0.67,44.220000000000006
2017-06-03,67,67.0,,0.67,44.89
2017-06-04,74,67.0,,0.67,49.580000000000005
2017-06-05,79,67.0,,0.67,52.93
2017-06-06,75,67.0,,0.67,50.25
2017-06-07,71,67.0,,0.67,47.57
2017-06-08,68,67.0,,0.67,45.56
2017-06-09,68,67.0,,0.67,45.56
2017-06-10,63,67.0,,0.67,42.21
2017-06-11,65,67.0,,0.67,43.550000000000004
2017-06-12,77,67.0,,0.67,51.59
2017-06-13,66,67.0,,0.67,44.220000000000006
2017-06-14,69,67.0,,0.67,46.230000000000004
2017-06-15,67,67.0,,0.67,44.89
2017-06-16,68,67.0,,0.67,45.56
2017-06-17,64,67.0,,0.67,42.88
2017-06-18,67,67.0,,0.67,44.89
2017-06-19,74,67.0,,0.67,49.580000000000005
2017-06-20,77,67.0,,0.67,51.59
2017-06-21,73,67.0,,0.67,48.910000000000004
2017-06-22,71,67.0,,0.67,47.57
2017-06-23,73,67.0,,0.67,48.910000000000004
2017-06-24,68,67.0,,0.67,45.56
2017-06-25,75,67.0,,0.67,50.25
2017-06-26,100,67.0,,0.67,67.0
2017-06-27,85,67.0,,0.67,56.95
2017-06-28,76,67.0,,0.67,50.92
2017-06-29,81,67.0,,0.67,54.27
2017-06-30,74,67.0,,0.67,49.580000000000005
2017-07-01,83,64.0,False,0.64,53.120000000000005
2017-07-02,92,64.0,,0.64,58.88
2017-07-03,93,64.0,,0.64,59.52
2017-07-04,87,64.0,,0.64,55.68
2017-07-05,96,64.0,,0.64,61.44
2017-07-06,96,64.0,,0.64,61.44
2017-07-07,88,64.0,,0.64,56.32
2017-07-08,88,64.0,,0.64,56.32
2017-07-09,98,64.0,,0.64,62.72
2017-07-10,100,64.0,,0.64,64.0
2017-07-11,98,64.0,,0.64,62.72
2017-07-12,96,64.0,,0.64,61.44
2017-07-13,86,64.0,,0.64,55.04
2017-07-14,88,64.0,,0.64,56.32
2017-07-15,84,64.0,,0.64,53.76
2017-07-16,89,64.0,,0.64,56.96
2017-07-17,94,64.0,,0.64,60.160000000000004
2017-07-18,96,64.0,,0.64,61.44
2017-07-19,100,64.0,,0.64,64.0
2017-07-20,90,64.0,,0.64,57.6
2017-07-21,87,64.0,,0.64,55.68
2017-07-22,86,64.0,,0.64,55.04
2017-07-23,87,64.0,,0.64,55.68
2017-07-24,95,64.0,,0.64,60.800000000000004
2017-07-25,91,64.0,,0.64,58.24
2017-07-26,91,64.0,,0.64,58.24
2017-07-27,89,64.0,,0.64,56.96
2017-07-28,87,64.0,,0.64,55.68
2017-07-29,82,64.0,,0.64,52.480000000000004
2017-07-30,86,64.0,,0.64,55.04
2017-07-31,93,64.0,,0.64,59.52
2017-08-01,91,60.0,False,0.6,54.6
2017-08-02,95,60.0,,0.6,57.0
2017-08-03,100,60.0,,0.6,60.0
2017-08-04,89,60.0,,0.6,53.4
2017-08-05,81,60.0,,0.6,48.6
2017-08-06,89,60.0,,0.6,53.4
2017-08-07,94,60.0,,0.6,56.4
2017-08-08,93,60.0,,0.6,55.8
2017-08-09,90,60.0,,0.6,54.0
2017-08-10,86,60.0,,0.6,51.6
2017-08-11,80,60.0,,0.6,48.0
2017-08-12,77,60.0,,0.6,46.199999999999996
2017-08-13,80,60.0,,0.6,48.0
2017-08-14,84,60.0,,0.6,50.4
2017-08-15,86,60.0,,0.6,51.6
2017-08-16,86,60.0,,0.6,51.6
2017-08-17,84,60.0,,0.6,50.4
2017-08-18,76,60.0,,0.6,45.6
2017-08-19,76,60.0,,0.6,45.6
2017-08-20,75,60.0,,0.6,45.0
2017-08-21,77,60.0,,0.6,46.199999999999996
2017-08-22,90,60.0,,0.6,54.0
2017-08-23,98,60.0,,0.6,58.8
2017-08-24,92,60.0,,0.6,55.199999999999996
2017-08-25,82,60.0,,0.6,49.199999999999996
2017-08-26,74,60.0,,0.6,44.4
2017-08-27,74,60.0,,0.6,44.4
2017-08-28,85,60.0,,0.6,51.0
2017-08-29,88,60.0,,0.6,52.8
2017-08-30,83,60.0,,0.6,49.8
2017-08-31,83,60.0,,0.6,49.8
2017-09-01,90,55.0,False,0.55,49.50000000000001
2017-09-02,81,55.0,,0.55,44.550000000000004
2017-09-03,85,55.0,,0.55,46.75000000000001
2017-09-04,94,55.0,,0.55,51.7
2017-09-05,100,55.0,,0.55,55.00000000000001
2017-09-06,99,55.0,,0.55,54.45
2017-09-07,97,55.0,,0.55,53.35
2017-09-08,84,55.0,,0.55,46.2
2017-09-09,72,55.0,,0.55,39.6
2017-09-10,77,55.0,,0.55,42.35
2017-09-11,94,55.0,,0.55,51.7
2017-09-12,89,55.0,,0.55,48.95
2017-09-13,95,55.0,,0.55,52.25000000000001
2017-09-14,97,55.0,,0.55,53.35
2017-09-15,89,55.0,,0.55,48.95
2017-09-16,83,55.0,,0.55,45.650000000000006
2017-09-17,82,55.0,,0.55,45.1
2017-09-18,88,55.0,,0.55,48.400000000000006
2017-09-19,93,55.0,,0.55,51.150000000000006
2017-09-20,92,55.0,,0.55,50.6
2017-09-21,85,55.0,,0.55,46.75000000000001
2017-09-22,85,55.0,,0.55,46.75000000000001
2017-09-23,77,55.0,,0.55,42.35
2017-09-24,87,55.0,,0.55,47.85
2017-09-25,97,55.0,,0.55,53.35
2017-09-26,98,55.0,,0.55,53.900000000000006
2017-09-27,89,55.0,,0.55,48.95
2017-09-28,92,55.0,,0.55,50.6
2017-09-29,89,55.0,,0.55,48.95
2017-09-30,85,55.0,,0.55,46.75000000000001
2017-10-01,82,54.0,False,0.54,44.28
2017-10-02,87,54.0,,0.54,46.980000000000004
2017-10-03,93,54.0,,0.54,50.220000000000006
2017-10-04,96,54.0,,0.54,51.84
2017-10-05,89,54.0,,0.54,48.06
2017-10-06,86,54.0,,0.54,46.440000000000005
2017-10-07,73,54.0,,0.54,39.42
2017-10-08,87,54.0,,0.54,46.980000000000004
2017-10-09,98,54.0,,0.54,52.92
2017-10-10,90,54.0,,0.54,48.6
2017-10-11,94,54.0,,0.54,50.760000000000005
2017-10-12,88,54.0,,0.54,47.52
2017-10-13,88,54.0,,0.54,47.52
2017-10-14,85,54.0,,0.54,45.900000000000006
2017-10-15,92,54.0,,0.54,49.68000000000001
2017-10-16,93,54.0,,0.54,50.220000000000006
2017-10-17,100,54.0,,0.54,54.0
2017-10-18,92,54.0,,0.54,49.68000000000001
2017-10-19,97,54.0,,0.54,52.38
2017-10-20,82,54.0,,0.54,44.28
2017-10-21,84,54.0,,0.54,45.36
2017-10-22,89,54.0,,0.54,48.06
2017-10-23,92,54.0,,0.54,49.68000000000001
2017-10-24,92,54.0,,0.54,49.68000000000001
2017-10-25,92,54.0,,0.54,49.68000000000001
2017-10-26,88,54.0,,0.54,47.52
2017-10-27,81,54.0,,0.54,43.74
2017-10-28,72,54.0,,0.54,38.88
2017-10-29,84,54.0,,0.54,45.36
2017-10-30,88,54.0,,0.54,47.52
2017-10-31,86,54.0,,0.54,46.440000000000005
2017-11-01,85,53.0,False,0.53,45.050000000000004
2017-11-02,76,53.0,,0.53,40.28
2017-11-03,78,53.0,,0.53,41.34
2017-11-04,79,53.0,,0.53,41.870000000000005
2017-11-05,84,53.0,,0.53,44.52
2017-11-06,87,53.0,,0.53,46.11
2017-11-07,91,53.0,,0.53,48.230000000000004
2017-11-08,91,53.0,,0.53,48.230000000000004
2017-11-09,81,53.0,,0.53,42.93
2017-11-10,76,53.0,,0.53,40.28
2017-11-11,71,53.0,,0.53,37.63
2017-11-12,82,53.0,,0.53,43.46
2017-11-13,89,53.0,,0.53,47.17
2017-11-14,93,53.0,,0.53,49.29
2017-11-15,83,53.0,,0.53,43.99
2017-11-16,90,53.0,,0.53,47.7
2017-11-17,81,53.0,,0.53,42.93
2017-11-18,72,53.0,,0.53,38.160000000000004
2017-11-19,84,53.0,,0.53,44.52
2017-11-20,84,53.0,,0.53,44.52
2017-11-21,84,53.0,,0.53,44.52
2017-11-22,79,53.0,,0.53,41.870000000000005
2017-11-23,69,53.0,,0.53,36.57
2017-11-24,78,53.0,,0.53,41.34
2017-11-25,79,53.0,,0.53,41.870000000000005
2017-11-26,86,53.0,,0.53,45.580000000000005
2017-11-27,100,53.0,,0.53,53.0
2017-11-28,96,53.0,,0.53,50.88
2017-11-29,85,53.0,,0.53,45.050000000000004
2017-11-30,78,53.0,,0.53,41.34
2017-12-01,70,55.0,False,0.55,38.5
2017-12-02,73,55.0,,0.55,40.150000000000006
2017-12-03,76,55.0,,0.55,41.800000000000004
2017-12-04,82,55.0,,0.55,45.1
2017-12-05,100,55.0,,0.55,55.00000000000001
2017-12-06,82,55.0,,0.55,45.1
2017-12-07,78,55.0,,0.55,42.900000000000006
2017-12-08,77,55.0,,0.55,42.35
2017-12-09,75,55.0,,0.55,41.25
2017-12-10,79,55.0,,0.55,43.45
2017-12-11,80,55.0,,0.55,44.0
2017-12-12,87,55.0,,0.55,47.85
2017-12-13,84,55.0,,0.55,46.2
2017-12-14,74,55.0,,0.55,40.7
2017-12-15,74,55.0,,0.55,40.7
2017-12-16,74,55.0,,0.55,40.7
2017-12-17,77,55.0,,0.55,42.35
2017-12-18,83,55.0,,0.55,45.650000000000006
2017-12-19,78,55.0,,0.55,42.900000000000006
2017-12-20,76,55.0,,0.55,41.800000000000004
2017-12-21,75,55.0,,0.55,41.25
2017-12-22,76,55.0,,0.55,41.800000000000004
2017-12-23,68,55.0,,0.55,37.400000000000006
2017-12-24,68,55.0,,0.55,37.400000000000006
2017-12-25,66,55.0,,0.55,36.300000000000004
2017-12-26,82,55.0,,0.55,45.1
2017-12-27,91,55.0,,0.55,50.050000000000004
2017-12-28,87,55.0,,0.55,47.85
2017-12-29,83,55.0,,0.55,45.650000000000006
2017-12-30,74,55.0,,0.55,40.7
2017-12-31,75,55.0,,0.55,41.25
2018-01-01,69,62.0,False,0.62,42.78
2018-01-02,88,62.0,,0.62,54.56
2018-01-03,92,62.0,,0.62,57.04
2018-01-04,91,62.0,,0.62,56.42
2018-01-05,83,62.0,,0.62,51.46
2018-01-06,81,62.0,,0.62,50.22
2018-01-07,86,62.0,,0.62,53.32
2018-01-08,90,62.0,,0.62,55.8
2018-01-09,82,62.0,,0.62,50.839999999999996
2018-01-10,87,62.0,,0.62,53.94
2018-01-11,100,62.0,,0.62,62.0
2018-01-12,93,62.0,,0.62,57.66
2018-01-13,85,62.0,,0.62,52.7
2018-01-14,85,62.0,,0.62,52.7
2018-01-15,92,62.0,,0.62,57.04
2018-01-16,88,62.0,,0.62,54.56
2018-01-17,87,62.0,,0.62,53.94
2018-01-18,85,62.0,,0.62,52.7
2018-01-19,79,62.0,,0.62,48.98
2018-01-20,83,62.0,,0.62,51.46
2018-01-21,83,62.0,,0.62,51.46
2018-01-22,90,62.0,,0.62,55.8
2018-01-23,89,62.0,,0.62,55.18
2018-01-24,85,62.0,,0.62,52.7
2018-01-25,85,62.0,,0.62,52.7
2018-01-26,82,62.0,,0.62,50.839999999999996
2018-01-27,80,62.0,,0.62,49.6
2018-01-28,84,62.0,,0.62,52.08
2018-01-29,87,62.0,,0.62,53.94
2018-01-30,85,62.0,,0.62,52.7
2018-01-31,82,62.0,,0.62,50.839999999999996
2018-02-01,85,60.0,False,0.6,51.0
2018-02-02,82,60.0,,0.6,49.199999999999996
2018-02-03,83,60.0,,0.6,49.8
2018-02-04,85,60.0,,0.6,51.0
2018-02-05,83,60.0,,0.6,49.8
2018-02-06,91,60.0,,0.6,54.6
2018-02-07,92,60.0,,0.6,55.199999999999996
2018-02-08,91,60.0,,0.6,54.6
2018-02-09,89,60.0,,0.6,53.4
2018-02-10,86,60.0,,0.6,51.6
2018-02-11,88,60.0,,0.6,52.8
2018-02-12,92,60.0,,0.6,55.199999999999996
2018-02-13,87,60.0,,0.6,52.199999999999996
2018-02-14,81,60.0,,0.6,48.6
2018-02-15,90,60.0,,0.6,54.0
2018-02-16,81,60.0,,0.6,48.6
2018-02-17,83,60.0,,0.6,49.8
2018-02-18,89,60.0,,0.6,53.4
2018-02-19,100,60.0,,0.6,60.0
2018-02-20,94,60.0,,0.6,56.4
2018-02-21,91,60.0,,0.6,54.6
2018-02-22,91,60.0,,0.6,54.6
2018-02-23,86,60.0,,0.6,51.6
2018-02-24,85,60.0,,0.6,51.0
2018-02-25,88,60.0,,0.6,52.8
2018-02-26,95,60.0,,0.6,57.0
2018-02-27,92,60.0,,0.6,55.199999999999996
2018-02-28,94,60.0,,0.6,56.4
2018-03-01,90,63.0,False,0.63,56.7
