date,happy_unscaled,happy_monthly,isPartial,scale,happy
2019-05-28,12,82.0,,0.82,9.84
2019-05-29,12,82.0,,0.82,9.84
2019-05-30,13,82.0,,0.82,10.66
2019-05-31,14,82.0,,0.82,11.479999999999999
2019-06-01,19,72.0,False,0.72,13.68
2019-06-02,18,72.0,,0.72,12.959999999999999
2019-06-03,18,72.0,,0.72,12.959999999999999
2019-06-04,20,72.0,,0.72,14.399999999999999
2019-06-05,21,72.0,,0.72,15.12
2019-06-06,20,72.0,,0.72,14.399999999999999
2019-06-07,22,72.0,,0.72,15.84
2019-06-08,20,72.0,,0.72,14.399999999999999
2019-06-09,19,72.0,,0.72,13.68
2019-06-10,18,72.0,,0.72,12.959999999999999
2019-06-11,19,72.0,,0.72,13.68
2019-06-12,21,72.0,,0.72,15.12
2019-06-13,20,72.0,,0.72,14.399999999999999
2019-06-14,24,72.0,,0.72,17.28
2019-06-15,24,72.0,,0.72,17.28
2019-06-16,100,72.0,,0.72,72.0
2019-06-17,22,72.0,,0.72,15.84
2019-06-18,19,72.0,,0.72,13.68
2019-06-19,21,72.0,,0.72,15.12
2019-06-20,21,72.0,,0.72,15.12
2019-06-21,22,72.0,,0.72,15.84
2019-06-22,18,72.0,,0.72,12.959999999999999
2019-06-23,18,72.0,,0.72,12.959999999999999
2019-06-24,18,72.0,,0.72,12.959999999999999
2019-06-25,19,72.0,,0.72,13.68
2019-06-26,20,72.0,,0.72,14.399999999999999
2019-06-27,21,72.0,,0.72,15.12
2019-06-28,21,72.0,,0.72,15.12
2019-06-29,19,72.0,,0.72,13.68
2019-06-30,19,72.0,,0.72,13.68
2019-07-01,42,65.0,False,0.65,27.3
2019-07-02,40,65.0,,0.65,26.0
2019-07-03,47,65.0,,0.65,30.55
2019-07-04,100,65.0,,0.65,65.0
2019-07-05,45,65.0,,0.65,29.25
2019-07-06,37,65.0,,0.65,24.05
2019-07-07,36,65.0,,0.65,23.400000000000002
2019-07-08,34,65.0,,0.65,22.1
2019-07-09,37,65.0,,0.65,24.05
2019-07-10,37,65.0,,0.65,24.05
2019-07-11,40,65.0,,0.65,26.0
2019-07-12,42,65.0,,0.65,27.3
2019-07-13,38,65.0,,0.65,24.7
2019-07-14,36,65.0,,0.65,23.400000000000002
2019-07-15,35,65.0,,0.65,22.75
2019-07-16,35,65.0,,0.65,22.75
2019-07-17,38,65.0,,0.65,24.7
2019-07-18,39,65.0,,0.65,25.35
2019-07-19,42,65.0,,0.65,27.3
2019-07-20,36,65.0,,0.65,23.400000000000002
2019-07-21,36,65.0,,0.65,23.400000000000002
2019-07-22,36,65.0,,0.65,23.400000000000002
2019-07-23,38,65.0,,0.65,24.7
2019-07-24,38,65.0,,0.65,24.7
2019-07-25,38,65.0,,0.65,24.7
2019-07-26,42,65.0,,0.65,27.3
2019-07-27,37,65.0,,0.65,24.05
2019-07-28,36,65.0,,0.65,23.400000000000002
2019-07-29,34,65.0,,0.65,22.1
2019-07-30,36,65.0,,0.65,23.400000000000002
2019-07-31,38,65.0,,0.65,24.7
2019-08-01,96,62.0,False,0.62,59.519999999999996
2019-08-02,98,62.0,,0.62,60.76
2019-08-03,83,62.0,,0.62,51.46
2019-08-04,86,62.0,,0.62,53.32
2019-08-05,83,62.0,,0.62,51.46
2019-08-06,87,62.0,,0.62,53.94
2019-08-07,90,62.0,,0.62,55.8
2019-08-08,90,62.0,,0.62,55.8
2019-08-09,95,62.0,,0.62,58.9
2019-08-10,89,62.0,,0.62,55.18
2019-08-11,90,62.0,,0.62,55.8
2019-08-12,84,62.0,,0.62,52.08
2019-08-13,85,62.0,,0.62,52.7
2019-08-14,88,62.0,,0.62,54.56
2019-08-15,99,62.0,,0.62,61.38
2019-08-16,97,62.0,,0.62,60.14
2019-08-17,85,62.0,,0.62,52.7
2019-08-18,84,62.0,,0.62,52.08
2019-08-19,79,62.0,,0.62,48.98
2019-08-20,84,62.0,,0.62,52.08
2019-08-21,87,62.0,,0.62,53.94
2019-08-22,88,62.0,,0.62,54.56
2019-08-23,97,62.0,,0.62,60.14
2019-08-24,86,62.0,,0.62,53.32
2019-08-25,80,62.0,,0.62,49.6
2019-08-26,82,62.0,,0.62,50.839999999999996
2019-08-27,85,62.0,,0.62,52.7
2019-08-28,88,62.0,,0.62,54.56
2019-08-29,93,62.0,,0.62,57.66
2019-08-30,100,62.0,,0.62,62.0
2019-08-31,83,62.0,,0.62,51.46
2019-09-01,82,61.0,False,0.61,50.019999999999996
2019-09-02,94,61.0,,0.61,57.339999999999996
2019-09-03,75,61.0,,0.61,45.75
2019-09-04,81,61.0,,0.61,49.41
2019-09-05,79,61.0,,0.61,48.19
2019-09-06,92,61.0,,0.61,56.12
2019-09-07,80,61.0,,0.61,48.8
2019-09-08,81,61.0,,0.61,49.41
2019-09-09,79,61.0,,0.61,48.19
2019-09-10,81,61.0,,0.61,49.41
2019-09-11,83,61.0,,0.61,50.629999999999995
2019-09-12,90,61.0,,0.61,54.9
2019-09-13,99,61.0,,0.61,60.39
2019-09-14,84,61.0,,0.61,51.24
2019-09-15,80,61.0,,0.61,48.8
2019-09-16,80,61.0,,0.61,48.8
2019-09-17,82,61.0,,0.61,50.019999999999996
2019-09-18,86,61.0,,0.61,52.46
2019-09-19,87,61.0,,0.61,53.07
2019-09-20,92,61.0,,0.61,56.12
2019-09-21,80,61.0,,0.61,48.8
2019-09-22,79,61.0,,0.61,48.19
2019-09-23,85,61.0,,0.61,51.85
2019-09-24,81,61.0,,0.61,49.41
2019-09-25,87,61.0,,0.61,53.07
2019-09-26,95,61.0,,0.61,57.949999999999996
2019-09-27,100,61.0,,0.61,61.0
2019-09-28,85,61.0,,0.61,51.85
2019-09-29,88,61.0,,0.61,53.68
2019-09-30,85,61.0,,0.61,51.85
2019-10-01,55,65.0,False,0.65,35.75
2019-10-02,50,65.0,,0.65,32.5
2019-10-03,53,65.0,,0.65,34.45
2019-10-04,60,65.0,,0.65,39.0
2019-10-05,47,65.0,,0.65,30.55
2019-10-06,47,65.0,,0.65,30.55
2019-10-07,46,65.0,,0.65,29.900000000000002
2019-10-08,50,65.0,,0.65,32.5
2019-10-09,54,65.0,,0.65,35.1
2019-10-10,53,65.0,,0.65,34.45
2019-10-11,56,65.0,,0.65,36.4
2019-10-12,49,65.0,,0.65,31.85
2019-10-13,48,65.0,,0.65,31.200000000000003
2019-10-14,50,65.0,,0.65,32.5
2019-10-15,49,65.0,,0.65,31.85
2019-10-16,64,65.0,,0.65,41.6
2019-10-17,53,65.0,,0.65,34.45
2019-10-18,56,65.0,,0.65,36.4
2019-10-19,53,65.0,,0.65,34.45
2019-10-20,47,65.0,,0.65,30.55
2019-10-21,48,65.0,,0.65,31.200000000000003
2019-10-22,47,65.0,,0.65,30.55
2019-10-23,50,65.0,,0.65,32.5
2019-10-24,53,65.0,,0.65,34.45
2019-10-25,58,65.0,,0.65,37.7
2019-10-26,51,65.0,,0.65,33.15
2019-10-27,56,65.0,,0.65,36.4
2019-10-28,48,65.0,,0.65,31.200000000000003
2019-10-29,50,65.0,,0.65,32.5
2019-10-30,53,65.0,,0.65,34.45
2019-10-31,100,65.0,,0.65,65.0
2019-11-01,23,72.0,False,0.72,16.56
2019-11-02,18,72.0,,0.72,12.959999999999999
2019-11-03,17,72.0,,0.72,12.24
2019-11-04,18,72.0,,0.72,12.959999999999999
2019-11-05,19,72.0,,0.72,13.68
2019-11-06,18,72.0,,0.72,12.959999999999999
2019-11-07,19,72.0,,0.72,13.68
2019-11-08,22,72.0,,0.72,15.84
2019-11-09,19,72.0,,0.72,13.68
2019-11-10,19,72.0,,0.72,13.68
2019-11-11,28,72.0,,0.72,20.16
2019-11-12,18,72.0,,0.72,12.959999999999999
2019-11-13,18,72.0,,0.72,12.959999999999999
2019-11-14,19,72.0,,0.72,13.68
2019-11-15,21,72.0,,0.72,15.12
2019-11-16,18,72.0,,0.72,12.959999999999999
2019-11-17,17,72.0,,0.72,12.24
2019-11-18,17,72.0,,0.72,12.24
2019-11-19,18,72.0,,0.72,12.959999999999999
2019-11-20,19,72.0,,0.72,13.68
2019-11-21,20,72.0,,0.72,14.399999999999999
2019-11-22,22,72.0,,0.72,15.84
2019-11-23,18,72.0,,0.72,12.959999999999999
2019-11-24,17,72.0,,0.72,12.24
2019-11-25,20,72.0,,0.72,14.399999999999999
2019-11-26,23,72.0,,0.72,16.56
2019-11-27,31,72.0,,0.72,22.32
2019-11-28,100,72.0,,0.72,72.0
2019-11-29,22,72.0,,0.72,15.84
2019-11-30,18,72.0,,0.72,12.959999999999999
2019-12-01,29,72.0,False,0.72,20.88
2019-12-02,27,72.0,,0.72,19.439999999999998
2019-12-03,30,72.0,,0.72,21.599999999999998
2019-12-04,32,72.0,,0.72,23.04
2019-12-05,31,72.0,,0.72,22.32
2019-12-06,32,72.0,,0.72,23.04
2019-12-07,28,72.0,,0.72,20.16
2019-12-08,26,72.0,,0.72,18.72
2019-12-09,29,72.0,,0.72,20.88
2019-12-10,29,72.0,,0.72,20.88
2019-12-11,32,72.0,,0.72,23.04
2019-12-12,33,72.0,,0.72,23.759999999999998
2019-12-13,35,72.0,,0.72,25.2
2019-12-14,28,72.0,,0.72,20.16
2019-12-15,26,72.0,,0.72,18.72
2019-12-16,29,72.0,,0.72,20.88
2019-12-17,33,72.0,,0.72,23.759999999999998
2019-12-18,36,72.0,,0.72,25.919999999999998
2019-12-19,36,72.0,,0.72,25.919999999999998
2019-12-20,43,72.0,,0.72,30.959999999999997
2019-12-21,30,72.0,,0.72,21.599999999999998
2019-12-22,34,72.0,,0.72,24.48
2019-12-23,44,72.0,,0.72,31.68
2019-12-24,43,72.0,,0.72,30.959999999999997
2019-12-25,44,72.0,,0.72,31.68
2019-12-26,36,72.0,,0.72,25.919999999999998
2019-12-27,38,72.0,,0.72,27.36
2019-12-28,33,72.0,,0.72,23.759999999999998
2019-12-29,30,72.0,,0.72,21.599999999999998
2019-12-30,42,72.0,,0.72,30.24
2019-12-31,100,72.0,,0.72,72.0
2020-01-01,100,69.0,False,0.69,69.0
2020-01-02,25,69.0,,0.69,17.25
2020-01-03,19,69.0,,0.69,13.11
2020-01-04,17,69.0,,0.69,11.729999999999999
2020-01-05,15,69.0,,0.69,10.35
2020-01-06,17,69.0,,0.69,11.729999999999999
2020-01-07,17,69.0,,0.69,11.729999999999999
2020-01-08,16,69.0,,0.69,11.04
2020-01-09,16,69.0,,0.69,11.04
2020-01-10,18,69.0,,0.69,12.419999999999998
2020-01-11,16,69.0,,0.69,11.04
2020-01-12,14,69.0,,0.69,9.66
2020-01-13,16,69.0,,0.69,11.04
2020-01-14,15,69.0,,0.69,10.35
2020-01-15,17,69.0,,0.69,11.729999999999999
2020-01-16,16,69.0,,0.69,11.04
2020-01-17,18,69.0,,0.69,12.419999999999998
2020-01-18,16,69.0,,0.69,11.04
2020-01-19,14,69.0,,0.69,9.66
2020-01-20,15,69.0,,0.69,10.35
2020-01-21,16,69.0,,0.69,11.04
2020-01-22,16,69.0,,0.69,11.04
2020-01-23,16,69.0,,0.69,11.04
2020-01-24,20,69.0,,0.69,13.799999999999999
2020-01-25,20,69.0,,0.69,13.799999999999999
2020-01-26,15,69.0,,0.69,10.35
2020-01-27,14,69.0,,0.69,9.66
2020-01-28,15,69.0,,0.69,10.35
2020-01-29,16,69.0,,0.69,11.04
2020-01-30,17,69.0,,0.69,11.729999999999999
2020-01-31,19,69.0,,0.69,13.11
2020-02-01,22,68.0,False,0.68,14.96
2020-02-02,20,68.0,,0.68,13.600000000000001
2020-02-03,17,68.0,,0.68,11.56
2020-02-04,20,68.0,,0.68,13.600000000000001
2020-02-05,20,68.0,,0.68,13.600000000000001
2020-02-06,22,68.0,,0.68,14.96
2020-02-07,24,68.0,,0.68,16.32
2020-02-08,21,68.0,,0.68,14.280000000000001
2020-02-09,20,68.0,,0.68,13.600000000000001
2020-02-10,20,68.0,,0.68,13.600000000000001
2020-02-11,21,68.0,,0.68,14.280000000000001
2020-02-12,22,68.0,,0.68,14.96
2020-02-13,28,68.0,,0.68,19.040000000000003
2020-02-14,100,68.0,,0.68,68.0
2020-02-15,30,68.0,,0.68,20.400000000000002
2020-02-16,21,68.0,,0.68,14.280000000000001
2020-02-17,21,68.0,,0.68,14.280000000000001
2020-02-18,19,68.0,,0.68,12.920000000000002
2020-02-19,21,68.0,,0.68,14.280000000000001
2020-02-20,22,68.0,,0.68,14.96
2020-02-21,24,68.0,,0.68,16.32
2020-02-22,21,68.0,,0.68,14.280000000000001
2020-02-23,20,68.0,,0.68,13.600000000000001
2020-02-24,19,68.0,,0.68,12.920000000000002
2020-02-25,20,68.0,,0.68,13.600000000000001
2020-02-26,20,68.0,,0.68,13.600000000000001
2020-02-27,22,68.0,,0.68,14.96
2020-02-28,23,68.0,,0.68,15.64
2020-02-29,20,68.0,,0.68,13.600000000000001
2020-03-01,76,53.0,False,0.53,40.28
2020-03-02,74,53.0,,0.53,39.22
2020-03-03,77,53.0,,0.53,40.81
2020-03-04,80,53.0,,0.53,42.400000000000006
2020-03-05,80,53.0,,0.53,42.400000000000006
2020-03-06,90,53.0,,0.53,47.7
2020-03-07,80,53.0,,0.53,42.400000000000006
2020-03-08,100,53.0,,0.53,53.0
2020-03-09,78,53.0,,0.53,41.34
2020-03-10,79,53.0,,0.53,41.870000000000005
2020-03-11,74,53.0,,0.53,39.22
2020-03-12,67,53.0,,0.53,35.510000000000005
2020-03-13,75,53.0,,0.53,39.75
2020-03-14,71,53.0,,0.53,37.63
2020-03-15,65,53.0,,0.53,34.45
2020-03-16,57,53.0,,0.53,30.21
2020-03-17,87,53.0,,0.53,46.11
2020-03-18,59,53.0,,0.53,31.270000000000003
2020-03-19,66,53.0,,0.53,34.980000000000004
2020-03-20,68,53.0,,0.53,36.04
2020-03-21,65,53.0,,0.53,34.45
2020-03-22,67,53.0,,0.53,35.510000000000005
2020-03-23,62,53.0,,0.53,32.86
2020-03-24,63,53.0,,0.53,33.39
2020-03-25,72,53.0,,0.53,38.160000000000004
2020-03-26,69,53.0,,0.53,36.57
2020-03-27,74,53.0,,0.53,39.22
2020-03-28,70,53.0,,0.53,37.1
2020-03-29,72,53.0,,0.53,38.160000000000004
2020-03-30,72,53.0,,0.53,38.160000000000004
2020-03-31,74,53.0,,0.53,39.22
2020-04-01,20,68.0,False,0.68,13.600000000000001
2020-04-02,19,68.0,,0.68,12.920000000000002
2020-04-03,20,68.0,,0.68,13.600000000000001
2020-04-04,19,68.0,,0.68,12.920000000000002
2020-04-05,20,68.0,,0.68,13.600000000000001
2020-04-06,19,68.0,,0.68,12.920000000000002
2020-04-07,20,68.0,,0.68,13.600000000000001
2020-04-08,24,68.0,,0.68,16.32
2020-04-09,24,68.0,,0.68,16.32
2020-04-10,27,68.0,,0.68,18.360000000000003
2020-04-11,26,68.0,,0.68,17.68
2020-04-12,100,68.0,,0.68,68.0
2020-04-13,23,68.0,,0.68,15.64
2020-04-14,19,68.0,,0.68,12.920000000000002
2020-04-15,19,68.0,,0.68,12.920000000000002
2020-04-16,19,68.0,,0.68,12.920000000000002
2020-04-17,20,68.0,,0.68,13.600000000000001
2020-04-18,20,68.0,,0.68,13.600000000000001
2020-04-19,20,68.0,,0.68,13.600000000000001
2020-04-20,23,68.0,,0.68,15.64
2020-04-21,19,68.0,,0.68,12.920000000000002
2020-04-22,25,68.0,,0.68,17.0
2020-04-23,21,68.0,,0.68,14.280000000000001
2020-04-24,22,68.0,,0.68,14.96
2020-04-25,20,68.0,,0.68,13.600000000000001
2020-04-26,19,68.0,,0.68,12.920000000000002
2020-04-27,20,68.0,,0.68,13.600000000000001
2020-04-28,19,68.0,,0.68,12.920000000000002
2020-04-29,20,68.0,,0.68,13.600000000000001
2020-04-30,21,68.0,,0.68,14.280000000000001
2020-05-01,14,79.0,False,0.79,11.06
2020-05-02,11,79.0,,0.79,8.690000000000001
2020-05-03,11,79.0,,0.79,8.690000000000001
2020-05-04,12,79.0,,0.79,9.48
2020-05-05,15,79.0,,0.79,11.850000000000001
2020-05-06,15,79.0,,0.79,11.850000000000001
2020-05-07,13,79.0,,0.79,10.27
2020-05-08,16,79.0,,0.79,12.64
2020-05-09,18,79.0,,0.79,14.22
2020-05-10,100,79.0,,0.79,79.0
2020-05-11,16,79.0,,0.79,12.64
2020-05-12,12,79.0,,0.79,9.48
2020-05-13,12,79.0,,0.79,9.48
2020-05-14,11,79.0,,0.79,8.690000000000001
2020-05-15,12,79.0,,0.79,9.48
2020-05-16,11,79.0,,0.79,8.690000000000001
2020-05-17,11,79.0,,0.79,8.690000000000001
2020-05-18,11,79.0,,0.79,8.690000000000001
2020-05-19,11,79.0,,0.79,8.690000000000001
2020-05-20,11,79.0,,0.79,8.690000000000001
2020-05-21,11,79.0,,0.79,8.690000000000001
2020-05-22,12,79.0,,0.79,9.48
2020-05-23,11,79.0,,0.79,8.690000000000001
2020-05-24,12,79.0,,0.79,9.48
2020-05-25,15,79.0,,0.79,11.850000000000001
2020-05-26,11,79.0,,0.79,8.690000000000001
2020-05-27,10,79.0,,0.79,7.9
2020-05-28,10,79.0,,0.79,7.9
2020-05-29,11,79.0,,0.79,8.690000000000001
2020-05-30,10,79.0,,0.79,7.9
2020-05-31,10,79.0,,0.79,7.9
2020-06-01,17,68.0,False,0.68,11.56
2020-06-02,16,68.0,,0.68,10.88
2020-06-03,15,68.0,,0.68,10.200000000000001
2020-06-04,16,68.0,,0.68,10.88
2020-06-05,17,68.0,,0.68,11.56
2020-06-06,17,68.0,,0.68,11.56
2020-06-07,17,68.0,,0.68,11.56
2020-06-08,17,68.0,,0.68,11.56
2020-06-09,16,68.0,,0.68,10.88
2020-06-10,17,68.0,,0.68,11.56
2020-06-11,16,68.0,,0.68,10.88
2020-06-12,18,68.0,,0.68,12.24
2020-06-13,17,68.0,,0.68,11.56
2020-06-14,18,68.0,,0.68,12.24
2020-06-15,16,68.0,,0.68,10.88
2020-06-16,17,68.0,,0.68,11.56
2020-06-17,17,68.0,,0.68,11.56
2020-06-18,18,68.0,,0.68,12.24
2020-06-19,25,68.0,,0.68,17.0
2020-06-20,23,68.0,,0.68,15.64
2020-06-21,100,68.0,,0.68,68.0
2020-06-22,21,68.0,,0.68,14.280000000000001
2020-06-23,16,68.0,,0.68,10.88
2020-06-24,16,68.0,,0.68,10.88
2020-06-25,16,68.0,,0.68,10.88
2020-06-26,18,68.0,,0.68,12.24
2020-06-27,17,68.0,,0.68,11.56
2020-06-28,18,68.0,,0.68,12.24
2020-06-29,16,68.0,,0.68,10.88
2020-06-30,17,68.0,,0.68,11.56
2020-07-01,44,60.0,False,0.6,26.4
2020-07-02,44,60.0,,0.6,26.4
2020-07-03,43,60.0,,0.6,25.8
2020-07-04,100,60.0,,0.6,60.0
2020-07-05,45,60.0,,0.6,27.0
2020-07-06,33,60.0,,0.6,19.8
2020-07-07,36,60.0,,0.6,21.599999999999998
2020-07-08,35,60.0,,0.6,21.0
2020-07-09,36,60.0,,0.6,21.599999999999998
2020-07-10,39,60.0,,0.6,23.4
2020-07-11,36,60.0,,0.6,21.599999999999998
2020-07-12,35,60.0,,0.6,21.0
2020-07-13,33,60.0,,0.6,19.8
2020-07-14,34,60.0,,0.6,20.4
2020-07-15,35,60.0,,0.6,21.0
2020-07-16,35,60.0,,0.6,21.0
2020-07-17,38,60.0,,0.6,22.8
2020-07-18,36,60.0,,0.6,21.599999999999998
2020-07-19,36,60.0,,0.6,21.599999999999998
2020-07-20,35,60.0,,0.6,21.0
2020-07-21,34,60.0,,0.6,20.4
2020-07-22,35,60.0,,0.6,21.0
2020-07-23,35,60.0,,0.6,21.0
2020-07-24,38,60.0,,0.6,22.8
2020-07-25,35,60.0,,0.6,21.0
2020-07-26,35,60.0,,0.6,21.0
2020-07-27,35,60.0,,0.6,21.0
2020-07-28,34,60.0,,0.6,20.4
2020-07-29,36,60.0,,0.6,21.599999999999998
2020-07-30,37,60.0,,0.6,22.2
2020-07-31,40,60.0,,0.6,24.0
2020-08-01,100,57.0,False,0.57,56.99999999999999
2020-08-02,97,57.0,,0.57,55.28999999999999
2020-08-03,92,57.0,,0.57,52.44
2020-08-04,85,57.0,,0.57,48.449999999999996
2020-08-05,88,57.0,,0.57,50.16
2020-08-06,89,57.0,,0.57,50.73
2020-08-07,94,57.0,,0.57,53.58
2020-08-08,90,57.0,,0.57,51.3
2020-08-09,90,57.0,,0.57,51.3
2020-08-10,86,57.0,,0.57,49.019999999999996
2020-08-11,82,57.0,,0.57,46.739999999999995
2020-08-12,89,57.0,,0.57,50.73
2020-08-13,87,57.0,,0.57,49.589999999999996
2020-08-14,94,57.0,,0.57,53.58
2020-08-15,93,57.0,,0.57,53.01
2020-08-16,91,57.0,,0.57,51.87
2020-08-17,85,57.0,,0.57,48.449999999999996
2020-08-18,87,57.0,,0.57,49.589999999999996
2020-08-19,90,57.0,,0.57,51.3
2020-08-20,88,57.0,,0.57,50.16
2020-08-21,95,57.0,,0.57,54.15
2020-08-22,91,57.0,,0.57,51.87
2020-08-23,89,57.0,,0.57,50.73
2020-08-24,84,57.0,,0.57,47.879999999999995
2020-08-25,86,57.0,,0.57,49.019999999999996
2020-08-26,89,57.0,,0.57,50.73
2020-08-27,86,57.0,,0.57,49.019999999999996
2020-08-28,100,57.0,,0.57,56.99999999999999
2020-08-29,85,57.0,,0.57,48.449999999999996
2020-08-30,89,57.0,,0.57,50.73
2020-08-31,92,57.0,,0.57,52.44
2020-09-01,81,60.0,False,0.6,48.6
2020-09-02,80,60.0,,0.6,48.0
2020-09-03,83,60.0,,0.6,49.8
2020-09-04,94,60.0,,0.6,56.4
2020-09-05,81,60.0,,0.6,48.6
2020-09-06,81,60.0,,0.6,48.6
2020-09-07,98,60.0,,0.6,58.8
2020-09-08,81,60.0,,0.6,48.6
2020-09-09,81,60.0,,0.6,48.6
2020-09-10,83,60.0,,0.6,49.8
2020-09-11,91,60.0,,0.6,54.6
2020-09-12,78,60.0,,0.6,46.8
2020-09-13,83,60.0,,0.6,49.8
2020-09-14,77,60.0,,0.6,46.199999999999996
2020-09-15,81,60.0,,0.6,48.6
2020-09-16,81,60.0,,0.6,48.6
2020-09-17,85,60.0,,0.6,51.0
2020-09-18,100,60.0,,0.6,60.0
2020-09-19,85,60.0,,0.6,51.0
2020-09-20,81,60.0,,0.6,48.6
2020-09-21,82,60.0,,0.6,49.199999999999996
2020-09-22,87,60.0,,0.6,52.199999999999996
2020-09-23,84,60.0,,0.6,50.4
2020-09-24,83,60.0,,0.6,49.8
2020-09-25,98,60.0,,0.6,58.8
2020-09-26,83,60.0,,0.6,49.8
2020-09-27,82,60.0,,0.6,49.199999999999996
2020-09-28,85,60.0,,0.6,51.0
2020-09-29,83,60.0,,0.6,49.8
2020-09-30,79,60.0,,0.6,47.4
2020-10-01,61,63.0,False,0.63,38.43
2020-10-02,64,63.0,,0.63,40.32
2020-10-03,59,63.0,,0.63,37.17
2020-10-04,57,63.0,,0.63,35.910000000000004
2020-10-05,56,63.0,,0.63,35.28
2020-10-06,54,63.0,,0.63,34.02
2020-10-07,54,63.0,,0.63,34.02
2020-10-08,58,63.0,,0.63,36.54
2020-10-09,64,63.0,,0.63,40.32
2020-10-10,59,63.0,,0.63,37.17
2020-10-11,56,63.0,,0.63,35.28
2020-10-12,56,63.0,,0.63,35.28
2020-10-13,55,63.0,,0.63,34.65
2020-10-14,55,63.0,,0.63,34.65
2020-10-15,59,63.0,,0.63,37.17
2020-10-16,80,63.0,,0.63,50.4
2020-10-17,61,63.0,,0.63,38.43
2020-10-18,56,63.0,,0.63,35.28
2020-10-19,54,63.0,,0.63,34.02
2020-10-20,55,63.0,,0.63,34.65
2020-10-21,56,63.0,,0.63,35.28
2020-10-22,54,63.0,,0.63,34.02
2020-10-23,61,63.0,,0.63,38.43
2020-10-24,59,63.0,,0.63,37.17
2020-10-25,61,63.0,,0.63,38.43
2020-10-26,58,63.0,,0.63,36.54
2020-10-27,55,63.0,,0.63,34.65
2020-10-28,56,63.0,,0.63,35.28
2020-10-29,58,63.0,,0.63,36.54
2020-10-30,68,63.0,,0.63,42.84
2020-10-31,100,63.0,,0.63,63.0
2020-11-01,20,69.0,True,0.69,13.799999999999999
2020-11-02,17,69.0,,0.69,11.729999999999999
2020-11-03,18,69.0,,0.69,12.419999999999998
2020-11-04,11,69.0,,0.69,7.59
2020-11-05,13,69.0,,0.69,8.969999999999999
2020-11-06,15,69.0,,0.69,10.35
2020-11-07,16,69.0,,0.69,11.04
2020-11-08,16,69.0,,0.69,11.04
2020-11-09,16,69.0,,0.69,11.04
2020-11-10,19,69.0,,0.69,13.11
2020-11-11,29,69.0,,0.69,20.009999999999998
2020-11-12,18,69.0,,0.69,12.419999999999998
2020-11-13,20,69.0,,0.69,13.799999999999999
2020-11-14,21,69.0,,0.69,14.489999999999998
2020-11-15,18,69.0,,0.69,12.419999999999998
2020-11-16,16,69.0,,0.69,11.04
2020-11-17,17,69.0,,0.69,11.729999999999999
2020-11-18,17,69.0,,0.69,11.729999999999999
2020-11-19,17,69.0,,0.69,11.729999999999999
2020-11-20,20,69.0,,0.69,13.799999999999999
2020-11-21,17,69.0,,0.69,11.729999999999999
2020-11-22,17,69.0,,0.69,11.729999999999999
2020-11-23,17,69.0,,0.69,11.729999999999999
2020-11-24,21,69.0,,0.69,14.489999999999998
2020-11-25,29,69.0,,0.69,20.009999999999998
2020-11-26,100,69.0,,0.69,69.0
2020-11-27,22,69.0,,0.69,15.18
2020-11-28,16,69.0,,0.69,11.04
2020-11-29,16,69.0,,0.69,11.04
