date,markets_unscaled,markets_monthly,isPartial,scale,markets
2017-03-22,81,49.0,,0.49,39.69
2017-03-23,95,49.0,,0.49,46.55
2017-03-24,81,49.0,,0.49,39.69
2017-03-25,74,49.0,,0.49,36.26
2017-03-26,100,49.0,,0.49,49.0
2017-03-27,85,49.0,,0.49,41.65
2017-03-28,90,49.0,,0.49,44.1
2017-03-29,91,49.0,,0.49,44.589999999999996
2017-03-30,75,49.0,,0.49,36.75
2017-03-31,88,49.0,,0.49,43.12
2017-04-01,75,50.0,False,0.5,37.5
2017-04-02,83,50.0,,0.5,41.5
2017-04-03,82,50.0,,0.5,41.0
2017-04-04,83,50.0,,0.5,41.5
2017-04-05,81,50.0,,0.5,40.5
2017-04-06,79,50.0,,0.5,39.5
2017-04-07,86,50.0,,0.5,43.0
2017-04-08,80,50.0,,0.5,40.0
2017-04-09,76,50.0,,0.5,38.0
2017-04-10,80,50.0,,0.5,40.0
2017-04-11,85,50.0,,0.5,42.5
2017-04-12,82,50.0,,0.5,41.0
2017-04-13,94,50.0,,0.5,47.0
2017-04-14,100,50.0,,0.5,50.0
2017-04-15,89,50.0,,0.5,44.5
2017-04-16,93,50.0,,0.5,46.5
2017-04-17,78,50.0,,0.5,39.0
2017-04-18,80,50.0,,0.5,40.0
2017-04-19,79,50.0,,0.5,39.5
2017-04-20,81,50.0,,0.5,40.5
2017-04-21,81,50.0,,0.5,40.5
2017-04-22,74,50.0,,0.5,37.0
2017-04-23,80,50.0,,0.5,40.0
2017-04-24,88,50.0,,0.5,44.0
2017-04-25,82,50.0,,0.5,41.0
2017-04-26,89,50.0,,0.5,44.5
2017-04-27,75,50.0,,0.5,37.5
2017-04-28,82,50.0,,0.5,41.0
2017-04-29,85,50.0,,0.5,42.5
2017-04-30,76,50.0,,0.5,38.0
2017-05-01,82,50.0,False,0.5,41.0
2017-05-02,89,50.0,,0.5,44.5
2017-05-03,92,50.0,,0.5,46.0
2017-05-04,76,50.0,,0.5,38.0
2017-05-05,80,50.0,,0.5,40.0
2017-05-06,90,50.0,,0.5,45.0
2017-05-07,78,50.0,,0.5,39.0
2017-05-08,92,50.0,,0.5,46.0
2017-05-09,74,50.0,,0.5,37.0
2017-05-10,67,50.0,,0.5,33.5
2017-05-11,86,50.0,,0.5,43.0
2017-05-12,87,50.0,,0.5,43.5
2017-05-13,78,50.0,,0.5,39.0
2017-05-14,75,50.0,,0.5,37.5
2017-05-15,82,50.0,,0.5,41.0
2017-05-16,67,50.0,,0.5,33.5
2017-05-17,85,50.0,,0.5,42.5
2017-05-18,91,50.0,,0.5,45.5
2017-05-19,83,50.0,,0.5,41.5
2017-05-20,72,50.0,,0.5,36.0
2017-05-21,89,50.0,,0.5,44.5
2017-05-22,84,50.0,,0.5,42.0
2017-05-23,72,50.0,,0.5,36.0
2017-05-24,89,50.0,,0.5,44.5
2017-05-25,77,50.0,,0.5,38.5
2017-05-26,87,50.0,,0.5,43.5
2017-05-27,83,50.0,,0.5,41.5
2017-05-28,100,50.0,,0.5,50.0
2017-05-29,68,50.0,,0.5,34.0
2017-05-30,85,50.0,,0.5,42.5
2017-05-31,80,50.0,,0.5,40.0
2017-06-01,87,51.0,False,0.51,44.37
2017-06-02,90,51.0,,0.51,45.9
2017-06-03,92,51.0,,0.51,46.92
2017-06-04,96,51.0,,0.51,48.96
2017-06-05,85,51.0,,0.51,43.35
2017-06-06,86,51.0,,0.51,43.86
2017-06-07,94,51.0,,0.51,47.94
2017-06-08,78,51.0,,0.51,39.78
2017-06-09,83,51.0,,0.51,42.33
2017-06-10,95,51.0,,0.51,48.45
2017-06-11,86,51.0,,0.51,43.86
2017-06-12,77,51.0,,0.51,39.27
2017-06-13,88,51.0,,0.51,44.88
2017-06-14,90,51.0,,0.51,45.9
2017-06-15,80,51.0,,0.51,40.8
2017-06-16,93,51.0,,0.51,47.43
2017-06-17,93,51.0,,0.51,47.43
2017-06-18,78,51.0,,0.51,39.78
2017-06-19,88,51.0,,0.51,44.88
2017-06-20,99,51.0,,0.51,50.49
2017-06-21,86,51.0,,0.51,43.86
2017-06-22,88,51.0,,0.51,44.88
2017-06-23,92,51.0,,0.51,46.92
2017-06-24,96,51.0,,0.51,48.96
2017-06-25,100,51.0,,0.51,51.0
2017-06-26,75,51.0,,0.51,38.25
2017-06-27,76,51.0,,0.51,38.76
2017-06-28,98,51.0,,0.51,49.980000000000004
2017-06-29,90,51.0,,0.51,45.9
2017-06-30,91,51.0,,0.51,46.410000000000004
2017-07-01,82,54.0,False,0.54,44.28
2017-07-02,85,54.0,,0.54,45.900000000000006
2017-07-03,97,54.0,,0.54,52.38
2017-07-04,81,54.0,,0.54,43.74
2017-07-05,82,54.0,,0.54,44.28
2017-07-06,73,54.0,,0.54,39.42
2017-07-07,88,54.0,,0.54,47.52
2017-07-08,93,54.0,,0.54,50.220000000000006
2017-07-09,97,54.0,,0.54,52.38
2017-07-10,77,54.0,,0.54,41.580000000000005
2017-07-11,79,54.0,,0.54,42.660000000000004
2017-07-12,81,54.0,,0.54,43.74
2017-07-13,87,54.0,,0.54,46.980000000000004
2017-07-14,78,54.0,,0.54,42.120000000000005
2017-07-15,98,54.0,,0.54,52.92
2017-07-16,100,54.0,,0.54,54.0
2017-07-17,76,54.0,,0.54,41.040000000000006
2017-07-18,84,54.0,,0.54,45.36
2017-07-19,85,54.0,,0.54,45.900000000000006
2017-07-20,81,54.0,,0.54,43.74
2017-07-21,77,54.0,,0.54,41.580000000000005
2017-07-22,87,54.0,,0.54,46.980000000000004
2017-07-23,76,54.0,,0.54,41.040000000000006
2017-07-24,74,54.0,,0.54,39.96
2017-07-25,72,54.0,,0.54,38.88
2017-07-26,72,54.0,,0.54,38.88
2017-07-27,79,54.0,,0.54,42.660000000000004
2017-07-28,87,54.0,,0.54,46.980000000000004
2017-07-29,90,54.0,,0.54,48.6
2017-07-30,92,54.0,,0.54,49.68000000000001
2017-07-31,75,54.0,,0.54,40.5
2017-08-01,83,50.0,False,0.5,41.5
2017-08-02,81,50.0,,0.5,40.5
2017-08-03,83,50.0,,0.5,41.5
2017-08-04,73,50.0,,0.5,36.5
2017-08-05,85,50.0,,0.5,42.5
2017-08-06,100,50.0,,0.5,50.0
2017-08-07,79,50.0,,0.5,39.5
2017-08-08,94,50.0,,0.5,47.0
2017-08-09,73,50.0,,0.5,36.5
2017-08-10,87,50.0,,0.5,43.5
2017-08-11,92,50.0,,0.5,46.0
2017-08-12,83,50.0,,0.5,41.5
2017-08-13,87,50.0,,0.5,43.5
2017-08-14,74,50.0,,0.5,37.0
2017-08-15,74,50.0,,0.5,37.0
2017-08-16,75,50.0,,0.5,37.5
2017-08-17,86,50.0,,0.5,43.0
2017-08-18,75,50.0,,0.5,37.5
2017-08-19,74,50.0,,0.5,37.0
2017-08-20,71,50.0,,0.5,35.5
2017-08-21,64,50.0,,0.5,32.0
2017-08-22,85,50.0,,0.5,42.5
2017-08-23,83,50.0,,0.5,41.5
2017-08-24,69,50.0,,0.5,34.5
2017-08-25,83,50.0,,0.5,41.5
2017-08-26,89,50.0,,0.5,44.5
2017-08-27,65,50.0,,0.5,32.5
2017-08-28,75,50.0,,0.5,37.5
2017-08-29,83,50.0,,0.5,41.5
2017-08-30,80,50.0,,0.5,40.0
2017-08-31,85,50.0,,0.5,42.5
2017-09-01,82,49.0,False,0.49,40.18
2017-09-02,67,49.0,,0.49,32.83
2017-09-03,79,49.0,,0.49,38.71
2017-09-04,74,49.0,,0.49,36.26
2017-09-05,72,49.0,,0.49,35.28
2017-09-06,78,49.0,,0.49,38.22
2017-09-07,67,49.0,,0.49,32.83
2017-09-08,62,49.0,,0.49,30.38
2017-09-09,70,49.0,,0.49,34.3
2017-09-10,75,49.0,,0.49,36.75
2017-09-11,79,49.0,,0.49,38.71
2017-09-12,72,49.0,,0.49,35.28
2017-09-13,74,49.0,,0.49,36.26
2017-09-14,92,49.0,,0.49,45.08
2017-09-15,73,49.0,,0.49,35.769999999999996
2017-09-16,59,49.0,,0.49,28.91
2017-09-17,77,49.0,,0.49,37.73
2017-09-18,100,49.0,,0.49,49.0
2017-09-19,71,49.0,,0.49,34.79
2017-09-20,83,49.0,,0.49,40.67
2017-09-21,90,49.0,,0.49,44.1
2017-09-22,70,49.0,,0.49,34.3
2017-09-23,75,49.0,,0.49,36.75
2017-09-24,84,49.0,,0.49,41.16
2017-09-25,95,49.0,,0.49,46.55
2017-09-26,79,49.0,,0.49,38.71
2017-09-27,78,49.0,,0.49,38.22
2017-09-28,73,49.0,,0.49,35.769999999999996
2017-09-29,79,49.0,,0.49,38.71
2017-09-30,83,49.0,,0.49,40.67
2017-10-01,92,49.0,False,0.49,45.08
2017-10-02,84,49.0,,0.49,41.16
2017-10-03,85,49.0,,0.49,41.65
2017-10-04,77,49.0,,0.49,37.73
2017-10-05,97,49.0,,0.49,47.53
2017-10-06,90,49.0,,0.49,44.1
2017-10-07,84,49.0,,0.49,41.16
2017-10-08,96,49.0,,0.49,47.04
2017-10-09,92,49.0,,0.49,45.08
2017-10-10,75,49.0,,0.49,36.75
2017-10-11,79,49.0,,0.49,38.71
2017-10-12,100,49.0,,0.49,49.0
2017-10-13,97,49.0,,0.49,47.53
2017-10-14,79,49.0,,0.49,38.71
2017-10-15,78,49.0,,0.49,38.22
2017-10-16,94,49.0,,0.49,46.06
2017-10-17,77,49.0,,0.49,37.73
2017-10-18,99,49.0,,0.49,48.51
2017-10-19,90,49.0,,0.49,44.1
2017-10-20,86,49.0,,0.49,42.14
2017-10-21,85,49.0,,0.49,41.65
2017-10-22,75,49.0,,0.49,36.75
2017-10-23,94,49.0,,0.49,46.06
2017-10-24,96,49.0,,0.49,47.04
2017-10-25,82,49.0,,0.49,40.18
2017-10-26,86,49.0,,0.49,42.14
2017-10-27,93,49.0,,0.49,45.57
2017-10-28,74,49.0,,0.49,36.26
2017-10-29,65,49.0,,0.49,31.849999999999998
2017-10-30,83,49.0,,0.49,40.67
2017-10-31,85,49.0,,0.49,41.65
2017-11-01,89,48.0,False,0.48,42.72
2017-11-02,90,48.0,,0.48,43.199999999999996
2017-11-03,85,48.0,,0.48,40.8
2017-11-04,83,48.0,,0.48,39.839999999999996
2017-11-05,67,48.0,,0.48,32.16
2017-11-06,83,48.0,,0.48,39.839999999999996
2017-11-07,92,48.0,,0.48,44.16
2017-11-08,84,48.0,,0.48,40.32
2017-11-09,90,48.0,,0.48,43.199999999999996
2017-11-10,94,48.0,,0.48,45.12
2017-11-11,83,48.0,,0.48,39.839999999999996
2017-11-12,75,48.0,,0.48,36.0
2017-11-13,92,48.0,,0.48,44.16
2017-11-14,90,48.0,,0.48,43.199999999999996
2017-11-15,100,48.0,,0.48,48.0
2017-11-16,92,48.0,,0.48,44.16
2017-11-17,82,48.0,,0.48,39.36
2017-11-18,84,48.0,,0.48,40.32
2017-11-19,77,48.0,,0.48,36.96
2017-11-20,88,48.0,,0.48,42.239999999999995
2017-11-21,89,48.0,,0.48,42.72
2017-11-22,92,48.0,,0.48,44.16
2017-11-23,85,48.0,,0.48,40.8
2017-11-24,77,48.0,,0.48,36.96
2017-11-25,67,48.0,,0.48,32.16
2017-11-26,69,48.0,,0.48,33.12
2017-11-27,76,48.0,,0.48,36.48
2017-11-28,89,48.0,,0.48,42.72
2017-11-29,88,48.0,,0.48,42.239999999999995
2017-11-30,88,48.0,,0.48,42.239999999999995
2017-12-01,72,48.0,False,0.48,34.56
2017-12-02,73,48.0,,0.48,35.04
2017-12-03,57,48.0,,0.48,27.36
2017-12-04,77,48.0,,0.48,36.96
2017-12-05,75,48.0,,0.48,36.0
2017-12-06,73,48.0,,0.48,35.04
2017-12-07,76,48.0,,0.48,36.48
2017-12-08,74,48.0,,0.48,35.519999999999996
2017-12-09,64,48.0,,0.48,30.72
2017-12-10,73,48.0,,0.48,35.04
2017-12-11,71,48.0,,0.48,34.08
2017-12-12,73,48.0,,0.48,35.04
2017-12-13,69,48.0,,0.48,33.12
2017-12-14,70,48.0,,0.48,33.6
2017-12-15,70,48.0,,0.48,33.6
2017-12-16,61,48.0,,0.48,29.279999999999998
2017-12-17,64,48.0,,0.48,30.72
2017-12-18,70,48.0,,0.48,33.6
2017-12-19,66,48.0,,0.48,31.68
2017-12-20,76,48.0,,0.48,36.48
2017-12-21,80,48.0,,0.48,38.4
2017-12-22,74,48.0,,0.48,35.519999999999996
2017-12-23,70,48.0,,0.48,33.6
2017-12-24,65,48.0,,0.48,31.2
2017-12-25,100,48.0,,0.48,48.0
2017-12-26,64,48.0,,0.48,30.72
2017-12-27,63,48.0,,0.48,30.24
2017-12-28,70,48.0,,0.48,33.6
2017-12-29,67,48.0,,0.48,32.16
2017-12-30,61,48.0,,0.48,29.279999999999998
2017-12-31,62,48.0,,0.48,29.759999999999998
2018-01-01,68,50.0,False,0.5,34.0
2018-01-02,77,50.0,,0.5,38.5
2018-01-03,83,50.0,,0.5,41.5
2018-01-04,90,50.0,,0.5,45.0
2018-01-05,75,50.0,,0.5,37.5
2018-01-06,83,50.0,,0.5,41.5
2018-01-07,72,50.0,,0.5,36.0
2018-01-08,75,50.0,,0.5,37.5
2018-01-09,77,50.0,,0.5,38.5
2018-01-10,88,50.0,,0.5,44.0
2018-01-11,85,50.0,,0.5,42.5
2018-01-12,88,50.0,,0.5,44.0
2018-01-13,76,50.0,,0.5,38.0
2018-01-14,71,50.0,,0.5,35.5
2018-01-15,99,50.0,,0.5,49.5
2018-01-16,86,50.0,,0.5,43.0
2018-01-17,92,50.0,,0.5,46.0
2018-01-18,84,50.0,,0.5,42.0
2018-01-19,96,50.0,,0.5,48.0
2018-01-20,85,50.0,,0.5,42.5
2018-01-21,87,50.0,,0.5,43.5
2018-01-22,100,50.0,,0.5,50.0
2018-01-23,90,50.0,,0.5,45.0
2018-01-24,89,50.0,,0.5,44.5
2018-01-25,92,50.0,,0.5,46.0
2018-01-26,91,50.0,,0.5,45.5
2018-01-27,77,50.0,,0.5,38.5
2018-01-28,85,50.0,,0.5,42.5
2018-01-29,89,50.0,,0.5,44.5
2018-01-30,95,50.0,,0.5,47.5
2018-01-31,95,50.0,,0.5,47.5
2018-02-01,48,58.0,False,0.58,27.839999999999996
2018-02-02,56,58.0,,0.58,32.48
2018-02-03,46,58.0,,0.58,26.68
2018-02-04,41,58.0,,0.58,23.779999999999998
2018-02-05,66,58.0,,0.58,38.279999999999994
2018-02-06,100,58.0,,0.58,57.99999999999999
2018-02-07,64,58.0,,0.58,37.12
2018-02-08,61,58.0,,0.58,35.379999999999995
2018-02-09,69,58.0,,0.58,40.019999999999996
2018-02-10,45,58.0,,0.58,26.099999999999998
2018-02-11,43,58.0,,0.58,24.939999999999998
2018-02-12,52,58.0,,0.58,30.159999999999997
2018-02-13,58,58.0,,0.58,33.64
2018-02-14,60,58.0,,0.58,34.8
2018-02-15,50,58.0,,0.58,28.999999999999996
2018-02-16,45,58.0,,0.58,26.099999999999998
2018-02-17,39,58.0,,0.58,22.619999999999997
2018-02-18,45,58.0,,0.58,26.099999999999998
2018-02-19,62,58.0,,0.58,35.96
2018-02-20,57,58.0,,0.58,33.059999999999995
2018-02-21,52,58.0,,0.58,30.159999999999997
2018-02-22,41,58.0,,0.58,23.779999999999998
2018-02-23,39,58.0,,0.58,22.619999999999997
2018-02-24,43,58.0,,0.58,24.939999999999998
2018-02-25,43,58.0,,0.58,24.939999999999998
2018-02-26,40,58.0,,0.58,23.2
2018-02-27,41,58.0,,0.58,23.779999999999998
2018-02-28,54,58.0,,0.58,31.319999999999997
2018-03-01,72,53.0,False,0.53,38.160000000000004
2018-03-02,76,53.0,,0.53,40.28
2018-03-03,74,53.0,,0.53,39.22
2018-03-04,64,53.0,,0.53,33.92
2018-03-05,78,53.0,,0.53,41.34
2018-03-06,69,53.0,,0.53,36.57
2018-03-07,79,53.0,,0.53,41.870000000000005
2018-03-08,74,53.0,,0.53,39.22
2018-03-09,77,53.0,,0.53,40.81
2018-03-10,71,53.0,,0.53,37.63
2018-03-11,63,53.0,,0.53,33.39
2018-03-12,76,53.0,,0.53,40.28
2018-03-13,67,53.0,,0.53,35.510000000000005
2018-03-14,61,53.0,,0.53,32.33
2018-03-15,62,53.0,,0.53,32.86
2018-03-16,66,53.0,,0.53,34.980000000000004
2018-03-17,64,53.0,,0.53,33.92
2018-03-18,76,53.0,,0.53,40.28
2018-03-19,73,53.0,,0.53,38.690000000000005
2018-03-20,71,53.0,,0.53,37.63
2018-03-21,70,53.0,,0.53,37.1
2018-03-22,75,53.0,,0.53,39.75
2018-03-23,83,53.0,,0.53,43.99
2018-03-24,70,53.0,,0.53,37.1
2018-03-25,74,53.0,,0.53,39.22
2018-03-26,78,53.0,,0.53,41.34
2018-03-27,89,53.0,,0.53,47.17
2018-03-28,86,53.0,,0.53,45.580000000000005
2018-03-29,80,53.0,,0.53,42.400000000000006
2018-03-30,100,53.0,,0.53,53.0
2018-03-31,70,53.0,,0.53,37.1
2018-04-01,77,53.0,False,0.53,40.81
2018-04-02,95,53.0,,0.53,50.35
2018-04-03,98,53.0,,0.53,51.940000000000005
2018-04-04,95,53.0,,0.53,50.35
2018-04-05,95,53.0,,0.53,50.35
2018-04-06,100,53.0,,0.53,53.0
2018-04-07,76,53.0,,0.53,40.28
2018-04-08,89,53.0,,0.53,47.17
2018-04-09,100,53.0,,0.53,53.0
2018-04-10,98,53.0,,0.53,51.940000000000005
2018-04-11,93,53.0,,0.53,49.29
2018-04-12,93,53.0,,0.53,49.29
2018-04-13,73,53.0,,0.53,38.690000000000005
2018-04-14,83,53.0,,0.53,43.99
2018-04-15,77,53.0,,0.53,40.81
2018-04-16,84,53.0,,0.53,44.52
2018-04-17,88,53.0,,0.53,46.64
2018-04-18,84,53.0,,0.53,44.52
2018-04-19,86,53.0,,0.53,45.580000000000005
2018-04-20,84,53.0,,0.53,44.52
2018-04-21,82,53.0,,0.53,43.46
2018-04-22,85,53.0,,0.53,45.050000000000004
2018-04-23,84,53.0,,0.53,44.52
2018-04-24,93,53.0,,0.53,49.29
2018-04-25,93,53.0,,0.53,49.29
2018-04-26,76,53.0,,0.53,40.28
2018-04-27,79,53.0,,0.53,41.870000000000005
2018-04-28,74,53.0,,0.53,39.22
2018-04-29,82,53.0,,0.53,43.46
2018-04-30,82,53.0,,0.53,43.46
2018-05-01,85,50.0,False,0.5,42.5
2018-05-02,83,50.0,,0.5,41.5
2018-05-03,90,50.0,,0.5,45.0
2018-05-04,96,50.0,,0.5,48.0
2018-05-05,79,50.0,,0.5,39.5
2018-05-06,92,50.0,,0.5,46.0
2018-05-07,80,50.0,,0.5,40.0
2018-05-08,84,50.0,,0.5,42.0
2018-05-09,87,50.0,,0.5,43.5
2018-05-10,91,50.0,,0.5,45.5
2018-05-11,79,50.0,,0.5,39.5
2018-05-12,80,50.0,,0.5,40.0
2018-05-13,72,50.0,,0.5,36.0
2018-05-14,80,50.0,,0.5,40.0
2018-05-15,82,50.0,,0.5,41.0
2018-05-16,81,50.0,,0.5,40.5
2018-05-17,72,50.0,,0.5,36.0
2018-05-18,79,50.0,,0.5,39.5
2018-05-19,93,50.0,,0.5,46.5
2018-05-20,88,50.0,,0.5,44.0
2018-05-21,86,50.0,,0.5,43.0
2018-05-22,81,50.0,,0.5,40.5
2018-05-23,81,50.0,,0.5,40.5
2018-05-24,80,50.0,,0.5,40.0
2018-05-25,98,50.0,,0.5,49.0
2018-05-26,84,50.0,,0.5,42.0
2018-05-27,100,50.0,,0.5,50.0
2018-05-28,81,50.0,,0.5,40.5
2018-05-29,87,50.0,,0.5,43.5
2018-05-30,84,50.0,,0.5,42.0
2018-05-31,81,50.0,,0.5,40.5
2018-06-01,84,53.0,False,0.53,44.52
2018-06-02,74,53.0,,0.53,39.22
2018-06-03,84,53.0,,0.53,44.52
2018-06-04,77,53.0,,0.53,40.81
2018-06-05,72,53.0,,0.53,38.160000000000004
2018-06-06,89,53.0,,0.53,47.17
2018-06-07,84,53.0,,0.53,44.52
2018-06-08,73,53.0,,0.53,38.690000000000005
2018-06-09,83,53.0,,0.53,43.99
2018-06-10,75,53.0,,0.53,39.75
2018-06-11,85,53.0,,0.53,45.050000000000004
2018-06-12,95,53.0,,0.53,50.35
2018-06-13,78,53.0,,0.53,41.34
2018-06-14,81,53.0,,0.53,42.93
2018-06-15,75,53.0,,0.53,39.75
2018-06-16,81,53.0,,0.53,42.93
2018-06-17,76,53.0,,0.53,40.28
2018-06-18,76,53.0,,0.53,40.28
2018-06-19,77,53.0,,0.53,40.81
2018-06-20,74,53.0,,0.53,39.22
2018-06-21,72,53.0,,0.53,38.160000000000004
2018-06-22,82,53.0,,0.53,43.46
2018-06-23,99,53.0,,0.53,52.470000000000006
2018-06-24,74,53.0,,0.53,39.22
2018-06-25,100,53.0,,0.53,53.0
2018-06-26,79,53.0,,0.53,41.870000000000005
2018-06-27,78,53.0,,0.53,41.34
2018-06-28,98,53.0,,0.53,51.940000000000005
2018-06-29,85,53.0,,0.53,45.050000000000004
2018-06-30,88,53.0,,0.53,46.64
2018-07-01,81,53.0,False,0.53,42.93
2018-07-02,83,53.0,,0.53,43.99
2018-07-03,100,53.0,,0.53,53.0
2018-07-04,78,53.0,,0.53,41.34
2018-07-05,87,53.0,,0.53,46.11
2018-07-06,99,53.0,,0.53,52.470000000000006
2018-07-07,88,53.0,,0.53,46.64
2018-07-08,90,53.0,,0.53,47.7
2018-07-09,87,53.0,,0.53,46.11
2018-07-10,77,53.0,,0.53,40.81
2018-07-11,76,53.0,,0.53,40.28
2018-07-12,90,53.0,,0.53,47.7
2018-07-13,98,53.0,,0.53,51.940000000000005
2018-07-14,87,53.0,,0.53,46.11
2018-07-15,82,53.0,,0.53,43.46
2018-07-16,79,53.0,,0.53,41.870000000000005
2018-07-17,88,53.0,,0.53,46.64
2018-07-18,84,53.0,,0.53,44.52
2018-07-19,83,53.0,,0.53,43.99
2018-07-20,90,53.0,,0.53,47.7
2018-07-21,79,53.0,,0.53,41.870000000000005
2018-07-22,78,53.0,,0.53,41.34
2018-07-23,78,53.0,,0.53,41.34
2018-07-24,77,53.0,,0.53,40.81
2018-07-25,79,53.0,,0.53,41.870000000000005
2018-07-26,82,53.0,,0.53,43.46
2018-07-27,89,53.0,,0.53,47.17
2018-07-28,89,53.0,,0.53,47.17
2018-07-29,88,53.0,,0.53,46.64
2018-07-30,87,53.0,,0.53,46.11
2018-07-31,77,53.0,,0.53,40.81
2018-08-01,83,51.0,False,0.51,42.33
2018-08-02,78,51.0,,0.51,39.78
2018-08-03,83,51.0,,0.51,42.33
2018-08-04,76,51.0,,0.51,38.76
2018-08-05,93,51.0,,0.51,47.43
2018-08-06,79,51.0,,0.51,40.29
2018-08-07,85,51.0,,0.51,43.35
2018-08-08,65,51.0,,0.51,33.15
2018-08-09,85,51.0,,0.51,43.35
2018-08-10,93,51.0,,0.51,47.43
2018-08-11,99,51.0,,0.51,50.49
2018-08-12,90,51.0,,0.51,45.9
2018-08-13,88,51.0,,0.51,44.88
2018-08-14,78,51.0,,0.51,39.78
2018-08-15,87,51.0,,0.51,44.37
2018-08-16,75,51.0,,0.51,38.25
2018-08-17,80,51.0,,0.51,40.8
2018-08-18,71,51.0,,0.51,36.21
2018-08-19,74,51.0,,0.51,37.74
2018-08-20,86,51.0,,0.51,43.86
2018-08-21,86,51.0,,0.51,43.86
2018-08-22,79,51.0,,0.51,40.29
2018-08-23,76,51.0,,0.51,38.76
2018-08-24,82,51.0,,0.51,41.82
2018-08-25,76,51.0,,0.51,38.76
2018-08-26,100,51.0,,0.51,51.0
2018-08-27,90,51.0,,0.51,45.9
2018-08-28,83,51.0,,0.51,42.33
2018-08-29,79,51.0,,0.51,40.29
2018-08-30,90,51.0,,0.51,45.9
2018-08-31,77,51.0,,0.51,39.27
2018-09-01,78,52.0,False,0.52,40.56
2018-09-02,91,52.0,,0.52,47.32
2018-09-03,81,52.0,,0.52,42.120000000000005
2018-09-04,78,52.0,,0.52,40.56
2018-09-05,90,52.0,,0.52,46.800000000000004
2018-09-06,91,52.0,,0.52,47.32
2018-09-07,85,52.0,,0.52,44.2
2018-09-08,81,52.0,,0.52,42.120000000000005
2018-09-09,84,52.0,,0.52,43.68
2018-09-10,96,52.0,,0.52,49.92
2018-09-11,89,52.0,,0.52,46.28
2018-09-12,78,52.0,,0.52,40.56
2018-09-13,84,52.0,,0.52,43.68
2018-09-14,79,52.0,,0.52,41.08
2018-09-15,83,52.0,,0.52,43.160000000000004
2018-09-16,76,52.0,,0.52,39.52
2018-09-17,79,52.0,,0.52,41.08
2018-09-18,85,52.0,,0.52,44.2
2018-09-19,89,52.0,,0.52,46.28
2018-09-20,100,52.0,,0.52,52.0
2018-09-21,77,52.0,,0.52,40.04
2018-09-22,78,52.0,,0.52,40.56
2018-09-23,81,52.0,,0.52,42.120000000000005
2018-09-24,80,52.0,,0.52,41.6
2018-09-25,71,52.0,,0.52,36.92
2018-09-26,95,52.0,,0.52,49.4
2018-09-27,78,52.0,,0.52,40.56
2018-09-28,77,52.0,,0.52,40.04
2018-09-29,76,52.0,,0.52,39.52
2018-09-30,77,52.0,,0.52,40.04
2018-10-01,71,54.0,False,0.54,38.34
2018-10-02,73,54.0,,0.54,39.42
2018-10-03,75,54.0,,0.54,40.5
2018-10-04,71,54.0,,0.54,38.34
2018-10-05,81,54.0,,0.54,43.74
2018-10-06,67,54.0,,0.54,36.18
2018-10-07,70,54.0,,0.54,37.800000000000004
2018-10-08,82,54.0,,0.54,44.28
2018-10-09,79,54.0,,0.54,42.660000000000004
2018-10-10,89,54.0,,0.54,48.06
2018-10-11,100,54.0,,0.54,54.0
2018-10-12,89,54.0,,0.54,48.06
2018-10-13,66,54.0,,0.54,35.64
2018-10-14,69,54.0,,0.54,37.260000000000005
2018-10-15,86,54.0,,0.54,46.440000000000005
2018-10-16,80,54.0,,0.54,43.2
2018-10-17,71,54.0,,0.54,38.34
2018-10-18,81,54.0,,0.54,43.74
2018-10-19,73,54.0,,0.54,39.42
2018-10-20,73,54.0,,0.54,39.42
2018-10-21,66,54.0,,0.54,35.64
2018-10-22,78,54.0,,0.54,42.120000000000005
2018-10-23,77,54.0,,0.54,41.580000000000005
2018-10-24,88,54.0,,0.54,47.52
2018-10-25,97,54.0,,0.54,52.38
2018-10-26,75,54.0,,0.54,40.5
2018-10-27,61,54.0,,0.54,32.940000000000005
2018-10-28,62,54.0,,0.54,33.480000000000004
2018-10-29,80,54.0,,0.54,43.2
2018-10-30,84,54.0,,0.54,45.36
2018-10-31,77,54.0,,0.54,41.580000000000005
2018-11-01,91,51.0,False,0.51,46.410000000000004
2018-11-02,74,51.0,,0.51,37.74
2018-11-03,62,51.0,,0.51,31.62
2018-11-04,75,51.0,,0.51,38.25
2018-11-05,77,51.0,,0.51,39.27
2018-11-06,74,51.0,,0.51,37.74
2018-11-07,70,51.0,,0.51,35.7
2018-11-08,68,51.0,,0.51,34.68
2018-11-09,74,51.0,,0.51,37.74
2018-11-10,63,51.0,,0.51,32.13
2018-11-11,69,51.0,,0.51,35.19
2018-11-12,100,51.0,,0.51,51.0
2018-11-13,76,51.0,,0.51,38.76
2018-11-14,81,51.0,,0.51,41.31
2018-11-15,72,51.0,,0.51,36.72
2018-11-16,71,51.0,,0.51,36.21
2018-11-17,61,51.0,,0.51,31.11
2018-11-18,66,51.0,,0.51,33.660000000000004
2018-11-19,83,51.0,,0.51,42.33
2018-11-20,94,51.0,,0.51,47.94
2018-11-21,84,51.0,,0.51,42.84
2018-11-22,75,51.0,,0.51,38.25
2018-11-23,63,51.0,,0.51,32.13
2018-11-24,60,51.0,,0.51,30.6
2018-11-25,59,51.0,,0.51,30.09
2018-11-26,73,51.0,,0.51,37.230000000000004
2018-11-27,77,51.0,,0.51,39.27
