date,fun_unscaled,fun_monthly,isPartial,scale,fun
2017-07-15,94,75.0,,0.75,70.5
2017-07-16,96,75.0,,0.75,72.0
2017-07-17,80,75.0,,0.75,60.0
2017-07-18,80,75.0,,0.75,60.0
2017-07-19,79,75.0,,0.75,59.25
2017-07-20,81,75.0,,0.75,60.75
2017-07-21,84,75.0,,0.75,63.0
2017-07-22,96,75.0,,0.75,72.0
2017-07-23,86,75.0,,0.75,64.5
2017-07-24,81,75.0,,0.75,60.75
2017-07-25,78,75.0,,0.75,58.5
2017-07-26,80,75.0,,0.75,60.0
2017-07-27,77,75.0,,0.75,57.75
2017-07-28,81,75.0,,0.75,60.75
2017-07-29,93,75.0,,0.75,69.75
2017-07-30,88,75.0,,0.75,66.0
2017-07-31,78,75.0,,0.75,58.5
2017-08-01,83,66.0,False,0.66,54.78
2017-08-02,85,66.0,,0.66,56.1
2017-08-03,80,66.0,,0.66,52.800000000000004
2017-08-04,91,66.0,,0.66,60.06
2017-08-05,100,66.0,,0.66,66.0
2017-08-06,96,66.0,,0.66,63.36
2017-08-07,80,66.0,,0.66,52.800000000000004
2017-08-08,83,66.0,,0.66,54.78
2017-08-09,79,66.0,,0.66,52.14
2017-08-10,78,66.0,,0.66,51.480000000000004
2017-08-11,81,66.0,,0.66,53.46
2017-08-12,93,66.0,,0.66,61.38
2017-08-13,88,66.0,,0.66,58.080000000000005
2017-08-14,71,66.0,,0.66,46.86
2017-08-15,80,66.0,,0.66,52.800000000000004
2017-08-16,73,66.0,,0.66,48.18
2017-08-17,75,66.0,,0.66,49.5
2017-08-18,79,66.0,,0.66,52.14
2017-08-19,94,66.0,,0.66,62.040000000000006
2017-08-20,86,66.0,,0.66,56.760000000000005
2017-08-21,65,66.0,,0.66,42.9
2017-08-22,73,66.0,,0.66,48.18
2017-08-23,74,66.0,,0.66,48.84
2017-08-24,71,66.0,,0.66,46.86
2017-08-25,82,66.0,,0.66,54.120000000000005
2017-08-26,85,66.0,,0.66,56.1
2017-08-27,76,66.0,,0.66,50.160000000000004
2017-08-28,70,66.0,,0.66,46.2
2017-08-29,74,66.0,,0.66,48.84
2017-08-30,73,66.0,,0.66,48.18
2017-08-31,82,66.0,,0.66,54.120000000000005
2017-09-01,85,64.0,False,0.64,54.4
2017-09-02,98,64.0,,0.64,62.72
2017-09-03,100,64.0,,0.64,64.0
2017-09-04,87,64.0,,0.64,55.68
2017-09-05,68,64.0,,0.64,43.52
2017-09-06,70,64.0,,0.64,44.800000000000004
2017-09-07,75,64.0,,0.64,48.0
2017-09-08,79,64.0,,0.64,50.56
2017-09-09,78,64.0,,0.64,49.92
2017-09-10,75,64.0,,0.64,48.0
2017-09-11,71,64.0,,0.64,45.44
2017-09-12,76,64.0,,0.64,48.64
2017-09-13,80,64.0,,0.64,51.2
2017-09-14,80,64.0,,0.64,51.2
2017-09-15,90,64.0,,0.64,57.6
2017-09-16,90,64.0,,0.64,57.6
2017-09-17,82,64.0,,0.64,52.480000000000004
2017-09-18,75,64.0,,0.64,48.0
2017-09-19,84,64.0,,0.64,53.76
2017-09-20,83,64.0,,0.64,53.120000000000005
2017-09-21,89,64.0,,0.64,56.96
2017-09-22,91,64.0,,0.64,58.24
2017-09-23,95,64.0,,0.64,60.800000000000004
2017-09-24,79,64.0,,0.64,50.56
2017-09-25,75,64.0,,0.64,48.0
2017-09-26,85,64.0,,0.64,54.4
2017-09-27,81,64.0,,0.64,51.84
2017-09-28,89,64.0,,0.64,56.96
2017-09-29,89,64.0,,0.64,56.96
2017-09-30,92,64.0,,0.64,58.88
2017-10-01,88,68.0,False,0.68,59.84
2017-10-02,73,68.0,,0.68,49.64
2017-10-03,79,68.0,,0.68,53.720000000000006
2017-10-04,88,68.0,,0.68,59.84
2017-10-05,87,68.0,,0.68,59.160000000000004
2017-10-06,91,68.0,,0.68,61.88
2017-10-07,89,68.0,,0.68,60.52
2017-10-08,100,68.0,,0.68,68.0
2017-10-09,88,68.0,,0.68,59.84
2017-10-10,80,68.0,,0.68,54.400000000000006
2017-10-11,82,68.0,,0.68,55.760000000000005
2017-10-12,89,68.0,,0.68,60.52
2017-10-13,93,68.0,,0.68,63.24
2017-10-14,99,68.0,,0.68,67.32000000000001
2017-10-15,87,68.0,,0.68,59.160000000000004
2017-10-16,78,68.0,,0.68,53.040000000000006
2017-10-17,87,68.0,,0.68,59.160000000000004
2017-10-18,86,68.0,,0.68,58.480000000000004
2017-10-19,89,68.0,,0.68,60.52
2017-10-20,92,68.0,,0.68,62.56
2017-10-21,99,68.0,,0.68,67.32000000000001
2017-10-22,92,68.0,,0.68,62.56
2017-10-23,84,68.0,,0.68,57.120000000000005
2017-10-24,89,68.0,,0.68,60.52
2017-10-25,87,68.0,,0.68,59.160000000000004
2017-10-26,93,68.0,,0.68,63.24
2017-10-27,97,68.0,,0.68,65.96000000000001
2017-10-28,92,68.0,,0.68,62.56
2017-10-29,84,68.0,,0.68,57.120000000000005
2017-10-30,90,68.0,,0.68,61.2
2017-10-31,90,68.0,,0.68,61.2
2017-11-01,92,68.0,False,0.68,62.56
2017-11-02,91,68.0,,0.68,61.88
2017-11-03,100,68.0,,0.68,68.0
2017-11-04,89,68.0,,0.68,60.52
2017-11-05,80,68.0,,0.68,54.400000000000006
2017-11-06,81,68.0,,0.68,55.080000000000005
2017-11-07,89,68.0,,0.68,60.52
2017-11-08,92,68.0,,0.68,62.56
2017-11-09,91,68.0,,0.68,61.88
2017-11-10,96,68.0,,0.68,65.28
2017-11-11,96,68.0,,0.68,65.28
2017-11-12,85,68.0,,0.68,57.800000000000004
2017-11-13,85,68.0,,0.68,57.800000000000004
2017-11-14,92,68.0,,0.68,62.56
2017-11-15,92,68.0,,0.68,62.56
2017-11-16,92,68.0,,0.68,62.56
2017-11-17,94,68.0,,0.68,63.92
2017-11-18,91,68.0,,0.68,61.88
2017-11-19,87,68.0,,0.68,59.160000000000004
2017-11-20,83,68.0,,0.68,56.440000000000005
2017-11-21,82,68.0,,0.68,55.760000000000005
2017-11-22,80,68.0,,0.68,54.400000000000006
2017-11-23,70,68.0,,0.68,47.6
2017-11-24,79,68.0,,0.68,53.720000000000006
2017-11-25,83,68.0,,0.68,56.440000000000005
2017-11-26,81,68.0,,0.68,55.080000000000005
2017-11-27,78,68.0,,0.68,53.040000000000006
2017-11-28,84,68.0,,0.68,57.120000000000005
2017-11-29,83,68.0,,0.68,56.440000000000005
2017-11-30,88,68.0,,0.68,59.84
2017-12-01,100,68.0,False,0.68,68.0
2017-12-02,85,68.0,,0.68,57.800000000000004
2017-12-03,78,68.0,,0.68,53.040000000000006
2017-12-04,83,68.0,,0.68,56.440000000000005
2017-12-05,89,68.0,,0.68,60.52
2017-12-06,86,68.0,,0.68,58.480000000000004
2017-12-07,88,68.0,,0.68,59.84
2017-12-08,91,68.0,,0.68,61.88
2017-12-09,85,68.0,,0.68,57.800000000000004
2017-12-10,83,68.0,,0.68,56.440000000000005
2017-12-11,82,68.0,,0.68,55.760000000000005
2017-12-12,91,68.0,,0.68,61.88
2017-12-13,91,68.0,,0.68,61.88
2017-12-14,83,68.0,,0.68,56.440000000000005
2017-12-15,92,68.0,,0.68,62.56
2017-12-16,81,68.0,,0.68,55.080000000000005
2017-12-17,82,68.0,,0.68,55.760000000000005
2017-12-18,79,68.0,,0.68,53.720000000000006
2017-12-19,86,68.0,,0.68,58.480000000000004
2017-12-20,88,68.0,,0.68,59.84
2017-12-21,87,68.0,,0.68,59.160000000000004
2017-12-22,78,68.0,,0.68,53.040000000000006
2017-12-23,81,68.0,,0.68,55.080000000000005
2017-12-24,70,68.0,,0.68,47.6
2017-12-25,66,68.0,,0.68,44.88
2017-12-26,80,68.0,,0.68,54.400000000000006
2017-12-27,84,68.0,,0.68,57.120000000000005
2017-12-28,80,68.0,,0.68,54.400000000000006
2017-12-29,77,68.0,,0.68,52.36000000000001
2017-12-30,97,68.0,,0.68,65.96000000000001
2017-12-31,92,68.0,,0.68,62.56
2018-01-01,87,69.0,False,0.69,60.029999999999994
2018-01-02,76,69.0,,0.69,52.44
2018-01-03,81,69.0,,0.69,55.88999999999999
2018-01-04,82,69.0,,0.69,56.58
2018-01-05,92,69.0,,0.69,63.48
2018-01-06,86,69.0,,0.69,59.339999999999996
2018-01-07,83,69.0,,0.69,57.269999999999996
2018-01-08,75,69.0,,0.69,51.74999999999999
2018-01-09,83,69.0,,0.69,57.269999999999996
2018-01-10,84,69.0,,0.69,57.959999999999994
2018-01-11,90,69.0,,0.69,62.099999999999994
2018-01-12,100,69.0,,0.69,69.0
2018-01-13,97,69.0,,0.69,66.92999999999999
2018-01-14,90,69.0,,0.69,62.099999999999994
2018-01-15,82,69.0,,0.69,56.58
2018-01-16,80,69.0,,0.69,55.199999999999996
2018-01-17,79,69.0,,0.69,54.51
2018-01-18,85,69.0,,0.69,58.65
2018-01-19,93,69.0,,0.69,64.17
2018-01-20,95,69.0,,0.69,65.55
2018-01-21,87,69.0,,0.69,60.029999999999994
2018-01-22,83,69.0,,0.69,57.269999999999996
2018-01-23,90,69.0,,0.69,62.099999999999994
2018-01-24,88,69.0,,0.69,60.72
2018-01-25,88,69.0,,0.69,60.72
2018-01-26,99,69.0,,0.69,68.30999999999999
2018-01-27,98,69.0,,0.69,67.61999999999999
2018-01-28,88,69.0,,0.69,60.72
2018-01-29,82,69.0,,0.69,56.58
2018-01-30,87,69.0,,0.69,60.029999999999994
2018-01-31,93,69.0,,0.69,64.17
2018-02-01,87,72.0,False,0.72,62.64
2018-02-02,93,72.0,,0.72,66.96
2018-02-03,96,72.0,,0.72,69.12
2018-02-04,80,72.0,,0.72,57.599999999999994
2018-02-05,77,72.0,,0.72,55.44
2018-02-06,85,72.0,,0.72,61.199999999999996
2018-02-07,87,72.0,,0.72,62.64
2018-02-08,91,72.0,,0.72,65.52
2018-02-09,94,72.0,,0.72,67.67999999999999
2018-02-10,94,72.0,,0.72,67.67999999999999
2018-02-11,88,72.0,,0.72,63.36
2018-02-12,85,72.0,,0.72,61.199999999999996
2018-02-13,90,72.0,,0.72,64.8
2018-02-14,86,72.0,,0.72,61.919999999999995
2018-02-15,86,72.0,,0.72,61.919999999999995
2018-02-16,97,72.0,,0.72,69.84
2018-02-17,97,72.0,,0.72,69.84
2018-02-18,98,72.0,,0.72,70.56
2018-02-19,88,72.0,,0.72,63.36
2018-02-20,85,72.0,,0.72,61.199999999999996
2018-02-21,90,72.0,,0.72,64.8
2018-02-22,89,72.0,,0.72,64.08
2018-02-23,94,72.0,,0.72,67.67999999999999
2018-02-24,100,72.0,,0.72,72.0
2018-02-25,89,72.0,,0.72,64.08
2018-02-26,86,72.0,,0.72,61.919999999999995
2018-02-27,85,72.0,,0.72,61.199999999999996
2018-02-28,82,72.0,,0.72,59.04
2018-03-01,86,75.0,False,0.75,64.5
2018-03-02,93,75.0,,0.75,69.75
2018-03-03,96,75.0,,0.75,72.0
2018-03-04,90,75.0,,0.75,67.5
2018-03-05,78,75.0,,0.75,58.5
2018-03-06,89,75.0,,0.75,66.75
2018-03-07,87,75.0,,0.75,65.25
2018-03-08,88,75.0,,0.75,66.0
2018-03-09,95,75.0,,0.75,71.25
2018-03-10,100,75.0,,0.75,75.0
2018-03-11,91,75.0,,0.75,68.25
2018-03-12,88,75.0,,0.75,66.0
2018-03-13,87,75.0,,0.75,65.25
2018-03-14,89,75.0,,0.75,66.75
2018-03-15,88,75.0,,0.75,66.0
2018-03-16,95,75.0,,0.75,71.25
2018-03-17,100,75.0,,0.75,75.0
2018-03-18,89,75.0,,0.75,66.75
2018-03-19,85,75.0,,0.75,63.75
2018-03-20,88,75.0,,0.75,66.0
2018-03-21,84,75.0,,0.75,63.0
2018-03-22,90,75.0,,0.75,67.5
2018-03-23,94,75.0,,0.75,70.5
2018-03-24,99,75.0,,0.75,74.25
2018-03-25,89,75.0,,0.75,66.75
2018-03-26,85,75.0,,0.75,63.75
2018-03-27,92,75.0,,0.75,69.0
2018-03-28,88,75.0,,0.75,66.0
2018-03-29,94,75.0,,0.75,70.5
2018-03-30,89,75.0,,0.75,66.75
2018-03-31,90,75.0,,0.75,67.5
2018-04-01,80,71.0,False,0.71,56.8
2018-04-02,86,71.0,,0.71,61.059999999999995
2018-04-03,90,71.0,,0.71,63.9
2018-04-04,94,71.0,,0.71,66.74
2018-04-05,94,71.0,,0.71,66.74
2018-04-06,100,71.0,,0.71,71.0
2018-04-07,99,71.0,,0.71,70.28999999999999
2018-04-08,85,71.0,,0.71,60.349999999999994
2018-04-09,87,71.0,,0.71,61.769999999999996
2018-04-10,89,71.0,,0.71,63.19
2018-04-11,91,71.0,,0.71,64.61
2018-04-12,95,71.0,,0.71,67.45
2018-04-13,97,71.0,,0.71,68.86999999999999
2018-04-14,98,71.0,,0.71,69.58
2018-04-15,87,71.0,,0.71,61.769999999999996
2018-04-16,88,71.0,,0.71,62.48
2018-04-17,85,71.0,,0.71,60.349999999999994
2018-04-18,89,71.0,,0.71,63.19
2018-04-19,88,71.0,,0.71,62.48
2018-04-20,94,71.0,,0.71,66.74
2018-04-21,100,71.0,,0.71,71.0
2018-04-22,89,71.0,,0.71,63.19
2018-04-23,88,71.0,,0.71,62.48
2018-04-24,92,71.0,,0.71,65.32
2018-04-25,89,71.0,,0.71,63.19
2018-04-26,89,71.0,,0.71,63.19
2018-04-27,92,71.0,,0.71,65.32
2018-04-28,90,71.0,,0.71,63.9
2018-04-29,89,71.0,,0.71,63.19
2018-04-30,88,71.0,,0.71,62.48
2018-05-01,78,76.0,False,0.76,59.28
2018-05-02,81,76.0,,0.76,61.56
2018-05-03,83,76.0,,0.76,63.08
2018-05-04,82,76.0,,0.76,62.32
2018-05-05,79,76.0,,0.76,60.04
2018-05-06,79,76.0,,0.76,60.04
2018-05-07,81,76.0,,0.76,61.56
2018-05-08,82,76.0,,0.76,62.32
2018-05-09,76,76.0,,0.76,57.76
2018-05-10,83,76.0,,0.76,63.08
2018-05-11,87,76.0,,0.76,66.12
2018-05-12,89,76.0,,0.76,67.64
2018-05-13,70,76.0,,0.76,53.2
2018-05-14,83,76.0,,0.76,63.08
2018-05-15,81,76.0,,0.76,61.56
2018-05-16,80,76.0,,0.76,60.8
2018-05-17,86,76.0,,0.76,65.36
2018-05-18,89,76.0,,0.76,67.64
2018-05-19,83,76.0,,0.76,63.08
2018-05-20,75,76.0,,0.76,57.0
2018-05-21,86,76.0,,0.76,65.36
2018-05-22,84,76.0,,0.76,63.84
2018-05-23,88,76.0,,0.76,66.88
2018-05-24,85,76.0,,0.76,64.6
2018-05-25,88,76.0,,0.76,66.88
2018-05-26,91,76.0,,0.76,69.16
2018-05-27,100,76.0,,0.76,76.0
2018-05-28,85,76.0,,0.76,64.6
2018-05-29,81,76.0,,0.76,61.56
2018-05-30,85,76.0,,0.76,64.6
2018-05-31,83,76.0,,0.76,63.08
2018-06-01,89,75.0,False,0.75,66.75
2018-06-02,100,75.0,,0.75,75.0
2018-06-03,92,75.0,,0.75,69.0
2018-06-04,84,75.0,,0.75,63.0
2018-06-05,83,75.0,,0.75,62.25
2018-06-06,85,75.0,,0.75,63.75
2018-06-07,84,75.0,,0.75,63.0
2018-06-08,88,75.0,,0.75,66.0
2018-06-09,100,75.0,,0.75,75.0
2018-06-10,98,75.0,,0.75,73.5
2018-06-11,87,75.0,,0.75,65.25
2018-06-12,81,75.0,,0.75,60.75
2018-06-13,88,75.0,,0.75,66.0
2018-06-14,82,75.0,,0.75,61.5
2018-06-15,82,75.0,,0.75,61.5
2018-06-16,92,75.0,,0.75,69.0
2018-06-17,85,75.0,,0.75,63.75
2018-06-18,79,75.0,,0.75,59.25
2018-06-19,78,75.0,,0.75,58.5
2018-06-20,80,75.0,,0.75,60.0
2018-06-21,80,75.0,,0.75,60.0
2018-06-22,84,75.0,,0.75,63.0
2018-06-23,95,75.0,,0.75,71.25
2018-06-24,87,75.0,,0.75,65.25
2018-06-25,77,75.0,,0.75,57.75
2018-06-26,79,75.0,,0.75,59.25
2018-06-27,80,75.0,,0.75,60.0
2018-06-28,79,75.0,,0.75,59.25
2018-06-29,80,75.0,,0.75,60.0
2018-06-30,89,75.0,,0.75,66.75
2018-07-01,94,72.0,False,0.72,67.67999999999999
2018-07-02,78,72.0,,0.72,56.16
2018-07-03,79,72.0,,0.72,56.879999999999995
2018-07-04,85,72.0,,0.72,61.199999999999996
2018-07-05,83,72.0,,0.72,59.76
2018-07-06,88,72.0,,0.72,63.36
2018-07-07,100,72.0,,0.72,72.0
2018-07-08,93,72.0,,0.72,66.96
2018-07-09,84,72.0,,0.72,60.48
2018-07-10,78,72.0,,0.72,56.16
2018-07-11,79,72.0,,0.72,56.879999999999995
2018-07-12,81,72.0,,0.72,58.32
2018-07-13,85,72.0,,0.72,61.199999999999996
2018-07-14,99,72.0,,0.72,71.28
2018-07-15,92,72.0,,0.72,66.24
2018-07-16,82,72.0,,0.72,59.04
2018-07-17,80,72.0,,0.72,57.599999999999994
2018-07-18,82,72.0,,0.72,59.04
2018-07-19,85,72.0,,0.72,61.199999999999996
2018-07-20,84,72.0,,0.72,60.48
2018-07-21,100,72.0,,0.72,72.0
2018-07-22,93,72.0,,0.72,66.96
2018-07-23,80,72.0,,0.72,57.599999999999994
2018-07-24,80,72.0,,0.72,57.599999999999994
2018-07-25,79,72.0,,0.72,56.879999999999995
2018-07-26,84,72.0,,0.72,60.48
2018-07-27,85,72.0,,0.72,61.199999999999996
2018-07-28,94,72.0,,0.72,67.67999999999999
2018-07-29,87,72.0,,0.72,62.64
2018-07-30,76,72.0,,0.72,54.72
2018-07-31,76,72.0,,0.72,54.72
2018-08-01,84,66.0,False,0.66,55.440000000000005
2018-08-02,81,66.0,,0.66,53.46
2018-08-03,83,66.0,,0.66,54.78
2018-08-04,100,66.0,,0.66,66.0
2018-08-05,86,66.0,,0.66,56.760000000000005
2018-08-06,79,66.0,,0.66,52.14
2018-08-07,80,66.0,,0.66,52.800000000000004
2018-08-08,77,66.0,,0.66,50.82
2018-08-09,74,66.0,,0.66,48.84
2018-08-10,84,66.0,,0.66,55.440000000000005
2018-08-11,99,66.0,,0.66,65.34
2018-08-12,86,66.0,,0.66,56.760000000000005
2018-08-13,79,66.0,,0.66,52.14
2018-08-14,72,66.0,,0.66,47.52
2018-08-15,75,66.0,,0.66,49.5
2018-08-16,77,66.0,,0.66,50.82
2018-08-17,88,66.0,,0.66,58.080000000000005
2018-08-18,91,66.0,,0.66,60.06
2018-08-19,90,66.0,,0.66,59.400000000000006
2018-08-20,76,66.0,,0.66,50.160000000000004
2018-08-21,77,66.0,,0.66,50.82
2018-08-22,81,66.0,,0.66,53.46
2018-08-23,77,66.0,,0.66,50.82
2018-08-24,81,66.0,,0.66,53.46
2018-08-25,93,66.0,,0.66,61.38
2018-08-26,85,66.0,,0.66,56.1
2018-08-27,72,66.0,,0.66,47.52
2018-08-28,74,66.0,,0.66,48.84
2018-08-29,76,66.0,,0.66,50.160000000000004
2018-08-30,76,66.0,,0.66,50.160000000000004
2018-08-31,77,66.0,,0.66,50.82
2018-09-01,96,65.0,False,0.65,62.400000000000006
2018-09-02,100,65.0,,0.65,65.0
2018-09-03,95,65.0,,0.65,61.75
2018-09-04,72,65.0,,0.65,46.800000000000004
2018-09-05,74,65.0,,0.65,48.1
2018-09-06,83,65.0,,0.65,53.95
2018-09-07,83,65.0,,0.65,53.95
2018-09-08,88,65.0,,0.65,57.2
2018-09-09,82,65.0,,0.65,53.300000000000004
2018-09-10,73,65.0,,0.65,47.45
2018-09-11,75,65.0,,0.65,48.75
2018-09-12,75,65.0,,0.65,48.75
2018-09-13,79,65.0,,0.65,51.35
2018-09-14,88,65.0,,0.65,57.2
2018-09-15,90,65.0,,0.65,58.5
2018-09-16,85,65.0,,0.65,55.25
2018-09-17,79,65.0,,0.65,51.35
2018-09-18,82,65.0,,0.65,53.300000000000004
2018-09-19,85,65.0,,0.65,55.25
2018-09-20,83,65.0,,0.65,53.95
2018-09-21,88,65.0,,0.65,57.2
2018-09-22,95,65.0,,0.65,61.75
2018-09-23,85,65.0,,0.65,55.25
2018-09-24,78,65.0,,0.65,50.7
2018-09-25,81,65.0,,0.65,52.65
2018-09-26,87,65.0,,0.65,56.550000000000004
2018-09-27,86,65.0,,0.65,55.9
2018-09-28,89,65.0,,0.65,57.85
2018-09-29,91,65.0,,0.65,59.15
2018-09-30,81,65.0,,0.65,52.65
2018-10-01,83,66.0,False,0.66,54.78
2018-10-02,94,66.0,,0.66,62.040000000000006
2018-10-03,90,66.0,,0.66,59.400000000000006
2018-10-04,94,66.0,,0.66,62.040000000000006
2018-10-05,100,66.0,,0.66,66.0
2018-10-06,94,66.0,,0.66,62.040000000000006
2018-10-07,86,66.0,,0.66,56.760000000000005
2018-10-08,88,66.0,,0.66,58.080000000000005
2018-10-09,88,66.0,,0.66,58.080000000000005
2018-10-10,88,66.0,,0.66,58.080000000000005
2018-10-11,92,66.0,,0.66,60.720000000000006
2018-10-12,99,66.0,,0.66,65.34
2018-10-13,95,66.0,,0.66,62.7
2018-10-14,91,66.0,,0.66,60.06
2018-10-15,84,66.0,,0.66,55.440000000000005
2018-10-16,89,66.0,,0.66,58.74
2018-10-17,89,66.0,,0.66,58.74
2018-10-18,93,66.0,,0.66,61.38
2018-10-19,97,66.0,,0.66,64.02
2018-10-20,96,66.0,,0.66,63.36
2018-10-21,89,66.0,,0.66,58.74
2018-10-22,88,66.0,,0.66,58.080000000000005
2018-10-23,90,66.0,,0.66,59.400000000000006
2018-10-24,84,66.0,,0.66,55.440000000000005
2018-10-25,90,66.0,,0.66,59.400000000000006
2018-10-26,98,66.0,,0.66,64.68
2018-10-27,99,66.0,,0.66,65.34
2018-10-28,89,66.0,,0.66,58.74
2018-10-29,90,66.0,,0.66,59.400000000000006
2018-10-30,92,66.0,,0.66,60.720000000000006
2018-10-31,93,66.0,,0.66,61.38
2018-11-01,93,66.0,False,0.66,61.38
2018-11-02,94,66.0,,0.66,62.040000000000006
2018-11-03,100,66.0,,0.66,66.0
2018-11-04,92,66.0,,0.66,60.720000000000006
2018-11-05,84,66.0,,0.66,55.440000000000005
2018-11-06,87,66.0,,0.66,57.42
2018-11-07,79,66.0,,0.66,52.14
2018-11-08,83,66.0,,0.66,54.78
2018-11-09,90,66.0,,0.66,59.400000000000006
2018-11-10,92,66.0,,0.66,60.720000000000006
2018-11-11,85,66.0,,0.66,56.1
2018-11-12,79,66.0,,0.66,52.14
2018-11-13,81,66.0,,0.66,53.46
2018-11-14,86,66.0,,0.66,56.760000000000005
2018-11-15,82,66.0,,0.66,54.120000000000005
2018-11-16,91,66.0,,0.66,60.06
2018-11-17,88,66.0,,0.66,58.080000000000005
2018-11-18,80,66.0,,0.66,52.800000000000004
2018-11-19,84,66.0,,0.66,55.440000000000005
2018-11-20,83,66.0,,0.66,54.78
2018-11-21,68,66.0,,0.66,44.88
2018-11-22,62,66.0,,0.66,40.92
2018-11-23,78,66.0,,0.66,51.480000000000004
2018-11-24,85,66.0,,0.66,56.1
2018-11-25,79,66.0,,0.66,52.14
2018-11-26,71,66.0,,0.66,46.86
2018-11-27,79,66.0,,0.66,52.14
2018-11-28,86,66.0,,0.66,56.760000000000005
2018-11-29,86,66.0,,0.66,56.760000000000005
2018-11-30,84,66.0,,0.66,55.440000000000005
2018-12-01,91,65.0,False,0.65,59.15
2018-12-02,83,65.0,,0.65,53.95
2018-12-03,86,65.0,,0.65,55.9
2018-12-04,85,65.0,,0.65,55.25
2018-12-05,89,65.0,,0.65,57.85
2018-12-06,89,65.0,,0.65,57.85
2018-12-07,96,65.0,,0.65,62.400000000000006
2018-12-08,90,65.0,,0.65,58.5
2018-12-09,85,65.0,,0.65,55.25
2018-12-10,85,65.0,,0.65,55.25
2018-12-11,89,65.0,,0.65,57.85
2018-12-12,95,65.0,,0.65,61.75
2018-12-13,90,65.0,,0.65,58.5
2018-12-14,95,65.0,,0.65,61.75
2018-12-15,92,65.0,,0.65,59.800000000000004
2018-12-16,89,65.0,,0.65,57.85
2018-12-17,90,65.0,,0.65,58.5
2018-12-18,92,65.0,,0.65,59.800000000000004
2018-12-19,92,65.0,,0.65,59.800000000000004
2018-12-20,88,65.0,,0.65,57.2
2018-12-21,84,65.0,,0.65,54.6
2018-12-22,83,65.0,,0.65,53.95
2018-12-23,84,65.0,,0.65,54.6
2018-12-24,75,65.0,,0.65,48.75
2018-12-25,69,65.0,,0.65,44.85
2018-12-26,86,65.0,,0.65,55.9
2018-12-27,90,65.0,,0.65,58.5
2018-12-28,96,65.0,,0.65,62.400000000000006
2018-12-29,100,65.0,,0.65,65.0
2018-12-30,95,65.0,,0.65,61.75
2018-12-31,94,65.0,,0.65,61.1
2019-01-01,87,65.0,False,0.65,56.550000000000004
2019-01-02,82,65.0,,0.65,53.300000000000004
2019-01-03,85,65.0,,0.65,55.25
2019-01-04,86,65.0,,0.65,55.9
2019-01-05,90,65.0,,0.65,58.5
2019-01-06,87,65.0,,0.65,56.550000000000004
2019-01-07,78,65.0,,0.65,50.7
2019-01-08,72,65.0,,0.65,46.800000000000004
2019-01-09,83,65.0,,0.65,53.95
2019-01-10,83,65.0,,0.65,53.95
2019-01-11,92,65.0,,0.65,59.800000000000004
2019-01-12,94,65.0,,0.65,61.1
2019-01-13,81,65.0,,0.65,52.65
2019-01-14,76,65.0,,0.65,49.4
2019-01-15,79,65.0,,0.65,51.35
2019-01-16,87,65.0,,0.65,56.550000000000004
2019-01-17,86,65.0,,0.65,55.9
2019-01-18,88,65.0,,0.65,57.2
2019-01-19,100,65.0,,0.65,65.0
2019-01-20,88,65.0,,0.65,57.2
2019-01-21,74,65.0,,0.65,48.1
2019-01-22,80,65.0,,0.65,52.0
2019-01-23,82,65.0,,0.65,53.300000000000004
2019-01-24,87,65.0,,0.65,56.550000000000004
2019-01-25,94,65.0,,0.65,61.1
2019-01-26,100,65.0,,0.65,65.0
2019-01-27,92,65.0,,0.65,59.800000000000004
2019-01-28,81,65.0,,0.65,52.65
2019-01-29,78,65.0,,0.65,50.7
2019-01-30,78,65.0,,0.65,50.7
2019-01-31,83,65.0,,0.65,53.95
2019-02-01,85,68.0,False,0.68,57.800000000000004
2019-02-02,92,68.0,,0.68,62.56
2019-02-03,81,68.0,,0.68,55.080000000000005
2019-02-04,72,68.0,,0.68,48.96
2019-02-05,80,68.0,,0.68,54.400000000000006
2019-02-06,87,68.0,,0.68,59.160000000000004
2019-02-07,84,68.0,,0.68,57.120000000000005
2019-02-08,91,68.0,,0.68,61.88
2019-02-09,93,68.0,,0.68,63.24
2019-02-10,87,68.0,,0.68,59.160000000000004
2019-02-11,79,68.0,,0.68,53.720000000000006
2019-02-12,79,68.0,,0.68,53.720000000000006
2019-02-13,83,68.0,,0.68,56.440000000000005
2019-02-14,86,68.0,,0.68,58.480000000000004
2019-02-15,92,68.0,,0.68,62.56
2019-02-16,100,68.0,,0.68,68.0
2019-02-17,94,68.0,,0.68,63.92
2019-02-18,92,68.0,,0.68,62.56
2019-02-19,81,68.0,,0.68,55.080000000000005
2019-02-20,79,68.0,,0.68,53.720000000000006
2019-02-21,82,68.0,,0.68,55.760000000000005
2019-02-22,90,68.0,,0.68,61.2
2019-02-23,96,68.0,,0.68,65.28
2019-02-24,90,68.0,,0.68,61.2
2019-02-25,78,68.0,,0.68,53.040000000000006
2019-02-26,84,68.0,,0.68,57.120000000000005
2019-02-27,83,68.0,,0.68,56.440000000000005
2019-02-28,86,68.0,,0.68,58.480000000000004
2019-03-01,87,72.0,False,0.72,62.64
2019-03-02,93,72.0,,0.72,66.96
2019-03-03,87,72.0,,0.72,62.64
2019-03-04,76,72.0,,0.72,54.72
2019-03-05,83,72.0,,0.72,59.76
2019-03-06,84,72.0,,0.72,60.48
