date,religion_unscaled,religion_monthly,isPartial,scale,religion
2018-08-11,63,56.0,,0.56,35.28
2018-08-12,70,56.0,,0.56,39.2
2018-08-13,65,56.0,,0.56,36.400000000000006
2018-08-14,61,56.0,,0.56,34.160000000000004
2018-08-15,65,56.0,,0.56,36.400000000000006
2018-08-16,76,56.0,,0.56,42.56
2018-08-17,74,56.0,,0.56,41.440000000000005
2018-08-18,77,56.0,,0.56,43.120000000000005
2018-08-19,86,56.0,,0.56,48.160000000000004
2018-08-20,76,56.0,,0.56,42.56
2018-08-21,80,56.0,,0.56,44.800000000000004
2018-08-22,81,56.0,,0.56,45.36000000000001
2018-08-23,85,56.0,,0.56,47.6
2018-08-24,75,56.0,,0.56,42.00000000000001
2018-08-25,69,56.0,,0.56,38.64
2018-08-26,83,56.0,,0.56,46.480000000000004
2018-08-27,90,56.0,,0.56,50.400000000000006
2018-08-28,100,56.0,,0.56,56.00000000000001
2018-08-29,93,56.0,,0.56,52.080000000000005
2018-08-30,98,56.0,,0.56,54.88
2018-08-31,95,56.0,,0.56,53.2
2018-09-01,93,77.0,False,0.77,71.61
2018-09-02,68,77.0,,0.77,52.36
2018-09-03,82,77.0,,0.77,63.14
2018-09-04,76,77.0,,0.77,58.52
2018-09-05,75,77.0,,0.77,57.75
2018-09-06,82,77.0,,0.77,63.14
2018-09-07,75,77.0,,0.77,57.75
2018-09-08,63,77.0,,0.77,48.51
2018-09-09,68,77.0,,0.77,52.36
2018-09-10,82,77.0,,0.77,63.14
2018-09-11,82,77.0,,0.77,63.14
2018-09-12,84,77.0,,0.77,64.68
2018-09-13,90,77.0,,0.77,69.3
2018-09-14,73,77.0,,0.77,56.21
2018-09-15,58,77.0,,0.77,44.660000000000004
2018-09-16,67,77.0,,0.77,51.59
2018-09-17,91,77.0,,0.77,70.07000000000001
2018-09-18,84,77.0,,0.77,64.68
2018-09-19,94,77.0,,0.77,72.38
2018-09-20,96,77.0,,0.77,73.92
2018-09-21,85,77.0,,0.77,65.45
2018-09-22,62,77.0,,0.77,47.74
2018-09-23,71,77.0,,0.77,54.67
2018-09-24,95,77.0,,0.77,73.15
2018-09-25,92,77.0,,0.77,70.84
2018-09-26,85,77.0,,0.77,65.45
2018-09-27,100,77.0,,0.77,77.0
2018-09-28,84,77.0,,0.77,64.68
2018-09-29,56,77.0,,0.77,43.120000000000005
2018-09-30,70,77.0,,0.77,53.9
2018-10-01,98,79.0,False,0.79,77.42
2018-10-02,90,79.0,,0.79,71.10000000000001
2018-10-03,92,79.0,,0.79,72.68
2018-10-04,85,79.0,,0.79,67.15
2018-10-05,77,79.0,,0.79,60.830000000000005
2018-10-06,69,79.0,,0.79,54.510000000000005
2018-10-07,99,79.0,,0.79,78.21000000000001
2018-10-08,84,79.0,,0.79,66.36
2018-10-09,96,79.0,,0.79,75.84
2018-10-10,79,79.0,,0.79,62.410000000000004
2018-10-11,84,79.0,,0.79,66.36
2018-10-12,73,79.0,,0.79,57.67
2018-10-13,57,79.0,,0.79,45.03
2018-10-14,78,79.0,,0.79,61.620000000000005
2018-10-15,89,79.0,,0.79,70.31
2018-10-16,86,79.0,,0.79,67.94
2018-10-17,87,79.0,,0.79,68.73
2018-10-18,84,79.0,,0.79,66.36
2018-10-19,76,79.0,,0.79,60.040000000000006
2018-10-20,61,79.0,,0.79,48.190000000000005
2018-10-21,71,79.0,,0.79,56.09
2018-10-22,94,79.0,,0.79,74.26
2018-10-23,84,79.0,,0.79,66.36
2018-10-24,83,79.0,,0.79,65.57000000000001
2018-10-25,87,79.0,,0.79,68.73
2018-10-26,72,79.0,,0.79,56.88
2018-10-27,63,79.0,,0.79,49.77
2018-10-28,78,79.0,,0.79,61.620000000000005
2018-10-29,100,79.0,,0.79,79.0
2018-10-30,99,79.0,,0.79,78.21000000000001
2018-10-31,87,79.0,,0.79,68.73
2018-11-01,84,78.0,False,0.78,65.52
2018-11-02,85,78.0,,0.78,66.3
2018-11-03,53,78.0,,0.78,41.34
2018-11-04,70,78.0,,0.78,54.6
2018-11-05,90,78.0,,0.78,70.2
2018-11-06,73,78.0,,0.78,56.940000000000005
2018-11-07,75,78.0,,0.78,58.5
2018-11-08,85,78.0,,0.78,66.3
2018-11-09,69,78.0,,0.78,53.82
2018-11-10,56,78.0,,0.78,43.68
2018-11-11,63,78.0,,0.78,49.14
2018-11-12,77,78.0,,0.78,60.06
2018-11-13,80,78.0,,0.78,62.400000000000006
2018-11-14,95,78.0,,0.78,74.10000000000001
2018-11-15,87,78.0,,0.78,67.86
2018-11-16,76,78.0,,0.78,59.28
2018-11-17,53,78.0,,0.78,41.34
2018-11-18,64,78.0,,0.78,49.92
2018-11-19,75,78.0,,0.78,58.5
2018-11-20,66,78.0,,0.78,51.480000000000004
2018-11-21,64,78.0,,0.78,49.92
2018-11-22,63,78.0,,0.78,49.14
2018-11-23,76,78.0,,0.78,59.28
2018-11-24,68,78.0,,0.78,53.04
2018-11-25,72,78.0,,0.78,56.160000000000004
2018-11-26,100,78.0,,0.78,78.0
2018-11-27,99,78.0,,0.78,77.22
2018-11-28,93,78.0,,0.78,72.54
2018-11-29,94,78.0,,0.78,73.32000000000001
2018-11-30,88,78.0,,0.78,68.64
2018-12-01,42,80.0,False,0.8,33.6
2018-12-02,56,80.0,,0.8,44.800000000000004
2018-12-03,68,80.0,,0.8,54.400000000000006
2018-12-04,74,80.0,,0.8,59.2
2018-12-05,100,80.0,,0.8,80.0
2018-12-06,79,80.0,,0.8,63.2
2018-12-07,67,80.0,,0.8,53.6
2018-12-08,41,80.0,,0.8,32.800000000000004
2018-12-09,51,80.0,,0.8,40.800000000000004
2018-12-10,70,80.0,,0.8,56.0
2018-12-11,67,80.0,,0.8,53.6
2018-12-12,69,80.0,,0.8,55.2
2018-12-13,68,80.0,,0.8,54.400000000000006
2018-12-14,66,80.0,,0.8,52.800000000000004
2018-12-15,48,80.0,,0.8,38.400000000000006
2018-12-16,55,80.0,,0.8,44.0
2018-12-17,66,80.0,,0.8,52.800000000000004
2018-12-18,64,80.0,,0.8,51.2
2018-12-19,61,80.0,,0.8,48.800000000000004
2018-12-20,52,80.0,,0.8,41.6
2018-12-21,44,80.0,,0.8,35.2
2018-12-22,43,80.0,,0.8,34.4
2018-12-23,50,80.0,,0.8,40.0
2018-12-24,48,80.0,,0.8,38.400000000000006
2018-12-25,58,80.0,,0.8,46.400000000000006
2018-12-26,45,80.0,,0.8,36.0
2018-12-27,42,80.0,,0.8,33.6
2018-12-28,36,80.0,,0.8,28.8
2018-12-29,39,80.0,,0.8,31.200000000000003
2018-12-30,37,80.0,,0.8,29.6
2018-12-31,36,80.0,,0.8,28.8
2019-01-01,65,68.0,False,0.68,44.2
2019-01-02,66,68.0,,0.68,44.88
2019-01-03,75,68.0,,0.68,51.00000000000001
2019-01-04,72,68.0,,0.68,48.96
2019-01-05,61,68.0,,0.68,41.480000000000004
2019-01-06,66,68.0,,0.68,44.88
2019-01-07,86,68.0,,0.68,58.480000000000004
2019-01-08,87,68.0,,0.68,59.160000000000004
2019-01-09,90,68.0,,0.68,61.2
2019-01-10,91,68.0,,0.68,61.88
2019-01-11,76,68.0,,0.68,51.68000000000001
2019-01-12,61,68.0,,0.68,41.480000000000004
2019-01-13,94,68.0,,0.68,63.92
2019-01-14,100,68.0,,0.68,68.0
2019-01-15,95,68.0,,0.68,64.60000000000001
2019-01-16,100,68.0,,0.68,68.0
2019-01-17,92,68.0,,0.68,62.56
2019-01-18,85,68.0,,0.68,57.800000000000004
2019-01-19,63,68.0,,0.68,42.84
2019-01-20,69,68.0,,0.68,46.92
2019-01-21,72,68.0,,0.68,48.96
2019-01-22,97,68.0,,0.68,65.96000000000001
2019-01-23,99,68.0,,0.68,67.32000000000001
2019-01-24,91,68.0,,0.68,61.88
2019-01-25,91,68.0,,0.68,61.88
2019-01-26,63,68.0,,0.68,42.84
2019-01-27,80,68.0,,0.68,54.400000000000006
2019-01-28,89,68.0,,0.68,60.52
2019-01-29,87,68.0,,0.68,59.160000000000004
2019-01-30,89,68.0,,0.68,60.52
2019-01-31,88,68.0,,0.68,59.84
2019-02-01,77,71.0,False,0.71,54.669999999999995
2019-02-02,62,71.0,,0.71,44.019999999999996
2019-02-03,78,71.0,,0.71,55.379999999999995
2019-02-04,91,71.0,,0.71,64.61
2019-02-05,89,71.0,,0.71,63.19
2019-02-06,91,71.0,,0.71,64.61
2019-02-07,98,71.0,,0.71,69.58
2019-02-08,92,71.0,,0.71,65.32
2019-02-09,62,71.0,,0.71,44.019999999999996
2019-02-10,80,71.0,,0.71,56.8
2019-02-11,97,71.0,,0.71,68.86999999999999
2019-02-12,89,71.0,,0.71,63.19
2019-02-13,93,71.0,,0.71,66.03
2019-02-14,92,71.0,,0.71,65.32
2019-02-15,78,71.0,,0.71,55.379999999999995
2019-02-16,64,71.0,,0.71,45.44
2019-02-17,73,71.0,,0.71,51.83
2019-02-18,83,71.0,,0.71,58.93
2019-02-19,88,71.0,,0.71,62.48
2019-02-20,85,71.0,,0.71,60.349999999999994
2019-02-21,87,71.0,,0.71,61.769999999999996
2019-02-22,79,71.0,,0.71,56.089999999999996
2019-02-23,67,71.0,,0.71,47.57
2019-02-24,85,71.0,,0.71,60.349999999999994
2019-02-25,94,71.0,,0.71,66.74
2019-02-26,95,71.0,,0.71,67.45
2019-02-27,100,71.0,,0.71,71.0
2019-02-28,97,71.0,,0.71,68.86999999999999
2019-03-01,88,69.0,False,0.69,60.72
2019-03-02,67,69.0,,0.69,46.23
2019-03-03,80,69.0,,0.69,55.199999999999996
2019-03-04,89,69.0,,0.69,61.41
2019-03-05,90,69.0,,0.69,62.099999999999994
2019-03-06,100,69.0,,0.69,69.0
2019-03-07,98,69.0,,0.69,67.61999999999999
2019-03-08,79,69.0,,0.69,54.51
2019-03-09,72,69.0,,0.69,49.67999999999999
2019-03-10,69,69.0,,0.69,47.61
2019-03-11,88,69.0,,0.69,60.72
2019-03-12,80,69.0,,0.69,55.199999999999996
2019-03-13,83,69.0,,0.69,57.269999999999996
2019-03-14,86,69.0,,0.69,59.339999999999996
2019-03-15,87,69.0,,0.69,60.029999999999994
2019-03-16,71,69.0,,0.69,48.989999999999995
2019-03-17,80,69.0,,0.69,55.199999999999996
2019-03-18,90,69.0,,0.69,62.099999999999994
2019-03-19,90,69.0,,0.69,62.099999999999994
2019-03-20,88,69.0,,0.69,60.72
2019-03-21,79,69.0,,0.69,54.51
2019-03-22,77,69.0,,0.69,53.129999999999995
2019-03-23,65,69.0,,0.69,44.849999999999994
2019-03-24,80,69.0,,0.69,55.199999999999996
2019-03-25,91,69.0,,0.69,62.78999999999999
2019-03-26,79,69.0,,0.69,54.51
2019-03-27,88,69.0,,0.69,60.72
2019-03-28,80,69.0,,0.69,55.199999999999996
2019-03-29,73,69.0,,0.69,50.37
2019-03-30,68,69.0,,0.69,46.919999999999995
2019-03-31,72,69.0,,0.69,49.67999999999999
2019-04-01,69,76.0,False,0.76,52.44
2019-04-02,61,76.0,,0.76,46.36
2019-04-03,57,76.0,,0.76,43.32
2019-04-04,65,76.0,,0.76,49.4
2019-04-05,57,76.0,,0.76,43.32
2019-04-06,50,76.0,,0.76,38.0
2019-04-07,55,76.0,,0.76,41.8
2019-04-08,80,76.0,,0.76,60.8
2019-04-09,69,76.0,,0.76,52.44
2019-04-10,68,76.0,,0.76,51.68
2019-04-11,76,76.0,,0.76,57.76
2019-04-12,65,76.0,,0.76,49.4
2019-04-13,51,76.0,,0.76,38.76
2019-04-14,64,76.0,,0.76,48.64
2019-04-15,72,76.0,,0.76,54.72
2019-04-16,71,76.0,,0.76,53.96
2019-04-17,66,76.0,,0.76,50.160000000000004
2019-04-18,62,76.0,,0.76,47.12
2019-04-19,60,76.0,,0.76,45.6
2019-04-20,56,76.0,,0.76,42.56
2019-04-21,100,76.0,,0.76,76.0
2019-04-22,80,76.0,,0.76,60.8
2019-04-23,74,76.0,,0.76,56.24
2019-04-24,69,76.0,,0.76,52.44
2019-04-25,65,76.0,,0.76,49.4
2019-04-26,57,76.0,,0.76,43.32
2019-04-27,46,76.0,,0.76,34.96
2019-04-28,55,76.0,,0.76,41.8
2019-04-29,69,76.0,,0.76,52.44
2019-04-30,72,76.0,,0.76,54.72
2019-05-01,86,65.0,False,0.65,55.9
2019-05-02,99,65.0,,0.65,64.35000000000001
2019-05-03,88,65.0,,0.65,57.2
2019-05-04,52,65.0,,0.65,33.800000000000004
2019-05-05,79,65.0,,0.65,51.35
2019-05-06,94,65.0,,0.65,61.1
2019-05-07,83,65.0,,0.65,53.95
2019-05-08,95,65.0,,0.65,61.75
2019-05-09,81,65.0,,0.65,52.65
2019-05-10,81,65.0,,0.65,52.65
2019-05-11,63,65.0,,0.65,40.95
2019-05-12,87,65.0,,0.65,56.550000000000004
2019-05-13,100,65.0,,0.65,65.0
2019-05-14,87,65.0,,0.65,56.550000000000004
2019-05-15,85,65.0,,0.65,55.25
2019-05-16,79,65.0,,0.65,51.35
2019-05-17,82,65.0,,0.65,53.300000000000004
2019-05-18,57,65.0,,0.65,37.050000000000004
2019-05-19,75,65.0,,0.65,48.75
2019-05-20,68,65.0,,0.65,44.2
2019-05-21,83,65.0,,0.65,53.95
2019-05-22,83,65.0,,0.65,53.95
2019-05-23,82,65.0,,0.65,53.300000000000004
2019-05-24,66,65.0,,0.65,42.9
2019-05-25,62,65.0,,0.65,40.300000000000004
2019-05-26,61,65.0,,0.65,39.65
2019-05-27,63,65.0,,0.65,40.95
2019-05-28,72,65.0,,0.65,46.800000000000004
2019-05-29,70,65.0,,0.65,45.5
2019-05-30,62,65.0,,0.65,40.300000000000004
2019-05-31,63,65.0,,0.65,40.95
2019-06-01,78,48.0,False,0.48,37.44
2019-06-02,100,48.0,,0.48,48.0
2019-06-03,87,48.0,,0.48,41.76
2019-06-04,95,48.0,,0.48,45.6
2019-06-05,93,48.0,,0.48,44.64
2019-06-06,78,48.0,,0.48,37.44
2019-06-07,76,48.0,,0.48,36.48
2019-06-08,81,48.0,,0.48,38.879999999999995
2019-06-09,95,48.0,,0.48,45.6
2019-06-10,95,48.0,,0.48,45.6
2019-06-11,81,48.0,,0.48,38.879999999999995
2019-06-12,88,48.0,,0.48,42.239999999999995
2019-06-13,83,48.0,,0.48,39.839999999999996
2019-06-14,75,48.0,,0.48,36.0
2019-06-15,87,48.0,,0.48,41.76
2019-06-16,91,48.0,,0.48,43.68
2019-06-17,72,48.0,,0.48,34.56
2019-06-18,80,48.0,,0.48,38.4
2019-06-19,66,48.0,,0.48,31.68
2019-06-20,74,48.0,,0.48,35.519999999999996
2019-06-21,65,48.0,,0.48,31.2
2019-06-22,79,48.0,,0.48,37.92
2019-06-23,82,48.0,,0.48,39.36
2019-06-24,76,48.0,,0.48,36.48
2019-06-25,77,48.0,,0.48,36.96
2019-06-26,71,48.0,,0.48,34.08
2019-06-27,82,48.0,,0.48,39.36
2019-06-28,80,48.0,,0.48,38.4
2019-06-29,93,48.0,,0.48,44.64
2019-06-30,89,48.0,,0.48,42.72
2019-07-01,74,48.0,False,0.48,35.519999999999996
2019-07-02,63,48.0,,0.48,30.24
2019-07-03,68,48.0,,0.48,32.64
2019-07-04,84,48.0,,0.48,40.32
2019-07-05,84,48.0,,0.48,40.32
2019-07-06,77,48.0,,0.48,36.96
2019-07-07,94,48.0,,0.48,45.12
2019-07-08,88,48.0,,0.48,42.239999999999995
2019-07-09,81,48.0,,0.48,38.879999999999995
2019-07-10,92,48.0,,0.48,44.16
2019-07-11,70,48.0,,0.48,33.6
2019-07-12,84,48.0,,0.48,40.32
2019-07-13,85,48.0,,0.48,40.8
2019-07-14,94,48.0,,0.48,45.12
2019-07-15,78,48.0,,0.48,37.44
2019-07-16,77,48.0,,0.48,36.96
2019-07-17,75,48.0,,0.48,36.0
2019-07-18,85,48.0,,0.48,40.8
2019-07-19,73,48.0,,0.48,35.04
2019-07-20,75,48.0,,0.48,36.0
2019-07-21,94,48.0,,0.48,45.12
2019-07-22,76,48.0,,0.48,36.48
2019-07-23,90,48.0,,0.48,43.199999999999996
2019-07-24,82,48.0,,0.48,39.36
2019-07-25,80,48.0,,0.48,38.4
2019-07-26,95,48.0,,0.48,45.6
2019-07-27,100,48.0,,0.48,48.0
2019-07-28,96,48.0,,0.48,46.08
2019-07-29,78,48.0,,0.48,37.44
2019-07-30,92,48.0,,0.48,44.16
2019-07-31,80,48.0,,0.48,38.4
2019-08-01,58,54.0,False,0.54,31.32
2019-08-02,64,54.0,,0.54,34.56
2019-08-03,70,54.0,,0.54,37.800000000000004
2019-08-04,79,54.0,,0.54,42.660000000000004
2019-08-05,68,54.0,,0.54,36.72
2019-08-06,63,54.0,,0.54,34.02
2019-08-07,59,54.0,,0.54,31.860000000000003
2019-08-08,59,54.0,,0.54,31.860000000000003
2019-08-09,61,54.0,,0.54,32.940000000000005
2019-08-10,65,54.0,,0.54,35.1
2019-08-11,72,54.0,,0.54,38.88
2019-08-12,74,54.0,,0.54,39.96
2019-08-13,68,54.0,,0.54,36.72
2019-08-14,67,54.0,,0.54,36.18
2019-08-15,69,54.0,,0.54,37.260000000000005
2019-08-16,72,54.0,,0.54,38.88
2019-08-17,68,54.0,,0.54,36.72
2019-08-18,82,54.0,,0.54,44.28
2019-08-19,75,54.0,,0.54,40.5
2019-08-20,77,54.0,,0.54,41.580000000000005
2019-08-21,90,54.0,,0.54,48.6
2019-08-22,85,54.0,,0.54,45.900000000000006
2019-08-23,81,54.0,,0.54,43.74
2019-08-24,70,54.0,,0.54,37.800000000000004
2019-08-25,75,54.0,,0.54,40.5
2019-08-26,87,54.0,,0.54,46.980000000000004
2019-08-27,95,54.0,,0.54,51.300000000000004
2019-08-28,94,54.0,,0.54,50.760000000000005
2019-08-29,100,54.0,,0.54,54.0
2019-08-30,89,54.0,,0.54,48.06
2019-08-31,65,54.0,,0.54,35.1
2019-09-01,64,74.0,False,0.74,47.36
2019-09-02,62,74.0,,0.74,45.88
2019-09-03,75,74.0,,0.74,55.5
2019-09-04,82,74.0,,0.74,60.68
2019-09-05,82,74.0,,0.74,60.68
2019-09-06,78,74.0,,0.74,57.72
2019-09-07,58,74.0,,0.74,42.92
2019-09-08,72,74.0,,0.74,53.28
2019-09-09,86,74.0,,0.74,63.64
2019-09-10,89,74.0,,0.74,65.86
2019-09-11,91,74.0,,0.74,67.34
2019-09-12,89,74.0,,0.74,65.86
2019-09-13,86,74.0,,0.74,63.64
2019-09-14,67,74.0,,0.74,49.58
2019-09-15,80,74.0,,0.74,59.2
2019-09-16,100,74.0,,0.74,74.0
2019-09-17,100,74.0,,0.74,74.0
2019-09-18,100,74.0,,0.74,74.0
2019-09-19,93,74.0,,0.74,68.82
2019-09-20,83,74.0,,0.74,61.42
2019-09-21,62,74.0,,0.74,45.88
2019-09-22,84,74.0,,0.74,62.16
2019-09-23,94,74.0,,0.74,69.56
2019-09-24,97,74.0,,0.74,71.78
2019-09-25,99,74.0,,0.74,73.26
2019-09-26,97,74.0,,0.74,71.78
2019-09-27,81,74.0,,0.74,59.94
2019-09-28,67,74.0,,0.74,49.58
2019-09-29,85,74.0,,0.74,62.9
2019-09-30,87,74.0,,0.74,64.38
2019-10-01,83,77.0,False,0.77,63.910000000000004
2019-10-02,94,77.0,,0.77,72.38
2019-10-03,86,77.0,,0.77,66.22
2019-10-04,81,77.0,,0.77,62.370000000000005
2019-10-05,55,77.0,,0.77,42.35
2019-10-06,71,77.0,,0.77,54.67
2019-10-07,83,77.0,,0.77,63.910000000000004
2019-10-08,90,77.0,,0.77,69.3
2019-10-09,100,77.0,,0.77,77.0
2019-10-10,92,77.0,,0.77,70.84
2019-10-11,77,77.0,,0.77,59.29
2019-10-12,67,77.0,,0.77,51.59
2019-10-13,71,77.0,,0.77,54.67
2019-10-14,85,77.0,,0.77,65.45
2019-10-15,89,77.0,,0.77,68.53
2019-10-16,89,77.0,,0.77,68.53
2019-10-17,90,77.0,,0.77,69.3
2019-10-18,80,77.0,,0.77,61.6
2019-10-19,57,77.0,,0.77,43.89
2019-10-20,66,77.0,,0.77,50.82
2019-10-21,87,77.0,,0.77,66.99
2019-10-22,86,77.0,,0.77,66.22
2019-10-23,82,77.0,,0.77,63.14
2019-10-24,91,77.0,,0.77,70.07000000000001
2019-10-25,77,77.0,,0.77,59.29
2019-10-26,61,77.0,,0.77,46.97
2019-10-27,65,77.0,,0.77,50.050000000000004
2019-10-28,88,77.0,,0.77,67.76
2019-10-29,88,77.0,,0.77,67.76
2019-10-30,87,77.0,,0.77,66.99
2019-10-31,85,77.0,,0.77,65.45
2019-11-01,76,72.0,False,0.72,54.72
2019-11-02,65,72.0,,0.72,46.8
2019-11-03,73,72.0,,0.72,52.559999999999995
2019-11-04,96,72.0,,0.72,69.12
2019-11-05,92,72.0,,0.72,66.24
2019-11-06,92,72.0,,0.72,66.24
2019-11-07,92,72.0,,0.72,66.24
2019-11-08,83,72.0,,0.72,59.76
2019-11-09,56,72.0,,0.72,40.32
2019-11-10,66,72.0,,0.72,47.519999999999996
2019-11-11,83,72.0,,0.72,59.76
2019-11-12,89,72.0,,0.72,64.08
2019-11-13,97,72.0,,0.72,69.84
2019-11-14,100,72.0,,0.72,72.0
2019-11-15,89,72.0,,0.72,64.08
2019-11-16,66,72.0,,0.72,47.519999999999996
2019-11-17,77,72.0,,0.72,55.44
2019-11-18,98,72.0,,0.72,70.56
2019-11-19,96,72.0,,0.72,69.12
2019-11-20,95,72.0,,0.72,68.39999999999999
2019-11-21,97,72.0,,0.72,69.84
2019-11-22,83,72.0,,0.72,59.76
2019-11-23,60,72.0,,0.72,43.199999999999996
2019-11-24,71,72.0,,0.72,51.12
2019-11-25,84,72.0,,0.72,60.48
2019-11-26,77,72.0,,0.72,55.44
2019-11-27,59,72.0,,0.72,42.48
2019-11-28,64,72.0,,0.72,46.08
2019-11-29,65,72.0,,0.72,46.8
2019-11-30,69,72.0,,0.72,49.68
2019-12-01,73,73.0,False,0.73,53.29
2019-12-02,89,73.0,,0.73,64.97
2019-12-03,100,73.0,,0.73,73.0
2019-12-04,91,73.0,,0.73,66.42999999999999
2019-12-05,90,73.0,,0.73,65.7
2019-12-06,79,73.0,,0.73,57.67
2019-12-07,59,73.0,,0.73,43.07
2019-12-08,65,73.0,,0.73,47.449999999999996
2019-12-09,90,73.0,,0.73,65.7
2019-12-10,90,73.0,,0.73,65.7
2019-12-11,96,73.0,,0.73,70.08
2019-12-12,97,73.0,,0.73,70.81
2019-12-13,84,73.0,,0.73,61.32
2019-12-14,67,73.0,,0.73,48.91
2019-12-15,73,73.0,,0.73,53.29
2019-12-16,88,73.0,,0.73,64.24
2019-12-17,86,73.0,,0.73,62.78
2019-12-18,88,73.0,,0.73,64.24
2019-12-19,75,73.0,,0.73,54.75
2019-12-20,72,73.0,,0.73,52.56
2019-12-21,63,73.0,,0.73,45.99
2019-12-22,65,73.0,,0.73,47.449999999999996
2019-12-23,60,73.0,,0.73,43.8
2019-12-24,66,73.0,,0.73,48.18
2019-12-25,77,73.0,,0.73,56.21
2019-12-26,62,73.0,,0.73,45.26
2019-12-27,55,73.0,,0.73,40.15
2019-12-28,58,73.0,,0.73,42.339999999999996
2019-12-29,63,73.0,,0.73,45.99
2019-12-30,51,73.0,,0.73,37.23
2019-12-31,53,73.0,,0.73,38.69
2020-01-01,55,68.0,False,0.68,37.400000000000006
2020-01-02,58,68.0,,0.68,39.440000000000005
2020-01-03,57,68.0,,0.68,38.760000000000005
2020-01-04,62,68.0,,0.68,42.160000000000004
2020-01-05,66,68.0,,0.68,44.88
2020-01-06,69,68.0,,0.68,46.92
2020-01-07,78,68.0,,0.68,53.040000000000006
2020-01-08,86,68.0,,0.68,58.480000000000004
2020-01-09,81,68.0,,0.68,55.080000000000005
2020-01-10,71,68.0,,0.68,48.28
2020-01-11,61,68.0,,0.68,41.480000000000004
2020-01-12,68,68.0,,0.68,46.24
2020-01-13,79,68.0,,0.68,53.720000000000006
2020-01-14,78,68.0,,0.68,53.040000000000006
2020-01-15,88,68.0,,0.68,59.84
2020-01-16,77,68.0,,0.68,52.36000000000001
2020-01-17,68,68.0,,0.68,46.24
2020-01-18,59,68.0,,0.68,40.120000000000005
2020-01-19,58,68.0,,0.68,39.440000000000005
2020-01-20,60,68.0,,0.68,40.800000000000004
2020-01-21,72,68.0,,0.68,48.96
2020-01-22,84,68.0,,0.68,57.120000000000005
2020-01-23,81,68.0,,0.68,55.080000000000005
2020-01-24,78,68.0,,0.68,53.040000000000006
2020-01-25,58,68.0,,0.68,39.440000000000005
2020-01-26,69,68.0,,0.68,46.92
2020-01-27,100,68.0,,0.68,68.0
2020-01-28,93,68.0,,0.68,63.24
2020-01-29,90,68.0,,0.68,61.2
2020-01-30,80,68.0,,0.68,54.400000000000006
2020-01-31,77,68.0,,0.68,52.36000000000001
2020-02-01,62,70.0,False,0.7,43.4
2020-02-02,75,70.0,,0.7,52.5
2020-02-03,82,70.0,,0.7,57.4
2020-02-04,86,70.0,,0.7,60.199999999999996
2020-02-05,90,70.0,,0.7,62.99999999999999
2020-02-06,85,70.0,,0.7,59.49999999999999
2020-02-07,82,70.0,,0.7,57.4
2020-02-08,63,70.0,,0.7,44.099999999999994
2020-02-09,73,70.0,,0.7,51.099999999999994
2020-02-10,84,70.0,,0.7,58.8
2020-02-11,86,70.0,,0.7,60.199999999999996
2020-02-12,90,70.0,,0.7,62.99999999999999
2020-02-13,81,70.0,,0.7,56.699999999999996
2020-02-14,67,70.0,,0.7,46.9
2020-02-15,60,70.0,,0.7,42.0
2020-02-16,73,70.0,,0.7,51.099999999999994
2020-02-17,70,70.0,,0.7,49.0
2020-02-18,74,70.0,,0.7,51.8
2020-02-19,81,70.0,,0.7,56.699999999999996
2020-02-20,83,70.0,,0.7,58.099999999999994
2020-02-21,81,70.0,,0.7,56.699999999999996
2020-02-22,67,70.0,,0.7,46.9
2020-02-23,76,70.0,,0.7,53.199999999999996
2020-02-24,87,70.0,,0.7,60.9
2020-02-25,86,70.0,,0.7,60.199999999999996
2020-02-26,100,70.0,,0.7,70.0
2020-02-27,91,70.0,,0.7,63.699999999999996
2020-02-28,74,70.0,,0.7,51.8
2020-02-29,63,70.0,,0.7,44.099999999999994
2020-03-01,82,59.0,False,0.59,48.379999999999995
2020-03-02,94,59.0,,0.59,55.459999999999994
2020-03-03,99,59.0,,0.59,58.41
2020-03-04,100,59.0,,0.59,59.0
2020-03-05,98,59.0,,0.59,57.82
2020-03-06,95,59.0,,0.59,56.05
2020-03-07,72,59.0,,0.59,42.48
2020-03-08,77,59.0,,0.59,45.43
2020-03-09,87,59.0,,0.59,51.33
2020-03-10,88,59.0,,0.59,51.919999999999995
2020-03-11,88,59.0,,0.59,51.919999999999995
2020-03-12,74,59.0,,0.59,43.66
2020-03-13,65,59.0,,0.59,38.35
2020-03-14,65,59.0,,0.59,38.35
2020-03-15,68,59.0,,0.59,40.12
2020-03-16,65,59.0,,0.59,38.35
2020-03-17,62,59.0,,0.59,36.58
2020-03-18,65,59.0,,0.59,38.35
2020-03-19,66,59.0,,0.59,38.94
2020-03-20,67,59.0,,0.59,39.53
2020-03-21,59,59.0,,0.59,34.809999999999995
2020-03-22,74,59.0,,0.59,43.66
2020-03-23,74,59.0,,0.59,43.66
2020-03-24,75,59.0,,0.59,44.25
2020-03-25,78,59.0,,0.59,46.019999999999996
2020-03-26,77,59.0,,0.59,45.43
2020-03-27,73,59.0,,0.59,43.07
2020-03-28,67,59.0,,0.59,39.53
2020-03-29,77,59.0,,0.59,45.43
2020-03-30,86,59.0,,0.59,50.739999999999995
2020-03-31,90,59.0,,0.59,53.099999999999994
2020-04-01,74,67.0,False,0.67,49.580000000000005
2020-04-02,74,67.0,,0.67,49.580000000000005
