date,crisis_unscaled,crisis_monthly,isPartial,scale,crisis
2018-06-15,60,55.0,,0.55,33.0
2018-06-16,55,55.0,,0.55,30.250000000000004
2018-06-17,50,55.0,,0.55,27.500000000000004
2018-06-18,73,55.0,,0.55,40.150000000000006
2018-06-19,76,55.0,,0.55,41.800000000000004
2018-06-20,100,55.0,,0.55,55.00000000000001
2018-06-21,75,55.0,,0.55,41.25
2018-06-22,77,55.0,,0.55,42.35
2018-06-23,60,55.0,,0.55,33.0
2018-06-24,69,55.0,,0.55,37.95
2018-06-25,66,55.0,,0.55,36.300000000000004
2018-06-26,71,55.0,,0.55,39.050000000000004
2018-06-27,61,55.0,,0.55,33.550000000000004
2018-06-28,57,55.0,,0.55,31.35
2018-06-29,59,55.0,,0.55,32.45
2018-06-30,57,55.0,,0.55,31.35
2018-07-01,76,45.0,False,0.45,34.2
2018-07-02,87,45.0,,0.45,39.15
2018-07-03,79,45.0,,0.45,35.550000000000004
2018-07-04,63,45.0,,0.45,28.35
2018-07-05,87,45.0,,0.45,39.15
2018-07-06,76,45.0,,0.45,34.2
2018-07-07,73,45.0,,0.45,32.85
2018-07-08,74,45.0,,0.45,33.300000000000004
2018-07-09,91,45.0,,0.45,40.95
2018-07-10,91,45.0,,0.45,40.95
2018-07-11,93,45.0,,0.45,41.85
2018-07-12,96,45.0,,0.45,43.2
2018-07-13,88,45.0,,0.45,39.6
2018-07-14,62,45.0,,0.45,27.900000000000002
2018-07-15,68,45.0,,0.45,30.6
2018-07-16,84,45.0,,0.45,37.800000000000004
2018-07-17,100,45.0,,0.45,45.0
2018-07-18,95,45.0,,0.45,42.75
2018-07-19,90,45.0,,0.45,40.5
2018-07-20,80,45.0,,0.45,36.0
2018-07-21,63,45.0,,0.45,28.35
2018-07-22,76,45.0,,0.45,34.2
2018-07-23,98,45.0,,0.45,44.1
2018-07-24,95,45.0,,0.45,42.75
2018-07-25,90,45.0,,0.45,40.5
2018-07-26,87,45.0,,0.45,39.15
2018-07-27,76,45.0,,0.45,34.2
2018-07-28,73,45.0,,0.45,32.85
2018-07-29,72,45.0,,0.45,32.4
2018-07-30,86,45.0,,0.45,38.7
2018-07-31,77,45.0,,0.45,34.65
2018-08-01,75,45.0,False,0.45,33.75
2018-08-02,92,45.0,,0.45,41.4
2018-08-03,78,45.0,,0.45,35.1
2018-08-04,59,45.0,,0.45,26.55
2018-08-05,65,45.0,,0.45,29.25
2018-08-06,86,45.0,,0.45,38.7
2018-08-07,91,45.0,,0.45,40.95
2018-08-08,71,45.0,,0.45,31.95
2018-08-09,80,45.0,,0.45,36.0
2018-08-10,95,45.0,,0.45,42.75
2018-08-11,67,45.0,,0.45,30.150000000000002
2018-08-12,73,45.0,,0.45,32.85
2018-08-13,97,45.0,,0.45,43.65
2018-08-14,100,45.0,,0.45,45.0
2018-08-15,87,45.0,,0.45,39.15
2018-08-16,85,45.0,,0.45,38.25
2018-08-17,77,45.0,,0.45,34.65
2018-08-18,60,45.0,,0.45,27.0
2018-08-19,61,45.0,,0.45,27.45
2018-08-20,89,45.0,,0.45,40.050000000000004
2018-08-21,89,45.0,,0.45,40.050000000000004
2018-08-22,74,45.0,,0.45,33.300000000000004
2018-08-23,95,45.0,,0.45,42.75
2018-08-24,74,45.0,,0.45,33.300000000000004
2018-08-25,61,45.0,,0.45,27.45
2018-08-26,81,45.0,,0.45,36.45
2018-08-27,89,45.0,,0.45,40.050000000000004
2018-08-28,86,45.0,,0.45,38.7
2018-08-29,87,45.0,,0.45,39.15
2018-08-30,98,45.0,,0.45,44.1
2018-08-31,66,45.0,,0.45,29.7
2018-09-01,44,57.0,False,0.57,25.08
2018-09-02,50,57.0,,0.57,28.499999999999996
2018-09-03,64,57.0,,0.57,36.48
2018-09-04,73,57.0,,0.57,41.61
2018-09-05,69,57.0,,0.57,39.33
2018-09-06,72,57.0,,0.57,41.04
2018-09-07,68,57.0,,0.57,38.76
2018-09-08,47,57.0,,0.57,26.79
2018-09-09,60,57.0,,0.57,34.199999999999996
2018-09-10,82,57.0,,0.57,46.739999999999995
2018-09-11,88,57.0,,0.57,50.16
2018-09-12,91,57.0,,0.57,51.87
2018-09-13,83,57.0,,0.57,47.309999999999995
2018-09-14,88,57.0,,0.57,50.16
2018-09-15,62,57.0,,0.57,35.339999999999996
2018-09-16,69,57.0,,0.57,39.33
2018-09-17,92,57.0,,0.57,52.44
2018-09-18,93,57.0,,0.57,53.01
2018-09-19,92,57.0,,0.57,52.44
2018-09-20,84,57.0,,0.57,47.879999999999995
2018-09-21,68,57.0,,0.57,38.76
2018-09-22,59,57.0,,0.57,33.629999999999995
2018-09-23,64,57.0,,0.57,36.48
2018-09-24,86,57.0,,0.57,49.019999999999996
2018-09-25,82,57.0,,0.57,46.739999999999995
2018-09-26,90,57.0,,0.57,51.3
2018-09-27,100,57.0,,0.57,56.99999999999999
2018-09-28,72,57.0,,0.57,41.04
2018-09-29,58,57.0,,0.57,33.059999999999995
2018-09-30,65,57.0,,0.57,37.05
2018-10-01,88,60.0,False,0.6,52.8
2018-10-02,83,60.0,,0.6,49.8
2018-10-03,92,60.0,,0.6,55.199999999999996
2018-10-04,88,60.0,,0.6,52.8
2018-10-05,72,60.0,,0.6,43.199999999999996
2018-10-06,61,60.0,,0.6,36.6
2018-10-07,62,60.0,,0.6,37.199999999999996
2018-10-08,89,60.0,,0.6,53.4
2018-10-09,87,60.0,,0.6,52.199999999999996
2018-10-10,86,60.0,,0.6,51.6
2018-10-11,98,60.0,,0.6,58.8
2018-10-12,82,60.0,,0.6,49.199999999999996
2018-10-13,57,60.0,,0.6,34.199999999999996
2018-10-14,72,60.0,,0.6,43.199999999999996
2018-10-15,94,60.0,,0.6,56.4
2018-10-16,94,60.0,,0.6,56.4
2018-10-17,98,60.0,,0.6,58.8
2018-10-18,96,60.0,,0.6,57.599999999999994
2018-10-19,82,60.0,,0.6,49.199999999999996
2018-10-20,55,60.0,,0.6,33.0
2018-10-21,59,60.0,,0.6,35.4
2018-10-22,99,60.0,,0.6,59.4
2018-10-23,95,60.0,,0.6,57.0
2018-10-24,90,60.0,,0.6,54.0
2018-10-25,91,60.0,,0.6,54.6
2018-10-26,84,60.0,,0.6,50.4
2018-10-27,55,60.0,,0.6,33.0
2018-10-28,63,60.0,,0.6,37.8
2018-10-29,86,60.0,,0.6,51.6
2018-10-30,93,60.0,,0.6,55.8
2018-10-31,100,60.0,,0.6,60.0
2018-11-01,94,59.0,False,0.59,55.459999999999994
2018-11-02,81,59.0,,0.59,47.79
2018-11-03,48,59.0,,0.59,28.32
2018-11-04,56,59.0,,0.59,33.04
2018-11-05,91,59.0,,0.59,53.69
2018-11-06,78,59.0,,0.59,46.019999999999996
2018-11-07,75,59.0,,0.59,44.25
2018-11-08,86,59.0,,0.59,50.739999999999995
2018-11-09,81,59.0,,0.59,47.79
2018-11-10,55,59.0,,0.59,32.449999999999996
2018-11-11,57,59.0,,0.59,33.629999999999995
2018-11-12,73,59.0,,0.59,43.07
2018-11-13,89,59.0,,0.59,52.51
2018-11-14,85,59.0,,0.59,50.15
2018-11-15,83,59.0,,0.59,48.97
2018-11-16,76,59.0,,0.59,44.839999999999996
2018-11-17,53,59.0,,0.59,31.27
2018-11-18,55,59.0,,0.59,32.449999999999996
2018-11-19,73,59.0,,0.59,43.07
2018-11-20,71,59.0,,0.59,41.89
2018-11-21,60,59.0,,0.59,35.4
2018-11-22,32,59.0,,0.59,18.88
2018-11-23,44,59.0,,0.59,25.959999999999997
2018-11-24,40,59.0,,0.59,23.599999999999998
2018-11-25,53,59.0,,0.59,31.27
2018-11-26,79,59.0,,0.59,46.61
2018-11-27,93,59.0,,0.59,54.87
2018-11-28,95,59.0,,0.59,56.05
2018-11-29,100,59.0,,0.59,59.0
2018-11-30,83,59.0,,0.59,48.97
2018-12-01,40,59.0,False,0.59,23.599999999999998
2018-12-02,47,59.0,,0.59,27.729999999999997
2018-12-03,68,59.0,,0.59,40.12
2018-12-04,65,59.0,,0.59,38.35
2018-12-05,70,59.0,,0.59,41.3
2018-12-06,68,59.0,,0.59,40.12
2018-12-07,62,59.0,,0.59,36.58
2018-12-08,39,59.0,,0.59,23.009999999999998
2018-12-09,44,59.0,,0.59,25.959999999999997
2018-12-10,66,59.0,,0.59,38.94
2018-12-11,72,59.0,,0.59,42.48
2018-12-12,100,59.0,,0.59,59.0
2018-12-13,85,59.0,,0.59,50.15
2018-12-14,64,59.0,,0.59,37.76
2018-12-15,41,59.0,,0.59,24.189999999999998
2018-12-16,37,59.0,,0.59,21.83
2018-12-17,54,59.0,,0.59,31.86
2018-12-18,58,59.0,,0.59,34.22
2018-12-19,56,59.0,,0.59,33.04
2018-12-20,51,59.0,,0.59,30.09
2018-12-21,44,59.0,,0.59,25.959999999999997
2018-12-22,35,59.0,,0.59,20.65
2018-12-23,37,59.0,,0.59,21.83
2018-12-24,30,59.0,,0.59,17.7
2018-12-25,32,59.0,,0.59,18.88
2018-12-26,46,59.0,,0.59,27.139999999999997
2018-12-27,36,59.0,,0.59,21.24
2018-12-28,36,59.0,,0.59,21.24
2018-12-29,31,59.0,,0.59,18.29
2018-12-30,35,59.0,,0.59,20.65
2018-12-31,35,59.0,,0.59,20.65
2019-01-01,42,56.0,False,0.56,23.520000000000003
2019-01-02,58,56.0,,0.56,32.480000000000004
2019-01-03,66,56.0,,0.56,36.96
2019-01-04,64,56.0,,0.56,35.84
2019-01-05,51,56.0,,0.56,28.560000000000002
2019-01-06,48,56.0,,0.56,26.880000000000003
2019-01-07,65,56.0,,0.56,36.400000000000006
2019-01-08,75,56.0,,0.56,42.00000000000001
2019-01-09,95,56.0,,0.56,53.2
2019-01-10,100,56.0,,0.56,56.00000000000001
2019-01-11,92,56.0,,0.56,51.52
2019-01-12,61,56.0,,0.56,34.160000000000004
2019-01-13,57,56.0,,0.56,31.92
2019-01-14,79,56.0,,0.56,44.24
2019-01-15,95,56.0,,0.56,53.2
2019-01-16,79,56.0,,0.56,44.24
2019-01-17,80,56.0,,0.56,44.800000000000004
2019-01-18,68,56.0,,0.56,38.080000000000005
2019-01-19,58,56.0,,0.56,32.480000000000004
2019-01-20,54,56.0,,0.56,30.240000000000002
2019-01-21,61,56.0,,0.56,34.160000000000004
2019-01-22,77,56.0,,0.56,43.120000000000005
2019-01-23,80,56.0,,0.56,44.800000000000004
2019-01-24,89,56.0,,0.56,49.84
2019-01-25,88,56.0,,0.56,49.28
2019-01-26,60,56.0,,0.56,33.6
2019-01-27,60,56.0,,0.56,33.6
2019-01-28,84,56.0,,0.56,47.040000000000006
2019-01-29,84,56.0,,0.56,47.040000000000006
2019-01-30,84,56.0,,0.56,47.040000000000006
2019-01-31,81,56.0,,0.56,45.36000000000001
2019-02-01,83,61.0,False,0.61,50.629999999999995
2019-02-02,55,61.0,,0.61,33.55
2019-02-03,59,61.0,,0.61,35.99
2019-02-04,71,61.0,,0.61,43.31
2019-02-05,88,61.0,,0.61,53.68
2019-02-06,83,61.0,,0.61,50.629999999999995
2019-02-07,86,61.0,,0.61,52.46
2019-02-08,76,61.0,,0.61,46.36
2019-02-09,55,61.0,,0.61,33.55
2019-02-10,62,61.0,,0.61,37.82
2019-02-11,84,61.0,,0.61,51.24
2019-02-12,88,61.0,,0.61,53.68
2019-02-13,84,61.0,,0.61,51.24
2019-02-14,82,61.0,,0.61,50.019999999999996
2019-02-15,84,61.0,,0.61,51.24
2019-02-16,63,61.0,,0.61,38.43
2019-02-17,65,61.0,,0.61,39.65
2019-02-18,80,61.0,,0.61,48.8
2019-02-19,89,61.0,,0.61,54.29
2019-02-20,76,61.0,,0.61,46.36
2019-02-21,95,61.0,,0.61,57.949999999999996
2019-02-22,79,61.0,,0.61,48.19
2019-02-23,68,61.0,,0.61,41.48
2019-02-24,67,61.0,,0.61,40.87
2019-02-25,88,61.0,,0.61,53.68
2019-02-26,100,61.0,,0.61,61.0
2019-02-27,85,61.0,,0.61,51.85
2019-02-28,90,61.0,,0.61,54.9
2019-03-01,76,63.0,False,0.63,47.88
2019-03-02,50,63.0,,0.63,31.5
2019-03-03,51,63.0,,0.63,32.13
2019-03-04,91,63.0,,0.63,57.33
2019-03-05,82,63.0,,0.63,51.660000000000004
2019-03-06,86,63.0,,0.63,54.18
2019-03-07,100,63.0,,0.63,63.0
2019-03-08,77,63.0,,0.63,48.51
2019-03-09,54,63.0,,0.63,34.02
2019-03-10,57,63.0,,0.63,35.910000000000004
2019-03-11,86,63.0,,0.63,54.18
2019-03-12,73,63.0,,0.63,45.99
2019-03-13,97,63.0,,0.63,61.11
2019-03-14,84,63.0,,0.63,52.92
2019-03-15,61,63.0,,0.63,38.43
2019-03-16,52,63.0,,0.63,32.76
2019-03-17,56,63.0,,0.63,35.28
2019-03-18,84,63.0,,0.63,52.92
2019-03-19,87,63.0,,0.63,54.81
2019-03-20,98,63.0,,0.63,61.74
2019-03-21,88,63.0,,0.63,55.44
2019-03-22,84,63.0,,0.63,52.92
2019-03-23,46,63.0,,0.63,28.98
2019-03-24,56,63.0,,0.63,35.28
2019-03-25,87,63.0,,0.63,54.81
2019-03-26,93,63.0,,0.63,58.59
2019-03-27,86,63.0,,0.63,54.18
2019-03-28,92,63.0,,0.63,57.96
2019-03-29,83,63.0,,0.63,52.29
2019-03-30,52,63.0,,0.63,32.76
2019-03-31,66,63.0,,0.63,41.58
2019-04-01,82,70.0,False,0.7,57.4
2019-04-02,85,70.0,,0.7,59.49999999999999
2019-04-03,90,70.0,,0.7,62.99999999999999
2019-04-04,82,70.0,,0.7,57.4
2019-04-05,75,70.0,,0.7,52.5
2019-04-06,43,70.0,,0.7,30.099999999999998
2019-04-07,51,70.0,,0.7,35.699999999999996
2019-04-08,91,70.0,,0.7,63.699999999999996
2019-04-09,85,70.0,,0.7,59.49999999999999
2019-04-10,91,70.0,,0.7,63.699999999999996
2019-04-11,88,70.0,,0.7,61.599999999999994
2019-04-12,84,70.0,,0.7,58.8
2019-04-13,45,70.0,,0.7,31.499999999999996
2019-04-14,50,70.0,,0.7,35.0
2019-04-15,84,70.0,,0.7,58.8
2019-04-16,80,70.0,,0.7,56.0
2019-04-17,88,70.0,,0.7,61.599999999999994
2019-04-18,77,70.0,,0.7,53.9
2019-04-19,58,70.0,,0.7,40.599999999999994
2019-04-20,51,70.0,,0.7,35.699999999999996
2019-04-21,50,70.0,,0.7,35.0
2019-04-22,80,70.0,,0.7,56.0
2019-04-23,92,70.0,,0.7,64.39999999999999
2019-04-24,98,70.0,,0.7,68.6
2019-04-25,100,70.0,,0.7,70.0
2019-04-26,74,70.0,,0.7,51.8
2019-04-27,46,70.0,,0.7,32.199999999999996
2019-04-28,59,70.0,,0.7,41.3
2019-04-29,89,70.0,,0.7,62.3
2019-04-30,91,70.0,,0.7,63.699999999999996
2019-05-01,100,70.0,False,0.7,70.0
2019-05-02,92,70.0,,0.7,64.39999999999999
2019-05-03,75,70.0,,0.7,52.5
2019-05-04,43,70.0,,0.7,30.099999999999998
2019-05-05,53,70.0,,0.7,37.099999999999994
2019-05-06,92,70.0,,0.7,64.39999999999999
2019-05-07,85,70.0,,0.7,59.49999999999999
2019-05-08,93,70.0,,0.7,65.1
2019-05-09,90,70.0,,0.7,62.99999999999999
2019-05-10,78,70.0,,0.7,54.599999999999994
2019-05-11,39,70.0,,0.7,27.299999999999997
2019-05-12,51,70.0,,0.7,35.699999999999996
2019-05-13,79,70.0,,0.7,55.3
2019-05-14,83,70.0,,0.7,58.099999999999994
2019-05-15,86,70.0,,0.7,60.199999999999996
2019-05-16,86,70.0,,0.7,60.199999999999996
2019-05-17,70,70.0,,0.7,49.0
2019-05-18,43,70.0,,0.7,30.099999999999998
2019-05-19,48,70.0,,0.7,33.599999999999994
2019-05-20,77,70.0,,0.7,53.9
2019-05-21,76,70.0,,0.7,53.199999999999996
2019-05-22,77,70.0,,0.7,53.9
2019-05-23,74,70.0,,0.7,51.8
2019-05-24,59,70.0,,0.7,41.3
2019-05-25,42,70.0,,0.7,29.4
2019-05-26,41,70.0,,0.7,28.7
2019-05-27,53,70.0,,0.7,37.099999999999994
2019-05-28,66,70.0,,0.7,46.199999999999996
2019-05-29,74,70.0,,0.7,51.8
2019-05-30,73,70.0,,0.7,51.099999999999994
2019-05-31,59,70.0,,0.7,41.3
2019-06-01,52,56.0,False,0.56,29.120000000000005
2019-06-02,54,56.0,,0.56,30.240000000000002
2019-06-03,74,56.0,,0.56,41.440000000000005
2019-06-04,72,56.0,,0.56,40.32000000000001
2019-06-05,72,56.0,,0.56,40.32000000000001
2019-06-06,64,56.0,,0.56,35.84
2019-06-07,63,56.0,,0.56,35.28
2019-06-08,40,56.0,,0.56,22.400000000000002
2019-06-09,47,56.0,,0.56,26.320000000000004
2019-06-10,64,56.0,,0.56,35.84
2019-06-11,61,56.0,,0.56,34.160000000000004
2019-06-12,57,56.0,,0.56,31.92
2019-06-13,74,56.0,,0.56,41.440000000000005
2019-06-14,100,56.0,,0.56,56.00000000000001
2019-06-15,79,56.0,,0.56,44.24
2019-06-16,66,56.0,,0.56,36.96
2019-06-17,64,56.0,,0.56,35.84
2019-06-18,63,56.0,,0.56,35.28
2019-06-19,67,56.0,,0.56,37.52
2019-06-20,58,56.0,,0.56,32.480000000000004
2019-06-21,64,56.0,,0.56,35.84
2019-06-22,47,56.0,,0.56,26.320000000000004
2019-06-23,49,56.0,,0.56,27.44
2019-06-24,58,56.0,,0.56,32.480000000000004
2019-06-25,64,56.0,,0.56,35.84
2019-06-26,68,56.0,,0.56,38.080000000000005
2019-06-27,67,56.0,,0.56,37.52
2019-06-28,54,56.0,,0.56,30.240000000000002
2019-06-29,50,56.0,,0.56,28.000000000000004
2019-06-30,45,56.0,,0.56,25.200000000000003
2019-07-01,100,47.0,False,0.47,47.0
2019-07-02,89,47.0,,0.47,41.83
2019-07-03,93,47.0,,0.47,43.71
2019-07-04,74,47.0,,0.47,34.78
2019-07-05,78,47.0,,0.47,36.66
2019-07-06,66,47.0,,0.47,31.02
2019-07-07,81,47.0,,0.47,38.07
2019-07-08,92,47.0,,0.47,43.239999999999995
2019-07-09,98,47.0,,0.47,46.059999999999995
2019-07-10,89,47.0,,0.47,41.83
2019-07-11,96,47.0,,0.47,45.12
2019-07-12,82,47.0,,0.47,38.54
2019-07-13,77,47.0,,0.47,36.19
2019-07-14,74,47.0,,0.47,34.78
2019-07-15,87,47.0,,0.47,40.89
2019-07-16,87,47.0,,0.47,40.89
2019-07-17,92,47.0,,0.47,43.239999999999995
2019-07-18,95,47.0,,0.47,44.65
2019-07-19,86,47.0,,0.47,40.419999999999995
2019-07-20,82,47.0,,0.47,38.54
2019-07-21,76,47.0,,0.47,35.72
2019-07-22,93,47.0,,0.47,43.71
2019-07-23,95,47.0,,0.47,44.65
2019-07-24,95,47.0,,0.47,44.65
2019-07-25,80,47.0,,0.47,37.599999999999994
2019-07-26,80,47.0,,0.47,37.599999999999994
2019-07-27,70,47.0,,0.47,32.9
2019-07-28,66,47.0,,0.47,31.02
2019-07-29,95,47.0,,0.47,44.65
2019-07-30,83,47.0,,0.47,39.01
2019-07-31,94,47.0,,0.47,44.18
2019-08-01,85,47.0,False,0.47,39.949999999999996
2019-08-02,67,47.0,,0.47,31.49
2019-08-03,72,47.0,,0.47,33.839999999999996
2019-08-04,89,47.0,,0.47,41.83
2019-08-05,89,47.0,,0.47,41.83
2019-08-06,94,47.0,,0.47,44.18
2019-08-07,78,47.0,,0.47,36.66
2019-08-08,78,47.0,,0.47,36.66
2019-08-09,71,47.0,,0.47,33.37
2019-08-10,63,47.0,,0.47,29.61
2019-08-11,63,47.0,,0.47,29.61
2019-08-12,79,47.0,,0.47,37.129999999999995
2019-08-13,92,47.0,,0.47,43.239999999999995
2019-08-14,82,47.0,,0.47,38.54
2019-08-15,87,47.0,,0.47,40.89
2019-08-16,77,47.0,,0.47,36.19
2019-08-17,63,47.0,,0.47,29.61
2019-08-18,69,47.0,,0.47,32.43
2019-08-19,82,47.0,,0.47,38.54
2019-08-20,83,47.0,,0.47,39.01
2019-08-21,83,47.0,,0.47,39.01
2019-08-22,80,47.0,,0.47,37.599999999999994
2019-08-23,81,47.0,,0.47,38.07
2019-08-24,53,47.0,,0.47,24.91
2019-08-25,73,47.0,,0.47,34.309999999999995
2019-08-26,95,47.0,,0.47,44.65
2019-08-27,100,47.0,,0.47,47.0
2019-08-28,88,47.0,,0.47,41.36
2019-08-29,84,47.0,,0.47,39.48
2019-08-30,72,47.0,,0.47,33.839999999999996
2019-08-31,57,47.0,,0.47,26.79
2019-09-01,54,56.0,False,0.56,30.240000000000002
2019-09-02,65,56.0,,0.56,36.400000000000006
2019-09-03,73,56.0,,0.56,40.88
2019-09-04,72,56.0,,0.56,40.32000000000001
2019-09-05,82,56.0,,0.56,45.92
2019-09-06,72,56.0,,0.56,40.32000000000001
2019-09-07,54,56.0,,0.56,30.240000000000002
2019-09-08,59,56.0,,0.56,33.040000000000006
2019-09-09,77,56.0,,0.56,43.120000000000005
2019-09-10,77,56.0,,0.56,43.120000000000005
2019-09-11,83,56.0,,0.56,46.480000000000004
2019-09-12,96,56.0,,0.56,53.760000000000005
2019-09-13,67,56.0,,0.56,37.52
2019-09-14,60,56.0,,0.56,33.6
2019-09-15,51,56.0,,0.56,28.560000000000002
2019-09-16,86,56.0,,0.56,48.160000000000004
2019-09-17,79,56.0,,0.56,44.24
2019-09-18,88,56.0,,0.56,49.28
2019-09-19,100,56.0,,0.56,56.00000000000001
2019-09-20,89,56.0,,0.56,49.84
2019-09-21,45,56.0,,0.56,25.200000000000003
2019-09-22,64,56.0,,0.56,35.84
2019-09-23,77,56.0,,0.56,43.120000000000005
2019-09-24,94,56.0,,0.56,52.64000000000001
2019-09-25,99,56.0,,0.56,55.440000000000005
2019-09-26,93,56.0,,0.56,52.080000000000005
2019-09-27,88,56.0,,0.56,49.28
2019-09-28,65,56.0,,0.56,36.400000000000006
2019-09-29,63,56.0,,0.56,35.28
2019-09-30,79,56.0,,0.56,44.24
2019-10-01,80,63.0,False,0.63,50.4
2019-10-02,79,63.0,,0.63,49.77
2019-10-03,92,63.0,,0.63,57.96
2019-10-04,68,63.0,,0.63,42.84
2019-10-05,53,63.0,,0.63,33.39
2019-10-06,59,63.0,,0.63,37.17
2019-10-07,78,63.0,,0.63,49.14
2019-10-08,80,63.0,,0.63,50.4
2019-10-09,90,63.0,,0.63,56.7
2019-10-10,96,63.0,,0.63,60.480000000000004
2019-10-11,80,63.0,,0.63,50.4
2019-10-12,72,63.0,,0.63,45.36
2019-10-13,65,63.0,,0.63,40.95
2019-10-14,99,63.0,,0.63,62.37
2019-10-15,95,63.0,,0.63,59.85
2019-10-16,100,63.0,,0.63,63.0
2019-10-17,95,63.0,,0.63,59.85
2019-10-18,73,63.0,,0.63,45.99
2019-10-19,51,63.0,,0.63,32.13
2019-10-20,56,63.0,,0.63,35.28
2019-10-21,91,63.0,,0.63,57.33
2019-10-22,93,63.0,,0.63,58.59
2019-10-23,91,63.0,,0.63,57.33
2019-10-24,89,63.0,,0.63,56.07
2019-10-25,76,63.0,,0.63,47.88
2019-10-26,50,63.0,,0.63,31.5
2019-10-27,55,63.0,,0.63,34.65
2019-10-28,85,63.0,,0.63,53.55
2019-10-29,85,63.0,,0.63,53.55
2019-10-30,78,63.0,,0.63,49.14
2019-10-31,78,63.0,,0.63,49.14
2019-11-01,68,63.0,False,0.63,42.84
2019-11-02,46,63.0,,0.63,28.98
2019-11-03,56,63.0,,0.63,35.28
2019-11-04,83,63.0,,0.63,52.29
2019-11-05,90,63.0,,0.63,56.7
2019-11-06,78,63.0,,0.63,49.14
2019-11-07,85,63.0,,0.63,53.55
2019-11-08,74,63.0,,0.63,46.62
2019-11-09,47,63.0,,0.63,29.61
2019-11-10,57,63.0,,0.63,35.910000000000004
2019-11-11,83,63.0,,0.63,52.29
2019-11-12,82,63.0,,0.63,51.660000000000004
2019-11-13,79,63.0,,0.63,49.77
2019-11-14,84,63.0,,0.63,52.92
2019-11-15,72,63.0,,0.63,45.36
2019-11-16,58,63.0,,0.63,36.54
2019-11-17,56,63.0,,0.63,35.28
2019-11-18,92,63.0,,0.63,57.96
2019-11-19,92,63.0,,0.63,57.96
2019-11-20,100,63.0,,0.63,63.0
2019-11-21,83,63.0,,0.63,52.29
2019-11-22,85,63.0,,0.63,53.55
2019-11-23,50,63.0,,0.63,31.5
2019-11-24,61,63.0,,0.63,38.43
2019-11-25,83,63.0,,0.63,52.29
2019-11-26,80,63.0,,0.63,50.4
2019-11-27,64,63.0,,0.63,40.32
2019-11-28,57,63.0,,0.63,35.910000000000004
2019-11-29,45,63.0,,0.63,28.35
2019-11-30,59,63.0,,0.63,37.17
2019-12-01,22,90.0,False,0.9,19.8
2019-12-02,42,90.0,,0.9,37.800000000000004
2019-12-03,43,90.0,,0.9,38.7
2019-12-04,50,90.0,,0.9,45.0
2019-12-05,39,90.0,,0.9,35.1
2019-12-06,42,90.0,,0.9,37.800000000000004
2019-12-07,32,90.0,,0.9,28.8
2019-12-08,39,90.0,,0.9,35.1
2019-12-09,90,90.0,,0.9,81.0
2019-12-10,98,90.0,,0.9,88.2
2019-12-11,100,90.0,,0.9,90.0
2019-12-12,76,90.0,,0.9,68.4
2019-12-13,52,90.0,,0.9,46.800000000000004
2019-12-14,43,90.0,,0.9,38.7
2019-12-15,39,90.0,,0.9,35.1
2019-12-16,37,90.0,,0.9,33.300000000000004
2019-12-17,38,90.0,,0.9,34.2
2019-12-18,36,90.0,,0.9,32.4
2019-12-19,33,90.0,,0.9,29.7
2019-12-20,22,90.0,,0.9,19.8
2019-12-21,26,90.0,,0.9,23.400000000000002
2019-12-22,18,90.0,,0.9,16.2
2019-12-23,25,90.0,,0.9,22.5
2019-12-24,21,90.0,,0.9,18.900000000000002
2019-12-25,22,90.0,,0.9,19.8
2019-12-26,24,90.0,,0.9,21.6
2019-12-27,26,90.0,,0.9,23.400000000000002
2019-12-28,18,90.0,,0.9,16.2
2019-12-29,20,90.0,,0.9,18.0
2019-12-30,22,90.0,,0.9,19.8
2019-12-31,24,90.0,,0.9,21.6
2020-01-01,23,76.0,False,0.76,17.48
2020-01-02,32,76.0,,0.76,24.32
2020-01-03,31,76.0,,0.76,23.56
2020-01-04,29,76.0,,0.76,22.04
2020-01-05,30,76.0,,0.76,22.8
2020-01-06,38,76.0,,0.76,28.88
2020-01-07,44,76.0,,0.76,33.44
2020-01-08,45,76.0,,0.76,34.2
2020-01-09,35,76.0,,0.76,26.6
2020-01-10,41,76.0,,0.76,31.16
2020-01-11,26,76.0,,0.76,19.76
2020-01-12,30,76.0,,0.76,22.8
2020-01-13,38,76.0,,0.76,28.88
2020-01-14,47,76.0,,0.76,35.72
2020-01-15,100,76.0,,0.76,76.0
2020-01-16,61,76.0,,0.76,46.36
2020-01-17,41,76.0,,0.76,31.16
2020-01-18,35,76.0,,0.76,26.6
2020-01-19,31,76.0,,0.76,23.56
2020-01-20,35,76.0,,0.76,26.6
2020-01-21,40,76.0,,0.76,30.4
2020-01-22,37,76.0,,0.76,28.12
2020-01-23,36,76.0,,0.76,27.36
2020-01-24,31,76.0,,0.76,23.56
2020-01-25,25,76.0,,0.76,19.0
2020-01-26,23,76.0,,0.76,17.48
2020-01-27,32,76.0,,0.76,24.32
2020-01-28,35,76.0,,0.76,26.6
2020-01-29,33,76.0,,0.76,25.080000000000002
2020-01-30,36,76.0,,0.76,27.36
2020-01-31,33,76.0,,0.76,25.080000000000002
2020-02-01,51,66.0,False,0.66,33.660000000000004
2020-02-02,64,66.0,,0.66,42.24
2020-02-03,71,66.0,,0.66,46.86
2020-02-04,76,66.0,,0.66,50.160000000000004
2020-02-05,89,66.0,,0.66,58.74
2020-02-06,85,66.0,,0.66,56.1
