date,short selling_unscaled,short selling_monthly,isPartial,scale,short selling
2018-11-24,55,29.0,,0.29,15.95
2018-11-25,56,29.0,,0.29,16.24
2018-11-26,23,29.0,,0.29,6.67
2018-11-27,12,29.0,,0.29,3.4799999999999995
2018-11-28,12,29.0,,0.29,3.4799999999999995
2018-11-29,61,29.0,,0.29,17.689999999999998
2018-11-30,82,29.0,,0.29,23.779999999999998
2018-12-01,70,24.0,False,0.24,16.8
2018-12-02,98,24.0,,0.24,23.52
2018-12-03,83,24.0,,0.24,19.919999999999998
2018-12-04,95,24.0,,0.24,22.8
2018-12-05,48,24.0,,0.24,11.52
2018-12-06,49,24.0,,0.24,11.76
2018-12-07,100,24.0,,0.24,24.0
2018-12-08,73,24.0,,0.24,17.52
2018-12-09,28,24.0,,0.24,6.72
2018-12-10,97,24.0,,0.24,23.279999999999998
2018-12-11,49,24.0,,0.24,11.76
2018-12-12,50,24.0,,0.24,12.0
2018-12-13,49,24.0,,0.24,11.76
2018-12-14,96,24.0,,0.24,23.04
2018-12-15,60,24.0,,0.24,14.399999999999999
2018-12-16,29,24.0,,0.24,6.96
2018-12-17,46,24.0,,0.24,11.04
2018-12-18,71,24.0,,0.24,17.04
2018-12-19,38,24.0,,0.24,9.12
2018-12-20,52,24.0,,0.24,12.48
2018-12-21,27,24.0,,0.24,6.4799999999999995
2018-12-22,62,24.0,,0.24,14.879999999999999
2018-12-23,31,24.0,,0.24,7.4399999999999995
2018-12-24,30,24.0,,0.24,7.199999999999999
2018-12-25,68,24.0,,0.24,16.32
2018-12-26,58,24.0,,0.24,13.92
2018-12-27,27,24.0,,0.24,6.4799999999999995
2018-12-28,80,24.0,,0.24,19.2
2018-12-29,59,24.0,,0.24,14.16
2018-12-30,44,24.0,,0.24,10.559999999999999
2018-12-31,82,24.0,,0.24,19.68
2019-01-01,18,25.0,False,0.25,4.5
2019-01-02,47,25.0,,0.25,11.75
2019-01-03,15,25.0,,0.25,3.75
2019-01-04,31,25.0,,0.25,7.75
2019-01-05,35,25.0,,0.25,8.75
2019-01-06,0,25.0,,0.25,0.0
2019-01-07,44,25.0,,0.25,11.0
2019-01-08,0,25.0,,0.25,0.0
2019-01-09,59,25.0,,0.25,14.75
2019-01-10,0,25.0,,0.25,0.0
2019-01-11,30,25.0,,0.25,7.5
2019-01-12,68,25.0,,0.25,17.0
2019-01-13,17,25.0,,0.25,4.25
2019-01-14,15,25.0,,0.25,3.75
2019-01-15,14,25.0,,0.25,3.5
2019-01-16,14,25.0,,0.25,3.5
2019-01-17,14,25.0,,0.25,3.5
2019-01-18,15,25.0,,0.25,3.75
2019-01-19,0,25.0,,0.25,0.0
2019-01-20,65,25.0,,0.25,16.25
2019-01-21,44,25.0,,0.25,11.0
2019-01-22,14,25.0,,0.25,3.5
2019-01-23,29,25.0,,0.25,7.25
2019-01-24,14,25.0,,0.25,3.5
2019-01-25,30,25.0,,0.25,7.5
2019-01-26,35,25.0,,0.25,8.75
2019-01-27,69,25.0,,0.25,17.25
2019-01-28,100,25.0,,0.25,25.0
2019-01-29,14,25.0,,0.25,3.5
2019-01-30,0,25.0,,0.25,0.0
2019-01-31,29,25.0,,0.25,7.25
2019-02-01,29,31.0,False,0.31,8.99
2019-02-02,43,31.0,,0.31,13.33
2019-02-03,34,31.0,,0.31,10.54
2019-02-04,56,31.0,,0.31,17.36
2019-02-05,43,31.0,,0.31,13.33
2019-02-06,29,31.0,,0.31,8.99
2019-02-07,63,31.0,,0.31,19.53
2019-02-08,43,31.0,,0.31,13.33
2019-02-09,26,31.0,,0.31,8.06
2019-02-10,51,31.0,,0.31,15.81
2019-02-11,21,31.0,,0.31,6.51
2019-02-12,100,31.0,,0.31,31.0
2019-02-13,36,31.0,,0.31,11.16
2019-02-14,58,31.0,,0.31,17.98
2019-02-15,38,31.0,,0.31,11.78
2019-02-16,35,31.0,,0.31,10.85
2019-02-17,17,31.0,,0.31,5.27
2019-02-18,45,31.0,,0.31,13.95
2019-02-19,36,31.0,,0.31,11.16
2019-02-20,51,31.0,,0.31,15.81
2019-02-21,51,31.0,,0.31,15.81
2019-02-22,74,31.0,,0.31,22.94
2019-02-23,34,31.0,,0.31,10.54
2019-02-24,86,31.0,,0.31,26.66
2019-02-25,42,31.0,,0.31,13.02
2019-02-26,65,31.0,,0.31,20.15
2019-02-27,35,31.0,,0.31,10.85
2019-02-28,58,31.0,,0.31,17.98
2019-03-01,48,27.0,False,0.27,12.96
2019-03-02,48,27.0,,0.27,12.96
2019-03-03,28,27.0,,0.27,7.5600000000000005
2019-03-04,40,27.0,,0.27,10.8
2019-03-05,72,27.0,,0.27,19.44
2019-03-06,62,27.0,,0.27,16.740000000000002
2019-03-07,49,27.0,,0.27,13.23
2019-03-08,25,27.0,,0.27,6.75
2019-03-09,30,27.0,,0.27,8.100000000000001
2019-03-10,39,27.0,,0.27,10.530000000000001
2019-03-11,41,27.0,,0.27,11.07
2019-03-12,25,27.0,,0.27,6.75
2019-03-13,66,27.0,,0.27,17.82
2019-03-14,41,27.0,,0.27,11.07
2019-03-15,50,27.0,,0.27,13.5
2019-03-16,59,27.0,,0.27,15.930000000000001
2019-03-17,20,27.0,,0.27,5.4
2019-03-18,51,27.0,,0.27,13.770000000000001
2019-03-19,49,27.0,,0.27,13.23
2019-03-20,50,27.0,,0.27,13.5
2019-03-21,41,27.0,,0.27,11.07
2019-03-22,68,27.0,,0.27,18.36
2019-03-23,58,27.0,,0.27,15.66
2019-03-24,28,27.0,,0.27,7.5600000000000005
2019-03-25,100,27.0,,0.27,27.0
2019-03-26,59,27.0,,0.27,15.930000000000001
2019-03-27,42,27.0,,0.27,11.34
2019-03-28,33,27.0,,0.27,8.91
2019-03-29,51,27.0,,0.27,13.770000000000001
2019-03-30,40,27.0,,0.27,10.8
2019-03-31,39,27.0,,0.27,10.530000000000001
2019-04-01,98,33.0,False,0.33,32.34
2019-04-02,80,33.0,,0.33,26.400000000000002
2019-04-03,70,33.0,,0.33,23.1
2019-04-04,100,33.0,,0.33,33.0
2019-04-05,21,33.0,,0.33,6.930000000000001
2019-04-06,86,33.0,,0.33,28.380000000000003
2019-04-07,49,33.0,,0.33,16.17
2019-04-08,100,33.0,,0.33,33.0
2019-04-09,60,33.0,,0.33,19.8
2019-04-10,60,33.0,,0.33,19.8
2019-04-11,40,33.0,,0.33,13.200000000000001
2019-04-12,71,33.0,,0.33,23.43
2019-04-13,86,33.0,,0.33,28.380000000000003
2019-04-14,60,33.0,,0.33,19.8
2019-04-15,60,33.0,,0.33,19.8
2019-04-16,82,33.0,,0.33,27.060000000000002
2019-04-17,41,33.0,,0.33,13.530000000000001
2019-04-18,93,33.0,,0.33,30.69
2019-04-19,43,33.0,,0.33,14.190000000000001
2019-04-20,25,33.0,,0.33,8.25
2019-04-21,53,33.0,,0.33,17.490000000000002
2019-04-22,53,33.0,,0.33,17.490000000000002
2019-04-23,62,33.0,,0.33,20.46
2019-04-24,61,33.0,,0.33,20.130000000000003
2019-04-25,40,33.0,,0.33,13.200000000000001
2019-04-26,30,33.0,,0.33,9.9
2019-04-27,49,33.0,,0.33,16.17
2019-04-28,49,33.0,,0.33,16.17
2019-04-29,80,33.0,,0.33,26.400000000000002
2019-04-30,39,33.0,,0.33,12.870000000000001
2019-05-01,38,25.0,False,0.25,9.5
2019-05-02,38,25.0,,0.25,9.5
2019-05-03,79,25.0,,0.25,19.75
2019-05-04,28,25.0,,0.25,7.0
2019-05-05,47,25.0,,0.25,11.75
2019-05-06,39,25.0,,0.25,9.75
2019-05-07,54,25.0,,0.25,13.5
2019-05-08,54,25.0,,0.25,13.5
2019-05-09,100,25.0,,0.25,25.0
2019-05-10,80,25.0,,0.25,20.0
2019-05-11,39,25.0,,0.25,9.75
2019-05-12,0,25.0,,0.25,0.0
2019-05-13,32,25.0,,0.25,8.0
2019-05-14,71,25.0,,0.25,17.75
2019-05-15,64,25.0,,0.25,16.0
2019-05-16,31,25.0,,0.25,7.75
2019-05-17,65,25.0,,0.25,16.25
2019-05-18,59,25.0,,0.25,14.75
2019-05-19,48,25.0,,0.25,12.0
2019-05-20,32,25.0,,0.25,8.0
2019-05-21,55,25.0,,0.25,13.75
2019-05-22,56,25.0,,0.25,14.0
2019-05-23,57,25.0,,0.25,14.25
2019-05-24,17,25.0,,0.25,4.25
2019-05-25,20,25.0,,0.25,5.0
2019-05-26,50,25.0,,0.25,12.5
2019-05-27,19,25.0,,0.25,4.75
2019-05-28,32,25.0,,0.25,8.0
2019-05-29,39,25.0,,0.25,9.75
2019-05-30,55,25.0,,0.25,13.75
2019-05-31,41,25.0,,0.25,10.25
2019-06-01,27,26.0,False,0.26,7.0200000000000005
2019-06-02,44,26.0,,0.26,11.440000000000001
2019-06-03,45,26.0,,0.26,11.700000000000001
2019-06-04,23,26.0,,0.26,5.98
2019-06-05,30,26.0,,0.26,7.800000000000001
2019-06-06,46,26.0,,0.26,11.96
2019-06-07,78,26.0,,0.26,20.28
2019-06-08,36,26.0,,0.26,9.36
2019-06-09,46,26.0,,0.26,11.96
2019-06-10,30,26.0,,0.26,7.800000000000001
2019-06-11,100,26.0,,0.26,26.0
2019-06-12,39,26.0,,0.26,10.14
2019-06-13,46,26.0,,0.26,11.96
2019-06-14,38,26.0,,0.26,9.88
2019-06-15,45,26.0,,0.26,11.700000000000001
2019-06-16,36,26.0,,0.26,9.36
2019-06-17,39,26.0,,0.26,10.14
2019-06-18,61,26.0,,0.26,15.860000000000001
2019-06-19,61,26.0,,0.26,15.860000000000001
2019-06-20,31,26.0,,0.26,8.06
2019-06-21,63,26.0,,0.26,16.38
2019-06-22,37,26.0,,0.26,9.620000000000001
2019-06-23,28,26.0,,0.26,7.28
2019-06-24,39,26.0,,0.26,10.14
2019-06-25,55,26.0,,0.26,14.3
2019-06-26,31,26.0,,0.26,8.06
2019-06-27,46,26.0,,0.26,11.96
2019-06-28,66,26.0,,0.26,17.16
2019-06-29,56,26.0,,0.26,14.56
2019-06-30,18,26.0,,0.26,4.68
2019-07-01,34,22.0,False,0.22,7.48
2019-07-02,0,22.0,,0.22,0.0
2019-07-03,51,22.0,,0.22,11.22
2019-07-04,38,22.0,,0.22,8.36
2019-07-05,0,22.0,,0.22,0.0
2019-07-06,19,22.0,,0.22,4.18
2019-07-07,38,22.0,,0.22,8.36
2019-07-08,16,22.0,,0.22,3.52
2019-07-09,67,22.0,,0.22,14.74
2019-07-10,68,22.0,,0.22,14.96
2019-07-11,17,22.0,,0.22,3.74
2019-07-12,52,22.0,,0.22,11.44
2019-07-13,20,22.0,,0.22,4.4
2019-07-14,20,22.0,,0.22,4.4
2019-07-15,0,22.0,,0.22,0.0
2019-07-16,100,22.0,,0.22,22.0
2019-07-17,33,22.0,,0.22,7.26
2019-07-18,34,22.0,,0.22,7.48
2019-07-19,53,22.0,,0.22,11.66
2019-07-20,39,22.0,,0.22,8.58
2019-07-21,0,22.0,,0.22,0.0
2019-07-22,17,22.0,,0.22,3.74
2019-07-23,17,22.0,,0.22,3.74
2019-07-24,53,22.0,,0.22,11.66
2019-07-25,52,22.0,,0.22,11.44
2019-07-26,36,22.0,,0.22,7.92
2019-07-27,41,22.0,,0.22,9.02
2019-07-28,40,22.0,,0.22,8.8
2019-07-29,70,22.0,,0.22,15.4
2019-07-30,35,22.0,,0.22,7.7
2019-07-31,35,22.0,,0.22,7.7
2019-08-01,81,23.0,False,0.23,18.630000000000003
2019-08-02,63,23.0,,0.23,14.49
2019-08-03,24,23.0,,0.23,5.5200000000000005
2019-08-04,24,23.0,,0.23,5.5200000000000005
2019-08-05,41,23.0,,0.23,9.43
2019-08-06,81,23.0,,0.23,18.630000000000003
2019-08-07,31,23.0,,0.23,7.13
2019-08-08,93,23.0,,0.23,21.39
2019-08-09,72,23.0,,0.23,16.560000000000002
2019-08-10,47,23.0,,0.23,10.81
2019-08-11,24,23.0,,0.23,5.5200000000000005
2019-08-12,40,23.0,,0.23,9.200000000000001
2019-08-13,100,23.0,,0.23,23.0
2019-08-14,19,23.0,,0.23,4.37
2019-08-15,70,23.0,,0.23,16.1
2019-08-16,100,23.0,,0.23,23.0
2019-08-17,46,23.0,,0.23,10.58
2019-08-18,46,23.0,,0.23,10.58
2019-08-19,29,23.0,,0.23,6.67
2019-08-20,19,23.0,,0.23,4.37
2019-08-21,39,23.0,,0.23,8.97
2019-08-22,98,23.0,,0.23,22.540000000000003
2019-08-23,39,23.0,,0.23,8.97
2019-08-24,46,23.0,,0.23,10.58
2019-08-25,46,23.0,,0.23,10.58
2019-08-26,48,23.0,,0.23,11.040000000000001
2019-08-27,29,23.0,,0.23,6.67
2019-08-28,38,23.0,,0.23,8.74
2019-08-29,29,23.0,,0.23,6.67
2019-08-30,38,23.0,,0.23,8.74
2019-08-31,22,23.0,,0.23,5.0600000000000005
2019-09-01,21,26.0,False,0.26,5.46
2019-09-02,0,26.0,,0.26,0.0
2019-09-03,51,26.0,,0.26,13.26
2019-09-04,34,26.0,,0.26,8.84
2019-09-05,34,26.0,,0.26,8.84
2019-09-06,34,26.0,,0.26,8.84
2019-09-07,21,26.0,,0.26,5.46
2019-09-08,80,26.0,,0.26,20.8
2019-09-09,51,26.0,,0.26,13.26
2019-09-10,17,26.0,,0.26,4.42
2019-09-11,35,26.0,,0.26,9.1
2019-09-12,34,26.0,,0.26,8.84
2019-09-13,0,26.0,,0.26,0.0
2019-09-14,0,26.0,,0.26,0.0
2019-09-15,0,26.0,,0.26,0.0
2019-09-16,100,26.0,,0.26,26.0
2019-09-17,50,26.0,,0.26,13.0
2019-09-18,34,26.0,,0.26,8.84
2019-09-19,52,26.0,,0.26,13.52
2019-09-20,86,26.0,,0.26,22.36
2019-09-21,20,26.0,,0.26,5.2
2019-09-22,20,26.0,,0.26,5.2
2019-09-23,33,26.0,,0.26,8.58
2019-09-24,87,26.0,,0.26,22.62
2019-09-25,51,26.0,,0.26,13.26
2019-09-26,53,26.0,,0.26,13.780000000000001
2019-09-27,70,26.0,,0.26,18.2
2019-09-28,21,26.0,,0.26,5.46
2019-09-29,20,26.0,,0.26,5.2
2019-09-30,70,26.0,,0.26,18.2
2019-10-01,46,29.0,False,0.29,13.34
2019-10-02,53,29.0,,0.29,15.37
2019-10-03,85,29.0,,0.29,24.65
2019-10-04,48,29.0,,0.29,13.919999999999998
2019-10-05,46,29.0,,0.29,13.34
2019-10-06,36,29.0,,0.29,10.44
2019-10-07,15,29.0,,0.29,4.35
2019-10-08,38,29.0,,0.29,11.02
2019-10-09,47,29.0,,0.29,13.629999999999999
2019-10-10,69,29.0,,0.29,20.009999999999998
2019-10-11,47,29.0,,0.29,13.629999999999999
2019-10-12,37,29.0,,0.29,10.729999999999999
2019-10-13,45,29.0,,0.29,13.049999999999999
2019-10-14,47,29.0,,0.29,13.629999999999999
2019-10-15,30,29.0,,0.29,8.7
2019-10-16,61,29.0,,0.29,17.689999999999998
2019-10-17,100,29.0,,0.29,28.999999999999996
2019-10-18,70,29.0,,0.29,20.299999999999997
2019-10-19,37,29.0,,0.29,10.729999999999999
2019-10-20,62,29.0,,0.29,17.98
2019-10-21,37,29.0,,0.29,10.729999999999999
2019-10-22,59,29.0,,0.29,17.11
2019-10-23,75,29.0,,0.29,21.75
2019-10-24,83,29.0,,0.29,24.069999999999997
2019-10-25,78,29.0,,0.29,22.619999999999997
2019-10-26,81,29.0,,0.29,23.49
2019-10-27,71,29.0,,0.29,20.59
2019-10-28,37,29.0,,0.29,10.729999999999999
2019-10-29,83,29.0,,0.29,24.069999999999997
2019-10-30,30,29.0,,0.29,8.7
2019-10-31,38,29.0,,0.29,11.02
2019-11-01,80,24.0,False,0.24,19.2
2019-11-02,0,24.0,,0.24,0.0
2019-11-03,58,24.0,,0.24,13.92
2019-11-04,51,24.0,,0.24,12.24
2019-11-05,50,24.0,,0.24,12.0
2019-11-06,25,24.0,,0.24,6.0
2019-11-07,100,24.0,,0.24,24.0
2019-11-08,50,24.0,,0.24,12.0
2019-11-09,88,24.0,,0.24,21.119999999999997
2019-11-10,57,24.0,,0.24,13.68
2019-11-11,25,24.0,,0.24,6.0
2019-11-12,73,24.0,,0.24,17.52
2019-11-13,74,24.0,,0.24,17.759999999999998
2019-11-14,98,24.0,,0.24,23.52
2019-11-15,49,24.0,,0.24,11.76
2019-11-16,58,24.0,,0.24,13.92
2019-11-17,87,24.0,,0.24,20.88
2019-11-18,24,24.0,,0.24,5.76
2019-11-19,49,24.0,,0.24,11.76
2019-11-20,100,24.0,,0.24,24.0
2019-11-21,50,24.0,,0.24,12.0
2019-11-22,51,24.0,,0.24,12.24
2019-11-23,29,24.0,,0.24,6.96
2019-11-24,57,24.0,,0.24,13.68
2019-11-25,76,24.0,,0.24,18.24
2019-11-26,52,24.0,,0.24,12.48
2019-11-27,80,24.0,,0.24,19.2
2019-11-28,29,24.0,,0.24,6.96
2019-11-29,55,24.0,,0.24,13.2
2019-11-30,28,24.0,,0.24,6.72
2019-12-01,22,22.0,False,0.22,4.84
2019-12-02,47,22.0,,0.22,10.34
2019-12-03,97,22.0,,0.22,21.34
2019-12-04,89,22.0,,0.22,19.580000000000002
2019-12-05,49,22.0,,0.22,10.78
2019-12-06,100,22.0,,0.22,22.0
2019-12-07,24,22.0,,0.22,5.28
2019-12-08,46,22.0,,0.22,10.12
2019-12-09,20,22.0,,0.22,4.4
2019-12-10,92,22.0,,0.22,20.24
2019-12-11,49,22.0,,0.22,10.78
2019-12-12,70,22.0,,0.22,15.4
2019-12-13,70,22.0,,0.22,15.4
2019-12-14,47,22.0,,0.22,10.34
2019-12-15,94,22.0,,0.22,20.68
2019-12-16,39,22.0,,0.22,8.58
2019-12-17,60,22.0,,0.22,13.2
2019-12-18,50,22.0,,0.22,11.0
2019-12-19,41,22.0,,0.22,9.02
2019-12-20,86,22.0,,0.22,18.92
2019-12-21,37,22.0,,0.22,8.14
2019-12-22,37,22.0,,0.22,8.14
2019-12-23,23,22.0,,0.22,5.06
2019-12-24,35,22.0,,0.22,7.7
2019-12-25,67,22.0,,0.22,14.74
2019-12-26,47,22.0,,0.22,10.34
2019-12-27,67,22.0,,0.22,14.74
2019-12-28,83,22.0,,0.22,18.26
2019-12-29,23,22.0,,0.22,5.06
2019-12-30,43,22.0,,0.22,9.46
2019-12-31,45,22.0,,0.22,9.9
2020-01-01,40,31.0,False,0.31,12.4
2020-01-02,62,31.0,,0.31,19.22
2020-01-03,61,31.0,,0.31,18.91
2020-01-04,66,31.0,,0.31,20.46
2020-01-05,66,31.0,,0.31,20.46
2020-01-06,25,31.0,,0.31,7.75
2020-01-07,51,31.0,,0.31,15.81
2020-01-08,59,31.0,,0.31,18.29
2020-01-09,67,31.0,,0.31,20.77
2020-01-10,50,31.0,,0.31,15.5
2020-01-11,48,31.0,,0.31,14.879999999999999
2020-01-12,37,31.0,,0.31,11.47
2020-01-13,31,31.0,,0.31,9.61
2020-01-14,65,31.0,,0.31,20.15
2020-01-15,55,31.0,,0.31,17.05
2020-01-16,57,31.0,,0.31,17.669999999999998
2020-01-17,75,31.0,,0.31,23.25
2020-01-18,57,31.0,,0.31,17.669999999999998
2020-01-19,19,31.0,,0.31,5.89
2020-01-20,52,31.0,,0.31,16.12
2020-01-21,58,31.0,,0.31,17.98
2020-01-22,74,31.0,,0.31,22.94
2020-01-23,33,31.0,,0.31,10.23
2020-01-24,83,31.0,,0.31,25.73
2020-01-25,68,31.0,,0.31,21.08
2020-01-26,44,31.0,,0.31,13.64
2020-01-27,62,31.0,,0.31,19.22
2020-01-28,65,31.0,,0.31,20.15
2020-01-29,90,31.0,,0.31,27.9
2020-01-30,100,31.0,,0.31,31.0
2020-01-31,75,31.0,,0.31,23.25
2020-02-01,14,40.0,False,0.4,5.6000000000000005
2020-02-02,24,40.0,,0.4,9.600000000000001
2020-02-03,41,40.0,,0.4,16.400000000000002
2020-02-04,100,40.0,,0.4,40.0
2020-02-05,56,40.0,,0.4,22.400000000000002
2020-02-06,32,40.0,,0.4,12.8
2020-02-07,50,40.0,,0.4,20.0
2020-02-08,37,40.0,,0.4,14.8
2020-02-09,34,40.0,,0.4,13.600000000000001
2020-02-10,32,40.0,,0.4,12.8
2020-02-11,20,40.0,,0.4,8.0
2020-02-12,43,40.0,,0.4,17.2
2020-02-13,44,40.0,,0.4,17.6
2020-02-14,29,40.0,,0.4,11.600000000000001
2020-02-15,14,40.0,,0.4,5.6000000000000005
2020-02-16,33,40.0,,0.4,13.200000000000001
2020-02-17,25,40.0,,0.4,10.0
2020-02-18,19,40.0,,0.4,7.6000000000000005
2020-02-19,39,40.0,,0.4,15.600000000000001
2020-02-20,27,40.0,,0.4,10.8
2020-02-21,28,40.0,,0.4,11.200000000000001
2020-02-22,27,40.0,,0.4,10.8
2020-02-23,23,40.0,,0.4,9.200000000000001
2020-02-24,43,40.0,,0.4,17.2
2020-02-25,38,40.0,,0.4,15.200000000000001
2020-02-26,38,40.0,,0.4,15.200000000000001
2020-02-27,34,40.0,,0.4,13.600000000000001
2020-02-28,39,40.0,,0.4,15.600000000000001
2020-02-29,23,40.0,,0.4,9.200000000000001
2020-03-01,33,75.0,False,0.75,24.75
2020-03-02,22,75.0,,0.75,16.5
2020-03-03,33,75.0,,0.75,24.75
2020-03-04,33,75.0,,0.75,24.75
2020-03-05,28,75.0,,0.75,21.0
2020-03-06,17,75.0,,0.75,12.75
2020-03-07,40,75.0,,0.75,30.0
2020-03-08,59,75.0,,0.75,44.25
2020-03-09,50,75.0,,0.75,37.5
2020-03-10,44,75.0,,0.75,33.0
2020-03-11,50,75.0,,0.75,37.5
2020-03-12,70,75.0,,0.75,52.5
2020-03-13,84,75.0,,0.75,63.0
2020-03-14,53,75.0,,0.75,39.75
2020-03-15,58,75.0,,0.75,43.5
2020-03-16,100,75.0,,0.75,75.0
2020-03-17,88,75.0,,0.75,66.0
2020-03-18,94,75.0,,0.75,70.5
2020-03-19,100,75.0,,0.75,75.0
2020-03-20,64,75.0,,0.75,48.0
2020-03-21,49,75.0,,0.75,36.75
2020-03-22,74,75.0,,0.75,55.5
2020-03-23,46,75.0,,0.75,34.5
2020-03-24,49,75.0,,0.75,36.75
2020-03-25,67,75.0,,0.75,50.25
2020-03-26,39,75.0,,0.75,29.25
2020-03-27,37,75.0,,0.75,27.75
2020-03-28,37,75.0,,0.75,27.75
2020-03-29,12,75.0,,0.75,9.0
2020-03-30,31,75.0,,0.75,23.25
2020-03-31,47,75.0,,0.75,35.25
2020-04-01,54,56.0,False,0.56,30.240000000000002
2020-04-02,100,56.0,,0.56,56.00000000000001
2020-04-03,42,56.0,,0.56,23.520000000000003
2020-04-04,38,56.0,,0.56,21.28
2020-04-05,68,56.0,,0.56,38.080000000000005
2020-04-06,66,56.0,,0.56,36.96
2020-04-07,80,56.0,,0.56,44.800000000000004
2020-04-08,68,56.0,,0.56,38.080000000000005
2020-04-09,63,56.0,,0.56,35.28
2020-04-10,48,56.0,,0.56,26.880000000000003
2020-04-11,48,56.0,,0.56,26.880000000000003
2020-04-12,48,56.0,,0.56,26.880000000000003
2020-04-13,54,56.0,,0.56,30.240000000000002
2020-04-14,73,56.0,,0.56,40.88
2020-04-15,63,56.0,,0.56,35.28
2020-04-16,52,56.0,,0.56,29.120000000000005
2020-04-17,77,56.0,,0.56,43.120000000000005
2020-04-18,42,56.0,,0.56,23.520000000000003
2020-04-19,80,56.0,,0.56,44.800000000000004
2020-04-20,77,56.0,,0.56,43.120000000000005
2020-04-21,36,56.0,,0.56,20.160000000000004
2020-04-22,70,56.0,,0.56,39.2
2020-04-23,56,56.0,,0.56,31.360000000000003
2020-04-24,48,56.0,,0.56,26.880000000000003
2020-04-25,32,56.0,,0.56,17.92
2020-04-26,66,56.0,,0.56,36.96
2020-04-27,50,56.0,,0.56,28.000000000000004
2020-04-28,58,56.0,,0.56,32.480000000000004
2020-04-29,65,56.0,,0.56,36.400000000000006
2020-04-30,56,56.0,,0.56,31.360000000000003
2020-05-01,57,47.0,False,0.47,26.79
2020-05-02,46,47.0,,0.47,21.619999999999997
2020-05-03,52,47.0,,0.47,24.439999999999998
2020-05-04,100,47.0,,0.47,47.0
2020-05-05,53,47.0,,0.47,24.91
2020-05-06,52,47.0,,0.47,24.439999999999998
2020-05-07,53,47.0,,0.47,24.91
2020-05-08,61,47.0,,0.47,28.669999999999998
2020-05-09,100,47.0,,0.47,47.0
2020-05-10,16,47.0,,0.47,7.52
2020-05-11,80,47.0,,0.47,37.599999999999994
2020-05-12,35,47.0,,0.47,16.45
2020-05-13,36,47.0,,0.47,16.919999999999998
2020-05-14,57,47.0,,0.47,26.79
2020-05-15,49,47.0,,0.47,23.029999999999998
2020-05-16,41,47.0,,0.47,19.27
2020-05-17,21,47.0,,0.47,9.87
2020-05-18,65,47.0,,0.47,30.549999999999997
2020-05-19,53,47.0,,0.47,24.91
2020-05-20,36,47.0,,0.47,16.919999999999998
2020-05-21,59,47.0,,0.47,27.729999999999997
2020-05-22,46,47.0,,0.47,21.619999999999997
2020-05-23,42,47.0,,0.47,19.74
2020-05-24,38,47.0,,0.47,17.86
2020-05-25,31,47.0,,0.47,14.569999999999999
2020-05-26,45,47.0,,0.47,21.15
2020-05-27,54,47.0,,0.47,25.38
2020-05-28,31,47.0,,0.47,14.569999999999999
2020-05-29,14,47.0,,0.47,6.58
2020-05-30,21,47.0,,0.47,9.87
2020-05-31,32,47.0,,0.47,15.04
2020-06-01,59,48.0,False,0.48,28.32
2020-06-02,85,48.0,,0.48,40.8
2020-06-03,68,48.0,,0.48,32.64
2020-06-04,82,48.0,,0.48,39.36
2020-06-05,63,48.0,,0.48,30.24
2020-06-06,44,48.0,,0.48,21.119999999999997
2020-06-07,53,48.0,,0.48,25.439999999999998
2020-06-08,62,48.0,,0.48,29.759999999999998
2020-06-09,100,48.0,,0.48,48.0
2020-06-10,71,48.0,,0.48,34.08
2020-06-11,45,48.0,,0.48,21.599999999999998
2020-06-12,88,48.0,,0.48,42.239999999999995
2020-06-13,93,48.0,,0.48,44.64
2020-06-14,77,48.0,,0.48,36.96
2020-06-15,67,48.0,,0.48,32.16
2020-06-16,85,48.0,,0.48,40.8
2020-06-17,87,48.0,,0.48,41.76
2020-06-18,66,48.0,,0.48,31.68
2020-06-19,69,48.0,,0.48,33.12
2020-06-20,62,48.0,,0.48,29.759999999999998
2020-06-21,40,48.0,,0.48,19.2
2020-06-22,75,48.0,,0.48,36.0
2020-06-23,54,48.0,,0.48,25.919999999999998
2020-06-24,61,48.0,,0.48,29.279999999999998
2020-06-25,27,48.0,,0.48,12.959999999999999
2020-06-26,35,48.0,,0.48,16.8
2020-06-27,46,48.0,,0.48,22.08
2020-06-28,99,48.0,,0.48,47.519999999999996
2020-06-29,96,48.0,,0.48,46.08
2020-06-30,62,48.0,,0.48,29.759999999999998
2020-07-01,77,41.0,False,0.41,31.569999999999997
2020-07-02,57,41.0,,0.41,23.369999999999997
2020-07-03,47,41.0,,0.41,19.27
2020-07-04,54,41.0,,0.41,22.139999999999997
2020-07-05,62,41.0,,0.41,25.419999999999998
2020-07-06,68,41.0,,0.41,27.88
2020-07-07,100,41.0,,0.41,41.0
2020-07-08,51,41.0,,0.41,20.91
2020-07-09,82,41.0,,0.41,33.62
2020-07-10,72,41.0,,0.41,29.52
2020-07-11,65,41.0,,0.41,26.65
2020-07-12,58,41.0,,0.41,23.779999999999998
2020-07-13,57,41.0,,0.41,23.369999999999997
2020-07-14,44,41.0,,0.41,18.04
2020-07-15,44,41.0,,0.41,18.04
2020-07-16,71,41.0,,0.41,29.11
2020-07-17,66,41.0,,0.41,27.06
2020-07-18,22,41.0,,0.41,9.02
2020-07-19,37,41.0,,0.41,15.17
2020-07-20,89,41.0,,0.41,36.489999999999995
2020-07-21,96,41.0,,0.41,39.36
