date,movie_unscaled,movie_monthly,isPartial,scale,movie
2010-01-01,95,75.0,False,0.75,71.25
2010-01-02,100,75.0,,0.75,75.0
2010-01-03,86,75.0,,0.75,64.5
2010-01-04,51,75.0,,0.75,38.25
2010-01-05,46,75.0,,0.75,34.5
2010-01-06,46,75.0,,0.75,34.5
2010-01-07,48,75.0,,0.75,36.0
2010-01-08,60,75.0,,0.75,45.0
2010-01-09,83,75.0,,0.75,62.25
2010-01-10,82,75.0,,0.75,61.5
2010-01-11,49,75.0,,0.75,36.75
2010-01-12,47,75.0,,0.75,35.25
2010-01-13,43,75.0,,0.75,32.25
2010-01-14,46,75.0,,0.75,34.5
2010-01-15,57,75.0,,0.75,42.75
2010-01-16,78,75.0,,0.75,58.5
2010-01-17,82,75.0,,0.75,61.5
2010-01-18,68,75.0,,0.75,51.0
2010-01-19,47,75.0,,0.75,35.25
2010-01-20,42,75.0,,0.75,31.5
2010-01-21,44,75.0,,0.75,33.0
2010-01-22,57,75.0,,0.75,42.75
2010-01-23,84,75.0,,0.75,63.0
2010-01-24,76,75.0,,0.75,57.0
2010-01-25,47,75.0,,0.75,35.25
2010-01-26,42,75.0,,0.75,31.5
2010-01-27,39,75.0,,0.75,29.25
2010-01-28,40,75.0,,0.75,30.0
2010-01-29,50,75.0,,0.75,37.5
2010-01-30,77,75.0,,0.75,57.75
2010-01-31,73,75.0,,0.75,54.75
2010-02-01,48,67.0,False,0.67,32.160000000000004
2010-02-02,47,67.0,,0.67,31.490000000000002
2010-02-03,45,67.0,,0.67,30.150000000000002
2010-02-04,45,67.0,,0.67,30.150000000000002
2010-02-05,58,67.0,,0.67,38.86
2010-02-06,87,67.0,,0.67,58.290000000000006
2010-02-07,76,67.0,,0.67,50.92
2010-02-08,49,67.0,,0.67,32.830000000000005
2010-02-09,45,67.0,,0.67,30.150000000000002
2010-02-10,48,67.0,,0.67,32.160000000000004
2010-02-11,50,67.0,,0.67,33.5
2010-02-12,64,67.0,,0.67,42.88
2010-02-13,90,67.0,,0.67,60.300000000000004
2010-02-14,100,67.0,,0.67,67.0
2010-02-15,66,67.0,,0.67,44.220000000000006
2010-02-16,48,67.0,,0.67,32.160000000000004
2010-02-17,44,67.0,,0.67,29.48
2010-02-18,46,67.0,,0.67,30.82
2010-02-19,55,67.0,,0.67,36.85
2010-02-20,85,67.0,,0.67,56.95
2010-02-21,80,67.0,,0.67,53.6
2010-02-22,49,67.0,,0.67,32.830000000000005
2010-02-23,44,67.0,,0.67,29.48
2010-02-24,43,67.0,,0.67,28.810000000000002
2010-02-25,44,67.0,,0.67,29.48
2010-02-26,57,67.0,,0.67,38.190000000000005
2010-02-27,78,67.0,,0.67,52.260000000000005
2010-02-28,75,67.0,,0.67,50.25
2010-03-01,53,65.0,False,0.65,34.45
2010-03-02,50,65.0,,0.65,32.5
2010-03-03,52,65.0,,0.65,33.800000000000004
2010-03-04,53,65.0,,0.65,34.45
2010-03-05,69,65.0,,0.65,44.85
2010-03-06,99,65.0,,0.65,64.35000000000001
2010-03-07,100,65.0,,0.65,65.0
2010-03-08,69,65.0,,0.65,44.85
2010-03-09,54,65.0,,0.65,35.1
2010-03-10,53,65.0,,0.65,34.45
2010-03-11,59,65.0,,0.65,38.35
2010-03-12,71,65.0,,0.65,46.15
2010-03-13,94,65.0,,0.65,61.1
2010-03-14,93,65.0,,0.65,60.45
2010-03-15,56,65.0,,0.65,36.4
2010-03-16,51,65.0,,0.65,33.15
2010-03-17,50,65.0,,0.65,32.5
2010-03-18,50,65.0,,0.65,32.5
2010-03-19,64,65.0,,0.65,41.6
2010-03-20,88,65.0,,0.65,57.2
2010-03-21,81,65.0,,0.65,52.65
2010-03-22,52,65.0,,0.65,33.800000000000004
2010-03-23,50,65.0,,0.65,32.5
2010-03-24,49,65.0,,0.65,31.85
2010-03-25,52,65.0,,0.65,33.800000000000004
2010-03-26,64,65.0,,0.65,41.6
2010-03-27,90,65.0,,0.65,58.5
2010-03-28,86,65.0,,0.65,55.9
2010-03-29,57,65.0,,0.65,37.050000000000004
2010-03-30,53,65.0,,0.65,34.45
2010-03-31,55,65.0,,0.65,35.75
2010-04-01,62,60.0,False,0.6,37.199999999999996
2010-04-02,85,60.0,,0.6,51.0
2010-04-03,100,60.0,,0.6,60.0
2010-04-04,97,60.0,,0.6,58.199999999999996
2010-04-05,60,60.0,,0.6,36.0
2010-04-06,54,60.0,,0.6,32.4
2010-04-07,53,60.0,,0.6,31.799999999999997
2010-04-08,53,60.0,,0.6,31.799999999999997
2010-04-09,70,60.0,,0.6,42.0
2010-04-10,90,60.0,,0.6,54.0
2010-04-11,86,60.0,,0.6,51.6
2010-04-12,53,60.0,,0.6,31.799999999999997
2010-04-13,49,60.0,,0.6,29.4
2010-04-14,50,60.0,,0.6,30.0
2010-04-15,51,60.0,,0.6,30.599999999999998
2010-04-16,64,60.0,,0.6,38.4
2010-04-17,93,60.0,,0.6,55.8
2010-04-18,91,60.0,,0.6,54.6
2010-04-19,54,60.0,,0.6,32.4
2010-04-20,52,60.0,,0.6,31.2
2010-04-21,51,60.0,,0.6,30.599999999999998
2010-04-22,55,60.0,,0.6,33.0
2010-04-23,64,60.0,,0.6,38.4
2010-04-24,91,60.0,,0.6,54.6
2010-04-25,90,60.0,,0.6,54.0
2010-04-26,55,60.0,,0.6,33.0
2010-04-27,52,60.0,,0.6,31.2
2010-04-28,53,60.0,,0.6,31.799999999999997
2010-04-29,54,60.0,,0.6,32.4
2010-04-30,65,60.0,,0.6,39.0
2010-05-01,86,64.0,False,0.64,55.04
2010-05-02,84,64.0,,0.64,53.76
2010-05-03,53,64.0,,0.64,33.92
2010-05-04,52,64.0,,0.64,33.28
2010-05-05,52,64.0,,0.64,33.28
2010-05-06,54,64.0,,0.64,34.56
2010-05-07,70,64.0,,0.64,44.800000000000004
2010-05-08,97,64.0,,0.64,62.08
2010-05-09,95,64.0,,0.64,60.800000000000004
2010-05-10,61,64.0,,0.64,39.04
2010-05-11,56,64.0,,0.64,35.84
2010-05-12,55,64.0,,0.64,35.2
2010-05-13,55,64.0,,0.64,35.2
2010-05-14,68,64.0,,0.64,43.52
2010-05-15,94,64.0,,0.64,60.160000000000004
2010-05-16,92,64.0,,0.64,58.88
2010-05-17,55,64.0,,0.64,35.2
2010-05-18,55,64.0,,0.64,35.2
2010-05-19,52,64.0,,0.64,33.28
2010-05-20,55,64.0,,0.64,35.2
2010-05-21,64,64.0,,0.64,40.96
2010-05-22,92,64.0,,0.64,58.88
2010-05-23,92,64.0,,0.64,58.88
2010-05-24,58,64.0,,0.64,37.12
2010-05-25,53,64.0,,0.64,33.92
2010-05-26,56,64.0,,0.64,35.84
2010-05-27,62,64.0,,0.64,39.68
2010-05-28,74,64.0,,0.64,47.36
2010-05-29,93,64.0,,0.64,59.52
2010-05-30,100,64.0,,0.64,64.0
2010-05-31,92,64.0,,0.64,58.88
2010-06-01,58,68.0,False,0.68,39.440000000000005
2010-06-02,57,68.0,,0.68,38.760000000000005
2010-06-03,60,68.0,,0.68,40.800000000000004
2010-06-04,68,68.0,,0.68,46.24
2010-06-05,100,68.0,,0.68,68.0
2010-06-06,99,68.0,,0.68,67.32000000000001
2010-06-07,79,68.0,,0.68,53.720000000000006
2010-06-08,67,68.0,,0.68,45.56
2010-06-09,58,68.0,,0.68,39.440000000000005
2010-06-10,58,68.0,,0.68,39.440000000000005
2010-06-11,73,68.0,,0.68,49.64
2010-06-12,100,68.0,,0.68,68.0
2010-06-13,94,68.0,,0.68,63.92
2010-06-14,61,68.0,,0.68,41.480000000000004
2010-06-15,60,68.0,,0.68,40.800000000000004
2010-06-16,56,68.0,,0.68,38.080000000000005
2010-06-17,60,68.0,,0.68,40.800000000000004
2010-06-18,75,68.0,,0.68,51.00000000000001
2010-06-19,96,68.0,,0.68,65.28
2010-06-20,96,68.0,,0.68,65.28
2010-06-21,63,68.0,,0.68,42.84
2010-06-22,59,68.0,,0.68,40.120000000000005
2010-06-23,59,68.0,,0.68,40.120000000000005
2010-06-24,60,68.0,,0.68,40.800000000000004
2010-06-25,72,68.0,,0.68,48.96
2010-06-26,96,68.0,,0.68,65.28
2010-06-27,92,68.0,,0.68,62.56
2010-06-28,68,68.0,,0.68,46.24
2010-06-29,70,68.0,,0.68,47.6
2010-06-30,76,68.0,,0.68,51.68000000000001
2010-07-01,74,74.0,False,0.74,54.76
2010-07-02,83,74.0,,0.74,61.42
2010-07-03,96,74.0,,0.74,71.03999999999999
2010-07-04,94,74.0,,0.74,69.56
2010-07-05,93,74.0,,0.74,68.82
2010-07-06,69,74.0,,0.74,51.06
2010-07-07,62,74.0,,0.74,45.88
2010-07-08,65,74.0,,0.74,48.1
2010-07-09,77,74.0,,0.74,56.98
2010-07-10,100,74.0,,0.74,74.0
2010-07-11,96,74.0,,0.74,71.03999999999999
2010-07-12,63,74.0,,0.74,46.62
2010-07-13,60,74.0,,0.74,44.4
2010-07-14,61,74.0,,0.74,45.14
2010-07-15,58,74.0,,0.74,42.92
2010-07-16,74,74.0,,0.74,54.76
2010-07-17,96,74.0,,0.74,71.03999999999999
2010-07-18,96,74.0,,0.74,71.03999999999999
2010-07-19,63,74.0,,0.74,46.62
2010-07-20,60,74.0,,0.74,44.4
2010-07-21,58,74.0,,0.74,42.92
2010-07-22,59,74.0,,0.74,43.66
2010-07-23,73,74.0,,0.74,54.019999999999996
2010-07-24,94,74.0,,0.74,69.56
2010-07-25,95,74.0,,0.74,70.3
2010-07-26,63,74.0,,0.74,46.62
2010-07-27,56,74.0,,0.74,41.44
2010-07-28,58,74.0,,0.74,42.92
2010-07-29,56,74.0,,0.74,41.44
2010-07-30,69,74.0,,0.74,51.06
2010-07-31,88,74.0,,0.74,65.12
2010-08-01,100,63.0,False,0.63,63.0
2010-08-02,65,63.0,,0.63,40.95
2010-08-03,61,63.0,,0.63,38.43
2010-08-04,62,63.0,,0.63,39.06
2010-08-05,65,63.0,,0.63,40.95
2010-08-06,74,63.0,,0.63,46.62
2010-08-07,96,63.0,,0.63,60.480000000000004
2010-08-08,99,63.0,,0.63,62.37
2010-08-09,67,63.0,,0.63,42.21
2010-08-10,60,63.0,,0.63,37.8
2010-08-11,60,63.0,,0.63,37.8
2010-08-12,60,63.0,,0.63,37.8
2010-08-13,72,63.0,,0.63,45.36
2010-08-14,97,63.0,,0.63,61.11
2010-08-15,97,63.0,,0.63,61.11
2010-08-16,64,63.0,,0.63,40.32
2010-08-17,59,63.0,,0.63,37.17
2010-08-18,62,63.0,,0.63,39.06
2010-08-19,59,63.0,,0.63,37.17
2010-08-20,70,63.0,,0.63,44.1
2010-08-21,97,63.0,,0.63,61.11
2010-08-22,95,63.0,,0.63,59.85
2010-08-23,60,63.0,,0.63,37.8
2010-08-24,57,63.0,,0.63,35.910000000000004
2010-08-25,53,63.0,,0.63,33.39
2010-08-26,52,63.0,,0.63,32.76
2010-08-27,69,63.0,,0.63,43.47
2010-08-28,93,63.0,,0.63,58.59
2010-08-29,86,63.0,,0.63,54.18
2010-08-30,57,63.0,,0.63,35.910000000000004
2010-08-31,51,63.0,,0.63,32.13
2010-09-01,52,56.0,False,0.56,29.120000000000005
2010-09-02,52,56.0,,0.56,29.120000000000005
2010-09-03,66,56.0,,0.56,36.96
2010-09-04,90,56.0,,0.56,50.400000000000006
2010-09-05,96,56.0,,0.56,53.760000000000005
2010-09-06,79,56.0,,0.56,44.24
2010-09-07,52,56.0,,0.56,29.120000000000005
2010-09-08,49,56.0,,0.56,27.44
2010-09-09,51,56.0,,0.56,28.560000000000002
2010-09-10,63,56.0,,0.56,35.28
2010-09-11,89,56.0,,0.56,49.84
2010-09-12,84,56.0,,0.56,47.040000000000006
2010-09-13,55,56.0,,0.56,30.800000000000004
2010-09-14,52,56.0,,0.56,29.120000000000005
2010-09-15,52,56.0,,0.56,29.120000000000005
2010-09-16,53,56.0,,0.56,29.680000000000003
2010-09-17,73,56.0,,0.56,40.88
2010-09-18,100,56.0,,0.56,56.00000000000001
2010-09-19,95,56.0,,0.56,53.2
2010-09-20,58,56.0,,0.56,32.480000000000004
2010-09-21,53,56.0,,0.56,29.680000000000003
2010-09-22,50,56.0,,0.56,28.000000000000004
2010-09-23,57,56.0,,0.56,31.92
2010-09-24,70,56.0,,0.56,39.2
2010-09-25,94,56.0,,0.56,52.64000000000001
2010-09-26,88,56.0,,0.56,49.28
2010-09-27,53,56.0,,0.56,29.680000000000003
2010-09-28,52,56.0,,0.56,29.120000000000005
2010-09-29,53,56.0,,0.56,29.680000000000003
2010-09-30,55,56.0,,0.56,30.800000000000004
2010-10-01,75,61.0,False,0.61,45.75
2010-10-02,93,61.0,,0.61,56.73
2010-10-03,89,61.0,,0.61,54.29
2010-10-04,58,61.0,,0.61,35.38
2010-10-05,51,61.0,,0.61,31.11
2010-10-06,53,61.0,,0.61,32.33
2010-10-07,54,61.0,,0.61,32.94
2010-10-08,70,61.0,,0.61,42.699999999999996
2010-10-09,94,61.0,,0.61,57.339999999999996
2010-10-10,89,61.0,,0.61,54.29
2010-10-11,63,61.0,,0.61,38.43
2010-10-12,53,61.0,,0.61,32.33
2010-10-13,50,61.0,,0.61,30.5
2010-10-14,52,61.0,,0.61,31.72
2010-10-15,73,61.0,,0.61,44.53
2010-10-16,95,61.0,,0.61,57.949999999999996
2010-10-17,93,61.0,,0.61,56.73
2010-10-18,61,61.0,,0.61,37.21
2010-10-19,55,61.0,,0.61,33.55
2010-10-20,54,61.0,,0.61,32.94
2010-10-21,57,61.0,,0.61,34.769999999999996
2010-10-22,74,61.0,,0.61,45.14
2010-10-23,100,61.0,,0.61,61.0
2010-10-24,93,61.0,,0.61,56.73
2010-10-25,61,61.0,,0.61,37.21
2010-10-26,54,61.0,,0.61,32.94
2010-10-27,56,61.0,,0.61,34.16
2010-10-28,56,61.0,,0.61,34.16
2010-10-29,70,61.0,,0.61,42.699999999999996
2010-10-30,92,61.0,,0.61,56.12
2010-10-31,94,61.0,,0.61,57.339999999999996
2010-11-01,53,64.0,False,0.64,33.92
2010-11-02,53,64.0,,0.64,33.92
2010-11-03,46,64.0,,0.64,29.44
2010-11-04,53,64.0,,0.64,33.92
2010-11-05,68,64.0,,0.64,43.52
2010-11-06,97,64.0,,0.64,62.08
2010-11-07,83,64.0,,0.64,53.120000000000005
2010-11-08,54,64.0,,0.64,34.56
2010-11-09,51,64.0,,0.64,32.64
2010-11-10,53,64.0,,0.64,33.92
2010-11-11,59,64.0,,0.64,37.76
2010-11-12,65,64.0,,0.64,41.6
2010-11-13,89,64.0,,0.64,56.96
2010-11-14,82,64.0,,0.64,52.480000000000004
2010-11-15,57,64.0,,0.64,36.480000000000004
2010-11-16,51,64.0,,0.64,32.64
2010-11-17,53,64.0,,0.64,33.92
2010-11-18,55,64.0,,0.64,35.2
2010-11-19,72,64.0,,0.64,46.08
2010-11-20,95,64.0,,0.64,60.800000000000004
2010-11-21,90,64.0,,0.64,57.6
2010-11-22,61,64.0,,0.64,39.04
2010-11-23,59,64.0,,0.64,37.76
2010-11-24,69,64.0,,0.64,44.160000000000004
2010-11-25,81,64.0,,0.64,51.84
2010-11-26,90,64.0,,0.64,57.6
2010-11-27,100,64.0,,0.64,64.0
2010-11-28,90,64.0,,0.64,57.6
2010-11-29,56,64.0,,0.64,35.84
2010-11-30,50,64.0,,0.64,32.0
2010-12-01,49,64.0,False,0.64,31.36
2010-12-02,50,64.0,,0.64,32.0
2010-12-03,58,64.0,,0.64,37.12
2010-12-04,82,64.0,,0.64,52.480000000000004
2010-12-05,82,64.0,,0.64,52.480000000000004
2010-12-06,53,64.0,,0.64,33.92
2010-12-07,48,64.0,,0.64,30.72
2010-12-08,49,64.0,,0.64,31.36
2010-12-09,51,64.0,,0.64,32.64
2010-12-10,60,64.0,,0.64,38.4
2010-12-11,81,64.0,,0.64,51.84
2010-12-12,80,64.0,,0.64,51.2
2010-12-13,54,64.0,,0.64,34.56
2010-12-14,51,64.0,,0.64,32.64
2010-12-15,53,64.0,,0.64,33.92
2010-12-16,55,64.0,,0.64,35.2
2010-12-17,65,64.0,,0.64,41.6
2010-12-18,86,64.0,,0.64,55.04
2010-12-19,87,64.0,,0.64,55.68
2010-12-20,61,64.0,,0.64,39.04
2010-12-21,61,64.0,,0.64,39.04
2010-12-22,67,64.0,,0.64,42.88
2010-12-23,69,64.0,,0.64,44.160000000000004
2010-12-24,81,64.0,,0.64,51.84
2010-12-25,100,64.0,,0.64,64.0
2010-12-26,97,64.0,,0.64,62.08
2010-12-27,82,64.0,,0.64,52.480000000000004
2010-12-28,77,64.0,,0.64,49.28
2010-12-29,75,64.0,,0.64,48.0
2010-12-30,75,64.0,,0.64,48.0
2010-12-31,82,64.0,,0.64,52.480000000000004
2011-01-01,99,70.0,False,0.7,69.3
2011-01-02,100,70.0,,0.7,70.0
2011-01-03,63,70.0,,0.7,44.099999999999994
2011-01-04,54,70.0,,0.7,37.8
2011-01-05,51,70.0,,0.7,35.699999999999996
2011-01-06,53,70.0,,0.7,37.099999999999994
2011-01-07,62,70.0,,0.7,43.4
2011-01-08,92,70.0,,0.7,64.39999999999999
2011-01-09,89,70.0,,0.7,62.3
2011-01-10,54,70.0,,0.7,37.8
2011-01-11,50,70.0,,0.7,35.0
2011-01-12,53,70.0,,0.7,37.099999999999994
2011-01-13,53,70.0,,0.7,37.099999999999994
2011-01-14,65,70.0,,0.7,45.5
2011-01-15,88,70.0,,0.7,61.599999999999994
2011-01-16,91,70.0,,0.7,63.699999999999996
2011-01-17,77,70.0,,0.7,53.9
2011-01-18,52,70.0,,0.7,36.4
2011-01-19,48,70.0,,0.7,33.599999999999994
2011-01-20,49,70.0,,0.7,34.3
2011-01-21,61,70.0,,0.7,42.699999999999996
2011-01-22,89,70.0,,0.7,62.3
2011-01-23,82,70.0,,0.7,57.4
2011-01-24,51,70.0,,0.7,35.699999999999996
2011-01-25,47,70.0,,0.7,32.9
2011-01-26,47,70.0,,0.7,32.9
2011-01-27,52,70.0,,0.7,36.4
2011-01-28,60,70.0,,0.7,42.0
2011-01-29,84,70.0,,0.7,58.8
2011-01-30,83,70.0,,0.7,58.099999999999994
2011-01-31,54,70.0,,0.7,37.8
2011-02-01,51,67.0,False,0.67,34.17
2011-02-02,52,67.0,,0.67,34.84
2011-02-03,51,67.0,,0.67,34.17
2011-02-04,61,67.0,,0.67,40.870000000000005
2011-02-05,89,67.0,,0.67,59.63
2011-02-06,83,67.0,,0.67,55.61000000000001
2011-02-07,57,67.0,,0.67,38.190000000000005
2011-02-08,48,67.0,,0.67,32.160000000000004
2011-02-09,50,67.0,,0.67,33.5
2011-02-10,51,67.0,,0.67,34.17
2011-02-11,67,67.0,,0.67,44.89
2011-02-12,100,67.0,,0.67,67.0
2011-02-13,93,67.0,,0.67,62.31
2011-02-14,57,67.0,,0.67,38.190000000000005
2011-02-15,50,67.0,,0.67,33.5
2011-02-16,47,67.0,,0.67,31.490000000000002
2011-02-17,49,67.0,,0.67,32.830000000000005
2011-02-18,63,67.0,,0.67,42.21
2011-02-19,91,67.0,,0.67,60.970000000000006
2011-02-20,94,67.0,,0.67,62.980000000000004
2011-02-21,69,67.0,,0.67,46.230000000000004
2011-02-22,55,67.0,,0.67,36.85
2011-02-23,49,67.0,,0.67,32.830000000000005
2011-02-24,49,67.0,,0.67,32.830000000000005
2011-02-25,62,67.0,,0.67,41.54
2011-02-26,88,67.0,,0.67,58.96
2011-02-27,87,67.0,,0.67,58.290000000000006
2011-02-28,59,67.0,,0.67,39.53
2011-03-01,53,63.0,False,0.63,33.39
2011-03-02,52,63.0,,0.63,32.76
2011-03-03,54,63.0,,0.63,34.02
2011-03-04,67,63.0,,0.63,42.21
2011-03-05,100,63.0,,0.63,63.0
2011-03-06,98,63.0,,0.63,61.74
2011-03-07,59,63.0,,0.63,37.17
2011-03-08,53,63.0,,0.63,33.39
2011-03-09,50,63.0,,0.63,31.5
2011-03-10,56,63.0,,0.63,35.28
2011-03-11,63,63.0,,0.63,39.69
2011-03-12,91,63.0,,0.63,57.33
2011-03-13,91,63.0,,0.63,57.33
2011-03-14,56,63.0,,0.63,35.28
2011-03-15,55,63.0,,0.63,34.65
2011-03-16,54,63.0,,0.63,34.02
2011-03-17,54,63.0,,0.63,34.02
2011-03-18,69,63.0,,0.63,43.47
2011-03-19,95,63.0,,0.63,59.85
2011-03-20,92,63.0,,0.63,57.96
2011-03-21,60,63.0,,0.63,37.8
2011-03-22,57,63.0,,0.63,35.910000000000004
2011-03-23,57,63.0,,0.63,35.910000000000004
2011-03-24,58,63.0,,0.63,36.54
2011-03-25,71,63.0,,0.63,44.73
2011-03-26,98,63.0,,0.63,61.74
2011-03-27,96,63.0,,0.63,60.480000000000004
2011-03-28,63,63.0,,0.63,39.69
2011-03-29,57,63.0,,0.63,35.910000000000004
2011-03-30,55,63.0,,0.63,34.65
2011-03-31,56,63.0,,0.63,35.28
2011-04-01,69,67.0,False,0.67,46.230000000000004
2011-04-02,93,67.0,,0.67,62.31
2011-04-03,91,67.0,,0.67,60.970000000000006
2011-04-04,56,67.0,,0.67,37.52
2011-04-05,53,67.0,,0.67,35.510000000000005
2011-04-06,52,67.0,,0.67,34.84
2011-04-07,54,67.0,,0.67,36.18
2011-04-08,68,67.0,,0.67,45.56
2011-04-09,94,67.0,,0.67,62.980000000000004
2011-04-10,89,67.0,,0.67,59.63
2011-04-11,53,67.0,,0.67,35.510000000000005
2011-04-12,51,67.0,,0.67,34.17
2011-04-13,51,67.0,,0.67,34.17
2011-04-14,54,67.0,,0.67,36.18
2011-04-15,68,67.0,,0.67,45.56
2011-04-16,98,67.0,,0.67,65.66000000000001
2011-04-17,93,67.0,,0.67,62.31
2011-04-18,60,67.0,,0.67,40.2
2011-04-19,58,67.0,,0.67,38.86
2011-04-20,58,67.0,,0.67,38.86
2011-04-21,60,67.0,,0.67,40.2
2011-04-22,84,67.0,,0.67,56.28
2011-04-23,100,67.0,,0.67,67.0
2011-04-24,97,67.0,,0.67,64.99000000000001
2011-04-25,62,67.0,,0.67,41.54
2011-04-26,55,67.0,,0.67,36.85
2011-04-27,51,67.0,,0.67,34.17
2011-04-28,53,67.0,,0.67,35.510000000000005
2011-04-29,66,67.0,,0.67,44.220000000000006
2011-04-30,96,67.0,,0.67,64.32000000000001
2011-05-01,83,69.0,False,0.69,57.269999999999996
2011-05-02,48,69.0,,0.69,33.12
2011-05-03,46,69.0,,0.69,31.74
2011-05-04,45,69.0,,0.69,31.049999999999997
2011-05-05,48,69.0,,0.69,33.12
2011-05-06,61,69.0,,0.69,42.089999999999996
2011-05-07,84,69.0,,0.69,57.959999999999994
2011-05-08,85,69.0,,0.69,58.65
2011-05-09,52,69.0,,0.69,35.879999999999995
2011-05-10,48,69.0,,0.69,33.12
2011-05-11,47,69.0,,0.69,32.43
2011-05-12,48,69.0,,0.69,33.12
2011-05-13,59,69.0,,0.69,40.709999999999994
2011-05-14,89,69.0,,0.69,61.41
2011-05-15,90,69.0,,0.69,62.099999999999994
2011-05-16,53,69.0,,0.69,36.57
2011-05-17,50,69.0,,0.69,34.5
2011-05-18,49,69.0,,0.69,33.809999999999995
2011-05-19,49,69.0,,0.69,33.809999999999995
2011-05-20,62,69.0,,0.69,42.779999999999994
2011-05-21,86,69.0,,0.69,59.339999999999996
2011-05-22,82,69.0,,0.69,56.58
2011-05-23,53,69.0,,0.69,36.57
2011-05-24,50,69.0,,0.69,34.5
2011-05-25,50,69.0,,0.69,34.5
2011-05-26,57,69.0,,0.69,39.33
2011-05-27,71,69.0,,0.69,48.989999999999995
2011-05-28,95,69.0,,0.69,65.55
2011-05-29,100,69.0,,0.69,69.0
2011-05-30,89,69.0,,0.69,61.41
2011-05-31,55,69.0,,0.69,37.949999999999996
2011-06-01,55,73.0,False,0.73,40.15
2011-06-02,55,73.0,,0.73,40.15
2011-06-03,70,73.0,,0.73,51.1
2011-06-04,97,73.0,,0.73,70.81
2011-06-05,97,73.0,,0.73,70.81
2011-06-06,75,73.0,,0.73,54.75
2011-06-07,58,73.0,,0.73,42.339999999999996
2011-06-08,57,73.0,,0.73,41.61
2011-06-09,59,73.0,,0.73,43.07
2011-06-10,70,73.0,,0.73,51.1
2011-06-11,94,73.0,,0.73,68.62
2011-06-12,94,73.0,,0.73,68.62
2011-06-13,61,73.0,,0.73,44.53
2011-06-14,58,73.0,,0.73,42.339999999999996
2011-06-15,56,73.0,,0.73,40.879999999999995
2011-06-16,58,73.0,,0.73,42.339999999999996
2011-06-17,74,73.0,,0.73,54.019999999999996
2011-06-18,90,73.0,,0.73,65.7
2011-06-19,95,73.0,,0.73,69.35
2011-06-20,61,73.0,,0.73,44.53
2011-06-21,59,73.0,,0.73,43.07
2011-06-22,59,73.0,,0.73,43.07
2011-06-23,60,73.0,,0.73,43.8
2011-06-24,77,73.0,,0.73,56.21
2011-06-25,100,73.0,,0.73,73.0
2011-06-26,94,73.0,,0.73,68.62
2011-06-27,64,73.0,,0.73,46.72
2011-06-28,62,73.0,,0.73,45.26
2011-06-29,69,73.0,,0.73,50.37
2011-06-30,66,73.0,,0.73,48.18
2011-07-01,72,79.0,False,0.79,56.88
2011-07-02,92,79.0,,0.79,72.68
2011-07-03,99,79.0,,0.79,78.21000000000001
2011-07-04,84,79.0,,0.79,66.36
2011-07-05,61,79.0,,0.79,48.190000000000005
2011-07-06,57,79.0,,0.79,45.03
2011-07-07,60,79.0,,0.79,47.400000000000006
2011-07-08,69,79.0,,0.79,54.510000000000005
2011-07-09,89,79.0,,0.79,70.31
2011-07-10,90,79.0,,0.79,71.10000000000001
2011-07-11,64,79.0,,0.79,50.56
2011-07-12,60,79.0,,0.79,47.400000000000006
2011-07-13,58,79.0,,0.79,45.82
2011-07-14,62,79.0,,0.79,48.980000000000004
2011-07-15,80,79.0,,0.79,63.2
2011-07-16,100,79.0,,0.79,79.0
2011-07-17,95,79.0,,0.79,75.05
2011-07-18,67,79.0,,0.79,52.93
2011-07-19,61,79.0,,0.79,48.190000000000005
2011-07-20,60,79.0,,0.79,47.400000000000006
2011-07-21,63,79.0,,0.79,49.77
2011-07-22,73,79.0,,0.79,57.67
2011-07-23,95,79.0,,0.79,75.05
2011-07-24,95,79.0,,0.79,75.05
2011-07-25,64,79.0,,0.79,50.56
2011-07-26,59,79.0,,0.79,46.61
2011-07-27,57,79.0,,0.79,45.03
2011-07-28,58,79.0,,0.79,45.82
2011-07-29,71,79.0,,0.79,56.09
2011-07-30,91,79.0,,0.79,71.89
2011-07-31,89,79.0,,0.79,70.31
2011-08-01,62,70.0,False,0.7,43.4
2011-08-02,58,70.0,,0.7,40.599999999999994
2011-08-03,60,70.0,,0.7,42.0
2011-08-04,61,70.0,,0.7,42.699999999999996
2011-08-05,71,70.0,,0.7,49.699999999999996
2011-08-06,94,70.0,,0.7,65.8
2011-08-07,96,70.0,,0.7,67.19999999999999
2011-08-08,63,70.0,,0.7,44.099999999999994
2011-08-09,61,70.0,,0.7,42.699999999999996
2011-08-10,62,70.0,,0.7,43.4
2011-08-11,61,70.0,,0.7,42.699999999999996
2011-08-12,72,70.0,,0.7,50.4
2011-08-13,98,70.0,,0.7,68.6
2011-08-14,100,70.0,,0.7,70.0
2011-08-15,64,70.0,,0.7,44.8
2011-08-16,58,70.0,,0.7,40.599999999999994
2011-08-17,59,70.0,,0.7,41.3
2011-08-18,57,70.0,,0.7,39.9
2011-08-19,66,70.0,,0.7,46.199999999999996
2011-08-20,92,70.0,,0.7,64.39999999999999
2011-08-21,87,70.0,,0.7,60.9
2011-08-22,55,70.0,,0.7,38.5
2011-08-23,51,70.0,,0.7,35.699999999999996
2011-08-24,52,70.0,,0.7,36.4
2011-08-25,52,70.0,,0.7,36.4
2011-08-26,60,70.0,,0.7,42.0
