date,tourism_unscaled,tourism_monthly,isPartial,scale,tourism
2015-10-17,59,32.0,,0.32,18.88
2015-10-18,63,32.0,,0.32,20.16
2015-10-19,86,32.0,,0.32,27.52
2015-10-20,74,32.0,,0.32,23.68
2015-10-21,92,32.0,,0.32,29.44
2015-10-22,70,32.0,,0.32,22.400000000000002
2015-10-23,68,32.0,,0.32,21.76
2015-10-24,54,32.0,,0.32,17.28
2015-10-25,53,32.0,,0.32,16.96
2015-10-26,88,32.0,,0.32,28.16
2015-10-27,82,32.0,,0.32,26.240000000000002
2015-10-28,79,32.0,,0.32,25.28
2015-10-29,75,32.0,,0.32,24.0
2015-10-30,68,32.0,,0.32,21.76
2015-10-31,51,32.0,,0.32,16.32
2015-11-01,78,29.0,False,0.29,22.619999999999997
2015-11-02,88,29.0,,0.29,25.52
2015-11-03,83,29.0,,0.29,24.069999999999997
2015-11-04,100,29.0,,0.29,28.999999999999996
2015-11-05,100,29.0,,0.29,28.999999999999996
2015-11-06,84,29.0,,0.29,24.36
2015-11-07,64,29.0,,0.29,18.56
2015-11-08,79,29.0,,0.29,22.91
2015-11-09,92,29.0,,0.29,26.68
2015-11-10,75,29.0,,0.29,21.75
2015-11-11,80,29.0,,0.29,23.2
2015-11-12,89,29.0,,0.29,25.81
2015-11-13,83,29.0,,0.29,24.069999999999997
2015-11-14,63,29.0,,0.29,18.27
2015-11-15,60,29.0,,0.29,17.4
2015-11-16,94,29.0,,0.29,27.259999999999998
2015-11-17,99,29.0,,0.29,28.709999999999997
2015-11-18,84,29.0,,0.29,24.36
2015-11-19,94,29.0,,0.29,27.259999999999998
2015-11-20,93,29.0,,0.29,26.97
2015-11-21,54,29.0,,0.29,15.659999999999998
2015-11-22,51,29.0,,0.29,14.79
2015-11-23,80,29.0,,0.29,23.2
2015-11-24,74,29.0,,0.29,21.459999999999997
2015-11-25,51,29.0,,0.29,14.79
2015-11-26,42,29.0,,0.29,12.18
2015-11-27,62,29.0,,0.29,17.98
2015-11-28,37,29.0,,0.29,10.729999999999999
2015-11-29,57,29.0,,0.29,16.529999999999998
2015-11-30,72,29.0,,0.29,20.88
2015-12-01,97,28.0,False,0.28,27.160000000000004
2015-12-02,100,28.0,,0.28,28.000000000000004
2015-12-03,80,28.0,,0.28,22.400000000000002
2015-12-04,75,28.0,,0.28,21.000000000000004
2015-12-05,70,28.0,,0.28,19.6
2015-12-06,72,28.0,,0.28,20.160000000000004
2015-12-07,73,28.0,,0.28,20.44
2015-12-08,82,28.0,,0.28,22.96
2015-12-09,84,28.0,,0.28,23.520000000000003
2015-12-10,87,28.0,,0.28,24.360000000000003
2015-12-11,91,28.0,,0.28,25.480000000000004
2015-12-12,55,28.0,,0.28,15.400000000000002
2015-12-13,59,28.0,,0.28,16.520000000000003
2015-12-14,88,28.0,,0.28,24.64
2015-12-15,79,28.0,,0.28,22.12
2015-12-16,86,28.0,,0.28,24.080000000000002
2015-12-17,81,28.0,,0.28,22.680000000000003
2015-12-18,84,28.0,,0.28,23.520000000000003
2015-12-19,30,28.0,,0.28,8.4
2015-12-20,68,28.0,,0.28,19.040000000000003
2015-12-21,65,28.0,,0.28,18.200000000000003
2015-12-22,82,28.0,,0.28,22.96
2015-12-23,75,28.0,,0.28,21.000000000000004
2015-12-24,69,28.0,,0.28,19.32
2015-12-25,57,28.0,,0.28,15.96
2015-12-26,63,28.0,,0.28,17.64
2015-12-27,59,28.0,,0.28,16.520000000000003
2015-12-28,79,28.0,,0.28,22.12
2015-12-29,78,28.0,,0.28,21.840000000000003
2015-12-30,76,28.0,,0.28,21.28
2015-12-31,59,28.0,,0.28,16.520000000000003
2016-01-01,61,30.0,False,0.3,18.3
2016-01-02,72,30.0,,0.3,21.599999999999998
2016-01-03,63,30.0,,0.3,18.9
2016-01-04,96,30.0,,0.3,28.799999999999997
2016-01-05,93,30.0,,0.3,27.9
2016-01-06,95,30.0,,0.3,28.5
2016-01-07,100,30.0,,0.3,30.0
2016-01-08,96,30.0,,0.3,28.799999999999997
2016-01-09,51,30.0,,0.3,15.299999999999999
2016-01-10,59,30.0,,0.3,17.7
2016-01-11,93,30.0,,0.3,27.9
2016-01-12,96,30.0,,0.3,28.799999999999997
2016-01-13,86,30.0,,0.3,25.8
2016-01-14,81,30.0,,0.3,24.3
2016-01-15,73,30.0,,0.3,21.9
2016-01-16,75,30.0,,0.3,22.5
2016-01-17,69,30.0,,0.3,20.7
2016-01-18,83,30.0,,0.3,24.9
2016-01-19,89,30.0,,0.3,26.7
2016-01-20,99,30.0,,0.3,29.7
2016-01-21,82,30.0,,0.3,24.599999999999998
2016-01-22,71,30.0,,0.3,21.3
2016-01-23,66,30.0,,0.3,19.8
2016-01-24,74,30.0,,0.3,22.2
2016-01-25,93,30.0,,0.3,27.9
2016-01-26,92,30.0,,0.3,27.599999999999998
2016-01-27,86,30.0,,0.3,25.8
2016-01-28,88,30.0,,0.3,26.4
2016-01-29,67,30.0,,0.3,20.099999999999998
2016-01-30,54,30.0,,0.3,16.2
2016-01-31,76,30.0,,0.3,22.8
2016-02-01,90,32.0,False,0.32,28.8
2016-02-02,77,32.0,,0.32,24.64
2016-02-03,86,32.0,,0.32,27.52
2016-02-04,82,32.0,,0.32,26.240000000000002
2016-02-05,78,32.0,,0.32,24.96
2016-02-06,72,32.0,,0.32,23.04
2016-02-07,66,32.0,,0.32,21.12
2016-02-08,70,32.0,,0.32,22.400000000000002
2016-02-09,99,32.0,,0.32,31.68
2016-02-10,90,32.0,,0.32,28.8
2016-02-11,83,32.0,,0.32,26.560000000000002
2016-02-12,94,32.0,,0.32,30.080000000000002
2016-02-13,76,32.0,,0.32,24.32
2016-02-14,69,32.0,,0.32,22.080000000000002
2016-02-15,74,32.0,,0.32,23.68
2016-02-16,96,32.0,,0.32,30.72
2016-02-17,100,32.0,,0.32,32.0
2016-02-18,94,32.0,,0.32,30.080000000000002
2016-02-19,82,32.0,,0.32,26.240000000000002
2016-02-20,89,32.0,,0.32,28.48
2016-02-21,85,32.0,,0.32,27.2
2016-02-22,95,32.0,,0.32,30.400000000000002
2016-02-23,93,32.0,,0.32,29.76
2016-02-24,97,32.0,,0.32,31.04
2016-02-25,92,32.0,,0.32,29.44
2016-02-26,98,32.0,,0.32,31.36
2016-02-27,65,32.0,,0.32,20.8
2016-02-28,97,32.0,,0.32,31.04
2016-02-29,90,32.0,,0.32,28.8
2016-03-01,88,33.0,False,0.33,29.040000000000003
2016-03-02,87,33.0,,0.33,28.71
2016-03-03,94,33.0,,0.33,31.020000000000003
2016-03-04,84,33.0,,0.33,27.720000000000002
2016-03-05,68,33.0,,0.33,22.44
2016-03-06,68,33.0,,0.33,22.44
2016-03-07,93,33.0,,0.33,30.69
2016-03-08,79,33.0,,0.33,26.07
2016-03-09,88,33.0,,0.33,29.040000000000003
2016-03-10,88,33.0,,0.33,29.040000000000003
2016-03-11,75,33.0,,0.33,24.75
2016-03-12,65,33.0,,0.33,21.45
2016-03-13,87,33.0,,0.33,28.71
2016-03-14,96,33.0,,0.33,31.68
2016-03-15,87,33.0,,0.33,28.71
2016-03-16,100,33.0,,0.33,33.0
2016-03-17,94,33.0,,0.33,31.020000000000003
2016-03-18,81,33.0,,0.33,26.73
2016-03-19,59,33.0,,0.33,19.470000000000002
2016-03-20,73,33.0,,0.33,24.09
2016-03-21,86,33.0,,0.33,28.380000000000003
2016-03-22,81,33.0,,0.33,26.73
2016-03-23,85,33.0,,0.33,28.05
2016-03-24,92,33.0,,0.33,30.360000000000003
2016-03-25,72,33.0,,0.33,23.76
2016-03-26,73,33.0,,0.33,24.09
2016-03-27,94,33.0,,0.33,31.020000000000003
2016-03-28,92,33.0,,0.33,30.360000000000003
2016-03-29,91,33.0,,0.33,30.03
2016-03-30,89,33.0,,0.33,29.37
2016-03-31,81,33.0,,0.33,26.73
2016-04-01,72,33.0,False,0.33,23.76
2016-04-02,65,33.0,,0.33,21.45
2016-04-03,70,33.0,,0.33,23.1
2016-04-04,87,33.0,,0.33,28.71
2016-04-05,97,33.0,,0.33,32.01
2016-04-06,64,33.0,,0.33,21.12
2016-04-07,71,33.0,,0.33,23.43
2016-04-08,74,33.0,,0.33,24.42
2016-04-09,60,33.0,,0.33,19.8
2016-04-10,71,33.0,,0.33,23.43
2016-04-11,98,33.0,,0.33,32.34
2016-04-12,100,33.0,,0.33,33.0
2016-04-13,82,33.0,,0.33,27.060000000000002
2016-04-14,86,33.0,,0.33,28.380000000000003
2016-04-15,82,33.0,,0.33,27.060000000000002
2016-04-16,56,33.0,,0.33,18.48
2016-04-17,67,33.0,,0.33,22.11
2016-04-18,76,33.0,,0.33,25.080000000000002
2016-04-19,81,33.0,,0.33,26.73
2016-04-20,67,33.0,,0.33,22.11
2016-04-21,52,33.0,,0.33,17.16
2016-04-22,75,33.0,,0.33,24.75
2016-04-23,54,33.0,,0.33,17.82
2016-04-24,72,33.0,,0.33,23.76
2016-04-25,71,33.0,,0.33,23.43
2016-04-26,95,33.0,,0.33,31.35
2016-04-27,79,33.0,,0.33,26.07
2016-04-28,75,33.0,,0.33,24.75
2016-04-29,71,33.0,,0.33,23.43
2016-04-30,46,33.0,,0.33,15.180000000000001
2016-05-01,92,33.0,False,0.33,30.360000000000003
2016-05-02,66,33.0,,0.33,21.78
2016-05-03,93,33.0,,0.33,30.69
2016-05-04,98,33.0,,0.33,32.34
2016-05-05,86,33.0,,0.33,28.380000000000003
2016-05-06,89,33.0,,0.33,29.37
2016-05-07,57,33.0,,0.33,18.810000000000002
2016-05-08,60,33.0,,0.33,19.8
2016-05-09,97,33.0,,0.33,32.01
2016-05-10,91,33.0,,0.33,30.03
2016-05-11,74,33.0,,0.33,24.42
2016-05-12,100,33.0,,0.33,33.0
2016-05-13,68,33.0,,0.33,22.44
2016-05-14,67,33.0,,0.33,22.11
2016-05-15,83,33.0,,0.33,27.39
2016-05-16,77,33.0,,0.33,25.41
2016-05-17,96,33.0,,0.33,31.68
2016-05-18,69,33.0,,0.33,22.77
2016-05-19,82,33.0,,0.33,27.060000000000002
2016-05-20,64,33.0,,0.33,21.12
2016-05-21,80,33.0,,0.33,26.400000000000002
2016-05-22,69,33.0,,0.33,22.77
2016-05-23,74,33.0,,0.33,24.42
2016-05-24,81,33.0,,0.33,26.73
2016-05-25,88,33.0,,0.33,29.040000000000003
2016-05-26,73,33.0,,0.33,24.09
2016-05-27,86,33.0,,0.33,28.380000000000003
2016-05-28,58,33.0,,0.33,19.14
2016-05-29,61,33.0,,0.33,20.130000000000003
2016-05-30,69,33.0,,0.33,22.77
2016-05-31,61,33.0,,0.33,20.130000000000003
2016-06-01,73,31.0,False,0.31,22.63
2016-06-02,75,31.0,,0.31,23.25
2016-06-03,80,31.0,,0.31,24.8
2016-06-04,67,31.0,,0.31,20.77
2016-06-05,70,31.0,,0.31,21.7
2016-06-06,90,31.0,,0.31,27.9
2016-06-07,75,31.0,,0.31,23.25
2016-06-08,68,31.0,,0.31,21.08
2016-06-09,86,31.0,,0.31,26.66
2016-06-10,79,31.0,,0.31,24.49
2016-06-11,66,31.0,,0.31,20.46
2016-06-12,56,31.0,,0.31,17.36
2016-06-13,65,31.0,,0.31,20.15
2016-06-14,70,31.0,,0.31,21.7
2016-06-15,70,31.0,,0.31,21.7
2016-06-16,82,31.0,,0.31,25.419999999999998
2016-06-17,81,31.0,,0.31,25.11
2016-06-18,69,31.0,,0.31,21.39
2016-06-19,68,31.0,,0.31,21.08
2016-06-20,88,31.0,,0.31,27.28
2016-06-21,86,31.0,,0.31,26.66
2016-06-22,71,31.0,,0.31,22.01
2016-06-23,81,31.0,,0.31,25.11
2016-06-24,72,31.0,,0.31,22.32
2016-06-25,69,31.0,,0.31,21.39
2016-06-26,70,31.0,,0.31,21.7
2016-06-27,81,31.0,,0.31,25.11
2016-06-28,100,31.0,,0.31,31.0
2016-06-29,71,31.0,,0.31,22.01
2016-06-30,82,31.0,,0.31,25.419999999999998
2016-07-01,84,29.0,False,0.29,24.36
2016-07-02,100,29.0,,0.29,28.999999999999996
2016-07-03,90,29.0,,0.29,26.099999999999998
2016-07-04,96,29.0,,0.29,27.839999999999996
2016-07-05,90,29.0,,0.29,26.099999999999998
2016-07-06,97,29.0,,0.29,28.13
2016-07-07,92,29.0,,0.29,26.68
2016-07-08,71,29.0,,0.29,20.59
2016-07-09,88,29.0,,0.29,25.52
2016-07-10,92,29.0,,0.29,26.68
2016-07-11,83,29.0,,0.29,24.069999999999997
2016-07-12,85,29.0,,0.29,24.65
2016-07-13,83,29.0,,0.29,24.069999999999997
2016-07-14,67,29.0,,0.29,19.43
2016-07-15,77,29.0,,0.29,22.33
2016-07-16,68,29.0,,0.29,19.72
2016-07-17,69,29.0,,0.29,20.009999999999998
2016-07-18,93,29.0,,0.29,26.97
2016-07-19,96,29.0,,0.29,27.839999999999996
2016-07-20,68,29.0,,0.29,19.72
2016-07-21,91,29.0,,0.29,26.389999999999997
2016-07-22,76,29.0,,0.29,22.04
2016-07-23,89,29.0,,0.29,25.81
2016-07-24,99,29.0,,0.29,28.709999999999997
2016-07-25,76,29.0,,0.29,22.04
2016-07-26,77,29.0,,0.29,22.33
2016-07-27,71,29.0,,0.29,20.59
2016-07-28,93,29.0,,0.29,26.97
2016-07-29,72,29.0,,0.29,20.88
2016-07-30,67,29.0,,0.29,19.43
2016-07-31,86,29.0,,0.29,24.939999999999998
2016-08-01,57,27.0,False,0.27,15.39
2016-08-02,68,27.0,,0.27,18.36
2016-08-03,88,27.0,,0.27,23.76
2016-08-04,100,27.0,,0.27,27.0
2016-08-05,89,27.0,,0.27,24.03
2016-08-06,66,27.0,,0.27,17.82
2016-08-07,75,27.0,,0.27,20.25
2016-08-08,72,27.0,,0.27,19.44
2016-08-09,88,27.0,,0.27,23.76
2016-08-10,64,27.0,,0.27,17.28
2016-08-11,72,27.0,,0.27,19.44
2016-08-12,82,27.0,,0.27,22.14
2016-08-13,70,27.0,,0.27,18.900000000000002
2016-08-14,81,27.0,,0.27,21.87
2016-08-15,72,27.0,,0.27,19.44
2016-08-16,72,27.0,,0.27,19.44
2016-08-17,83,27.0,,0.27,22.41
2016-08-18,72,27.0,,0.27,19.44
2016-08-19,71,27.0,,0.27,19.17
2016-08-20,55,27.0,,0.27,14.850000000000001
2016-08-21,65,27.0,,0.27,17.55
2016-08-22,94,27.0,,0.27,25.380000000000003
2016-08-23,83,27.0,,0.27,22.41
2016-08-24,72,27.0,,0.27,19.44
2016-08-25,76,27.0,,0.27,20.520000000000003
2016-08-26,74,27.0,,0.27,19.98
2016-08-27,65,27.0,,0.27,17.55
2016-08-28,68,27.0,,0.27,18.36
2016-08-29,78,27.0,,0.27,21.060000000000002
2016-08-30,85,27.0,,0.27,22.950000000000003
2016-08-31,79,27.0,,0.27,21.330000000000002
2016-09-01,69,27.0,False,0.27,18.630000000000003
2016-09-02,78,27.0,,0.27,21.060000000000002
2016-09-03,81,27.0,,0.27,21.87
2016-09-04,86,27.0,,0.27,23.220000000000002
2016-09-05,80,27.0,,0.27,21.6
2016-09-06,93,27.0,,0.27,25.110000000000003
2016-09-07,97,27.0,,0.27,26.19
2016-09-08,85,27.0,,0.27,22.950000000000003
2016-09-09,96,27.0,,0.27,25.92
2016-09-10,67,27.0,,0.27,18.09
2016-09-11,70,27.0,,0.27,18.900000000000002
2016-09-12,96,27.0,,0.27,25.92
2016-09-13,73,27.0,,0.27,19.71
2016-09-14,93,27.0,,0.27,25.110000000000003
2016-09-15,82,27.0,,0.27,22.14
2016-09-16,77,27.0,,0.27,20.790000000000003
2016-09-17,56,27.0,,0.27,15.120000000000001
2016-09-18,55,27.0,,0.27,14.850000000000001
2016-09-19,74,27.0,,0.27,19.98
2016-09-20,76,27.0,,0.27,20.520000000000003
2016-09-21,79,27.0,,0.27,21.330000000000002
2016-09-22,78,27.0,,0.27,21.060000000000002
2016-09-23,72,27.0,,0.27,19.44
2016-09-24,61,27.0,,0.27,16.470000000000002
2016-09-25,71,27.0,,0.27,19.17
2016-09-26,90,27.0,,0.27,24.3
2016-09-27,100,27.0,,0.27,27.0
2016-09-28,100,27.0,,0.27,27.0
2016-09-29,84,27.0,,0.27,22.68
2016-09-30,63,27.0,,0.27,17.01
2016-10-01,60,26.0,False,0.26,15.600000000000001
2016-10-02,60,26.0,,0.26,15.600000000000001
2016-10-03,89,26.0,,0.26,23.14
2016-10-04,92,26.0,,0.26,23.92
2016-10-05,90,26.0,,0.26,23.400000000000002
2016-10-06,91,26.0,,0.26,23.66
2016-10-07,67,26.0,,0.26,17.42
2016-10-08,72,26.0,,0.26,18.72
2016-10-09,86,26.0,,0.26,22.36
2016-10-10,87,26.0,,0.26,22.62
2016-10-11,96,26.0,,0.26,24.96
2016-10-12,88,26.0,,0.26,22.880000000000003
2016-10-13,78,26.0,,0.26,20.28
2016-10-14,86,26.0,,0.26,22.36
2016-10-15,68,26.0,,0.26,17.68
2016-10-16,65,26.0,,0.26,16.900000000000002
2016-10-17,71,26.0,,0.26,18.46
2016-10-18,93,26.0,,0.26,24.18
2016-10-19,88,26.0,,0.26,22.880000000000003
2016-10-20,89,26.0,,0.26,23.14
2016-10-21,86,26.0,,0.26,22.36
2016-10-22,65,26.0,,0.26,16.900000000000002
2016-10-23,64,26.0,,0.26,16.64
2016-10-24,95,26.0,,0.26,24.7
2016-10-25,100,26.0,,0.26,26.0
2016-10-26,95,26.0,,0.26,24.7
2016-10-27,86,26.0,,0.26,22.36
2016-10-28,80,26.0,,0.26,20.8
2016-10-29,60,26.0,,0.26,15.600000000000001
2016-10-30,63,26.0,,0.26,16.38
2016-10-31,84,26.0,,0.26,21.84
2016-11-01,81,26.0,False,0.26,21.060000000000002
2016-11-02,90,26.0,,0.26,23.400000000000002
2016-11-03,91,26.0,,0.26,23.66
2016-11-04,74,26.0,,0.26,19.240000000000002
2016-11-05,60,26.0,,0.26,15.600000000000001
2016-11-06,62,26.0,,0.26,16.12
2016-11-07,92,26.0,,0.26,23.92
2016-11-08,72,26.0,,0.26,18.72
2016-11-09,65,26.0,,0.26,16.900000000000002
2016-11-10,80,26.0,,0.26,20.8
2016-11-11,64,26.0,,0.26,16.64
2016-11-12,75,26.0,,0.26,19.5
2016-11-13,61,26.0,,0.26,15.860000000000001
2016-11-14,78,26.0,,0.26,20.28
2016-11-15,87,26.0,,0.26,22.62
2016-11-16,97,26.0,,0.26,25.220000000000002
2016-11-17,95,26.0,,0.26,24.7
2016-11-18,74,26.0,,0.26,19.240000000000002
2016-11-19,63,26.0,,0.26,16.38
2016-11-20,76,26.0,,0.26,19.76
2016-11-21,80,26.0,,0.26,20.8
2016-11-22,88,26.0,,0.26,22.880000000000003
2016-11-23,58,26.0,,0.26,15.08
2016-11-24,57,26.0,,0.26,14.82
2016-11-25,45,26.0,,0.26,11.700000000000001
2016-11-26,71,26.0,,0.26,18.46
2016-11-27,73,26.0,,0.26,18.98
2016-11-28,78,26.0,,0.26,20.28
2016-11-29,75,26.0,,0.26,19.5
2016-11-30,100,26.0,,0.26,26.0
2016-12-01,88,24.0,False,0.24,21.119999999999997
2016-12-02,77,24.0,,0.24,18.48
2016-12-03,87,24.0,,0.24,20.88
2016-12-04,88,24.0,,0.24,21.119999999999997
2016-12-05,69,24.0,,0.24,16.56
2016-12-06,97,24.0,,0.24,23.279999999999998
2016-12-07,87,24.0,,0.24,20.88
2016-12-08,100,24.0,,0.24,24.0
2016-12-09,73,24.0,,0.24,17.52
2016-12-10,45,24.0,,0.24,10.799999999999999
2016-12-11,61,24.0,,0.24,14.639999999999999
2016-12-12,77,24.0,,0.24,18.48
2016-12-13,86,24.0,,0.24,20.64
2016-12-14,82,24.0,,0.24,19.68
2016-12-15,79,24.0,,0.24,18.96
2016-12-16,82,24.0,,0.24,19.68
2016-12-17,36,24.0,,0.24,8.64
2016-12-18,71,24.0,,0.24,17.04
2016-12-19,71,24.0,,0.24,17.04
2016-12-20,40,24.0,,0.24,9.6
2016-12-21,59,24.0,,0.24,14.16
2016-12-22,73,24.0,,0.24,17.52
2016-12-23,58,24.0,,0.24,13.92
2016-12-24,40,24.0,,0.24,9.6
2016-12-25,61,24.0,,0.24,14.639999999999999
2016-12-26,74,24.0,,0.24,17.759999999999998
2016-12-27,58,24.0,,0.24,13.92
2016-12-28,62,24.0,,0.24,14.879999999999999
2016-12-29,70,24.0,,0.24,16.8
2016-12-30,69,24.0,,0.24,16.56
2016-12-31,69,24.0,,0.24,16.56
2017-01-01,61,28.0,False,0.28,17.080000000000002
2017-01-02,69,28.0,,0.28,19.32
2017-01-03,79,28.0,,0.28,22.12
2017-01-04,94,28.0,,0.28,26.320000000000004
2017-01-05,97,28.0,,0.28,27.160000000000004
2017-01-06,75,28.0,,0.28,21.000000000000004
2017-01-07,66,28.0,,0.28,18.48
2017-01-08,77,28.0,,0.28,21.560000000000002
2017-01-09,86,28.0,,0.28,24.080000000000002
2017-01-10,82,28.0,,0.28,22.96
2017-01-11,80,28.0,,0.28,22.400000000000002
2017-01-12,84,28.0,,0.28,23.520000000000003
2017-01-13,83,28.0,,0.28,23.240000000000002
2017-01-14,73,28.0,,0.28,20.44
2017-01-15,67,28.0,,0.28,18.76
2017-01-16,98,28.0,,0.28,27.44
2017-01-17,100,28.0,,0.28,28.000000000000004
2017-01-18,81,28.0,,0.28,22.680000000000003
2017-01-19,90,28.0,,0.28,25.200000000000003
2017-01-20,80,28.0,,0.28,22.400000000000002
2017-01-21,68,28.0,,0.28,19.040000000000003
2017-01-22,83,28.0,,0.28,23.240000000000002
2017-01-23,85,28.0,,0.28,23.8
2017-01-24,76,28.0,,0.28,21.28
2017-01-25,96,28.0,,0.28,26.880000000000003
2017-01-26,90,28.0,,0.28,25.200000000000003
2017-01-27,80,28.0,,0.28,22.400000000000002
2017-01-28,63,28.0,,0.28,17.64
2017-01-29,68,28.0,,0.28,19.040000000000003
2017-01-30,77,28.0,,0.28,21.560000000000002
2017-01-31,96,28.0,,0.28,26.880000000000003
2017-02-01,100,31.0,False,0.31,31.0
2017-02-02,85,31.0,,0.31,26.35
2017-02-03,69,31.0,,0.31,21.39
2017-02-04,62,31.0,,0.31,19.22
2017-02-05,53,31.0,,0.31,16.43
2017-02-06,68,31.0,,0.31,21.08
2017-02-07,70,31.0,,0.31,21.7
2017-02-08,65,31.0,,0.31,20.15
2017-02-09,84,31.0,,0.31,26.04
2017-02-10,68,31.0,,0.31,21.08
2017-02-11,60,31.0,,0.31,18.6
2017-02-12,68,31.0,,0.31,21.08
2017-02-13,70,31.0,,0.31,21.7
2017-02-14,75,31.0,,0.31,23.25
2017-02-15,70,31.0,,0.31,21.7
2017-02-16,90,31.0,,0.31,27.9
2017-02-17,79,31.0,,0.31,24.49
2017-02-18,77,31.0,,0.31,23.87
2017-02-19,69,31.0,,0.31,21.39
2017-02-20,92,31.0,,0.31,28.52
2017-02-21,81,31.0,,0.31,25.11
2017-02-22,86,31.0,,0.31,26.66
2017-02-23,84,31.0,,0.31,26.04
2017-02-24,79,31.0,,0.31,24.49
2017-02-25,73,31.0,,0.31,22.63
2017-02-26,72,31.0,,0.31,22.32
2017-02-27,82,31.0,,0.31,25.419999999999998
2017-02-28,95,31.0,,0.31,29.45
2017-03-01,81,34.0,False,0.34,27.540000000000003
2017-03-02,73,34.0,,0.34,24.82
2017-03-03,73,34.0,,0.34,24.82
2017-03-04,60,34.0,,0.34,20.400000000000002
2017-03-05,91,34.0,,0.34,30.94
2017-03-06,84,34.0,,0.34,28.560000000000002
2017-03-07,89,34.0,,0.34,30.26
2017-03-08,78,34.0,,0.34,26.520000000000003
2017-03-09,91,34.0,,0.34,30.94
2017-03-10,89,34.0,,0.34,30.26
2017-03-11,70,34.0,,0.34,23.8
2017-03-12,65,34.0,,0.34,22.1
2017-03-13,82,34.0,,0.34,27.880000000000003
2017-03-14,66,34.0,,0.34,22.44
2017-03-15,77,34.0,,0.34,26.180000000000003
2017-03-16,100,34.0,,0.34,34.0
2017-03-17,67,34.0,,0.34,22.78
2017-03-18,66,34.0,,0.34,22.44
2017-03-19,74,34.0,,0.34,25.16
2017-03-20,87,34.0,,0.34,29.580000000000002
2017-03-21,76,34.0,,0.34,25.840000000000003
2017-03-22,81,34.0,,0.34,27.540000000000003
2017-03-23,75,34.0,,0.34,25.500000000000004
2017-03-24,73,34.0,,0.34,24.82
2017-03-25,60,34.0,,0.34,20.400000000000002
2017-03-26,71,34.0,,0.34,24.14
2017-03-27,86,34.0,,0.34,29.240000000000002
2017-03-28,76,34.0,,0.34,25.840000000000003
2017-03-29,83,34.0,,0.34,28.220000000000002
2017-03-30,73,34.0,,0.34,24.82
2017-03-31,67,34.0,,0.34,22.78
2017-04-01,75,32.0,False,0.32,24.0
2017-04-02,71,32.0,,0.32,22.72
2017-04-03,76,32.0,,0.32,24.32
2017-04-04,97,32.0,,0.32,31.04
2017-04-05,98,32.0,,0.32,31.36
2017-04-06,100,32.0,,0.32,32.0
2017-04-07,75,32.0,,0.32,24.0
2017-04-08,71,32.0,,0.32,22.72
2017-04-09,68,32.0,,0.32,21.76
2017-04-10,93,32.0,,0.32,29.76
2017-04-11,91,32.0,,0.32,29.12
2017-04-12,84,32.0,,0.32,26.88
2017-04-13,86,32.0,,0.32,27.52
2017-04-14,76,32.0,,0.32,24.32
2017-04-15,66,32.0,,0.32,21.12
2017-04-16,84,32.0,,0.32,26.88
2017-04-17,99,32.0,,0.32,31.68
2017-04-18,80,32.0,,0.32,25.6
2017-04-19,85,32.0,,0.32,27.2
2017-04-20,91,32.0,,0.32,29.12
2017-04-21,92,32.0,,0.32,29.44
2017-04-22,75,32.0,,0.32,24.0
2017-04-23,72,32.0,,0.32,23.04
2017-04-24,91,32.0,,0.32,29.12
2017-04-25,93,32.0,,0.32,29.76
2017-04-26,87,32.0,,0.32,27.84
2017-04-27,93,32.0,,0.32,29.76
2017-04-28,84,32.0,,0.32,26.88
2017-04-29,70,32.0,,0.32,22.400000000000002
2017-04-30,77,32.0,,0.32,24.64
2017-05-01,79,32.0,False,0.32,25.28
2017-05-02,82,32.0,,0.32,26.240000000000002
2017-05-03,100,32.0,,0.32,32.0
2017-05-04,90,32.0,,0.32,28.8
2017-05-05,88,32.0,,0.32,28.16
2017-05-06,81,32.0,,0.32,25.92
2017-05-07,69,32.0,,0.32,22.080000000000002
2017-05-08,86,32.0,,0.32,27.52
2017-05-09,98,32.0,,0.32,31.36
2017-05-10,76,32.0,,0.32,24.32
2017-05-11,89,32.0,,0.32,28.48
2017-05-12,65,32.0,,0.32,20.8
2017-05-13,74,32.0,,0.32,23.68
2017-05-14,73,32.0,,0.32,23.36
2017-05-15,99,32.0,,0.32,31.68
2017-05-16,79,32.0,,0.32,25.28
2017-05-17,84,32.0,,0.32,26.88
2017-05-18,82,32.0,,0.32,26.240000000000002
2017-05-19,75,32.0,,0.32,24.0
2017-05-20,55,32.0,,0.32,17.6
2017-05-21,68,32.0,,0.32,21.76
2017-05-22,77,32.0,,0.32,24.64
2017-05-23,80,32.0,,0.32,25.6
2017-05-24,86,32.0,,0.32,27.52
2017-05-25,75,32.0,,0.32,24.0
2017-05-26,74,32.0,,0.32,23.68
2017-05-27,53,32.0,,0.32,16.96
2017-05-28,64,32.0,,0.32,20.48
2017-05-29,67,32.0,,0.32,21.44
2017-05-30,77,32.0,,0.32,24.64
2017-05-31,74,32.0,,0.32,23.68
2017-06-01,79,30.0,False,0.3,23.7
2017-06-02,64,30.0,,0.3,19.2
2017-06-03,64,30.0,,0.3,19.2
2017-06-04,88,30.0,,0.3,26.4
2017-06-05,100,30.0,,0.3,30.0
2017-06-06,99,30.0,,0.3,29.7
2017-06-07,75,30.0,,0.3,22.5
2017-06-08,62,30.0,,0.3,18.599999999999998
2017-06-09,84,30.0,,0.3,25.2
