date,fine_unscaled,fine_monthly,isPartial,scale,fine
2019-04-06,98,81.0,,0.81,79.38000000000001
2019-04-07,93,81.0,,0.81,75.33
2019-04-08,91,81.0,,0.81,73.71000000000001
2019-04-09,95,81.0,,0.81,76.95
2019-04-10,92,81.0,,0.81,74.52000000000001
2019-04-11,97,81.0,,0.81,78.57000000000001
2019-04-12,96,81.0,,0.81,77.76
2019-04-13,97,81.0,,0.81,78.57000000000001
2019-04-14,94,81.0,,0.81,76.14
2019-04-15,84,81.0,,0.81,68.04
2019-04-16,86,81.0,,0.81,69.66000000000001
2019-04-17,96,81.0,,0.81,77.76
2019-04-18,93,81.0,,0.81,75.33
2019-04-19,98,81.0,,0.81,79.38000000000001
2019-04-20,92,81.0,,0.81,74.52000000000001
2019-04-21,93,81.0,,0.81,75.33
2019-04-22,95,81.0,,0.81,76.95
2019-04-23,93,81.0,,0.81,75.33
2019-04-24,97,81.0,,0.81,78.57000000000001
2019-04-25,93,81.0,,0.81,75.33
2019-04-26,96,81.0,,0.81,77.76
2019-04-27,93,81.0,,0.81,75.33
2019-04-28,94,81.0,,0.81,76.14
2019-04-29,93,81.0,,0.81,75.33
2019-04-30,100,81.0,,0.81,81.0
2019-05-01,100,77.0,False,0.77,77.0
2019-05-02,91,77.0,,0.77,70.07000000000001
2019-05-03,96,77.0,,0.77,73.92
2019-05-04,95,77.0,,0.77,73.15
2019-05-05,96,77.0,,0.77,73.92
2019-05-06,89,77.0,,0.77,68.53
2019-05-07,92,77.0,,0.77,70.84
2019-05-08,85,77.0,,0.77,65.45
2019-05-09,95,77.0,,0.77,73.15
2019-05-10,95,77.0,,0.77,73.15
2019-05-11,99,77.0,,0.77,76.23
2019-05-12,95,77.0,,0.77,73.15
2019-05-13,96,77.0,,0.77,73.92
2019-05-14,96,77.0,,0.77,73.92
2019-05-15,92,77.0,,0.77,70.84
2019-05-16,99,77.0,,0.77,76.23
2019-05-17,93,77.0,,0.77,71.61
2019-05-18,98,77.0,,0.77,75.46000000000001
2019-05-19,95,77.0,,0.77,73.15
2019-05-20,83,77.0,,0.77,63.910000000000004
2019-05-21,94,77.0,,0.77,72.38
2019-05-22,93,77.0,,0.77,71.61
2019-05-23,99,77.0,,0.77,76.23
2019-05-24,99,77.0,,0.77,76.23
2019-05-25,91,77.0,,0.77,70.07000000000001
2019-05-26,88,77.0,,0.77,67.76
2019-05-27,94,77.0,,0.77,72.38
2019-05-28,94,77.0,,0.77,72.38
2019-05-29,98,77.0,,0.77,75.46000000000001
2019-05-30,98,77.0,,0.77,75.46000000000001
2019-05-31,93,77.0,,0.77,71.61
2019-06-01,77,79.0,False,0.79,60.830000000000005
2019-06-02,75,79.0,,0.79,59.25
2019-06-03,78,79.0,,0.79,61.620000000000005
2019-06-04,79,79.0,,0.79,62.410000000000004
2019-06-05,72,79.0,,0.79,56.88
2019-06-06,82,79.0,,0.79,64.78
2019-06-07,82,79.0,,0.79,64.78
2019-06-08,81,79.0,,0.79,63.99
2019-06-09,74,79.0,,0.79,58.46
2019-06-10,71,79.0,,0.79,56.09
2019-06-11,79,79.0,,0.79,62.410000000000004
2019-06-12,80,79.0,,0.79,63.2
2019-06-13,100,79.0,,0.79,79.0
2019-06-14,80,79.0,,0.79,63.2
2019-06-15,78,79.0,,0.79,61.620000000000005
2019-06-16,78,79.0,,0.79,61.620000000000005
2019-06-17,83,79.0,,0.79,65.57000000000001
2019-06-18,81,79.0,,0.79,63.99
2019-06-19,76,79.0,,0.79,60.040000000000006
2019-06-20,76,79.0,,0.79,60.040000000000006
2019-06-21,79,79.0,,0.79,62.410000000000004
2019-06-22,76,79.0,,0.79,60.040000000000006
2019-06-23,71,79.0,,0.79,56.09
2019-06-24,76,79.0,,0.79,60.040000000000006
2019-06-25,74,79.0,,0.79,58.46
2019-06-26,78,79.0,,0.79,61.620000000000005
2019-06-27,75,79.0,,0.79,59.25
2019-06-28,80,79.0,,0.79,63.2
2019-06-29,76,79.0,,0.79,60.040000000000006
2019-06-30,76,79.0,,0.79,60.040000000000006
2019-07-01,89,79.0,False,0.79,70.31
2019-07-02,87,79.0,,0.79,68.73
2019-07-03,85,79.0,,0.79,67.15
2019-07-04,94,79.0,,0.79,74.26
2019-07-05,99,79.0,,0.79,78.21000000000001
2019-07-06,87,79.0,,0.79,68.73
2019-07-07,92,79.0,,0.79,72.68
2019-07-08,84,79.0,,0.79,66.36
2019-07-09,100,79.0,,0.79,79.0
2019-07-10,94,79.0,,0.79,74.26
2019-07-11,92,79.0,,0.79,72.68
2019-07-12,98,79.0,,0.79,77.42
2019-07-13,98,79.0,,0.79,77.42
2019-07-14,84,79.0,,0.79,66.36
2019-07-15,83,79.0,,0.79,65.57000000000001
2019-07-16,94,79.0,,0.79,74.26
2019-07-17,89,79.0,,0.79,70.31
2019-07-18,95,79.0,,0.79,75.05
2019-07-19,88,79.0,,0.79,69.52000000000001
2019-07-20,98,79.0,,0.79,77.42
2019-07-21,92,79.0,,0.79,72.68
2019-07-22,89,79.0,,0.79,70.31
2019-07-23,88,79.0,,0.79,69.52000000000001
2019-07-24,98,79.0,,0.79,77.42
2019-07-25,96,79.0,,0.79,75.84
2019-07-26,95,79.0,,0.79,75.05
2019-07-27,97,79.0,,0.79,76.63000000000001
2019-07-28,93,79.0,,0.79,73.47
2019-07-29,89,79.0,,0.79,70.31
2019-07-30,90,79.0,,0.79,71.10000000000001
2019-07-31,89,79.0,,0.79,70.31
2019-08-01,92,78.0,False,0.78,71.76
2019-08-02,100,78.0,,0.78,78.0
2019-08-03,90,78.0,,0.78,70.2
2019-08-04,93,78.0,,0.78,72.54
2019-08-05,86,78.0,,0.78,67.08
2019-08-06,92,78.0,,0.78,71.76
2019-08-07,94,78.0,,0.78,73.32000000000001
2019-08-08,90,78.0,,0.78,70.2
2019-08-09,84,78.0,,0.78,65.52
2019-08-10,83,78.0,,0.78,64.74000000000001
2019-08-11,89,78.0,,0.78,69.42
2019-08-12,82,78.0,,0.78,63.96
2019-08-13,91,78.0,,0.78,70.98
2019-08-14,92,78.0,,0.78,71.76
2019-08-15,98,78.0,,0.78,76.44
2019-08-16,84,78.0,,0.78,65.52
2019-08-17,96,78.0,,0.78,74.88
2019-08-18,90,78.0,,0.78,70.2
2019-08-19,80,78.0,,0.78,62.400000000000006
2019-08-20,88,78.0,,0.78,68.64
2019-08-21,86,78.0,,0.78,67.08
2019-08-22,97,78.0,,0.78,75.66
2019-08-23,89,78.0,,0.78,69.42
2019-08-24,77,78.0,,0.78,60.06
2019-08-25,87,78.0,,0.78,67.86
2019-08-26,82,78.0,,0.78,63.96
2019-08-27,99,78.0,,0.78,77.22
2019-08-28,100,78.0,,0.78,78.0
2019-08-29,91,78.0,,0.78,70.98
2019-08-30,83,78.0,,0.78,64.74000000000001
2019-08-31,84,78.0,,0.78,65.52
2019-09-01,79,75.0,False,0.75,59.25
2019-09-02,89,75.0,,0.75,66.75
2019-09-03,80,75.0,,0.75,60.0
2019-09-04,92,75.0,,0.75,69.0
2019-09-05,85,75.0,,0.75,63.75
2019-09-06,88,75.0,,0.75,66.0
2019-09-07,88,75.0,,0.75,66.0
2019-09-08,84,75.0,,0.75,63.0
2019-09-09,92,75.0,,0.75,69.0
2019-09-10,84,75.0,,0.75,63.0
2019-09-11,82,75.0,,0.75,61.5
2019-09-12,86,75.0,,0.75,64.5
2019-09-13,88,75.0,,0.75,66.0
2019-09-14,89,75.0,,0.75,66.75
2019-09-15,87,75.0,,0.75,65.25
2019-09-16,86,75.0,,0.75,64.5
2019-09-17,88,75.0,,0.75,66.0
2019-09-18,85,75.0,,0.75,63.75
2019-09-19,89,75.0,,0.75,66.75
2019-09-20,83,75.0,,0.75,62.25
2019-09-21,90,75.0,,0.75,67.5
2019-09-22,77,75.0,,0.75,57.75
2019-09-23,81,75.0,,0.75,60.75
2019-09-24,86,75.0,,0.75,64.5
2019-09-25,89,75.0,,0.75,66.75
2019-09-26,90,75.0,,0.75,67.5
2019-09-27,100,75.0,,0.75,75.0
2019-09-28,85,75.0,,0.75,63.75
2019-09-29,88,75.0,,0.75,66.0
2019-09-30,76,75.0,,0.75,57.0
2019-10-01,91,74.0,False,0.74,67.34
2019-10-02,97,74.0,,0.74,71.78
2019-10-03,97,74.0,,0.74,71.78
2019-10-04,89,74.0,,0.74,65.86
2019-10-05,90,74.0,,0.74,66.6
2019-10-06,92,74.0,,0.74,68.08
2019-10-07,100,74.0,,0.74,74.0
2019-10-08,97,74.0,,0.74,71.78
2019-10-09,84,74.0,,0.74,62.16
2019-10-10,100,74.0,,0.74,74.0
2019-10-11,100,74.0,,0.74,74.0
2019-10-12,91,74.0,,0.74,67.34
2019-10-13,79,74.0,,0.74,58.46
2019-10-14,85,74.0,,0.74,62.9
2019-10-15,88,74.0,,0.74,65.12
2019-10-16,89,74.0,,0.74,65.86
2019-10-17,95,74.0,,0.74,70.3
2019-10-18,92,74.0,,0.74,68.08
2019-10-19,94,74.0,,0.74,69.56
2019-10-20,87,74.0,,0.74,64.38
2019-10-21,90,74.0,,0.74,66.6
2019-10-22,84,74.0,,0.74,62.16
2019-10-23,86,74.0,,0.74,63.64
2019-10-24,90,74.0,,0.74,66.6
2019-10-25,88,74.0,,0.74,65.12
2019-10-26,92,74.0,,0.74,68.08
2019-10-27,86,74.0,,0.74,63.64
2019-10-28,87,74.0,,0.74,64.38
2019-10-29,89,74.0,,0.74,65.86
2019-10-30,79,74.0,,0.74,58.46
2019-10-31,86,74.0,,0.74,63.64
2019-11-01,83,79.0,False,0.79,65.57000000000001
2019-11-02,80,79.0,,0.79,63.2
2019-11-03,79,79.0,,0.79,62.410000000000004
2019-11-04,86,79.0,,0.79,67.94
2019-11-05,85,79.0,,0.79,67.15
2019-11-06,91,79.0,,0.79,71.89
2019-11-07,86,79.0,,0.79,67.94
2019-11-08,87,79.0,,0.79,68.73
2019-11-09,88,79.0,,0.79,69.52000000000001
2019-11-10,91,79.0,,0.79,71.89
2019-11-11,82,79.0,,0.79,64.78
2019-11-12,84,79.0,,0.79,66.36
2019-11-13,84,79.0,,0.79,66.36
2019-11-14,80,79.0,,0.79,63.2
2019-11-15,95,79.0,,0.79,75.05
2019-11-16,90,79.0,,0.79,71.10000000000001
2019-11-17,92,79.0,,0.79,72.68
2019-11-18,80,79.0,,0.79,63.2
2019-11-19,100,79.0,,0.79,79.0
2019-11-20,90,79.0,,0.79,71.10000000000001
2019-11-21,92,79.0,,0.79,72.68
2019-11-22,94,79.0,,0.79,74.26
2019-11-23,90,79.0,,0.79,71.10000000000001
2019-11-24,88,79.0,,0.79,69.52000000000001
2019-11-25,82,79.0,,0.79,64.78
2019-11-26,84,79.0,,0.79,66.36
2019-11-27,83,79.0,,0.79,65.57000000000001
2019-11-28,69,79.0,,0.79,54.510000000000005
2019-11-29,75,79.0,,0.79,59.25
2019-11-30,83,79.0,,0.79,65.57000000000001
2019-12-01,68,83.0,False,0.83,56.44
2019-12-02,76,83.0,,0.83,63.08
2019-12-03,76,83.0,,0.83,63.08
2019-12-04,74,83.0,,0.83,61.419999999999995
2019-12-05,80,83.0,,0.83,66.39999999999999
2019-12-06,76,83.0,,0.83,63.08
2019-12-07,80,83.0,,0.83,66.39999999999999
2019-12-08,77,83.0,,0.83,63.91
2019-12-09,79,83.0,,0.83,65.57
2019-12-10,78,83.0,,0.83,64.74
2019-12-11,82,83.0,,0.83,68.06
2019-12-12,85,83.0,,0.83,70.55
2019-12-13,100,83.0,,0.83,83.0
2019-12-14,96,83.0,,0.83,79.67999999999999
2019-12-15,86,83.0,,0.83,71.38
2019-12-16,79,83.0,,0.83,65.57
2019-12-17,82,83.0,,0.83,68.06
2019-12-18,83,83.0,,0.83,68.89
2019-12-19,77,83.0,,0.83,63.91
2019-12-20,79,83.0,,0.83,65.57
2019-12-21,75,83.0,,0.83,62.25
2019-12-22,81,83.0,,0.83,67.22999999999999
2019-12-23,82,83.0,,0.83,68.06
2019-12-24,84,83.0,,0.83,69.72
2019-12-25,69,83.0,,0.83,57.269999999999996
2019-12-26,81,83.0,,0.83,67.22999999999999
2019-12-27,82,83.0,,0.83,68.06
2019-12-28,82,83.0,,0.83,68.06
2019-12-29,80,83.0,,0.83,66.39999999999999
2019-12-30,79,83.0,,0.83,65.57
2019-12-31,82,83.0,,0.83,68.06
2020-01-01,85,78.0,False,0.78,66.3
2020-01-02,92,78.0,,0.78,71.76
2020-01-03,99,78.0,,0.78,77.22
2020-01-04,94,78.0,,0.78,73.32000000000001
2020-01-05,95,78.0,,0.78,74.10000000000001
2020-01-06,85,78.0,,0.78,66.3
2020-01-07,91,78.0,,0.78,70.98
2020-01-08,98,78.0,,0.78,76.44
2020-01-09,93,78.0,,0.78,72.54
2020-01-10,85,78.0,,0.78,66.3
2020-01-11,90,78.0,,0.78,70.2
2020-01-12,85,78.0,,0.78,66.3
2020-01-13,92,78.0,,0.78,71.76
2020-01-14,91,78.0,,0.78,70.98
2020-01-15,95,78.0,,0.78,74.10000000000001
2020-01-16,89,78.0,,0.78,69.42
2020-01-17,93,78.0,,0.78,72.54
2020-01-18,93,78.0,,0.78,72.54
2020-01-19,88,78.0,,0.78,68.64
2020-01-20,98,78.0,,0.78,76.44
2020-01-21,87,78.0,,0.78,67.86
2020-01-22,86,78.0,,0.78,67.08
2020-01-23,91,78.0,,0.78,70.98
2020-01-24,95,78.0,,0.78,74.10000000000001
2020-01-25,100,78.0,,0.78,78.0
2020-01-26,87,78.0,,0.78,67.86
2020-01-27,79,78.0,,0.78,61.620000000000005
2020-01-28,85,78.0,,0.78,66.3
2020-01-29,90,78.0,,0.78,70.2
2020-01-30,89,78.0,,0.78,69.42
2020-01-31,86,78.0,,0.78,67.08
2020-02-01,88,82.0,False,0.82,72.16
2020-02-02,79,82.0,,0.82,64.78
2020-02-03,70,82.0,,0.82,57.4
2020-02-04,74,82.0,,0.82,60.68
2020-02-05,79,82.0,,0.82,64.78
2020-02-06,78,82.0,,0.82,63.959999999999994
2020-02-07,77,82.0,,0.82,63.13999999999999
2020-02-08,76,82.0,,0.82,62.31999999999999
2020-02-09,82,82.0,,0.82,67.24
2020-02-10,85,82.0,,0.82,69.7
2020-02-11,83,82.0,,0.82,68.06
2020-02-12,84,82.0,,0.82,68.88
2020-02-13,100,82.0,,0.82,82.0
2020-02-14,94,82.0,,0.82,77.08
2020-02-15,97,82.0,,0.82,79.53999999999999
2020-02-16,86,82.0,,0.82,70.52
2020-02-17,75,82.0,,0.82,61.49999999999999
2020-02-18,78,82.0,,0.82,63.959999999999994
2020-02-19,82,82.0,,0.82,67.24
2020-02-20,76,82.0,,0.82,62.31999999999999
2020-02-21,90,82.0,,0.82,73.8
2020-02-22,83,82.0,,0.82,68.06
2020-02-23,76,82.0,,0.82,62.31999999999999
2020-02-24,76,82.0,,0.82,62.31999999999999
2020-02-25,80,82.0,,0.82,65.6
2020-02-26,84,82.0,,0.82,68.88
2020-02-27,73,82.0,,0.82,59.86
2020-02-28,85,82.0,,0.82,69.7
2020-02-29,85,82.0,,0.82,69.7
2020-03-01,90,76.0,False,0.76,68.4
2020-03-02,91,76.0,,0.76,69.16
2020-03-03,84,76.0,,0.76,63.84
2020-03-04,89,76.0,,0.76,67.64
2020-03-05,100,76.0,,0.76,76.0
2020-03-06,99,76.0,,0.76,75.24
2020-03-07,89,76.0,,0.76,67.64
2020-03-08,91,76.0,,0.76,69.16
2020-03-09,83,76.0,,0.76,63.08
2020-03-10,85,76.0,,0.76,64.6
2020-03-11,86,76.0,,0.76,65.36
2020-03-12,87,76.0,,0.76,66.12
2020-03-13,87,76.0,,0.76,66.12
2020-03-14,80,76.0,,0.76,60.8
2020-03-15,92,76.0,,0.76,69.92
2020-03-16,78,76.0,,0.76,59.28
2020-03-17,83,76.0,,0.76,63.08
2020-03-18,76,76.0,,0.76,57.76
2020-03-19,77,76.0,,0.76,58.52
2020-03-20,86,76.0,,0.76,65.36
2020-03-21,87,76.0,,0.76,66.12
2020-03-22,91,76.0,,0.76,69.16
2020-03-23,88,76.0,,0.76,66.88
2020-03-24,88,76.0,,0.76,66.88
2020-03-25,87,76.0,,0.76,66.12
2020-03-26,89,76.0,,0.76,67.64
2020-03-27,82,76.0,,0.76,62.32
2020-03-28,93,76.0,,0.76,70.68
2020-03-29,82,76.0,,0.76,62.32
2020-03-30,82,76.0,,0.76,62.32
2020-03-31,97,76.0,,0.76,73.72
2020-04-01,78,90.0,False,0.9,70.2
2020-04-02,95,90.0,,0.9,85.5
2020-04-03,90,90.0,,0.9,81.0
2020-04-04,94,90.0,,0.9,84.60000000000001
2020-04-05,76,90.0,,0.9,68.4
2020-04-06,74,90.0,,0.9,66.60000000000001
2020-04-07,100,90.0,,0.9,90.0
2020-04-08,89,90.0,,0.9,80.10000000000001
2020-04-09,92,90.0,,0.9,82.8
2020-04-10,82,90.0,,0.9,73.8
2020-04-11,82,90.0,,0.9,73.8
2020-04-12,78,90.0,,0.9,70.2
2020-04-13,81,90.0,,0.9,72.9
2020-04-14,77,90.0,,0.9,69.3
2020-04-15,78,90.0,,0.9,70.2
2020-04-16,88,90.0,,0.9,79.2
2020-04-17,88,90.0,,0.9,79.2
2020-04-18,87,90.0,,0.9,78.3
2020-04-19,86,90.0,,0.9,77.4
2020-04-20,92,90.0,,0.9,82.8
2020-04-21,81,90.0,,0.9,72.9
2020-04-22,85,90.0,,0.9,76.5
2020-04-23,89,90.0,,0.9,80.10000000000001
2020-04-24,86,90.0,,0.9,77.4
2020-04-25,82,90.0,,0.9,73.8
2020-04-26,82,90.0,,0.9,73.8
2020-04-27,80,90.0,,0.9,72.0
2020-04-28,77,90.0,,0.9,69.3
2020-04-29,73,90.0,,0.9,65.7
2020-04-30,80,90.0,,0.9,72.0
2020-05-01,100,80.0,False,0.8,80.0
2020-05-02,99,80.0,,0.8,79.2
2020-05-03,93,80.0,,0.8,74.4
2020-05-04,92,80.0,,0.8,73.60000000000001
2020-05-05,98,80.0,,0.8,78.4
2020-05-06,96,80.0,,0.8,76.80000000000001
2020-05-07,94,80.0,,0.8,75.2
2020-05-08,98,80.0,,0.8,78.4
2020-05-09,96,80.0,,0.8,76.80000000000001
2020-05-10,94,80.0,,0.8,75.2
2020-05-11,81,80.0,,0.8,64.8
2020-05-12,87,80.0,,0.8,69.60000000000001
2020-05-13,88,80.0,,0.8,70.4
2020-05-14,90,80.0,,0.8,72.0
2020-05-15,95,80.0,,0.8,76.0
2020-05-16,91,80.0,,0.8,72.8
2020-05-17,90,80.0,,0.8,72.0
2020-05-18,90,80.0,,0.8,72.0
2020-05-19,89,80.0,,0.8,71.2
2020-05-20,91,80.0,,0.8,72.8
2020-05-21,87,80.0,,0.8,69.60000000000001
2020-05-22,96,80.0,,0.8,76.80000000000001
2020-05-23,97,80.0,,0.8,77.60000000000001
2020-05-24,91,80.0,,0.8,72.8
2020-05-25,85,80.0,,0.8,68.0
2020-05-26,85,80.0,,0.8,68.0
2020-05-27,85,80.0,,0.8,68.0
2020-05-28,88,80.0,,0.8,70.4
2020-05-29,93,80.0,,0.8,74.4
2020-05-30,89,80.0,,0.8,71.2
2020-05-31,81,80.0,,0.8,64.8
2020-06-01,86,76.0,False,0.76,65.36
2020-06-02,84,76.0,,0.76,63.84
2020-06-03,86,76.0,,0.76,65.36
2020-06-04,84,76.0,,0.76,63.84
2020-06-05,91,76.0,,0.76,69.16
2020-06-06,89,76.0,,0.76,67.64
2020-06-07,96,76.0,,0.76,72.96000000000001
2020-06-08,87,76.0,,0.76,66.12
2020-06-09,91,76.0,,0.76,69.16
2020-06-10,91,76.0,,0.76,69.16
2020-06-11,92,76.0,,0.76,69.92
2020-06-12,92,76.0,,0.76,69.92
2020-06-13,98,76.0,,0.76,74.48
2020-06-14,94,76.0,,0.76,71.44
2020-06-15,90,76.0,,0.76,68.4
2020-06-16,87,76.0,,0.76,66.12
2020-06-17,91,76.0,,0.76,69.16
2020-06-18,91,76.0,,0.76,69.16
2020-06-19,90,76.0,,0.76,68.4
2020-06-20,97,76.0,,0.76,73.72
2020-06-21,90,76.0,,0.76,68.4
2020-06-22,89,76.0,,0.76,67.64
2020-06-23,89,76.0,,0.76,67.64
2020-06-24,86,76.0,,0.76,65.36
2020-06-25,92,76.0,,0.76,69.92
2020-06-26,96,76.0,,0.76,72.96000000000001
2020-06-27,95,76.0,,0.76,72.2
2020-06-28,100,76.0,,0.76,76.0
2020-06-29,98,76.0,,0.76,74.48
2020-06-30,94,76.0,,0.76,71.44
2020-07-01,77,80.0,False,0.8,61.6
2020-07-02,84,80.0,,0.8,67.2
2020-07-03,99,80.0,,0.8,79.2
2020-07-04,100,80.0,,0.8,80.0
2020-07-05,81,80.0,,0.8,64.8
2020-07-06,78,80.0,,0.8,62.400000000000006
2020-07-07,82,80.0,,0.8,65.60000000000001
2020-07-08,85,80.0,,0.8,68.0
2020-07-09,77,80.0,,0.8,61.6
2020-07-10,88,80.0,,0.8,70.4
2020-07-11,83,80.0,,0.8,66.4
2020-07-12,84,80.0,,0.8,67.2
2020-07-13,83,80.0,,0.8,66.4
2020-07-14,87,80.0,,0.8,69.60000000000001
2020-07-15,81,80.0,,0.8,64.8
2020-07-16,89,80.0,,0.8,71.2
2020-07-17,80,80.0,,0.8,64.0
2020-07-18,96,80.0,,0.8,76.80000000000001
2020-07-19,81,80.0,,0.8,64.8
2020-07-20,77,80.0,,0.8,61.6
2020-07-21,85,80.0,,0.8,68.0
2020-07-22,83,80.0,,0.8,66.4
2020-07-23,87,80.0,,0.8,69.60000000000001
2020-07-24,77,80.0,,0.8,61.6
2020-07-25,93,80.0,,0.8,74.4
2020-07-26,81,80.0,,0.8,64.8
2020-07-27,83,80.0,,0.8,66.4
2020-07-28,75,80.0,,0.8,60.0
2020-07-29,86,80.0,,0.8,68.8
2020-07-30,83,80.0,,0.8,66.4
2020-07-31,77,80.0,,0.8,61.6
2020-08-01,100,79.0,False,0.79,79.0
2020-08-02,87,79.0,,0.79,68.73
2020-08-03,87,79.0,,0.79,68.73
2020-08-04,78,79.0,,0.79,61.620000000000005
2020-08-05,96,79.0,,0.79,75.84
2020-08-06,91,79.0,,0.79,71.89
2020-08-07,91,79.0,,0.79,71.89
2020-08-08,88,79.0,,0.79,69.52000000000001
2020-08-09,95,79.0,,0.79,75.05
2020-08-10,87,79.0,,0.79,68.73
2020-08-11,91,79.0,,0.79,71.89
2020-08-12,86,79.0,,0.79,67.94
2020-08-13,96,79.0,,0.79,75.84
2020-08-14,97,79.0,,0.79,76.63000000000001
2020-08-15,90,79.0,,0.79,71.10000000000001
2020-08-16,86,79.0,,0.79,67.94
2020-08-17,85,79.0,,0.79,67.15
2020-08-18,83,79.0,,0.79,65.57000000000001
2020-08-19,92,79.0,,0.79,72.68
2020-08-20,94,79.0,,0.79,74.26
2020-08-21,88,79.0,,0.79,69.52000000000001
2020-08-22,85,79.0,,0.79,67.15
2020-08-23,86,79.0,,0.79,67.94
2020-08-24,89,79.0,,0.79,70.31
2020-08-25,88,79.0,,0.79,69.52000000000001
2020-08-26,89,79.0,,0.79,70.31
2020-08-27,84,79.0,,0.79,66.36
2020-08-28,92,79.0,,0.79,72.68
2020-08-29,98,79.0,,0.79,77.42
2020-08-30,89,79.0,,0.79,70.31
2020-08-31,83,79.0,,0.79,65.57000000000001
2020-09-01,88,81.0,False,0.81,71.28
2020-09-02,88,81.0,,0.81,71.28
2020-09-03,93,81.0,,0.81,75.33
2020-09-04,88,81.0,,0.81,71.28
2020-09-05,96,81.0,,0.81,77.76
2020-09-06,91,81.0,,0.81,73.71000000000001
2020-09-07,94,81.0,,0.81,76.14
2020-09-08,83,81.0,,0.81,67.23
2020-09-09,84,81.0,,0.81,68.04
2020-09-10,96,81.0,,0.81,77.76
2020-09-11,85,81.0,,0.81,68.85000000000001
2020-09-12,91,81.0,,0.81,73.71000000000001
2020-09-13,91,81.0,,0.81,73.71000000000001
2020-09-14,92,81.0,,0.81,74.52000000000001
2020-09-15,93,81.0,,0.81,75.33
2020-09-16,95,81.0,,0.81,76.95
2020-09-17,92,81.0,,0.81,74.52000000000001
2020-09-18,93,81.0,,0.81,75.33
2020-09-19,94,81.0,,0.81,76.14
2020-09-20,95,81.0,,0.81,76.95
2020-09-21,93,81.0,,0.81,75.33
2020-09-22,89,81.0,,0.81,72.09
2020-09-23,88,81.0,,0.81,71.28
2020-09-24,91,81.0,,0.81,73.71000000000001
2020-09-25,86,81.0,,0.81,69.66000000000001
2020-09-26,98,81.0,,0.81,79.38000000000001
2020-09-27,100,81.0,,0.81,81.0
2020-09-28,85,81.0,,0.81,68.85000000000001
2020-09-29,90,81.0,,0.81,72.9
2020-09-30,98,81.0,,0.81,79.38000000000001
2020-10-01,96,78.0,False,0.78,74.88
2020-10-02,98,78.0,,0.78,76.44
2020-10-03,100,78.0,,0.78,78.0
2020-10-04,91,78.0,,0.78,70.98
2020-10-05,92,78.0,,0.78,71.76
2020-10-06,91,78.0,,0.78,70.98
2020-10-07,88,78.0,,0.78,68.64
2020-10-08,92,78.0,,0.78,71.76
2020-10-09,87,78.0,,0.78,67.86
2020-10-10,96,78.0,,0.78,74.88
2020-10-11,86,78.0,,0.78,67.08
2020-10-12,88,78.0,,0.78,68.64
2020-10-13,88,78.0,,0.78,68.64
2020-10-14,94,78.0,,0.78,73.32000000000001
2020-10-15,89,78.0,,0.78,69.42
2020-10-16,92,78.0,,0.78,71.76
2020-10-17,90,78.0,,0.78,70.2
2020-10-18,88,78.0,,0.78,68.64
2020-10-19,89,78.0,,0.78,69.42
2020-10-20,86,78.0,,0.78,67.08
2020-10-21,89,78.0,,0.78,69.42
2020-10-22,97,78.0,,0.78,75.66
2020-10-23,96,78.0,,0.78,74.88
2020-10-24,95,78.0,,0.78,74.10000000000001
2020-10-25,87,78.0,,0.78,67.86
2020-10-26,89,78.0,,0.78,69.42
2020-10-27,91,78.0,,0.78,70.98
2020-10-28,97,78.0,,0.78,75.66
2020-10-29,94,78.0,,0.78,73.32000000000001
2020-10-30,97,78.0,,0.78,75.66
2020-10-31,91,78.0,,0.78,70.98
2020-11-01,87,73.0,True,0.73,63.51
2020-11-02,92,73.0,,0.73,67.16
2020-11-03,88,73.0,,0.73,64.24
2020-11-04,52,73.0,,0.73,37.96
2020-11-05,66,73.0,,0.73,48.18
2020-11-06,78,73.0,,0.73,56.94
2020-11-07,76,73.0,,0.73,55.48
2020-11-08,87,73.0,,0.73,63.51
2020-11-09,84,73.0,,0.73,61.32
2020-11-10,87,73.0,,0.73,63.51
2020-11-11,89,73.0,,0.73,64.97
2020-11-12,93,73.0,,0.73,67.89
2020-11-13,87,73.0,,0.73,63.51
2020-11-14,91,73.0,,0.73,66.42999999999999
2020-11-15,94,73.0,,0.73,68.62
2020-11-16,87,73.0,,0.73,63.51
2020-11-17,90,73.0,,0.73,65.7
2020-11-18,85,73.0,,0.73,62.05
2020-11-19,99,73.0,,0.73,72.27
2020-11-20,100,73.0,,0.73,73.0
2020-11-21,100,73.0,,0.73,73.0
2020-11-22,95,73.0,,0.73,69.35
2020-11-23,96,73.0,,0.73,70.08
2020-11-24,99,73.0,,0.73,72.27
2020-11-25,99,73.0,,0.73,72.27
2020-11-26,88,73.0,,0.73,64.24
2020-11-27,96,73.0,,0.73,70.08
2020-11-28,85,73.0,,0.73,62.05
2020-11-29,91,73.0,,0.73,66.42999999999999
