date,gold_unscaled,gold_monthly,isPartial,scale,gold
2015-01-01,88,67.0,False,0.67,58.96
2015-01-02,90,67.0,,0.67,60.300000000000004
2015-01-03,100,67.0,,0.67,67.0
2015-01-04,89,67.0,,0.67,59.63
2015-01-05,87,67.0,,0.67,58.290000000000006
2015-01-06,89,67.0,,0.67,59.63
2015-01-07,84,67.0,,0.67,56.28
2015-01-08,82,67.0,,0.67,54.940000000000005
2015-01-09,84,67.0,,0.67,56.28
2015-01-10,91,67.0,,0.67,60.970000000000006
2015-01-11,88,67.0,,0.67,58.96
2015-01-12,85,67.0,,0.67,56.95
2015-01-13,83,67.0,,0.67,55.61000000000001
2015-01-14,84,67.0,,0.67,56.28
2015-01-15,83,67.0,,0.67,55.61000000000001
2015-01-16,88,67.0,,0.67,58.96
2015-01-17,98,67.0,,0.67,65.66000000000001
2015-01-18,96,67.0,,0.67,64.32000000000001
2015-01-19,91,67.0,,0.67,60.970000000000006
2015-01-20,88,67.0,,0.67,58.96
2015-01-21,85,67.0,,0.67,56.95
2015-01-22,81,67.0,,0.67,54.27
2015-01-23,85,67.0,,0.67,56.95
2015-01-24,94,67.0,,0.67,62.980000000000004
2015-01-25,99,67.0,,0.67,66.33
2015-01-26,85,67.0,,0.67,56.95
2015-01-27,85,67.0,,0.67,56.95
2015-01-28,84,67.0,,0.67,56.28
2015-01-29,88,67.0,,0.67,58.96
2015-01-30,87,67.0,,0.67,58.290000000000006
2015-01-31,92,67.0,,0.67,61.64
2015-02-01,15,83.0,False,0.83,12.45
2015-02-02,13,83.0,,0.83,10.79
2015-02-03,13,83.0,,0.83,10.79
2015-02-04,14,83.0,,0.83,11.62
2015-02-05,14,83.0,,0.83,11.62
2015-02-06,14,83.0,,0.83,11.62
2015-02-07,16,83.0,,0.83,13.28
2015-02-08,15,83.0,,0.83,12.45
2015-02-09,14,83.0,,0.83,11.62
2015-02-10,14,83.0,,0.83,11.62
2015-02-11,14,83.0,,0.83,11.62
2015-02-12,14,83.0,,0.83,11.62
2015-02-13,13,83.0,,0.83,10.79
2015-02-14,16,83.0,,0.83,13.28
2015-02-15,15,83.0,,0.83,12.45
2015-02-16,14,83.0,,0.83,11.62
2015-02-17,15,83.0,,0.83,12.45
2015-02-18,14,83.0,,0.83,11.62
2015-02-19,14,83.0,,0.83,11.62
2015-02-20,14,83.0,,0.83,11.62
2015-02-21,15,83.0,,0.83,12.45
2015-02-22,16,83.0,,0.83,13.28
2015-02-23,14,83.0,,0.83,11.62
2015-02-24,14,83.0,,0.83,11.62
2015-02-25,14,83.0,,0.83,11.62
2015-02-26,14,83.0,,0.83,11.62
2015-02-27,100,83.0,,0.83,83.0
2015-02-28,49,83.0,,0.83,40.669999999999995
2015-03-01,100,76.0,False,0.76,76.0
2015-03-02,76,76.0,,0.76,57.76
2015-03-03,70,76.0,,0.76,53.2
2015-03-04,64,76.0,,0.76,48.64
2015-03-05,61,76.0,,0.76,46.36
2015-03-06,63,76.0,,0.76,47.88
2015-03-07,75,76.0,,0.76,57.0
2015-03-08,64,76.0,,0.76,48.64
2015-03-09,64,76.0,,0.76,48.64
2015-03-10,64,76.0,,0.76,48.64
2015-03-11,64,76.0,,0.76,48.64
2015-03-12,61,76.0,,0.76,46.36
2015-03-13,60,76.0,,0.76,45.6
2015-03-14,68,76.0,,0.76,51.68
2015-03-15,65,76.0,,0.76,49.4
2015-03-16,59,76.0,,0.76,44.84
2015-03-17,60,76.0,,0.76,45.6
2015-03-18,55,76.0,,0.76,41.8
2015-03-19,55,76.0,,0.76,41.8
2015-03-20,59,76.0,,0.76,44.84
2015-03-21,63,76.0,,0.76,47.88
2015-03-22,61,76.0,,0.76,46.36
2015-03-23,56,76.0,,0.76,42.56
2015-03-24,56,76.0,,0.76,42.56
2015-03-25,55,76.0,,0.76,41.8
2015-03-26,53,76.0,,0.76,40.28
2015-03-27,53,76.0,,0.76,40.28
2015-03-28,60,76.0,,0.76,45.6
2015-03-29,56,76.0,,0.76,42.56
2015-03-30,59,76.0,,0.76,44.84
2015-03-31,58,76.0,,0.76,44.08
2015-04-01,87,71.0,False,0.71,61.769999999999996
2015-04-02,89,71.0,,0.71,63.19
2015-04-03,88,71.0,,0.71,62.48
2015-04-04,96,71.0,,0.71,68.16
2015-04-05,90,71.0,,0.71,63.9
2015-04-06,86,71.0,,0.71,61.059999999999995
2015-04-07,83,71.0,,0.71,58.93
2015-04-08,81,71.0,,0.71,57.51
2015-04-09,85,71.0,,0.71,60.349999999999994
2015-04-10,89,71.0,,0.71,63.19
2015-04-11,93,71.0,,0.71,66.03
2015-04-12,92,71.0,,0.71,65.32
2015-04-13,85,71.0,,0.71,60.349999999999994
2015-04-14,79,71.0,,0.71,56.089999999999996
2015-04-15,86,71.0,,0.71,61.059999999999995
2015-04-16,82,71.0,,0.71,58.22
2015-04-17,84,71.0,,0.71,59.64
2015-04-18,95,71.0,,0.71,67.45
2015-04-19,98,71.0,,0.71,69.58
2015-04-20,83,71.0,,0.71,58.93
2015-04-21,85,71.0,,0.71,60.349999999999994
2015-04-22,83,71.0,,0.71,58.93
2015-04-23,82,71.0,,0.71,58.22
2015-04-24,84,71.0,,0.71,59.64
2015-04-25,100,71.0,,0.71,71.0
2015-04-26,91,71.0,,0.71,64.61
2015-04-27,82,71.0,,0.71,58.22
2015-04-28,94,71.0,,0.71,66.74
2015-04-29,87,71.0,,0.71,61.769999999999996
2015-04-30,85,71.0,,0.71,60.349999999999994
2015-05-01,96,67.0,False,0.67,64.32000000000001
2015-05-02,92,67.0,,0.67,61.64
2015-05-03,86,67.0,,0.67,57.620000000000005
2015-05-04,88,67.0,,0.67,58.96
2015-05-05,87,67.0,,0.67,58.290000000000006
2015-05-06,86,67.0,,0.67,57.620000000000005
2015-05-07,88,67.0,,0.67,58.96
2015-05-08,89,67.0,,0.67,59.63
2015-05-09,99,67.0,,0.67,66.33
2015-05-10,100,67.0,,0.67,67.0
2015-05-11,88,67.0,,0.67,58.96
2015-05-12,85,67.0,,0.67,56.95
2015-05-13,90,67.0,,0.67,60.300000000000004
2015-05-14,87,67.0,,0.67,58.290000000000006
2015-05-15,88,67.0,,0.67,58.96
2015-05-16,98,67.0,,0.67,65.66000000000001
2015-05-17,95,67.0,,0.67,63.650000000000006
2015-05-18,89,67.0,,0.67,59.63
2015-05-19,88,67.0,,0.67,58.96
2015-05-20,84,67.0,,0.67,56.28
2015-05-21,87,67.0,,0.67,58.290000000000006
2015-05-22,89,67.0,,0.67,59.63
2015-05-23,97,67.0,,0.67,64.99000000000001
2015-05-24,97,67.0,,0.67,64.99000000000001
2015-05-25,98,67.0,,0.67,65.66000000000001
2015-05-26,91,67.0,,0.67,60.970000000000006
2015-05-27,88,67.0,,0.67,58.96
2015-05-28,92,67.0,,0.67,61.64
2015-05-29,91,67.0,,0.67,60.970000000000006
2015-05-30,90,67.0,,0.67,60.300000000000004
2015-05-31,94,67.0,,0.67,62.980000000000004
2015-06-01,87,67.0,False,0.67,58.290000000000006
2015-06-02,86,67.0,,0.67,57.620000000000005
2015-06-03,87,67.0,,0.67,58.290000000000006
2015-06-04,86,67.0,,0.67,57.620000000000005
2015-06-05,88,67.0,,0.67,58.96
2015-06-06,86,67.0,,0.67,57.620000000000005
2015-06-07,92,67.0,,0.67,61.64
2015-06-08,83,67.0,,0.67,55.61000000000001
2015-06-09,81,67.0,,0.67,54.27
2015-06-10,89,67.0,,0.67,59.63
2015-06-11,87,67.0,,0.67,58.290000000000006
2015-06-12,87,67.0,,0.67,58.290000000000006
2015-06-13,91,67.0,,0.67,60.970000000000006
2015-06-14,96,67.0,,0.67,64.32000000000001
2015-06-15,85,67.0,,0.67,56.95
2015-06-16,84,67.0,,0.67,56.28
2015-06-17,86,67.0,,0.67,57.620000000000005
2015-06-18,84,67.0,,0.67,56.28
2015-06-19,82,67.0,,0.67,54.940000000000005
2015-06-20,91,67.0,,0.67,60.970000000000006
2015-06-21,98,67.0,,0.67,65.66000000000001
2015-06-22,87,67.0,,0.67,58.290000000000006
2015-06-23,94,67.0,,0.67,62.980000000000004
2015-06-24,90,67.0,,0.67,60.300000000000004
2015-06-25,85,67.0,,0.67,56.95
2015-06-26,85,67.0,,0.67,56.95
2015-06-27,100,67.0,,0.67,67.0
2015-06-28,99,67.0,,0.67,66.33
2015-06-29,95,67.0,,0.67,63.650000000000006
2015-06-30,89,67.0,,0.67,59.63
2015-07-01,63,88.0,False,0.88,55.44
2015-07-02,64,88.0,,0.88,56.32
2015-07-03,69,88.0,,0.88,60.72
2015-07-04,70,88.0,,0.88,61.6
2015-07-05,70,88.0,,0.88,61.6
2015-07-06,68,88.0,,0.88,59.84
2015-07-07,79,88.0,,0.88,69.52
2015-07-08,96,88.0,,0.88,84.48
2015-07-09,83,88.0,,0.88,73.04
2015-07-10,79,88.0,,0.88,69.52
2015-07-11,88,88.0,,0.88,77.44
2015-07-12,85,88.0,,0.88,74.8
2015-07-13,81,88.0,,0.88,71.28
2015-07-14,87,88.0,,0.88,76.56
2015-07-15,88,88.0,,0.88,77.44
2015-07-16,88,88.0,,0.88,77.44
2015-07-17,77,88.0,,0.88,67.76
2015-07-18,93,88.0,,0.88,81.84
2015-07-19,94,88.0,,0.88,82.72
2015-07-20,97,88.0,,0.88,85.36
2015-07-21,87,88.0,,0.88,76.56
2015-07-22,95,88.0,,0.88,83.6
2015-07-23,99,88.0,,0.88,87.12
2015-07-24,78,88.0,,0.88,68.64
2015-07-25,90,88.0,,0.88,79.2
2015-07-26,100,88.0,,0.88,88.0
2015-07-27,85,88.0,,0.88,74.8
2015-07-28,74,88.0,,0.88,65.12
2015-07-29,68,88.0,,0.88,59.84
2015-07-30,68,88.0,,0.88,59.84
2015-07-31,70,88.0,,0.88,61.6
2015-08-01,96,69.0,False,0.69,66.24
2015-08-02,95,69.0,,0.69,65.55
2015-08-03,95,69.0,,0.69,65.55
2015-08-04,90,69.0,,0.69,62.099999999999994
2015-08-05,90,69.0,,0.69,62.099999999999994
2015-08-06,89,69.0,,0.69,61.41
2015-08-07,90,69.0,,0.69,62.099999999999994
2015-08-08,94,69.0,,0.69,64.86
2015-08-09,100,69.0,,0.69,69.0
2015-08-10,96,69.0,,0.69,66.24
2015-08-11,93,69.0,,0.69,64.17
2015-08-12,95,69.0,,0.69,65.55
2015-08-13,90,69.0,,0.69,62.099999999999994
2015-08-14,91,69.0,,0.69,62.78999999999999
2015-08-15,96,69.0,,0.69,66.24
2015-08-16,91,69.0,,0.69,62.78999999999999
2015-08-17,85,69.0,,0.69,58.65
2015-08-18,89,69.0,,0.69,61.41
2015-08-19,86,69.0,,0.69,59.339999999999996
2015-08-20,94,69.0,,0.69,64.86
2015-08-21,95,69.0,,0.69,65.55
2015-08-22,98,69.0,,0.69,67.61999999999999
2015-08-23,100,69.0,,0.69,69.0
2015-08-24,99,69.0,,0.69,68.30999999999999
2015-08-25,98,69.0,,0.69,67.61999999999999
2015-08-26,89,69.0,,0.69,61.41
2015-08-27,86,69.0,,0.69,59.339999999999996
2015-08-28,90,69.0,,0.69,62.099999999999994
2015-08-29,93,69.0,,0.69,64.17
2015-08-30,96,69.0,,0.69,66.24
2015-08-31,89,69.0,,0.69,61.41
2015-09-01,85,71.0,False,0.71,60.349999999999994
2015-09-02,84,71.0,,0.71,59.64
2015-09-03,79,71.0,,0.71,56.089999999999996
2015-09-04,78,71.0,,0.71,55.379999999999995
2015-09-05,90,71.0,,0.71,63.9
2015-09-06,82,71.0,,0.71,58.22
2015-09-07,90,71.0,,0.71,63.9
2015-09-08,80,71.0,,0.71,56.8
2015-09-09,87,71.0,,0.71,61.769999999999996
2015-09-10,96,71.0,,0.71,68.16
2015-09-11,84,71.0,,0.71,59.64
2015-09-12,100,71.0,,0.71,71.0
2015-09-13,90,71.0,,0.71,63.9
2015-09-14,84,71.0,,0.71,59.64
2015-09-15,87,71.0,,0.71,61.769999999999996
2015-09-16,80,71.0,,0.71,56.8
2015-09-17,79,71.0,,0.71,56.089999999999996
2015-09-18,84,71.0,,0.71,59.64
2015-09-19,92,71.0,,0.71,65.32
2015-09-20,91,71.0,,0.71,64.61
2015-09-21,81,71.0,,0.71,57.51
2015-09-22,84,71.0,,0.71,59.64
2015-09-23,83,71.0,,0.71,58.93
2015-09-24,85,71.0,,0.71,60.349999999999994
2015-09-25,91,71.0,,0.71,64.61
2015-09-26,94,71.0,,0.71,66.74
2015-09-27,99,71.0,,0.71,70.28999999999999
2015-09-28,87,71.0,,0.71,61.769999999999996
2015-09-29,86,71.0,,0.71,61.059999999999995
2015-09-30,86,71.0,,0.71,61.059999999999995
2015-10-01,89,68.0,False,0.68,60.52
2015-10-02,88,68.0,,0.68,59.84
2015-10-03,96,68.0,,0.68,65.28
2015-10-04,94,68.0,,0.68,63.92
2015-10-05,94,68.0,,0.68,63.92
2015-10-06,90,68.0,,0.68,61.2
2015-10-07,86,68.0,,0.68,58.480000000000004
2015-10-08,90,68.0,,0.68,61.2
2015-10-09,89,68.0,,0.68,60.52
2015-10-10,100,68.0,,0.68,68.0
2015-10-11,94,68.0,,0.68,63.92
2015-10-12,91,68.0,,0.68,61.88
2015-10-13,92,68.0,,0.68,62.56
2015-10-14,89,68.0,,0.68,60.52
2015-10-15,90,68.0,,0.68,61.2
2015-10-16,94,68.0,,0.68,63.92
2015-10-17,98,68.0,,0.68,66.64
2015-10-18,97,68.0,,0.68,65.96000000000001
2015-10-19,87,68.0,,0.68,59.160000000000004
2015-10-20,88,68.0,,0.68,59.84
2015-10-21,86,68.0,,0.68,58.480000000000004
2015-10-22,85,68.0,,0.68,57.800000000000004
2015-10-23,88,68.0,,0.68,59.84
2015-10-24,96,68.0,,0.68,65.28
2015-10-25,88,68.0,,0.68,59.84
2015-10-26,90,68.0,,0.68,61.2
2015-10-27,90,68.0,,0.68,61.2
2015-10-28,87,68.0,,0.68,59.160000000000004
2015-10-29,86,68.0,,0.68,58.480000000000004
2015-10-30,87,68.0,,0.68,59.160000000000004
2015-10-31,90,68.0,,0.68,61.2
2015-11-01,80,72.0,False,0.72,57.599999999999994
2015-11-02,76,72.0,,0.72,54.72
2015-11-03,76,72.0,,0.72,54.72
2015-11-04,76,72.0,,0.72,54.72
2015-11-05,77,72.0,,0.72,55.44
2015-11-06,77,72.0,,0.72,55.44
2015-11-07,88,72.0,,0.72,63.36
2015-11-08,87,72.0,,0.72,62.64
2015-11-09,83,72.0,,0.72,59.76
2015-11-10,82,72.0,,0.72,59.04
2015-11-11,88,72.0,,0.72,63.36
2015-11-12,82,72.0,,0.72,59.04
2015-11-13,82,72.0,,0.72,59.04
2015-11-14,85,72.0,,0.72,61.199999999999996
2015-11-15,88,72.0,,0.72,63.36
2015-11-16,81,72.0,,0.72,58.32
2015-11-17,80,72.0,,0.72,57.599999999999994
2015-11-18,81,72.0,,0.72,58.32
2015-11-19,82,72.0,,0.72,59.04
2015-11-20,81,72.0,,0.72,58.32
2015-11-21,87,72.0,,0.72,62.64
2015-11-22,90,72.0,,0.72,64.8
2015-11-23,83,72.0,,0.72,59.76
2015-11-24,86,72.0,,0.72,61.919999999999995
2015-11-25,79,72.0,,0.72,56.879999999999995
2015-11-26,84,72.0,,0.72,60.48
2015-11-27,90,72.0,,0.72,64.8
2015-11-28,100,72.0,,0.72,72.0
2015-11-29,93,72.0,,0.72,66.96
2015-11-30,89,72.0,,0.72,64.08
2015-12-01,83,79.0,False,0.79,65.57000000000001
2015-12-02,80,79.0,,0.79,63.2
2015-12-03,78,79.0,,0.79,61.620000000000005
2015-12-04,78,79.0,,0.79,61.620000000000005
2015-12-05,87,79.0,,0.79,68.73
2015-12-06,87,79.0,,0.79,68.73
2015-12-07,81,79.0,,0.79,63.99
2015-12-08,77,79.0,,0.79,60.830000000000005
2015-12-09,77,79.0,,0.79,60.830000000000005
2015-12-10,76,79.0,,0.79,60.040000000000006
2015-12-11,79,79.0,,0.79,62.410000000000004
2015-12-12,91,79.0,,0.79,71.89
2015-12-13,85,79.0,,0.79,67.15
2015-12-14,84,79.0,,0.79,66.36
2015-12-15,84,79.0,,0.79,66.36
2015-12-16,83,79.0,,0.79,65.57000000000001
2015-12-17,83,79.0,,0.79,65.57000000000001
2015-12-18,80,79.0,,0.79,63.2
2015-12-19,91,79.0,,0.79,71.89
2015-12-20,87,79.0,,0.79,68.73
2015-12-21,84,79.0,,0.79,66.36
2015-12-22,83,79.0,,0.79,65.57000000000001
2015-12-23,85,79.0,,0.79,67.15
2015-12-24,84,79.0,,0.79,66.36
2015-12-25,97,79.0,,0.79,76.63000000000001
2015-12-26,100,79.0,,0.79,79.0
2015-12-27,91,79.0,,0.79,71.89
2015-12-28,86,79.0,,0.79,67.94
2015-12-29,84,79.0,,0.79,66.36
2015-12-30,86,79.0,,0.79,67.94
2015-12-31,83,79.0,,0.79,65.57000000000001
2016-01-01,94,75.0,False,0.75,70.5
2016-01-02,99,75.0,,0.75,74.25
2016-01-03,92,75.0,,0.75,69.0
2016-01-04,90,75.0,,0.75,67.5
2016-01-05,88,75.0,,0.75,66.0
2016-01-06,88,75.0,,0.75,66.0
2016-01-07,90,75.0,,0.75,67.5
2016-01-08,88,75.0,,0.75,66.0
2016-01-09,91,75.0,,0.75,68.25
2016-01-10,90,75.0,,0.75,67.5
2016-01-11,86,75.0,,0.75,64.5
2016-01-12,82,75.0,,0.75,61.5
2016-01-13,84,75.0,,0.75,63.0
2016-01-14,80,75.0,,0.75,60.0
2016-01-15,89,75.0,,0.75,66.75
2016-01-16,96,75.0,,0.75,72.0
2016-01-17,90,75.0,,0.75,67.5
2016-01-18,88,75.0,,0.75,66.0
2016-01-19,88,75.0,,0.75,66.0
2016-01-20,88,75.0,,0.75,66.0
2016-01-21,86,75.0,,0.75,64.5
2016-01-22,85,75.0,,0.75,63.75
2016-01-23,93,75.0,,0.75,69.75
2016-01-24,100,75.0,,0.75,75.0
2016-01-25,90,75.0,,0.75,67.5
2016-01-26,87,75.0,,0.75,65.25
2016-01-27,89,75.0,,0.75,66.75
2016-01-28,85,75.0,,0.75,63.75
2016-01-29,84,75.0,,0.75,63.0
2016-01-30,98,75.0,,0.75,73.5
2016-01-31,92,75.0,,0.75,69.0
2016-02-01,87,76.0,False,0.76,66.12
2016-02-02,84,76.0,,0.76,63.84
2016-02-03,85,76.0,,0.76,64.6
2016-02-04,84,76.0,,0.76,63.84
2016-02-05,90,76.0,,0.76,68.4
2016-02-06,94,76.0,,0.76,71.44
2016-02-07,90,76.0,,0.76,68.4
2016-02-08,87,76.0,,0.76,66.12
2016-02-09,83,76.0,,0.76,63.08
2016-02-10,84,76.0,,0.76,63.84
2016-02-11,99,76.0,,0.76,75.24
2016-02-12,89,76.0,,0.76,67.64
2016-02-13,100,76.0,,0.76,76.0
2016-02-14,90,76.0,,0.76,68.4
2016-02-15,90,76.0,,0.76,68.4
2016-02-16,85,76.0,,0.76,64.6
2016-02-17,85,76.0,,0.76,64.6
2016-02-18,85,76.0,,0.76,64.6
2016-02-19,86,76.0,,0.76,65.36
2016-02-20,94,76.0,,0.76,71.44
2016-02-21,95,76.0,,0.76,72.2
2016-02-22,89,76.0,,0.76,67.64
2016-02-23,90,76.0,,0.76,68.4
2016-02-24,85,76.0,,0.76,64.6
2016-02-25,87,76.0,,0.76,66.12
2016-02-26,84,76.0,,0.76,63.84
2016-02-27,96,76.0,,0.76,72.96000000000001
2016-02-28,96,76.0,,0.76,72.96000000000001
2016-02-29,89,76.0,,0.76,67.64
2016-03-01,84,73.0,False,0.73,61.32
2016-03-02,79,73.0,,0.73,57.67
2016-03-03,83,73.0,,0.73,60.589999999999996
2016-03-04,88,73.0,,0.73,64.24
2016-03-05,100,73.0,,0.73,73.0
2016-03-06,89,73.0,,0.73,64.97
2016-03-07,88,73.0,,0.73,64.24
2016-03-08,86,73.0,,0.73,62.78
2016-03-09,79,73.0,,0.73,57.67
2016-03-10,83,73.0,,0.73,60.589999999999996
2016-03-11,82,73.0,,0.73,59.86
2016-03-12,85,73.0,,0.73,62.05
2016-03-13,89,73.0,,0.73,64.97
2016-03-14,86,73.0,,0.73,62.78
2016-03-15,86,73.0,,0.73,62.78
2016-03-16,85,73.0,,0.73,62.05
2016-03-17,90,73.0,,0.73,65.7
2016-03-18,87,73.0,,0.73,63.51
2016-03-19,91,73.0,,0.73,66.42999999999999
2016-03-20,89,73.0,,0.73,64.97
2016-03-21,86,73.0,,0.73,62.78
2016-03-22,83,73.0,,0.73,60.589999999999996
2016-03-23,82,73.0,,0.73,59.86
2016-03-24,85,73.0,,0.73,62.05
2016-03-25,80,73.0,,0.73,58.4
2016-03-26,84,73.0,,0.73,61.32
2016-03-27,83,73.0,,0.73,60.589999999999996
2016-03-28,81,73.0,,0.73,59.129999999999995
2016-03-29,80,73.0,,0.73,58.4
2016-03-30,82,73.0,,0.73,59.86
2016-03-31,82,73.0,,0.73,59.86
2016-04-01,87,74.0,False,0.74,64.38
2016-04-02,94,74.0,,0.74,69.56
2016-04-03,100,74.0,,0.74,74.0
2016-04-04,94,74.0,,0.74,69.56
2016-04-05,90,74.0,,0.74,66.6
2016-04-06,89,74.0,,0.74,65.86
2016-04-07,90,74.0,,0.74,66.6
2016-04-08,88,74.0,,0.74,65.12
2016-04-09,97,74.0,,0.74,71.78
2016-04-10,94,74.0,,0.74,69.56
2016-04-11,91,74.0,,0.74,67.34
2016-04-12,89,74.0,,0.74,65.86
2016-04-13,90,74.0,,0.74,66.6
2016-04-14,90,74.0,,0.74,66.6
2016-04-15,93,74.0,,0.74,68.82
2016-04-16,97,74.0,,0.74,71.78
2016-04-17,98,74.0,,0.74,72.52
2016-04-18,91,74.0,,0.74,67.34
2016-04-19,88,74.0,,0.74,65.12
2016-04-20,91,74.0,,0.74,67.34
2016-04-21,88,74.0,,0.74,65.12
2016-04-22,87,74.0,,0.74,64.38
2016-04-23,93,74.0,,0.74,68.82
2016-04-24,97,74.0,,0.74,71.78
2016-04-25,88,74.0,,0.74,65.12
2016-04-26,90,74.0,,0.74,66.6
2016-04-27,88,74.0,,0.74,65.12
2016-04-28,93,74.0,,0.74,68.82
2016-04-29,90,74.0,,0.74,66.6
2016-04-30,98,74.0,,0.74,72.52
2016-05-01,100,73.0,False,0.73,73.0
2016-05-02,97,73.0,,0.73,70.81
2016-05-03,95,73.0,,0.73,69.35
2016-05-04,88,73.0,,0.73,64.24
2016-05-05,89,73.0,,0.73,64.97
2016-05-06,87,73.0,,0.73,63.51
2016-05-07,93,73.0,,0.73,67.89
2016-05-08,95,73.0,,0.73,69.35
2016-05-09,92,73.0,,0.73,67.16
2016-05-10,87,73.0,,0.73,63.51
2016-05-11,89,73.0,,0.73,64.97
2016-05-12,92,73.0,,0.73,67.16
2016-05-13,90,73.0,,0.73,65.7
2016-05-14,96,73.0,,0.73,70.08
2016-05-15,97,73.0,,0.73,70.81
2016-05-16,94,73.0,,0.73,68.62
2016-05-17,94,73.0,,0.73,68.62
2016-05-18,91,73.0,,0.73,66.42999999999999
2016-05-19,93,73.0,,0.73,67.89
2016-05-20,86,73.0,,0.73,62.78
2016-05-21,93,73.0,,0.73,67.89
2016-05-22,92,73.0,,0.73,67.16
2016-05-23,89,73.0,,0.73,64.97
2016-05-24,88,73.0,,0.73,64.24
2016-05-25,88,73.0,,0.73,64.24
2016-05-26,86,73.0,,0.73,62.78
2016-05-27,86,73.0,,0.73,62.78
2016-05-28,87,73.0,,0.73,63.51
2016-05-29,88,73.0,,0.73,64.24
2016-05-30,91,73.0,,0.73,66.42999999999999
2016-05-31,86,73.0,,0.73,62.78
2016-06-01,82,75.0,False,0.75,61.5
2016-06-02,81,75.0,,0.75,60.75
2016-06-03,76,75.0,,0.75,57.0
2016-06-04,82,75.0,,0.75,61.5
2016-06-05,84,75.0,,0.75,63.0
2016-06-06,79,75.0,,0.75,59.25
2016-06-07,79,75.0,,0.75,59.25
2016-06-08,79,75.0,,0.75,59.25
2016-06-09,80,75.0,,0.75,60.0
2016-06-10,79,75.0,,0.75,59.25
2016-06-11,80,75.0,,0.75,60.0
2016-06-12,85,75.0,,0.75,63.75
2016-06-13,75,75.0,,0.75,56.25
2016-06-14,78,75.0,,0.75,58.5
2016-06-15,78,75.0,,0.75,58.5
2016-06-16,82,75.0,,0.75,61.5
2016-06-17,78,75.0,,0.75,58.5
2016-06-18,81,75.0,,0.75,60.75
2016-06-19,79,75.0,,0.75,59.25
2016-06-20,75,75.0,,0.75,56.25
2016-06-21,77,75.0,,0.75,57.75
2016-06-22,78,75.0,,0.75,58.5
2016-06-23,78,75.0,,0.75,58.5
2016-06-24,100,75.0,,0.75,75.0
2016-06-25,89,75.0,,0.75,66.75
2016-06-26,86,75.0,,0.75,64.5
2016-06-27,90,75.0,,0.75,67.5
2016-06-28,88,75.0,,0.75,66.0
2016-06-29,81,75.0,,0.75,60.75
2016-06-30,84,75.0,,0.75,63.0
2016-07-01,89,75.0,False,0.75,66.75
2016-07-02,91,75.0,,0.75,68.25
2016-07-03,87,75.0,,0.75,65.25
2016-07-04,87,75.0,,0.75,65.25
2016-07-05,84,75.0,,0.75,63.0
2016-07-06,88,75.0,,0.75,66.0
2016-07-07,84,75.0,,0.75,63.0
2016-07-08,83,75.0,,0.75,62.25
2016-07-09,88,75.0,,0.75,66.0
2016-07-10,88,75.0,,0.75,66.0
2016-07-11,90,75.0,,0.75,67.5
2016-07-12,86,75.0,,0.75,64.5
2016-07-13,86,75.0,,0.75,64.5
2016-07-14,83,75.0,,0.75,62.25
2016-07-15,83,75.0,,0.75,62.25
2016-07-16,95,75.0,,0.75,71.25
2016-07-17,92,75.0,,0.75,69.0
2016-07-18,90,75.0,,0.75,67.5
2016-07-19,84,75.0,,0.75,63.0
2016-07-20,87,75.0,,0.75,65.25
2016-07-21,87,75.0,,0.75,65.25
2016-07-22,87,75.0,,0.75,65.25
2016-07-23,90,75.0,,0.75,67.5
2016-07-24,90,75.0,,0.75,67.5
2016-07-25,91,75.0,,0.75,68.25
2016-07-26,90,75.0,,0.75,67.5
2016-07-27,86,75.0,,0.75,64.5
2016-07-28,87,75.0,,0.75,65.25
2016-07-29,89,75.0,,0.75,66.75
2016-07-30,92,75.0,,0.75,69.0
2016-07-31,100,75.0,,0.75,75.0
2016-08-01,62,100.0,False,1.0,62.0
2016-08-02,60,100.0,,1.0,60.0
2016-08-03,55,100.0,,1.0,55.0
2016-08-04,55,100.0,,1.0,55.0
2016-08-05,53,100.0,,1.0,53.0
2016-08-06,66,100.0,,1.0,66.0
2016-08-07,76,100.0,,1.0,76.0
2016-08-08,77,100.0,,1.0,77.0
2016-08-09,72,100.0,,1.0,72.0
2016-08-10,100,100.0,,1.0,100.0
2016-08-11,76,100.0,,1.0,76.0
2016-08-12,100,100.0,,1.0,100.0
2016-08-13,93,100.0,,1.0,93.0
2016-08-14,96,100.0,,1.0,96.0
2016-08-15,75,100.0,,1.0,75.0
2016-08-16,76,100.0,,1.0,76.0
2016-08-17,69,100.0,,1.0,69.0
2016-08-18,65,100.0,,1.0,65.0
2016-08-19,70,100.0,,1.0,70.0
2016-08-20,79,100.0,,1.0,79.0
2016-08-21,90,100.0,,1.0,90.0
2016-08-22,63,100.0,,1.0,63.0
2016-08-23,53,100.0,,1.0,53.0
2016-08-24,52,100.0,,1.0,52.0
2016-08-25,54,100.0,,1.0,54.0
2016-08-26,53,100.0,,1.0,53.0
2016-08-27,58,100.0,,1.0,58.0
2016-08-28,58,100.0,,1.0,58.0
2016-08-29,49,100.0,,1.0,49.0
2016-08-30,49,100.0,,1.0,49.0
2016-08-31,49,100.0,,1.0,49.0
2016-09-01,89,77.0,False,0.77,68.53
2016-09-02,88,77.0,,0.77,67.76
2016-09-03,93,77.0,,0.77,71.61
2016-09-04,100,77.0,,0.77,77.0
