date,culture_unscaled,culture_monthly,isPartial,scale,culture
2014-12-16,77,51.0,,0.51,39.27
2014-12-17,77,51.0,,0.51,39.27
2014-12-18,65,51.0,,0.51,33.15
2014-12-19,54,51.0,,0.51,27.54
2014-12-20,37,51.0,,0.51,18.87
2014-12-21,35,51.0,,0.51,17.85
2014-12-22,45,51.0,,0.51,22.95
2014-12-23,40,51.0,,0.51,20.4
2014-12-24,35,51.0,,0.51,17.85
2014-12-25,25,51.0,,0.51,12.75
2014-12-26,35,51.0,,0.51,17.85
2014-12-27,39,51.0,,0.51,19.89
2014-12-28,36,51.0,,0.51,18.36
2014-12-29,41,51.0,,0.51,20.91
2014-12-30,40,51.0,,0.51,20.4
2014-12-31,40,51.0,,0.51,20.4
2015-01-01,34,52.0,False,0.52,17.68
2015-01-02,44,52.0,,0.52,22.880000000000003
2015-01-03,42,52.0,,0.52,21.84
2015-01-04,52,52.0,,0.52,27.04
2015-01-05,64,52.0,,0.52,33.28
2015-01-06,66,52.0,,0.52,34.32
2015-01-07,72,52.0,,0.52,37.44
2015-01-08,73,52.0,,0.52,37.96
2015-01-09,63,52.0,,0.52,32.76
2015-01-10,45,52.0,,0.52,23.400000000000002
2015-01-11,57,52.0,,0.52,29.64
2015-01-12,77,52.0,,0.52,40.04
2015-01-13,86,52.0,,0.52,44.72
2015-01-14,87,52.0,,0.52,45.24
2015-01-15,78,52.0,,0.52,40.56
2015-01-16,77,52.0,,0.52,40.04
2015-01-17,36,52.0,,0.52,18.72
2015-01-18,55,52.0,,0.52,28.6
2015-01-19,61,52.0,,0.52,31.720000000000002
2015-01-20,80,52.0,,0.52,41.6
2015-01-21,77,52.0,,0.52,40.04
2015-01-22,86,52.0,,0.52,44.72
2015-01-23,80,52.0,,0.52,41.6
2015-01-24,63,52.0,,0.52,32.76
2015-01-25,67,52.0,,0.52,34.84
2015-01-26,82,52.0,,0.52,42.64
2015-01-27,89,52.0,,0.52,46.28
2015-01-28,92,52.0,,0.52,47.84
2015-01-29,100,52.0,,0.52,52.0
2015-01-30,81,52.0,,0.52,42.120000000000005
2015-01-31,54,52.0,,0.52,28.080000000000002
2015-02-01,61,61.0,False,0.61,37.21
2015-02-02,81,61.0,,0.61,49.41
2015-02-03,97,61.0,,0.61,59.17
2015-02-04,88,61.0,,0.61,53.68
2015-02-05,94,61.0,,0.61,57.339999999999996
2015-02-06,91,61.0,,0.61,55.51
2015-02-07,59,61.0,,0.61,35.99
2015-02-08,64,61.0,,0.61,39.04
2015-02-09,96,61.0,,0.61,58.56
2015-02-10,97,61.0,,0.61,59.17
2015-02-11,100,61.0,,0.61,61.0
2015-02-12,96,61.0,,0.61,58.56
2015-02-13,69,61.0,,0.61,42.089999999999996
2015-02-14,53,61.0,,0.61,32.33
2015-02-15,59,61.0,,0.61,35.99
2015-02-16,68,61.0,,0.61,41.48
2015-02-17,95,61.0,,0.61,57.949999999999996
2015-02-18,78,61.0,,0.61,47.58
2015-02-19,87,61.0,,0.61,53.07
2015-02-20,87,61.0,,0.61,53.07
2015-02-21,51,61.0,,0.61,31.11
2015-02-22,60,61.0,,0.61,36.6
2015-02-23,83,61.0,,0.61,50.629999999999995
2015-02-24,94,61.0,,0.61,57.339999999999996
2015-02-25,88,61.0,,0.61,53.68
2015-02-26,92,61.0,,0.61,56.12
2015-02-27,79,61.0,,0.61,48.19
2015-02-28,53,61.0,,0.61,32.33
2015-03-01,65,59.0,False,0.59,38.35
2015-03-02,100,59.0,,0.59,59.0
2015-03-03,95,59.0,,0.59,56.05
2015-03-04,98,59.0,,0.59,57.82
2015-03-05,92,59.0,,0.59,54.279999999999994
2015-03-06,84,59.0,,0.59,49.559999999999995
2015-03-07,64,59.0,,0.59,37.76
2015-03-08,67,59.0,,0.59,39.53
2015-03-09,91,59.0,,0.59,53.69
2015-03-10,98,59.0,,0.59,57.82
2015-03-11,96,59.0,,0.59,56.64
2015-03-12,88,59.0,,0.59,51.919999999999995
2015-03-13,86,59.0,,0.59,50.739999999999995
2015-03-14,52,59.0,,0.59,30.68
2015-03-15,76,59.0,,0.59,44.839999999999996
2015-03-16,96,59.0,,0.59,56.64
2015-03-17,96,59.0,,0.59,56.64
2015-03-18,86,59.0,,0.59,50.739999999999995
2015-03-19,91,59.0,,0.59,53.69
2015-03-20,83,59.0,,0.59,48.97
2015-03-21,55,59.0,,0.59,32.449999999999996
2015-03-22,68,59.0,,0.59,40.12
2015-03-23,93,59.0,,0.59,54.87
2015-03-24,96,59.0,,0.59,56.64
2015-03-25,84,59.0,,0.59,49.559999999999995
2015-03-26,98,59.0,,0.59,57.82
2015-03-27,86,59.0,,0.59,50.739999999999995
2015-03-28,57,59.0,,0.59,33.629999999999995
2015-03-29,69,59.0,,0.59,40.71
2015-03-30,98,59.0,,0.59,57.82
2015-03-31,95,59.0,,0.59,56.05
2015-04-01,78,62.0,False,0.62,48.36
2015-04-02,76,62.0,,0.62,47.12
2015-04-03,60,62.0,,0.62,37.2
2015-04-04,54,62.0,,0.62,33.48
2015-04-05,52,62.0,,0.62,32.24
2015-04-06,76,62.0,,0.62,47.12
2015-04-07,82,62.0,,0.62,50.839999999999996
2015-04-08,90,62.0,,0.62,55.8
2015-04-09,80,62.0,,0.62,49.6
2015-04-10,73,62.0,,0.62,45.26
2015-04-11,54,62.0,,0.62,33.48
2015-04-12,66,62.0,,0.62,40.92
2015-04-13,83,62.0,,0.62,51.46
2015-04-14,86,62.0,,0.62,53.32
2015-04-15,86,62.0,,0.62,53.32
2015-04-16,85,62.0,,0.62,52.7
2015-04-17,75,62.0,,0.62,46.5
2015-04-18,51,62.0,,0.62,31.62
2015-04-19,61,62.0,,0.62,37.82
2015-04-20,90,62.0,,0.62,55.8
2015-04-21,97,62.0,,0.62,60.14
2015-04-22,82,62.0,,0.62,50.839999999999996
2015-04-23,91,62.0,,0.62,56.42
2015-04-24,77,62.0,,0.62,47.74
2015-04-25,50,62.0,,0.62,31.0
2015-04-26,62,62.0,,0.62,38.44
2015-04-27,93,62.0,,0.62,57.66
2015-04-28,87,62.0,,0.62,53.94
2015-04-29,88,62.0,,0.62,54.56
2015-04-30,100,62.0,,0.62,62.0
2015-05-01,83,56.0,False,0.56,46.480000000000004
2015-05-02,59,56.0,,0.56,33.040000000000006
2015-05-03,69,56.0,,0.56,38.64
2015-05-04,95,56.0,,0.56,53.2
2015-05-05,99,56.0,,0.56,55.440000000000005
2015-05-06,94,56.0,,0.56,52.64000000000001
2015-05-07,91,56.0,,0.56,50.96000000000001
2015-05-08,93,56.0,,0.56,52.080000000000005
2015-05-09,50,56.0,,0.56,28.000000000000004
2015-05-10,57,56.0,,0.56,31.92
2015-05-11,100,56.0,,0.56,56.00000000000001
2015-05-12,97,56.0,,0.56,54.32000000000001
2015-05-13,94,56.0,,0.56,52.64000000000001
2015-05-14,87,56.0,,0.56,48.720000000000006
2015-05-15,75,56.0,,0.56,42.00000000000001
2015-05-16,48,56.0,,0.56,26.880000000000003
2015-05-17,57,56.0,,0.56,31.92
2015-05-18,80,56.0,,0.56,44.800000000000004
2015-05-19,86,56.0,,0.56,48.160000000000004
2015-05-20,86,56.0,,0.56,48.160000000000004
2015-05-21,94,56.0,,0.56,52.64000000000001
2015-05-22,68,56.0,,0.56,38.080000000000005
2015-05-23,48,56.0,,0.56,26.880000000000003
2015-05-24,53,56.0,,0.56,29.680000000000003
2015-05-25,56,56.0,,0.56,31.360000000000003
2015-05-26,75,56.0,,0.56,42.00000000000001
2015-05-27,76,56.0,,0.56,42.56
2015-05-28,77,56.0,,0.56,43.120000000000005
2015-05-29,71,56.0,,0.56,39.760000000000005
2015-05-30,53,56.0,,0.56,29.680000000000003
2015-05-31,56,56.0,,0.56,31.360000000000003
2015-06-01,98,43.0,False,0.43,42.14
2015-06-02,98,43.0,,0.43,42.14
2015-06-03,98,43.0,,0.43,42.14
2015-06-04,100,43.0,,0.43,43.0
2015-06-05,93,43.0,,0.43,39.99
2015-06-06,87,43.0,,0.43,37.41
2015-06-07,69,43.0,,0.43,29.669999999999998
2015-06-08,81,43.0,,0.43,34.83
2015-06-09,82,43.0,,0.43,35.26
2015-06-10,95,43.0,,0.43,40.85
2015-06-11,97,43.0,,0.43,41.71
2015-06-12,81,43.0,,0.43,34.83
2015-06-13,76,43.0,,0.43,32.68
2015-06-14,78,43.0,,0.43,33.54
2015-06-15,75,43.0,,0.43,32.25
2015-06-16,93,43.0,,0.43,39.99
2015-06-17,85,43.0,,0.43,36.55
2015-06-18,96,43.0,,0.43,41.28
2015-06-19,81,43.0,,0.43,34.83
2015-06-20,63,43.0,,0.43,27.09
2015-06-21,69,43.0,,0.43,29.669999999999998
2015-06-22,78,43.0,,0.43,33.54
2015-06-23,75,43.0,,0.43,32.25
2015-06-24,88,43.0,,0.43,37.839999999999996
2015-06-25,76,43.0,,0.43,32.68
2015-06-26,67,43.0,,0.43,28.81
2015-06-27,66,43.0,,0.43,28.38
2015-06-28,89,43.0,,0.43,38.269999999999996
2015-06-29,90,43.0,,0.43,38.7
2015-06-30,82,43.0,,0.43,35.26
2015-07-01,94,39.0,False,0.39,36.660000000000004
2015-07-02,100,39.0,,0.39,39.0
2015-07-03,68,39.0,,0.39,26.52
2015-07-04,66,39.0,,0.39,25.740000000000002
2015-07-05,77,39.0,,0.39,30.03
2015-07-06,84,39.0,,0.39,32.76
2015-07-07,88,39.0,,0.39,34.32
2015-07-08,82,39.0,,0.39,31.98
2015-07-09,88,39.0,,0.39,34.32
2015-07-10,83,39.0,,0.39,32.370000000000005
2015-07-11,78,39.0,,0.39,30.42
2015-07-12,85,39.0,,0.39,33.15
2015-07-13,95,39.0,,0.39,37.050000000000004
2015-07-14,86,39.0,,0.39,33.54
2015-07-15,83,39.0,,0.39,32.370000000000005
2015-07-16,92,39.0,,0.39,35.88
2015-07-17,85,39.0,,0.39,33.15
2015-07-18,75,39.0,,0.39,29.25
2015-07-19,71,39.0,,0.39,27.69
2015-07-20,93,39.0,,0.39,36.27
2015-07-21,95,39.0,,0.39,37.050000000000004
2015-07-22,92,39.0,,0.39,35.88
2015-07-23,84,39.0,,0.39,32.76
2015-07-24,85,39.0,,0.39,33.15
2015-07-25,75,39.0,,0.39,29.25
2015-07-26,90,39.0,,0.39,35.1
2015-07-27,90,39.0,,0.39,35.1
2015-07-28,85,39.0,,0.39,33.15
2015-07-29,80,39.0,,0.39,31.200000000000003
2015-07-30,95,39.0,,0.39,37.050000000000004
2015-07-31,70,39.0,,0.39,27.3
2015-08-01,46,44.0,False,0.44,20.24
2015-08-02,57,44.0,,0.44,25.080000000000002
2015-08-03,54,44.0,,0.44,23.76
2015-08-04,56,44.0,,0.44,24.64
2015-08-05,61,44.0,,0.44,26.84
2015-08-06,58,44.0,,0.44,25.52
2015-08-07,60,44.0,,0.44,26.4
2015-08-08,51,44.0,,0.44,22.44
2015-08-09,55,44.0,,0.44,24.2
2015-08-10,59,44.0,,0.44,25.96
2015-08-11,60,44.0,,0.44,26.4
2015-08-12,66,44.0,,0.44,29.04
2015-08-13,64,44.0,,0.44,28.16
2015-08-14,55,44.0,,0.44,24.2
2015-08-15,51,44.0,,0.44,22.44
2015-08-16,56,44.0,,0.44,24.64
2015-08-17,70,44.0,,0.44,30.8
2015-08-18,74,44.0,,0.44,32.56
2015-08-19,66,44.0,,0.44,29.04
2015-08-20,70,44.0,,0.44,30.8
2015-08-21,64,44.0,,0.44,28.16
2015-08-22,52,44.0,,0.44,22.88
2015-08-23,59,44.0,,0.44,25.96
2015-08-24,71,44.0,,0.44,31.24
2015-08-25,88,44.0,,0.44,38.72
2015-08-26,86,44.0,,0.44,37.84
2015-08-27,95,44.0,,0.44,41.8
2015-08-28,87,44.0,,0.44,38.28
2015-08-29,61,44.0,,0.44,26.84
2015-08-30,70,44.0,,0.44,30.8
2015-08-31,100,44.0,,0.44,44.0
2015-09-01,77,69.0,False,0.69,53.129999999999995
2015-09-02,84,69.0,,0.69,57.959999999999994
2015-09-03,81,69.0,,0.69,55.88999999999999
2015-09-04,77,69.0,,0.69,53.129999999999995
2015-09-05,41,69.0,,0.69,28.29
2015-09-06,59,69.0,,0.69,40.709999999999994
2015-09-07,56,69.0,,0.69,38.64
2015-09-08,85,69.0,,0.69,58.65
2015-09-09,85,69.0,,0.69,58.65
2015-09-10,90,69.0,,0.69,62.099999999999994
2015-09-11,81,69.0,,0.69,55.88999999999999
2015-09-12,50,69.0,,0.69,34.5
2015-09-13,65,69.0,,0.69,44.849999999999994
2015-09-14,93,69.0,,0.69,64.17
2015-09-15,92,69.0,,0.69,63.48
2015-09-16,92,69.0,,0.69,63.48
2015-09-17,81,69.0,,0.69,55.88999999999999
2015-09-18,87,69.0,,0.69,60.029999999999994
2015-09-19,55,69.0,,0.69,37.949999999999996
2015-09-20,57,69.0,,0.69,39.33
2015-09-21,85,69.0,,0.69,58.65
2015-09-22,89,69.0,,0.69,61.41
2015-09-23,83,69.0,,0.69,57.269999999999996
2015-09-24,94,69.0,,0.69,64.86
2015-09-25,90,69.0,,0.69,62.099999999999994
2015-09-26,49,69.0,,0.69,33.809999999999995
2015-09-27,71,69.0,,0.69,48.989999999999995
2015-09-28,94,69.0,,0.69,64.86
2015-09-29,93,69.0,,0.69,64.17
2015-09-30,100,69.0,,0.69,69.0
2015-10-01,93,69.0,False,0.69,64.17
2015-10-02,81,69.0,,0.69,55.88999999999999
2015-10-03,52,69.0,,0.69,35.879999999999995
2015-10-04,64,69.0,,0.69,44.16
2015-10-05,88,69.0,,0.69,60.72
2015-10-06,99,69.0,,0.69,68.30999999999999
2015-10-07,96,69.0,,0.69,66.24
2015-10-08,94,69.0,,0.69,64.86
2015-10-09,77,69.0,,0.69,53.129999999999995
2015-10-10,45,69.0,,0.69,31.049999999999997
2015-10-11,57,69.0,,0.69,39.33
2015-10-12,86,69.0,,0.69,59.339999999999996
2015-10-13,90,69.0,,0.69,62.099999999999994
2015-10-14,91,69.0,,0.69,62.78999999999999
2015-10-15,90,69.0,,0.69,62.099999999999994
2015-10-16,71,69.0,,0.69,48.989999999999995
2015-10-17,47,69.0,,0.69,32.43
2015-10-18,61,69.0,,0.69,42.089999999999996
2015-10-19,91,69.0,,0.69,62.78999999999999
2015-10-20,100,69.0,,0.69,69.0
2015-10-21,92,69.0,,0.69,63.48
2015-10-22,93,69.0,,0.69,64.17
2015-10-23,75,69.0,,0.69,51.74999999999999
2015-10-24,45,69.0,,0.69,31.049999999999997
2015-10-25,57,69.0,,0.69,39.33
2015-10-26,91,69.0,,0.69,62.78999999999999
2015-10-27,96,69.0,,0.69,66.24
2015-10-28,96,69.0,,0.69,66.24
2015-10-29,83,69.0,,0.69,57.269999999999996
2015-10-30,73,69.0,,0.69,50.37
2015-10-31,50,69.0,,0.69,34.5
2015-11-01,59,61.0,False,0.61,35.99
2015-11-02,97,61.0,,0.61,59.17
2015-11-03,95,61.0,,0.61,57.949999999999996
2015-11-04,97,61.0,,0.61,59.17
2015-11-05,99,61.0,,0.61,60.39
2015-11-06,88,61.0,,0.61,53.68
2015-11-07,50,61.0,,0.61,30.5
2015-11-08,62,61.0,,0.61,37.82
2015-11-09,96,61.0,,0.61,58.56
2015-11-10,100,61.0,,0.61,61.0
2015-11-11,87,61.0,,0.61,53.07
2015-11-12,95,61.0,,0.61,57.949999999999996
2015-11-13,84,61.0,,0.61,51.24
2015-11-14,52,61.0,,0.61,31.72
2015-11-15,62,61.0,,0.61,37.82
2015-11-16,99,61.0,,0.61,60.39
2015-11-17,98,61.0,,0.61,59.78
2015-11-18,98,61.0,,0.61,59.78
2015-11-19,97,61.0,,0.61,59.17
2015-11-20,82,61.0,,0.61,50.019999999999996
2015-11-21,48,61.0,,0.61,29.28
2015-11-22,55,61.0,,0.61,33.55
2015-11-23,76,61.0,,0.61,46.36
2015-11-24,80,61.0,,0.61,48.8
2015-11-25,54,61.0,,0.61,32.94
2015-11-26,38,61.0,,0.61,23.18
2015-11-27,39,61.0,,0.61,23.79
2015-11-28,52,61.0,,0.61,31.72
2015-11-29,56,61.0,,0.61,34.16
2015-11-30,84,61.0,,0.61,51.24
2015-12-01,92,52.0,False,0.52,47.84
2015-12-02,91,52.0,,0.52,47.32
2015-12-03,86,52.0,,0.52,44.72
2015-12-04,79,52.0,,0.52,41.08
2015-12-05,46,52.0,,0.52,23.92
2015-12-06,56,52.0,,0.52,29.12
2015-12-07,100,52.0,,0.52,52.0
2015-12-08,88,52.0,,0.52,45.760000000000005
2015-12-09,95,52.0,,0.52,49.4
2015-12-10,88,52.0,,0.52,45.760000000000005
2015-12-11,80,52.0,,0.52,41.6
2015-12-12,39,52.0,,0.52,20.28
2015-12-13,53,52.0,,0.52,27.560000000000002
2015-12-14,81,52.0,,0.52,42.120000000000005
2015-12-15,82,52.0,,0.52,42.64
2015-12-16,75,52.0,,0.52,39.0
2015-12-17,76,52.0,,0.52,39.52
2015-12-18,58,52.0,,0.52,30.16
2015-12-19,41,52.0,,0.52,21.32
2015-12-20,37,52.0,,0.52,19.240000000000002
2015-12-21,50,52.0,,0.52,26.0
2015-12-22,43,52.0,,0.52,22.36
2015-12-23,37,52.0,,0.52,19.240000000000002
2015-12-24,34,52.0,,0.52,17.68
2015-12-25,26,52.0,,0.52,13.52
2015-12-26,29,52.0,,0.52,15.08
2015-12-27,33,52.0,,0.52,17.16
2015-12-28,37,52.0,,0.52,19.240000000000002
2015-12-29,43,52.0,,0.52,22.36
2015-12-30,39,52.0,,0.52,20.28
2015-12-31,35,52.0,,0.52,18.2
2016-01-01,39,52.0,False,0.52,20.28
2016-01-02,47,52.0,,0.52,24.44
2016-01-03,44,52.0,,0.52,22.880000000000003
2016-01-04,58,52.0,,0.52,30.16
2016-01-05,71,52.0,,0.52,36.92
2016-01-06,82,52.0,,0.52,42.64
2016-01-07,81,52.0,,0.52,42.120000000000005
2016-01-08,79,52.0,,0.52,41.08
2016-01-09,48,52.0,,0.52,24.96
2016-01-10,53,52.0,,0.52,27.560000000000002
2016-01-11,83,52.0,,0.52,43.160000000000004
2016-01-12,80,52.0,,0.52,41.6
2016-01-13,85,52.0,,0.52,44.2
2016-01-14,84,52.0,,0.52,43.68
2016-01-15,79,52.0,,0.52,41.08
2016-01-16,49,52.0,,0.52,25.48
2016-01-17,54,52.0,,0.52,28.080000000000002
2016-01-18,67,52.0,,0.52,34.84
2016-01-19,87,52.0,,0.52,45.24
2016-01-20,92,52.0,,0.52,47.84
2016-01-21,100,52.0,,0.52,52.0
2016-01-22,88,52.0,,0.52,45.760000000000005
2016-01-23,59,52.0,,0.52,30.68
2016-01-24,70,52.0,,0.52,36.4
2016-01-25,100,52.0,,0.52,52.0
2016-01-26,96,52.0,,0.52,49.92
2016-01-27,100,52.0,,0.52,52.0
2016-01-28,99,52.0,,0.52,51.480000000000004
2016-01-29,93,52.0,,0.52,48.36
2016-01-30,60,52.0,,0.52,31.200000000000003
2016-01-31,73,52.0,,0.52,37.96
2016-02-01,96,62.0,False,0.62,59.519999999999996
2016-02-02,91,62.0,,0.62,56.42
2016-02-03,95,62.0,,0.62,58.9
2016-02-04,99,62.0,,0.62,61.38
2016-02-05,85,62.0,,0.62,52.7
2016-02-06,62,62.0,,0.62,38.44
2016-02-07,63,62.0,,0.62,39.06
2016-02-08,85,62.0,,0.62,52.7
2016-02-09,94,62.0,,0.62,58.28
2016-02-10,100,62.0,,0.62,62.0
2016-02-11,90,62.0,,0.62,55.8
2016-02-12,84,62.0,,0.62,52.08
2016-02-13,57,62.0,,0.62,35.339999999999996
2016-02-14,61,62.0,,0.62,37.82
2016-02-15,76,62.0,,0.62,47.12
2016-02-16,92,62.0,,0.62,57.04
2016-02-17,88,62.0,,0.62,54.56
2016-02-18,97,62.0,,0.62,60.14
2016-02-19,83,62.0,,0.62,51.46
2016-02-20,58,62.0,,0.62,35.96
2016-02-21,72,62.0,,0.62,44.64
2016-02-22,98,62.0,,0.62,60.76
2016-02-23,96,62.0,,0.62,59.519999999999996
2016-02-24,98,62.0,,0.62,60.76
2016-02-25,96,62.0,,0.62,59.519999999999996
2016-02-26,83,62.0,,0.62,51.46
2016-02-27,58,62.0,,0.62,35.96
2016-02-28,69,62.0,,0.62,42.78
2016-02-29,94,62.0,,0.62,58.28
2016-03-01,95,57.0,False,0.57,54.15
2016-03-02,89,57.0,,0.57,50.73
2016-03-03,100,57.0,,0.57,56.99999999999999
2016-03-04,88,57.0,,0.57,50.16
2016-03-05,56,57.0,,0.57,31.919999999999998
2016-03-06,64,57.0,,0.57,36.48
2016-03-07,98,57.0,,0.57,55.85999999999999
2016-03-08,98,57.0,,0.57,55.85999999999999
2016-03-09,87,57.0,,0.57,49.589999999999996
2016-03-10,99,57.0,,0.57,56.42999999999999
2016-03-11,93,57.0,,0.57,53.01
2016-03-12,64,57.0,,0.57,36.48
2016-03-13,71,57.0,,0.57,40.47
2016-03-14,90,57.0,,0.57,51.3
2016-03-15,97,57.0,,0.57,55.28999999999999
2016-03-16,85,57.0,,0.57,48.449999999999996
2016-03-17,81,57.0,,0.57,46.169999999999995
2016-03-18,77,57.0,,0.57,43.88999999999999
2016-03-19,58,57.0,,0.57,33.059999999999995
2016-03-20,57,57.0,,0.57,32.489999999999995
2016-03-21,96,57.0,,0.57,54.72
2016-03-22,86,57.0,,0.57,49.019999999999996
2016-03-23,87,57.0,,0.57,49.589999999999996
2016-03-24,82,57.0,,0.57,46.739999999999995
2016-03-25,53,57.0,,0.57,30.209999999999997
2016-03-26,51,57.0,,0.57,29.069999999999997
2016-03-27,54,57.0,,0.57,30.779999999999998
2016-03-28,84,57.0,,0.57,47.879999999999995
2016-03-29,85,57.0,,0.57,48.449999999999996
2016-03-30,94,57.0,,0.57,53.58
2016-03-31,93,57.0,,0.57,53.01
2016-04-01,71,62.0,False,0.62,44.02
2016-04-02,51,62.0,,0.62,31.62
2016-04-03,65,62.0,,0.62,40.3
2016-04-04,87,62.0,,0.62,53.94
2016-04-05,91,62.0,,0.62,56.42
2016-04-06,88,62.0,,0.62,54.56
2016-04-07,90,62.0,,0.62,55.8
2016-04-08,74,62.0,,0.62,45.88
2016-04-09,56,62.0,,0.62,34.72
2016-04-10,63,62.0,,0.62,39.06
2016-04-11,98,62.0,,0.62,60.76
2016-04-12,90,62.0,,0.62,55.8
2016-04-13,96,62.0,,0.62,59.519999999999996
2016-04-14,91,62.0,,0.62,56.42
2016-04-15,73,62.0,,0.62,45.26
2016-04-16,60,62.0,,0.62,37.2
2016-04-17,69,62.0,,0.62,42.78
2016-04-18,94,62.0,,0.62,58.28
2016-04-19,92,62.0,,0.62,57.04
2016-04-20,92,62.0,,0.62,57.04
2016-04-21,93,62.0,,0.62,57.66
2016-04-22,73,62.0,,0.62,45.26
2016-04-23,55,62.0,,0.62,34.1
2016-04-24,64,62.0,,0.62,39.68
2016-04-25,97,62.0,,0.62,60.14
2016-04-26,97,62.0,,0.62,60.14
2016-04-27,100,62.0,,0.62,62.0
2016-04-28,100,62.0,,0.62,62.0
2016-04-29,81,62.0,,0.62,50.22
2016-04-30,63,62.0,,0.62,39.06
2016-05-01,59,52.0,False,0.52,30.68
2016-05-02,100,52.0,,0.52,52.0
2016-05-03,85,52.0,,0.52,44.2
2016-05-04,80,52.0,,0.52,41.6
2016-05-05,92,52.0,,0.52,47.84
2016-05-06,75,52.0,,0.52,39.0
2016-05-07,45,52.0,,0.52,23.400000000000002
2016-05-08,55,52.0,,0.52,28.6
2016-05-09,89,52.0,,0.52,46.28
2016-05-10,89,52.0,,0.52,46.28
2016-05-11,81,52.0,,0.52,42.120000000000005
2016-05-12,75,52.0,,0.52,39.0
2016-05-13,77,52.0,,0.52,40.04
2016-05-14,51,52.0,,0.52,26.52
2016-05-15,51,52.0,,0.52,26.52
2016-05-16,79,52.0,,0.52,41.08
2016-05-17,81,52.0,,0.52,42.120000000000005
2016-05-18,72,52.0,,0.52,37.44
2016-05-19,79,52.0,,0.52,41.08
2016-05-20,63,52.0,,0.52,32.76
2016-05-21,49,52.0,,0.52,25.48
2016-05-22,56,52.0,,0.52,29.12
2016-05-23,74,52.0,,0.52,38.480000000000004
2016-05-24,67,52.0,,0.52,34.84
2016-05-25,74,52.0,,0.52,38.480000000000004
2016-05-26,68,52.0,,0.52,35.36
2016-05-27,57,52.0,,0.52,29.64
2016-05-28,40,52.0,,0.52,20.8
2016-05-29,46,52.0,,0.52,23.92
2016-05-30,50,52.0,,0.52,26.0
2016-05-31,63,52.0,,0.52,32.76
2016-06-01,97,42.0,False,0.42,40.74
2016-06-02,86,42.0,,0.42,36.12
2016-06-03,84,42.0,,0.42,35.28
2016-06-04,67,42.0,,0.42,28.14
2016-06-05,77,42.0,,0.42,32.339999999999996
2016-06-06,90,42.0,,0.42,37.8
2016-06-07,100,42.0,,0.42,42.0
2016-06-08,93,42.0,,0.42,39.059999999999995
2016-06-09,88,42.0,,0.42,36.96
2016-06-10,83,42.0,,0.42,34.86
2016-06-11,67,42.0,,0.42,28.14
2016-06-12,69,42.0,,0.42,28.98
2016-06-13,75,42.0,,0.42,31.5
2016-06-14,81,42.0,,0.42,34.019999999999996
2016-06-15,70,42.0,,0.42,29.4
2016-06-16,77,42.0,,0.42,32.339999999999996
2016-06-17,81,42.0,,0.42,34.019999999999996
2016-06-18,64,42.0,,0.42,26.88
2016-06-19,72,42.0,,0.42,30.24
2016-06-20,76,42.0,,0.42,31.919999999999998
2016-06-21,72,42.0,,0.42,30.24
2016-06-22,72,42.0,,0.42,30.24
2016-06-23,85,42.0,,0.42,35.699999999999996
2016-06-24,68,42.0,,0.42,28.56
2016-06-25,58,42.0,,0.42,24.36
2016-06-26,65,42.0,,0.42,27.3
2016-06-27,76,42.0,,0.42,31.919999999999998
2016-06-28,77,42.0,,0.42,32.339999999999996
2016-06-29,70,42.0,,0.42,29.4
2016-06-30,70,42.0,,0.42,29.4
2016-07-01,76,37.0,False,0.37,28.12
2016-07-02,71,37.0,,0.37,26.27
2016-07-03,67,37.0,,0.37,24.79
2016-07-04,77,37.0,,0.37,28.49
2016-07-05,91,37.0,,0.37,33.67
2016-07-06,92,37.0,,0.37,34.04
2016-07-07,93,37.0,,0.37,34.41
2016-07-08,85,37.0,,0.37,31.45
2016-07-09,89,37.0,,0.37,32.93
2016-07-10,80,37.0,,0.37,29.6
2016-07-11,90,37.0,,0.37,33.3
2016-07-12,93,37.0,,0.37,34.41
2016-07-13,90,37.0,,0.37,33.3
2016-07-14,93,37.0,,0.37,34.41
2016-07-15,83,37.0,,0.37,30.71
2016-07-16,70,37.0,,0.37,25.9
2016-07-17,83,37.0,,0.37,30.71
2016-07-18,91,37.0,,0.37,33.67
2016-07-19,100,37.0,,0.37,37.0
2016-07-20,94,37.0,,0.37,34.78
2016-07-21,93,37.0,,0.37,34.41
2016-07-22,84,37.0,,0.37,31.08
2016-07-23,74,37.0,,0.37,27.38
2016-07-24,90,37.0,,0.37,33.3
2016-07-25,88,37.0,,0.37,32.56
2016-07-26,82,37.0,,0.37,30.34
2016-07-27,90,37.0,,0.37,33.3
2016-07-28,93,37.0,,0.37,34.41
2016-07-29,87,37.0,,0.37,32.19
2016-07-30,66,37.0,,0.37,24.419999999999998
2016-07-31,80,37.0,,0.37,29.6
2016-08-01,60,42.0,False,0.42,25.2
2016-08-02,56,42.0,,0.42,23.52
2016-08-03,50,42.0,,0.42,21.0
2016-08-04,56,42.0,,0.42,23.52
2016-08-05,58,42.0,,0.42,24.36
2016-08-06,57,42.0,,0.42,23.939999999999998
2016-08-07,53,42.0,,0.42,22.259999999999998
2016-08-08,58,42.0,,0.42,24.36
2016-08-09,61,42.0,,0.42,25.619999999999997
2016-08-10,53,42.0,,0.42,22.259999999999998
2016-08-11,62,42.0,,0.42,26.04
2016-08-12,55,42.0,,0.42,23.099999999999998
