date,health_unscaled,health_monthly,isPartial,scale,health
2011-08-26,79,67.0,,0.67,52.93
2011-08-27,48,67.0,,0.67,32.160000000000004
2011-08-28,47,67.0,,0.67,31.490000000000002
2011-08-29,94,67.0,,0.67,62.980000000000004
2011-08-30,94,67.0,,0.67,62.980000000000004
2011-08-31,97,67.0,,0.67,64.99000000000001
2011-09-01,86,68.0,False,0.68,58.480000000000004
2011-09-02,77,68.0,,0.68,52.36000000000001
2011-09-03,44,68.0,,0.68,29.92
2011-09-04,44,68.0,,0.68,29.92
2011-09-05,50,68.0,,0.68,34.0
2011-09-06,94,68.0,,0.68,63.92
2011-09-07,92,68.0,,0.68,62.56
2011-09-08,93,68.0,,0.68,63.24
2011-09-09,82,68.0,,0.68,55.760000000000005
2011-09-10,49,68.0,,0.68,33.32
2011-09-11,48,68.0,,0.68,32.64
2011-09-12,99,68.0,,0.68,67.32000000000001
2011-09-13,96,68.0,,0.68,65.28
2011-09-14,95,68.0,,0.68,64.60000000000001
2011-09-15,89,68.0,,0.68,60.52
2011-09-16,80,68.0,,0.68,54.400000000000006
2011-09-17,48,68.0,,0.68,32.64
2011-09-18,48,68.0,,0.68,32.64
2011-09-19,93,68.0,,0.68,63.24
2011-09-20,96,68.0,,0.68,65.28
2011-09-21,93,68.0,,0.68,63.24
2011-09-22,86,68.0,,0.68,58.480000000000004
2011-09-23,80,68.0,,0.68,54.400000000000006
2011-09-24,49,68.0,,0.68,33.32
2011-09-25,50,68.0,,0.68,34.0
2011-09-26,95,68.0,,0.68,64.60000000000001
2011-09-27,100,68.0,,0.68,68.0
2011-09-28,95,68.0,,0.68,64.60000000000001
2011-09-29,88,68.0,,0.68,59.84
2011-09-30,82,68.0,,0.68,55.760000000000005
2011-10-01,50,67.0,False,0.67,33.5
2011-10-02,53,67.0,,0.67,35.510000000000005
2011-10-03,96,67.0,,0.67,64.32000000000001
2011-10-04,91,67.0,,0.67,60.970000000000006
2011-10-05,98,67.0,,0.67,65.66000000000001
2011-10-06,91,67.0,,0.67,60.970000000000006
2011-10-07,82,67.0,,0.67,54.940000000000005
2011-10-08,51,67.0,,0.67,34.17
2011-10-09,48,67.0,,0.67,32.160000000000004
2011-10-10,88,67.0,,0.67,58.96
2011-10-11,100,67.0,,0.67,67.0
2011-10-12,96,67.0,,0.67,64.32000000000001
2011-10-13,90,67.0,,0.67,60.300000000000004
2011-10-14,82,67.0,,0.67,54.940000000000005
2011-10-15,49,67.0,,0.67,32.830000000000005
2011-10-16,48,67.0,,0.67,32.160000000000004
2011-10-17,95,67.0,,0.67,63.650000000000006
2011-10-18,92,67.0,,0.67,61.64
2011-10-19,92,67.0,,0.67,61.64
2011-10-20,89,67.0,,0.67,59.63
2011-10-21,83,67.0,,0.67,55.61000000000001
2011-10-22,48,67.0,,0.67,32.160000000000004
2011-10-23,50,67.0,,0.67,33.5
2011-10-24,97,67.0,,0.67,64.99000000000001
2011-10-25,96,67.0,,0.67,64.32000000000001
2011-10-26,92,67.0,,0.67,61.64
2011-10-27,88,67.0,,0.67,58.96
2011-10-28,79,67.0,,0.67,52.93
2011-10-29,48,67.0,,0.67,32.160000000000004
2011-10-30,47,67.0,,0.67,31.490000000000002
2011-10-31,90,67.0,,0.67,60.300000000000004
2011-11-01,95,64.0,False,0.64,60.800000000000004
2011-11-02,98,64.0,,0.64,62.72
2011-11-03,94,64.0,,0.64,60.160000000000004
2011-11-04,85,64.0,,0.64,54.4
2011-11-05,52,64.0,,0.64,33.28
2011-11-06,49,64.0,,0.64,31.36
2011-11-07,96,64.0,,0.64,61.44
2011-11-08,96,64.0,,0.64,61.44
2011-11-09,98,64.0,,0.64,62.72
2011-11-10,93,64.0,,0.64,59.52
2011-11-11,75,64.0,,0.64,48.0
2011-11-12,50,64.0,,0.64,32.0
2011-11-13,48,64.0,,0.64,30.72
2011-11-14,100,64.0,,0.64,64.0
2011-11-15,100,64.0,,0.64,64.0
2011-11-16,98,64.0,,0.64,62.72
2011-11-17,95,64.0,,0.64,60.800000000000004
2011-11-18,82,64.0,,0.64,52.480000000000004
2011-11-19,49,64.0,,0.64,31.36
2011-11-20,49,64.0,,0.64,31.36
2011-11-21,89,64.0,,0.64,56.96
2011-11-22,86,64.0,,0.64,55.04
2011-11-23,68,64.0,,0.64,43.52
2011-11-24,34,64.0,,0.64,21.76
2011-11-25,43,64.0,,0.64,27.52
2011-11-26,43,64.0,,0.64,27.52
2011-11-27,47,64.0,,0.64,30.080000000000002
2011-11-28,94,64.0,,0.64,60.160000000000004
2011-11-29,92,64.0,,0.64,58.88
2011-11-30,93,64.0,,0.64,59.52
2011-12-01,95,56.0,False,0.56,53.2
2011-12-02,93,56.0,,0.56,52.080000000000005
2011-12-03,54,56.0,,0.56,30.240000000000002
2011-12-04,53,56.0,,0.56,29.680000000000003
2011-12-05,98,56.0,,0.56,54.88
2011-12-06,100,56.0,,0.56,56.00000000000001
2011-12-07,97,56.0,,0.56,54.32000000000001
2011-12-08,93,56.0,,0.56,52.080000000000005
2011-12-09,84,56.0,,0.56,47.040000000000006
2011-12-10,48,56.0,,0.56,26.880000000000003
2011-12-11,51,56.0,,0.56,28.560000000000002
2011-12-12,96,56.0,,0.56,53.760000000000005
2011-12-13,92,56.0,,0.56,51.52
2011-12-14,92,56.0,,0.56,51.52
2011-12-15,84,56.0,,0.56,47.040000000000006
2011-12-16,80,56.0,,0.56,44.800000000000004
2011-12-17,47,56.0,,0.56,26.320000000000004
2011-12-18,44,56.0,,0.56,24.64
2011-12-19,87,56.0,,0.56,48.720000000000006
2011-12-20,82,56.0,,0.56,45.92
2011-12-21,79,56.0,,0.56,44.24
2011-12-22,76,56.0,,0.56,42.56
2011-12-23,54,56.0,,0.56,30.240000000000002
2011-12-24,33,56.0,,0.56,18.48
2011-12-25,31,56.0,,0.56,17.360000000000003
2011-12-26,49,56.0,,0.56,27.44
2011-12-27,77,56.0,,0.56,43.120000000000005
2011-12-28,80,56.0,,0.56,44.800000000000004
2011-12-29,80,56.0,,0.56,44.800000000000004
2011-12-30,71,56.0,,0.56,39.760000000000005
2011-12-31,49,56.0,,0.56,27.44
2012-01-01,41,67.0,False,0.67,27.470000000000002
2012-01-02,67,67.0,,0.67,44.89
2012-01-03,98,67.0,,0.67,65.66000000000001
2012-01-04,95,67.0,,0.67,63.650000000000006
2012-01-05,99,67.0,,0.67,66.33
2012-01-06,90,67.0,,0.67,60.300000000000004
2012-01-07,55,67.0,,0.67,36.85
2012-01-08,53,67.0,,0.67,35.510000000000005
2012-01-09,99,67.0,,0.67,66.33
2012-01-10,98,67.0,,0.67,65.66000000000001
2012-01-11,98,67.0,,0.67,65.66000000000001
2012-01-12,95,67.0,,0.67,63.650000000000006
2012-01-13,85,67.0,,0.67,56.95
2012-01-14,53,67.0,,0.67,35.510000000000005
2012-01-15,47,67.0,,0.67,31.490000000000002
2012-01-16,78,67.0,,0.67,52.260000000000005
2012-01-17,100,67.0,,0.67,67.0
2012-01-18,95,67.0,,0.67,63.650000000000006
2012-01-19,93,67.0,,0.67,62.31
2012-01-20,84,67.0,,0.67,56.28
2012-01-21,52,67.0,,0.67,34.84
2012-01-22,53,67.0,,0.67,35.510000000000005
2012-01-23,97,67.0,,0.67,64.99000000000001
2012-01-24,97,67.0,,0.67,64.99000000000001
2012-01-25,95,67.0,,0.67,63.650000000000006
2012-01-26,91,67.0,,0.67,60.970000000000006
2012-01-27,85,67.0,,0.67,56.95
2012-01-28,53,67.0,,0.67,35.510000000000005
2012-01-29,54,67.0,,0.67,36.18
2012-01-30,97,67.0,,0.67,64.99000000000001
2012-01-31,96,67.0,,0.67,64.32000000000001
2012-02-01,98,67.0,False,0.67,65.66000000000001
2012-02-02,97,67.0,,0.67,64.99000000000001
2012-02-03,90,67.0,,0.67,60.300000000000004
2012-02-04,54,67.0,,0.67,36.18
2012-02-05,49,67.0,,0.67,32.830000000000005
2012-02-06,97,67.0,,0.67,64.99000000000001
2012-02-07,99,67.0,,0.67,66.33
2012-02-08,97,67.0,,0.67,64.99000000000001
2012-02-09,97,67.0,,0.67,64.99000000000001
2012-02-10,87,67.0,,0.67,58.290000000000006
2012-02-11,51,67.0,,0.67,34.17
2012-02-12,49,67.0,,0.67,32.830000000000005
2012-02-13,90,67.0,,0.67,60.300000000000004
2012-02-14,90,67.0,,0.67,60.300000000000004
2012-02-15,93,67.0,,0.67,62.31
2012-02-16,96,67.0,,0.67,64.32000000000001
2012-02-17,86,67.0,,0.67,57.620000000000005
2012-02-18,52,67.0,,0.67,34.84
2012-02-19,50,67.0,,0.67,33.5
2012-02-20,87,67.0,,0.67,58.290000000000006
2012-02-21,100,67.0,,0.67,67.0
2012-02-22,98,67.0,,0.67,65.66000000000001
2012-02-23,94,67.0,,0.67,62.980000000000004
2012-02-24,84,67.0,,0.67,56.28
2012-02-25,54,67.0,,0.67,36.18
2012-02-26,49,67.0,,0.67,32.830000000000005
2012-02-27,95,67.0,,0.67,63.650000000000006
2012-02-28,97,67.0,,0.67,64.99000000000001
2012-02-29,93,67.0,,0.67,62.31
2012-03-01,88,65.0,False,0.65,57.2
2012-03-02,79,65.0,,0.65,51.35
2012-03-03,48,65.0,,0.65,31.200000000000003
2012-03-04,52,65.0,,0.65,33.800000000000004
2012-03-05,91,65.0,,0.65,59.15
2012-03-06,88,65.0,,0.65,57.2
2012-03-07,82,65.0,,0.65,53.300000000000004
2012-03-08,84,65.0,,0.65,54.6
2012-03-09,77,65.0,,0.65,50.050000000000004
2012-03-10,48,65.0,,0.65,31.200000000000003
2012-03-11,46,65.0,,0.65,29.900000000000002
2012-03-12,90,65.0,,0.65,58.5
2012-03-13,84,65.0,,0.65,54.6
2012-03-14,83,65.0,,0.65,53.95
2012-03-15,81,65.0,,0.65,52.65
2012-03-16,75,65.0,,0.65,48.75
2012-03-17,45,65.0,,0.65,29.25
2012-03-18,47,65.0,,0.65,30.55
2012-03-19,89,65.0,,0.65,57.85
2012-03-20,88,65.0,,0.65,57.2
2012-03-21,84,65.0,,0.65,54.6
2012-03-22,81,65.0,,0.65,52.65
2012-03-23,75,65.0,,0.65,48.75
2012-03-24,48,65.0,,0.65,31.200000000000003
2012-03-25,46,65.0,,0.65,29.900000000000002
2012-03-26,92,65.0,,0.65,59.800000000000004
2012-03-27,100,65.0,,0.65,65.0
2012-03-28,94,65.0,,0.65,61.1
2012-03-29,93,65.0,,0.65,60.45
2012-03-30,78,65.0,,0.65,50.7
2012-03-31,46,65.0,,0.65,29.900000000000002
2012-04-01,51,64.0,False,0.64,32.64
2012-04-02,100,64.0,,0.64,64.0
2012-04-03,98,64.0,,0.64,62.72
2012-04-04,96,64.0,,0.64,61.44
2012-04-05,86,64.0,,0.64,55.04
2012-04-06,79,64.0,,0.64,50.56
2012-04-07,49,64.0,,0.64,31.36
2012-04-08,43,64.0,,0.64,27.52
2012-04-09,94,64.0,,0.64,60.160000000000004
2012-04-10,97,64.0,,0.64,62.08
2012-04-11,94,64.0,,0.64,60.160000000000004
2012-04-12,93,64.0,,0.64,59.52
2012-04-13,82,64.0,,0.64,52.480000000000004
2012-04-14,50,64.0,,0.64,32.0
2012-04-15,51,64.0,,0.64,32.64
2012-04-16,92,64.0,,0.64,58.88
2012-04-17,95,64.0,,0.64,60.800000000000004
2012-04-18,94,64.0,,0.64,60.160000000000004
2012-04-19,93,64.0,,0.64,59.52
2012-04-20,84,64.0,,0.64,53.76
2012-04-21,49,64.0,,0.64,31.36
2012-04-22,52,64.0,,0.64,33.28
2012-04-23,100,64.0,,0.64,64.0
2012-04-24,98,64.0,,0.64,62.72
2012-04-25,96,64.0,,0.64,61.44
2012-04-26,93,64.0,,0.64,59.52
2012-04-27,81,64.0,,0.64,51.84
2012-04-28,49,64.0,,0.64,31.36
2012-04-29,53,64.0,,0.64,33.92
2012-04-30,96,64.0,,0.64,61.44
2012-05-01,98,63.0,False,0.63,61.74
2012-05-02,96,63.0,,0.63,60.480000000000004
2012-05-03,90,63.0,,0.63,56.7
2012-05-04,83,63.0,,0.63,52.29
2012-05-05,48,63.0,,0.63,30.240000000000002
2012-05-06,50,63.0,,0.63,31.5
2012-05-07,97,63.0,,0.63,61.11
2012-05-08,96,63.0,,0.63,60.480000000000004
2012-05-09,96,63.0,,0.63,60.480000000000004
2012-05-10,93,63.0,,0.63,58.59
2012-05-11,80,63.0,,0.63,50.4
2012-05-12,47,63.0,,0.63,29.61
2012-05-13,45,63.0,,0.63,28.35
2012-05-14,95,63.0,,0.63,59.85
2012-05-15,97,63.0,,0.63,61.11
2012-05-16,97,63.0,,0.63,61.11
2012-05-17,91,63.0,,0.63,57.33
2012-05-18,80,63.0,,0.63,50.4
2012-05-19,49,63.0,,0.63,30.87
2012-05-20,51,63.0,,0.63,32.13
2012-05-21,100,63.0,,0.63,63.0
2012-05-22,95,63.0,,0.63,59.85
2012-05-23,96,63.0,,0.63,60.480000000000004
2012-05-24,91,63.0,,0.63,57.33
2012-05-25,78,63.0,,0.63,49.14
2012-05-26,45,63.0,,0.63,28.35
2012-05-27,42,63.0,,0.63,26.46
2012-05-28,53,63.0,,0.63,33.39
2012-05-29,94,63.0,,0.63,59.22
2012-05-30,97,63.0,,0.63,61.11
2012-05-31,94,63.0,,0.63,59.22
2012-06-01,41,66.0,False,0.66,27.060000000000002
2012-06-02,26,66.0,,0.66,17.16
2012-06-03,27,66.0,,0.66,17.82
2012-06-04,49,66.0,,0.66,32.34
2012-06-05,48,66.0,,0.66,31.68
2012-06-06,46,66.0,,0.66,30.360000000000003
2012-06-07,48,66.0,,0.66,31.68
2012-06-08,43,66.0,,0.66,28.380000000000003
2012-06-09,26,66.0,,0.66,17.16
2012-06-10,24,66.0,,0.66,15.84
2012-06-11,51,66.0,,0.66,33.660000000000004
2012-06-12,50,66.0,,0.66,33.0
2012-06-13,48,66.0,,0.66,31.68
2012-06-14,48,66.0,,0.66,31.68
2012-06-15,42,66.0,,0.66,27.720000000000002
2012-06-16,26,66.0,,0.66,17.16
2012-06-17,23,66.0,,0.66,15.180000000000001
2012-06-18,50,66.0,,0.66,33.0
2012-06-19,49,66.0,,0.66,32.34
2012-06-20,48,66.0,,0.66,31.68
2012-06-21,46,66.0,,0.66,30.360000000000003
2012-06-22,42,66.0,,0.66,27.720000000000002
2012-06-23,26,66.0,,0.66,17.16
2012-06-24,26,66.0,,0.66,17.16
2012-06-25,51,66.0,,0.66,33.660000000000004
2012-06-26,50,66.0,,0.66,33.0
2012-06-27,50,66.0,,0.66,33.0
2012-06-28,100,66.0,,0.66,66.0
2012-06-29,64,66.0,,0.66,42.24
2012-06-30,33,66.0,,0.66,21.78
2012-07-01,55,64.0,False,0.64,35.2
2012-07-02,96,64.0,,0.64,61.44
2012-07-03,87,64.0,,0.64,55.68
2012-07-04,51,64.0,,0.64,32.64
2012-07-05,88,64.0,,0.64,56.32
2012-07-06,84,64.0,,0.64,53.76
2012-07-07,49,64.0,,0.64,31.36
2012-07-08,50,64.0,,0.64,32.0
2012-07-09,100,64.0,,0.64,64.0
2012-07-10,98,64.0,,0.64,62.72
2012-07-11,92,64.0,,0.64,58.88
2012-07-12,92,64.0,,0.64,58.88
2012-07-13,84,64.0,,0.64,53.76
2012-07-14,51,64.0,,0.64,32.64
2012-07-15,50,64.0,,0.64,32.0
2012-07-16,97,64.0,,0.64,62.08
2012-07-17,93,64.0,,0.64,59.52
2012-07-18,94,64.0,,0.64,60.160000000000004
2012-07-19,89,64.0,,0.64,56.96
2012-07-20,78,64.0,,0.64,49.92
2012-07-21,47,64.0,,0.64,30.080000000000002
2012-07-22,48,64.0,,0.64,30.72
2012-07-23,94,64.0,,0.64,60.160000000000004
2012-07-24,93,64.0,,0.64,59.52
2012-07-25,92,64.0,,0.64,58.88
2012-07-26,91,64.0,,0.64,58.24
2012-07-27,81,64.0,,0.64,51.84
2012-07-28,49,64.0,,0.64,31.36
2012-07-29,48,64.0,,0.64,30.72
2012-07-30,95,64.0,,0.64,60.800000000000004
2012-07-31,94,64.0,,0.64,60.160000000000004
2012-08-01,99,66.0,False,0.66,65.34
2012-08-02,90,66.0,,0.66,59.400000000000006
2012-08-03,84,66.0,,0.66,55.440000000000005
2012-08-04,44,66.0,,0.66,29.040000000000003
2012-08-05,50,66.0,,0.66,33.0
2012-08-06,97,66.0,,0.66,64.02
2012-08-07,96,66.0,,0.66,63.36
2012-08-08,89,66.0,,0.66,58.74
2012-08-09,88,66.0,,0.66,58.080000000000005
2012-08-10,81,66.0,,0.66,53.46
2012-08-11,46,66.0,,0.66,30.360000000000003
2012-08-12,47,66.0,,0.66,31.020000000000003
2012-08-13,97,66.0,,0.66,64.02
2012-08-14,98,66.0,,0.66,64.68
2012-08-15,100,66.0,,0.66,66.0
2012-08-16,94,66.0,,0.66,62.040000000000006
2012-08-17,84,66.0,,0.66,55.440000000000005
2012-08-18,50,66.0,,0.66,33.0
2012-08-19,52,66.0,,0.66,34.32
2012-08-20,100,66.0,,0.66,66.0
2012-08-21,99,66.0,,0.66,65.34
2012-08-22,96,66.0,,0.66,63.36
2012-08-23,94,66.0,,0.66,62.040000000000006
2012-08-24,86,66.0,,0.66,56.760000000000005
2012-08-25,48,66.0,,0.66,31.68
2012-08-26,49,66.0,,0.66,32.34
2012-08-27,95,66.0,,0.66,62.7
2012-08-28,94,66.0,,0.66,62.040000000000006
2012-08-29,100,66.0,,0.66,66.0
2012-08-30,96,66.0,,0.66,63.36
2012-08-31,82,66.0,,0.66,54.120000000000005
2012-09-01,41,65.0,False,0.65,26.650000000000002
2012-09-02,41,65.0,,0.65,26.650000000000002
2012-09-03,51,65.0,,0.65,33.15
2012-09-04,94,65.0,,0.65,61.1
2012-09-05,97,65.0,,0.65,63.050000000000004
2012-09-06,96,65.0,,0.65,62.400000000000006
2012-09-07,84,65.0,,0.65,54.6
2012-09-08,47,65.0,,0.65,30.55
2012-09-09,46,65.0,,0.65,29.900000000000002
2012-09-10,94,65.0,,0.65,61.1
2012-09-11,100,65.0,,0.65,65.0
2012-09-12,92,65.0,,0.65,59.800000000000004
2012-09-13,90,65.0,,0.65,58.5
2012-09-14,79,65.0,,0.65,51.35
2012-09-15,46,65.0,,0.65,29.900000000000002
2012-09-16,46,65.0,,0.65,29.900000000000002
2012-09-17,96,65.0,,0.65,62.400000000000006
2012-09-18,98,65.0,,0.65,63.7
2012-09-19,93,65.0,,0.65,60.45
2012-09-20,92,65.0,,0.65,59.800000000000004
2012-09-21,82,65.0,,0.65,53.300000000000004
2012-09-22,47,65.0,,0.65,30.55
2012-09-23,48,65.0,,0.65,31.200000000000003
2012-09-24,96,65.0,,0.65,62.400000000000006
2012-09-25,92,65.0,,0.65,59.800000000000004
2012-09-26,94,65.0,,0.65,61.1
2012-09-27,90,65.0,,0.65,58.5
2012-09-28,83,65.0,,0.65,53.95
2012-09-29,46,65.0,,0.65,29.900000000000002
2012-09-30,50,65.0,,0.65,32.5
2012-10-01,100,64.0,False,0.64,64.0
2012-10-02,97,64.0,,0.64,62.08
2012-10-03,96,64.0,,0.64,61.44
2012-10-04,97,64.0,,0.64,62.08
2012-10-05,81,64.0,,0.64,51.84
2012-10-06,50,64.0,,0.64,32.0
2012-10-07,48,64.0,,0.64,30.72
2012-10-08,90,64.0,,0.64,57.6
2012-10-09,96,64.0,,0.64,61.44
2012-10-10,97,64.0,,0.64,62.08
2012-10-11,93,64.0,,0.64,59.52
2012-10-12,81,64.0,,0.64,51.84
2012-10-13,48,64.0,,0.64,30.72
2012-10-14,49,64.0,,0.64,31.36
2012-10-15,96,64.0,,0.64,61.44
2012-10-16,96,64.0,,0.64,61.44
2012-10-17,95,64.0,,0.64,60.800000000000004
2012-10-18,94,64.0,,0.64,60.160000000000004
2012-10-19,81,64.0,,0.64,51.84
2012-10-20,49,64.0,,0.64,31.36
2012-10-21,49,64.0,,0.64,31.36
2012-10-22,93,64.0,,0.64,59.52
2012-10-23,95,64.0,,0.64,60.800000000000004
2012-10-24,93,64.0,,0.64,59.52
2012-10-25,90,64.0,,0.64,57.6
2012-10-26,79,64.0,,0.64,50.56
2012-10-27,42,64.0,,0.64,26.88
2012-10-28,43,64.0,,0.64,27.52
2012-10-29,84,64.0,,0.64,53.76
2012-10-30,85,64.0,,0.64,54.4
2012-10-31,82,64.0,,0.64,52.480000000000004
2012-11-01,93,59.0,False,0.59,54.87
2012-11-02,82,59.0,,0.59,48.379999999999995
2012-11-03,50,59.0,,0.59,29.5
2012-11-04,48,59.0,,0.59,28.32
2012-11-05,99,59.0,,0.59,58.41
2012-11-06,89,59.0,,0.59,52.51
2012-11-07,88,59.0,,0.59,51.919999999999995
2012-11-08,96,59.0,,0.59,56.64
2012-11-09,89,59.0,,0.59,52.51
2012-11-10,52,59.0,,0.59,30.68
2012-11-11,50,59.0,,0.59,29.5
2012-11-12,92,59.0,,0.59,54.279999999999994
2012-11-13,100,59.0,,0.59,59.0
2012-11-14,98,59.0,,0.59,57.82
2012-11-15,96,59.0,,0.59,56.64
2012-11-16,85,59.0,,0.59,50.15
2012-11-17,47,59.0,,0.59,27.729999999999997
2012-11-18,46,59.0,,0.59,27.139999999999997
2012-11-19,88,59.0,,0.59,51.919999999999995
2012-11-20,85,59.0,,0.59,50.15
2012-11-21,72,59.0,,0.59,42.48
2012-11-22,33,59.0,,0.59,19.47
2012-11-23,43,59.0,,0.59,25.369999999999997
2012-11-24,42,59.0,,0.59,24.779999999999998
2012-11-25,47,59.0,,0.59,27.729999999999997
2012-11-26,97,59.0,,0.59,57.23
2012-11-27,96,59.0,,0.59,56.64
2012-11-28,95,59.0,,0.59,56.05
2012-11-29,90,59.0,,0.59,53.099999999999994
2012-11-30,83,59.0,,0.59,48.97
2012-12-01,51,52.0,False,0.52,26.52
2012-12-02,51,52.0,,0.52,26.52
2012-12-03,96,52.0,,0.52,49.92
2012-12-04,100,52.0,,0.52,52.0
2012-12-05,94,52.0,,0.52,48.88
2012-12-06,92,52.0,,0.52,47.84
2012-12-07,83,52.0,,0.52,43.160000000000004
2012-12-08,49,52.0,,0.52,25.48
2012-12-09,46,52.0,,0.52,23.92
2012-12-10,88,52.0,,0.52,45.760000000000005
2012-12-11,93,52.0,,0.52,48.36
2012-12-12,82,52.0,,0.52,42.64
2012-12-13,86,52.0,,0.52,44.72
2012-12-14,76,52.0,,0.52,39.52
2012-12-15,44,52.0,,0.52,22.880000000000003
2012-12-16,41,52.0,,0.52,21.32
2012-12-17,84,52.0,,0.52,43.68
2012-12-18,83,52.0,,0.52,43.160000000000004
2012-12-19,79,52.0,,0.52,41.08
2012-12-20,74,52.0,,0.52,38.480000000000004
2012-12-21,64,52.0,,0.52,33.28
2012-12-22,37,52.0,,0.52,19.240000000000002
2012-12-23,33,52.0,,0.52,17.16
2012-12-24,45,52.0,,0.52,23.400000000000002
2012-12-25,24,52.0,,0.52,12.48
2012-12-26,66,52.0,,0.52,34.32
2012-12-27,70,52.0,,0.52,36.4
2012-12-28,72,52.0,,0.52,37.44
2012-12-29,49,52.0,,0.52,25.48
2012-12-30,43,52.0,,0.52,22.36
2012-12-31,64,52.0,,0.52,33.28
2013-01-01,43,66.0,False,0.66,28.380000000000003
2013-01-02,90,66.0,,0.66,59.400000000000006
2013-01-03,93,66.0,,0.66,61.38
2013-01-04,89,66.0,,0.66,58.74
2013-01-05,51,66.0,,0.66,33.660000000000004
2013-01-06,48,66.0,,0.66,31.68
2013-01-07,96,66.0,,0.66,63.36
2013-01-08,99,66.0,,0.66,65.34
2013-01-09,97,66.0,,0.66,64.02
2013-01-10,98,66.0,,0.66,64.68
2013-01-11,88,66.0,,0.66,58.080000000000005
2013-01-12,53,66.0,,0.66,34.980000000000004
2013-01-13,50,66.0,,0.66,33.0
2013-01-14,99,66.0,,0.66,65.34
2013-01-15,100,66.0,,0.66,66.0
2013-01-16,94,66.0,,0.66,62.040000000000006
2013-01-17,92,66.0,,0.66,60.720000000000006
2013-01-18,88,66.0,,0.66,58.080000000000005
2013-01-19,53,66.0,,0.66,34.980000000000004
2013-01-20,46,66.0,,0.66,30.360000000000003
2013-01-21,75,66.0,,0.66,49.5
2013-01-22,96,66.0,,0.66,63.36
2013-01-23,100,66.0,,0.66,66.0
2013-01-24,94,66.0,,0.66,62.040000000000006
2013-01-25,82,66.0,,0.66,54.120000000000005
2013-01-26,52,66.0,,0.66,34.32
2013-01-27,51,66.0,,0.66,33.660000000000004
2013-01-28,96,66.0,,0.66,63.36
2013-01-29,98,66.0,,0.66,64.68
2013-01-30,92,66.0,,0.66,60.720000000000006
2013-01-31,94,66.0,,0.66,62.040000000000006
2013-02-01,88,64.0,False,0.64,56.32
2013-02-02,54,64.0,,0.64,34.56
2013-02-03,49,64.0,,0.64,31.36
2013-02-04,92,64.0,,0.64,58.88
2013-02-05,100,64.0,,0.64,64.0
2013-02-06,96,64.0,,0.64,61.44
2013-02-07,92,64.0,,0.64,58.88
2013-02-08,83,64.0,,0.64,53.120000000000005
2013-02-09,52,64.0,,0.64,33.28
2013-02-10,51,64.0,,0.64,32.64
2013-02-11,93,64.0,,0.64,59.52
2013-02-12,96,64.0,,0.64,61.44
2013-02-13,90,64.0,,0.64,57.6
2013-02-14,87,64.0,,0.64,55.68
2013-02-15,80,64.0,,0.64,51.2
2013-02-16,51,64.0,,0.64,32.64
2013-02-17,49,64.0,,0.64,31.36
2013-02-18,83,64.0,,0.64,53.120000000000005
2013-02-19,98,64.0,,0.64,62.72
2013-02-20,93,64.0,,0.64,59.52
2013-02-21,92,64.0,,0.64,58.88
2013-02-22,86,64.0,,0.64,55.04
2013-02-23,54,64.0,,0.64,34.56
2013-02-24,53,64.0,,0.64,33.92
2013-02-25,97,64.0,,0.64,62.08
2013-02-26,97,64.0,,0.64,62.08
2013-02-27,97,64.0,,0.64,62.08
2013-02-28,92,64.0,,0.64,58.88
2013-03-01,84,62.0,False,0.62,52.08
2013-03-02,57,62.0,,0.62,35.339999999999996
2013-03-03,56,62.0,,0.62,34.72
2013-03-04,97,62.0,,0.62,60.14
2013-03-05,100,62.0,,0.62,62.0
2013-03-06,93,62.0,,0.62,57.66
2013-03-07,92,62.0,,0.62,57.04
2013-03-08,84,62.0,,0.62,52.08
2013-03-09,52,62.0,,0.62,32.24
2013-03-10,51,62.0,,0.62,31.62
2013-03-11,99,62.0,,0.62,61.38
2013-03-12,97,62.0,,0.62,60.14
2013-03-13,96,62.0,,0.62,59.519999999999996
2013-03-14,93,62.0,,0.62,57.66
2013-03-15,82,62.0,,0.62,50.839999999999996
2013-03-16,53,62.0,,0.62,32.86
2013-03-17,49,62.0,,0.62,30.38
2013-03-18,96,62.0,,0.62,59.519999999999996
2013-03-19,99,62.0,,0.62,61.38
2013-03-20,96,62.0,,0.62,59.519999999999996
2013-03-21,97,62.0,,0.62,60.14
2013-03-22,86,62.0,,0.62,53.32
2013-03-23,51,62.0,,0.62,31.62
2013-03-24,54,62.0,,0.62,33.48
2013-03-25,97,62.0,,0.62,60.14
2013-03-26,99,62.0,,0.62,61.38
2013-03-27,96,62.0,,0.62,59.519999999999996
2013-03-28,91,62.0,,0.62,56.42
2013-03-29,78,62.0,,0.62,48.36
2013-03-30,50,62.0,,0.62,31.0
2013-03-31,47,62.0,,0.62,29.14
2013-04-01,90,65.0,False,0.65,58.5
2013-04-02,92,65.0,,0.65,59.800000000000004
2013-04-03,91,65.0,,0.65,59.15
2013-04-04,94,65.0,,0.65,61.1
2013-04-05,82,65.0,,0.65,53.300000000000004
2013-04-06,49,65.0,,0.65,31.85
2013-04-07,50,65.0,,0.65,32.5
2013-04-08,100,65.0,,0.65,65.0
2013-04-09,93,65.0,,0.65,60.45
2013-04-10,92,65.0,,0.65,59.800000000000004
2013-04-11,94,65.0,,0.65,61.1
2013-04-12,83,65.0,,0.65,53.95
